Orthogroup	Euclidium_syriacum	Cochlearia_excelsa
OG0002964	ESY20_g13219_DN3_SP0_c13.t1	g25462, g1474, g45229
OG0002965	ESY8_g58208_DN3_SP0_c0.t1	g39675, g11063
OG0002966	ESY8_g58164_DN3_SP8_c0.t1	g11076, g39683
OG0002967	ESY5_g5064_DN3_SP5_c0.t1	g30857
OG0002968	ESY5_g5062_DN3_SP8_c0.t1	g30859
OG0002968	ESY8_g58121_DN3_SP8_c0.t1	g11089
OG0002969	ESY5_g4989_DN3_SP7_c0.t1	g30875
OG0002970	ESY5_g4970_DN3_SP8_c0.t1	g30880
OG0002971	ESY5_g4972_DN3_SP3_c0.t1	g49459
OG0002971	ESY20_g12808_DN3_SP0_c0.t1	g51336
OG0002972	ESY5_g4868_DN3_SP8_c0.t1	g30912
OG0002972	ESY20_g12678_DN3_SP3_c12.t1	g39798
OG0002973	ESY5_g4704_DN3_SP0_c0.t1	g49537
OG0002973	ESY8_g58533_DN3_SP0_c0.t1	g39862
OG0002974	ESY8_g58860_DN3_SP5_c0.t1	g51113
OG0002974	ESY5_g4496_DN3_SP3_c0.t1	g49575
OG0002975	ESY8_g59268_DN3_SP6_c0.t1	g16915
OG0002976	ESY7_g17599_DN3_SP8_c0.t1	g5184
OG0002976	ESY3_g32642_DN3_SP1_c0.t1	g7934
OG0002977	ESY7_g17571_DN3_SP8_c0.t1	g29296, g5176
OG0002978	ESY6_g48649_DN3_SP0_c0.t1, ESY7_g18129_DN3_SP1_c0.t1	g39265
OG0002979	ESY6_g48030_DN3_SP8_c0.t1	g1013
OG0002979	ESY16_g62425_DN3_SP0_c0.t1	g17123
OG0002980	ESY10_g15571_DN3_SP7_c0.t1	g10144
OG0002981	ESY3_g31580_DN3_SP0_c0.t1	g12923
OG0002982	ESY18_g63544_DN1_SP0_c0.t1	g37163, g51576
OG0002985	ESY1_g11116_DN3_SP8_c0.t1	g38063, g11313, g19199
OG0002986	ESY7_g18320_DN3_SP0_c0.t1	g5337, g29419
OG0002987	ESY5_g3022_DN3_SP0_c0.t1, ESY5_g3050_DN3_SP0_c0.t1	g49961, g31637
OG0002987	ESY5_g3017_DN3_SP0_c0.t1	g49959
OG0002988	ESY5_g4037_DN3_SP6_c0.t1	g50095, g27436
OG0002990	ESY2_g34450_DN3_SP8_c0.t1	g41526, g44836, g27606
OG0002991	ESY13_g56804_DN3_SP6_c0.t1, ESY13_g56802_DN3_SP3_c0.t1	g23761
OG0002992	ESY2_g34582_DN3_SP0_c0.t1	g25025
OG0002993	ESY3_g31651_DN2_SP0_c0.t1, ESY1_g12520_DN3_SP0_c0.t1, ESY5_g5356_DN2_SP0_c0.t1, ESY5_g3332_DN2_SP0_c1.t1	g49620, g31203
OG0002995	ESY9_g43335_DN3_SP0_c0.t1, ESY9_g45710_DN2_SP0_c0.t1	g47342
OG0002995	ESY5_g5192_DN3_SP0_c0.t1	g26905
OG0002996	ESY6_g49865_DN2_SP0_c0.t1	g4855
OG0002996	ESY10_g15295_DN2_SP2_c0.t1	g4856, g10105
OG0002997	ESY10_g15830_DN3_SP7_c0.t1	g10179
OG0002998	ESY7_g18467_DN3_SP0_c0.t1	g5581
OG0002999	ESY7_g18915_DN3_SP0_c0.t1	g45427
OG0003000	ESY6_g49538_DN3_SP0_c0.t1, ESY2_g33530_DN3_SP0_c0.t1	g431
OG0003001	ESY6_g49384_DN3_SP8_c17.t1	g370
OG0003001	ESY7_g18501_DN3_SP8_c17.t1	g45475
OG0003002	ESY6_g48898_DN3_SP0_c0.t1	g854
OG0003003	ESY5_g4334_DN3_SP7_c0.t1	g31698
OG0003003	ESY2_g35810_DN3_SP7_c0.t1	g44606
OG0003004	ESY2_g36882_DN3_SP1_c0.t1, ESY2_g36891_DN3_SP2_c0.t1, ESY2_g36899_DN3_SP0_c0.t1	g13225
OG0003005	ESY2_g38580_DN3_SP7_c0.t1	g24408
OG0003005	ESY3_g29910_DN3_SP8_c0.t1	g7001
OG0003006	ESY2_g38379_DN3_SP8_c0.t1	g47138
OG0003006	ESY3_g29876_DN3_SP8_c0.t1	g6985
OG0003007	ESY2_g38363_DN3_SP8_c0.t1	g47148
OG0003008	ESY2_g37931_DN2_SP0_c0.t1, ESY2_g37929_DN1_SP0_c0.t1	g36364
OG0003008	ESY3_g29692_DN3_SP0_c0.t1	g6887
OG0003009	ESY2_g37569_DN3_SP8_c0.t1	g36414
OG0003011	ESY3_g28382_DN3_SP3_c0.t1	g11754
OG0003012	ESY2_g34711_DN3_SP0_c0.t1	g6460
OG0003013	ESY4_g25489_DN3_SP6_c0.t1	g23034
OG0003014	ESY11_g54178_DN3_SP7_c0.t1	g6032
OG0003015	ESY11_g54672_DN3_SP8_c0.t1	g13899
OG0003015	ESY34_g45728_DN3_SP0_c0.t1	g23470
OG0003016	ESY2_g37231_DN3_SP5_c0.t1	g36516
OG0003017	ESY1_g11555_DN3_SP0_c0.t1	g18973, g36510, g54215
OG0003019	ESY3_g30512_DN3_SP4_c0.t1, ESY2_g36925_DN3_SP0_c0.t1	g12156
OG0003020	ESY12_g52132_DN3_SP6_c0.t1	g52153
OG0003020	ESY1_g11911_DN3_SP6_c0.t1	g1955
OG0003021	ESY2_g35320_DN3_SP0_c0.t1, ESY2_g35322_DN3_SP0_c0.t1, ESY2_g34803_DN3_SP0_c0.t1	g45058
OG0003022	ESY1_g12121_DN1_SP0_c0.t1, ESY1_g12122_DN1_SP0_c0.t1, ESY1_g12123_DN2_SP0_c0.t1, ESY1_g12124_DN1_SP0_c0.t1	g50741
OG0003023	ESY3_g29835_DN3_SP0_c0.t1	g13276
OG0003023	ESY16_g61968_DN2_SP0_c0.t1, ESY3_g29834_DN3_SP0_c0.t1	g12049
OG0003024	ESY5_g1943_DN3_SP0_c0.t1, ESY13_g56093_DN3_SP0_c0.t1	g28131, g28132, g28133, g29183
OG0003025	ESY6_g46863_DN2_SP0_c0.t1, ESY13_g56695_DN2_SP0_c1.t1	g17157
OG0003028	ESY15_g64450_DN2_SP0_c0.t1, ESY15_g64438_DN3_SP0_c0.t1, ESY1_g10208_DN1_SP0_c0.t1, ESY4_g26268_DN2_SP0_c0.t1, ESY1_g10220_DN2_SP0_c0.t1, ESY1_g10205_DN2_SP0_c0.t1, ESY15_g64435_DN1_SP0_c0.t1, ESY1_g10206_DN1_SP0_c0.t1	g22785
OG0003029	ESY9_g43961_DN2_SP0_c0.t1	g3726
OG0003033	ESY4_g24190_DN3_SP3_c0.t1	g23528
OG0003033	ESY11_g54839_DN3_SP0_c0.t1	g5922
OG0003034	ESY11_g54835_DN3_SP0_c0.t1	g5926, g47729, g23441
OG0003036	ESY4_g25721_DN3_SP0_c0.t1	g23117
OG0003036	ESY11_g53641_DN3_SP0_c0.t1	g14285
OG0003037	ESY4_g25539_DN3_SP0_c0.t1, ESY4_g25541_DN3_SP0_c0.t1	g47896
OG0003038	ESY16_g61955_DN3_SP0_c0.t1	g32524
OG0003039	ESY2_g34047_DN3_SP8_c0.t1	g41045
OG0003040	ESY2_g34037_DN3_SP0_c0.t1, ESY2_g34036_DN3_SP0_c0.t1	g44102
OG0003041	ESY2_g33941_DN2_SP0_c0.t1	g44139
OG0003042	ESY21_g55705_DN3_SP0_c0.t1, ESY8_g60334_DN3_SP0_c0.t1	g10453
OG0003043	ESY2_g34379_DN3_SP8_c0.t1	g45098
OG0003044	ESY5_g3789_DN3_SP4_c0.t1	g31374
OG0003044	ESY2_g33632_DN3_SP7_c0.t1	g40886
OG0003045	ESY3_g31297_DN3_SP0_c0.t1	g12300, g13127
OG0003046	ESY6_g47408_DN3_SP8_c0.t1	g921
OG0003046	ESY4_g23857_DN3_SP2_c0.t1	g23590
OG0003047	ESY6_g50702_DN3_SP0_c0.t1	g9772
OG0003048	ESY7_g17769_DN3_SP7_c0.t1	g5488
OG0003049	ESY9_g42471_DN3_SP0_c0.t1, ESY9_g42464_DN3_SP1_c0.t1	g10898
OG0003049	ESY10_g14873_DN3_SP8_c0.t1	g40686
OG0003050	ESY26_g42290_DN3_SP0_c0.t1	g47437
OG0003052	ESY14_g20595_DN3_SP3_c0.t1	g32769
OG0003053	ESY1_g6741_DN3_SP8_c0.t1	g40202
OG0003054	ESY1_g6203_DN3_SP1_c0.t1	g36243, g28117
OG0003055	ESY5_g3418_DN3_SP0_c0.t1	g51393
OG0003055	ESY4_g22809_DN3_SP7_c0.t1	g27652
OG0003056	ESY4_g22668_DN3_SP0_c0.t1	g32325, g50461
OG0003057	ESY4_g25316_DN3_SP0_c0.t1	g22980
OG0003058	ESY8_g59550_DN3_SP4_c0.t1	g18263
OG0003059	ESY9_g43863_DN3_SP5_c0.t1	g51498
OG0003060	ESY7_g16368_DN3_SP8_c0.t1	g40456, g25564, g17817
OG0003061	ESY10_g14803_DN3_SP4_c0.t1	g10867
OG0003062	ESY17_g39122_DN3_SP0_c0.t1	g25247, g46884
OG0003063	ESY3_g27834_DN3_SP7_c0.t1	g6442
OG0003063	ESY7_g19373_DN3_SP7_c0.t1	g24730
OG0003064	ESY3_g28475_DN3_SP8_c0.t1	g6537, g47044
OG0003065	ESY2_g38888_DN3_SP0_c0.t1	g6603, g11854
OG0003066	ESY2_g33381_DN3_SP8_c20.t1	g40802, g28238
OG0003068	ESY12_g52169_DN3_SP8_c0.t1	g37522, g52132
OG0003069	ESY12_g51139_DN2_SP6_c0.t1	g37390
OG0003070	ESY6_g49158_DN3_SP0_c0.t1	g28913
OG0003071	ESY6_g48948_DN3_SP0_c0.t1	g834, g28840
OG0003073	ESY3_g31637_DN3_SP2_c0.t1	g10117
OG0003073	ESY10_g15386_DN3_SP1_c0.t1	g4826
OG0003074	ESY1_g9758_DN3_SP0_c0.t1	g19388
OG0003075	ESY1_g9784_DN3_SP0_c0.t1	g2604
OG0003076	ESY1_g9941_DN3_SP8_c0.t1	g2566
OG0003077	ESY4_g22354_DN3_SP0_c0.t1	g47489, g17222
OG0003078	ESY6_g50670_DN3_SP0_c0.t1	g2487
OG0003079	ESY5_g5526_DN3_SP7_c0.t1	g26866
OG0003080	ESY8_g58434_DN3_SP0_c8.t1	g39830
OG0003080	ESY5_g4753_DN3_SP2_c8.t1	g30956
OG0003081	ESY8_g58605_DN3_SP0_c0.t1	g39905, g39906
OG0003082	ESY8_g58617_DN3_SP0_c0.t1	g11581
OG0003083	ESY5_g4550_DN3_SP0_c0.t1	g27003
OG0003083	ESY8_g58751_DN1_SP0_c0.t1	g51176
OG0003084	ESY4_g26729_DN3_SP3_c0.t1, ESY8_g59012_DN3_SP6_c0.t1	g13631
OG0003085	ESY8_g59057_DN3_SP1_c0.t1, ESY60_g55071_DN2_SP0_p0.t1, ESY61_g58094_DN3_SP0_c0.t1, ESY61_g58088_DN3_SP0_c0.t1, ESY60_g55065_DN3_SP0_c0.t1, ESY20_g12653_DN2_SP0_c0.t1, ESY5_g1745_DN2_SP0_c0.t1	g40121
OG0003086	ESY7_g17680_DN2_SP7_c0.t1	g45629, g5230, g45630
OG0003087	ESY3_g32347_DN3_SP6_c0.t1	g12768
OG0003087	ESY7_g17188_DN3_SP8_c0.t1	g4993
OG0003088	ESY3_g31900_DN2_SP1_c0.t1	g6578, g11813, g41802, g11810
OG0003089	ESY3_g31661_DN2_SP8_c0.t1	g12535
OG0003091	ESY9_g45266_DN3_SP0_c0.t1	g37263
OG0003091	ESY1_g10235_DN3_SP7_c0.t1	g2459
OG0003093	ESY2_g36549_DN3_SP4_c0.t1	g44280
OG0003093	ESY5_g2929_DN3_SP3_c0.t1	g49943
OG0003094	ESY5_g4374_DN3_SP8_c0.t1	g31681
OG0003094	ESY2_g36110_DN3_SP5_c0.t1	g46457
OG0003095	ESY5_g4345_DN3_SP0_c0.t1	g31691
OG0003097	ESY5_g1762_DN3_SP0_c0.t1	g50327
OG0003098	ESY5_g2852_DN3_SP2_c0.t1	g27285
OG0003099	ESY3_g29494_DN3_SP0_c0.t1	g19364, g19363
OG0003100	ESY8_g58654_DN3_SP3_c0.t1	g26992
OG0003100	ESY5_g4614_DN3_SP8_c0.t1	g49556
OG0003101	ESY7_g17550_DN2_SP0_c0.t1	g5155
OG0003102	ESY7_g17692_DN3_SP0_c0.t1, ESY7_g17694_DN3_SP0_c0.t1, ESY10_g14317_DN3_SP0_c0.t1	g45628, g5240
OG0003103	ESY6_g49501_DN3_SP1_c0.t1, ESY7_g18574_DN3_SP0_c0.t1	g18597
OG0003104	ESY2_g34123_DN3_SP0_c0.t1	g404
OG0003105	ESY1_g8792_DN3_SP0_c0.t1, ESY1_g8804_DN3_SP1_c0.t1	g2753, g19492
OG0003106	ESY1_g10122_DN3_SP0_c0.t1	g2490
OG0003107	ESY7_g19668_DN3_SP5_c0.t1	g360
OG0003108	ESY6_g49163_DN3_SP3_c0.t1	g739, g41388
OG0003109	ESY2_g35911_DN3_SP0_c0.t1, ESY2_g35917_DN3_SP0_c0.t1, ESY2_g35910_DN3_SP0_c0.t1	g32816
OG0003110	ESY2_g36668_DN3_SP8_c0.t1	g44312
OG0003111	ESY3_g30209_DN3_SP2_c0.t1	g13176, g7241
OG0003112	ESY3_g30230_DN3_SP8_c0.t1	g7555, g12237
OG0003113	ESY3_g30638_DN3_SP2_c0.t1	g7056
OG0003114	ESY3_g29472_DN3_SP3_c0.t1, ESY2_g37633_DN3_SP0_c0.t1	g11967, g6816
OG0003115	ESY3_g29109_DN1_SP0_c0.t1	g11875
OG0003116	ESY3_g28386_DN3_SP8_c0.t1	g6528, g6525
OG0003117	ESY3_g27608_DN3_SP1_c28.t1	g6437, g17884
OG0003118	ESY8_g59452_DN3_SP0_c47.t1	g39535
OG0003119	ESY18_g63474_DN3_SP5_c0.t1	g13706
OG0003119	ESY11_g53831_DN3_SP0_c0.t1	g14198
OG0003120	ESY11_g53847_DN3_SP0_c0.t1	g47892
OG0003120	ESY4_g25562_DN3_SP0_c0.t1	g23061
OG0003122	ESY2_g37001_DN3_SP0_c0.t1	g51476
OG0003122	ESY4_g23704_DN1_SP0_c0.t1	g50553
OG0003123	ESY1_g11097_DN3_SP0_c0.t1	g2343
OG0003124	ESY1_g10999_DN3_SP0_c14.t1	g51685, g2314
OG0003125	ESY6_g50634_DN2_SP0_c0.t1, ESY3_g29840_DN3_SP0_c0.t1	g39393, g17760, g6237, g12050
OG0003126	ESY33_g12630_DN2_SP0_c0.t1	g4037, g10063, g27814, g27851
OG0003127	ESY2_g33468_DN3_SP0_c0.t1, ESY2_g33466_DN3_SP0_c0.t1, ESY2_g33469_DN3_SP0_c0.t1, ESY2_g33502_DN3_SP0_c0.t1	g44258, g44256
OG0003129	ESY6_g49055_DN2_SP0_c0.t1	g779
OG0003130	ESY3_g30723_DN3_SP0_c0.t1	g7564
OG0003136	ESY9_g44399_DN3_SP0_c0.t1, ESY10_g14066_DN3_SP0_c0.t1	g33451, g33470
OG0003139	ESY4_g24302_DN3_SP2_c7.t1	g23495
OG0003141	ESY4_g25654_DN3_SP0_c0.t1	g47877
OG0003142	ESY4_g25413_DN1_SP0_c0.t1, ESY11_g53963_DN3_SP0_c0.t1	g23014
OG0003143	ESY16_g61479_DN2_SP8_c0.t1	g47162
OG0003145	ESY5_g3555_DN3_SP8_c0.t1	g31282
OG0003145	ESY2_g33936_DN3_SP6_c0.t1	g40997
OG0003146	ESY5_g2813_DN2_SP0_c0.t1	g10724, g13694
OG0003147	ESY10_g13783_DN3_SP8_c11.t1	g10526
OG0003148	ESY8_g60214_DN3_SP8_c0.t1	g16821
OG0003149	ESY6_g49457_DN1_SP0_c0.t1, ESY6_g49458_DN3_SP0_c0.t1	g18599
OG0003150	ESY2_g34568_DN3_SP8_c0.t1	g10367
OG0003151	ESY2_g34371_DN3_SP8_c7.t1	g18127
OG0003152	ESY2_g33327_DN3_SP0_c31.t1	g40823
OG0003153	ESY2_g33328_DN3_SP8_c0.t1	g40822
OG0003154	ESY8_g58730_DN3_SP0_c0.t1	g16792
OG0003154	ESY2_g33499_DN3_SP8_c0.t1	g40781
OG0003155	ESY7_g18996_DN3_SP0_c0.t1	g5657
OG0003156	ESY2_g38085_DN3_SP5_c0.t1	g36284, g42124
OG0003157	ESY6_g48008_DN3_SP4_c0.t1	g17122
OG0003157	ESY16_g62413_DN3_SP8_c0.t1	g23677
OG0003158	ESY7_g17980_DN3_SP3_c0.t1	g29517, g29515, g5427
OG0003159	ESY7_g16604_DN3_SP1_c0.t1	g47343
OG0003159	ESY9_g43290_DN3_SP1_c0.t1	g17382
OG0003160	ESY4_g22508_DN1_SP0_c0.t1	g37039, g32292
OG0003161	ESY4_g26613_DN3_SP0_c11.t1	g22790, g18291
OG0003162	ESY11_g54296_DN3_SP0_c0.t1, ESY11_g54295_DN2_SP0_c0.t1	g18055
OG0003164	ESY3_g28014_DN3_SP1_c0.t1	g24694
OG0003165	ESY2_g36828_DN3_SP0_c0.t1, ESY2_g36827_DN3_SP0_c0.t1	g46482
OG0003166	ESY1_g12291_DN3_SP7_c0.t1	g1861
OG0003167	ESY12_g51876_DN3_SP0_c0.t1, ESY12_g51877_DN3_SP0_c0.t1	g52255
OG0003168	ESY7_g19616_DN3_SP0_c0.t1, ESY7_g19626_DN3_SP0_c0.t1	g13010
OG0003169	ESY3_g30961_DN3_SP0_c0.t1	g13057, g29848, g5781
OG0003170	ESY6_g50417_DN3_SP7_c0.t1	g104
OG0003171	ESY20_g13094_DN3_SP0_c0.t1	g39504
OG0003173	ESY20_g13321_DN3_SP0_c0.t1	g38072
OG0003174	ESY8_g58281_DN3_SP3_c0.t1	g39645
OG0003175	ESY5_g4930_DN3_SP0_c0.t1	g49468
OG0003176	ESY20_g12742_DN2_SP0_c0.t1, ESY6_g48187_DN3_SP0_c0.t1, ESY6_g48305_DN3_SP0_c0.t1	g18628, g18630
OG0003178	ESY7_g17656_DN3_SP5_c0.t1	g5213, g45638
OG0003179	ESY7_g17666_DN3_SP8_c0.t1	g29325
OG0003180	ESY10_g15814_DN3_SP0_c43.t1	g10174, g12814
OG0003181	ESY3_g31696_DN3_SP8_c6.t1	g12869
OG0003182	ESY3_g30817_DN3_SP8_c0.t1	g13009, g7525
OG0003183	ESY9_g45467_DN3_SP2_c0.t1	g6279, g51761
OG0003184	ESY9_g43067_DN3_SP0_c0.t1, ESY9_g43070_DN3_SP0_c0.t1	g38026, g51569
OG0003185	ESY9_g45248_DN3_SP0_c0.t1	g51705
OG0003186	ESY5_g4194_DN3_SP8_c0.t1	g31785
OG0003186	ESY2_g34917_DN3_SP7_c0.t1	g27408
OG0003187	ESY5_g3968_DN3_SP7_c0.t1	g27452, g50127
OG0003188	ESY5_g3925_DN3_SP7_c19.t1	g27466
OG0003190	ESY2_g34604_DN3_SP1_c0.t1	g46371
OG0003191	ESY2_g35985_DN3_SP1_c0.t1, ESY2_g34049_DN3_SP0_c21.t1, ESY2_g35984_DN3_SP5_c0.t1, ESY2_g35983_DN3_SP1_c20.t1	g44387, g17970
OG0003192	ESY10_g15394_DN3_SP4_c0.t1	g4815
OG0003193	ESY19_g41973_DN3_SP0_c0.t1	g41686, g32258
OG0003194	ESY8_g59461_DN3_SP7_c0.t1	g38388
OG0003195	ESY8_g59732_DN3_SP0_c0.t1	g36937
OG0003195	ESY8_g59788_DN3_SP0_c0.t1	g38519
OG0003196	ESY5_g2868_DN3_SP8_c0.t1	g31567, g49927
OG0003196	ESY10_g14617_DN3_SP4_c0.t1	g27287
OG0003197	ESY2_g33604_DN3_SP0_c0.t1	g49819
OG0003198	ESY5_g3216_DN3_SP4_c0.t1	g31150
OG0003198	ESY2_g34259_DN3_SP0_c0.t1	g49651
OG0003199	ESY40_g12605_DN3_SP8_c0.t1, ESY11_g53470_DN3_SP2_c0.t1	g13683
OG0003200	ESY5_g3139_DN3_SP3_c0.t1	g49687
OG0003201	ESY5_g4957_DN2_SP0_c0.t1	g49461
OG0003202	ESY4_g26384_DN3_SP1_c0.t1, ESY3_g31064_DN3_SP1_c0.t1	g50865
OG0003203	ESY10_g15690_DN3_SP7_c0.t1	g4723, g7710
OG0003204	ESY7_g19088_DN3_SP1_c0.t1	g5686
OG0003205	ESY5_g4196_DN3_SP0_c0.t1	g18134, g46111, g27407
OG0003206	ESY4_g25251_DN3_SP0_c0.t1	g10060
OG0003206	ESY6_g49969_DN3_SP7_c0.t1	g18563, g593
OG0003207	ESY6_g49594_DN3_SP0_c0.t1	g451
OG0003208	ESY2_g34694_DN2_SP0_c2.t1	g46317, g17964
OG0003209	ESY3_g30375_DN3_SP0_c0.t1, ESY3_g30377_DN2_SP0_c0.t1	g7169
OG0003210	ESY20_g13281_DN1_SP0_c0.t1, ESY20_g12994_DN1_SP0_c0.t1	g7166
OG0003213	ESY3_g29996_DN3_SP0_c0.t1	g12097
OG0003214	ESY3_g29725_DN3_SP8_c0.t1	g12022
OG0003215	ESY2_g37863_DN3_SP0_c0.t1	g6865, g11999
OG0003215	ESY3_g29650_DN3_SP1_c0.t1	g13311
OG0003216	ESY11_g54223_DN3_SP1_c0.t1	g6023
OG0003217	ESY4_g24005_DN3_SP0_c15.t1	g5895, g17044
OG0003219	ESY2_g37253_DN3_SP5_c0.t1	g11880
OG0003220	ESY3_g29396_DN3_SP8_c0.t1	g6788
OG0003220	ESY2_g37567_DN3_SP8_c0.t1	g54153
OG0003221	ESY20_g12938_DN3_SP0_c0.t1	g51354, g51355
OG0003222	ESY1_g10807_DN3_SP1_c0.t1	g11285
OG0003222	ESY1_g10806_DN3_SP5_c0.t1	g36096
OG0003223	ESY4_g25213_DN3_SP3_c0.t1	g23265
OG0003224	ESY1_g10641_DN3_SP8_c0.t1	g2178
OG0003225	ESY1_g11428_DN3_SP6_c0.t1	g18953
OG0003226	ESY1_g11896_DN3_SP8_c0.t1	g1962, g11195
OG0003227	ESY12_g51722_DN3_SP0_c0.t1, ESY12_g51723_DN3_SP0_c0.t1	g44975
OG0003228	ESY1_g11404_DN3_SP0_c0.t1, ESY3_g32389_DN3_SP0_c0.t1, ESY3_g32390_DN3_SP0_c0.t1, ESY7_g17316_DN3_SP0_c0.t1	g1782
OG0003230	ESY5_g2590_DN1_SP0_c0.t1	g10896
OG0003231	ESY9_g43214_DN3_SP0_c0.t1, ESY5_g2660_DN3_SP0_c0.t1	g24081
OG0003231	ESY7_g16695_DN3_SP0_c0.t1, ESY1_g10949_DN3_SP0_c0.t1	g18409, g24080
OG0003233	ESY4_g26794_DN1_SP0_c0.t1	g22698
OG0003234	ESY8_g58999_DN2_SP0_c12.t1	g40083
OG0003234	ESY5_g3100_DN3_SP0_c2.t1	g49614
OG0003235	ESY5_g2599_DN2_SP0_c0.t1	g49868
OG0003241	ESY11_g53890_DN1_SP0_c0.t1, ESY11_g53575_DN1_SP0_c0.t1, ESY7_g16390_DN1_SP0_c0.t1, ESY11_g53576_DN1_SP0_c0.t1, ESY11_g54061_DN1_SP0_c0.t1, ESY6_g49404_DN1_SP0_c0.t1	g4843
OG0003247	ESY8_g59503_DN3_SP7_c0.t1	g36887
OG0003248	ESY4_g24717_DN3_SP0_c0.t1	g23381
OG0003249	ESY4_g25072_DN3_SP6_c0.t1	g47803
OG0003250	ESY4_g25227_DN3_SP8_c0.t1	g16922, g23274
OG0003250	ESY8_g59323_DN3_SP5_c0.t1	g51040
OG0003251	ESY2_g38887_DN3_SP0_c0.t1	g47094
OG0003252	ESY4_g25815_DN3_SP0_c0.t1	g18174, g18180, g18169, g18177, g18172, g18175, g18178, g18176, g18171
OG0003253	ESY8_g58177_DN3_SP0_c0.t1, ESY8_g58176_DN3_SP0_c0.t1	g11073, g11068, g11074
OG0003254	ESY12_g51341_DN1_SP0_c0.t1, ESY12_g51353_DN3_SP0_c0.t1, ESY7_g16421_DN2_SP0_c0.t1	g52018, g38192
OG0003255	ESY5_g3426_DN3_SP0_c0.t1	g31237
OG0003257	ESY21_g55547_DN2_SP0_c0.t1	g10438
OG0003257	ESY8_g60359_DN3_SP0_c0.t1	g16854
OG0003258	ESY2_g35160_DN3_SP0_c0.t1	g10315
OG0003260	ESY1_g10602_DN3_SP0_c0.t1	g19045
OG0003261	ESY6_g47213_DN3_SP1_c0.t1	g905
OG0003262	ESY16_g62194_DN2_SP0_c0.t1	g47629
OG0003263	ESY16_g62360_DN2_SP0_c0.t1	g47612
OG0003263	ESY6_g47971_DN1_SP0_c0.t1	g986
OG0003264	ESY7_g18162_DN3_SP0_c0.t1	g5379
OG0003265	ESY7_g18076_DN3_SP5_c14.t1	g29484
OG0003266	ESY6_g50182_DN3_SP0_c0.t1	g482
OG0003266	ESY7_g18674_DN2_SP0_c0.t1	g5505
OG0003267	ESY7_g18650_DN3_SP0_c0.t1	g29596
OG0003268	ESY9_g42724_DN3_SP0_c0.t1, ESY9_g42725_DN3_SP0_c0.t1	g24165
OG0003269	ESY7_g16086_DN3_SP0_c0.t1	g40412
OG0003270	ESY14_g20842_DN3_SP0_c0.t1	g50744
OG0003271	ESY8_g58547_DN3_SP0_c10.t1, ESY3_g32035_DN3_SP0_c14.t1	g50449
OG0003272	ESY20_g13170_DN3_SP0_c0.t1	g25929
OG0003273	ESY4_g23686_DN3_SP8_c0.t1	g50549, g32478
OG0003274	ESY11_g54016_DN3_SP8_c0.t1	g13734
OG0003275	ESY4_g25325_DN3_SP0_c0.t1	g22983
OG0003276	ESY4_g26229_DN3_SP3_c0.t1	g22926
OG0003276	ESY11_g54220_DN3_SP7_c0.t1	g6024
OG0003277	ESY4_g26255_DN3_SP0_c0.t1	g22918, g13960
OG0003278	ESY4_g26879_DN3_SP5_c0.t1	g18331
OG0003279	ESY4_g26888_DN3_SP0_c0.t1	g22666, g18013, g18332, g53656
OG0003280	ESY16_g61840_DN3_SP1_c0.t1	g37138, g27726
OG0003281	ESY7_g16801_DN3_SP0_c0.t1	g18395, g16730
OG0003282	ESY17_g39527_DN3_SP0_c0.t1	g6356, g13572
OG0003283	ESY3_g27567_DN2_SP0_c0.t1	g24796, g11679
OG0003284	ESY15_g65959_DN3_SP7_c0.t1	g47011
OG0003285	ESY15_g65979_DN3_SP2_c0.t1	g24608, g47706
OG0003287	ESY22_g40908_DN3_SP8_c0.t1	g17708, g24495
OG0003288	ESY12_g52232_DN3_SP7_c0.t1	g50831
OG0003289	ESY12_g52163_DN3_SP0_c9.t1	g37525
OG0003290	ESY7_g19548_DN3_SP0_c0.t1, ESY7_g19549_DN3_SP0_c0.t1, ESY7_g19550_DN3_SP0_c0.t1, ESY7_g19555_DN2_SP0_c0.t1	g5802
OG0003292	ESY6_g48999_DN3_SP8_c0.t1, ESY1_g7298_DN3_SP3_c0.t1	g810
OG0003293	ESY1_g9201_DN3_SP2_c0.t1	g19420
OG0003293	ESY6_g49699_DN3_SP1_c0.t1	g9818
OG0003294	ESY6_g50630_DN3_SP7_c0.t1, ESY7_g17922_DN3_SP8_c0.t1	g29542
OG0003296	ESY6_g50278_DN3_SP0_c0.t1	g33
OG0003296	ESY1_g10076_DN2_SP0_c0.t1	g2526
OG0003297	ESY6_g50233_DN3_SP7_c0.t1	g2512
OG0003298	ESY8_g58163_DN3_SP8_c0.t1	g11077, g39684
OG0003299	ESY20_g12691_DN3_SP0_c0.t1	g39808
OG0003299	ESY5_g4879_DN3_SP0_c0.t1	g26953
OG0003301	ESY8_g59087_DN3_SP3_c0.t1, ESY8_g59090_DN3_SP5_c0.t1	g40132, g40134
OG0003302	ESY8_g59216_DN3_SP3_c0.t1	g38278
OG0003302	ESY4_g25958_DN3_SP0_c11.t1	g23196
OG0003303	ESY7_g17668_DN3_SP8_c0.t1	g29326, g45635
OG0003304	ESY3_g30793_DN2_SP0_c0.t1	g7537
OG0003305	ESY7_g17241_DN3_SP8_c0.t1	g29155, g5015
OG0003306	ESY3_g31926_DN3_SP8_c0.t1	g7739
