Orthogroup	Euclidium_syriacum	Cardamine_hirsuta
OG0002023	ESY3_g28742_DN3_SP8_c0.t1	CARHR098830
OG0002023	ESY22_g40745_DN3_SP8_c0.t1	CARHR221060
OG0002024	ESY3_g28888_DN3_SP1_c0.t1	CARHR221680, CARHR098170
OG0002025	ESY12_g51697_DN2_SP0_c0.t1	CARHR141750
OG0002026	ESY12_g52021_DN3_SP0_c0.t1, ESY3_g32258_DN3_SP0_c0.t1	CARHR140010
OG0002026	ESY1_g12027_DN3_SP0_c0.t1, ESY1_g12028_DN3_SP0_c0.t1, ESY1_g12029_DN3_SP0_c0.t1	CARHR170610
OG0002028	ESY6_g48919_DN3_SP6_c0.t1	CARHR150570, CARHR274090
OG0002029	ESY5_g5476_DN3_SP6_c0.t1	CARHR001080
OG0002029	ESY20_g13046_DN3_SP3_c0.t1	CARHR249310
OG0002030	ESY20_g13278_DN3_SP8_c0.t1	CARHR250880
OG0002030	ESY5_g5245_DN3_SP8_c0.t1	CARHR002380
OG0002031	ESY20_g12803_DN3_SP3_c0.t1	CARHR003980, CARHR127230
OG0002032	ESY20_g13334_DN3_SP7_c0.t1	CARHR126070
OG0002032	ESY5_g4841_DN3_SP0_c0.t1	CARHR004790
OG0002033	ESY5_g4632_DN3_SP7_c0.t1	CARHR006430
OG0002033	ESY8_g58596_DN3_SP8_c0.t1	CARHR124110
OG0002034	ESY5_g4508_DN3_SP8_c0.t1	CARHR007280
OG0002034	ESY8_g58826_DN3_SP8_c0.t1	CARHR122360
OG0002035	ESY16_g62415_DN2_SP7_c0.t1	CARHR234330, CARHR268660
OG0002036	ESY7_g17401_DN3_SP7_c0.t1	CARHR197510
OG0002036	ESY3_g32500_DN3_SP6_c0.t1	CARHR076300
OG0002037	ESY7_g17399_DN3_SP0_c0.t1	CARHR197500
OG0002037	ESY3_g32498_DN1_SP0_c0.t1	CARHR076320
OG0002038	ESY3_g29909_DN3_SP0_c0.t1	CARHR091890
OG0002038	ESY3_g31692_DN3_SP1_c0.t1	CARHR079930
OG0002039	ESY1_g10704_DN3_SP0_c0.t1	CARHR165660
OG0002039	ESY9_g45605_DN3_SP1_c0.t1	CARHR134670
OG0002040	ESY1_g11186_DN3_SP8_c0.t1	CARHR130870, CARHR162880
OG0002041	ESY9_g44733_DN3_SP0_c0.t1	CARHR131630
OG0002041	ESY1_g11119_DN3_SP1_c0.t1	CARHR163250
OG0002042	ESY9_g45308_DN3_SP0_c0.t1	CARHR133010, CARHR133460, CARHR133000, CARHR133470
OG0002043	ESY6_g49826_DN3_SP0_c0.t1	CARHR015840
OG0002043	ESY5_g2904_DN3_SP8_c0.t1	CARHR038890
OG0002044	ESY5_g2930_DN3_SP6_c0.t1	CARHR016060, CARHR016050
OG0002045	ESY5_g2961_DN3_SP0_c0.t1	CARHR016260
OG0002045	ESY18_g63340_DN2_SP0_c0.t1	CARHR074040
OG0002046	ESY5_g3002_DN3_SP6_c0.t1	CARHR016500
OG0002046	ESY2_g36648_DN3_SP7_c0.t1	CARHR073570
OG0002047	ESY5_g3058_DN3_SP0_c0.t1	CARHR016970
OG0002047	ESY2_g36773_DN3_SP1_c0.t1	CARHR072810
OG0002048	ESY9_g42882_DN2_SP0_c0.t1	CARHR018050
OG0002048	ESY2_g35836_DN3_SP0_c0.t1	CARHR065550
OG0002049	ESY2_g35889_DN3_SP0_c0.t1	CARHR066100
OG0002049	ESY5_g4271_DN3_SP0_c0.t1, ESY8_g58937_DN3_SP0_c8.t1	CARHR018390
OG0002050	ESY5_g3904_DN3_SP0_c0.t1	CARHR021310
OG0002050	ESY2_g34732_DN3_SP7_c0.t1	CARHR070020
OG0002051	ESY5_g4853_DN3_SP8_c0.t1	CARHR021420
OG0002051	ESY12_g51299_DN1_SP0_c0.t1	CARHR137320
OG0002052	ESY5_g2551_DN3_SP8_c0.t1	CARHR021530
OG0002052	ESY2_g34702_DN3_SP5_c0.t1	CARHR070240
OG0002053	ESY5_g2463_DN3_SP8_c0.t1	CARHR021800
OG0002053	ESY2_g34668_DN3_SP8_c1.t1	CARHR070540
OG0002054	ESY2_g35645_DN3_SP0_c0.t1	CARHR023360, CARHR064420
OG0002055	ESY5_g2105_DN3_SP6_c0.t1	CARHR023670
OG0002055	ESY2_g35596_DN3_SP8_c0.t1	CARHR063970
OG0002056	ESY4_g25224_DN3_SP0_c0.t1	CARHR115750, CARHR115740, CARHR240360
OG0002057	ESY4_g25056_DN3_SP0_c0.t1	CARHR239930
OG0002057	ESY8_g59361_DN2_SP0_c0.t1	CARHR116290
OG0002058	ESY3_g31263_DN3_SP1_c0.t1	CARHR086050, CARHR184600
OG0002059	ESY5_g4866_DN3_SP8_c0.t1	CARHR004640
OG0002059	ESY20_g12676_DN3_SP0_c0.t1	CARHR126230
OG0002060	ESY2_g35537_DN3_SP8_c18.t1	CARHR063440
OG0002061	ESY8_g58204_DN3_SP0_c0.t1	CARHR214990
OG0002061	ESY6_g50052_DN3_SP0_c0.t1	CARHR189590
OG0002063	ESY7_g18487_DN3_SP0_c0.t1, ESY7_g18486_DN3_SP0_c0.t1	CARHR206080
OG0002063	ESY6_g48582_DN3_SP0_c0.t1	CARHR272220
OG0002064	ESY1_g10096_DN3_SP0_c0.t1, ESY1_g10154_DN3_SP0_c0.t1	CARHR161020, CARHR161030
OG0002065	ESY2_g35761_DN3_SP0_c0.t1	CARHR064950
OG0002066	ESY2_g34691_DN3_SP0_c0.t1	CARHR070350
OG0002066	ESY4_g25998_DN3_SP0_c0.t1	CARHR021620, CARHR021610
OG0002067	ESY2_g34818_DN2_SP0_c0.t1	CARHR069430
OG0002068	ESY2_g36757_DN3_SP0_c25.t1	CARHR072870
OG0002069	ESY2_g36714_DN3_SP6_c0.t1	CARHR073000
OG0002069	ESY2_g36715_DN3_SP1_c0.t1	CARHR072980
OG0002070	ESY5_g3036_DN3_SP6_c0.t1	CARHR016770
OG0002070	ESY2_g36685_DN3_SP7_c13.t1	CARHR073200
OG0002071	ESY3_g30210_DN3_SP0_c0.t1	CARHR088030, CARHR152870
OG0002071	ESY2_g36304_DN3_SP6_c0.t1	CARHR045220
OG0002072	ESY2_g36277_DN3_SP0_c0.t1	CARHR088250
OG0002072	ESY3_g30234_DN3_SP7_c0.t1	CARHR088240
OG0002074	ESY2_g38369_DN3_SP0_c0.t1	CARHR222610
OG0002075	ESY11_g54779_DN3_SP0_c0.t1	CARHR110400
OG0002076	ESY2_g36435_DN3_SP8_c0.t1	CARHR045990
OG0002076	ESY3_g30110_DN3_SP1_c0.t1	CARHR087260
OG0002077	ESY2_g37246_DN3_SP6_c0.t1	CARHR041750
OG0002077	ESY3_g29115_DN3_SP1_c0.t1	CARHR097040
OG0002079	ESY3_g32275_DN3_SP0_c0.t1	CARHR285620, CARHR185540
OG0002081	ESY8_g59344_DN3_SP0_c0.t1	CARHR150220, CARHR116080, CARHR112330
OG0002082	ESY1_g10929_DN3_SP8_c0.t1	CARHR164470
OG0002082	ESY9_g45395_DN3_SP7_c0.t1	CARHR133520
OG0002083	ESY12_g51090_DN3_SP0_c86.t1, ESY12_g51091_DN3_SP0_c15.t1	CARHR136350
OG0002085	ESY4_g23389_DN2_SP0_c0.t1, ESY4_g23391_DN2_SP0_c0.t1	CARHR233410, CARHR233400, CARHR178850, CARHR178820, CARHR233420
OG0002086	ESY9_g43175_DN2_SP0_c0.t1, ESY9_g43174_DN2_SP0_c0.t1	CARHR210940, CARHR226260, CARHR226700
OG0002093	ESY4_g25710_DN3_SP3_c0.t1	CARHR242520
OG0002094	ESY16_g62280_DN3_SP0_c0.t1	CARHR242900, CARHR242890
OG0002095	ESY11_g53994_DN3_SP0_c0.t1	CARHR293600
OG0002095	ESY4_g25406_DN3_SP0_c0.t1	CARHR243610
OG0002096	ESY2_g34181_DN3_SP4_c0.t1	CARHR054910
OG0002096	ESY3_g32467_DN3_SP1_c0.t1, ESY5_g3285_DN3_SP5_c0.t1	CARHR009320
OG0002097	ESY6_g49358_DN2_SP0_c0.t1, ESY2_g34078_DN2_SP0_c0.t1	CARHR283880
OG0002097	ESY5_g3425_DN3_SP0_c0.t1	CARHR010250
OG0002098	ESY2_g33937_DN3_SP0_c0.t1	CARHR051870
OG0002098	ESY2_g33964_DN3_SP0_c0.t1	CARHR052350
OG0002099	ESY5_g3577_DN3_SP6_c0.t1	CARHR011180
OG0002099	ESY2_g33919_DN3_SP2_c0.t1	CARHR051990
OG0002100	ESY5_g2719_DN3_SP6_c0.t1	CARHR014250
OG0002100	ESY10_g14205_DN3_SP0_c0.t1	CARHR145820
OG0002101	ESY8_g60199_DN3_SP8_c0.t1	CARHR213700
OG0002101	ESY10_g13738_DN3_SP7_c0.t1	CARHR148500
OG0002104	ESY2_g33400_DN3_SP8_c0.t1	CARHR047340, CARHR047370
OG0002104	ESY8_g60090_DN3_SP6_c0.t1	CARHR212940
OG0002105	ESY5_g3849_DN3_SP0_c0.t1	CARHR013010
OG0002105	ESY2_g33566_DN3_SP3_c0.t1	CARHR048420
OG0002106	ESY2_g33701_DN3_SP1_c0.t1	CARHR049750
OG0002106	ESY2_g35962_DN3_SP0_c0.t1, ESY5_g3748_DN3_SP8_c0.t1	CARHR012310
OG0002107	ESY1_g11822_DN3_SP0_c0.t1	CARHR166770
OG0002107	ESY12_g51023_DN3_SP5_c0.t1	CARHR136060
OG0002108	ESY7_g19583_DN3_SP0_c0.t1	CARHR211620
OG0002108	ESY3_g30831_DN3_SP1_c0.t1	CARHR083340
OG0002109	ESY3_g30988_DN3_SP0_c0.t1	CARHR211310, CARHR210150, CARHR084210
OG0002110	ESY3_g30994_DN3_SP8_c0.t1	CARHR084270
OG0002110	ESY7_g19353_DN3_SP0_c0.t1	CARHR210040
OG0002111	ESY3_g31063_DN3_SP8_c18.t1	CARHR084760
OG0002112	ESY7_g18990_DN3_SP0_c0.t1	CARHR208290
OG0002112	ESY3_g31146_DN3_SP0_c18.t1	CARHR085300
OG0002114	ESY16_g62099_DN3_SP6_c0.t1	CARHR235420
OG0002114	ESY6_g47449_DN3_SP8_c0.t1	CARHR266670
OG0002115	ESY16_g62391_DN3_SP8_c0.t1	CARHR234470
OG0002115	ESY6_g47986_DN3_SP3_c0.t1	CARHR268460
OG0002116	ESY6_g48055_DN3_SP8_c0.t1	CARHR268820
OG0002116	ESY16_g62465_DN3_SP1_c0.t1	CARHR234270
OG0002117	ESY7_g18404_DN3_SP8_c0.t1	CARHR200360, CARHR026800
OG0002118	ESY6_g49922_DN3_SP8_c0.t1	CARHR187550
OG0002118	ESY7_g18220_DN3_SP8_c0.t1	CARHR201550
OG0002119	ESY7_g18080_DN3_SP8_c0.t1	CARHR202580, CARHR188500
OG0002120	ESY6_g50155_DN3_SP8_c0.t1	CARHR189960
OG0002120	ESY7_g18705_DN3_SP8_c0.t1	CARHR204490
OG0002121	ESY6_g49444_DN3_SP1_c0.t1	CARHR275570
OG0002121	ESY7_g18520_DN3_SP8_c0.t1	CARHR205830
OG0002122	ESY10_g14807_DN3_SP0_c0.t1	CARHR173930
OG0002122	ESY9_g42432_DN3_SP6_c0.t1	CARHR223960
OG0002123	ESY7_g16808_DN3_SP8_c0.t1	CARHR176460
OG0002123	ESY9_g42860_DN3_SP8_c0.t1	CARHR225940
OG0002124	ESY7_g16796_DN2_SP0_c0.t1	CARHR176670
OG0002125	ESY9_g43259_DN3_SP4_c0.t1	CARHR227000
OG0002125	ESY7_g16648_DN3_SP3_c0.t1	CARHR178220
OG0002126	ESY7_g16473_DN3_SP8_c0.t1	CARHR252370
OG0002126	ESY9_g43461_DN3_SP0_c0.t1	CARHR227860
OG0002127	ESY23_g236_DN3_SP0_c0.t1	CARHR255520, CARHR231190
OG0002128	ESY18_g64053_DN3_SP5_c0.t1	CARHR255980
OG0002128	ESY23_g515_DN3_SP8_c0.t1	CARHR032170
OG0002129	ESY14_g20155_DN3_SP8_c0.t1	CARHR260890, CARHR033370
OG0002130	ESY2_g38446_DN2_SP0_c0.t1	CARHR126530, CARHR123860
OG0002131	ESY20_g13192_DN3_SP0_c21.t1	CARHR250330
OG0002131	ESY5_g5262_DN3_SP0_c0.t1	CARHR001990
OG0002132	ESY11_g54069_DN3_SP2_c0.t1	CARHR107740
OG0002133	ESY4_g25342_DN2_SP0_c0.t1	CARHR243950
OG0002134	ESY4_g26127_DN3_SP5_c0.t1	CARHR244410
OG0002134	ESY11_g54541_DN3_SP0_c0.t1, ESY11_g54152_DN1_SP0_c0.t1	CARHR108360
OG0002135	ESY2_g35718_DN2_SP0_c0.t1, ESY11_g54325_DN3_SP0_c0.t1	CARHR109210
OG0002135	ESY4_g26315_DN1_SP0_c0.t1	CARHR245170
OG0002136	ESY8_g59892_DN3_SP0_c0.t1	CARHR112090
OG0002136	ESY4_g26872_DN1_SP0_c0.t1	CARHR247880
OG0002137	ESY8_g60810_DN3_SP0_c0.t1	CARHR262810
OG0002137	ESY8_g60809_DN3_SP0_c0.t1	CARHR262760
OG0002138	ESY1_g5818_DN3_SP2_c0.t1	CARHR128430
OG0002138	ESY6_g49675_DN3_SP2_c0.t1	CARHR128410, CARHR128420
OG0002139	ESY4_g25071_DN3_SP0_c0.t1	CARHR036230
OG0002139	ESY1_g6183_DN3_SP0_c0.t1	CARHR181040
OG0002140	ESY4_g25512_DN2_SP0_c0.t1	CARHR256510, CARHR256440
OG0002140	ESY9_g42845_DN2_SP0_c0.t1, ESY5_g3195_DN2_SP0_c0.t1, ESY5_g3194_DN2_SP0_c0.t1, ESY5_g3196_DN3_SP0_c0.t1	CARHR032790
OG0002141	ESY15_g64692_DN3_SP8_c0.t1	CARHR219690
OG0002141	ESY3_g28175_DN3_SP8_c0.t1	CARHR099870
OG0002142	ESY1_g12536_DN3_SP0_c0.t1	CARHR173320
OG0002142	ESY12_g52322_DN2_SP0_c0.t1, ESY4_g25427_DN3_SP0_c0.t1	CARHR143430
OG0002143	ESY1_g12532_DN3_SP0_c0.t1	CARHR173280
OG0002143	ESY12_g52309_DN2_SP0_c0.t1	CARHR143340
OG0002144	ESY12_g51349_DN3_SP0_c0.t1, ESY12_g51350_DN3_SP0_c0.t1	CARHR137650, CARHR137660
OG0002145	ESY12_g51275_DN3_SP0_c0.t1	CARHR137160
OG0002145	ESY1_g11538_DN3_SP0_c0.t1	CARHR168340
OG0002148	ESY1_g8081_DN3_SP7_c0.t1	CARHR273120, CARHR154850
OG0002149	ESY6_g49747_DN3_SP8_c0.t1	CARHR156980, CARHR102350, CARHR276930
OG0002150	ESY6_g50384_DN3_SP0_c0.t1	CARHR159150, CARHR280380
OG0002151	ESY6_g50312_DN3_SP8_c0.t1	CARHR280940
OG0002151	ESY11_g54297_DN3_SP8_c0.t1	CARHR109040
OG0002152	ESY5_g5531_DN3_SP5_c0.t1, ESY5_g5530_DN3_SP5_c0.t1	CARHR248780, CARHR000530
OG0002153	ESY5_g5521_DN3_SP0_c0.t1	CARHR000630
OG0002153	ESY20_g12954_DN3_SP0_c0.t1	CARHR248670
OG0002154	ESY8_g58172_DN3_SP8_c0.t1	CARHR179160
OG0002154	ESY5_g5156_DN3_SP4_c0.t1	CARHR003230
OG0002155	ESY20_g12665_DN3_SP7_c0.t1	CARHR179720
OG0002155	ESY5_g5051_DN3_SP8_c0.t1	CARHR003550
OG0002156	ESY20_g12802_DN3_SP6_c0.t1	CARHR127210, CARHR127220
OG0002157	ESY5_g4851_DN3_SP8_c0.t1	CARHR126190, CARHR004700
OG0002158	ESY16_g62155_DN3_SP0_c0.t1	CARHR235310
OG0002158	ESY16_g62154_DN3_SP0_c0.t1	CARHR235320
OG0002159	ESY3_g32466_DN3_SP8_c0.t1	CARHR076630
OG0002159	ESY7_g17332_DN2_SP0_c0.t1	CARHR197070
OG0002160	ESY3_g32301_DN3_SP0_c0.t1	CARHR077450
OG0002160	ESY7_g17160_DN3_SP0_c0.t1	CARHR195720
OG0002161	ESY3_g31977_DN3_SP7_c0.t1	CARHR185250, CARHR078830
OG0002162	ESY3_g28347_DN3_SP2_c0.t1	CARHR099540
OG0002162	ESY7_g16204_DN3_SP2_c0.t1	CARHR080620
OG0002163	ESY3_g31426_DN3_SP8_c0.t1	CARHR081290
OG0002163	ESY10_g15951_DN3_SP2_c0.t1	CARHR081280
OG0002164	ESY3_g31438_DN3_SP6_c0.t1	CARHR182410, CARHR081380
OG0002165	ESY3_g30763_DN3_SP8_c0.t1, ESY7_g17741_DN3_SP0_c0.t1	CARHR199950, CARHR082880
OG0002166	ESY1_g10571_DN1_SP0_c0.t1	CARHR166260
OG0002166	ESY12_g50865_DN3_SP0_c0.t1	CARHR135460
OG0002167	ESY9_g45549_DN3_SP0_c0.t1	CARHR134410
OG0002168	ESY1_g10379_DN3_SP0_c0.t1	CARHR130120, CARHR162130
OG0002169	ESY1_g10985_DN3_SP8_c0.t1	CARHR158710, CARHR133300, CARHR164090
OG0002170	ESY2_g36634_DN3_SP8_c0.t1	CARHR073640
OG0002171	ESY5_g3026_DN3_SP6_c0.t1	CARHR016670
OG0002171	ESY2_g36664_DN3_SP6_c0.t1	CARHR073380
OG0002172	ESY5_g3027_DN3_SP1_c0.t1	CARHR016690
OG0002172	ESY2_g36666_DN3_SP7_c0.t1	CARHR073360
OG0002173	ESY2_g36765_DN3_SP8_c0.t1	CARHR016940
OG0002174	ESY2_g35961_DN3_SP8_c0.t1	CARHR019860, CARHR068280
OG0002175	ESY2_g34722_DN3_SP8_c0.t1	CARHR070100
OG0002175	ESY5_g3888_DN3_SP8_c4.t1	CARHR021410
OG0002176	ESY5_g2272_DN3_SP0_c27.t1	CARHR022920
OG0002176	ESY5_g2793_DN3_SP1_c19.t1	CARHR022940, CARHR022930, CARHR022950
OG0002177	ESY5_g2166_DN3_SP8_c0.t1	CARHR023370
OG0002177	ESY2_g35635_DN3_SP1_c0.t1	CARHR064340
OG0002178	ESY2_g35568_DN3_SP5_c0.t1	CARHR063720
OG0002178	ESY5_g2059_DN3_SP4_c0.t1	CARHR023820
OG0002179	ESY5_g783_DN3_SP6_c0.t1	CARHR060250, CARHR026730
OG0002181	ESY4_g25671_DN3_SP0_c0.t1, ESY4_g25636_DN3_SP0_c0.t1	CARHR242370
OG0002182	ESY6_g49535_DN3_SP8_c0.t1	CARHR274990
OG0002182	ESY5_g2721_DN3_SP0_c0.t1	CARHR014280
OG0002183	ESY5_g2640_DN2_SP8_c0.t1	CARHR013800
OG0002183	ESY10_g13991_DN3_SP0_c0.t1	CARHR146980
OG0002184	ESY16_g61538_DN3_SP0_c0.t1	CARHR029740
OG0002184	ESY5_g3741_DN3_SP4_c0.t1	CARHR012260
OG0002185	ESY5_g3737_DN3_SP6_c0.t1	CARHR012240
OG0002185	ESY2_g33706_DN3_SP0_c0.t1	CARHR049830
OG0002186	ESY2_g33926_DN3_SP0_c0.t1	CARHR051950
OG0002187	ESY5_g3359_DN3_SP8_c0.t1	CARHR009750
OG0002187	ESY3_g30764_DN3_SP8_c12.t1	CARHR082890
OG0002188	ESY5_g4805_DN3_SP0_c0.t1	CARHR005030
OG0002189	ESY3_g31242_DN3_SP7_c0.t1	CARHR085930
OG0002189	ESY7_g18832_DN3_SP8_c0.t1	CARHR207210
OG0002190	ESY3_g31136_DN3_SP8_c0.t1	CARHR085220
OG0002190	ESY7_g19017_DN3_SP8_c0.t1	CARHR208430
OG0002191	ESY3_g29156_DN2_SP0_c0.t1	CARHR096720, CARHR187320
OG0002192	ESY12_g51522_DN3_SP0_c0.t1	CARHR152960
OG0002192	ESY5_g4039_DN3_SP0_c0.t1, ESY4_g25310_DN3_SP0_c0.t1	CARHR191390
OG0002193	ESY6_g49270_DN3_SP1_c0.t1, ESY6_g49266_DN3_SP8_c0.t1	CARHR192860, CARHR192840, CARHR193470
OG0002194	ESY2_g36400_DN3_SP0_c0.t1	CARHR045750
OG0002194	ESY3_g30139_DN3_SP0_c0.t1	CARHR087500
OG0002195	ESY2_g36303_DN2_SP0_c25.t1	CARHR045210
OG0002196	ESY2_g38531_DN3_SP8_c0.t1	CARHR290520
OG0002196	ESY3_g29904_DN3_SP8_c0.t1	CARHR091950
OG0002197	ESY3_g29801_DN3_SP8_c0.t1	CARHR092750
OG0002197	ESY2_g38079_DN3_SP8_c0.t1	CARHR037860
OG0002198	ESY3_g29729_DN3_SP8_c0.t1	CARHR093310
OG0002198	ESY2_g37976_DN3_SP8_c0.t1	CARHR038200
OG0002199	ESY3_g29712_DN3_SP0_c0.t1	CARHR093480
OG0002199	ESY2_g37960_DN3_SP0_c0.t1	CARHR038280
OG0002201	ESY11_g53942_DN3_SP0_c0.t1	CARHR107320
OG0002201	ESY11_g53944_DN3_SP5_c0.t1	CARHR107330
OG0002202	ESY11_g53964_DN3_SP5_c0.t1, ESY4_g25409_DN3_SP4_c0.t1	CARHR293500
OG0002203	ESY7_g18878_DN3_SP8_c0.t1	CARHR207610
OG0002203	ESY11_g54359_DN3_SP1_c0.t1	CARHR109370
OG0002204	ESY11_g54517_DN3_SP0_c8.t1	CARHR109670
OG0002204	ESY11_g54522_DN3_SP0_c9.t1	CARHR109690, CARHR109680
OG0002205	ESY2_g37515_DN3_SP6_c0.t1	CARHR040160
OG0002206	ESY2_g37620_DN3_SP5_c0.t1	CARHR039740
OG0002206	ESY3_g29461_DN3_SP0_c0.t1	CARHR094680
OG0002207	ESY2_g38519_DN3_SP3_c0.t1	CARHR290560
OG0002207	ESY2_g38518_DN3_SP0_c0.t1	CARHR290570, CARHR290590
OG0002208	ESY1_g11761_DN3_SP1_c0.t1, ESY1_g11759_DN3_SP0_c0.t1, ESY1_g11760_DN3_SP0_c0.t1	CARHR167200, CARHR167180, CARHR167170
OG0002209	ESY12_g51888_DN3_SP6_c0.t1	CARHR140630
OG0002209	ESY1_g12188_DN3_SP8_c0.t1	CARHR171280
OG0002210	ESY4_g25770_DN3_SP0_c0.t1, ESY4_g25773_DN3_SP0_c0.t1, ESY4_g25479_DN3_SP0_c0.t1, ESY3_g28703_DN3_SP0_c0.t1, ESY5_g2610_DN3_SP0_c0.t1	CARHR242030
OG0002211	ESY11_g54939_DN2_SP0_c0.t1, ESY11_g54861_DN2_SP0_c0.t1	CARHR111190, CARHR111200
OG0002213	ESY2_g35336_DN3_SP0_c0.t1	CARHR057190, CARHR057200
OG0002215	ESY6_g48251_DN3_SP0_c0.t1	CARHR270090, CARHR270080, CARHR028430, CARHR200710
OG0002219	ESY11_g54704_DN2_SP0_c0.t1	CARHR110270, CARHR236920
OG0002220	ESY34_g45718_DN3_SP8_c0.t1	CARHR237340
OG0002220	ESY11_g54666_DN3_SP7_c0.t1	CARHR110120
OG0002221	ESY4_g24378_DN3_SP0_c0.t1	CARHR237490
OG0002221	ESY11_g54641_DN2_SP0_c0.t1	CARHR110010
OG0002222	ESY4_g25221_DN3_SP6_c0.t1	CARHR240390, CARHR115730, CARHR187770
OG0002223	ESY4_g24783_DN3_SP0_c0.t1	CARHR238880
OG0002224	ESY8_g59413_DN3_SP8_c0.t1	CARHR117320
OG0002224	ESY4_g24927_DN3_SP8_c0.t1	CARHR239460
OG0002225	ESY4_g25054_DN3_SP0_c0.t1	CARHR239920, CARHR116380
OG0002226	ESY4_g25690_DN3_SP0_c0.t1	CARHR242180
OG0002226	ESY33_g12637_DN3_SP0_c0.t1	CARHR105820
OG0002227	ESY4_g25393_DN2_SP0_c0.t1	CARHR243650, CARHR107410
OG0002228	ESY9_g43892_DN3_SP8_c0.t1	CARHR129550
OG0002228	ESY16_g61705_DN3_SP8_c0.t1	CARHR031800
OG0002229	ESY10_g14648_DN2_SP3_c0.t1	CARHR143790
OG0002229	ESY5_g2873_DN3_SP0_c0.t1	CARHR015570
OG0002231	ESY10_g14091_DN3_SP6_c0.t1	CARHR146450
OG0002231	ESY5_g2663_DN3_SP8_c0.t1	CARHR013900, CARHR013910
OG0002233	ESY8_g60524_DN3_SP8_c0.t1	CARHR151640
OG0002234	ESY8_g60615_DN3_SP0_c0.t1	CARHR262460
OG0002234	ESY2_g34534_DN3_SP0_c0.t1	CARHR151960
OG0002235	ESY2_g35217_DN3_SP0_c0.t1	CARHR058920
OG0002236	ESY2_g35275_DN3_SP4_c17.t1	CARHR058010, CARHR215550
OG0002237	ESY17_g40158_DN3_SP0_c0.t1	CARHR216120
OG0002237	ESY2_g35317_DN3_SP0_c0.t1	CARHR057490
OG0002238	ESY2_g33307_DN3_SP0_c0.t1	CARHR046660
OG0002238	ESY8_g60040_DN2_SP7_c0.t1	CARHR272940
OG0002239	ESY2_g33681_DN3_SP0_c0.t1	CARHR049500
OG0002239	ESY5_g3756_DN3_SP0_c0.t1	CARHR012370
OG0002240	ESY6_g48407_DN3_SP8_c0.t1	CARHR270990
OG0002240	ESY13_g56264_DN3_SP6_c0.t1	CARHR233450
OG0002241	ESY7_g19577_DN2_SP0_c0.t1	CARHR211560
OG0002241	ESY3_g30836_DN3_SP0_c0.t1	CARHR083380
OG0002242	ESY3_g31054_DN3_SP0_c0.t1	CARHR084690
OG0002242	ESY7_g19172_DN3_SP0_c0.t1	CARHR209210
OG0002243	ESY4_g25340_DN1_SP0_c0.t1	CARHR222110, CARHR151090
OG0002243	ESY2_g36519_DN3_SP8_c0.t1	CARHR074430
OG0002245	ESY6_g46090_DN3_SP7_c0.t1	CARHR232540, CARHR256770
OG0002246	ESY6_g46606_DN3_SP1_c0.t1	CARHR264770
OG0002247	ESY6_g46664_DN3_SP7_c0.t1	CARHR264920
OG0002249	ESY6_g47981_DN3_SP8_c0.t1	CARHR268420
OG0002249	ESY16_g62364_DN3_SP5_c0.t1	CARHR234520
OG0002250	ESY6_g48109_DN3_SP8_c0.t1	CARHR269300, CARHR234170
OG0002251	ESY6_g48183_DN3_SP7_c0.t1	CARHR269680
OG0002251	ESY16_g62562_DN3_SP4_c0.t1	CARHR233990
OG0002252	ESY6_g48469_DN3_SP2_c0.t1	CARHR271350, CARHR233250
OG0002253	ESY7_g18400_DN2_SP0_c0.t1	CARHR200380, CARHR026820
OG0002254	ESY6_g49877_DN3_SP1_c51.t1	CARHR193510
OG0002254	ESY7_g18335_DN3_SP0_c8.t1	CARHR200800
OG0002255	ESY6_g49900_DN3_SP1_c13.t1	CARHR187430
OG0002255	ESY7_g18286_DN3_SP0_c26.t1	CARHR201130
OG0002256	ESY7_g16813_DN3_SP8_c0.t1	CARHR176400
OG0002256	ESY9_g42825_DN3_SP7_c0.t1	CARHR225910
OG0002257	ESY9_g43754_DN3_SP0_c0.t1	CARHR229210
OG0002257	ESY9_g43752_DN3_SP2_c0.t1	CARHR229200
OG0002259	ESY4_g26200_DN3_SP0_c0.t1, ESY4_g26202_DN3_SP0_c0.t1, ESY4_g26199_DN3_SP0_c0.t1, ESY4_g26193_DN3_SP0_c0.t1	CARHR244680, CARHR244670
OG0002260	ESY10_g15159_DN3_SP0_c0.t1	CARHR215910
OG0002261	ESY4_g26380_DN1_SP0_c0.t1	CARHR245360
OG0002261	ESY4_g26379_DN3_SP0_c0.t1	CARHR245370
OG0002262	ESY4_g26479_DN2_SP0_c0.t1	CARHR245660
OG0002262	ESY8_g59595_DN2_SP0_c0.t1	CARHR292900
OG0002264	ESY8_g59921_DN3_SP0_c0.t1	CARHR294400, CARHR111900
OG0002265	ESY8_g60854_DN3_SP6_c0.t1	CARHR263060
OG0002265	ESY2_g34585_DN3_SP2_c0.t1	CARHR154050
OG0002266	ESY1_g6299_DN3_SP7_c0.t1	CARHR181760
OG0002266	ESY4_g22511_DN3_SP7_c0.t1	CARHR036800
OG0002267	ESY3_g28099_DN3_SP8_c0.t1	CARHR219350, CARHR100080
OG0002268	ESY22_g40464_DN3_SP0_c0.t1	CARHR220590
OG0002269	ESY3_g28659_DN3_SP3_c0.t1	CARHR220770, CARHR098960
