Orthogroup	Arabidopsis_lyrata_NCBI	Alyssum_gmelinii
OG0004470	XP_020876256.1	Ag013G1486000
OG0004471	XP_020878936.1	Ag013G1490800
OG0004472	XP_020878852.1	Ag031G3237900, Ag031G3237800, Ag014G1783400, Ag031G3239200, Ag013G1496400
OG0004473	XP_020875893.1	Ag004G0541400, Ag013G1511300
OG0004474	XP_020871495.1, XP_020881903.1	Ag013G1514600
OG0004475	XP_002873476.1	Ag013G1516800
OG0004476	XP_020876725.1	Ag013G1523200
OG0004477	XP_002871393.2	Ag013G1534500
OG0004478	XP_002873383.1	Ag013G1548600
OG0004479	XP_002871307.1	Ag013G1561400
OG0004480	XP_002874880.1	Ag013G1574100, Ag039G4322400
OG0004481	XP_002872789.1	Ag013G1575500
OG0004482	XP_020891489.1, XP_020875060.1, XP_002867627.1	Ag025G2903900, Ag053G4872500
OG0004483	XP_020873521.1	Ag013G1581300
OG0004484	XP_002880914.1	Ag013G1594200
OG0004485	XP_002880957.1	Ag013G1600700
OG0004486	XP_002880946.1	Ag013G1602500
OG0004487	XP_020884870.1	Ag013G1621600
OG0004488	XP_002879230.1	Ag013G1623000
OG0004489	XP_020884550.1	Ag013G1624600
OG0004490	XP_020882817.1	Ag013G1633300
OG0004491	XP_002881109.1	Ag013G1634900
OG0004491	XP_020885158.1, XP_002881108.1, XP_002862821.1	Ag013G1634700
OG0004492	XP_002881112.1	Ag013G1635400
OG0004493	XP_002879331.1	Ag013G1649100
OG0004494	XP_020883687.1	Ag013G1659900, Ag013G1660100
OG0004495	XP_002879413.1	Ag013G1667900
OG0004496	XP_002881258.1	Ag013G1671300
OG0004497	XP_020883152.1	Ag013G1675000
OG0004499	XP_002863651.1	Ag013G1678200
OG0004500	XP_020867605.1	Ag034G3696200
OG0004502	XP_002867594.1, XP_002872753.1	Ag013G1700600
OG0004503	XP_020869882.1	Ag013G1708900, Ag013G1709000
OG0004504	XP_002890752.1	Ag013G1714800
OG0004505	XP_020870372.1	Ag013G1717000
OG0004506	XP_002890763.1, XP_020866672.1	Ag013G1717400, Ag013G1717500
OG0004507	XP_020868226.1, XP_020884687.1	Ag013G1718800
OG0004508	XP_020869994.1	Ag013G1722100
OG0004509	XP_002890790.1	Ag013G1726500
OG0004510	XP_020868264.1, XP_020868263.1	Ag013G1730600
OG0004511	XP_002893572.1	Ag013G1733800
OG0004512	XP_020866681.1	Ag013G1735900
OG0004514	XP_020885092.1	Ag013G1737100
OG0004515	XP_020868056.1	Ag013G1741400
OG0004516	XP_002890889.2	Ag013G1748900, Ag013G1748500, Ag013G1748800
OG0004518	XP_002875142.1	Ag062G5052000
OG0004519	XP_002875188.1	Ag062G5057900
OG0004520	XP_002876891.1, XP_002875224.1	Ag062G5065500, Ag011G1193300
OG0004521	XP_002866726.1	Ag004G0419900
OG0004522	XP_002864959.1	Ag029G3110200, Ag004G0435900
OG0004523	XP_002864910.1	Ag004G0450200
OG0004525	XP_002866588.1	Ag004G0458800, Ag034G4063400, Ag004G0763300
OG0004526	XP_020869820.1, XP_020869792.1	Ag004G0462800
OG0004527	XP_002864839.1	Ag004G0472400
OG0004528	XP_002877563.1	Ag004G0484000, Ag001G0058800
OG0004529	XP_002866476.1	Ag004G0487600
OG0004530	XP_002866434.1	Ag004G0499000
OG0004531	XP_020876103.1	Ag004G0512400
OG0004532	XP_020879741.1	Ag004G0515000
OG0004533	XP_002888423.1, XP_002874259.1	Ag004G0543800
OG0004534	XP_002874271.1	Ag004G0546400
OG0004535	XP_002874274.1	Ag004G0546600
OG0004536	XP_002874304.1	Ag004G0552000, Ag014G2152800, Ag014G1962700
OG0004537	XP_002870475.1	Ag004G0564500
OG0004538	XP_002871927.1	Ag004G0565500
OG0004539	XP_002874008.1	Ag004G0572000
OG0004540	XP_002874020.1	Ag004G0577400
OG0004541	XP_002874021.1	Ag004G0577700
OG0004542	XP_020878925.1	Ag004G0580700
OG0004543	XP_020878625.1	Ag004G0582700
OG0004544	XP_020878558.1	Ag004G0585000
OG0004545	XP_020879173.1	Ag004G0592700
OG0004546	XP_020878199.1	Ag004G0600600
OG0004547	XP_020888744.1, XP_020874048.1	Ag004G0624700
OG0004548	XP_002866352.1	Ag004G0632600
OG0004549	XP_020871648.1	Ag004G0644400
OG0004550	XP_020865935.1	Ag004G0647600
OG0004551	XP_020878744.1	Ag004G0662700
OG0004552	XP_020867112.1	Ag004G0667600
OG0004553	XP_020868167.1	Ag004G0668300, Ag034G3776500
OG0004554	XP_020886343.1	Ag004G0672000
OG0004555	XP_020884322.1	Ag004G0673100
OG0004557	XP_002866169.1	Ag004G0707000
OG0004558	XP_020891543.1	Ag004G0711100
OG0004559	XP_020867626.1	Ag034G3709600
OG0004560	XP_020879471.1	Ag004G0722300
OG0004561	XP_002867527.1	Ag004G0752400
OG0004562	XP_020866575.1	Ag004G0756200
OG0004563	XP_020881691.1	Ag004G0760900
OG0004564	XP_020881003.1	Ag004G0764200
OG0004565	XP_002873304.1	Ag022G2662200
OG0004566	XP_002873168.1	Ag022G2726800
OG0004567	XP_020876664.1	Ag022G2733000
OG0004568	XP_002873130.2	Ag022G2742000
OG0004569	XP_002871040.1	Ag022G2752800
OG0004570	XP_002870988.1	Ag022G2769100
OG0004571	XP_002884693.1	Ag014G1883800, Ag022G2794800
OG0004572	XP_020874919.1, XP_002889303.1	Ag048G4562800, Ag075G5282100
OG0004573	XP_020890748.1	Ag048G4564500
OG0004574	XP_020891055.1, XP_020891057.1	Ag048G4573900
OG0004575	XP_002889255.1	Ag048G4583600
OG0004576	XP_020890470.1	Ag048G4605600
OG0004578	XP_002889181.1	Ag048G4616600
OG0004579	XP_020891220.1	Ag048G4624200
OG0004580	XP_002889158.1	Ag048G4626800, Ag048G4626900
OG0004581	XP_020889523.1, XP_020890640.1	Ag048G4651800
OG0004583	XP_002889030.1	Ag048G4704800
OG0004584	XP_002889029.1	Ag048G4704900
OG0004585	XP_002890678.1	Ag048G4705400
OG0004586	XP_002891793.1	Ag032G3447300, Ag040G4352500
OG0004587	XP_020875022.1	Ag032G3470000, Ag032G3470200, Ag088G5440600
OG0004588	XP_020867170.1	Ag032G3471000
OG0004589	XP_002879589.1	Ag054G4877200
OG0004590	XP_002870392.2, XP_020882671.1	Ag003G0332500, Ag054G4885400
OG0004593	XP_020871196.1	Ag082G5404400
OG0004594	XP_020872538.1	Ag007G0851400, Ag039G4235100, Ag065G5123500
OG0004595	XP_002863133.1, XP_020875823.1, XP_020876424.1	Ag007G0882400
OG0004596	XP_002868309.1	Ag045G4514500
OG0004597	XP_020872681.1, XP_020872680.1	Ag007G0898400
OG0004598	XP_020874500.1	Ag057G4965000
OG0004599	XP_002888894.2	Ag078G5328800
OG0004600	XP_020873546.1	Ag078G5368300
OG0004601	XP_002888980.1	Ag078G5384300
OG0004602	XP_002888713.1	Ag056G4949900
OG0004603	XP_002869270.1	Ag045G4504800, Ag287G5489100
OG0004604	XP_020872045.1	Ag045G4518900
OG0004606	XP_002864080.1	Ag012G1273800
OG0004607	XP_002875291.1	Ag012G1332300
OG0004608	XP_002863112.1	Ag057G4952800
OG0004609	XP_002865206.1	Ag058G4980800, Ag006G0802100
OG0004611	XP_002885390.1	Ag001G0050800, Ag042G4406000, Ag024G2871600, Ag014G2164500
OG0004613	XP_002894321.1	Ag001G0059700
OG0004614	XP_002865600.2, XP_020871382.1, XP_020887265.1	Ag001G0061000
OG0004616	XP_020867123.1	Ag001G0079000
OG0004617	XP_002894415.1	Ag001G0088700, Ag001G0088800
OG0004618	XP_002891723.1	Ag001G0089000
OG0004619	XP_002881408.1	Ag023G2844500
OG0004620	XP_002870026.1	Ag050G4765600
OG0004621	XP_020872296.1	Ag050G4772000
OG0004622	XP_020874261.1, XP_020881255.1, XP_002868352.1	Ag050G4772700
OG0004623	XP_020875399.1	Ag050G4775400
OG0004624	XP_002869775.2	Ag033G3493500, Ag077G5322900
OG0004625	XP_020873793.1	Ag033G3495800, Ag077G5324300
OG0004626	XP_002886232.2	Ag044G4494000, Ag044G4494100
OG0004627	XP_002886095.1	Ag044G4500900
OG0004628	XP_002869742.1	Ag033G3477300, Ag052G4846700
OG0004629	XP_002869744.2	Ag033G3478500, Ag052G4845600
OG0004630	XP_002867686.2	Ag033G3480300, Ag052G4843500
OG0004631	XP_002869764.2	Ag033G3484500, Ag052G4838800
OG0004632	XP_002883174.1	Ag014G2176300, Ag027G3064600, Ag033G3520000
OG0004633	XP_020873683.1	Ag033G3524500
OG0004635	XP_002869929.1, XP_002869931.1	Ag033G3582400
OG0004637	XP_020881336.1	Ag031G3175200
OG0004637	XP_020883163.1	Ag003G0279800
OG0004638	XP_020879777.1	Ag031G3175900, Ag003G0280900
OG0004639	XP_002876658.2	Ag031G3191800
OG0004640	XP_002878404.1	Ag031G3202400, Ag031G3201300
OG0004641	XP_020882197.1	Ag031G3203900
OG0004642	XP_020879637.1	Ag031G3223600
OG0004643	XP_020880265.1	Ag031G3237300
OG0004645	XP_002878183.1	Ag031G3283500
OG0004646	XP_002878176.1	Ag031G3287300
OG0004647	XP_002876421.1	Ag031G3296100
OG0004648	XP_020881414.1	Ag031G3296700
OG0004650	XP_020881678.1	Ag031G3305100
OG0004651	XP_020880088.1	Ag031G3311100
OG0004652	XP_002878104.1	Ag031G3315100
OG0004653	XP_020881682.1	Ag031G3321100
OG0004654	XP_020880894.1	Ag031G3326100
OG0004655	XP_002876316.1	Ag031G3340000
OG0004656	XP_002878039.1	Ag031G3341400
OG0004657	XP_020880254.1	Ag031G3379600
OG0004658	XP_002877951.1	Ag031G3381200
OG0004659	XP_020870694.1	Ag020G2554700
OG0004660	XP_020870403.1	Ag020G2563000
OG0004661	XP_002887143.1	Ag067G5192500
OG0004662	XP_002887183.1	Ag067G5209300
OG0004663	XP_002886186.1, XP_020886265.1	Ag042G4394900
OG0004664	XP_020886559.1	Ag042G4410700
OG0004665	XP_020886097.1, XP_020886099.1	Ag042G4419700
OG0004666	XP_020884500.1	Ag039G4199800
OG0004668	XP_020885529.1	Ag039G4212500
OG0004669	XP_002881694.1, XP_020871378.1	Ag039G4219100
OG0004670	XP_020883141.1	Ag039G4224500
OG0004671	XP_002881672.1	Ag039G4232800
OG0004672	XP_020883747.1, XP_020890462.1	Ag039G4243400
OG0004673	XP_020883753.1	Ag039G4243900, Ag039G4244000, Ag039G4254700
OG0004674	XP_020885797.1	Ag039G4255800, Ag039G4255400
OG0004675	XP_020882887.1	Ag039G4272200
OG0004676	XP_002879719.2	Ag039G4293600
OG0004677	XP_002874814.1, XP_020871122.1	Ag087G5425100, Ag066G5154400
OG0004678	XP_020877736.1	Ag030G3133400
OG0004679	XP_020869581.1, XP_020869500.1	Ag002G0132600
OG0004680	XP_002874584.1	Ag026G3000200, Ag021G2583300
OG0004681	XP_020878536.1	Ag021G2613900
OG0004682	XP_002872610.1, XP_020877949.1, XP_002887091.1	Ag021G2623900
OG0004683	XP_020876239.1	Ag038G4158300
OG0004684	XP_020876973.1	Ag038G4176900, Ag014G1793000
OG0004685	XP_002884196.1	Ag088G5436400
OG0004686	XP_020872897.1	Ag089G5449900, Ag011G1090300
OG0004687	XP_002882024.1	Ag003G0317900
OG0004688	XP_020885373.1	Ag003G0328300, Ag003G0327800
OG0004689	XP_002881970.1	Ag003G0339200
OG0004690	XP_002881904.1	Ag003G0363500
OG0004691	XP_020887051.1, XP_020871144.1	Ag037G4137800, Ag016G2316700
OG0004692	XP_020887570.1	Ag014G1772400
OG0004693	XP_020889328.1	Ag014G1790700
OG0004694	XP_002884392.2, XP_002884391.1	Ag014G1803500
OG0004695	XP_020887036.1	Ag014G1810700
OG0004697	XP_020887157.1	Ag014G1846700
OG0004698	XP_002884553.1	Ag014G1848400
OG0004699	XP_002882450.1	Ag014G1850000
OG0004700	XP_020887549.1	Ag014G1853600
OG0004701	XP_020886771.1	Ag014G1857200
OG0004702	XP_002884623.1	Ag014G1864900
OG0004703	XP_020889563.1	Ag014G1874500
OG0004704	XP_020889308.1	Ag014G1876200
OG0004705	XP_002882582.1	Ag014G1883400
OG0004706	XP_020887312.1	Ag014G1894200
OG0004707	XP_002882748.1	Ag014G1940900
OG0004708	XP_020888205.1	Ag014G1947700
OG0004709	XP_002882785.1	Ag014G1952900, Ag014G1953000
OG0004710	XP_020887929.1	Ag014G1954100
OG0004711	XP_002884932.1	Ag014G1957000
OG0004712	XP_020887110.1	Ag014G1967600
OG0004713	XP_020885865.1	Ag014G1977700
OG0004714	XP_020886748.1	Ag014G1978200
OG0004715	XP_002863829.1	Ag061G5048200, Ag014G1986900, Ag014G1987100
OG0004716	XP_020886366.1	Ag014G2010800
OG0004717	XP_020886837.1	Ag014G2011400
OG0004718	XP_020888628.1	Ag014G2030000
OG0004719	XP_020889144.1	Ag014G2033200
OG0004720	XP_002883195.1	Ag014G2131200, Ag014G2036400
OG0004721	XP_002885261.1	Ag014G2085000, Ag014G2085100
OG0004722	XP_020887270.1	Ag014G2091800
OG0004723	XP_002885412.1	Ag027G3070500, Ag014G2170700
OG0004724	XP_002885418.2	Ag027G3068900, Ag027G3069000, Ag014G2172800
OG0004725	XP_020888988.1	Ag027G3067700, Ag014G2174200
OG0004726	XP_020886547.1	Ag014G2175800, Ag027G3065100
OG0004727	XP_002885429.1	Ag014G2175900, Ag027G3065000
OG0004728	XP_002862327.2, XP_020874576.1, XP_020874584.1, XP_002868787.2	Ag061G5033100
OG0004729	XP_002883409.1	Ag027G3018700
OG0004730	XP_002885515.1	Ag027G3032800
OG0004731	XP_002885512.1	Ag027G3034100
OG0004732	XP_002869386.1	Ag068G5219600
OG0004733	XP_002873906.1	Ag060G5006900
OG0004734	XP_002873902.2	Ag060G5007500
OG0004735	XP_020876827.1	Ag060G5012200
OG0004736	XP_020882550.1	Ag017G2418300
OG0004737	XP_002876110.2	Ag017G2419900
OG0004738	XP_002865880.1	Ag017G2420800
OG0004739	XP_020868851.1	Ag034G3651500, Ag019G2546600
OG0004740	XP_020877361.1	Ag019G2519400
OG0004741	XP_002892139.1	Ag034G3675900
OG0004742	XP_020871218.1	Ag016G2331900, Ag034G3688000
OG0004743	XP_020870212.1	Ag034G3719300
OG0004744	XP_020867848.1	Ag034G3723100
OG0004745	XP_020868590.1	Ag034G3730400
OG0004746	XP_020867492.1	Ag034G3734800
OG0004747	XP_002889677.1	Ag034G3749800
OG0004748	XP_020866855.1, XP_020866856.1	Ag034G3749900
OG0004749	XP_020866601.1	Ag034G3750700
OG0004750	XP_002892461.1	Ag034G3757300
OG0004751	XP_020868612.1	Ag034G3763300
OG0004752	XP_002889732.2	Ag034G3763800, Ag034G3763900
OG0004753	XP_002892536.1	Ag034G3766400, Ag034G3779400
OG0004754	XP_002892502.1	Ag034G3769500
OG0004755	XP_020868188.1	Ag034G3775800
OG0004756	XP_002889779.1, XP_020869104.1	Ag034G3780000
OG0004757	XP_002892952.1	Ag034G3780800, Ag034G3924000
OG0004758	XP_002889788.1	Ag034G3781100
OG0004759	XP_002889789.1	Ag034G3781600
OG0004760	XP_020867588.1	Ag034G3783600
OG0004761	XP_002887301.1	Ag034G3791600
OG0004763	XP_002889917.1	Ag034G3820300
OG0004764	XP_002889941.1	Ag034G3826100
OG0004765	XP_020877475.1, XP_020877478.1	Ag034G3831400
OG0004766	XP_020870522.1	Ag034G3832000
OG0004767	XP_020870551.1	Ag034G3842300
OG0004768	XP_002892769.1	Ag034G3848000
OG0004769	XP_020866765.1	Ag034G3882600
OG0004770	XP_020867320.1	Ag034G3883700
OG0004771	XP_020868652.1	Ag034G3899800
OG0004772	XP_020867776.1	Ag034G3905500
OG0004773	XP_002890233.1	Ag034G3925300
OG0004774	XP_020867479.1	Ag034G3930100
OG0004775	XP_002875199.1, XP_002867731.1	Ag034G3945500
OG0004777	XP_020867621.1	Ag034G3948300
OG0004778	XP_020869349.1	Ag034G3970800, Ag034G3971400, Ag034G3971700
OG0004780	XP_020891270.1, XP_002862882.2	Ag034G4037700
OG0004781	XP_020891535.1	Ag034G4043600
OG0004782	XP_002888795.1	Ag034G4055700
OG0004783	XP_020890255.1	Ag034G4056400
OG0004784	XP_002887527.1	Ag002G0095800, Ag024G2855700, Ag072G5251600
OG0004785	XP_002891999.2	Ag002G0264200
OG0004786	XP_020870677.1	Ag025G2941000
OG0004787	XP_020866185.1, XP_020868410.1	Ag025G2941100
OG0004788	XP_020872888.1	Ag011G1061000
OG0004789	XP_020872399.1	Ag011G1094900
OG0004790	XP_002867013.1	Ag011G1099400
OG0004791	XP_020873011.1	Ag011G1115500
OG0004792	XP_002867068.1	Ag011G1122500
OG0004793	XP_020874007.1	Ag011G1155400
OG0004794	XP_020874462.1	Ag011G1184000
OG0004795	XP_020872444.1	Ag011G1188700
OG0004796	XP_002867198.1	Ag011G1192300
OG0004797	XP_002867163.1	Ag011G1207600
OG0004798	XP_020872893.1	Ag011G1239400
OG0004799	XP_002885613.1	Ag064G5107100
OG0004800	XP_020888451.1	Ag064G5109000
OG0004801	XP_002888874.1	Ag018G2440700
OG0004802	XP_002888870.1	Ag018G2442300, Ag018G2442400
OG0004803	XP_002887422.1	Ag018G2444700
OG0004804	XP_002888857.1	Ag018G2449000
OG0004805	XP_020869258.1	Ag018G2459000
OG0004806	XP_020875584.1	Ag018G2477000
OG0004807	XP_020867941.1	Ag018G2478300
OG0004808	XP_002867677.1	Ag010G0997300, Ag010G1000000
OG0004809	XP_002867476.1	Ag010G1018200
OG0004810	XP_020875278.1	Ag010G1024000
OG0004847	XP_002877532.2	Ag055G4907200, Ag083G5411900, Ag024G2885200, Ag015G2211900
OG0004848	XP_002877554.1	Ag055G4909000, Ag006G0832300
OG0004849	XP_002864335.1	Ag055G4911100, Ag014G1813600
OG0004850	XP_020881006.1	Ag074G5269500, Ag035G4077500
OG0004851	XP_020881087.1	Ag074G5276600
OG0004852	XP_020877793.1	Ag013G1347900
OG0004853	XP_002873852.1	Ag013G1348700
OG0004854	XP_020878410.1	Ag013G1361100
OG0004855	XP_020879303.1	Ag013G1368400
OG0004856	XP_002873817.1	Ag013G1369200
OG0004858	XP_020889120.1	Ag013G1412500, Ag013G1412300, Ag013G1391100, Ag013G1412900, Ag014G2037000, Ag039G4274200
OG0004859	XP_002871714.2	Ag013G1392200
OG0004860	XP_020879553.1	Ag013G1407700, Ag013G1459500
OG0004861	XP_020876586.1	Ag013G1411100
OG0004862	XP_002873709.1	Ag013G1421300
OG0004863	XP_002873707.1	Ag013G1423500
OG0004864	XP_002894615.2	Ag013G1424000
OG0004865	XP_002893031.1, XP_002865923.1	Ag013G1428300
OG0004866	XP_020879027.1	Ag013G1439400, Ag013G1439100, Ag013G1439200, Ag013G1440800, Ag013G1441000, Ag013G1440700, Ag024G2888500, Ag013G1438900, Ag013G1440000, Ag025G2947200, Ag048G4697000, Ag014G2043800, Ag013G1439700
OG0004867	XP_020878051.1	Ag013G1446100
OG0004868	XP_002873650.1	Ag013G1452100
OG0004869	XP_002873643.1	Ag013G1454600
OG0004870	XP_002873636.1	Ag013G1455500
OG0004871	XP_020871410.1, XP_020871409.1	Ag057G4967300, Ag013G1458000
OG0004872	XP_020877589.1	Ag013G1466700
OG0004873	XP_020879309.1	Ag013G1468900
OG0004874	XP_020878353.1	Ag013G1471200
OG0004875	XP_002871551.1	Ag013G1475100
OG0004876	XP_020886314.1	Ag013G1476500, Ag014G1959600
OG0004877	XP_002873583.1	Ag013G1482000
OG0004878	XP_020876263.1	Ag013G1489600
OG0004879	XP_020877228.1	Ag013G1495300
OG0004880	XP_002873529.2	Ag013G1497400
OG0004881	XP_002871497.1	Ag013G1497800
OG0004882	XP_020877553.1	Ag013G1498600
OG0004883	XP_020876755.1	Ag013G1516700
OG0004884	XP_002873437.1	Ag013G1531300
OG0004885	XP_020878188.1	Ag013G1536000
OG0004887	XP_002873391.2	Ag013G1547900, Ag048G4667800, Ag078G5383100
OG0004888	XP_020877312.1	Ag013G1548200
OG0004889	XP_020877625.1	Ag013G1553300
OG0004890	XP_020878131.1, XP_020878167.1	Ag013G1554200
OG0004891	XP_020879222.1	Ag013G1567000
OG0004892	XP_020882015.1	Ag039G4331000, Ag013G1577100
OG0004893	XP_020876368.1	Ag013G1577600
OG0004894	XP_020873603.1	Ag013G1578900
OG0004895	XP_002867630.1	Ag013G1579200
OG0004896	XP_020873332.1	Ag013G1579600
OG0004897	XP_002867645.1	Ag013G1581800
OG0004899	XP_002879161.1	Ag013G1607000
OG0004900	XP_002879163.1	Ag013G1607100
OG0004901	XP_020884004.1, XP_020884700.1	Ag013G1619500
OG0004902	XP_002881089.2	Ag013G1631700
OG0004903	XP_002881094.1	Ag013G1632800
OG0004904	XP_002881118.1	Ag013G1636300
OG0004905	XP_002879270.1	Ag013G1637000
OG0004906	XP_020885738.1	Ag013G1645100
OG0004907	XP_002879347.1	Ag013G1654500
OG0004908	XP_020884231.1, XP_002879368.2	Ag013G1659600
OG0004909	XP_002881283.1	Ag013G1675900
OG0004910	XP_002865388.1	Ag013G1685900
OG0004911	XP_020886000.1	Ag013G1689800
OG0004912	XP_002869672.1	Ag013G1695700
OG0004913	XP_002894064.1	Ag013G1702900
OG0004914	XP_020869864.1	Ag013G1717300
OG0004915	XP_002893509.1	Ag013G1717800
OG0004916	XP_020867346.1	Ag013G1721800
OG0004917	XP_002893561.1	Ag013G1730900
OG0004918	XP_020873576.1, XP_020873581.1	Ag013G1732300
OG0004919	XP_020867239.1	Ag013G1732400
OG0004920	XP_020870723.1	Ag013G1742900
OG0004921	XP_002862194.1, XP_020890151.1	Ag015G2248300
OG0004922	XP_020867427.1, XP_020889642.1	Ag013G1755700
OG0004923	XP_020868814.1	Ag013G1757200
OG0004924	XP_002890995.1	Ag013G1769200
OG0004925	XP_002866719.1	Ag004G0421300
OG0004926	XP_002865005.1	Ag004G0425800
OG0004927	XP_002866696.1	Ag004G0428500
OG0004928	XP_002864981.1	Ag004G0431200
OG0004929	XP_002864955.1	Ag004G0436600
OG0004930	XP_002864946.1	Ag004G0440600
OG0004931	XP_020871151.1	Ag034G4016100, Ag004G0444700
OG0004932	XP_020881871.1	Ag004G0459000
OG0004933	XP_020869831.1	Ag004G0462400
OG0004934	XP_002864789.1	Ag004G0485700
OG0004935	XP_002866402.1	Ag004G0506500
OG0004936	XP_002864708.1	Ag004G0508200
OG0004937	XP_002872048.1	Ag004G0512600
OG0004938	XP_020876253.1	Ag004G0517100
OG0004939	XP_020882731.1	Ag004G0529400
OG0004940	XP_002873952.1	Ag004G0552200
OG0004941	XP_002871885.1	Ag004G0553400
OG0004942	XP_002871910.1	Ag004G0558700
OG0004943	XP_020875850.1	Ag004G0565900
OG0004944	XP_020876786.1	Ag004G0567700
OG0004945	XP_020878988.1	Ag004G0570900
OG0004946	XP_002874007.1	Ag004G0571900
OG0004947	XP_020878231.1	Ag004G0572300
OG0004948	XP_002871956.1	Ag004G0573300
OG0004949	XP_002874015.2	Ag004G0575900
OG0004950	XP_002871987.2	Ag015G2219700, Ag004G0586700
OG0004951	XP_002874066.1	Ag004G0594100
OG0004952	XP_002874067.1	Ag004G0594300
OG0004953	XP_020884146.1, XP_002877450.1	Ag004G0631800
OG0004954	XP_020871027.1	Ag004G0641000
OG0004955	XP_002864599.1	Ag004G0662500, Ag004G0656100
OG0004956	XP_002866286.1	Ag004G0661600
OG0004957	XP_020871321.1	Ag004G0662400
OG0004958	XP_020871836.1	Ag004G0664800
OG0004959	XP_020884171.1	Ag004G0665700
OG0004960	XP_020867065.1	Ag004G0667700
OG0004961	XP_020872016.1	Ag004G0671100
OG0004962	XP_002866238.1	Ag004G0699300, Ag004G0677600
OG0004963	XP_002864512.1	Ag004G0693500
OG0004964	XP_020871848.1	Ag004G0697500
OG0004965	XP_020871161.1	Ag004G0732600
OG0004966	XP_020871203.1	Ag004G0733200
OG0004967	XP_020888968.1	Ag004G0756500
OG0004969	XP_002877680.1	Ag004G0760300
OG0004970	XP_002874907.1	Ag075G5289500, Ag022G2640600
OG0004971	XP_020878006.1	Ag022G2652600
OG0004973	XP_020875924.1	Ag022G2692100
OG0004974	XP_002870659.1	Ag032G3458500, Ag022G2695800
OG0004975	XP_002873232.1	Ag022G2703000
OG0004976	XP_020875904.1	Ag022G2710500
OG0004977	XP_020876006.1	Ag022G2714100
OG0004978	XP_020875975.1	Ag022G2719800
OG0004979	XP_020879593.1	Ag022G2732700
OG0004980	XP_002871063.1	Ag052G4846600, Ag025G2907700, Ag033G3554200, Ag022G2743600
OG0004982	XP_002871053.1	Ag022G2748700
OG0004983	XP_020879483.1	Ag022G2753700
OG0004984	XP_020875314.1	Ag075G5285000, Ag075G5285100
OG0004985	XP_020875547.1	Ag075G5285300
OG0004986	XP_002868607.1, XP_020874845.1	Ag075G5295700
OG0004987	XP_002870634.1	Ag075G5299900
OG0004988	XP_020867147.1	Ag032G3472200, Ag075G5300900
OG0004989	XP_002892861.1	Ag048G4561300, Ag048G4561200
OG0004990	XP_002887833.1	Ag048G4564200
OG0004991	XP_020890387.1	Ag002G0226000, Ag002G0225800, Ag048G4567200
OG0004992	XP_020890985.1	Ag048G4568700
OG0004993	XP_002862161.2, XP_020865766.1	Ag048G4571200
OG0004994	XP_020890868.1	Ag048G4573200
OG0004995	XP_002862367.2, XP_020891215.1	Ag048G4574900
OG0004996	XP_020890164.1	Ag048G4580700
OG0004997	XP_002887726.1	Ag048G4617800
OG0004998	XP_020872060.1, XP_020888774.1	Ag048G4633300, Ag014G2011100
OG0005000	XP_002887660.1	Ag048G4651400
OG0005001	XP_002887643.2	Ag048G4660200, Ag048G4660300
OG0005002	XP_002889065.1	Ag048G4675500
OG0005003	XP_002889053.1	Ag048G4681400, Ag048G4681600
OG0005004	XP_020891280.1	Ag048G4686200, Ag048G4686300, Ag048G4687200, Ag048G4686100
OG0005005	XP_002889034.1	Ag048G4702500, Ag048G4701300, Ag048G4700900
