Orthogroup	Arabidopsis_lyrata_NCBI	Cochlearia_excelsa
OG0002757	XP_002867437.1	g23528
OG0002757	XP_020887362.1	g5922
OG0002759	XP_020891633.1	g40802
OG0002760	XP_002882029.2	g37623
OG0002760	XP_020872138.1	g16812
OG0002761	XP_020890733.1	g44723
OG0002761	XP_002890621.1	g27574
OG0002762	XP_002866966.2	g22866
OG0002762	XP_020884084.1	g38429
OG0002763	XP_020886946.1	g11880
OG0002764	XP_002894328.1, XP_020889382.1	g36516
OG0002766	XP_002863174.1	g24796
OG0002766	XP_020889367.1	g11679
OG0002767	XP_002881407.1	g38008
OG0002768	XP_020874373.1, XP_020874372.1	g17487, g24206
OG0002769	XP_020874564.1	g17553
OG0002770	XP_020890829.1, XP_020871830.1	g10867
OG0002772	XP_002881555.1	g51685
OG0002772	XP_020880870.1	g2314
OG0002773	XP_020873804.1	g17288
OG0002774	XP_020873112.1	g24080
OG0002775	XP_002873685.1	g29293
OG0002776	XP_020882892.1	g37730
OG0002776	XP_020879847.1	g1757
OG0002777	XP_002881983.1, XP_020880056.1	g37570
OG0002778	XP_020884585.1	g38212, g37500
OG0002779	XP_020883960.1	g51945
OG0002779	XP_020879891.1	g2148
OG0002780	XP_020881421.1	g11285
OG0002781	XP_002885026.2	g7169
OG0002782	XP_020883328.1	g38063
OG0002782	XP_002876203.1	g19199
OG0002784	XP_002885794.1	g13572
OG0002784	XP_020875293.1	g6356
OG0002785	XP_020886077.1	g6460
OG0002786	XP_002884151.2, XP_020889462.1	g5994
OG0002788	XP_020882336.1	g1508
OG0002790	XP_002879794.1	g38126
OG0002790	XP_020883748.1	g51771
OG0002791	XP_020872666.1, XP_002880378.1	g22683
OG0002792	XP_002874493.1	g25875
OG0002792	XP_020868820.1	g40245
OG0002793	XP_020868482.1	g32748
OG0002793	XP_002887392.1	g44634
OG0002795	XP_002872236.1	g10117, g4826
OG0002796	XP_002884500.1	g7710
OG0002797	XP_002880067.1, XP_002876524.1	g37522, g52132
OG0002798	XP_020883601.1	g37505
OG0002799	XP_020885625.1	g40686
OG0002799	XP_002868049.1	g10898
OG0002802	XP_020876961.1	g7722
OG0002802	XP_020886363.1	g12836
OG0002803	XP_020886537.1, XP_020878820.1	g12923
OG0002804	XP_002882453.2	g12500
OG0002804	XP_020878390.1	g12924
OG0002805	XP_002872859.1	g39535
OG0002807	XP_020889126.1	g6985
OG0002807	XP_002868156.1	g47138
OG0002808	XP_002894150.1	g13311
OG0002808	XP_020887272.1	g11999, g6865
OG0002810	XP_002870312.2	g47048
OG0002811	XP_020869282.1	g49868
OG0002812	XP_002888124.1	g44139
OG0002813	XP_002889871.1	g31317, g27156
OG0002814	XP_020870937.1	g31325
OG0002815	XP_020890772.1	g40886
OG0002815	XP_020867362.1	g31374
OG0002816	XP_020868461.1	g49819
OG0002817	XP_020868553.1	g45952
OG0002818	XP_002887447.1	g44599, g46011
OG0002818	XP_002890230.1	g50004
OG0002819	XP_002888810.1	g45889
OG0002820	XP_002893883.1, XP_002877073.2, XP_002867427.1	g13604
OG0002821	XP_002887915.1	g40822
OG0002822	XP_020866393.1, XP_002894168.1	g36385
OG0002823	XP_020872106.1, XP_020872105.1	g22874
OG0002824	XP_002876816.1, XP_002876814.1, XP_002865264.1, XP_020881097.1	g16705
OG0002825	XP_002869067.1	g22979
OG0002826	XP_020884290.1	g51040
OG0002826	XP_020874071.1	g16922, g23274
OG0002827	XP_020872688.1	g23160
OG0002828	XP_002869315.1	g51026
OG0002833	XP_020888880.1	g5926
OG0002833	XP_020875301.1, XP_020872903.1, XP_020884697.1, XP_002869398.1	g23441, g47729
OG0002835	XP_002877131.1	g16489
OG0002836	XP_002863542.2	g18411, g40941
OG0002836	XP_020876248.1	g47929
OG0002837	XP_002864227.1, XP_002869531.1	g28408
OG0002839	XP_002875726.1, XP_002877339.1, XP_002868789.1	g2993
OG0002844	XP_020877220.1	g10684
OG0002845	XP_002873833.1	g28985
OG0002846	XP_020877912.1	g29325
OG0002847	XP_002871591.1	g5230
OG0002848	XP_002885633.1	g46257
OG0002849	XP_020881854.1, XP_020882812.1, XP_020879746.1	g10063, g4037
OG0002850	XP_002873505.1	g5379
OG0002851	XP_002873500.1	g29453, g5383
OG0002852	XP_002872240.1	g4815
OG0002853	XP_002872051.2	g482
OG0002853	XP_020877032.1	g5505
OG0002854	XP_020884506.1, XP_020883136.1	g40134, g40132
OG0002855	XP_002892450.2	g49614
OG0002855	XP_002880966.1	g40083
OG0002856	XP_002881111.1	g26992, g31030
OG0002856	XP_020869368.1	g49556
OG0002857	XP_020869886.1	g30978
OG0002857	XP_002879322.1	g39846
OG0002858	XP_002879399.1	g39808
OG0002858	XP_020868787.1	g26953
OG0002859	XP_002892269.1, XP_020883155.1	g30910
OG0002860	XP_020867334.1	g49468
OG0002861	XP_020867463.1	g30880
OG0002863	XP_020873764.1, XP_020873762.1	g17157
OG0002865	XP_020883918.1	g37138
OG0002865	XP_002893684.1	g27726
OG0002866	XP_002890955.2	g14176, g14116, g14163, g14135, g14125, g14184, g14155, g14132, g14170, g14149, g14157, g14152, g14187, g14142, g14137, g14166, g14178, g14172, g14145
OG0002868	XP_020882136.1, XP_020866231.1	g2604
OG0002869	XP_020885977.1	g9697
OG0002869	XP_002875982.1	g11375
OG0002870	XP_002871347.1	g5488
OG0002871	XP_020885664.1	g9818
OG0002872	XP_002866451.1	g404
OG0002873	XP_020877222.1	g41372
OG0002874	XP_002867545.1	g23677
OG0002875	XP_020889874.1, XP_002869595.1	g1008
OG0002876	XP_020879858.1	g19363, g19364
OG0002877	XP_020881891.1	g29752
OG0002878	XP_020880012.1, XP_020891752.1, XP_020879779.1, XP_020879307.1	g32414, g29781
OG0002879	XP_020878431.1	g13072
OG0002879	XP_020886428.1	g7441
OG0002880	XP_020875136.1	g46648
OG0002880	XP_002886384.1	g16788
OG0002881	XP_002889304.2, XP_020885337.1	g28302, g14732
OG0002883	XP_020869601.1, XP_020872922.1	g31680
OG0002884	XP_002877697.1	g19388
OG0002887	XP_020873381.1	g47505, g47506
OG0002888	XP_020877035.1, XP_020875707.1	g25845, g18080
OG0002889	XP_002885665.1	g6442
OG0002889	XP_020876391.1	g24730
OG0002890	XP_002863244.2	g24694
OG0002891	XP_020870735.1	g27478
OG0002891	XP_020885878.1	g7428
OG0002892	XP_002887540.2	g44527, g46141
OG0002893	XP_002865238.1	g40567
OG0002894	XP_002880579.1	g32645
OG0002895	XP_020887649.1	g54271
OG0002896	XP_002864181.1, XP_020872491.1	g23742
OG0002897	XP_002883897.1, XP_002883898.1	g6160
OG0002898	XP_020882725.1, XP_020868915.1	g40688
OG0002899	XP_020872644.1	g23058
OG0002901	XP_020877555.1, XP_002862972.1	g11049
OG0002903	XP_020881648.1	g2490
OG0002904	XP_002876077.1	g2487
OG0002905	XP_020882826.1	g19311
OG0002905	XP_020880075.1	g2472
OG0002906	XP_020884103.1	g50817
OG0002906	XP_020882224.1, XP_020865875.1	g1762
OG0002907	XP_020880316.1	g1772
OG0002907	XP_020885129.1	g50808
OG0002908	XP_002878399.1	g50779
OG0002908	XP_020883468.1	g37662
OG0002909	XP_020884379.1	g37656
OG0002912	XP_002891789.2, XP_002872311.2, XP_020866117.1, XP_020880283.1	g11277
OG0002914	XP_002864242.1	g921
OG0002914	XP_002869532.1	g23590
OG0002915	XP_002885820.1	g13588, g46878, g25245, g11580
OG0002916	XP_002867014.1	g22926
OG0002916	XP_002886153.1	g6024
OG0002917	XP_002864515.1	g13933
OG0002919	XP_020876552.1, XP_020875819.1, XP_002871874.1	g29100
OG0002921	XP_002884366.1	g12768
OG0002921	XP_002873822.1	g4993
OG0002922	XP_002874383.1	g4679
OG0002922	XP_020886885.1	g12843
OG0002923	XP_020873798.1, XP_020887212.1	g12535
OG0002924	XP_020888164.1	g7555
OG0002924	XP_020886125.1	g12237
OG0002925	XP_020886940.1, XP_002884705.2	g13010
OG0002926	XP_020888629.1	g13597
OG0002926	XP_020888630.1, XP_020873842.1	g7456
OG0002927	XP_002882815.1	g13164, g13163
OG0002928	XP_002894432.1	g12156
OG0002930	XP_002882966.1, XP_002882965.1	g7056
OG0002931	XP_020886031.1	g6906
OG0002932	XP_002883116.1	g13301
OG0002933	XP_020888176.1	g6801
OG0002933	XP_002883178.1	g6806
OG0002935	XP_020886808.1	g13398
OG0002936	XP_020887849.1	g11859
OG0002937	XP_002870476.1	g45098
OG0002938	XP_002875027.1	g25357
OG0002938	XP_002892051.1	g49311
OG0002939	XP_002892104.2	g49362
OG0002939	XP_002872878.1	g45226
OG0002940	XP_020884814.1, XP_002862788.1	g39862
OG0002940	XP_002892326.1	g49537
OG0002941	XP_002875059.2	g27293
OG0002942	XP_020867738.1	g31877
OG0002943	XP_020891082.1, XP_002887953.1	g44256
OG0002946	XP_020883239.1	g36913
OG0002947	XP_020873318.1, XP_020872919.1	g17817
OG0002947	XP_020876380.1	g25564
OG0002948	XP_020872327.1	g22672
OG0002949	XP_020879697.1	g22698
OG0002950	XP_020874760.1	g47998
OG0002950	XP_020885449.1	g36927
OG0002951	XP_002869073.1	g22980
OG0002952	XP_020874072.1	g23275
OG0002953	XP_002878962.1	g38278
OG0002953	XP_002867193.1	g23196
OG0002954	XP_020874369.1	g47803
OG0002955	XP_020875710.1	g47799
OG0002955	XP_020882816.1	g38336
OG0002956	XP_002883483.1, XP_002871852.1	g11732, g6483
OG0002957	XP_020879476.1	g39531
OG0002958	XP_020875116.1	g23558
OG0002961	XP_020869866.1, XP_020866228.1	g37949, g25033
OG0002962	XP_002866919.1, XP_020890900.1	g18291, g22790
OG0002963	XP_002885181.2, XP_020889234.1, XP_002883041.2	g13274
OG0002964	XP_002879625.1	g25174
OG0002971	XP_002871160.1	g45427
OG0002972	XP_020885715.1	g38409
OG0002973	XP_020883120.1, XP_002882538.2	g12436
OG0002974	XP_020888103.1, XP_020880599.1, XP_020875418.1	g26586
OG0002975	XP_020876191.1, XP_020877842.1, XP_020876888.1	g51027, g38358
OG0002976	XP_020877367.1	g29155
OG0002977	XP_002871699.1	g22287, g22468, g22507, g30097, g30090, g22343, g22274, g22486, g36091, g30096, g36092, g22485, g22467, g22271, g22286, g22506, g30089
OG0002978	XP_002871602.1	g5213, g45638
OG0002979	XP_020866673.1	g32466
OG0002979	XP_020879165.1	g29360
OG0002981	XP_020878573.1	g163
OG0002981	XP_020869100.1	g9720
OG0002982	XP_002873426.1, XP_002866629.1	g29542
OG0002983	XP_020879014.1, XP_020873455.1	g23896
OG0002985	XP_020882779.1	g51183
OG0002987	XP_020889889.1	g39684
OG0002988	XP_002863733.2	g37039
OG0002988	XP_002890741.1	g32292
OG0002989	XP_020885508.1	g37103
OG0002990	XP_002890892.1	g27712
OG0002990	XP_002890891.1	g32490
OG0002991	XP_020873246.1, XP_020882933.1	g32620
OG0002992	XP_002865008.1	g19372, g9672, g86
OG0002994	XP_020885106.1	g104
OG0002996	XP_020877258.1, XP_020877261.1	g810
OG0002997	XP_020882524.1	g28811
OG0002999	XP_002866246.1, XP_002866252.1	g39281, g28682
OG0003000	XP_002864439.1	g1055
OG0003001	XP_002892336.2	g30994
OG0003002	XP_020871299.1	g986
OG0003002	XP_020873768.1	g47612
OG0003003	XP_002867530.1	g17107
OG0003004	XP_020868163.1, XP_020866759.1	g31203, g49620
OG0003005	XP_020876280.1	g5588
OG0003006	XP_020876705.1	g39607
OG0003007	XP_002882329.2	g12799, g36097
OG0003008	XP_002882226.1	g18989
OG0003009	XP_002870985.1	g29848, g5781
OG0003009	XP_002882625.1	g13057
OG0003010	XP_020873193.1, XP_020873190.1	g14376
OG0003011	XP_020867953.1	g27510
OG0003011	XP_020891017.1	g46394
OG0003013	XP_002889146.2	g46371
OG0003014	XP_020873087.1	g22983
OG0003015	XP_020873088.1	g22982
OG0003015	XP_020888027.1	g6053
OG0003018	XP_020876711.1	g17884
OG0003019	XP_020874234.1	g52014
OG0003020	XP_002868329.2, XP_002868327.1	g17813, g47020
OG0003021	XP_020866336.1	g50041
OG0003021	XP_002888950.1	g46105
OG0003022	XP_020865683.1	g44804
OG0003023	XP_020874202.1	g23495
OG0003024	XP_002890429.1	g31971
OG0003025	XP_002877090.2	g10438
OG0003025	XP_020875468.1	g16854
OG0003026	XP_020882358.1, XP_002868672.1	g10433
OG0003027	XP_002865240.1, XP_020871876.1	g18395, g16730
OG0003028	XP_002883194.1	g6788
OG0003028	XP_020866731.1	g54153
OG0003029	XP_002891593.1	g28048
OG0003030	XP_020866035.1	g36389
OG0003032	XP_002882984.1	g12097
OG0003033	XP_020884309.1, XP_020884311.1	g51705
OG0003034	XP_002863997.1	g33
OG0003034	XP_020881883.1	g2526
OG0003037	XP_020876367.1, XP_002867856.1	g40467
OG0003039	XP_002882009.1	g37607
OG0003040	XP_002876554.2	g18823
OG0003041	XP_020882373.1	g18857, g1932
OG0003042	XP_020883358.1	g52111
OG0003043	XP_002878188.1	g11216
OG0003044	XP_002877924.1	g2343
OG0003045	XP_020886110.1	g12769, g7829
OG0003047	XP_002888597.2	g44902
OG0003048	XP_002887128.1, XP_020866860.1	g32258
OG0003049	XP_002888632.1	g41604
OG0003050	XP_002868460.1	g18127
OG0003051	XP_020873678.1	g23819
OG0003052	XP_020872801.1	g18331
OG0003054	XP_020874256.1, XP_020875028.1	g47341
OG0003055	XP_002873931.1	g41438
OG0003057	XP_020876187.1	g4855
OG0003058	XP_020889399.1	g7739
OG0003058	XP_020878805.1	g10163
OG0003060	XP_020882789.1	g37596
OG0003060	XP_020869016.1	g52245
OG0003061	XP_002880073.1	g52138
OG0003062	XP_002881934.1	g37525
OG0003063	XP_002879950.1	g38169
OG0003064	XP_002882401.1	g12572
OG0003064	XP_020876905.1	g4691
OG0003065	XP_002882422.1	g12869, g7702
OG0003066	XP_020888079.1	g12532
OG0003068	XP_020889525.1, XP_002872988.1	g7537
OG0003069	XP_020889003.1, XP_002884818.1	g12345, g7407
OG0003070	XP_002891840.1	g13176, g7241
OG0003072	XP_020868450.1	g12022
OG0003073	XP_020886618.1	g6887
OG0003073	XP_020868677.1	g36364
OG0003074	XP_002868542.1	g44980, g46774
OG0003075	XP_002871847.1	g41451
OG0003076	XP_020870080.1	g26866
OG0003077	XP_020866660.1, XP_002872952.1	g25165
OG0003078	XP_002892124.1	g26899, g30790, g49389
OG0003079	XP_020870322.1	g30819
OG0003080	XP_002889601.1	g30996
OG0003081	XP_020869791.1	g31281
OG0003082	XP_002875083.1	g10776
OG0003083	XP_002875073.1	g27287
OG0003083	XP_002892843.1	g49927
OG0003084	XP_002892869.1	g31602
OG0003085	XP_002890281.1	g31785
OG0003086	XP_002889066.1, XP_020866803.1	g17972
OG0003087	XP_020868214.1	g27466
OG0003089	XP_002890428.1, XP_002875612.2, XP_020881776.1	g31968, g50167
OG0003090	XP_020869832.1	g27520
OG0003092	XP_002865343.1, XP_002865344.2	g11044, g40499
OG0003093	XP_002867011.1	g47968
OG0003094	XP_002869118.1	g47899
OG0003095	XP_020874608.1	g47897
OG0003096	XP_002867263.1	g23287
OG0003097	XP_020891349.1	g27582
OG0003097	XP_020866640.1	g32139
OG0003098	XP_020879122.1	g39504
OG0003101	XP_002886156.2, XP_020887974.1	g6023
OG0003102	XP_002867334.1	g23381
OG0003104	XP_020871025.1	g39905
OG0003104	XP_002879268.1	g39906
OG0003105	XP_020880697.1, XP_020876971.1, XP_020872478.1	g44274
OG0003116	XP_020874270.1	g47749, g23394
OG0003118	XP_002871696.2	g29211
OG0003118	XP_020886892.1	g7869
OG0003119	XP_020878034.1	g45675
OG0003120	XP_002871417.1	g45531
OG0003121	XP_020884315.1, XP_002881250.1	g18630
OG0003122	XP_002869685.1	g17178
OG0003123	XP_020870934.1	g36247
OG0003123	XP_002869348.1	g47765
OG0003124	XP_020884234.1, XP_002893545.1	g51412
OG0003125	XP_002892550.1	g31237
OG0003127	XP_020881475.1	g2547
OG0003127	XP_020883205.1	g46
OG0003128	XP_020878591.1	g46818
OG0003129	XP_020885884.1	g287
OG0003129	XP_002875922.1	g2697
OG0003130	XP_002866529.1, XP_020888136.1, XP_002866528.1	g18617
OG0003131	XP_002862353.1	g406
OG0003132	XP_020878938.1	g520
OG0003133	XP_020890046.1	g44174
OG0003134	XP_020886724.1	g11823
OG0003136	XP_002872005.1	g801
OG0003136	XP_002872006.1	g14404
OG0003138	XP_020871713.1, XP_002864162.1	g41219
OG0003139	XP_002867588.1	g47563
OG0003140	XP_020871821.1, XP_020867047.1, XP_020869804.1, XP_020869802.1	g27508, g32018
OG0003141	XP_020889192.1	g12061
OG0003143	XP_002874910.1	g45241
OG0003144	XP_002878025.2, XP_002876288.2	g19113
OG0003145	XP_002873164.1	g29777
OG0003145	XP_020876296.1, XP_020876193.1	g5683
OG0003146	XP_020878126.1	g5686
OG0003147	XP_002870677.1	g16821
OG0003148	XP_020874642.1	g16792
OG0003148	XP_002887955.1	g40781
OG0003149	XP_020865769.1, XP_002887853.1	g36636
OG0003150	XP_020890391.1	g44280
OG0003150	XP_020868015.1	g49943
OG0003151	XP_002887789.1, XP_020868891.1	g49967
OG0003152	XP_020890645.1, XP_002892904.2	g44322
OG0003153	XP_002889216.1	g46482
OG0003155	XP_002887656.1	g46317, g17964
OG0003156	XP_002875292.1	g31897
OG0003157	XP_002887579.2	g44474
OG0003157	XP_020870088.1	g31854
OG0003158	XP_020887589.1	g7129
OG0003159	XP_002881427.1	g38026, g51569
OG0003160	XP_020884825.1, XP_002887089.1	g37164
OG0003161	XP_020879437.1, XP_020878695.1	g27831, g27821
OG0003161	XP_020881723.1	g2971
OG0003162	XP_020875439.1, XP_002885608.1	g47011
OG0003163	XP_002870291.1	g24504, g24502
OG0003163	XP_020886054.1	g11801
OG0003164	XP_002883306.1	g13391
OG0003164	XP_020874968.1	g24445
OG0003165	XP_020868145.1	g31770
OG0003165	XP_002888929.1	g46063
OG0003166	XP_002892991.1	g31758, g50035
OG0003167	XP_020882452.1	g10453
OG0003168	XP_002875495.1	g10367
OG0003169	XP_020880903.1	g1625
OG0003171	XP_020883247.1	g32643
OG0003172	XP_002886956.1, XP_020865619.1	g45058
OG0003173	XP_002894209.2	g19112
OG0003175	XP_002894011.1	g36183
OG0003176	XP_002868056.1, XP_002868057.1	g17533, g24258
OG0003177	XP_002865850.1, XP_020882882.1	g1336, g41160
OG0003178	XP_020867997.1	g1497, g27273
OG0003179	XP_002870155.1	g47162
OG0003180	XP_020883100.1	g51503
OG0003181	XP_020881927.1, XP_020882348.1	g2512
OG0003182	XP_020882239.1	g1908
OG0003182	XP_020887656.1	g18818
OG0003186	XP_002877393.1	g36352, g19376
OG0003187	XP_002878059.1	g19045
OG0003189	XP_002879788.1	g38121
OG0003189	XP_002876279.1	g2258
OG0003190	XP_020884543.1	g51645
OG0003192	XP_020886292.1, XP_020877834.1	g6032
OG0003193	XP_020880686.1	g19017
OG0003194	XP_020873566.1, XP_020884364.1	g6279, g51761
OG0003195	XP_002869012.1	g18263
OG0003196	XP_020883634.1	g51034
OG0003196	XP_020875270.1	g23296
OG0003197	XP_002874708.1, XP_020877179.1, XP_002874707.1	g25691
OG0003198	XP_020876956.1	g10144
OG0003199	XP_020887575.1	g17044
OG0003200	XP_002884459.1	g12814
OG0003200	XP_002874434.1	g10174
OG0003201	XP_020889286.1, XP_020876965.1	g12855, g7711
OG0003202	XP_020876091.1	g4897
OG0003202	XP_020889514.1	g12925
OG0003203	XP_002882518.1, XP_002882519.1	g12448, g12957
OG0003206	XP_020889473.1	g12268, g7280
OG0003207	XP_020888651.1	g7166
OG0003208	XP_002885269.2	g11997
OG0003210	XP_002868819.1	g46767
OG0003211	XP_002892237.1	g49461
OG0003212	XP_020871007.1	g26997
OG0003213	XP_002889694.1, XP_002889693.1	g49687
OG0003214	XP_002886639.1, XP_002892576.1	g44107
OG0003215	XP_020869514.1	g49846
OG0003216	XP_020873879.1	g17193
OG0003216	XP_002889990.1	g31435
OG0003217	XP_020882401.1, XP_020873596.1	g10734
OG0003218	XP_020868579.1	g49995, g31692
OG0003219	XP_020866574.1	g27523, g50249
OG0003220	XP_020865874.1	g45973
OG0003220	XP_020867355.1	g27525
OG0003222	XP_020869161.1	g50270
OG0003223	XP_002888114.1, XP_020890145.1	g40987
OG0003224	XP_020890334.1	g1730
OG0003226	XP_002894087.1	g54028, g28110
OG0003227	XP_002885945.1, XP_020873083.1	g18203
OG0003228	XP_002862299.1, XP_002862297.1, XP_002869195.1	g23159, g24361
OG0003229	XP_020868627.1, XP_020869051.1	g50351
OG0003230	XP_002867490.1	g23620
OG0003230	XP_020890911.1	g45116
OG0003231	XP_002876894.1	g10652
OG0003233	XP_002867021.1, XP_020868290.1	g22936, g18251
OG0003236	XP_002880449.1	g36930
OG0003236	XP_002868947.1	g22784, g18297
OG0003237	XP_002875554.1	g10316
OG0003239	XP_002877403.2	g2981
OG0003239	XP_002877402.1	g2985
OG0003246	XP_020880211.1	g2867
OG0003247	XP_020886739.1	g2823, g19542
OG0003248	XP_020880361.1, XP_020880360.1	g19489, g50663, g2762
OG0003249	XP_020888647.1	g10940, g4628, g40634
OG0003250	XP_002871651.1	g5133
OG0003251	XP_002873645.1	g29326, g45635
OG0003252	XP_002873544.1	g29416
OG0003253	XP_020875230.1, XP_020888084.1	g47272
OG0003254	XP_002873446.1	g29508
OG0003255	XP_002873444.1	g5422
OG0003256	XP_002873441.1, XP_020878014.1	g29515, g29517, g5427
OG0003257	XP_002873413.1	g5449
OG0003258	XP_020871289.1	g9772
OG0003259	XP_020869365.1, XP_020876050.1	g29714
OG0003261	XP_002881119.1	g39904, g51218
OG0003262	XP_020873864.1, XP_002879352.1	g51277
OG0003263	XP_002894166.1, XP_020869379.1	g28081
OG0003264	XP_020874598.1, XP_002870561.1, XP_002881256.1, XP_002862858.1	g39760
OG0003265	XP_020876772.1	g18126
OG0003266	XP_020867576.1	g32127
OG0003267	XP_002890869.1	g32462
OG0003268	XP_002864752.1, XP_020872000.1	g18599
OG0003269	XP_020882936.1	g256
OG0003270	XP_020871210.1	g431
OG0003271	XP_002872062.1	g495
OG0003273	XP_002875706.1	g41334
OG0003274	XP_020887399.1	g13960
OG0003275	XP_020889664.1	g7261
OG0003276	XP_002866267.1, XP_002868499.1	g1186, g28725
OG0003277	XP_020873729.1	g23689, g47586
OG0003278	XP_020881404.1	g11372
OG0003278	XP_002864980.1	g128
OG0003279	XP_020882187.1, XP_002864972.1, XP_020880282.1	g2612, g11376
OG0003281	XP_002889929.1, XP_020879427.1	g5799
OG0003282	XP_002893274.1, XP_002893039.1	g50284
OG0003283	XP_020870129.1	g18613
OG0003285	XP_020875114.1	g17456
OG0003286	XP_002869968.1	g24115, g17405
OG0003287	XP_020869192.1, XP_020866076.1	g46427
OG0003289	XP_020874249.1	g17708, g24495
OG0003290	XP_020886691.1	g13411
OG0003292	XP_002890630.1	g32130
OG0003295	XP_002868000.1	g24190
OG0003297	XP_020871092.1, XP_020877374.1, XP_002862247.1	g311
OG0003298	XP_002869973.2	g17406
OG0003299	XP_020889657.1, XP_002865852.1	g28328
OG0003300	XP_020891209.1	g18459, g26657
OG0003300	XP_002894238.1	g36500
OG0003301	XP_020871744.1	g2478, g19314
OG0003302	XP_002878389.1	g1840
OG0003302	XP_020884501.1	g37648
OG0003303	XP_002876245.1	g2307
OG0003304	XP_020872488.1	g47622
OG0003306	XP_002885739.1	g13528
OG0003306	XP_020870886.1	g10280
OG0003309	XP_002891820.1	g36701
OG0003309	XP_002884977.1	g54334
OG0003310	XP_002874528.1	g40210
OG0003311	XP_002880289.1	g37720
OG0003312	XP_020882962.1	g37538
OG0003313	XP_002867109.1	g23068
