Orthogroup	Arabidopsis_lyrata_NCBI	Noccaea_praecox
OG0001763	XP_020888669.1	Np007G4220800
OG0001763	XP_002873836.1	Np003G1448900
OG0001764	XP_020887869.1	Np007G4228400
OG0001765	XP_002871718.1	Np003G1435000
OG0001765	XP_002884339.1	Np007G4230400
OG0001766	XP_002873770.1	Np003G1434100, Np002G0736100
OG0001767	XP_020866048.1	Np004G2470900
OG0001767	XP_002889866.1	Np004G2469800
OG0001768	XP_002888765.1	Np002G0855200
OG0001768	XP_002871634.1	Np003G1417700
OG0001769	XP_020885952.1	Np007G4250300
OG0001769	XP_020878299.1	Np003G1412800
OG0001770	XP_020890383.1	Np002G0710200
OG0001771	XP_020877215.1	Np003G1858800, Np003G1866100
OG0001772	XP_020876720.1	Np003G1368700
OG0001772	XP_002864966.2, XP_020873382.1	Np001G0028600
OG0001773	XP_002866669.1	Np001G0031100
OG0001773	XP_020876763.1	Np003G1367700
OG0001774	XP_002871302.1	Np003G1341900
OG0001774	XP_020882839.1	Np001G0097100
OG0001775	XP_002873320.1	Np003G1335800
OG0001775	XP_020882393.1	Np001G0089400
OG0001776	XP_002889445.1	Np004G2571700
OG0001776	XP_020878325.1	Np003G1859500
OG0001777	XP_002889652.1	Np004G2520000
OG0001777	XP_020883277.1	Np006G3602500
OG0001778	XP_020883967.1	Np006G3605800
OG0001778	XP_002889647.1	Np004G2521400
OG0001779	XP_020883553.1	Np006G3501800, Np008G4281800
OG0001779	XP_002889643.1	Np004G2522000
OG0001780	XP_020867294.1	Np004G2526100
OG0001780	XP_002879257.1	Np006G3524700
OG0001781	XP_002892324.1	Np004G2536000
OG0001781	XP_020885824.1	Np006G3548100, Np006G3481100
OG0001782	XP_002881268.1	Np006G3578500
OG0001782	XP_002885624.1	Np007G3862400
OG0001783	XP_020886793.1	Np001G0403300
OG0001783	XP_020870732.1	Np004G2564700
OG0001784	XP_020873398.1	Np005G2810600
OG0001785	XP_020882984.1	Np003G1670900
OG0001785	XP_020873500.1	Np005G2807400
OG0001786	XP_020873750.1, XP_020873740.1, XP_020873735.1	Np005G2806900, Np005G2807000, Np005G2807200, Np005G2807100
OG0001787	XP_002865467.1	Np001G0419700
OG0001787	XP_002894007.1	Np004G2019700, Np004G2019600
OG0001788	XP_002872405.2	Np004G2104900
OG0001789	XP_020866422.1	Np004G2137700
OG0001789	XP_020885605.1	Np006G3417700
OG0001790	XP_002866555.2	Np001G0059700
OG0001790	XP_002877615.1	Np001G0490200
OG0001791	XP_002864829.1	Np001G0066900
OG0001791	XP_002885463.1, XP_020888323.1	Np007G4099400
OG0001792	XP_002866520.1	Np001G0067400, Np001G0068300
OG0001793	XP_020868723.1	Np004G2101800
OG0001793	XP_002893459.1	Np004G2101700
OG0001794	XP_020881951.1	Np001G0499600
OG0001795	XP_020886172.1	Np007G3805600
OG0001796	XP_020881775.1	Np001G0438400
OG0001796	XP_002874051.1	Np003G1501700
OG0001797	XP_002877329.1	Np001G0438900
OG0001797	XP_020876642.1	Np003G1502700
OG0001798	XP_002877399.1	Np001G0450100
OG0001798	XP_020883798.1	Np003G1518600
OG0001799	XP_002866356.1, XP_002866355.1	Np003G1524700, Np003G1524200
OG0001800	XP_002877515.1	Np001G0466100
OG0001800	XP_002866317.1	Np003G1535000
OG0001802	XP_002866118.1	Np003G1586700
OG0001802	XP_020873343.1	Np005G2790100
OG0001803	XP_002884864.1	Np007G4099200
OG0001803	XP_020876282.1	Np003G1320200
OG0001804	XP_020876024.1	Np003G1306800
OG0001804	XP_020886506.1	Np007G3741000
OG0001805	XP_002882680.1	Np007G4116900
OG0001805	XP_020877899.1	Np003G1291600
OG0001806	XP_002882659.1	Np007G4120200
OG0001806	XP_002871078.1	Np003G1286700
OG0001807	XP_002873136.1	Np003G1286200
OG0001807	XP_020886426.1	Np007G4120500
OG0001808	XP_020888371.1, XP_020877380.1	Np007G4129100
OG0001809	XP_020880968.1	Np001G0210100
OG0001809	XP_002870678.1	Np005G3182500
OG0001810	XP_020872900.1, XP_020872899.1	Np005G2679600
OG0001810	XP_002867022.1	Np005G2679700
OG0001811	XP_020866551.1	Np004G2390400
OG0001811	XP_002887737.1	Np002G0734200, Np002G0734300
OG0001812	XP_020865584.1	Np002G0756500
OG0001813	XP_002889106.1	Np002G0757700
OG0001813	XP_002893156.1	Np004G2342300
OG0001814	XP_020889644.1	Np002G0759800
OG0001814	XP_020869250.1	Np004G2342900
OG0001815	XP_002889057.1	Np002G0769800
OG0001815	XP_020868655.1	Np004G2351900
OG0001816	XP_002887414.1, XP_020890862.1	Np002G0829400, Np002G0829300
OG0001816	XP_002887416.1	Np002G0829100, Np002G0829200
OG0001817	XP_002868806.1	Np005G3128700
OG0001818	XP_002893043.1	Np004G2362300
OG0001818	XP_002889008.1	Np002G0784500
OG0001819	XP_020887283.1	Np007G3757700
OG0001819	XP_020875187.1	Np005G2665600
OG0001820	XP_002867042.1	Np005G2676000
OG0001820	XP_002886132.1	Np007G3752800
OG0001821	XP_020885224.1	Np006G3391600
OG0001821	XP_002876174.2	Np001G0551800
OG0001822	XP_020880096.1	Np001G0224700
OG0001822	XP_020883460.1	Np006G3383700
OG0001824	XP_020889762.1	Np002G0816100
OG0001824	XP_002890245.1	Np004G2382800
OG0001825	XP_020885244.1	Np003G1632500, Np003G1633000
OG0001825	XP_020871252.1	Np002G1169100
OG0001826	XP_020890838.1	Np002G0793300
OG0001826	XP_020867618.1	Np004G2370400
OG0001827	XP_020874616.1	Np005G2754500
OG0001827	XP_002883967.2	Np007G3727600
OG0001828	XP_020870103.1	Np004G2268700
OG0001828	XP_020891242.1	Np002G0868600
OG0001829	XP_002870048.1	Np004G2499600, Np007G4032600, Np005G2918000
OG0001829	XP_020877652.1	Np001G0359300
OG0001830	XP_020874546.1	Np005G2903500
OG0001831	XP_002889644.2	Np004G1932800
OG0001831	XP_020869758.1	Np004G2521800
OG0001832	XP_002883294.1	Np007G3812100
OG0001832	XP_020867788.1	Np004G1953400
OG0001833	XP_020887886.1	Np007G3903900
OG0001833	XP_002891683.1	Np004G1946900
OG0001834	XP_002879493.2	Np006G3424800
OG0001834	XP_002865913.1	Np003G1658700
OG0001836	XP_002879219.1	Np006G3503700, Np008G4283100
OG0001836	XP_020866942.1	Np004G2522100
OG0001837	XP_002883899.1	Np007G3781900
OG0001837	XP_020875289.1	Np005G2643300
OG0001838	XP_020887412.1	Np007G3762800
OG0001838	XP_002867081.1	Np005G2661100
OG0001839	XP_020873465.1	Np005G2832100
OG0001839	XP_020878448.1	Np003G1799300
OG0001840	XP_020873620.1	Np005G2846600
OG0001840	XP_020877707.1	Np003G1816100
OG0001842	XP_020874252.1	Np005G2884200
OG0001843	XP_002872755.1	Np003G1849100
OG0001843	XP_020872172.1	Np005G2874500
OG0001844	XP_020876470.1	Np003G1840500
OG0001844	XP_020873746.1	Np005G2868800
OG0001845	XP_002892438.1	Np004G2512500
OG0001845	XP_020870859.1	Np001G0409300
OG0001846	XP_002876397.1	Np001G0616300
OG0001846	XP_002879926.1	Np006G3302700
OG0001847	XP_020883169.1, XP_002878480.1	Np006G3210200
OG0001848	XP_020881581.1	Np001G0683100
OG0001848	XP_002880275.2	Np006G3220400
OG0001849	XP_020881462.1	Np001G0664400
OG0001849	XP_020884494.1	Np006G3247300
OG0001850	XP_002876545.1	Np001G0657800
OG0001850	XP_002880137.1	Np006G3252600
OG0001851	XP_020880775.1	Np001G0656400
OG0001851	XP_020884934.1	Np006G3254900
OG0001852	XP_020882376.1	Np001G0654900
OG0001852	XP_020884112.1	Np006G3257800
OG0001853	XP_020879827.1	Np001G0652100
OG0001854	XP_002876521.2	Np001G0649600
OG0001855	XP_002881751.1	Np006G3308000
OG0001855	XP_002878099.1	Np001G0609200
OG0001856	XP_002862287.1, XP_002879822.1	Np006G3330900
OG0001856	XP_020880281.1	Np001G0594300, Np001G0594400
OG0001857	XP_020882499.1, XP_020882502.1	Np001G0579600, Np001G0579300
OG0001858	XP_020882364.1	Np001G0561300
OG0001858	XP_002879650.2	Np006G3378700
OG0001859	XP_020875558.1	Np005G2682400
OG0001859	XP_020887398.1	Np007G3746500
OG0001860	XP_002866990.1	Np005G2685000
OG0001860	XP_002886185.1	Np007G3742700
OG0001861	XP_002888457.1	Np002G0972100, Np002G0899100
OG0001862	XP_002874779.1, XP_002874778.1	Np003G1826200, Np003G1572400
OG0001864	XP_020882967.1	Np006G3683500
OG0001865	XP_002893922.1	Np004G2049500
OG0001865	XP_020877462.1	Np003G1756200
OG0001866	XP_002892522.1	Np004G2493000
OG0001866	XP_020887330.1	Np007G4144300
OG0001867	XP_020884460.1, XP_002881859.1	Np006G3283400, Np006G3283300
OG0001869	XP_020868620.1	Np004G2344800
OG0001869	XP_020885219.1	Np006G3288100, Np003G1734100, Np004G2271000
OG0001871	XP_020886876.1	Np007G4232300
OG0001871	XP_020886877.1	Np007G4232200
OG0001872	XP_020889393.1	Np007G4175200
OG0001872	XP_020887533.1	Np007G3849900
OG0001873	XP_002892782.1	Np004G2428300
OG0001873	XP_002875197.1	Np001G0247800
OG0001874	XP_002880697.1	Np006G3636200
OG0001874	XP_020875746.1	Np005G2700200
OG0001875	XP_020872969.1	Np005G3157400
OG0001875	XP_020882368.1	Np001G0191700
OG0001876	XP_002868712.1	Np005G3186800, Np005G3156300
OG0001876	XP_002868713.1	Np005G3186900, Np005G3155900
OG0001877	XP_002870852.1	Np005G3133700
OG0001877	XP_020891753.1	Np002G0934700
OG0001878	XP_020878502.1	Np003G1893900
OG0001878	XP_002889361.1	Np004G2591700
OG0001879	XP_002892589.1	Np004G2479800
OG0001879	XP_020873235.1	Np005G2799300
OG0001880	XP_002889832.1	Np004G2479200
OG0001880	XP_020890080.1	Np002G1166100
OG0001881	XP_002889907.1	Np004G2459400
OG0001881	XP_020891481.1	Np002G1199200
OG0001882	XP_020869241.1	Np004G2458700
OG0001882	XP_020865856.1	Np002G1200000
OG0001883	XP_002886433.1	Np002G1214800
OG0001883	XP_020869525.1	Np004G2449000
OG0001884	XP_002876920.1	Np001G0236700
OG0001884	XP_020869889.1	Np004G2441300
OG0001885	XP_020881098.1	Np001G0254600
OG0001885	XP_020867996.1	Np004G2422200
OG0001886	XP_002894146.1, XP_002894147.1	Np004G1987600
OG0001888	XP_020889687.1	Np002G0826000
OG0001888	XP_002890217.1	Np004G2388800
OG0001889	XP_020867526.1	Np004G2386000
OG0001889	XP_020889740.1	Np002G0821900
OG0001890	XP_002875122.1, XP_002875123.1	Np001G0256400
OG0001891	XP_020891199.1	Np002G0858300
OG0001891	XP_002893329.1	Np004G2287300
OG0001892	XP_002868953.1, XP_002868955.1	Np005G2626500
OG0001893	XP_020884889.1	Np006G3637400
OG0001894	XP_020886831.1	Np007G3789100
OG0001894	XP_020874633.1	Np005G2641000
OG0001895	XP_002869331.1	Np005G2718800
OG0001896	XP_020883908.1	Np006G3657300
OG0001896	XP_020874472.1	Np005G2721000
OG0001897	XP_002867322.1, XP_002867321.1	Np005G2726400
OG0001897	XP_002880560.1	Np006G3662800
OG0001899	XP_020866106.1	Np003G1680600, Np003G1482800, Np004G2362100, Np001G0660200, Np002G1099800
OG0001900	XP_002870750.1	Np005G3160700
OG0001900	XP_002877136.1	Np001G0194800
OG0001910	XP_002867341.1	Np005G2731400
OG0001910	XP_002880536.1	Np006G3665300
OG0001911	XP_002878716.1	Np006G3664200
OG0001912	XP_002873774.1	Np003G1434800
OG0001912	XP_020889331.1	Np007G4230900
OG0001913	XP_002867475.1	Np005G3077500
OG0001913	XP_020888954.1	Np007G4154600
OG0001914	XP_002882223.1	Np007G4235500
OG0001914	XP_002871686.2	Np003G1427600
OG0001915	XP_020878507.1	Np003G1403100
OG0001915	XP_002884685.1	Np007G4144400
OG0001916	XP_020879404.1	Np003G1473900
OG0001916	XP_020878115.1	Np003G1391600
OG0001917	XP_002871512.1	Np003G1389700
OG0001917	XP_020878027.1	Np003G1475300
OG0001918	XP_020878028.1	Np001G0122700
OG0001918	XP_020876740.1	Np003G1371200
OG0001919	XP_020878608.1	Np001G0121500
OG0001919	XP_020876764.1	Np003G1369900
OG0001920	XP_020868724.1	Np001G0033800
OG0001920	XP_002871401.1	Np003G1363000
OG0001922	XP_020882971.1	Np006G3683800
OG0001922	XP_020877282.1	Np003G1359100
OG0001923	XP_002871372.2	Np003G1356400
OG0001923	XP_002864892.1	Np001G0047300
OG0001924	XP_020878455.1	Np003G1339200, Np003G1340300
OG0001924	XP_002864724.1	Np001G0094800
OG0001925	XP_002892358.1	Np004G2529700
OG0001926	XP_020883949.1	Np006G3471500, Np006G3536700
OG0001926	XP_020868595.1	Np004G2529900
OG0001927	XP_002892327.1	Np004G2535700
OG0001927	XP_020884815.1	Np006G3482500, Np006G3546900
OG0001929	XP_020867120.1	Np004G2554900
OG0001929	XP_020883868.1	Np006G3577100
OG0001930	XP_002865382.1	Np001G0402300
OG0001930	XP_020869767.1	Np004G2565200
OG0001931	XP_002869670.1	Np005G2806800
OG0001931	XP_020888693.1	Np003G1670000
OG0001932	XP_020883111.1	Np006G3228000
OG0001933	XP_020866880.1	Np004G2108800
OG0001934	XP_020870296.1	Np004G2150700
OG0001934	XP_002879530.1	Np006G3410100
OG0001935	XP_002893726.1	Np004G2053000
OG0001936	XP_020882940.1	Np006G3407000
OG0001936	XP_020868032.1	Np004G2053400
OG0001937	XP_020881753.1	Np001G0512800
OG0001937	XP_002865015.1	Np001G0019100
OG0001938	XP_020887450.1	Np007G4047100
OG0001939	XP_020879059.1	Np001G0108400
OG0001939	XP_020880785.1	Np001G0495200
OG0001940	XP_002867242.1, XP_002872165.1	Np005G2702200
OG0001941	XP_002873989.1	Np005G3061400, Np003G1485700
OG0001942	XP_002875702.1	Np003G1511200
OG0001942	XP_002872023.1	Np003G1511100
OG0001943	XP_002864689.1	Np003G1517200
OG0001943	XP_002877395.1	Np001G0449400
OG0001944	XP_020886220.1, XP_020879923.1	Np003G1527700
OG0001945	XP_020865866.1	Np002G1163800
OG0001945	XP_020890093.1	Np002G1168400
OG0001946	XP_020886393.1	Np003G1545400
OG0001946	XP_002873297.1	Np003G1328800
OG0001947	XP_002869654.1	Np005G2801800
OG0001948	XP_020873432.1	Np005G2801500
OG0001949	XP_020888532.1	Np007G3765200
OG0001949	XP_020885923.1	Np007G3765100
OG0001950	XP_020872946.1	Np005G3145600
OG0001950	XP_020882200.1	Np001G0185800
OG0001951	XP_020873642.1	Np005G2791800
OG0001951	XP_020891023.1	Np003G1583000
OG0001952	XP_020871691.1	Np003G1609400
OG0001952	XP_002867529.1	Np005G2785900
OG0001953	XP_020871292.1	Np003G1633800
OG0001953	XP_020873316.1	Np005G2783900
OG0001954	XP_020888283.1	Np007G4091400
OG0001954	XP_020875781.1	Np003G1326600
OG0001955	XP_020877614.1	Np003G1321400
OG0001955	XP_020888248.1	Np007G4097800
OG0001956	XP_020886856.1	Np007G4114800
OG0001956	XP_002873171.1	Np003G1294900
OG0001957	XP_002882643.1	Np007G4239200, Np007G4127500
OG0001958	XP_002890223.1, XP_002871024.1	Np003G1275100
OG0001958	XP_020888372.1	Np007G4128300
OG0001960	XP_002877047.1	Np001G0208800
OG0001960	XP_002870688.1	Np005G3181000
OG0001961	XP_002890124.1	Np004G2405900
OG0001961	XP_002889288.1	Np002G0709800
OG0001962	XP_002887809.1	Np002G0714100
OG0001963	XP_020867562.1	Np004G2402400
OG0001963	XP_002887805.1	Np002G0715600
OG0001964	XP_020869557.1	Np004G2399900
OG0001964	XP_020865604.1	Np002G0720700
OG0001965	XP_020868621.1	Np004G2344900
OG0001965	XP_020891505.1	Np002G0762200
OG0001966	XP_002867063.1	Np005G2670200
OG0001966	XP_020872242.1	Np005G2671200, Np005G2671700
OG0001967	XP_020868624.1	Np004G2349200
OG0001968	XP_020865863.1	Np002G0772000
OG0001968	XP_020891453.1	Np002G0771900
OG0001969	XP_002884045.1	Np007G3760900
OG0001969	XP_020874548.1	Np005G2661600
OG0001970	XP_020887282.1	Np007G3757800
OG0001970	XP_020874384.1	Np005G2665400
OG0001971	XP_020889004.1	Np007G3755200
OG0001971	XP_020875296.1	Np005G2673500
OG0001972	XP_020888349.1	Np007G3754100
OG0001972	XP_020873050.1	Np005G2675000
OG0001973	XP_002891794.1	Np004G1918300
OG0001974	XP_002885062.1	Np007G4048500
OG0001975	XP_002876178.1	Np001G0553300
OG0001975	XP_002879617.1	Np006G3387800
OG0001977	XP_002870371.2	Np005G3072100
OG0001977	XP_020887972.1	Np005G3081900
OG0001978	XP_020886895.1	Np007G4235000
OG0001979	XP_002870306.1	Np005G3049800
OG0001979	XP_002885542.1	Np007G3840000
OG0001980	XP_020874648.1	Np005G3045200
OG0001980	XP_020886048.1	Np007G3838300
OG0001982	XP_020881139.1	Np001G0601000
OG0001982	XP_020883884.1	Np006G3318500
OG0001983	XP_002875778.1	Np001G0461100
OG0001983	XP_002875779.1	Np001G0460400
OG0001984	XP_002876987.1	Np001G0222500
OG0001984	XP_020867859.1	Np004G2446100
OG0001985	XP_002865237.1	Np001G0370800
OG0001985	XP_020874524.1	Np005G2904200
OG0001986	XP_002894213.1	Np004G1977900
OG0001986	XP_020888577.1	Np007G3960300
OG0001987	XP_020870654.1	Np004G1962100
OG0001987	XP_002883258.1	Np001G0281300
OG0001988	XP_002891646.1	Np004G1954500
OG0001988	XP_020889064.1	Np007G3810600
OG0001989	XP_020888447.1	Np007G3903700
OG0001989	XP_020868005.1	Np004G1946700
OG0001992	XP_020874649.1	Np005G2932800
OG0001992	XP_002865164.1	Np001G0343000
OG0001993	XP_020875892.1	Np003G1879100
OG0001994	XP_020877715.1	Np003G1815800
OG0001994	XP_020873670.1	Np005G2846300
OG0001995	XP_020873671.1, XP_020871139.1	Np005G2856300
OG0001995	XP_020873713.1	Np005G2856100
OG0001997	XP_002874836.1	Np003G1847300
OG0001997	XP_020872909.1	Np005G2876600
OG0001998	XP_002876699.1	Np001G0693900
OG0001998	XP_020884478.1	Np006G3206700
OG0001999	XP_002880180.1	Np006G3243200, Np006G3243600
OG0001999	XP_020881142.1	Np001G0667300
OG0002000	XP_002880155.1	Np006G3248300
OG0002000	XP_002876566.1	Np001G0663100
OG0002001	XP_002878341.1	Np001G0663000
OG0002001	XP_020884215.1	Np006G3248400
OG0002002	XP_020882460.1	Np001G0653500
OG0002002	XP_002881956.1	Np006G3258300
OG0002003	XP_020868833.1	Np004G2482700
OG0002003	XP_020881540.1	Np001G0627300
OG0002004	XP_002881783.1	Np006G3299900
OG0002004	XP_020881524.1	Np001G0619300
OG0002005	XP_002869547.1	Np005G2773500
OG0002005	XP_002865977.1	Np003G1637500
OG0002007	XP_020884416.1	Np006G3347000
OG0002007	XP_002879773.1	Np006G3346900
OG0002008	XP_020885741.1, XP_020889574.1, XP_020884354.1	Np006G3437700, Np006G3352800
OG0002009	XP_020881623.1	Np001G0537300
OG0002009	XP_020883680.1	Np006G3358700
OG0002010	XP_020885818.1, XP_002863333.1	Np006G3226900, Np006G3227000, Np006G3227100
OG0002011	XP_020884102.1	Np006G3709400
OG0002011	XP_002866820.1	Np005G2607400
OG0002012	XP_020879044.1	Np003G1775600
OG0002013	XP_020886157.1	Np007G4185000
OG0002013	XP_020876938.1	Np001G0145700
OG0002014	XP_020880446.1	Np001G0692300
OG0002014	XP_020883168.1	Np006G3210100
OG0002015	XP_020885246.1	Np006G3211100
OG0002015	XP_002878471.1	Np001G0691000
OG0002016	XP_020889232.1	Np007G3921000, Np007G3920800
OG0002017	XP_020884634.1	Np006G3290200
OG0002017	XP_002876451.1	Np001G0628400
OG0002018	XP_020886786.1	Np007G4191300
OG0002018	XP_020866379.1	Np002G1063300
OG0002019	XP_002873915.1, XP_020888920.1	Np003G1466500, Np007G4172800
OG0002020	XP_002883047.1	Np007G3921100, Np004G2067700
OG0002020	XP_020889248.1	Np007G3921500
OG0002021	XP_020889131.1	Np007G3923200
OG0002021	XP_020868223.1	Np004G2000600
OG0002022	XP_020889177.1	Np007G3926000
OG0002022	XP_020868379.1	Np004G1997600
OG0002023	XP_002877175.1	Np001G0188100
OG0002023	XP_020872988.1	Np005G3151200
OG0002024	XP_002870534.1	Np005G3118000
OG0002025	XP_020886689.1	Np007G3829700
OG0002025	XP_002868239.1	Np005G3038000
OG0002026	XP_002871826.2, XP_020878551.1	Np003G1464600
OG0002027	XP_020878268.1	Np003G1888900
OG0002027	XP_020868346.1	Np004G2590700
OG0002028	XP_002875002.1	Np003G1883900
OG0002029	XP_020877998.1	Np003G1883800
OG0002029	XP_002892071.1	Np004G2587800
OG0002030	XP_002892117.1	Np004G2577700
OG0002030	XP_020877430.1	Np003G1869900
OG0002031	XP_002892295.1	Np006G3512500, Np004G2544200
OG0002032	XP_020870790.1	Np002G1113400
OG0002032	XP_002889744.1	Np004G2498000
OG0002033	XP_020867232.1	Np004G2481800
OG0002033	XP_020890974.1	Np002G1157700, Np003G1714600
OG0002034	XP_002889857.1	Np004G2473500
OG0002034	XP_002888093.1	Np002G1178100
OG0002035	XP_020866929.1	Np004G2465900
OG0002035	XP_020890608.1	Np002G1188900
OG0002036	XP_002886438.1	Np002G1213800
OG0002036	XP_020869779.1, XP_002892700.1	Np004G2450800
OG0002037	XP_020882265.1	Np001G0226400
OG0002037	XP_020867960.1	Np004G2444400
OG0002038	XP_020867215.1	Np004G2418200
OG0002041	XP_002890576.2	Np004G2306400
OG0002041	XP_002888789.1	Np002G0847100
OG0002042	XP_002868578.1	Np005G3199600, Np005G3198200
OG0002042	XP_020890557.1	Np002G1240400
OG0002043	XP_020872872.1	Np005G2602100
OG0002044	XP_002886070.1	Np007G3769300
OG0002045	XP_020872675.1	Np005G2631800
OG0002045	XP_020884606.1	Np006G3629000
OG0002046	XP_002880969.1, XP_002879136.1	Np006G3561600
OG0002048	XP_002872480.1	Np003G1777100
OG0002056	XP_020891578.1	Np003G1540000
OG0002056	XP_020881716.1	Np001G0469500
OG0002057	XP_020880374.1	Np001G0480400
OG0002057	XP_020890289.1	Np001G0068000
OG0002058	XP_020876694.1	Np003G1456800
OG0002058	XP_002882318.1	Np007G4213900
OG0002059	XP_002873874.1	Np003G1456400
OG0002059	XP_020877563.1	Np003G1415400
OG0002060	XP_020877797.1	Np003G1455700
OG0002060	XP_002873865.1	Np003G1454000
OG0002061	XP_002882293.1	Np007G4221400
OG0002061	XP_002871768.1	Np003G1448200
OG0002062	XP_020879327.1	Np003G1439700
OG0002062	XP_020888992.1	Np007G4227800
OG0002063	XP_020889332.1	Np007G4230500
OG0002063	XP_020878349.1	Np003G1435100
OG0002064	XP_002871710.1	Np003G1432800
OG0002064	XP_020886676.1	Np007G4232000
OG0002065	XP_002873752.1	Np003G1430500
OG0002066	XP_020886908.1	Np007G4234200, Np007G4234100
OG0002066	XP_020876597.1	Np003G1429400
OG0002067	XP_002873663.1	Np003G1412900
OG0002067	XP_020885951.1	Np007G4250200
OG0002068	XP_002873617.1	Np003G1403700
OG0002068	XP_002884908.1	Np007G4089200
OG0002069	XP_002871547.1	Np003G1397900
OG0002069	XP_002893458.1	Np004G2102100
OG0002070	XP_020877554.1	Np003G1383700
OG0002071	XP_002865386.1	Np003G1367400
OG0002072	XP_020876647.1	Np003G1361600
OG0002072	XP_002866633.1	Np001G0040400
OG0002073	XP_020877761.1	Np003G1357500
OG0002074	XP_020871206.1	Np001G0094400
OG0002074	XP_020877566.1	Np003G1338700
OG0002075	XP_020876365.1	Np003G1857500
OG0002075	XP_020870310.1	Np004G2570500
OG0002076	XP_020883831.1	Np006G3586100
