Orthogroup	Eutrema_salsugineum	Cardamine_glauca
OG0004683	XP_006394897.1	Cg008G2821300
OG0004684	XP_006395000.1	Cg008G2832200
OG0004685	XP_006408954.1	Cg004G1440900
OG0004686	XP_006411945.1	Cg001G0031900
OG0004687	XP_006397744.1	Cg005G1472900
OG0004689	XP_006397642.1	Cg005G1483500
OG0004690	XP_006397511.1	Cg005G1495500
OG0004691	XP_006398399.1	Cg008G2979800
OG0004692	XP_024015668.1	Cg004G1079200
OG0004693	XP_024015621.1	Cg004G1088900
OG0004694	XP_006408293.2	Cg004G1096900
OG0004695	XP_006408248.1	Cg004G1100000
OG0004697	XP_006408007.1	Cg004G1122400
OG0004698	XP_006407992.1	Cg004G1123400
OG0004699	XP_006407980.2	Cg004G1124300
OG0004700	XP_006407960.1	Cg004G1126600
OG0004701	XP_006407935.1	Cg004G1128800
OG0004702	XP_006407876.1, XP_006418688.1	Cg004G1134500
OG0004703	XP_024015752.1	Cg004G1139800
OG0004704	XP_006407808.1	Cg004G1141300
OG0004705	XP_006407749.1	Cg004G1146900
OG0004706	XP_006407683.1	Cg004G1153400
OG0004707	XP_006407404.1	Cg004G1178200
OG0004708	XP_024014891.1	Cg004G1182400
OG0004710	XP_006407304.1	Cg004G1186100
OG0004711	XP_006407282.1	Cg004G1188400
OG0004712	XP_024015042.1	Cg004G1195000
OG0004713	XP_006407145.1	Cg004G1200300
OG0004714	XP_024006172.1	Cg006G1792300
OG0004715	XP_006395234.1	Cg009G2990100, Cg008G2888900
OG0004716	XP_006406975.1	Cg004G1217500
OG0004717	XP_006406968.1	Cg004G1218100
OG0004718	XP_006406846.1	Cg004G1227700
OG0004719	XP_006391336.1	Cg004G1230100
OG0004720	XP_024004387.1	Cg004G1262500
OG0004721	XP_006406598.1	Cg004G1250700
OG0004722	XP_006406588.1	Cg004G1251800
OG0004723	XP_006406332.1	Cg004G1276700
OG0004724	XP_024015026.1	Cg004G1277900
OG0004725	XP_006406310.1	Cg004G1278500
OG0004726	XP_006406299.1	Cg004G1279700
OG0004727	XP_006406298.1, XP_006406297.1, XP_006405197.2, XP_006406296.1	Cg004G1279800
OG0004728	XP_006405774.1	Cg001G0350500
OG0004729	XP_006406068.1	Cg004G1299900
OG0004730	XP_024014952.1, XP_006406142.1	Cg004G1293200, Cg004G1293100
OG0004731	XP_006406147.1	Cg004G1292600
OG0004732	XP_006412733.1	Cg001G0100500
OG0004733	XP_006400409.1	Cg008G2750100
OG0004734	XP_006400405.1	Cg008G2749700
OG0004735	XP_006400390.2	Cg008G2748000
OG0004736	XP_006403862.1	Cg002G0509300
OG0004737	XP_006403869.1	Cg002G0509700
OG0004738	XP_006401899.1	Cg003G0900900
OG0004739	XP_006413721.2, XP_006418493.2	Cg006G2255400, Cg006G2206800
OG0004740	XP_006396301.1	Cg014G3047500, Cg003G0708000
OG0004741	XP_006418284.1	Cg006G2236700
OG0004742	XP_006398449.1	Cg008G2984400
OG0004743	XP_024007887.1	Cg006G2208200
OG0004744	XP_006417963.1	Cg006G2204500
OG0004745	XP_024008251.1, XP_024004765.1	Cg006G2198400
OG0004746	XP_006417845.1	Cg006G2194000
OG0004747	XP_006417742.1	Cg006G2184400
OG0004748	XP_024008517.1	Cg006G2184300
OG0004749	XP_024007824.1	Cg006G2183800
OG0004750	XP_006417680.1	Cg006G2178600
OG0004751	XP_006417620.1	Cg006G2173900
OG0004752	XP_006417616.1	Cg006G2173400, Cg006G2173500
OG0004753	XP_006417515.1	Cg006G2164000
OG0004754	XP_006417578.1	Cg006G2170500
OG0004755	XP_006417547.2	Cg006G2167200
OG0004758	XP_006417499.1	Cg006G2162700
OG0004759	XP_006417496.1	Cg006G2162500
OG0004760	XP_006417486.1	Cg006G2161200
OG0004761	XP_006417444.1	Cg006G2157100
OG0004762	XP_024008845.1	Cg006G2025500, Cg006G2025700
OG0004763	XP_006417260.1	Cg006G2141400
OG0004764	XP_006417221.1	Cg006G2138100
OG0004765	XP_024009817.1	Cg003G0798800, Cg002G0621500, Cg008G2857300
OG0004766	XP_006417188.1	Cg006G2135000
OG0004767	XP_006417126.1	Cg006G2129700
OG0004768	XP_006417092.1	Cg006G2126600
OG0004769	XP_006416916.1	Cg006G2110000
OG0004770	XP_006416905.1	Cg006G2109000
OG0004771	XP_006416837.1	Cg006G2101900
OG0004772	XP_024009093.1	Cg006G2097500
OG0004773	XP_006416690.1	Cg006G2089100
OG0004774	XP_006416673.1	Cg006G2087700
OG0004776	XP_006416597.2	Cg006G2080400
OG0004777	XP_006416586.1	Cg006G2079200
OG0004778	XP_006416454.1	Cg006G2066600
OG0004779	XP_006390064.1	Cg007G2547900
OG0004780	XP_024009740.1	Cg007G2488400
OG0004781	XP_006390760.2	Cg007G2485500
OG0004782	XP_006390840.1	Cg007G2478100
OG0004785	XP_006392392.1	Cg007G2325800
OG0004786	XP_006393383.1	Cg006G1846900
OG0004787	XP_006393382.1	Cg006G1846800
OG0004788	XP_006404948.1	Cg001G0018300
OG0004789	XP_006411974.1	Cg001G0034600
OG0004791	XP_006412059.1	Cg001G0043100
OG0004792	XP_006412091.1	Cg001G0045500
OG0004793	XP_006412234.1	Cg001G0057300
OG0004794	XP_006412420.1	Cg001G0073000, Cg001G0072900
OG0004795	XP_006412404.1	Cg001G0071700
OG0004796	XP_006412387.1	Cg001G0070200
OG0004797	XP_006409658.1	Cg004G1368000
OG0004797	XP_024005372.1	Cg001G0064900
OG0004798	XP_006412553.1	Cg001G0085200
OG0004799	XP_006418810.1	Cg004G1309400
OG0004800	XP_024009700.1	Cg004G1310100
OG0004801	XP_006390657.1	Cg007G2494400
OG0004802	XP_006390670.2	Cg007G2493400
OG0004803	XP_006390686.1	Cg007G2491900
OG0004804	XP_006390713.1	Cg007G2489700
OG0004805	XP_006416075.1	Cg006G2031000
OG0004806	XP_006415945.1	Cg006G2017500, Cg001G0392600
OG0004807	XP_006415937.1	Cg006G2016800
OG0004808	XP_006413464.1	Cg001G0162000
OG0004809	XP_006413008.1	Cg001G0123200
OG0004810	XP_006412976.1	Cg001G0119300
OG0004812	XP_006417909.1	Cg006G2200100
OG0004812	XP_006410195.2	Cg005G1623500
OG0004815	XP_006402328.1	Cg002G0401800
OG0004818	XP_006407804.1	Cg003G0834800, Cg003G0833800, Cg007G2411400, Cg007G2397600, Cg004G1141800
OG0004819	XP_006395816.1	Cg002G0687200
OG0004820	XP_006395328.1	Cg002G0642200
OG0004821	XP_006418922.1	Cg002G0566200
OG0004826	XP_006413234.1	Cg001G0142300
OG0004827	XP_006413419.1	Cg001G0158600, Cg001G0158500
OG0004829	XP_006414503.2, XP_006414506.1	Cg001G0252300
OG0004830	XP_006401769.1	Cg003G0911100
OG0004847	XP_006404430.2	Cg002G0557800
OG0004848	XP_006404395.1	Cg002G0554900
OG0004849	XP_024011199.1	Cg003G0932800
OG0004850	XP_006395883.1	Cg002G0692700
OG0004851	XP_006395800.1	Cg002G0685500
OG0004852	XP_006400323.1	Cg008G2741900
OG0004853	XP_024012571.1	Cg008G2741600
OG0004854	XP_024012632.1	Cg008G2739000
OG0004855	XP_006400263.1	Cg008G2736700
OG0004856	XP_006400253.1	Cg008G2736100
OG0004857	XP_006400194.1	Cg008G2729600
OG0004858	XP_024015524.1	Cg004G1230900
OG0004859	XP_006400169.1	Cg008G2727400
OG0004860	XP_006399875.1	Cg008G2701500
OG0004861	XP_006400078.1	Cg008G2720100
OG0004862	XP_006400032.1	Cg008G2715800
OG0004863	XP_006400027.1	Cg008G2715200
OG0004867	XP_006399953.1	Cg008G2708200
OG0004868	XP_006399923.1	Cg008G2705300
OG0004869	XP_006399903.1	Cg008G2703600
OG0004870	XP_006399894.1	Cg008G2702800
OG0004871	XP_006395099.1	Cg008G2862900, Cg008G2848400
OG0004872	XP_006399833.1	Cg008G2698100
OG0004873	XP_006399824.1	Cg008G2697300
OG0004874	XP_006399812.1	Cg008G2696000
OG0004875	XP_006399806.1	Cg008G2695500
OG0004876	XP_006407271.1	Cg004G1189800
OG0004877	XP_006399773.1	Cg008G2692500
OG0004879	XP_006399707.1	Cg008G2686000
OG0004880	XP_006399690.1	Cg008G2684800
OG0004881	XP_006399688.1	Cg008G2684600
OG0004882	XP_024012559.1	Cg008G2815500, Cg008G2684000
OG0004883	XP_006399575.1	Cg008G2675200
OG0004884	XP_006399499.1	Cg008G2667900
OG0004885	XP_006399477.1	Cg008G2666000
OG0004886	XP_024012280.1	Cg008G2661400
OG0004887	XP_024011519.1	Cg008G2660200
OG0004888	XP_006399397.1	Cg008G2659900
OG0004889	XP_006399351.1	Cg008G2657400
OG0004890	XP_006399342.1	Cg008G2656700
OG0004891	XP_006399250.1	Cg008G2648900
OG0004893	XP_006396566.2	Cg003G0866000, Cg003G0732400
OG0004894	XP_006413352.1	Cg001G0153500
OG0004895	XP_024005550.1	Cg001G0153900
OG0004896	XP_006413362.1	Cg001G0154200
OG0004897	XP_006413386.1	Cg001G0156100
OG0004898	XP_006408635.1	Cg005G1676500
OG0004899	XP_006409880.1	Cg005G1650600
OG0004900	XP_006409881.1	Cg005G1650500
OG0004901	XP_006410002.1	Cg005G1639400, Cg005G1700700, Cg005G1639300
OG0004902	XP_006410144.1	Cg005G1631300
OG0004903	XP_006410139.1	Cg005G1630300
OG0004904	XP_006410157.1	Cg005G1627100
OG0004905	XP_006410164.1	Cg005G1626600
OG0004906	XP_006410259.1	Cg005G1619700
OG0004907	XP_006410318.2	Cg005G1613800
OG0004908	XP_024003926.1	Cg005G1610800
OG0004909	XP_006410490.1	Cg005G1598100
OG0004910	XP_006403150.1	Cg008G2938300
OG0004911	XP_006403117.1	Cg008G2942700
OG0004912	XP_024005701.1	Cg001G0149600
OG0004913	XP_006393550.1	Cg006G1856300
OG0004914	XP_006415689.1	Cg006G1994400
OG0004915	XP_006415688.1	Cg006G1993800
OG0004916	XP_006415654.1	Cg006G1990700
OG0004918	XP_006413170.1	Cg001G0137700
OG0004919	XP_006415566.1	Cg006G1979500
OG0004920	XP_006415490.1	Cg006G1971600
OG0004921	XP_006395052.1	Cg008G2838700
OG0004922	XP_006415354.1	Cg006G1961600
OG0004923	XP_006415339.1	Cg006G1960400
OG0004924	XP_006415176.1	Cg006G1883500, Cg006G1883100, Cg006G1883000, Cg006G1883600, Cg006G1946800
OG0004925	XP_006393905.1	Cg003G1058400
OG0004926	XP_006393939.1	Cg003G1054800
OG0004927	XP_006393967.1	Cg003G1052600
OG0004928	XP_006393986.1	Cg003G1050400
OG0004930	XP_006394063.1	Cg003G1041800
OG0004931	XP_006401919.1	Cg003G0899200
OG0004932	XP_006394214.1	Cg003G1030900
OG0004933	XP_006394243.1	Cg003G1028500
OG0004934	XP_006394405.1	Cg003G1014500
OG0004935	XP_024006932.1	Cg003G0999600
OG0004936	XP_006394560.1	Cg003G0998800
OG0004937	XP_024007014.1	Cg008G2789900
OG0004938	XP_024007513.1	Cg008G2793000
OG0004939	XP_006405240.1	Cg005G1723500, Cg005G1723600
OG0004940	XP_006400513.2, XP_006408852.2	Cg008G2760800
OG0004941	XP_006400504.1	Cg008G2759600
OG0004942	XP_006400550.1	Cg008G2764000
OG0004943	XP_006400591.1	Cg008G2767500
OG0004944	XP_006400604.1	Cg008G2768500
OG0004945	XP_006400616.1	Cg008G2769900
OG0004946	XP_006400624.1	Cg008G2770600
OG0004947	XP_006400634.1	Cg008G2771100
OG0004948	XP_024011493.1	Cg008G2771700
OG0004949	XP_006400647.1	Cg008G2772500
OG0004950	XP_024010529.1, XP_006397250.1, XP_006400715.1	Cg008G2778800
OG0004951	XP_006400741.1	Cg008G2781500
OG0004953	XP_024012539.1	Cg007G2542200
OG0004955	XP_024012095.1	Cg003G0979300
OG0004956	XP_006401052.1	Cg003G0977100
OG0004957	XP_006401054.1	Cg003G0976800
OG0004958	XP_006401071.1	Cg003G0975300
OG0004959	XP_024011728.1	Cg003G0974600
OG0004960	XP_006401099.2	Cg003G0973100
OG0004961	XP_024012615.1	Cg003G0971400
OG0004962	XP_006401153.1	Cg003G0968800
OG0004963	XP_006401216.1	Cg003G0963400
OG0004964	XP_006401258.1	Cg003G0959400
OG0004965	XP_006401401.1	Cg003G0947500
OG0004966	XP_024012715.1	Cg003G0947100
OG0004967	XP_006401546.1	Cg003G0935000
OG0004970	XP_006396473.1	Cg014G3030400, Cg003G0724300
OG0004971	XP_006399227.1	Cg008G2646300
OG0004973	XP_006399089.1	Cg008G2634300
OG0004974	XP_006405406.1	Cg006G1797900
OG0004974	XP_006392763.1	Cg001G0382600
OG0004975	XP_006399060.1	Cg008G2631800
OG0004976	XP_024011523.1	Cg008G2627400
OG0004977	XP_024012694.1	Cg008G2626300
OG0004978	XP_006398974.1	Cg008G2623700
OG0004979	XP_024012122.1	Cg008G2616900
OG0004980	XP_006398851.1	Cg008G2610900
OG0004982	XP_006398825.1	Cg008G2608100
OG0004983	XP_006398792.1	Cg008G2605600
OG0004984	XP_024014616.1	Cg001G0379100
OG0004985	XP_006405444.1	Cg001G0379300
OG0004986	XP_006405381.1	Cg001G0385300
OG0004987	XP_006405347.1	Cg001G0387400
OG0004988	XP_006392817.1	Cg006G1803200
OG0004989	XP_006416920.1	Cg006G2110100
OG0004990	XP_006389785.1	Cg007G2576100
OG0004991	XP_006389795.1	Cg007G2575000
OG0004992	XP_006389805.1	Cg007G2571700
OG0004993	XP_006389816.1	Cg007G2573000
OG0004994	XP_006389821.1	Cg007G2573500
OG0004995	XP_006389830.1	Cg007G2570600
OG0004996	XP_006389847.1	Cg007G2569000
OG0004997	XP_006390015.1	Cg007G2552200
OG0004998	XP_006406972.1	Cg004G1217800
OG0005000	XP_006390148.1	Cg007G2539700
OG0005001	XP_006390186.1	Cg007G2536400
OG0005002	XP_006390225.1	Cg007G2533100
OG0005003	XP_024009147.1	Cg007G2531200
OG0005004	XP_006390254.1	Cg007G2530400
OG0005005	XP_006390288.1	Cg007G2527000
OG0005006	XP_006390298.1	Cg007G2526000
OG0005007	XP_006390310.1	Cg007G2525000
OG0005008	XP_006409282.1	Cg004G1411800
OG0005009	XP_006407244.1	Cg004G1192800
OG0005010	XP_006392616.1	Cg006G1786200
OG0005011	XP_006407157.1	Cg004G1199300
OG0005012	XP_006392712.1	Cg006G1793000
OG0005013	XP_006392724.1	Cg006G1794000
OG0005015	XP_006399609.1	Cg006G1800400
OG0005016	XP_006410775.1	Cg005G1573100
OG0005018	XP_024016688.1	Cg005G1569000
OG0005020	XP_006395310.1	Cg002G0644700
OG0005021	XP_024006851.1	Cg001G0316600
OG0005022	XP_006401757.1	Cg003G0912900
OG0005023	XP_024008987.1	Cg006G1999600
OG0005025	XP_006414901.2	Cg006G1937100
OG0005026	XP_006414816.1	Cg001G0272800
OG0005027	XP_006408581.2, XP_024015812.1, XP_006414605.2	Cg001G0258800
OG0005028	XP_006414319.1	Cg001G0238000
OG0005029	XP_006414430.2	Cg001G0247200
OG0005030	XP_006390616.1	Cg007G2498400
OG0005031	XP_006413531.1	Cg001G0167300, Cg004G1167500
OG0005032	XP_006390577.1	Cg007G2502400
OG0005033	XP_006390479.1	Cg007G2510900
OG0005034	XP_006392082.1, XP_024012484.1	Cg007G2516500, Cg007G2516600
OG0005035	XP_006391127.1	Cg007G2454500
OG0005036	XP_006391102.1	Cg007G2456800
OG0005038	XP_006412954.1	Cg001G0117400
OG0005040	XP_006412889.1	Cg001G0111600
OG0005042	XP_006405550.1	Cg001G0373100
OG0005043	XP_006395246.1	Cg002G0608600
OG0005044	XP_024007433.1	Cg002G0651600
OG0005045	XP_006417191.1	Cg006G2135300
OG0005046	XP_006395532.1	Cg002G0660200
OG0005047	XP_006395543.2	Cg001G0342900, Cg002G0661600
OG0005048	XP_006395603.2	Cg002G0667700
OG0005049	XP_006398324.1	Cg008G2971000
OG0005050	XP_006390737.2	Cg007G2487600
OG0005051	XP_006393072.2	Cg006G1822400, Cg006G1822300
OG0005052	XP_006392898.1	Cg006G1809400
OG0005054	XP_006410515.1	Cg005G1595900
OG0005055	XP_006414030.1	Cg001G0211100
OG0005056	XP_006414060.1	Cg001G0213200
OG0005057	XP_006414137.1, XP_006414138.1	Cg001G0220100
OG0005058	XP_006414159.1	Cg001G0221500
OG0005059	XP_006414218.1	Cg001G0227100
OG0005060	XP_006403957.1	Cg002G0517500
OG0005061	XP_006403590.1	Cg002G0483800
OG0005062	XP_006409627.1	Cg004G1374900
OG0005063	XP_006409356.1	Cg004G1405200
OG0005064	XP_006395203.1	Cg005G1716500, Cg001G0289400
OG0005065	XP_006413597.2	Cg001G0174700
OG0005066	XP_006413613.1	Cg001G0175900
OG0005067	XP_006413620.1	Cg001G0176200
OG0005068	XP_006413621.1	Cg001G0176300
OG0005069	XP_006395294.1	Cg002G0625500
OG0005070	XP_006413819.1	Cg001G0193200
OG0005071	XP_006413779.1	Cg001G0190100
OG0005072	XP_006398523.1	Cg002G0694600
OG0005073	XP_006413731.1	Cg001G0185900
OG0005074	XP_006408273.1	Cg004G1098800
OG0005075	XP_006414360.1	Cg001G0241400
OG0005076	XP_006414344.2	Cg001G0240200
OG0005077	XP_024009212.1	Cg006G1944500
OG0005078	XP_006408503.2, XP_006409233.1	Cg004G1077500
OG0005079	XP_006393858.1	Cg003G1063100
OG0005080	XP_006402362.1	Cg002G0404500
OG0005081	XP_006402468.1	Cg002G0414600
OG0005082	XP_006402566.1	Cg002G0422300
OG0005083	XP_006402592.1	Cg002G0424900
OG0005084	XP_006408385.1	Cg004G1089100
OG0005086	XP_006402771.1	Cg002G0439700
OG0005087	XP_006402814.1	Cg002G0444300
OG0005088	XP_006402859.1	Cg002G0448200
OG0005089	XP_006402861.1	Cg002G0448500
OG0005090	XP_024012827.1	Cg002G0451400
OG0005091	XP_006403499.1	Cg002G0476000
OG0005092	XP_006403533.1	Cg002G0478900
OG0005093	XP_006403555.1	Cg002G0480800
OG0005094	XP_006403615.1	Cg002G0486000
OG0005095	XP_006403724.1	Cg002G0496200
OG0005096	XP_006415749.1	Cg006G1999700
OG0005097	XP_006418666.1	Cg004G1321000
OG0005098	XP_024011070.1	Cg008G2949200
OG0005099	XP_006395118.1	Cg008G2851200, Cg008G2867000
OG0005100	XP_006409208.1	Cg004G1416100
OG0005101	XP_006409170.1	Cg004G1419300
OG0005102	XP_006409085.1	Cg004G1427900
OG0005103	XP_006412814.1	Cg001G0105500
OG0005104	XP_006411357.1	Cg005G1521000
OG0005105	XP_006411291.1	Cg005G1527800
OG0005106	XP_006411205.1	Cg005G1534800
OG0005107	XP_006411169.1	Cg005G1538000
OG0005108	XP_006411104.1, XP_024005277.1	Cg005G1543800
OG0005109	XP_024016448.1	Cg004G1405000
OG0005110	XP_006411029.1	Cg005G1549900
OG0005111	XP_024003806.1	Cg005G1550700
OG0005112	XP_006411017.1	Cg005G1551100
OG0005113	XP_006410947.1	Cg005G1557900
OG0005114	XP_006410938.1	Cg005G1558800
OG0005115	XP_006410870.1	Cg005G1564500
OG0005116	XP_006410858.2	Cg005G1565600
OG0005117	XP_006417955.1	Cg007G2495800
OG0005118	XP_006405053.1	Cg005G1736200, Cg005G1736300
OG0005119	XP_006396693.1	Cg003G0743300
OG0005120	XP_006396673.1	Cg003G0856100, Cg003G0741300
OG0005121	XP_006417109.1	Cg006G2128000
OG0005122	XP_006396782.1	Cg003G0751000
OG0005123	XP_006396046.1	Cg006G1922600
OG0005124	XP_006396067.1	Cg006G1923500
OG0005125	XP_006397249.1	Cg003G0794600
OG0005126	XP_006396996.1	Cg003G0766600
OG0005127	XP_006396861.2	Cg008G2933200
OG0005128	XP_006400477.1	Cg008G2756800
OG0005129	XP_006416056.1	Cg006G2028500
OG0005131	XP_006394918.2	Cg008G2823600
OG0005132	XP_006408946.2	Cg004G1440100
OG0005133	XP_006397874.1	Cg005G1460900
OG0005134	XP_006397868.1	Cg005G1461300
OG0005135	XP_006397798.1	Cg005G1468200
OG0005136	XP_006397775.2	Cg005G1471200
OG0005137	XP_006397695.2	Cg005G1478100
OG0005138	XP_006397655.1	Cg005G1482400
OG0005139	XP_006397606.1, XP_006397607.1	Cg005G1487000
OG0005140	XP_006411573.1	Cg005G1499800
OG0005141	XP_006411493.1	Cg005G1507400
OG0005142	XP_006405373.1, XP_006405371.1	Cg001G0385900
OG0005143	XP_006398397.1	Cg008G2979600
OG0005144	XP_006408419.1	Cg004G1085400
OG0005145	XP_006408415.1	Cg004G1085900
OG0005146	XP_006408356.1	Cg004G1091700
OG0005147	XP_006408234.1	Cg004G1101100
OG0005148	XP_006408116.1	Cg004G1112000
OG0005149	XP_006407863.1	Cg004G1135700
OG0005150	XP_006407786.1	Cg004G1143200
OG0005151	XP_006397392.1, XP_006407783.1	Cg004G1143500
OG0005152	XP_006407755.1	Cg004G1146300
OG0005153	XP_006407641.1	Cg004G1156900
OG0005154	XP_024015389.1	Cg004G1164400
OG0005155	XP_024015755.1	Cg004G1175500
OG0005156	XP_006407350.1	Cg004G1182200
OG0005158	XP_006407251.1	Cg004G1192000
OG0005159	XP_006407194.1	Cg004G1196200
OG0005160	XP_006407061.2	Cg004G1208100
OG0005161	XP_024015587.1	Cg004G1211200
OG0005162	XP_006407021.1	Cg004G1212100
OG0005163	XP_006407005.1	Cg004G1214900
OG0005164	XP_006406955.1	Cg004G1219600
OG0005165	XP_006406859.1	Cg004G1226600
OG0005166	XP_006406830.1	Cg004G1229900
OG0005167	XP_006406808.1	Cg004G1232600
OG0005168	XP_006406561.1	Cg004G1254100
OG0005169	XP_024015374.1	Cg004G1256100
OG0005170	XP_006406536.1	Cg004G1256600
OG0005171	XP_006406516.1	Cg004G1258400
OG0005172	XP_006406519.1	Cg004G1258100
OG0005173	XP_006406438.1	Cg004G1265600
OG0005174	XP_006406354.1	Cg004G1274400
OG0005175	XP_024015678.1	Cg004G1285100, Cg004G1274500
OG0005176	XP_006406305.1	Cg004G1279000
OG0005177	XP_006395238.1, XP_006395404.1	Cg009G2989200, Cg008G2888400
OG0005178	XP_006406139.1	Cg004G1293300
OG0005179	XP_006406148.1	Cg004G1292400
OG0005180	XP_006406252.1	Cg004G1284000
OG0005181	XP_006406292.1	Cg004G1280300
OG0005183	XP_006412746.1	Cg001G0101300
OG0005184	XP_006400447.1	Cg008G2753700
OG0005185	XP_006400401.1	Cg008G2749300
OG0005187	XP_024012487.1	Cg008G2748400
OG0005188	XP_006395057.1	Cg008G2839500
OG0005189	XP_006395056.1	Cg008G2839400
OG0005190	XP_006395202.1	Cg008G2878800
OG0005191	XP_024016018.1	Cg004G1436800
OG0005192	XP_006403803.1	Cg002G0504000
OG0005193	XP_006403808.1	Cg002G0504400
OG0005194	XP_006403875.1	Cg002G0510300
OG0005195	XP_006403900.1	Cg002G0512900
OG0005196	XP_024013559.1	Cg002G0513300
OG0005197	XP_006418380.1	Cg006G2245200
OG0005198	XP_006418229.1	Cg006G2227600
OG0005199	XP_024008671.1	Cg006G2230000
OG0005200	XP_006418060.1	Cg006G2215000
OG0005201	XP_024008805.1	Cg006G2212600
OG0005202	XP_006418001.1	Cg006G2209200
OG0005203	XP_006417943.1	Cg006G2202700
OG0005204	XP_006417873.1	Cg006G2197000
OG0005205	XP_006417807.1	Cg006G2190600
OG0005206	XP_024009023.1	Cg006G2187500
OG0005207	XP_006417720.1	Cg006G2182300
OG0005208	XP_006417685.1	Cg006G2179100
OG0005209	XP_006417514.2	Cg006G2163900
OG0005210	XP_006417583.1	Cg006G2170900
OG0005211	XP_006417495.1	Cg006G2162100
OG0005212	XP_006417451.1	Cg006G2157600
OG0005213	XP_024008394.1	Cg006G2157400
OG0005214	XP_024008472.1	Cg006G2156900
OG0005216	XP_006417296.1	Cg006G2144100
OG0005217	XP_006417268.1	Cg006G2142000
OG0005218	XP_006417263.1	Cg006G2141500
OG0005219	XP_006417246.1	Cg006G2140200
OG0005220	XP_006391796.1	Cg007G2273800
OG0005221	XP_006417206.1	Cg006G2137000
OG0005222	XP_006391763.1	Cg007G2271400
OG0005223	XP_006417189.1	Cg006G2135100
OG0005224	XP_006417128.1	Cg006G2129900
OG0005225	XP_006416972.1, XP_006392600.2	Cg006G2115500
OG0005226	XP_006416946.1	Cg006G2112700
OG0005227	XP_006416914.1	Cg006G2109700
OG0005228	XP_006416867.1	Cg006G2104800
OG0005229	XP_006416819.1	Cg006G2100100
OG0005230	XP_024008625.1	Cg006G2097000
OG0005231	XP_006416781.1	Cg006G2096700
OG0005232	XP_006416758.1	Cg006G2095000
OG0005233	XP_006416738.1	Cg006G2093300
OG0005234	XP_024006414.1, XP_024006413.1, XP_024009733.1	Cg004G1348000
OG0005235	XP_006416650.1	Cg006G2085400
OG0005236	XP_006416569.2	Cg006G2077800
OG0005237	XP_006416537.1	Cg006G2074500
OG0005238	XP_006416530.1	Cg006G2073800
OG0005239	XP_006416513.1	Cg006G2071800
OG0005240	XP_006416458.1	Cg006G2067100
OG0005241	XP_006416421.1	Cg006G2063600
OG0005242	XP_006416398.1	Cg006G2061800
OG0005244	XP_006390773.1	Cg007G2484500
OG0005245	XP_006390796.1	Cg007G2482300, Cg007G2482400
OG0005247	XP_006391995.1	Cg007G2289000
OG0005248	XP_006392035.1, XP_006392044.1	Cg007G2293400
OG0005249	XP_006392100.1	Cg007G2298300
OG0005250	XP_006406424.1	Cg004G1266900
OG0005251	XP_006392221.1	Cg007G2308900
OG0005252	XP_006398353.1	Cg008G2974400
OG0005253	XP_006398459.1	Cg008G2985600
OG0005254	XP_006398466.1	Cg008G2986200
OG0005255	XP_006396625.1	Cg003G0737000, Cg003G0861300
OG0005256	XP_006396634.1	Cg003G0860300, Cg003G0737700
OG0005257	XP_006412819.1	Cg001G0106200
OG0005258	XP_006412798.1	Cg001G0104000
OG0005259	XP_006414376.1	Cg001G0243000
OG0005260	XP_006393463.1	Cg006G1850400
OG0005261	XP_024014322.1	Cg005G1764000
OG0005262	XP_006411839.1	Cg001G0022100
