Orthogroup	Eutrema_salsugineum	Noccaea_praecox
OG0001894	XP_006409626.1	Np007G3789100
OG0001894	XP_006412302.1	Np005G2641000
OG0001895	XP_024005191.1	Np005G2718800
OG0001896	XP_024014214.1	Np006G3657300
OG0001896	XP_006412603.1	Np005G2721000
OG0001897	XP_024005155.1	Np005G2726400
OG0001897	XP_024014293.1	Np006G3662800
OG0001899	XP_006401148.2	Np005G2825200
OG0001900	XP_006405588.1	Np005G3160700
OG0001900	XP_006395335.1	Np001G0194800
OG0001910	XP_006412691.1	Np005G2731400
OG0001910	XP_024014108.1	Np006G3665300
OG0001911	XP_006404903.1	Np006G3664200
OG0001912	XP_006400178.1	Np003G1434800
OG0001912	XP_006408388.1	Np007G4230900
OG0001913	XP_006414996.1	Np005G3077500
OG0001913	XP_006407837.1	Np007G4154600
OG0001914	XP_006408425.1	Np007G4235500
OG0001914	XP_006400108.1	Np003G1427600
OG0001915	XP_006399842.1	Np003G1403100
OG0001915	XP_006407762.1	Np007G4144400
OG0001916	XP_006400503.1	Np003G1473900
OG0001916	XP_006399746.1	Np003G1391600
OG0001918	XP_006394746.1	Np001G0122700
OG0001918	XP_024012317.1	Np003G1371200
OG0001919	XP_006394738.1	Np001G0121500
OG0001919	XP_006399559.1	Np003G1369900
OG0001920	XP_006394066.1	Np001G0033800
OG0001920	XP_006399494.1	Np003G1363000
OG0001921	XP_024011994.1	Np004G2303300, Np004G2303600
OG0001921	XP_024012442.1	Np003G1696600
OG0001922	XP_006404741.1	Np006G3683800
OG0001922	XP_006399447.1	Np003G1359100
OG0001923	XP_006399422.1	Np003G1356400
OG0001923	XP_006394173.1	Np001G0047300
OG0001924	XP_006399270.1	Np003G1339200, Np003G1340300
OG0001924	XP_006394530.1	Np001G0094800
OG0001925	XP_006417882.1	Np004G2529700
OG0001925	XP_024003947.1	Np006G3472100, Np006G3535900
OG0001926	XP_024016747.1	Np006G3471500, Np006G3536700
OG0001926	XP_006417884.2	Np004G2529900
OG0001927	XP_006417946.1	Np004G2535700
OG0001927	XP_006410242.1	Np006G3482500, Np006G3546900
OG0001928	XP_006409601.2	Np007G3784500
OG0001929	XP_024008362.1	Np004G2554900
OG0001929	XP_006410451.1	Np006G3577100
OG0001930	XP_006418196.1	Np004G2565200
OG0001931	XP_024011464.1	Np003G1670000
OG0001932	XP_006397839.1	Np006G3228000
OG0001933	XP_006415702.1	Np004G2108800
OG0001933	XP_006410494.1	Np006G3449300, Np009G4324700
OG0001934	XP_006415376.1	Np004G2150700
OG0001934	XP_006410658.1	Np006G3410100
OG0001935	XP_006415191.1	Np004G2053000
OG0001936	XP_006403595.1, XP_006410691.1	Np006G3407000
OG0001936	XP_006415179.1	Np004G2053400
OG0001937	XP_006404064.1	Np001G0512800
OG0001937	XP_006394452.1	Np001G0019100
OG0001938	XP_024015143.1	Np007G4047100
OG0001939	XP_024006748.1	Np001G0108400
OG0001939	XP_006404211.1	Np001G0495200
OG0001940	XP_006412471.1, XP_006392333.1, XP_006394798.1	Np005G2702200
OG0001941	XP_006409551.1, XP_006400597.1	Np005G3061400, Np003G1485700
OG0001942	XP_006419090.1	Np003G1511200
OG0001942	XP_006400799.2	Np003G1511100
OG0001943	XP_006419056.1	Np001G0449400
OG0001944	XP_006418898.1, XP_024012083.1	Np003G1527700
OG0001945	XP_024004459.1	Np002G1163800
OG0001945	XP_006392109.1	Np002G1168400
OG0001946	XP_006401079.1	Np003G1545400
OG0001946	XP_024005717.1	Np003G1328800
OG0001947	XP_006401194.1	Np003G1558400
OG0001947	XP_024005051.1	Np005G2801800
OG0001948	XP_006401201.1	Np003G1559500
OG0001948	XP_006413265.1	Np005G2801500
OG0001949	XP_024016606.1	Np007G3765200
OG0001949	XP_024016576.1	Np007G3765100
OG0001950	XP_006405673.1	Np005G3145600
OG0001950	XP_006395260.1	Np001G0185800
OG0001951	XP_006413178.1	Np005G2791800
OG0001951	XP_006401374.1	Np003G1583000
OG0001952	XP_006401514.1	Np003G1609400
OG0001952	XP_006413118.1	Np005G2785900
OG0001953	XP_006401547.1	Np003G1633800
OG0001953	XP_006413102.1	Np005G2783900
OG0001954	XP_024014893.1	Np007G4091400
OG0001954	XP_006399172.1	Np003G1326600
OG0001955	XP_024012039.1	Np003G1321400
OG0001955	XP_006407403.1	Np007G4097800
OG0001956	XP_006407525.1	Np007G4114800
OG0001956	XP_006398937.1	Np003G1294900
OG0001957	XP_024015502.1	Np007G4239200, Np007G4127500
OG0001957	XP_006398802.1	Np003G1278300
OG0001958	XP_006398774.1	Np003G1275100
OG0001958	XP_006407634.1	Np007G4128300
OG0001959	XP_006398630.1	Np003G1256500
OG0001960	XP_006395448.1	Np001G0208800
OG0001960	XP_006405448.1	Np005G3181000
OG0001961	XP_006416882.1	Np004G2405900
OG0001961	XP_006389806.1	Np002G0709800
OG0001962	XP_006389836.1	Np002G0714100
OG0001963	XP_006416855.1	Np004G2402400
OG0001963	XP_006389845.1	Np002G0715600
OG0001964	XP_024008148.1	Np004G2399900
OG0001964	XP_006389879.1	Np002G0720700
OG0001965	XP_006416345.1	Np004G2344900
OG0001965	XP_006390180.1, XP_024008594.1	Np002G0762200
OG0001966	XP_006412083.1	Np005G2670200
OG0001966	XP_006409266.2, XP_024016557.1, XP_006412072.2	Np005G2671200, Np005G2671700
OG0001967	XP_006416382.1	Np004G2349200
OG0001968	XP_006390257.1	Np002G0772000
OG0001968	XP_024009688.1	Np002G0771900
OG0001969	XP_024016597.1	Np007G3760900
OG0001969	XP_006412122.1	Np005G2661600
OG0001970	XP_006409290.1	Np007G3757800
OG0001970	XP_006412096.1	Np005G2665400
OG0001971	XP_006409254.1	Np007G3755200
OG0001972	XP_006409246.2	Np007G3754100
OG0001972	XP_006412042.1	Np005G2675000
OG0001974	XP_006407028.1	Np007G4048500
OG0001975	XP_006403741.2	Np001G0553300
OG0001975	XP_006410831.1	Np006G3387800
OG0001977	XP_006414878.1	Np005G3072100
OG0001977	XP_024009742.1	Np005G3081900
OG0001978	XP_024015377.1	Np007G4235000
OG0001979	XP_006414694.1	Np005G3049800
OG0001979	XP_006406101.1	Np007G3840000
OG0001980	XP_006414665.1	Np005G3045200
OG0001980	XP_006406118.1	Np007G3838300
OG0001981	XP_006414428.1	Np005G3017100
OG0001981	XP_024015241.1	Np007G3914200
OG0001982	XP_006403023.1	Np001G0601000
OG0001982	XP_006411286.1	Np006G3318500
OG0001983	XP_024009508.1	Np001G0461100
OG0001984	XP_006395533.2	Np001G0222500
OG0001984	XP_006417180.2	Np004G2446100
OG0001985	XP_006398234.1	Np001G0370800
OG0001985	XP_024005063.1	Np005G2904200
OG0001986	XP_006393222.1	Np004G1977900
OG0001987	XP_006393093.1	Np004G1962100
OG0001987	XP_006406369.1	Np001G0281300
OG0001988	XP_024006358.1	Np004G1954500
OG0001988	XP_024015203.1	Np007G3810600
OG0001989	XP_024006290.1	Np004G1946700
OG0001992	XP_006414178.1	Np005G2932800
OG0001992	XP_024010949.1	Np001G0343000
OG0001993	XP_024010012.1	Np003G1879100
OG0001994	XP_006396832.1	Np003G1815800
OG0001994	XP_006413601.1	Np005G2846300
OG0001995	XP_006413672.1	Np005G2856300
OG0001996	XP_006413716.1, XP_006413715.1	Np005G2863200, Np005G2863300
OG0001997	XP_006396623.1	Np003G1847300
OG0001997	XP_006413799.1	Np005G2876600
OG0001998	XP_006402319.1	Np001G0693900
OG0001998	XP_006397990.1	Np006G3206700
OG0001999	XP_006397726.1	Np006G3243200, Np006G3243600
OG0001999	XP_006402532.1	Np001G0667300
OG0002000	XP_006397689.1	Np006G3248300
OG0002000	XP_006402570.1	Np001G0663100
OG0002001	XP_024012873.1	Np001G0663000
OG0002001	XP_024010780.1	Np006G3248400
OG0002002	XP_006402627.1	Np001G0653500
OG0002002	XP_006397605.1	Np006G3258300
OG0002003	XP_006417461.1	Np004G2482700
OG0002003	XP_006402823.1	Np001G0627300
OG0002004	XP_006411424.1	Np006G3299900
OG0002004	XP_006402888.1	Np001G0619300
OG0002005	XP_006413038.1	Np005G2773500
OG0002005	XP_006401693.1	Np003G1637500
OG0002007	XP_006411111.1	Np006G3346800
OG0002007	XP_024003973.1	Np006G3346900
OG0002008	XP_006411069.1	Np006G3437700
OG0002009	XP_006403874.1	Np001G0537300
OG0002009	XP_006411021.1	Np006G3358700
OG0002010	XP_006398456.2	Np003G1841200
OG0002011	XP_006404561.1	Np006G3709400
OG0002011	XP_006411676.1	Np005G2607400
OG0002012	XP_006415051.1	Np004G2083500
OG0002012	XP_006397131.1	Np003G1775600
OG0002013	XP_006408045.1	Np007G4185000
OG0002013	XP_006394930.1	Np001G0145700
OG0002014	XP_006402337.1	Np001G0692300
OG0002014	XP_006397963.1	Np006G3210100
OG0002015	XP_006397951.1	Np006G3211100
OG0002015	XP_006402353.1	Np001G0691000
OG0002016	XP_006406762.2	Np007G3921000, Np007G3920800
OG0002017	XP_006411474.1	Np006G3290200
OG0002017	XP_006402815.1	Np001G0628400
OG0002018	XP_006408096.1	Np007G4191300
OG0002018	XP_006392477.1	Np002G1063300
OG0002019	XP_006407961.2, XP_024011939.1	Np003G1466500, Np007G4172800
OG0002020	XP_006406761.1	Np007G3921100, Np004G2067700
OG0002020	XP_006406759.1	Np007G3921500
OG0002021	XP_006406748.1	Np007G3923200
OG0002021	XP_006393492.1	Np004G2000600
OG0002022	XP_006406731.1	Np007G3926000
OG0002022	XP_006393465.1	Np004G1997600
OG0002023	XP_006395281.1	Np001G0188100
OG0002023	XP_006405640.1	Np005G3151200
OG0002024	XP_024014619.1	Np005G3118000
OG0002025	XP_006406189.1	Np007G3829700
OG0002025	XP_006414611.1	Np005G3038000
OG0002026	XP_006400415.1, XP_024012313.1	Np003G1464600
OG0002027	XP_024009988.1	Np003G1888900
OG0002027	XP_006418432.1	Np004G2590700
OG0002028	XP_006396310.1	Np003G1883900
OG0002029	XP_024009907.1	Np003G1883800
OG0002029	XP_006418415.2	Np004G2587800
OG0002030	XP_006418317.1	Np004G2577700
OG0002030	XP_006396423.1	Np003G1869900
OG0002031	XP_006415092.1	Np006G3512500, Np004G2544200
OG0002031	XP_006418014.2	Np004G2543800
OG0002032	XP_006392406.1	Np002G1113400
OG0002032	XP_006417581.1	Np004G2498000
OG0002033	XP_024007869.1	Np004G2481800
OG0002033	XP_024016296.1	Np002G1157700, Np003G1714600
OG0002034	XP_006417375.1	Np004G2473500
OG0002034	XP_006392020.1	Np002G1178100
OG0002035	XP_006417328.1	Np004G2465900
OG0002035	XP_006391952.1	Np002G1188900
OG0002036	XP_006391786.1	Np002G1213800
OG0002036	XP_006417213.1	Np004G2450800
OG0002037	XP_006395566.1	Np001G0226400
OG0002037	XP_006417162.1	Np004G2444400
OG0002038	XP_006416987.1	Np004G2418200
OG0002041	XP_006416111.1	Np004G2306400
OG0002041	XP_006390849.1	Np002G0847100
OG0002042	XP_006405314.1	Np005G3199600, Np005G3198200
OG0002042	XP_024015262.1	Np002G1240400
OG0002043	XP_006411626.1	Np005G2602100
OG0002044	XP_006409405.1	Np007G3769300
OG0002045	XP_006412396.1	Np005G2631800
OG0002045	XP_024016002.1	Np006G3629000
OG0002048	XP_006397128.1	Np003G1777100
OG0002056	XP_006401041.1	Np003G1540000
OG0002056	XP_006404409.1	Np001G0469500
OG0002057	XP_024013714.1	Np001G0480400
OG0002057	XP_006394338.1	Np001G0068000
OG0002058	XP_006400364.1	Np003G1456800
OG0002058	XP_024015519.1	Np007G4213900
OG0002059	XP_006400360.1	Np003G1456400
OG0002059	XP_006399973.1	Np003G1415400
OG0002060	XP_024011790.1	Np003G1455700
OG0002060	XP_006400343.1	Np003G1454000
OG0002061	XP_024015638.1	Np007G4221400
OG0002061	XP_006400287.1	Np003G1448200
OG0002062	XP_024011859.1	Np003G1439700
OG0002063	XP_006408384.1	Np007G4230500
OG0002063	XP_006400181.1	Np003G1435100
OG0002064	XP_006400157.1	Np003G1432800
OG0002064	XP_006408399.1	Np007G4232000
OG0002065	XP_006408413.1	Np007G4233500
OG0002065	XP_006400133.1	Np003G1430500
OG0002066	XP_006408416.1	Np007G4234200, Np007G4234100
OG0002066	XP_006400119.1	Np003G1429400
OG0002067	XP_006399950.1	Np003G1412900
OG0002067	XP_006408538.2	Np007G4250200
OG0002068	XP_006399849.1	Np003G1403700
OG0002068	XP_006407327.1	Np007G4089200
OG0002069	XP_006399798.1	Np003G1397900
OG0002069	XP_006415787.1	Np004G2102100
OG0002070	XP_006394837.1	Np001G0135000
OG0002070	XP_006399678.1	Np003G1383700
OG0002071	XP_006399537.1	Np003G1367500
OG0002071	XP_006399538.1	Np003G1367600, Np004G1910800
OG0002072	XP_024012204.1	Np003G1361600
OG0002072	XP_006394115.1	Np001G0040400
OG0002073	XP_024011944.1	Np003G1357500
OG0002074	XP_024006999.1	Np001G0094400
OG0002074	XP_006399265.1	Np003G1338700
OG0002075	XP_006396527.1	Np003G1857500
OG0002075	XP_006418240.1	Np004G2570500
OG0002076	XP_006409812.1	Np006G3586100
OG0002076	XP_006409813.2	Np006G3586200
OG0002077	XP_006409854.1	Np006G3590700
OG0002077	XP_006417735.1	Np004G2513800
OG0002078	XP_006418019.1	Np004G2544400
OG0002078	XP_006410335.1	Np006G3559600
OG0002079	XP_006418042.1	Np004G2547300
OG0002079	XP_006410360.1	Np006G3565000
OG0002080	XP_006418194.1	Np004G2565100
OG0002081	XP_006403347.1	Np001G0422600
OG0002081	XP_006393606.1	Np004G2009800
OG0002082	XP_006417022.1	Np004G2423500
OG0002082	XP_006395756.1	Np001G0251400
OG0002083	XP_006393871.1, XP_024016490.1	Np001G0011600
OG0002084	XP_006404086.1	Np001G0511000
OG0002084	XP_006393943.1	Np001G0021800
OG0002086	XP_006399217.1	Np003G1332900
OG0002087	XP_006404129.1	Np001G0505500
OG0002087	XP_006394720.1	Np001G0119700
OG0002089	XP_006400613.1	Np003G1487800
OG0002090	XP_006400802.1	Np003G1511700
OG0002090	XP_006419086.1	Np001G0446600
OG0002091	XP_006418923.1	Np001G0459800
OG0002091	XP_006400927.1	Np003G1526700
OG0002092	XP_006413246.1	Np005G2799200
OG0002092	XP_006401234.1	Np003G1563300
OG0002093	XP_024004358.1	Np005G2797300
OG0002093	XP_006401263.1	Np003G1567700
OG0002094	XP_006413183.1	Np005G2792500
OG0002094	XP_024011879.1	Np003G1581100
OG0002095	XP_006413147.1	Np005G2788800
OG0002095	XP_006401471.1	Np003G1603200
OG0002096	XP_006401517.1	Np003G1609800
OG0002096	XP_006413116.1	Np005G2785700
OG0002097	XP_006396483.1	Np003G1862300
OG0002097	XP_006418268.1	Np004G2573400
OG0002098	XP_006412226.2, XP_024005760.1	Np005G2647000
OG0002099	XP_006407461.1	Np007G4105800
OG0002099	XP_006399036.1	Np003G1307800
OG0002100	XP_006398642.1	Np003G1257600
OG0002100	XP_006407717.1	Np007G4138300
OG0002101	XP_006408332.1	Np007G4225200
OG0002101	XP_024012489.1, XP_006395895.2	Np003G1254500
OG0002102	XP_006395474.1	Np001G0213200
OG0002102	XP_006405419.1	Np005G3184200
OG0002103	XP_024011799.1	Np001G0543000
OG0002103	XP_006416935.1	Np004G2412000
OG0002104	XP_006416884.1	Np004G2406200
OG0002104	XP_024009748.1	Np002G0709500
OG0002105	XP_006416841.1	Np004G2400700
OG0002105	XP_024008897.1	Np002G0717100
OG0002106	XP_024008757.1	Np004G2398400, Np004G2398100
OG0002106	XP_024012471.1	Np002G0723900
OG0002108	XP_006389916.1	Np002G0725200
OG0002108	XP_006416811.1	Np004G2397000
OG0002109	XP_024008720.1	Np004G2326500
OG0002110	XP_006390131.1	Np002G0755000
OG0002110	XP_006416304.1	Np002G1136800
OG0002111	XP_006416334.1	Np004G2343000
OG0002111	XP_006390165.1	Np002G0760500
OG0002112	XP_006392617.1	Np004G1908500
OG0002112	XP_006407229.1	Np007G4076800
OG0002113	XP_006392628.1	Np004G1909600
OG0002113	XP_024015692.1	Np007G4076200
OG0002114	XP_006407196.1	Np007G4073400
OG0002115	XP_006391242.2, XP_024008049.1	Np002G0912300
OG0002115	XP_006415799.1	Np004G2099100
OG0002116	XP_006418832.1	Np007G3856000
OG0002117	XP_024005665.1	Np005G3054200
OG0002117	XP_024014927.1	Np007G3844600
OG0002118	XP_006414699.1	Np005G3051000
OG0002118	XP_006406092.1	Np007G3840400
OG0002119	XP_006406209.1	Np007G3826200, Np007G3890300
OG0002120	XP_024008102.1, XP_006413117.2	Np005G2785800
OG0002121	XP_024004730.1	Np005G2926500
OG0002121	XP_024005487.1	Np005G3031100
OG0002122	XP_006414485.1	Np005G3025500, Np005G3025300
OG0002122	XP_024015554.1	Np007G3815500
OG0002124	XP_006416693.1	Np004G2385000
OG0002124	XP_006390622.1	Np002G0819800
OG0002125	XP_006408903.1	Np007G3727500
OG0002126	XP_006395348.1	Np001G0196300
OG0002127	XP_006395467.1	Np001G0211300
OG0002127	XP_006405423.1	Np005G3183100
OG0002128	XP_006398242.1	Np001G0370000, Np001G0339600
OG0002128	XP_006414023.1	Np005G2904500
OG0002129	XP_006393048.1	Np004G1955700
OG0002129	XP_006406322.1	Np007G3808400
OG0002130	XP_006406932.1	Np007G4028000
OG0002130	XP_006392894.1	Np004G1942000
OG0002131	XP_024003728.1	Np006G3417000
OG0002131	XP_006398346.2	Np001G0351500
OG0002132	XP_006395289.1	Np004G2138300
OG0002133	XP_006413530.1	Np005G2833800
OG0002134	XP_006412228.1	Np005G2647600
OG0002134	XP_006409530.1	Np007G3780500
OG0002135	XP_006409418.1	Np007G3770800
OG0002135	XP_024005120.1	Np005G2655000
OG0002136	XP_006413493.1	Np005G2830600
OG0002136	XP_006396985.1	Np003G1797200
OG0002137	XP_006413505.1	Np005G2831400
OG0002137	XP_006396971.1	Np003G1798400
OG0002138	XP_006412470.1	Np005G2702100
OG0002138	XP_006392335.1, XP_006392345.1	Np006G3637100
OG0002139	XP_006405173.1, XP_006405171.1, XP_006405168.2, XP_006405179.2, XP_006405176.1, XP_006405175.2, XP_024014014.1, XP_006405166.1, XP_006405169.1, XP_006413629.1, XP_006413632.1, XP_006413633.2	Np005G2849000, Np005G2848900
OG0002140	XP_006414762.1	Np004G2023000, Np004G2023400
OG0002141	XP_006398117.1, XP_006398116.1	Np001G0385300
OG0002142	XP_006398080.1	Np001G0394200
OG0002142	XP_006413875.1	Np005G2884000
OG0002143	XP_006413825.1	Np005G2874400
OG0002143	XP_006396597.2	Np003G1849400
OG0002144	XP_006397184.1	Np003G1770600
OG0002144	XP_024010623.1	Np004G2046100
OG0002145	XP_006397967.1	Np006G3209800
OG0002146	XP_006397833.2	Np006G3229200
OG0002146	XP_024013022.1	Np001G0676800, Np001G0677000
OG0002147	XP_006402470.1	Np001G0674300
OG0002147	XP_006397801.1	Np006G3231700
OG0002148	XP_006402530.1	Np001G0667600
OG0002148	XP_006397729.1	Np006G3242600
OG0002149	XP_006402599.1	Np001G0657600
OG0002150	XP_024016768.1, XP_006411466.1	Np006G3291300
OG0002151	XP_006411373.1	Np006G3306900
OG0002151	XP_006402940.1	Np001G0477300, Np001G0613300
OG0002152	XP_006402954.1	Np001G0612300
OG0002152	XP_024003946.1	Np006G3306200
OG0002153	XP_006402987.1	Np001G0582300, Np001G0606000
OG0002153	XP_006411346.1	Np006G3310400
OG0002154	XP_024003704.1	Np006G3351400
OG0002154	XP_006403606.1	Np001G0572700
OG0002155	XP_006410892.1	Np006G3377800
OG0002155	XP_006403699.1	Np001G0562100
OG0002156	XP_006401692.1	Np003G1637400
OG0002156	XP_006413042.1	Np005G2773600
OG0002157	XP_006406797.2	Np007G3916300
OG0002157	XP_006414392.1	Np005G3012700
OG0002158	XP_006414928.1	Np005G3088200
OG0002158	XP_006418746.1	Np007G3870000
OG0002159	XP_024013370.1, XP_006404410.1	Np001G0466600, Np001G0469400
OG0002160	XP_006391250.1	Np002G0912800
OG0002160	XP_006415796.1	Np004G2099300
OG0002161	XP_006415832.1	Np004G2095800
OG0002162	XP_006409120.1	Np001G0288700, Np007G3741300
OG0002162	XP_006412718.1	Np005G2734200
OG0002163	XP_006411392.1	Np006G3305000
OG0002164	XP_006411248.1	Np001G0567300
OG0002165	XP_006410931.2	Np010G4347100, Np007G4015300
OG0002165	XP_006410932.2	Np006G3371800, Np006G3371700
OG0002166	XP_006398413.1, XP_006398411.1	Np006G3310700, Np006G3310600, Np006G3310500, Np001G0329000, Np001G0330500
OG0002167	XP_006404565.1	Np006G3709100
OG0002168	XP_006404587.1	Np006G3706000
OG0002168	XP_006411705.1	Np005G2611100
OG0002169	XP_006411710.1	Np005G2611500
OG0002169	XP_024014060.1	Np006G3705600
OG0002170	XP_024014204.1	Np006G3692800
OG0002170	XP_024014173.1	Np006G3702400
OG0002171	XP_024010154.1, XP_006397079.1	Np003G1783300
OG0002172	XP_006395005.1	Np001G0155300
OG0002172	XP_006408134.1	Np007G4196100
OG0002173	XP_024006361.1	Np006G3522400, Np005G2817800, Np004G2477000, Np004G1922300
OG0002174	XP_024010836.1	Np006G3237400
OG0002174	XP_006418462.1	Np004G2594600
OG0002175	XP_024007347.1	Np001G0161400
OG0002175	XP_024004686.1	Np005G2796300
OG0002176	XP_024007328.1	Np001G0145000
OG0002177	XP_024015614.1	Np007G4162700
OG0002177	XP_006395101.1	Np001G0167900
OG0002178	XP_024007333.1	Np001G0172600
OG0002178	XP_006407862.1	Np007G4158900
OG0002179	XP_006407756.1	Np007G4143800
OG0002179	XP_006407757.1	Np007G4143900
OG0002180	XP_006407365.1	Np007G4093200
OG0002181	XP_006393464.1	Np004G1997500
OG0002181	XP_006406729.1	Np007G3926100
OG0002182	XP_006406642.1	Np007G3938800
OG0002182	XP_024006039.1	Np004G1991900
OG0002183	XP_006406608.1	Np007G3943300
OG0002184	XP_006406513.1	Np007G3960700
OG0002184	XP_006393218.1	Np004G1977400
OG0002185	XP_006395326.1	Np001G0193500
OG0002185	XP_006405598.1	Np005G3159600
OG0002186	XP_006406152.1	Np007G3833200
OG0002187	XP_024006715.1	Np005G3106800
OG0002187	XP_024010596.1	Np002G0997900
OG0002188	XP_006417626.1	Np004G2502700
OG0002188	XP_006392480.1	Np002G1062500
OG0002189	XP_006410756.1	Np006G3399000
OG0002190	XP_006411270.1	Np006G3320900
OG0002190	XP_006403879.1	Np001G0536600
OG0002191	XP_006418010.1	Np004G2543400
OG0002191	XP_006410325.1	Np006G3557300
OG0002192	XP_006417477.1	Np004G2485100
OG0002193	XP_024004723.1	Np002G1145500
OG0002193	XP_006417471.1	Np004G2484300
OG0002194	XP_006392216.1	Np002G1151400
OG0002194	XP_006417463.1	Np004G2483000
OG0002195	XP_006392095.1	Np002G1170800
OG0002195	XP_024008658.1	Np004G2476800
OG0002196	XP_024015584.1	Np002G1209600
OG0002196	XP_006417247.1	Np004G2455800
OG0002197	XP_006416949.1	Np004G2413800
OG0002197	XP_006398512.1	Np001G0279600
OG0002198	XP_024008753.1	Np004G2311200
OG0002199	XP_006390814.1	Np003G1727300, Np002G0841700
OG0002199	XP_006416130.1	Np004G2310800
OG0002200	XP_006390799.1	Np002G0839800
OG0002202	XP_006405286.1, XP_006401475.1	Np005G3202800
OG0002203	XP_024004609.1	Np005G2750300
OG0002205	XP_006391320.1	Np002G0970500
OG0002206	XP_024008473.1	Np004G2364200
OG0002207	XP_006405782.1, XP_006411739.1	Np005G2614800
OG0002208	XP_006411887.2	Np005G2693700, Np006G3677700
OG0002209	XP_024004415.1, XP_006412298.1	Np002G0954400, Np001G0401400, Np005G2646000, Np005G2647700
OG0002210	XP_006412248.1	Np005G2645500
