Orthogroup	Eutrema_salsugineum	Cochlearia_excelsa
OG0003769	XP_006415456.1	g25929
OG0003772	XP_006391353.1	g45017
OG0003772	XP_006405864.1	g46794
OG0003774	XP_006416022.1, XP_024008704.1, XP_006395777.1, XP_024009332.1	g17892
OG0003776	XP_006414340.1	g17581, g2658, g24339, g2672
OG0003777	XP_006414452.1	g24424
OG0003784	XP_024014910.1, XP_024009416.1	g35743, g14830, g32561, g42979, g43245, g32904, g8786, g15995, g43028, g8772, g25037, g53600, g25233, g20878, g16668, g43557, g8242, g43108, g26715, g22196, g30258, g18553, g52705, g14518, g44671, g25792, g19809, g14385, g25895, g26013, g53097
OG0003791	XP_006400259.1	g29505, g4996
OG0003792	XP_006400142.1	g3836
OG0003793	XP_006399856.1	g45624
OG0003794	XP_006399705.1	g29424, g5343
OG0003795	XP_006399569.1	g29484
OG0003796	XP_006399459.1	g29547
OG0003798	XP_006413379.1	g23817
OG0003799	XP_006409842.1	g53282
OG0003800	XP_006410190.2	g39886
OG0003802	XP_006410333.1	g39821, g51280
OG0003803	XP_006410489.1	g39741
OG0003804	XP_024005170.1	g17177
OG0003805	XP_006397221.1, XP_006405594.1	g40244
OG0003806	XP_024009205.1	g32528
OG0003807	XP_006415266.1, XP_006415267.1	g50620, g27762
OG0003808	XP_006393914.1	g69, g18678
OG0003809	XP_006394246.2	g275, g9809
OG0003810	XP_006394309.2	g2724
OG0003811	XP_006394370.1	g9850, g344
OG0003812	XP_024006984.1	g356, g9856
OG0003814	XP_006394608.1	g9962
OG0003815	XP_024012391.1	g29440
OG0003815	XP_006394829.1	g615
OG0003816	XP_006400714.1	g28885
OG0003817	XP_006400821.1	g832
OG0003819	XP_006401387.1	g28537
OG0003819	XP_024005124.1	g23692
OG0003820	XP_006401451.1	g1016
OG0003821	XP_006401497.1	g39385
OG0003822	XP_024011846.1	g28472, g950
OG0003823	XP_006399196.1	g45472
OG0003824	XP_006399084.1	g5610
OG0003825	XP_006391093.2, XP_024009465.1, XP_024015098.1, XP_024016538.1	g11503
OG0003826	XP_006395084.1	g4634, g10208
OG0003827	XP_006398893.1	g29793
OG0003830	XP_006389944.1	g44350
OG0003831	XP_006389993.2, XP_024008672.1	g46442
OG0003832	XP_006395652.1	g47082
OG0003833	XP_024006072.1	g54361, g36735
OG0003835	XP_024009401.1	g2940
OG0003836	XP_006419017.1	g2944
OG0003837	XP_006415003.1	g46942
OG0003838	XP_006414513.1	g47104
OG0003839	XP_006414465.1, XP_006414464.1	g47118
OG0003841	XP_006391039.1	g45781
OG0003842	XP_024012155.1	g44729, g44728
OG0003843	XP_006393140.1	g54177
OG0003845	XP_006405049.1, XP_006403321.1	g38353, g51031
OG0003846	XP_006405602.2	g16887
OG0003846	XP_006395314.1	g10378
OG0003848	XP_006404013.1	g2546
OG0003848	XP_006393869.1	g19651
OG0003849	XP_006413527.1	g47470
OG0003851	XP_024015443.1	g12725
OG0003852	XP_006404284.1	g54308
OG0003853	XP_006402450.1	g1822
OG0003854	XP_024010800.1	g52223
OG0003855	XP_006402703.1	g2011, g18899
OG0003856	XP_006408676.1, XP_006408587.1	g18961
OG0003857	XP_006402818.1	g18969
OG0003858	XP_006402819.1	g37437
OG0003859	XP_006403623.2	g19171
OG0003860	XP_006398538.2	g10798
OG0003861	XP_024009679.1	g11658
OG0003862	XP_006418756.1	g11399
OG0003863	XP_006391146.1, XP_006391145.1	g41557
OG0003865	XP_024003922.1	g37205
OG0003866	XP_006410866.1	g37190
OG0003867	XP_006404705.1, XP_006411816.1	g36931
OG0003868	XP_006393739.1	g28150, g53838
OG0003869	XP_006415065.1	g32703
OG0003870	XP_006415067.1	g32690
OG0003871	XP_006391750.2	g44249
OG0003872	XP_006396905.1	g40371
OG0003873	XP_006408974.1	g13850
OG0003874	XP_006397878.1	g50801
OG0003875	XP_006397539.1	g52125
OG0003876	XP_006411509.2	g52056
OG0003877	XP_006411462.2	g52018
OG0003878	XP_006398360.1, XP_006411417.1	g37392
OG0003879	XP_006408359.1	g7838
OG0003880	XP_006395159.1	g7603
OG0003881	XP_006407795.1	g12431, g7565, g12983
OG0003882	XP_006407449.1	g13118
OG0003883	XP_006409425.1, XP_006404927.1	g13708
OG0003884	XP_006406925.2	g12109
OG0003886	XP_006401882.1	g1307
OG0003887	XP_006403816.1	g19263
OG0003888	XP_006418138.1	g30866
OG0003889	XP_024008772.1	g26955
OG0003890	XP_024014685.1, XP_006419064.1	g19592
OG0003891	XP_006417632.1	g31149, g49652
OG0003892	XP_024008983.1	g49640, g31156
OG0003893	XP_006416647.2	g27398
OG0003894	XP_006417563.1	g31189, g49624
OG0003895	XP_006391804.1	g31385
OG0003896	XP_006416623.1	g50037
OG0003897	XP_006416574.1	g50051
OG0003898	XP_006416546.1	g50060
OG0003899	XP_006416524.1	g31831
OG0003900	XP_006392185.1, XP_024010057.1	g39510, g5079
OG0003901	XP_024004564.1, XP_024015398.1	g40891
OG0003902	XP_006392051.2	g36835, g40978
OG0003903	XP_006392346.1	g41075
OG0003905	XP_024010990.1	g40718, g10846
OG0003906	XP_006411646.1	g18352
OG0003907	XP_006404417.1, XP_006401030.1	g2805
OG0003908	XP_006411989.1	g22919
OG0003909	XP_006412176.2	g47896
OG0003910	XP_006412239.2	g23103, g47876
OG0003911	XP_006412629.1	g47768, g16962
OG0003912	XP_006416110.1	g27545
OG0003913	XP_006413017.1	g23592
OG0003914	XP_024008095.1	g50636, g49506
OG0003916	XP_024007992.1	g27667
OG0003919	XP_024011096.1, XP_024013104.1	g27420, g38400, g25573, g16569, g3615, g39614, g31505, g5092, g24718
OG0003921	XP_024011339.1	g33208, g33179
OG0003922	XP_006395274.1	g10349
OG0003925	XP_024007374.1	g452
OG0003930	XP_024011066.1	g18486, g18484
OG0003931	XP_006401969.2	g28334
OG0003941	XP_006402016.1, XP_006400039.1, XP_006398167.1	g5129
OG0003942	XP_006399935.1	g45655
OG0003943	XP_006399872.1	g5249
OG0003944	XP_006399780.1	g5297
OG0003945	XP_006394852.1	g10094
OG0003945	XP_006399697.1	g5346, g45579
OG0003946	XP_006390983.1	g45811
OG0003948	XP_006394793.1, XP_006399627.1	g29448
OG0003949	XP_024007203.1	g10145
OG0003950	XP_006399315.2	g29594
OG0003951	XP_006394582.1	g464
OG0003952	XP_006399302.1	g5513, g29598
OG0003953	XP_006399245.1	g29617
OG0003953	XP_006394498.1	g9897
OG0003954	XP_006413377.1	g13728, g13731
OG0003955	XP_006413398.1	g23823
OG0003957	XP_006409758.1	g40098
OG0003958	XP_006410077.1	g5559, g37894, g39949
OG0003959	XP_006410483.1	g51358, g39743, g37955
OG0003960	XP_006418150.1	g30862
OG0003961	XP_006413337.1	g47531, g23790, g17181
OG0003962	XP_006415563.1	g32402
OG0003964	XP_024003899.1	g51847
OG0003965	XP_024010137.1	g25482
OG0003966	XP_024006899.1	g18666
OG0003967	XP_006394199.1	g251, g9785
OG0003968	XP_006394247.1	g9810
OG0003970	XP_006394493.2	g416
OG0003971	XP_024014986.1	g44310
OG0003972	XP_024007200.1	g41603, g18592
OG0003973	XP_006394545.1	g9929
OG0003974	XP_006394617.1	g494, g9971
OG0003975	XP_006394635.2	g2681
OG0003975	XP_006404208.1	g19440, g19452
OG0003976	XP_006394820.2	g10072
OG0003977	XP_006394841.1	g10087
OG0003978	XP_006417327.1	g31329
OG0003979	XP_006400858.1	g850
OG0003980	XP_006400866.1	g853
OG0003981	XP_006401849.1, XP_006395539.1	g10559
OG0003982	XP_006401022.1	g39259, g1234
OG0003984	XP_006401067.1	g1198
OG0003986	XP_006401361.1	g28551, g1058
OG0003987	XP_006404191.1, XP_006403310.1	g2653
OG0003988	XP_006401585.1	g39426, g954
OG0003989	XP_006399179.2	g5570, g5574, g2956
OG0003990	XP_006401725.1	g912
OG0003992	XP_006398959.1	g29756, g5649
OG0003993	XP_006407541.1	g7424, g12367
OG0003994	XP_006398787.1	g45352
OG0003995	XP_024011415.1	g45313
OG0003996	XP_006398693.1	g29857
OG0003997	XP_024012937.1, XP_006405394.1	g16803
OG0003998	XP_006407577.1	g13083
OG0003999	XP_024008467.1, XP_006417360.1	g31314
OG0004001	XP_006416380.1	g31943
OG0004001	XP_006390208.1	g44404
OG0004002	XP_024010935.1	g17974
OG0004003	XP_006398056.1	g11053
OG0004004	XP_006392570.1	g54379, g54375
OG0004005	XP_006392576.2	g54372
OG0004006	XP_006392596.1, XP_024006030.1	g36737
OG0004009	XP_006393747.1	g28172, g35943, g53793
OG0004010	XP_006392756.1, XP_006409718.1	g36663, g54304
OG0004011	XP_006410813.1	g51579
OG0004013	XP_006414710.1	g17720, g24529, g41858, g1827
OG0004014	XP_006414654.1	g17716
OG0004015	XP_006414458.1	g24426
OG0004020	XP_006395469.1	g10507
OG0004021	XP_006413743.1	g17851, g23989
OG0004022	XP_006398225.1	g18398
OG0004023	XP_006406453.1	g11949
OG0004024	XP_006406452.1	g11948
OG0004025	XP_006410653.1	g51487
OG0004026	XP_006410669.1	g51500
OG0004027	XP_024010995.1	g40629
OG0004028	XP_006416861.1	g49955, g31626
OG0004030	XP_024006196.1	g6473
OG0004031	XP_006396998.1	g25771
OG0004032	XP_006413908.1	g24074
OG0004033	XP_006398083.1	g40500
OG0004034	XP_006413750.1	g47388, g23992
OG0004035	XP_006413736.1	g23987
OG0004036	XP_024015326.1	g6903
OG0004037	XP_006414349.1	g17585, g47159
OG0004038	XP_006414315.1	g24324, g17564
OG0004039	XP_006408501.1	g19669, g54387
OG0004040	XP_006393850.1	g31
OG0004041	XP_006402343.1	g18728
OG0004042	XP_024010749.1	g37676
OG0004043	XP_006408841.1	g38303
OG0004044	XP_006402480.1	g1860
OG0004045	XP_024012908.1	g1863
OG0004046	XP_006402677.1	g2027, g18883
OG0004047	XP_006402883.2	g11242, g18988, g2091
OG0004048	XP_006398518.1	g10808
OG0004051	XP_024013406.1	g19163, g2305
OG0004052	XP_006403672.1	g2340
OG0004053	XP_024013666.1	g19192, g18737, g47905, g2345
OG0004054	XP_006418693.1, XP_006418691.1	g11695, g13520
OG0004055	XP_024006308.1	g44769
OG0004056	XP_006390710.1	g19479
OG0004058	XP_006411311.1	g51907
OG0004060	XP_006404978.1	g50992
OG0004061	XP_024005791.1	g23828, g17205
OG0004063	XP_024008581.1	g27805, g32722
OG0004064	XP_006397105.1	g40289
OG0004065	XP_024009963.1	g23863
OG0004066	XP_024011454.1	g41428
OG0004068	XP_006408117.2, XP_006394991.1	g18504
OG0004069	XP_006397935.1	g37727
OG0004070	XP_024010766.1	g50780, g37669
OG0004071	XP_024016466.1, XP_006393120.1	g13689
OG0004073	XP_006397536.1	g38218, g52124
OG0004074	XP_006416746.1	g49989
OG0004075	XP_006409284.2, XP_006418111.1	g49227, g20816, g20819, g49230, g20813, g30205
OG0004076	XP_006408343.1	g12660
OG0004077	XP_006408305.1	g17878, g12639
OG0004078	XP_006408237.1	g12615, g7800
OG0004079	XP_006395036.1	g10180
OG0004081	XP_006408127.1	g7726
OG0004082	XP_006408119.1	g7721, g12837
OG0004083	XP_006408100.1	g7713, g12853
OG0004084	XP_006408011.1	g12516
OG0004085	XP_006407987.1	g12508
OG0004086	XP_006407851.1	g12446
OG0004087	XP_024015725.1	g7273
OG0004088	XP_024014851.1	g13177, g7235
OG0004089	XP_006407111.1, XP_006407110.1	g7175
OG0004090	XP_006406988.1	g13233, g12143
OG0004091	XP_006406890.1	g7045
OG0004092	XP_006406763.1	g12051
OG0004093	XP_006406668.1	g12026
OG0004094	XP_006406464.1	g13345, g11953
OG0004095	XP_006395104.1	g10234
OG0004096	XP_006395278.2	g10353
OG0004098	XP_006406009.1	g6517, g6518
OG0004099	XP_006406034.1	g13464
OG0004100	XP_006406122.1	g11787
OG0004102	XP_006406260.1	g11866
OG0004103	XP_006412778.1	g47723
OG0004104	XP_006395054.1	g1354, g46810, g4672
OG0004105	XP_006395038.1	g10181
OG0004106	XP_024009906.1	g25350
OG0004107	XP_006418417.1	g3709, g30745, g44113, g36008, g35172, g49327
OG0004108	XP_006403157.1	g26924, g30850, g49444
OG0004109	XP_006417935.2	g49542
OG0004110	XP_006417763.1	g31074
OG0004111	XP_006417623.1	g31153
OG0004113	XP_006417392.1	g49762
OG0004114	XP_006391802.1	g44241
OG0004115	XP_006416975.1	g27283
OG0004116	XP_006416660.1	g31736, g27397
OG0004119	XP_006402243.2	g26658
OG0004120	XP_006390770.1	g45927
OG0004122	XP_006391780.1	g40854
OG0004123	XP_006398508.1	g10813
OG0004124	XP_024004354.1	g17145
OG0004125	XP_006396599.2	g36283
OG0004126	XP_006398073.1	g18418
OG0004127	XP_024013612.1	g11468, g3238, g51211
OG0004129	XP_024006184.1	g54052
OG0004130	XP_006411882.1	g22830
OG0004131	XP_006412015.1	g22939
OG0004132	XP_006412048.1	g22965, g47942
OG0004134	XP_006418831.1	g13477
OG0004135	XP_006418807.1	g6484
OG0004136	XP_024010061.1, XP_006411842.1	g38232
OG0004137	XP_006401774.1, XP_006413005.1	g28393
OG0004141	XP_024004945.1, XP_006392505.1	g43881
OG0004143	XP_006418736.1, XP_006418734.1	g5979, g42982, g13508
OG0004144	XP_024009285.1	g6370, g6369
OG0004146	XP_024013276.1, XP_024016667.1	g51115
OG0004148	XP_006398517.1	g10809
OG0004149	XP_006395392.1	g10452
OG0004152	XP_006397274.1	g25932, g40227
OG0004153	XP_006413091.1	g50103, g31546, g25051, g24456, g23643
OG0004154	XP_006400805.1	g820, g1256, g821, g819
OG0004155	XP_006394296.1	g18635
OG0004156	XP_006396915.2, XP_006407984.1	g12506
OG0004157	XP_024003805.1	g51470
OG0004165	XP_006412699.1	g23392
OG0004166	XP_006412693.1	g47750, g16984
OG0004167	XP_006412687.1	g23386, g16982
OG0004168	XP_006394304.1	g9821
OG0004169	XP_024011418.1	g45752, g29140
OG0004172	XP_006396300.1, XP_006394259.1	g285
OG0004173	XP_006400130.1	g29205
OG0004174	XP_006400033.1	g29272, g5132
OG0004175	XP_024011793.1	g45683, g29274
OG0004176	XP_024012575.1	g5145
OG0004177	XP_006416072.1	g32095
OG0004178	XP_006399908.1	g29327
OG0004180	XP_006399607.1	g5391, g29462
OG0004181	XP_024006937.1	g10372
OG0004182	XP_024011900.1	g5399
OG0004182	XP_006394750.1	g579
OG0004183	XP_006399412.1, XP_024009664.1, XP_006418591.2	g5465
OG0004185	XP_024011640.1	g5503
OG0004187	XP_006397371.1	g40174
OG0004188	XP_006408588.1	g40144
OG0004189	XP_024016037.1	g36766
OG0004190	XP_006409759.1, XP_006409733.1	g40105
OG0004191	XP_006409872.2	g40031
OG0004192	XP_006410120.1	g39924, g51204
OG0004193	XP_006410100.1	g39915
OG0004194	XP_006410153.1	g39911
OG0004195	XP_006410255.1	g51237, g39856
OG0004197	XP_024003708.1	g51270
OG0004198	XP_024003657.1	g37922
OG0004199	XP_006403380.1, XP_006393518.1	g36266
OG0004201	XP_006393614.1	g53941, g28124
OG0004202	XP_006415681.1	g27652
OG0004203	XP_006415610.1	g50498
OG0004204	XP_006415558.1	g32407, g27687
OG0004206	XP_006415491.1	g32455, g50528
OG0004207	XP_006415470.1	g32469
OG0004208	XP_024008715.1	g32475, g50546
OG0004210	XP_006415259.1	g27766, g32553, g50621
OG0004211	XP_006395749.1	g10685
OG0004214	XP_006393904.1	g63
OG0004215	XP_006393970.1	g9686
OG0004217	XP_006394264.2	g18642
OG0004218	XP_006394345.1	g332
OG0004220	XP_006394518.1, XP_024014896.1	g9907
OG0004221	XP_006394556.1	g447
OG0004222	XP_024005549.1	g24328
OG0004223	XP_006403245.1	g39730
OG0004225	XP_006394742.1, XP_006394743.1	g570
OG0004226	XP_006400541.1	g41418
OG0004227	XP_006400636.1	g28923
OG0004228	XP_024011534.1	g786, g28879
OG0004229	XP_006400984.1	g1255
OG0004230	XP_006401015.1	g1237
OG0004232	XP_006401287.2	g120, g28565
OG0004233	XP_024005724.1	g23923
OG0004234	XP_024012101.1	g39362
OG0004236	XP_006401539.1	g39400, g973
OG0004237	XP_006396445.1	g39583
OG0004238	XP_006396487.1	g39604
OG0004239	XP_024012271.1	g5598
OG0004241	XP_024010317.1, XP_006397136.2	g29803, g45387, g24741, g17943, g16343, g16338, g16335
OG0004242	XP_006398747.1	g5765, g45343
OG0004243	XP_024011976.1, XP_006405906.2	g45285
OG0004244	XP_006405433.1	g16828
OG0004245	XP_006405382.2	g46817
OG0004245	XP_024014664.1	g16794
OG0004246	XP_006389829.1	g46556
OG0004247	XP_006389892.1	g46516
OG0004248	XP_006389954.1	g46478
OG0004249	XP_006390065.2	g13613
OG0004250	XP_006407753.1	g7542, g12415
OG0004252	XP_006415861.1	g50387
OG0004254	XP_006414912.1	g24676, g24622, g24617, g24670
OG0004255	XP_006397643.1	g52183, g37562
OG0004256	XP_006390611.1	g44588
OG0004257	XP_006416031.1	g50313
OG0004258	XP_024009162.1, XP_006398216.1	g49866
OG0004259	XP_006395363.1	g10414
OG0004260	XP_006402057.1	g22599, g28295, g1366
OG0004261	XP_006395406.1	g10461
OG0004262	XP_006395597.1	g1584
OG0004263	XP_006415972.1	g44746, g32138
OG0004264	XP_006391018.1	g44764, g45796
OG0004265	XP_006398313.1	g40608
OG0004266	XP_006398283.1	g10959, g40596
OG0004267	XP_006398219.1	g16723
OG0004268	XP_024011111.1	g40543
OG0004269	XP_006398019.1	g38266
OG0004271	XP_006393062.1	g36493
OG0004272	XP_006392993.1	g28028
OG0004273	XP_006392933.1	g54258
OG0004274	XP_006414088.1	g24177
OG0004275	XP_006414091.2	g47275
OG0004277	XP_024005431.1	g24265
OG0004278	XP_006403953.1	g19330
OG0004279	XP_006413528.1	g47469, g23879
OG0004280	XP_024005541.1	g23890, g47457
OG0004281	XP_006401935.1	g41171
OG0004282	XP_006414680.2	g17229
OG0004283	XP_006410650.1	g13661, g37114
OG0004284	XP_006413634.1	g17284, g23947
OG0004285	XP_006413909.1	g24076
OG0004286	XP_024004341.1	g17372, g24044, g24043
OG0004287	XP_006413821.1, XP_024010066.1	g47363, g17394
OG0004288	XP_006414291.1	g47189
OG0004289	XP_006399939.1, XP_006408542.1	g18346
OG0004290	XP_006394856.1	g18775
OG0004291	XP_006402318.2	g18753
OG0004292	XP_006397796.1	g1843
OG0004293	XP_006402517.1	g11175, g1877
OG0004294	XP_006402674.1	g2028
OG0004295	XP_006402768.1	g1987, g18944
OG0004296	XP_024012761.1	g18959, g11214
OG0004297	XP_024012863.1	g2034
OG0004299	XP_006402933.1	g19005
OG0004300	XP_006402969.1	g2137
OG0004302	XP_006403504.1	g11284
OG0004303	XP_006401710.1	g28420, g918
OG0004304	XP_006418765.2	g6459
OG0004305	XP_006409217.2	g6035
OG0004306	XP_006409191.1	g13979, g6025
OG0004307	XP_024016640.1	g5999
OG0004308	XP_006409050.1	g5956
OG0004310	XP_006411385.1	g37381
OG0004311	XP_006411356.1	g37370, g51961
OG0004312	XP_024003898.1	g37365
OG0004313	XP_024003858.1	g38139, g51861
OG0004314	XP_006411145.1	g51758
OG0004315	XP_006411081.1	g51730
OG0004317	XP_006396803.1	g25671
OG0004318	XP_006404856.1	g38423
OG0004319	XP_006415839.1	g27615, g32221
OG0004320	XP_006418127.1	g49453, g26936
OG0004321	XP_006418929.2	g11436
OG0004322	XP_006394892.1	g10108
OG0004323	XP_024014317.1, XP_024007390.1	g10128, g51931, g51929, g51936, g4791
OG0004325	XP_006394950.1	g4787
OG0004326	XP_006397895.1	g50812, g37709, g38255
OG0004327	XP_006397894.1	g50810, g37708
OG0004328	XP_006397844.1	g50784
OG0004329	XP_006397823.1	g37658, g50778
OG0004330	XP_006397809.1	g6695
OG0004331	XP_006406284.1	g6676
OG0004332	XP_006397750.1	g52270
OG0004333	XP_024010845.1	g37518, g37520
OG0004334	XP_024003770.1	g52108, g37487
OG0004335	XP_006411584.1	g37485, g38204
OG0004336	XP_006411559.1	g52088, g37468
OG0004337	XP_006398414.1	g40689, g10895
OG0004338	XP_006398409.1	g10897, g40687
OG0004339	XP_006398400.1	g10902, g40679
OG0004341	XP_006408003.1	g7675
OG0004343	XP_006407905.1	g12475, g12943
OG0004344	XP_006407784.2	g7560
OG0004345	XP_024015515.1	g7448
OG0004346	XP_006407463.1	g7390, g12329
OG0004347	XP_006407405.1	g12307
OG0004348	XP_006407379.1	g7337
OG0004349	XP_006407316.1	g7301, g12275
OG0004350	XP_006407260.1	g12250, g13154
OG0004351	XP_006392631.1, XP_006407215.1	g36716
OG0004352	XP_006407162.2	g7208
OG0004353	XP_006407130.1	g13209
OG0004354	XP_006407114.1	g7182
OG0004355	XP_006407039.1	g7140
OG0004356	XP_006406978.1	g7089, g13234
OG0004357	XP_024015115.1	g7084
OG0004358	XP_006406970.1	g13236
OG0004359	XP_024015774.1	g7046
OG0004360	XP_006409009.1	g13828
OG0004361	XP_006406764.1	g6973
OG0004362	XP_006406577.1	g11994, g13316
OG0004363	XP_006406544.1	g13327
OG0004364	XP_006406484.1	g11956, g6789
OG0004365	XP_006406410.1	g13362, g13361, g6752
OG0004366	XP_006406379.1	g6720
OG0004367	XP_006406334.1	g11886
OG0004368	XP_006406319.1	g13378
OG0004369	XP_006406295.1	g13382
OG0004370	XP_006405837.1	g46779
OG0004371	XP_006391521.1	g46833
OG0004372	XP_006395223.1	g10295
OG0004373	XP_006418839.1	g6505, g13475
OG0004374	XP_006406061.1	g6541
OG0004375	XP_024014954.1	g13422, g4678, g6590
OG0004376	XP_006406232.1	g11855
OG0004377	XP_006406240.1	g13396
OG0004378	XP_006406241.1	g11858, g6630
OG0004379	XP_006406268.1	g6670
OG0004379	XP_006406267.1	g6669
OG0004380	XP_024007065.1	g25098
OG0004381	XP_006400417.1	g41459, g29066
OG0004382	XP_006403894.1	g2463
OG0004383	XP_006403905.1	g19305, g2467
OG0004384	XP_006418358.1	g26886
OG0004385	XP_006418230.1	g30827
OG0004387	XP_024008183.1	g49525
OG0004388	XP_006417755.1	g27016, g31087
OG0004390	XP_006417568.1	g27081
OG0004391	XP_006417540.1	g49700
OG0004392	XP_006417294.1, XP_024016224.1	g49787, g31344
OG0004393	XP_006417223.1	g49824, g31390
OG0004394	XP_006417217.1	g31396
OG0004395	XP_006417201.1	g49847, g31402
OG0004396	XP_006416803.1	g31656
OG0004397	XP_006416299.1	g50193
OG0004399	XP_006416177.1	g27524
OG0004400	XP_024007615.1	g44642
OG0004401	XP_024009634.1, XP_006390904.1	g45843
OG0004402	XP_006390967.2, XP_006390969.1	g41645
OG0004402	XP_024012915.1	g41649
OG0004403	XP_006391765.1	g40848
OG0004404	XP_024003684.1	g41123
OG0004405	XP_024003804.1	g40761
OG0004406	XP_024011017.1	g40489
OG0004407	XP_006398530.1	g38277
OG0004408	XP_006411789.1	g22749
OG0004409	XP_006411952.1	g18260
OG0004410	XP_006412138.1	g23021
OG0004411	XP_006412379.1	g47839
OG0004412	XP_006413924.1	g25349
OG0004413	XP_006412330.1	g23162
OG0004414	XP_006412303.1	g47859, g23150, g18183
OG0004415	XP_006412290.1	g23141
OG0004416	XP_024005743.1	g47802, g23291
OG0004417	XP_006412578.1	g23314
OG0004418	XP_006412599.2	g23331
OG0004419	XP_006406000.2	g13472
OG0004421	XP_024010491.1	g25404
OG0004422	XP_006396316.1, XP_024010512.1	g25402, g45262
OG0004423	XP_006412971.1	g24087, g23559
OG0004424	XP_024008025.1	g50309
OG0004427	XP_024006083.1	g54096
OG0004428	XP_006393183.1	g36429
OG0004429	XP_006414679.1, XP_006392864.1	g47056
