Orthogroup	Eutrema_salsugineum	Alyssum_gmelinii
OG0004624	XP_006413542.1	Ag033G3493500, Ag077G5322900
OG0004625	XP_006413564.1	Ag033G3495800, Ag077G5324300
OG0004626	XP_006408927.1, XP_006409811.1	Ag044G4494000
OG0004627	XP_024016607.1	Ag044G4500900
OG0004628	XP_006413480.1	Ag033G3477300, Ag052G4846700
OG0004630	XP_006413504.1	Ag033G3480300, Ag052G4843500
OG0004631	XP_024005672.1	Ag033G3484500, Ag052G4838800
OG0004633	XP_006413666.1	Ag033G3524500
OG0004635	XP_006413866.1	Ag033G3582400
OG0004636	XP_006391754.1	Ag031G3151200
OG0004637	XP_006397991.1	Ag003G0279800
OG0004638	XP_006402325.1	Ag031G3175900, Ag003G0280900
OG0004639	XP_006402417.2	Ag031G3192000
OG0004640	XP_006402451.1	Ag031G3202400, Ag031G3201300
OG0004641	XP_006402463.1	Ag031G3203900
OG0004642	XP_006402589.1	Ag031G3223600
OG0004643	XP_006402670.1	Ag031G3237300
OG0004644	XP_006413378.1	Ag014G1948300, Ag031G3250400
OG0004645	XP_006402812.1	Ag031G3283500
OG0004646	XP_006402833.1	Ag031G3287300
OG0004647	XP_006402876.1	Ag031G3296100
OG0004647	XP_024004179.1	Ag003G0402200
OG0004648	XP_006402882.1	Ag031G3296700
OG0004649	XP_024009985.1, XP_006396764.1	Ag031G3303400
OG0004650	XP_006402914.1	Ag031G3305100
OG0004651	XP_006402947.2	Ag031G3311100
OG0004652	XP_006402958.1	Ag031G3315100
OG0004653	XP_006402991.1	Ag031G3321100
OG0004654	XP_006403014.1	Ag031G3326100
OG0004655	XP_006403436.1	Ag031G3340000
OG0004656	XP_006403446.1	Ag031G3341400
OG0004657	XP_006403620.1	Ag031G3379600
OG0004658	XP_006403631.1	Ag031G3381200
OG0004659	XP_006401581.1	Ag020G2554700
OG0004660	XP_006401407.1, XP_006401650.1, XP_006401651.1	Ag020G2563000
OG0004661	XP_024006394.1	Ag067G5192500
OG0004662	XP_006391134.1	Ag067G5209300
OG0004663	XP_006409127.1	Ag042G4394900
OG0004664	XP_024014924.1	Ag042G4410700
OG0004665	XP_024016524.1	Ag042G4419700
OG0004666	XP_006411323.1	Ag039G4199800
OG0004668	XP_006411279.1	Ag039G4212500
OG0004669	XP_006411253.1	Ag039G4219100
OG0004670	XP_006411238.1	Ag039G4224500
OG0004671	XP_006411202.1	Ag039G4232800
OG0004672	XP_006411173.1	Ag039G4243400
OG0004673	XP_006392022.2	Ag039G4243900, Ag039G4244000, Ag039G4254700
OG0004674	XP_006411132.1	Ag039G4255800, Ag039G4255400
OG0004675	XP_006411082.1	Ag039G4272200
OG0004676	XP_006410997.1	Ag039G4293600
OG0004677	XP_024009821.1	Ag087G5425100, Ag066G5154400
OG0004678	XP_006396776.1	Ag030G3133400
OG0004679	XP_006393703.1	Ag015G2246800, Ag002G0132600
OG0004680	XP_006397158.1	Ag026G3000200, Ag021G2583300
OG0004681	XP_006396947.1	Ag021G2613900
OG0004682	XP_006396864.1	Ag021G2623900
OG0004683	XP_006394897.1	Ag038G4158300
OG0004684	XP_006395000.1	Ag038G4176900, Ag014G1793000
OG0004685	XP_006408954.1	Ag088G5436400
OG0004686	XP_006411945.1	Ag089G5449900, Ag011G1090300
OG0004687	XP_006397744.1	Ag003G0317900
OG0004689	XP_006397642.1	Ag003G0339200
OG0004690	XP_006397511.1	Ag003G0363500
OG0004691	XP_006398399.1	Ag037G4137800, Ag016G2316700
OG0004692	XP_024015668.1	Ag014G1772400
OG0004693	XP_024015621.1	Ag014G1790700
OG0004694	XP_006408293.2	Ag014G1803500
OG0004695	XP_006408248.1	Ag014G1810700
OG0004697	XP_006408007.1	Ag014G1846700
OG0004698	XP_006407992.1	Ag014G1848400
OG0004699	XP_006407980.2	Ag014G1850000
OG0004700	XP_006407960.1	Ag014G1853600
OG0004701	XP_006407935.1	Ag014G1857200
OG0004702	XP_006407876.1, XP_006418688.1	Ag014G1864900
OG0004703	XP_024015752.1	Ag014G1874500
OG0004704	XP_006407808.1	Ag014G1876200
OG0004705	XP_006407749.1	Ag014G1883400
OG0004706	XP_006407683.1	Ag014G1894200
OG0004707	XP_006407404.1	Ag014G1940900
OG0004708	XP_024014891.1	Ag014G1947700
OG0004710	XP_006407304.1	Ag014G1954100
OG0004711	XP_006407282.1	Ag014G1957000
OG0004712	XP_024015042.1	Ag014G1967600
OG0004713	XP_006407145.1	Ag014G1977700
OG0004714	XP_024006172.1	Ag014G1978200
OG0004715	XP_006395234.1	Ag061G5048200, Ag014G1986900, Ag014G1987100
OG0004716	XP_006406975.1	Ag014G2010800
OG0004717	XP_006406968.1	Ag014G2011400
OG0004718	XP_006406846.1	Ag014G2030000
OG0004719	XP_006391336.1, XP_006406828.1	Ag014G2033200
OG0004720	XP_024004387.1	Ag014G2131200, Ag014G2036400
OG0004721	XP_006406598.1	Ag014G2085000, Ag014G2085100
OG0004722	XP_006406588.1	Ag014G2091800
OG0004723	XP_006406332.1	Ag027G3070500, Ag014G2170700
OG0004724	XP_024015026.1	Ag027G3068900, Ag027G3069000, Ag014G2172800
OG0004725	XP_006406310.1	Ag027G3067700, Ag014G2174200
OG0004726	XP_006406299.1	Ag014G2175800, Ag027G3065100
OG0004727	XP_006406298.1, XP_006406297.1, XP_006405197.2, XP_006406296.1	Ag014G2175900, Ag027G3065000
OG0004728	XP_006405774.1	Ag061G5033100
OG0004729	XP_006406068.1	Ag027G3018700
OG0004730	XP_024014952.1, XP_006406142.1	Ag027G3032800
OG0004731	XP_006406147.1	Ag027G3034100
OG0004732	XP_006412733.1	Ag068G5219600
OG0004733	XP_006400409.1	Ag060G5006900
OG0004734	XP_006400405.1	Ag060G5007500
OG0004735	XP_006400390.2	Ag060G5012200
OG0004736	XP_006403862.1	Ag017G2418300
OG0004737	XP_006403869.1	Ag017G2419900
OG0004738	XP_006401899.1	Ag017G2420800
OG0004739	XP_006413721.2, XP_006418493.2	Ag034G3651500, Ag019G2546600
OG0004740	XP_006396301.1	Ag019G2519400
OG0004741	XP_006418284.1	Ag034G3675900
OG0004742	XP_006398449.1	Ag016G2331900, Ag034G3688000
OG0004743	XP_024007887.1	Ag034G3719300
OG0004744	XP_006417963.1	Ag034G3723100
OG0004745	XP_024008251.1, XP_024004765.1	Ag034G3730400
OG0004746	XP_006417845.1	Ag034G3734800
OG0004747	XP_006417742.1	Ag034G3749800
OG0004748	XP_024008517.1	Ag034G3749900
OG0004749	XP_024007824.1	Ag034G3750700
OG0004750	XP_006417680.1	Ag034G3757300
OG0004751	XP_006417620.1	Ag034G3763300
OG0004752	XP_006417616.1	Ag034G3763800, Ag034G3763900
OG0004753	XP_006417515.1	Ag034G3766400, Ag034G3779400
OG0004754	XP_006417578.1	Ag034G3769500
OG0004755	XP_006417547.2	Ag034G3775800
OG0004756	XP_006417507.1	Ag034G3780000
OG0004757	XP_024008325.1	Ag034G3780800, Ag034G3924000
OG0004758	XP_006417499.1	Ag034G3781100
OG0004759	XP_006417496.1	Ag034G3781600
OG0004760	XP_006417486.1	Ag034G3783600
OG0004761	XP_006417444.1	Ag034G3791600
OG0004762	XP_024008845.1	Ag034G3807700, Ag034G3807800, Ag034G3807600
OG0004763	XP_006417260.1	Ag034G3820300
OG0004764	XP_006417221.1	Ag034G3826100
OG0004765	XP_024009817.1	Ag034G3831400
OG0004766	XP_006417188.1	Ag034G3832000
OG0004767	XP_006417126.1	Ag034G3842300
OG0004768	XP_006417092.1	Ag034G3848000
OG0004769	XP_006416916.1	Ag034G3882600
OG0004770	XP_006416905.1	Ag034G3883700
OG0004772	XP_024009093.1	Ag034G3905500
OG0004773	XP_006416690.1	Ag034G3925300
OG0004774	XP_006416673.1	Ag034G3930100
OG0004777	XP_006416586.1	Ag034G3948300
OG0004778	XP_006416454.1	Ag034G3970800, Ag034G3971400, Ag034G3971700
OG0004780	XP_024009740.1	Ag034G4037700
OG0004781	XP_006390760.2	Ag034G4043600
OG0004782	XP_006390840.1	Ag034G4055700
OG0004784	XP_024010934.1	Ag002G0095800, Ag024G2855700, Ag072G5251600
OG0004785	XP_006392392.1	Ag002G0264200
OG0004786	XP_006393383.1	Ag025G2941000
OG0004787	XP_006393382.1	Ag025G2941100
OG0004788	XP_006404948.1	Ag011G1061000
OG0004789	XP_006411974.1	Ag011G1094900
OG0004790	XP_006411998.1	Ag011G1099400
OG0004791	XP_006412059.1	Ag011G1115500
OG0004792	XP_006412091.1	Ag011G1122500
OG0004793	XP_006412234.1	Ag011G1155400
OG0004794	XP_006412420.1	Ag011G1184000
OG0004795	XP_006412404.1	Ag011G1188700
OG0004796	XP_006412387.1	Ag011G1192300
OG0004797	XP_024005372.1	Ag011G1207600
OG0004798	XP_006412553.1	Ag011G1239400
OG0004799	XP_006418810.1	Ag064G5107100
OG0004800	XP_024009700.1	Ag064G5109000
OG0004801	XP_006390657.1	Ag018G2440700
OG0004802	XP_006390670.2	Ag018G2442300, Ag018G2442400
OG0004803	XP_006390686.1	Ag018G2444700
OG0004804	XP_006390713.1	Ag018G2449000
OG0004805	XP_006416075.1	Ag018G2459000
OG0004806	XP_006415945.1	Ag018G2477000
OG0004807	XP_006415937.1	Ag018G2478300
OG0004808	XP_006413464.1	Ag010G0997300, Ag010G1000000
OG0004809	XP_006413008.1	Ag010G1018200
OG0004810	XP_006412976.1	Ag010G1024000
OG0004847	XP_006404430.2	Ag055G4907200, Ag083G5411900, Ag024G2885200, Ag015G2211900
OG0004848	XP_006404395.1	Ag055G4909000, Ag006G0832300
OG0004849	XP_024011199.1	Ag055G4911100, Ag014G1813600
OG0004850	XP_006395883.1	Ag074G5269500, Ag035G4077500
OG0004851	XP_006395800.1	Ag074G5276600
OG0004852	XP_006400323.1	Ag013G1347900
OG0004853	XP_024012571.1	Ag013G1348700
OG0004854	XP_024012632.1	Ag013G1361100
OG0004855	XP_006400263.1	Ag013G1368400
OG0004856	XP_006400253.1	Ag013G1369200
OG0004858	XP_024015524.1	Ag013G1412500, Ag013G1412300, Ag013G1391100, Ag013G1412900, Ag014G2037000, Ag039G4274200
OG0004859	XP_006400169.1	Ag013G1392200
OG0004860	XP_006399875.1	Ag013G1407700, Ag013G1459500
OG0004861	XP_006400078.1	Ag013G1411100
OG0004862	XP_006400032.1	Ag013G1421300
OG0004863	XP_006400027.1	Ag013G1423500
OG0004867	XP_006399953.1	Ag013G1446100
OG0004869	XP_006399903.1	Ag013G1454600
OG0004870	XP_006399894.1	Ag013G1455500
OG0004871	XP_006395099.1	Ag057G4967300, Ag013G1458000
OG0004872	XP_006399833.1	Ag013G1466700
OG0004873	XP_006399824.1	Ag013G1468900
OG0004874	XP_006399812.1	Ag013G1471200
OG0004875	XP_006399806.1	Ag013G1475100
OG0004876	XP_006407271.1	Ag013G1476500, Ag014G1959600
OG0004877	XP_006399773.1	Ag013G1482000
OG0004878	XP_006399731.1	Ag013G1489600
OG0004879	XP_006399707.1	Ag013G1495300
OG0004880	XP_006399690.1	Ag013G1497400
OG0004881	XP_006399688.1	Ag013G1497800
OG0004882	XP_024012559.1	Ag013G1498600
OG0004883	XP_006399575.1	Ag013G1516700
OG0004884	XP_006399499.1	Ag013G1531300
OG0004885	XP_006399477.1	Ag013G1536000
OG0004886	XP_024012280.1	Ag013G1546100
OG0004887	XP_024011519.1	Ag013G1547900, Ag048G4667800, Ag078G5383100
OG0004888	XP_006399397.1	Ag013G1548200
OG0004889	XP_006399351.1	Ag013G1553300
OG0004890	XP_006399342.1	Ag013G1554200
OG0004891	XP_006399250.1	Ag013G1567000
OG0004893	XP_006396566.2	Ag013G1577600
OG0004894	XP_006413352.1	Ag013G1578900
OG0004895	XP_024005550.1	Ag013G1579200
OG0004896	XP_006413362.1	Ag013G1579600
OG0004897	XP_006413386.1	Ag013G1581800
OG0004898	XP_006408635.1	Ag013G1590700
OG0004899	XP_006409880.1	Ag013G1607000
OG0004900	XP_006409881.1	Ag013G1607100
OG0004901	XP_006410002.1	Ag013G1619500
OG0004902	XP_006410144.1	Ag013G1631700
OG0004903	XP_006410139.1	Ag013G1632800
OG0004904	XP_006410157.1	Ag013G1636300
OG0004905	XP_006410164.1	Ag013G1637000
OG0004906	XP_006410259.1	Ag013G1645100
OG0004907	XP_006410318.2	Ag013G1654500
OG0004908	XP_024003926.1	Ag013G1659600
OG0004909	XP_006410490.1	Ag013G1675900
OG0004910	XP_006403150.1	Ag013G1685900
OG0004911	XP_006403117.1	Ag013G1689800
OG0004912	XP_024005701.1	Ag013G1695700
OG0004913	XP_006393550.1	Ag013G1702900
OG0004914	XP_006415689.1	Ag013G1717300
OG0004915	XP_006415688.1	Ag013G1717800
OG0004916	XP_006415654.1	Ag013G1721800
OG0004917	XP_006405867.2	Ag061G5041800
OG0004918	XP_006413170.1	Ag013G1732300
OG0004919	XP_006415566.1	Ag013G1732400
OG0004920	XP_006415490.1	Ag013G1742900
OG0004921	XP_006395052.1	Ag015G2248300
OG0004922	XP_006415354.1	Ag013G1755700
OG0004923	XP_006415339.1	Ag013G1757200
OG0004924	XP_006415176.1	Ag013G1769200
OG0004925	XP_006393905.1	Ag004G0421300
OG0004926	XP_006393939.1	Ag004G0425800
OG0004927	XP_006393967.1	Ag004G0428500
OG0004928	XP_006393986.1	Ag004G0431200
OG0004929	XP_006394037.1	Ag004G0436600
OG0004930	XP_006394063.1	Ag004G0440600
OG0004931	XP_006401919.1	Ag034G4016100, Ag004G0444700
OG0004933	XP_006394243.1	Ag004G0462400
OG0004934	XP_006394405.1	Ag004G0485700
OG0004935	XP_024006932.1	Ag004G0506500
OG0004936	XP_006394560.1	Ag004G0508200
OG0004937	XP_024007014.1	Ag004G0512600
OG0004938	XP_024007513.1	Ag004G0517100
OG0004939	XP_006405240.1	Ag004G0529400
OG0004940	XP_006400513.2, XP_006408852.2	Ag004G0552200
OG0004941	XP_006400504.1	Ag004G0553400
OG0004942	XP_006400550.1	Ag004G0558700
OG0004943	XP_006400591.1	Ag004G0565900
OG0004944	XP_006400604.1	Ag004G0567700
OG0004945	XP_006400616.1	Ag004G0570900
OG0004947	XP_006400634.1	Ag004G0572300
OG0004948	XP_024011493.1	Ag004G0573300
OG0004949	XP_006400647.1	Ag004G0575900
OG0004950	XP_024010529.1, XP_006397250.1, XP_006400715.1	Ag015G2219700, Ag004G0586700
OG0004951	XP_006400741.1	Ag004G0594100
OG0004952	XP_024012032.1	Ag004G0594300
OG0004953	XP_024012539.1	Ag004G0631800
OG0004955	XP_024012095.1	Ag004G0662500, Ag004G0656100
OG0004956	XP_006401052.1	Ag004G0661600
OG0004957	XP_006401054.1	Ag004G0662400
OG0004958	XP_006401071.1	Ag004G0664800
OG0004959	XP_024011728.1	Ag004G0665700
OG0004960	XP_006401099.2	Ag004G0667700
OG0004961	XP_024012615.1	Ag004G0671100
OG0004962	XP_006401153.1	Ag004G0699300, Ag004G0677600
OG0004963	XP_006401216.1	Ag004G0693500
OG0004964	XP_006401258.1	Ag004G0697500
OG0004965	XP_006401401.1	Ag004G0732600
OG0004966	XP_024012715.1	Ag004G0733200
OG0004967	XP_006401546.1	Ag004G0756500
OG0004970	XP_006396473.1	Ag075G5289500, Ag022G2640600
OG0004971	XP_006399227.1	Ag022G2652600
OG0004972	XP_006406657.1	Ag022G2691800
OG0004973	XP_006399089.1	Ag022G2692100
OG0004974	XP_006405406.1	Ag032G3458500, Ag022G2695800
OG0004975	XP_006399060.1	Ag022G2703000
OG0004976	XP_024011523.1	Ag022G2710500
OG0004977	XP_024012694.1	Ag022G2714100
OG0004978	XP_006398974.1	Ag022G2719800
OG0004979	XP_024012122.1	Ag022G2732700
OG0004980	XP_006398851.1	Ag052G4846600, Ag025G2907700, Ag033G3554200, Ag022G2743600
OG0004981	XP_006415916.1	Ag071G5246100, Ag022G2745400
OG0004982	XP_006398825.1	Ag022G2748700
OG0004983	XP_006398792.1	Ag022G2753700
OG0004984	XP_024014616.1	Ag075G5285000, Ag075G5285100
OG0004985	XP_006405444.1	Ag075G5285300
OG0004986	XP_006405381.1	Ag075G5295700
OG0004987	XP_006405347.1	Ag075G5299900
OG0004988	XP_006392817.1	Ag032G3472200, Ag075G5300900
OG0004989	XP_006416920.1	Ag048G4561300, Ag048G4561200
OG0004990	XP_006389785.1	Ag048G4564200
OG0004991	XP_006389795.1	Ag002G0226000, Ag002G0225800, Ag048G4567200
OG0004993	XP_006389816.1	Ag048G4571200
OG0004994	XP_006389821.1	Ag048G4573200
OG0004995	XP_006389830.1	Ag048G4574900
OG0004996	XP_006389847.1	Ag048G4580700
OG0004997	XP_006390015.1	Ag048G4617800
OG0004998	XP_006406972.1	Ag048G4633300, Ag014G2011100
OG0004999	XP_006390116.1	Ag048G4646500
OG0005000	XP_006390148.1	Ag048G4651400
OG0005001	XP_006390186.1	Ag048G4660200, Ag048G4660300
OG0005002	XP_006390225.1	Ag048G4675500
OG0005003	XP_024009147.1	Ag048G4681400, Ag048G4681600
OG0005004	XP_006390254.1	Ag048G4686200, Ag048G4686300, Ag048G4687200, Ag048G4686100
OG0005005	XP_006390288.1	Ag048G4702500, Ag048G4701300, Ag048G4700900
OG0005006	XP_006390298.1	Ag048G4705100
OG0005007	XP_006390310.1	Ag039G4230900, Ag048G4708800
OG0005008	XP_006409282.1	Ag040G4342200, Ag057G4968100, Ag057G4967900
OG0005009	XP_024012013.1	Ag032G3427600
OG0005010	XP_006392616.1	Ag032G3429400
OG0005011	XP_006407157.1	Ag032G3442600
OG0005012	XP_006392712.1	Ag032G3447400
OG0005013	XP_006392724.1	Ag032G3449000
OG0005015	XP_006399609.1	Ag014G1799900, Ag032G3467200
OG0005016	XP_006410775.1	Ag054G4877300
OG0005017	XP_006410790.1	Ag054G4880500
OG0005018	XP_024016688.1	Ag054G4888400
OG0005019	XP_006401814.1	Ag054G4895100
OG0005020	XP_006395310.1	Ag041G4363400, Ag009G0972900
OG0005021	XP_024006851.1	Ag007G0874900, Ag041G4374500
OG0005022	XP_006401757.1	Ag082G5405800
OG0005023	XP_024008987.1	Ag007G0855200
OG0005025	XP_006414901.2	Ag031G3304400, Ag007G0884400
OG0005026	XP_006414816.1	Ag007G0890100
OG0005027	XP_024015812.1, XP_006414605.2	Ag007G0913500
OG0005028	XP_006414319.1	Ag007G0931000, Ag031G3142000
OG0005029	XP_006414430.2	Ag025G2899600, Ag007G0933500
OG0005030	XP_006390616.1	Ag078G5328700, Ag034G3925600
OG0005031	XP_006413531.1	Ag078G5330500, Ag002G0172500
OG0005032	XP_006390577.1	Ag078G5340200
OG0005033	XP_006390479.1	Ag011G1197900, Ag078G5366800
OG0005034	XP_006392082.1, XP_024012484.1	Ag078G5389000, Ag078G5386500
OG0005035	XP_006391127.1	Ag056G4933800
OG0005036	XP_006391102.1	Ag056G4938300
OG0005037	XP_006391061.1	Ag056G4944800
OG0005038	XP_006412954.1	Ag045G4505800
OG0005039	XP_006412952.1	Ag045G4506000
OG0005040	XP_006412889.1	Ag045G4519000
OG0005043	XP_006395246.1	Ag012G1281400
OG0005044	XP_024007433.1	Ag012G1305800
OG0005045	XP_006417191.1	Ag034G3831700
OG0005046	XP_006395532.1	Ag012G1321200
OG0005047	XP_006395543.2	Ag012G1322600
OG0005048	XP_006395603.2	Ag012G1330300
OG0005049	XP_006398324.1	Ag006G0793900, Ag058G4992200
OG0005050	XP_006390737.2	Ag034G4040100, Ag006G0843100
OG0005051	XP_006393072.2	Ag001G0054100
OG0005052	XP_006392898.1	Ag001G0082300
OG0005053	XP_006406935.1	Ag014G2019000
OG0005054	XP_006410515.1	Ag023G2808600, Ag060G4999500
OG0005055	XP_006414030.1	Ag050G4756300
OG0005056	XP_006414060.1	Ag050G4764700
OG0005057	XP_006414138.1	Ag050G4778000
OG0005058	XP_006414159.1	Ag050G4783300
OG0005059	XP_006414218.1	Ag050G4795500
OG0005060	XP_006403957.1	Ag008G0965000, Ag008G0937100
OG0005061	XP_006403590.1	Ag031G3372800, Ag051G4825400
OG0005062	XP_006409627.1	Ag044G4479700
OG0005063	XP_006409356.1	Ag044G4500700
OG0005064	XP_006395203.1	Ag033G3478800, Ag052G4845400
OG0005065	XP_006413597.2	Ag033G3507900
OG0005066	XP_006413613.1	Ag033G3510200
OG0005067	XP_006413620.1	Ag033G3511900
OG0005068	XP_006413621.1	Ag033G3512400
OG0005069	XP_006395294.1	Ag033G3523500
OG0005070	XP_006413819.1	Ag033G3599000, Ag033G3599100
OG0005071	XP_006413779.1	Ag033G3608700
OG0005072	XP_006398523.1	Ag033G3616700
OG0005073	XP_006413731.1	Ag033G3621800
OG0005074	XP_006408273.1	Ag002G0218800, Ag028G3076200, Ag014G1807100
OG0005075	XP_006414360.1	Ag031G3138200
OG0005076	XP_006414344.2	Ag031G3139300
OG0005077	XP_024009212.1	Ag031G3147800
OG0005078	XP_006408503.2, XP_006409233.1	Ag031G3156000
OG0005079	XP_006393858.1	Ag031G3157500
OG0005080	XP_006402362.1	Ag031G3179700
OG0005081	XP_006402468.1	Ag031G3204300
OG0005082	XP_006402566.1	Ag031G3218600
OG0005083	XP_006402592.1	Ag031G3223800
OG0005084	XP_006408385.1	Ag014G1790900
OG0005086	XP_006402771.1	Ag031G3265200
OG0005087	XP_006402814.1	Ag031G3283800
OG0005088	XP_006402859.1	Ag031G3292100
OG0005089	XP_006402861.1	Ag031G3293000
OG0005090	XP_024012827.1	Ag031G3299600
OG0005091	XP_006403499.1	Ag031G3357800
OG0005092	XP_006403533.1	Ag031G3362600
OG0005093	XP_006403555.1	Ag031G3365600
OG0005094	XP_006403615.1	Ag031G3377300
OG0005095	XP_006403724.1	Ag031G3399700
OG0005096	XP_006415749.1	Ag015G2224900, Ag031G3402100
OG0005097	XP_006418666.1	Ag029G3102900
OG0005098	XP_024011070.1	Ag067G5205800, Ag016G2343700
OG0005099	XP_006395118.1	Ag081G5400600, Ag034G3766000
OG0005100	XP_006409208.1	Ag042G4378500, Ag086G5421100
OG0005101	XP_006409170.1	Ag042G4387700
OG0005102	XP_006409085.1	Ag010G1012700, Ag042G4409000, Ag010G1012900
OG0005103	XP_006412814.1	Ag042G4423800, Ag065G5124500
OG0005104	XP_006411357.1	Ag039G4191600
OG0005105	XP_006411291.1	Ag039G4207700
OG0005106	XP_006411205.1	Ag039G4232400
OG0005107	XP_006411169.1	Ag039G4244400
OG0005108	XP_006411104.1, XP_024005277.1	Ag039G4267800
OG0005109	XP_024016448.1	Ag039G4271700
OG0005110	XP_006411029.1	Ag039G4287600
OG0005111	XP_024003806.1	Ag039G4289000
OG0005112	XP_006411017.1	Ag039G4289600, Ag043G4454800
OG0005113	XP_006410947.1	Ag039G4308700
OG0005114	XP_006410938.1	Ag039G4310300
OG0005115	XP_006410870.1	Ag039G4328500, Ag039G4328600, Ag039G4328300
OG0005116	XP_006410858.2	Ag039G4332900
OG0005117	XP_006417955.1	Ag018G2437600, Ag014G1945700, Ag066G5139600
OG0005118	XP_024013902.1	Ag066G5140600
OG0005119	XP_006396693.1	Ag066G5142300
OG0005120	XP_006396673.1	Ag066G5150500
OG0005121	XP_006395658.1, XP_006417109.1	Ag034G3845400, Ag016G2403800, Ag066G5157200
OG0005122	XP_006396782.1	Ag030G3133000
OG0005123	XP_006396046.1	Ag015G2263900, Ag015G2263400
OG0005124	XP_006396067.1	Ag015G2265100
OG0005125	XP_006397249.1	Ag021G2584900, Ag026G2997400
OG0005126	XP_006396996.1	Ag021G2609400
OG0005127	XP_006396861.2	Ag021G2624200
OG0005128	XP_006400477.1	Ag038G4147200
OG0005129	XP_006416056.1	Ag038G4149400
OG0005130	XP_006394879.1	Ag038G4155300
OG0005131	XP_006394918.2	Ag038G4162800
OG0005132	XP_006408946.2	Ag088G5434600
OG0005133	XP_006397874.1	Ag003G0299300
OG0005134	XP_006397868.1	Ag003G0299700
OG0005135	XP_006397798.1	Ag003G0310800, Ag003G0310900
OG0005136	XP_006397775.2	Ag003G0314400
OG0005137	XP_006397695.2	Ag003G0326400
OG0005138	XP_006397655.1	Ag003G0335400
OG0005139	XP_006397606.1, XP_006397607.1	Ag003G0345300
OG0005140	XP_006411573.1	Ag003G0372100
OG0005141	XP_006411493.1	Ag003G0392600, Ag002G0182800
OG0005142	XP_006405373.1, XP_006405371.1	Ag003G0415300
OG0005143	XP_006398397.1	Ag016G2315900, Ag037G4139200
OG0005144	XP_006408419.1	Ag014G1782100
OG0005145	XP_006408415.1	Ag014G1783700
OG0005146	XP_006408356.1	Ag014G1794600
OG0005147	XP_006408234.1	Ag014G1812300, Ag014G1812200, Ag014G1812100
OG0005148	XP_006408116.1	Ag014G1828500
OG0005149	XP_006407863.1	Ag014G1866300
OG0005150	XP_006407786.1	Ag014G1878300
OG0005151	XP_006397392.1, XP_006407783.1	Ag014G1878600
OG0005152	XP_006407755.1	Ag014G1882600
OG0005153	XP_006407641.1	Ag014G1902000
OG0005154	XP_024015389.1	Ag014G1913900
OG0005155	XP_024015755.1	Ag014G1937000
OG0005156	XP_006407350.1	Ag014G1947500
OG0005158	XP_006407251.1	Ag014G1962100
OG0005159	XP_006407194.1	Ag014G1969100
OG0005160	XP_006407061.2	Ag014G1996700
OG0005161	XP_024015587.1	Ag014G2002300
OG0005162	XP_006407021.1	Ag014G2004400
OG0005163	XP_006407005.1	Ag014G2005900
OG0005164	XP_006406955.1	Ag014G2015300
OG0005165	XP_006406859.1	Ag014G2028100
OG0005166	XP_006406830.1	Ag014G2032900
OG0005167	XP_006406808.1	Ag014G2041000
OG0005168	XP_006406561.1	Ag014G2095600
OG0005169	XP_024015374.1	Ag014G2125200
OG0005170	XP_006406536.1	Ag014G2112400
OG0005171	XP_006406516.1	Ag014G2115300
OG0005172	XP_006406519.1	Ag014G2116200
OG0005173	XP_006406438.1	Ag014G2141100
OG0005174	XP_006406354.1	Ag014G2166500
OG0005175	XP_024015678.1	Ag014G2166600
