Orthogroup	Cardamine_hirsuta	Camelina_sativa
OG0003052	CARHR112050	XP_010472100.1, XP_010416861.1, XP_010429018.1
OG0003052	CARHR247940	XP_010436976.1, XP_019086591.1, XP_010446395.1
OG0003053	CARHR117560	XP_010463165.1, XP_010501802.1
OG0003054	CARHR227160	XP_010434296.1, XP_010439589.1, XP_010449190.1
OG0003055	CARHR193840	XP_010420701.1, XP_010492959.1, XP_010456588.1, XP_010420700.1, XP_010454177.1, XP_010492957.1
OG0003056	CARHR080510	XP_010434943.1, XP_010486082.1
OG0003056	CARHR193660	XP_010492987.1, XP_010424181.2, XP_010454203.1
OG0003057	CARHR186960	XP_010493912.1, XP_010424349.1
OG0003058	CARHR079090	XP_010419141.1, XP_010485867.1, XP_010463970.1
OG0003059	CARHR142910	XP_010507880.1, XP_010518455.1, XP_010506787.1
OG0003059	CARHR257280	XP_010442609.1, XP_010442576.1, XP_010442599.1, XP_010482423.1
OG0003060	CARHR140540	XP_010506475.1, XP_010508186.1, XP_010518148.1
OG0003061	CARHR139070	XP_010506293.1, XP_010517967.2, XP_010508363.1
OG0003061	CARHR139060	XP_010413041.2, XP_010413040.1, XP_019099886.1, XP_010508364.1
OG0003062	CARHR139040, CARHR199340, CARHR058880	XP_010507726.1, XP_010517964.1, XP_010512865.1
OG0003063	CARHR025870	XP_010422544.1, XP_010455914.1, XP_010430252.1, XP_010455332.1, XP_010421837.1, XP_010435850.1
OG0003064	CARHR079530	XP_010485948.1, XP_010424535.1, XP_010464038.1
OG0003064	CARHR186010	XP_010494014.1
OG0003065	CARHR079920	XP_010464079.1, XP_010486005.1, XP_010428454.1
OG0003066	CARHR080200	XP_010464121.1, XP_010431437.1
OG0003067	CARHR182040	XP_010482219.1, XP_010440587.1, XP_010442412.1
OG0003068	CARHR083060, CARHR083070, CARHR083080, CARHR083090	XP_010464489.1, XP_010486423.1, XP_010464583.1
OG0003068	CARHR212220	XP_010451927.1
OG0003069	CARHR085460	XP_010490578.2, XP_010464782.1, XP_010490811.1, XP_010490985.1, XP_019099391.1, XP_010418656.1, XP_010464779.1, XP_010486712.1
OG0003070	CARHR045240	XP_010480094.1, XP_010462408.1
OG0003071	CARHR179300	XP_010470659.1, XP_010511695.1
OG0003071	CARHR091190	XP_019092568.1
OG0003072	CARHR093340	XP_010465877.1, XP_010506283.1, XP_019097104.1
OG0003072	CARHR038210	XP_010500396.1, XP_010461684.1, XP_010479281.1
OG0003073	CARHR093630	XP_019102507.1, XP_010465916.1
OG0003073	CARHR038730	XP_010500417.1, XP_010461702.1, XP_010479304.1
OG0003074	CARHR214960	XP_010435690.1
OG0003074	CARHR058510	XP_010511472.1, XP_010513548.1, XP_010470523.1, XP_010415190.1
OG0003075	CARHR194130, CARHR194140	XP_010454139.1, XP_010420664.1, XP_010492926.1
OG0003076	CARHR248810	XP_019089866.1, XP_010419619.1
OG0003076	CARHR000570	XP_010457085.1, XP_010474795.1, XP_010479839.1
OG0003077	CARHR000710	XP_019094302.1
OG0003078	CARHR035210, CARHR002080	XP_010480327.1, XP_010457266.1
OG0003079	CARHR002730	XP_010481933.1, XP_010474961.1, XP_010457344.1
OG0003079	CARHR054000	XP_010415031.1, XP_010511328.1, XP_010440855.1, XP_019086051.1
OG0003080	CARHR006000	XP_010486052.1, XP_010457765.1, XP_010475366.1
OG0003080	CARHR124500	XP_010510261.1, XP_010469777.1, XP_010414192.1
OG0003081	CARHR052310	XP_010510933.1, XP_010418007.1, XP_010473243.1
OG0003081	CARHR011070	XP_010458452.1, XP_010475959.1, XP_010492012.1
OG0003082	CARHR144160	XP_010502141.1, XP_010513890.1
OG0003083	CARHR015510	XP_010459017.1, XP_010476571.1, XP_010496743.1, XP_010496710.1
OG0003084	CARHR016010	XP_010497177.1, XP_010476636.1
OG0003085	CARHR019120	XP_010459471.1, XP_010498246.1, XP_010477031.1
OG0003085	CARHR067180	XP_010428367.1
OG0003086	CARHR069770	XP_010428673.1, XP_010471771.1, XP_010416531.1
OG0003086	CARHR020990	XP_010477294.1, XP_010498485.1, XP_010459735.1, XP_010462806.1
OG0003087	CARHR021130	XP_010459761.1, XP_010477318.1, XP_010498507.1
OG0003088	CARHR021160	XP_010480561.1, XP_010498511.1, XP_010459763.1
OG0003088	CARHR021150	XP_010459762.1, XP_010498509.1, XP_019094813.1
OG0003089	CARHR021590	XP_010477374.1, XP_010477375.1, XP_010459823.1
OG0003090	CARHR065030	XP_010428082.1, XP_010471236.1, XP_010414839.1
OG0003090	CARHR022860	XP_010477510.1, XP_010460008.1, XP_010498722.1
OG0003092	CARHR178350	XP_010481745.1, XP_010441856.1, XP_010494496.1
OG0003092	CARHR178360	XP_019087216.1, XP_010494497.2, XP_010481678.1
OG0003093	CARHR244820	XP_010432171.1, XP_010446785.1, XP_010437342.1
OG0003094	CARHR243190	XP_019087288.1, XP_010432365.1, XP_010447019.1, XP_010437553.1, XP_010437552.1
OG0003095	CARHR243170	XP_010447026.1, XP_010437557.1, XP_010432370.1
OG0003096	CARHR239990	XP_010497046.1, XP_010445014.1, XP_010436298.1, XP_010432773.1, XP_010447440.1, XP_010437955.1
OG0003097	CARHR062660	XP_010512016.1
OG0003097	CARHR025050	XP_010477800.1, XP_010498986.1, XP_010460251.1
OG0003098	CARHR250220	XP_010456155.1, XP_010422718.1, XP_010428327.1
OG0003101	CARHR108650	XP_010468724.1
OG0003102	CARHR238560	XP_010438142.1, XP_010432953.1, XP_010447683.1
OG0003102	CARHR118300	XP_010429358.1, XP_010472401.1, XP_019083717.1
OG0003103	CARHR122150, CARHR122160	XP_019093575.1, XP_010470012.1, XP_019093246.1, XP_010510552.1, XP_010414455.1
OG0003106	CARHR163060	XP_019085768.1, XP_019099903.1, XP_019102074.1
OG0003116	CARHR238370	XP_010442273.1, XP_010438172.1, XP_010432981.1, XP_010447706.1
OG0003117	CARHR195220	XP_010420519.1, XP_010453994.1, XP_010438436.1, XP_010492765.1
OG0003118	CARHR197330	XP_010453746.1, XP_010420279.1, XP_010492458.1
OG0003118	CARHR076470	XP_010463658.1, XP_010498008.1, XP_010485556.1
OG0003119	CARHR198400, CARHR198410	XP_010420139.1, XP_010492312.1, XP_010453621.1
OG0003120	CARHR279220	XP_010463230.1, XP_010484385.1, XP_010444544.1
OG0003121	CARHR126810	XP_010513102.1
OG0003122	CARHR232610	XP_010438914.1, XP_010438912.1, XP_010433671.1
OG0003123	CARHR037210	XP_010500285.1, XP_010479162.1, XP_010461556.1
OG0003124	CARHR028240	XP_019091063.1, XP_010478258.1
OG0003125	CARHR010260	XP_010475875.1, XP_010490747.1
OG0003126	CARHR286930	XP_010478585.1, XP_010460986.1
OG0003126	CARHR286920	XP_010460990.1, XP_010478584.1
OG0003127	CARHR160160	XP_010426606.1
OG0003127	CARHR280930	XP_010464893.1, XP_019088575.1, XP_010484588.1, XP_019087701.1
OG0003128	CARHR191050	XP_010421039.1, XP_019090524.1, XP_010493335.1
OG0003128	CARHR215770	XP_010450488.1, XP_010435563.1
OG0003129	CARHR277440	XP_010444259.1, XP_010484100.1, XP_010460681.1
OG0003130	CARHR276830	XP_010444169.1, XP_010459711.1, XP_010484022.1
OG0003131	CARHR205700	XP_010491362.1, XP_010423207.1, XP_010452710.1
OG0003131	CARHR275450	XP_010457595.1, XP_010483846.1, XP_010443988.1
OG0003132	CARHR157980	XP_010515260.1, XP_010426418.1, XP_019100240.1
OG0003132	CARHR189530	XP_010493537.1, XP_010421214.1, XP_010454694.1
OG0003133	CARHR051210, CARHR051160	XP_019093650.1, XP_010418110.1, XP_010430150.1
OG0003134	CARHR098220	XP_010466511.1, XP_010488256.1, XP_010511250.1
OG0003136	CARHR191010	XP_010454520.1, XP_010421046.1, XP_010493345.1, XP_010493347.1
OG0003138	CARHR259130, CARHR265280	XP_010482580.1, XP_010442755.1
OG0003140	CARHR038350, CARHR022320	XP_010498656.1, XP_010477449.1, XP_010459921.1
OG0003141	CARHR092260	XP_010487573.1, XP_010465731.1, XP_010504892.1
OG0003142	CARHR002180	XP_010474862.1, XP_010481255.1, XP_010457275.1
OG0003143	CARHR250810	XP_010429796.1, XP_010422578.1, XP_010456019.1, XP_019098689.1
OG0003143	CARHR250780	XP_019085114.1
OG0003144	CARHR289060	XP_010427281.1, XP_010504369.1, XP_010516081.1, XP_010516082.1, XP_010504366.1, XP_010427283.1
OG0003145	CARHR208610	XP_010490991.1, XP_010423548.1, XP_010490983.1, XP_019090511.1
OG0003145	CARHR208600	XP_010452369.1, XP_019097811.1, XP_019084514.1
OG0003146	CARHR208810	XP_010423575.1, XP_010452342.1, XP_010490957.1
OG0003147	CARHR148540	XP_010502695.1
OG0003148	CARHR047870	XP_010473599.1, XP_010430453.1, XP_010418376.1
OG0003150	CARHR074210	XP_010472953.1, XP_010417729.1, XP_010429986.1
OG0003151	CARHR016810	XP_019083546.1, XP_010472809.1, XP_019085167.1
OG0003152	CARHR073110	XP_010472799.1, XP_010429828.1, XP_010417607.1
OG0003152	CARHR016830	XP_010497797.1, XP_010476743.1, XP_019091008.1
OG0003153	CARHR072440, CARHR072430	XP_010429744.1, XP_010417493.1, XP_019093067.1, XP_010429745.1, XP_010417494.1
OG0003154	CARHR021650	XP_010477381.1, XP_010459826.1, XP_010498570.1
OG0003155	CARHR070310	XP_010419230.1, XP_010428746.1, XP_019093362.1
OG0003156	CARHR146930, CARHR020540	XP_010421472.1, XP_019100079.1, XP_010514223.1, XP_010425256.1, XP_010477236.1, XP_010459689.1, XP_010498438.1
OG0003157	CARHR068560	XP_010416390.1, XP_010471629.1, XP_010428532.1, XP_010477165.1, XP_010498371.1, XP_010459618.1
OG0003158	CARHR043480	XP_010479880.2, XP_010463448.2, XP_010500962.1
OG0003159	CARHR130330	XP_010516820.1, XP_010505142.1, XP_010509510.1
OG0003160	CARHR130680	XP_010516857.1, XP_010509477.1, XP_010505181.1, XP_010516859.1, XP_010505184.1, XP_019101287.1
OG0003161	CARHR150230	XP_010514883.1, XP_010425974.1
OG0003162	CARHR219500	XP_010450167.1, XP_010440534.1, XP_010435229.1
OG0003162	CARHR099910	XP_010488478.1
OG0003163	CARHR221200	XP_010440404.1, XP_010440405.1, XP_010450004.1, XP_010435079.1
OG0003163	CARHR098680	XP_019096439.1
OG0003164	CARHR290040	XP_010440272.1, XP_010434938.1, XP_010449915.1
OG0003165	CARHR018940	XP_010477012.1, XP_010459450.1, XP_010498222.1
OG0003165	CARHR066520	XP_010471412.1, XP_010416164.1, XP_010428277.1
OG0003166	CARHR018810	XP_019095064.1, XP_010498213.1, XP_010459438.1
OG0003166	CARHR066590	XP_019092994.1
OG0003167	CARHR149390	XP_010514498.1, XP_010425568.1, XP_010502794.1
OG0003167	CARHR261760	XP_019086510.1
OG0003168	CARHR152340	XP_010502866.1, XP_010514634.1, XP_010425720.1
OG0003169	CARHR261440	XP_010450649.1, XP_010441203.1
OG0003169	CARHR148940	XP_010502764.1, XP_010514464.1
OG0003171	CARHR175210	XP_010494616.1, XP_010441762.1
OG0003171	CARHR176940, CARHR176790	XP_010481615.1
OG0003172	CARHR057460	XP_010511113.1, XP_010418975.1
OG0003173	CARHR136410, CARHR136420	XP_019101072.1, XP_010412995.1, XP_019100728.1
OG0003174	CARHR221280, CARHR221270	XP_010462153.1, XP_010500926.1
OG0003175	CARHR181060	XP_010442094.1, XP_010481921.1, XP_010494262.1
OG0003175	CARHR036260	XP_010461478.1, XP_010500192.1, XP_010479078.1
OG0003176	CARHR224210	XP_010439991.1, XP_010449602.1
OG0003176	CARHR213500	XP_010434654.1, XP_010449603.1, XP_010439992.1
OG0003177	CARHR256760	XP_019088078.1, XP_010482459.1, XP_019086169.1, XP_010442610.1
OG0003178	CARHR259140	XP_010440994.1, XP_010442439.1, XP_010482260.1
OG0003178	CARHR014940	XP_010458945.1, XP_010476503.1, XP_010496121.1
OG0003179	CARHR222880	XP_010434813.1, XP_010440148.1, XP_010449779.1
OG0003179	CARHR129990	XP_010516778.1, XP_010505094.1, XP_010509569.1
OG0003180	CARHR223660	XP_010449670.1, XP_010434724.1, XP_010440059.1
OG0003180	CARHR129330	XP_010516688.1, XP_010509642.1
OG0003181	CARHR160540, CARHR034760	XP_010503769.1, XP_010515475.1, XP_010426632.1
OG0003182	CARHR170880	XP_010469176.1, XP_010413551.1, XP_010512377.1
OG0003182	CARHR154600	XP_010465089.1, XP_010487039.2, XP_010499758.1
OG0003183	CARHR170150	XP_010413640.1, XP_010512257.1, XP_010469268.1
OG0003184	CARHR168830	XP_010504792.1, XP_019102431.1, XP_010516486.2, XP_019084934.1
OG0003185	CARHR150720, CARHR150710	XP_010515286.1
OG0003186	CARHR150380	XP_010503170.1, XP_010425945.1, XP_010514862.1
OG0003187	CARHR166130	XP_010504489.1, XP_010516205.1, XP_010427413.1, XP_010504487.1, XP_010427412.1, XP_010516203.1
OG0003189	CARHR164980	XP_010516047.1, XP_010427234.1, XP_010504330.1
OG0003190	CARHR163590	XP_010515869.2, XP_010427024.1
OG0003190	CARHR132090	XP_010505340.1, XP_010517021.2, XP_010509326.1
OG0003191	CARHR026290	XP_010497608.1
OG0003192	CARHR108470	XP_010467595.1, XP_010413244.1, XP_010489440.1
OG0003192	CARHR286350, CARHR239630	XP_010432820.1
OG0003193	CARHR166800	XP_010427506.1, XP_019102391.1, XP_010504574.1
OG0003193	CARHR136070	XP_010517577.1, XP_010505858.1, XP_010508784.1
OG0003194	CARHR222400, CARHR222410, CARHR133970, CARHR133960	XP_010435975.1, XP_010450661.1, XP_010505589.1, XP_010509060.1, XP_010517258.1
OG0003195	CARHR245350	XP_010437285.1, XP_019086385.1
OG0003196	CARHR116490	XP_019093898.1, XP_010417278.1, XP_019085130.1
OG0003197	CARHR254780	XP_010434611.1, XP_010422118.1, XP_010455577.1
OG0003197	CARHR187180	XP_010455575.1, XP_010455576.1
OG0003198	CARHR186090	XP_019083989.1, XP_010455114.1, XP_010494003.1
OG0003198	CARHR079630	XP_010464049.1, XP_010485964.1, XP_010425345.1
OG0003199	CARHR111240	XP_010489013.1, XP_010467788.1
OG0003199	CARHR236190	XP_010438458.1, XP_010433220.1, XP_010447982.1
OG0003200	CARHR078920	XP_019097010.1, XP_010463957.1, XP_010417830.1
OG0003200	CARHR185290	XP_010455191.1, XP_010421701.1, XP_010494105.1
OG0003201	CARHR079620	XP_010425236.1, XP_010464047.1, XP_010485960.1
OG0003202	CARHR194040	XP_010454146.1, XP_010492935.1, XP_010420670.1
OG0003202	CARHR080750	XP_010486114.1, XP_010437136.1, XP_010464191.1
OG0003203	CARHR081870	XP_010450124.1, XP_010464340.1, XP_019096957.1, XP_010464337.1, XP_010486267.1
OG0003204	CARHR088400	XP_010465218.1, XP_010465217.1
OG0003205	CARHR219730	XP_019085485.1
OG0003205	CARHR118090, CARHR218620	XP_019092782.1, XP_010486743.1, XP_010489770.1, XP_019096200.1, XP_019092178.1, XP_019099480.1, XP_010486728.1
OG0003205	CARHR105490, CARHR105460	XP_010492467.1
OG0003205	CARHR219790	XP_010495855.1, XP_019086285.1, XP_019089374.1
OG0003206	CARHR087360	XP_010499565.1, XP_010487011.1, XP_010465062.1
OG0003207	CARHR089470	XP_010419144.1, XP_010468166.1, XP_010468167.1
OG0003208	CARHR157630, CARHR283740, CARHR112470, CARHR094030	XP_010419060.1, XP_010415270.1, XP_010474196.1, XP_010513645.1, XP_010412734.1, XP_010468267.1, XP_010487788.1, XP_019101736.1
OG0003210	CARHR214750	XP_010440902.1, XP_010450966.1
OG0003211	CARHR004090	XP_010475136.1, XP_010484126.1, XP_010457530.1
OG0003211	CARHR010410	XP_019091431.1
OG0003212	CARHR006840, CARHR006830	XP_010487166.1, XP_010475466.1
OG0003213	CARHR008310	XP_010475642.1, XP_010458079.1, NP_001289915.1
OG0003214	CARHR052940	XP_010510979.1, XP_010418834.1, XP_010470161.1
OG0003214	CARHR010700	XP_010458403.1, XP_010475923.1
OG0003215	CARHR048390	XP_010473544.1
OG0003215	CARHR013030	XP_010476246.1, XP_010494547.1, XP_010458707.1
OG0003216	CARHR068650	XP_019096308.1
OG0003216	CARHR013530	XP_010476307.1, XP_010458760.2, XP_010495033.1
OG0003217	CARHR144710	XP_010513964.1, XP_019085782.1, XP_010502219.2
OG0003217	CARHR015090	XP_010476520.1, XP_010496260.1, XP_010458963.1
OG0003218	CARHR257870	XP_010482359.1
OG0003218	CARHR017870	XP_010498072.1, XP_010459303.1, XP_010476872.1
OG0003219	CARHR022960, CARHR258050, CARHR022900	XP_010477516.1
OG0003219	CARHR182150, CARHR182360	XP_010498732.1, XP_010460014.1
OG0003220	CARHR023020	XP_010498746.1, XP_010460025.1, XP_010477524.1
OG0003221	CARHR023270	XP_019086609.1, XP_010477564.1
OG0003221	CARHR023250	XP_019099154.1, XP_019091228.1, XP_010477563.1
OG0003222	CARHR064530	XP_010415831.1, XP_010471135.1
OG0003222	CARHR023300	XP_010460061.1, XP_010477567.1, XP_010498782.1
OG0003223	CARHR052060	XP_010473302.1, XP_019085201.1, XP_010418046.2
OG0003224	CARHR053520	XP_010418854.1, XP_010470210.1
OG0003224	CARHR053490	XP_010414666.1, XP_010470208.1, XP_010511027.1
OG0003225	CARHR147860	XP_010449864.1
OG0003225	CARHR290630	XP_010434899.1, XP_010449867.1, XP_010440225.1
OG0003226	CARHR037600	XP_010463262.1, XP_010479201.1, XP_010500308.1
OG0003226	CARHR037610	XP_010479202.1, XP_010461600.1, XP_010500309.1
OG0003227	CARHR242480	XP_010496487.1, XP_010488931.1, XP_010517878.1, XP_010437638.1, XP_010447106.1, XP_010432435.1, XP_010437637.1
OG0003228	CARHR241810, CARHR241800	XP_010437727.1, XP_010432522.1, XP_010447204.1
OG0003229	CARHR025230	XP_010477822.1, XP_010460272.1, XP_010499004.1, XP_010478930.1, XP_010461306.1, XP_010500026.1
OG0003230	CARHR235330	XP_010448099.1, XP_019088528.1, XP_010433339.1
OG0003231	CARHR146250	XP_010425183.1, XP_010502406.1, XP_010514154.1
OG0003231	CARHR146130	XP_010514144.1, XP_010502396.1
OG0003233	CARHR244690	XP_010432181.1, XP_010437359.1, XP_010446806.1
OG0003235	CARHR100950, CARHR108250	XP_019084585.1
OG0003236	CARHR113710	XP_010429172.1, XP_010472241.1, XP_010417011.1
OG0003237	CARHR263860	XP_010435789.1, XP_010441010.1, XP_010496567.1
OG0003237	CARHR153500	XP_010503013.1, XP_010514686.1, XP_019098741.1
OG0003239	CARHR150310	XP_019085807.1
OG0003239	CARHR150420, CARHR150390, CARHR150410, CARHR150350, CARHR150340	XP_010514880.1, XP_010425968.1
OG0003240	CARHR181630, CARHR264030	XP_010449571.1, XP_010439956.1
OG0003246	CARHR155130, CARHR155160	XP_010426106.1
OG0003247	CARHR154930	XP_010514998.1, XP_010426120.1, XP_010503294.1
OG0003247	CARHR285600	XP_010483545.1, XP_010443680.1
OG0003248	CARHR156820, CARHR156810	XP_019084804.1, XP_010515121.1
OG0003249	CARHR175040, CARHR149580	XP_010481447.1, XP_010494830.1, XP_010441573.1
OG0003250	CARHR198170	XP_010492338.1, XP_010453642.1, XP_010420168.1
OG0003250	CARHR075780	XP_019092556.1, XP_010485519.1
OG0003251	CARHR199320	XP_010420025.1
OG0003252	CARHR201130	XP_010491956.1, XP_010453263.1, XP_010419784.1
OG0003252	CARHR187430	XP_010424341.1, XP_010493873.1
OG0003253	CARHR225270	XP_010434536.1, XP_019091401.1, XP_010439854.1, XP_010496224.1
OG0003254	CARHR293760	XP_010444467.2, XP_010462467.1
OG0003254	CARHR203060	XP_010422870.1, XP_010453051.1
OG0003255	CARHR203070	XP_010453047.1, XP_010491679.1, XP_010422874.1
OG0003256	CARHR203150	XP_010422885.1, XP_010491668.1, XP_010453038.1
OG0003257	CARHR203740	XP_010452961.1, XP_010491603.1, XP_010422958.1
OG0003257	CARHR278470	XP_010461870.1, XP_010444384.1
OG0003258	CARHR278240	XP_010461645.1, XP_010484206.1, XP_010444363.1
OG0003258	CARHR203950	XP_010491573.1, XP_010422982.1, XP_010452936.2
OG0003259	CARHR123040	XP_010469930.1, XP_010510459.1, XP_010414343.1
OG0003260	CARHR123940	XP_010510361.1, XP_010414263.1, XP_010469851.1
OG0003261	CARHR124030	XP_010414250.1, XP_010469839.1, XP_010510340.1
OG0003262	CARHR005060	XP_010457645.1, XP_010475257.1, XP_010485067.1
OG0003263	CARHR039270, CARHR039280	XP_010461767.1, XP_010500471.1, XP_010479362.1
OG0003264	CARHR126930	XP_010509940.1, XP_010469522.1, XP_010413921.1
OG0003265	CARHR218340	XP_010437218.1, XP_010421953.1, XP_019090551.1
OG0003266	CARHR024910	XP_010460237.1, XP_019099193.1, XP_010477780.1
OG0003267	CARHR029800	XP_010478426.1
OG0003267	CARHR029790	XP_019094638.1, XP_010460833.1, XP_010499572.1
OG0003268	CARHR032520	XP_010443993.1, XP_010457637.1, XP_010483851.1, XP_010483852.1
OG0003269	CARHR204050	XP_010423009.1, XP_010491553.1
OG0003269	CARHR277980	XP_010484178.1, XP_010444334.1
OG0003270	CARHR099960, CARHR274970	XP_019094605.1, XP_019097600.1, XP_019088504.1, XP_019093281.1, XP_019096077.1
OG0003272	CARHR062410	XP_019082644.1, XP_010501829.1, XP_010513674.1
OG0003273	CARHR190580	XP_010421095.1, XP_010493405.1, XP_010454578.1
OG0003274	CARHR244900, CARHR118850, CARHR244930, CARHR108930	XP_010437329.1, XP_010446772.1, XP_010432160.1
OG0003275	CARHR087670	XP_019101462.1, XP_019092191.1, XP_010487052.1
OG0003276	CARHR272290	XP_010453733.1, XP_010443583.1, XP_010445551.1, XP_010436703.1
OG0003277	CARHR269400	XP_010450575.1
OG0003277	CARHR234130	XP_010433484.1, XP_010448254.1
OG0003278	CARHR158750	XP_010503632.1, XP_010515327.1, XP_010426490.1
OG0003278	CARHR279780	XP_010484421.1, XP_010463562.1, XP_010444596.1
OG0003279	CARHR158730	XP_010503630.1, XP_010426488.1, XP_010515324.1
OG0003279	CARHR279680	XP_010484408.1, XP_010444583.1, XP_010463494.1
OG0003280	CARHR040500, CARHR210130	XP_010452192.1, XP_010490788.1, XP_010455097.1, XP_010493987.1
OG0003281	CARHR012640	XP_010476205.1, XP_010494091.1, XP_010458664.1
OG0003282	CARHR023720	XP_010477624.1, XP_010498836.1, XP_010460116.1
OG0003283	CARHR115540	XP_010429573.1, XP_019083503.1, XP_010472598.1, XP_010472583.1
OG0003284	CARHR074140	XP_010472944.1, XP_010431655.1, XP_010417716.1
OG0003285	CARHR225790	XP_010449446.1, XP_010439792.1, XP_010434480.1
OG0003286	CARHR226510	XP_010449308.1, XP_010434368.1, XP_010439662.1
OG0003287	CARHR022660, CARHR022600, CARHR022630	XP_010459968.1
OG0003289	CARHR098370	XP_010511384.1, XP_010466525.1
OG0003289	CARHR221460	XP_010449974.1, XP_010435053.1
OG0003290	CARHR098110	XP_010420938.1, XP_010466491.1, XP_019097036.1
OG0003290	CARHR221720	XP_010440360.1, XP_010496130.1, XP_010435006.1
OG0003291	CARHR047760	XP_010473603.1, XP_010418382.1, XP_010430459.1, XP_019098617.1, XP_010430460.1, XP_010418383.1, XP_019093582.1
OG0003292	CARHR025090	XP_010498990.1, XP_010477805.1, XP_010462883.1
OG0003293	CARHR042080	XP_010500786.1, XP_010462032.1
OG0003294	CARHR090600	XP_019092622.1, XP_019095663.1, XP_019096720.1
