Orthogroup	Cardamine_hirsuta	Conringia_planisiliqua
OG0001716	CARHR078710	CP10_g42439_DN3_SP7_c.t1
OG0001717	CARHR091890	CP12_g30014_DN3_SP6_c.t1
OG0001719	CARHR080800	CP10_g42632_DN3_SP8_c.t1
OG0001719	CARHR194120	CP8_g54450_DN3_SP8_c.t1
OG0001720	CARHR080930	CP10_g42642_DN3_SP8_c.t1
OG0001720	CARHR194400	CP8_g54477_DN3_SP8_c.t1
OG0001721	CARHR080980	CP10_g42651_DN3_SP0_c.t1
OG0001721	CARHR081000	CP10_g42650_DN3_SP0_c.t1
OG0001723	CARHR081600	CP10_g42706_DN3_SP7_c.t1
OG0001723	CARHR182810	CP2_g48739_DN3_SP7_c.t1
OG0001724	CARHR259560	CP14_g23240_DN3_SP8_c.t1
OG0001724	CARHR084250	CP10_g42941_DN3_SP8_c.t1
OG0001725	CARHR184600, CARHR086050	CP16_g55041_DN3_SP8_c.t1
OG0001726	CARHR093310	CP12_g30133_DN3_SP8_c.t1
OG0001726	CARHR038200	CP1_g38264_DN3_SP8_c.t1
OG0001727	CARHR038740	CP1_g38235_DN3_SP0_c.t1
OG0001728	CARHR235690	CP5_g1203_DN3_SP8_c.t1
OG0001728	CARHR265830	CP8_g53238_DN3_SP8_c.t1
OG0001729	CARHR161020, CARHR161030	CP3_g14224_DN3_SP0_c.t1, CP3_g14223_DN3_SP0_c.t1
OG0001730	CARHR001000	CP1_g36475_DN3_SP0_c.t1
OG0001730	CARHR249200	CP8_g54584_DN3_SP1_c.t1
OG0001731	CARHR249240	CP8_g54578_DN3_SP3_c.t1
OG0001731	CARHR001060	CP1_g36478_DN2_SP7_c.t1
OG0001732	CARHR249720	CP11_g32124_DN3_SP5_c.t1
OG0001732	CARHR001700	CP1_g36541_DN3_SP0_c.t1
OG0001734	CARHR053980	CP2_g49520_DN3_SP8_c.t1
OG0001734	CARHR009780	CP1_g37262_DN3_SP8_c.t1
OG0001735	CARHR051970	CP2_g49202_DN3_SP5_c.t1
OG0001735	CARHR011170	CP1_g37393_DN3_SP8_c.t1
OG0001736	CARHR051380	CP2_g49155_DN3_SP8_c.t1
OG0001736	CARHR011400	CP1_g37413_DN3_SP8_c.t1
OG0001737	CARHR029730, CARHR029740	CP6_g7288_DN3_SP0_c.t1
OG0001737	CARHR012260	CP1_g37500_DN3_SP5_c.t1
OG0001738	CARHR049410	CP2_g49028_DN1_SP0_c.t1
OG0001738	CARHR012450	CP1_g37517_DN1_SP0_c.t1
OG0001739	CARHR013460	CP1_g37611_DN3_SP0_c.t1
OG0001740	CARHR023460	CP7_g45477_DN3_SP8_c.t1
OG0001741	CARHR246350	CP5_g217_DN3_SP8_c.t1
OG0001741	CARHR186780	CP9_g28761_DN3_SP8_c.t1
OG0001742	CARHR063760	CP9_g28671_DN3_SP5_c.t1
OG0001742	CARHR023790	CP7_g45447_DN3_SP7_c.t1
OG0001743	CARHR063450	CP9_g28644_DN3_SP6_c.t1
OG0001745	CARHR246940	CP5_g160_DN3_SP8_c.t1
OG0001745	CARHR113360	CP16_g54846_DN3_SP4_c.t1
OG0001746	CARHR113620	CP16_g54874_DN3_SP8_c.t1
OG0001746	CARHR246580	CP5_g196_DN3_SP7_c.t1
OG0001747	CARHR245970	CP5_g252_DN3_SP8_c.t1
OG0001747	CARHR114500	CP16_g54937_DN3_SP7_c.t1
OG0001748	CARHR095490	CP12_g30340_DN3_SP8_c.t1
OG0001748	CARHR040370	CP1_g38078_DN3_SP8_c.t1
OG0001749	CARHR106780	CP10_g43919_DN3_SP0_c.t1
OG0001749	CARHR243060	CP5_g532_DN2_SP0_c.t1
OG0001750	CARHR239500	CP5_g837_DN3_SP0_c.t1
OG0001751	CARHR238880	CP5_g899_DN3_SP0_c.t1, CP21_g10502_DN3_SP0_c.t1, CP21_g10507_DN3_SP0_c.t1
OG0001752	CARHR024250	CP7_g45401_DN3_SP0_c.t1
OG0001752	CARHR024240	CP7_g45400_DN2_SP0_c.t1
OG0001752	CARHR024230	CP7_g45402_DN2_SP0_c.t1
OG0001754	CARHR106430, CARHR106420	CP10_g44001_DN3_SP3_c.t1, CP10_g43997_DN3_SP6_c.t1
OG0001763	CARHR077510	CP10_g42342_DN3_SP2_c.t1
OG0001763	CARHR195630	CP11_g32216_DN3_SP8_c.t1
OG0001764	CARHR076960	CP10_g42288_DN3_SP0_c.t1
OG0001765	CARHR196820	CP11_g32329_DN3_SP8_c.t1
OG0001765	CARHR076790	CP10_g42269_DN3_SP8_c.t1
OG0001766	CARHR196960	CP11_g32338_DN3_SP0_c.t1
OG0001766	CARHR196980, CARHR196970	CP11_g32336_DN3_SP0_c.t1
OG0001767	CARHR011590	CP1_g37429_DN3_SP0_c.t1
OG0001768	CARHR063440	CP9_g28643_DN3_SP8_c.t1
OG0001769	CARHR075220	CP10_g42126_DN3_SP0_c.t1
OG0001769	CARHR198940	CP11_g32529_DN3_SP0_c.t1
OG0001770	CARHR125330	CP9_g29656_DN3_SP8_c.t1
OG0001770	CARHR199140	CP11_g32548_DN3_SP7_c.t1
OG0001771	CARHR286950	CP7_g44750_DN3_SP3_c.t1
OG0001772	CARHR202760	CP11_g32872_DN3_SP8_c.t1
OG0001772	CARHR279570, CARHR217670	CP2_g47732_DN3_SP8_c.t1
OG0001773	CARHR279360	CP2_g47756_DN3_SP0_c.t1
OG0001774	CARHR205160	CP1_g38553_DN3_SP0_c.t1, CP11_g33090_DN3_SP8_c.t1
OG0001774	CARHR274710	CP2_g48209_DN3_SP8_c.t1
OG0001775	CARHR205540	CP11_g33132_DN3_SP1_c.t1
OG0001775	CARHR275340	CP2_g48147_DN3_SP0_c.t1
OG0001776	CARHR002540	CP1_g36744_DN3_SP0_c.t1
OG0001776	CARHR251260, CARHR251250	CP11_g32008_DN3_SP1_c.t1, CP11_g32009_DN3_SP0_c.t1
OG0001777	CARHR007280	CP1_g37032_DN3_SP8_c.t1
OG0001777	CARHR122360	CP4_g25835_DN3_SP8_c.t1
OG0001778	CARHR122670	CP4_g25812_DN3_SP6_c.t1
OG0001779	CARHR122910	CP4_g25791_DN3_SP0_c.t1
OG0001779	CARHR007080	CP1_g37021_DN3_SP8_c.t1
OG0001780	CARHR006720	CP1_g36988_DN3_SP8_c.t1
OG0001780	CARHR123480	CP4_g25742_DN3_SP8_c.t1
OG0001781	CARHR005700	CP1_g36907_DN3_SP1_c.t1
OG0001781	CARHR124820	CP4_g25627_DN3_SP2_c.t1
OG0001782	CARHR127220, CARHR127210	CP4_g25429_DN3_SP6_c.t1, CP4_g25430_DN3_SP3_c.t1, CP12_g30808_DN3_SP6_c.t1
OG0001783	CARHR179160	CP13_g20199_DN3_SP8_c.t1
OG0001783	CARHR003230	CP1_g36685_DN3_SP8_c.t1
OG0001784	CARHR232650	CP19_g18122_DN3_SP7_c.t1
OG0001784	CARHR264220	CP8_g53051_DN3_SP0_c.t1
OG0001785	CARHR264920	CP8_g53141_DN3_SP8_c.t1
OG0001785	CARHR232870	CP19_g18099_DN3_SP4_c.t1
OG0001787	CARHR181040	CP13_g20435_DN3_SP0_c.t1
OG0001787	CARHR036230	CP1_g38642_DN3_SP0_c.t1
OG0001788	CARHR180890	CP7_g45116_DN3_SP0_c.t1
OG0001789	CARHR029780	CP7_g44865_DN3_SP8_c.t1
OG0001789	CARHR128780	CP4_g25274_DN3_SP8_c.t1
OG0001791	CARHR276790	CP2_g48011_DN3_SP1_c.t1
OG0001792	CARHR284290	CP3_g14580_DN2_SP0_c.t1, CP3_g14578_DN3_SP1_c.t1, CP3_g14579_DN2_SP0_c.t1
OG0001793	CARHR026840	CP7_g45157_DN3_SP0_c.t1
OG0001794	CARHR214990	CP1_g38426_DN3_SP0_c.t1
OG0001794	CARHR189590	CP1_g38427_DN3_SP0_c.t1
OG0001795	CARHR187320	CP2_g48503_DN3_SP0_c.t1
OG0001796	CARHR152960	CP3_g15432_DN3_SP0_c.t1
OG0001797	CARHR104630	CP3_g15333_DN3_SP0_c.t1
OG0001797	CARHR191310	CP8_g54174_DN3_SP0_c.t1
OG0001798	CARHR150570	CP3_g14888_DN3_SP8_c.t1
OG0001798	CARHR274090	CP8_g54063_DN3_SP4_c.t1
OG0001799	CARHR273480, CARHR273460	CP8_g54013_DN3_SP6_c.t1, CP8_g54014_DN3_SP4_c.t1
OG0001800	CARHR155400	CP3_g14721_DN3_SP8_c.t1
OG0001800	CARHR285380	CP8_g53924_DN3_SP8_c.t1
OG0001802	CARHR269290	CP8_g53575_DN3_SP0_c.t1
OG0001802	CARHR234180	CP19_g17977_DN3_SP1_c.t1
OG0001803	CARHR086320	CP10_g43141_DN2_SP0_c.t1
OG0001803	CARHR206740	CP11_g33237_DN2_SP0_c.t1
OG0001804	CARHR207610	CP11_g33337_DN3_SP8_c.t1
OG0001804	CARHR109370	CP10_g43640_DN3_SP5_c.t1
OG0001805	CARHR085060	CP10_g43017_DN3_SP8_c.t1
OG0001805	CARHR208760	CP11_g33439_DN3_SP8_c.t1
OG0001806	CARHR084770	CP10_g42989_DN3_SP7_c.t1
OG0001806	CARHR209090	CP11_g33475_DN3_SP7_c.t1
OG0001807	CARHR209140	CP11_g33479_DN3_SP7_c.t1
OG0001807	CARHR084750	CP10_g42987_DN3_SP8_c.t1
OG0001808	CARHR211310	CP11_g33572_DN3_SP0_c.t1
OG0001809	CARHR148580	CP13_g19278_DN3_SP8_c.t1
OG0001809	CARHR213760	CP5_g1335_DN3_SP8_c.t1
OG0001811	CARHR017680	CP1_g39180_DN3_SP0_c.t1
OG0001811	CARHR071950	CP9_g29481_DN3_SP0_c.t1
OG0001813	CARHR021640	CP7_g45654_DN3_SP7_c.t1
OG0001814	CARHR070240	CP9_g29318_DN3_SP4_c.t1
OG0001814	CARHR021530	CP7_g45662_DN3_SP8_c.t1
OG0001815	CARHR069630	CP9_g29252_DN3_SP0_c.t1
OG0001815	CARHR020800	CP7_g45731_DN3_SP0_c.t1
OG0001817	CARHR214640	CP5_g1683_DN3_SP0_c.t1
OG0001818	CARHR019950	CP7_g45819_DN3_SP3_c.t1
OG0001818	CARHR068430	CP9_g29146_DN3_SP1_c.t1
OG0001819	CARHR107720	CP10_g43790_DN2_SP0_c.t1
OG0001819	CARHR243840	CP5_g460_DN3_SP0_c.t1
OG0001820	CARHR244410	CP5_g408_DN2_SP5_c.t1
OG0001820	CARHR108360	CP10_g43736_DN3_SP0_c.t1
OG0001821	CARHR130710	CP4_g25098_DN3_SP8_c.t1
OG0001821	CARHR162800	CP3_g14070_DN3_SP8_c.t1
OG0001822	CARHR147510	CP13_g19360_DN3_SP8_c.t1
OG0001822	CARHR131280	CP4_g25061_DN3_SP8_c.t1
OG0001824	CARHR066000	CP9_g28934_DN3_SP8_c.t1
OG0001825	CARHR267920, CARHR267930	CP8_g53429_DN1_SP0_c.t1
OG0001826	CARHR067640	CP9_g29077_DN3_SP0_c.t1
OG0001827	CARHR236890	CP5_g1083_DN3_SP8_c.t1
OG0001827	CARHR110280	CP10_g43541_DN3_SP1_c.t1
OG0001828	CARHR025170	CP7_g45313_DN3_SP8_c.t1
OG0001828	CARHR062490	CP9_g28555_DN3_SP8_c.t1
OG0001829	CARHR225180	CP6_g6975_DN3_SP3_c.t1
OG0001829	CARHR175620	CP13_g19899_DN3_SP0_c.t1
OG0001830	CARHR176640	CP13_g19979_DN3_SP5_c.t1
OG0001830	CARHR225990	CP6_g6899_DN3_SP8_c.t1
OG0001831	CARHR006900, CARHR182190, CARHR185730, CARHR007110	CP7_g44409_DN3_SP0_c.t1, CP7_g44261_DN3_SP0_c.t1
OG0001832	CARHR097170	CP12_g30480_DN3_SP4_c.t1
OG0001832	CARHR041850	CP1_g37958_DN3_SP8_c.t1
OG0001833	CARHR091300	CP12_g29966_DN3_SP8_c.t1
OG0001834	CARHR128450	CP4_g25307_DN3_SP3_c.t1
OG0001834	CARHR265440	CP8_g53199_DN3_SP7_c.t1
OG0001836	CARHR204790	CP1_g37020_DN3_SP7_c.t1
OG0001837	CARHR105810	CP10_g44086_DN3_SP6_c.t1
OG0001837	CARHR242230	CP5_g605_DN3_SP8_c.t1
OG0001838	CARHR293450	CP10_g43839_DN3_SP8_c.t1
OG0001838	CARHR243580	CP5_g483_DN3_SP8_c.t1
OG0001839	CARHR231190	CP19_g18276_DN3_SP7_c.t1
OG0001839	CARHR255520	CP20_g4309_DN3_SP3_c.t1
OG0001840	CARHR229930	CP19_g18386_DN3_SP7_c.t1
OG0001840	CARHR254330	CP20_g4401_DN3_SP8_c.t1
OG0001842	CARHR227350	CP28_g33819_DN3_SP0_c.t1, CP6_g6885_DN3_SP0_c.t1
OG0001843	CARHR252160	CP11_g31923_DN3_SP8_c.t1
OG0001843	CARHR227680	CP6_g6749_DN3_SP3_c.t1
OG0001844	CARHR252530, CARHR215970	CP11_g31895_DN3_SP0_c.t1
OG0001844	CARHR228240	CP6_g6696_DN3_SP0_c.t1
OG0001845	CARHR007940	CP1_g37093_DN3_SP8_c.t1
OG0001846	CARHR167290	CP3_g13636_DN3_SP3_c.t1
OG0001846	CARHR136480	CP16_g55633_DN3_SP7_c.t1
OG0001847	CARHR143040	CP4_g23957_DN3_SP2_c.t1
OG0001848	CARHR172440	CP3_g13178_DN3_SP8_c.t1
OG0001848	CARHR142360	CP4_g24022_DN2_SP8_c.t1
OG0001849	CARHR171030	CP3_g13327_DN3_SP0_c.t1
OG0001849	CARHR140380	CP4_g24214_DN3_SP0_c.t1
OG0001850	CARHR170610	CP3_g13361_DN3_SP0_c.t1
OG0001850	CARHR140010	CP4_g24246_DN3_SP5_c.t1
OG0001851	CARHR170510	CP3_g13372_DN3_SP8_c.t1
OG0001851	CARHR139810	CP4_g24268_DN3_SP4_c.t1
OG0001852	CARHR170410	CP3_g13382_DN3_SP8_c.t1
OG0001852	CARHR139510	CP4_g24295_DN3_SP8_c.t1
OG0001853	CARHR139340	CP4_g24310_DN3_SP7_c.t1
OG0001853	CARHR170310	CP3_g13389_DN3_SP8_c.t1
OG0001854	CARHR170070	CP3_g13418_DN3_SP0_c.t1
OG0001855	CARHR136060	CP4_g24625_DN3_SP1_c.t1
OG0001855	CARHR159410, CARHR166770	CP3_g13684_DN3_SP0_c.t1
OG0001856	CARHR165660	CP3_g13787_DN3_SP1_c.t1
OG0001857	CARHR164700, CARHR164710	CP3_g13879_DN3_SP0_c.t1, CP3_g13876_DN2_SP0_c.t1, CP3_g13877_DN2_SP0_c.t1, CP3_g13875_DN3_SP0_c.t1, CP3_g13878_DN3_SP0_c.t1
OG0001858	CARHR163240	CP3_g14028_DN3_SP0_c.t1
OG0001858	CARHR131570	CP4_g25033_DN3_SP0_c.t1
OG0001859	CARHR244880	CP5_g360_DN3_SP6_c.t1
OG0001859	CARHR108920	CP10_g43681_DN3_SP8_c.t1
OG0001860	CARHR245160	CP5_g336_DN3_SP8_c.t1
OG0001860	CARHR109200	CP10_g43652_DN3_SP1_c.t1
OG0001861	CARHR057670	CP9_g28085_DN3_SP0_c.t1
OG0001862	CARHR253680, CARHR253690	CP11_g31775_DN3_SP0_c.t1
OG0001863	CARHR252950	CP11_g31854_DN3_SP0_c.t1
OG0001864	CARHR114080	CP16_g54912_DN3_SP0_c.t1
OG0001864	CARHR246210	CP5_g230_DN2_SP0_c.t1
OG0001865	CARHR034770	CP1_g41211_DN3_SP1_c.t1
OG0001865	CARHR259540	CP14_g23242_DN3_SP0_c.t1
OG0001866	CARHR009750	CP1_g37259_DN3_SP8_c.t1
OG0001866	CARHR082890	CP10_g42822_DN3_SP8_c.t1
OG0001868	CARHR283990, CARHR284030	CP2_g49424_DN2_SP0_c.t1, CP2_g49480_DN2_SP0_c.t1
OG0001868	CARHR284040, CARHR284080	CP2_g49384_DN2_SP0_c.t1, CP2_g49357_DN1_SP0_c.t1
OG0001869	CARHR021420	CP7_g45672_DN3_SP8_c.t1
OG0001871	CARHR076590	CP10_g42253_DN3_SP7_c.t1
OG0001872	CARHR080620	CP10_g42613_DN3_SP3_c.t1
OG0001872	CARHR099540	CP12_g30731_DN3_SP3_c.t1
OG0001873	CARHR014380	CP1_g37703_DN3_SP5_c.t1
OG0001875	CARHR262680	CP5_g1522_DN3_SP2_c.t1
OG0001875	CARHR152150	CP13_g19140_DN3_SP1_c.t1
OG0001876	CARHR262800, CARHR262760	CP5_g1526_DN3_SP7_c.t1
OG0001876	CARHR262810	CP5_g1527_DN3_SP1_c.t1
OG0001877	CARHR214290	CP5_g1645_DN3_SP0_c.t1
OG0001877	CARHR059450	CP39_g21140_DN3_SP0_c.t1
OG0001878	CARHR248510, CARHR248500	CP8_g54642_DN3_SP7_c.t1
OG0001878	CARHR000740	CP1_g36455_DN3_SP8_c.t1
OG0001879	CARHR010860	CP1_g37367_DN3_SP6_c.t1
OG0001879	CARHR233470	CP19_g18046_DN3_SP8_c.t1
OG0001880	CARHR010920	CP1_g37372_DN3_SP8_c.t1
OG0001880	CARHR051770	CP2_g49229_DN3_SP8_c.t1
OG0001881	CARHR012350	CP1_g37509_DN3_SP8_c.t1
OG0001881	CARHR049540	CP2_g49041_DN3_SP8_c.t1
OG0001882	CARHR012400	CP1_g37512_DN3_SP0_c.t1
OG0001883	CARHR048420	CP2_g48964_DN3_SP3_c.t1
OG0001883	CARHR013010	CP1_g37571_DN3_SP3_c.t1
OG0001884	CARHR146590	CP13_g19447_DN3_SP8_c.t1
OG0001884	CARHR013590	CP1_g37624_DN3_SP8_c.t1
OG0001885	CARHR145010	CP13_g19571_DN3_SP8_c.t1
OG0001885	CARHR014960	CP1_g37758_DN3_SP8_c.t1
OG0001886	CARHR015840	CP7_g46200_DN3_SP1_c.t1
OG0001886	CARHR038890	CP1_g38223_DN3_SP8_c.t1
OG0001887	CARHR016280	CP7_g46156_DN3_SP0_c.t1
OG0001888	CARHR065240	CP9_g28869_DN3_SP7_c.t1
OG0001888	CARHR017890	CP7_g46016_DN3_SP8_c.t1
OG0001889	CARHR018050	CP7_g46001_DN1_SP0_c.t1
OG0001890	CARHR144970	CP13_g19575_DN3_SP7_c.t1
OG0001891	CARHR063180	CP9_g28616_DN1_SP0_c.t1
OG0001891	CARHR024550	CP7_g45372_DN3_SP0_c.t1
OG0001892	CARHR246400	CP5_g213_DN3_SP5_c.t1
OG0001892	CARHR246390	CP5_g214_DN3_SP5_c.t1
OG0001893	CARHR115740, CARHR115750	CP16_g55452_DN3_SP0_c.t1
OG0001893	CARHR240360	CP5_g763_DN3_SP1_c.t1
OG0001894	CARHR284860	CP17_g5100_DN2_SP0_c.t1
OG0001894	CARHR241980	CP5_g628_DN3_SP0_c.t1
OG0001895	CARHR117620	CP16_g55119_DN3_SP0_c.t1
OG0001896	CARHR117640	CP16_g55117_DN3_SP1_c.t1
OG0001896	CARHR239220	CP5_g865_DN3_SP3_c.t1
OG0001897	CARHR238810	CP5_g906_DN3_SP8_c.t1
OG0001897	CARHR117960	CP16_g55077_DN3_SP8_c.t1, CP16_g54963_DN3_SP0_c.t1
OG0001899	CARHR110840	CP29_g22112_DN2_SP0_c.t1, CP3_g15020_DN1_SP0_c.t1, CP17_g5060_DN2_SP0_c.t1, CP5_g2152_DN3_SP0_c.t1, CP1_g41161_DN1_SP0_c.t1, CP15_g35249_DN1_SP0_c.t1
OG0001900	CARHR262370	CP5_g1479_DN2_SP8_c.t1
OG0001900	CARHR151860	CP13_g19160_DN2_SP8_c.t1
OG0001902	CARHR274220, CARHR264730, CARHR190320, CARHR248460	CP8_g54645_DN2_SP0_c.t1
OG0001910	CARHR238440	CP5_g942_DN3_SP8_c.t1
OG0001910	CARHR184680	CP16_g55045_DN3_SP8_c.t1
OG0001911	CARHR118290	CP16_g55058_DN3_SP8_c.t1, CP16_g55059_DN3_SP0_c.t1
OG0001911	CARHR238570	CP5_g927_DN3_SP7_c.t1
OG0001912	CARHR196860	CP11_g32332_DN3_SP0_c.t1
OG0001912	CARHR076740	CP10_g42264_DN3_SP8_c.t1
OG0001913	CARHR078570	CP6_g9451_DN2_SP0_c.t1
OG0001913	CARHR082080	CP10_g42751_DN2_SP0_c.t1
OG0001914	CARHR076320	CP10_g42231_DN3_SP0_c.t1
OG0001914	CARHR197500	CP11_g32389_DN3_SP0_c.t1
OG0001915	CARHR199950	CP11_g32620_DN3_SP8_c.t1
OG0001915	CARHR082880	CP10_g42821_DN3_SP7_c.t1
OG0001916	CARHR193510	CP8_g54391_DN3_SP1_c.t1
OG0001917	CARHR193390	CP8_g54382_DN3_SP6_c.t1
OG0001918	CARHR188500	CP2_g48411_DN3_SP7_c.t1
OG0001918	CARHR202580	CP11_g32853_DN3_SP6_c.t1
OG0001919	CARHR188590	CP2_g48403_DN3_SP0_c.t1
OG0001919	CARHR202680	CP11_g32864_DN3_SP0_c.t1
OG0001920	CARHR279130	CP2_g47777_DN3_SP0_c.t1
OG0001920	CARHR203260, CARHR203270	CP11_g32925_DN3_SP0_c.t1
OG0001922	CARHR114060	CP16_g54907_DN3_SP8_c.t1
OG0001922	CARHR203730	CP11_g32963_DN3_SP8_c.t1
OG0001923	CARHR203960	CP11_g32983_DN2_SP0_c.t1
OG0001923	CARHR278170	CP2_g47877_DN3_SP0_c.t1
OG0001924	CARHR205320	CP11_g33105_DN3_SP0_c.t1
OG0001924	CARHR274960	CP2_g48182_DN3_SP6_c.t1
OG0001925	CARHR006460	CP1_g36962_DN3_SP0_c.t1
OG0001926	CARHR124110	CP4_g25694_DN3_SP8_c.t1
OG0001926	CARHR006430	CP1_g36960_DN3_SP7_c.t1
OG0001927	CARHR124740	CP4_g25638_DN3_SP7_c.t1
OG0001928	CARHR105570	CP17_g5028_DN3_SP0_c.t1, CP15_g36145_DN3_SP0_c.t1
OG0001929	CARHR004100	CP1_g36603_DN3_SP6_c.t1
OG0001929	CARHR127130	CP4_g25439_DN3_SP8_c.t1
OG0001930	CARHR179130	CP13_g20194_DN2_SP0_c.t1
OG0001930	CARHR003190	CP1_g36691_DN3_SP8_c.t1
OG0001931	CARHR264980	CP8_g53150_DN3_SP8_c.t1
OG0001932	CARHR141810	CP4_g24072_DN2_SP0_c.t1
OG0001933	CARHR027520	CP7_g45086_DN3_SP0_c.t1
OG0001934	CARHR030580	CP7_g44793_DN3_SP8_c.t1
OG0001934	CARHR129180	CP4_g25240_DN3_SP8_c.t1
OG0001935	CARHR129530	CP4_g25207_DN3_SP7_c.t1
OG0001935	CARHR031920	CP7_g44644_DN3_SP8_c.t1
OG0001936	CARHR129480, CARHR230030	CP4_g25212_DN3_SP4_c.t1
OG0001936	CARHR031980	CP7_g44638_DN3_SP0_c.t1
OG0001937	CARHR159150	CP3_g14369_DN2_SP0_c.t1, CP6_g7530_DN2_SP0_c.t1
OG0001937	CARHR280380	CP2_g47654_DN2_SP0_c.t1
OG0001938	CARHR090020	CP10_g43472_DN3_SP8_c.t1
OG0001938	CARHR184770, CARHR274540	CP2_g48225_DN3_SP5_c.t1
OG0001939	CARHR189850	CP2_g48296_DN3_SP0_c.t1
OG0001939	CARHR157670	CP3_g14491_DN3_SP8_c.t1
OG0001940	CARHR240390	CP5_g760_DN3_SP8_c.t1
OG0001940	CARHR187770	CP2_g48453_DN3_SP4_c.t1
OG0001941	CARHR192540	CP3_g16063_DN3_SP4_c.t1
OG0001941	CARHR285300	CP8_g54293_DN3_SP6_c.t1
OG0001942	CARHR151110	CP3_g14959_DN3_SP1_c.t1
OG0001942	CARHR190630	CP8_g54112_DN3_SP1_c.t1
OG0001943	CARHR274210	CP8_g54076_DN3_SP7_c.t1
OG0001943	CARHR150700	CP3_g14893_DN3_SP2_c.t1
OG0001944	CARHR273120	CP3_g14780_DN3_SP7_c.t1, CP8_g53981_DN2_SP1_c.t1
OG0001945	CARHR052350	CP2_g49242_DN3_SP1_c.t1
OG0001945	CARHR051870	CP2_g49222_DN3_SP1_c.t1
OG0001946	CARHR206020	CP11_g33188_DN3_SP3_c.t1, CP1_g39560_DN3_SP0_c.t1
OG0001947	CARHR233260	CP19_g18061_DN3_SP6_c.t1
OG0001948	CARHR271260	CP8_g53743_DN3_SP0_c.t1
OG0001948	CARHR233290	CP19_g18058_DN3_SP0_c.t1
OG0001949	CARHR107320	CP10_g43862_DN3_SP1_c.t1
OG0001949	CARHR107330	CP10_g43861_DN3_SP8_c.t1
OG0001950	CARHR263500	CP5_g1588_DN3_SP8_c.t1
OG0001950	CARHR153250	CP2_g48857_DN3_SP8_c.t1
OG0001951	CARHR234060	CP19_g17992_DN3_SP8_c.t1
OG0001951	CARHR269510	CP8_g53598_DN3_SP8_c.t1
OG0001952	CARHR268240	CP8_g53462_DN3_SP2_c.t1
OG0001952	CARHR234620	CP5_g1311_DN3_SP8_c.t1
OG0001953	CARHR267980	CP8_g53435_DN3_SP8_c.t1
OG0001953	CARHR234820	CP5_g1291_DN3_SP8_c.t1
OG0001955	CARHR206640	CP11_g33247_DN3_SP1_c.t1
OG0001955	CARHR086410	CP10_g43148_DN3_SP0_c.t1
OG0001956	CARHR085220	CP10_g43029_DN3_SP8_c.t1
OG0001956	CARHR208430	CP11_g33411_DN3_SP8_c.t1
OG0001957	CARHR084410	CP10_g42956_DN3_SP8_c.t1
OG0001957	CARHR209830	CP11_g33540_DN3_SP5_c.t1
OG0001958	CARHR210040	CP11_g33563_DN3_SP8_c.t1
OG0001958	CARHR084270	CP10_g42944_DN3_SP8_c.t1
OG0001959	CARHR211690	CP11_g33705_DN3_SP8_c.t1
OG0001959	CARHR241090	CP10_g42864_DN3_SP2_c.t1
OG0001960	CARHR148700	CP13_g19267_DN3_SP8_c.t1
OG0001960	CARHR261300	CP5_g1348_DN3_SP8_c.t1
OG0001961	CARHR016260	CP7_g46159_DN3_SP0_c.t1
OG0001961	CARHR074040	CP9_g29662_DN3_SP0_c.t1
OG0001962	CARHR073640	CP9_g29626_DN3_SP8_c.t1
OG0001963	CARHR016500	CP7_g46134_DN3_SP6_c.t1
OG0001963	CARHR073570	CP9_g29617_DN3_SP7_c.t1
OG0001964	CARHR016770	CP7_g46112_DN3_SP6_c.t1
OG0001965	CARHR021410	CP7_g45673_DN3_SP8_c.t1
OG0001965	CARHR070100	CP9_g29298_DN3_SP8_c.t1
OG0001966	CARHR243950	CP5_g449_DN2_SP0_c.t1, CP5_g441_DN3_SP0_c.t1
OG0001967	CARHR021050	CP7_g45707_DN3_SP8_c.t1
OG0001967	CARHR069850	CP9_g29273_DN3_SP5_c.t1
OG0001968	CARHR069430	CP9_g29233_DN3_SP1_c.t1
OG0001969	CARHR293600	CP10_g43824_DN3_SP5_c.t1
OG0001969	CARHR243610	CP5_g479_DN3_SP6_c.t1
OG0001970	CARHR107700	CP10_g43791_DN3_SP8_c.t1
OG0001970	CARHR243830	CP5_g461_DN3_SP6_c.t1
OG0001971	CARHR108010	CP10_g43765_DN3_SP8_c.t1
OG0001972	CARHR108170	CP10_g43744_DN3_SP3_c.t1
OG0001972	CARHR244320	CP5_g418_DN3_SP8_c.t1
OG0001973	CARHR088810	CP10_g43367_DN3_SP6_c.t1
OG0001973	CARHR044530	CP7_g46337_DN3_SP1_c.t1
OG0001974	CARHR089900	CP10_g43463_DN3_SP8_c.t1
OG0001974	CARHR043520	CP7_g46250_DN3_SP8_c.t1
OG0001975	CARHR162880	CP3_g14062_DN3_SP8_c.t1
OG0001975	CARHR130870	CP4_g25083_DN3_SP7_c.t1
OG0001977	CARHR219300	CP71_g11196_DN2_SP6_c.t1
OG0001977	CARHR100100	CP12_g30785_DN2_SP4_c.t1
OG0001978	CARHR076370	CP10_g42235_DN3_SP0_c.t1
OG0001979	CARHR220770	CP6_g7488_DN3_SP3_c.t1
OG0001979	CARHR098960	CP12_g30662_DN3_SP8_c.t1
OG0001980	CARHR221060	CP6_g7464_DN3_SP8_c.t1
