Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0004334	CARHR138210	Np006G3274500
OG0004335	CARHR138160	Np006G3275300
OG0004336	CARHR137940	Np006G3278800
OG0004337	CARHR174180	Np001G0329900
OG0004338	CARHR174260	Np001G0331500
OG0004339	CARHR174340	Np001G0333000
OG0004340	CARHR080250	Np007G4180600
OG0004341	CARHR080480	Np007G4177600
OG0004341	CARHR164130	Np001G0572900
OG0004342	CARHR081270	Np007G4166100
OG0004343	CARHR081380	Np007G4165200
OG0004344	CARHR149210	Np007G4148000
OG0004345	CARHR084550	Np007G4125400
OG0004346	CARHR085790	Np007G4106200
OG0004347	CARHR086390, CARHR086400	Np007G4097900
OG0004348	CARHR086590	Np007G4094200
OG0004348	CARHR206550	Np003G1323300
OG0004349	CARHR087110	Np007G4088200
OG0004350	CARHR087710	Np007G4080500
OG0004351	CARHR045180	Np004G1910600
OG0004351	CARHR088110	Np007G4075300
OG0004352	CARHR088580	Np007G4065900
OG0004353	CARHR088940	Np007G4060500, Np004G2330600
OG0004354	CARHR089080	Np007G4059300
OG0004355	CARHR089790	Np007G4049900
OG0004357	CARHR090430	Np007G4039400
OG0004358	CARHR090470	Np007G4038900, Np002G0865500
OG0004359	CARHR091120	Np007G3902500
OG0004360	CARHR111390, CARHR111380, CARHR111360	Np007G3717400
OG0004361	CARHR092370	Np007G3920400
OG0004362	CARHR094070	Np007G3947600
OG0004363	CARHR094420	Np007G3954200
OG0004364	CARHR095030	Np007G3968800
OG0004366	CARHR096200	Np011G4357300, Np011G4358900
OG0004367	CARHR096780	Np007G3806500
OG0004368	CARHR096940	Np007G3808600
OG0004369	CARHR097150	Np007G3811900
OG0004370	CARHR215080	Np005G3124700
OG0004371	CARHR215950	Np005G3111800
OG0004371	CARHR057570	Np002G0973600
OG0004373	CARHR099760	Np007G3854400
OG0004374	CARHR099200	Np007G3843800
OG0004375	CARHR098270	Np007G3970400, Np007G3830900
OG0004376	CARHR097820	Np007G3823600
OG0004377	CARHR097660	Np007G3820500
OG0004378	CARHR097640	Np007G3820400
OG0004380	CARHR216460	Np005G3108700
OG0004380	CARHR056920	Np002G0993100
OG0004381	CARHR194350	Np003G1464800
OG0004382	CARHR161270, CARHR159560, CARHR054620, CARHR159570	Np001G0534900
OG0004383	CARHR161140, CARHR161130, CARHR161120	Np001G0533400
OG0004384	CARHR001830, CARHR001610	Np004G2582800
OG0004385	CARHR002850	Np004G2569600
OG0004387	CARHR005490, CARHR038450	Np004G2537700
OG0004388	CARHR007700	Np004G2515000
OG0004389	CARHR165900, CARHR009110	Np004G2500500
OG0004391	CARHR009720	Np004G2493200
OG0004392	CARHR012210	Np004G2462100
OG0004393	CARHR012830	Np004G2452100
OG0004394	CARHR012880	Np004G2451400
OG0004395	CARHR013050	Np004G2448700
OG0004396	CARHR017040	Np004G2396300
OG0004397	CARHR021840	Np004G2339700
OG0004398	CARHR022450	Np004G2327300
OG0004399	CARHR023010	Np004G2319400
OG0004400	CARHR291080	Np002G0835200
OG0004401	CARHR063380	Np002G0855800
OG0004403	CARHR048260	Np002G1220700, Np005G3018400
OG0004404	CARHR289790, CARHR289800	Np002G1074000, Np002G1074900
OG0004405	CARHR212510	Np002G1243900
OG0004408	CARHR246800	Np005G2621500
OG0004409	CARHR245260	Np005G2686100
OG0004410	CARHR243500	Np005G2660200
OG0004411	CARHR241240	Np005G2633400
OG0004412	CARHR248310	Np006G3657600
OG0004413	CARHR241750	Np005G2638500
OG0004414	CARHR241970	Np005G2640900
OG0004415	CARHR242110	Np005G2642000
OG0004416	CARHR239930	Np005G2710000
OG0004417	CARHR239490	Np005G2716000
OG0004418	CARHR239260	Np005G2718500
OG0004419	CARHR000110	Np005G2988500
OG0004419	CARHR099600	Np007G3850300
OG0004420	CARHR286270	Np004G2043000
OG0004421	CARHR249410	Np003G1882900
OG0004422	CARHR249370	Np003G1883400
OG0004423	CARHR236030	Np005G2766100
OG0004425	CARHR026720	Np004G2099000
OG0004428	CARHR040150	Np004G1970700
OG0004433	CARHR127570, CARHR127120	Np005G3115500
OG0004434	CARHR256930, CARHR256920	Np001G0206900
OG0004438	CARHR101040, CARHR219910, CARHR284610	Np001G0169500
OG0004439	CARHR180930	Np001G0418600
OG0004440	CARHR072570	Np002G0727900
OG0004451	CARHR230120	Np005G2844000
OG0004452	CARHR155770	Np001G0469300
OG0004453	CARHR133690	Np006G3345700
OG0004454	CARHR174070	Np007G3855400
OG0004455	CARHR144840	Np001G0259100
OG0004456	CARHR194960	Np003G1455900
OG0004457	CARHR004000	Np004G2556300
OG0004458	CARHR196330	Np003G1440000
OG0004459	CARHR291550	Np005G2851200, Np005G2957600, Np005G2957500, Np001G0369000, Np001G0698700
OG0004460	CARHR197040	Np003G1433100
OG0004461	CARHR197490	Np003G1427700
OG0004462	CARHR198200	Np003G1419900
OG0004463	CARHR198530	Np003G1417100
OG0004464	CARHR106940	Np007G3770100, Np001G0434600
OG0004465	CARHR199690	Np003G1406100
OG0004466	CARHR199980	Np003G1402700
OG0004468	CARHR200340	Np003G1398100, Np007G3783000
OG0004469	CARHR200500	Np003G1396300
OG0004470	CARHR200700	Np003G1392700
OG0004471	CARHR201080	Np003G1388900
OG0004472	CARHR201350	Np003G1385200
OG0004473	CARHR149000, CARHR202190	Np001G0127600, Np003G1377000
OG0004475	CARHR202530	Np003G1371600
OG0004476	CARHR202780	Np003G1368500
OG0004478	CARHR204220	Np003G1353000
OG0004479	CARHR205100	Np003G1342500
OG0004480	CARHR251560	Np003G1856100
OG0004481	CARHR251690	Np003G1854400
OG0004482	CARHR232480	Np005G2812200
OG0004484	CARHR120020	Np006G3607900
OG0004485	CARHR120720	Np006G3586800
OG0004486	CARHR121010, CARHR121040, CARHR121030	Np006G3589100
OG0004487	CARHR122930	Np006G3503800, Np008G4283200
OG0004488	CARHR123050	Np006G3508000, Np006G3508600
OG0004489	CARHR123220	Np006G3521900
OG0004490	CARHR123620	Np006G3527500, Np006G3479600
OG0004491	CARHR123870	Np006G3476600
OG0004492	CARHR123910	Np006G3532000, Np006G3475900
OG0004493	CARHR125150	Np006G3552700
OG0004494	CARHR126500	Np006G3570700
OG0004495	CARHR126660	Np006G3573000
OG0004496	CARHR126980	Np006G3576600
OG0004497	CARHR127380	Np007G4066100, Np009G4316300
OG0004498	CARHR127450	Np009G4319900, Np006G3452400
OG0004499	CARHR180160, CARHR180140	Np001G0412600
OG0004500	CARHR003590	Np004G2560300
OG0004500	CARHR179960	Np001G0410200
OG0004502	CARHR233180	Np005G2802700, Np005G3052800
OG0004503	CARHR036280, CARHR036330	Np004G2019000
OG0004504	CARHR027380	Np004G2107300
OG0004505	CARHR027600	Np004G2109600
OG0004507	CARHR027750	Np004G2111100
OG0004508	CARHR027980	Np004G2114600
OG0004509	CARHR028290	Np004G2118600
OG0004510	CARHR028720	Np004G2124700
OG0004511	CARHR028960	Np004G2127800
OG0004512	CARHR029140	Np004G2130100
OG0004513	CARHR029600	Np004G2130800
OG0004514	CARHR140120	Np005G3177600
OG0004515	CARHR029300	Np004G2133800
OG0004516	CARHR030170	Np004G2142400
OG0004517	CARHR030740	Np003G1513400, Np003G1513300
OG0004518	CARHR145150	Np001G0252300
OG0004519	CARHR145460	Np001G0249000
OG0004520	CARHR146010	Np006G3408800, Np001G0241900
OG0004521	CARHR280770	Np001G0014800
OG0004522	CARHR279460	Np001G0029900
OG0004523	CARHR278590, CARHR287460	Np001G0042500
OG0004525	CARHR277950	Np001G0050900
OG0004526	CARHR098770, CARHR277640	Np001G0054300
OG0004527	CARHR276980	Np001G0065000
OG0004528	CARHR276220	Np001G0073800
OG0004529	CARHR275970	Np001G0077200
OG0004530	CARHR275180	Np001G0092400
OG0004531	CARHR190280	Np001G0103400
OG0004532	CARHR145710	Np001G0246900, Np001G0247000
OG0004533	CARHR188030	Np005G3045400
OG0004534	CARHR187720, CARHR187730	Np001G0132400
OG0004535	CARHR187700	Np001G0132700
OG0004536	CARHR187160	Np001G0138200
OG0004537	CARHR216480	Np005G3108600
OG0004538	CARHR192630	Np003G1484400
OG0004539	CARHR192170	Np003G1488900
OG0004540	CARHR191970	Np003G1492000
OG0004541	CARHR191960	Np003G1492100
OG0004542	CARHR191870	Np003G1493600
OG0004543	CARHR191740	Np003G1496900, Np003G1496300, Np003G1495500
OG0004544	CARHR191550	Np003G1499100
OG0004545	CARHR191240	Np003G1503600
OG0004546	CARHR190850	Np003G1508100
OG0004547	CARHR273760	Np003G1521800
OG0004548	CARHR273390	Np003G1525500
OG0004549	CARHR285710	Np003G1531600
OG0004550	CARHR285590	Np003G1532900
OG0004551	CARHR099100, CARHR272520	Np003G1541800
OG0004552	CARHR272140	Np003G1546600
OG0004553	CARHR009740	Np004G2493100, Np004G1947700
OG0004554	CARHR271870	Np003G1550000
OG0004555	CARHR271780	Np004G2296500, Np003G1550900
OG0004556	CARHR226520	Np005G2893500
OG0004557	CARHR270600	Np003G1569300
OG0004558	CARHR270340, CARHR270350	Np003G1797400, Np003G1573300
OG0004559	CARHR004650, CARHR004660	Np004G2549100
OG0004560	CARHR269600	Np003G1582400
OG0004561	CARHR234690	Np005G2785200, Np005G2800200
OG0004562	CARHR268040	Np003G1634200
OG0004563	CARHR158360	Np001G0503600
OG0004565	CARHR205890	Np003G1330600
OG0004566	CARHR208530	Np003G1293800
OG0004567	CARHR208830	Np003G1290300
OG0004569	CARHR209840	Np003G1278200
OG0004570	CARHR210620	Np003G1269600
OG0004571	CARHR083040	Np007G4142900, Np003G1250300
OG0004572	CARHR074240	Np004G2277800
OG0004573	CARHR074130	Np002G0708000
OG0004574	CARHR073790	Np002G0712300
OG0004575	CARHR073310	Np002G0719800
OG0004576	CARHR072090	Np002G0732400
OG0004577	CARHR011950	Np004G2466200
OG0004578	CARHR071700	Np002G0736000
OG0004579	CARHR071320	Np002G0743600
OG0004580	CARHR071270	Np002G0744700
OG0004581	CARHR070340, CARHR070330	Np002G0758000
OG0004583	CARHR068920	Np002G0778700
OG0004584	CARHR068910	Np002G0778900, Np002G0778800
OG0004585	CARHR025820	Np005G3159200, Np004G2089200
OG0004586	CARHR044500	Np004G1918600
OG0004587	CARHR111180	Np007G3718700
OG0004588	CARHR043490	Np004G1932900
OG0004589	CARHR130270	Np006G3397100
OG0004590	CARHR140030	Np003G1746800, Np006G3251900, Np007G4043800
OG0004591	CARHR239520, CARHR037460, CARHR239540	Np005G2715800
OG0004592	CARHR049490	Np005G3094000
OG0004593	CARHR265860	Np003G1649300
OG0004594	CARHR237500	Np005G2749100
OG0004595	CARHR219060	Np005G3091000, Np005G3090600
OG0004597	CARHR220620	Np005G3053900
OG0004598	CARHR221660, CARHR221640, CARHR221670, CARHR221650, CARHR221630	Np005G3038200
OG0004599	CARHR065750	Np002G0818700
OG0004600	CARHR229270	Np005G2854800
OG0004601	CARHR067770	Np002G0791600
OG0004602	CARHR062170	Np002G0872900
OG0004603	CARHR240400, CARHR236080	Np005G2765600
OG0004604	CARHR236750	Np005G2756300
OG0004605	CARHR262200	Np005G3164000, Np005G3163700
OG0004605	CARHR262190	Np005G3164200, Np005G3163800, Np005G3164100
OG0004606	CARHR257400	Np003G1717100
OG0004607	CARHR146900	Np001G0232000
OG0004608	CARHR062960	Np002G0861700
OG0004609	CARHR175760	Np001G0361100
OG0004611	CARHR096430	Np007G3803000, Np003G1663100
OG0004612	CARHR041370	Np004G1957700
OG0004613	CARHR041670	Np004G1955600
OG0004614	CARHR100150	Np007G3861000
OG0004616	CARHR042540	Np004G1944400
OG0004617	CARHR103140, CARHR043170	Np004G1937900
OG0004618	CARHR224670, CARHR149100, CARHR043180	Np004G1937600
OG0004619	CARHR129920	Np006G3401400
OG0004620	CARHR225570	Np005G2911000
OG0004621	CARHR225260	Np005G2916300
OG0004622	CARHR219140	Np005G3093100
OG0004623	CARHR225110	Np005G2919500
OG0004624	CARHR230930	Np005G2837000
OG0004625	CARHR230670	Np005G2838200
OG0004627	CARHR293390	Np007G3763100
OG0004628	CARHR231460	Np005G2828900
OG0004629	CARHR231440	Np005G2829200
OG0004630	CARHR231260	Np005G2831300
OG0004631	CARHR231160	Np005G2832400
OG0004631	CARHR255470	Np003G1799900
OG0004633	CARHR229240	Np005G2855100
OG0004635	CARHR227250	Np005G2882800
OG0004636	CARHR075080	Np002G1222700
OG0004637	CARHR173290	Np001G0694000
OG0004638	CARHR173220	Np001G0693200
OG0004639	CARHR172400	Np001G0682600
OG0004640	CARHR096630, CARHR172030	Np004G2462500, Np001G0677100
OG0004641	CARHR171930	Np001G0675100
OG0004642	CARHR170680	Np001G0661100
OG0004643	CARHR099320	Np001G0650000, Np001G0648900
OG0004644	CARHR232250	Np005G2815800
OG0004645	CARHR168380	Np001G0628800
OG0004646	CARHR168180	Np001G0626600
OG0004647	CARHR167640	Np001G0620900
OG0004648	CARHR167600	Np001G0620200
OG0004649	CARHR167330	Np003G1825100
OG0004650	CARHR167270	Np001G0615900
OG0004651	CARHR166960	Np001G0612800
OG0004652	CARHR166850	Np001G0611900
OG0004653	CARHR166530	Np001G0605700
OG0004654	CARHR166330	Np001G0602100
OG0004655	CARHR165680	Np001G0594600
OG0004656	CARHR165620	Np001G0593800
OG0004657	CARHR163960	Np001G0571500
OG0004658	CARHR163890	Np001G0569300
OG0004659	CARHR267630	Np003G1625900, Np003G1626900
OG0004660	CARHR267000	Np003G1617600
OG0004661	CARHR060370	Np002G0910800
OG0004662	CARHR061270	Np002G0890400
OG0004663	CARHR109230	Np007G3742400
OG0004664	CARHR109640	Np007G3737600
OG0004665	CARHR109860	Np007G3734300
OG0004666	CARHR135640	Np006G3314600
OG0004667	CARHR113480	Np006G3691500
OG0004668	CARHR135260	Np006G3320200
OG0004669	CARHR135020	Np006G3324600
OG0004670	CARHR134860	Np006G3327800
OG0004671	CARHR134560	Np006G3332300
OG0004672	CARHR134320	Np006G3337400
OG0004673	CARHR134310	Np006G3337500
OG0004674	CARHR133840	Np006G3343800
OG0004676	CARHR132520	Np006G3363300
OG0004677	CARHR252770, CARHR107510	Np003G1837100
OG0004678	CARHR253930, CARHR253910	Np003G1821800
OG0004680	CARHR260610	Np003G1773600
OG0004681	CARHR255420	Np003G1800800
OG0004682	CARHR254670	Np003G1812000
OG0004683	CARHR186890	Np001G0141300
OG0004684	CARHR185680	Np001G0154800
OG0004685	CARHR110880	Np007G3721600
OG0004686	CARHR245330	Np003G1413600
OG0004687	CARHR140880	Np006G3240100
OG0004688	CARHR140340	Np006G3248200
OG0004689	CARHR139830	Np006G3254600
OG0004690	CARHR138520	Np006G3269900
OG0004691	CARHR174420	Np001G0334000
OG0004692	CARHR075750	Np007G4245100
OG0004693	CARHR076760	Np007G4230700
OG0004694	CARHR077550	Np007G4220300
OG0004694	CARHR077540	Np007G4220000
OG0004695	CARHR077980	Np007G4214500
OG0004696	CARHR080330	Np001G0141800, Np007G4179500
OG0004698	CARHR080530	Np007G4176700
OG0004699	CARHR080630	Np007G4175100
OG0004700	CARHR080850	Np007G4172700
OG0004701	CARHR081080	Np007G4168900
OG0004702	CARHR081630	Np007G4160500
OG0004703	CARHR082250	Np007G4152900
OG0004704	CARHR082390	Np007G4151400
OG0004705	CARHR083010	Np007G4143100
OG0004706	CARHR083740	Np007G4134800
OG0004707	CARHR086380	Np007G4098000
OG0004708	CARHR086830	Np007G4091100
OG0004709	CARHR087170	Np007G4087300, Np007G4069800, Np007G4070200
OG0004710	CARHR087220	Np007G4086700
OG0004711	CARHR087440	Np007G4084000
OG0004712	CARHR088140	Np007G4075000
OG0004713	CARHR088770	Np007G4063700
OG0004714	CARHR044560, CARHR044540	Np004G1918100
OG0004715	CARHR184460	Np001G0182000
OG0004716	CARHR090420	Np007G4039500
OG0004718	CARHR091540	Np007G3906100
OG0004721	CARHR093850	Np007G3945000
OG0004722	CARHR093980, CARHR093970	Np007G3934200
OG0004723	CARHR096800	Np007G3806700
OG0004725	CARHR097000	Np007G3809100
OG0004726	CARHR097120	Np007G3811500
OG0004727	CARHR097130	Np007G3811700, Np007G3811600
OG0004728	CARHR214230	Np005G3134300
OG0004729	CARHR099130	Np007G3842900
OG0004730	CARHR098520, CARHR098510	Np007G3834900
OG0004731	CARHR098460, CARHR079230, CARHR098470	Np007G3834400
OG0004732	CARHR238120	Np005G2739000
OG0004733	CARHR194420	Np003G1464300
OG0004734	CARHR194460	Np003G1463900
OG0004735	CARHR194600	Np003G1459800
OG0004736	CARHR161580	Np001G0538400
OG0004737	CARHR161540	Np001G0537900, Np004G2122600
OG0004738	CARHR264810	Np003G1673100
OG0004740	CARHR249190	Np003G1885600
OG0004741	CARHR002280	Np004G2574700
OG0004742	CARHR173830	Np001G0317900
OG0004743	CARHR005280	Np004G2541200, Np004G2540300
OG0004744	CARHR005560	Np004G2537200
OG0004745	CARHR006400	Np004G2530200
OG0004746	CARHR006800	Np004G2525400
OG0004747	CARHR007780	Np004G2514200
OG0004748	CARHR007790	Np004G2514100
OG0004749	CARHR007860	Np004G2513600
OG0004750	CARHR008410	Np004G2508200
OG0004751	CARHR008910	Np004G2502200
OG0004752	CARHR008960	Np004G2501400
OG0004753	CARHR009990	Np004G2490700
OG0004754	CARHR009340	Np004G2497700
OG0004755	CARHR009670	Np004G2493900
OG0004757	CARHR117350	Np004G2386100
OG0004758	CARHR010170	Np004G2488300
OG0004759	CARHR010180	Np004G2488000
OG0004760	CARHR010340	Np004G2486500
OG0004761	CARHR010790	Np004G2481000
OG0004762	CARHR024470, CARHR024440	Np002G1072500, Np005G2952000
OG0004763	CARHR012490	Np004G2457500
OG0004764	CARHR012840	Np004G2451900
OG0004765	CARHR259690	Np003G1758800
OG0004766	CARHR013160	Np004G2447400
OG0004767	CARHR013760	Np004G2437100
OG0004768	CARHR014130	Np004G2431300
OG0004769	CARHR015880	Np004G2410200
OG0004770	CARHR015990	Np004G2408800
OG0004771	CARHR016720	Np004G2400400
OG0004772	CARHR017170	Np004G2394900
OG0004773	CARHR018160, CARHR018150	Np004G2384800
OG0004774	CARHR018330	Np004G2382900
OG0004775	CARHR230170	Np005G2842800, Np005G2843100
OG0004776	CARHR019140	Np004G2372700
OG0004777	CARHR019270	Np004G2371100
OG0004778	CARHR020390	Np004G2356100
OG0004779	CARHR071220	Np002G0745500
OG0004780	CARHR064730	Np002G0832500
OG0004781	CARHR291150	Np002G0835900
OG0004781	CARHR262510, CARHR262490	Np005G3159100
OG0004782	CARHR064040	Np002G0845900, Np002G0846000
OG0004783	CARHR064000	Np002G0846600
OG0004784	CARHR067290	Np002G0796400
OG0004785	CARHR054590, CARHR054650	Np002G1117600
OG0004786	CARHR038220	Np004G1992200
OG0004787	CARHR038230	Np004G1992100
OG0004788	CARHR246690	Np005G2622800
OG0004789	CARHR245020	Np005G2683700
OG0004790	CARHR244790	Np005G2681000
OG0004791	CARHR244160	Np005G2673300
OG0004792	CARHR243890	Np005G2667200
OG0004793	CARHR242390	Np005G2646800
OG0004794	CARHR240870	Np005G2629700
OG0004795	CARHR241010	Np005G2631300
OG0004796	CARHR241180	Np005G2632700
OG0004797	CARHR241780	Np005G2639100
OG0004798	CARHR239710	Np005G2713400
OG0004799	CARHR100040	Np007G3859300
OG0004800	CARHR100130	Np007G3860900
OG0004801	CARHR065360	Np002G0825100
OG0004802	CARHR065260	Np002G0825800
OG0004803	CARHR065070	Np002G0827600
OG0004804	CARHR064840	Np002G0830900
OG0004805	CARHR023970	Np004G2301400
OG0004806	CARHR025300, CARHR212640	Np004G2263000
OG0004807	CARHR025360	Np004G2259900
OG0004808	CARHR231600	Np005G2827100
OG0004810	CARHR235980	Np005G2766600
OG0004812	CARHR006120	Np004G2532000
OG0004812	CARHR124460	Np006G3488900
OG0004813	CARHR120150	Np002G1033600
OG0004818	CARHR082440	Np007G4150800
OG0004819	CARHR144690, CARHR144700	Np001G0261800
OG0004820	CARHR151930	Np001G0194300
OG0004826	CARHR233590	Np005G2797600
OG0004827	CARHR231920, CARHR231910	Np005G2821000
OG0004828	CARHR223030	Np005G2994700
OG0004829	CARHR222250	Np005G3028700
OG0004830	CARHR265810	Np003G1649900
OG0004847	CARHR155580	Np001G0467200
OG0004848	CARHR155920	Np001G0470100
OG0004849	CARHR267760, CARHR267750	Np001G0014000
OG0004850	CARHR144090	Np001G0273000
OG0004851	CARHR144890	Np001G0258500
OG0004852	CARHR195370	Np003G1451800
OG0004853	CARHR195400	Np003G1451500
OG0004854	CARHR195670	Np003G1448600
OG0004855	CARHR195910	Np003G1445000
OG0004856	CARHR195980	Np003G1444100
OG0004857	CARHR196690	Np003G1436500
OG0004858	CARHR091850, CARHR091840	Np007G3913500
OG0004859	CARHR197010	Np003G1433800
OG0004860	CARHR199660	Np003G1406400
OG0004861	CARHR197750	Np003G1425000
OG0004862	CARHR198160	Np003G1420300
OG0004863	CARHR198230	Np003G1419600
OG0004864	CARHR007460	Np004G2517800
OG0004865	CARHR108840, CARHR183410, CARHR019760, CARHR183420	Np002G0777500
OG0004867	CARHR198890	Np003G1413200
OG0004868	CARHR199210	Np003G1410300
OG0004869	CARHR199400	Np003G1408700
OG0004870	CARHR199520	Np003G1407900
OG0004871	CARHR182680	Np001G0167800
OG0004872	CARHR200010	Np003G1402500
OG0004873	CARHR200110	Np003G1400700
OG0004874	CARHR200230	Np003G1399600
OG0004875	CARHR200290	Np003G1399000
OG0004876	CARHR087600	Np007G4082200
OG0004877	CARHR200580	Np003G1395500
OG0004878	CARHR200980	Np003G1390000
OG0004879	CARHR201270	Np003G1385900
OG0004880	CARHR201420	Np003G1384800
OG0004881	CARHR201460	Np003G1384600
OG0004882	CARHR187190, CARHR201520	Np003G1384000
OG0004883	CARHR202520	Np003G1371700
OG0004884	CARHR203200	Np003G1363500
OG0004885	CARHR203410	Np003G1362000
OG0004886	CARHR203970	Np003G1356200, Np003G1355400
OG0004888	CARHR204180	Np003G1353600
OG0004889	CARHR204470	Np003G1349100
OG0004890	CARHR204550	Np003G1348400
OG0004891	CARHR205480	Np003G1337100
OG0004893	CARHR251780	Np003G1853100
OG0004894	CARHR232430	Np005G2813000
OG0004895	CARHR232400	Np005G2813300
OG0004896	CARHR232370, CARHR152770, CARHR152750	Np005G2814100
OG0004897	CARHR232150	Np005G2816800
OG0004898	CARHR119660	Np006G3612300
OG0004899	CARHR121530	Np006G3595000
OG0004900	CARHR117410, CARHR154080, CARHR121550	Np006G3595100
OG0004901	CARHR122720	Np007G4219400
OG0004902	CARHR123500	Np006G3525000
OG0004903	CARHR123570	Np006G3525900
OG0004904	CARHR124010, CARHR123990	Np006G3472800, Np006G3534400
OG0004905	CARHR124060	Np006G3472000, Np006G3536000
OG0004906	CARHR124860	Np006G3548900
OG0004907	CARHR125590, CARHR125570	Np006G3557000
OG0004908	CARHR125970	Np006G3561500
