Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_Rawat
OG0002290	CARHR085140	AL3G22050
OG0002291	CARHR160090	AL5G30730
OG0002291	CARHR035870	AL1G52230
OG0002292	CARHR159240, CARHR159200	AL5G30260
OG0002292	CARHR159190	AL5G30250
OG0002293	CARHR230690	AL7G30120
OG0002293	CARHR264070	AL8G25580
OG0002294	CARHR178220	AL8G14880
OG0002294	CARHR227000	AL7G33660
OG0002295	CARHR260110	AL6G41440
OG0002295	CARHR015180	AL1G26650
OG0002296	CARHR129930	AL4G31770
OG0002296	CARHR223330	AL7G37930
OG0002297	CARHR173370	AL5G45890
OG0002298	CARHR141080	AL4G45020
OG0002298	CARHR171540	AL5G43510
OG0002299	CARHR136570	AL4G39530
OG0002300	CARHR135890	AL4G38680
OG0002301	CARHR135150	AL4G37850
OG0002301	CARHR166060	AL5G37260
OG0002302	CARHR134350	AL4G36870
OG0002302	CARHR165300	AL5G36440
OG0002303	CARHR165040	AL5G36140
OG0002303	CARHR134030	AL5G26020, AL4G36590
OG0002304	CARHR015110	AL1G26580
OG0002305	CARHR060640	AL2G26920
OG0002306	CARHR004420	AL1G14740
OG0002306	CARHR253440	AL6G47740
OG0002307	CARHR112540	AL4G10790
OG0002307	CARHR247510	AL7G11180
OG0002308	CARHR246720	AL7G12250
OG0002308	CARHR113570	AL4G11860
OG0002309	CARHR034880, CARHR034860	AL1G50880
OG0002310	CARHR256140	nbis-gene-543, AL6G44530
OG0002310	CARHR256130	AL6G44540
OG0002311	CARHR043790	AL7G33110, AL7G21380
OG0002312	CARHR224260	AL7G37060
OG0002312	CARHR174170	AL8G10840
OG0002313	CARHR081350	AL3G17850
OG0002313	CARHR182300	AL8G22900
OG0002315	CARHR092980	AL3G30750
OG0002315	CARHR037980	AL1G54970
OG0002316	CARHR038050	AL1G55060
OG0002316	CARHR093110	AL3G30930
OG0002317	CARHR093200	AL3G31010
OG0002318	CARHR093670	AL3G31550
OG0002318	CARHR038750	AL1G55500
OG0002319	CARHR154730, CARHR154750, CARHR154700, CARHR154740	AL5G25170, AL5G25150
OG0002320	CARHR000530	AL1G10550
OG0002320	CARHR248780	AL6G52810
OG0002321	CARHR000580	AL1G10600
OG0002321	CARHR248880	AL6G52760
OG0002322	CARHR248560	AL6G53000
OG0002323	CARHR001850	AL1G11860, AL1G11870
OG0002324	CARHR007250, CARHR007220	AL1G17620, AL1G17650
OG0002325	CARHR008790	AL1G19310
OG0002326	CARHR010480	AL1G21090
OG0002326	CARHR053430	AL2G17170
OG0002327	CARHR144870	AL5G11460
OG0002327	CARHR015020	AL1G26500
OG0002328	CARHR016690	AL1G28340
OG0002328	CARHR073360	AL2G40320
OG0002329	CARHR016780	AL1G28430
OG0002329	CARHR073180	AL2G40140
OG0002330	CARHR018070	AL1G29760
OG0002330	CARHR065580	AL2G32340
OG0002332	CARHR067840	AL2G34450
OG0002332	CARHR019450	AL1G31310
OG0002333	CARHR065020	AL2G31830
OG0002333	CARHR022880	AL1G36060
OG0002334	CARHR024270	AL1G37620
OG0002334	CARHR063430, CARHR063420	AL2G29590
OG0002335	CARHR024650	AL3G41520, AL1G38260
OG0002335	CARHR063090	AL2G29230
OG0002336	CARHR049860	AL2G13660
OG0002336	CARHR049840	AL2G13650
OG0002337	CARHR053080	AL2G16790
OG0002337	CARHR053090	AL2G16800
OG0002338	CARHR173800	AL8G10420
OG0002339	CARHR293500	AL3G50060, AL3G50050
OG0002340	CARHR106720	AL3G52690
OG0002340	CARHR243010	AL7G16490
OG0002341	CARHR217610	nbis-gene-1723
OG0002341	CARHR241690	nbis-gene-1722
OG0002342	CARHR105820	AL3G47260
OG0002342	CARHR242180	AL7G17340
OG0002343	CARHR239470	AL7G20450
OG0002343	CARHR117300	AL4G15300
OG0002344	CARHR239460	AL7G20460
OG0002344	CARHR117320	AL4G15170
OG0002345	CARHR117810	AL4G14640
OG0002346	CARHR234250	AL7G26230
OG0002352	CARHR238320	AL7G21730
OG0002353	CARHR195820	AL6G28460
OG0002353	CARHR077320	AL3G12910
OG0002354	CARHR196120	AL6G28080
OG0002354	CARHR077140	AL3G12730
OG0002355	CARHR196140, CARHR196160	AL3G44980
OG0002355	CARHR196130	AL6G28060
OG0002356	CARHR196540	AL6G27660
OG0002356	CARHR076930	AL3G12350
OG0002357	CARHR197370	AL6G26820
OG0002357	CARHR209200	AL6G13700, AL4G42800
OG0002358	CARHR076130	AL3G11410
OG0002358	CARHR197740	AL6G26430
OG0002359	CARHR197990	AL6G26200
OG0002359	CARHR075920	AL3G11130
OG0002360	CARHR200380	AL6G23690
OG0002360	CARHR026820	AL1G40650
OG0002361	CARHR188380	AL6G36760
OG0002361	CARHR202360	AL6G21490
OG0002362	CARHR278850	AL8G42320
OG0002362	CARHR203400	AL6G20350
OG0002363	CARHR277530	AL8G40790
OG0002364	CARHR204490	AL6G18970, AL6G19170
OG0002365	CARHR205210, CARHR205250	AL6G18320, AL6G18280
OG0002366	CARHR251220	AL6G50080
OG0002367	CARHR122480	AL4G23780
OG0002367	CARHR122490	AL295U10010, AL4G23790, AL4G23820
OG0002368	CARHR004620	AL1G14920
OG0002368	CARHR126270	AL4G27830
OG0002369	CARHR179920	AL8G16620
OG0002369	CARHR003570	AL1G13840
OG0002370	CARHR179530	AL8G16230
OG0002370	CARHR003500	AL1G13760
OG0002371	CARHR003130	AL1G13360
OG0002371	CARHR179030	AL8G15810
OG0002372	CARHR233130	AL7G27400, AL7G27420
OG0002375	CARHR145880	AL5G13300
OG0002375	CARHR145960	AL5G13390
OG0002376	CARHR274770	AL299U10020, AL8G37720
OG0002377	CARHR191780	AL6G32650
OG0002378	CARHR104590	AL5G22410
OG0002378	CARHR191280	AL6G33280
OG0002379	CARHR155410	AL5G25840
OG0002379	CARHR285390	AL8G35540
OG0002380	CARHR270860	AL8G33000
OG0002381	CARHR268740	AL8G30950
OG0002381	CARHR234310	AL7G26140
OG0002382	CARHR267940	AL8G30080
OG0002382	CARHR234880	AL7G25580
OG0002383	CARHR235120	AL7G25330
OG0002383	CARHR267410	AL1072U10010, AL8G29420
OG0002385	CARHR085940	AL3G22920, AL5G36330, nbis-gene-1475
OG0002386	CARHR085090	AL3G22000
OG0002386	CARHR208640	AL6G14280
OG0002387	CARHR209210	AL6G13680
OG0002387	CARHR084690	AL3G21540
OG0002388	CARHR212890	AL7G47710
OG0002388	CARHR046750	AL2G10820
OG0002389	CARHR017160	AL1G28860
OG0002389	CARHR072680	AL2G39470
OG0002390	CARHR071120	AL142U10020, AL2G37820
OG0002390	CARHR022220	AL1G35070
OG0002391	CARHR021970	AL1G34750
OG0002392	CARHR069830	AL2G36350
OG0002392	CARHR021020	AL1G33480
OG0002393	CARHR107740	AL5G19680, AL3G50530
OG0002394	CARHR244480	AL7G14960
OG0002394	CARHR108410	AL3G50950
OG0002395	CARHR087630	AL3G24790
OG0002395	CARHR045700	AL1G64210
OG0002396	CARHR088500	AL3G25820
OG0002397	CARHR044580	AL1G62920
OG0002398	CARHR089980	AL3G27360
OG0002399	CARHR242890	AL7G16710
OG0002400	CARHR043240	AL1G61370
OG0002401	CARHR130520	AL4G32350
OG0002401	CARHR162630	AL5G33520
OG0002402	CARHR218250	AL9U11590
OG0002402	CARHR101720	AL3G41290
OG0002403	CARHR218580	AL9U11010
OG0002403	CARHR101290	AL3G40640
OG0002404	CARHR219200	AL7G43170
OG0002404	CARHR100320	AL3G39590
OG0002405	CARHR220040	AL7G42400
OG0002405	CARHR220050	AL7G42390
OG0002406	CARHR183550	AL4G19080
OG0002406	CARHR221180	AL7G41250
OG0002407	CARHR221500, CARHR221520	AL7G40920
OG0002407	CARHR098330	nbis-gene-758
OG0002408	CARHR018500, CARHR247960	AL1G30250
OG0002408	CARHR066260	AL2G33020
OG0002409	CARHR066760	AL2G33490
OG0002409	CARHR018630	AL1G30390
OG0002410	CARHR067570	AL2G34170
OG0002412	CARHR019560	AL1G31490
OG0002412	CARHR068070	AL2G34650
OG0002413	CARHR061350	AL2G27460
OG0002413	CARHR154320	AL5G20720, AL5G24630
OG0002414	CARHR061460	AL2G27570
OG0002415	CARHR025760	AL1G39600
OG0002415	CARHR061500	AL2G27610
OG0002416	CARHR061520	AL2G27620
OG0002416	CARHR025770	AL1G39620
OG0002417	CARHR025570	AL1G39400
OG0002417	CARHR062120	AL2G28330
OG0002418	CARHR061860	AL2G28030
OG0002418	CARHR062160	AL2G28380
OG0002419	CARHR236330	AL7G24000
OG0002419	CARHR110990	AL3G53420
OG0002420	CARHR213020	AL7G48150
OG0002420	CARHR047700	AL2G11600
OG0002421	CARHR009220	AL1G19740
OG0002421	CARHR055140	AL1G66150
OG0002422	CARHR149630	AL5G17510
OG0002422	CARHR261790	AL7G49660
OG0002423	CARHR013140	AL1G24460
OG0002423	CARHR147890	AL5G15690
OG0002425	CARHR176000	AL8G12600
OG0002425	CARHR225320	AL7G35800
OG0002426	CARHR176670	AL1G45720
OG0002427	CARHR027840	AL1G41950
OG0002427	CARHR127960	AL4G29620
OG0002428	CARHR173750, CARHR173720	AL8G10370
OG0002429	CARHR224010	AL7G37310
OG0002429	CARHR173950	AL8G10610
OG0002430	CARHR255190	AL6G45790
OG0002430	CARHR230790	AL7G30000
OG0002431	CARHR247460	AL7G11210
OG0002431	CARHR079980	AL3G16190
OG0002432	CARHR229840	AL7G30710
OG0002432	CARHR254180	AL6G46880
OG0002433	CARHR230190	AL5G22020
OG0002434	CARHR253770	AL6G47320
OG0002434	CARHR229480	AL7G30990
OG0002435	CARHR253580	AL6G47550
OG0002435	CARHR229320	AL7G31210
OG0002436	CARHR253490	AL6G47650
OG0002436	CARHR229190	AL7G31330
OG0002437	CARHR178090	AL8G14740
OG0002437	CARHR226800	AL7G33850
OG0002438	CARHR227480	AL7G33230
OG0002438	CARHR227470	AL7G33240
OG0002439	CARHR216290, CARHR258810	AL8G23860
OG0002439	CARHR106330	AL7G28960
OG0002440	CARHR252180	AL6G48990
OG0002440	CARHR227720	AL7G32980
OG0002441	CARHR228200	AL7G32490
OG0002441	CARHR228210	AL7G32480
OG0002442	CARHR228350, CARHR228360, CARHR228330	AL7G32370, AL7G32360
OG0002442	CARHR228370	AL7G32350
OG0002444	CARHR209520, CARHR209510	AL6G13330
OG0002444	CARHR001320	AL1G11350
OG0002445	CARHR285170	nbis-gene-408, AL2G15570
OG0002446	CARHR171490	AL5G43430
OG0002446	CARHR141030	AL4G44950
OG0002447	CARHR138810	AL4G42450
OG0002447	CARHR170000, CARHR169980	AL5G41660
OG0002448	CARHR037820, CARHR290860	AL1G54750
OG0002449	CARHR168190, CARHR043630	AL5G39540
OG0002449	CARHR041720	AL1G59460
OG0002450	CARHR136860	AL4G40080
OG0002450	CARHR167370	AL4G39860
OG0002450	CARHR167620	AL5G38950
OG0002451	CARHR136440	AL4G39330
OG0002451	CARHR167280	AL5G38570
OG0002452	CARHR167200, CARHR167170, CARHR167180	AL5G38480
OG0002453	CARHR164170	AL5G35290
OG0002453	CARHR133390	AL4G36000
OG0002454	CARHR163230	AL5G34250
OG0002454	CARHR257780, CARHR131560	AL4G33410
OG0002455	CARHR289330	AL5G34220
OG0002456	CARHR130300	AL4G32150
OG0002456	CARHR162340	AL5G33320
OG0002457	CARHR108480	AL6G43540, AL3G51060
OG0002458	CARHR108950	AL3G51630
OG0002458	CARHR244950	AL7G14460
OG0002459	CARHR109210	AL3G51970
OG0002459	CARHR245170	AL7G14190
OG0002460	CARHR109400	AL3G53110
OG0002461	CARHR236920	AL7G23260
OG0002461	CARHR110270	AL3G48380
OG0002462	CARHR135690	AL4G38460
OG0002462	CARHR135710	AL4G38470
OG0002463	CARHR133470, CARHR133460, CARHR133000	AL4G35610, AL4G35600
OG0002464	CARHR230060	AL7G30520
OG0002464	CARHR254510	AL6G46510
OG0002465	CARHR245430	AL7G13880
OG0002465	CARHR293130	AL4G13510
OG0002466	CARHR033450, CARHR033490, CARHR033530, CARHR033500	AL1G48560
OG0002466	CARHR033440, CARHR033510	AL1G48480
OG0002467	CARHR254070	AL6G47010
OG0002467	CARHR229700	AL7G30800
OG0002468	CARHR187120	AL6G38260
OG0002468	CARHR080460	AL3G16760
OG0002469	CARHR110980	AL3G53410
OG0002469	CARHR236340	AL7G23990
OG0002470	CARHR139630, CARHR150030	AL4G43490
OG0002470	CARHR139620	AL4G43470
OG0002471	CARHR139530, CARHR139540	AL4G43350
OG0002472	CARHR138570	AL4G42230
OG0002472	CARHR189520	AL6G35420
OG0002473	CARHR078790	AL3G14620
OG0002474	CARHR185250	AL3G14660
OG0002475	CARHR080340	AL3G16640
OG0002475	CARHR080350	AL3G16650
OG0002476	CARHR083030	AL3G19730
OG0002476	CARHR083020	AL3G19720
OG0002477	CARHR211770	AL6G10730
OG0002477	CARHR083240	AL3G19910
OG0002478	CARHR085680	AL3G22640
OG0002478	CARHR207710	AL6G15440
OG0002479	CARHR086790	AL3G23900
OG0002481	CARHR088960	AL3G26330
OG0002481	CARHR044410	AL1G62780
OG0002483	CARHR092230	AL3G29960
OG0002483	CARHR222650	AL7G38770
OG0002484	CARHR222610	AL7G38820
OG0002485	CARHR262480	AL7G50580
OG0002486	CARHR058370	AL2G24180
OG0002486	CARHR215040	AL7G46640
OG0002487	CARHR057490	AL2G22800
OG0002487	CARHR216120	AL7G45600
OG0002489	CARHR080830	AL3G17240
OG0002489	CARHR194200	AL6G30150
OG0002490	CARHR160930	AL5G31780
OG0002491	CARHR001730	AL1G11760
OG0002491	CARHR064270	AL2G30540
OG0002492	CARHR053790	AL2G18190
OG0002492	CARHR009680	AL1G20260
OG0002493	CARHR054290	AL2G18560
OG0002493	CARHR009860	AL1G20440
OG0002494	CARHR010490	AL1G21100
OG0002494	CARHR010500	AL1G21110
OG0002495	CARHR048320	AL2G12330
OG0002496	CARHR013250	AL5G15490
OG0002496	CARHR013230	AL1G24540
OG0002497	CARHR013900, CARHR013910	AL1G25320
OG0002498	CARHR145600	AL5G12920
OG0002498	CARHR014390	AL1G25860
OG0002499	CARHR145070	AL5G11780
OG0002500	CARHR015250	AL1G26730
OG0002500	CARHR144410	AL5G10960
OG0002501	CARHR016180	AL1G27800
OG0002502	CARHR017860	AL1G29520
OG0002502	CARHR257910	nbis-gene-1448
OG0002502	CARHR257920	AL8G24650
OG0002503	CARHR022650	AL1G35720
OG0002503	CARHR071660	AL2G38520
OG0002504	CARHR023820	AL1G37170
OG0002504	CARHR063720	AL2G29900
OG0002505	CARHR023980	AL1G37310
OG0002505	CARHR063610	AL2G29810
OG0002506	CARHR063230	AL2G29410
OG0002506	CARHR024530	AL1G37980
OG0002507	CARHR011840	AL1G22670
OG0002507	CARHR050550	AL2G14320
OG0002508	CARHR294400	AL7G10570
OG0002509	CARHR113390	AL4G11690
OG0002509	CARHR246930	AL7G11990
OG0002510	CARHR246020	AL7G13130
OG0002510	CARHR292810	AL4G12600
OG0002511	CARHR245770	AL7G13440, AL2G17600
OG0002511	CARHR114350	AL4G13030
OG0002512	CARHR245610	AL7G13660
OG0002512	CARHR292970	AL4G13230
OG0002513	CARHR243470, CARHR042980	AL7G16050
OG0002513	CARHR243460	AL7G16060
OG0002514	CARHR105680	AL3G47060
OG0002514	CARHR242600	AL7G17110
OG0002515	CARHR240820	AL7G18900
OG0002515	CARHR115330	AL4G17710, AL4G17830
OG0002516	CARHR116220	AL4G16660
OG0002516	CARHR240030	AL7G19740
OG0002517	CARHR239560, CARHR239510	AL7G20370
OG0002518	CARHR063340	AL2G29520
OG0002518	CARHR024350	AL1G37810
OG0002519	CARHR056460	AL7G25140, AL2G19630
OG0002521	CARHR259740	nbis-gene-2130, nbis-gene-2129, AL4G16670
OG0002521	CARHR267460	nbis-gene-2131, AL8G29470
OG0002523	CARHR260160	AL6G42850, AL6G42830, AL6G42820, AL6G42860
OG0002524	CARHR168510, CARHR182290, CARHR182280	AL8G22930, AL8G22920
OG0002525	CARHR177620	AL8G13700, AL8G14330
OG0002525	CARHR177200	AL8G13720
OG0002526	CARHR102560, CARHR189910, CARHR184360, CARHR292720, CARHR182900	nbis-gene-1033
OG0002526	CARHR282560	nbis-gene-455, nbis-gene-181
OG0002530	CARHR238490	AL7G21520
OG0002530	CARHR184720	AL4G14070
OG0002531	CARHR294460	AL7G10640
OG0002532	CARHR155190	AL5G25510
OG0002533	CARHR157380	AL5G28040
OG0002533	CARHR277320	AL8G40530
OG0002534	CARHR156630, CARHR156620	AL5G27220, AL5G27230
OG0002535	CARHR144570	AL5G11150
OG0002536	CARHR195770, CARHR077380	AL6G28510
OG0002537	CARHR070250	AL2G36830, AL2G36840
OG0002538	CARHR196890	AL6G27290
OG0002539	CARHR197410	AL6G26780
OG0002540	CARHR197710	AL6G26470
OG0002540	CARHR076170	AL3G11450
OG0002541	CARHR198450	AL6G25670
OG0002541	CARHR075540	AL3G10750
OG0002542	CARHR198810	AL6G25250
OG0002542	CARHR075330	AL3G10560
OG0002543	CARHR163380	AL5G34400
OG0002543	CARHR132310	AL4G33660
OG0002544	CARHR201180	AL6G22720
OG0002544	CARHR187410	AL6G38120
OG0002545	CARHR278350	AL8G41760
OG0002546	CARHR277780	AL8G41110
OG0002546	CARHR204160	AL6G19650
OG0002547	CARHR251300	AL6G50000
OG0002547	CARHR035450, CARHR002710	AL1G12860
OG0002548	CARHR002880	AL1G13030
OG0002548	CARHR251770	AL6G49580
OG0002549	CARHR007420	AL1G17820
OG0002549	CARHR122060	AL4G23420
OG0002550	CARHR123010	AL4G24450
OG0002550	CARHR006990	AL1G17420
OG0002551	CARHR124270	AL4G25730
OG0002551	CARHR006350	AL1G16680
OG0002552	CARHR126250	AL4G27820
OG0002552	CARHR004630	AL1G14930
OG0002553	CARHR003950	AL1G14280
OG0002554	CARHR003490	AL1G13740
OG0002554	CARHR179480	AL8G16200
OG0002555	CARHR179170	AL8G15950
OG0002556	CARHR127540	AL4G29200
OG0002556	CARHR027580	AL1G41630
OG0002557	CARHR127890	AL4G29510
OG0002557	CARHR027780	AL1G41840
OG0002558	CARHR129690	AL4G31570
OG0002558	CARHR031580	AL1G46340
OG0002559	CARHR160000	AL5G30640
OG0002559	CARHR280790	AL8G44520
OG0002560	CARHR279350	AL8G42950
OG0002561	CARHR278640	AL8G42080
OG0002561	CARHR203600	AL6G20210
OG0002562	CARHR277350	AL8G40560
OG0002562	CARHR157410	AL5G28070
OG0002563	CARHR276190	AL8G39240
OG0002563	CARHR156100	AL5G26680
OG0002564	CARHR275890	AL8G38880
OG0002564	CARHR205920	AL6G17440
OG0002565	CARHR205670	AL6G17770
OG0002565	CARHR275440	AL8G38380
OG0002566	CARHR189190	AL6G35760
OG0002567	CARHR150540	AL5G23920
OG0002567	CARHR274030	AL8G36970
OG0002568	CARHR273900	AL8G36830
OG0002568	CARHR150040	AL5G24210
OG0002569	CARHR273640	AL8G36600
OG0002569	CARHR154130	AL5G24510
OG0002570	CARHR155660	AL5G26300
OG0002570	CARHR272800	AL3G40320, AL8G35200
OG0002571	CARHR016220	AL1G27830
OG0002572	CARHR074430	AL2G41470
OG0002572	CARHR151090, CARHR222110	AL7G40190
OG0002573	CARHR099290	AL7G41900, AL3G37970
OG0002574	CARHR271230	AL8G33410
OG0002574	CARHR233300	AL7G27190
OG0002575	CARHR256740	AL4G43680, AL4G43060, AL4G43050
OG0002575	CARHR270770	AL8G32920
OG0002576	CARHR270040	AL8G32170
OG0002578	CARHR055380, CARHR055390, CARHR055370	AL7G43740
OG0002579	CARHR250510	AL6G50820
OG0002580	CARHR206240	AL6G17060
OG0002580	CARHR086750	AL3G23850
OG0002581	CARHR167530	AL5G38880
OG0002582	CARHR085160	AL3G22070
OG0002582	CARHR208510	AL6G14430
OG0002583	CARHR084760	AL3G21610
OG0002584	CARHR083260	AL3G19930
OG0002584	CARHR211830	AL6G10610
OG0002585	CARHR148210	AL5G16050
OG0002585	CARHR213380	AL7G48540
OG0002586	CARHR074220	AL2G41230
OG0002587	CARHR072390	AL2G39240
OG0002587	CARHR072410	AL2G39250
OG0002588	CARHR070090	AL2G36670
OG0002588	CARHR021400	AL1G33960
OG0002589	CARHR021240	AL1G33820
OG0002589	CARHR069960	AL2G36510
OG0002590	CARHR069820	AL2G36340
OG0002591	CARHR020810	AL1G33170
OG0002591	CARHR069640	AL2G36140
OG0002592	CARHR020700	AL1G33040
OG0002592	CARHR069530	AL2G36010
OG0002593	CARHR182980, CARHR182990, CARHR289360, CARHR292330, CARHR292220, CARHR266170, CARHR183000, CARHR182960, CARHR186360	AL6G39050
OG0002595	CARHR044320, CARHR045850, CARHR043880, CARHR045840, CARHR045830	AL6G52570, AL1G64370
OG0002596	CARHR044480	AL1G62850
OG0002596	CARHR088880	AL3G26250
OG0002597	CARHR044460	AL1G62830
OG0002597	CARHR088920	AL3G26290
OG0002598	CARHR044340	AL1G62710
OG0002599	CARHR089220	AL3G26610, AL1G62560
OG0002600	CARHR162640	AL5G33530
OG0002600	CARHR130570	AL4G32410
OG0002601	CARHR099720	AL3G38630
OG0002601	CARHR220150	AL7G42280
OG0002602	CARHR221220	AL7G41200
OG0002602	CARHR098670	AL3G37130, AL166U10010
OG0002604	CARHR067620	AL2G34210
OG0002605	CARHR026010	AL1G39850
OG0002605	CARHR061310	AL2G27430
OG0002606	CARHR061480	AL2G27590
OG0002606	CARHR025900	AL1G39750
OG0002607	CARHR128310	AL4G30140
OG0002607	CARHR259450	AL6G42110
OG0002608	CARHR177950	AL8G14610, AL8G14640
OG0002609	CARHR094570	AL3G32540
OG0002609	CARHR039670	AL1G57020
OG0002610	CARHR040160	AL1G57740
OG0002611	CARHR096300	AL3G34360
OG0002611	CARHR040890	AL1G58530
OG0002613	CARHR043150	AL1G61260
OG0002613	CARHR090510	AL3G28010
OG0002614	CARHR090500	AL3G28000
OG0002614	CARHR043160	AL1G61280
OG0002616	CARHR184140, CARHR153680	AL5G31330, AL113U10020
OG0002618	CARHR106510	AL3G52360
OG0002618	CARHR242910	AL7G16720
OG0002619	CARHR106860	AL3G49320
OG0002619	CARHR091860	AL3G29540
OG0002620	CARHR107030	AL3G49520
OG0002620	CARHR243330	AL7G16170
OG0002621	CARHR243380	AL7G16120
OG0002622	CARHR253640	AL7G31160
OG0002623	CARHR255270, CARHR255260	AL6G45710
OG0002624	CARHR173380	AL5G45900
OG0002624	CARHR143540	AL4G47740
OG0002625	CARHR171760	AL5G43710
OG0002625	CARHR141220	AL4G45170
OG0002626	CARHR170170	AL5G41930
OG0002626	CARHR139030	AL4G42720
OG0002627	CARHR168260	AL5G39600
OG0002628	CARHR137350	AL4G40670
OG0002629	CARHR167540, CARHR254100	AL5G38890
OG0002629	CARHR136710	AL4G39710
OG0002630	CARHR166290	AL5G37460
OG0002630	CARHR135480	AL4G38220
OG0002631	CARHR165200	AL5G36310
OG0002631	CARHR134250	AL4G36750
OG0002632	CARHR099470, CARHR099450, CARHR099460	AL3G38210
OG0002632	CARHR099480	AL3G38220
OG0002633	CARHR163820	AL5G34910
OG0002634	CARHR235450	AL7G24930
OG0002634	CARHR266650	AL8G28230
OG0002635	CARHR102770	AL3G42390
OG0002635	CARHR216910	AL7G44580
OG0002636	CARHR059720	AL2G25760
OG0002637	CARHR237250	AL7G22960
OG0002637	CARHR110170	AL3G48520
OG0002638	CARHR134410	AL4G36940
OG0002639	CARHR026340	AL4G18740, AL5G11470, AL1G40150
OG0002639	CARHR028690	AL5G19970
OG0002640	CARHR001300	AL1G11330
OG0002640	CARHR249470	AL6G52600
OG0002641	CARHR112100	AL4G10370
OG0002642	CARHR247550	AL7G11120
OG0002642	CARHR112480	AL4G10730
OG0002643	CARHR032370, CARHR256160	AL6G44520
OG0002643	CARHR032360	AL1G47350
OG0002644	CARHR111630	AL3G54170
OG0002644	CARHR235840	AL7G24470
OG0002645	CARHR170670	AL5G42590
OG0002645	CARHR140140	AL4G43990
OG0002646	CARHR138700	AL4G42370
OG0002647	CARHR194880	AL6G29380
OG0002647	CARHR078040	AL3G13810
OG0002648	CARHR081440	AL3G17950
OG0002648	CARHR182480	AL8G22720
OG0002649	CARHR083660	AL3G20430
OG0002649	CARHR211260	AL6G11320
OG0002650	CARHR083830	AL3G20600
OG0002651	CARHR086180	AL3G23180
OG0002651	CARHR207030, CARHR207020	AL6G16330
OG0002652	CARHR087680	AL3G24830
OG0002652	CARHR087690	AL3G24840
OG0002653	CARHR038190	AL1G55230
OG0002653	CARHR093300	AL3G31140
OG0002654	CARHR114130	AL4G12410
OG0002654	CARHR246150	AL7G12920
OG0002655	CARHR152300	AL5G19000
OG0002655	CARHR262820	AL7G50800
OG0002656	CARHR220760	AL7G41590
OG0002657	CARHR098910	AL3G37380
OG0002657	CARHR220870	AL7G41480
OG0002658	CARHR098230	AL3G36610
OG0002658	CARHR098210	AL3G36580
OG0002660	CARHR215120	AL7G46560
OG0002660	CARHR058200	AL2G24000
OG0002661	CARHR185380	AL6G40930, AL6G40920
OG0002662	CARHR250030	AL6G51710
OG0002663	CARHR002340	AL5G19010, AL1G12730
OG0002664	CARHR007340	AL1G17730
OG0002665	CARHR009620	AL1G20190
OG0002665	CARHR054450	AL1G67510
OG0002666	CARHR010190	AL1G20780
OG0002666	CARHR283920	AL2G17680
OG0002667	CARHR051820	AL2G15720
OG0002667	CARHR113010	AL1G21630
OG0002668	CARHR011580	AL1G22410
OG0002669	CARHR000370	AL1G10340
OG0002669	CARHR012110	AL1G22960
OG0002670	CARHR014230	AL1G25690
OG0002670	CARHR145830	AL5G13240
OG0002672	CARHR144120	AL5G10630
OG0002672	CARHR059470, CARHR015460	AL1G26970
OG0002673	CARHR015690	AL1G27260, AL1G27240, AL1G27220
OG0002674	CARHR017580	AL7G51010
OG0002674	CARHR072000	AL2G38910
OG0002675	CARHR017950	AL1G29610
OG0002676	CARHR252230	AL6G49350, AL6G48900
OG0002677	CARHR129590	AL4G31480
OG0002677	CARHR294000	nbis-gene-1687
OG0002678	CARHR111960	AL4G10220
OG0002678	CARHR294440	AL7G10620
OG0002679	CARHR246790	AL7G12160
OG0002680	CARHR114220	nbis-gene-950, AL2G12800, AL4G12540
OG0002680	CARHR246040	AL7G13100
OG0002681	CARHR242830	AL7G16640
OG0002681	CARHR106610	AL3G52520
OG0002682	CARHR242290	AL7G16780
OG0002682	CARHR106450	AL3G52260
OG0002683	CARHR242570	AL7G17090
OG0002683	CARHR105670	AL3G47050
