Orthogroup	Cardamine_hirsuta	Rorippa_islandica
OG0000709	CARHR289190, CARHR032540, CARHR260230	Roisl.0189s0016.1.p
OG0000711	CARHR117980, CARHR102320	Roisl.0115s0468.1.p
OG0000711	CARHR117990, CARHR135270, CARHR052870	Roisl.0012s0321.1.p
OG0000711	CARHR110540	Roisl.0111s0035.1.p
OG0000714	CARHR121140	Roisl.0082s0576.1.p
OG0000715	CARHR189010	Roisl.0046s0119.1.p
OG0000715	CARHR158300	Roisl.0046s0866.1.p, Roisl.0046s0817.1.p
OG0000715	CARHR189000	Roisl.0046s0120.1.p
OG0000716	CARHR045160	Roisl.0021s0546.1.p
OG0000716	CARHR088130	Roisl.0074s0643.1.p
OG0000716	CARHR270140	Roisl.0080s0666.1.p
OG0000717	CARHR014750	Roisl.0007s0717.1.p
OG0000717	CARHR025030	Roisl.0191s0315.1.p
OG0000717	CARHR062810	Roisl.0019s0562.1.p
OG0000718	CARHR147210	Roisl.0011s0393.1.p
OG0000718	CARHR147190	Roisl.0011s0391.1.p, Roisl.0011s0390.1.p
OG0000718	CARHR147200	Roisl.0013s0186.1.p, Roisl.0011s0392.1.p
OG0000719	CARHR264890	Roisl.0189s0170.1.p
OG0000719	CARHR264860	Roisl.0189s0173.1.p
OG0000719	CARHR264870	Roisl.0189s0172.1.p
OG0000720	CARHR173010	Roisl.0018s0408.1.p
OG0000721	CARHR106100	Roisl.0045s0032.1.p, Roisl.0045s0033.1.p
OG0000721	CARHR010940	Roisl.0021s0147.1.p
OG0000721	CARHR010960	Roisl.0021s0149.1.p
OG0000721	CARHR010950	Roisl.0021s0148.1.p
OG0000721	CARHR136530	Roisl.0028s0479.1.p
OG0000722	CARHR052960	Roisl.0015s0002.1.p
OG0000722	CARHR076060	Roisl.0016s0132.1.p
OG0000723	CARHR144900, CARHR144920	Roisl.0011s0135.1.p
OG0000724	CARHR245390	Roisl.0001s0319.1.p
OG0000724	CARHR215740, CARHR057480	Roisl.0209s0019.1.p
OG0000724	CARHR228230	Roisl.0034s0153.1.p
OG0000725	CARHR257200, CARHR095000	Roisl.0082s0518.1.p
OG0000725	CARHR257260	Roisl.0012s0014.1.p
OG0000725	CARHR050210	Roisl.0019s0005.1.p
OG0000725	CARHR050100	Roisl.0019s0010.1.p, Roisl.0209s0623.1.p, Roisl.0209s0622.1.p
OG0000726	CARHR061990	Roisl.0091s0574.1.p
OG0000726	CARHR062010	Roisl.0019s0632.1.p
OG0000728	CARHR195640, CARHR195650	Roisl.0210s1453.1.p
OG0000728	CARHR077500	Roisl.0016s0284.1.p
OG0000729	CARHR120010	Roisl.0204s0076.1.p
OG0000730	CARHR073700	Roisl.0115s0127.1.p
OG0000730	CARHR125870	Roisl.0017s0440.1.p
OG0000730	CARHR016430	Roisl.0007s0540.1.p, Roisl.0019s0140.1.p
OG0000731	CARHR029070	Roisl.0213s0231.1.p
OG0000732	CARHR188230	Roisl.0046s0203.1.p
OG0000732	CARHR188240	Roisl.0046s0202.1.p
OG0000732	CARHR032980	Roisl.0024s0376.1.p
OG0000733	CARHR084590, CARHR209410	Roisl.0024s0294.1.p
OG0000734	CARHR155990	Roisl.0209s0440.1.p
OG0000735	CARHR190780	Roisl.0210s1938.1.p
OG0000735	CARHR222570	Roisl.0002s0048.1.p
OG0000736	CARHR285660, CARHR285680, CARHR285670	Roisl.0080s0351.1.p, Roisl.0080s0352.1.p
OG0000736	CARHR285690	Roisl.0080s0350.1.p
OG0000737	CARHR250860	Roisl.0082s0419.1.p
OG0000737	CARHR041260, CARHR041250, CARHR002310	Roisl.0210s0233.1.p
OG0000738	CARHR209610	Roisl.0030s0093.1.p
OG0000738	CARHR130760	Roisl.0054s0024.1.p
OG0000739	CARHR073720	Roisl.0115s0125.1.p
OG0000740	CARHR071770	Roisl.0004s0064.1.p
OG0000740	CARHR034110	Roisl.0048s0038.1.p
OG0000740	CARHR260010	Roisl.0032s0084.1.p
OG0000741	CARHR165860	Roisl.0046s1568.1.p
OG0000742	CARHR042180	Roisl.0006s0261.1.p
OG0000743	CARHR140100	Roisl.0028s0099.1.p
OG0000744	CARHR171590	Roisl.0018s0246.1.p
OG0000744	CARHR171600	Roisl.0018s0247.1.p
OG0000745	CARHR237310	Roisl.0044s0102.1.p
OG0000745	CARHR233760	Roisl.0022s0281.1.p
OG0000745	CARHR110130	Roisl.0214s0368.1.p
OG0000746	CARHR180110	Roisl.0012s0123.1.p
OG0000746	CARHR121190	Roisl.0082s0584.1.p
OG0000746	CARHR139550	Roisl.0028s0151.1.p
OG0000747	CARHR092030	Roisl.0074s0266.1.p
OG0000747	CARHR250450	Roisl.0191s0674.1.p
OG0000747	CARHR002060	Roisl.0210s0204.1.p
OG0000749	CARHR287780	Roisl.0036s0076.1.p
OG0000749	CARHR182500	Roisl.0021s0643.1.p, Roisl.0198s0009.1.p, Roisl.0036s0079.1.p
OG0000750	CARHR272930	Roisl.0053s0295.1.p
OG0000750	CARHR289130	Roisl.0044s0134.1.p
OG0000750	CARHR237650	Roisl.0044s0130.1.p
OG0000751	CARHR050880	Roisl.0066s0374.1.p
OG0000751	CARHR050890	Roisl.0209s0696.1.p
OG0000751	CARHR050910	Roisl.0209s0697.1.p
OG0000752	CARHR076160	Roisl.0016s0144.1.p
OG0000752	CARHR239880, CARHR116410	Roisl.0023s0033.1.p
OG0000753	CARHR194700	Roisl.0022s0421.1.p
OG0000753	CARHR180380	Roisl.0210s1541.1.p
OG0000753	CARHR255090	Roisl.0210s1542.1.p
OG0000756	CARHR120560, CARHR035690, CARHR287260, CARHR105030, CARHR153620, CARHR114760, CARHR153520, CARHR183580, CARHR105890, CARHR219540, CARHR293040, CARHR151770, CARHR181130, CARHR152370, CARHR180820, CARHR218690, CARHR104260, CARHR218230, CARHR056770, CARHR217210, CARHR260270, CARHR219110, CARHR120890, CARHR153800, CARHR179620, CARHR055310	Roisl.0082s0094.1.p
OG0000756	CARHR037110	Roisl.0210s2140.1.p, Roisl.0013s0213.1.p, Roisl.0210s2118.1.p, Roisl.0040s0100.1.p, Roisl.0204s0004.1.p, Roisl.0066s0293.1.p, Roisl.0111s0032.1.p, Roisl.0041s0034.1.p, Roisl.0210s2217.1.p, Roisl.0111s0023.1.p, Roisl.0111s0020.1.p, Roisl.0053s0055.1.p, Roisl.0024s0034.1.p, Roisl.0200s0038.1.p, Roisl.0053s0238.1.p, Roisl.0012s0043.1.p, Roisl.0082s0074.1.p, Roisl.0194s0006.1.p, Roisl.0213s0704.1.p, Roisl.0071s0014.1.p, Roisl.0209s0507.1.p, Roisl.0029s0035.1.p, Roisl.0184s0166.1.p, Roisl.0082s0630.1.p, Roisl.0066s0320.1.p, Roisl.0082s0056.1.p, Roisl.0032s0013.1.p, Roisl.0209s0550.1.p, Roisl.0027s0146.1.p, Roisl.0013s0205.1.p, Roisl.0210s2116.1.p, Roisl.0038s0051.1.p, Roisl.0040s0061.1.p, Roisl.0179s0111.1.p, Roisl.0019s0058.1.p, Roisl.0213s0665.1.p, Roisl.0188s0140.1.p, Roisl.0066s0368.1.p
OG0000761	CARHR153870	Roisl.0185s0080.1.p
OG0000761	CARHR157970	Roisl.0046s0837.1.p, Roisl.0046s0836.1.p, Roisl.0046s0835.1.p
OG0000762	CARHR077420	Roisl.0016s0275.1.p
OG0000762	CARHR195730	Roisl.0210s1445.1.p
OG0000763	CARHR200050	Roisl.0210s1032.1.p
OG0000763	CARHR200090, CARHR200080	Roisl.0210s1027.1.p
OG0000763	CARHR200070	Roisl.0210s1029.1.p
OG0000763	CARHR200060	Roisl.0210s1031.1.p, Roisl.0210s1030.1.p
OG0000763	CARHR256530	Roisl.0210s1028.1.p
OG0000764	CARHR113440	Roisl.0046s0614.1.p
OG0000764	CARHR203120	Roisl.0210s0733.1.p
OG0000764	CARHR246900	Roisl.0001s0487.1.p
OG0000766	CARHR190930	Roisl.0210s1926.1.p
OG0000766	CARHR151390	Roisl.0027s0056.1.p
OG0000767	CARHR206280	Roisl.0210s0423.1.p
OG0000767	CARHR206290	Roisl.0210s0421.1.p, Roisl.0210s0422.1.p, Roisl.0179s0009.1.p
OG0000767	CARHR206310	Roisl.0210s0419.1.p
OG0000767	CARHR206300	Roisl.0210s0420.1.p
OG0000770	CARHR069560	Roisl.0004s0292.1.p
OG0000770	CARHR020750	Roisl.0007s0106.1.p
OG0000770	CARHR294240	Roisl.0115s0745.1.p
OG0000771	CARHR184510, CARHR281010	Roisl.0024s0604.1.p
OG0000771	CARHR160230	Roisl.0046s1013.1.p, Roisl.0046s1014.1.p
OG0000772	CARHR059020	Roisl.0024s0056.1.p
OG0000772	CARHR284420	Roisl.0046s0040.1.p
OG0000773	CARHR186290, CARHR049440	Roisl.0209s0558.1.p, Roisl.0209s0557.1.p
OG0000773	CARHR078290, CARHR078280	Roisl.0016s0356.1.p
OG0000774	CARHR233870, CARHR270200	Roisl.0022s0288.1.p
OG0000775	CARHR020960	Roisl.0007s0085.1.p
OG0000775	CARHR020940	Roisl.0007s0086.1.p
OG0000776	CARHR021580	Roisl.0007s0014.1.p, Roisl.0007s0015.1.p
OG0000777	CARHR075660	Roisl.0016s0086.1.p
OG0000777	CARHR075680	Roisl.0016s0087.1.p
OG0000777	CARHR026590, CARHR026580	Roisl.0074s0676.1.p
OG0000781	CARHR122410	Roisl.0082s0702.1.p
OG0000781	CARHR122400	Roisl.0082s0700.1.p
OG0000781	CARHR122380, CARHR122390	Roisl.0082s0698.1.p, Roisl.0082s0699.1.p
OG0000782	CARHR220190	Roisl.0075s0140.1.p, Roisl.0111s0011.1.p, Roisl.0209s0527.1.p
OG0000782	CARHR099630	Roisl.0053s0318.1.p
OG0000782	CARHR005000	Roisl.0091s0807.1.p
OG0000783	CARHR120790	Roisl.0012s0033.1.p, Roisl.0028s0701.1.p, Roisl.0028s0669.1.p
OG0000784	CARHR127820	Roisl.0028s0776.1.p
OG0000784	CARHR127780, CARHR127790, CARHR127800, CARHR024080, CARHR024060	Roisl.0028s0775.1.p
OG0000784	CARHR127810	Roisl.0028s0774.1.p
OG0000784	CARHR027720	Roisl.0213s0083.1.p
OG0000785	CARHR190510	Roisl.0210s1965.1.p
OG0000785	CARHR190520	Roisl.0210s1966.1.p
OG0000786	CARHR192670, CARHR229290	Roisl.0210s1743.1.p
OG0000787	CARHR270610	Roisl.0080s0622.1.p
OG0000787	CARHR233660	Roisl.0022s0273.1.p
OG0000787	CARHR162710	Roisl.0046s1256.1.p
OG0000788	CARHR241370	Roisl.0008s0271.1.p
OG0000788	CARHR208570	Roisl.0030s0197.1.p
OG0000789	CARHR131970	Roisl.0017s0107.1.p
OG0000789	CARHR163640	Roisl.0046s1352.1.p
OG0000789	CARHR210930	Roisl.0034s0146.1.p
OG0000790	CARHR060630	Roisl.0019s0762.1.p
OG0000790	CARHR026400, CARHR026410	Roisl.0191s0465.1.p
OG0000791	CARHR018380	Roisl.0007s0353.1.p
OG0000792	CARHR041530, CARHR043700, CARHR219450, CARHR043710, CARHR044030	Roisl.0006s0411.1.p, Roisl.0006s0409.1.p
OG0000792	CARHR288800	Roisl.0214s0589.1.p, Roisl.0214s0590.1.p
OG0000793	CARHR089880	Roisl.0074s0473.1.p
OG0000793	CARHR043540	Roisl.0006s0403.1.p
OG0000793	CARHR137740	Roisl.0028s0354.1.p
OG0000794	CARHR286770	Roisl.0025s0086.1.p
OG0000794	CARHR286750	Roisl.0025s0088.1.p
OG0000794	CARHR286780	Roisl.0025s0083.1.p
OG0000795	CARHR151920	Roisl.0188s0095.1.p
OG0000796	CARHR146710	Roisl.0011s0344.1.p
OG0000796	CARHR013700	Roisl.0021s0431.1.p
OG0000796	CARHR025970	Roisl.0191s0419.1.p
OG0000797	CARHR155650	Roisl.0209s0407.1.p
OG0000797	CARHR155670	Roisl.0209s0412.1.p
OG0000798	CARHR223630	Roisl.0091s0636.1.p
OG0000798	CARHR255620	Roisl.0091s0637.1.p
OG0000799	CARHR042010	Roisl.0006s0244.1.p
OG0000799	CARHR042000	Roisl.0006s0243.1.p, Roisl.0006s0242.1.p
OG0000799	CARHR041990	Roisl.0006s0241.1.p
OG0000800	CARHR102380	Roisl.0049s0006.1.p
OG0000800	CARHR102300	Roisl.0049s0009.1.p, Roisl.0049s0008.1.p
OG0000801	CARHR172930	Roisl.0018s0399.1.p
OG0000801	CARHR002020	Roisl.0210s0200.1.p
OG0000801	CARHR250310	Roisl.0191s0655.1.p
OG0000802	CARHR165290	Roisl.0046s1520.1.p
OG0000803	CARHR139000	Roisl.0028s0209.1.p
OG0000803	CARHR139010	Roisl.0028s0208.1.p
OG0000803	CARHR139020	Roisl.0028s0207.1.p
OG0000804	CARHR083620, CARHR083610	Roisl.0079s0283.1.p
OG0000805	CARHR086970	Roisl.0074s0763.1.p
OG0000805	CARHR086950, CARHR086960	Roisl.0074s0764.1.p
OG0000805	CARHR086940	Roisl.0074s0765.1.p
OG0000808	CARHR265940, CARHR265960, CARHR266380	Roisl.0031s0062.1.p, Roisl.0031s0064.1.p
OG0000808	CARHR119910	Roisl.0204s0091.1.p, Roisl.0204s0093.1.p, Roisl.0204s0094.1.p
OG0000812	CARHR232320	Roisl.0214s0232.1.p
OG0000812	CARHR157370	Roisl.0046s0782.1.p
OG0000813	CARHR058000, CARHR069520	Roisl.0209s0068.1.p
OG0000814	CARHR011920	Roisl.0021s0244.1.p
OG0000815	CARHR276420	Roisl.0024s0131.1.p, Roisl.0023s0021.1.p
OG0000815	CARHR276430, CARHR276200, CARHR049150, CARHR257640	Roisl.0024s0132.1.p
OG0000816	CARHR268100, CARHR234780	Roisl.0080s0862.1.p
OG0000816	CARHR044650	Roisl.0006s0509.1.p
OG0000817	CARHR207460	Roisl.0042s0087.1.p
OG0000817	CARHR085850	Roisl.0074s0877.1.p
OG0000818	CARHR211910	Roisl.0034s0050.1.p
OG0000818	CARHR211900	Roisl.0034s0051.1.p
OG0000818	CARHR211920	Roisl.0034s0049.1.p
OG0000819	CARHR174860	Roisl.0009s0113.1.p, Roisl.0204s0197.1.p
OG0000819	CARHR289160, CARHR287590	Roisl.0009s0077.1.p
OG0000820	CARHR147280	Roisl.0011s0399.1.p
OG0000822	CARHR224000	Roisl.0091s0659.1.p
OG0000823	CARHR171480	Roisl.0018s0232.1.p
OG0000823	CARHR096870, CARHR101820, CARHR096880	Roisl.0018s0244.1.p, Roisl.0115s0437.1.p, Roisl.0115s0438.1.p
OG0000823	CARHR121310	Roisl.0115s0435.1.p
OG0000824	CARHR095720	Roisl.0115s0331.1.p
OG0000824	CARHR095740	Roisl.0115s0332.1.p
OG0000824	CARHR284770	Roisl.0047s0040.1.p
OG0000825	CARHR092500	Roisl.0045s0080.1.p
OG0000826	CARHR006340	Roisl.0091s0930.1.p
OG0000826	CARHR006320	Roisl.0091s0929.1.p
OG0000827	CARHR053630	Roisl.0214s0742.1.p
OG0000827	CARHR010060	Roisl.0021s0043.1.p
OG0000828	CARHR025340	Roisl.0191s0351.1.p
OG0000828	CARHR014320	Roisl.0007s0763.1.p
OG0000828	CARHR062290	Roisl.0019s0623.1.p
OG0000829	CARHR056650	Roisl.0194s0003.1.p
OG0000829	CARHR056660	Roisl.0194s0001.1.p
OG0000831	CARHR221810, CARHR229170, CARHR229180	Roisl.0091s0093.1.p
OG0000831	CARHR221800, CARHR019670	Roisl.0007s0221.1.p
OG0000832	CARHR121890	Roisl.0082s0648.1.p
OG0000832	CARHR154860	Roisl.0209s0343.1.p
OG0000832	CARHR285630	Roisl.0080s0355.1.p
OG0000833	CARHR123060	Roisl.0082s0766.1.p
OG0000833	CARHR185220, CARHR185210, CARHR233800	Roisl.0209s0259.1.p, Roisl.0020s0161.1.p, Roisl.0022s0292.1.p
OG0000834	CARHR250240, CARHR250250	Roisl.0191s0647.1.p
OG0000834	CARHR001410, CARHR001400	Roisl.0210s0132.1.p
OG0000834	CARHR001390	Roisl.0210s0131.1.p
OG0000835	CARHR125080	Roisl.0017s0516.1.p
OG0000835	CARHR125060	Roisl.0017s0518.1.p, Roisl.0017s0517.1.p
OG0000836	CARHR187220	Roisl.0046s0277.1.p
OG0000837	CARHR191380	Roisl.0210s1875.1.p
OG0000839	CARHR210450	Roisl.0030s0004.1.p
OG0000839	CARHR084040	Roisl.0079s0317.1.p
OG0000840	CARHR044330	Roisl.0006s0472.1.p
OG0000840	CARHR213390	Roisl.0009s0128.1.p
OG0000841	CARHR259030	Roisl.0189s0095.1.p
OG0000841	CARHR259000	Roisl.0189s0100.1.p
OG0000841	CARHR259020	Roisl.0189s0096.1.p
OG0000842	CARHR039680	Roisl.0006s0029.1.p
OG0000842	CARHR039690	Roisl.0006s0030.1.p
OG0000842	CARHR039710	Roisl.0006s0031.1.p
OG0000843	CARHR142040	Roisl.0035s0071.1.p
OG0000843	CARHR249450	Roisl.0191s0575.1.p
OG0000843	CARHR172260	Roisl.0018s0320.1.p
OG0000844	CARHR166490	Roisl.0046s1638.1.p
OG0000846	CARHR187110	Roisl.0046s0302.1.p
OG0000846	CARHR187100, CARHR178000	Roisl.0046s0303.1.p
OG0000847	CARHR203610	Roisl.0210s0634.1.p, Roisl.0042s0034.1.p
OG0000847	CARHR123180	Roisl.0033s0006.1.p
OG0000848	CARHR107940	Roisl.0066s0170.1.p, Roisl.0025s0019.1.p, Roisl.0066s0173.1.p
OG0000848	CARHR107950	Roisl.0066s0171.1.p, Roisl.0066s0168.1.p, Roisl.0025s0016.1.p
OG0000849	CARHR052530	Roisl.0043s0015.1.p, Roisl.0041s0037.1.p, Roisl.0214s0594.1.p
OG0000849	CARHR257070	Roisl.0081s0004.1.p
OG0000850	CARHR052090	Roisl.0209s0736.1.p
OG0000850	CARHR052110	Roisl.0209s0734.1.p
OG0000850	CARHR052100	Roisl.0209s0737.1.p
OG0000850	CARHR052140, CARHR051470	Roisl.0209s0598.1.p, Roisl.0209s0765.1.p
OG0000850	CARHR052080, CARHR052120	Roisl.0209s0735.1.p
OG0000851	CARHR247240	Roisl.0001s0522.1.p
OG0000851	CARHR114340	Roisl.0046s0502.1.p
OG0000851	CARHR247250	Roisl.0115s0648.1.p
OG0000852	CARHR194210	Roisl.0210s1590.1.p
OG0000852	CARHR253510, CARHR253520	Roisl.0082s0166.1.p
OG0000853	CARHR122300, CARHR057650	Roisl.0204s0138.1.p, Roisl.0037s0044.1.p
OG0000853	CARHR025140	Roisl.0016s0315.1.p
OG0000857	CARHR128090, CARHR118190, CARHR288970	Roisl.0210s0837.1.p
OG0000858	CARHR068820	Roisl.0004s0351.1.p
OG0000858	CARHR036180	Roisl.0179s0016.1.p
OG0000858	CARHR180990	Roisl.0214s0270.1.p
OG0000859	CARHR267180	Roisl.0052s0059.1.p
OG0000859	CARHR267170	Roisl.0052s0061.1.p
OG0000859	CARHR267160	Roisl.0052s0062.1.p
OG0000859	CARHR192400	Roisl.0213s0690.1.p
OG0000859	CARHR192440	Roisl.0210s1766.1.p
OG0000860	CARHR190540	Roisl.0210s1962.1.p
OG0000860	CARHR039750, CARHR109100	Roisl.0066s0052.1.p
OG0000861	CARHR274460	Roisl.0080s0191.1.p
OG0000861	CARHR150910	Roisl.0027s0106.1.p
OG0000862	CARHR061650, CARHR241590	Roisl.0003s0292.1.p, Roisl.0003s0296.1.p, Roisl.0003s0295.1.p
OG0000863	CARHR073210	Roisl.0115s0175.1.p
OG0000863	CARHR045960	Roisl.0007s0803.1.p
OG0000864	CARHR219470	Roisl.0002s0182.1.p, Roisl.0002s0181.1.p
OG0000865	CARHR149950	Roisl.0209s0276.1.p
OG0000866	CARHR259800	Roisl.0032s0052.1.p
OG0000867	CARHR174150	Roisl.0005s0054.1.p
OG0000867	CARHR224220	Roisl.0091s0579.1.p
OG0000868	CARHR159180	Roisl.0046s0951.1.p
OG0000868	CARHR159210	Roisl.0046s0954.1.p
OG0000870	CARHR166400	Roisl.0046s1628.1.p
OG0000870	CARHR208620	Roisl.0030s0193.1.p
OG0000870	CARHR085120	Roisl.0074s0957.1.p
OG0000871	CARHR132130	Roisl.0017s0090.1.p, Roisl.0017s0093.1.p
OG0000871	CARHR163580	Roisl.0046s1345.1.p
OG0000872	CARHR178250	Roisl.0012s0324.1.p
OG0000872	CARHR139610	Roisl.0028s0143.1.p
OG0000874	CARHR013820	Roisl.0021s0444.1.p
OG0000874	CARHR013840	Roisl.0021s0445.1.p
OG0000875	CARHR032470	Roisl.0209s0115.1.p
OG0000875	CARHR032400	Roisl.0209s0117.1.p
OG0000875	CARHR032430	Roisl.0209s0114.1.p
OG0000877	CARHR106540	Roisl.0065s0016.1.p, Roisl.0092s0001.1.p, Roisl.0214s0205.1.p, Roisl.0065s0021.1.p, Roisl.0214s0206.1.p, Roisl.0214s0208.1.p, Roisl.0095s0002.1.p, Roisl.0214s0210.1.p, Roisl.0065s0022.1.p, Roisl.0179s0001.1.p, Roisl.0092s0002.1.p, Roisl.0179s0002.1.p, Roisl.0214s0207.1.p
OG0000882	CARHR129860	Roisl.0028s0986.1.p
OG0000883	CARHR101990	Roisl.0053s0425.1.p
OG0000883	CARHR102000, CARHR102010, CARHR101980	Roisl.0053s0426.1.p
OG0000884	CARHR054070	Roisl.0012s0020.1.p, Roisl.0214s0110.1.p
OG0000884	CARHR265840	Roisl.0214s0096.1.p, Roisl.0214s0231.1.p, Roisl.0214s0233.1.p
OG0000885	CARHR098120	Roisl.0115s0573.1.p
OG0000885	CARHR221690	Roisl.0002s0218.1.p
OG0000886	CARHR142530	Roisl.0035s0025.1.p
OG0000886	CARHR142500	Roisl.0035s0028.1.p
OG0000888	CARHR288060	Roisl.0091s0357.1.p, Roisl.0214s0678.1.p, Roisl.0091s0355.1.p
OG0000888	CARHR176970	Roisl.0091s0360.1.p
OG0000889	CARHR228280	Roisl.0091s0171.1.p
OG0000889	CARHR228290	Roisl.0091s0169.1.p, Roisl.0210s2068.1.p
OG0000890	CARHR078380	Roisl.0016s0363.1.p
OG0000890	CARHR194650	Roisl.0210s1544.1.p
OG0000891	CARHR179050, CARHR263280, CARHR118410, CARHR149850, CARHR055460	Roisl.0194s0025.1.p, Roisl.0040s0057.1.p, Roisl.0041s0003.1.p, Roisl.0185s0073.1.p, Roisl.0025s0062.1.p, Roisl.0185s0009.1.p, Roisl.0210s2219.1.p, Roisl.0005s0239.1.p, Roisl.0029s0088.1.p, Roisl.0209s0544.1.p, Roisl.0184s0062.1.p, Roisl.0075s0046.1.p, Roisl.0198s0053.1.p, Roisl.0184s0165.1.p, Roisl.0058s0021.1.p, Roisl.0078s0010.1.p, Roisl.0025s0063.1.p, Roisl.0002s0258.1.p, Roisl.0184s0231.1.p, Roisl.0082s0012.1.p, Roisl.0210s2170.1.p, Roisl.0014s0053.1.p, Roisl.0080s0727.1.p, Roisl.0037s0014.1.p, Roisl.0056s0003.1.p, Roisl.0028s0281.1.p, Roisl.0082s0525.1.p, Roisl.0115s0414.1.p, Roisl.0036s0115.1.p, Roisl.0003s0310.1.p, Roisl.0185s0069.1.p, Roisl.0020s0017.1.p, Roisl.0198s0079.1.p, Roisl.0082s0041.1.p
OG0000891	CARHR055470	Roisl.0061s0019.1.p
OG0000893	CARHR201840	Roisl.0210s0857.1.p
OG0000893	CARHR201890	Roisl.0210s0853.1.p
OG0000893	CARHR201860	Roisl.0210s0856.1.p
OG0000894	CARHR114480	Roisl.0046s0515.1.p
OG0000894	CARHR159070	Roisl.0046s0943.1.p
OG0000896	CARHR165740	Roisl.0046s1559.1.p
OG0000896	CARHR165780	Roisl.0046s1558.1.p
OG0000897	CARHR206600	Roisl.0042s0002.1.p
OG0000897	CARHR086440	Roisl.0074s0815.1.p
OG0000898	CARHR207860	Roisl.0042s0126.1.p
OG0000898	CARHR085430	Roisl.0074s0926.1.p
OG0000899	CARHR072190	Roisl.0209s0666.1.p, Roisl.0004s0025.1.p
OG0000899	CARHR072210	Roisl.0004s0022.1.p
OG0000899	CARHR072200	Roisl.0004s0023.1.p
OG0000900	CARHR044250, CARHR044260	Roisl.0006s0470.1.p
OG0000901	CARHR078170	Roisl.0016s0347.1.p
OG0000902	CARHR136500	Roisl.0028s0483.1.p
OG0000902	CARHR026190	Roisl.0191s0447.1.p
OG0000903	CARHR237020	Roisl.0044s0077.1.p
OG0000903	CARHR237010	Roisl.0044s0076.1.p
OG0000904	CARHR094540	Roisl.0074s0021.1.p
OG0000904	CARHR039650	Roisl.0006s0024.1.p
OG0000905	CARHR226300	Roisl.0091s0356.1.p
OG0000905	CARHR288050	Roisl.0091s0354.1.p
OG0000906	CARHR231400, CARHR231390	Roisl.0008s0209.1.p
OG0000906	CARHR259700	Roisl.0008s0208.1.p
OG0000907	CARHR075060	Roisl.0016s0026.1.p
OG0000907	CARHR139430	Roisl.0028s0163.1.p
OG0000908	CARHR168900	Roisl.0026s0040.1.p
OG0000908	CARHR137570	Roisl.0028s0367.1.p
OG0000909	CARHR036130	Roisl.0179s0022.1.p
OG0000910	CARHR133740	Roisl.0017s0270.1.p
OG0000910	CARHR215790	Roisl.0210s2190.1.p
OG0000911	CARHR247370	Roisl.0115s0660.1.p
OG0000911	CARHR112820	Roisl.0204s0156.1.p
OG0000912	CARHR186330, CARHR080020	Roisl.0046s0373.1.p
OG0000913	CARHR213900	Roisl.0213s0789.1.p
OG0000913	CARHR197260	Roisl.0210s1303.1.p
OG0000913	CARHR076520	Roisl.0016s0184.1.p
OG0000914	CARHR249220	Roisl.0191s0546.1.p
OG0000914	CARHR121510	Roisl.0082s0613.1.p
OG0000914	CARHR001020, CARHR001040	Roisl.0210s0098.1.p
OG0000914	CARHR001050	Roisl.0210s0099.1.p
OG0000915	CARHR218130, CARHR001360, CARHR216960	Roisl.0053s0068.1.p, Roisl.0210s0128.1.p
OG0000916	CARHR013200, CARHR102530	Roisl.0021s0380.1.p
OG0000916	CARHR013580	Roisl.0021s0418.1.p
OG0000917	CARHR022780	Roisl.0191s0076.1.p
OG0000917	CARHR022770	Roisl.0191s0075.1.p
OG0000920	CARHR229890	Roisl.0091s0034.1.p
OG0000920	CARHR025250	Roisl.0082s0138.1.p
OG0000920	CARHR147000	Roisl.0011s0373.1.p, Roisl.0011s0372.1.p
OG0000922	CARHR148470	Roisl.0011s0513.1.p
OG0000922	CARHR200260	Roisl.0210s1010.1.p
OG0000922	CARHR200250	Roisl.0210s1011.1.p
OG0000923	CARHR156680	Roisl.0046s0711.1.p
OG0000923	CARHR276480	Roisl.0024s0138.1.p
OG0000924	CARHR218990	Roisl.0058s0032.1.p
OG0000924	CARHR024360	Roisl.0191s0251.1.p
OG0000924	CARHR197110	Roisl.0210s1317.1.p
OG0000925	CARHR188450	Roisl.0046s0179.1.p
OG0000925	CARHR202560	Roisl.0210s0791.1.p
OG0000926	CARHR239570	Roisl.0003s0183.1.p, Roisl.0025s0011.1.p
OG0000926	CARHR202940	Roisl.0210s0753.1.p
OG0000927	CARHR123030	Roisl.0082s0762.1.p
OG0000927	CARHR165970	Roisl.0046s1580.1.p
OG0000927	CARHR207540	Roisl.0042s0095.1.p
OG0000928	CARHR124100	Roisl.0033s0084.1.p
OG0000928	CARHR006450	Roisl.0091s0942.1.p
OG0000929	CARHR006380	Roisl.0091s0935.1.p
OG0000929	CARHR124230	Roisl.0210s1483.1.p, Roisl.0033s0092.1.p
OG0000930	CARHR190920, CARHR188550	Roisl.0210s1927.1.p, Roisl.0029s0005.1.p
OG0000931	CARHR155370	Roisl.0209s0345.1.p
OG0000931	CARHR165390	Roisl.0046s1527.1.p
OG0000932	CARHR235760	Roisl.0022s0475.1.p
OG0000932	CARHR022790	Roisl.0191s0077.1.p
OG0000933	CARHR214820	Roisl.0208s0021.1.p
OG0000933	CARHR271340	Roisl.0080s0543.1.p
OG0000933	CARHR280620, CARHR280610	Roisl.0024s0562.1.p
