Orthogroup	Cardamine_hirsuta	Euclidium_syriacum
OG0000969	CARHR272230, CARHR207910	ESY7_g18931_DN3_SP0_c21.t1, ESY24_g33148_DN3_SP0_c0.t1, ESY7_g18932_DN3_SP0_c21.t1
OG0000970	CARHR149300, CARHR149320	ESY21_g55718_DN2_SP0_c0.t1
OG0000971	CARHR175880	ESY10_g15225_DN3_SP8_c0.t1
OG0000971	CARHR175890	ESY10_g15226_DN3_SP0_c0.t1
OG0000972	CARHR270560	ESY7_g19188_DN2_SP0_c0.t1
OG0000972	CARHR041050, CARHR041060, CARHR204270	ESY2_g37353_DN1_SP0_c0.t1, ESY2_g37407_DN1_SP0_c0.t1, ESY2_g37354_DN3_SP0_c0.t1
OG0000973	CARHR224230	ESY10_g14860_DN3_SP3_c0.t1
OG0000973	CARHR174160	ESY9_g42455_DN3_SP8_c0.t1
OG0000974	CARHR082840	ESY3_g30756_DN3_SP7_c5.t1
OG0000974	CARHR085720	ESY3_g31207_DN3_SP8_c7.t1
OG0000975	CARHR132450, CARHR163860	ESY1_g11016_DN3_SP0_c0.t1, ESY1_g11014_DN3_SP0_c0.t1
OG0000976	CARHR265010	ESY2_g36561_DN3_SP0_c0.t1
OG0000976	CARHR156760, CARHR181580	ESY6_g48111_DN3_SP0_c0.t1
OG0000977	CARHR108080	ESY6_g50295_DN3_SP0_c0.t1, ESY12_g52087_DN3_SP0_c15.t1, ESY21_g55461_DN3_SP0_c0.t1, ESY21_g55465_DN3_SP0_c0.t1, ESY16_g62303_DN3_SP0_c0.t1
OG0000978	CARHR242980, CARHR079100	ESY3_g31924_DN3_SP8_c0.t1
OG0000979	CARHR289550	ESY5_g5362_DN3_SP0_c52.t1, ESY5_g5359_DN3_SP0_c0.t1
OG0000980	CARHR153070, CARHR153150, CARHR254660, CARHR113980, CARHR113960	ESY2_g35115_DN3_SP0_c0.t1, ESY2_g35565_DN3_SP0_c0.t1, ESY2_g35563_DN3_SP0_c0.t1
OG0000982	CARHR014440, CARHR014430	ESY5_g3733_DN2_SP0_c0.t1, ESY5_g3563_DN1_SP0_c0.t1, ESY5_g3439_DN3_SP0_c0.t1
OG0000983	CARHR076570	ESY3_g32473_DN3_SP6_c0.t1
OG0000983	CARHR197170	ESY7_g17353_DN3_SP8_c0.t1
OG0000984	CARHR197670	ESY3_g32519_DN3_SP4_c0.t1
OG0000985	CARHR119380, CARHR096600	ESY2_g37323_DN3_SP0_c0.t1
OG0000986	CARHR125160	ESY8_g58447_DN3_SP7_c0.t1
OG0000986	CARHR005440	ESY5_g4746_DN3_SP0_c10.t1
OG0000987	CARHR265320, CARHR233010	ESY13_g56616_DN2_SP4_c0.t1
OG0000988	CARHR171110	ESY1_g12218_DN3_SP0_c0.t1
OG0000988	CARHR278370	ESY6_g50687_DN3_SP0_c0.t1
OG0000989	CARHR136720	ESY12_g51185_DN3_SP8_c0.t1
OG0000989	CARHR084810	ESY3_g31072_DN3_SP8_c0.t1, ESY7_g19145_DN3_SP0_c0.t1
OG0000990	CARHR274950	ESY6_g49545_DN1_SP0_c0.t1
OG0000990	CARHR172550	ESY6_g49542_DN3_SP0_c0.t1
OG0000990	CARHR274910	ESY6_g49548_DN3_SP0_c0.t1
OG0000992	CARHR206370	ESY7_g18448_DN3_SP0_c0.t1
OG0000992	CARHR206360	ESY7_g18449_DN2_SP0_c0.t1, ESY7_g18452_DN3_SP0_c0.t1
OG0000993	CARHR083780	ESY3_g30928_DN3_SP6_c0.t1
OG0000994	CARHR073910	ESY2_g36607_DN3_SP1_c0.t1
OG0000995	CARHR220110	ESY2_g34482_DN3_SP1_c0.t1
OG0000995	CARHR060960	ESY2_g34481_DN3_SP3_c0.t1
OG0000997	CARHR107630, CARHR061400	ESY2_g34440_DN3_SP0_c0.t1
OG0000997	CARHR025980	ESY5_g1189_DN3_SP8_c0.t1
OG0000998	CARHR108160	ESY11_g54116_DN1_SP0_c0.t1, ESY11_g54129_DN3_SP0_c0.t1
OG0000998	CARHR244290	ESY4_g26111_DN2_SP0_c0.t1
OG0001000	CARHR162410	ESY3_g31264_DN3_SP3_c0.t1, ESY9_g44250_DN3_SP5_c0.t1
OG0001000	CARHR130400	ESY1_g10411_DN3_SP7_c0.t1
OG0001001	CARHR130700	ESY9_g44367_DN3_SP1_c0.t1
OG0001001	CARHR162790	ESY1_g10494_DN3_SP4_c0.t1
OG0001002	CARHR098940	ESY3_g28661_DN3_SP0_c0.t1
OG0001002	CARHR220810, CARHR220800	ESY22_g40700_DN3_SP0_c0.t1
OG0001003	CARHR214950	ESY8_g61301_DN3_SP0_c0.t1
OG0001003	CARHR214940	ESY2_g34326_DN3_SP6_c0.t1
OG0001004	CARHR183770	ESY2_g35005_DN3_SP0_c0.t1
OG0001004	CARHR183780, CARHR183790	ESY7_g19575_DN3_SP0_c0.t1
OG0001005	CARHR174790	ESY10_g14989_DN3_SP0_c0.t1
OG0001005	CARHR224630	ESY9_g42521_DN3_SP8_c0.t1
OG0001007	CARHR227740	ESY9_g43425_DN3_SP8_c0.t1
OG0001007	CARHR252220	ESY7_g16512_DN3_SP8_c0.t1
OG0001008	CARHR164570, CARHR059830, CARHR104570	ESY6_g49751_DN3_SP0_c0.t1
OG0001009	CARHR165450	ESY9_g45561_DN3_SP0_c16.t1
OG0001010	CARHR237130	ESY4_g24341_DN3_SP7_c0.t1
OG0001010	CARHR110230	ESY11_g54687_DN3_SP7_c0.t1
OG0001011	CARHR186860	ESY10_g15362_DN3_SP0_c0.t1
OG0001011	CARHR080310	ESY3_g31628_DN3_SP0_c0.t1, ESY4_g24827_DN3_SP0_c0.t1
OG0001012	CARHR235390	ESY16_g62115_DN3_SP0_c0.t1
OG0001012	CARHR267350	ESY6_g47563_DN3_SP0_c0.t1
OG0001013	CARHR194000	ESY7_g16919_DN3_SP0_c0.t1
OG0001013	CARHR080710	ESY3_g31574_DN3_SP8_c0.t1
OG0001014	CARHR222050, CARHR222100, CARHR222080	ESY2_g33865_DN3_SP0_c8.t1
OG0001015	CARHR110370	ESY11_g54730_DN3_SP0_c15.t1
OG0001016	CARHR009170	ESY5_g3265_DN3_SP6_c0.t1, ESY5_g3266_DN3_SP6_c0.t1
OG0001016	CARHR289890	ESY2_g34211_DN3_SP1_c0.t1
OG0001017	CARHR023630, CARHR064030, CARHR133670, CARHR237900	ESY2_g35604_DN3_SP2_c0.t1
OG0001018	CARHR243430	ESY4_g25467_DN3_SP0_c0.t1, ESY4_g25445_DN3_SP0_c0.t1
OG0001018	CARHR243410	ESY4_g25465_DN3_SP0_c0.t1
OG0001019	CARHR265210	ESY11_g54639_DN3_SP0_c0.t1, ESY3_g31770_DN1_SP0_c0.t1
OG0001021	CARHR280680, CARHR280660, CARHR134380	ESY7_g16472_DN3_SP0_c100.t1
OG0001031	CARHR198690	ESY7_g18232_DN3_SP0_c0.t1
OG0001031	CARHR075390	ESY8_g58759_DN3_SP0_c0.t1
OG0001032	CARHR202210, CARHR188200	ESY6_g49977_DN2_SP0_c0.t1
OG0001033	CARHR123470	ESY8_g58690_DN3_SP0_c19.t1, ESY8_g58688_DN3_SP0_c19.t1
OG0001033	CARHR123460	ESY8_g58692_DN3_SP0_c19.t1, ESY8_g58691_DN3_SP0_c20.t1
OG0001034	CARHR126160	ESY20_g13341_DN3_SP0_c0.t1
OG0001034	CARHR004740	ESY5_g4847_DN3_SP5_c0.t1
OG0001035	CARHR247680	ESY4_g26832_DN3_SP4_c0.t1
OG0001037	CARHR114020	ESY8_g59656_DN2_SP0_c0.t1
OG0001037	CARHR129320	ESY11_g54982_DN3_SP0_c0.t1
OG0001038	CARHR151820, CARHR151810	ESY21_g55249_DN3_SP0_c0.t1
OG0001039	CARHR189430, CARHR189360, CARHR189390, CARHR189380	ESY6_g50101_DN3_SP0_c0.t1
OG0001040	CARHR113470, CARHR113270, CARHR113300, CARHR113280, CARHR123830, CARHR123790, CARHR123760, CARHR123840	ESY8_g59772_DN3_SP0_c0.t1
OG0001041	CARHR269860	ESY2_g35485_DN3_SP0_c0.t1
OG0001041	CARHR269870	ESY6_g48218_DN3_SP0_c0.t1
OG0001042	CARHR041460, CARHR041450	ESY7_g19325_DN3_SP0_c0.t1
OG0001042	CARHR257340	ESY24_g33221_DN3_SP8_c0.t1
OG0001044	CARHR084980	ESY3_g31098_DN2_SP0_c0.t1
OG0001044	CARHR208920	ESY7_g19094_DN3_SP0_c0.t1
OG0001045	CARHR259470, CARHR071030, CARHR022140	ESY5_g2397_DN3_SP6_c4.t1
OG0001046	CARHR070160	ESY2_g34717_DN3_SP0_c0.t1
OG0001047	CARHR020460	ESY5_g3998_DN3_SP8_c0.t1
OG0001047	CARHR069170	ESY2_g36086_DN3_SP8_c0.t1
OG0001049	CARHR044170	ESY2_g36189_DN3_SP0_c16.t1
OG0001049	CARHR089490	ESY2_g33518_DN2_SP0_c38.t1
OG0001050	CARHR199060, CARHR115600	ESY15_g65465_DN3_SP0_c0.t1
OG0001051	CARHR257930, CARHR258610	ESY2_g35974_DN3_SP0_c0.t1
OG0001052	CARHR176080	ESY7_g16860_DN3_SP8_c0.t1
OG0001052	CARHR225450	ESY9_g42700_DN3_SP6_c0.t1
OG0001053	CARHR090730, CARHR042850	ESY2_g37023_DN3_SP7_c0.t1, ESY2_g37026_DN3_SP0_c0.t1
OG0001054	CARHR107020	ESY11_g53891_DN3_SP0_c0.t1
OG0001054	CARHR243320	ESY4_g25490_DN3_SP0_c0.t1
OG0001055	CARHR030850	ESY1_g11479_DN3_SP0_c4.t1
OG0001056	CARHR165550	ESY1_g10740_DN3_SP8_c0.t1, ESY1_g10741_DN3_SP0_c0.t1, ESY11_g54195_DN3_SP0_c0.t1, ESY4_g25716_DN3_SP0_c0.t1
OG0001056	CARHR134530	ESY9_g45574_DN3_SP8_c0.t1
OG0001058	CARHR255990, CARHR234740	ESY16_g62325_DN3_SP7_c0.t1
OG0001058	CARHR111000	ESY11_g54914_DN3_SP3_c0.t1
OG0001059	CARHR132320	ESY9_g44787_DN3_SP7_c0.t1
OG0001059	CARHR086480	ESY3_g31296_DN3_SP8_c0.t1
OG0001060	CARHR079020	ESY3_g31939_DN3_SP2_c0.t1
OG0001060	CARHR065280	ESY2_g35805_DN3_SP7_c0.t1
OG0001061	CARHR121810, CARHR080320	ESY3_g31627_DN3_SP0_c0.t1, ESY11_g54692_DN3_SP0_c0.t1
OG0001062	CARHR092530	ESY6_g49074_DN3_SP0_c0.t1, ESY3_g29818_DN3_SP0_c0.t1, ESY6_g49077_DN2_SP0_c0.t1
OG0001063	CARHR097770, CARHR097740, CARHR097750	ESY7_g18107_DN3_SP0_c0.t1
OG0001064	CARHR058270, CARHR054880, CARHR058280	ESY2_g35242_DN3_SP2_c0.t1, ESY7_g17803_DN3_SP1_c0.t1
OG0001065	CARHR248150	ESY20_g13358_DN1_SP0_c0.t1
OG0001065	CARHR036500	ESY11_g53285_DN3_SP0_c0.t1
OG0001065	CARHR140510	ESY12_g51918_DN3_SP0_c0.t1
OG0001065	CARHR000360	ESY5_g5554_DN1_SP0_c0.t1
OG0001066	CARHR014520	ESY5_g2757_DN3_SP0_c0.t1
OG0001066	CARHR014510	ESY5_g2752_DN3_SP0_c0.t1, ESY5_g2756_DN3_SP0_c0.t1
OG0001069	CARHR050510	ESY2_g33799_DN3_SP0_c0.t1
OG0001069	CARHR050500	ESY2_g33800_DN3_SP0_c0.t1, ESY2_g33798_DN3_SP1_c0.t1
OG0001071	CARHR039230, CARHR039220	ESY2_g37738_DN3_SP0_c0.t1, ESY2_g37737_DN3_SP0_c0.t1
OG0001076	CARHR194900	ESY7_g17094_DN2_SP0_c0.t1
OG0001078	CARHR251450, CARHR251430	ESY8_g58324_DN3_SP0_c0.t1
OG0001078	CARHR251480, CARHR251460, CARHR251490	ESY8_g58321_DN3_SP0_c0.t1
OG0001079	CARHR164450	ESY1_g10935_DN3_SP0_c0.t1, ESY1_g10930_DN3_SP0_c0.t1
OG0001079	CARHR179870, CARHR164440	ESY1_g10934_DN1_SP0_c0.t1
OG0001080	CARHR222260	ESY2_g38809_DN3_SP0_c0.t1
OG0001081	CARHR068980	ESY2_g36067_DN3_SP0_c0.t1
OG0001082	CARHR109980, CARHR156190	ESY3_g31978_DN3_SP0_c0.t1
OG0001082	CARHR156250	ESY3_g30786_DN3_SP1_c0.t1
OG0001083	CARHR126320	ESY6_g49505_DN2_SP0_c0.t1
OG0001083	CARHR289380	ESY2_g36209_DN1_SP0_c0.t1, ESY2_g36208_DN2_SP0_c0.t1
OG0001085	CARHR225530	ESY9_g42722_DN2_SP0_c16.t1
OG0001085	CARHR100560	ESY1_g11646_DN3_SP0_c5.t1
OG0001085	CARHR218880	ESY3_g27949_DN3_SP0_c18.t1
OG0001086	CARHR219830	ESY27_g13467_DN3_SP8_c0.t1
OG0001086	CARHR099810	ESY3_g28258_DN3_SP8_c0.t1
OG0001087	CARHR091970	ESY3_g29902_DN2_SP0_c0.t1
OG0001088	CARHR292830, CARHR292850	ESY8_g59598_DN3_SP0_c17.t1, ESY12_g51562_DN3_SP0_c17.t1
OG0001089	CARHR262100	ESY8_g60446_DN2_SP0_c0.t1
OG0001089	CARHR286690	ESY7_g18079_DN3_SP0_c0.t1
OG0001090	CARHR147910	ESY10_g13820_DN3_SP0_c25.t1, ESY10_g13889_DN3_SP0_c0.t1
OG0001091	CARHR024740, CARHR024730, CARHR063010, CARHR063000	ESY16_g61752_DN3_SP0_c39.t1
OG0001092	CARHR177320, CARHR177300	ESY7_g16751_DN3_SP0_c32.t1
OG0001094	CARHR090810	ESY3_g30618_DN3_SP0_c0.t1, ESY3_g30617_DN3_SP5_c0.t1
OG0001094	CARHR042730	ESY2_g37041_DN3_SP8_c0.t1
OG0001095	CARHR175470, CARHR224950	ESY9_g42612_DN2_SP0_c35.t1
OG0001095	CARHR224960	ESY9_g42613_DN2_SP0_c32.t1
OG0001097	CARHR169710, CARHR169700, CARHR169690, CARHR169720	ESY4_g24926_DN3_SP0_c0.t1, ESY1_g11099_DN3_SP2_c12.t1, ESY1_g11237_DN3_SP0_c15.t1
OG0001098	CARHR132370	ESY9_g44769_DN3_SP2_c0.t1
OG0001098	CARHR163360	ESY1_g11107_DN3_SP5_c0.t1
OG0001099	CARHR100680, CARHR100690, CARHR100480	ESY6_g48091_DN3_SP0_c0.t1
OG0001099	CARHR100490	ESY6_g50686_DN3_SP0_c0.t1, ESY6_g48090_DN3_SP0_c0.t1
OG0001099	CARHR100720	ESY3_g27917_DN3_SP6_c0.t1
OG0001101	CARHR136020	ESY3_g30767_DN1_SP0_c0.t1, ESY12_g50880_DN1_SP0_c0.t1, ESY12_g50985_DN2_SP0_c0.t1
OG0001101	CARHR264750	ESY12_g51942_DN1_SP0_c0.t1, ESY12_g51020_DN2_SP0_c0.t1
OG0001102	CARHR252790, CARHR252780, CARHR252760, CARHR252800	ESY5_g4707_DN3_SP0_c0.t1
OG0001103	CARHR186820	ESY10_g15371_DN3_SP8_c0.t1
OG0001103	CARHR080300	ESY3_g31631_DN3_SP8_c0.t1
OG0001104	CARHR217260	ESY6_g50265_DN2_SP0_c0.t1, ESY6_g50169_DN3_SP0_c0.t1, ESY6_g49695_DN2_SP0_c0.t1, ESY3_g31812_DN2_SP0_c0.t1, ESY5_g4751_DN3_SP0_c0.t1, ESY3_g31839_DN2_SP0_c0.t1
OG0001104	CARHR079270	ESY3_g31896_DN2_SP0_c0.t1, ESY3_g31893_DN2_SP0_c0.t1, ESY3_g31897_DN2_SP0_c0.t1
OG0001105	CARHR081160	ESY3_g31508_DN3_SP1_c6.t1
OG0001105	CARHR081170	ESY3_g31501_DN3_SP0_c6.t1, ESY3_g31506_DN3_SP0_c6.t1, ESY3_g31503_DN3_SP0_c12.t1, ESY3_g31502_DN3_SP0_c12.t1, ESY3_g31499_DN3_SP0_c6.t1, ESY3_g31500_DN3_SP0_c7.t1, ESY3_g31498_DN3_SP0_c1.t1, ESY3_g31497_DN3_SP1_c3.t1, ESY3_g31505_DN3_SP0_c0.t1
OG0001106	CARHR084990, CARHR085000	ESY3_g31102_DN3_SP0_c0.t1, ESY3_g31099_DN3_SP4_c0.t1
OG0001107	CARHR038910	ESY2_g37865_DN3_SP0_c0.t1
OG0001107	CARHR093990	ESY8_g58606_DN3_SP0_c0.t1
OG0001109	CARHR015410, CARHR015420	ESY5_g2864_DN3_SP0_c44.t1
OG0001111	CARHR037950	ESY2_g38038_DN3_SP0_c0.t1
OG0001111	CARHR092890	ESY3_g29790_DN3_SP0_c0.t1
OG0001112	CARHR223740	ESY9_g42418_DN3_SP8_c0.t1
OG0001112	CARHR183540	ESY4_g25727_DN3_SP0_c0.t1
OG0001112	CARHR244230	ESY4_g26045_DN3_SP8_c0.t1
OG0001113	CARHR098250, CARHR098240	ESY2_g36223_DN3_SP0_c0.t1, ESY6_g50475_DN2_SP0_c0.t1
OG0001115	CARHR176870	ESY7_g16771_DN2_SP0_c0.t1
OG0001116	CARHR154350, CARHR267050, CARHR267040	ESY4_g25704_DN3_SP0_c98.t1, ESY4_g25705_DN3_SP0_c98.t1
OG0001120	CARHR126030	ESY20_g13331_DN3_SP0_c4.t1
OG0001120	CARHR126020	ESY20_g13330_DN3_SP0_c34.t1, ESY8_g58530_DN3_SP0_c38.t1
OG0001121	CARHR200000, CARHR199990	ESY7_g17755_DN3_SP1_c0.t1, ESY7_g17754_DN1_SP7_c0.t1
OG0001123	CARHR202840	ESY7_g18037_DN3_SP8_c0.t1
OG0001123	CARHR279410	ESY6_g50500_DN3_SP8_c0.t1
OG0001124	CARHR007260, CARHR007240	ESY8_g58818_DN3_SP0_c0.t1, ESY8_g58816_DN3_SP1_c0.t1, ESY8_g58814_DN3_SP6_c0.t1
OG0001126	CARHR036980, CARHR036960	ESY16_g61711_DN2_SP0_c0.t1, ESY16_g61709_DN2_SP0_c0.t1, ESY16_g61707_DN2_SP0_c0.t1, ESY16_g61706_DN2_SP0_c0.t1, ESY16_g61710_DN2_SP0_c0.t1, ESY16_g61708_DN2_SP0_c0.t1, ESY4_g25013_DN1_SP0_c0.t1
OG0001127	CARHR028110	ESY3_g31023_DN3_SP0_c0.t1, ESY5_g4729_DN3_SP0_c0.t1, ESY5_g4478_DN3_SP1_c0.t1
OG0001128	CARHR060990	ESY2_g34478_DN3_SP0_c0.t1
OG0001128	CARHR083770	ESY3_g30927_DN3_SP0_c0.t1
OG0001129	CARHR030970	ESY16_g61910_DN3_SP0_c0.t1
OG0001129	CARHR129830, CARHR129820	ESY16_g61933_DN3_SP0_c0.t1, ESY16_g61932_DN1_SP0_c0.t1
OG0001130	CARHR193350	ESY6_g49863_DN3_SP8_c0.t1
OG0001131	CARHR234460, CARHR268520	ESY6_g47990_DN3_SP3_c0.t1, ESY97_g19682_DN3_SP1_c0.t1, ESY16_g62392_DN3_SP8_c0.t1
OG0001132	CARHR085070	ESY3_g31111_DN3_SP8_c0.t1
OG0001132	CARHR208730	ESY7_g19074_DN3_SP1_c0.t1
OG0001132	CARHR085080	ESY23_g300_DN3_SP0_c0.t1
OG0001133	CARHR209500	ESY7_g19221_DN3_SP0_c0.t1
OG0001133	CARHR209490	ESY7_g19220_DN2_SP0_c0.t1, ESY7_g19219_DN3_SP0_c0.t1
OG0001134	CARHR084260	ESY3_g30993_DN3_SP7_c0.t1
OG0001134	CARHR210050	ESY7_g19354_DN3_SP8_c0.t1
OG0001136	CARHR212800	ESY8_g60034_DN3_SP8_c0.t1
OG0001136	CARHR160710	ESY2_g35323_DN2_SP0_c0.t1
OG0001137	CARHR042450	ESY3_g30926_DN1_SP0_c0.t1, ESY3_g30922_DN1_SP0_c0.t1
OG0001137	CARHR150100	ESY3_g31395_DN2_SP0_c0.t1
OG0001137	CARHR073540	ESY2_g36651_DN3_SP6_c0.t1
OG0001138	CARHR072870	ESY2_g36757_DN3_SP0_c25.t1
OG0001138	CARHR073250, CARHR073300	ESY2_g36678_DN2_SP0_c0.t1
OG0001139	CARHR072450	ESY2_g36826_DN3_SP4_c0.t1
OG0001139	CARHR017360	ESY5_g4394_DN3_SP8_c0.t1
OG0001140	CARHR070210	ESY2_g34705_DN3_SP0_c0.t1
OG0001140	CARHR070200	ESY2_g34706_DN3_SP0_c0.t1
OG0001141	CARHR288910	ESY10_g14456_DN3_SP0_c14.t1
OG0001141	CARHR015080	ESY5_g2823_DN3_SP1_c0.t1
OG0001142	CARHR162090	ESY5_g2131_DN3_SP0_c0.t1
OG0001144	CARHR045200	ESY2_g36297_DN3_SP8_c0.t1
OG0001144	CARHR088100	ESY3_g30216_DN3_SP8_c0.t1
OG0001145	CARHR066240, CARHR018490	ESY2_g35902_DN3_SP8_c0.t1
OG0001148	CARHR153490	ESY2_g35157_DN3_SP8_c0.t1
OG0001149	CARHR175330, CARHR224850	ESY9_g42578_DN3_SP2_c0.t1
OG0001150	CARHR171960	ESY1_g12333_DN3_SP0_c0.t1
OG0001150	CARHR141590	ESY12_g51718_DN3_SP0_c0.t1
OG0001151	CARHR140350	ESY12_g51938_DN3_SP0_c0.t1
OG0001151	CARHR170970	ESY1_g12117_DN3_SP0_c0.t1
OG0001152	CARHR169940, CARHR138530	ESY1_g11196_DN2_SP7_c0.t1
OG0001153	CARHR153050, CARHR166470	ESY1_g10540_DN3_SP0_c0.t1
OG0001153	CARHR135630	ESY12_g50941_DN3_SP0_c12.t1
OG0001154	CARHR112550	ESY8_g59820_DN3_SP6_c0.t1
OG0001154	CARHR247480	ESY4_g26797_DN3_SP8_c0.t1
OG0001156	CARHR079200	ESY3_g31909_DN3_SP6_c13.t1
OG0001156	CARHR185000	ESY10_g15714_DN3_SP3_c0.t1
OG0001157	CARHR142100	ESY12_g51625_DN3_SP0_c0.t1
OG0001157	CARHR142070	ESY12_g51632_DN3_SP0_c0.t1
OG0001158	CARHR155060, CARHR155000	ESY3_g32335_DN3_SP0_c0.t1
OG0001158	CARHR154980	ESY4_g25126_DN3_SP0_c0.t1
OG0001158	CARHR154990	ESY3_g32336_DN3_SP0_c0.t1
OG0001160	CARHR194870	ESY7_g17070_DN3_SP8_c0.t1
OG0001160	CARHR078070	ESY3_g32155_DN3_SP8_c0.t1
OG0001161	CARHR013790, CARHR078250	ESY3_g32098_DN3_SP3_c0.t1
OG0001162	CARHR012540	ESY5_g3784_DN3_SP3_c0.t1
OG0001163	CARHR014660	ESY5_g2771_DN3_SP0_c0.t1
OG0001163	CARHR014650, CARHR014670	ESY5_g2774_DN3_SP0_c0.t1
OG0001164	CARHR071160	ESY2_g34591_DN3_SP1_c0.t1
OG0001164	CARHR022270	ESY5_g2378_DN3_SP6_c0.t1
OG0001166	CARHR093640	ESY3_g29693_DN2_SP0_c0.t1
OG0001166	CARHR038680	ESY2_g37932_DN3_SP0_c0.t1, ESY2_g37930_DN2_SP0_c0.t1
OG0001167	CARHR218200, CARHR151350	ESY8_g59725_DN3_SP0_c0.t1, ESY8_g59726_DN3_SP0_c0.t1
OG0001168	CARHR242950	ESY4_g25570_DN3_SP8_c0.t1
OG0001170	CARHR232130	ESY7_g19402_DN3_SP0_c0.t1, ESY7_g19403_DN3_SP0_c0.t1
OG0001170	CARHR255500	ESY18_g63697_DN3_SP0_c0.t1
OG0001174	CARHR254350	ESY18_g63088_DN3_SP5_c0.t1
OG0001174	CARHR229950	ESY26_g42345_DN3_SP8_c0.t1
OG0001175	CARHR197530	ESY7_g17404_DN3_SP8_c0.t1
OG0001175	CARHR076290	ESY3_g32501_DN3_SP8_c0.t1
OG0001176	CARHR076220	ESY3_g32516_DN3_SP8_c0.t1
OG0001176	CARHR197590	ESY7_g17411_DN3_SP8_c0.t1
OG0001177	CARHR200940	ESY7_g18316_DN3_SP7_c0.t1
OG0001177	CARHR193600	ESY6_g49869_DN3_SP7_c10.t1
OG0001178	CARHR203370	ESY7_g17939_DN3_SP0_c0.t1
OG0001178	CARHR278860	ESY6_g50604_DN3_SP6_c0.t1
OG0001179	CARHR278530	ESY6_g50661_DN3_SP7_c0.t1
OG0001179	CARHR203690	ESY7_g17897_DN3_SP2_c0.t1
OG0001180	CARHR125480, CARHR125450	ESY1_g11257_DN3_SP0_c18.t1, ESY8_g58413_DN3_SP0_c0.t1
OG0001181	CARHR035880	ESY1_g9450_DN3_SP0_c0.t1
OG0001182	CARHR036200	ESY4_g22239_DN2_SP6_c0.t1
OG0001182	CARHR068840	ESY2_g36042_DN3_SP8_c0.t1
OG0001184	CARHR129780	ESY9_g43934_DN3_SP8_c0.t1
OG0001184	CARHR031220	ESY16_g61813_DN3_SP8_c0.t1
OG0001185	CARHR279800	ESY6_g50448_DN3_SP8_c0.t1
OG0001185	CARHR158770	ESY1_g9741_DN3_SP6_c0.t1
OG0001186	CARHR189890	ESY6_g50149_DN3_SP8_c0.t1
OG0001186	CARHR157480	ESY1_g9286_DN3_SP8_c0.t1
OG0001187	CARHR149480, CARHR030920, CARHR078680, CARHR078660, CARHR149470	ESY3_g32014_DN3_SP0_c0.t1
OG0001188	CARHR112790, CARHR112800	ESY2_g33887_DN2_SP0_c0.t1
OG0001189	CARHR193320, CARHR059770	ESY6_g49852_DN3_SP0_c0.t1
OG0001190	CARHR235280	ESY16_g62161_DN3_SP7_c0.t1
OG0001190	CARHR267300	ESY16_g62162_DN3_SP0_c0.t1, ESY6_g47611_DN3_SP3_c0.t1
OG0001191	CARHR267360	ESY6_g47559_DN3_SP8_c0.t1
OG0001192	CARHR069710	ESY2_g34781_DN3_SP8_c21.t1
OG0001192	CARHR022200	ESY10_g14293_DN3_SP0_c0.t1
OG0001193	CARHR045860	ESY2_g36418_DN3_SP6_c0.t1
OG0001193	CARHR087380	ESY2_g34574_DN3_SP0_c0.t1, ESY3_g30122_DN3_SP5_c0.t1
OG0001194	CARHR068010, CARHR115670, CARHR019520	ESY2_g35000_DN3_SP7_c0.t1
OG0001195	CARHR103000	ESY2_g33842_DN2_SP8_c0.t1, ESY2_g33844_DN3_SP0_c0.t1, ESY2_g33841_DN2_SP0_c0.t1
OG0001196	CARHR148300	ESY10_g13775_DN2_SP0_c0.t1
OG0001196	CARHR213480	ESY8_g60167_DN3_SP0_c0.t1
OG0001197	CARHR087580	ESY3_g30144_DN3_SP0_c19.t1, ESY3_g28945_DN2_SP0_c21.t1
OG0001197	CARHR087590	ESY3_g30008_DN3_SP0_c24.t1
OG0001197	CARHR087570, CARHR153850, CARHR087560	ESY3_g30150_DN2_SP0_c0.t1
OG0001198	CARHR064950	ESY2_g35761_DN3_SP0_c0.t1
OG0001199	CARHR224590	ESY9_g42510_DN3_SP0_c0.t1
OG0001199	CARHR174710	ESY10_g14967_DN3_SP0_c0.t1
OG0001200	CARHR224080, CARHR224100, CARHR224120	ESY9_g42443_DN3_SP0_c0.t1
OG0001201	CARHR229120	ESY9_g43744_DN3_SP8_c0.t1
OG0001201	CARHR057210	ESY7_g16133_DN3_SP0_c0.t1
OG0001202	CARHR223340, CARHR223350	ESY16_g61539_DN3_SP5_c0.t1
OG0001202	CARHR223380, CARHR223370	ESY16_g61540_DN3_SP1_c0.t1
OG0001202	CARHR223390	ESY16_g61537_DN3_SP0_c0.t1
OG0001203	CARHR160760	ESY1_g10120_DN3_SP0_c0.t1
OG0001203	CARHR281430	ESY6_g50240_DN3_SP0_c0.t1
OG0001204	CARHR171560	ESY1_g12259_DN3_SP0_c0.t1
OG0001204	CARHR141090	ESY12_g51799_DN3_SP6_c0.t1
OG0001205	CARHR139330	ESY12_g52118_DN3_SP8_c0.t1
OG0001205	CARHR170290	ESY1_g11926_DN3_SP8_c0.t1
OG0001207	CARHR168470	ESY1_g11511_DN3_SP8_c0.t1
OG0001207	CARHR137430	ESY12_g51313_DN3_SP0_c0.t1
OG0001208	CARHR137100	ESY12_g51269_DN3_SP8_c0.t1
