Orthogroup	Cardamine_hirsuta	Brassica_oleracea
OG0003799	CARHR121100	XP_013610230.1, XP_013627174.1, XP_013635489.1
OG0003800	CARHR124910, CARHR124390	XP_013625340.1, XP_013637462.1
OG0003801	CARHR005290	XP_013625663.1
OG0003801	CARHR125350	XP_013634944.1, XP_013634973.1
OG0003802	CARHR125730	XP_013634919.1, XP_013635004.1, XP_013627364.1
OG0003803	CARHR127460	XP_013632118.1
OG0003804	CARHR232640	XP_013593135.1, XP_013605755.1
OG0003805	CARHR262430	XP_013626735.1, XP_013608972.1
OG0003806	CARHR286960	XP_013604889.1, XP_013587553.1
OG0003807	CARHR032990	XP_013584011.1
OG0003808	CARHR280490, CARHR280470	XP_013609965.1
OG0003809	CARHR277610	XP_013588021.1, XP_013612111.1
OG0003810	CARHR276990	XP_013602059.1
OG0003811	CARHR156570	XP_013625100.1
OG0003812	CARHR060900, CARHR236070	XP_013618121.1, XP_013622001.1
OG0003813	CARHR248040	XP_013621942.1
OG0003814	CARHR190090	XP_013618523.1, XP_013613037.1
OG0003815	CARHR201690	XP_013630186.1, XP_013621674.1, XP_013599247.1
OG0003816	CARHR191440	XP_013615684.1, XP_013615282.1, XP_013621776.1, XP_013606265.1
OG0003817	CARHR274370	XP_013612427.1, XP_013611543.1
OG0003817	CARHR150760	XP_013623089.1
OG0003818	CARHR271800	XP_013625243.1, XP_013608767.1
OG0003819	CARHR234100	XP_013600417.1
OG0003820	CARHR268800	XP_013626225.1, XP_013612029.1
OG0003821	CARHR268420	XP_013621578.1
OG0003822	CARHR267590, CARHR267600	XP_013623555.1, XP_013609426.1, XP_013612384.1
OG0003824	CARHR206870	XP_013623760.1, XP_013614275.1
OG0003825	CARHR287360, CARHR267130	XP_013630792.1
OG0003826	CARHR182460	XP_013593847.1, XP_013618587.1
OG0003827	CARHR208940	XP_013623748.1
OG0003828	CARHR244560	XP_013597705.1
OG0003829	CARHR213190	XP_013610271.1, XP_013588733.1, XP_013637237.1
OG0003830	CARHR072490	XP_013592067.1, XP_013592491.1, XP_013621023.1
OG0003831	CARHR071850	XP_013590351.1
OG0003832	CARHR146420	XP_013620011.1
OG0003833	CARHR045500	XP_013629241.1
OG0003834	CARHR044670	XP_013588381.1
OG0003836	CARHR149980	XP_013627823.1
OG0003837	CARHR085170, CARHR218080	XP_013631833.1
OG0003838	CARHR058610, CARHR058620, CARHR187980, CARHR222160	XP_013596676.1, XP_013594314.1
OG0003839	CARHR290170, CARHR290150, CARHR056520, CARHR260120	XP_013601301.1
OG0003840	CARHR019130	XP_013586521.1
OG0003841	CARHR062130	XP_013616038.1, XP_013591407.1, XP_013591410.1, XP_013588236.1
OG0003842	CARHR062820	XP_013592143.1
OG0003843	CARHR040560	XP_013588724.1
OG0003844	CARHR050370, CARHR287710	XP_013629487.1
OG0003845	CARHR116820	XP_013604104.1
OG0003846	CARHR152110	XP_013613545.1, XP_013593005.1, XP_013610833.1
OG0003848	CARHR280960	XP_013611722.1
OG0003849	CARHR231090	XP_013595569.1, XP_013595568.1, XP_013625787.1
OG0003850	CARHR230760	XP_013607857.1
OG0003851	CARHR074890	XP_013614029.1
OG0003852	CARHR075310, CARHR017030	XP_013629821.1
OG0003853	CARHR172040	XP_013601735.1, XP_013601734.1
OG0003854	CARHR140500	XP_013630623.1, XP_013637644.1
OG0003855	CARHR169660	XP_013599763.1, XP_013632240.1, XP_013590602.1
OG0003856	CARHR168490	XP_013591871.1
OG0003857	CARHR168310, CARHR137210	XP_013614180.1, XP_013599991.1
OG0003858	CARHR137220	XP_013633448.1
OG0003859	CARHR163940	XP_013634972.1, XP_013590513.1, XP_013603347.1, XP_013634963.1
OG0003860	CARHR143990, CARHR257330	XP_013595961.1, XP_013620889.1
OG0003861	CARHR102120	XP_013597610.1
OG0003862	CARHR100440	XP_013599087.1
OG0003863	CARHR061120	XP_013618127.1
OG0003865	CARHR132290	XP_013631172.1
OG0003866	CARHR257860	XP_013615046.1, XP_013633746.1
OG0003867	CARHR113680	XP_013599729.1
OG0003868	CARHR035840	XP_013605808.1, XP_013637723.1
OG0003869	CARHR033130	XP_013591180.1, XP_013585072.1
OG0003870	CARHR194380	XP_013591842.1
OG0003871	CARHR047990	XP_013612426.1, XP_013609701.1, XP_013609208.1
OG0003872	CARHR255150	XP_013608651.1, XP_013629079.1, XP_013620744.1
OG0003873	CARHR130310	XP_013608864.1, XP_013593601.1
OG0003874	CARHR142220, CARHR034190	XP_013631735.1, XP_013623371.1, XP_013631858.1
OG0003875	CARHR138860	XP_013635340.1, XP_013633461.1, XP_013635743.1
OG0003876	CARHR137580	XP_013636603.1, XP_013637533.1
OG0003877	CARHR137030	XP_013635104.1, XP_013632391.1
OG0003878	CARHR136620	XP_013631078.1, XP_013631139.1
OG0003879	CARHR196370, CARHR076980	XP_013583603.1
OG0003880	CARHR081920	XP_013638973.1, XP_013620430.1, XP_013618500.1
OG0003881	CARHR082520	XP_013628954.1, XP_013587070.1, XP_013618885.1
OG0003882	CARHR085970	XP_013586388.1, XP_013638300.1, XP_013623413.1
OG0003883	CARHR106750	XP_013596327.1, XP_013627668.1, XP_013611451.1
OG0003884	CARHR090830, CARHR090820	XP_013627302.1, XP_013638569.1, XP_013583889.1
OG0003885	CARHR001500	XP_013586611.1, XP_013639067.1
OG0003886	CARHR264900	XP_013618841.1
OG0003887	CARHR162070	XP_013602106.1
OG0003888	CARHR003670, CARHR003680	XP_013600617.1, XP_013602363.1
OG0003889	CARHR004750	XP_013601886.1, XP_013602965.1, XP_013639104.1
OG0003890	CARHR150790	XP_013618092.1
OG0003891	CARHR185950	XP_013583970.1, XP_013602086.1, XP_013604976.1
OG0003892	CARHR008940	XP_013639140.1
OG0003893	CARHR018610	XP_013603339.1
OG0003893	CARHR009360	XP_013600945.1
OG0003894	CARHR009530	XP_013602072.1, XP_013585357.1, XP_013604192.1
OG0003895	CARHR048720	XP_013605039.1
OG0003896	CARHR018840	XP_013584960.1, XP_013603336.1, XP_013615860.1, XP_013603626.1
OG0003897	CARHR019330	XP_013602776.1, XP_013602606.1, XP_013601795.1, XP_013584516.1
OG0003898	CARHR019600	XP_013603569.1, XP_013638886.1
OG0003899	CARHR019850	XP_013585060.1, XP_013603823.1
OG0003900	CARHR250080	XP_013614055.1, XP_013596591.1
OG0003901	CARHR049390	XP_013612982.1
OG0003902	CARHR051560	XP_013606097.1
OG0003903	CARHR054040	XP_013612439.1
OG0003904	CARHR016030, CARHR121540, CARHR048920, CARHR260540, CARHR048200, CARHR049270	XP_013585797.1, XP_013585798.1
OG0003904	CARHR013080	XP_013613825.1
OG0003905	CARHR173660	XP_013611125.1, XP_013620410.1, XP_013595632.1
OG0003906	CARHR174210	XP_013603030.1
OG0003906	CARHR111830	XP_013597984.1
OG0003908	CARHR244860, CARHR244540, CARHR289510	XP_013613296.1, XP_013625064.1
OG0003909	CARHR004760	XP_013616177.1
OG0003910	CARHR242460	XP_013625058.1, XP_013595908.1
OG0003911	CARHR239040	XP_013623127.1, XP_013637601.1
OG0003912	CARHR023680	XP_013600287.1
OG0003913	CARHR235580	XP_013600739.1
OG0003914	CARHR005050	XP_013639110.1, XP_013601884.1, XP_013603915.1
OG0003915	CARHR287200	XP_013613736.1
OG0003915	CARHR283420, CARHR287210	YP_004927463.1
OG0003916	CARHR057410	XP_013594188.1, XP_013639463.1, XP_013609526.1, XP_013588781.1
OG0003917	CARHR260240	XP_013629522.1
OG0003917	CARHR034200	XP_013590356.1
OG0003919	CARHR184890	XP_013583276.1
OG0003920	CARHR113730	XP_013636774.1
OG0003922	CARHR153100	XP_013608946.1, XP_013619318.1, XP_013593754.1
OG0003925	CARHR274510	XP_013610743.1, XP_013617941.1
OG0003925	CARHR205040	XP_013596090.1
OG0003927	CARHR196490	XP_013614978.1, XP_013615486.1, XP_013619951.1, XP_013594046.1
OG0003928	CARHR195150	XP_013616824.1
OG0003929	CARHR259730	XP_013625993.1, XP_013606452.1
OG0003930	CARHR178040	XP_013596859.1, XP_013597256.1, XP_013603899.1
OG0003931	CARHR264260	XP_013619097.1, XP_013610794.1, XP_013610009.1, XP_013627803.1
OG0003941	CARHR198090	XP_013628550.1, XP_013614398.1, XP_013618924.1
OG0003942	CARHR199090	XP_013611466.1, XP_013626844.1, XP_013621134.1
OG0003943	CARHR199480	XP_013622491.1
OG0003944	CARHR200510	XP_013618503.1, XP_013610204.1, XP_013609869.1
OG0003945	CARHR187310, CARHR187330	XP_013610900.1, XP_013597499.1
OG0003946	CARHR062670	XP_013590366.1, XP_013590933.1
OG0003947	CARHR239870	XP_013600187.1
OG0003948	CARHR202000, CARHR202040	XP_013620110.1, XP_013609113.1
OG0003949	CARHR289470	XP_013612614.1
OG0003950	CARHR204910	XP_013609899.1
OG0003951	CARHR190390	XP_013595210.1
OG0003951	CARHR204940	XP_013610969.1
OG0003952	CARHR205020	XP_013612993.1, XP_013625394.1, XP_013615533.1
OG0003953	CARHR275270	XP_013593124.1
OG0003954	CARHR232260	XP_013599336.1, XP_013610553.1
OG0003955	CARHR232070	XP_013604671.1, XP_013597152.1, XP_013599503.1
OG0003956	CARHR120170	XP_013623342.1
OG0003957	CARHR121450	XP_013635092.1, XP_013627274.1
OG0003958	CARHR123420	XP_013636091.1, XP_013636264.1, XP_013628665.1
OG0003959	CARHR127420	XP_013630601.1, XP_013631269.1, XP_013630855.1
OG0003960	CARHR003580	XP_013583662.1, XP_013602172.1, XP_013600201.1
OG0003961	CARHR232530	XP_013590543.1, XP_013596737.1, XP_013605447.1
OG0003962	CARHR028940	XP_013584283.1
OG0003964	CARHR165540, CARHR159370, CARHR135030	XP_013634399.1
OG0003965	CARHR289760, CARHR002160	XP_013608761.1, XP_013628044.1, XP_013620704.1, XP_013626054.1
OG0003966	CARHR279540	XP_013629802.1
OG0003967	CARHR148630, CARHR217800, CARHR278030	XP_013626138.1, XP_013618930.1
OG0003968	CARHR277600	XP_013625997.1, XP_013619656.1
OG0003970	CARHR275320	XP_013596282.1, XP_013610760.1, XP_013610025.1, XP_013619378.1
OG0003972	CARHR274930	XP_013597157.1, XP_013606128.1
OG0003973	CARHR289630	XP_013595284.1, XP_013612395.1
OG0003974	CARHR189990	XP_013609680.1, XP_013596040.1
OG0003975	CARHR157690	XP_013587810.1
OG0003976	CARHR187680	XP_013616442.1
OG0003977	CARHR187510	XP_013597922.1, XP_013597925.1
OG0003978	CARHR100170, CARHR011990	XP_013586992.1, XP_013601452.1
OG0003979	CARHR273990	XP_013619353.1, XP_013610741.1
OG0003980	CARHR273920	XP_013611496.1
OG0003981	CARHR147650	XP_013597646.1, XP_013625308.1
OG0003982	CARHR272890	XP_013612009.1, XP_013630363.1, XP_013620709.1
OG0003983	CARHR272720	XP_013619476.1, XP_013610710.1
OG0003984	CARHR272390	XP_013628807.1, XP_013628803.1, XP_013606418.1
OG0003985	CARHR271310	XP_013630760.1, XP_013618943.1
OG0003986	CARHR269640	XP_013620739.1, XP_013629814.1, XP_013611730.1
OG0003987	CARHR157820	XP_013630251.1
OG0003988	CARHR267620	XP_013622963.1, XP_013613033.1
OG0003989	CARHR206140	XP_013609484.1, XP_013618813.1, XP_013626872.1
OG0003990	CARHR266310	XP_013623888.1, XP_013617047.1
OG0003991	CARHR065770, CARHR065760	XP_013619180.1, XP_013609330.1
OG0003992	CARHR277810, CARHR208250	XP_013625289.1, XP_013612831.1, XP_013621643.1
OG0003993	CARHR208700	XP_013611979.1
OG0003994	CARHR209950	XP_013628681.1, XP_013621628.1
OG0003995	CARHR211070	XP_013609794.1, XP_013614858.1, XP_013628709.1, XP_013620070.1
OG0003996	CARHR211080	XP_013630773.1, XP_013609796.1, XP_013620132.1
OG0003997	CARHR213280	XP_013635505.1, XP_013590909.1
OG0003998	CARHR084850	XP_013594794.1, XP_013585763.1
OG0003999	CARHR011650	XP_013583495.1
OG0004000	CARHR069990	XP_013590814.1, XP_013589696.1, XP_013589695.1, XP_013616135.1, XP_013590613.1
OG0004001	CARHR069890	XP_013588040.1
OG0004002	CARHR069460	XP_013634593.1, XP_013619223.1
OG0004003	CARHR114890, CARHR178630	XP_013595431.1
OG0004004	CARHR044020, CARHR248660	XP_013625030.1
OG0004005	CARHR045760	XP_013590299.1
OG0004006	CARHR045550	XP_013592023.1, XP_013629684.1
OG0004007	CARHR045130	XP_013587963.1, XP_013622139.1
OG0004008	CARHR123330	XP_013627472.1
OG0004009	CARHR035780	XP_013590491.1, XP_013605696.1, XP_013586702.1
OG0004010	CARHR044050	XP_013591740.1, XP_013636281.1, XP_013621909.1, XP_013592735.1
OG0004011	CARHR130660	XP_013633817.1, XP_013633821.1, XP_013633822.1
OG0004012	CARHR266060	XP_013609962.1
OG0004013	CARHR220630	XP_013602301.1, XP_013637417.1
OG0004014	CARHR221190	XP_013602484.1, XP_013618474.1
OG0004015	CARHR290190	XP_013601303.1, XP_013628719.1, XP_013627051.1
OG0004016	CARHR066490	XP_013605286.1, XP_013591691.1
OG0004020	CARHR148490	XP_013612900.1
OG0004021	CARHR228440	XP_013632372.1, XP_013598194.1
OG0004022	CARHR176510, CARHR176610	XP_013595707.1, XP_013620385.1
OG0004023	CARHR095330	XP_013586539.1, XP_013608336.1, XP_013591367.1
OG0004025	CARHR178030, CARHR129130	XP_013636663.1
OG0004026	CARHR129280	XP_013630904.1, XP_013625713.1, XP_013634905.1
OG0004027	CARHR175360	XP_013597773.1
OG0004028	CARHR016450	XP_013603179.1, XP_013604092.1, XP_013639019.1
OG0004029	CARHR253760	XP_013599317.1
OG0004030	CARHR292410	XP_013592901.1
OG0004031	CARHR259150	XP_013613355.1
OG0004034	CARHR228380	XP_013630752.1, XP_013605943.1
OG0004035	CARHR228500	XP_013595837.1, XP_013621133.1
OG0004036	CARHR093410	XP_013613959.1
OG0004037	CARHR222810	XP_013598842.1, XP_013639601.1, XP_013624263.1, XP_013618685.1, XP_013602341.1
OG0004038	CARHR223210	XP_013604144.1, XP_013596039.1, XP_013636801.1
OG0004039	CARHR075550	XP_013586677.1, XP_013638948.1
OG0004040	CARHR115920	XP_013609302.1
OG0004041	CARHR173040	XP_013637418.1, XP_013604117.1, XP_013588158.1
OG0004042	CARHR172190	XP_013603962.1, XP_013636779.1
OG0004043	CARHR114770, CARHR262780, CARHR241000	XP_013602051.1
OG0004044	CARHR171780	XP_013604593.1, XP_013632915.1, XP_013631344.1
OG0004046	CARHR169950	XP_013632945.1, XP_013599482.1
OG0004047	CARHR167590	XP_013634041.1, XP_013602949.1, XP_013590585.1
OG0004048	CARHR143830	XP_013618988.1, XP_013596323.1
OG0004049	CARHR167260	XP_013602971.1, XP_013603361.1
OG0004050	CARHR166740	XP_013599703.1, XP_013592794.1, XP_013592838.1
OG0004051	CARHR164100, CARHR164120	XP_013602170.1, XP_013589319.1
OG0004052	CARHR163490	XP_013588267.1, XP_013601642.1
OG0004053	CARHR163420	XP_013605837.1, XP_013613514.1
OG0004054	CARHR101150	XP_013595338.1, XP_013622701.1
OG0004055	CARHR045410	XP_013613903.1
OG0004056	CARHR064870	XP_013589949.1
OG0004058	CARHR135590	XP_013634442.1, XP_013625780.1, XP_013632162.1
OG0004059	CARHR100940	XP_013633355.1, XP_013633214.1, XP_013633353.1
OG0004060	CARHR117610	XP_013602790.1, XP_013631924.1
OG0004061	CARHR231980	XP_013597815.1, XP_013602943.1, XP_013606171.1
OG0004062	CARHR039200, CARHR286730, CARHR039190	XP_013614206.1, XP_013613707.1
OG0004063	CARHR033360	XP_013586078.1, XP_013600430.1, XP_013591473.1
OG0004064	CARHR261100, CARHR261120	XP_013620654.1, XP_013612051.1
OG0004065	CARHR231310	XP_013604591.1
OG0004066	CARHR193630	XP_013612076.1
OG0004068	CARHR185780	XP_013598340.1
OG0004069	CARHR142790	XP_013622297.1, XP_013637154.1, XP_013632008.1
OG0004070	CARHR141790	XP_013632044.1, XP_013629012.1
OG0004071	CARHR105780	XP_013592961.1, XP_013609360.1
OG0004072	CARHR139780	XP_013632250.1
OG0004073	CARHR119270, CARHR138820	XP_013633831.1, XP_013628502.1, XP_013632051.1
OG0004074	CARHR017600, CARHR137380	XP_013604761.1
OG0004076	CARHR077110	XP_013627340.1, XP_013618934.1, XP_013583686.1
OG0004077	CARHR077430	XP_013591052.1
OG0004078	CARHR078090	XP_013585842.1, XP_013629573.1, XP_013621806.1
OG0004079	CARHR185410	XP_013598296.1
OG0004080	CARHR078960	XP_013626871.1
OG0004080	CARHR078950	XP_013626428.1
OG0004081	CARHR185900	XP_013612826.1
OG0004082	CARHR079340	XP_013586447.1, XP_013629911.1, XP_013584173.1
OG0004083	CARHR079560	XP_013587189.1
OG0004084	CARHR080390	XP_013588629.1, XP_013584783.1, XP_013626934.1
OG0004085	CARHR080570	XP_013638520.1
OG0004086	CARHR081930	XP_013638183.1, XP_013630562.1, XP_013620541.1
OG0004087	CARHR087420	XP_013627538.1, XP_013585068.1, XP_013593370.1
OG0004088	CARHR088120	XP_013610917.1, XP_013628697.1, XP_013586168.1
OG0004089	CARHR089110	XP_013584031.1
OG0004090	CARHR090300	XP_013627392.1, XP_013638698.1
OG0004091	CARHR091130	XP_013586166.1, XP_013628986.1
OG0004092	CARHR092380	XP_013627389.1, XP_013589550.1, XP_013584626.1
OG0004093	CARHR093290, CARHR292250	XP_013637789.1, XP_013629922.1
OG0004095	CARHR056790, CARHR182700, CARHR287810	XP_013596403.1
OG0004097	CARHR262660, CARHR017530	XP_013613523.1
OG0004098	CARHR099520	XP_013636890.1, XP_013631692.1
OG0004099	CARHR099350	XP_013592899.1, XP_013597170.1, XP_013627853.1
OG0004100	CARHR098730	XP_013625836.1, XP_013635805.1, XP_013583681.1
OG0004101	CARHR098700	XP_013585302.1, XP_013619034.1, XP_013626613.1
OG0004102	CARHR097460, CARHR097450	XP_013591883.1
OG0004103	CARHR237920	XP_013608092.1
OG0004104	CARHR287960, CARHR050710	XP_013599275.1
OG0004105	CARHR185420	XP_013606056.1, XP_013599386.1
OG0004106	CARHR248370	XP_013620694.1
OG0004107	CARHR001070	XP_013602730.1
OG0004108	CARHR003420	XP_013586778.1, XP_013604241.1
OG0004109	CARHR005880	XP_013605603.1, XP_013603285.1
OG0004110	CARHR007620	XP_013585383.1, XP_013604455.1
OG0004111	CARHR284470	XP_013586061.1
OG0004112	CARHR252500	XP_013585219.1
OG0004113	CARHR011270	XP_013602467.1, XP_013583829.1
OG0004114	CARHR048700	XP_013606155.1
OG0004115	CARHR015280	XP_013603482.1, XP_013603356.1, XP_013585150.1
OG0004116	CARHR018480	XP_013599673.1, XP_013613983.1
OG0004117	CARHR180060	XP_013603498.1
OG0004118	CARHR064990	XP_013588464.1
OG0004119	CARHR259040	XP_013611861.1
OG0004120	CARHR291230	XP_013591283.1, XP_013619969.1, XP_013592444.1
OG0004121	CARHR063390	XP_013619405.1, XP_013590927.1
OG0004122	CARHR013020, CARHR048400	XP_013613897.1
OG0004123	CARHR148990	XP_013593939.1
OG0004124	CARHR047720, CARHR046670	XP_013606080.1
OG0004125	CARHR252140	XP_013606825.1
OG0004128	CARHR252510	XP_013612145.1
OG0004129	CARHR037830	XP_013590562.1, XP_013598914.1
OG0004130	CARHR245870	XP_013622174.1, XP_013593742.1, XP_013634270.1
OG0004131	CARHR244650	XP_013625065.1, XP_013593120.1, XP_013617282.1
OG0004132	CARHR244280	XP_013605776.1, XP_013598855.1, XP_013621719.1
OG0004133	CARHR241860	XP_013627221.1
OG0004134	CARHR099840	XP_013597139.1
OG0004135	CARHR100060	XP_013622358.1, XP_013618564.1, XP_013597072.1, XP_013631585.1
OG0004136	CARHR248750	XP_013612642.1, XP_013621813.1, XP_013595804.1
OG0004137	CARHR265770	XP_013613160.1, XP_013622783.1
OG0004141	CARHR055730	XP_013608776.1
OG0004146	CARHR122090	XP_013635575.1
OG0004146	CARHR007370	XP_013604086.1
OG0004147	CARHR267110	XP_013639233.1, XP_013632647.1, XP_013632651.1
OG0004148	CARHR143820	XP_013595611.1, XP_013613571.1
OG0004149	CARHR149400	XP_013595272.1
OG0004150	CARHR171180	XP_013635721.1, XP_013603943.1, XP_013603917.1, XP_013601723.1
OG0004152	CARHR259650	XP_013619947.1, XP_013635556.1, XP_013610439.1, XP_013619665.1, XP_013627518.1
OG0004153	CARHR234960	XP_013618284.1, XP_013600668.1, XP_013598498.1
OG0004154	CARHR190570	XP_013623833.1, XP_013609591.1
OG0004155	CARHR277090, CARHR277100	XP_013603877.1
OG0004157	CARHR128930	XP_013626127.1, XP_013632272.1, XP_013634274.1
OG0004165	CARHR184610	XP_013597686.1
OG0004167	CARHR238460	XP_013597265.1, XP_013627940.1
OG0004168	CARHR043640, CARHR277040	XP_013628889.1
OG0004169	CARHR195860	XP_013607133.1, XP_013622727.1, XP_013622726.1, XP_013619234.1
OG0004170	CARHR196320	XP_013620314.1, XP_013622729.1, XP_013611199.1
OG0004171	CARHR196500	XP_013623815.1
OG0004173	CARHR197310	XP_013625651.1, XP_013606635.1
OG0004174	CARHR198150	XP_013618836.1, XP_013614399.1, XP_013627243.1
OG0004175	CARHR198210	XP_013619282.1, XP_013609635.1, XP_013626680.1
OG0004176	CARHR198310	XP_013620401.1
OG0004177	CARHR023990	XP_013599249.1, XP_013600877.1
OG0004178	CARHR199350	XP_013628019.1, XP_013618100.1, XP_013608897.1
OG0004180	CARHR202220	XP_013607055.1
OG0004181	CARHR152260	XP_013599037.1, XP_013618383.1, XP_013610503.1
OG0004182	CARHR188430	XP_013611751.1
OG0004183	CARHR204040	XP_013608493.1, XP_013619179.1
OG0004184	CARHR204600	XP_013620089.1, XP_013606878.1
OG0004187	CARHR264560	XP_013615709.1
OG0004188	CARHR119280	XP_013633624.1, XP_013632055.1
OG0004189	CARHR119770	XP_013626956.1, XP_013631777.1, XP_013632082.1
OG0004190	CARHR120140	XP_013622446.1
OG0004191	CARHR121430	XP_013632705.1, XP_013622443.1
OG0004192	CARHR123680	XP_013631459.1, XP_013622731.1
OG0004193	CARHR289390, CARHR123770	XP_013634615.1, XP_013635260.1, XP_013627280.1
OG0004194	CARHR123950	XP_013630862.1, XP_013630097.1, XP_013630098.1
OG0004195	CARHR124830	XP_013634535.1, XP_013625135.1, XP_013633966.1
OG0004196	CARHR038640, CARHR021370, CARHR264210, CARHR038600, CARHR038340, CARHR038580, CARHR038720, CARHR289200	XP_013601546.1
OG0004197	CARHR125550, CARHR125360	XP_013636044.1
OG0004198	CARHR125980	XP_013635293.1, XP_013635490.1
OG0004199	CARHR181810	XP_013609147.1
OG0004199	CARHR037430	XP_013588229.1
OG0004200	CARHR036620	XP_013603362.1
OG0004201	CARHR036760, CARHR036750	XP_013586448.1, XP_013600338.1, XP_013589934.1
OG0004202	CARHR027730	XP_013599416.1, XP_013638446.1, XP_013622041.1
OG0004203	CARHR128220	XP_013627101.1
OG0004203	CARHR028450	XP_013596756.1
OG0004204	CARHR028990, CARHR028970, CARHR029000	XP_013592989.1
OG0004205	CARHR128490	XP_013628555.1, XP_013635844.1
OG0004206	CARHR029660	XP_013598889.1, XP_013629661.1, XP_013637671.1
OG0004207	CARHR029870	XP_013587022.1, XP_013628627.1, XP_013598270.1
OG0004208	CARHR030030	XP_013599893.1, XP_013592991.1, XP_013586165.1
OG0004209	CARHR030310, CARHR030320	XP_013584578.1, XP_013615576.1, XP_013639509.1
OG0004210	CARHR031410	XP_013605171.1
OG0004211	CARHR145350	XP_013616378.1, XP_013609821.1, XP_013593495.1
OG0004212	CARHR280690	XP_013607581.1, XP_013594762.1
OG0004214	CARHR280590	XP_013619019.1, XP_013596559.1, XP_013610045.1
