Orthogroup	Cardamine_hirsuta	Arabis_alpina
OG0004566	CARHR208530, CARHR208520	Aa_G331860.h1.t1
OG0004567	CARHR208830	Aa_G73100.h1.t1
OG0004569	CARHR209840	Aa_G170090.h1.t1
OG0004570	CARHR210620	Aa_G260680.h1.t1
OG0004571	CARHR083040	Aa_G24340.h1.t1, Aa_G264540.h1.t1
OG0004572	CARHR074240	Aa_G497470.h1.t1, Aa_G161550.h1.t1
OG0004573	CARHR074130	Aa_G312100.h1.t1
OG0004574	CARHR073790, CARHR073800	Aa_G21650.h1.t1
OG0004576	CARHR072090	Aa_G236160.h1.t1, Aa_G656420.h1.t1
OG0004578	CARHR071700	Aa_G508960.h1.t1
OG0004579	CARHR071320	Aa_G526870.h1.t1
OG0004580	CARHR071270	Aa_G121580.h1.t1
OG0004581	CARHR070340, CARHR070330	Aa_G165050.h1.t1
OG0004583	CARHR068920	Aa_G533870.h1.t1
OG0004584	CARHR068910	Aa_G533880.h1.t1
OG0004585	CARHR025820	Aa_G902400.h1.t1, Aa_G902400.h2.t1
OG0004586	CARHR044500	Aa_G118280.h1.t1
OG0004587	CARHR111180	Aa_G194690.h1.t1
OG0004588	CARHR043490	Aa_G501490.h1.t1
OG0004589	CARHR130270	Aa_G354180.h1.t1
OG0004590	CARHR140030	Aa_G467110.h1.t1
OG0004591	CARHR037460	Aa_G145090.h1.t1
OG0004592	CARHR049490	Aa_G266900.h1.t1
OG0004593	CARHR265860	Aa_G695140.h1.t1
OG0004594	CARHR237500	Aa_G134310.h1.t1
OG0004595	CARHR219060	Aa_G66630.h1.t1
OG0004596	CARHR220160	Aa_G677790.h1.t1
OG0004597	CARHR220620	Aa_G55000.h1.t1
OG0004598	CARHR221630	Aa_G594610.h1.t1
OG0004599	CARHR065750	Aa_G366490.h1.t1
OG0004600	CARHR229270	Aa_G419760.h1.t1
OG0004601	CARHR067770	Aa_G547190.h1.t1
OG0004602	CARHR062170	Aa_G446000.h1.t1
OG0004603	CARHR240400, CARHR236080	Aa_G44510.h1.t1
OG0004604	CARHR236750	Aa_G186640.h1.t1
OG0004605	CARHR262200	Aa_G151560.h1.t1
OG0004606	CARHR257400	Aa_G124260.h1.t1
OG0004607	CARHR146900	Aa_G257380.h1.t1
OG0004608	CARHR062960	Aa_G144550.h1.t1
OG0004610	CARHR176720	Aa_G290930.h1.t1
OG0004611	CARHR096430	Aa_G254130.h1.t1
OG0004612	CARHR041370	Aa_G415010.h1.t1
OG0004613	CARHR041670	Aa_G370100.h1.t1
OG0004614	CARHR100150	Aa_G225000.h1.t1
OG0004615	CARHR042260	Aa_G407090.h1.t1
OG0004616	CARHR042540	Aa_G669290.h1.t1
OG0004618	CARHR224670, CARHR149100, CARHR043180	Aa_G396660.h1.t1
OG0004619	CARHR129920	Aa_G24730.h1.t1
OG0004620	CARHR225570	Aa_G507690.h1.t1
OG0004621	CARHR225260	Aa_G748360.h1.t1
OG0004622	CARHR219140	Aa_G276430.h1.t1
OG0004623	CARHR225110	Aa_G155410.h1.t1
OG0004624	CARHR230930	Aa_G55810.h1.t1
OG0004625	CARHR230670	Aa_G92780.h1.t1
OG0004626	CARHR106710	Aa_G543440.h1.t1
OG0004627	CARHR293390	Aa_G542130.h1.t1
OG0004628	CARHR231460	Aa_G186860.h1.t1
OG0004629	CARHR231440	Aa_G556310.h2.t1, Aa_G556310.h1.t1
OG0004630	CARHR231260	Aa_G124440.h1.t1
OG0004631	CARHR231160	Aa_G503910.h1.t1
OG0004633	CARHR229240	Aa_G419800.h1.t1
OG0004636	CARHR048130, CARHR075080	Aa_G52540.h1.t1
OG0004637	CARHR173290	Aa_G163560.h1.t1
OG0004638	CARHR173220	Aa_G364390.h1.t1
OG0004639	CARHR172400	Aa_G2410.h1.t1
OG0004640	CARHR096630, CARHR172030	Aa_G33450.h1.t1, Aa_G33470.h1.t1, Aa_G33490.h1.t1, Aa_G14120.h1.t1
OG0004641	CARHR171930	Aa_G128050.h1.t1, Aa_G170450.h1.t1
OG0004642	CARHR170680	Aa_G282440.h1.t1, Aa_G77360.h1.t1
OG0004643	CARHR099320, CARHR170020	Aa_G323000.h1.t1
OG0004644	CARHR232250	Aa_G362300.h1.t1
OG0004646	CARHR168180	Aa_G345800.h1.t1
OG0004647	CARHR167640	Aa_G401940.h1.t1
OG0004648	CARHR167600	Aa_G461160.h1.t1
OG0004649	CARHR167330	Aa_G520470.h1.t1
OG0004650	CARHR167270	Aa_G238660.h1.t1
OG0004651	CARHR166960	Aa_G562490.h1.t1
OG0004652	CARHR166850	Aa_G174940.h1.t1
OG0004653	CARHR166530	Aa_G373110.h1.t1
OG0004654	CARHR166330	Aa_G268610.h1.t1
OG0004655	CARHR165680	Aa_G213650.h1.t1
OG0004656	CARHR165620	Aa_G213570.h1.t1
OG0004657	CARHR163960	Aa_G266000.h1.t1
OG0004659	CARHR267630	Aa_G54550.h1.t1
OG0004660	CARHR267000	Aa_G231640.h1.t1
OG0004661	CARHR060370	Aa_G156860.h1.t1
OG0004662	CARHR061270	Aa_G169760.h1.t1
OG0004663	CARHR109230	Aa_G426630.h1.t1, Aa_G310030.h1.t1
OG0004664	CARHR109640	Aa_G632950.h1.t1
OG0004665	CARHR109860	Aa_G143420.h1.t1
OG0004666	CARHR135640	Aa_G677920.h1.t1
OG0004667	CARHR113480	Aa_G91720.h1.t1
OG0004668	CARHR135260	Aa_G482760.h1.t1
OG0004669	CARHR135020	Aa_G224250.h1.t1
OG0004670	CARHR134860	Aa_G38320.h1.t1
OG0004671	CARHR134560	Aa_G451100.h1.t1
OG0004672	CARHR134320	Aa_G357530.h1.t1
OG0004673	CARHR134310	Aa_G357520.h1.t1
OG0004674	CARHR133840	Aa_G444070.h1.t1
OG0004676	CARHR132520	Aa_G150880.h1.t1
OG0004677	CARHR252770, CARHR107510	Aa_G954650.h1.t1, Aa_G895350.h1.t1
OG0004678	CARHR253930, CARHR253910	Aa_G410070.h1.t1
OG0004679	CARHR036070	Aa_G255980.h1.t1
OG0004680	CARHR260610	Aa_G3250.h1.t1, Aa_G3240.h1.t1
OG0004681	CARHR255420	Aa_G289310.h1.t1
OG0004682	CARHR254670	Aa_G452400.h1.t1
OG0004683	CARHR186890	Aa_G40870.h1.t1
OG0004684	CARHR185680	Aa_G251220.h1.t1, Aa_G373250.h1.t1
OG0004685	CARHR110880	Aa_G422260.h1.t1
OG0004686	CARHR245330	Aa_G637760.h1.t1
OG0004687	CARHR140880	Aa_G15970.h1.t1
OG0004688	CARHR140340	Aa_G175150.h1.t1
OG0004689	CARHR139830	Aa_G265100.h1.t1
OG0004690	CARHR138520	Aa_G125310.h1.t1
OG0004691	CARHR174420	Aa_G476760.h1.t1
OG0004692	CARHR075750	Aa_G14800.h1.t1
OG0004693	CARHR076760	Aa_G250400.h1.t1
OG0004694	CARHR077550	Aa_G47530.h1.t1
OG0004695	CARHR077980	Aa_G185510.h1.t1
OG0004696	CARHR080330	Aa_G648120.h1.t1
OG0004698	CARHR080530	Aa_G163200.h1.t1, Aa_G276550.h1.t1
OG0004699	CARHR080630	Aa_G163090.h1.t1
OG0004700	CARHR080850	Aa_G47750.h1.t1
OG0004701	CARHR081080	Aa_G49980.h1.t1
OG0004702	CARHR081630	Aa_G78890.h1.t1
OG0004703	CARHR082250	Aa_G174410.h1.t1
OG0004704	CARHR082390	Aa_G174270.h1.t1
OG0004705	CARHR083010	Aa_G24360.h1.t1
OG0004706	CARHR083740	Aa_G403650.h1.t1
OG0004707	CARHR086380	Aa_G5600.h1.t1
OG0004708	CARHR086830	Aa_G40570.h1.t1
OG0004709	CARHR087170	Aa_G40180.h1.t1
OG0004710	CARHR087220	Aa_G40130.h1.t1
OG0004712	CARHR088140	Aa_G176140.h1.t1
OG0004713	CARHR088770	Aa_G237730.h1.t1
OG0004714	CARHR044560, CARHR044540	Aa_G237690.h1.t1
OG0004715	CARHR184460	Aa_G103510.h1.t1, Aa_G168800.h1.t1
OG0004716	CARHR090420	Aa_G234990.h1.t1
OG0004717	CARHR090480	Aa_G396650.h1.t1
OG0004718	CARHR091540	Aa_G223550.h1.t1
OG0004719	CARHR091730	Aa_G367530.h1.t1, Aa_G367520.h1.t1
OG0004720	CARHR095100	Aa_G150560.h1.t1, Aa_G246830.h1.t1
OG0004721	CARHR093850	Aa_G390030.h1.t1
OG0004722	CARHR093980, CARHR093970	Aa_G104680.h1.t1
OG0004723	CARHR096800	Aa_G136610.h1.t1
OG0004724	CARHR096910	Aa_G161930.h1.t1
OG0004725	CARHR097000	Aa_G162000.h1.t1
OG0004726	CARHR097120	Aa_G635090.h1.t1
OG0004727	CARHR097130	Aa_G635100.h1.t1
OG0004728	CARHR214230	Aa_G417830.h1.t1
OG0004729	CARHR099130	Aa_G312960.h2.t1, Aa_G312960.h1.t1, Aa_G312960.h3.t1
OG0004730	CARHR098520, CARHR098510	Aa_G95440.h1.t1
OG0004731	CARHR098460	Aa_G91330.h1.t1
OG0004732	CARHR238120	Aa_G624330.h1.t1
OG0004733	CARHR194420	Aa_G545370.h1.t1
OG0004734	CARHR194460	Aa_G280250.h1.t1
OG0004735	CARHR194600	Aa_G276240.h1.t1
OG0004736	CARHR161580	Aa_G87950.h1.t1
OG0004737	CARHR161540	Aa_G695970.h1.t1
OG0004738	CARHR264810	Aa_G261120.h1.t1
OG0004739	CARHR000240, CARHR248010	Aa_G106200.h1.t1
OG0004740	CARHR249190	Aa_G67970.h1.t1
OG0004741	CARHR002280	Aa_G6900.h1.t1
OG0004742	CARHR173830	Aa_G248590.h1.t1
OG0004743	CARHR005260	Aa_G219990.h1.t1
OG0004744	CARHR005560	Aa_G140100.h1.t1
OG0004745	CARHR006400	Aa_G22500.h1.t1, Aa_G520160.h1.t1
OG0004746	CARHR006800	Aa_G441420.h1.t1
OG0004747	CARHR007780	Aa_G751640.h1.t1, Aa_G670000.h1.t1, Aa_G670010.h1.t1
OG0004748	CARHR007790	Aa_G286090.h1.t1
OG0004749	CARHR007860	Aa_G286050.h1.t1
OG0004750	CARHR008410	Aa_G442680.h1.t1
OG0004751	CARHR008910	Aa_G19270.h1.t1
OG0004752	CARHR008960	Aa_G19240.h1.t1
OG0004753	CARHR009990	Aa_G774820.h1.t1, Aa_G438930.h1.t1
OG0004754	CARHR009340	Aa_G698280.h1.t1
OG0004755	CARHR009670	Aa_G160950.h1.t1
OG0004756	CARHR010090	Aa_G440220.h1.t1
OG0004757	CARHR018040, CARHR117350	Aa_G166180.h1.t1, Aa_G67520.h1.t1
OG0004758	CARHR010170	Aa_G171350.h1.t1
OG0004759	CARHR010180	Aa_G171360.h1.t1
OG0004761	CARHR010790	Aa_G535900.h1.t1
OG0004762	CARHR024470, CARHR024440	Aa_G9850.h1.t1
OG0004763	CARHR012490	Aa_G261890.h1.t1
OG0004764	CARHR012840	Aa_G10660.h1.t1
OG0004765	CARHR259690	Aa_G97500.h1.t1
OG0004766	CARHR013160	Aa_G292120.h1.t1
OG0004767	CARHR013760	Aa_G563230.h1.t1
OG0004769	CARHR015880	Aa_G121320.h1.t1
OG0004770	CARHR015990	Aa_G163820.h1.t1
OG0004772	CARHR017170	Aa_G103780.h1.t1
OG0004773	CARHR018160, CARHR018150	Aa_G528260.h1.t1
OG0004774	CARHR018330	Aa_G454450.h1.t1
OG0004775	CARHR230170	Aa_G301650.h1.t1, Aa_G301660.h1.t1, Aa_G301680.h1.t1
OG0004776	CARHR019140	Aa_G132470.h1.t1
OG0004777	CARHR019270	Aa_G119070.h1.t1
OG0004779	CARHR071220	Aa_G272220.h1.t1
OG0004780	CARHR064730	Aa_G344040.h1.t1
OG0004781	CARHR291150, CARHR262510, CARHR262490	Aa_G319440.h1.t1
OG0004782	CARHR064040	Aa_G163360.h1.t1
OG0004783	CARHR064000	Aa_G163400.h1.t1
OG0004784	CARHR067290	Aa_G98870.h1.t1, Aa_G98880.h1.t1
OG0004785	CARHR054590, CARHR054650	Aa_G229610.h1.t1
OG0004786	CARHR038220	Aa_G110590.h1.t1, Aa_G110580.h1.t1
OG0004787	CARHR038230	Aa_G110570.h1.t1
OG0004788	CARHR246690	Aa_G486230.h1.t1
OG0004789	CARHR245020	Aa_G493140.h1.t1
OG0004790	CARHR244790, CARHR108700	Aa_G179550.h1.t1
OG0004792	CARHR243890	Aa_G426430.h1.t1
OG0004793	CARHR242390	Aa_G144750.h1.t1
OG0004794	CARHR240870	Aa_G960710.h1.t1, Aa_G960710.h2.t1
OG0004795	CARHR241010	Aa_G58540.h1.t1
OG0004796	CARHR241180	Aa_G432620.h1.t1
OG0004797	CARHR241780	Aa_G214740.h1.t1
OG0004798	CARHR239710	Aa_G74800.h1.t1
OG0004799	CARHR100040	Aa_G358510.h1.t1
OG0004800	CARHR100130	Aa_G199070.h1.t1
OG0004801	CARHR065360	Aa_G199290.h1.t1
OG0004803	CARHR065070	Aa_G252200.h1.t1
OG0004804	CARHR064840	Aa_G259610.h1.t1, Aa_G697930.h1.t1
OG0004805	CARHR023970	Aa_G62300.h1.t1
OG0004806	CARHR212640	Aa_G185000.h1.t1
OG0004807	CARHR025360	Aa_G617610.h1.t1
OG0004808	CARHR231600	Aa_G160670.h1.t1
OG0004809	CARHR235670	Aa_G350730.h1.t1
OG0004810	CARHR235980	Aa_G445250.h1.t1
OG0004812	CARHR006120	Aa_G22750.h1.t1
OG0004818	CARHR082440	Aa_G402990.h1.t1, Aa_G174200.h1.t1
OG0004819	CARHR144690	Aa_G186450.h1.t1
OG0004820	CARHR151930	Aa_G234280.h1.t1
OG0004826	CARHR233590	Aa_G43090.h1.t1
OG0004828	CARHR223030	Aa_G49300.h1.t1
OG0004829	CARHR222250	Aa_G573920.h1.t1
OG0004830	CARHR265810	Aa_G338560.h1.t1, Aa_G338560.h2.t1
OG0004831	CARHR180900, CARHR180460	Aa_G257310.h1.t1
OG0004847	CARHR155580	Aa_G88880.h1.t1
OG0004848	CARHR155920	Aa_G41600.h1.t1
OG0004849	CARHR267760, CARHR267750	Aa_G531300.h1.t1, Aa_G52290.h1.t1
OG0004850	CARHR144090	Aa_G509940.h1.t1
OG0004851	CARHR144890	Aa_G323240.h1.t1
OG0004852	CARHR195370	Aa_G106500.h1.t1
OG0004853	CARHR195400	Aa_G106550.h1.t1
OG0004854	CARHR195670	Aa_G255820.h1.t1
OG0004855	CARHR195910	Aa_G523390.h1.t1
OG0004856	CARHR195980	Aa_G334650.h1.t1
OG0004857	CARHR196690	Aa_G158080.h1.t1
OG0004858	CARHR091850	Aa_G292300.h1.t1
OG0004859	CARHR197010	Aa_G96790.h1.t1
OG0004860	CARHR199660	Aa_G209610.h1.t1
OG0004861	CARHR197750	Aa_G431390.h1.t1
OG0004862	CARHR198160	Aa_G240280.h1.t1
OG0004863	CARHR198230	Aa_G304360.h1.t1
OG0004866	CARHR198640	Aa_G249380.h1.t1, Aa_G524180.h1.t1
OG0004867	CARHR198890	Aa_G258140.h1.t1
OG0004868	CARHR199210	Aa_G72870.h1.t1
OG0004869	CARHR199400	Aa_G354740.h1.t1
OG0004870	CARHR199520	Aa_G290010.h1.t1
OG0004871	CARHR182680	Aa_G382470.h1.t1
OG0004872	CARHR200010	Aa_G19710.h1.t1
OG0004873	CARHR200110	Aa_G19580.h1.t1
OG0004874	CARHR200230	Aa_G19470.h1.t1
OG0004875	CARHR200290	Aa_G349780.h1.t1
OG0004876	CARHR087600	Aa_G558240.h1.t1, Aa_G369120.h1.t1, Aa_G290250.h1.t1
OG0004877	CARHR200580	Aa_G155050.h1.t1
OG0004879	CARHR201270	Aa_G279010.h1.t1
OG0004880	CARHR201420	Aa_G267650.h1.t1
OG0004881	CARHR201460	Aa_G267620.h1.t1
OG0004882	CARHR187190, CARHR201520	Aa_G267570.h1.t1
OG0004883	CARHR202520	Aa_G168680.h1.t1, Aa_G398170.h1.t1, Aa_G782590.h1.t1
OG0004884	CARHR203200	Aa_G458470.h1.t1
OG0004885	CARHR203410	Aa_G195890.h1.t1
OG0004886	CARHR203970	Aa_G365610.h1.t1
OG0004887	CARHR204130	Aa_G130470.h2.t1, Aa_G130470.h1.t1
OG0004888	CARHR204180	Aa_G130440.h1.t1
OG0004889	CARHR204470	Aa_G210800.h1.t1
OG0004890	CARHR204550	Aa_G210740.h1.t1
OG0004891	CARHR205480	Aa_G76340.h1.t1, Aa_G76360.h1.t1
OG0004893	CARHR251780	Aa_G384420.h1.t1
OG0004894	CARHR232430	Aa_G658260.h1.t1
OG0004896	CARHR152760, CARHR232370, CARHR152770, CARHR152750	Aa_G213440.h1.t1
OG0004897	CARHR232150	Aa_G130150.h1.t1
OG0004898	CARHR119660	Aa_G164080.h1.t1
OG0004899	CARHR121530	Aa_G158250.h1.t1
OG0004900	CARHR117410, CARHR154080, CARHR121550	Aa_G158260.h1.t1
OG0004901	CARHR122720	Aa_G199660.h1.t1
OG0004902	CARHR123500	Aa_G35480.h1.t1
OG0004903	CARHR123570	Aa_G35400.h1.t1
OG0004904	CARHR124010, CARHR123990	Aa_G159370.h1.t1
OG0004905	CARHR124060	Aa_G351180.h1.t1
OG0004906	CARHR124860	Aa_G343100.h1.t1
OG0004907	CARHR125590, CARHR125570	Aa_G154740.h1.t1
OG0004908	CARHR125970	Aa_G346430.h1.t1
OG0004909	CARHR127470	Aa_G208570.h1.t1
OG0004910	CARHR179270	Aa_G89570.h1.t1
OG0004911	CARHR178900	Aa_G776950.h1.t1
OG0004912	CARHR232820	Aa_G90990.h1.t1
OG0004913	CARHR054190, CARHR034590, CARHR037270, CARHR259240	Aa_G29370.h1.t1
OG0004915	CARHR027680	Aa_G48160.h1.t1
OG0004916	CARHR027940	Aa_G498690.h1.t1
OG0004917	CARHR215400	Aa_G758040.h1.t1
OG0004918	CARHR234110	Aa_G69730.h1.t1
OG0004919	CARHR028910	Aa_G465110.h1.t1
OG0004920	CARHR029670	Aa_G416970.h1.t1
OG0004921	CARHR287980	Aa_G418170.h1.t1
OG0004923	CARHR030790	Aa_G414350.h1.t1
OG0004924	CARHR031990	Aa_G16480.h1.t1
OG0004925	CARHR280580	Aa_G482350.h1.t1
OG0004926	CARHR280210	Aa_G383030.h1.t1
OG0004927	CARHR280000	Aa_G23530.h1.t1
OG0004928	CARHR279790	Aa_G23330.h1.t1
OG0004930	CARHR279140	Aa_G37220.h1.t1
OG0004931	CARHR264600	Aa_G687770.h1.t1
OG0004932	CARHR171950	Aa_G268260.h1.t1
OG0004933	CARHR277690	Aa_G76050.h1.t1
OG0004934	CARHR276160	Aa_G13450.h1.t1
OG0004935	CARHR274590	FULhit_1.1, FULhit_2.1
OG0004936	CARHR274530	Aa_G165610.h1.t1
OG0004937	CARHR190260	Aa_G104870.h1.t1
OG0004938	CARHR189930	Aa_G143170.h1.t1
OG0004939	CARHR115570	Aa_G35790.h1.t1
OG0004940	CARHR193370	Aa_G112840.h1.t1
OG0004941	CARHR193500, CARHR193490	Aa_G181420.h1.t1, Aa_G181410.h1.t1
OG0004942	CARHR192990	Aa_G68440.h1.t1, Aa_G230380.h1.t1
OG0004943	CARHR192590	Aa_G68100.h1.t1
OG0004944	CARHR192490	Aa_G490430.h1.t1, Aa_G15720.h1.t1
OG0004945	CARHR192280	Aa_G15510.h1.t1
OG0004946	CARHR192180	Aa_G15430.h1.t1
OG0004947	CARHR192140	Aa_G15390.h1.t1
OG0004948	CARHR192090	Aa_G314230.h1.t1
OG0004949	CARHR192040	Aa_G314290.h1.t1
OG0004950	CARHR191430, CARHR072400	Aa_G8780.h1.t1
OG0004951	CARHR191170	Aa_G459130.h1.t1
OG0004952	CARHR191150	Aa_G459120.h1.t1
OG0004953	CARHR154380	Aa_G33820.h1.t1
OG0004955	CARHR272860	Aa_G246230.h1.t1
OG0004956	CARHR272610	Aa_G147930.h1.t1, Aa_G147860.h1.t1
OG0004957	CARHR272580	Aa_G147880.h1.t1
OG0004958	CARHR272360	Aa_G93830.h1.t1
OG0004959	CARHR272300	Aa_G93770.h1.t1
OG0004960	CARHR272130	Aa_G344280.h1.t1
OG0004961	CARHR271950	Aa_G31510.h1.t1
OG0004962	CARHR271690	Aa_G31720.h1.t1
OG0004963	CARHR271120	Aa_G307370.h1.t1
OG0004964	CARHR270740	Aa_G607870.h1.t1
OG0004965	CARHR269280	Aa_G641230.h1.t1
OG0004966	CARHR269220	Aa_G571540.h1.t1
OG0004967	CARHR267990	Aa_G439490.h1.t1
OG0004968	CARHR261000, CARHR158630	Aa_G548930.h1.t1, Aa_G225270.h1.t1
OG0004969	CARHR158490	Aa_G315180.h1.t1
OG0004970	CARHR250890	Aa_G807840.h1.t1, Aa_G179990.h1.t1
OG0004971	CARHR205710	Aa_G275610.h1.t1
OG0004973	CARHR206920	Aa_G209810.h1.t1
OG0004974	CARHR213360, CARHR043990	Aa_G370840.h1.t1, Aa_G370840.h2.t1
OG0004975	CARHR207230	Aa_G195240.h1.t1
OG0004976	CARHR207700	Aa_G170330.h1.t1
OG0004977	CARHR207830	Aa_G144510.h1.t1, Aa_G170440.h1.t1
OG0004978	CARHR208120	Aa_G634180.h1.t1
OG0004979	CARHR208800	Aa_G73130.h1.t1
OG0004980	CARHR209350	Aa_G337130.h1.t1
OG0004981	CARHR025560	Aa_G92150.h1.t1
OG0004982	CARHR209620	Aa_G556570.h1.t1
OG0004983	CARHR209910	Aa_G170160.h1.t1, Aa_G555760.h1.t1
OG0004984	CARHR261270	Aa_G553560.h1.t1
OG0004985	CARHR213810	Aa_G307160.h1.t1
OG0004986	CARHR119000, CARHR213180	Aa_G298230.h1.t1
OG0004987	CARHR213570, CARHR289170	Aa_G165260.h1.t1
OG0004988	CARHR043430	Aa_G236310.h1.t1, Aa_G674990.h1.t1
OG0004989	CARHR015870	Aa_G121310.h1.t1
OG0004990	CARHR074150	Aa_G312120.h1.t1
OG0004991	CARHR074790	Aa_G772470.h1.t1
OG0004992	CARHR074030	Aa_G410390.h1.t1
OG0004994	CARHR073850	Aa_G21600.h1.t1
OG0004995	CARHR073740	Aa_G21690.h1.t1
OG0004996	CARHR073560	Aa_G293600.h1.t1
OG0004997	CARHR071630	Aa_G485950.h1.t1
OG0004998	CARHR090440	Aa_G235020.h1.t1
OG0005000	CARHR070390	Aa_G164980.h1.t1
OG0005001	CARHR070050	Aa_G111070.h1.t1
OG0005002	CARHR069730	Aa_G87790.h1.t1
OG0005003	CARHR069550	Aa_G410780.h1.t1, Aa_G410790.h1.t1
OG0005004	CARHR069450	Aa_G281680.h1.t1
OG0005005	CARHR058030, CARHR069010	Aa_G52660.h1.t1, Aa_G64800.h1.t1
OG0005006	CARHR068900	Aa_G579640.h1.t1
OG0005007	CARHR068760	Aa_G198410.h1.t1
OG0005008	CARHR107760	Aa_G344740.h1.t1
OG0005010	CARHR045320	Aa_G600290.h1.t1, Aa_G600290.h2.t1
OG0005011	CARHR088660	Aa_G243330.h1.t1
OG0005012	CARHR044490	Aa_G118290.h1.t1
OG0005013	CARHR044390	Aa_G610370.h1.t1
OG0005015	CARHR043770	Aa_G74270.h1.t1
OG0005016	CARHR130280	Aa_G354170.h1.t1
OG0005017	CARHR130430	Aa_G177450.h1.t1
OG0005018	CARHR130720	Aa_G426240.h1.t1
OG0005019	CARHR131050	Aa_G409380.h1.t1, Aa_G272380.h1.t1
OG0005020	CARHR152250	Aa_G247570.h1.t1
OG0005021	CARHR216810	Aa_G44200.h1.t1
OG0005022	CARHR265990	Aa_G308700.h1.t1
OG0005023	CARHR134200	Aa_G17330.h1.t1
OG0005025	CARHR032810	Aa_G198080.h1.t1
OG0005026	CARHR220100	Aa_G115760.h1.t1
OG0005028	CARHR223150	Aa_G406710.h1.t1
OG0005029	CARHR290390	Aa_G493310.h1.t1
OG0005031	CARHR231030	Aa_G357300.h1.t1
OG0005032	CARHR066230	Aa_G428840.h1.t1
OG0005033	CARHR067140	Aa_G30550.h1.t1
OG0005034	CARHR067860, CARHR067870, CARHR067880	Aa_G492840.h1.t1
OG0005035	CARHR061340	Aa_G110420.h1.t1
OG0005036	CARHR061560	Aa_G182980.h1.t1
OG0005037	CARHR061920	Aa_G283320.h1.t1
OG0005038	CARHR236210	Aa_G44690.h1.t1
OG0005041	CARHR051500	Aa_G647960.h1.t1
OG0005042	CARHR261990	Aa_G151350.h1.t1, Aa_G174510.h1.t1
OG0005043	CARHR153560	Aa_G534650.h1.t1
OG0005044	CARHR148740	Aa_G437760.h1.t1
OG0005046	CARHR147720	Aa_G25590.h1.t1
OG0005047	CARHR214740, CARHR147590	Aa_G25700.h1.t1, Aa_G375040.h1.t1
OG0005048	CARHR146990	Aa_G83400.h1.t1
OG0005049	CARHR175510	Aa_G206390.h1.t1
OG0005050	CARHR290910, CARHR124080	Aa_G160340.h1.t1
OG0005051	CARHR041240	Aa_G584160.h1.t1
OG0005052	CARHR042750	Aa_G465540.h1.t1
OG0005053	CARHR090760	Aa_G32050.h1.t1
OG0005054	CARHR127740	Aa_G113460.h1.t1
OG0005055	CARHR225870	Aa_G244620.h1.t1
OG0005056	CARHR225620	Aa_G150180.h1.t1
OG0005057	CARHR224940	Aa_G648630.h1.t1, Aa_G176360.h1.t1
OG0005058	CARHR224800	Aa_G287480.h1.t1
OG0005059	CARHR224250	Aa_G73690.h1.t1
OG0005060	CARHR160650	Aa_G451290.h1.t1
OG0005061	CARHR164230	Aa_G276990.h1.t1
OG0005062	CARHR284820	Aa_G126210.h1.t1, Aa_G269020.h1.t1
OG0005063	CARHR107380	Aa_G466410.h1.t1
OG0005064	CARHR218550, CARHR286520	Aa_G102210.h1.t1
OG0005065	CARHR229990	Aa_G20000.h1.t1
OG0005066	CARHR229860	Aa_G429170.h1.t1
OG0005067	CARHR229780, CARHR229790	Aa_G674750.h1.t1, Aa_G456820.h1.t1
OG0005068	CARHR229770	Aa_G6230.h1.t1
OG0005069	CARHR153900	Aa_G247670.h1.t1
OG0005070	CARHR227710	Aa_G37570.h1.t1
OG0005071	CARHR228110	Aa_G318010.h1.t1
OG0005072	CARHR143860	Aa_G251470.h1.t1
OG0005073	CARHR228560	Aa_G298570.h1.t1
OG0005074	CARHR077780	Aa_G45040.h1.t1
OG0005075	CARHR222750	Aa_G49530.h1.t1
OG0005076	CARHR222870	Aa_G49400.h1.t1
OG0005077	CARHR032130	Aa_G16620.h1.t1
OG0005078	CARHR125830, CARHR075530	Aa_G326980.h1.t1
OG0005079	CARHR281070	Aa_G43540.h1.t1
OG0005080	CARHR172900	Aa_G167870.h1.t1
OG0005081	CARHR171890	Aa_G128000.h1.t1
OG0005082	CARHR170980, CARHR171020	Aa_G353990.h1.t1
OG0005083	CARHR170650	Aa_G77390.h1.t1
OG0005084	CARHR076770	Aa_G250390.h1.t1
OG0005085	CARHR260400, CARHR060050	Aa_G534660.h1.t1
OG0005086	CARHR168970	Aa_G433240.h1.t1, Aa_G574080.h1.t1
OG0005087	CARHR168350	Aa_G221080.h1.t1
OG0005088	CARHR167910	Aa_G114730.h1.t1
OG0005089	CARHR167940	Aa_G114800.h1.t1
OG0005090	CARHR167480	Aa_G369750.h1.t1
OG0005091	CARHR165050	Aa_G501210.h1.t1, Aa_G217960.h1.t1
OG0005092	CARHR164750	Aa_G381290.h1.t1
OG0005093	CARHR164520	Aa_G511020.h1.t1
OG0005094	CARHR163990	Aa_G348570.h1.t1
OG0005095	CARHR162960	Aa_G211590.h1.t1
OG0005096	CARHR134210	Aa_G415740.h1.t1
OG0005097	CARHR101430	Aa_G356240.h1.t1
OG0005098	CARHR178190	Aa_G123740.h1.t1
OG0005099	CARHR182930	Aa_G139010.h1.t1
OG0005100	CARHR108500	Aa_G197390.h1.t1
OG0005101	CARHR108890	Aa_G99880.h1.t1
OG0005102	CARHR109600	Aa_G386800.h1.t1
OG0005103	CARHR237610	Aa_G104050.h1.t1, Aa_G104050.h2.t1
