Orthogroup	Cardamine_hirsuta	Alyssum_gmelinii
OG0003903	CARHR054040	Ag002G0261200
OG0003904	CARHR016030	Ag016G2324400
OG0003905	CARHR173660	Ag016G2333500
OG0003906	CARHR174210	Ag019G2550200
OG0003906	CARHR111830	Ag011G1030400
OG0003908	CARHR244860, CARHR244540, CARHR289510	Ag011G1098000
OG0003909	CARHR004760	Ag011G1145500, Ag011G1145700, Ag011G1145900
OG0003910	CARHR242460	Ag011G1156600
OG0003911	CARHR239040	Ag011G1262900
OG0003912	CARHR023680	Ag018G2454000
OG0003913	CARHR235580	Ag010G1017000
OG0003941	CARHR198090	Ag048G4554800, Ag013G1419500
OG0003942	CARHR199090	Ag013G1449700
OG0003943	CARHR199480	Ag013G1461000, Ag013G1460800
OG0003946	CARHR062670	Ag013G1504200, Ag078G5342600, Ag057G4959300
OG0003947	CARHR239870	Ag011G1231900
OG0003948	CARHR202000, CARHR202040	Ag013G1506500
OG0003949	CARHR289470	Ag038G4171800, Ag013G1536700
OG0003950	CARHR204880, CARHR204910	Ag013G1559100
OG0003951	CARHR190390	Ag004G0511000
OG0003951	CARHR204940	Ag013G1559500
OG0003952	CARHR205020	Ag013G1560100
OG0003953	CARHR275270	Ag004G0496900
OG0003954	CARHR232260	Ag013G1580700
OG0003955	CARHR232070	Ag013G1582500
OG0003956	CARHR120170	Ag013G1595200
OG0003957	CARHR121450	Ag013G1596000
OG0003958	CARHR123420	Ag032G3444200, Ag013G1628300
OG0003959	CARHR127420	Ag013G1675400
OG0003960	CARHR003580	Ag034G3696000
OG0003961	CARHR232530	Ag013G1692200
OG0003962	CARHR028940	Ag013G1732800
OG0003964	CARHR165540, CARHR159370, CARHR135030	Ag004G0559800, Ag062G5065100
OG0003965	CARHR289760, CARHR002160	Ag004G0431700
OG0003966	CARHR279540	Ag004G0434800
OG0003967	CARHR148630, CARHR217800, CARHR278030	Ag002G0144000, Ag004G0457200
OG0003968	CARHR277600	Ag004G0463100, Ag034G4054200
OG0003970	CARHR275320	Ag004G0496500
OG0003971	CARHR033270	Ag004G0497700
OG0003972	CARHR274930	Ag004G0502200
OG0003973	CARHR289630	Ag004G0505200
OG0003974	CARHR189990	Ag040G4334300, Ag004G0516300
OG0003975	CARHR157690	Ag004G0772300
OG0003976	CARHR187680	Ag004G0546800
OG0003977	CARHR187510	Ag004G0548600
OG0003978	CARHR100170	Ag004G0606500
OG0003979	CARHR273990	Ag004G0621100
OG0003980	CARHR273920	Ag004G0621800
OG0003981	CARHR147650	Ag004G0624400
OG0003982	CARHR272890	Ag004G0655700
OG0003983	CARHR272720	Ag004G0659300, Ag004G0659200, Ag057G4967500
OG0003984	CARHR272390	Ag004G0664300
OG0003985	CARHR271310	Ag004G0686600, Ag004G0686700
OG0003986	CARHR269640	Ag004G0723200
OG0003987	CARHR157820	Ag004G0769000, Ag031G3343200, Ag011G1241100
OG0003988	CARHR267620	Ag004G0783300, Ag020G2555100
OG0003989	CARHR206140	Ag022G2671200
OG0003990	CARHR266310	Ag022G2714500
OG0003991	CARHR065770, CARHR065760	Ag048G4672300, Ag048G4672200, Ag022G2716600, Ag022G2716500
OG0003992	CARHR277810, CARHR208250	Ag022G2722600, Ag033G3524200
OG0003993	CARHR208700	Ag022G2731500
OG0003995	CARHR211070	Ag022G2776500
OG0003996	CARHR211080	Ag018G2458800, Ag022G2776600
OG0003997	CARHR213280	Ag075G5294600
OG0003998	CARHR084850	Ag014G1910300
OG0004000	CARHR069990	Ag048G4662300
OG0004001	CARHR069890	Ag048G4668400
OG0004002	CARHR069460	Ag048G4686000, Ag048G4685900
OG0004002	CARHR069470	Ag048G4685800
OG0004003	CARHR114890, CARHR178630	Ag023G2803400, Ag014G1892000, Ag082G5405400, Ag048G4709900, Ag016G2356200
OG0004004	CARHR044020, CARHR248660	Ag037G4133700, Ag016G2319400, Ag016G2320800, Ag037G4131500, Ag032G3421200
OG0004005	CARHR045760	Ag032G3422000, Ag025G2911200
OG0004006	CARHR045550	Ag032G3426300, Ag032G3426200
OG0004007	CARHR045130	Ag032G3434500
OG0004008	CARHR123320	Ag032G3439200
OG0004008	CARHR044890	Ag032G3439000
OG0004008	CARHR123330	Ag032G3438800
OG0004009	CARHR035780	Ag015G2241400, Ag032G3457500
OG0004010	CARHR044050	Ag032G3457800
OG0004011	CARHR130660	Ag054G4886200
OG0004013	CARHR220630	Ag007G0898500
OG0004014	CARHR221190	Ag007G0905300
OG0004015	CARHR290190	Ag007G0927300, Ag007G0926400, Ag007G0927500
OG0004016	CARHR066490	Ag078G5345100
OG0004018	CARHR051510	Ag002G0100000
OG0004018	CARHR046950	Ag002G0100100, Ag024G2853100
OG0004019	CARHR262540	Ag024G2852900
OG0004020	CARHR148490	Ag012G1309000
OG0004021	CARHR228440	Ag057G4958600, Ag027G3025800, Ag033G3619000
OG0004022	CARHR176610	Ag006G0830400
OG0004023	CARHR095330	Ag014G2134900, Ag001G0025200
OG0004024	CARHR040320	Ag001G0025400
OG0004025	CARHR178030, CARHR129130	Ag023G2829700
OG0004026	CARHR129280	Ag023G2832400
OG0004027	CARHR175360	Ag016G2284400
OG0004027	CARHR224880	Ag050G4779700
OG0004028	CARHR016450	Ag044G4492700, Ag033G3625500, Ag034G3895600
OG0004029	CARHR253760	Ag033G3518500
OG0004030	CARHR292410	Ag033G3556300
OG0004031	CARHR259150	Ag033G3560300
OG0004032	CARHR226840	Ag033G3568200
OG0004033	CARHR178340, CARHR227120	Ag033G3578500
OG0004034	CARHR228380	Ag033G3615100
OG0004035	CARHR228500	Ag033G3620500
OG0004037	CARHR222810	Ag031G3138800
OG0004038	CARHR223210	Ag031G3142600, Ag031G3142700
OG0004039	CARHR075550	Ag031G3156600, Ag031G3156300, Ag031G3156500, Ag031G3156200, Ag031G3156400
OG0004040	CARHR115920	Ag031G3159100
OG0004041	CARHR173040	Ag031G3177500
OG0004042	CARHR172190	Ag031G3197300
OG0004043	CARHR241000	Ag031G3199500
OG0004044	CARHR171780	Ag031G3206700
OG0004046	CARHR169950	Ag031G3240700
OG0004047	CARHR167590	Ag031G3296800
OG0004048	CARHR143830	Ag031G3302300
OG0004049	CARHR167260	Ag031G3305200
OG0004050	CARHR166740	Ag031G3316800
OG0004051	CARHR164100, CARHR164120	Ag031G3374100
OG0004053	CARHR163420	Ag031G3389000
OG0004054	CARHR101150	Ag029G3100200
OG0004055	CARHR045410	Ag067G5204000
OG0004056	CARHR064870	Ag018G2448700, Ag042G4416900
OG0004058	CARHR135590	Ag039G4202100
OG0004059	CARHR100940	Ag039G4223300, Ag039G4222700, Ag039G4224300, Ag039G4222800, Ag039G4230400, Ag039G4229300, Ag039G4230300, Ag039G4231000, Ag039G4221600, Ag039G4231300, Ag039G4222500, Ag039G4222200, Ag039G4222000, Ag039G4221000
OG0004061	CARHR231980	Ag015G2225500
OG0004062	CARHR039200, CARHR286730, CARHR039190	Ag052G4869000, Ag015G2266000, Ag025G2963800, Ag025G2964200
OG0004063	CARHR033360	Ag052G4864200, Ag015G2270500
OG0004064	CARHR261100, CARHR261120	Ag021G2598800
OG0004065	CARHR255610, CARHR231310	Ag021G2610800
OG0004066	CARHR193630	Ag038G4152600
OG0004068	CARHR185780	Ag038G4175900
OG0004069	CARHR142790	Ag003G0286600
OG0004070	CARHR141790	Ag003G0305300
OG0004071	CARHR105780	Ag003G0321100, Ag019G2516300
OG0004072	CARHR139780	Ag003G0340600
OG0004073	CARHR138820	Ag003G0357700
OG0004074	CARHR137380	Ag003G0392900
OG0004076	CARHR077110	Ag014G1795900
OG0004077	CARHR077430	Ag014G1800800
OG0004078	CARHR078090	Ag014G1811900
OG0004079	CARHR078610	Ag014G1818800
OG0004080	CARHR078960	Ag014G1823400
OG0004080	CARHR078950	Ag025G2957300
OG0004081	CARHR079280, CARHR185900	Ag014G1826700
OG0004082	CARHR079340	Ag014G1828000
OG0004083	CARHR079560	Ag014G1831200
OG0004084	CARHR080390	Ag014G1846100, Ag014G1845400
OG0004085	CARHR080570	Ag014G1848800
OG0004086	CARHR081930	Ag014G1867600
OG0004087	CARHR087420	Ag014G1956800
OG0004088	CARHR088120	Ag014G1967400
OG0004089	CARHR089110	Ag014G1988600
OG0004090	CARHR090300	Ag014G2009300
OG0004091	CARHR091130	Ag014G2023600
OG0004092	CARHR092380	Ag014G2048900
OG0004094	CARHR095270	Ag014G2133800
OG0004095	CARHR056790, CARHR182700, CARHR287810	Ag014G2136300
OG0004097	CARHR262660, CARHR017530	Ag061G5021100
OG0004098	CARHR099520	Ag027G3009800, Ag064G5094800, Ag027G3009700
OG0004099	CARHR099350	Ag027G3014000
OG0004100	CARHR098730	Ag027G3028500
OG0004101	CARHR098700	Ag027G3028700
OG0004102	CARHR097460, CARHR097450	Ag027G3058500
OG0004103	CARHR237920	Ag068G5228700
OG0004104	CARHR287960, CARHR050710	Ag043G4447400
OG0004105	CARHR185420	Ag043G4450500
OG0004106	CARHR000780	Ag034G3658000
OG0004107	CARHR001070	Ag034G3660500, Ag034G3660600
OG0004108	CARHR003420	Ag034G3694300
OG0004109	CARHR005880	Ag034G3726500
OG0004110	CARHR007620	Ag034G3745100, Ag034G3746800
OG0004111	CARHR284470	Ag034G3763100
OG0004112	CARHR252500	Ag034G3797700
OG0004113	CARHR011270	Ag034G3799400
OG0004114	CARHR048700	Ag002G0165400
OG0004114	CARHR012760	Ag034G3824300
OG0004115	CARHR015280	Ag034G3870700
OG0004116	CARHR018480	Ag034G3934100, Ag034G3934000
OG0004117	CARHR180060, CARHR018650	Ag034G3938200
OG0004118	CARHR064990	Ag034G3945800, Ag034G3945600
OG0004119	CARHR259040	Ag034G3960200
OG0004120	CARHR291230	Ag034G4045100
OG0004121	CARHR063390	Ag034G4067100
OG0004122	CARHR013020, CARHR048400	Ag002G0157600
OG0004123	CARHR143760, CARHR148990	Ag002G0160100
OG0004124	CARHR047720, CARHR046670	Ag024G2880200
OG0004125	CARHR252140	Ag024G2893000, Ag024G2887400, Ag016G2376800
OG0004126	CARHR178510	Ag016G2352700, Ag016G2352600
OG0004126	CARHR179640	Ag016G2352300
OG0004126	CARHR178490	Ag016G2352500
OG0004127	CARHR283570	Ag016G2384200
OG0004128	CARHR252510	Ag016G2390000
OG0004129	CARHR037830	Ag025G2926400, Ag025G2925700
OG0004130	CARHR245870	Ag011G1077900, Ag011G1077800
OG0004131	CARHR108600, CARHR244650	Ag011G1101900
OG0004132	CARHR244280	Ag011G1113600
OG0004133	CARHR241860	Ag011G1213000
OG0004134	CARHR099840	Ag064G5102700, Ag064G5103200, Ag064G5103900
OG0004135	CARHR100060	Ag064G5107600
OG0004136	CARHR248750	Ag019G2530300
OG0004137	CARHR265770	Ag010G1019100
OG0004165	CARHR184610	Ag047G4541400, Ag046G4530200, Ag027G3023800
OG0004167	CARHR238460	Ag047G4545200, Ag046G4533300
OG0004168	CARHR043640, CARHR277040	Ag004G0471900
OG0004169	CARHR195860	Ag013G1365700
OG0004170	CARHR196320	Ag013G1375300
OG0004171	CARHR196500	Ag013G1382400
OG0004173	CARHR197310	Ag013G1398900
OG0004174	CARHR198150	Ag013G1420700
OG0004175	CARHR198210	Ag013G1422500
OG0004176	CARHR198310	Ag013G1425200
OG0004177	CARHR023990	Ag018G2454500, Ag013G1449200
OG0004178	CARHR199350	Ag013G1453700
OG0004181	CARHR152260	Ag013G1516400, Ag031G3362400
OG0004182	CARHR202490	Ag013G1516500
OG0004182	CARHR188430	Ag004G0537900
OG0004183	CARHR204040	Ag013G1547000, Ag013G1546900
OG0004184	CARHR204600	Ag013G1554800
OG0004185	CARHR204670	Ag013G1556500
OG0004186	CARHR232270	Ag013G1580600
OG0004187	CARHR264560	Ag013G1585700, Ag013G1585800, Ag013G1586000, Ag013G1585900
OG0004188	CARHR119280	Ag013G1588200
OG0004189	CARHR119770	Ag013G1591900
OG0004190	CARHR120140	Ag013G1594800
OG0004191	CARHR121430	Ag013G1606400
OG0004192	CARHR123680	Ag013G1633800
OG0004193	CARHR289390, CARHR123770	Ag013G1634500
OG0004194	CARHR123950	Ag013G1635800
OG0004195	CARHR124830	Ag013G1644300
OG0004196	CARHR038640	Ag013G1647400
OG0004196	CARHR021370, CARHR264210, CARHR038600, CARHR038340, CARHR038580	Ag034G3790900, Ag034G3790800
OG0004197	CARHR125550, CARHR125360	Ag013G1654300
OG0004198	CARHR125980	Ag013G1665900, Ag013G1665800, Ag013G1666000
OG0004199	CARHR037430	Ag013G1701700
OG0004200	CARHR288460, CARHR036620	Ag013G1710900
OG0004201	CARHR036760, CARHR036750	Ag013G1711900
OG0004202	CARHR027730	Ag013G1718400
OG0004203	CARHR128220, CARHR028450	Ag013G1727400
OG0004204	CARHR028990, CARHR028970, CARHR029000	Ag013G1734000
OG0004205	CARHR128490, CARHR029550	Ag013G1737400
OG0004206	CARHR029660	Ag013G1742800, Ag002G0128200
OG0004207	CARHR029870	Ag013G1745100
OG0004208	CARHR030030	Ag013G1746800
OG0004209	CARHR030310, CARHR030320	Ag013G1752200
OG0004210	CARHR031410	Ag013G1763800
OG0004211	CARHR145350	Ag062G5055800
OG0004212	CARHR280690	Ag004G0420700
OG0004214	CARHR280590	Ag004G0421200
OG0004215	CARHR279960	Ag004G0429000
OG0004216	CARHR175500	Ag001G0074700, Ag001G0075800
OG0004217	CARHR277390	Ag004G0466900
OG0004218	CARHR276630	Ag004G0477800, Ag016G2367600, Ag016G2367500, Ag016G2367300, Ag007G0872100, Ag007G0878500, Ag066G5150300
OG0004219	CARHR042570, CARHR172770, CARHR172780, CARHR042590, CARHR042580, CARHR145310	Ag004G0480900
OG0004220	CARHR275090	Ag004G0499800
OG0004221	CARHR274570	Ag004G0507200
OG0004222	CARHR223120	Ag031G3141200, Ag004G0507400, Ag004G0507300, Ag003G0379400, Ag063G5068100
OG0004223	CARHR180220	Ag004G0520300
OG0004225	CARHR188530	Ag004G0536200
OG0004225	CARHR188540	Ag004G0536100
OG0004226	CARHR193070	Ag004G0557700
OG0004227	CARHR192130	Ag004G0572400
OG0004228	CARHR191290	Ag004G0590600
OG0004229	CARHR285570	Ag004G0647800
OG0004230	CARHR285220	Ag004G0653700
OG0004233	CARHR222380, CARHR230010	Ag033G3505400, Ag004G0711900
OG0004234	CARHR269180, CARHR269130	Ag033G3522600, Ag033G3522500, Ag004G0734000
OG0004235	CARHR158680	Ag004G0743500
OG0004236	CARHR268120	Ag004G0755000
OG0004237	CARHR250570	Ag022G2632800
OG0004238	CARHR251050	Ag022G2644000
OG0004239	CARHR207090	Ag022G2686200
OG0004240	CARHR084820	Ag014G1910000
OG0004241	CARHR209160	Ag022G2739800
OG0004242	CARHR210430	Ag022G2766600
OG0004243	CARHR211980	Ag022G2790900, Ag002G0254400
OG0004244	CARHR213770	Ag075G5286500
OG0004245	CARHR213170	Ag075G5295900
OG0004246	CARHR073760	Ag048G4574100
OG0004247	CARHR073070	Ag048G4588200, Ag048G4588100
OG0004248	CARHR072380	Ag048G4597500
OG0004248	CARHR017410	Ag034G3908400
OG0004249	CARHR071210	Ag048G4631200
OG0004250	CARHR082970	Ag017G2417500, Ag040G4352300, Ag025G2974300, Ag016G2283200, Ag014G1882800
OG0004251	CARHR045640	Ag032G3425300
OG0004253	CARHR043440	Ag032G3472100
OG0004254	CARHR219070	Ag007G0882500
OG0004255	CARHR139840, CARHR107290, CARHR119960	Ag025G2964400, Ag007G0896200, Ag033G3576900, Ag003G0339100
OG0004256	CARHR065870, CARHR065840	Ag078G5330300
OG0004257	CARHR024370	Ag078G5340400, Ag018G2463900
OG0004258	CARHR013490	Ag056G4947800, Ag034G3836900
OG0004260	CARHR257420	Ag012G1272400
OG0004261	CARHR149180	Ag012G1297600
OG0004262	CARHR147060	Ag012G1328700
OG0004263	CARHR025060	Ag018G2472900
OG0004263	CARHR062650	Ag057G4959500
OG0004264	CARHR062300	Ag057G4965400
OG0004265	CARHR175560	Ag006G0797400, Ag058G4989500
OG0004266	CARHR175920	Ag058G4978400, Ag006G0804000
OG0004267	CARHR176580, CARHR176560	Ag006G0830000
OG0004269	CARHR050650	Ag001G0001900, Ag083G5410900, Ag083G5410500, Ag083G5411000
OG0004270	CARHR291300	Ag001G0054200
OG0004271	CARHR041430	Ag001G0056300
OG0004272	CARHR041950	Ag001G0064900
OG0004273	CARHR042430	Ag001G0076800, Ag001G0077000, Ag001G0076600
OG0004274	CARHR225410	Ag050G4768000
OG0004275	CARHR225380	Ag050G4769100
OG0004276	CARHR214310	Ag050G4776500
OG0004276	CARHR225030	Ag050G4776800
OG0004277	CARHR224050	Ag050G4797100
OG0004278	CARHR160720	Ag008G0965700
OG0004279	CARHR231080	Ag033G3487000, Ag077G5315700
OG0004280	CARHR230780	Ag033G3490200, Ag077G5319600
OG0004281	CARHR264390	Ag051G4813200
OG0004283	CARHR129100	Ag033G3513800
OG0004284	CARHR229620	Ag033G3515200, Ag033G3515300
OG0004285	CARHR226810, CARHR140040	Ag033G3568000
OG0004286	CARHR227440	Ag033G3591000
OG0004287	CARHR227700	Ag033G3598500
OG0004288	CARHR223490	Ag031G3145100
OG0004289	CARHR199040, CARHR266370, CARHR105740, CARHR075180	Ag031G3152300
OG0004290	CARHR187390	Ag003G0381400, Ag031G3171500
OG0004291	CARHR173300	Ag031G3175100
OG0004292	CARHR107270	Ag031G3205600
OG0004293	CARHR257760, CARHR171420	Ag014G1894600, Ag014G1894900, Ag014G1895300, Ag014G1895200, Ag031G3213300
OG0004295	CARHR169000	Ag031G3264600
OG0004296	CARHR168610, CARHR168250	Ag031G3275600
OG0004297	CARHR168550	Ag031G3281400
OG0004298	CARHR167890	Ag031G3291800
OG0004299	CARHR167060	Ag031G3310000
OG0004300	CARHR166730	Ag031G3317000
OG0004301	CARHR166440	Ag031G3324600, Ag031G3324200
OG0004302	CARHR165020	Ag031G3358100
OG0004303	CARHR266530	Ag016G2301200, Ag016G2302300, Ag020G2573100
OG0004304	CARHR100390	Ag095G5469400, Ag064G5112800
OG0004305	CARHR108430	Ag086G5422500, Ag042G4377400
OG0004306	CARHR108640	Ag042G4380800
OG0004307	CARHR109170, CARHR106980	Ag042G4392900
OG0004308	CARHR109920	Ag042G4421700
OG0004309	CARHR144440	Ag042G4423300
OG0004310	CARHR136280	Ag039G4182400
OG0004311	CARHR136000	Ag039G4191700
OG0004312	CARHR135840	Ag039G4195000
OG0004313	CARHR135100	Ag039G4217500
OG0004314	CARHR133950	Ag039G4252900
OG0004315	CARHR133310	Ag039G4273100, Ag039G4272400
OG0004316	CARHR131980	Ag039G4308500
OG0004317	CARHR254190	Ag030G3126900, Ag021G2628200
OG0004318	CARHR114630, CARHR245250	Ag015G2202700
OG0004319	CARHR026300	Ag015G2234800
OG0004320	CARHR115370, CARHR003790	Ag015G2263500, Ag034G3698600
OG0004321	CARHR034000, CARHR154690	Ag021G2624100
OG0004322	CARHR186930	Ag038G4157700
OG0004323	CARHR186300	Ag038G4166700, Ag027G3036600
OG0004324	CARHR196040	Ag014G1837600
OG0004324	CARHR186240	Ag038G4168600
OG0004325	CARHR186190	Ag038G4169200
OG0004326	CARHR142410	Ag003G0296500
OG0004327	CARHR142400	Ag003G0296600
OG0004328	CARHR141850, CARHR193560, CARHR195690	Ag003G0304500, Ag003G0308000
OG0004329	CARHR141640	Ag003G0307200
OG0004330	CARHR025440	Ag003G0309600
OG0004331	CARHR099560, CARHR097240	Ag003G0312300
OG0004332	CARHR140920	Ag003G0317500
OG0004333	CARHR138920	Ag003G0355500
OG0004334	CARHR138210	Ag003G0368800
OG0004335	CARHR169410	Ag003G0370300
OG0004336	CARHR137940	Ag003G0375000
OG0004337	CARHR174180	Ag037G4130800, Ag016G2322000
OG0004338	CARHR174260	Ag016G2318900, Ag037G4135200
OG0004339	CARHR174340	Ag037G4136900, Ag016G2317200
OG0004340	CARHR080250	Ag014G1843100
OG0004341	CARHR080480	Ag014G1847700
OG0004341	CARHR164130	Ag014G1847800
OG0004342	CARHR081270	Ag014G1859500
OG0004343	CARHR081380	Ag014G1861200
OG0004344	CARHR082620	Ag014G1878400
OG0004345	CARHR084550	Ag014G1907100
OG0004346	CARHR085790	Ag014G1929900
OG0004347	CARHR086390, CARHR086400	Ag014G1941000
OG0004348	CARHR086590	Ag014G1943600
OG0004349	CARHR087110	Ag014G1951900
OG0004350	CARHR087710	Ag014G1960900, Ag014G1960800
OG0004351	CARHR088110	Ag014G1967300
OG0004352	CARHR088580	Ag014G1974500
OG0004353	CARHR088940	Ag014G1981000
OG0004354	CARHR089080	Ag014G1987900
OG0004355	CARHR089790	Ag014G2001000, Ag014G2000700, Ag014G2000900, Ag014G2000600
OG0004356	CARHR090390	Ag014G2010400
OG0004357	CARHR090430	Ag014G2010900
OG0004358	CARHR090470	Ag014G2011300
OG0004359	CARHR091120	Ag014G2023500
OG0004360	CARHR111390, CARHR111380, CARHR111360	Ag014G2038100, Ag014G2037900
OG0004361	CARHR092370	Ag014G2048700
OG0004362	CARHR094070	Ag014G2093000
OG0004363	CARHR094420	Ag014G2101500
OG0004364	CARHR095030	Ag014G2129500
OG0004365	CARHR095810, CARHR095800, CARHR095820	Ag014G2151300
OG0004366	CARHR096200	Ag014G2156900
OG0004367	CARHR096780	Ag027G3070700, Ag014G2170300
OG0004368	CARHR096940	Ag014G2173300, Ag027G3068200
OG0004369	CARHR097150	Ag014G2176600, Ag027G3064400
OG0004370	CARHR215080	Ag061G5038400
OG0004371	CARHR215950	Ag061G5043700
OG0004372	CARHR184280, CARHR258390	Ag061G5047100
OG0004373	CARHR099760	Ag027G3005200, Ag064G5101600
OG0004374	CARHR099200	Ag027G3016800
OG0004375	CARHR098270	Ag027G3039400
OG0004376	CARHR097820	Ag027G3052200
OG0004377	CARHR097660	Ag027G3054700
OG0004378	CARHR097640	Ag027G3055000
OG0004379	CARHR097410	Ag027G3059800
OG0004380	CARHR056920	Ag036G4116300
OG0004381	CARHR194350	Ag060G5005900, Ag034G3716700
OG0004382	CARHR161270, CARHR159560, CARHR054620, CARHR159570	Ag017G2425600
OG0004383	CARHR161140	Ag017G2429500
OG0004384	CARHR001830, CARHR001610	Ag034G3667400
OG0004385	CARHR002850	Ag034G3684700
OG0004386	CARHR004470	Ag034G3706700, Ag034G3707400, Ag034G3704300
OG0004388	CARHR007700	Ag034G3747700
OG0004389	CARHR165900, CARHR009110	Ag034G3765100, Ag034G3765200
OG0004390	CARHR222090, CARHR009450, CARHR009460	Ag034G3772000
OG0004392	CARHR012210	Ag034G3815500
OG0004393	CARHR012830	Ag034G3825600
OG0004394	CARHR012880	Ag034G3827000
OG0004395	CARHR013050	Ag034G3829500
OG0004396	CARHR017040	Ag034G3903800
OG0004397	CARHR021840	Ag034G4003400
OG0004398	CARHR022450	Ag034G4014700
OG0004399	CARHR023010	Ag034G4023900
OG0004400	CARHR291080	Ag034G4042400
OG0004401	CARHR063380	Ag034G4067500
OG0004403	CARHR048260	Ag002G0140700, Ag002G0140800, Ag002G0138400
OG0004404	CARHR289790, CARHR289800	Ag002G0272100
OG0004405	CARHR212510	Ag024G2891800
OG0004406	CARHR178700, CARHR178710	Ag016G2358600, Ag016G2358700, Ag016G2358800, Ag016G2358400, Ag016G2358300
OG0004408	CARHR246800	Ag011G1059600
OG0004410	CARHR243500	Ag011G1135300
OG0004411	CARHR241240	Ag011G1194600
OG0004412	CARHR248310	Ag011G1198200, Ag019G2539300
OG0004413	CARHR241750	Ag011G1206200
OG0004414	CARHR241970	Ag011G1216500
OG0004415	CARHR242110	Ag011G1219500, Ag011G1219400
OG0004416	CARHR239930	Ag011G1230800
OG0004417	CARHR239490	Ag011G1247700
OG0004418	CARHR239260	Ag011G1256600
OG0004419	CARHR099600	Ag064G5098400
OG0004420	CARHR286270	Ag018G2451900
OG0004421	CARHR249410	Ag019G2515400
OG0004422	CARHR249370	Ag019G2516900, Ag019G2517000
OG0004423	CARHR236030	Ag010G1024500
OG0004451	CARHR230120	Ag093G5462400, Ag093G5463000, Ag033G3502900, Ag093G5462900, Ag025G2910600
OG0004453	CARHR133690	Ag039G4261300
OG0004454	CARHR174070	Ag064G5102000, Ag055G4927500
OG0004455	CARHR144840	Ag074G5271600, Ag035G4074800
OG0004456	CARHR194960	Ag013G1341400
OG0004457	CARHR004000	Ag013G1370900, Ag034G3913400, Ag034G3700900, Ag034G3700800
OG0004458	CARHR196330	Ag013G1376300
OG0004459	CARHR291550	Ag013G1389900, Ag031G3169900
OG0004460	CARHR197040	Ag013G1392900
OG0004461	CARHR197490	Ag013G1404300
OG0004462	CARHR198200	Ag013G1422200
OG0004463	CARHR198530	Ag013G1433800
OG0004464	CARHR106940	Ag013G1444100, Ag044G4495200
OG0004465	CARHR199690	Ag013G1459900
OG0004466	CARHR199980	Ag013G1466400
OG0004467	CARHR102460	Ag013G1469500
OG0004468	CARHR200340	Ag052G4843600, Ag033G3480200, Ag033G3495000, Ag077G5323900, Ag033G3514600, Ag013G1476400
OG0004469	CARHR200500	Ag013G1480000
OG0004470	CARHR200700	Ag013G1486000
OG0004471	CARHR201080	Ag013G1490800
OG0004472	CARHR201350	Ag031G3237900, Ag031G3237800, Ag014G1783400, Ag031G3239200, Ag013G1496400
OG0004473	CARHR149000, CARHR202190	Ag004G0541400, Ag013G1511300
