Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0001673	CARHR013800	jg29809
OG0001674	CARHR094960	jg26095
OG0001674	CARHR039890	jg33111
OG0001675	CARHR095470	jg26143
OG0001676	CARHR096900	jg26280
OG0001676	CARHR041550	jg33283
OG0001677	CARHR091690	jg25703
OG0001677	CARHR042150	jg33378
OG0001678	CARHR042220	jg33389, jg33391
OG0001678	CARHR042200	jg33390
OG0001679	CARHR042880	jg33468
OG0001679	CARHR090690	jg25605
OG0001681	CARHR174290	jg20341
OG0001682	CARHR174280	jg20339
OG0001682	CARHR224320	jg10856
OG0001683	CARHR287470	jg27755
OG0001683	CARHR243230	jg8861
OG0001684	CARHR106990	jg27766
OG0001684	CARHR243290	jg8855
OG0001685	CARHR253170	jg7691
OG0001685	CARHR228970	jg10326
OG0001686	CARHR253100	jg7694
OG0001687	CARHR228540	jg10378
OG0001687	CARHR252710	jg7738
OG0001688	CARHR101680	jg26875
OG0001688	CARHR101690	jg26876
OG0001689	CARHR034370	jg32230
OG0001689	CARHR260390	jg7258
OG0001690	CARHR173320	jg16372
OG0001690	CARHR143430	jg20219
OG0001691	CARHR173120	jg16353
OG0001691	CARHR143030	jg20177
OG0001692	CARHR172970	jg16337
OG0001692	CARHR143180	jg20195
OG0001693	CARHR142340	jg20104
OG0001693	CARHR172430	jg16279
OG0001694	CARHR263470	jg12462
OG0001695	CARHR170580	jg16083
OG0001695	CARHR139990	jg19837
OG0001696	CARHR170570	jg16082
OG0001696	CARHR139890	jg19828
OG0001697	CARHR138320	jg19652
OG0001697	CARHR169740	jg15980
OG0001698	CARHR137910	jg19602
OG0001698	CARHR169170	jg15905
OG0001699	CARHR137340	jg19531
OG0001699	CARHR168130	jg15803
OG0001700	CARHR167130	jg15686
OG0001700	CARHR167120	jg15687
OG0001701	CARHR164470	jg15389
OG0001702	CARHR266830, CARHR201820	jg4973, jg7212
OG0001703	CARHR217040	jg26968
OG0001704	CARHR184500	jg21141
OG0001705	CARHR134880, CARHR253310	jg7688
OG0001705	CARHR253320, CARHR134890	jg19228
OG0001706	CARHR247440	jg8396
OG0001706	CARHR112640	jg16582
OG0001707	CARHR259810	jg7187
OG0001707	CARHR034540	jg32258, jg32243, jg32250, jg32244, jg32251
OG0001708	CARHR261040	jg7339
OG0001708	CARHR023200	jg30845
OG0001709	CARHR256220	jg7389
OG0001709	CARHR032530	jg31973
OG0001710	CARHR080380	jg24517
OG0001710	CARHR186920	jg6554
OG0001711	CARHR185930	jg6671
OG0001711	CARHR079450	jg24409
OG0001712	CARHR079350	jg24396
OG0001712	CARHR185790	jg6699
OG0001713	CARHR138610	jg2171, jg19687
OG0001714	CARHR075800	jg23979
OG0001715	CARHR077260	jg24156
OG0001715	CARHR077250	jg24155
OG0001716	CARHR078710	jg24330
OG0001717	CARHR091890	jg25733
OG0001717	CARHR079930	jg24463
OG0001719	CARHR194120	jg5741
OG0001720	CARHR080930	jg24575
OG0001720	CARHR194400	jg5709
OG0001721	CARHR080980	jg24586, jg24587
OG0001721	CARHR081000	jg24588
OG0001723	CARHR081600	jg24652
OG0001723	CARHR182810	jg21465
OG0001724	CARHR259560	jg7097, jg7143
OG0001724	CARHR084250	jg24907
OG0001726	CARHR093310	jg25918
OG0001726	CARHR038200	jg32940
OG0001727	CARHR093660	jg25953
OG0001727	CARHR038740	jg32957
OG0001728	CARHR235690	jg9640
OG0001728	CARHR265830	jg21996
OG0001729	CARHR161020	jg15028
OG0001729	CARHR161030	jg15030
OG0001730	CARHR001000	jg28481
OG0001730	CARHR249200	jg8122
OG0001731	CARHR249240	jg8127
OG0001731	CARHR001060	jg28489
OG0001732	CARHR249720	jg8041
OG0001732	CARHR001700	jg28546
OG0001733	CARHR001990	jg28579
OG0001733	CARHR250330	jg8007
OG0001734	CARHR053980	jg1206, jg1204
OG0001734	CARHR009780	jg29351
OG0001735	CARHR011170	jg29505
OG0001736	CARHR051380	jg842
OG0001736	CARHR011400	jg29533
OG0001737	CARHR029730, CARHR029740	jg31581
OG0001737	CARHR012260	jg29633
OG0001738	CARHR049410	jg672
OG0001738	CARHR012450	jg29652
OG0001739	CARHR013460	jg29770
OG0001739	CARHR013450	jg29768, jg13380
OG0001740	CARHR023460	jg30869
OG0001740	CARHR064200, CARHR149440	jg2713
OG0001741	CARHR246350	jg8538
OG0001741	CARHR186780	jg6576
OG0001742	CARHR063760	jg2667
OG0001742	CARHR023790	jg30906
OG0001743	CARHR024220	jg30950
OG0001743	CARHR063450	jg2641
OG0001744	CARHR050830, CARHR050840	jg804
OG0001745	CARHR246940	jg8475
OG0001745	CARHR113360	jg16650
OG0001746	CARHR113620	jg16670
OG0001746	CARHR246580	jg8512
OG0001747	CARHR245970	jg8576
OG0001747	CARHR114500	jg16752
OG0001748	CARHR095490	jg26145
OG0001748	CARHR040370	jg33174
OG0001749	CARHR106780	jg27748
OG0001749	CARHR243060	jg8875
OG0001750	CARHR239500	jg9237
OG0001750	CARHR119310	jg9239
OG0001751	CARHR238880	jg9301
OG0001751	CARHR024920	jg31115, jg31041
OG0001752	CARHR024250	jg30952
OG0001752	CARHR024240	jg30953
OG0001752	CARHR024230	jg30951
OG0001753	CARHR078720, CARHR261380	jg24333
OG0001754	CARHR106420	jg27651
OG0001755	CARHR151100, CARHR151060	jg14243
OG0001756	CARHR221940	jg11201, jg11202
OG0001756	CARHR221950	jg11200
OG0001763	CARHR077510	jg24191
OG0001763	CARHR195630	jg5588
OG0001764	CARHR196450	jg5503
OG0001764	CARHR076960	jg24119
OG0001765	CARHR196820	jg5468
OG0001765	CARHR076790	jg24100
OG0001766	CARHR196960	jg5459, jg5461
OG0001766	CARHR196980, CARHR196970	jg5457
OG0001767	CARHR011670	jg29566
OG0001768	CARHR063440	jg2640
OG0001769	CARHR075220	jg23924
OG0001769	CARHR198940	jg5257
OG0001770	CARHR125330	jg3709
OG0001770	CARHR199140	jg32275, jg5235
OG0001771	CARHR286950	jg31794
OG0001772	CARHR202760	jg4883
OG0001772	CARHR279570, CARHR217670	jg23575
OG0001773	CARHR279360	jg23551
OG0001774	CARHR205160	jg4642
OG0001774	CARHR274710	jg23044
OG0001775	CARHR205540	jg4606
OG0001775	CARHR275340	jg23104
OG0001776	CARHR002540	jg28636
OG0001776	CARHR251260, CARHR251250	jg7872
OG0001777	CARHR007280	jg29106
OG0001777	CARHR122360	jg17904
OG0001778	CARHR122670	jg17945
OG0001778	CARHR007160	jg29095
OG0001779	CARHR122910	jg17975
OG0001779	CARHR007080	jg29091
OG0001780	CARHR123480	jg18058
OG0001781	CARHR005700	jg28966
OG0001781	CARHR124820	jg18177
OG0001782	CARHR127220, CARHR127210	jg18414, jg26716
OG0001783	CARHR179160	jg20784
OG0001783	CARHR003230	jg28708
OG0001784	CARHR232650	jg9945
OG0001784	CARHR264220	jg21819
OG0001785	CARHR264920	jg21881
OG0001785	CARHR232870	jg9921
OG0001786	CARHR116920, CARHR232890	jg9917, jg9919, jg9918
OG0001787	CARHR181040	jg20966
OG0001787	CARHR036230	jg32681
OG0001788	CARHR180890	jg20936, jg7104, jg7134, jg7129
OG0001789	CARHR029780	jg31585
OG0001789	CARHR128780	jg18570
OG0001790	CARHR277300	jg23316
OG0001790	CARHR157310	jg14669
OG0001791	CARHR086300	jg23261
OG0001792	CARHR276680, CARHR276690	jg23245, jg23247
OG0001793	CARHR026830	jg31251
OG0001793	CARHR026840	jg31252
OG0001794	CARHR214990	jg14746
OG0001794	CARHR189590	jg6245
OG0001795	CARHR187320	jg6500
OG0001796	CARHR152960	jg14132
OG0001796	CARHR191390	jg6016
OG0001797	CARHR104630	jg14141
OG0001797	CARHR191310	jg6033
OG0001798	CARHR150570	jg14298
OG0001798	CARHR274090	jg22983
OG0001799	CARHR273480, CARHR273460	jg22926, jg22925
OG0001800	CARHR155400	jg14469, jg22842
OG0001801	CARHR270250	jg22537
OG0001801	CARHR271030	jg22536
OG0001802	CARHR269290	jg22432
OG0001802	CARHR234180	jg9790
OG0001803	CARHR086320	jg25131
OG0001803	CARHR206740	jg4424
OG0001804	CARHR207610	jg4325
OG0001804	CARHR109370	jg28056
OG0001805	CARHR085060	jg24993
OG0001805	CARHR208760	jg4202
OG0001806	CARHR084770	jg24964
OG0001806	CARHR209090	jg4164
OG0001807	CARHR209140	jg4160
OG0001807	CARHR084750	jg24961
OG0001808	CARHR084210	jg24904
OG0001808	CARHR211310	jg4050
OG0001809	CARHR148580	jg13459
OG0001809	CARHR213760	jg12695
OG0001810	CARHR244670	jg8702, jg8703
OG0001810	CARHR244680	jg8701
OG0001811	CARHR017680	jg30236
OG0001811	CARHR071950	jg3520
OG0001812	CARHR070430	jg3355
OG0001812	CARHR021700	jg30675
OG0001813	CARHR021640	jg30660
OG0001814	CARHR070240	jg3333
OG0001814	CARHR021530	jg30651
OG0001815	CARHR069630	jg3264
OG0001815	CARHR020800	jg30558
OG0001816	CARHR064960	jg2843
OG0001818	CARHR019950	jg30462
OG0001818	CARHR068430	jg3163, jg3164
OG0001819	CARHR107720	jg27886
OG0001819	CARHR243840	jg8796
OG0001820	CARHR244410	jg8733
OG0001820	CARHR108360	jg27922
OG0001821	CARHR130710	jg18776
OG0001821	CARHR162800	jg15217
OG0001822	CARHR147510	jg13341
OG0001822	CARHR131280	jg18822
OG0001824	CARHR018340	jg30298
OG0001825	CARHR267920	jg22285
OG0001826	CARHR067640	jg3090
OG0001827	CARHR236890	jg9518
OG0001827	CARHR110280	jg28180
OG0001828	CARHR025170	jg31077
OG0001828	CARHR062490	jg2539
OG0001829	CARHR225180	jg10755
OG0001829	CARHR175620	jg20453
OG0001830	CARHR176640	jg20541
OG0001830	CARHR225990	jg10668
OG0001831	CARHR006900	jg29070
OG0001831	CARHR007110	jg29093
OG0001832	CARHR097170	jg26313
OG0001832	CARHR041850	jg33328
OG0001833	CARHR091300	jg25659
OG0001833	CARHR042360	jg33407
OG0001834	CARHR128450	jg18537
OG0001834	CARHR265440	jg21940
OG0001836	CARHR204790	jg4532
OG0001836	CARHR007070	jg29090
OG0001837	CARHR105810	jg27574
OG0001837	CARHR242230	jg8956
OG0001838	CARHR293450	jg27834
OG0001838	CARHR243580	jg8821
OG0001839	CARHR231190	jg10110
OG0001839	CARHR255520	jg7468
OG0001840	CARHR229930	jg10236
OG0001840	CARHR254330	jg7597
OG0001842	CARHR002580	jg28643
OG0001842	CARHR227350	jg10535
OG0001843	CARHR252160	jg7806
OG0001843	CARHR227680	jg10460
OG0001844	CARHR252530, CARHR215970	jg7761
OG0001844	CARHR228240	jg10406
OG0001845	CARHR007940	jg29176
OG0001845	CARHR260680, CARHR260700, CARHR225720	jg33024
OG0001846	CARHR167290	jg15673
OG0001846	CARHR136480	jg19419
OG0001847	CARHR143040	jg20180
OG0001848	CARHR172440	jg16280
OG0001848	CARHR142360	jg20106
OG0001849	CARHR171030	jg16122
OG0001849	CARHR140380	jg19903
OG0001850	CARHR170610	jg16086
OG0001850	CARHR140010	jg19840
OG0001851	CARHR170510	jg16074
OG0001851	CARHR139810	jg19816
OG0001852	CARHR170410	jg16066
OG0001852	CARHR139510	jg19785
OG0001853	CARHR139340	jg19769
OG0001853	CARHR170310	jg16052
OG0001854	CARHR170090	jg16020
OG0001854	CARHR170070	jg16018
OG0001855	CARHR136060	jg19371
OG0001855	CARHR159410, CARHR166770	jg15633
OG0001856	CARHR134670	jg19206
OG0001856	CARHR165660	jg15506
OG0001857	CARHR164700, CARHR164710	jg15410
OG0001858	CARHR163240	jg15264
OG0001858	CARHR131570	jg18853
OG0001859	CARHR244880	jg8680
OG0001859	CARHR108920	jg27993
OG0001860	CARHR109200	jg28030
OG0001861	CARHR057660, CARHR057670	jg2006
OG0001862	CARHR253680, CARHR253690	jg7655, jg7654
OG0001863	CARHR252950	jg7709, jg7706, jg7708
OG0001864	CARHR114080	jg16709
OG0001864	CARHR246210	jg8552
OG0001865	CARHR034770	jg32330
OG0001865	CARHR259540	jg7096, jg7149
OG0001866	CARHR009750	jg29348
OG0001866	CARHR082890	jg24772
OG0001867	CARHR137660, CARHR137650	jg19569, jg19570
OG0001868	CARHR283990, CARHR284030, CARHR053610, CARHR283720, CARHR283770, CARHR183390	jg16710
OG0001868	CARHR053510	jg1097
OG0001869	CARHR021420	jg30641
OG0001869	CARHR137320	jg19528
OG0001871	CARHR076590	jg24077
OG0001871	CARHR076600	jg24079, jg24078
OG0001872	CARHR080620	jg24542
OG0001872	CARHR099540	jg26612
OG0001873	CARHR014380	jg29872
OG0001874	CARHR115580	jg17160
OG0001875	CARHR262680	jg12535
OG0001875	CARHR152150	jg13709
OG0001876	CARHR262810	jg12520
OG0001877	CARHR214290	jg12343
OG0001877	CARHR059450	jg2216
OG0001878	CARHR248510, CARHR248500	jg8204
OG0001878	CARHR000740	jg28459
OG0001879	CARHR010860	jg29470
OG0001879	CARHR233470	jg9863
OG0001880	CARHR010920	jg29476
OG0001880	CARHR051770	jg909
OG0001881	CARHR012350	jg29643
OG0001881	CARHR049540	jg686
OG0001882	CARHR012400	jg29646
OG0001883	CARHR048420	jg579
OG0001883	CARHR013010	jg29727
OG0001884	CARHR146590	jg13222
OG0001884	CARHR013590	jg29784
OG0001885	CARHR145010	jg13058
OG0001885	CARHR014960	jg29930
OG0001886	CARHR015840	jg30017
OG0001886	CARHR038890	jg32974
OG0001887	CARHR016290	jg30069
OG0001888	CARHR065240	jg2868
OG0001888	CARHR017890	jg30254
OG0001890	CARHR144970	jg13051
OG0001891	CARHR063180	jg2617
OG0001891	CARHR024550	jg30992
OG0001892	CARHR246400	jg8533
OG0001892	CARHR246390	jg8534
OG0001893	CARHR115740	jg17140
OG0001893	CARHR240360	jg9149
OG0001894	CARHR284860	jg27523
OG0001894	CARHR241980	jg8979
OG0001895	CARHR239240	jg9266
OG0001895	CARHR117620	jg16927
OG0001896	CARHR117640	jg16925
OG0001896	CARHR239220	jg9269
OG0001897	CARHR238810	jg9308
OG0001897	CARHR117960	jg16891
OG0001899	CARHR110840	jg12207, jg17387
OG0001900	CARHR262370	jg12561
OG0001900	CARHR151860	jg13666
OG0001902	CARHR264730	jg21865
OG0001902	CARHR190320	jg6167
OG0001902	CARHR248460	jg8207
OG0001903	CARHR055480, CARHR108110, CARHR293180	jg6644
OG0001910	CARHR238440	jg9354
OG0001910	CARHR184680	jg16859
OG0001911	CARHR118290	jg16870
OG0001911	CARHR238570	jg9340
OG0001912	CARHR196860	jg5465
OG0001912	CARHR076740	jg24095
OG0001913	CARHR078570	jg9641
OG0001913	CARHR082080	jg24697
OG0001914	CARHR076320	jg24049
OG0001914	CARHR197500	jg5407
OG0001915	CARHR199950	jg5162
OG0001916	CARHR193510	jg5802
OG0001916	CARHR200800	jg5073
OG0001917	CARHR193390	jg5812
OG0001918	CARHR188500	jg6368
OG0001918	CARHR202580	jg4903
OG0001919	CARHR188590	jg6358
OG0001920	CARHR279130	jg23530
OG0001920	CARHR203260	jg4828
OG0001921	CARHR203300	jg4825
OG0001922	CARHR114060	jg16707
OG0001922	CARHR203730	jg4782
OG0001923	CARHR203960	jg4759
OG0001923	CARHR278170	jg23417
OG0001924	CARHR274960	jg23065
OG0001925	CARHR006460	jg29025
OG0001925	CARHR124050	jg18100
OG0001926	CARHR124110	jg18108
OG0001926	CARHR006430	jg29023
OG0001927	CARHR005730	jg28969
OG0001927	CARHR124740	jg18167
OG0001928	CARHR105610	jg27549
OG0001928	CARHR105570	jg27548
OG0001929	CARHR004100	jg28794
OG0001929	CARHR127130	jg18399
OG0001930	CARHR179130	jg20779
OG0001931	CARHR264980	jg21888
OG0001932	CARHR141810	jg20055
OG0001932	CARHR141800	jg20053
OG0001932	CARHR027490	jg31323
OG0001933	CARHR127520	jg18449
OG0001934	CARHR030580	jg31693
OG0001934	CARHR129180	jg18619
OG0001934	CARHR125140	jg31699
OG0001935	CARHR129530	jg18660
OG0001935	CARHR031920	jg31900
OG0001936	CARHR129480, CARHR230030	jg18654
OG0001936	CARHR031980	jg31905
OG0001937	CARHR159150	jg14875
OG0001937	CARHR280380	jg23656
OG0001938	CARHR090020	jg25527
OG0001938	CARHR274540	jg23026
OG0001939	CARHR189850	jg6217, jg13926
OG0001939	CARHR157670	jg14710
OG0001940	CARHR240390	jg9146
OG0001940	CARHR187770	jg6429
OG0001941	CARHR285300	jg22834
OG0001942	CARHR151110	jg14242
OG0001942	CARHR190630	jg6125
OG0001943	CARHR274210	jg22994
OG0001943	CARHR150700	jg14291
OG0001945	CARHR052350	jg927
OG0001945	CARHR051870	jg898
OG0001946	CARHR206020	jg4539
OG0001947	CARHR233260	jg9882
OG0001948	CARHR233290	jg9879
OG0001949	CARHR107320	jg27801
OG0001949	CARHR107330	jg27802
OG0001950	CARHR263500	jg12451
OG0001950	CARHR153250	jg13850
OG0001951	CARHR234060	jg9805
OG0001951	CARHR269510	jg22462
OG0001952	CARHR268240	jg22316
OG0001952	CARHR234620	jg9750
OG0001953	CARHR267980	jg22291
OG0001953	CARHR234820	jg9734
OG0001954	CARHR086800	jg25182
OG0001954	CARHR206200	jg4520
OG0001955	CARHR206640	jg4435, jg4456
OG0001955	CARHR086410	jg25140
OG0001956	CARHR085220	jg25004
OG0001956	CARHR208430	jg4233
OG0001957	CARHR084410	jg24916
OG0001957	CARHR209830	jg4094, jg8605
OG0001958	CARHR210040	jg4061
OG0001958	CARHR084270	jg24909
OG0001959	CARHR241090	jg9076
OG0001960	CARHR148700	jg13473
OG0001960	CARHR261300	jg12684
OG0001961	CARHR016260	jg30064
OG0001961	CARHR074040	jg3715
OG0001962	CARHR073640	jg3677
OG0001963	CARHR016500	jg30092
OG0001963	CARHR073570	jg3669
OG0001964	CARHR016770	jg30116
OG0001964	CARHR073200	jg3641
OG0001965	CARHR021410	jg30640
OG0001965	CARHR070100	jg3317
OG0001966	CARHR243950	jg8787, jg8773
OG0001967	CARHR021050	jg30599
OG0001967	CARHR069850	jg3290
OG0001968	CARHR069440	jg3246
OG0001969	CARHR293600	jg27850
OG0001969	CARHR243610	jg8818
OG0001970	CARHR107700	jg27884
OG0001970	CARHR243830	jg8797
OG0001971	CARHR108010	jg27906
OG0001972	CARHR108170	jg27914
OG0001972	CARHR244320	jg8741
OG0001973	CARHR088810	jg25405
OG0001973	CARHR044530	jg33650
OG0001974	CARHR089900	jg25516
OG0001974	CARHR043520	jg33533
OG0001975	CARHR162880	jg15225
OG0001975	CARHR130870	jg18794
OG0001977	CARHR219300	jg11458
OG0001977	CARHR100100	jg26685
OG0001978	CARHR076370	jg24053
OG0001979	CARHR220770	jg11308
OG0001979	CARHR098960	jg26546
OG0001980	CARHR221060	jg11292
OG0001980	CARHR098830	jg26525
OG0001981	CARHR091900	jg25734
OG0001981	CARHR290440	jg11095
OG0001982	CARHR166170	jg15578
OG0001982	CARHR135380	jg19282
OG0001983	CARHR154830	jg14421
OG0001983	CARHR154820, CARHR154790	jg14423
OG0001984	CARHR147710	jg13358
OG0001985	CARHR176460	jg20529
OG0001985	CARHR225940	jg10678
OG0001986	CARHR039740	jg33092, jg33094
OG0001986	CARHR094680	jg26065
OG0001987	CARHR040990	jg33230
OG0001987	CARHR096350	jg26215
OG0001988	CARHR041750	jg33319
OG0001989	CARHR091280	jg25657
OG0001989	CARHR042380	jg33409
OG0001991	CARHR261490, CARHR261500	jg6526, jg6523
OG0001992	CARHR224600	jg10824
OG0001992	CARHR174740	jg20386
OG0001993	CARHR250170	jg8088
OG0001993	CARHR001490	jg28526
OG0001994	CARHR254360	jg7590
OG0001994	CARHR229960	jg10233
OG0001995	CARHR229200	jg10302
OG0001995	CARHR229210	jg10301
OG0001996	CARHR228700	jg10360
OG0001997	CARHR252370	jg7782
OG0001997	CARHR227860	jg10439
OG0001998	CARHR173280	jg16368
OG0001998	CARHR143340	jg20210
OG0001999	CARHR140630	jg19936
OG0001999	CARHR171280	jg16146
OG0002000	CARHR140330	jg19876
OG0002000	CARHR170950	jg16114
OG0002001	CARHR170940	jg16113
OG0002002	CARHR170380	jg16063
OG0002002	CARHR139460	jg19778
OG0002003	CARHR010630	jg29440
OG0002003	CARHR168240	jg15813
OG0002004	CARHR136690	jg19442
OG0002004	CARHR167520, CARHR051780	jg15744
OG0002005	CARHR235420	jg9674
OG0002007	CARHR133600	jg19070
OG0002007	CARHR133590	jg19073
OG0002008	CARHR133220	jg19037
OG0002009	CARHR161490	jg15086
OG0002009	CARHR132770	jg18988, jg19001
OG0002010	CARHR183270, CARHR174690, CARHR173760, CARHR173730, CARHR173740	jg20277, jg20279
OG0002011	CARHR112090	jg16532
OG0002011	CARHR247880	jg8353
OG0002012	CARHR260890	jg7318
OG0002012	CARHR033370	jg32069
OG0002013	CARHR080090	jg24478
OG0002013	CARHR186500	jg6603
OG0002014	CARHR173100	jg16350
OG0002014	CARHR143050	jg20181
OG0002015	CARHR142970	jg20171
OG0002015	CARHR172960	jg16336
OG0002016	CARHR088540, CARHR088530, CARHR268400, CARHR092390	jg25801
OG0002017	CARHR137160	jg19506
OG0002017	CARHR168340	jg15822
OG0002018	CARHR079600	jg24426
OG0002019	CARHR080840	jg24567
OG0002020	CARHR092420, CARHR092410	jg25802
OG0002021	CARHR092510	jg25819
OG0002021	CARHR037670	jg32878
OG0002022	CARHR092750	jg25847
OG0002022	CARHR037860	jg32900
OG0002023	CARHR154050	jg13772
OG0002023	CARHR263060	jg12495
OG0002024	CARHR058010	jg2043
OG0002024	CARHR215550	jg12191
OG0002025	CARHR098170	jg26453
OG0002025	CARHR221680	jg11240
OG0002026	CARHR194390, CARHR194370	jg5711
OG0002027	CARHR248990	jg8103
OG0002028	CARHR249310	jg8132
OG0002028	CARHR001080	jg28491
OG0002029	CARHR249320	jg8133
OG0002029	CARHR001090	jg28493
OG0002030	CARHR001970	jg28575
OG0002030	CARHR250350	jg8003
OG0002031	CARHR005030	jg28894
OG0002031	CARHR005010	jg28890
OG0002032	CARHR054910	jg1360
OG0002032	CARHR009320	jg29297
OG0002033	CARHR010730	jg29452
OG0002033	CARHR052740	jg980
OG0002034	CARHR011480	jg29540
OG0002034	CARHR051320	jg836
OG0002035	CARHR011980	jg29607
OG0002035	CARHR050420	jg756
OG0002036	CARHR048570	jg591
OG0002036	CARHR012930	jg29714
OG0002037	CARHR147350	jg13322
OG0002037	CARHR013390	jg29763
OG0002038	CARHR015190	jg29949
OG0002038	CARHR144540	jg13002
OG0002039	CARHR016150	jg30049
OG0002039	CARHR016140	jg30048
OG0002041	CARHR023670	jg30888
OG0002041	CARHR063970	jg2685
OG0002042	CARHR272940	jg12799
OG0002042	CARHR046660	jg406
OG0002043	CARHR154330	jg14376, jg14377, jg8303, jg8296
OG0002044	CARHR243280	jg8856
OG0002044	CARHR106960	jg27763
OG0002045	CARHR241060	jg9078
OG0002045	CARHR114990	jg17297
OG0002046	CARHR126530, CARHR123860	jg33245, jg17712, jg17714, jg17710, jg17709
OG0002047	CARHR159980	jg14915
OG0002048	CARHR260920	jg7327
OG0002048	CARHR260900	jg7322
OG0002056	CARHR272730	jg22795
OG0002056	CARHR155850	jg14511
OG0002057	CARHR156800	jg14613
OG0002057	CARHR276720	jg23250
OG0002058	CARHR194890	jg5658
OG0002058	CARHR078030	jg24248
OG0002059	CARHR194910	jg5655
OG0002059	CARHR198710	jg5283
OG0002060	CARHR194980	jg5649
OG0002060	CARHR195070	jg5633
OG0002061	CARHR077450	jg24185
OG0002062	CARHR196360	jg5509
OG0002063	CARHR076780	jg24099
OG0002063	CARHR196810	jg5469
OG0002064	CARHR197070	jg5448
OG0002064	CARHR076630	jg24082
OG0002065	CARHR076510	jg24069
OG0002065	CARHR197270	jg5429
OG0002066	CARHR076430	jg24061
OG0002067	CARHR198930	jg5258
OG0002067	CARHR075230	jg23925
OG0002068	CARHR087010	jg25206
OG0002069	CARHR200360	jg5125
OG0002069	CARHR026800	jg31249
OG0002070	CARHR187550	jg6473
OG0002070	CARHR201550	jg4999
OG0002072	CARHR203440	jg4810
OG0002072	CARHR278750	jg23483
OG0002073	CARHR203860	jg4769
OG0002074	CARHR275000	jg23070
OG0002074	CARHR205350	jg4624
OG0002075	CARHR251390	jg7899
OG0002075	CARHR002740	jg28653
OG0002076	CARHR120670	jg17733
OG0002076	CARHR120680	jg17735
OG0002077	CARHR121230	jg17791
OG0002077	CARHR007820	jg29164
OG0002078	CARHR004990	jg28888
OG0002078	CARHR125760	jg18267
OG0002079	CARHR004790	jg28866
OG0002079	CARHR126070	jg18297
OG0002080	CARHR179140	jg20780
OG0002081	CARHR181760	jg21021
OG0002081	CARHR036800	jg32752
