Orthogroup	Cardamine_hirsuta	Capsella_rubella
OG0001750	CARHR239500	XP_006283597.2
OG0001751	CARHR238880	XP_023633715.1
OG0001751	CARHR024920	XP_006306568.2
OG0001752	CARHR024240	XP_006303603.1
OG0001752	CARHR024230	XP_006306110.1
OG0001753	CARHR078720, CARHR261380	XP_023633128.1, XP_023633132.1, XP_023632968.1, XP_023633130.1, XP_023633098.1, XP_023644438.1, XP_023633118.1, XP_023633033.1, XP_023633119.1, XP_023633127.1, XP_023633092.1, XP_023644437.1, XP_023633129.1, XP_023632906.1, XP_023632967.1, XP_023644439.1, XP_023633529.1
OG0001755	CARHR151100, CARHR151060	XP_006292286.1
OG0001756	CARHR221940	XP_023634429.1
OG0001756	CARHR221950	XP_023634094.1
OG0001763	CARHR077510	XP_023642109.1
OG0001763	CARHR195630	XP_006288541.1
OG0001764	CARHR196450	XP_006287053.1
OG0001764	CARHR076960	XP_006297010.1
OG0001765	CARHR196820	XP_006288374.1
OG0001765	CARHR076790	XP_006299282.2
OG0001766	CARHR196960	XP_006288393.1
OG0001766	CARHR196980, CARHR196970	XP_006288423.1
OG0001767	CARHR011590	XP_023645613.1
OG0001767	CARHR011670	XP_006306761.2
OG0001768	CARHR063440	XP_006300761.1
OG0001768	CARHR198470	XP_023636484.1
OG0001769	CARHR075220	XP_006299049.1
OG0001769	CARHR198940	XP_006289256.1
OG0001770	CARHR125330	XP_006301096.1
OG0001770	CARHR199140	XP_006286429.1
OG0001771	CARHR286950	XP_006307511.1
OG0001772	CARHR202760	XP_006287181.1
OG0001772	CARHR279570, CARHR217670	XP_023643733.1
OG0001773	CARHR279360	XP_006281320.1
OG0001774	CARHR205160	XP_006287282.1
OG0001774	CARHR274710	XP_006280119.2
OG0001775	CARHR205540	XP_006289110.1
OG0001775	CARHR275340	XP_006280691.1
OG0001776	CARHR002540	XP_006290397.1, XP_006305470.1
OG0001776	CARHR251260, CARHR251250	XP_023636547.1
OG0001777	CARHR007280	XP_006306790.1
OG0001777	CARHR122360	XP_023640987.1
OG0001778	CARHR122670	XP_006294781.2
OG0001778	CARHR007160	XP_006304049.2
OG0001779	CARHR122910	XP_006294810.1
OG0001779	CARHR007080	XP_023645794.1
OG0001780	CARHR006720	XP_006306138.1
OG0001780	CARHR123480	XP_006296469.1
OG0001781	CARHR005700	XP_006307566.2
OG0001781	CARHR124820	XP_023640475.1
OG0001782	CARHR127220, CARHR127210	XP_006293894.1, XP_006297236.2
OG0001783	CARHR179160	XP_006280931.1
OG0001783	CARHR003230	XP_006305479.1
OG0001784	CARHR232650	XP_006283388.1
OG0001784	CARHR264220	XP_023640477.1
OG0001785	CARHR264920	XP_006279619.1
OG0001785	CARHR232870	XP_006283770.1
OG0001786	CARHR116920, CARHR232890	XP_006284509.1, XP_006285403.1
OG0001787	CARHR181040	XP_006281332.1
OG0001787	CARHR036230	XP_006305932.1
OG0001788	CARHR180890	XP_006282039.2
OG0001789	CARHR029780	XP_023646025.1
OG0001789	CARHR128780	XP_006296411.1
OG0001790	CARHR277300	XP_006282257.2
OG0001790	CARHR157310	XP_006290939.1
OG0001791	CARHR276790	XP_023645273.1
OG0001792	CARHR284290	XP_023638193.1, XP_006290494.1
OG0001793	CARHR026830	XP_023645439.1
OG0001793	CARHR026840	XP_006305227.1
OG0001794	CARHR214990	XP_023638689.1, XP_006292580.1
OG0001794	CARHR189590	XP_023637450.1
OG0001795	CARHR187320	XP_023637534.1
OG0001796	CARHR152960	XP_006291340.1
OG0001796	CARHR191390	XP_006288013.1
OG0001797	CARHR104630	XP_006292804.1
OG0001797	CARHR191310	XP_006286717.1
OG0001798	CARHR150570	XP_006292887.1
OG0001798	CARHR274090	XP_006279992.1
OG0001799	CARHR273480, CARHR273460	XP_006281263.1, XP_023638251.1
OG0001800	CARHR155400	XP_006291377.1
OG0001800	CARHR285380	XP_006280838.1
OG0001802	CARHR269290	XP_006279481.1
OG0001802	CARHR234180	XP_006283320.1
OG0001803	CARHR086320	XP_006300109.1
OG0001803	CARHR206740	XP_006288674.1
OG0001804	CARHR207610	XP_006288480.1
OG0001804	CARHR109370	XP_006299761.2
OG0001805	CARHR085060	XP_006297536.1
OG0001805	CARHR208760	XP_006287589.1
OG0001806	CARHR084770	XP_006298186.1
OG0001806	CARHR209090	XP_023636726.1
OG0001807	CARHR209140	XP_006287130.2
OG0001807	CARHR084750	XP_006297063.1
OG0001808	CARHR084210	XP_006297886.1
OG0001808	CARHR211310	XP_006288065.2
OG0001809	CARHR148580	XP_006290916.1
OG0001809	CARHR213760	XP_006282586.1
OG0001810	CARHR244670	XP_023634531.1
OG0001810	CARHR244680	XP_023634530.1
OG0001811	CARHR017680	XP_023645140.1
OG0001811	CARHR071950	XP_006302546.1
OG0001812	CARHR021700	XP_006305440.1
OG0001813	CARHR021640	XP_006303434.2
OG0001814	CARHR070240	XP_006302354.1
OG0001814	CARHR021530	XP_006305020.1
OG0001815	CARHR069630	XP_006300921.1
OG0001815	CARHR020800	XP_006306122.1
OG0001817	CARHR214640	XP_006291388.1
OG0001818	CARHR019950	XP_006305906.1
OG0001818	CARHR068430	XP_006301214.2, XP_006300418.1, XP_006300502.1
OG0001819	CARHR107720	XP_006298120.1
OG0001819	CARHR243840	XP_006284082.1
OG0001820	CARHR244410	XP_006284201.1
OG0001820	CARHR108360	XP_023641781.1
OG0001821	CARHR130710	XP_006295031.1
OG0001821	CARHR162800	XP_006291949.1
OG0001822	CARHR147510	XP_006291577.2
OG0001822	CARHR131280	XP_006294859.1
OG0001824	CARHR066000	XP_006302831.1
OG0001824	CARHR018340	XP_006305629.1
OG0001825	CARHR267920	XP_006280521.2
OG0001825	CARHR267930	XP_006289706.1
OG0001826	CARHR067640	XP_023642963.1
OG0001827	CARHR236890	XP_006284503.1
OG0001827	CARHR110280	XP_006298305.2
OG0001828	CARHR025170	XP_006305472.2
OG0001828	CARHR062490	XP_006302737.1
OG0001829	CARHR225180	XP_006283811.2
OG0001829	CARHR175620	XP_006279647.1
OG0001830	CARHR176640	XP_006281452.1
OG0001830	CARHR225990	XP_006285874.1
OG0001831	CARHR007110	XP_006306633.2
OG0001832	CARHR097170	XP_023642324.1
OG0001832	CARHR041850	XP_006307333.1
OG0001833	CARHR091300	XP_006298756.1
OG0001833	CARHR042360	XP_006303402.1
OG0001834	CARHR128450	XP_006293347.2
OG0001834	CARHR265440	XP_006280376.1
OG0001836	CARHR007070	XP_006307299.2
OG0001837	CARHR242230	XP_006279092.2, XP_006283328.1
OG0001838	CARHR293450	XP_006297944.1
OG0001838	CARHR243580	XP_006283968.1
OG0001839	CARHR231190	XP_006286058.1
OG0001839	CARHR255520	XP_006287720.1
OG0001840	CARHR229930	XP_006284133.1
OG0001840	CARHR254330	XP_006290008.2
OG0001841	CARHR210940	XP_006300070.1
OG0001841	CARHR226260, CARHR226700	XP_006286256.2, XP_006285722.1
OG0001842	CARHR002580	XP_006307444.1
OG0001842	CARHR227350	XP_023634704.1, XP_006286270.1
OG0001843	CARHR252160	XP_006286947.1
OG0001843	CARHR227680	XP_006285730.1
OG0001844	CARHR252530, CARHR215970	XP_006288655.1
OG0001844	CARHR228240	XP_023635225.1
OG0001845	CARHR007940	XP_006303909.1
OG0001846	CARHR167290	XP_006291943.1
OG0001846	CARHR136480	XP_006295028.2
OG0001847	CARHR143040	XP_006292085.1, XP_006295280.1
OG0001848	CARHR172440	XP_006290283.1
OG0001848	CARHR142360	XP_006295081.1
OG0001849	CARHR171030	XP_006290271.1
OG0001849	CARHR140380	XP_006295629.1
OG0001850	CARHR170610	XP_023638716.1
OG0001850	CARHR140010	XP_006295631.1
OG0001851	CARHR170510	XP_006293166.1
OG0001851	CARHR139810	XP_006296120.1
OG0001852	CARHR170410	XP_006293076.1
OG0001852	CARHR139510	XP_023639862.1
OG0001853	CARHR139340	XP_006294247.1
OG0001853	CARHR170310	XP_023638841.1
OG0001854	CARHR170090	XP_006292274.1, XP_006292821.1, XP_006293210.1
OG0001854	CARHR170070	XP_006290706.1
OG0001855	CARHR136060	XP_006293762.1
OG0001855	CARHR159410, CARHR166770	XP_006290448.1
OG0001856	CARHR134670	XP_006295433.1
OG0001856	CARHR165660	XP_006291661.2
OG0001857	CARHR164700, CARHR164710	XP_006301950.1, XP_006301420.1, XP_006300759.1
OG0001858	CARHR163240	XP_006290770.2
OG0001858	CARHR131570	XP_006293949.1
OG0001859	CARHR244880	XP_023634767.1
OG0001859	CARHR108920	XP_006297195.1
OG0001860	CARHR245160	XP_006284599.1
OG0001860	CARHR109200	XP_023642707.1
OG0001861	CARHR057660, CARHR057670	XP_023643974.1
OG0001862	CARHR253680, CARHR253690	XP_006289733.1, XP_006289141.1
OG0001863	CARHR252950	XP_023635981.1, XP_023635980.1
OG0001864	CARHR114080	XP_006295418.1
OG0001864	CARHR246210	XP_006282579.1
OG0001865	CARHR259540	XP_006287379.1, XP_023638637.1
OG0001866	CARHR009750	XP_006307151.1
OG0001866	CARHR082890	XP_006297274.2
OG0001867	CARHR137660, CARHR137650	XP_006295203.1, XP_006295194.1
OG0001869	CARHR021420	XP_006306573.1
OG0001869	CARHR137320	XP_006295588.1
OG0001871	CARHR076590	XP_006298279.1
OG0001871	CARHR076600	XP_023641061.1
OG0001872	CARHR080620	XP_006298613.2
OG0001872	CARHR099540	XP_006298578.1
OG0001873	CARHR014380	XP_006304202.1
OG0001875	CARHR262680	XP_023634628.1
OG0001875	CARHR152150	XP_006291582.1
OG0001876	CARHR262800, CARHR262760	XP_006284319.2
OG0001876	CARHR262810	XP_006285482.1
OG0001877	CARHR214290	XP_006291554.1
OG0001877	CARHR059450	XP_006300548.1
OG0001878	CARHR248510, CARHR248500	XP_006287569.1
OG0001878	CARHR000740	XP_006307308.1
OG0001879	CARHR010860	XP_006303653.1
OG0001879	CARHR233470	XP_006282856.2
OG0001880	CARHR010920	XP_006307589.1
OG0001880	CARHR051770	XP_006300485.1
OG0001881	CARHR012350	XP_006306083.1
OG0001881	CARHR049540	XP_006302557.1
OG0001882	CARHR012400	XP_006304470.1
OG0001883	CARHR048420	XP_006302410.2
OG0001883	CARHR013010	XP_006303254.1
OG0001884	CARHR146590	XP_006290515.1
OG0001884	CARHR013590	XP_006303139.1
OG0001885	CARHR145010	XP_023637917.1
OG0001885	CARHR014960	XP_006305549.1
OG0001886	CARHR015840	XP_006280359.1
OG0001886	CARHR038890	XP_006307324.1
OG0001888	CARHR065240	XP_006300438.1
OG0001888	CARHR017890	XP_006307188.1
OG0001889	CARHR018050	XP_006304571.1
OG0001889	CARHR065550	XP_006302969.1
OG0001890	CARHR144970	XP_023637918.1
OG0001890	CARHR215290	XP_023644296.1
OG0001891	CARHR063180	XP_006302365.1
OG0001891	CARHR024550	XP_006304530.1
OG0001892	CARHR246400	XP_006285086.1
OG0001892	CARHR246390	XP_006284001.1
OG0001893	CARHR115740	XP_006294433.1
OG0001893	CARHR240360	XP_023634230.1
OG0001894	CARHR241980	XP_006284046.1
OG0001895	CARHR239240	XP_023635167.1
OG0001895	CARHR117620	XP_023640985.1
OG0001896	CARHR117640	XP_023639825.1
OG0001896	CARHR239220	XP_006283757.1
OG0001897	CARHR238810	XP_023634709.1
OG0001897	CARHR117960	XP_023640636.1
OG0001900	CARHR262370	XP_006284840.1
OG0001900	CARHR151860	XP_006292118.1
OG0001901	CARHR193650	XP_006286775.1
OG0001902	CARHR264730	XP_006281564.1, XP_006282238.1
OG0001910	CARHR238440	XP_006286176.1
OG0001910	CARHR184680	XP_006293366.1
OG0001911	CARHR118290	XP_006294676.1
OG0001911	CARHR238570	XP_006284256.1
OG0001912	CARHR196860	XP_006286577.1
OG0001912	CARHR076740	XP_006298548.2
OG0001913	CARHR078570	XP_023634585.1
OG0001913	CARHR082080	XP_023641724.1
OG0001914	CARHR076320	XP_006297779.1
OG0001914	CARHR197500	XP_006288146.1
OG0001915	CARHR199950	XP_006287927.1
OG0001915	CARHR082880	XP_006297905.1
OG0001916	CARHR193510	XP_023635823.1
OG0001916	CARHR200800	XP_006286547.1
OG0001917	CARHR193390	XP_006286382.1
OG0001918	CARHR188500	XP_006290014.1
OG0001918	CARHR202580	XP_006288010.1
OG0001919	CARHR188590	XP_006290133.1
OG0001919	CARHR202680	XP_006288922.1
OG0001920	CARHR279130	XP_006282330.1
OG0001920	CARHR203260, CARHR203270	XP_006288962.1
OG0001921	CARHR203300	XP_006287756.1
OG0001922	CARHR114060	XP_023640727.1
OG0001922	CARHR203730	XP_006298004.1
OG0001923	CARHR203960	XP_023637163.1
OG0001923	CARHR278170	XP_006280854.1
OG0001924	CARHR205320	XP_006286625.1
OG0001924	CARHR274960	XP_006281801.1
OG0001925	CARHR006460	XP_006307649.1
OG0001925	CARHR124050	XP_006293473.1
OG0001926	CARHR124110	XP_006295643.1
OG0001926	CARHR006430	XP_006306104.1
OG0001927	CARHR005730	XP_006306481.1
OG0001927	CARHR124740	XP_006295004.1
OG0001928	CARHR105610	XP_006300232.1
OG0001928	CARHR105560	XP_006300143.1
OG0001929	CARHR004100	XP_006307517.1
OG0001929	CARHR127130	XP_006294172.1
OG0001930	CARHR179130	XP_023637697.1
OG0001930	CARHR003190	XP_006305483.1
OG0001931	CARHR264980	XP_023639046.1
OG0001932	CARHR141810	XP_006296335.1
OG0001932	CARHR027490	XP_023633068.1
OG0001933	CARHR127520	XP_006295034.1
OG0001933	CARHR027520	XP_023644888.1
OG0001934	CARHR030580	XP_006306094.1
OG0001934	CARHR129180	XP_006295438.1
OG0001935	CARHR129530	XP_006296123.2
OG0001936	CARHR129480, CARHR230030	XP_006293770.1
OG0001936	CARHR031980	XP_006306894.1
OG0001937	CARHR159150	XP_006292484.1
OG0001937	CARHR280380	XP_006279774.1
OG0001938	CARHR090020	XP_023641550.1
OG0001938	CARHR274540	XP_006281083.1
OG0001939	CARHR189850	XP_006287432.1
OG0001939	CARHR157670	XP_006292226.1
OG0001940	CARHR240390	XP_006284767.1
OG0001940	CARHR187770	XP_006286400.1
OG0001941	CARHR192540	XP_006286561.1
OG0001941	CARHR285300	XP_006281069.1
OG0001942	CARHR151110	XP_006279127.2, XP_006292712.1
OG0001942	CARHR190630	XP_006290035.1
OG0001943	CARHR274210	XP_006279632.1
OG0001943	CARHR150700	XP_006291252.1
OG0001944	CARHR273120	XP_023633604.1, XP_023638212.1
OG0001945	CARHR052350	XP_006283792.1
OG0001945	CARHR051870	XP_006302444.1
OG0001946	CARHR206020	XP_023636232.1
OG0001947	CARHR233260	XP_006284247.1
OG0001948	CARHR233290	XP_006283565.1
OG0001949	CARHR107320	XP_006299055.1
OG0001949	CARHR107330	XP_023642637.1
OG0001950	CARHR263500	XP_006283674.2
OG0001950	CARHR153250	XP_006290963.2
OG0001951	CARHR234060	XP_023633674.1
OG0001951	CARHR269510	XP_006280844.1
OG0001952	CARHR268240	XP_006280607.1
OG0001952	CARHR234620	XP_006283830.1
OG0001953	CARHR267980	XP_006280058.1
OG0001953	CARHR234820	XP_006285461.1
OG0001954	CARHR086800	XP_023642254.1
OG0001954	CARHR206200	XP_006288172.1
OG0001955	CARHR206640	XP_006287513.1
OG0001955	CARHR086410	XP_006297466.1
OG0001956	CARHR085220	XP_023641101.1
OG0001956	CARHR208430	XP_006288573.1
OG0001957	CARHR084410	XP_006296668.1, XP_006298519.1
OG0001957	CARHR209830	XP_006288638.1
OG0001958	CARHR210040	XP_006288086.1
OG0001958	CARHR084270	XP_006298058.1
OG0001959	CARHR241090	XP_006283364.1
OG0001960	CARHR148700	XP_006291631.1
OG0001960	CARHR261300	XP_006282691.1
OG0001961	CARHR016260	XP_006306440.1
OG0001961	CARHR074040	XP_006302861.1
OG0001962	CARHR073640	XP_006301485.1
OG0001963	CARHR016500	XP_006304371.1
OG0001964	CARHR016770	XP_006307603.1
OG0001964	CARHR073200	XP_006302200.2
OG0001965	CARHR021410	XP_006306984.2
OG0001965	CARHR070100	XP_006302013.1
OG0001966	CARHR243950	XP_006285977.1, XP_006285117.1
OG0001967	CARHR021050	XP_006303189.1
OG0001967	CARHR069850	XP_006302989.1
OG0001968	CARHR069430	XP_006302332.2
OG0001968	CARHR069440	XP_006301398.1
OG0001969	CARHR293600	XP_006296930.1
OG0001969	CARHR243610	XP_023634715.1
OG0001970	CARHR107700	XP_006297706.1
OG0001970	CARHR243830	XP_006282613.1
OG0001971	CARHR108010	XP_006298248.1
OG0001972	CARHR108170	XP_023641877.1
OG0001972	CARHR244320	XP_006282626.1
OG0001973	CARHR088810	XP_006297916.1
OG0001973	CARHR044530	XP_006305244.1
OG0001974	CARHR089900	XP_006298046.1
OG0001974	CARHR043520	XP_006305251.1
OG0001975	CARHR162880	XP_006290896.1
OG0001975	CARHR130870	XP_006294001.1
OG0001977	CARHR100100	XP_023641507.1
OG0001978	CARHR076370	XP_006299517.2
OG0001979	CARHR220770	XP_006282898.1
OG0001979	CARHR098960	XP_006298679.1
OG0001980	CARHR221060	XP_006283697.1
OG0001980	CARHR098830	XP_006297606.1
OG0001981	CARHR290440	XP_006283650.1
OG0001982	CARHR166170	XP_006291623.2
OG0001982	CARHR135380	XP_006294701.2
OG0001984	CARHR147710	XP_006292498.1
OG0001984	CARHR013210	XP_006303346.1
OG0001985	CARHR176460	XP_006279863.1
OG0001985	CARHR225940	XP_006285256.1
OG0001986	CARHR039740	XP_006307260.1
OG0001986	CARHR094680	XP_006299512.1
OG0001987	CARHR040990	XP_006307368.1
OG0001987	CARHR096350	XP_006297547.1
OG0001988	CARHR041750	XP_006305455.1
OG0001988	CARHR097040	XP_006299922.1
OG0001989	CARHR091280	XP_006300248.1
OG0001989	CARHR042380	XP_006304335.1
OG0001991	CARHR261490, CARHR261500	XP_006286170.1, XP_006285061.2, XP_006281645.2
OG0001992	CARHR224600	XP_006283348.1
OG0001992	CARHR174740	XP_006279855.1
OG0001993	CARHR250170	XP_023636200.1
OG0001993	CARHR001490	XP_006304913.1
OG0001994	CARHR229960	XP_006284321.1
OG0001995	CARHR229200	XP_006284335.1
OG0001995	CARHR229210	XP_006284471.1
OG0001996	CARHR228700	XP_006282889.1
OG0001997	CARHR252370	XP_006288420.2
OG0001997	CARHR227860	XP_006284392.2
OG0001998	CARHR173280	XP_006292027.1
OG0001998	CARHR143340	XP_006296337.1
OG0001999	CARHR140630	XP_006294472.1
OG0001999	CARHR171280	XP_006290360.1
OG0002000	CARHR140330	XP_006294970.1
OG0002000	CARHR170950	XP_006291787.1
OG0002001	CARHR170940	XP_023638347.1
OG0002001	CARHR140320	XP_006295342.1
OG0002002	CARHR170380	XP_023638151.1
OG0002002	CARHR139460	XP_006294174.1
OG0002003	CARHR010630	XP_006303798.1
OG0002003	CARHR168240	XP_023638823.1
OG0002004	CARHR136690	XP_023639504.1
OG0002004	CARHR167520, CARHR051780	XP_006290540.1
OG0002005	CARHR235420	XP_006282828.1
OG0002005	CARHR266670	XP_006280865.1
OG0002007	CARHR133600	XP_006295810.1, XP_006295369.1
OG0002007	CARHR133590	XP_023639590.1
OG0002008	CARHR105530	XP_006296743.1
OG0002009	CARHR161490	XP_023638829.1
OG0002009	CARHR132770	XP_006294150.1
OG0002010	CARHR183270, CARHR174690, CARHR173760, CARHR173730, CARHR173740	XP_006280956.1
OG0002011	CARHR112090	XP_006295292.1
OG0002011	CARHR247880	XP_006282761.1
OG0002012	CARHR260890	XP_006289686.1
OG0002012	CARHR033370	XP_006305240.1
OG0002013	CARHR080090	XP_023642112.1
OG0002013	CARHR186500	XP_006286743.1
OG0002014	CARHR173100	XP_006291142.1
OG0002014	CARHR143050	XP_006294240.1
OG0002015	CARHR142970	XP_023641039.1
OG0002015	CARHR172960	XP_006292630.1
OG0002016	CARHR088540, CARHR088530, CARHR268400, CARHR092390	XP_006296761.1
OG0002017	CARHR137160	XP_006293503.2
OG0002017	CARHR168340	XP_023638385.1
OG0002018	CARHR079600	XP_006298247.1
OG0002018	CARHR056040	XP_006301375.2
OG0002019	CARHR080840	XP_023636586.1, XP_023642232.1
OG0002020	CARHR092420, CARHR092410	XP_006299184.1, XP_006300175.1
OG0002021	CARHR092510	XP_023641588.1
OG0002021	CARHR037670	XP_006307285.1
OG0002022	CARHR092750	XP_006297917.1
OG0002022	CARHR037860	XP_006305140.1
OG0002023	CARHR154050	XP_006290387.1
OG0002023	CARHR263060	XP_006284674.1
OG0002024	CARHR215550	XP_006284489.1
OG0002025	CARHR098170	XP_006297023.1
OG0002025	CARHR221680	XP_006283147.1
OG0002026	CARHR194390, CARHR194370	XP_023636478.1
OG0002027	CARHR248990	XP_006287640.1
OG0002028	CARHR249310	XP_006288718.1
OG0002028	CARHR001080	XP_006305674.1
OG0002029	CARHR249320	XP_006289459.1
OG0002029	CARHR001090	XP_006305264.1
OG0002030	CARHR001970	XP_006305682.1
OG0002030	CARHR250350	XP_006289329.1
OG0002031	CARHR005030	XP_006307449.1
OG0002031	CARHR005010	XP_006305828.1
OG0002032	CARHR054910	XP_006302453.2
OG0002032	CARHR009320	XP_006305301.1
OG0002033	CARHR010730	XP_006306032.1
OG0002033	CARHR052740	XP_023643253.1
OG0002034	CARHR011480	XP_006305987.1
OG0002035	CARHR011980	XP_006307297.1
OG0002035	CARHR050420	XP_006302163.1
OG0002036	CARHR048570	XP_023644000.1
OG0002036	CARHR012930	XP_006307436.1
OG0002037	CARHR147350	XP_006291670.1
OG0002037	CARHR013390	XP_006305519.1
OG0002038	CARHR015190	XP_006305511.1
OG0002038	CARHR144540	XP_006291627.1
OG0002039	CARHR016150	XP_006303291.1, XP_006306287.1
OG0002039	CARHR016140	XP_006303825.1, XP_023646022.1
OG0002041	CARHR023670	XP_006305871.1
OG0002041	CARHR063970	XP_006302180.1
OG0002042	CARHR272940	XP_006283223.1
OG0002042	CARHR046660	XP_006301064.1
OG0002043	CARHR154330	XP_006292201.1, XP_006290296.1, XP_006291686.1, XP_006284347.1
OG0002044	CARHR106960	XP_006298235.1
OG0002045	CARHR241060	XP_006283628.1
OG0002045	CARHR114990	XP_006293990.1
OG0002047	CARHR159980	XP_006292442.1
OG0002048	CARHR260920	XP_006288142.1
OG0002048	CARHR260900	XP_023636096.1, XP_023636095.1
OG0002056	CARHR272730	XP_006280998.1
OG0002056	CARHR155850	XP_006291754.1
OG0002057	CARHR156800	XP_006291481.1
OG0002057	CARHR276720	XP_006280776.1
OG0002058	CARHR194890	XP_006287858.1
OG0002058	CARHR078030	XP_006300064.1
OG0002059	CARHR194910	XP_006286821.1
OG0002059	CARHR198710	XP_006289175.1
OG0002060	CARHR194980	XP_006290043.1
OG0002060	CARHR195070	XP_006289033.2
OG0002061	CARHR077450	XP_006299673.1
OG0002061	CARHR195720	XP_006289791.1
OG0002062	CARHR196360	XP_023636691.1
OG0002063	CARHR076780	XP_006299334.1
OG0002063	CARHR196810	XP_006286590.1
OG0002064	CARHR197070	XP_006287888.1
OG0002064	CARHR076630	XP_006299989.1
OG0002065	CARHR076510	XP_006297845.1
OG0002065	CARHR197270	XP_006286629.1
OG0002066	CARHR076430	XP_023642471.1
OG0002066	CARHR197380	XP_023635879.1
OG0002067	CARHR198930	XP_006287987.1
OG0002067	CARHR075230	XP_006298008.1
OG0002068	CARHR087010	XP_006299100.1
OG0002069	CARHR200360	XP_006286740.1
OG0002069	CARHR026800	XP_006306392.2
OG0002070	CARHR187550	XP_006287343.1
OG0002070	CARHR201550	XP_006290164.1
OG0002072	CARHR203440	XP_006286499.1
OG0002072	CARHR278750	XP_006280475.2
OG0002073	CARHR203860	XP_006288306.1, XP_006299907.1
OG0002074	CARHR275000	XP_006281918.1
OG0002074	CARHR205350	XP_006289223.2
OG0002075	CARHR251390	XP_023637699.1
OG0002075	CARHR002740	XP_006306728.2
OG0002076	CARHR120670	XP_006295329.1
OG0002076	CARHR120680	XP_006295341.1
OG0002077	CARHR121230	XP_023639700.1
OG0002077	CARHR007820	XP_023645017.1
OG0002078	CARHR004990	XP_006305825.1
OG0002078	CARHR125760	XP_006296096.1
