Orthogroup	Cardamine_hirsuta	Cochlearia_excelsa
OG0004958	CARHR272360	g1195
OG0004959	CARHR272300	g1187, g28724
OG0004960	CARHR272130	g1159
OG0004961	CARHR271950	g28688
OG0004962	CARHR271690	g28668
OG0004963	CARHR271120	g28635, g1100
OG0004964	CARHR270740	g1094, g39329
OG0004965	CARHR269280	g28532, g1037
OG0004966	CARHR269220	g28529, g1036, g39360
OG0004967	CARHR267990	g39404, g970
OG0004968	CARHR261000	g2619
OG0004969	CARHR158490	g2625
OG0004970	CARHR250890	g45245, g39594
OG0004971	CARHR205710	g29628
OG0004973	CARHR206920	g5608
OG0004976	CARHR207700	g5632
OG0004977	CARHR207830	g29729
OG0004978	CARHR208120	g29746, g45416
OG0004979	CARHR208800	g5685, g45403
OG0004980	CARHR209350	g29808
OG0004983	CARHR209910	g5732
OG0004984	CARHR261270	g46663
OG0004985	CARHR213810	g46661
OG0004986	CARHR213180	g46824, g46815
OG0004987	CARHR213570, CARHR289170	g16782, g16780, g16775
OG0004988	CARHR043430	g36612
OG0004989	CARHR015870	g31591
OG0004990	CARHR074150	g46585
OG0004991	CARHR074790	g44288
OG0004992	CARHR074030	g46573
OG0004994	CARHR073850	g46562
OG0004995	CARHR073740	g46553
OG0004996	CARHR073560	g46541
OG0004997	CARHR071630	g46425
OG0004998	CARHR090440	g7083
OG0004999	CARHR019020	g44365
OG0005000	CARHR070390	g46311, g44383
OG0005001	CARHR070050	g46283
OG0005002	CARHR069730	g46255
OG0005004	CARHR069450	g46241
OG0005005	CARHR058030, CARHR069010	g44442
OG0005006	CARHR068900	g44453
OG0005007	CARHR068760	g44465
OG0005008	CARHR107760	g14013
OG0005010	CARHR045320	g36725
OG0005011	CARHR088660	g12213, g13203
OG0005012	CARHR044490	g54348
OG0005013	CARHR044390	g36681
OG0005015	CARHR043770	g29460
OG0005016	CARHR130280	g38025, g37147
OG0005017	CARHR130430	g37150
OG0005018	CARHR130720	g51584
OG0005019	CARHR131010	g37177
OG0005020	CARHR152250	g10373, g4233
OG0005021	CARHR216810	g13567
OG0005022	CARHR265990	g898
OG0005023	CARHR134200	g50418, g40518
OG0005025	CARHR032810	g47005
OG0005026	CARHR220100	g17774, g47036, g24573
OG0005028	CARHR223150	g24326
OG0005029	CARHR290390	g17616, g47126
OG0005031	CARHR231030	g47468
OG0005032	CARHR066230	g46053
OG0005033	CARHR067140	g46113
OG0005034	CARHR067860, CARHR067870, CARHR067880	g17986
OG0005035	CARHR061340	g44834
OG0005036	CARHR061560	g44805
OG0005037	CARHR061920	g45775, g44780
OG0005038	CARHR236210	g47672
OG0005042	CARHR261990	g16857
OG0005043	CARHR153560	g10313
OG0005044	CARHR148740	g16555
OG0005046	CARHR147720	g10553
OG0005047	CARHR214740, CARHR147590	g10562
OG0005048	CARHR146990	g10594
OG0005049	CARHR175510	g10948, g40611
OG0005050	CARHR290910	g45950
OG0005051	CARHR041240	g28042
OG0005052	CARHR042750	g36581
OG0005053	CARHR090760	g13243, g7064
OG0005054	CARHR127740	g37073
OG0005055	CARHR225870	g17452
OG0005056	CARHR225620	g24160
OG0005057	CARHR224940	g24207
OG0005058	CARHR224800	g24225
OG0005059	CARHR224250	g24252, g47220, g47215
OG0005061	CARHR260340	g19158
OG0005061	CARHR164230	g2298
OG0005062	CARHR284820	g13682
OG0005063	CARHR107380	g13720, g6099
OG0005064	CARHR218550, CARHR286520	g10283
OG0005065	CARHR229990	g17274
OG0005066	CARHR229860	g17278, g35032, g35309, g34354
OG0005067	CARHR229780, CARHR229790	g23941
OG0005068	CARHR229770	g23944, g47442
OG0005069	CARHR153900	g10363
OG0005070	CARHR227710	g17366, g47364
OG0005071	CARHR228110	g24013
OG0005072	CARHR143860	g10806
OG0005073	CARHR228560	g23986, g47401
OG0005074	CARHR077780	g12789
OG0005075	CARHR222750	g24360, g47157
OG0005076	CARHR222870	g24347, g24344, g2662, g2669, g2668
OG0005077	CARHR032130	g32635
OG0005078	CARHR125830, CARHR075530	g12963
OG0005079	CARHR281070	g19646, g9638
OG0005080	CARHR172900	g1755, g18790
OG0005081	CARHR171890	g1839
OG0005082	CARHR171020	g18805
OG0005083	CARHR170650	g18833, g1923
OG0005084	CARHR076770	g12674
OG0005085	CARHR260400, CARHR060050	g10311
OG0005086	CARHR168970	g1984, g18945
OG0005087	CARHR168350	g18967
OG0005088	CARHR167910	g18980
OG0005089	CARHR167940	g2119
OG0005090	CARHR167480	g2085
OG0005091	CARHR165050	g19129
OG0005092	CARHR164750	g19132
OG0005093	CARHR164520	g2275
OG0005094	CARHR163990	g19167, g2309
OG0005095	CARHR162960	g2382
OG0005096	CARHR134210	g27636
OG0005097	CARHR101430	g6433
OG0005098	CARHR178190	g11035, g40509
OG0005099	CARHR182930	g1634
OG0005100	CARHR108500	g6030
OG0005101	CARHR108890	g6016
OG0005102	CARHR109600	g5977
OG0005103	CARHR237610	g47702
OG0005104	CARHR136010	g51962, g37371
OG0005105	CARHR135420	g51879, g37355
OG0005106	CARHR134580	g51810, g37328
OG0005107	CARHR134290	g51772
OG0005108	CARHR133510	g37295
OG0005109	CARHR107350	g6098
OG0005110	CARHR132870	g51711
OG0005111	CARHR132780	g37258
OG0005112	CARHR132740	g51702
OG0005113	CARHR132020	g51649
OG0005114	CARHR249580, CARHR132110	g51644
OG0005115	CARHR131410	g51617
OG0005116	CARHR131320	g38050, g51609
OG0005117	CARHR065490	g45713
OG0005119	CARHR253050	g45154, g25591
OG0005120	CARHR252840	g40448
OG0005121	CARHR146350	g16660
OG0005122	CARHR253960	g40402
OG0005123	CARHR033880	g32769
OG0005124	CARHR033800	g27850, g27815
OG0005125	CARHR259850	g40235
OG0005126	CARHR255760	g25730, g25766
OG0005127	CARHR254650	g40380, g40377, g40168, g14960, g47808
OG0005128	CARHR193760	g41434
OG0005129	CARHR024190	g50302
OG0005130	CARHR187030	g35557, g48284, g35552, g18528
OG0005131	CARHR186650	g18520
OG0005132	CARHR110790	g13861, g5917
OG0005133	CARHR142160	g37698
OG0005134	CARHR142120	g37696
OG0005135	CARHR141420	g37646
OG0005136	CARHR141060	g52279
OG0005138	CARHR139960	g37564
OG0005139	CARHR139470	g38228
OG0005140	CARHR138060	g38202, g37476
OG0005142	CARHR213060	g44967, g18118
OG0005143	CARHR174440	g40673, g10905
OG0005144	CARHR076390	g7876, g12684
OG0005145	CARHR076450	g12752, g7871
OG0005146	CARHR077010	g12667
OG0005147	CARHR078120	g7798
OG0005148	CARHR079370, CARHR079380	g12839
OG0005149	CARHR081760	g12450
OG0005150	CARHR082610	g7561
OG0005150	CARHR181550	g12984
OG0005151	CARHR082640	g7558
OG0005152	CARHR082950	g12416, g12987
OG0005153	CARHR269110	g12394
OG0005154	CARHR085040	g7426
OG0005155	CARHR086130	g7372
OG0005156	CARHR086810	g12289, g7317
OG0005158	CARHR087790	g7256, g12248
OG0005159	CARHR088300	g7224
OG0005160	CARHR089590	g7148
OG0005161	CARHR089890	g12158, g7133
OG0005162	CARHR090000	g7122, g13230
OG0005163	CARHR090150	g7113, g12146
OG0005164	CARHR090620	g7073
OG0005165	CARHR091410	g13259
OG0005166	CARHR091710	g7006
OG0005167	CARHR092020	g13271
OG0005168	CARHR094220	g11988, g6855
OG0005171	CARHR094690	g11961, g6815
OG0005172	CARHR094660	g11967, g6816
OG0005173	CARHR095460	g6761
OG0005174	CARHR096560	g6708
OG0005175	CARHR096570	g6707
OG0005176	CARHR097050	g11877, g6687
OG0005178	CARHR098540	g13431
OG0005179	CARHR098440	g13429, g6579
OG0005180	CARHR097580	g11860, g6660
OG0005181	CARHR097180	g11873
OG0005182	CARHR238060	g23428
OG0005183	CARHR238040, CARHR114660	g16990, g23430
OG0005184	CARHR194080	g29077
OG0005185	CARHR194500	g29048, g41467
OG0005186	CARHR194550	g4917
OG0005187	CARHR194570	g29045
OG0005188	CARHR287830	g4666, g10188
OG0005189	CARHR287940	g10186
OG0005190	CARHR184020	g10281
OG0005191	CARHR110380	g13874
OG0005192	CARHR162220	g19250, g11329
OG0005193	CARHR162170	g19257
OG0005194	CARHR161480	g19286, g2452
OG0005195	CARHR161190	g19298
OG0005197	CARHR001370	g49349
OG0005198	CARHR003280	g49435
OG0005200	CARHR004580	g49486
OG0005201	CARHR004810	g51296, g49490
OG0005202	CARHR005130	g26961
OG0005203	CARHR005770	g49539
OG0005204	CARHR006540	g31028, g49555
OG0005205	CARHR007150	g27009, g31060
OG0005206	CARHR007430	g49579, g27011
OG0005207	CARHR007990	g49607, g27024
OG0005208	CARHR008350	g31122, g49685
OG0005209	CARHR010050	g49715
OG0005210	CARHR009300	g27071, g49636
OG0005212	CARHR005840	g49732, g31260
OG0005213	CARHR010770	g27122, g49734
OG0005214	CARHR010810	g31267
OG0005215	CARHR179000, CARHR252920, CARHR254380, CARHR254390	g43239
OG0005216	CARHR012200	g49786, g31340
OG0005217	CARHR012430	g27182
OG0005218	CARHR012480	g49806
OG0005219	CARHR012620	g31376
OG0005220	CARHR048640	g40865
OG0005221	CARHR012990	g31399, g49845
OG0005223	CARHR013150	g31409, g27198
OG0005224	CARHR013740	g31452
OG0005225	CARHR015310	g31552, g52269
OG0005226	CARHR015600	g31572, g49930
OG0005227	CARHR015900	g31595
OG0005228	CARHR016400	g27328
OG0005229	CARHR016900	g31649
OG0005230	CARHR017220	g27350, g31663
OG0005231	CARHR017250	g31665
OG0005232	CARHR017430	g49984, g31676
OG0005233	CARHR017670	g31686
OG0005234	CARHR103480	g27393
OG0005235	CARHR018590	g31744, g50026
OG0005236	CARHR019390	g31806
OG0005237	CARHR019700	g50064
OG0005238	CARHR019780	g31824
OG0005239	CARHR019940	g50084
OG0005240	CARHR020350	g50104, g31886
OG0005241	CARHR020710	g50128
OG0005242	CARHR020920	g31921, g50140
OG0005244	CARHR045930, CARHR291250	g45925
OG0005245	CARHR064490, CARHR064480	g45909
OG0005247	CARHR050850	g40966, g44178
OG0005248	CARHR051480	g44155
OG0005249	CARHR051940	g40994
OG0005250	CARHR095580	g11940
OG0005251	CARHR053200	g44099, g41042
OG0005252	CARHR175010	g40636
OG0005253	CARHR173700	g10852, g40714
OG0005254	CARHR173640	g40720
OG0005255	CARHR252390	g25544
OG0005256	CARHR252470	g43697, g40462
OG0005257	CARHR237530	g23460
OG0005258	CARHR237780	g16997
OG0005259	CARHR222600	g24366, g24375
OG0005260	CARHR037880	g54063
OG0005261	CARHR113690	g50903
OG0005262	CARHR246310, CARHR246300	g48000
OG0005263	CARHR246140	g22811
OG0005264	CARHR245920	g22827
OG0005265	CARHR245500	g22871
OG0005266	CARHR243810	g47919, g22999
OG0005267	CARHR290220, CARHR290230, CARHR290210	g47912
OG0005267	CARHR243560	g23017
OG0005268	CARHR242810	g18209, g23074
OG0005269	CARHR242280	g23084, g47881
OG0005270	CARHR242380	g23099, g47879
OG0005271	CARHR242700	g47869
OG0005273	CARHR240210	g47805
OG0005274	CARHR240730	g23246
OG0005275	CARHR240750	g23245
OG0005276	CARHR240860	g23237, g16912
OG0005277	CARHR241050	g47832
OG0005278	CARHR240080	g23285
OG0005280	CARHR239760	g23303
OG0005281	CARHR239680	g47792, g43007, g50910
OG0005282	CARHR239450	g16948
OG0005283	CARHR239430	g23319
OG0005284	CARHR238850	g23364
OG0005285	CARHR238620	g47757
OG0005286	CARHR238610	g16971
OG0005287	CARHR099800	g6504
OG0005288	CARHR065000	g45964
OG0005289	CARHR064830	g45971
OG0005290	CARHR064780	g44622
OG0005291	CARHR023800	g50293
OG0005292	CARHR024720	g32115
OG0005293	CARHR024960	g27576, g50343
OG0005294	CARHR025080	g27581, g32131
OG0005295	CARHR233340	g47561, g23729
OG0005296	CARHR026450	g50395, g32240
OG0005297	CARHR250460	g39553
OG0005298	CARHR250020	g45224, g25422
OG0005299	CARHR250100	g25417, g25420, g39509
OG0005300	CARHR249500	g45265
OG0005301	CARHR248940	g25376, g39460
OG0005302	CARHR248900	g25372
OG0005303	CARHR248540, CARHR148180	g45272, g25362
OG0005304	CARHR235640	g23588
OG0005305	CARHR146260	g10646
OG0005306	CARHR236010	g47661, g23560
OG0005307	CARHR146340	g10638
OG0005309	CARHR069120, CARHR020450	g44438
OG0005310	CARHR024750	g27570, g32117
OG0005311	CARHR060500, CARHR026510	g50396
OG0005312	CARHR027010	g32281, g32282
OG0005314	CARHR159820	g36989
OG0005316	CARHR179780	g28778
OG0005319	CARHR077370	g7827
OG0005322	CARHR109180	g13951
OG0005324	CARHR263170	g16904
OG0005325	CARHR159140	g2594, g19367
OG0005327	CARHR189900, CARHR175030, CARHR149590	g9985
OG0005332	CARHR183520	g10260
OG0005335	CARHR237980	g23440, g18250
OG0005336	CARHR152140	g10376
OG0005346	CARHR238300	g23407
OG0005347	CARHR139690	g52168
OG0005349	CARHR238540	g23384
OG0005350	CARHR238590	g47754
OG0005351	CARHR155490	g19532
OG0005352	CARHR267730	g47626, g960
OG0005353	CARHR143660	g10824
OG0005354	CARHR144260	g10766
OG0005355	CARHR144720	g10733
OG0005356	CARHR144550	g10740
OG0005357	CARHR145000	g10716
OG0005358	CARHR195080	g41494
OG0005360	CARHR195350	g29014, g4957
OG0005361	CARHR195410	g29009, g29007
OG0005362	CARHR146960	g10596
OG0005363	CARHR240920	g47826
OG0005364	CARHR195590	g41500, g28990
OG0005365	CARHR195620	g28989
OG0005366	CARHR196340	g5018
OG0005367	CARHR196660	g29184
OG0005368	CARHR196760	g5045
OG0005369	CARHR202280	g29467, g5392
OG0005370	CARHR197060	g5058
OG0005371	CARHR197280	g5071
OG0005372	CARHR197340	g25077
OG0005373	CARHR198130	g5131
OG0005374	CARHR198180	g5134, g45685
OG0005375	CARHR198520	g5158, g45672
OG0005376	CARHR198740	g5179, g29302
OG0005377	CARHR198790	g45661, g5182
OG0005378	CARHR198870	g29308, g43308, g34695, g5186
OG0005379	CARHR198950	g29312
OG0005380	CARHR199160	g45652
OG0005381	CARHR199290	g5219
OG0005382	CARHR200300	g29381, g5288
OG0005383	CARHR200440	g5294, g29372
OG0005385	CARHR200740	g45594, g45595
OG0005386	CARHR201050	g29407, g5330
OG0005387	CARHR201160	g5334
OG0005388	CARHR202930	g45534
OG0005389	CARHR203020	g29504
OG0005390	CARHR203290	g45526
OG0005391	CARHR231640	g23845, g17221, g47494
OG0005392	CARHR204850	g29593, g45498
OG0005393	CARHR205060	g29599
OG0005394	CARHR205090	g5517
OG0005395	CARHR232440	g47528
OG0005396	CARHR119240, CARHR063930	g40145
OG0005397	CARHR119550	g40127
OG0005398	CARHR124760	g39861
OG0005400	CARHR125290	g37907
OG0005401	CARHR125740	g51281
OG0005402	CARHR126600	g51311
OG0005403	CARHR126610	g39773
OG0005404	CARHR126640	g51314
OG0005405	CARHR126650	g37936, g39771
OG0005406	CARHR127140	g51331, g39754
OG0005407	CARHR127480	g39739
OG0005409	CARHR144050, CARHR179440	g39696, g11086
OG0005410	CARHR179290	g11083
OG0005411	CARHR003220	g26909
OG0005412	CARHR232660	g47534
OG0005413	CARHR232670	g47535
OG0005414	CARHR232970	g23759
OG0005415	CARHR233030	g17160
OG0005416	CARHR269150, CARHR269140	g17225
OG0005416	CARHR231560	g47488
OG0005417	CARHR036930	g28120, g36229
OG0005418	CARHR036820	g36228, g53985
OG0005419	CARHR181250	g37055
OG0005420	CARHR027280	g27640, g50437
OG0005421	CARHR027310	g50438, g32297, g32301, g32300
OG0005423	CARHR027500	g27646
OG0005424	CARHR027760	g50459
OG0005425	CARHR027770	g50460
OG0005426	CARHR027850	g32340, g50464
OG0005427	CARHR027880	g32345, g50466
OG0005428	CARHR027930	g32350, g50473
OG0005429	CARHR028510	g32387
OG0005430	CARHR028640	g32398
OG0005431	CARHR028710	g50506
OG0005432	CARHR031030	g50604, g50607
OG0005433	CARHR031120	g50611
OG0005434	CARHR031570	g27775
OG0005435	CARHR145300	g10688
OG0005436	CARHR145690	g10669, g51438
OG0005438	CARHR281020	g39
OG0005439	CARHR280140	g99
OG0005441	CARHR279620	g9701
OG0005442	CARHR279400	g152
OG0005443	CARHR279260	g159
OG0005444	CARHR278960	g9732
OG0005445	CARHR278740	g205
OG0005446	CARHR278690	g18647, g210
OG0005447	CARHR278680	g18646, g211
OG0005448	CARHR278520	g9758, g221
OG0005449	CARHR278500	g222
OG0005450	CARHR258190	g243
OG0005451	CARHR277380	g18641
OG0005452	CARHR277340	g295
OG0005453	CARHR276870	g18626
OG0005454	CARHR276700	g329, g9838
OG0005455	CARHR276470, CARHR156670	g18615
OG0005456	CARHR276290	g9855
OG0005457	CARHR276260	g357
OG0005458	CARHR276060	g365
OG0005459	CARHR275950	g375
OG0005460	CARHR275900	g9872
OG0005461	CARHR275800	g386, g9875
OG0005462	CARHR275760	g9877
OG0005463	CARHR151530	g3128
OG0005464	CARHR275190	g9900
OG0005465	CARHR274560	g9943
OG0005466	CARHR189750	g506
OG0005467	CARHR189740	g50966
OG0005468	CARHR189690	g507
OG0005469	CARHR131850	g37229
OG0005470	CARHR189610	g41758
OG0005471	CARHR188560	g10028, g569
OG0005472	CARHR188290	g10046
OG0005473	CARHR188070	g10059, g592
OG0005474	CARHR187600	g617, g10085
OG0005475	CARHR187480	g636
OG0005476	CARHR187170	g637
OG0005477	CARHR193140	g665, g28973
OG0005478	CARHR192890, CARHR217080, CARHR225200, CARHR056430, CARHR056440	g28963
OG0005479	CARHR192870	g41414
OG0005480	CARHR192560	g28942, g712
OG0005481	CARHR192160	g41394, g727
OG0005482	CARHR192050	g737, g41389
OG0005483	CARHR192010	g41388
OG0005484	CARHR191730, CARHR258970	g759
OG0005485	CARHR191530	g28889
OG0005486	CARHR191460	g28887, g41363
OG0005487	CARHR191210	g791, g28874
OG0005488	CARHR191070	g799
OG0005489	CARHR190640	g817, g28853
OG0005490	CARHR274480	g28851
OG0005491	CARHR274320	g841
OG0005492	CARHR274300	g18226
OG0005493	CARHR274000, CARHR181070	g28815
OG0005494	CARHR273880	g28804
OG0005495	CARHR273820, CARHR273830	g858
OG0005496	CARHR273650	g28787, g41312
OG0005497	CARHR273310	g28759, g39224
OG0005498	CARHR285830	g28740, g39233
OG0005499	CARHR285760, CARHR038470	g1269
OG0005500	CARHR285550	g1254, g39243
OG0005501	CARHR272820	g39260
OG0005502	CARHR272630	g28717
OG0005503	CARHR272430	g1201, g28720
OG0005504	CARHR272260	g28727
OG0005505	CARHR271440	g1124, g28651
OG0005506	CARHR271300	g28646, g1111
OG0005507	CARHR271280	g28643
OG0005508	CARHR271180	g1107, g28637, g28639
OG0005509	CARHR271110	g28634
OG0005510	CARHR270850	g28602
OG0005511	CARHR258110	g1396
OG0005513	CARHR269650, CARHR218680	g39353
OG0005514	CARHR269660	g28552
OG0005515	CARHR269030	g28526
OG0005516	CARHR268990	g1027
OG0005517	CARHR268880	g1022
OG0005518	CARHR268590	g39378, g1006
OG0005519	CARHR268140	g975
OG0005520	CARHR267960	g966
OG0005521	CARHR158390	g2626
OG0005522	CARHR250800	g39588
OG0005523	CARHR250870	g25476
OG0005524	CARHR250910	g39596
OG0005525	CARHR251070	g39606
OG0005526	CARHR205720	g5543, g45478
OG0005527	CARHR205940	g5566
OG0005528	CARHR206380	g29656
OG0005529	CARHR206450, CARHR206440	g29661
OG0005530	CARHR207140	g29680, g5596
OG0005531	CARHR206990	g5602, g29689
OG0005532	CARHR206860	g45447
OG0005533	CARHR218300	g24839
OG0005534	CARHR208550	g29775
OG0005535	CARHR208690	g5681, g29785
OG0005537	CARHR209150	g45390
OG0005539	CARHR210010	g5742
OG0005541	CARHR210810	g5782
OG0005542	CARHR211110	g29859
OG0005543	CARHR211250	g40742, g45310
OG0005544	CARHR211330	g5800
OG0005545	CARHR211570	g5816
OG0005547	CARHR211740	g5825
OG0005548	CARHR123610	g5869
OG0005549	CARHR051130	g46658
OG0005550	CARHR180610	g37061, g11124
OG0005551	CARHR074270	g44278
OG0005552	CARHR074800	g46579
OG0005553	CARHR073630	g46546
OG0005554	CARHR073090	g44324
OG0005555	CARHR072950	g46514
OG0005556	CARHR072820	g46506
OG0005558	CARHR072150	g46467, g44355
OG0005559	CARHR071960	g46454
OG0005560	CARHR071570	g46419
OG0005561	CARHR071540	g46416
OG0005562	CARHR071480	g46405
OG0005563	CARHR071370	g46395
OG0005564	CARHR070830	g46349
OG0005565	CARHR078430	g7782
OG0005566	CARHR182830	g10226, g17978
OG0005568	CARHR069970	g46273
OG0005569	CARHR069760	g46258, g44408
OG0005570	CARHR069050	g44441, g46222
OG0005571	CARHR068940	g46214, g44448
OG0005572	CARHR068890	g46206
OG0005573	CARHR068790	g44463, g46198
OG0005574	CARHR099530	g11752
OG0005575	CARHR068700	g46195
OG0005576	CARHR068510	g46186
OG0005577	CARHR068390	g44483, g46180
OG0005578	CARHR249650	g39534
OG0005581	CARHR108340	g6043
OG0005582	CARHR044930	g54331, g36706
OG0005583	CARHR044600	g27992
OG0005584	CARHR043600	g54291
OG0005585	CARHR043570	g36625
OG0005586	CARHR043550	g36621
OG0005587	CARHR130190	g38023, g51555
OG0005588	CARHR130780	g38039
OG0005589	CARHR130800	g51589
OG0005590	CARHR265970	g28396
OG0005591	CARHR287010	g41255
OG0005591	CARHR266050	g28397
OG0005592	CARHR266150	g41268
OG0005593	CARHR221360	g24498
OG0005594	CARHR066200	g44576, g46050
OG0005595	CARHR066210	g46051
OG0005596	CARHR066480	g44569
OG0005597	CARHR067470	g44542
OG0005598	CARHR067480	g44541
OG0005599	CARHR067490	g44540
OG0005600	CARHR184060	g10284
OG0005601	CARHR067780	g44516
OG0005602	CARHR067940	g46153
OG0005603	CARHR068140	g44499
OG0005605	CARHR061420	g45754
OG0005606	CARHR061700	g44789
OG0005607	CARHR062030	g44776
OG0005608	CARHR027130	g50417
OG0005609	CARHR062180	g45788
OG0005610	CARHR236150, CARHR236140	g47667
OG0005611	CARHR236310	g23545
OG0005612	CARHR236690	g23519, g47686
OG0005613	CARHR236740	g17021
OG0005614	CARHR236830	g23507
OG0005615	CARHR200450	g29371
OG0005616	CARHR236870	g23501
OG0005617	CARHR112140	g38541
OG0005618	CARHR047330	g40799
OG0005619	CARHR149640	g10443
OG0005620	CARHR152290	g10371
OG0005621	CARHR149800	g10435
OG0005622	CARHR149070	g10466
OG0005623	CARHR148900	g10478
OG0005624	CARHR103770	g11571
OG0005625	CARHR148280	g10522
OG0005626	CARHR148090	g10532
OG0005627	CARHR147110	g10586
OG0005628	CARHR146850	g10603
OG0005629	CARHR062850	g44726
OG0005630	CARHR062680	g44738
OG0005631	CARHR062530	g45807
OG0005632	CARHR175530	g40610
OG0005633	CARHR175540	g40609
OG0005634	CARHR175900	g40597
OG0005635	CARHR176070, CARHR055660	g10963
