Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0002357	CARHR197370	Cg008G2723900
OG0002357	CARHR209200	Cg008G2612200
OG0002358	CARHR076130	Cg004G1083100
OG0002358	CARHR197740	Cg008G2720200
OG0002359	CARHR197990	Cg008G2718100
OG0002359	CARHR075920	Cg004G1080700
OG0002360	CARHR200380	Cg008G2694400
OG0002360	CARHR026820	Cg006G2002800
OG0002361	CARHR188380	Cg008G2806700
OG0002361	CARHR202360	Cg008G2676400
OG0002362	CARHR278850	Cg003G1040500
OG0002362	CARHR203400	Cg008G2666100
OG0002363	CARHR277530	Cg003G1027200
OG0002364	CARHR189960	Cg008G2792700
OG0002364	CARHR204490	Cg008G2657200
OG0002365	CARHR205210	Cg008G2651500
OG0002365	CARHR205250	Cg008G2651100
OG0002366	CARHR251230	Cg003G0727200, Cg003G0870700
OG0002367	CARHR122490	Cg005G1641700
OG0002368	CARHR004620	Cg006G2214500
OG0002368	CARHR126270	Cg005G1608500
OG0002369	CARHR179920	Cg008G2933800
OG0002369	CARHR003570	Cg006G2224600
OG0002370	CARHR179530	Cg008G2936400
OG0002370	CARHR003500	Cg006G2225500
OG0002371	CARHR003130	Cg006G2229300
OG0002371	CARHR179030	Cg008G2941900
OG0002372	CARHR233130	Cg001G0146400, Cg001G0146700
OG0002374	CARHR290610	Cg001G0245900
OG0002375	CARHR145940	Cg002G0676000
OG0002375	CARHR145880	Cg002G0676400
OG0002376	CARHR274760	Cg003G1001200
OG0002376	CARHR274770	Cg003G1001300
OG0002377	CARHR191780	Cg008G2775200
OG0002378	CARHR104590	Cg002G0591700
OG0002378	CARHR191280	Cg008G2780300
OG0002379	CARHR155410	Cg002G0559000
OG0002379	CARHR285390	Cg003G0981700
OG0002380	CARHR239370	Cg001G0088400
OG0002380	CARHR270860	Cg003G0960500
OG0002381	CARHR268740	Cg003G0942500
OG0002381	CARHR234310	Cg001G0135800
OG0002382	CARHR267940	Cg003G0934500
OG0002382	CARHR234880	Cg001G0130800
OG0002383	CARHR235120	Cg001G0128700
OG0002383	CARHR267410	Cg003G0927400
OG0002385	CARHR085940	Cg004G1173700
OG0002386	CARHR085090	Cg004G1164800
OG0002386	CARHR208640	Cg008G2618900
OG0002387	CARHR209210	Cg008G2612100
OG0002387	CARHR084690	Cg004G1161000
OG0002388	CARHR212890	Cg001G0389500
OG0002388	CARHR046750	Cg007G2262700
OG0002389	CARHR017160	Cg006G2097600
OG0002389	CARHR072680	Cg007G2561500
OG0002390	CARHR071120	Cg007G2546900
OG0002390	CARHR022220	Cg006G2048000
OG0002391	CARHR021970	Cg006G2050600
OG0002392	CARHR069830	Cg007G2534100
OG0002392	CARHR021020	Cg006G2061100
OG0002393	CARHR107740	Cg004G1411700
OG0002394	CARHR244480	Cg001G0039100
OG0002394	CARHR108410	Cg004G1415100
OG0002395	CARHR087630	Cg004G1190100
OG0002395	CARHR045700	Cg006G1783000
OG0002396	CARHR088500	Cg004G1198100
OG0002397	CARHR044580	Cg006G1792100
OG0002398	CARHR089980	Cg004G1211900
OG0002399	CARHR242890	Cg001G0055700
OG0002400	CARHR043240	Cg006G1805200
OG0002401	CARHR130520	Cg005G1571100
OG0002401	CARHR162630	Cg002G0500800
OG0002402	CARHR218250	Cg001G0294800
OG0002402	CARHR101720	Cg004G1324000
OG0002403	CARHR218580	Cg001G0289100
OG0002403	CARHR101290	Cg004G1319800
OG0002404	CARHR100320	Cg004G1312400
OG0002405	CARHR220040	Cg001G0273200
OG0002405	CARHR220050	Cg001G0273100
OG0002406	CARHR221180	Cg001G0262800
OG0002407	CARHR221500	Cg001G0260100
OG0002407	CARHR098330	Cg004G1291300
OG0002408	CARHR018500, CARHR247960	Cg006G2086000
OG0002408	CARHR066260	Cg007G2502700
OG0002409	CARHR066760	Cg007G2506800
OG0002409	CARHR018630	Cg006G2085000
OG0002410	CARHR067570	Cg007G2513400
OG0002412	CARHR019560	Cg006G2075900
OG0002412	CARHR068070	Cg007G2518400
OG0002413	CARHR061350	Cg007G2454600
OG0002413	CARHR154320	Cg002G0569900
OG0002414	CARHR061460	Cg007G2455600
OG0002414	CARHR025940	Cg006G2011000
OG0002415	CARHR025760	Cg006G2012600
OG0002415	CARHR061500	Cg007G2456000
OG0002416	CARHR061520	Cg007G2456300
OG0002416	CARHR025770	Cg006G2012400
OG0002417	CARHR025570	Cg006G2014700
OG0002417	CARHR062120	Cg007G2463600
OG0002418	CARHR061860	Cg007G2459300
OG0002418	CARHR062160	Cg007G2463100
OG0002419	CARHR236330	Cg001G0116200
OG0002419	CARHR110990	Cg004G1441700
OG0002420	CARHR213020	Cg001G0386000
OG0002420	CARHR047700	Cg007G2268200
OG0002421	CARHR009220	Cg006G2171700
OG0002421	CARHR055140	Cg007G2334400
OG0002422	CARHR149630	Cg002G0630900
OG0002423	CARHR013140	Cg006G2135200
OG0002423	CARHR147890	Cg002G0658700
OG0002424	CARHR011790	Cg003G0878000
OG0002425	CARHR176000	Cg008G2966700
OG0002425	CARHR225320	Cg001G0216700
OG0002426	CARHR176670	Cg008G2960900
OG0002427	CARHR027840	Cg006G1991700
OG0002427	CARHR127960	Cg005G1594100
OG0002429	CARHR224010	Cg001G0229100
OG0002429	CARHR173950	Cg008G2983200
OG0002430	CARHR255190	Cg003G0759500
OG0002431	CARHR247460	Cg001G0010900
OG0002431	CARHR079980	Cg004G1117600
OG0002432	CARHR229840	Cg001G0176100
OG0002432	CARHR254180	Cg003G0752700
OG0002433	CARHR230190	Cg001G0172800
OG0002434	CARHR253770	Cg003G0749300
OG0002434	CARHR229480	Cg001G0178400
OG0002435	CARHR253580	Cg003G0747800
OG0002435	CARHR229320	Cg001G0179700
OG0002436	CARHR253490	Cg003G0746900
OG0002436	CARHR229190	Cg001G0181200
OG0002437	CARHR178090	Cg008G2950600
OG0002437	CARHR226800	Cg001G0201200
OG0002438	CARHR227480	Cg001G0195000
OG0002438	CARHR227470	Cg001G0195100
OG0002439	CARHR216290	Cg001G0323600
OG0002439	CARHR258810	Cg003G0836500
OG0002440	CARHR252180	Cg003G0863000, Cg003G0735400
OG0002440	CARHR227720	Cg001G0193100
OG0002441	CARHR228200	Cg001G0189100
OG0002441	CARHR228210	Cg001G0189000
OG0002442	CARHR228350, CARHR228360, CARHR228330	Cg001G0187800, Cg001G0187900
OG0002442	CARHR228370	Cg001G0187700
OG0002443	CARHR291400	Cg002G0395100
OG0002444	CARHR209520, CARHR209510	Cg008G2609100
OG0002444	CARHR001320	Cg006G2245700
OG0002445	CARHR285170	Cg007G2298000, Cg007G2298600
OG0002446	CARHR171490	Cg002G0418300
OG0002446	CARHR141030	Cg005G1471500
OG0002447	CARHR138810	Cg005G1493100
OG0002447	CARHR170000, CARHR169980	Cg002G0431000
OG0002448	CARHR037820, CARHR290860	Cg006G1850900
OG0002449	CARHR168190, CARHR043630	Cg002G0445700
OG0002449	CARHR041720	Cg006G1819300
OG0002450	CARHR136860	Cg005G1512600
OG0002450	CARHR167620	Cg002G0450100
OG0002451	CARHR136440	Cg005G1516900
OG0002451	CARHR167280	Cg002G0453200
OG0002452	CARHR167200, CARHR167170, CARHR167180	Cg002G0454000, Cg002G0454100
OG0002453	CARHR164170	Cg002G0484300
OG0002453	CARHR133390	Cg005G1545100
OG0002454	CARHR257780, CARHR131560	Cg005G1563100
OG0002455	CARHR289330	Cg002G0493200
OG0002456	CARHR130300	Cg005G1572800
OG0002456	CARHR162340	Cg002G0502400
OG0002457	CARHR108480	Cg004G1415900
OG0002458	CARHR108950	Cg004G1420100
OG0002458	CARHR244950	Cg001G0035400
OG0002459	CARHR109210	Cg004G1422400
OG0002459	CARHR245170	Cg001G0033200
OG0002460	CARHR109400	Cg004G1424200
OG0002460	CARHR238170	Cg001G0099900
OG0002461	CARHR236920	Cg001G0110000
OG0002461	CARHR110270	Cg004G1435800
OG0002462	CARHR135690	Cg005G1524600
OG0002463	CARHR133010	Cg005G1548800
OG0002463	CARHR133470, CARHR133460, CARHR133000	Cg005G1544300, Cg005G1544400
OG0002464	CARHR230060	Cg001G0174200
OG0002464	CARHR254510	Cg003G0755200
OG0002465	CARHR245430	Cg001G0031100
OG0002465	CARHR293130	Cg005G1754400
OG0002466	CARHR033450, CARHR033490, CARHR033530, CARHR033500	Cg006G1926900
OG0002467	CARHR254070	Cg003G0752000
OG0002467	CARHR229700	Cg001G0176800
OG0002468	CARHR187120	Cg008G2819000
OG0002468	CARHR080460	Cg004G1122600
OG0002469	CARHR110980	Cg004G1441600
OG0002469	CARHR236340	Cg001G0116100
OG0002470	CARHR139630, CARHR150030	Cg002G0573800
OG0002470	CARHR139620	Cg005G1485500
OG0002471	CARHR108070	Cg004G1413400
OG0002471	CARHR108060	Cg004G1413300
OG0002471	CARHR139530, CARHR139540	Cg005G1486400
OG0002472	CARHR138570	Cg005G1495100
OG0002472	CARHR189520	Cg008G2796800
OG0002473	CARHR078790	Cg004G1106300
OG0002474	CARHR078830	Cg004G1106600
OG0002474	CARHR185250	Cg008G2835100
OG0002476	CARHR083030	Cg004G1147100
OG0002476	CARHR083020	Cg004G1147000
OG0002477	CARHR211770	Cg008G2588800
OG0002477	CARHR083240	Cg004G1148700
OG0002478	CARHR085680	Cg004G1171200
OG0002478	CARHR207710	Cg008G2627300
OG0002480	CARHR088760	Cg004G1200200
OG0002480	CARHR256100	Cg003G0771600, Cg003G0771400
OG0002481	CARHR088960	Cg004G1203000
OG0002481	CARHR044410	Cg006G1793800
OG0002482	CARHR222060	Cg001G0253900
OG0002483	CARHR092230	Cg004G1234500
OG0002483	CARHR222650	Cg001G0242400
OG0002484	CARHR222610	Cg001G0242900
OG0002485	CARHR262480	Cg001G0367000
OG0002486	CARHR058370	Cg007G2426400
OG0002486	CARHR215040	Cg001G0339600
OG0002487	CARHR216120	Cg001G0325900
OG0002489	CARHR080830	Cg004G1126400
OG0002489	CARHR194200	Cg008G2752200
OG0002490	CARHR160940	Cg002G0515100
OG0002490	CARHR160920	Cg002G0515200
OG0002491	CARHR001730	Cg006G2241900
OG0002491	CARHR064270	Cg007G2480000
OG0002492	CARHR053790	Cg007G2317700
OG0002492	CARHR009680	Cg006G2167100
OG0002493	CARHR054290	Cg007G2323100, Cg007G2323300
OG0002493	CARHR009860	Cg006G2165000
OG0002494	CARHR010490	Cg006G2160200
OG0002494	CARHR010500	Cg006G2160100
OG0002495	CARHR048320	Cg007G2271800
OG0002495	CARHR013090	Cg006G2136000
OG0002496	CARHR013230	Cg006G2134400
OG0002497	CARHR013900, CARHR013910	Cg006G2128300
OG0002497	CARHR146450	Cg002G0672700
OG0002498	CARHR145600	Cg002G0679700
OG0002498	CARHR014390	Cg006G2123800
OG0002499	CARHR145070	Cg002G0684200
OG0002499	CARHR014900	Cg006G2119300
OG0002500	CARHR015250	Cg006G2116100
OG0002500	CARHR144410	Cg002G0689200
OG0002501	CARHR016180	Cg006G2107300
OG0002501	CARHR073960	Cg007G2574800
OG0002502	CARHR017860	Cg006G2091900
OG0002502	CARHR257910, CARHR257920	Cg003G0881000, Cg003G0832100
OG0002503	CARHR022650	Cg006G2043500
OG0002503	CARHR071660	Cg007G2552500
OG0002504	CARHR023820	Cg006G2032300
OG0002504	CARHR063720	Cg007G2475000
OG0002505	CARHR023980	Cg006G2030800
OG0002505	CARHR063610	Cg007G2474200
OG0002506	CARHR063230	Cg007G2471700
OG0002506	CARHR024530	Cg006G2025000
OG0002507	CARHR011840	Cg006G2147900
OG0002507	CARHR050550	Cg007G2286700
OG0002508	CARHR294400	Cg001G0005500
OG0002509	CARHR246930	Cg001G0015800
OG0002510	CARHR246020	Cg001G0025400
OG0002510	CARHR292810	Cg005G1759600
OG0002511	CARHR245770	Cg001G0027700
OG0002511	CARHR114350	Cg005G1757500
OG0002512	CARHR245610	Cg001G0029100
OG0002512	CARHR292970	Cg005G1756000
OG0002513	CARHR243470, CARHR042980	Cg001G0049500
OG0002514	CARHR105680	Cg004G1387700, Cg004G1380000
OG0002514	CARHR242600	Cg001G0059200
OG0002515	CARHR240820	Cg001G0073400
OG0002515	CARHR115330	Cg005G1718300
OG0002516	CARHR116220	Cg005G1730200
OG0002516	CARHR240030	Cg001G0081500
OG0002517	CARHR239560	Cg001G0086800
OG0002517	CARHR239510	Cg001G0087200
OG0002519	CARHR056460	Cg007G2388400
OG0002523	CARHR260150	Cg003G0789500, Cg003G0790000
OG0002523	CARHR260160	Cg003G0790300
OG0002524	CARHR182290	Cg005G1691900
OG0002525	CARHR177020, CARHR177110	Cg008G2957700
OG0002530	CARHR184720	Cg005G1749900
OG0002531	CARHR294460	Cg001G0006300
OG0002532	CARHR155190	Cg002G0562900
OG0002533	CARHR157380	Cg002G0541700
OG0002533	CARHR277320	Cg003G1025200
OG0002534	CARHR156630	Cg002G0548200
OG0002535	CARHR144570	Cg002G0687900
OG0002535	CARHR015170	Cg006G2116900
OG0002537	CARHR070250	Cg007G2538100
OG0002538	CARHR196890	Cg008G2727900
OG0002539	CARHR197410	Cg008G2723500
OG0002539	CARHR197430	Cg008G2723400
OG0002540	CARHR197710	Cg008G2720500
OG0002540	CARHR076170	Cg004G1083600
OG0002541	CARHR198450	Cg008G2712900
OG0002541	CARHR075540	Cg004G1077600
OG0002542	CARHR198810	Cg008G2709000
OG0002542	CARHR075330	Cg004G1075400
OG0002543	CARHR163380	Cg002G0491900
OG0002543	CARHR132310	Cg005G1560800
OG0002544	CARHR201180	Cg008G2686600
OG0002544	CARHR187410	Cg008G2818000
OG0002545	CARHR278350	Cg003G1035500
OG0002546	CARHR277780	Cg003G1029400
OG0002546	CARHR204160	Cg008G2660000
OG0002547	CARHR251300	Cg003G0870100, Cg003G0727800
OG0002548	CARHR002880	Cg006G2231600
OG0002548	CARHR251770	Cg003G0866400, Cg003G0731900
OG0002549	CARHR007420	Cg006G2187700
OG0002549	CARHR122060	Cg005G1645600
OG0002550	CARHR123010	Cg005G1636600
OG0002551	CARHR124270	Cg005G1624800
OG0002551	CARHR006350	Cg006G2198900
OG0002552	CARHR126250	Cg005G1608600
OG0002552	CARHR004630	Cg006G2214400
OG0002553	CARHR003950	Cg006G2220700
OG0002554	CARHR003490	Cg006G2225600
OG0002554	CARHR179480	Cg008G2936700
OG0002555	CARHR179170	Cg008G2940600
OG0002555	CARHR003270	Cg006G2227800
OG0002556	CARHR027580	Cg006G1995100
OG0002557	CARHR027780	Cg006G1992600
OG0002558	CARHR129690	Cg005G1578000
OG0002558	CARHR031580	Cg006G1950800
OG0002559	CARHR160000	Cg002G0523500
OG0002559	CARHR280790	Cg003G1060400
OG0002560	CARHR279350	Cg003G1045900
OG0002561	CARHR203600	Cg008G2664500
OG0002563	CARHR276190	Cg003G1014800
OG0002563	CARHR156100	Cg002G0553700
OG0002564	CARHR275890	Cg003G1011800
OG0002564	CARHR205920	Cg008G2644300
OG0002565	CARHR205670	Cg008G2646800
OG0002565	CARHR275440	Cg003G1007200
OG0002566	CARHR189190	Cg008G2799500
OG0002567	CARHR150540	Cg002G0576000
OG0002567	CARHR274030	Cg003G0994500
OG0002568	CARHR273900	Cg003G0993500
OG0002568	CARHR150040	Cg002G0574100
OG0002569	CARHR273640	Cg003G0990600
OG0002569	CARHR154130	Cg002G0570800
OG0002570	CARHR155660	Cg002G0556500
OG0002570	CARHR272800	Cg003G0978800
OG0002571	CARHR016220	Cg006G2107000
OG0002572	CARHR074430	Cg007G2579000
OG0002572	CARHR151090, CARHR222110	Cg001G0253500
OG0002573	CARHR099290	Cg004G1301800
OG0002574	CARHR271230	Cg003G0964600
OG0002574	CARHR233300	Cg001G0144800
OG0002575	CARHR270770	Cg003G0959700
OG0002577	CARHR268750	Cg003G0942600
OG0002578	CARHR055380, CARHR055390	Cg007G2336000, Cg007G2336600
OG0002578	CARHR055370	Cg007G2336200, Cg007G2336300
OG0002579	CARHR250510	Cg014G3035000, Cg003G0720600
OG0002580	CARHR206240	Cg008G2641200
OG0002580	CARHR086750	Cg004G1181600
OG0002581	CARHR207530	Cg008G2629400
OG0002581	CARHR167530	Cg002G0450900
OG0002582	CARHR085160	Cg004G1165700
OG0002582	CARHR208510	Cg008G2619800
OG0002583	CARHR084760	Cg004G1161700
OG0002584	CARHR083260	Cg004G1148900
OG0002584	CARHR211830	Cg008G2588200
OG0002585	CARHR148210	Cg002G0656700
OG0002585	CARHR213380	Cg001G0382500
OG0002586	CARHR074220	Cg007G2576800
OG0002587	CARHR072410	Cg007G2559400
OG0002588	CARHR070090	Cg007G2536800
OG0002588	CARHR021400	Cg006G2057100
OG0002589	CARHR021240	Cg006G2058500
OG0002589	CARHR069960	Cg007G2535500
OG0002590	CARHR069820	Cg007G2534000
OG0002591	CARHR020810	Cg006G2062700
OG0002591	CARHR069640	Cg007G2532100
OG0002592	CARHR020700	Cg006G2063700
OG0002592	CARHR069530	Cg007G2531000
OG0002593	CARHR182990, CARHR289360, CARHR292330, CARHR292220, CARHR266170, CARHR183000, CARHR182960	Cg008G2867600, Cg008G2851900
OG0002593	CARHR186360	Cg002G0646900, Cg002G0646800, Cg008G2825300
OG0002594	CARHR117950	Cg005G1743500
OG0002595	CARHR044320, CARHR045850, CARHR043880, CARHR045840	Cg006G1781700, Cg006G1781600
OG0002596	CARHR044480	Cg006G1793100
OG0002596	CARHR088880	Cg004G1201200
OG0002597	CARHR044460	Cg006G1793300
OG0002597	CARHR088920	Cg004G1201800
OG0002598	CARHR044340	Cg006G1795000
OG0002599	CARHR044180	Cg006G1796500
OG0002599	CARHR089220	Cg004G1205100
OG0002600	CARHR162640	Cg002G0500700
OG0002600	CARHR130570	Cg005G1570700
OG0002601	CARHR099720	Cg004G1306600
OG0002601	CARHR220150	Cg001G0272200
OG0002602	CARHR221220	Cg001G0262200
OG0002602	CARHR098670	Cg004G1294700
OG0002604	CARHR067620	Cg007G2513900
OG0002605	CARHR026010	Cg006G2010200
OG0002605	CARHR061310	Cg007G2454300
OG0002606	CARHR061480	Cg007G2455800
OG0002606	CARHR025900	Cg006G2011300
OG0002607	CARHR128310	Cg005G1590600
OG0002607	CARHR259450	Cg003G0805600
OG0002608	CARHR177950	Cg008G2951800
OG0002608	CARHR226710	Cg001G0202000
OG0002609	CARHR094570	Cg004G1257100
OG0002610	CARHR040160	Cg006G1831700
OG0002611	CARHR096300	Cg004G1272400
OG0002611	CARHR040890	Cg006G1825900
OG0002612	CARHR043140	Cg006G1806200
OG0002613	CARHR043150	Cg006G1806000
OG0002613	CARHR090510	Cg004G1218400
OG0002614	CARHR090500	Cg004G1218300
OG0002614	CARHR043160	Cg006G1805900
OG0002616	CARHR184140	Cg008G2879700
OG0002617	CARHR289400	Cg004G1371600
OG0002618	CARHR106510	Cg004G1397300
OG0002618	CARHR242910	Cg001G0055800
OG0002619	CARHR106860	Cg004G1401200
OG0002619	CARHR091860	Cg004G1231200
OG0002620	CARHR107030	Cg004G1403000
OG0002620	CARHR243330	Cg001G0050600
OG0002621	CARHR243380	Cg001G0050100
OG0002622	CARHR229350	Cg001G0179500
OG0002623	CARHR255270, CARHR255260	Cg003G0760200, Cg003G0760300
OG0002624	CARHR173380	Cg002G0400200
OG0002624	CARHR143540	Cg005G1448000
OG0002625	CARHR171760	Cg002G0416100
OG0002625	CARHR141220	Cg005G1469800
OG0002626	CARHR170170	Cg002G0429400
OG0002626	CARHR139030	Cg005G1491000
OG0002627	CARHR168260	Cg002G0445100
OG0002628	CARHR137350	Cg005G1507700
OG0002629	CARHR167540, CARHR254100	Cg002G0450800
OG0002629	CARHR136710	Cg005G1514300
OG0002630	CARHR166290	Cg002G0463300
OG0002630	CARHR135480	Cg005G1526900
OG0002631	CARHR165200	Cg002G0474400
OG0002631	CARHR134250	Cg005G1538300
OG0002632	CARHR099470, CARHR099450, CARHR099460	Cg004G1304400
OG0002632	CARHR099480	Cg004G1304600
OG0002633	CARHR163820	Cg002G0487600
OG0002634	CARHR235450	Cg001G0125400
OG0002634	CARHR266650	Cg007G2449300, Cg003G0918700
OG0002635	CARHR102770	Cg004G1334800
OG0002635	CARHR216910	Cg001G0315800
OG0002636	CARHR214090	Cg001G0353300
OG0002636	CARHR059720	Cg007G2439100
OG0002637	CARHR237250	Cg001G0107800
OG0002637	CARHR110170	Cg004G1434400
OG0002638	CARHR134410	Cg005G1536700
OG0002639	CARHR026340	Cg006G2007000
OG0002640	CARHR001300	Cg006G2245900
OG0002640	CARHR249470	Cg003G0710800, Cg014G3045000
OG0002641	CARHR112100	Cg005G1776600
OG0002642	CARHR247550	Cg001G0010000
OG0002643	CARHR032370, CARHR256160	Cg003G0772700
OG0002643	CARHR032360	Cg006G1942600
OG0002644	CARHR111630	Cg004G1446800
OG0002645	CARHR170670	Cg002G0424700
OG0002645	CARHR140140	Cg005G1480600
OG0002646	CARHR138730	Cg005G1493800
OG0002647	CARHR194880	Cg008G2745900
OG0002648	CARHR081440	Cg004G1132300
OG0002648	CARHR182480	Cg008G2860700, Cg008G2845900
OG0002649	CARHR083660	Cg004G1152700
OG0002649	CARHR211260	Cg008G2593400
OG0002650	CARHR083830	Cg004G1153900
OG0002651	CARHR086180	Cg004G1176200
OG0002651	CARHR207030, CARHR207020	Cg008G2635300
OG0002652	CARHR087680	Cg004G1190600
OG0002652	CARHR087690	Cg004G1190800
OG0002653	CARHR038190	Cg006G1847200
OG0002653	CARHR093300	Cg004G1245200
OG0002654	CARHR114130	Cg005G1760400
OG0002654	CARHR246150	Cg001G0024100
OG0002655	CARHR262820	Cg001G0364300
OG0002656	CARHR220760	Cg001G0265300
OG0002656	CARHR098970	Cg004G1297700
OG0002657	CARHR098910	Cg004G1296800
OG0002657	CARHR220870	Cg001G0264300
OG0002658	CARHR098230	Cg004G1290500
OG0002658	CARHR098210	Cg004G1290300
OG0002660	CARHR215120	Cg001G0339200
OG0002660	CARHR058200	Cg007G2425400
OG0002661	CARHR185360	Cg008G2836200
OG0002661	CARHR185380	Cg008G2836400
OG0002662	CARHR250030	Cg003G0716100, Cg014G3039500
OG0002663	CARHR002340	Cg006G2236200
OG0002664	CARHR007320, CARHR007330	Cg006G2188800
OG0002664	CARHR007340	Cg006G2188600
OG0002665	CARHR009620	Cg006G2167700
OG0002665	CARHR054450	Cg007G2324200
OG0002666	CARHR010190	Cg006G2162400
OG0002666	CARHR283920	Cg007G2314200
OG0002667	CARHR051820	Cg007G2296800
OG0002667	CARHR010850, CARHR113010	Cg006G2156500
OG0002668	CARHR011580	Cg006G2149900
OG0002670	CARHR014230	Cg006G2125700
OG0002670	CARHR145830	Cg002G0677000
OG0002671	CARHR014490	Cg006G2123200
OG0002672	CARHR144120	Cg002G0692300
OG0002672	CARHR015460	Cg006G2114100
OG0002673	CARHR015690	Cg006G2111900
OG0002674	CARHR017580	Cg006G2094200
OG0002674	CARHR072000	Cg007G2556000
OG0002675	CARHR065320	Cg007G2494100
OG0002675	CARHR017950	Cg006G2091100
OG0002677	CARHR129590	Cg005G1578800
OG0002677	CARHR294000	Cg001G0001200
OG0002678	CARHR111960	Cg005G1777700
OG0002678	CARHR294440	Cg001G0006100
OG0002680	CARHR114220	Cg005G1759700
OG0002680	CARHR246040	Cg001G0025100
OG0002681	CARHR242830	Cg001G0055100
OG0002681	CARHR106610	Cg004G1398300, Cg004G1398400
OG0002682	CARHR242290	Cg001G0056400
OG0002682	CARHR106450	Cg004G1396800
OG0002683	CARHR242570	Cg001G0059000
OG0002683	CARHR105670	Cg004G1379800, Cg004G1387800
OG0002684	CARHR240460	Cg001G0077500
OG0002685	CARHR286470	Cg005G1716300
OG0002685	CARHR240950	Cg001G0072100
OG0002687	CARHR286410	Cg004G1371300
OG0002688	CARHR116630	Cg005G1734700
OG0002689	CARHR103730	Cg007G2562100
OG0002690	CARHR026790	Cg006G2003100
OG0002690	CARHR027020	Cg006G2000900
OG0002694	CARHR053340, CARHR053280	Cg007G2309900
OG0002695	CARHR258940, CARHR082590, CARHR082560, CARHR082550, CARHR219870	Cg004G1142900
OG0002696	CARHR114330	Cg005G1709600, Cg005G1749100, Cg005G1749200, Cg005G1749300, Cg005G1749700, Cg005G1757300, Cg001G0223200
OG0002699	CARHR264770	Cg003G0900700
OG0002700	CARHR265060	Cg003G0904300
OG0002705	CARHR267770	Cg003G0932900
OG0002706	CARHR195430	Cg008G2741300
OG0002706	CARHR195420	Cg008G2741400
OG0002707	CARHR106670	Cg004G1399400
OG0002708	CARHR075650	Cg004G1078500
OG0002710	CARHR201100, CARHR201110	Cg008G2687300
OG0002711	CARHR203660	Cg008G2664000
OG0002711	CARHR278580	Cg003G1037500
OG0002712	CARHR214610	Cg001G0348300, Cg001G0348900
OG0002712	CARHR159770	Cg002G0525500
OG0002713	CARHR204340	Cg008G2658600
OG0002714	CARHR275220	Cg003G1005400
OG0002714	CARHR205510	Cg008G2648600
OG0002715	CARHR120220	Cg005G1663000
OG0002715	CARHR008120	Cg006G2181200
OG0002716	CARHR120390	Cg005G1660100
OG0002717	CARHR125310	Cg005G1616000
OG0002717	CARHR005340	Cg006G2207700
OG0002718	CARHR003860	Cg006G2221600
OG0002718	CARHR127330	Cg005G1599600
OG0002719	CARHR210350	Cg008G2601000
OG0002719	CARHR179740	Cg008G2934400
OG0002720	CARHR232930	Cg001G0148600, Cg001G0148500
OG0002721	CARHR037070	Cg006G1858700
OG0002721	CARHR181610	Cg008G2897800
OG0002723	CARHR128690	Cg005G1587200
