Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0003193	CARHR166800	XP_009139085.1
OG0003194	CARHR222400, CARHR222410, CARHR133970, CARHR133960	XP_009141793.2, XP_009133348.1, XP_009143336.1
OG0003195	CARHR245350	XP_009138463.1, XP_009140331.1
OG0003196	CARHR116490	XP_009117079.1
OG0003198	CARHR186090	XP_018508090.1
OG0003198	CARHR079630	XP_009134820.1
OG0003199	CARHR111240	XP_009112631.1, XP_009102004.2
OG0003199	CARHR236190	XP_009129641.1
OG0003200	CARHR185290	XP_009151260.1, XP_009129817.2
OG0003201	CARHR079620	XP_009124072.1, XP_009147256.1, XP_009134819.1
OG0003202	CARHR194040	XP_009131712.1
OG0003203	CARHR081870	XP_009147095.1
OG0003206	CARHR087360	XP_033142348.1, XP_033148869.1, XP_009146579.1
OG0003207	CARHR089470	XP_009128556.1, XP_009144993.1
OG0003208	CARHR157630, CARHR283740, CARHR112470, CARHR094030	XP_009146116.1, XP_009112576.1
OG0003210	CARHR214690	XP_009103206.1
OG0003210	CARHR214750	XP_009125055.1
OG0003211	CARHR004090	XP_009119263.2, XP_009111086.2
OG0003211	CARHR010410	XP_033128735.1
OG0003212	CARHR006840	XP_033132517.1
OG0003212	CARHR006830	XP_033132521.1
OG0003213	CARHR008310	XP_009110895.1
OG0003214	CARHR052940	XP_009103320.1
OG0003215	CARHR013030	XP_009118059.1, XP_009148571.1
OG0003216	CARHR013530	XP_009118018.1
OG0003217	CARHR144710	XP_009101277.1
OG0003218	CARHR017870	XP_009110416.1, XP_009149175.1
OG0003219	CARHR022960, CARHR258050, CARHR022900, CARHR182150, CARHR182360	XP_033137104.1, XP_009103230.1
OG0003220	CARHR023020	XP_009115616.1
OG0003221	CARHR023270	XP_009115585.1
OG0003222	CARHR023300	XP_009103210.1, XP_009115580.1
OG0003224	CARHR053520	XP_009113287.1
OG0003224	CARHR053490	XP_009113286.1
OG0003225	CARHR290630	XP_033144816.1
OG0003226	CARHR037600, CARHR037610	XP_009145033.1, XP_009148008.1
OG0003227	CARHR242480	XP_009138278.2, XP_009113948.1
OG0003228	CARHR241810, CARHR241800	XP_033144404.1, XP_033144515.1
OG0003229	CARHR025230	XP_009110032.2
OG0003230	CARHR235330	XP_009143697.1
OG0003230	CARHR057320, CARHR056390	XP_009127377.1
OG0003231	CARHR146250	XP_009152149.1
OG0003231	CARHR146130	XP_033139876.1
OG0003233	CARHR244690	XP_009138418.2, XP_009109316.1
OG0003236	CARHR113710	XP_009140363.1, XP_009112519.1
OG0003237	CARHR153500	XP_033129734.1, XP_009129683.1
OG0003239	CARHR150420, CARHR150390, CARHR150410, CARHR150350, CARHR150340	XP_009150075.1
OG0003240	CARHR181630, CARHR264030	XP_033128071.1, XP_033128985.1, XP_033128072.1
OG0003247	CARHR154930	XP_009149965.2
OG0003247	CARHR285600	XP_009150445.2
OG0003248	CARHR156820, CARHR156810	XP_009150821.1, XP_009150805.1, XP_018515530.2
OG0003249	CARHR175040, CARHR149580	XP_009128879.1
OG0003250	CARHR198170	XP_009121605.1, XP_009131443.1
OG0003250	CARHR075780	XP_009134623.1
OG0003251	CARHR199320	XP_009131381.1
OG0003252	CARHR187430	XP_009130043.1
OG0003253	CARHR224760	XP_009131732.1
OG0003254	CARHR293760	XP_009150576.1
OG0003254	CARHR203060	XP_009131148.1
OG0003255	CARHR203070	XP_009122077.1
OG0003256	CARHR203150	XP_009122081.1, NP_001288991.1, XP_009125323.1, XP_018512519.1
OG0003257	CARHR203740	XP_009131119.1, XP_009122531.1
OG0003258	CARHR278240	XP_009130448.1, XP_009150507.1
OG0003258	CARHR203950	XP_009125762.1
OG0003259	CARHR123040	XP_009144351.1
OG0003259	CARHR207560	XP_009133841.1
OG0003260	CARHR123940	XP_009141068.2, XP_009132739.2
OG0003261	CARHR124030	XP_009141078.1, XP_009144290.1
OG0003262	CARHR005060	XP_033138573.1
OG0003263	CARHR039270, CARHR039280	XP_009145067.1, XP_009144673.1, XP_033130304.1, XP_009147908.1
OG0003266	CARHR024910	XP_009115433.1, XP_009110057.1
OG0003267	CARHR029800	XP_033137227.1
OG0003267	CARHR029790	XP_033130684.1
OG0003268	CARHR032520	XP_009136511.1
OG0003269	CARHR277980	XP_009150477.1, XP_009130436.2
OG0003270	CARHR099960, CARHR274970	XP_009130153.1, XP_033138938.1, XP_009136444.1
OG0003272	CARHR146470	XP_033139844.1
OG0003273	CARHR190580	XP_009131901.1
OG0003274	CARHR244900	XP_033133025.1
OG0003274	CARHR108930	XP_033132047.1
OG0003275	CARHR087670	XP_009135282.2, XP_009135285.2, XP_009124708.2
OG0003276	CARHR272290	XP_033141386.1, XP_009132279.1, XP_009120355.2
OG0003277	CARHR234130	XP_009142455.1, XP_009137600.1
OG0003278	CARHR158750	XP_009149712.1, XP_009152207.1
OG0003279	CARHR158730, CARHR279680	XP_009150125.1
OG0003280	CARHR040500, CARHR210130	XP_009125487.1
OG0003281	CARHR012640	XP_009122810.1, XP_009125438.1
OG0003282	CARHR023720	XP_033144221.1, XP_009127815.1, XP_009104947.1
OG0003283	CARHR115540	XP_009127607.1
OG0003285	CARHR225790	XP_009136970.1, XP_009132304.1
OG0003286	CARHR226510	XP_009133175.1, XP_009133165.2, XP_009137017.2
OG0003287	CARHR022660, CARHR022600, CARHR022630	XP_009104585.1, XP_009106521.2
OG0003288	CARHR172830	XP_033146009.1
OG0003289	CARHR098370	XP_009148046.1
OG0003289	CARHR221460	XP_009107806.1
OG0003290	CARHR098110	XP_009145416.2
OG0003290	CARHR221720	XP_033140821.1
OG0003291	CARHR047760	XP_033144230.1
OG0003292	CARHR025090	XP_009110048.1, XP_033135140.1
OG0003293	CARHR042080	XP_009144960.1
OG0003294	CARHR090600	XP_009146231.1
OG0003295	CARHR225150	XP_009136926.1, XP_009131621.1
OG0003297	CARHR277080	XP_009150384.1
OG0003298	CARHR226400	XP_009132976.1
OG0003299	CARHR264060	XP_009132612.1
OG0003300	CARHR040310	XP_009105314.1
OG0003301	CARHR281670	XP_009149079.1
OG0003301	CARHR160970	XP_009115817.1
OG0003303	CARHR133290	XP_009133275.1
OG0003303	CARHR164080	XP_009139259.1
OG0003304	CARHR116450, CARHR116440, CARHR234850	XP_009143203.1
OG0003304	CARHR234860	XP_009108849.2
OG0003305	CARHR218290	XP_009107670.2, XP_009112683.1
OG0003306	CARHR102050	XP_009102403.1
OG0003306	CARHR183990	XP_009151631.1
OG0003307	CARHR060430	XP_018508212.1
OG0003309	CARHR044840	XP_009106898.1, XP_009147521.1
OG0003310	CARHR036040	XP_009123064.1
OG0003311	CARHR142630	XP_009118824.1, XP_009142549.1
OG0003312	CARHR069720	XP_009106272.1
OG0003312	CARHR139440	XP_009143011.1
OG0003313	CARHR242940	XP_009110778.1
OG0003314	CARHR185710	XP_009151231.1
OG0003315	CARHR187050	XP_009124948.1
OG0003316	CARHR194020	XP_009120929.1
OG0003317	CARHR183250	XP_009129743.1, XP_009151666.1
OG0003318	CARHR090330	XP_009146263.1, XP_009115623.1
OG0003319	CARHR092090	XP_009146056.1, XP_009114175.2
OG0003321	CARHR240410	XP_009109097.1, XP_009144418.1
OG0003322	CARHR264020	XP_033145838.1
OG0003324	CARHR238070	XP_009137893.1
OG0003324	CARHR146550	XP_009128021.2
OG0003325	CARHR182030	XP_009111881.2
OG0003326	CARHR161400	XP_009115879.2, XP_009136634.2
OG0003327	CARHR249030	XP_009111444.1
OG0003328	CARHR249330	XP_033143211.1
OG0003329	CARHR238520	XP_009108977.1
OG0003330	CARHR007020	XP_009118447.2, XP_009118969.1
OG0003330	CARHR122980	XP_033145178.1
OG0003331	CARHR214520	XP_009148126.2, XP_033132317.1
OG0003332	CARHR014850	XP_009110543.1
OG0003332	CARHR145170	XP_009101242.1
OG0003333	CARHR016380	XP_009117798.2, XP_009149017.1
OG0003334	CARHR019910	XP_009149412.1, XP_009149407.1, XP_009117552.1, XP_009110282.2, XP_009110283.1
OG0003335	CARHR020900	XP_009103342.1, XP_009149525.1
OG0003336	CARHR023230	XP_009103215.1
OG0003336	CARHR064650	XP_009105806.2
OG0003337	CARHR063990	XP_009115557.1
OG0003337	CARHR023640	XP_009110113.1
OG0003338	CARHR063160	XP_033130289.1, XP_009104968.1
OG0003339	CARHR281090, CARHR281080	XP_033141164.1, XP_033141223.1
OG0003339	CARHR281100	XP_033134119.1
OG0003340	CARHR173910	XP_009128970.1, XP_009101420.1
OG0003342	CARHR057680	XP_009127454.1
OG0003342	CARHR215890	XP_009139711.1
OG0003343	CARHR237300	XP_009128695.1
OG0003345	CARHR183180	XP_009140088.1, XP_033131094.1
OG0003346	CARHR282350	XP_033138925.1
OG0003347	CARHR243940	XP_009109286.1, XP_009138380.1, XP_009151452.1, XP_018509315.1, XP_018513560.1
OG0003348	CARHR243920, CARHR193120	XP_033133164.1, XP_009138379.1, XP_009151705.1, XP_009151594.1
OG0003349	CARHR242630	XP_009138268.1
OG0003350	CARHR240230	XP_009138078.1, XP_018509150.1, XP_009108879.1
OG0003351	CARHR064940	XP_009104877.1, XP_009127898.1
OG0003352	CARHR248970	XP_009134529.1
OG0003353	CARHR235180	XP_009109131.1, XP_009137666.1, XP_009143539.1
OG0003356	CARHR027320, CARHR256700, CARHR189100	XP_009115088.1
OG0003356	CARHR152810	XP_033147460.1, XP_033147459.1
OG0003362	CARHR273140, CARHR154810, CARHR122170	XP_033138801.1
OG0003364	CARHR148240	XP_009129455.1
OG0003364	CARHR213400	XP_009140054.1, XP_033130938.1
OG0003366	CARHR089420	XP_009135377.1, XP_009146378.2
OG0003367	CARHR116240	XP_018513114.1
OG0003369	CARHR101350	XP_018508678.1, XP_009102944.1, XP_009102435.1
OG0003372	CARHR156710	XP_009150779.1, NP_001288820.1
OG0003373	CARHR027370	XP_033137133.1
OG0003373	CARHR027460	XP_009113714.1
OG0003374	CARHR032160	XP_009151453.1, XP_009114857.1
OG0003375	CARHR257230, CARHR257250	XP_009145736.1, XP_009111476.1
OG0003376	CARHR103470	XP_009136197.1, XP_009102355.1
OG0003377	CARHR196900, CARHR196920, CARHR062790, CARHR196930, CARHR196950, CARHR289010	XP_009126108.1, XP_033139556.1, XP_033139557.1, XP_033143170.1
OG0003378	CARHR197080	XP_009121503.1
OG0003379	CARHR213040	XP_033145432.1
OG0003381	CARHR200910	XP_009121869.1
OG0003384	CARHR245990	XP_009138503.1
OG0003385	CARHR205000	XP_009125720.1, XP_009131042.1, XP_009122429.1
OG0003386	CARHR205400	XP_033138440.1
OG0003386	CARHR205410	XP_009131008.2, XP_009125700.2
OG0003387	CARHR232340	XP_009138660.2
OG0003388	CARHR232290	XP_009138611.1
OG0003389	CARHR126420	XP_009118163.1, XP_009148635.1
OG0003390	CARHR123520	XP_009144319.1, XP_009141050.1
OG0003392	CARHR179150	XP_009123931.2, XP_009101736.1
OG0003393	CARHR030100	XP_009115120.1
OG0003394	CARHR030110	XP_009115118.1, XP_009133006.1, XP_009141406.1
OG0003395	CARHR279860	XP_033129429.1
OG0003395	CARHR158850	XP_009115659.1
OG0003396	CARHR278620	XP_009112146.1, XP_009131122.1
OG0003397	CARHR241680	XP_009108786.1, XP_009121158.1, XP_009138195.1, XP_018515249.1
OG0003398	CARHR277020	XP_009130244.1
OG0003399	CARHR276760	XP_009130242.1, XP_033135739.1
OG0003400	CARHR276670	XP_009130238.1
OG0003401	CARHR189580	XP_033129570.1, XP_033140506.1
OG0003402	CARHR191930	XP_033141491.1, XP_033138618.1
OG0003404	CARHR272500	XP_009120382.1
OG0003405	CARHR270370, CARHR000660	XP_009132187.1, XP_009120180.1
OG0003406	CARHR037090, CARHR039020	XP_009151586.2
OG0003408	CARHR208320	XP_018513165.2, XP_009125582.1, XP_033138162.1, XP_009122548.1
OG0003409	CARHR209780	XP_009130764.1
OG0003410	CARHR083690	XP_009146936.1
OG0003410	CARHR211240	XP_009130684.1
OG0003411	CARHR083200	XP_009123801.1
OG0003412	CARHR083160	XP_009135087.1, XP_009146976.2
OG0003413	CARHR086870	XP_009140150.1
OG0003414	CARHR072520, CARHR017240	XP_009128320.1, XP_009106607.2
OG0003415	CARHR112440, CARHR106820, CARHR247590, CARHR106830	XP_009101896.1, XP_033132994.1
OG0003416	CARHR070070, CARHR070080	XP_009104670.1, XP_009128182.1, XP_009106321.1
OG0003418	CARHR089370	XP_009146371.1
OG0003418	CARHR043950	XP_009116933.1
OG0003419	CARHR043660	XP_009144771.1
OG0003421	CARHR099650	XP_009106438.1, XP_009102595.1
OG0003422	CARHR292870	XP_018509956.2
OG0003422	CARHR245650	XP_009137459.2
OG0003424	CARHR292470	XP_033136950.1, XP_009151868.2
OG0003425	CARHR025220	XP_009103106.1, XP_009115400.1
OG0003426	CARHR225160	XP_018508030.1, XP_009131645.1
OG0003427	CARHR041920	NP_001288913.1, XP_009147731.1
OG0003428	CARHR041930	XP_009144879.1
OG0003429	CARHR043130	XP_009147647.1
OG0003429	CARHR111440	XP_033131220.1
OG0003430	CARHR152100	XP_009151814.1
OG0003430	CARHR262560	XP_009139914.1
OG0003431	CARHR225550, CARHR225540	XP_033133282.1, XP_033144868.1
OG0003434	CARHR264100	XP_009119432.1, XP_009132607.1
OG0003435	CARHR256790	XP_033140987.1
OG0003435	CARHR256780	XP_033138056.1
OG0003437	CARHR177980	XP_009113887.2
OG0003438	CARHR227270	XP_033132463.1, XP_018515291.2
OG0003440	CARHR228660	XP_009137218.1, XP_009108535.1, XP_009135379.1, XP_009135393.2
OG0003441	CARHR033890	XP_009107922.1, XP_018510041.1
OG0003442	CARHR139740	XP_009143043.1
OG0003443	CARHR169060	XP_009116543.1, XP_009138946.1, XP_009104166.1
OG0003444	CARHR136540	XP_009133486.1
OG0003445	CARHR167160, CARHR163700	XP_009139050.2, XP_009139053.2
OG0003446	CARHR135290	XP_009143233.1, XP_009141877.1
OG0003447	CARHR103030	XP_033145019.1, XP_009102362.1
OG0003448	CARHR100450	XP_009105912.1, XP_009135890.1, XP_009102511.1
OG0003449	CARHR245030	XP_009124616.1, XP_009109333.1, XP_033146472.1
OG0003452	CARHR033540	XP_033136102.1
OG0003453	CARHR142820	XP_009142537.1
OG0003454	CARHR142750	XP_009142542.1
OG0003455	CARHR141040	XP_033142437.1, XP_009142364.1, XP_009143170.1
OG0003456	CARHR140000	XP_009143067.1
OG0003457	CARHR139120	XP_009133649.2
OG0003458	CARHR139100	XP_009142236.1, XP_009142979.2
OG0003459	CARHR194010	XP_009129651.1
OG0003460	CARHR080820, CARHR080810	XP_033147242.1
OG0003461	CARHR213130, CARHR176030, CARHR176040, CARHR213100, CARHR213110, CARHR213090, CARHR213140, CARHR081210	XP_009134914.1
OG0003462	CARHR083390, CARHR083530	XP_009135075.1, XP_009146954.1
OG0003463	CARHR145210, CARHR086010	XP_009146722.1
OG0003464	CARHR086460, CARHR086470	XP_009121027.1, XP_009146670.2, XP_009135195.1
OG0003465	CARHR088310	XP_009117633.2, XP_009135312.1, XP_009146469.1, XP_009146520.1
OG0003466	CARHR105710, CARHR088450	XP_009117519.2, XP_009146459.2
OG0003467	CARHR090980	XP_009135462.2
OG0003468	CARHR231770	XP_009137991.1, XP_009137982.1
OG0003469	CARHR238770	XP_009114608.1
OG0003470	CARHR008840	XP_009110866.2, XP_009118334.1, XP_009148151.1
OG0003471	CARHR007850, CARHR007840	XP_009110909.1
OG0003472	CARHR009490	XP_033133455.1, XP_009110824.1, XP_009118317.1, XP_009148248.1
OG0003473	CARHR010070	XP_009118288.1, XP_009148314.1
OG0003474	CARHR010310	XP_009148340.1
OG0003474	CARHR283810	XP_009102924.1
OG0003475	CARHR012750	XP_009148589.1
OG0003477	CARHR015140	XP_009148845.1, XP_033133745.1
OG0003478	CARHR223680	XP_009103670.1
OG0003479	CARHR262030	XP_009117701.1
OG0003480	CARHR264880	XP_009111594.1
OG0003481	CARHR173550, CARHR223760	XP_009101386.2, XP_009128999.1
OG0003482	CARHR092300	NP_001288833.1
OG0003483	CARHR141560	XP_009129412.1, XP_009151956.2
OG0003484	CARHR294150	XP_009101945.1
OG0003485	CARHR245950	XP_009134675.1
OG0003485	CARHR245960	XP_009134560.1
OG0003486	CARHR244150	XP_009150254.2, XP_033133994.1, XP_009109272.1
OG0003487	CARHR242800	XP_009110966.1, XP_009108718.1, XP_009138310.1
OG0003488	CARHR117900	XP_009117233.1
OG0003489	CARHR023550, CARHR023570, CARHR023560, CARHR023580, CARHR024050, CARHR024040	XP_009103191.1, XP_009110120.1, XP_009103192.1
OG0003494	CARHR045300	XP_009144739.1, XP_018509197.1, XP_009147496.1
OG0003496	CARHR058980	XP_033129569.1
OG0003497	CARHR220460, CARHR056340, CARHR059750	XP_009105266.1, XP_009127540.1
OG0003501	CARHR189320	XP_009144633.1
OG0003502	CARHR265660	XP_009132517.1
OG0003503	CARHR146290	XP_033146431.1, XP_009142093.1
OG0003505	CARHR223000	XP_009102843.1, XP_033130142.1, XP_033137277.1, XP_033137280.1, XP_033137281.1
OG0003514	CARHR196270	XP_009126145.2
OG0003515	CARHR197440	XP_009121538.1
OG0003515	CARHR018880	XP_009126074.2, XP_033128117.1
OG0003516	CARHR201750	XP_009131204.2, XP_033137721.1
OG0003516	CARHR201760	XP_009111668.1
OG0003517	CARHR204070	XP_018511099.1
OG0003517	CARHR095280	XP_009145754.1
OG0003518	CARHR204450	XP_009117524.2, XP_033137492.1
OG0003519	CARHR275170	XP_009136468.1
OG0003521	CARHR119810	XP_009140787.1
OG0003522	CARHR120330	XP_009103614.1
OG0003523	CARHR121270	XP_033145166.1, XP_009103676.1
OG0003525	CARHR123850	XP_009144303.1
OG0003526	CARHR068770	XP_009144228.1
OG0003527	CARHR125030	XP_009141167.1
OG0003528	CARHR125230, CARHR008820	XP_009132804.1, XP_033147610.1
OG0003529	CARHR126050	XP_009143961.1, XP_009132840.1
OG0003530	CARHR179900, CARHR003560	XP_009101768.1, XP_009123900.1
OG0003532	CARHR030270	XP_009107764.2, XP_009149748.1
OG0003533	CARHR066690	XP_033139889.1
OG0003534	CARHR181420, CARHR280300, CARHR053680, CARHR181410	XP_009112368.2, XP_009103435.2, XP_009103432.2
OG0003535	CARHR279420	XP_009150633.2
OG0003536	CARHR205950	XP_009130982.1
OG0003537	CARHR275580	XP_033140414.1, XP_009150119.1
OG0003538	CARHR289290	XP_009151095.1
OG0003540	CARHR190550	XP_033142415.1, XP_033142411.1, XP_033142413.1, XP_033142409.1, XP_009126578.2
OG0003541	CARHR274170	XP_009120581.1, XP_009120583.1
OG0003543	CARHR285860	XP_009120460.1, XP_009126695.1
OG0003544	CARHR285750	XP_033137996.1, XP_009126698.1, XP_009131998.1
OG0003545	CARHR272100	XP_009120337.1, XP_009132068.2, XP_009126768.1
OG0003546	CARHR271540	XP_009126813.1, XP_033137694.1, XP_009132107.2, XP_018512815.2
OG0003547	CARHR007870	XP_009148063.1
OG0003548	CARHR268940, CARHR268950	XP_033144577.1, XP_033138714.1
OG0003549	CARHR205930	XP_009130983.1, XP_033141756.1, XP_009122362.1
OG0003550	CARHR207240	XP_009122204.1
OG0003551	CARHR208090	XP_009130870.1, XP_009125590.1
OG0003551	CARHR085440	XP_033147834.1
OG0003552	CARHR109910	XP_033136747.1
OG0003554	CARHR148830	XP_009151960.1
OG0003555	CARHR072650	XP_009106615.1, XP_009104555.1
OG0003556	CARHR071730	XP_009106538.1
OG0003558	CARHR039830, CARHR039820, CARHR039840	XP_009145108.1, XP_009147892.1
OG0003559	CARHR220600	XP_009139515.1
OG0003560	CARHR220780	XP_009107785.1, XP_009144692.1, XP_009148621.1
OG0003561	CARHR256820, CARHR102080, CARHR256830	XP_009140873.1
OG0003563	CARHR066270, CARHR066280	XP_009105978.1, XP_009104823.1
OG0003564	CARHR068100	XP_009149378.1
OG0003564	CARHR019580	XP_033133170.1, XP_009117574.1
OG0003565	CARHR146670	XP_009152113.2, XP_033136452.1
OG0003566	CARHR062460	XP_009105500.1
OG0003567	CARHR176340	XP_009114399.1
OG0003568	CARHR181160	XP_009114023.1, XP_009101823.1
OG0003569	CARHR023920, CARHR023930	XP_033134621.1, XP_009103170.1
OG0003571	CARHR227430, CARHR227410	XP_009134043.2, XP_033138954.1
OG0003572	CARHR226580	XP_009108437.1
OG0003573	CARHR222920	XP_009123018.1, XP_009145770.1, XP_009136777.1
OG0003574	CARHR161610	XP_009115902.1, XP_009115900.1
OG0003575	CARHR173240	XP_033135540.1, XP_033146752.1
OG0003577	CARHR142420	XP_009142569.1
OG0003578	CARHR078640	XP_009116832.1
OG0003579	CARHR171130	XP_009138818.1
OG0003580	CARHR166300	XP_009127351.3, XP_009116313.2
OG0003581	CARHR168460	XP_009104107.2
OG0003582	CARHR167870	XP_033136062.1, XP_033146413.1, XP_033130984.1
OG0003582	CARHR137000	XP_033145667.1, XP_033143843.1, XP_009142788.1
OG0003583	CARHR165140, CARHR165150	XP_009103952.1, XP_009116213.1
OG0003584	CARHR163170	XP_009103854.1
OG0003585	CARHR266800	XP_009132464.1
OG0003586	CARHR214630	XP_009105225.1
OG0003586	CARHR058840	XP_033141316.1
OG0003587	CARHR166100	XP_009116299.2
OG0003588	CARHR158020	XP_009133554.1
OG0003589	CARHR161250	XP_009115852.1, XP_009115850.1
OG0003590	CARHR131760	XP_009133204.1, XP_009143450.1, XP_033146945.1, XP_009133205.1
OG0003592	CARHR115110	XP_009140738.1
OG0003594	CARHR255210	XP_009134236.1, XP_009141047.1, XP_009108174.1
OG0003595	CARHR186940	XP_033139351.1, XP_009129934.1, XP_009111711.2
OG0003596	CARHR185830	XP_009151222.1
OG0003596	CARHR054200	XP_009111935.2, XP_033136598.1
OG0003597	CARHR003460	XP_009112666.1
OG0003597	CARHR003470	XP_009119329.1
OG0003598	CARHR112950, CARHR041480, CARHR040260	XP_033128458.1, XP_033128456.1, XP_033134852.1
OG0003599	CARHR194810	XP_009120993.1, XP_009131647.1
OG0003600	CARHR080730, CARHR080680	XP_009138285.1
OG0003601	CARHR087140	XP_009146604.1, XP_009135242.1, XP_009120462.1
OG0003602	CARHR090530	XP_009146240.1
OG0003604	CARHR117820	XP_009140531.2
OG0003604	CARHR238900	XP_009127344.1
OG0003605	CARHR096380	XP_009135700.1, XP_033129947.1
OG0003606	CARHR096460	XP_009110293.1, XP_009145603.1
OG0003607	CARHR099410	XP_009107989.1
OG0003608	CARHR099270	XP_009102634.1, XP_009135853.1
OG0003609	CARHR144620	XP_009114216.2, XP_009129180.2
OG0003610	CARHR055610	XP_009143775.1
OG0003612	CARHR162200	XP_009136676.1, XP_009139454.1, XP_009115942.1
OG0003613	CARHR023400, CARHR000760	XP_009118817.1
OG0003614	CARHR002270	XP_009119597.1, XP_009111176.1
OG0003616	CARHR005610	XP_033135621.1, XP_009118555.2, XP_009119089.2
OG0003617	CARHR005870	XP_009119069.1
OG0003618	CARHR008170, CARHR008190	XP_033134017.1
OG0003619	CARHR010210	XP_033128269.1, XP_009113921.1
OG0003620	CARHR053270	XP_033133365.1, XP_009138566.2
OG0003621	CARHR010750	XP_009144433.1, XP_009118243.1, XP_033129880.1
OG0003622	CARHR011320	XP_009148443.1
OG0003623	CARHR012510	XP_009118105.1, XP_009148609.2
OG0003624	CARHR015360	XP_009117872.1
OG0003625	CARHR017080	XP_009110449.1
OG0003627	CARHR021170	XP_009149551.1
OG0003628	CARHR178180	XP_009101646.1
OG0003629	CARHR242660, CARHR242670	XP_009138267.1, XP_009115735.1
OG0003630	CARHR241020	XP_009125119.1
OG0003631	CARHR241880	XP_009108773.1, XP_009119230.1
OG0003632	CARHR059710, CARHR240100	XP_009108891.1
OG0003633	CARHR024560	XP_009115464.1, XP_009103132.1
