Orthogroup	Conringia_planisiliqua	Alyssum_gmelinii
OG0002911	CP4_g24347_DN3_SP2_c.t1	Ag003G0353300
OG0002912	CP1_g38333_DN3_SP0_c.t1, CP1_g38318_DN3_SP1_c.t1, CP1_g38327_DN3_SP2_c.t1, CP1_g38325_DN3_SP2_c.t1	Ag031G3340400
OG0002914	CP8_g53306_DN3_SP8_c.t1	Ag020G2572400
OG0002915	CP5_g2247_DN2_SP0_c.t1	Ag011G1176100
OG0002916	CP10_g43699_DN3_SP7_c.t1	Ag042G4381400
OG0002917	CP10_g43627_DN3_SP8_c.t1	Ag042G4404500
OG0002918	CP4_g24946_DN2_SP0_c.t1, CP4_g24947_DN2_SP0_c.t1	Ag039G4298000
OG0002919	CP8_g54411_DN3_SP0_c.t1	Ag038G4147600
OG0002920	CP4_g24179_DN3_SP2_c.t1	Ag003G0320900
OG0002921	CP13_g19086_DN3_SP0_c.t1, CP10_g42319_DN3_SP8_c.t1	Ag014G1797800
OG0002922	CP10_g42498_DN3_SP7_c.t1	Ag014G1829400
OG0002923	CP10_g42563_DN3_SP8_c.t1, CP2_g48566_DN3_SP6_c.t1	Ag014G1841600
OG0002924	CP10_g42808_DN3_SP6_c.t1	Ag014G1879700
OG0002924	CP10_g43317_DN3_SP8_c.t1	Ag014G1968200
OG0002925	CP10_g42860_DN3_SP6_c.t1, CP10_g42851_DN3_SP1_c.t1, CP10_g42859_DN3_SP0_c.t1, CP10_g42850_DN3_SP0_c.t1	Ag014G1886400, Ag014G1886500, Ag014G1886200
OG0002926	CP10_g42962_DN3_SP0_c.t1	Ag014G1905600
OG0002926	CP10_g42963_DN3_SP7_c.t1	Ag014G1905700
OG0002927	CP10_g43290_DN3_SP0_c.t1, CP10_g43291_DN3_SP1_c.t1	Ag014G1963200
OG0002928	CP10_g43466_DN3_SP7_c.t1	Ag014G2003900
OG0002929	CP12_g29917_DN2_SP0_c.t1, CP12_g29918_DN3_SP0_c.t1	Ag014G2020200, Ag014G2020100
OG0002930	CP12_g29927_DN3_SP6_c.t1	Ag014G2021400
OG0002931	CP12_g30144_DN3_SP5_c.t1	Ag014G2071600
OG0002931	CP12_g30145_DN3_SP7_c.t1	Ag014G2071700
OG0002932	CP12_g30152_DN3_SP0_c.t1	Ag014G2075800
OG0002933	CP12_g30280_DN3_SP2_c.t1	Ag014G2121800
OG0002933	CP12_g30279_DN3_SP1_c.t1	Ag014G2121600
OG0002934	CP4_g26145_DN1_SP0_c.t1, CP25_g55832_DN1_SP0_c.t1, CP6_g9324_DN2_SP0_c.t1	Ag027G3007900
OG0002936	CP12_g30531_DN3_SP2_c.t1	Ag027G3055300
OG0002937	CP9_g27697_DN2_SP0_c.t1, CP5_g1991_DN3_SP1_c.t1, CP5_g1982_DN3_SP4_c.t1	Ag036G4116400
OG0002938	CP8_g54644_DN3_SP8_c.t1	Ag019G2534400
OG0002938	CP1_g36456_DN3_SP7_c.t1	Ag034G3657300
OG0002939	CP1_g36539_DN3_SP2_c.t1	Ag034G3668100
OG0002939	CP11_g32151_DN3_SP2_c.t1	Ag019G2504200
OG0002940	CP1_g36909_DN3_SP8_c.t1	Ag034G3725100
OG0002941	CP1_g37817_DN2_SP6_c.t1	Ag034G3879300
OG0002942	CP7_g45783_DN3_SP2_c.t1	Ag034G3967300, Ag034G3967900
OG0002943	CP2_g48928_DN3_SP0_c.t1	Ag002G0127100
OG0002944	CP2_g49174_DN3_SP0_c.t1	Ag002G0216200, Ag002G0216300
OG0002945	CP2_g49547_DN2_SP0_c.t1	Ag002G0262300
OG0002946	CP16_g54988_DN1_SP0_c.t1	Ag016G2343900
OG0002947	CP11_g31883_DN3_SP8_c.t1	Ag016G2401900
OG0002948	CP5_g81_DN3_SP0_c.t1	Ag011G1038300, Ag011G1038200
OG0002949	CP13_g19222_DN2_SP0_c.t1	Ag011G1044000
OG0002950	CP5_g223_DN1_SP0_c.t1	Ag011G1068900
OG0002951	CP5_g445_DN2_SP0_c.t1	Ag011G1120300
OG0002952	CP5_g767_DN3_SP8_c.t1	Ag011G1173100
OG0002953	CP18_g11990_DN3_SP3_c.t1	Ag011G1195000
OG0002954	CP5_g790_DN3_SP6_c.t1	Ag011G1224300
OG0002955	CP5_g803_DN3_SP8_c.t1	Ag011G1231500
OG0002956	CP12_g30788_DN3_SP0_c.t1	Ag064G5107900
OG0002957	CP1_g38548_DN3_SP0_c.t1	Ag019G2496700
OG0002958	CP5_g1170_DN3_SP4_c.t1	Ag010G1024600
OG0002971	CP11_g33353_DN3_SP3_c.t1, CP10_g43768_DN3_SP0_c.t1	Ag022G2713600, Ag068G5211300, Ag046G4527300, Ag047G4538300, Ag022G2713900, Ag011G1257300
OG0002972	CP5_g951_DN3_SP8_c.t1	Ag046G4529500, Ag047G4540200
OG0002975	CP16_g55174_DN3_SP8_c.t1	Ag015G2216700, Ag004G0643000, Ag013G1365500
OG0002976	CP11_g32274_DN3_SP8_c.t1	Ag013G1374900
OG0002976	CP10_g42297_DN3_SP5_c.t1	Ag014G1795000
OG0002977	CP11_g32370_DN3_SP2_c.t1	Ag013G1398700
OG0002978	CP11_g32555_DN3_SP6_c.t1	Ag013G1452200
OG0002981	CP2_g47771_DN3_SP8_c.t1	Ag013G1526400
OG0002982	CP11_g32949_DN3_SP8_c.t1	Ag013G1537700
OG0002982	CP2_g47830_DN3_SP6_c.t1	Ag004G0449300
OG0002983	CP19_g18303_DN3_SP3_c.t1	Ag077G5323100, Ag013G1543600
OG0002984	CP11_g33051_DN3_SP0_c.t1	Ag013G1556400
OG0002984	CP13_g19305_DN3_SP0_c.t1	Ag012G1312600
OG0002985	CP4_g25764_DN2_SP0_c.t1	Ag013G1624900
OG0002987	CP13_g20201_DN3_SP8_c.t1	Ag013G1686900
OG0002988	CP7_g45120_DN3_SP0_c.t1	Ag013G1706900
OG0002989	CP4_g25266_DN3_SP0_c.t1	Ag013G1747000
OG0002990	CP7_g44824_DN3_SP0_c.t1	Ag013G1749300
OG0002991	CP4_g25211_DN3_SP3_c.t1, CP7_g44642_DN3_SP8_c.t1	Ag013G1768700, Ag011G1168100
OG0002993	CP3_g14380_DN3_SP2_c.t1	Ag004G0425900
OG0002994	CP2_g47683_DN3_SP8_c.t1	Ag004G0427000
OG0002994	CP3_g14384_DN3_SP3_c.t1	Ag049G4725400
OG0002996	CP8_g54132_DN3_SP8_c.t1	Ag004G0600900, Ag033G3648800
OG0002998	CP8_g53881_DN3_SP2_c.t1	Ag004G0659500
OG0003000	CP8_g53602_DN3_SP0_c.t1	Ag004G0722000
OG0003001	CP1_g36923_DN3_SP2_c.t1	Ag016G2364400
OG0003002	CP8_g53469_DN3_SP0_c.t1	Ag004G0750500
OG0003004	CP1_g37243_DN1_SP0_c.t1	Ag004G0751700, Ag034G3775000, Ag031G3292700
OG0003005	CP11_g33262_DN3_SP5_c.t1	Ag022G2637100
OG0003005	CP11_g33261_DN3_SP8_c.t1	Ag022G2637200
OG0003006	CP11_g32019_DN3_SP0_c.t1	Ag022G2650500
OG0003007	CP10_g42409_DN3_SP0_c.t1	Ag031G3330500, Ag031G3330400, Ag001G0041500, Ag001G0042000, Ag001G0041900, Ag002G0155900, Ag022G2711900, Ag022G2711400, Ag022G2711800
OG0003008	CP3_g13612_DN3_SP0_c.t1	Ag011G1117400, Ag022G2712800, Ag031G3298400, Ag031G3298300
OG0003009	CP11_g33609_DN3_SP0_c.t1	Ag022G2769400, Ag014G1899300
OG0003010	CP6_g8765_DN3_SP0_c.t1	Ag075G5294900
OG0003011	CP7_g45581_DN3_SP4_c.t1	Ag034G4014000
OG0003011	CP9_g29429_DN3_SP1_c.t1	Ag048G4623000
OG0003013	CP9_g29398_DN3_SP3_c.t1	Ag048G4634000
OG0003013	CP7_g45599_DN2_SP0_c.t1	Ag034G4010300
OG0003014	CP10_g43782_DN2_SP0_c.t1	Ag040G4344800
OG0003015	CP10_g43781_DN3_SP8_c.t1	Ag040G4344900
OG0003017	CP6_g8567_DN3_SP5_c.t1	Ag007G0868900, Ag076G5314600, Ag007G0869800, Ag007G0869900, Ag076G5314700
OG0003018	CP6_g8631_DN3_SP0_c.t1	Ag007G0871800
OG0003020	CP6_g7604_DN3_SP8_c.t1	Ag007G0888600
OG0003021	CP7_g45915_DN3_SP1_c.t1	Ag034G3944000
OG0003021	CP9_g29027_DN3_SP1_c.t1	Ag078G5362700
OG0003022	CP9_g28463_DN3_SP8_c.t1	Ag056G4939100
OG0003023	CP5_g1081_DN3_SP0_c.t1	Ag045G4524000
OG0003024	CP7_g45655_DN3_SP5_c.t1	Ag034G3997900
OG0003025	CP13_g19208_DN3_SP0_c.t1	Ag034G4036200
OG0003025	CP5_g1409_DN2_SP0_c.t1	Ag071G5244900
OG0003027	CP13_g19971_DN3_SP0_c.t1	Ag006G0829400, Ag006G0829900
OG0003028	CP1_g38112_DN3_SP8_c.t1	Ag001G0012900
OG0003029	CP1_g38038_DN3_SP5_c.t1	Ag001G0045000
OG0003030	CP1_g38174_DN3_SP8_c.t1	Ag025G2968000
OG0003031	CP12_g30470_DN3_SP0_c.t1	Ag027G3065400, Ag014G2175400
OG0003031	CP1_g37961_DN3_SP0_c.t1	Ag001G0062200
OG0003032	CP12_g29970_DN3_SP0_c.t1	Ag014G2027600
OG0003032	CP1_g37902_DN3_SP0_c.t1	Ag001G0074300, Ag001G0074600
OG0003032	CP1_g37903_DN3_SP0_c.t1	Ag001G0074200
OG0003033	CP4_g24905_DN3_SP0_c.t1	Ag023G2829900, Ag002G0217100
OG0003034	CP6_g7293_DN2_SP0_c.t1	Ag031G3158900
OG0003034	CP3_g14290_DN1_SP0_c.t1	Ag008G0942500
OG0003035	CP13_g20146_DN3_SP1_c.t1	Ag016G2354400
OG0003037	CP11_g31911_DN3_SP7_c.t1	Ag016G2380600
OG0003037	CP6_g6731_DN3_SP4_c.t1	Ag033G3603800
OG0003038	CP3_g15021_DN2_SP0_c.t1, CP3_g15028_DN2_SP0_c.t1, CP3_g15060_DN3_SP0_c.t1, CP3_g15044_DN2_SP0_c.t1, CP3_g15065_DN2_SP0_c.t1, CP16_g54814_DN3_SP0_c.t1	Ag033G3625700
OG0003039	CP4_g24192_DN3_SP6_c.t1	Ag003G0323400
OG0003040	CP3_g13346_DN3_SP0_c.t1, CP3_g13347_DN3_SP0_c.t1	Ag031G3222100
OG0003041	CP3_g13378_DN3_SP4_c.t1, CP3_g13379_DN3_SP3_c.t1	Ag031G3228700, Ag031G3228800, Ag031G3228300, Ag031G3228200, Ag031G3227500
OG0003042	CP3_g13455_DN3_SP0_c.t1	Ag031G3245100
OG0003043	CP4_g24489_DN3_SP1_c.t1	Ag003G0392100
OG0003043	CP3_g13532_DN3_SP0_c.t1	Ag031G3282500
OG0003044	CP4_g24998_DN3_SP0_c.t1	Ag031G3388800
OG0003045	CP10_g42321_DN2_SP0_c.t1	Ag031G3408600, Ag003G0334600
OG0003046	CP3_g14087_DN3_SP0_c.t1	Ag031G3412000, Ag031G3411900
OG0003047	CP9_g28295_DN3_SP0_c.t1	Ag067G5186900
OG0003047	CP9_g28293_DN3_SP7_c.t1	Ag067G5186500
OG0003048	CP9_g28309_DN3_SP8_c.t1, CP7_g45165_DN3_SP5_c.t1	Ag067G5188100
OG0003049	CP9_g28359_DN3_SP0_c.t1	Ag067G5195000
OG0003050	CP9_g27638_DN3_SP8_c.t1	Ag036G4115500
OG0003050	CP5_g2002_DN3_SP6_c.t1	Ag081G5399200
OG0003051	CP19_g18168_DN3_SP0_c.t1	Ag039G4270500
OG0003052	CP16_g54745_DN3_SP6_c.t1	Ag015G2178000
OG0003052	CP5_g58_DN3_SP7_c.t1	Ag011G1033300
OG0003053	CP21_g11185_DN3_SP0_c.t1, CP21_g11181_DN3_SP0_c.t1, CP7_g44479_DN3_SP0_c.t1	Ag015G2257400
OG0003054	CP13_g20734_DN3_SP0_c.t1	Ag021G2612700
OG0003055	CP8_g54423_DN3_SP0_c.t1	Ag038G4145800
OG0003056	CP8_g54406_DN3_SP1_c.t1	Ag038G4149300
OG0003057	CP2_g48535_DN2_SP0_c.t1	Ag038G4157400
OG0003057	CP2_g48534_DN2_SP3_c.t1	Ag038G4157300
OG0003058	CP10_g42470_DN3_SP8_c.t1	Ag014G1824700, Ag038G4178500
OG0003060	CP4_g24199_DN3_SP6_c.t1	Ag003G0324000
OG0003061	CP4_g24339_DN3_SP8_c.t1	Ag003G0351400
OG0003062	CP4_g24341_DN3_SP0_c.t1	Ag003G0351600, Ag003G0351700
OG0003063	CP11_g32092_DN3_SP0_c.t1, CP4_g24549_DN3_SP0_c.t1, CP2_g49094_DN3_SP0_c.t1	Ag003G0401200
OG0003064	CP10_g42508_DN3_SP8_c.t1	Ag014G1830800
OG0003065	CP10_g42543_DN3_SP8_c.t1	Ag014G1837700
OG0003066	CP10_g42566_DN3_SP1_c.t1	Ag014G1842000, Ag014G1842200, Ag014G1841900
OG0003067	CP10_g42670_DN3_SP6_c.t1, CP10_g42666_DN2_SP0_c.t1, CP2_g48693_DN3_SP8_c.t1	Ag014G1858400
OG0003069	CP10_g43056_DN3_SP1_c.t1	Ag014G1922700
OG0003071	CP12_g29953_DN3_SP2_c.t1	Ag014G2024600, Ag014G2025800
OG0003072	CP12_g30137_DN3_SP8_c.t1	Ag014G2070900
OG0003073	CP12_g30166_DN3_SP0_c.t1	Ag014G2079400
OG0003073	CP1_g38236_DN3_SP0_c.t1, CP1_g38238_DN3_SP0_c.t1	Ag025G2943900
OG0003074	CP9_g28192_DN3_SP3_c.t1	Ag036G4085100
OG0003075	CP8_g54454_DN3_SP4_c.t1	Ag060G5001000
OG0003076	CP8_g54620_DN3_SP4_c.t1	Ag019G2529500
OG0003077	CP1_g36452_DN3_SP0_c.t1	Ag034G3656900
OG0003078	CP1_g36793_DN3_SP5_c.t1	Ag034G3673100
OG0003079	CP1_g36734_DN3_SP6_c.t1	Ag034G3682500
OG0003080	CP1_g36925_DN3_SP5_c.t1	Ag034G3727200
OG0003082	CP1_g37799_DN3_SP0_c.t1, CP13_g19653_DN3_SP0_c.t1	Ag034G3874400
OG0003084	CP7_g46182_DN3_SP8_c.t1	Ag034G3883900
OG0003085	CP7_g45905_DN3_SP7_c.t1, CP9_g29045_DN3_SP7_c.t1	Ag034G3945200
OG0003086	CP9_g29265_DN3_SP0_c.t1, CP7_g45713_DN3_SP0_c.t1	Ag034G3982600
OG0003087	CP7_g45699_DN3_SP8_c.t1	Ag034G3986300
OG0003088	CP7_g45696_DN3_SP1_c.t1	Ag034G3986500
OG0003090	CP7_g45533_DN3_SP3_c.t1	Ag034G4022600
OG0003091	CP17_g5531_DN2_SP0_c.t1	Ag002G0249700
OG0003092	CP13_g20133_DN3_SP0_c.t1	Ag016G2349500
OG0003093	CP5_g368_DN3_SP0_c.t1, CP5_g367_DN3_SP0_c.t1	Ag011G1098900, Ag011G1099000, Ag011G1099100
OG0003094	CP5_g519_DN3_SP0_c.t1	Ag011G1145000
OG0003094	CP5_g518_DN3_SP0_c.t1	Ag011G1144800
OG0003095	CP11_g32093_DN3_SP2_c.t1	Ag019G2492400
OG0003095	CP5_g521_DN3_SP8_c.t1	Ag011G1144900, Ag011G1145200
OG0003096	CP5_g794_DN3_SP0_c.t1	Ag011G1227000, Ag011G1226800
OG0003097	CP7_g45321_DN3_SP8_c.t1	Ag018G2472800
OG0003098	CP8_g54537_DN3_SP0_c.t1, CP8_g54538_DN3_SP1_c.t1, CP8_g54536_DN3_SP0_c.t1	Ag019G2510300, Ag019G2510100
OG0003116	CP5_g950_DN3_SP2_c.t1	Ag046G4529700, Ag047G4541000
OG0003117	CP11_g32183_DN3_SP5_c.t1	Ag013G1345100, Ag039G4321900
OG0003119	CP11_g32475_DN3_SP0_c.t1	Ag013G1428400
OG0003120	CP2_g47770_DN3_SP8_c.t1	Ag004G0440000
OG0003121	CP16_g55400_DN3_SP0_c.t1, CP10_g43831_DN3_SP0_c.t1, CP4_g25466_DN3_SP0_c.t1, CP4_g25465_DN3_SP0_c.t1	Ag013G1669900
OG0003121	CP10_g43829_DN1_SP0_c.t1	Ag013G1669800
OG0003122	CP19_g18126_DN3_SP0_c.t1	Ag013G1693500
OG0003123	CP1_g38430_DN3_SP2_c.t1	Ag013G1703900
OG0003123	CP5_g890_DN3_SP1_c.t1	Ag011G1264000
OG0003124	CP4_g25338_DN3_SP7_c.t1	Ag023G2813800, Ag013G1725900
OG0003125	CP7_g44783_DN3_SP1_c.t1	Ag013G1755400
OG0003125	CP1_g37301_DN3_SP4_c.t1	Ag034G3782500
OG0003126	CP7_g44747_DN3_SP1_c.t1, CP7_g44748_DN3_SP0_c.t1	Ag013G1760300
OG0003126	CP7_g44746_DN3_SP3_c.t1	Ag013G1760100
OG0003127	CP3_g14311_DN3_SP0_c.t1	Ag004G0417800, Ag001G0058200
OG0003128	CP8_g54149_DN3_SP6_c.t1, CP5_g1816_DN3_SP5_c.t1	Ag004G0449800
OG0003129	CP2_g47951_DN3_SP8_c.t1	Ag004G0466300
OG0003130	CP2_g48006_DN3_SP8_c.t1	Ag004G0475100
OG0003131	CP11_g33150_DN3_SP1_c.t1	Ag022G2652500
OG0003131	CP2_g48137_DN3_SP1_c.t1	Ag004G0495500
OG0003132	CP3_g14463_DN3_SP7_c.t1	Ag004G0767100
OG0003132	CP2_g48323_DN3_SP1_c.t1	Ag004G0523600
OG0003134	CP12_g30601_DN3_SP8_c.t1	Ag027G3040500
OG0003135	CP5_g68_DN3_SP0_c.t1	Ag004G0655100
OG0003136	CP8_g54146_DN1_SP0_c.t1	Ag004G0596900
OG0003137	CP10_g43007_DN1_SP0_c.t1	Ag014G1912300, Ag014G1912200, Ag014G1906400, Ag029G3119500, Ag014G1906600, Ag014G1906500, Ag014G1914600
OG0003138	CP8_g53186_DN3_SP0_c.t1	Ag024G2870200, Ag004G0683500
OG0003138	CP8_g53185_DN3_SP0_c.t1	Ag051G4805400
OG0003139	CP19_g18051_DN3_SP2_c.t1	Ag004G0693900
OG0003140	CP7_g45586_DN1_SP1_c.t1	Ag004G0697900, Ag057G4954700, Ag038G4147800, Ag034G4012900, Ag034G4036700, Ag039G4252500
OG0003141	CP12_g30042_DN3_SP0_c.t1	Ag014G2047100, Ag004G0706000
OG0003142	CP11_g32064_DN3_SP7_c.t1, CP1_g36785_DN3_SP4_c.t1	Ag022G2637900
OG0003143	CP11_g32054_DN3_SP2_c.t1	Ag022G2639400
OG0003145	CP11_g33424_DN3_SP8_c.t1	Ag022G2728700
OG0003146	CP10_g43013_DN3_SP0_c.t1	Ag014G1913000
OG0003146	CP11_g33446_DN3_SP1_c.t1	Ag022G2732800
OG0003147	CP5_g1333_DN3_SP8_c.t1, CP13_g19281_DN3_SP6_c.t1	Ag075G5288100
OG0003148	CP19_g17899_DN3_SP5_c.t1	Ag075G5296100
OG0003148	CP2_g48930_DN3_SP8_c.t1	Ag002G0127800
OG0003150	CP9_g29688_DN3_SP0_c.t1	Ag048G4563100
OG0003150	CP7_g46178_DN3_SP3_c.t1	Ag034G3884200
OG0003151	CP9_g29586_DN3_SP7_c.t1	Ag048G4587100
OG0003153	CP1_g37496_DN1_SP0_c.t1, CP9_g29521_DN3_SP0_c.t1, CP6_g7199_DN3_SP0_c.t1	Ag048G4596400, Ag033G3595000
OG0003154	CP9_g29331_DN3_SP0_c.t1	Ag048G4651500
OG0003154	CP7_g45653_DN3_SP0_c.t1	Ag034G3998300
OG0003155	CP9_g29324_DN2_SP0_c.t1	Ag048G4652200
OG0003156	CP7_g45759_DN3_SP7_c.t1	Ag048G4678200, Ag048G4678400, Ag048G4678600, Ag048G4678800, Ag048G4678100
OG0003157	CP7_g45810_DN3_SP0_c.t1	Ag034G3963700
OG0003158	CP10_g43467_DN2_SP0_c.t1	Ag014G2004000
OG0003158	CP7_g46245_DN3_SP0_c.t1	Ag032G3471100
OG0003159	CP4_g25133_DN3_SP1_c.t1, CP4_g25132_DN3_SP2_c.t1	Ag054G4879000, Ag054G4878900
OG0003161	CP3_g14877_DN3_SP0_c.t1	Ag009G0980800, Ag041G4355300
OG0003162	CP6_g7669_DN3_SP7_c.t1, CP12_g30803_DN3_SP0_c.t1	Ag007G0887000
OG0003163	CP6_g7454_DN3_SP0_c.t1	Ag007G0905500
OG0003165	CP9_g28982_DN3_SP0_c.t1	Ag078G5345900
OG0003166	CP7_g45933_DN3_SP8_c.t1	Ag034G3941500
OG0003166	CP9_g28989_DN3_SP1_c.t1	Ag078G5350700, Ag078G5350800
OG0003167	CP13_g19224_DN3_SP0_c.t1, CP5_g1388_DN3_SP0_c.t1	Ag071G5248800
OG0003168	CP13_g19129_DN3_SP8_c.t1	Ag012G1276400
OG0003169	CP13_g19248_DN3_SP8_c.t1	Ag012G1304100
OG0003170	CP8_g52535_DN2_SP0_c.t1	Ag023G2844600, Ag006G0797200
OG0003171	CP2_g50542_DN3_SP0_c.t1	Ag016G2286700, Ag016G2286900
OG0003171	CP13_g20002_DN3_SP0_c.t1	Ag006G0835300
OG0003172	CP9_g28030_DN3_SP0_c.t1	Ag001G0004300
OG0003173	CP4_g24588_DN3_SP0_c.t1	Ag001G0007800
OG0003173	CP4_g24587_DN2_SP0_c.t1	Ag003G0415400
OG0003174	CP7_g46222_DN2_SP0_c.t1, CP7_g46216_DN2_SP0_c.t1, CP7_g46223_DN2_SP0_c.t1, CP7_g46214_DN3_SP0_c.t1	Ag001G0089200, Ag001G0089300, Ag001G0089100
OG0003175	CP13_g20445_DN3_SP2_c.t1	Ag023G2801700
OG0003176	CP6_g7081_DN3_SP8_c.t1	Ag033G3644200
OG0003177	CP8_g53025_DN3_SP0_c.t1	Ag051G4819400
OG0003178	CP27_g41742_DN3_SP0_c.t1, CP1_g37757_DN3_SP0_c.t1	Ag033G3543100
OG0003179	CP6_g7195_DN3_SP8_c.t1	Ag031G3139400
OG0003180	CP6_g7128_DN3_SP8_c.t1	Ag031G3147100
OG0003181	CP3_g14272_DN3_SP8_c.t1	Ag031G3160800
OG0003182	CP3_g13339_DN3_SP7_c.t1	Ag031G3220600
OG0003183	CP3_g13409_DN3_SP8_c.t1	Ag031G3234600, Ag003G0353000
OG0003187	CP3_g13744_DN3_SP1_c.t1	Ag031G3329600
OG0003188	CP5_g1755_DN2_SP0_c.t1, CP4_g24708_DN3_SP2_c.t1	Ag039G4217300
OG0003189	CP4_g24800_DN2_SP0_c.t1	Ag039G4250500
OG0003189	CP3_g13851_DN3_SP0_c.t1	Ag031G3359100
OG0003190	CP3_g13988_DN3_SP0_c.t1	Ag031G3386600
OG0003190	CP4_g24982_DN3_SP4_c.t1	Ag039G4309700
OG0003191	CP9_g28387_DN1_SP0_c.t1	Ag067G5198900
OG0003192	CP10_g43721_DN3_SP7_c.t1	Ag086G5421600, Ag042G4378000
OG0003193	CP4_g24624_DN3_SP1_c.t1	Ag039G4189400
OG0003194	CP4_g24802_DN2_SP5_c.t1	Ag039G4252600
OG0003195	CP16_g55015_DN3_SP2_c.t1	Ag015G2203100
OG0003195	CP5_g315_DN3_SP5_c.t1	Ag011G1090100
OG0003196	CP16_g55247_DN3_SP8_c.t1	Ag015G2207800
OG0003197	CP20_g4373_DN3_SP2_c.t1, CP20_g4374_DN2_SP5_c.t1	Ag021G2622900
OG0003198	CP2_g48601_DN3_SP8_c.t1	Ag038G4171500
OG0003198	CP10_g42518_DN3_SP8_c.t1	Ag014G1831900
OG0003203	CP10_g42731_DN3_SP8_c.t1	Ag014G1867200
OG0003208	CP12_g30202_DN3_SP0_c.t1	Ag017G2417600, Ag014G2142800, Ag014G2121900, Ag014G2092400
OG0003210	CP5_g1705_DN3_SP0_c.t1	Ag061G5036800
OG0003211	CP1_g36604_DN3_SP0_c.t1	Ag034G3702600
OG0003212	CP1_g36998_DN2_SP0_c.t1	Ag034G3736400, Ag034G3735400, Ag034G3735300, Ag034G3736500
OG0003213	CP1_g37124_DN3_SP5_c.t1	Ag034G3756400
OG0003214	CP1_g37345_DN3_SP2_c.t1	Ag034G3790100
OG0003215	CP2_g48961_DN3_SP4_c.t1	Ag002G0155800
OG0003215	CP1_g37572_DN3_SP7_c.t1	Ag034G3829300
OG0003216	CP1_g37619_DN3_SP2_c.t1	Ag034G3837900
OG0003217	CP13_g19600_DN3_SP1_c.t1, CP1_g37766_DN3_SP3_c.t1	Ag034G3866400
OG0003219	CP7_g45526_DN3_SP0_c.t1	Ag034G4023100, Ag034G4022100, Ag034G4023300, Ag011G1168400, Ag011G1168700
OG0003220	CP9_g28819_DN3_SP4_c.t1	Ag018G2449600
OG0003220	CP7_g45520_DN3_SP6_c.t1	Ag034G4024300
OG0003222	CP7_g45491_DN3_SP8_c.t1	Ag034G4031700
OG0003225	CP6_g7269_DN1_SP0_c.t1	Ag025G2902500
OG0003226	CP1_g38348_DN3_SP6_c.t1	Ag025G2918600
OG0003228	CP5_g640_DN3_SP0_c.t1	Ag011G1208900, Ag011G1210600, Ag011G1211100, Ag011G1210900, Ag011G1210800, Ag011G1208400
OG0003229	CP7_g45308_DN3_SP2_c.t1	Ag018G2476200
OG0003230	CP5_g1244_DN3_SP8_c.t1	Ag010G1013900
OG0003231	CP13_g19478_DN3_SP0_c.t1, CP13_g19479_DN2_SP1_c.t1	Ag085G5414200
OG0003246	CP3_g14735_DN3_SP0_c.t1	Ag055G4902500
OG0003247	CP3_g14730_DN3_SP8_c.t1	Ag055G4902600
OG0003248	CP3_g14576_DN3_SP0_c.t1	Ag055G4927200
OG0003249	CP13_g19850_DN3_SP0_c.t1, CP13_g20689_DN3_SP0_c.t1	Ag013G1426500, Ag013G1426700, Ag013G1426900, Ag013G1425800, Ag004G0746900, Ag013G1343800, Ag002G0229100, Ag002G0233400, Ag002G0236000, Ag016G2292700
OG0003250	CP11_g32455_DN3_SP2_c.t1	Ag013G1421700, Ag013G1421600
OG0003251	CP10_g42098_DN3_SP2_c.t1	Ag031G3149300
OG0003251	CP11_g32564_DN3_SP8_c.t1	Ag013G1453300
OG0003252	CP11_g32731_DN3_SP4_c.t1	Ag013G1491200
OG0003252	CP2_g48511_DN3_SP1_c.t1	Ag004G0551500
OG0003254	CP11_g32905_DN3_SP7_c.t1	Ag013G1528700
OG0003255	CP11_g32906_DN3_SP1_c.t1	Ag013G1528800
OG0003255	CP11_g32907_DN3_SP8_c.t1	Ag013G1528900
OG0003256	CP11_g32915_DN3_SP3_c.t1	Ag013G1530100, Ag013G1529900, Ag013G1534900
OG0003257	CP11_g32964_DN3_SP8_c.t1	Ag013G1541200
OG0003258	CP2_g47872_DN3_SP0_c.t1, CP11_g32982_DN3_SP0_c.t1	Ag013G1545400
OG0003259	CP4_g25779_DN2_SP0_c.t1	Ag013G1622900
OG0003259	CP11_g33333_DN3_SP0_c.t1	Ag022G2707900
OG0003260	CP4_g25709_DN3_SP1_c.t1, CP4_g25708_DN3_SP8_c.t1	Ag013G1635700
OG0003261	CP6_g8266_DN1_SP0_c.t1	Ag013G1636700
OG0003262	CP1_g36848_DN1_SP0_c.t1, CP4_g25558_DN3_SP0_c.t1	Ag013G1655900
OG0003263	CP1_g38179_DN3_SP0_c.t1	Ag068G5212000, Ag068G5214600, Ag013G1668900
OG0003267	CP3_g15980_DN3_SP0_c.t1, CP7_g44864_DN3_SP2_c.t1	Ag013G1744700
OG0003267	CP7_g44863_DN3_SP8_c.t1	Ag013G1744500
OG0003268	CP2_g47852_DN3_SP0_c.t1	Ag004G0452400
OG0003269	CP2_g47897_DN3_SP8_c.t1	Ag004G0457800
OG0003271	CP2_g48283_DN3_SP8_c.t1	Ag004G0516400
OG0003271	CP1_g36780_DN3_SP3_c.t1	Ag048G4629600, Ag032G3433800
OG0003274	CP10_g43679_DN3_SP0_c.t1	Ag004G0612800
