Orthogroup	Conringia_planisiliqua	Cardamine_hirsuta
OG0003710	CP4_g25156_DN3_SP1_c.t1	CARHR130090, CARHR130080
OG0003711	CP3_g13858_DN3_SP0_c.t1	CARHR164890
OG0003713	CP3_g13158_DN3_SP0_c.t1	CARHR172640
OG0003714	CP3_g13205_DN1_SP0_c.t1	CARHR172200
OG0003714	CP4_g24056_DN3_SP0_c.t1	CARHR141950
OG0003715	CP3_g13264_DN3_SP1_c.t1	CARHR171710
OG0003716	CP3_g13288_DN3_SP8_c.t1	CARHR171450
OG0003716	CP4_g24147_DN3_SP3_c.t1	CARHR141020
OG0003718	CP3_g13770_DN2_SP0_c.t1	CARHR165890
OG0003719	CP4_g24746_DN3_SP8_c.t1	CARHR134630
OG0003720	CP11_g32243_DN3_SP0_c.t1	CARHR195900
OG0003721	CP7_g45181_DN3_SP8_c.t1	CARHR026610
OG0003722	CP10_g43662_DN3_SP7_c.t1	CARHR109120
OG0003723	CP5_g579_DN3_SP8_c.t1	CARHR242500
OG0003724	CP10_g43619_DN3_SP0_c.t1	CARHR109570
OG0003725	CP10_g43615_DN3_SP0_c.t1	CARHR109620
OG0003726	CP5_g1024_DN3_SP0_c.t1	CARHR237740
OG0003727	CP2_g48948_DN3_SP0_c.t1	CARHR215860
OG0003729	CP11_g32285_DN3_SP0_c.t1	CARHR187010
OG0003731	CP4_g24219_DN3_SP2_c.t1	CARHR115520, CARHR135440
OG0003732	CP13_g20246_DN3_SP0_c.t1	CARHR058290, CARHR058340
OG0003733	CP4_g24321_DN3_SP0_c.t1	CARHR114110
OG0003734	CP4_g24333_DN3_SP5_c.t1	CARHR139110
OG0003735	CP4_g24349_DN1_SP0_c.t1	CARHR138960
OG0003736	CP10_g42636_DN3_SP3_c.t1	CARHR080870
OG0003737	CP10_g42766_DN3_SP8_c.t1	CARHR082240, CARHR082220
OG0003738	CP10_g42814_DN3_SP3_c.t1	CARHR082780
OG0003741	CP1_g37832_DN3_SP7_c.t1	CARHR015790
OG0003741	CP12_g29955_DN3_SP7_c.t1	CARHR091200
OG0003742	CP12_g30149_DN3_SP8_c.t1	CARHR093440, CARHR113170
OG0003744	CP12_g30539_DN3_SP0_c.t1, CP12_g30537_DN3_SP0_c.t1	CARHR097690
OG0003745	CP3_g14190_DN3_SP4_c.t1	CARHR161430, CARHR159310
OG0003746	CP13_g20185_DN3_SP0_c.t1	CARHR182160
OG0003747	CP1_g36862_DN3_SP1_c.t1	CARHR005200
OG0003749	CP7_g46135_DN3_SP0_c.t1	CARHR016510
OG0003750	CP16_g55214_DN2_SP0_c.t1	CARHR017440
OG0003751	CP7_g46013_DN3_SP0_c.t1, CP7_g46012_DN3_SP0_c.t1	CARHR017930
OG0003752	CP9_g28754_DN3_SP4_c.t1	CARHR064570, CARHR064550
OG0003753	CP9_g28689_DN3_SP4_c.t1	CARHR063920, CARHR063940
OG0003754	CP5_g2367_DN3_SP0_c.t1	CARHR217350
OG0003755	CP19_g17822_DN3_SP2_c.t1	CARHR046430
OG0003756	CP6_g6761_DN2_SP0_c.t1	CARHR227530
OG0003756	CP13_g20170_DN3_SP0_c.t1	CARHR178810
OG0003757	CP1_g38320_DN3_SP8_c.t1	CARHR037790
OG0003758	CP9_g28558_DN3_SP8_c.t1	CARHR038270
OG0003759	CP1_g38176_DN3_SP0_c.t1, CP2_g49408_DN2_SP0_c.t1	CARHR039310
OG0003760	CP5_g38_DN3_SP4_c.t1	CARHR294270
OG0003761	CP5_g1800_DN3_SP0_c.t1	CARHR247100, CARHR215520
OG0003762	CP9_g28440_DN3_SP3_c.t1, CP5_g146_DN3_SP0_c.t1	CARHR247060
OG0003764	CP5_g353_DN3_SP1_c.t1	CARHR244980
OG0003768	CP5_g1179_DN2_SP0_c.t1	CARHR235950
OG0003769	CP7_g44846_DN3_SP0_c.t1	CARHR030000
OG0003769	CP7_g44845_DN3_SP2_c.t1	CARHR029960
OG0003770	CP8_g53438_DN3_SP0_c.t1	CARHR268020, CARHR268030, CARHR268010
OG0003772	CP9_g28159_DN3_SP0_c.t1	CARHR292270
OG0003772	CP5_g1788_DN3_SP0_c.t1	CARHR215360
OG0003774	CP7_g45362_DN2_SP0_c.t1	CARHR124280
OG0003776	CP6_g7193_DN3_SP0_c.t1	CARHR222900
OG0003777	CP6_g7309_DN3_SP0_c.t1	CARHR180170
OG0003778	CP4_g25647_DN2_SP0_c.t1	CARHR124660, CARHR124670
OG0003790	CP11_g32242_DN3_SP8_c.t1	CARHR195890
OG0003791	CP11_g32248_DN3_SP4_c.t1	CARHR195930, CARHR154520, CARHR154530
OG0003792	CP11_g32362_DN3_SP0_c.t1	CARHR197200
OG0003794	CP11_g32742_DN3_SP8_c.t1	CARHR201280
OG0003795	CP11_g32856_DN3_SP6_c.t1	CARHR202600
OG0003796	CP11_g32955_DN3_SP6_c.t1	CARHR203640
OG0003797	CP11_g33054_DN3_SP0_c.t1	CARHR204710
OG0003798	CP19_g18166_DN3_SP7_c.t1	CARHR232220
OG0003799	CP4_g25931_DN3_SP0_c.t1	CARHR121100
OG0003800	CP4_g25670_DN3_SP8_c.t1	CARHR124910, CARHR124390
OG0003801	CP4_g25581_DN3_SP6_c.t1	CARHR005290
OG0003802	CP4_g25553_DN3_SP1_c.t1	CARHR125730
OG0003803	CP4_g25403_DN3_SP7_c.t1	CARHR127460
OG0003804	CP19_g18123_DN3_SP8_c.t1	CARHR232640
OG0003805	CP20_g3917_DN3_SP7_c.t1	CARHR262430
OG0003806	CP7_g44751_DN3_SP6_c.t1	CARHR286960
OG0003807	CP7_g44703_DN3_SP0_c.t1	CARHR032990
OG0003808	CP2_g49827_DN3_SP0_c.t1	CARHR280490, CARHR280470
OG0003809	CP9_g28752_DN3_SP0_c.t1, CP2_g47937_DN3_SP0_c.t1	CARHR277610
OG0003811	CP2_g48041_DN3_SP8_c.t1	CARHR276400
OG0003811	CP3_g14605_DN3_SP1_c.t1	CARHR156570
OG0003812	CP2_g48056_DN3_SP4_c.t1	CARHR060900, CARHR236070
OG0003813	CP2_g47769_DN3_SP8_c.t1	CARHR248040
OG0003814	CP2_g48273_DN3_SP0_c.t1	CARHR190090
OG0003815	CP11_g32781_DN3_SP0_c.t1, CP2_g48482_DN3_SP0_c.t1	CARHR201690
OG0003816	CP8_g54184_DN2_SP0_c.t1	CARHR191440
OG0003817	CP8_g54091_DN3_SP8_c.t1	CARHR274370
OG0003817	CP3_g14913_DN3_SP2_c.t1	CARHR150760
OG0003818	CP8_g53798_DN3_SP2_c.t1	CARHR271800
OG0003819	CP19_g17987_DN3_SP8_c.t1	CARHR234100
OG0003820	CP8_g53527_DN3_SP1_c.t1	CARHR268800
OG0003821	CP8_g53481_DN3_SP8_c.t1	CARHR268420
OG0003822	CP8_g53406_DN3_SP0_c.t1	CARHR267590, CARHR267600
OG0003824	CP161_g50909_DN3_SP0_c.t1, CP11_g33205_DN3_SP0_c.t1, CP161_g50915_DN3_SP2_c.t1	CARHR206870
OG0003825	CP3_g15688_DN3_SP0_c.t1	CARHR287360, CARHR267130
OG0003826	CP2_g49519_DN2_SP0_c.t1	CARHR150300
OG0003827	CP5_g1998_DN2_SP0_c.t1	CARHR208940
OG0003829	CP19_g17904_DN3_SP0_c.t1	CARHR213190
OG0003830	CP9_g29526_DN3_SP8_c.t1	CARHR072490
OG0003833	CP7_g46424_DN3_SP0_c.t1	CARHR045500
OG0003834	CP7_g46353_DN3_SP2_c.t1	CARHR044670
OG0003836	CP3_g14864_DN3_SP5_c.t1	CARHR149980
OG0003837	CP6_g9565_DN3_SP8_c.t1	CARHR085170, CARHR218080
OG0003838	CP6_g7360_DN3_SP0_c.t1	CARHR058610, CARHR058620, CARHR187980, CARHR222160
OG0003840	CP7_g45904_DN3_SP1_c.t1	CARHR019130
OG0003840	CP9_g29046_DN3_SP1_c.t1	CARHR067190
OG0003841	CP9_g28515_DN3_SP0_c.t1, CP7_g46215_DN3_SP0_c.t1	CARHR062130
OG0003842	CP9_g28582_DN3_SP5_c.t1	CARHR062820
OG0003844	CP1_g38046_DN3_SP5_c.t1	CARHR050370, CARHR287710
OG0003845	CP16_g55181_DN2_SP0_c.t1, CP16_g55180_DN1_SP0_c.t1, CP16_g55531_DN2_SP0_c.t1	CARHR116820
OG0003846	CP5_g1503_DN3_SP0_c.t1	CARHR152110
OG0003848	CP3_g14309_DN3_SP3_c.t1, CP2_g47601_DN3_SP5_c.t1	CARHR280960
OG0003849	CP19_g18285_DN3_SP7_c.t1	CARHR231090
OG0003850	CP19_g18319_DN3_SP7_c.t1	CARHR230760
OG0003851	CP10_g42094_DN3_SP2_c.t1	CARHR094730, CARHR074890
OG0003852	CP10_g42134_DN3_SP1_c.t1	CARHR075310, CARHR017030
OG0003853	CP3_g13220_DN3_SP0_c.t1	CARHR172040
OG0003854	CP4_g24202_DN3_SP8_c.t1	CARHR140500
OG0003854	CP3_g13317_DN3_SP1_c.t1	CARHR171150
OG0003855	CP3_g13454_DN3_SP3_c.t1	CARHR169660
OG0003856	CP3_g13529_DN3_SP1_c.t1	CARHR168490
OG0003857	CP3_g13550_DN3_SP0_c.t1	CARHR168310, CARHR137210
OG0003858	CP3_g13551_DN3_SP0_c.t1	CARHR168290
OG0003858	CP4_g24507_DN3_SP0_c.t1	CARHR137220
OG0003859	CP3_g13955_DN2_SP6_c.t1	CARHR163940
OG0003860	CP13_g19670_DN3_SP0_c.t1	CARHR143990, CARHR257330
OG0003861	CP12_g31045_DN3_SP0_c.t1	CARHR102120
OG0003862	CP12_g30825_DN3_SP0_c.t1	CARHR100440
OG0003863	CP9_g28413_DN3_SP8_c.t1	CARHR061120
OG0003866	CP4_g25051_DN3_SP6_c.t1	CARHR257860
OG0003867	CP16_g54879_DN3_SP8_c.t1	CARHR113680
OG0003868	CP46_g6631_DN3_SP3_c.t1	CARHR035840
OG0003869	CP7_g44525_DN2_SP0_c.t1	CARHR033130
OG0003870	CP7_g44527_DN3_SP1_c.t1	CARHR194380
OG0003870	CP20_g4159_DN3_SP0_c.t1	CARHR261080
OG0003871	CP20_g4252_DN3_SP0_c.t1, CP2_g48940_DN2_SP0_c.t1	CARHR047990
OG0003872	CP20_g4346_DN3_SP8_c.t1	CARHR255150
OG0003873	CP12_g29847_DN3_SP1_c.t1	CARHR130310
OG0003874	CP4_g24033_DN3_SP0_c.t1	CARHR142220, CARHR034190
OG0003876	CP4_g24475_DN3_SP0_c.t1	CARHR137580
OG0003877	CP4_g24526_DN3_SP0_c.t1	CARHR137030
OG0003878	CP4_g24570_DN3_SP8_c.t1	CARHR136620
OG0003879	CP10_g42290_DN3_SP7_c.t1	CARHR076980
OG0003880	CP2_g48768_DN3_SP2_c.t1, CP10_g42734_DN3_SP4_c.t1	CARHR081920
OG0003881	CP10_g42792_DN3_SP8_c.t1	CARHR082520
OG0003882	CP10_g43101_DN3_SP5_c.t1	CARHR085970
OG0003883	CP10_g43928_DN3_SP0_c.t1, CP10_g43922_DN3_SP0_c.t1	CARHR106750
OG0003884	CP12_g29919_DN3_SP3_c.t1	CARHR090830, CARHR090820
OG0003885	CP1_g36519_DN3_SP0_c.t1	CARHR001500
OG0003886	CP8_g53139_DN3_SP7_c.t1	CARHR264900
OG0003887	CP3_g14136_DN3_SP8_c.t1	CARHR162070
OG0003889	CP1_g36547_DN3_SP0_c.t1	CARHR004750
OG0003890	CP7_g44690_DN2_SP0_c.t1	CARHR150790
OG0003891	CP2_g48614_DN3_SP1_c.t1	CARHR185950
OG0003892	CP1_g37183_DN3_SP0_c.t1	CARHR008940
OG0003894	CP1_g37236_DN3_SP6_c.t1	CARHR009530
OG0003895	CP2_g48984_DN3_SP0_c.t1	CARHR048720
OG0003897	CP7_g45883_DN2_SP0_c.t1	CARHR019330
OG0003898	CP7_g45858_DN2_SP0_c.t1, CP7_g45857_DN2_SP0_c.t1	CARHR019600
OG0003900	CP8_g54522_DN3_SP0_c.t1	CARHR250080
OG0003902	CP2_g49171_DN3_SP0_c.t1	CARHR051560
OG0003903	CP2_g49523_DN3_SP6_c.t1	CARHR054040
OG0003905	CP13_g19728_DN3_SP1_c.t1	CARHR173660
OG0003906	CP16_g54723_DN3_SP8_c.t1	CARHR174210
OG0003906	CP5_g39_DN3_SP5_c.t1	CARHR111830
OG0003907	CP8_g53892_DN3_SP0_c.t1	CARHR272810
OG0003908	CP5_g362_DN3_SP0_c.t1	CARHR244860, CARHR244540, CARHR289510
OG0003909	CP12_g31295_DN2_SP0_c.t1, CP20_g4170_DN3_SP0_c.t1	CARHR004760
OG0003910	CP5_g574_DN3_SP5_c.t1	CARHR242460
OG0003911	CP16_g55107_DN3_SP0_c.t1	CARHR117730
OG0003911	CP5_g881_DN3_SP6_c.t1	CARHR239040
OG0003912	CP7_g45460_DN3_SP6_c.t1	CARHR023680
OG0003913	CP5_g1212_DN3_SP8_c.t1	CARHR235580
OG0003914	CP13_g19903_DN2_SP0_c.t1, CP18_g12552_DN1_SP0_c.t1	CARHR005050
OG0003915	CP24_g47403_DN3_SP0_c.t1	CARHR283420, CARHR287210
OG0003916	CP7_g45025_DN3_SP0_c.t1, CP9_g29437_DN3_SP0_c.t1	CARHR057410
OG0003917	CP20_g4008_DN2_SP0_c.t1	CARHR260240
OG0003917	CP75_g34150_DN1_SP0_c.t1	CARHR034200
OG0003919	CP3_g15784_DN1_SP0_c.t1	CARHR184890
OG0003920	CP16_g54886_DN3_SP0_c.t1	CARHR113730
OG0003922	CP13_g19108_DN3_SP2_c.t1	CARHR153100
OG0003925	CP2_g48228_DN1_SP0_c.t1	CARHR274510
OG0003927	CP11_g32298_DN3_SP1_c.t1	CARHR196490
OG0003929	CP29_g22108_DN3_SP8_c.t1	CARHR259730
OG0003930	CP13_g20175_DN3_SP0_c.t1, CP13_g20091_DN3_SP0_c.t1, CP12_g29920_DN3_SP0_c.t1, CP13_g20090_DN2_SP0_c.t1	CARHR178040
OG0003941	CP10_g43809_DN3_SP8_c.t1	CARHR198090
OG0003942	CP11_g32543_DN3_SP2_c.t1	CARHR199090
OG0003944	CP11_g32671_DN3_SP0_c.t1	CARHR200510
OG0003945	CP2_g48501_DN3_SP0_c.t1	CARHR187310, CARHR187330
OG0003946	CP10_g44087_DN3_SP1_c.t1	CARHR062670
OG0003948	CP11_g32806_DN3_SP7_c.t1	CARHR202000, CARHR202040
OG0003949	CP2_g48603_DN3_SP8_c.t1	CARHR289470
OG0003951	CP2_g48246_DN3_SP7_c.t1	CARHR190390
OG0003951	CP11_g33069_DN3_SP5_c.t1	CARHR204940
OG0003952	CP11_g33075_DN3_SP8_c.t1	CARHR205020
OG0003953	CP2_g48154_DN3_SP8_c.t1	CARHR275270
OG0003954	CP19_g18164_DN3_SP3_c.t1	CARHR232260
OG0003955	CP19_g18182_DN3_SP0_c.t1	CARHR232070
OG0003957	CP4_g26033_DN2_SP8_c.t1	CARHR121450
OG0003958	CP4_g25751_DN3_SP8_c.t1	CARHR123420
OG0003959	CP4_g25407_DN3_SP8_c.t1	CARHR127420
OG0003960	CP1_g36654_DN3_SP8_c.t1	CARHR003580
OG0003962	CP7_g44955_DN3_SP0_c.t1	CARHR028940
OG0003964	CP4_g24716_DN3_SP3_c.t1	CARHR165540, CARHR159370, CARHR135030
OG0003965	CP11_g32028_DN2_SP5_c.t1	CARHR289760, CARHR002160
OG0003967	CP2_g47891_DN2_SP2_c.t1	CARHR148630, CARHR217800, CARHR278030
OG0003968	CP2_g47938_DN3_SP0_c.t1	CARHR277600
OG0003970	CP2_g48149_DN3_SP8_c.t1	CARHR275320
OG0003972	CP2_g48185_DN3_SP0_c.t1	CARHR274930
OG0003973	CP2_g48210_DN3_SP8_c.t1	CARHR289630
OG0003974	CP2_g48282_DN3_SP8_c.t1	CARHR189990
OG0003975	CP3_g14489_DN3_SP8_c.t1	CARHR157690
OG0003976	CP2_g48474_DN3_SP6_c.t1	CARHR187680
OG0003977	CP2_g48490_DN3_SP0_c.t1	CARHR187510
OG0003978	CP1_g37465_DN3_SP8_c.t1	CARHR100170, CARHR011990
OG0003979	CP8_g54055_DN1_SP0_c.t1, CP11_g31951_DN2_SP0_c.t1	CARHR273990
OG0003980	CP8_g54049_DN3_SP0_c.t1	CARHR273920
OG0003981	CP13_g19350_DN3_SP0_c.t1	CARHR147650
OG0003982	CP8_g53903_DN3_SP8_c.t1	CARHR272890
OG0003983	CP5_g1631_DN3_SP0_c.t1, CP4_g26479_DN3_SP0_c.t1, CP4_g26497_DN3_SP0_c.t1, CP8_g53882_DN3_SP0_c.t1	CARHR272720
OG0003984	CP8_g53857_DN3_SP7_c.t1	CARHR272390
OG0003985	CP8_g53750_DN3_SP8_c.t1	CARHR271310
OG0003986	CP8_g53609_DN3_SP0_c.t1	CARHR269640
OG0003987	CP3_g14477_DN3_SP0_c.t1	CARHR157820
OG0003988	CP8_g53407_DN3_SP6_c.t1	CARHR267620
OG0003989	CP11_g33293_DN2_SP0_c.t1	CARHR206140
OG0003990	CP8_g53291_DN3_SP0_c.t1	CARHR266310
OG0003992	CP11_g33392_DN3_SP8_c.t1	CARHR277810, CARHR208250
OG0003993	CP11_g33432_DN3_SP6_c.t1	CARHR208700
OG0003994	CP11_g33553_DN3_SP3_c.t1	CARHR209950
OG0003995	CP11_g33644_DN3_SP1_c.t1	CARHR211070
OG0003996	CP11_g33645_DN3_SP8_c.t1	CARHR211080
OG0003997	CP19_g17918_DN3_SP0_c.t1	CARHR213280
OG0003998	CP10_g42996_DN3_SP8_c.t1	CARHR084850
OG0003999	CP1_g37435_DN3_SP1_c.t1	CARHR011650
OG0004000	CP9_g29286_DN3_SP8_c.t1, CP7_g45682_DN2_SP0_c.t1	CARHR069990
OG0004001	CP7_g45705_DN3_SP0_c.t1	CARHR021070
OG0004001	CP9_g29276_DN3_SP0_c.t1	CARHR069890
OG0004002	CP9_g29236_DN3_SP0_c.t1	CARHR069460
OG0004003	CP13_g20155_DN3_SP7_c.t1	CARHR114890, CARHR178630
OG0004004	CP7_g46459_DN3_SP5_c.t1	CARHR044020, CARHR248660
OG0004006	CP7_g46432_DN3_SP1_c.t1, CP7_g46433_DN3_SP0_c.t1	CARHR045550
OG0004007	CP7_g46394_DN2_SP0_c.t1	CARHR045130
OG0004008	CP7_g46372_DN2_SP0_c.t1	CARHR123320, CARHR044890, CARHR123330, CARHR044880
OG0004009	CP1_g41044_DN3_SP5_c.t1	CARHR035780
OG0004010	CP7_g46297_DN3_SP8_c.t1	CARHR044050
OG0004011	CP4_g25105_DN3_SP8_c.t1	CARHR130660
OG0004012	CP8_g53262_DN2_SP7_c.t1	CARHR266060
OG0004013	CP6_g7503_DN3_SP8_c.t1	CARHR220630
OG0004014	CP6_g7455_DN3_SP4_c.t1	CARHR221190
OG0004015	CP6_g7315_DN3_SP0_c.t1	CARHR290190
OG0004016	CP9_g28979_DN3_SP8_c.t1	CARHR066490
OG0004020	CP13_g19287_DN3_SP0_c.t1	CARHR148490
OG0004021	CP19_g18516_DN3_SP8_c.t1	CARHR228440
OG0004022	CP13_g19968_DN3_SP0_c.t1	CARHR176510, CARHR176610
OG0004023	CP12_g30326_DN3_SP8_c.t1, CP1_g38085_DN3_SP4_c.t1	CARHR095330
OG0004025	CP4_g25245_DN3_SP0_c.t1	CARHR178030, CARHR129130
OG0004026	CP4_g25231_DN3_SP5_c.t1	CARHR129280
OG0004027	CP13_g19866_DN3_SP6_c.t1	CARHR175360
OG0004028	CP7_g46140_DN3_SP0_c.t1	CARHR016450
OG0004029	CP19_g18425_DN3_SP8_c.t1	CARHR253760
OG0004030	CP1_g38121_DN3_SP7_c.t1	CARHR292410
OG0004031	CP20_g4259_DN3_SP0_c.t1	CARHR259150
OG0004033	CP13_g20131_DN3_SP0_c.t1	CARHR178340
OG0004034	CP19_g18522_DN3_SP8_c.t1	CARHR228380
OG0004035	CP19_g18511_DN3_SP2_c.t1	CARHR228500
OG0004036	CP12_g30147_DN3_SP0_c.t1	CARHR093410
OG0004037	CP6_g7203_DN3_SP1_c.t1	CARHR222810
OG0004038	CP6_g7169_DN3_SP0_c.t1	CARHR223210
OG0004039	CP10_g42156_DN3_SP5_c.t1	CARHR075550
OG0004040	CP2_g47578_DN3_SP4_c.t1	CARHR115920
OG0004041	CP3_g13125_DN3_SP8_c.t1	CARHR173040
OG0004042	CP3_g13206_DN3_SP0_c.t1, CP4_g24057_DN3_SP6_c.t1	CARHR172190
OG0004043	CP18_g12522_DN3_SP3_c.t1	CARHR114770, CARHR262780, CARHR241000
OG0004044	CP3_g13252_DN3_SP8_c.t1	CARHR171780
OG0004046	CP3_g13432_DN3_SP0_c.t1	CARHR169950
OG0004047	CP3_g13609_DN3_SP2_c.t1	CARHR167590
OG0004048	CP13_g19684_DN3_SP0_c.t1	CARHR143830
OG0004050	CP3_g13687_DN3_SP0_c.t1	CARHR166740
OG0004051	CP3_g13939_DN1_SP0_c.t1	CARHR164100, CARHR164120
OG0004052	CP3_g13996_DN3_SP8_c.t1	CARHR163490
OG0004053	CP3_g14007_DN3_SP8_c.t1	CARHR163420
OG0004054	CP12_g30869_DN3_SP0_c.t1	CARHR101150
OG0004055	CP7_g46420_DN3_SP3_c.t1, CP9_g28516_DN3_SP2_c.t1	CARHR045410
OG0004056	CP9_g28825_DN3_SP1_c.t1	CARHR064870
OG0004058	CP4_g24669_DN3_SP0_c.t1	CARHR135590
OG0004060	CP16_g55120_DN3_SP0_c.t1	CARHR117610
OG0004061	CP19_g18191_DN3_SP2_c.t1	CARHR231980
OG0004062	CP1_g38188_DN3_SP0_c.t1	CARHR039200, CARHR286730, CARHR039190
OG0004063	CP7_g44503_DN3_SP1_c.t1	CARHR033360
OG0004064	CP20_g4160_DN3_SP0_c.t1, CP20_g4164_DN3_SP0_c.t1	CARHR261100, CARHR261120
OG0004065	CP20_g4302_DN3_SP8_c.t1	CARHR255610, CARHR231310
OG0004066	CP8_g54403_DN3_SP8_c.t1	CARHR193630
OG0004068	CP2_g48628_DN3_SP4_c.t1	CARHR185780
OG0004069	CP4_g23981_DN3_SP0_c.t1	CARHR142790
OG0004070	CP4_g24073_DN3_SP0_c.t1	CARHR141790
OG0004071	CP10_g44097_DN3_SP8_c.t1	CARHR105780
OG0004072	CP4_g24270_DN3_SP0_c.t1	CARHR139780
OG0004073	CP4_g24362_DN3_SP8_c.t1	CARHR119270, CARHR138820
OG0004074	CP7_g46040_DN1_SP0_c.t1	CARHR017600
OG0004076	CP10_g42304_DN3_SP8_c.t1	CARHR077110
OG0004077	CP1_g38173_DN2_SP0_c.t1	CARHR077430
OG0004078	CP10_g42394_DN3_SP8_c.t1	CARHR078090
OG0004079	CP10_g42434_DN3_SP6_c.t1	CARHR078610
OG0004079	CP2_g48668_DN3_SP5_c.t1	CARHR185410
OG0004080	CP10_g42459_DN3_SP3_c.t1	CARHR078960
OG0004081	CP2_g48619_DN3_SP4_c.t1	CARHR185900
OG0004082	CP10_g42490_DN3_SP1_c.t1	CARHR079340
OG0004083	CP10_g42511_DN3_SP0_c.t1	CARHR079560
OG0004084	CP10_g42592_DN3_SP1_c.t1	CARHR080390
OG0004085	CP10_g42609_DN3_SP4_c.t1	CARHR080570
OG0004086	CP10_g42735_DN3_SP0_c.t1, CP10_g42736_DN3_SP0_c.t1	CARHR081930
OG0004087	CP10_g43246_DN3_SP5_c.t1	CARHR087420
OG0004088	CP10_g43310_DN3_SP2_c.t1	CARHR088120
OG0004089	CP10_g43392_DN3_SP0_c.t1, CP10_g43394_DN3_SP0_c.t1	CARHR089110
OG0004090	CP10_g43499_DN3_SP0_c.t1	CARHR090300
OG0004091	CP12_g29949_DN2_SP0_c.t1	CARHR091130
OG0004092	CP12_g30054_DN3_SP0_c.t1	CARHR092380
OG0004093	CP12_g30131_DN3_SP6_c.t1	CARHR093290, CARHR292250
OG0004095	CP2_g48731_DN3_SP5_c.t1	CARHR056790, CARHR182700, CARHR287810
OG0004097	CP5_g1508_DN3_SP0_c.t1	CARHR262660, CARHR017530
OG0004099	CP12_g30702_DN3_SP1_c.t1	CARHR099350
OG0004100	CP12_g30644_DN3_SP0_c.t1, CP12_g30645_DN3_SP8_c.t1	CARHR098730
OG0004102	CP12_g30515_DN3_SP0_c.t1	CARHR097460, CARHR097450
OG0004103	CP5_g1007_DN3_SP3_c.t1	CARHR237920
OG0004104	CP2_g48685_DN3_SP1_c.t1	CARHR287960, CARHR050710
OG0004105	CP2_g48669_DN3_SP3_c.t1	CARHR185420
OG0004106	CP8_g54654_DN3_SP0_c.t1	CARHR248370
OG0004106	CP1_g36460_DN3_SP0_c.t1	CARHR000780
OG0004107	CP1_g36479_DN3_SP3_c.t1	CARHR001070
OG0004108	CP1_g36670_DN3_SP3_c.t1, CP13_g20216_DN3_SP0_c.t1	CARHR003420
OG0004109	CP1_g36921_DN3_SP0_c.t1	CARHR005880
OG0004111	CP2_g50239_DN3_SP0_c.t1, CP1_g37179_DN3_SP4_c.t1	CARHR284470
OG0004113	CP1_g37404_DN3_SP8_c.t1	CARHR011270
OG0004114	CP2_g48982_DN3_SP6_c.t1	CARHR048700
OG0004115	CP1_g37785_DN3_SP1_c.t1	CARHR015280
OG0004116	CP7_g45963_DN3_SP0_c.t1	CARHR018480
OG0004119	CP27_g41673_DN3_SP4_c.t1	CARHR259040
OG0004120	CP9_g28770_DN2_SP0_c.t1	CARHR291230
OG0004121	CP9_g28638_DN3_SP0_c.t1	CARHR063390
OG0004122	CP2_g48962_DN3_SP8_c.t1	CARHR013020, CARHR048400
OG0004123	CP13_g19692_DN3_SP0_c.t1	CARHR148990
OG0004124	CP13_g19094_DN3_SP0_c.t1	CARHR047720, CARHR046670
OG0004125	CP11_g31925_DN3_SP0_c.t1	CARHR252140
OG0004127	CP3_g15352_DN2_SP0_c.t1	CARHR283570
OG0004128	CP11_g31897_DN3_SP7_c.t1	CARHR252510
OG0004129	CP1_g38315_DN3_SP2_c.t1	CARHR037830
OG0004130	CP5_g261_DN3_SP8_c.t1, CP2_g49518_DN3_SP0_c.t1	CARHR245870
OG0004131	CP5_g385_DN3_SP5_c.t1	CARHR244650
OG0004132	CP5_g421_DN3_SP1_c.t1	CARHR244280
OG0004134	CP12_g30764_DN2_SP0_c.t1, CP12_g30765_DN3_SP0_c.t1	CARHR099840
OG0004135	CP12_g30805_DN3_SP0_c.t1, CP12_g30790_DN3_SP8_c.t1	CARHR100060
OG0004136	CP8_g54625_DN3_SP3_c.t1	CARHR248750
OG0004137	CP8_g53232_DN3_SP8_c.t1	CARHR265770
OG0004139	CP173_g41468_DN1_SP0_c.t1	CARHR259080
OG0004141	CP2_g50735_DN3_SP0_c.t1	CARHR055730
OG0004143	CP12_g30840_DN1_SP0_c.t1	CARHR100630
OG0004144	CP12_g30999_DN3_SP0_c.t1	CARHR103700
OG0004146	CP4_g25852_DN3_SP0_c.t1	CARHR122090
OG0004146	CP1_g37040_DN2_SP0_c.t1	CARHR007370
OG0004148	CP13_g19685_DN2_SP0_c.t1	CARHR143820
OG0004149	CP13_g19223_DN3_SP7_c.t1	CARHR149400
OG0004150	CP3_g13314_DN3_SP0_c.t1	CARHR171180
OG0004152	CP34_g51490_DN2_SP0_c.t1, CP42_g27288_DN3_SP0_c.t1	CARHR259650
OG0004153	CP5_g1282_DN3_SP0_c.t1	CARHR234960
OG0004155	CP2_g47982_DN1_SP0_c.t1	CARHR277090, CARHR277100
OG0004156	CP20_g4342_DN2_SP0_c.t1	CARHR255170
OG0004157	CP4_g25264_DN3_SP3_c.t1	CARHR128930
OG0004158	CP56_g20990_DN3_SP0_c.t1	CARHR152820
OG0004165	CP5_g948_DN3_SP5_c.t1	CARHR184610
OG0004167	CP5_g940_DN3_SP0_c.t1	CARHR238460
OG0004168	CP2_g47989_DN3_SP5_c.t1	CARHR043640, CARHR277040
