Orthogroup	Conringia_planisiliqua	Noccaea_praecox
OG0003698	CP5_g1408_DN2_SP0_c.t1	Np005G3167800
OG0003699	CP8_g54590_DN3_SP7_c.t1	Np003G1887100
OG0003700	CP13_g19893_DN3_SP8_c.t1	Np001G0358700
OG0003700	CP6_g6981_DN3_SP4_c.t1	Np005G2919400
OG0003701	CP12_g30105_DN3_SP8_c.t1, CP3_g14423_DN3_SP0_c.t1	Np007G3929300
OG0003703	CP13_g20061_DN3_SP0_c.t1	Np001G0384800
OG0003703	CP13_g20059_DN3_SP8_c.t1	Np001G0384600
OG0003704	CP1_g38065_DN3_SP8_c.t1	Np004G1966400, Np004G1969300
OG0003706	CP1_g37794_DN3_SP8_c.t1	Np004G2416200
OG0003707	CP12_g30482_DN3_SP4_c.t1	Np007G3812300
OG0003707	CP1_g37956_DN3_SP7_c.t1	Np004G1952700
OG0003709	CP4_g25380_DN3_SP8_c.t1	Np004G2037600, Np006G3438900
OG0003710	CP4_g25156_DN3_SP1_c.t1	Np006G3399400
OG0003711	CP3_g13858_DN3_SP0_c.t1	Np001G0583600, Np001G0375500
OG0003712	CP2_g47585_DN3_SP0_c.t1	Np001G0009000
OG0003713	CP3_g13158_DN3_SP0_c.t1	Np001G0685800
OG0003714	CP3_g13205_DN1_SP0_c.t1	Np001G0679400
OG0003714	CP4_g24056_DN3_SP0_c.t1	Np006G3226100
OG0003715	CP3_g13264_DN3_SP1_c.t1	Np001G0672200
OG0003716	CP3_g13288_DN3_SP8_c.t1	Np001G0669200
OG0003716	CP4_g24147_DN3_SP3_c.t1	Np006G3237100
OG0003718	CP3_g13605_DN1_SP0_c.t1	Np001G0610600
OG0003719	CP4_g24746_DN3_SP8_c.t1	Np006G3331000
OG0003720	CP11_g32243_DN3_SP0_c.t1	Np003G1445600
OG0003721	CP7_g45181_DN3_SP8_c.t1	Np004G2097700
OG0003722	CP10_g43662_DN3_SP7_c.t1	Np007G3744300
OG0003723	CP5_g579_DN3_SP8_c.t1	Np005G2645700
OG0003724	CP10_g43619_DN3_SP0_c.t1	Np007G3738800
OG0003725	CP10_g43615_DN3_SP0_c.t1	Np007G3738300, Np007G3738200, Np007G3738100
OG0003726	CP5_g1024_DN3_SP0_c.t1	Np005G2746300
OG0003727	CP2_g48948_DN3_SP0_c.t1	Np005G3175100
OG0003729	CP11_g32285_DN3_SP0_c.t1	Np001G0139900
OG0003731	CP4_g24219_DN3_SP2_c.t1	Np006G3247900
OG0003732	CP13_g20246_DN3_SP0_c.t1	Np001G0409000
OG0003732	CP4_g24220_DN3_SP0_c.t1	Np006G3248100
OG0003734	CP4_g24333_DN3_SP5_c.t1	Np006G3262700, Np006G3262500
OG0003735	CP4_g24349_DN1_SP0_c.t1	Np006G3265100, Np006G3264600
OG0003736	CP10_g42636_DN3_SP3_c.t1	Np007G4172500
OG0003737	CP10_g42766_DN3_SP8_c.t1	Np007G4153000
OG0003738	CP10_g42814_DN3_SP3_c.t1	Np007G4145600
OG0003741	CP1_g37832_DN3_SP7_c.t1	Np004G2411000
OG0003741	CP12_g29955_DN3_SP7_c.t1	Np007G3903000
OG0003742	CP12_g30149_DN3_SP8_c.t1	Np007G3937800
OG0003744	CP12_g30539_DN3_SP0_c.t1	Np007G3820800
OG0003745	CP3_g14190_DN3_SP4_c.t1	Np001G0536500
OG0003746	CP13_g20185_DN3_SP0_c.t1	Np001G0523400
OG0003747	CP1_g36862_DN3_SP1_c.t1	Np004G2542000
OG0003749	CP7_g46135_DN3_SP0_c.t1	Np004G2402500
OG0003750	CP16_g55214_DN2_SP0_c.t1	Np004G2392700
OG0003752	CP9_g28754_DN3_SP4_c.t1	Np007G3894300
OG0003753	CP9_g28689_DN3_SP4_c.t1	Np002G0848100
OG0003754	CP5_g2367_DN3_SP0_c.t1	Np005G3099200
OG0003755	CP13_g19067_DN3_SP8_c.t1, CP19_g17822_DN3_SP2_c.t1	Np002G1244200
OG0003756	CP6_g6761_DN2_SP0_c.t1	Np005G2871900
OG0003756	CP13_g20170_DN3_SP0_c.t1	Np001G0399500
OG0003757	CP1_g38320_DN3_SP8_c.t1	Np002G0886400, Np002G0886600, Np002G0886500, Np002G0886300, Np002G0885200, Np004G1998600
OG0003758	CP9_g28558_DN3_SP8_c.t1	Np002G0868000
OG0003759	CP1_g38176_DN3_SP0_c.t1, CP2_g49408_DN2_SP0_c.t1	Np004G1983700
OG0003760	CP5_g38_DN3_SP4_c.t1	Np005G2603900
OG0003761	CP5_g1800_DN3_SP0_c.t1, CP5_g142_DN3_SP0_c.t1	Np005G2617900, Np005G2650400
OG0003762	CP5_g146_DN3_SP0_c.t1	Np005G2618400
OG0003763	CP16_g54878_DN3_SP4_c.t1	Np006G3688900
OG0003764	CP5_g353_DN3_SP1_c.t1	Np005G2683100
OG0003766	CP198_g34090_DN2_SP0_c.t1, CP197_g18957_DN2_SP0_c.t1	Np003G1873500
OG0003767	CP8_g54545_DN3_SP0_c.t1	Np003G1881000
OG0003767	CP8_g54607_DN3_SP0_c.t1	Np003G1889200
OG0003768	CP5_g1179_DN2_SP0_c.t1	Np005G2767000
OG0003769	CP7_g44846_DN3_SP0_c.t1	Np004G2140100
OG0003769	CP7_g44845_DN3_SP2_c.t1	Np004G2140000
OG0003770	CP8_g53438_DN3_SP0_c.t1	Np003G1611400
OG0003772	CP9_g28159_DN3_SP0_c.t1	Np002G0959400
OG0003772	CP5_g1788_DN3_SP0_c.t1	Np005G3121500
OG0003776	CP6_g7193_DN3_SP0_c.t1	Np005G2996300
OG0003777	CP6_g7310_DN3_SP0_c.t1	Np005G3022100
OG0003778	CP4_g25647_DN2_SP0_c.t1	Np006G3546000, Np006G3483900
OG0003781	CP4_g26490_DN1_SP0_c.t1	Np005G2989300, Np002G1056800, Np005G2984400, Np003G1880100
OG0003790	CP11_g32242_DN3_SP8_c.t1	Np002G1225700, Np001G0357800, Np003G1445700
OG0003791	CP11_g32248_DN3_SP4_c.t1	Np003G1444700
OG0003792	CP11_g32362_DN3_SP0_c.t1	Np003G1431200
OG0003794	CP11_g32742_DN3_SP8_c.t1	Np003G1385800
OG0003795	CP11_g32856_DN3_SP6_c.t1	Np003G1370800
OG0003796	CP11_g32955_DN3_SP6_c.t1	Np003G1359900
OG0003798	CP19_g18166_DN3_SP7_c.t1	Np005G2816000, Np005G2804500
OG0003799	CP4_g25931_DN3_SP0_c.t1	Np006G3589900
OG0003800	CP4_g25670_DN3_SP8_c.t1	Np006G3489500, Np006G3540600
OG0003802	CP4_g25553_DN3_SP1_c.t1	Np006G3559200
OG0003803	CP4_g25403_DN3_SP7_c.t1	Np009G4320000, Np006G3452300
OG0003804	CP19_g18123_DN3_SP8_c.t1	Np005G2810700
OG0003805	CP20_g3917_DN3_SP7_c.t1	Np006G3328300, Np005G3160000
OG0003806	CP7_g44751_DN3_SP6_c.t1	Np004G2162900
OG0003808	CP2_g49827_DN3_SP0_c.t1	Np002G1114000
OG0003809	CP9_g28752_DN3_SP0_c.t1	Np007G3894400
OG0003809	CP2_g47937_DN3_SP0_c.t1	Np001G0054700, Np001G0055100
OG0003810	CP3_g14552_DN3_SP0_c.t1	Np001G0484000
OG0003811	CP2_g48041_DN3_SP8_c.t1, CP3_g14605_DN3_SP1_c.t1	Np001G0071500
OG0003812	CP2_g48056_DN3_SP4_c.t1	Np001G0073000
OG0003813	CP2_g47769_DN3_SP8_c.t1	Np001G0032500
OG0003814	CP2_g48273_DN3_SP0_c.t1	Np001G0105300
OG0003815	CP11_g32781_DN3_SP0_c.t1	Np003G1381700
OG0003815	CP2_g48482_DN3_SP0_c.t1	Np001G0134000
OG0003816	CP8_g54184_DN2_SP0_c.t1	Np003G1500600
OG0003817	CP8_g54091_DN3_SP8_c.t1	Np003G1514900
OG0003817	CP3_g14913_DN3_SP2_c.t1	Np001G0448600
OG0003818	CP8_g53798_DN3_SP2_c.t1	Np003G1550700
OG0003819	CP8_g53586_DN3_SP5_c.t1	Np003G1584400
OG0003819	CP19_g17987_DN3_SP8_c.t1	Np005G2791400
OG0003820	CP8_g53527_DN3_SP1_c.t1	Np003G1596400
OG0003821	CP8_g53481_DN3_SP8_c.t1	Np003G1606300
OG0003822	CP8_g53406_DN3_SP0_c.t1	Np003G1625400
OG0003823	CP11_g33184_DN3_SP0_c.t1	Np005G2997400, Np003G1329200, Np002G1189900, Np002G1190200, Np006G3413100
OG0003824	CP161_g50909_DN3_SP0_c.t1, CP11_g33205_DN3_SP0_c.t1, CP161_g50915_DN3_SP2_c.t1	Np003G1314800
OG0003825	CP3_g15688_DN3_SP0_c.t1	Np001G0435500
OG0003829	CP19_g17904_DN3_SP0_c.t1	Np005G2976100, Np005G3190200, Np005G2975700
OG0003830	CP9_g29526_DN3_SP8_c.t1	Np002G0728600
OG0003833	CP7_g46424_DN3_SP0_c.t1	Np004G1906800
OG0003834	CP7_g46353_DN3_SP2_c.t1	Np004G1915900
OG0003835	CP3_g14858_DN3_SP0_c.t1	Np001G0454700
OG0003836	CP3_g14864_DN3_SP5_c.t1	Np001G0453600
OG0003836	CP3_g14863_DN3_SP0_c.t1	Np001G0453700
OG0003837	CP6_g9565_DN3_SP8_c.t1	Np005G3075100
OG0003838	CP6_g7360_DN3_SP0_c.t1	Np005G3030400
OG0003841	CP9_g28515_DN3_SP0_c.t1, CP7_g46215_DN3_SP0_c.t1	Np002G0873500
OG0003842	CP9_g28582_DN3_SP5_c.t1	Np002G0864400
OG0003844	CP1_g38046_DN3_SP5_c.t1	Np007G4001600
OG0003845	CP16_g55181_DN2_SP0_c.t1, CP16_g55180_DN1_SP0_c.t1, CP16_g55531_DN2_SP0_c.t1	Np006G3648000, Np006G3647800
OG0003846	CP5_g1503_DN3_SP0_c.t1	Np005G3158800
OG0003848	CP3_g14309_DN3_SP3_c.t1	Np001G0521800
OG0003848	CP2_g47601_DN3_SP5_c.t1	Np001G0011400
OG0003849	CP19_g18285_DN3_SP7_c.t1	Np005G2833400
OG0003851	CP10_g42094_DN3_SP2_c.t1	Np007G4254700
OG0003852	CP10_g42134_DN3_SP1_c.t1	Np007G4249300
OG0003853	CP3_g13220_DN3_SP0_c.t1	Np001G0677200
OG0003854	CP4_g24202_DN3_SP8_c.t1	Np006G3245800
OG0003854	CP3_g13317_DN3_SP1_c.t1	Np001G0665800
OG0003855	CP3_g13454_DN3_SP3_c.t1	Np001G0645600
OG0003856	CP3_g13529_DN3_SP1_c.t1	Np001G0629700, Np002G0843900
OG0003857	CP3_g13550_DN3_SP0_c.t1	Np001G0627900
OG0003858	CP3_g13551_DN3_SP0_c.t1, CP4_g24507_DN3_SP0_c.t1	Np001G0627800
OG0003859	CP3_g13955_DN2_SP6_c.t1	Np001G0571000
OG0003860	CP13_g19670_DN3_SP0_c.t1	Np001G0274900
OG0003861	CP12_g31045_DN3_SP0_c.t1	Np007G3885500
OG0003862	CP12_g30825_DN3_SP0_c.t1	Np007G3868800
OG0003863	CP9_g28413_DN3_SP8_c.t1	Np002G0895100
OG0003864	CP3_g15277_DN1_SP0_c.t1, CP3_g15574_DN2_SP0_c.t1	Np001G0413100
OG0003866	CP4_g25051_DN3_SP6_c.t1	Np006G3382000
OG0003867	CP16_g54879_DN3_SP8_c.t1	Np006G3688800
OG0003867	CP5_g202_DN3_SP5_c.t1	Np005G2625000
OG0003868	CP46_g6631_DN3_SP3_c.t1	Np004G2028100
OG0003869	CP7_g44525_DN2_SP0_c.t1	Np004G2068200
OG0003870	CP7_g44527_DN3_SP1_c.t1	Np004G2067800
OG0003871	CP20_g4252_DN3_SP0_c.t1, CP2_g48940_DN2_SP0_c.t1	Np002G1224200
OG0003872	CP20_g4346_DN3_SP8_c.t1	Np003G1805500
OG0003873	CP12_g29847_DN3_SP1_c.t1	Np007G3719900
OG0003874	CP4_g24033_DN3_SP0_c.t1	Np006G3222600
OG0003876	CP4_g24475_DN3_SP0_c.t1	Np006G3283600
OG0003877	CP4_g24526_DN3_SP0_c.t1	Np006G3291700
OG0003878	CP4_g24570_DN3_SP8_c.t1	Np006G3300800
OG0003879	CP10_g42290_DN3_SP7_c.t1	Np007G4228100
OG0003880	CP2_g48768_DN3_SP2_c.t1	Np001G0174200
OG0003881	CP10_g42792_DN3_SP8_c.t1	Np007G4149700
OG0003882	CP10_g43101_DN3_SP5_c.t1	Np007G4104000, Np007G4104100
OG0003883	CP10_g43928_DN3_SP0_c.t1	Np007G3772000
OG0003883	CP10_g43922_DN3_SP0_c.t1	Np007G3771800
OG0003884	CP12_g29919_DN3_SP3_c.t1	Np010G4350700, Np007G4015900, Np007G3982100
OG0003885	CP1_g36519_DN3_SP0_c.t1, CP1_g36518_DN3_SP0_c.t1	Np004G2583800
OG0003886	CP8_g53139_DN3_SP7_c.t1	Np003G1661300, Np003G1671100
OG0003887	CP4_g25157_DN3_SP4_c.t1	Np001G0543400
OG0003889	CP1_g36547_DN3_SP0_c.t1	Np004G2547600
OG0003890	CP7_g44690_DN2_SP0_c.t1	Np001G0448200
OG0003890	CP22_g17653_DN3_SP0_c.t1	Np001G0429000
OG0003891	CP2_g48614_DN3_SP1_c.t1	Np004G2503200
OG0003892	CP1_g37183_DN3_SP0_c.t1	Np004G2501700
OG0003894	CP1_g37236_DN3_SP6_c.t1	Np004G2496100
OG0003895	CP2_g48984_DN3_SP0_c.t1	Np002G1212100
OG0003896	CP7_g45930_DN2_SP0_c.t1	Np004G2376200
OG0003897	CP7_g45883_DN2_SP0_c.t1	Np004G2370000
OG0003898	CP7_g45858_DN2_SP0_c.t1, CP7_g45857_DN2_SP0_c.t1	Np004G2367000
OG0003900	CP8_g54522_DN3_SP0_c.t1	Np003G1877700
OG0003902	CP2_g49170_DN3_SP5_c.t1	Np002G1174800
OG0003902	CP2_g49171_DN3_SP0_c.t1	Np002G1174700
OG0003903	CP2_g49523_DN3_SP6_c.t1	Np002G1128900
OG0003905	CP13_g19728_DN3_SP1_c.t1	Np001G0321300
OG0003906	CP16_g54723_DN3_SP8_c.t1	Np006G3713300
OG0003907	CP3_g14694_DN3_SP0_c.t1	Np001G0468700
OG0003907	CP8_g53892_DN3_SP0_c.t1	Np003G1539000
OG0003908	CP5_g362_DN3_SP0_c.t1	Np005G2682100
OG0003909	CP12_g31295_DN2_SP0_c.t1	Np005G2655100
OG0003910	CP5_g574_DN3_SP5_c.t1	Np005G2646300
OG0003911	CP16_g55107_DN3_SP0_c.t1	Np006G3659000
OG0003911	CP5_g881_DN3_SP6_c.t1	Np005G2723300
OG0003912	CP7_g45460_DN3_SP6_c.t1	Np004G2305700
OG0003913	CP5_g1212_DN3_SP8_c.t1	Np005G2771500
OG0003917	CP20_g4008_DN2_SP0_c.t1	Np003G1764100
OG0003917	CP75_g34150_DN1_SP0_c.t1	Np004G2043200
OG0003920	CP16_g54886_DN3_SP0_c.t1	Np006G3687800
OG0003922	CP13_g19108_DN3_SP2_c.t1	Np001G0187100
OG0003923	CP2_g49405_DN3_SP0_c.t1	Np005G3018600
OG0003924	CP12_g31031_DN3_SP0_c.t1, CP3_g15772_DN2_SP0_c.t1, CP27_g41849_DN1_SP0_c.t1, CP321_g27092_DN1_SP0_c.t1, CP20_g4064_DN3_SP0_c.t1, CP3_g15590_DN2_SP0_c.t1, CP1_g38390_DN1_SP0_c.t1, CP321_g27091_DN1_SP0_c.t1	Np006G3273100, Np005G3113100, Np006G3473700, Np003G1726200, Np006G3273500
OG0003927	CP11_g32298_DN3_SP1_c.t1	Np003G1438500
OG0003929	CP29_g22108_DN3_SP8_c.t1	Np003G1759200
OG0003941	CP10_g43809_DN3_SP8_c.t1	Np003G1421200
OG0003942	CP11_g32543_DN3_SP2_c.t1	Np003G1411400
OG0003943	CP11_g32596_DN3_SP8_c.t1	Np003G1405800
OG0003944	CP11_g32671_DN3_SP0_c.t1	Np003G1396100
OG0003945	CP2_g48501_DN3_SP0_c.t1	Np001G0136600
OG0003946	CP10_g44087_DN3_SP1_c.t1	Np002G0865300, Np002G0865200
OG0003948	CP2_g48448_DN3_SP2_c.t1	Np001G0130000
OG0003948	CP11_g32806_DN3_SP7_c.t1	Np003G1378500
OG0003949	CP2_g48603_DN3_SP8_c.t1	Np001G0149700
OG0003950	CP11_g33067_DN3_SP2_c.t1	Np003G1344500
OG0003951	CP2_g48246_DN3_SP7_c.t1	Np001G0101800
OG0003952	CP11_g33075_DN3_SP8_c.t1	Np003G1343400
OG0003953	CP11_g33131_DN2_SP5_c.t1	Np003G1336400
OG0003953	CP2_g48154_DN3_SP8_c.t1	Np001G0091000
OG0003954	CP19_g18164_DN3_SP3_c.t1	Np005G2815700
OG0003955	CP19_g18182_DN3_SP0_c.t1	Np005G2818700
OG0003957	CP4_g26033_DN2_SP8_c.t1	Np006G3579900
OG0003958	CP4_g25751_DN3_SP8_c.t1	Np006G3514100, Np006G3443300, Np006G3446500
OG0003959	CP4_g25407_DN3_SP8_c.t1	Np009G4317700, Np006G3455700
OG0003960	CP1_g36654_DN3_SP8_c.t1	Np004G2560400
OG0003962	CP7_g44955_DN3_SP0_c.t1	Np004G2126700
OG0003964	CP4_g24716_DN3_SP3_c.t1	Np001G0592500
OG0003965	CP11_g32028_DN2_SP5_c.t1	Np002G1067900
OG0003967	CP2_g47891_DN2_SP2_c.t1	Np001G0049200
OG0003968	CP2_g47938_DN3_SP0_c.t1	Np001G0054800, Np001G0055200, Np001G0054900
OG0003970	CP2_g48149_DN3_SP8_c.t1	Np001G0089800
OG0003972	CP2_g48185_DN3_SP0_c.t1	Np001G0095000
OG0003973	CP2_g48210_DN3_SP8_c.t1	Np003G1261000
OG0003974	CP2_g48282_DN3_SP8_c.t1	Np001G0106700
OG0003975	CP2_g48300_DN3_SP0_c.t1	Np001G0109000
OG0003975	CP3_g14489_DN3_SP8_c.t1	Np001G0495500
OG0003976	CP2_g48474_DN3_SP6_c.t1	Np001G0133200
OG0003977	CP2_g48490_DN3_SP0_c.t1	Np001G0135300
OG0003978	CP1_g37465_DN3_SP8_c.t1	Np004G2465700
OG0003979	CP8_g54055_DN1_SP0_c.t1, CP11_g31951_DN2_SP0_c.t1	Np003G1519500, Np001G0450400
OG0003980	CP8_g54049_DN3_SP0_c.t1	Np003G1520100
OG0003982	CP8_g53903_DN3_SP8_c.t1	Np003G1537600
OG0003983	CP5_g1631_DN3_SP0_c.t1, CP4_g26479_DN3_SP0_c.t1, CP4_g26497_DN3_SP0_c.t1	Np005G3135900
OG0003983	CP8_g53882_DN3_SP0_c.t1	Np003G1540200
OG0003984	CP8_g53857_DN3_SP7_c.t1	Np003G1543500
OG0003985	CP8_g53750_DN3_SP8_c.t1	Np003G1558600
OG0003986	CP8_g53609_DN3_SP0_c.t1	Np003G1581900
OG0003987	CP3_g14477_DN3_SP0_c.t1	Np003G1750600, Np001G0498400
OG0003988	CP8_g53407_DN3_SP6_c.t1	Np003G1625500
OG0003989	CP11_g33293_DN2_SP0_c.t1	Np003G1327200
OG0003990	CP8_g53291_DN3_SP0_c.t1	Np003G1642800
OG0003992	CP11_g33392_DN3_SP8_c.t1	Np003G1297600
OG0003993	CP11_g33432_DN3_SP6_c.t1	Np003G1292200
OG0003993	CP10_g43019_DN3_SP5_c.t1	Np007G4116700
OG0003994	CP11_g33553_DN3_SP3_c.t1	Np003G1276100
OG0003995	CP11_g33644_DN3_SP1_c.t1	Np003G1265200
OG0003996	CP11_g33645_DN3_SP8_c.t1	Np003G1265000
OG0003997	CP19_g17918_DN3_SP0_c.t1	Np005G3188200
OG0003998	CP9_g29670_DN3_SP1_c.t1, CP10_g42996_DN3_SP8_c.t1	Np007G4119400
OG0004000	CP7_g45682_DN2_SP0_c.t1	Np002G0764400
OG0004001	CP7_g45705_DN3_SP0_c.t1	Np004G2349000
OG0004001	CP9_g29276_DN3_SP0_c.t1	Np002G0765600
OG0004002	CP9_g29236_DN3_SP0_c.t1	Np002G0771700
OG0004003	CP13_g20155_DN3_SP7_c.t1	Np001G0397400
OG0004004	CP7_g46459_DN3_SP5_c.t1	Np004G1902700
OG0004006	CP7_g46432_DN3_SP1_c.t1, CP7_g46433_DN3_SP0_c.t1	Np004G1906100
OG0004007	CP7_g46394_DN2_SP0_c.t1	Np004G1911300
OG0004008	CP7_g46372_DN2_SP0_c.t1	Np004G1913600, Np004G1913400
OG0004009	CP1_g41044_DN3_SP5_c.t1	Np004G2029100
OG0004010	CP7_g46297_DN3_SP8_c.t1	Np004G1924700
OG0004011	CP4_g25105_DN3_SP8_c.t1	Np006G3392300
OG0004012	CP8_g53262_DN2_SP7_c.t1	Np003G1646300, Np006G3434500
OG0004013	CP6_g7503_DN3_SP8_c.t1	Np005G3053800
OG0004014	CP6_g7455_DN3_SP4_c.t1	Np005G3044500
OG0004015	CP6_g7315_DN3_SP0_c.t1	Np005G3022700
OG0004016	CP9_g28979_DN3_SP8_c.t1	Np002G0811000
OG0004017	CP9_g29069_DN3_SP0_c.t1	Np002G0794200, Np002G0794500
OG0004020	CP13_g19287_DN3_SP0_c.t1	Np001G0211500
OG0004021	CP19_g18516_DN3_SP8_c.t1	Np005G2867200
OG0004022	CP13_g19968_DN3_SP0_c.t1	Np001G0371300
OG0004023	CP12_g30326_DN3_SP8_c.t1	Np007G3975500
OG0004023	CP1_g38085_DN3_SP4_c.t1	Np004G1968800
OG0004024	CP12_g30327_DN3_SP3_c.t1	Np007G3975600
OG0004025	CP4_g25245_DN3_SP0_c.t1	Np006G3410600
OG0004026	CP4_g25231_DN3_SP5_c.t1	Np006G3409200
OG0004027	CP13_g19866_DN3_SP6_c.t1	Np001G0353300
OG0004028	CP7_g46140_DN3_SP0_c.t1	Np004G2403300
OG0004030	CP1_g38121_DN3_SP7_c.t1	Np004G1976300
OG0004031	CP20_g4259_DN3_SP0_c.t1	Np003G1795400
OG0004032	CP6_g6820_DN3_SP2_c.t1	Np005G2887300
OG0004033	CP13_g20131_DN3_SP0_c.t1	Np001G0393800
OG0004033	CP6_g6801_DN3_SP1_c.t1	Np005G2884800
OG0004034	CP19_g18522_DN3_SP8_c.t1	Np001G0471800, Np005G2867900
OG0004035	CP19_g18511_DN3_SP2_c.t1	Np005G2865000, Np005G2864700, Np005G2865600, Np005G2865800, Np005G2865900
OG0004036	CP12_g30147_DN3_SP0_c.t1	Np007G3937500
OG0004037	CP6_g7203_DN3_SP1_c.t1	Np005G3000500
OG0004038	CP6_g7169_DN3_SP0_c.t1	Np005G2988800
OG0004040	CP2_g47578_DN3_SP4_c.t1	Np001G0007900
OG0004041	CP3_g13125_DN3_SP8_c.t1	Np001G0691600
OG0004042	CP4_g24057_DN3_SP6_c.t1	Np006G3226200
OG0004043	CP18_g12522_DN3_SP3_c.t1	Np006G3630800
OG0004044	CP3_g13252_DN3_SP8_c.t1	Np001G0672800
OG0004046	CP3_g13432_DN3_SP0_c.t1	Np001G0648100
OG0004047	CP3_g13609_DN3_SP2_c.t1	Np001G0620000
OG0004048	CP13_g19684_DN3_SP0_c.t1	Np001G0279000
OG0004050	CP3_g13687_DN3_SP0_c.t1	Np001G0608400
OG0004051	CP3_g13939_DN1_SP0_c.t1	Np001G0572800
OG0004052	CP4_g24994_DN3_SP3_c.t1	Np006G3373400
OG0004054	CP12_g30869_DN3_SP0_c.t1	Np007G3875400
OG0004055	CP7_g46420_DN3_SP3_c.t1	Np004G1907300
OG0004056	CP9_g28825_DN3_SP1_c.t1	Np002G0830600
OG0004058	CP4_g24669_DN3_SP0_c.t1	Np006G3315600
OG0004060	CP16_g55120_DN3_SP0_c.t1	Np006G3657100
OG0004061	CP19_g18191_DN3_SP2_c.t1	Np005G2820400
OG0004062	CP1_g38188_DN3_SP0_c.t1	Np004G1985000
OG0004063	CP7_g44503_DN3_SP1_c.t1	Np004G2083200
OG0004064	CP20_g4160_DN3_SP0_c.t1, CP20_g4164_DN3_SP0_c.t1	Np003G1779200
OG0004065	CP20_g4302_DN3_SP8_c.t1	Np003G1798100
OG0004066	CP8_g54403_DN3_SP8_c.t1	Np003G1472900
OG0004068	CP2_g48628_DN3_SP4_c.t1	Np001G0153800
OG0004069	CP4_g23981_DN3_SP0_c.t1	Np006G3214000
OG0004070	CP4_g24073_DN3_SP0_c.t1	Np006G3228300
OG0004071	CP10_g44097_DN3_SP8_c.t1	Np007G3782600
OG0004072	CP4_g24270_DN3_SP0_c.t1	Np006G3255100
OG0004073	CP4_g24362_DN3_SP8_c.t1	Np006G3266400
OG0004074	CP7_g46040_DN1_SP0_c.t1	Np004G2391100
OG0004076	CP10_g42304_DN3_SP8_c.t1	Np007G4226100
OG0004077	CP1_g38173_DN2_SP0_c.t1	Np004G1983300, Np007G4221600
OG0004078	CP10_g42394_DN3_SP8_c.t1	Np007G4212900
OG0004079	CP10_g42434_DN3_SP6_c.t1	Np007G4205400
OG0004080	CP10_g42459_DN3_SP3_c.t1	Np007G4202000
OG0004081	CP2_g48619_DN3_SP4_c.t1	Np001G0152400
OG0004082	CP10_g42490_DN3_SP1_c.t1	Np007G4194300
OG0004083	CP10_g42511_DN3_SP0_c.t1	Np007G4192000
OG0004084	CP10_g42592_DN3_SP1_c.t1	Np007G4178800
OG0004085	CP10_g42609_DN3_SP4_c.t1	Np007G4176300
OG0004086	CP10_g42735_DN3_SP0_c.t1, CP10_g42736_DN3_SP0_c.t1	Np007G4157700, Np007G4157800
OG0004087	CP10_g43246_DN3_SP5_c.t1	Np007G4084300
OG0004088	CP10_g43310_DN3_SP2_c.t1	Np007G4075200
OG0004090	CP10_g43499_DN3_SP0_c.t1	Np007G4042600
OG0004091	CP12_g29950_DN3_SP0_c.t1, CP12_g29949_DN2_SP0_c.t1	Np007G3902600
OG0004092	CP12_g30054_DN3_SP0_c.t1	Np007G3920500
OG0004093	CP12_g30131_DN3_SP6_c.t1	Np007G3935300
OG0004094	CP12_g30320_DN3_SP8_c.t1	Np007G3975000
OG0004095	CP2_g48731_DN3_SP5_c.t1	Np001G0168400
OG0004096	CP13_g19112_DN3_SP0_c.t1	Np001G0187800
OG0004097	CP5_g1508_DN3_SP0_c.t1	Np005G3158300
OG0004100	CP12_g30644_DN3_SP0_c.t1, CP12_g30645_DN3_SP8_c.t1	Np007G3837600
OG0004102	CP12_g30515_DN3_SP0_c.t1	Np007G3816500
OG0004103	CP5_g1007_DN3_SP3_c.t1	Np005G2744400
OG0004104	CP2_g48685_DN3_SP1_c.t1	Np001G0162500
OG0004105	CP2_g48669_DN3_SP3_c.t1	Np001G0158900
OG0004106	CP8_g54654_DN3_SP0_c.t1	Np003G1895600
OG0004107	CP1_g36479_DN3_SP3_c.t1	Np004G2587900
OG0004108	CP1_g36670_DN3_SP3_c.t1	Np004G2562600
OG0004109	CP1_g36921_DN3_SP0_c.t1	Np004G2534000
OG0004111	CP2_g50239_DN3_SP0_c.t1	Np002G1066300
OG0004111	CP1_g37179_DN3_SP4_c.t1	Np004G2502400
OG0004112	CP11_g31898_DN3_SP0_c.t1	Np003G1841900, Np003G1843100
OG0004113	CP1_g37404_DN3_SP8_c.t1	Np004G2475500
OG0004114	CP2_g48982_DN3_SP6_c.t1	Np002G1212300
OG0004115	CP1_g37785_DN3_SP1_c.t1	Np004G2417200
OG0004116	CP7_g45963_DN3_SP0_c.t1	Np004G2381200, Np004G2381000
OG0004117	CP7_g45947_DN3_SP8_c.t1	Np004G2378500
OG0004119	CP27_g41673_DN3_SP4_c.t1	Np003G1748500
OG0004120	CP9_g28770_DN2_SP0_c.t1	Np002G0836600
OG0004121	CP9_g28638_DN3_SP0_c.t1, CP7_g45392_DN2_SP0_c.t1, CP7_g45393_DN2_SP0_c.t1	Np002G0855700
OG0004122	CP2_g48962_DN3_SP8_c.t1	Np002G1215300
OG0004123	CP13_g19692_DN3_SP0_c.t1	Np001G0281500
OG0004124	CP19_g18029_DN3_SP0_c.t1	Np005G2797400
