Orthogroup	Conringia_planisiliqua	Cochlearia_excelsa
OG0004531	CP2_g48257_DN3_SP3_c.t1	g479
OG0004532	CP13_g19510_DN1_SP0_c.t1	g10666
OG0004533	CP2_g48450_DN3_SP4_c.t1	g18557
OG0004534	CP2_g48471_DN3_SP5_c.t1	g10064, g610
OG0004535	CP2_g48472_DN2_SP8_c.t1	g611
OG0004536	CP2_g48517_DN3_SP8_c.t1	g10098
OG0004537	CP5_g1999_DN3_SP5_c.t1	g46845
OG0004538	CP8_g54302_DN3_SP5_c.t1	g28947, g41405
OG0004539	CP8_g54262_DN3_SP6_c.t1	g726
OG0004540	CP8_g54239_DN3_SP0_c.t1	g28913
OG0004541	CP8_g54237_DN3_SP8_c.t1	g741, g41384
OG0004542	CP8_g54228_DN3_SP0_c.t1	g41380
OG0004543	CP8_g54214_DN2_SP0_c.t1	g28902
OG0004544	CP8_g54195_DN2_SP0_c.t1	g28890
OG0004545	CP8_g54167_DN3_SP2_c.t1	g43751, g789
OG0004546	CP8_g54135_DN3_SP7_c.t1	g28865, g808
OG0004547	CP8_g54036_DN3_SP2_c.t1	g28798
OG0004548	CP8_g54005_DN3_SP0_c.t1	g1287
OG0004549	CP8_g53946_DN3_SP0_c.t1	g1265
OG0004550	CP8_g53936_DN3_SP0_c.t1	g1259
OG0004551	CP8_g53869_DN3_SP2_c.t1	g1209
OG0004552	CP8_g53834_DN3_SP8_c.t1	g1160
OG0004553	CP1_g37258_DN3_SP7_c.t1	g27096, g31214
OG0004554	CP8_g53805_DN3_SP8_c.t1	g1149
OG0004555	CP8_g53795_DN3_SP0_c.t1	g39285, g1142
OG0004558	CP8_g53659_DN3_SP0_c.t1	g39341
OG0004559	CP1_g36556_DN3_SP8_c.t1	g30914
OG0004560	CP8_g53605_DN3_SP0_c.t1	g1056
OG0004562	CP8_g53441_DN3_SP0_c.t1	g41733, g39402
OG0004563	CP3_g14433_DN3_SP7_c.t1	g19400
OG0004564	CP3_g14452_DN3_SP0_c.t1, CP3_g14451_DN2_SP0_c.t1	g2632, g11381
OG0004565	CP11_g33172_DN3_SP3_c.t1	g5561
OG0004566	CP11_g33419_DN3_SP5_c.t1	g29773
OG0004569	CP11_g33541_DN3_SP0_c.t1	g5727
OG0004570	CP11_g33606_DN3_SP3_c.t1	g45339, g5780
OG0004572	CP9_g29691_DN2_SP1_c.t1	g44279
OG0004573	CP9_g29678_DN3_SP7_c.t1	g44284
OG0004574	CP9_g29637_DN3_SP0_c.t1	g46558
OG0004575	CP9_g29595_DN3_SP8_c.t1	g46532, g44315
OG0004576	CP9_g29497_DN3_SP3_c.t1	g46464
OG0004578	CP9_g29466_DN3_SP4_c.t1	g46432
OG0004579	CP9_g29425_DN3_SP0_c.t1	g46390
OG0004580	CP9_g29418_DN3_SP8_c.t1	g46387
OG0004581	CP9_g29327_DN3_SP0_c.t1	g46315
OG0004583	CP9_g29193_DN3_SP7_c.t1	g46212
OG0004584	CP9_g29192_DN3_SP5_c.t1	g44452, g46211
OG0004585	CP7_g45254_DN3_SP3_c.t1	g50369, g27598
OG0004586	CP7_g46333_DN3_SP0_c.t1	g54347, g36686
OG0004587	CP5_g2054_DN3_SP4_c.t1	g25108
OG0004588	CP7_g46246_DN3_SP0_c.t1	g36616
OG0004589	CP4_g25140_DN3_SP3_c.t1	g51562, g37146
OG0004592	CP14_g22982_DN3_SP5_c.t1	g17888
OG0004593	CP8_g53240_DN3_SP0_c.t1	g28395
OG0004595	CP6_g7988_DN3_SP7_c.t1	g17880
OG0004596	CP6_g7562_DN3_SP5_c.t1	g17771
OG0004597	CP6_g7504_DN3_SP5_c.t1	g24530, g1828, g42722, g41859
OG0004598	CP6_g7413_DN3_SP3_c.t1	g24491
OG0004599	CP9_g28920_DN3_SP6_c.t1	g44592
OG0004600	CP19_g18439_DN3_SP5_c.t1	g23959, g47423
OG0004601	CP9_g29089_DN3_SP3_c.t1	g44517
OG0004603	CP5_g1167_DN3_SP2_c.t1	g47173, g16408
OG0004604	CP5_g1096_DN3_SP0_c.t1	g47688, g23511
OG0004605	CP5_g1457_DN1_SP0_c.t1	g36689
OG0004607	CP1_g37640_DN1_SP0_c.t1, CP1_g37641_DN1_SP0_c.t1	g10600
OG0004607	CP13_g19414_DN3_SP0_c.t1	g1580
OG0004608	CP9_g28596_DN3_SP0_c.t1	g45821, g18016
OG0004609	CP13_g19908_DN3_SP0_c.t1	g40601
OG0004610	CP13_g19992_DN3_SP5_c.t1	g10987
OG0004611	CP12_g30421_DN3_SP8_c.t1	g6714
OG0004612	CP1_g37995_DN3_SP7_c.t1, CP1_g40678_DN3_SP0_c.t1, CP1_g37996_DN3_SP0_c.t1	g36492
OG0004613	CP1_g37975_DN3_SP2_c.t1	g54186, g36508
OG0004614	CP8_g52763_DN2_SP0_c.t1	g13478
OG0004618	CP7_g46212_DN3_SP4_c.t1	g36596, g54280
OG0004619	CP4_g25171_DN3_SP8_c.t1	g51538
OG0004620	CP6_g6938_DN3_SP7_c.t1	g17462, g47279
OG0004621	CP6_g6969_DN3_SP8_c.t1	g47271, g17478
OG0004622	CP6_g7927_DN3_SP0_c.t1	g46998
OG0004623	CP6_g6982_DN3_SP8_c.t1	g17480
OG0004624	CP19_g18304_DN3_SP1_c.t1	g47463
OG0004626	CP10_g43944_DN3_SP0_c.t1	g14182, g14181, g14193
OG0004627	CP10_g43852_DN3_SP0_c.t1	g14047, g13721
OG0004628	CP19_g18246_DN3_SP4_c.t1	g23851
OG0004629	CP15_g36043_DN2_SP0_c.t1, CP15_g36044_DN2_SP0_c.t1, CP19_g18248_DN3_SP2_c.t1	g17232
OG0004630	CP19_g18268_DN2_SP0_c.t1	g47478, g23864
OG0004633	CP19_g18442_DN3_SP8_c.t1	g17296, g47421, g23961
OG0004635	CP6_g6787_DN2_SP0_c.t1	g24057, g17379
OG0004636	CP2_g48944_DN3_SP6_c.t1, CP16_g55074_DN3_SP4_c.t1	g40845
OG0004637	CP3_g13102_DN3_SP5_c.t1	g18752
OG0004638	CP3_g13109_DN2_SP0_c.t1	g18745
OG0004641	CP3_g13235_DN3_SP8_c.t1	g24221
OG0004642	CP3_g13353_DN3_SP4_c.t1	g18827, g1922
OG0004643	CP13_g20365_DN3_SP8_c.t1	g18881
OG0004644	CP19_g18165_DN3_SP8_c.t1	g23816, g17192
OG0004645	CP3_g13543_DN3_SP8_c.t1	g2043
OG0004647	CP3_g13602_DN3_SP0_c.t1	g2104
OG0004648	CP3_g13608_DN3_SP0_c.t1	g18987
OG0004650	CP3_g13640_DN3_SP0_c.t1	g2076
OG0004651	CP3_g13674_DN3_SP0_c.t1, CP3_g13673_DN1_SP0_c.t1	g2057
OG0004652	CP3_g13680_DN3_SP0_c.t1	g19015
OG0004653	CP3_g13707_DN3_SP0_c.t1	g2147, g19027
OG0004655	CP3_g13785_DN3_SP0_c.t1, CP4_g25734_DN3_SP8_c.t1	g4871, g2188
OG0004656	CP3_g13794_DN3_SP0_c.t1	g19078, g2190
OG0004657	CP3_g13952_DN3_SP0_c.t1	g19169
OG0004659	CP8_g53409_DN3_SP8_c.t1	g28477
OG0004660	CP8_g53358_DN2_SP0_c.t1	g36082
OG0004661	CP9_g28341_DN3_SP7_c.t1	g41602, g41623
OG0004662	CP9_g28429_DN3_SP3_c.t1	g44839
OG0004664	CP10_g43612_DN3_SP8_c.t1	g5974, g13923
OG0004665	CP10_g43584_DN3_SP7_c.t1	g33351, g33353
OG0004666	CP4_g24662_DN3_SP0_c.t1	g51914
OG0004667	CP16_g54853_DN3_SP8_c.t1	g38505
OG0004668	CP4_g24697_DN3_SP0_c.t1	g51871, g37350
OG0004669	CP4_g24717_DN3_SP0_c.t1	g37345
OG0004670	CP4_g24731_DN3_SP8_c.t1	g51836
OG0004671	CP4_g24754_DN3_SP0_c.t1	g51801
OG0004672	CP4_g24777_DN3_SP8_c.t1	g51776
OG0004673	CP4_g24778_DN3_SP5_c.t1	g51775
OG0004674	CP4_g24813_DN3_SP7_c.t1	g15050, g38115, g37308, g43581
OG0004675	CP4_g24860_DN3_SP5_c.t1	g37289
OG0004676	CP4_g24929_DN1_SP0_c.t1	g51686
OG0004677	CP11_g31871_DN3_SP7_c.t1	g40452
OG0004678	CP20_g4440_DN2_SP0_c.t1	g40404
OG0004679	CP1_g39056_DN3_SP2_c.t1	g53920
OG0004680	CP9_g28136_DN3_SP0_c.t1, CP20_g4095_DN3_SP8_c.t1	g40267
OG0004681	CP20_g4317_DN3_SP8_c.t1	g40351
OG0004682	CP20_g4379_DN3_SP0_c.t1	g25687
OG0004683	CP2_g48542_DN3_SP4_c.t1	g4851
OG0004684	CP2_g48637_DN3_SP0_c.t1	g10157
OG0004685	CP12_g29862_DN3_SP8_c.t1	g5911, g13858
OG0004686	CP5_g317_DN3_SP4_c.t1	g22884
OG0004687	CP4_g24159_DN3_SP8_c.t1	g37619, g52266
OG0004689	CP4_g24266_DN3_SP8_c.t1	g52182
OG0004690	CP4_g24385_DN3_SP8_c.t1	g52117, g37502
OG0004691	CP13_g19788_DN3_SP3_c.t1	g10903
OG0004692	CP10_g42171_DN3_SP3_c.t1	g7924
OG0004693	CP10_g42266_DN3_SP7_c.t1	g12758, g12675
OG0004695	CP10_g42382_DN3_SP0_c.t1	g12803
OG0004696	CP2_g48545_DN3_SP2_c.t1	g4842, g12904
OG0004697	CP10_g42596_DN3_SP7_c.t1	g12514
OG0004698	CP10_g42606_DN2_SP2_c.t1	g7665
OG0004699	CP10_g42614_DN3_SP6_c.t1	g7661
OG0004700	CP10_g42634_DN3_SP2_c.t1	g7653, g12494
OG0004701	CP10_g42657_DN3_SP2_c.t1	g13196, g12483
OG0004702	CP10_g42712_DN3_SP8_c.t1	g7612, g12459
OG0004703	CP10_g42767_DN3_SP8_c.t1	g7582, g12975, g12437
OG0004704	CP10_g42780_DN3_SP8_c.t1	g12435, g7573
OG0004705	CP10_g42833_DN3_SP8_c.t1	g12986, g7539, g12413
OG0004706	CP8_g52619_DN2_SP0_c.t1, CP10_g42902_DN3_SP0_c.t1	g7495
OG0004707	CP10_g43146_DN3_SP8_c.t1	g12308, g7349
OG0004708	CP10_g43192_DN3_SP6_c.t1	g7319, g12288
OG0004710	CP10_g43228_DN3_SP0_c.t1	g7289
OG0004711	CP10_g43248_DN3_SP1_c.t1	g7271
OG0004712	CP10_g43312_DN2_SP0_c.t1	g13182, g7234
OG0004713	CP10_g43362_DN3_SP6_c.t1	g12211
OG0004714	CP10_g43366_DN3_SP0_c.t1	g36688
OG0004715	CP2_g48830_DN3_SP3_c.t1	g10303
OG0004716	CP12_g29875_DN3_SP8_c.t1	g13235, g7085
OG0004717	CP12_g29881_DN3_SP8_c.t1	g7081
OG0004718	CP12_g29986_DN3_SP0_c.t1	g7017
OG0004719	CP9_g28130_DN1_SP0_c.t1	g7003
OG0004720	CP12_g30309_DN3_SP2_c.t1	g6783
OG0004721	CP12_g30185_DN3_SP0_c.t1	g6870, g13308
OG0004723	CP12_g30448_DN3_SP8_c.t1	g11884, g6694
OG0004724	CP12_g30457_DN3_SP5_c.t1	g6691
OG0004725	CP12_g30463_DN3_SP8_c.t1	g6688
OG0004726	CP12_g30472_DN3_SP0_c.t1	g6683
OG0004727	CP12_g30473_DN3_SP5_c.t1	g13381
OG0004728	CP5_g1642_DN3_SP5_c.t1	g46912
OG0004729	CP12_g30676_DN3_SP0_c.t1	g6546
OG0004730	CP12_g30627_DN3_SP0_c.t1	g6573
OG0004731	CP12_g30622_DN2_SP0_c.t1	g11810, g11813, g41802
OG0004732	CP5_g981_DN3_SP8_c.t1	g23424
OG0004733	CP8_g54479_DN2_SP0_c.t1	g29062
OG0004734	CP8_g54483_DN3_SP0_c.t1	g29051, g29055
OG0004735	CP8_g54498_DN3_SP4_c.t1	g4038, g4919, g29043
OG0004736	CP3_g14174_DN3_SP8_c.t1	g19282
OG0004737	CP3_g14179_DN3_SP1_c.t1	g2442
OG0004738	CP8_g53128_DN3_SP8_c.t1	g28354, g1311
OG0004739	CP1_g36407_DN3_SP7_c.t1	g49287
OG0004740	CP8_g54585_DN3_SP8_c.t1	g25395, g39471
OG0004742	CP13_g19740_DN3_SP8_c.t1	g10862
OG0004744	CP1_g36894_DN3_SP7_c.t1	g30971, g30966
OG0004745	CP1_g36957_DN3_SP2_c.t1	g19212, g49551
OG0004746	CP1_g36995_DN3_SP8_c.t1	g31045
OG0004747	CP1_g37078_DN3_SP8_c.t1	g31097
OG0004749	CP1_g37085_DN3_SP0_c.t1	g49605
OG0004750	CP1_g37133_DN3_SP8_c.t1	g49674, g31123
OG0004751	CP1_g37181_DN3_SP8_c.t1, CP1_g37146_DN2_SP0_c.t1	g31155
OG0004752	CP1_g37185_DN3_SP0_c.t1	g31158
OG0004753	CP1_g37279_DN3_SP0_c.t1	g49714
OG0004754	CP1_g37217_DN3_SP3_c.t1	g31180
OG0004755	CP1_g37251_DN3_SP2_c.t1	g31210, g49697
OG0004756	CP1_g37284_DN3_SP3_c.t1	g49719
OG0004757	CP12_g30914_DN3_SP2_c.t1	g31708
OG0004758	CP1_g37292_DN3_SP7_c.t1	g31235
OG0004759	CP1_g37294_DN3_SP7_c.t1	g49721
OG0004760	CP1_g37308_DN2_SP0_c.t1	g49724
OG0004761	CP1_g37359_DN3_SP1_c.t1	g31266
OG0004763	CP1_g37521_DN3_SP2_c.t1	g31358
OG0004764	CP1_g37557_DN3_SP8_c.t1	g49825, g31391
OG0004766	CP1_g37586_DN3_SP8_c.t1	g31410, g49848
OG0004767	CP1_g37639_DN3_SP0_c.t1	g27222, g31454
OG0004768	CP1_g37679_DN3_SP8_c.t1, CP1_g37678_DN3_SP0_c.t1	g49893
OG0004769	CP7_g46196_DN2_SP3_c.t1	g49936
OG0004770	CP1_g39162_DN3_SP0_c.t1	g49941
OG0004772	CP7_g46077_DN3_SP1_c.t1	g31659, g49979
OG0004773	CP7_g45991_DN3_SP6_c.t1	g31716
OG0004774	CP7_g45977_DN3_SP8_c.t1	g50015, g31723, g27383
OG0004776	CP7_g45903_DN3_SP6_c.t1	g27409
OG0004777	CP7_g45890_DN3_SP7_c.t1	g27414
OG0004778	CP7_g45773_DN3_SP0_c.t1	g50108
OG0004779	CP9_g29413_DN3_SP8_c.t1	g27509
OG0004780	CP9_g28810_DN3_SP0_c.t1	g45980
OG0004781	CP9_g28777_DN3_SP7_c.t1	g45929
OG0004782	CP9_g28700_DN3_SP6_c.t1	g45880, g44680
OG0004785	CP2_g49708_DN3_SP3_c.t1	g44006
OG0004786	CP1_g38261_DN3_SP0_c.t1	g28100, g36339
OG0004787	CP1_g38260_DN3_SP0_c.t1	g36340
OG0004788	CP5_g186_DN3_SP8_c.t1	g22765
OG0004789	CP5_g349_DN3_SP8_c.t1	g22912
OG0004790	CP5_g371_DN3_SP8_c.t1	g18253
OG0004791	CP5_g430_DN3_SP7_c.t1	g18234, g22972
OG0004792	CP5_g455_DN3_SP7_c.t1	g22991
OG0004793	CP5_g569_DN3_SP0_c.t1	g23100, g47878
OG0004794	CP5_g722_DN2_SP0_c.t1	g23236
OG0004797	CP5_g643_DN3_SP8_c.t1	g47848
OG0004798	CP5_g822_DN3_SP4_c.t1	g23307, g16943
OG0004799	CP12_g30793_DN3_SP2_c.t1	g6485
OG0004800	CP12_g30783_DN3_SP8_c.t1	g13479, g6472
OG0004801	CP9_g28879_DN3_SP0_c.t1	g45996
OG0004802	CP9_g28871_DN3_SP0_c.t1	g45993
OG0004803	CP9_g28854_DN3_SP2_c.t1	g45957
OG0004804	CP9_g28824_DN3_SP8_c.t1	g45969
OG0004805	CP7_g45427_DN3_SP0_c.t1	g50298, g32097
OG0004806	CP7_g45302_DN3_SP3_c.t1, CP3_g16399_DN2_SP0_c.t1	g50359
OG0004807	CP7_g45296_DN2_SP0_c.t1	g50362, g32153
OG0004808	CP19_g18233_DN3_SP8_c.t1	g47490, g23847
OG0004809	CP5_g1204_DN3_SP1_c.t1	g47650, g23584
OG0004810	CP5_g1175_DN3_SP0_c.t1	g17050
OG0004815	CP3_g13112_DN3_SP0_c.t1	g18742
OG0004818	CP10_g42784_DN3_SP0_c.t1	g7570
OG0004820	CP13_g19155_DN3_SP8_c.t1	g10394
OG0004822	CP3_g14674_DN3_SP0_c.t1, CP3_g14675_DN3_SP0_c.t1	g11409
OG0004826	CP19_g18033_DN3_SP3_c.t1	g47575, g17147
OG0004827	CP19_g18199_DN3_SP2_c.t1, CP19_g18197_DN3_SP6_c.t1	g17206
OG0004828	CP6_g7185_DN3_SP0_c.t1	g47168
OG0004829	CP6_g7349_DN3_SP0_c.t1, CP6_g7350_DN2_SP0_c.t1	g17649
OG0004830	CP8_g53236_DN3_SP2_c.t1	g41241
OG0004832	CP2_g50320_DN1_SP0_c.t1, CP22_g17609_DN1_SP0_c.t1	g52894, g15647, g42678, g41715, g52373, g26637, g35917, g38461, g17800
OG0004834	CP3_g15520_DN1_SP0_c.t1	g17281, g33421, g10209, g25003, g31343, g6805, g31761, g17017
OG0004835	CP18_g12236_DN2_SP0_c.t1	g23997
OG0004835	CP12_g31540_DN2_SP0_c.t1	g16595, g16763, g32987, g36345, g8559, g48050, g14878, g30477, g35647, g8575, g12168, g27730, g53816, g40660, g36020, g25816, g25852, g48051, g30409
OG0004847	CP3_g14710_DN2_SP0_c.t1	g2812, g19526
OG0004848	CP3_g14672_DN3_SP8_c.t1	g2797
OG0004849	CP8_g53417_DN3_SP0_c.t1	g963
OG0004850	CP13_g19660_DN3_SP8_c.t1	g10792
OG0004851	CP13_g19586_DN3_SP0_c.t1	g10723
OG0004852	CP11_g32193_DN3_SP1_c.t1	g29013
OG0004853	CP11_g32196_DN3_SP7_c.t1	g29008, g29010
OG0004854	CP11_g32219_DN3_SP3_c.t1	g4989, g28987
OG0004855	CP11_g32245_DN2_SP2_c.t1	g29142, g4994
OG0004856	CP11_g32252_DN3_SP8_c.t1	g29145
OG0004857	CP11_g32316_DN3_SP0_c.t1	g45736
OG0004858	CP10_g43600_DN3_SP0_c.t1	g13265
OG0004859	CP11_g32341_DN3_SP8_c.t1	g5053
OG0004860	CP11_g32593_DN3_SP7_c.t1	g5245, g29337
OG0004861	CP11_g32414_DN3_SP2_c.t1	g45699
OG0004862	CP11_g32454_DN3_SP8_c.t1	g45686
OG0004863	CP11_g32461_DN3_SP1_c.t1	g5137, g45680
OG0004867	CP11_g32525_DN3_SP8_c.t1	g5188
OG0004868	CP11_g32554_DN3_SP2_c.t1	g29320
OG0004869	CP11_g32569_DN3_SP0_c.t1	g5226, g45634
OG0004870	CP11_g32578_DN2_SP0_c.t1	g29329
OG0004871	CP2_g48728_DN3_SP8_c.t1	g10218
OG0004872	CP11_g32627_DN3_SP8_c.t1	g29356
OG0004874	CP11_g32645_DN3_SP1_c.t1	g29368, g5285
OG0004875	CP11_g32648_DN3_SP8_c.t1	g5287, g29382
OG0004876	CP10_g43260_DN3_SP2_c.t1	g7265
OG0004877	CP11_g32678_DN3_SP6_c.t1	g29391
OG0004878	CP11_g32719_DN3_SP6_c.t1	g29405
OG0004879	CP11_g32741_DN3_SP0_c.t1	g29423
OG0004880	CP11_g32754_DN2_SP8_c.t1	g5357
OG0004881	CP11_g32757_DN3_SP1_c.t1	g5358
OG0004882	CP11_g32764_DN3_SP8_c.t1	g5362, g29429
OG0004883	CP11_g32848_DN3_SP8_c.t1	g29476, g5400
OG0004884	CP11_g32920_DN3_SP3_c.t1	g29520, g5429
OG0004885	CP11_g32939_DN3_SP8_c.t1	g29537, g5437
OG0004886	CP11_g32984_DN3_SP8_c.t1	g5455
OG0004887	CP11_g32999_DN3_SP7_c.t1	g5469
OG0004888	CP11_g33002_DN3_SP7_c.t1	g5472
OG0004889	CP11_g33035_DN3_SP7_c.t1	g45502, g29578, g5494
OG0004890	CP11_g33042_DN3_SP5_c.t1	g29584
OG0004891	CP11_g33126_DN3_SP6_c.t1	g45486, g29613
OG0004893	CP11_g31956_DN3_SP7_c.t1	g39646, g45189
OG0004894	CP19_g18145_DN3_SP3_c.t1	g17184, g23804
OG0004895	CP19_g18147_DN3_SP6_c.t1	g17185, g23805
OG0004896	CP19_g18151_DN3_SP1_c.t1	g23808
OG0004897	CP19_g18174_DN3_SP8_c.t1	g17196
OG0004899	CP4_g25892_DN3_SP8_c.t1	g40026, g37842
OG0004900	CP4_g25890_DN3_SP0_c.t1	g51087, g40025
OG0004902	CP4_g25736_DN3_SP8_c.t1	g39935
OG0004903	CP4_g25731_DN3_SP4_c.t1	g39927
OG0004904	CP4_g25703_DN3_SP0_c.t1	g39908
OG0004905	CP4_g25697_DN3_SP2_c.t1	g39902
OG0004906	CP4_g25623_DN3_SP0_c.t1	g39853
OG0004907	CP4_g25566_DN3_SP0_c.t1	g51272
OG0004908	CP4_g25536_DN3_SP6_c.t1	g51294
OG0004909	CP4_g25402_DN3_SP1_c.t1	g51360, g39740
OG0004910	CP13_g20209_DN3_SP6_c.t1	g39690
OG0004911	CP13_g20174_DN3_SP8_c.t1	g39671, g3038, g3045, g11057
OG0004912	CP19_g18104_DN3_SP1_c.t1	g23764
OG0004913	CP1_g38408_DN3_SP8_c.t1	g36260, g54010
OG0004914	CP7_g45077_DN3_SP0_c.t1	g50450
OG0004915	CP7_g45074_DN3_SP0_c.t1	g32321
OG0004916	CP7_g45044_DN3_SP8_c.t1	g32351, g50474
OG0004917	CP7_g44971_DN2_SP0_c.t1	g46803, g18123
OG0004918	CP19_g17986_DN3_SP8_c.t1	g23691
OG0004919	CP7_g44958_DN3_SP7_c.t1	g50511
OG0004920	CP7_g44873_DN3_SP5_c.t1	g50530
OG0004922	CP7_g44782_DN3_SP1_c.t1	g27754
OG0004923	CP7_g44767_DN3_SP8_c.t1	g27748
OG0004924	CP7_g44636_DN3_SP8_c.t1	g50653
OG0004925	CP2_g47635_DN2_SP0_c.t1	g64
OG0004926	CP2_g47671_DN3_SP7_c.t1	g9674, g93
OG0004927	CP2_g47692_DN3_SP8_c.t1	g9684, g110
OG0004928	CP2_g47714_DN3_SP8_c.t1	g127, g9696
OG0004929	CP2_g47754_DN2_SP0_c.t1	g154, g9716
OG0004930	CP2_g47776_DN3_SP8_c.t1	g164
OG0004931	CP8_g53111_DN3_SP0_c.t1	g28349
OG0004933	CP2_g47932_DN3_SP8_c.t1	g274
OG0004934	CP2_g48067_DN3_SP8_c.t1	g362
OG0004935	CP2_g48219_DN3_SP8_c.t1	g446
OG0004936	CP2_g48226_DN3_SP0_c.t1	g9944
OG0004937	CP2_g48259_DN3_SP0_c.t1	g480
OG0004938	CP2_g48289_DN3_SP1_c.t1	g18585
OG0004939	CP16_g55541_DN3_SP0_c.t1	g38321
OG0004940	CP8_g54379_DN3_SP8_c.t1, CP18_g12493_DN3_SP0_c.t1	g642
OG0004941	CP8_g54390_DN3_SP5_c.t1	g29115
OG0004942	CP8_g54338_DN3_SP0_c.t1	g673
OG0004943	CP8_g54298_DN3_SP8_c.t1	g28944, g709
OG0004944	CP8_g54287_DN3_SP8_c.t1	g716
OG0004945	CP8_g54271_DN3_SP8_c.t1	g41400
OG0004946	CP8_g54263_DN2_SP0_c.t1	g725
OG0004947	CP8_g54259_DN3_SP0_c.t1	g729
OG0004948	CP8_g54250_DN3_SP8_c.t1	g735
OG0004950	CP8_g54183_DN3_SP1_c.t1	g775
OG0004951	CP8_g54162_DN3_SP8_c.t1	g28872
OG0004952	CP8_g54161_DN3_SP3_c.t1	g41360
OG0004953	CP8_g54011_DN3_SP1_c.t1	g28770
OG0004955	CP8_g53900_DN3_SP7_c.t1	g1231, g28709
OG0004956	CP8_g53873_DN3_SP4_c.t1	g1213
OG0004957	CP8_g53870_DN3_SP2_c.t1	g1210
OG0004958	CP8_g53853_DN1_SP0_c.t1	g1195
OG0004959	CP8_g53847_DN3_SP3_c.t1	g1187
OG0004960	CP8_g53833_DN3_SP1_c.t1	g1159
OG0004961	CP8_g53815_DN3_SP8_c.t1	g1153, g28688
OG0004962	CP8_g53788_DN3_SP0_c.t1	g28668
OG0004964	CP8_g53692_DN3_SP0_c.t1	g1094
OG0004965	CP8_g53574_DN3_SP8_c.t1	g28532, g1037
OG0004966	CP8_g53570_DN3_SP6_c.t1	g28529, g1036, g39360
OG0004967	CP8_g53436_DN3_SP8_c.t1	g39404, g970
OG0004969	CP3_g14426_DN3_SP0_c.t1	g2625
OG0004970	CP11_g32046_DN3_SP4_c.t1	g45245, g39594
OG0004971	CP11_g33151_DN3_SP8_c.t1	g29628
OG0004973	CP11_g33211_DN3_SP5_c.t1	g5608
OG0004976	CP11_g33345_DN3_SP7_c.t1	g5632
OG0004977	CP11_g33355_DN2_SP0_c.t1	g29729
OG0004978	CP11_g33382_DN3_SP5_c.t1	g29746, g45416
OG0004979	CP11_g33445_DN2_SP0_c.t1	g5685, g45403
OG0004980	CP11_g33499_DN3_SP5_c.t1	g29808
OG0004981	CP7_g45279_DN3_SP5_c.t1	g27593
OG0004983	CP11_g33550_DN3_SP8_c.t1	g5732
OG0004984	CP5_g1345_DN3_SP7_c.t1, CP5_g1344_DN3_SP0_c.t1	g46663
OG0004985	CP5_g1341_DN3_SP1_c.t1	g46661
OG0004987	CP19_g17878_DN3_SP3_c.t1, CP13_g19883_DN3_SP3_c.t1	g16782, g16780, g16775
OG0004988	CP7_g46241_DN3_SP0_c.t1	g36612
OG0004990	CP9_g29680_DN3_SP6_c.t1	g46585
OG0004991	CP9_g29671_DN3_SP8_c.t1	g44288
OG0004992	CP9_g29663_DN3_SP0_c.t1	g46573
OG0004993	CP9_g29648_DN3_SP1_c.t1	g46565
OG0004994	CP9_g29642_DN3_SP8_c.t1	g46562
OG0004995	CP9_g29633_DN3_SP8_c.t1	g46553
OG0004996	CP9_g29615_DN3_SP7_c.t1	g46541
OG0004997	CP9_g29458_DN3_SP0_c.t1	g46425
OG0004998	CP12_g29879_DN3_SP0_c.t1	g7083
OG0004999	CP9_g29361_DN1_SP0_c.t1	g44365
OG0005002	CP9_g29261_DN3_SP1_c.t1	g46255
OG0005005	CP9_g29201_DN3_SP0_c.t1	g44442
OG0005006	CP9_g29191_DN3_SP8_c.t1	g44453
OG0005007	CP9_g29176_DN3_SP0_c.t1	g44465
OG0005008	CP4_g26287_DN1_SP0_c.t1, CP10_g43787_DN2_SP0_c.t1	g14013
OG0005010	CP7_g46411_DN3_SP8_c.t1	g36725
OG0005011	CP7_g46352_DN3_SP1_c.t1	g13203
OG0005013	CP7_g46323_DN1_SP0_c.t1	g36681
OG0005014	CP7_g46306_DN3_SP1_c.t1	g36670, g35874
OG0005015	CP11_g32821_DN3_SP6_c.t1	g29460
OG0005016	CP4_g25139_DN3_SP7_c.t1	g38025, g37147
OG0005017	CP4_g25127_DN3_SP3_c.t1	g6241, g19236, g37150
OG0005018	CP4_g25097_DN3_SP1_c.t1	g51584
OG0005019	CP1_g38951_DN3_SP2_c.t1	g37177
OG0005020	CP13_g19137_DN3_SP1_c.t1	g10373, g4233
OG0005021	CP56_g20994_DN3_SP0_c.t1, CP12_g31206_DN3_SP1_c.t1, CP12_g31194_DN3_SP0_c.t1, CP12_g31236_DN3_SP1_c.t1, CP5_g2100_DN3_SP1_c.t1	g13567
OG0005022	CP8_g53248_DN3_SP7_c.t1	g898
OG0005023	CP13_g19711_DN3_SP0_c.t1, CP7_g45124_DN3_SP2_c.t1	g50418, g40518
OG0005025	CP6_g7646_DN3_SP2_c.t1	g47005
OG0005026	CP6_g7581_DN3_SP3_c.t1	g17774, g47036, g24573
OG0005028	CP6_g7173_DN3_SP8_c.t1	g24326
OG0005029	CP6_g7287_DN3_SP2_c.t1	g17616, g47126
OG0005030	CP9_g28919_DN1_SP0_c.t1	g46019
OG0005031	CP19_g18291_DN3_SP5_c.t1	g47468
