Orthogroup	Conringia_planisiliqua	Euclidium_syriacum
OG0003661	CP43_g41587_DN3_SP0_c.t1	ESY7_g18268_DN3_SP0_c0.t1
OG0003662	CP11_g32771_DN3_SP8_c.t1	ESY6_g49925_DN3_SP0_c0.t1
OG0003663	CP7_g46143_DN3_SP1_c.t1	ESY3_g32106_DN3_SP0_c0.t1, ESY4_g26653_DN1_SP0_c0.t1
OG0003663	CP1_g38089_DN1_SP0_c.t1	ESY5_g2989_DN3_SP0_c0.t1
OG0003664	CP11_g32965_DN3_SP1_c.t1	ESY7_g17889_DN3_SP0_c9.t1
OG0003665	CP10_g43046_DN3_SP0_c.t1	ESY3_g31155_DN2_SP0_c0.t1
OG0003667	CP16_g55469_DN1_SP0_c.t1	ESY3_g32407_DN3_SP0_c0.t1
OG0003667	CP6_g6735_DN2_SP0_c.t1	ESY16_g62270_DN3_SP0_c0.t1
OG0003667	CP6_g8185_DN3_SP0_c.t1, CP6_g8252_DN3_SP0_c.t1, CP6_g8208_DN2_SP0_c.t1	ESY18_g63357_DN2_SP0_c0.t1
OG0003669	CP7_g45007_DN3_SP8_c.t1	ESY11_g53771_DN3_SP8_c0.t1
OG0003670	CP2_g48287_DN3_SP8_c.t1	ESY6_g50154_DN3_SP4_c15.t1
OG0003671	CP2_g48386_DN3_SP0_c.t1	ESY6_g50036_DN3_SP0_c0.t1
OG0003672	CP2_g48479_DN3_SP2_c.t1	ESY6_g49932_DN3_SP0_c0.t1, ESY6_g49931_DN3_SP0_c0.t1
OG0003673	CP8_g54225_DN3_SP4_c.t1	ESY6_g49143_DN3_SP0_c0.t1
OG0003674	CP3_g15407_DN3_SP8_c.t1	ESY6_g49052_DN3_SP0_c0.t1
OG0003675	CP8_g54062_DN2_SP3_c.t1	ESY6_g48918_DN2_SP1_c0.t1
OG0003676	CP8_g54026_DN3_SP0_c.t1	ESY6_g48862_DN2_SP0_c0.t1
OG0003678	CP8_g53624_DN3_SP8_c.t1	ESY6_g48211_DN3_SP8_c0.t1
OG0003679	CP8_g53538_DN3_SP7_c.t1	ESY6_g48061_DN3_SP7_c0.t1
OG0003681	CP3_g14508_DN3_SP0_c.t1	ESY1_g9283_DN3_SP0_c0.t1
OG0003682	CP11_g32070_DN3_SP0_c.t1	ESY20_g13231_DN3_SP0_c0.t1
OG0003683	CP2_g48918_DN3_SP0_c.t1	ESY7_g19585_DN3_SP0_c0.t1
OG0003684	CP13_g19252_DN3_SP0_c.t1	ESY8_g60281_DN3_SP0_c0.t1
OG0003686	CP19_g17829_DN3_SP8_c.t1	ESY8_g59991_DN3_SP4_c0.t1
OG0003688	CP1_g37365_DN2_SP0_c.t1, CP9_g29667_DN3_SP8_c.t1	ESY2_g36584_DN3_SP8_c0.t1
OG0003689	CP13_g20111_DN3_SP0_c.t1, CP9_g29664_DN1_SP8_c.t1	ESY2_g36587_DN3_SP8_c0.t1
OG0003690	CP9_g29424_DN3_SP0_c.t1	ESY2_g35074_DN2_SP0_c0.t1, ESY2_g34835_DN1_SP0_c0.t1
OG0003691	CP9_g29139_DN3_SP0_c.t1	ESY2_g33525_DN2_SP0_c0.t1, ESY5_g4435_DN3_SP0_c0.t1, ESY5_g4437_DN2_SP0_c0.t1
OG0003692	CP7_g46456_DN3_SP8_c.t1	ESY2_g36777_DN3_SP0_c0.t1
OG0003693	CP7_g46232_DN1_SP0_c.t1	ESY2_g36956_DN2_SP0_c0.t1
OG0003693	CP10_g43497_DN1_SP0_c.t1	ESY3_g30548_DN1_SP0_c0.t1
OG0003694	CP8_g52609_DN2_SP0_c.t1	ESY16_g61981_DN2_SP0_c0.t1, ESY3_g31251_DN3_SP0_c0.t1
OG0003695	CP6_g7331_DN2_SP0_c.t1	ESY2_g38740_DN3_SP0_c0.t1
OG0003696	CP5_g1146_DN3_SP6_c.t1, CP12_g29844_DN3_SP5_c.t1	ESY11_g54928_DN3_SP5_c0.t1
OG0003697	CP5_g1106_DN3_SP8_c.t1, CP5_g1107_DN3_SP7_c.t1	ESY4_g24202_DN3_SP8_c0.t1
OG0003698	CP13_g19209_DN2_SP0_c.t1	ESY21_g55548_DN3_SP0_c0.t1
OG0003698	CP5_g1408_DN2_SP0_c.t1	ESY8_g60358_DN3_SP0_c0.t1
OG0003699	CP8_g54590_DN3_SP7_c.t1	ESY20_g13025_DN3_SP3_c0.t1
OG0003700	CP13_g19893_DN3_SP8_c.t1	ESY10_g15131_DN3_SP8_c0.t1
OG0003700	CP6_g6981_DN3_SP4_c.t1	ESY9_g42634_DN3_SP4_c0.t1
OG0003701	CP12_g30105_DN3_SP8_c.t1, CP3_g14423_DN3_SP0_c.t1	ESY3_g29761_DN3_SP1_c0.t1
OG0003702	CP4_g24367_DN3_SP0_c.t1	ESY12_g51444_DN3_SP0_c0.t1
OG0003703	CP13_g20061_DN3_SP0_c.t1, CP13_g20059_DN3_SP8_c.t1	ESY7_g16720_DN3_SP6_c0.t1
OG0003704	CP1_g38065_DN3_SP8_c.t1	ESY2_g37450_DN3_SP8_c0.t1
OG0003705	CP12_g30766_DN2_SP0_c.t1	ESY6_g47194_DN2_SP0_c0.t1
OG0003706	CP1_g37794_DN3_SP8_c.t1	ESY2_g38522_DN2_SP0_c0.t1, ESY11_g53873_DN3_SP0_c0.t1, ESY2_g38523_DN3_SP0_c0.t1
OG0003707	CP12_g30482_DN3_SP4_c.t1, CP1_g37956_DN3_SP7_c.t1	ESY2_g37219_DN3_SP6_c0.t1
OG0003708	CP1_g37931_DN3_SP0_c.t1	ESY2_g37175_DN2_SP0_c0.t1
OG0003708	CP12_g29805_DN3_SP0_c.t1	ESY11_g55000_DN3_SP0_c0.t1
OG0003709	CP4_g25380_DN3_SP8_c.t1	ESY1_g5995_DN3_SP8_c0.t1
OG0003710	CP4_g25156_DN3_SP1_c.t1	ESY9_g44056_DN3_SP0_c0.t1, ESY9_g44055_DN2_SP0_c0.t1
OG0003711	CP3_g13858_DN3_SP0_c.t1	ESY1_g10821_DN3_SP0_c0.t1
OG0003712	CP2_g47585_DN3_SP0_c.t1	ESY6_g50303_DN3_SP0_c0.t1, ESY6_g50302_DN3_SP0_c0.t1, ESY6_g50304_DN3_SP0_c0.t1, ESY20_g13108_DN3_SP0_c0.t1
OG0003713	CP3_g13158_DN3_SP0_c.t1	ESY1_g12440_DN3_SP0_c18.t1
OG0003714	CP3_g13205_DN1_SP0_c.t1	ESY1_g12374_DN3_SP0_c0.t1
OG0003714	CP4_g24056_DN3_SP0_c.t1	ESY12_g51661_DN2_SP0_c0.t1
OG0003715	CP3_g13264_DN3_SP1_c.t1	ESY1_g12280_DN1_SP0_c0.t1, ESY1_g12008_DN3_SP0_c0.t1
OG0003716	CP3_g13288_DN3_SP8_c.t1	ESY1_g12245_DN3_SP8_c0.t1
OG0003718	CP3_g13605_DN1_SP0_c.t1, CP3_g13770_DN2_SP0_c.t1	ESY1_g10677_DN2_SP0_c0.t1
OG0003719	CP4_g24746_DN3_SP8_c.t1	ESY9_g45603_DN3_SP8_c0.t1, ESY1_g10706_DN3_SP0_c0.t1
OG0003720	CP11_g32243_DN3_SP0_c.t1	ESY7_g17187_DN3_SP0_c0.t1
OG0003721	CP7_g45181_DN3_SP8_c.t1	ESY5_g671_DN3_SP8_c0.t1
OG0003722	CP10_g43662_DN3_SP7_c.t1	ESY3_g31584_DN3_SP0_c0.t1, ESY11_g54319_DN3_SP8_c0.t1
OG0003723	CP5_g579_DN3_SP8_c.t1	ESY4_g25702_DN3_SP7_c0.t1
OG0003724	CP10_g43619_DN3_SP0_c.t1	ESY11_g54496_DN3_SP0_c0.t1
OG0003725	CP10_g43615_DN3_SP0_c.t1	ESY11_g54500_DN3_SP0_c0.t1
OG0003726	CP5_g1024_DN3_SP0_c.t1	ESY4_g24433_DN3_SP0_c0.t1
OG0003726	CP10_g43588_DN2_SP0_c.t1	ESY11_g54598_DN3_SP0_c0.t1
OG0003727	CP2_g48948_DN3_SP0_c.t1	ESY10_g15228_DN3_SP0_c0.t1, ESY10_g14769_DN3_SP0_c0.t1, ESY5_g3438_DN3_SP0_c0.t1
OG0003731	CP4_g24219_DN3_SP2_c.t1	ESY12_g51937_DN3_SP0_c0.t1, ESY12_g51936_DN3_SP0_c3.t1
OG0003732	CP13_g20246_DN3_SP0_c.t1, CP4_g24220_DN3_SP0_c.t1	ESY9_g45045_DN1_SP0_c0.t1, ESY10_g14559_DN3_SP0_c0.t1
OG0003733	CP4_g24321_DN3_SP0_c.t1	ESY12_g51992_DN3_SP0_c0.t1
OG0003734	CP4_g24333_DN3_SP5_c.t1	ESY12_g52149_DN3_SP0_c0.t1
OG0003735	CP4_g24349_DN1_SP0_c.t1	ESY12_g52170_DN1_SP0_c0.t1
OG0003736	CP10_g42636_DN3_SP3_c.t1	ESY3_g31546_DN3_SP3_c0.t1
OG0003737	CP10_g42766_DN3_SP8_c.t1	ESY3_g30664_DN3_SP3_c0.t1
OG0003738	CP10_g42814_DN3_SP3_c.t1	ESY3_g30745_DN3_SP1_c0.t1
OG0003741	CP1_g37832_DN3_SP7_c.t1	ESY5_g2896_DN3_SP7_c0.t1
OG0003741	CP12_g29955_DN3_SP7_c.t1	ESY3_g30014_DN3_SP5_c0.t1
OG0003742	CP12_g30149_DN3_SP8_c.t1	ESY3_g29715_DN3_SP8_c0.t1
OG0003744	CP12_g30539_DN3_SP0_c.t1, CP12_g30537_DN3_SP0_c.t1	ESY3_g28982_DN3_SP0_c0.t1
OG0003745	CP3_g14190_DN3_SP4_c.t1	ESY1_g10245_DN3_SP8_c0.t1
OG0003746	CP1_g36753_DN3_SP8_c.t1, CP13_g20185_DN3_SP0_c.t1	ESY5_g5220_DN3_SP5_c0.t1
OG0003747	CP1_g36862_DN3_SP1_c.t1	ESY5_g4777_DN3_SP0_c0.t1
OG0003749	CP7_g46135_DN3_SP0_c.t1, CP9_g29618_DN3_SP7_c.t1	ESY2_g36647_DN2_SP7_c0.t1
OG0003750	CP16_g55214_DN2_SP0_c.t1	ESY5_g4390_DN3_SP0_c0.t1
OG0003750	CP7_g46052_DN3_SP0_c.t1	ESY4_g26301_DN3_SP0_c0.t1, ESY4_g26785_DN3_SP0_c0.t1
OG0003751	CP7_g46013_DN3_SP0_c.t1, CP7_g46012_DN3_SP0_c.t1	ESY5_g4337_DN3_SP0_c0.t1, ESY5_g4339_DN3_SP0_c0.t1, ESY5_g4338_DN3_SP0_c0.t1, ESY5_g4336_DN3_SP0_c0.t1
OG0003752	CP9_g28754_DN3_SP4_c.t1	ESY2_g35660_DN3_SP0_c0.t1
OG0003753	CP9_g28689_DN3_SP4_c.t1	ESY2_g35592_DN3_SP0_c0.t1
OG0003754	CP5_g2367_DN3_SP0_c.t1	ESY11_g52831_DN3_SP0_c0.t1
OG0003755	CP13_g19067_DN3_SP8_c.t1	ESY2_g33275_DN3_SP8_c0.t1
OG0003755	CP19_g17822_DN3_SP2_c.t1	ESY8_g59983_DN3_SP2_c0.t1
OG0003756	CP6_g6761_DN2_SP0_c.t1	ESY9_g43382_DN3_SP0_c0.t1
OG0003756	CP13_g20170_DN3_SP0_c.t1	ESY7_g16557_DN3_SP0_c0.t1
OG0003757	CP1_g38320_DN3_SP8_c.t1	ESY2_g38087_DN3_SP7_c0.t1
OG0003758	CP9_g28558_DN3_SP8_c.t1	ESY2_g37962_DN3_SP8_c0.t1
OG0003759	CP1_g38176_DN3_SP0_c.t1, CP2_g49408_DN2_SP0_c.t1	ESY2_g37725_DN2_SP0_c0.t1
OG0003760	CP5_g38_DN3_SP4_c.t1	ESY4_g26923_DN3_SP1_c0.t1
OG0003761	CP5_g1800_DN3_SP0_c.t1, CP5_g142_DN3_SP0_c.t1	ESY4_g26734_DN3_SP0_c0.t1, ESY12_g51356_DN3_SP0_c0.t1
OG0003762	CP9_g28440_DN3_SP3_c.t1, CP5_g146_DN3_SP0_c.t1	ESY4_g26728_DN3_SP0_c0.t1
OG0003763	CP16_g54878_DN3_SP4_c.t1	ESY8_g59691_DN3_SP1_c17.t1
OG0003764	CP5_g353_DN3_SP1_c.t1	ESY4_g26279_DN2_SP0_c0.t1, ESY4_g26284_DN3_SP0_c0.t1, ESY4_g26278_DN3_SP0_c0.t1
OG0003766	CP198_g34090_DN2_SP0_c.t1, CP197_g18957_DN2_SP0_c.t1, CP4_g26009_DN1_SP0_c.t1, CP198_g34084_DN1_SP0_c.t1, CP197_g18956_DN1_SP0_c.t1, CP29_g22056_DN1_SP0_c.t1, CP11_g32145_DN3_SP0_c.t1, CP5_g3374_DN2_SP0_c.t1, CP29_g22054_DN3_SP0_c.t1, CP11_g32147_DN2_SP0_c.t1	ESY8_g58464_DN3_SP0_c0.t1
OG0003767	CP8_g54545_DN3_SP0_c.t1, CP8_g54607_DN3_SP0_c.t1	ESY20_g12999_DN3_SP0_c0.t1, ESY20_g13085_DN3_SP0_c15.t1, ESY20_g12995_DN3_SP0_c15.t1
OG0003767	CP8_g54546_DN2_SP0_c.t1	ESY20_g13086_DN3_SP0_c16.t1, ESY20_g12996_DN3_SP0_c0.t1, ESY20_g13083_DN3_SP0_c0.t1, ESY20_g13001_DN2_SP0_c0.t1
OG0003768	CP5_g1179_DN2_SP0_c.t1	ESY7_g19029_DN2_SP0_c0.t1, ESY2_g34148_DN2_SP0_c0.t1
OG0003769	CP7_g44846_DN3_SP0_c.t1, CP7_g44845_DN3_SP2_c.t1	ESY20_g13170_DN3_SP0_c0.t1
OG0003770	CP8_g53440_DN3_SP0_c.t1, CP8_g53438_DN3_SP0_c.t1	ESY4_g25605_DN3_SP0_c0.t1
OG0003772	CP9_g28159_DN3_SP0_c.t1, CP5_g1788_DN3_SP0_c.t1	ESY2_g35261_DN3_SP0_c8.t1
OG0003774	CP7_g45362_DN2_SP0_c.t1	ESY3_g28454_DN2_SP1_c0.t1
OG0003776	CP6_g7193_DN3_SP0_c.t1	ESY12_g51484_DN1_SP0_c0.t1, ESY16_g61482_DN3_SP0_c0.t1
OG0003777	CP6_g7310_DN3_SP0_c.t1, CP6_g7309_DN3_SP0_c.t1	ESY2_g38638_DN1_SP0_c0.t1
OG0003778	CP4_g25647_DN2_SP0_c.t1	ESY8_g58522_DN3_SP0_c0.t1
OG0003790	CP11_g32242_DN3_SP8_c.t1	ESY7_g17185_DN3_SP8_c10.t1
OG0003791	CP11_g32248_DN3_SP4_c.t1	ESY7_g17193_DN3_SP4_c0.t1
OG0003792	CP11_g32362_DN3_SP0_c.t1	ESY7_g17361_DN3_SP0_c0.t1, ESY7_g17357_DN3_SP0_c0.t1
OG0003795	CP11_g32856_DN3_SP6_c.t1	ESY7_g18076_DN3_SP5_c14.t1
OG0003796	CP11_g32955_DN3_SP6_c.t1	ESY7_g17904_DN3_SP1_c0.t1
OG0003797	CP11_g33054_DN3_SP0_c.t1, CP2_g48269_DN3_SP0_c.t1	ESY7_g18678_DN2_SP0_c0.t1
OG0003798	CP19_g18166_DN3_SP7_c.t1	ESY13_g56942_DN3_SP7_c0.t1
OG0003799	CP4_g25931_DN3_SP0_c.t1	ESY8_g58955_DN3_SP1_c0.t1, ESY8_g58954_DN3_SP0_c0.t1, ESY8_g58953_DN3_SP0_c0.t1
OG0003800	CP4_g25670_DN3_SP8_c.t1	ESY8_g58552_DN3_SP4_c0.t1, ESY8_g58493_DN3_SP5_c0.t1
OG0003801	CP4_g25581_DN3_SP6_c.t1	ESY5_g4763_DN3_SP0_c0.t1
OG0003802	CP4_g25553_DN3_SP1_c.t1	ESY8_g58383_DN3_SP0_c0.t1
OG0003803	CP4_g25403_DN3_SP7_c.t1, CP1_g36631_DN3_SP3_c.t1	ESY20_g12849_DN3_SP8_c0.t1
OG0003804	CP19_g18123_DN3_SP8_c.t1	ESY13_g56756_DN3_SP8_c0.t1
OG0003805	CP20_g3917_DN3_SP7_c.t1	ESY5_g4937_DN3_SP4_c0.t1
OG0003806	CP4_g25182_DN3_SP0_c.t1, CP7_g44751_DN3_SP6_c.t1	ESY16_g61882_DN3_SP1_c0.t1
OG0003807	CP7_g44703_DN3_SP0_c.t1	ESY16_g61789_DN3_SP0_c14.t1
OG0003809	CP9_g28752_DN3_SP0_c.t1, CP2_g47937_DN3_SP0_c.t1	ESY6_g49633_DN3_SP0_c0.t1
OG0003810	CP3_g14552_DN3_SP0_c.t1	ESY1_g9116_DN3_SP0_c0.t1
OG0003811	CP2_g48041_DN3_SP8_c.t1, CP3_g14605_DN3_SP1_c.t1	ESY6_g49306_DN3_SP4_c0.t1
OG0003812	CP2_g48056_DN3_SP4_c.t1	ESY7_g17212_DN3_SP0_c0.t1
OG0003813	CP2_g47769_DN3_SP8_c.t1	ESY20_g13368_DN2_SP8_c0.t1, ESY18_g63072_DN2_SP0_c0.t1
OG0003814	CP2_g48273_DN3_SP0_c.t1	ESY8_g61021_DN3_SP0_c0.t1, ESY6_g50172_DN3_SP0_c20.t1
OG0003815	CP11_g32781_DN3_SP0_c.t1, CP2_g48482_DN3_SP0_c.t1	ESY7_g18200_DN3_SP0_c0.t1
OG0003816	CP8_g54184_DN2_SP0_c.t1	ESY6_g49065_DN2_SP0_c0.t1
OG0003817	CP8_g54091_DN3_SP8_c.t1	ESY6_g48949_DN3_SP8_c0.t1
OG0003817	CP3_g14913_DN3_SP2_c.t1	ESY1_g7735_DN3_SP1_c0.t1
OG0003818	CP8_g53798_DN3_SP2_c.t1	ESY6_g48539_DN3_SP0_c0.t1
OG0003819	CP8_g53586_DN3_SP5_c.t1	ESY6_g48150_DN3_SP5_c0.t1
OG0003819	CP19_g17987_DN3_SP8_c.t1	ESY16_g62506_DN3_SP8_c0.t1
OG0003820	CP8_g53527_DN3_SP1_c.t1	ESY6_g48052_DN3_SP0_c0.t1
OG0003821	CP8_g53481_DN3_SP8_c.t1	ESY6_g47981_DN3_SP8_c0.t1
OG0003822	CP8_g53406_DN3_SP0_c.t1	ESY6_g47840_DN3_SP0_c0.t1
OG0003823	CP11_g33184_DN3_SP0_c.t1	ESY7_g18498_DN3_SP0_c0.t1
OG0003824	CP161_g50909_DN3_SP0_c.t1, CP11_g33205_DN3_SP0_c.t1, CP161_g50915_DN3_SP2_c.t1	ESY7_g18792_DN3_SP0_c4.t1, ESY8_g60403_DN3_SP0_c0.t1, ESY7_g19148_DN3_SP0_c0.t1
OG0003825	CP3_g15688_DN3_SP0_c.t1	ESY1_g6823_DN3_SP0_c0.t1
OG0003826	CP2_g49519_DN2_SP0_c.t1	ESY15_g64348_DN3_SP0_c0.t1
OG0003827	CP5_g1998_DN2_SP0_c.t1	ESY1_g8822_DN1_SP0_c0.t1
OG0003830	CP9_g29526_DN3_SP8_c.t1	ESY2_g36821_DN3_SP8_c4.t1
OG0003833	CP7_g46424_DN3_SP0_c.t1	ESY10_g15035_DN3_SP0_c0.t1
OG0003834	CP7_g46353_DN3_SP2_c.t1	ESY2_g36245_DN2_SP1_c0.t1
OG0003835	CP3_g14858_DN3_SP0_c.t1	ESY1_g7838_DN3_SP0_c0.t1
OG0003836	CP3_g14864_DN3_SP5_c.t1	ESY9_g42525_DN3_SP1_c0.t1
OG0003836	CP3_g14863_DN3_SP0_c.t1	ESY9_g43343_DN2_SP0_c0.t1, ESY21_g55675_DN3_SP0_c0.t1
OG0003837	CP12_g30992_DN3_SP1_c.t1	ESY9_g42719_DN3_SP0_c0.t1
OG0003837	CP6_g9565_DN3_SP8_c.t1	ESY9_g42686_DN3_SP1_c0.t1, ESY9_g42714_DN3_SP7_c0.t1
OG0003838	CP6_g7360_DN3_SP0_c.t1	ESY2_g38873_DN3_SP0_c0.t1
OG0003840	CP7_g45904_DN3_SP1_c.t1	ESY5_g4193_DN3_SP0_c0.t1
OG0003840	CP9_g29046_DN3_SP1_c.t1	ESY2_g34918_DN2_SP1_c0.t1
OG0003841	CP9_g28515_DN3_SP0_c.t1, CP7_g46215_DN3_SP0_c.t1	ESY2_g35379_DN3_SP0_c0.t1
OG0003842	CP9_g28582_DN3_SP5_c.t1	ESY2_g35453_DN3_SP4_c0.t1
OG0003844	CP1_g38046_DN3_SP5_c.t1	ESY3_g29236_DN3_SP7_c0.t1
OG0003845	CP16_g55181_DN2_SP0_c.t1, CP16_g55180_DN1_SP0_c.t1, CP16_g55531_DN2_SP0_c.t1	ESY2_g35998_DN1_SP0_c0.t1
OG0003848	CP3_g14309_DN3_SP3_c.t1	ESY1_g10016_DN3_SP0_c0.t1
OG0003848	CP2_g47601_DN3_SP5_c.t1	ESY6_g50314_DN3_SP0_c0.t1
OG0003849	CP19_g18285_DN3_SP7_c.t1	ESY23_g194_DN3_SP6_c0.t1
OG0003850	CP19_g18319_DN3_SP7_c.t1	ESY23_g145_DN3_SP8_c0.t1
OG0003851	CP10_g42094_DN3_SP2_c.t1	ESY3_g32691_DN3_SP0_c0.t1
OG0003852	CP10_g42134_DN3_SP1_c.t1	ESY3_g32644_DN3_SP0_c0.t1
OG0003853	CP3_g13220_DN3_SP0_c.t1	ESY1_g12350_DN1_SP0_c0.t1
OG0003854	CP4_g24202_DN3_SP8_c.t1, CP3_g13317_DN3_SP1_c.t1	ESY12_g51920_DN3_SP8_c0.t1
OG0003855	CP3_g13454_DN3_SP3_c.t1	ESY1_g11242_DN3_SP2_c0.t1
OG0003856	CP3_g13529_DN3_SP1_c.t1, CP20_g4267_DN3_SP0_c.t1	ESY1_g11504_DN3_SP0_c16.t1
OG0003857	CP3_g13550_DN3_SP0_c.t1	ESY1_g11544_DN3_SP0_c0.t1, ESY12_g51289_DN3_SP0_c0.t1
OG0003858	CP3_g13551_DN3_SP0_c.t1, CP4_g24507_DN3_SP0_c.t1	ESY1_g11545_DN3_SP0_c0.t1
OG0003859	CP3_g13955_DN2_SP6_c.t1	ESY1_g11001_DN3_SP4_c0.t1
OG0003860	CP13_g19670_DN3_SP0_c.t1	ESY10_g14618_DN3_SP0_c0.t1
OG0003861	CP12_g31045_DN3_SP0_c.t1	ESY3_g27278_DN3_SP7_c0.t1
OG0003862	CP12_g30825_DN3_SP0_c.t1	ESY11_g54761_DN2_SP0_c0.t1, ESY11_g52515_DN1_SP0_c0.t1, ESY11_g52529_DN2_SP0_c0.t1, ESY11_g54760_DN2_SP0_c0.t1, ESY20_g13246_DN3_SP0_c0.t1, ESY2_g34346_DN3_SP0_c0.t1, ESY6_g50271_DN3_SP0_c14.t1
OG0003863	CP9_g28412_DN3_SP2_c.t1, CP9_g28413_DN3_SP8_c.t1	ESY2_g34468_DN3_SP7_c0.t1
OG0003864	CP3_g15277_DN1_SP0_c.t1, CP3_g15574_DN2_SP0_c.t1	ESY3_g31154_DN1_SP0_c0.t1, ESY8_g60109_DN2_SP0_c0.t1
OG0003865	CP4_g25007_DN2_SP1_c.t1	ESY9_g44790_DN3_SP1_c0.t1, ESY3_g28805_DN2_SP0_c0.t1, ESY1_g5976_DN2_SP0_c0.t1, ESY2_g36478_DN2_SP0_c0.t1
OG0003866	CP4_g25051_DN3_SP6_c.t1	ESY9_g44614_DN3_SP1_c0.t1, ESY2_g37205_DN3_SP0_c0.t1
OG0003867	CP16_g54879_DN3_SP8_c.t1	ESY8_g59690_DN3_SP8_c0.t1
OG0003867	CP5_g202_DN3_SP5_c.t1	ESY4_g26637_DN3_SP5_c0.t1
OG0003868	CP46_g6631_DN3_SP3_c.t1	ESY14_g20905_DN3_SP0_c0.t1, ESY1_g12037_DN3_SP0_c0.t1
OG0003869	CP7_g44525_DN2_SP0_c.t1	ESY14_g20318_DN3_SP0_c0.t1
OG0003870	CP7_g44527_DN3_SP1_c.t1	ESY7_g18685_DN3_SP0_c0.t1
OG0003870	CP20_g4159_DN3_SP0_c.t1	ESY7_g18686_DN3_SP0_c0.t1
OG0003871	CP20_g4252_DN3_SP0_c.t1, CP2_g48940_DN2_SP0_c.t1	ESY8_g59950_DN3_SP0_c0.t1
OG0003872	CP20_g4346_DN3_SP8_c.t1	ESY11_g53077_DN3_SP0_c0.t1, ESY18_g63390_DN3_SP8_c0.t1
OG0003873	CP12_g29847_DN3_SP1_c.t1	ESY11_g54922_DN3_SP0_c0.t1
OG0003874	CP4_g24033_DN3_SP0_c.t1	ESY12_g51606_DN2_SP0_c0.t1
OG0003876	CP4_g24475_DN3_SP0_c.t1	ESY2_g34300_DN3_SP0_c0.t1
OG0003877	CP4_g24526_DN3_SP0_c.t1	ESY12_g51341_DN1_SP0_c0.t1, ESY12_g51353_DN3_SP0_c0.t1, ESY7_g16421_DN2_SP0_c0.t1
OG0003878	CP4_g24570_DN3_SP8_c.t1	ESY12_g51156_DN3_SP8_c0.t1
OG0003879	CP10_g42290_DN3_SP7_c.t1	ESY7_g17250_DN3_SP4_c0.t1
OG0003880	CP2_g48768_DN3_SP2_c.t1, CP10_g42734_DN3_SP4_c.t1	ESY3_g31400_DN3_SP0_c0.t1
OG0003881	CP10_g42792_DN3_SP8_c.t1	ESY3_g30717_DN3_SP6_c0.t1
OG0003882	CP10_g43101_DN3_SP5_c.t1	ESY3_g31249_DN3_SP3_c15.t1
OG0003883	CP10_g43928_DN3_SP0_c.t1, CP10_g43922_DN3_SP0_c.t1	ESY11_g53838_DN3_SP0_c0.t1
OG0003884	CP12_g29919_DN3_SP3_c.t1	ESY3_g30619_DN3_SP0_c0.t1
OG0003885	CP1_g36519_DN3_SP0_c.t1, CP1_g36518_DN3_SP0_c.t1	ESY5_g5409_DN3_SP0_c0.t1, ESY5_g5425_DN2_SP0_c0.t1
OG0003886	CP8_g53139_DN3_SP7_c.t1	ESY10_g15884_DN3_SP1_c0.t1
OG0003887	CP3_g14136_DN3_SP8_c.t1, CP4_g25157_DN3_SP4_c.t1	ESY1_g10363_DN3_SP8_c0.t1
OG0003890	CP7_g44690_DN2_SP0_c.t1, CP22_g17653_DN3_SP0_c.t1	ESY10_g14773_DN3_SP0_c0.t1
OG0003892	CP1_g37183_DN3_SP0_c.t1	ESY5_g3237_DN2_SP0_c0.t1
OG0003894	CP1_g37236_DN3_SP6_c.t1	ESY5_g3319_DN3_SP7_c0.t1, ESY3_g28812_DN3_SP0_c0.t1
OG0003895	CP1_g37545_DN2_SP0_c.t1, CP2_g48984_DN3_SP0_c.t1	ESY5_g3804_DN2_SP0_c0.t1
OG0003896	CP7_g45930_DN2_SP0_c.t1	ESY5_g4227_DN3_SP0_c0.t1
OG0003898	CP7_g45858_DN2_SP0_c.t1, CP7_g45857_DN2_SP0_c.t1	ESY5_g4135_DN2_SP0_c0.t1
OG0003900	CP8_g54522_DN3_SP0_c.t1	ESY20_g13121_DN3_SP0_c0.t1
OG0003901	CP2_g49020_DN3_SP0_c.t1	ESY2_g34378_DN3_SP0_c0.t1, ESY2_g33646_DN3_SP0_c0.t1
OG0003902	CP2_g49170_DN3_SP5_c.t1	ESY2_g33890_DN3_SP0_c0.t1
OG0003902	CP2_g49171_DN3_SP0_c.t1	ESY2_g33863_DN3_SP0_c0.t1
OG0003903	CP2_g49523_DN3_SP6_c.t1	ESY2_g34126_DN3_SP3_c2.t1
OG0003905	CP13_g19728_DN3_SP1_c.t1	ESY10_g14758_DN3_SP3_c0.t1
OG0003906	CP16_g54723_DN3_SP8_c.t1	ESY8_g59937_DN3_SP8_c0.t1
OG0003906	CP5_g39_DN3_SP5_c.t1	ESY4_g26922_DN2_SP5_c0.t1
OG0003907	CP3_g14694_DN3_SP0_c.t1	ESY1_g8306_DN3_SP0_c0.t1
OG0003907	CP8_g53892_DN3_SP0_c.t1	ESY6_g48651_DN3_SP0_c0.t1
OG0003908	CP5_g362_DN3_SP0_c.t1	ESY4_g26251_DN3_SP0_c0.t1
OG0003909	CP12_g31295_DN2_SP0_c.t1, CP20_g4170_DN3_SP0_c.t1	ESY4_g25542_DN3_SP0_c0.t1
OG0003910	CP5_g574_DN3_SP5_c.t1	ESY4_g25670_DN3_SP5_c0.t1
