Orthogroup	Conringia_planisiliqua	Eutrema_salsugineum
OG0001502	CP4_g25872_DN2_SP0_c.t1, CP21_g11035_DN2_SP0_c.t1, CP10_g42347_DN3_SP0_c.t1	XP_006408292.1
OG0001502	CP11_g32211_DN3_SP0_c.t1	XP_024011427.1
OG0001503	CP11_g32462_DN3_SP8_c.t1	XP_006400026.1
OG0001503	CP10_g42169_DN3_SP8_c.t1	XP_024015666.1
OG0001504	CP1_g38106_DN2_SP0_c.t1	XP_006393194.1
OG0001505	CP10_g42133_DN3_SP2_c.t1	XP_006408529.1
OG0001505	CP11_g32519_DN3_SP8_c.t1	XP_006399960.1
OG0001506	CP11_g32585_DN3_SP7_c.t1	XP_006399887.1
OG0001506	CP10_g43200_DN3_SP6_c.t1	XP_006407336.1
OG0001507	CP11_g32792_DN3_SP8_c.t1	XP_006399646.1
OG0001507	CP2_g48454_DN3_SP8_c.t1	XP_006394799.1
OG0001508	CP11_g33093_DN3_SP5_c.t1	XP_006399286.1
OG0001510	CP7_g45210_DN3_SP0_c.t1	XP_024008745.1
OG0001510	CP9_g28390_DN3_SP1_c.t1	XP_006391177.2
OG0001511	CP4_g25978_DN3_SP7_c.t1	XP_006409801.1
OG0001511	CP1_g37101_DN3_SP7_c.t1	XP_006417716.1
OG0001513	CP4_g25875_DN3_SP0_c.t1	XP_006409900.1
OG0001513	CP1_g37057_DN3_SP0_c.t1	XP_006417771.1
OG0001514	CP1_g36999_DN3_SP7_c.t1	XP_006417838.1
OG0001514	CP4_g25758_DN3_SP5_c.t1	XP_024004229.1
OG0001515	CP1_g36950_DN3_SP8_c.t1	XP_006417894.1
OG0001515	CP4_g25682_DN3_SP7_c.t1	XP_006410179.1
OG0001516	CP1_g36908_DN3_SP0_c.t1	XP_006417949.1
OG0001516	CP4_g25633_DN3_SP5_c.t1	XP_006410249.1
OG0001517	CP1_g36557_DN3_SP7_c.t1	XP_006418055.1
OG0001517	CP4_g25517_DN3_SP2_c.t1	XP_006410373.2
OG0001518	CP1_g36630_DN3_SP8_c.t1	XP_006418125.1
OG0001518	CP4_g25406_DN3_SP8_c.t1	XP_006410484.2
OG0001519	CP13_g20314_DN3_SP3_c.t1	XP_006403261.1, XP_006403260.1
OG0001520	CP13_g20290_DN3_SP0_c.t1	XP_006403243.1
OG0001521	CP9_g29604_DN2_SP0_c.t1	XP_006389861.1
OG0001521	CP7_g46122_DN2_SP0_c.t1	XP_024007868.1
OG0001522	CP7_g44978_DN3_SP0_c.t1, CP4_g25321_DN2_SP0_c.t1, CP4_g25318_DN3_SP0_c.t1, CP4_g25322_DN2_SP0_c.t1	XP_006415583.2
OG0001523	CP4_g25314_DN3_SP8_c.t1	XP_006410572.1
OG0001523	CP7_g44964_DN3_SP8_c.t1	XP_006415572.1
OG0001524	CP3_g13439_DN3_SP8_c.t1	XP_006402683.1
OG0001524	CP7_g44804_DN3_SP8_c.t1	XP_006415396.1
OG0001526	CP3_g14385_DN3_SP0_c.t1	XP_024013654.1
OG0001526	CP2_g47684_DN3_SP0_c.t1	XP_006411865.1
OG0001527	CP2_g47717_DN3_SP8_c.t1	XP_006393990.1
OG0001527	CP3_g13808_DN3_SP8_c.t1	XP_024013413.1
OG0001529	CP2_g48369_DN3_SP8_c.t1	XP_024016575.1, XP_024006179.1
OG0001529	CP3_g14435_DN3_SP8_c.t1	XP_006404152.1
OG0001530	CP1_g38677_DN3_SP0_c.t1	XP_006401267.1, XP_006401268.2
OG0001534	CP13_g19894_DN3_SP0_c.t1, CP13_g19895_DN3_SP0_c.t1	XP_024011124.1, XP_024011126.1
OG0001535	CP19_g18012_DN3_SP8_c.t1	XP_006413209.1
OG0001535	CP8_g53657_DN3_SP8_c.t1	XP_006401301.1
OG0001536	CP19_g17900_DN3_SP0_c.t1	XP_006405380.1
OG0001536	CP2_g48932_DN3_SP5_c.t1	XP_006391740.2
OG0001537	CP11_g32062_DN3_SP3_c.t1	XP_006396454.1
OG0001537	CP1_g36781_DN3_SP4_c.t1	XP_006418294.1
OG0001538	CP1_g36764_DN3_SP8_c.t1	XP_006418274.1
OG0001538	CP11_g32047_DN3_SP8_c.t1	XP_006396471.1
OG0001539	CP11_g33242_DN3_SP0_c.t1, CP36_g51038_DN3_SP0_c.t1, CP36_g51008_DN1_SP0_c.t1, CP31_g46834_DN1_SP0_c.t1, CP31_g46795_DN3_SP0_c.t1, CP219_g10343_DN3_SP0_c.t1	XP_006399123.1
OG0001540	CP10_g43075_DN3_SP3_c.t1	XP_006407474.1
OG0001540	CP11_g33347_DN3_SP0_c.t1	XP_006399013.1
OG0001541	CP11_g33416_DN3_SP0_c.t1	XP_006396112.2
OG0001541	CP10_g43026_DN3_SP0_c.t1	XP_006407528.1, XP_006406458.1
OG0001543	CP9_g29343_DN1_SP0_c.t1	XP_006390134.1
OG0001543	CP7_g45640_DN3_SP0_c.t1	XP_006416308.1
OG0001544	CP9_g29341_DN3_SP3_c.t1	XP_006390135.1
OG0001544	CP7_g45641_DN3_SP4_c.t1	XP_006416309.1
OG0001545	CP9_g29303_DN3_SP8_c.t1	XP_006390173.1
OG0001545	CP7_g45668_DN3_SP8_c.t1	XP_006416340.1
OG0001546	CP9_g29141_DN3_SP2_c.t1	XP_006390357.1
OG0001548	CP5_g426_DN3_SP7_c.t1	XP_006412053.1
OG0001548	CP10_g43756_DN3_SP8_c.t1	XP_006409253.1
OG0001549	CP6_g7713_DN3_SP0_c.t1	XP_006414882.1
OG0001549	CP12_g30776_DN2_SP0_c.t1	XP_006418792.2
OG0001550	CP9_g29032_DN3_SP7_c.t1	XP_006390489.1
OG0001550	CP7_g45910_DN3_SP8_c.t1	XP_006416601.1
OG0001552	CP13_g19950_DN3_SP8_c.t1	XP_006398248.1
OG0001552	CP6_g6911_DN3_SP8_c.t1	XP_006414032.1
OG0001553	CP12_g30383_DN2_SP0_c.t1	XP_024015685.1
OG0001553	CP1_g38053_DN3_SP0_c.t1	XP_024006312.1
OG0001554	CP1_g37858_DN3_SP7_c.t1	XP_006392878.1
OG0001554	CP12_g29906_DN3_SP8_c.t1	XP_006406938.1
OG0001555	CP13_g19784_DN3_SP8_c.t1	XP_006398403.1
OG0001555	CP6_g7066_DN3_SP8_c.t1	XP_006414205.1
OG0001556	CP6_g7107_DN3_SP7_c.t1	XP_006414247.1
OG0001557	CP2_g47580_DN3_SP8_c.t1	XP_006393852.1
OG0001557	CP3_g14294_DN3_SP8_c.t1	XP_006403995.1
OG0001558	CP4_g24006_DN3_SP8_c.t1	XP_006397908.1
OG0001558	CP3_g13161_DN3_SP8_c.t1	XP_006402392.1
OG0001559	CP5_g795_DN3_SP6_c.t1	XP_006412518.1
OG0001559	CP16_g55281_DN3_SP8_c.t1	XP_006405148.1
OG0001560	CP4_g24313_DN3_SP5_c.t1	XP_006397594.1
OG0001560	CP3_g13392_DN3_SP1_c.t1	XP_024012774.1
OG0001561	CP3_g13553_DN3_SP0_c.t1	XP_024012931.1
OG0001561	CP3_g13552_DN3_SP0_c.t1	XP_024012927.1
OG0001563	CP4_g24606_DN3_SP8_c.t1	XP_006411380.1
OG0001563	CP3_g13677_DN3_SP8_c.t1	XP_006402951.1
OG0001564	CP3_g13771_DN3_SP8_c.t1	XP_006403418.1
OG0001564	CP4_g24735_DN3_SP8_c.t1	XP_006411234.1
OG0001565	CP3_g13779_DN3_SP0_c.t1	XP_006403427.1
OG0001567	CP3_g14973_DN3_SP0_c.t1, CP3_g14974_DN3_SP0_c.t1	XP_006419094.1
OG0001567	CP9_g28210_DN3_SP3_c.t1	XP_006391422.1
OG0001568	CP5_g1005_DN3_SP8_c.t1	XP_006412776.1
OG0001569	CP16_g54779_DN3_SP8_c.t1	XP_024014328.1
OG0001569	CP5_g97_DN3_SP5_c.t1	XP_006411716.1
OG0001570	CP9_g28809_DN3_SP7_c.t1	XP_006390729.1
OG0001571	CP1_g36742_DN3_SP8_c.t1	XP_006418251.2
OG0001571	CP8_g54431_DN3_SP8_c.t1	XP_006400462.1
OG0001572	CP10_g42520_DN3_SP0_c.t1	XP_006408091.1
OG0001572	CP2_g48600_DN3_SP8_c.t1	XP_006394958.1
OG0001573	CP2_g48644_DN3_SP0_c.t1	XP_006395009.1
OG0001573	CP10_g42473_DN3_SP0_c.t1	XP_006408140.1
OG0001574	CP12_g29839_DN3_SP8_c.t1	XP_006408987.1
OG0001575	CP2_g47509_DN1_SP0_c.t1	XP_006405253.1
OG0001576	CP2_g48630_DN3_SP6_c.t1	XP_006394992.1
OG0001576	CP10_g42493_DN3_SP6_c.t1	XP_006408115.1
OG0001577	CP2_g48801_DN3_SP0_c.t1	XP_024007162.1
OG0001581	CP5_g1531_DN3_SP0_c.t1	XP_024014613.1
OG0001582	CP4_g25513_DN3_SP0_c.t1	XP_024003849.1
OG0001582	CP1_g36552_DN3_SP8_c.t1	XP_006418050.1
OG0001583	CP1_g37394_DN3_SP0_c.t1	XP_006417400.1
OG0001583	CP2_g49201_DN3_SP0_c.t1	XP_006392090.1
OG0001584	CP1_g37795_DN3_SP6_c.t1	XP_006416963.1
OG0001584	CP13_g19646_DN3_SP5_c.t1	XP_006395863.1
OG0001585	CP17_g5096_DN3_SP0_c.t1	XP_006416185.1, XP_006415889.1, XP_006416184.1
OG0001586	CP28_g33902_DN3_SP0_c.t1, CP13_g19476_DN3_SP0_c.t1	XP_006395675.1
OG0001587	CP7_g45456_DN3_SP6_c.t1	XP_006416107.1
OG0001587	CP9_g28688_DN3_SP6_c.t1	XP_024012577.1
OG0001588	CP13_g19088_DN3_SP0_c.t1	XP_024015728.1
OG0001588	CP19_g17845_DN2_SP1_c.t1	XP_006405307.1
OG0001589	CP13_g19210_DN3_SP2_c.t1	XP_006395378.1
OG0001591	CP5_g193_DN3_SP0_c.t1	XP_024005595.1
OG0001593	CP1_g37653_DN3_SP8_c.t1	XP_006417116.1
OG0001593	CP13_g19451_DN3_SP8_c.t1	XP_006395645.1
OG0001598	CP11_g33092_DN3_SP0_c.t1	XP_024012326.1
OG0001599	CP5_g1113_DN3_SP0_c.t1	XP_006412909.2
OG0001600	CP21_g11133_DN1_SP0_c.t1	XP_024009284.1, XP_024004896.1, XP_024015951.1, XP_024015950.1, XP_024016285.1, XP_024010335.1, XP_024006640.1
OG0001603	CP2_g47980_DN3_SP3_c.t1	XP_006394294.1
OG0001604	CP7_g45851_DN2_SP0_c.t1	XP_006416541.1
OG0001605	CP5_g1372_DN3_SP0_c.t1, CP2_g49407_DN3_SP0_c.t1, CP5_g3190_DN3_SP0_c.t1, CP5_g3176_DN2_SP0_c.t1, CP5_g2188_DN3_SP0_c.t1, CP5_g2201_DN1_SP0_c.t1, CP5_g2168_DN3_SP0_c.t1, CP5_g2157_DN2_SP0_c.t1, CP5_g2189_DN1_SP0_c.t1, CP5_g2202_DN1_SP0_c.t1, CP5_g2169_DN1_SP0_c.t1, CP5_g2178_DN3_SP0_c.t1, CP27_g41662_DN1_SP0_c.t1	XP_006405493.2
OG0001606	CP11_g32256_DN3_SP0_c.t1	XP_006400249.1
OG0001606	CP10_g42310_DN3_SP0_c.t1	XP_024015378.1
OG0001607	CP10_g42300_DN3_SP8_c.t1	XP_006408348.1
OG0001607	CP11_g32272_DN3_SP8_c.t1	XP_006400233.1
OG0001609	CP11_g32366_DN3_SP7_c.t1	XP_006400139.1
OG0001609	CP10_g42247_DN3_SP8_c.t1	XP_006408410.1
OG0001611	CP11_g32682_DN3_SP8_c.t1	XP_024012406.1
OG0001611	CP8_g54389_DN3_SP8_c.t1	XP_006400505.1
OG0001612	CP8_g54386_DN3_SP2_c.t1	XP_024012221.1
OG0001612	CP11_g32710_DN3_SP6_c.t1	XP_024011882.1
OG0001614	CP2_g47801_DN3_SP7_c.t1	XP_006394091.1
OG0001614	CP11_g32902_DN3_SP8_c.t1	XP_006399520.1
OG0001615	CP16_g54856_DN3_SP7_c.t1	XP_006404685.1
OG0001615	CP11_g32903_DN3_SP7_c.t1	XP_006399521.1
OG0001617	CP11_g33005_DN3_SP8_c.t1	XP_006399392.1
OG0001617	CP2_g47924_DN3_SP8_c.t1	XP_006394236.1
OG0001618	CP2_g48241_DN3_SP8_c.t1	XP_006394577.1
OG0001618	CP11_g33072_DN3_SP8_c.t1	XP_006399306.1
OG0001619	CP11_g31993_DN3_SP0_c.t1	XP_006396528.1
OG0001619	CP1_g36727_DN3_SP0_c.t1	XP_006418235.1
OG0001621	CP4_g25765_DN3_SP7_c.t1	XP_006410049.1
OG0001621	CP1_g37002_DN3_SP8_c.t1	XP_024008415.1
OG0001622	CP1_g36994_DN3_SP0_c.t1	XP_006417846.1
OG0001622	CP4_g25750_DN3_SP0_c.t1	XP_006410079.1
OG0001623	CP4_g25713_DN3_SP2_c.t1	XP_006410093.1
OG0001623	CP1_g36974_DN3_SP1_c.t1	XP_006417872.1
OG0001624	CP4_g25667_DN3_SP0_c.t1, CP4_g25668_DN3_SP0_c.t1	XP_006410192.1
OG0001624	CP1_g36940_DN3_SP2_c.t1	XP_006417904.1
OG0001625	CP4_g25579_DN3_SP4_c.t1	XP_024003772.1
OG0001626	CP1_g36613_DN3_SP8_c.t1	XP_006410462.1
OG0001627	CP1_g36626_DN3_SP8_c.t1	XP_006418122.1
OG0001627	CP4_g25415_DN3_SP8_c.t1	XP_006410473.1
OG0001628	CP13_g20215_DN3_SP0_c.t1	XP_006403156.1
OG0001629	CP11_g31931_DN3_SP3_c.t1	XP_006396580.1
OG0001629	CP1_g36708_DN3_SP2_c.t1	XP_024008760.1
OG0001630	CP19_g18072_DN3_SP8_c.t1	XP_006413280.1
OG0001630	CP8_g53210_DN3_SP0_c.t1	XP_024011971.1
OG0001631	CP13_g20362_DN3_SP5_c.t1	XP_006403295.1
OG0001631	CP7_g45111_DN3_SP0_c.t1	XP_024008666.1
OG0001632	CP4_g25348_DN3_SP8_c.t1	XP_006410540.1
OG0001632	CP7_g45032_DN3_SP7_c.t1	XP_006415639.1
OG0001633	CP2_g48134_DN3_SP6_c.t1	XP_024003915.1
OG0001633	CP2_g48130_DN3_SP0_c.t1	XP_024007096.1
OG0001634	CP2_g48179_DN3_SP8_c.t1	XP_006394525.1
OG0001634	CP1_g37693_DN3_SP2_c.t1	XP_006417079.1
OG0001635	CP3_g14498_DN3_SP8_c.t1	XP_006404217.1
OG0001636	CP3_g14421_DN1_SP0_c.t1	XP_006404130.1
OG0001637	CP8_g54381_DN3_SP1_c.t1, CP8_g54380_DN3_SP0_c.t1	XP_006400512.1
OG0001638	CP8_g54324_DN3_SP5_c.t1, CP8_g54325_DN3_SP8_c.t1	XP_006400566.1
OG0001640	CP19_g17970_DN3_SP7_c.t1	XP_006413154.1
OG0001641	CP8_g53494_DN2_SP8_c.t1	XP_006401482.1
OG0001642	CP8_g53479_DN2_SP0_c.t1, CP8_g53477_DN3_SP0_c.t1, CP8_g53478_DN3_SP0_c.t1	XP_024012617.1
OG0001643	CP5_g1278_DN3_SP3_c.t1	XP_006413087.1
OG0001643	CP8_g53400_DN3_SP8_c.t1	XP_006401599.1
OG0001644	CP10_g43133_DN3_SP8_c.t1	XP_006407420.2
OG0001645	CP10_g43104_DN3_SP0_c.t1	XP_006407446.1
OG0001645	CP11_g33199_DN3_SP0_c.t1	XP_006399072.1
OG0001646	CP11_g33340_DN3_SP7_c.t1	XP_006399021.1
OG0001646	CP10_g43085_DN3_SP8_c.t1	XP_006407466.1
OG0001647	CP3_g13632_DN3_SP5_c.t1	XP_006402902.1
OG0001647	CP11_g33489_DN3_SP8_c.t1	XP_006398863.1
OG0001648	CP5_g1334_DN3_SP8_c.t1	XP_006405430.1
OG0001648	CP13_g19280_DN3_SP8_c.t1	XP_006395460.1
OG0001649	CP19_g17945_DN3_SP8_c.t1	XP_006405416.1
OG0001649	CP13_g19294_DN3_SP8_c.t1	XP_006395477.1
OG0001650	CP2_g48899_DN3_SP8_c.t1	XP_006391707.1
OG0001651	CP7_g46117_DN3_SP3_c.t1	XP_006416838.1
OG0001651	CP9_g29596_DN3_SP8_c.t1	XP_006389871.1
OG0001652	CP9_g29572_DN3_SP8_c.t1	XP_006389898.1, XP_006389899.1
OG0001653	CP9_g29561_DN3_SP4_c.t1	XP_006389908.1
OG0001654	CP9_g28124_DN3_SP0_c.t1	XP_006415264.1
OG0001654	CP7_g44699_DN3_SP0_c.t1, CP7_g44708_DN3_SP0_c.t1, CP7_g44704_DN3_SP0_c.t1	XP_006415265.1
OG0001655	CP9_g27789_DN3_SP3_c.t1	XP_006391553.1
OG0001655	CP6_g6794_DN3_SP4_c.t1	XP_006390144.1, XP_006413873.1
OG0001656	CP9_g29290_DN3_SP8_c.t1	XP_006390192.1
OG0001656	CP7_g45680_DN3_SP6_c.t1	XP_006416353.1
OG0001657	CP5_g465_DN3_SP7_c.t1	XP_006412100.1
OG0001657	CP10_g43802_DN3_SP6_c.t1	XP_006409309.2
OG0001658	CP10_g43735_DN3_SP0_c.t1	XP_006409225.1
OG0001658	CP5_g407_DN3_SP0_c.t1	XP_006412031.1
OG0001659	CP7_g46474_DN3_SP8_c.t1	XP_006392556.1
OG0001659	CP10_g43232_DN3_SP0_c.t1	XP_006407299.1
OG0001660	CP10_g43405_DN3_SP8_c.t1	XP_006407094.1
OG0001661	CP7_g46224_DN2_SP0_c.t1	XP_006392839.1
OG0001661	CP10_g43505_DN1_SP0_c.t1	XP_006406983.1
OG0001662	CP3_g14123_DN3_SP0_c.t1	XP_006403801.1
OG0001663	CP4_g25113_DN2_SP0_c.t1	XP_024003961.1
OG0001663	CP3_g14084_DN3_SP0_c.t1	XP_024013476.1
OG0001664	CP4_g25089_DN3_SP0_c.t1	XP_006410827.1
OG0001664	CP3_g14067_DN3_SP0_c.t1	XP_006403747.1
OG0001665	CP3_g14066_DN3_SP7_c.t1, CP4_g25088_DN3_SP7_c.t1, CP17_g5469_DN3_SP0_c.t1	XP_024013436.1, XP_006403746.1
OG0001666	CP6_g7447_DN3_SP0_c.t1	XP_024005685.1
OG0001666	CP12_g30638_DN3_SP3_c.t1	XP_006406128.1
OG0001667	CP6_g7297_DN2_SP0_c.t1	XP_006414444.1
OG0001667	CP12_g30008_DN2_SP0_c.t1	XP_024015426.1
OG0001668	CP12_g30016_DN3_SP5_c.t1	XP_006406815.1
OG0001668	CP6_g7279_DN3_SP7_c.t1	XP_006414582.2, XP_024005411.1
OG0001669	CP6_g7276_DN3_SP3_c.t1	XP_006414415.1, XP_006414584.2
OG0001669	CP6_g7274_DN3_SP2_c.t1	XP_006414412.1, XP_006414587.1
OG0001670	CP9_g29042_DN3_SP3_c.t1	XP_024008974.1
OG0001670	CP9_g29043_DN3_SP8_c.t1	XP_006390477.1
OG0001671	CP13_g19189_DN3_SP0_c.t1, CP13_g19188_DN3_SP0_c.t1	XP_006395359.1
OG0001672	CP13_g19351_DN3_SP0_c.t1	XP_006395540.1
OG0001672	CP1_g37594_DN3_SP0_c.t1	XP_006417174.1
OG0001673	CP13_g19408_DN3_SP4_c.t1	XP_024006721.1
OG0001673	CP1_g37646_DN3_SP8_c.t1	XP_024009039.1
OG0001674	CP12_g30297_DN3_SP8_c.t1	XP_006406492.1
OG0001674	CP1_g38119_DN3_SP3_c.t1	XP_006393210.1
OG0001675	CP1_g38081_DN3_SP8_c.t1	XP_024006363.1, XP_006406437.1
OG0001676	CP12_g30455_DN3_SP0_c.t1	XP_006406329.1
OG0001676	CP1_g37985_DN3_SP0_c.t1	XP_006393058.1
OG0001677	CP12_g30001_DN3_SP0_c.t1	XP_006406832.1
OG0001677	CP1_g37925_DN3_SP8_c.t1	XP_006392973.1
OG0001678	CP1_g37916_DN3_SP0_c.t1	XP_006392966.1
OG0001678	CP1_g37914_DN3_SP1_c.t1	XP_024006154.1
OG0001679	CP1_g37854_DN3_SP7_c.t1	XP_006392875.1
OG0001679	CP12_g29901_DN3_SP5_c.t1	XP_006406947.1
OG0001682	CP13_g19781_DN3_SP4_c.t1	XP_006398406.1
OG0001683	CP10_g43912_DN3_SP8_c.t1	XP_006409413.1
OG0001683	CP5_g516_DN3_SP6_c.t1	XP_006412169.1
OG0001684	CP10_g43895_DN3_SP8_c.t1	XP_006409401.1
OG0001684	CP5_g510_DN3_SP8_c.t1	XP_006412163.1
OG0001686	CP19_g18464_DN3_SP8_c.t1	XP_006413690.1
OG0001686	CP11_g31827_DN3_SP7_c.t1	XP_006396701.1
OG0001687	CP19_g18506_DN3_SP8_c.t1	XP_006413729.1
OG0001687	CP11_g31876_DN3_SP8_c.t1	XP_006396661.1
OG0001688	CP12_g30923_DN3_SP0_c.t1	XP_006418636.2
OG0001688	CP2_g49271_DN3_SP0_c.t1, CP2_g49269_DN3_SP0_c.t1	XP_006392164.1
OG0001689	CP7_g44178_DN3_SP8_c.t1	XP_006397461.1
OG0001689	CP20_g4039_DN3_SP8_c.t1	XP_006397189.1
OG0001690	CP3_g13099_DN2_SP0_c.t1	XP_006402316.1
OG0001691	CP3_g13117_DN3_SP8_c.t1	XP_006402334.1
OG0001691	CP4_g23958_DN3_SP4_c.t1	XP_006397959.1
OG0001692	CP3_g13132_DN3_SP8_c.t1	XP_006402352.1
OG0001692	CP1_g38301_DN3_SP6_c.t1	XP_006393442.1
OG0001693	CP3_g13182_DN3_SP0_c.t1	XP_006402414.2
OG0001694	CP5_g1582_DN2_SP0_c.t1, CP5_g1575_DN1_SP0_c.t1	XP_024013543.1
OG0001695	CP3_g13363_DN3_SP8_c.t1	XP_006402600.1
OG0001695	CP4_g24250_DN3_SP8_c.t1	XP_006397658.1
OG0001696	CP3_g13364_DN3_SP8_c.t1	XP_006402602.1
OG0001696	CP4_g24261_DN3_SP8_c.t1	XP_006397649.1
OG0001697	CP4_g24403_DN3_SP8_c.t1	XP_006397489.1
OG0001697	CP3_g13450_DN3_SP8_c.t1	XP_006402694.1
OG0001698	CP4_g24446_DN3_SP8_c.t1	XP_006411553.1
OG0001698	CP3_g13478_DN3_SP8_c.t1	XP_024012819.1
OG0001699	CP3_g13568_DN3_SP3_c.t1	XP_006402839.1
OG0001700	CP3_g13652_DN3_SP0_c.t1, CP3_g13651_DN3_SP0_c.t1, CP3_g13653_DN3_SP0_c.t1	XP_006402926.1, XP_006402925.1
OG0001700	CP3_g13650_DN3_SP1_c.t1	XP_006402927.1
OG0001701	CP3_g13902_DN3_SP8_c.t1	XP_006403558.1
OG0001701	CP4_g24841_DN3_SP7_c.t1	XP_006411105.1
OG0001702	CP8_g53338_DN2_SP0_c.t1	XP_024011217.1, XP_024011216.1
OG0001703	CP12_g31066_DN3_SP0_c.t1	XP_006418569.1
OG0001703	CP5_g2133_DN3_SP0_c.t1	XP_006395950.1
OG0001705	CP11_g31822_DN3_SP1_c.t1	XP_024010103.1
OG0001705	CP4_g24729_DN3_SP7_c.t1	XP_024004254.1
OG0001707	CP29_g22009_DN2_SP0_c.t1, CP29_g22000_DN2_SP0_c.t1	XP_006397251.1
OG0001708	CP20_g4156_DN3_SP8_c.t1	XP_006397109.1
OG0001708	CP7_g45501_DN3_SP8_c.t1	XP_006416151.1
OG0001709	CP20_g4218_DN3_SP6_c.t1	XP_006397067.2
OG0001709	CP7_g44573_DN3_SP8_c.t1	XP_006415120.1
OG0001710	CP10_g42591_DN3_SP3_c.t1	XP_006408012.1
OG0001710	CP2_g48539_DN3_SP0_c.t1	XP_006394893.1
OG0001712	CP10_g42491_DN3_SP8_c.t1	XP_006408118.1
OG0001712	CP2_g48627_DN3_SP8_c.t1	XP_006394990.1
OG0001713	CP4_g24378_DN3_SP0_c.t1	XP_006397521.2, XP_024010704.1
OG0001715	CP10_g42318_DN3_SP2_c.t1	XP_006408326.1, XP_006409226.2
OG0001715	CP10_g42317_DN3_SP2_c.t1, CP16_g54866_DN2_SP0_c.t1	XP_006408327.2
OG0001716	CP1_g37145_DN3_SP8_c.t1	XP_006417664.1
OG0001716	CP10_g42439_DN3_SP7_c.t1	XP_006408182.1
OG0001717	CP12_g30014_DN3_SP6_c.t1	XP_006406818.1
OG0001718	CP8_g52648_DN2_SP0_c.t1	XP_024015293.1
OG0001719	CP10_g42632_DN3_SP8_c.t1	XP_006407963.1
OG0001719	CP8_g54450_DN3_SP8_c.t1	XP_006400443.1
OG0001720	CP10_g42642_DN3_SP8_c.t1	XP_006407951.1
OG0001720	CP8_g54477_DN3_SP8_c.t1	XP_006400411.1
OG0001722	CP10_g42678_DN3_SP7_c.t1, CP10_g42677_DN3_SP3_c.t1	XP_006407911.1
OG0001723	CP10_g42706_DN3_SP7_c.t1	XP_024015131.1
OG0001723	CP2_g48739_DN3_SP7_c.t1	XP_006395133.2
OG0001724	CP14_g23240_DN3_SP8_c.t1	XP_006397289.1
OG0001724	CP10_g42941_DN3_SP8_c.t1	XP_006407636.1
OG0001725	CP16_g55041_DN3_SP8_c.t1	XP_006404885.1
OG0001725	CP10_g43109_DN3_SP0_c.t1	XP_006407442.1
OG0001726	CP12_g30133_DN3_SP8_c.t1	XP_006406666.1
OG0001726	CP1_g38264_DN3_SP8_c.t1	XP_006393387.2
OG0001727	CP1_g38235_DN3_SP0_c.t1	XP_024006229.1
OG0001728	CP5_g1203_DN3_SP8_c.t1	XP_006413006.1
OG0001728	CP8_g53238_DN3_SP8_c.t1	XP_006401767.1
OG0001729	CP3_g14224_DN3_SP0_c.t1, CP3_g14223_DN3_SP0_c.t1	XP_024013489.1
OG0001730	CP1_g36475_DN3_SP0_c.t1	XP_006418421.1
OG0001730	CP8_g54584_DN3_SP1_c.t1	XP_006396302.1
OG0001731	CP8_g54578_DN3_SP3_c.t1	XP_006396306.1
OG0001731	CP1_g36478_DN2_SP7_c.t1	XP_006418418.1
OG0001732	CP11_g32124_DN3_SP5_c.t1	XP_006396393.1
OG0001732	CP1_g36541_DN3_SP0_c.t1	XP_006418349.1
OG0001734	CP2_g49520_DN3_SP8_c.t1	XP_006392338.1
OG0001734	CP1_g37262_DN3_SP8_c.t1	XP_006417535.1
OG0001735	CP2_g49202_DN3_SP5_c.t1	XP_006392092.1
OG0001735	CP1_g37393_DN3_SP8_c.t1	XP_006417401.1
OG0001736	CP2_g49155_DN3_SP8_c.t1	XP_006392026.1
OG0001736	CP1_g37413_DN3_SP8_c.t1	XP_006417383.1
OG0001737	CP6_g7288_DN3_SP0_c.t1	XP_024005319.1
OG0001737	CP1_g37500_DN3_SP5_c.t1	XP_024008383.1
OG0001738	CP2_g49028_DN1_SP0_c.t1	XP_006391856.1
OG0001738	CP1_g37517_DN1_SP0_c.t1	XP_006417266.1
OG0001739	CP1_g37611_DN3_SP0_c.t1	XP_024008364.1
OG0001740	CP9_g28722_DN3_SP8_c.t1	XP_006390822.1
OG0001740	CP7_g45477_DN3_SP8_c.t1	XP_006416127.1
OG0001741	CP5_g217_DN3_SP8_c.t1	XP_006411834.1
OG0001741	CP9_g28761_DN3_SP8_c.t1	XP_006390781.1
OG0001742	CP9_g28671_DN3_SP5_c.t1	XP_006390872.2
OG0001742	CP7_g45447_DN3_SP7_c.t1	XP_006416094.2
OG0001743	CP7_g45403_DN3_SP8_c.t1	XP_006416052.2
OG0001744	CP2_g49122_DN1_SP0_c.t1	XP_006391994.1
OG0001745	CP5_g160_DN3_SP8_c.t1	XP_006411773.1
OG0001745	CP16_g54846_DN3_SP4_c.t1	XP_006404674.2
OG0001746	CP16_g54874_DN3_SP8_c.t1	XP_006404700.1
OG0001746	CP5_g196_DN3_SP7_c.t1	XP_006411810.1
OG0001747	CP5_g252_DN3_SP8_c.t1	XP_006411873.1
OG0001747	CP16_g54937_DN3_SP7_c.t1	XP_006404772.1
OG0001748	CP12_g30340_DN3_SP8_c.t1	XP_024015049.1
OG0001748	CP1_g38078_DN3_SP8_c.t1	XP_024006005.1
OG0001749	CP10_g43919_DN3_SP0_c.t1	XP_006409422.1
