Orthogroup	Conringia_planisiliqua	Cardamine_glauca
OG0002069	CP11_g32656_DN3_SP8_c.t1	Cg008G2694800
OG0002069	CP7_g45160_DN3_SP6_c.t1	Cg006G2002900
OG0002070	CP2_g48487_DN3_SP8_c.t1	Cg008G2814900
OG0002070	CP11_g32767_DN3_SP8_c.t1	Cg008G2683700
OG0002073	CP20_g4340_DN2_SP0_c.t1	Cg008G2662300
OG0002073	CP11_g32974_DN3_SP0_c.t1	Cg008G2662400
OG0002074	CP2_g48178_DN3_SP2_c.t1	Cg003G1003200
OG0002074	CP11_g33112_DN3_SP5_c.t1	Cg008G2650000
OG0002075	CP11_g31994_DN3_SP1_c.t1	Cg003G0728400, Cg003G0869400
OG0002075	CP1_g36733_DN3_SP0_c.t1	Cg006G2232800
OG0002076	CP4_g25968_DN3_SP8_c.t1	Cg005G1657700
OG0002077	CP4_g25923_DN3_SP6_c.t1	Cg005G1653400
OG0002077	CP1_g37082_DN3_SP7_c.t1	Cg006G2184100
OG0002078	CP1_g36841_DN3_SP8_c.t1	Cg006G2210800
OG0002078	CP4_g25550_DN3_SP4_c.t1	Cg005G1612400
OG0002079	CP4_g25504_DN3_SP5_c.t1, CP3_g14714_DN3_SP0_c.t1	Cg005G1610000
OG0002080	CP1_g36690_DN2_SP0_c.t1	Cg006G2228600
OG0002080	CP13_g20195_DN3_SP0_c.t1	Cg008G2941000
OG0002081	CP13_g20581_DN3_SP3_c.t1	Cg008G2893100
OG0002081	CP1_g38483_DN3_SP8_c.t1	Cg006G1861400
OG0002082	CP1_g37741_DN3_SP8_c.t1	Cg006G2120200
OG0002082	CP13_g19549_DN3_SP8_c.t1	Cg002G0682700
OG0002083	CP2_g47603_DN3_SP8_c.t1	Cg003G1061700
OG0002083	CP10_g43670_DN3_SP8_c.t1	Cg004G1420800
OG0002084	CP3_g14381_DN2_SP0_c.t1	Cg002G0528500
OG0002084	CP2_g47674_DN3_SP0_c.t1	Cg003G1054400
OG0002085	CP2_g47807_DN3_SP0_c.t1	Cg003G1041100
OG0002086	CP11_g33164_DN3_SP7_c.t1	Cg008G2645400
OG0002087	CP3_g14420_DN3_SP8_c.t1	Cg002G0532300
OG0002087	CP2_g48385_DN3_SP8_c.t1, CP1_g36968_DN3_SP0_c.t1	Cg008G2802800
OG0002088	CP2_g48393_DN3_SP0_c.t1	Cg008G2803700, Cg008G2803900, Cg008G2803800, Cg008G2803400
OG0002089	CP8_g54273_DN3_SP5_c.t1	Cg008G2769700
OG0002090	CP8_g54108_DN3_SP4_c.t1	Cg008G2786500
OG0002090	CP3_g14953_DN1_SP2_c.t1	Cg002G0580400
OG0002092	CP19_g18045_DN3_SP8_c.t1	Cg001G0143400
OG0002092	CP8_g53715_DN3_SP8_c.t1	Cg003G0961900
OG0002093	CP19_g18028_DN3_SP0_c.t1	Cg001G0142000
OG0002093	CP8_g53684_DN3_SP8_c.t1	Cg003G0958800
OG0002094	CP19_g17999_DN3_SP2_c.t1	Cg001G0138700
OG0002094	CP8_g53613_DN3_SP8_c.t1	Cg003G0951300
OG0002096	CP8_g53457_DN3_SP8_c.t1	Cg003G0937400
OG0002096	CP5_g1308_DN3_SP8_c.t1	Cg001G0132600
OG0002097	CP11_g32033_DN3_SP5_c.t1	Cg003G0725200
OG0002097	CP1_g36760_DN3_SP8_c.t1	Cg006G2235300
OG0002098	CP11_g32026_DN3_SP0_c.t1	Cg001G0057100
OG0002099	CP10_g43091_DN3_SP6_c.t1	Cg004G1172800
OG0002099	CP11_g33327_DN3_SP8_c.t1	Cg008G2629700
OG0002100	CP11_g33692_DN3_SP0_c.t1	Cg008G2590900
OG0002100	CP10_g42871_DN2_SP0_c.t1	Cg004G1150100
OG0002101	CP10_g42312_DN3_SP8_c.t1	Cg004G1093500
OG0002101	CP11_g33716_DN3_SP7_c.t1	Cg003G0839000
OG0002102	CP13_g19291_DN3_SP8_c.t1	Cg002G0655000
OG0002102	CP19_g17946_DN3_SP8_c.t1	Cg001G0381300
OG0002104	CP7_g46160_DN3_SP8_c.t1	Cg006G2106700
OG0002104	CP9_g29665_DN3_SP8_c.t1	Cg007G2571500
OG0002105	CP7_g46120_DN3_SP4_c.t1	Cg006G2102400
OG0002105	CP9_g29603_DN3_SP7_c.t1	Cg007G2567800
OG0002106	CP7_g46100_DN3_SP6_c.t1	Cg006G2100000
OG0002106	CP9_g29565_DN3_SP7_c.t1	Cg007G2564000
OG0002108	CP9_g29555_DN3_SP1_c.t1	Cg007G2563200
OG0002108	CP7_g46096_DN3_SP0_c.t1	Cg006G2099400
OG0002109	CP7_g45571_DN3_SP8_c.t1	Cg006G2044900
OG0002109	CP9_g29441_DN3_SP8_c.t1	Cg007G2550600
OG0002110	CP9_g29346_DN3_SP8_c.t1	Cg007G2541400
OG0002110	CP7_g45638_DN3_SP8_c.t1	Cg006G2052600
OG0002111	CP7_g45663_DN3_SP8_c.t1	Cg006G2055900
OG0002111	CP9_g29316_DN3_SP8_c.t1	Cg007G2538000
OG0002112	CP7_g46410_DN3_SP0_c.t1	Cg006G1786300
OG0002112	CP10_g43300_DN3_SP0_c.t1	Cg004G1193900
OG0002113	CP7_g46401_DN3_SP7_c.t1	Cg006G1787100
OG0002114	CP10_g43321_DN3_SP5_c.t1	Cg004G1196000
OG0002114	CP7_g46379_DN2_SP2_c.t1	Cg006G1788700
OG0002115	CP9_g28325_DN3_SP5_c.t1	Cg007G2443300
OG0002115	CP7_g45169_DN3_SP8_c.t1	Cg006G2003800
OG0002116	CP6_g7616_DN3_SP0_c.t1	Cg001G0275200
OG0002116	CP12_g30763_DN3_SP3_c.t1	Cg004G1307800
OG0002117	CP6_g7508_DN3_SP5_c.t1	Cg001G0268100
OG0002117	CP12_g30686_DN3_SP8_c.t1	Cg004G1301200
OG0002118	CP6_g7493_DN3_SP8_c.t1	Cg001G0265700
OG0002118	CP12_g30667_DN3_SP7_c.t1	Cg004G1298000
OG0002119	CP6_g7389_DN2_SP0_c.t1	Cg001G0257600
OG0002119	CP12_g30571_DN3_SP0_c.t1	Cg004G1287700
OG0002120	CP5_g1745_DN2_SP0_c.t1	Cg001G0140000
OG0002122	CP6_g7336_DN3_SP8_c.t1	Cg001G0251300
OG0002123	CP16_g54801_DN3_SP5_c.t1	Cg005G1771700
OG0002124	CP7_g45993_DN3_SP0_c.t1	Cg006G2089300
OG0002124	CP9_g28914_DN2_SP0_c.t1	Cg007G2497800
OG0002126	CP13_g19176_DN3_SP4_c.t1, CP13_g19177_DN3_SP8_c.t1	Cg002G0638400
OG0002127	CP13_g19286_DN3_SP8_c.t1	Cg002G0654200
OG0002127	CP5_g1330_DN3_SP8_c.t1	Cg001G0380600
OG0002128	CP13_g19955_DN3_SP8_c.t1	Cg008G2963000
OG0002128	CP6_g6905_DN3_SP8_c.t1	Cg001G0210500
OG0002129	CP1_g37976_DN3_SP8_c.t1	Cg006G1819900
OG0002129	CP12_g30458_DN3_SP8_c.t1, CP28_g33918_DN3_SP0_c.t1	Cg004G1278000
OG0002130	CP12_g29910_DN3_SP3_c.t1	Cg004G1221600
OG0002130	CP1_g37860_DN3_SP1_c.t1	Cg006G1809100
OG0002131	CP13_g20690_DN3_SP0_c.t1, CP13_g19855_DN3_SP0_c.t1	Cg008G2974000
OG0002132	CP7_g44862_DN3_SP0_c.t1, CP13_g19123_DN3_SP0_c.t1	Cg002G0640100, Cg002G0639800, Cg002G0639900, Cg002G0643500
OG0002133	CP19_g18290_DN3_SP3_c.t1, CP19_g18289_DN2_SP0_c.t1	Cg001G0167200
OG0002134	CP5_g564_DN3_SP8_c.t1	Cg001G0056700
OG0002134	CP10_g44039_DN3_SP8_c.t1	Cg004G1393200
OG0002135	CP10_g43916_DN3_SP0_c.t1	Cg004G1401000
OG0002135	CP5_g523_DN3_SP0_c.t1	Cg001G0052500
OG0002136	CP20_g4289_DN3_SP7_c.t1	Cg003G0765900
OG0002137	CP19_g18269_DN3_SP0_c.t1	Cg001G0165300
OG0002138	CP5_g759_DN3_SP8_c.t1	Cg001G0077800
OG0002138	CP16_g55480_DN3_SP6_c.t1	Cg005G1726200
OG0002139	CP19_g18410_DN3_SP0_c.t1	Cg001G0329300
OG0002141	CP13_g20095_DN3_SP0_c.t1, CP6_g6829_DN2_SP4_c.t1	Cg001G0201700
OG0002142	CP6_g6797_DN3_SP0_c.t1	Cg001G0198200
OG0002143	CP6_g6750_DN3_SP8_c.t1	Cg001G0193600
OG0002144	CP20_g4047_DN3_SP7_c.t1	Cg003G0786000
OG0002144	CP7_g44158_DN3_SP8_c.t1	Cg006G1910800
OG0002145	CP3_g13123_DN3_SP8_c.t1	Cg002G0403000
OG0002145	CP4_g23953_DN3_SP2_c.t1	Cg005G1452400
OG0002146	CP4_g24080_DN3_SP7_c.t1	Cg005G1465000
OG0002146	CP3_g13223_DN3_SP7_c.t1	Cg002G0413300
OG0002147	CP3_g13241_DN3_SP8_c.t1	Cg002G0414700
OG0002147	CP4_g24105_DN3_SP8_c.t1	Cg005G1467900
OG0002148	CP3_g13303_DN2_SP0_c.t1	Cg002G0419900
OG0002148	CP4_g24183_DN3_SP0_c.t1	Cg005G1474800
OG0002150	CP3_g13544_DN3_SP1_c.t1	Cg002G0444100
OG0002150	CP4_g24522_DN3_SP0_c.t1	Cg005G1510500
OG0002151	CP4_g24615_DN2_SP0_c.t1, CP4_g24612_DN2_SP0_c.t1	Cg005G1519600
OG0002152	CP3_g13678_DN3_SP8_c.t1	Cg002G0457000
OG0002152	CP4_g24605_DN3_SP2_c.t1	Cg005G1518900
OG0002153	CP3_g13704_DN3_SP5_c.t1	Cg002G0460300
OG0002153	CP4_g24639_DN3_SP7_c.t1	Cg005G1522100
OG0002154	CP3_g13940_DN3_SP8_c.t1	Cg005G1545900
OG0002155	CP4_g25028_DN3_SP5_c.t1	Cg005G1562500
OG0002155	CP3_g14023_DN3_SP0_c.t1	Cg002G0493100
OG0002156	CP8_g53323_DN3_SP3_c.t1	Cg003G0919200
OG0002156	CP5_g1233_DN3_SP8_c.t1	Cg001G0125800
OG0002157	CP12_g30031_DN3_SP1_c.t1	Cg004G1233600
OG0002157	CP6_g7260_DN3_SP3_c.t1	Cg001G0244500
OG0002158	CP6_g8036_DN3_SP6_c.t1	Cg001G0284100
OG0002158	CP12_g30834_DN3_SP7_c.t1	Cg004G1315100
OG0002160	CP9_g28320_DN3_SP6_c.t1	Cg007G2443000
OG0002160	CP7_g45167_DN3_SP8_c.t1	Cg006G2003600
OG0002161	CP7_g45200_DN3_SP8_c.t1	Cg006G2006800
OG0002162	CP10_g43642_DN3_SP8_c.t1	Cg004G1423600
OG0002162	CP5_g969_DN3_SP7_c.t1	Cg001G0099200
OG0002164	CP4_g24721_DN3_SP0_c.t1	Cg005G1531600
OG0002165	CP4_g24989_DN3_SP8_c.t1	Cg005G1559100
OG0002167	CP16_g54752_DN1_SP0_c.t1	Cg005G1776500
OG0002167	CP5_g75_DN3_SP3_c.t1	Cg001G0007400
OG0002168	CP16_g54770_DN3_SP8_c.t1	Cg005G1774700
OG0002170	CP16_g54843_DN3_SP2_c.t1	Cg005G1767300
OG0002170	CP16_g54810_DN3_SP0_c.t1	Cg005G1771000
OG0002171	CP20_g4206_DN2_SP0_c.t1, CP20_g4208_DN3_SP0_c.t1	Cg003G0774100
OG0002172	CP2_g48640_DN3_SP0_c.t1	Cg008G2833000
OG0002172	CP10_g42478_DN3_SP0_c.t1	Cg004G1110100
OG0002174	CP4_g24150_DN3_SP8_c.t1	Cg005G1471900
OG0002175	CP19_g18017_DN3_SP3_c.t1, CP19_g17864_DN3_SP1_c.t1	Cg008G2837500
OG0002176	CP10_g42562_DN3_SP2_c.t1	Cg004G1119200
OG0002176	CP2_g48567_DN3_SP4_c.t1	Cg008G2824200
OG0002177	CP10_g42699_DN3_SP8_c.t1	Cg004G1133800
OG0002177	CP2_g48729_DN3_SP8_c.t1	Cg008G2863600, Cg008G2848700
OG0002178	CP2_g48757_DN3_SP0_c.t1	Cg008G2869200, Cg008G2853400
OG0002178	CP10_g42724_DN3_SP5_c.t1	Cg004G1135800
OG0002179	CP10_g42827_DN3_SP0_c.t1	Cg004G1146200
OG0002179	CP10_g42826_DN3_SP0_c.t1	Cg004G1146100
OG0002180	CP10_g43178_DN3_SP8_c.t1	Cg004G1181000
OG0002180	CP11_g33268_DN3_SP0_c.t1, CP11_g33267_DN3_SP0_c.t1	Cg008G2639800
OG0002181	CP1_g38312_DN3_SP5_c.t1	Cg006G1850500
OG0002181	CP12_g30083_DN3_SP8_c.t1	Cg004G1239800
OG0002182	CP12_g30150_DN3_SP2_c.t1	Cg004G1247000
OG0002182	CP1_g38257_DN3_SP1_c.t1	Cg006G1846300
OG0002184	CP1_g38130_DN3_SP0_c.t1	Cg006G1834600
OG0002185	CP13_g19153_DN3_SP0_c.t1	Cg002G0642500
OG0002185	CP5_g1497_DN1_SP0_c.t1	Cg001G0367400
OG0002186	CP12_g30618_DN3_SP0_c.t1	Cg004G1292200
OG0002186	CP6_g7437_DN3_SP0_c.t1	Cg001G0260900
OG0002187	CP5_g2063_DN3_SP0_c.t1	Cg001G0319900
OG0002187	CP9_g27571_DN3_SP0_c.t1	Cg007G2392000
OG0002188	CP2_g50317_DN3_SP0_c.t1	Cg007G2347800
OG0002189	CP4_g25153_DN3_SP8_c.t1	Cg005G1574700
OG0002191	CP1_g36850_DN3_SP6_c.t1	Cg006G2210000
OG0002191	CP4_g25563_DN3_SP0_c.t1	Cg005G1613500
OG0002193	CP2_g49374_DN3_SP0_c.t1	Cg007G2311700
OG0002193	CP1_g37328_DN3_SP5_c.t1	Cg006G2159800
OG0002194	CP2_g49335_DN3_SP6_c.t1	Cg007G2308600
OG0002194	CP1_g37337_DN3_SP7_c.t1	Cg006G2159100
OG0002195	CP2_g49206_DN3_SP0_c.t1	Cg007G2298700
OG0002195	CP1_g37391_DN3_SP2_c.t1	Cg006G2153700
OG0002197	CP1_g37810_DN3_SP0_c.t1	Cg006G2113000
OG0002197	CP13_g19689_DN3_SP0_c.t1	Cg002G0695300
OG0002198	CP7_g45484_DN3_SP8_c.t1	Cg006G2036300
OG0002198	CP9_g28732_DN3_SP5_c.t1	Cg007G2481100
OG0002199	CP7_g45481_DN3_SP8_c.t1	Cg006G2036000
OG0002200	CP9_g28741_DN3_SP3_c.t1	Cg007G2482000
OG0002201	CP2_g49025_DN3_SP0_c.t1	Cg007G2418600, Cg007G2418500
OG0002203	CP5_g1049_DN3_SP8_c.t1	Cg001G0107200
OG0002205	CP9_g28096_DN3_SP0_c.t1	Cg007G2418700
OG0002206	CP9_g29133_DN3_SP8_c.t1	Cg007G2520200
OG0002207	CP16_g54808_DN3_SP6_c.t1	Cg005G1771100
OG0002207	CP5_g118_DN3_SP7_c.t1	Cg001G0012400
OG0002208	CP16_g54951_DN3_SP0_c.t1	Cg005G1757900
OG0002210	CP5_g581_DN2_SP2_c.t1	Cg001G0058500
OG0002210	CP17_g5074_DN3_SP8_c.t1	Cg004G1375900
OG0002211	CP6_g7651_DN3_SP8_c.t1	Cg001G0276000
OG0002211	CP12_g30768_DN3_SP7_c.t1	Cg004G1308200
OG0002212	CP7_g45147_DN3_SP0_c.t1	Cg006G2001700
OG0002213	CP19_g17949_DN3_SP8_c.t1	Cg001G0134100
OG0002213	CP8_g53487_DN3_SP7_c.t1	Cg003G0939600
OG0002216	CP5_g770_DN3_SP0_c.t1	Cg001G0079200
OG0002221	CP4_g25219_DN3_SP5_c.t1, CP17_g5088_DN3_SP4_c.t1	Cg005G1580800
OG0002222	CP8_g54688_DN2_SP3_c.t1	Cg006G1988300
OG0002223	CP11_g32224_DN3_SP0_c.t1	Cg008G2738400
OG0002224	CP19_g18187_DN3_SP3_c.t1	Cg001G0157500
OG0002225	CP11_g32505_DN3_SP4_c.t1	Cg008G2710200
OG0002226	CP11_g32588_DN3_SP0_c.t1	Cg004G1404200, Cg003G0781600, Cg003G0781200, Cg003G0781000, Cg003G0780600, Cg003G0780800, Cg003G0781700, Cg003G0781300, Cg003G0781400, Cg003G0781100, Cg003G0780700, Cg003G0780900
OG0002227	CP4_g26339_DN3_SP7_c.t1	Cg005G1675600
OG0002227	CP1_g37123_DN3_SP8_c.t1	Cg006G2179600
OG0002228	CP4_g25868_DN3_SP0_c.t1	Cg005G1647700
OG0002228	CP1_g37051_DN2_SP0_c.t1	Cg006G2186000
OG0002229	CP4_g25556_DN3_SP7_c.t1	Cg005G1612900
OG0002229	CP1_g36847_DN3_SP8_c.t1	Cg006G2210300
OG0002230	CP1_g36645_DN3_SP6_c.t1	Cg006G2223700
OG0002231	CP1_g36656_DN3_SP8_c.t1	Cg006G2224800
OG0002231	CP13_g20243_DN3_SP7_c.t1	Cg008G2934700
OG0002232	CP13_g20176_DN3_SP1_c.t1	Cg008G2942600
OG0002232	CP1_g36700_DN3_SP0_c.t1	Cg006G2229600
OG0002234	CP19_g18133_DN3_SP2_c.t1	Cg001G0152400
OG0002235	CP19_g18125_DN3_SP8_c.t1	Cg001G0151600
OG0002235	CP7_g44842_DN3_SP0_c.t1	Cg006G1968900
OG0002236	CP8_g53172_DN3_SP4_c.t1	Cg003G0904900
OG0002236	CP19_g18091_DN3_SP0_c.t1	Cg001G0148300
OG0002237	CP7_g44998_DN3_SP0_c.t1	Cg006G1985800, Cg005G1591600
OG0002238	CP7_g44878_DN3_SP8_c.t1	Cg006G1972300
OG0002239	CP4_g25254_DN3_SP0_c.t1	Cg005G1584300
OG0002239	CP7_g44814_DN3_SP5_c.t1	Cg006G1965300
OG0002240	CP7_g44761_DN3_SP7_c.t1	Cg006G1958700
OG0002241	CP7_g44652_DN3_SP8_c.t1	Cg006G1949000
OG0002241	CP4_g25204_DN3_SP8_c.t1	Cg005G1579300
OG0002242	CP2_g47636_DN2_SP0_c.t1	Cg003G1058300
OG0002242	CP3_g14348_DN2_SP0_c.t1	Cg002G0525400
OG0002243	CP11_g33166_DN3_SP8_c.t1	Cg008G2645100
OG0002243	CP2_g48121_DN3_SP3_c.t1	Cg003G1008700
OG0002244	CP2_g48227_DN3_SP0_c.t1	Cg003G0998700
OG0002245	CP4_g24281_DN3_SP2_c.t1	Cg005G1485400
OG0002248	CP6_g8554_DN3_SP0_c.t1	Cg001G0289500
OG0002249	CP8_g53996_DN3_SP8_c.t1	Cg003G0987900
OG0002250	CP8_g53871_DN3_SP0_c.t1	Cg003G0976900
OG0002250	CP10_g42159_DN2_SP0_c.t1	Cg004G1077900
OG0002251	CP8_g53754_DN3_SP5_c.t1	Cg003G0965900
OG0002251	CP19_g18062_DN3_SP0_c.t1	Cg001G0145300
OG0002253	CP8_g53447_DN3_SP8_c.t1	Cg003G0936700
OG0002253	CP5_g1302_DN3_SP6_c.t1	Cg001G0132200
OG0002254	CP1_g36761_DN3_SP8_c.t1	Cg006G2235400
OG0002254	CP11_g32037_DN3_SP1_c.t1	Cg003G0724900, Cg014G3029800
OG0002255	CP10_g43913_DN3_SP1_c.t1	Cg004G1401300
OG0002255	CP19_g18492_DN3_SP2_c.t1	Cg001G0184900
OG0002257	CP10_g43065_DN3_SP0_c.t1	Cg004G1170200
OG0002257	CP11_g33360_DN3_SP0_c.t1	Cg008G2625700
OG0002258	CP1_g39232_DN3_SP1_c.t1, CP4_g24877_DN3_SP1_c.t1	Cg005G1547800
OG0002258	CP11_g33534_DN3_SP7_c.t1	Cg008G2607100
OG0002259	CP11_g33591_DN3_SP1_c.t1	Cg008G2600700
OG0002259	CP13_g19301_DN3_SP0_c.t1, CP2_g49571_DN1_SP0_c.t1	Cg008G2600800
OG0002260	CP4_g24904_DN3_SP0_c.t1	Cg005G1550400
OG0002262	CP9_g29703_DN3_SP7_c.t1	Cg007G2577900
OG0002262	CP7_g46192_DN3_SP8_c.t1	Cg006G2109600
OG0002263	CP7_g46177_DN3_SP6_c.t1	Cg006G2108400
OG0002264	CP9_g29636_DN3_SP2_c.t1	Cg007G2574100
OG0002264	CP7_g46146_DN3_SP0_c.t1	Cg006G2104900
OG0002265	CP7_g45569_DN3_SP8_c.t1	Cg006G2044700
OG0002266	CP9_g29416_DN3_SP8_c.t1	Cg007G2548300
OG0002266	CP7_g45585_DN3_SP8_c.t1	Cg006G2046900
OG0002267	CP9_g29337_DN3_SP4_c.t1	Cg007G2540400
OG0002269	CP9_g29184_DN3_SP0_c.t1	Cg007G2525800
OG0002269	CP7_g45784_DN3_SP0_c.t1	Cg006G2068400
OG0002270	CP7_g45792_DN3_SP5_c.t1	Cg006G2069200
OG0002270	CP9_g29175_DN3_SP8_c.t1	Cg007G2524800
OG0002271	CP3_g13386_DN2_SP0_c.t1	Cg002G0427500
OG0002271	CP7_g46412_DN3_SP0_c.t1	Cg006G1786100
OG0002272	CP10_g43305_DN3_SP0_c.t1	Cg001G0163800, Cg004G1194400
OG0002273	CP10_g43315_DN3_SP8_c.t1	Cg004G1195300
OG0002273	CP7_g46387_DN3_SP8_c.t1	Cg006G1788100
OG0002274	CP12_g30694_DN3_SP8_c.t1	Cg004G1301700
OG0002274	CP6_g7512_DN3_SP8_c.t1	Cg001G0268500
OG0002275	CP6_g7501_DN2_SP0_c.t1	Cg001G0266400
OG0002275	CP6_g7502_DN3_SP0_c.t1	Cg001G0266500
OG0002276	CP9_g28975_DN3_SP8_c.t1	Cg007G2504000
OG0002276	CP7_g45956_DN3_SP8_c.t1	Cg006G2085700
OG0002277	CP9_g28497_DN3_SP8_c.t1	Cg007G2460700
OG0002277	CP7_g45274_DN3_SP3_c.t1	Cg006G2014300
OG0002278	CP12_g29834_DN3_SP7_c.t1	Cg004G1443400
OG0002279	CP5_g1119_DN3_SP2_c.t1, CP5_g1118_DN3_SP4_c.t1	Cg001G0114000
OG0002279	CP10_g43510_DN1_SP0_c.t1	Cg004G1439700
OG0002280	CP5_g1370_DN2_SP0_c.t1	Cg001G0376400
OG0002281	CP13_g19271_DN2_SP2_c.t1	Cg002G0652400
OG0002281	CP5_g1338_DN3_SP0_c.t1	Cg001G0379700
OG0002282	CP13_g19406_DN3_SP8_c.t1	Cg002G0667600
OG0002283	CP12_g30300_DN3_SP0_c.t1	Cg004G1261600
OG0002283	CP1_g38114_DN3_SP8_c.t1	Cg006G1833400
OG0002284	CP1_g37896_DN3_SP8_c.t1	Cg006G1812400
OG0002284	CP12_g29961_DN3_SP7_c.t1	Cg004G1225300
OG0002285	CP4_g25310_DN3_SP2_c.t1	Cg005G1589700
OG0002285	CP4_g25309_DN3_SP6_c.t1	Cg005G1589600
OG0002287	CP6_g7178_DN3_SP4_c.t1	Cg001G0238600
OG0002287	CP4_g25167_DN3_SP8_c.t1	Cg005G1576200
OG0002288	CP13_g19835_DN3_SP0_c.t1	Cg008G2976000
OG0002288	CP6_g7032_DN2_SP0_c.t1	Cg001G0223000
OG0002289	CP6_g7099_DN3_SP8_c.t1	Cg001G0229600
OG0002291	CP3_g14318_DN2_SP0_c.t1	Cg002G0522600
OG0002292	CP3_g14364_DN3_SP0_c.t1	Cg002G0527100
OG0002293	CP19_g18328_DN3_SP0_c.t1	Cg001G0170400
OG0002293	CP8_g53035_DN3_SP0_c.t1	Cg003G0895200
OG0002294	CP13_g20123_DN3_SP5_c.t1	Cg008G2948900
OG0002294	CP6_g6810_DN3_SP2_c.t1	Cg001G0199700
OG0002295	CP20_g3979_DN3_SP0_c.t1	Cg003G0790700
OG0002295	CP1_g37775_DN3_SP0_c.t1	Cg006G2116800
OG0002296	CP4_g25170_DN3_SP5_c.t1	Cg005G1576400
OG0002296	CP6_g7160_DN3_SP8_c.t1	Cg001G0236500
OG0002297	CP4_g23914_DN3_SP0_c.t1	Cg005G1447900
OG0002298	CP4_g24141_DN3_SP8_c.t1	Cg005G1471000, Cg002G0417700
OG0002299	CP3_g13626_DN3_SP2_c.t1	Cg002G0452100
OG0002299	CP4_g24575_DN3_SP0_c.t1	Cg005G1515700
OG0002300	CP4_g24640_DN3_SP3_c.t1	Cg005G1522200
OG0002301	CP3_g13540_DN2_SP0_c.t1	Cg005G1530000
OG0002301	CP3_g13539_DN2_SP0_c.t1	Cg002G0465000
OG0002302	CP4_g24774_DN3_SP8_c.t1	Cg005G1537300
OG0002302	CP3_g13820_DN3_SP8_c.t1	Cg002G0473200
OG0002303	CP3_g13846_DN3_SP8_c.t1	Cg002G0476100
OG0002305	CP9_g28370_DN3_SP8_c.t1	Cg007G2447200
OG0002306	CP1_g36574_DN3_SP4_c.t1	Cg006G2216200
OG0002306	CP16_g55511_DN3_SP7_c.t1, CP11_g31812_DN3_SP1_c.t1, CP11_g31810_DN1_SP0_c.t1	Cg003G0746400
OG0002307	CP16_g54788_DN3_SP8_c.t1	Cg005G1772800
OG0002307	CP5_g104_DN3_SP8_c.t1	Cg001G0010500
OG0002308	CP5_g183_DN3_SP8_c.t1	Cg001G0018000
OG0002308	CP16_g54864_DN3_SP8_c.t1	Cg005G1766500
OG0002309	CP21_g10997_DN3_SP1_c.t1	Cg006G1905200
OG0002312	CP6_g7076_DN3_SP4_c.t1	Cg001G0227000
OG0002313	CP2_g48703_DN3_SP3_c.t1	Cg008G2844800, Cg008G2844700, Cg008G2844600
OG0002316	CP1_g38287_DN3_SP7_c.t1	Cg006G1848700
OG0002316	CP12_g30111_DN3_SP8_c.t1	Cg004G1242900
OG0002317	CP12_g30120_DN3_SP8_c.t1	Cg004G1243900
OG0002318	CP12_g30169_DN3_SP0_c.t1	Cg004G1249000
OG0002318	CP1_g38234_DN3_SP0_c.t1	Cg006G1845000
OG0002319	CP3_g14795_DN3_SP0_c.t1	Cg002G0567000
OG0002320	CP1_g36436_DN3_SP6_c.t1, CP1_g36435_DN3_SP6_c.t1	Cg006G2252400
OG0002321	CP1_g36439_DN3_SP0_c.t1	Cg006G2252000
OG0002321	CP8_g54618_DN3_SP8_c.t1	Cg014G3050800, Cg003G0704800
OG0002322	CP8_g54638_DN3_SP8_c.t1	Cg014G3053300, Cg003G0702700
OG0002322	CP1_g36445_DN3_SP4_c.t1	Cg006G2251400
OG0002324	CP1_g37027_DN3_SP2_c.t1, CP1_g37029_DN3_SP7_c.t1	Cg006G2189900, Cg006G2189500
OG0002325	CP1_g37169_DN3_SP6_c.t1	Cg006G2175000
OG0002326	CP3_g16256_DN3_SP0_c.t1, CP1_g37323_DN3_SP5_c.t1	Cg006G2160300
OG0002326	CP2_g49367_DN3_SP7_c.t1	Cg007G2311000
OG0002327	CP13_g19588_DN3_SP8_c.t1	Cg002G0685700
OG0002327	CP1_g37761_DN3_SP8_c.t1	Cg006G2118300
OG0002328	CP9_g29601_DN3_SP8_c.t1	Cg007G2567600
OG0002329	CP7_g46111_DN3_SP8_c.t1	Cg006G2101400
OG0002329	CP9_g29588_DN3_SP8_c.t1	Cg007G2566400
OG0002330	CP7_g45999_DN3_SP8_c.t1	Cg006G2089900
OG0002330	CP9_g28905_DN3_SP7_c.t1	Cg004G1354300
OG0002331	CP9_g29028_DN3_SP6_c.t1	Cg007G2509700
OG0002332	CP9_g29095_DN3_SP4_c.t1	Cg007G2516300
OG0002332	CP7_g45875_DN3_SP8_c.t1, CP7_g45877_DN3_SP0_c.t1	Cg006G2077100
OG0002333	CP9_g28849_DN2_SP1_c.t1	Cg007G2491400
OG0002333	CP7_g45532_DN3_SP5_c.t1	Cg006G2041400
OG0002334	CP7_g45398_DN3_SP8_c.t1	Cg006G2027700
OG0002335	CP7_g45367_DN2_SP0_c.t1	Cg006G2024300
OG0002335	CP9_g28608_DN3_SP0_c.t1	Cg007G2470300
OG0002336	CP2_g49056_DN3_SP1_c.t1	Cg007G2281700
OG0002337	CP2_g49333_DN3_SP0_c.t1, CP2_g49330_DN3_SP7_c.t1	Cg007G2308400, Cg007G2308500
OG0002340	CP10_g43931_DN3_SP0_c.t1	Cg004G1399900
