Orthogroup	Conringia_planisiliqua	Arabidopsis_lyrata_Rawat
OG0002269	CP9_g29184_DN3_SP0_c.t1	AL2G35430
OG0002269	CP7_g45784_DN3_SP0_c.t1	AL1G32470
OG0002270	CP7_g45792_DN3_SP5_c.t1	AL1G32380
OG0002270	CP9_g29175_DN3_SP8_c.t1	AL2G35310
OG0002271	CP3_g13386_DN2_SP0_c.t1	AL5G42240
OG0002271	CP7_g46412_DN3_SP0_c.t1	AL1G63710
OG0002272	CP10_g43305_DN3_SP0_c.t1	AL3G25300
OG0002273	CP10_g43315_DN3_SP8_c.t1	AL3G25420
OG0002273	CP7_g46387_DN3_SP8_c.t1	AL1G63410
OG0002274	CP12_g30694_DN3_SP8_c.t1	AL3G37960
OG0002274	CP6_g7512_DN3_SP8_c.t1	AL7G41880
OG0002275	CP6_g7501_DN2_SP0_c.t1	AL7G41700
OG0002275	CP6_g7502_DN3_SP0_c.t1	AL7G41710
OG0002276	CP9_g28975_DN3_SP8_c.t1	AL2G33180
OG0002276	CP7_g45956_DN3_SP8_c.t1	AL1G30290
OG0002277	CP9_g28497_DN3_SP8_c.t1	AL2G28180
OG0002277	CP7_g45274_DN3_SP3_c.t1	AL1G39440
OG0002278	CP12_g29834_DN3_SP7_c.t1	AL3G53710
OG0002279	CP5_g1119_DN3_SP2_c.t1, CP5_g1118_DN3_SP4_c.t1	AL7G23750
OG0002279	CP10_g43510_DN1_SP0_c.t1	AL3G47830
OG0002280	CP5_g1370_DN2_SP0_c.t1	AL7G49370
OG0002281	CP13_g19271_DN2_SP2_c.t1	AL5G16650
OG0002281	CP5_g1338_DN3_SP0_c.t1	AL7G49020
OG0002282	CP13_g19406_DN3_SP8_c.t1	AL5G14700
OG0002283	CP12_g30300_DN3_SP0_c.t1	AL3G33000
OG0002283	CP1_g38114_DN3_SP8_c.t1	AL1G57430
OG0002284	CP1_g37896_DN3_SP8_c.t1	AL1G60440
OG0002284	CP12_g29961_DN3_SP7_c.t1	AL3G28750
OG0002285	CP4_g25310_DN3_SP2_c.t1	AL4G30300
OG0002285	CP4_g25309_DN3_SP6_c.t1	AL4G30310
OG0002287	CP6_g7178_DN3_SP4_c.t1	AL7G38160
OG0002287	CP4_g25167_DN3_SP8_c.t1	AL4G31800
OG0002288	CP13_g19835_DN3_SP0_c.t1	AL8G11670
OG0002288	CP6_g7032_DN2_SP0_c.t1	AL7G36590
OG0002289	CP6_g7099_DN3_SP8_c.t1	AL7G37360
OG0002289	CP13_g19750_DN3_SP0_c.t1	AL8G10590
OG0002291	CP3_g14318_DN2_SP0_c.t1	AL5G30730
OG0002291	CP1_g38891_DN3_SP0_c.t1	AL1G52230
OG0002292	CP3_g14363_DN2_SP1_c.t1	AL5G30260
OG0002292	CP3_g14364_DN3_SP0_c.t1	AL5G30250
OG0002293	CP19_g18328_DN3_SP0_c.t1	AL7G30120
OG0002293	CP8_g53035_DN3_SP0_c.t1	AL8G25580
OG0002294	CP13_g20123_DN3_SP5_c.t1	AL8G14880
OG0002294	CP6_g6810_DN3_SP2_c.t1	AL7G33660
OG0002295	CP20_g3979_DN3_SP0_c.t1	AL6G41440
OG0002295	CP1_g37775_DN3_SP0_c.t1	AL1G26650
OG0002296	CP4_g25170_DN3_SP5_c.t1	AL4G31770
OG0002296	CP6_g7160_DN3_SP8_c.t1	AL7G37930
OG0002297	CP4_g23914_DN3_SP0_c.t1	AL4G47730
OG0002297	CP3_g13094_DN3_SP1_c.t1	AL5G45890
OG0002298	CP4_g24141_DN3_SP8_c.t1	AL4G45020, AL5G43510
OG0002299	CP3_g13626_DN3_SP2_c.t1	AL5G38690
OG0002299	CP4_g24575_DN3_SP0_c.t1	AL4G39530
OG0002301	CP3_g13540_DN2_SP0_c.t1	AL4G37850
OG0002301	CP3_g13539_DN2_SP0_c.t1	AL5G37260
OG0002302	CP4_g24774_DN3_SP8_c.t1	AL4G36870
OG0002302	CP3_g13820_DN3_SP8_c.t1	AL5G36440
OG0002303	CP3_g13846_DN3_SP8_c.t1	AL5G36140
OG0002305	CP9_g28370_DN3_SP8_c.t1	AL2G26920
OG0002306	CP1_g36574_DN3_SP4_c.t1	AL1G14740
OG0002306	CP16_g55511_DN3_SP7_c.t1, CP11_g31812_DN3_SP1_c.t1, CP11_g31810_DN1_SP0_c.t1	AL6G47740
OG0002307	CP16_g54788_DN3_SP8_c.t1	AL4G10790
OG0002307	CP5_g104_DN3_SP8_c.t1	AL7G11180
OG0002308	CP5_g183_DN3_SP8_c.t1	AL7G12250
OG0002308	CP16_g54864_DN3_SP8_c.t1	AL4G11860
OG0002309	CP21_g10997_DN3_SP1_c.t1	AL1G50880
OG0002309	CP21_g11022_DN3_SP8_c.t1	AL1G50870
OG0002312	CP6_g7076_DN3_SP4_c.t1	AL7G37060
OG0002312	CP13_g19772_DN3_SP7_c.t1	AL8G10840
OG0002313	CP2_g48703_DN3_SP3_c.t1	AL8G22900
OG0002316	CP1_g38287_DN3_SP7_c.t1	AL1G55060
OG0002316	CP12_g30111_DN3_SP8_c.t1	AL3G30930
OG0002317	CP12_g30120_DN3_SP8_c.t1	AL3G31010
OG0002318	CP12_g30169_DN3_SP0_c.t1	AL3G31550
OG0002318	CP1_g38234_DN3_SP0_c.t1	AL1G55500
OG0002319	CP3_g14795_DN3_SP0_c.t1	AL5G25170, AL5G25150
OG0002320	CP1_g36436_DN3_SP6_c.t1, CP1_g36435_DN3_SP6_c.t1	AL1G10550
OG0002321	CP1_g36439_DN3_SP0_c.t1	AL1G10600
OG0002321	CP8_g54618_DN3_SP8_c.t1	AL6G52760
OG0002322	CP8_g54638_DN3_SP8_c.t1	AL6G53000
OG0002324	CP1_g37027_DN3_SP2_c.t1, CP1_g37029_DN3_SP7_c.t1	AL1G17620, AL1G17650
OG0002325	CP1_g37169_DN3_SP6_c.t1	AL1G19310
OG0002326	CP3_g16256_DN3_SP0_c.t1, CP1_g37323_DN3_SP5_c.t1	AL1G21090
OG0002326	CP2_g49367_DN3_SP7_c.t1	AL2G17170
OG0002327	CP13_g19588_DN3_SP8_c.t1	AL5G11460
OG0002327	CP1_g37761_DN3_SP8_c.t1	AL1G26500
OG0002328	CP9_g29601_DN3_SP8_c.t1	AL2G40320
OG0002329	CP7_g46111_DN3_SP8_c.t1	AL1G28430
OG0002329	CP9_g29588_DN3_SP8_c.t1	AL2G40140
OG0002330	CP7_g45999_DN3_SP8_c.t1	AL1G29760
OG0002332	CP9_g29095_DN3_SP4_c.t1	AL2G34450
OG0002332	CP7_g45875_DN3_SP8_c.t1, CP7_g45877_DN3_SP0_c.t1	AL1G31310
OG0002333	CP9_g28849_DN2_SP1_c.t1	AL2G31830
OG0002333	CP7_g45532_DN3_SP5_c.t1	AL1G36060
OG0002334	CP7_g45398_DN3_SP8_c.t1	AL1G37620
OG0002334	CP9_g28640_DN3_SP4_c.t1	AL2G29590
OG0002335	CP7_g45367_DN2_SP0_c.t1	AL3G41520, AL1G38260
OG0002335	CP9_g28608_DN3_SP0_c.t1	AL2G29230
OG0002336	CP2_g49056_DN3_SP1_c.t1	AL2G13650
OG0002337	CP2_g49333_DN3_SP0_c.t1, CP2_g49330_DN3_SP7_c.t1	AL2G16790, AL2G16800
OG0002338	CP4_g25477_DN3_SP0_c.t1	AL4G28250
OG0002339	CP5_g480_DN3_SP5_c.t1	AL6G37580
OG0002340	CP10_g43931_DN3_SP0_c.t1	AL3G52690
OG0002340	CP5_g537_DN3_SP0_c.t1	AL7G16490
OG0002341	CP5_g655_DN3_SP0_c.t1	nbis-gene-1723
OG0002341	CP5_g654_DN3_SP0_c.t1	nbis-gene-1722
OG0002342	CP10_g44078_DN3_SP0_c.t1	AL3G47260
OG0002342	CP5_g613_DN3_SP1_c.t1	AL7G17340
OG0002343	CP5_g841_DN3_SP8_c.t1	AL7G20450
OG0002343	CP16_g55140_DN3_SP8_c.t1	AL4G15300
OG0002344	CP5_g842_DN3_SP8_c.t1	AL7G20460
OG0002344	CP16_g55137_DN3_SP8_c.t1	AL4G15170
OG0002345	CP16_g55096_DN3_SP2_c.t1	AL4G14640
OG0002346	CP8_g53537_DN3_SP2_c.t1	AL8G31100
OG0002346	CP19_g17972_DN3_SP8_c.t1	AL7G26230
OG0002352	CP5_g956_DN3_SP3_c.t1	AL7G21730
OG0002353	CP11_g32233_DN3_SP6_c.t1	AL6G28460
OG0002353	CP10_g42326_DN3_SP4_c.t1	AL3G12910
OG0002354	CP11_g32262_DN3_SP8_c.t1	AL6G28080
OG0002354	CP10_g42306_DN3_SP8_c.t1	AL3G12730
OG0002355	CP11_g32263_DN3_SP0_c.t1	AL3G44980, AL6G28060
OG0002356	CP11_g32303_DN3_SP8_c.t1	AL6G27660, AL3G12350
OG0002357	CP11_g33486_DN3_SP2_c.t1	AL6G13700, AL4G42800
OG0002358	CP10_g42210_DN3_SP0_c.t1	AL3G11410
OG0002358	CP11_g32412_DN3_SP0_c.t1	AL6G26430
OG0002359	CP11_g32437_DN3_SP4_c.t1	AL6G26200
OG0002359	CP10_g42187_DN3_SP6_c.t1	AL3G11130
OG0002360	CP7_g45159_DN2_SP0_c.t1	AL1G40650
OG0002361	CP2_g48420_DN2_SP0_c.t1	AL6G36760
OG0002361	CP11_g32837_DN3_SP0_c.t1	AL6G21490
OG0002362	CP2_g47812_DN3_SP8_c.t1	AL8G42320
OG0002362	CP11_g32938_DN3_SP6_c.t1	AL6G20350
OG0002363	CP11_g33024_DN3_SP7_c.t1	AL6G19320
OG0002363	CP2_g47942_DN3_SP7_c.t1	AL8G40790
OG0002364	CP11_g33037_DN3_SP8_c.t1	AL6G18970, AL6G19170
OG0002365	CP11_g33099_DN3_SP0_c.t1, CP11_g33095_DN3_SP0_c.t1	AL6G18320, AL6G18280
OG0002366	CP11_g32012_DN3_SP0_c.t1	AL6G50080
OG0002367	CP4_g25827_DN3_SP0_c.t1	AL295U10010, AL4G23790, AL4G23820
OG0002368	CP1_g36559_DN3_SP8_c.t1	AL1G14920
OG0002368	CP4_g25519_DN3_SP8_c.t1	AL4G27830
OG0002369	CP13_g20249_DN3_SP8_c.t1	AL8G16620
OG0002369	CP1_g36655_DN3_SP4_c.t1	AL1G13840
OG0002370	CP13_g20226_DN3_SP8_c.t1	AL8G16230
OG0002370	CP1_g36662_DN3_SP8_c.t1	AL1G13760
OG0002371	CP1_g36697_DN3_SP0_c.t1	AL1G13360
OG0002371	CP13_g20187_DN3_SP0_c.t1	AL8G15810
OG0002375	CP13_g19495_DN3_SP8_c.t1	AL5G13380
OG0002375	CP13_g19493_DN3_SP0_c.t1	AL5G13300, AL5G13390
OG0002378	CP8_g54171_DN3_SP6_c.t1	AL6G33280
OG0002379	CP3_g14720_DN3_SP8_c.t1	AL5G25840
OG0002379	CP8_g53925_DN3_SP8_c.t1	AL8G35540
OG0002381	CP8_g53518_DN3_SP8_c.t1	AL8G30950
OG0002381	CP19_g17966_DN3_SP7_c.t1, CP5_g1969_DN3_SP0_c.t1	AL7G26140
OG0002382	CP8_g53431_DN3_SP8_c.t1	AL8G30080
OG0002382	CP5_g1289_DN3_SP2_c.t1	AL7G25580
OG0002383	CP5_g1267_DN3_SP7_c.t1	AL7G25330
OG0002383	CP8_g53395_DN3_SP7_c.t1	AL1072U10010, AL8G29420
OG0002385	CP11_g33302_DN3_SP0_c.t1	nbis-gene-1475
OG0002386	CP10_g43021_DN3_SP0_c.t1	AL3G22000
OG0002386	CP11_g33427_DN3_SP0_c.t1	AL6G14280
OG0002387	CP11_g33487_DN3_SP8_c.t1	AL6G13680
OG0002387	CP10_g42982_DN3_SP0_c.t1	AL3G21540
OG0002388	CP13_g19102_DN3_SP0_c.t1	AL2G10820
OG0002389	CP7_g46078_DN3_SP7_c.t1	AL1G28860, AL4G14590
OG0002390	CP7_g45593_DN3_SP4_c.t1	AL1G35070
OG0002391	CP9_g29374_DN3_SP0_c.t1	AL2G37510
OG0002391	CP7_g45619_DN3_SP0_c.t1	AL1G34750
OG0002392	CP9_g29270_DN3_SP8_c.t1	AL2G36350
OG0002392	CP7_g45710_DN3_SP8_c.t1, CP23_g21375_DN2_SP0_c.t1	AL1G33480
OG0002393	CP5_g453_DN3_SP1_c.t1	AL7G15590
OG0002393	CP10_g43788_DN3_SP5_c.t1	AL5G19680, AL3G50530
OG0002394	CP5_g401_DN3_SP8_c.t1	AL7G14960
OG0002394	CP10_g43727_DN3_SP8_c.t1	AL3G50950
OG0002395	CP10_g43263_DN3_SP1_c.t1	AL3G24790
OG0002396	CP10_g43339_DN3_SP8_c.t1	AL3G25820
OG0002396	CP7_g46358_DN3_SP7_c.t1	AL1G63130
OG0002397	CP10_g43364_DN3_SP7_c.t1	AL3G26170
OG0002398	CP7_g46244_DN3_SP8_c.t1	AL3G27360
OG0002399	CP10_g43980_DN3_SP0_c.t1	AL3G52400
OG0002399	CP5_g555_DN3_SP0_c.t1	AL7G16710
OG0002400	CP10_g43814_DN3_SP0_c.t1	AL1G61360
OG0002400	CP7_g46220_DN3_SP0_c.t1	AL1G61370
OG0002401	CP4_g25121_DN3_SP8_c.t1	AL4G32350
OG0002401	CP3_g14086_DN3_SP8_c.t1	AL5G33520
OG0002402	CP6_g9462_DN3_SP2_c.t1	AL9U11590
OG0002402	CP12_g30934_DN3_SP1_c.t1, CP12_g30940_DN3_SP0_c.t1, CP12_g30959_DN3_SP0_c.t1	AL3G41290
OG0002403	CP6_g8609_DN3_SP0_c.t1	AL9U11010
OG0002404	CP6_g7754_DN3_SP1_c.t1	AL7G43170
OG0002404	CP12_g30813_DN3_SP6_c.t1	AL3G39590
OG0002405	CP6_g7587_DN3_SP8_c.t1	AL7G42400
OG0002405	CP6_g7584_DN3_SP8_c.t1	AL7G42390
OG0002406	CP6_g7456_DN3_SP8_c.t1	AL7G41280
OG0002407	CP6_g7423_DN3_SP7_c.t1	AL7G40920
OG0002407	CP12_g30609_DN3_SP6_c.t1	nbis-gene-758
OG0002408	CP7_g45960_DN2_SP2_c.t1	AL1G30250
OG0002408	CP9_g28957_DN2_SP0_c.t1	AL2G33020
OG0002409	CP9_g29005_DN3_SP8_c.t1	AL2G33490
OG0002409	CP7_g45949_DN3_SP8_c.t1	AL1G30390
OG0002410	CP9_g29070_DN3_SP8_c.t1	AL2G34170, AL1G31100, AL7G41360, AL7G41340
OG0002411	CP7_g45881_DN3_SP2_c.t1	AL1G31190
OG0002412	CP7_g45862_DN3_SP0_c.t1	AL1G31490
OG0002412	CP9_g29113_DN3_SP1_c.t1	AL2G34650
OG0002413	CP9_g28438_DN3_SP8_c.t1	AL2G27460, AL5G20720, AL5G24630
OG0002414	CP9_g28452_DN3_SP7_c.t1	AL2G27570
OG0002415	CP7_g45259_DN3_SP0_c.t1	AL1G39600
OG0002416	CP9_g28458_DN3_SP8_c.t1	AL2G27620
OG0002416	CP7_g45257_DN3_SP8_c.t1	AL1G39620
OG0002417	CP7_g45278_DN3_SP7_c.t1	AL1G39400
OG0002417	CP9_g28512_DN3_SP8_c.t1	AL2G28330
OG0002418	CP9_g28486_DN3_SP0_c.t1	AL2G28030
OG0002418	CP9_g28520_DN3_SP0_c.t1	AL2G28380
OG0002419	CP5_g1140_DN3_SP8_c.t1	AL7G24000
OG0002419	CP12_g29855_DN3_SP7_c.t1	AL3G53420
OG0002420	CP19_g17895_DN3_SP3_c.t1	AL7G48150
OG0002420	CP2_g48915_DN3_SP7_c.t1	AL2G11600
OG0002421	CP2_g49891_DN3_SP8_c.t1	AL1G66150
OG0002422	CP13_g19216_DN3_SP8_c.t1	AL5G17510
OG0002422	CP5_g1390_DN3_SP2_c.t1	AL7G49660
OG0002424	CP5_g1801_DN3_SP0_c.t1	AL1G22620, AL3G53940
OG0002425	CP6_g6963_DN3_SP7_c.t1	AL7G35800
OG0002426	CP13_g19985_DN3_SP0_c.t1	AL1G45720
OG0002426	CP6_g6894_DN3_SP0_c.t1	AL7G34960
OG0002428	CP13_g19806_DN3_SP0_c.t1, CP13_g19734_DN3_SP0_c.t1	AL8G10370
OG0002429	CP6_g7095_DN3_SP1_c.t1	AL7G37310
OG0002429	CP13_g19752_DN3_SP4_c.t1	AL8G10610
OG0002430	CP20_g4339_DN3_SP8_c.t1	AL6G45790
OG0002430	CP19_g18316_DN3_SP6_c.t1	AL7G30000
OG0002431	CP5_g107_DN3_SP4_c.t1	AL7G11210, AL3G16190
OG0002432	CP19_g18394_DN3_SP0_c.t1	AL7G30710
OG0002434	CP20_g4457_DN3_SP7_c.t1	AL6G47320
OG0002434	CP19_g18423_DN3_SP7_c.t1	AL7G30990
OG0002435	CP11_g31787_DN3_SP8_c.t1	AL6G47550
OG0002435	CP19_g18437_DN3_SP6_c.t1	AL7G31210
OG0002436	CP11_g31801_DN3_SP2_c.t1	AL6G47650
OG0002436	CP19_g18449_DN3_SP8_c.t1	AL7G31330
OG0002437	CP13_g20098_DN3_SP0_c.t1	AL8G14740
OG0002437	CP6_g6823_DN3_SP0_c.t1	AL7G33850
OG0002438	CP6_g6766_DN3_SP0_c.t1	AL7G33240
OG0002440	CP11_g31921_DN2_SP0_c.t1	AL6G48990
OG0002440	CP6_g6745_DN2_SP0_c.t1	AL7G32980
OG0002441	CP6_g6699_DN3_SP0_c.t1	AL7G32490
OG0002441	CP6_g6698_DN3_SP5_c.t1	AL7G32480
OG0002442	CP6_g6687_DN3_SP0_c.t1, CP19_g18524_DN3_SP0_c.t1	AL7G32370, AL7G32360
OG0002442	CP19_g18523_DN3_SP0_c.t1	AL7G32350
OG0002444	CP2_g48798_DN3_SP0_c.t1	AL6G13330
OG0002445	CP2_g49217_DN3_SP0_c.t1	nbis-gene-408, AL2G15570
OG0002446	CP3_g13284_DN3_SP3_c.t1	AL5G43430
OG0002446	CP4_g24146_DN3_SP4_c.t1	AL4G44950
OG0002447	CP4_g24363_DN3_SP0_c.t1	AL4G42450
OG0002447	CP3_g13424_DN3_SP0_c.t1	AL5G41660
OG0002448	CP1_g38319_DN3_SP0_c.t1, CP1_g38326_DN3_SP7_c.t1	AL1G54750
OG0002449	CP3_g13563_DN3_SP0_c.t1	AL5G39540, AL1G59460, AL4G34400
OG0002450	CP4_g24545_DN3_SP8_c.t1	AL4G40080
OG0002450	CP3_g13604_DN3_SP7_c.t1	AL5G38950
OG0002451	CP4_g24585_DN3_SP1_c.t1	AL4G39330
OG0002451	CP3_g13639_DN3_SP0_c.t1	AL5G38570
OG0002453	CP3_g13933_DN3_SP8_c.t1	AL5G35290
OG0002453	CP4_g24853_DN3_SP7_c.t1	AL4G36000
OG0002454	CP3_g14027_DN3_SP6_c.t1	AL5G34250
OG0002454	CP4_g25034_DN3_SP8_c.t1	AL4G33410
OG0002455	CP3_g14029_DN3_SP0_c.t1	AL5G34220
OG0002456	CP3_g14103_DN3_SP8_c.t1	AL5G33320
OG0002458	CP10_g43677_DN3_SP2_c.t1	AL3G51630
OG0002458	CP5_g357_DN3_SP6_c.t1	AL7G14460
OG0002459	CP10_g43651_DN1_SP0_c.t1	AL3G51970
OG0002459	CP5_g335_DN3_SP0_c.t1	AL7G14190
OG0002460	CP10_g43636_DN3_SP5_c.t1	AL3G53110
OG0002461	CP10_g43542_DN3_SP0_c.t1	AL3G48380
OG0002462	CP4_g24659_DN3_SP2_c.t1	AL4G38460
OG0002462	CP4_g24658_DN3_SP1_c.t1	AL4G38470
OG0002464	CP20_g4387_DN3_SP7_c.t1	AL6G46510
OG0002465	CP5_g310_DN3_SP0_c.t1	AL7G13880
OG0002465	CP16_g55005_DN2_SP0_c.t1	AL4G13510
OG0002466	CP7_g44493_DN3_SP0_c.t1	AL1G48560
OG0002466	CP7_g44497_DN3_SP0_c.t1, CP7_g44494_DN3_SP0_c.t1	AL1G48480
OG0002467	CP20_g4421_DN3_SP7_c.t1	AL6G47010
OG0002467	CP19_g18401_DN3_SP8_c.t1	AL7G30800
OG0002469	CP5_g1139_DN3_SP1_c.t1	AL7G23990
OG0002470	CP4_g24282_DN3_SP0_c.t1	AL4G43490
OG0002470	CP4_g24283_DN3_SP3_c.t1	AL4G43470
OG0002471	CP4_g24293_DN3_SP0_c.t1	AL4G43350
OG0002472	CP4_g24381_DN3_SP6_c.t1	AL4G42230
OG0002472	CP2_g48324_DN3_SP8_c.t1	AL6G35420
OG0002473	CP10_g42446_DN3_SP8_c.t1	AL3G14620
OG0002474	CP2_g48656_DN3_SP3_c.t1	AL3G14660
OG0002475	CP10_g42587_DN2_SP3_c.t1	AL3G16640
OG0002475	CP10_g42588_DN2_SP7_c.t1	AL3G16650
OG0002476	CP10_g42835_DN3_SP6_c.t1	AL3G19730
OG0002476	CP10_g42834_DN3_SP3_c.t1	AL3G19720
OG0002477	CP11_g33712_DN3_SP0_c.t1	AL6G10730
OG0002477	CP10_g42854_DN3_SP8_c.t1	AL3G19910
OG0002478	CP11_g33346_DN3_SP0_c.t1	AL6G15440
OG0002480	CP6_g7771_DN3_SP0_c.t1, CP5_g2091_DN3_SP0_c.t1	AL795U10010, AL3G26140
OG0002481	CP10_g43378_DN3_SP7_c.t1	AL3G26330
OG0002481	CP7_g46325_DN3_SP8_c.t1	AL1G62780
OG0002482	CP6_g7369_DN2_SP0_c.t1	AL7G40230, AL7G41110
OG0002483	CP12_g30039_DN3_SP6_c.t1	AL3G29960
OG0002483	CP6_g7222_DN3_SP8_c.t1	AL7G38770
OG0002484	CP6_g7226_DN3_SP0_c.t1	AL7G38820
OG0002484	CP12_g30047_DN3_SP0_c.t1	AL3G30030
OG0002486	CP9_g28185_DN3_SP0_c.t1	AL2G24180
OG0002487	CP5_g1854_DN3_SP5_c.t1	AL7G45600
OG0002488	CP50_g6557_DN2_SP0_c.t1, CP6_g9628_DN1_SP0_c.t1, CP26_g51180_DN2_SP0_c.t1	AL9U10360
OG0002489	CP8_g54463_DN3_SP8_c.t1	AL6G30150
OG0002490	CP3_g14233_DN3_SP0_c.t1	AL5G31770, AL5G31760
OG0002491	CP1_g36544_DN2_SP0_c.t1	AL1G11760
OG0002491	CP9_g28725_DN2_SP0_c.t1	AL2G30540
OG0002492	CP2_g49488_DN3_SP1_c.t1	AL2G18190
OG0002492	CP1_g37252_DN2_SP0_c.t1	AL1G20260
OG0002493	CP2_g49548_DN3_SP7_c.t1	AL2G18560
OG0002493	CP1_g37269_DN3_SP8_c.t1	AL1G20440
OG0002494	CP1_g37324_DN3_SP1_c.t1	AL1G21100
OG0002494	CP1_g37325_DN3_SP5_c.t1	AL1G21110
OG0002496	CP13_g19347_DN3_SP8_c.t1	AL5G15490
OG0002496	CP1_g37592_DN3_SP8_c.t1	AL1G24540
OG0002497	CP1_g37655_DN3_SP8_c.t1	AL1G25320
OG0002498	CP13_g19518_DN3_SP2_c.t1	AL5G12920
OG0002498	CP1_g37704_DN3_SP8_c.t1	AL1G25860
OG0002499	CP13_g19564_DN3_SP0_c.t1	AL5G11780
OG0002500	CP1_g37782_DN3_SP5_c.t1	AL1G26730
OG0002500	CP13_g19626_DN3_SP7_c.t1	AL5G10960
OG0002501	CP7_g46165_DN3_SP8_c.t1	AL1G27800
OG0002502	CP8_g52875_DN3_SP6_c.t1	nbis-gene-1448, AL8G24650
OG0002503	CP7_g45559_DN2_SP0_c.t1	AL1G35720
OG0002503	CP9_g29462_DN3_SP0_c.t1	AL2G38520
OG0002504	CP9_g28665_DN3_SP3_c.t1	AL2G29900
OG0002505	CP7_g45425_DN3_SP0_c.t1	AL1G37310
OG0002505	CP9_g28656_DN3_SP0_c.t1	AL2G29810
OG0002506	CP9_g28625_DN3_SP0_c.t1	AL2G29410
OG0002506	CP7_g45374_DN3_SP1_c.t1	AL1G37980
OG0002507	CP1_g37452_DN3_SP0_c.t1	AL1G22670
OG0002507	CP2_g49093_DN3_SP0_c.t1	AL2G14320
OG0002509	CP16_g54847_DN2_SP0_c.t1	AL4G11690
OG0002510	CP5_g247_DN3_SP8_c.t1	AL7G13130
OG0002510	CP16_g54931_DN3_SP8_c.t1	AL4G12600
OG0002513	CP5_g495_DN3_SP5_c.t1	AL7G16050
OG0002513	CP6_g7314_DN2_SP0_c.t1	AL7G16060
OG0002514	CP5_g590_DN3_SP8_c.t1, CP17_g4847_DN3_SP6_c.t1	AL3G47060
OG0002515	CP5_g726_DN3_SP7_c.t1	AL7G18900
OG0002515	CP18_g12623_DN3_SP7_c.t1	AL4G17710, AL4G17830
OG0002516	CP16_g55282_DN3_SP5_c.t1	AL4G16660
OG0002516	CP5_g791_DN3_SP8_c.t1	AL7G19740
OG0002517	CP5_g835_DN3_SP0_c.t1	AL7G20370
OG0002518	CP9_g28635_DN2_SP0_c.t1	AL2G29520
OG0002518	CP7_g45386_DN3_SP8_c.t1	AL1G37810
OG0002519	CP5_g1248_DN3_SP0_c.t1	AL7G25140
OG0002520	CP9_g28205_DN3_SP2_c.t1, CP9_g28204_DN3_SP0_c.t1, CP9_g28203_DN3_SP0_c.t1	AL2G24660, AL2G24840
OG0002521	CP8_g53398_DN2_SP0_c.t1	nbis-gene-2130, nbis-gene-2129, AL4G16670
OG0002523	CP20_g3998_DN2_SP0_c.t1	AL6G42850, AL6G42830, AL6G42820, AL6G42860
OG0002525	CP13_g20018_DN3_SP0_c.t1	AL8G13750
OG0002525	CP13_g20014_DN3_SP0_c.t1	AL8G13700, AL8G14330, AL8G13790, AL8G14360, AL8G14240, AL8G13720
OG0002530	CP5_g937_DN3_SP8_c.t1	AL7G21520
OG0002530	CP16_g55053_DN3_SP8_c.t1	AL4G14070
OG0002531	CP5_g57_DN3_SP1_c.t1	AL7G10640
OG0002532	CP3_g14741_DN3_SP0_c.t1	AL5G25510
OG0002533	CP3_g14516_DN1_SP0_c.t1	AL5G28040
OG0002533	CP2_g47964_DN2_SP0_c.t1	AL8G40530
OG0002534	CP3_g14594_DN3_SP1_c.t1	AL5G27220, AL5G27230
OG0002535	CP13_g19611_DN3_SP8_c.t1	AL5G11150
OG0002538	CP9_g29240_DN3_SP0_c.t1	AL2G35970
OG0002538	CP11_g32335_DN3_SP0_c.t1	AL6G27290
OG0002540	CP11_g32409_DN3_SP5_c.t1	AL6G26470
OG0002540	CP10_g42214_DN3_SP6_c.t1	AL3G11450
OG0002541	CP11_g32480_DN2_SP0_c.t1	AL6G25670
OG0002541	CP10_g42155_DN2_SP0_c.t1	AL3G10750
OG0002542	CP11_g32517_DN3_SP8_c.t1	AL6G25250
OG0002542	CP10_g42136_DN3_SP8_c.t1	AL3G10560
OG0002544	CP11_g32735_DN3_SP8_c.t1	AL6G22720
OG0002544	CP2_g48510_DN3_SP5_c.t1	AL6G38120
OG0002545	CP2_g47861_DN3_SP4_c.t1	AL8G41760
OG0002545	CP11_g32971_DN3_SP0_c.t1	nbis-gene-1496
OG0002546	CP2_g47921_DN3_SP8_c.t1	AL8G41110
OG0002546	CP11_g33001_DN3_SP6_c.t1	AL6G19650
OG0002547	CP11_g32003_DN3_SP8_c.t1	AL6G50000
OG0002548	CP1_g36721_DN3_SP5_c.t1	AL1G13030
OG0002548	CP11_g31962_DN3_SP8_c.t1	AL6G49580
OG0002549	CP1_g37044_DN3_SP6_c.t1	AL1G17820
OG0002549	CP4_g25855_DN3_SP5_c.t1	AL4G23420
OG0002550	CP4_g25782_DN3_SP4_c.t1	AL4G24450
OG0002550	CP1_g37012_DN3_SP0_c.t1	AL1G17420
OG0002551	CP4_g25681_DN3_SP5_c.t1	AL4G25730
OG0002551	CP1_g36949_DN3_SP0_c.t1	AL1G16680
OG0002552	CP1_g36558_DN3_SP8_c.t1	AL1G14930
OG0002553	CP4_g25426_DN3_SP4_c.t1	AL4G28870
OG0002553	CP1_g36616_DN3_SP8_c.t1	AL1G14280
OG0002554	CP1_g36664_DN3_SP8_c.t1	AL1G13740
OG0002556	CP4_g25395_DN3_SP6_c.t1	AL4G29200
