HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N6.HOG0002936	OG0000496	n39															CARHR260560, CARHR214560, CARHR216850, CARHR289460								
N6.HOG0002937	OG0000496	n45															CARHR216880, CARHR257980, CARHR214550								
N6.HOG0002938	OG0000496	n71														Cg002G063650, Cg004G148150	CARHR052930, CARHR216890, CARHR154020, CARHR104360, CARHR121700								
N6.HOG0002939	OG0000496	n83															CARHR054710								
N6.HOG0002940	OG0000496	n84															CARHR216860								
N6.HOG0002941	OG0000496	n85														Cg008G318740, Cg001G021720									
N6.HOG0002942	OG0000497	n5													evm.model.RL_1.2355										
N6.HOG0002943	OG0000497	n15															CARHR216750								
N6.HOG0002944	OG0000497	n39														Cg008G309780, Cg008G311600									
N6.HOG0002945	OG0000497	n47														Cg008G309770									
N6.HOG0002946	OG0000497	n50														Cg008G316190, Cg008G316180									
N6.HOG0002947	OG0000497	n57														Cg006G209790									
N6.HOG0002948	OG0000497	n76															CARHR107870, CARHR058240								
N6.HOG0002949	OG0000497	n85														Cg006G209780	CARHR056780								
N6.HOG0002950	OG0000498	n1													evm.model.RL_8.1435	Cg003G100300	CARHR266530								
N6.HOG0002951	OG0000498	n87														Cg001G012780	CARHR235590								
N6.HOG0002952	OG0000498	n88													evm.model.RL_5.3097	Cg006G218710	CARHR027440								
N6.HOG0002953	OG0000499	n3													evm.model.RL_2.1390.1.687c86e2	Cg001G022510	CARHR225130								
N6.HOG0002954	OG0000499	n34													evm.model.RL_3.2236, evm.model.RL_5.1890										
N6.HOG0002955	OG0000499	n36														Cg007G279080	CARHR071890								
N6.HOG0002956	OG0000499	n51														Cg004G130580	CARHR089360								
N6.HOG0002957	OG0000499	n78															CARHR089350								
N6.HOG0002958	OG0000500	n4													evm.model.RL_4.764	Cg008G321760	CARHR177590								
N6.HOG0002959	OG0000500	n7													evm.model.RL_4.344		CARHR177600, CARHR177550								
N6.HOG0002960	OG0000500	n17													evm.model.RL_4.352		CARHR177690								
N6.HOG0002961	OG0000500	n20														Cg008G321790									
N6.HOG0002962	OG0000500	n46														Cg008G321770	CARHR177610, CARHR177580								
N6.HOG0002963	OG0000500	n64														Cg008G321810	CARHR177540								
N6.HOG0002964	OG0000500	n73														Cg008G321740									
N6.HOG0002965	OG0000500	n82															CARHR177570								
N6.HOG0002966	OG0000500	n88													evm.model.RL_4.348		CARHR177670								
N6.HOG0002967	OG0000500	n98														Cg008G321800									
N6.HOG0002968	OG0000501	n1													evm.model.RL_5.2509	Cg006G209830	CARHR287270								
N6.HOG0002969	OG0000501	n29													evm.model.RL_7.1728		CARHR155300								
N6.HOG0002970	OG0000501	n45													evm.model.RL_7.1731		CARHR155350								
N6.HOG0002971	OG0000501	n47													evm.model.RL_1.2766	Cg004G151200	CARHR105900								
N6.HOG0002972	OG0000501	n49														Cg002G060780	CARHR155330								
N6.HOG0002973	OG0000501	n50													evm.model.RL_7.1729		CARHR155320								
N6.HOG0002974	OG0000501	n77													evm.model.RL_7.1732		CARHR155360								
N6.HOG0002975	OG0000502	n29													evm.model.RL_4.1265										
N6.HOG0002976	OG0000502	n35													evm.model.RL_7.1712										
N6.HOG0002977	OG0000502	n100													evm.model.RL_3.722										
N6.HOG0002978	OG0000503	n0															CARHR220240, CARHR220250, CARHR220260								
N6.HOG0002979	OG0000504	n7													evm.model.RL_4.3277	Cg008G283420	CARHR210740								
N6.HOG0002980	OG0000504	n33													evm.model.RL_6.2050		CARHR134240								
N6.HOG0002981	OG0000504	n50														Cg005G166880									
N6.HOG0002982	OG0000504	n57													evm.model.RL_1.857	Cg004G125100	CARHR083900								
N6.HOG0002983	OG0000505	n32														Cg008G304760	CARHR188310								
N6.HOG0002984	OG0000505	n33														Cg008G304720	CARHR188370								
N6.HOG0002985	OG0000505	n35														Cg008G304710									
N6.HOG0002986	OG0000505	n75													evm.model.RL_4.1219										
N6.HOG0002987	OG0000506	n6													evm.model.RL_4.2927	Cg008G286990	CARHR179040, CARHR206880								
N6.HOG0002988	OG0000506	n63													evm.model.RL_3.1583	Cg007G272280	CARHR064690								
N6.HOG0002989	OG0000507	n4														Cg004G119690, Cg004G119700	CARHR078100								
N6.HOG0002990	OG0000507	n25													evm.model.RL_3.536		CARHR052650								
N6.HOG0002991	OG0000507	n38													evm.model.RL_3.86										
N6.HOG0002992	OG0000507	n40													evm.model.RL_6.2843										
N6.HOG0002993	OG0000507	n82													evm.model.RL_3.47, evm.model.RL_3.45	Cg007G245970									
N6.HOG0002994	OG0000507	n84													evm.model.RL_3.43	Cg007G245960, Cg007G245940									
N6.HOG0002995	OG0000507	n89														Cg008G320160									
N6.HOG0002996	OG0000507	n97													evm.model.RL_6.1857		CARHR292080								
N6.HOG0002997	OG0000508	n2															CARHR134960, CARHR061710								
N6.HOG0002998	OG0000508	n24															CARHR130500, CARHR134110								
N6.HOG0002999	OG0000508	n29															CARHR138360								
N6.HOG0003000	OG0000508	n49													evm.model.RL_6.1717	Cg005G170330	CARHR130490, CARHR134100, CARHR134120								
N6.HOG0003001	OG0000508	n58													evm.model.RL_6.1844, evm.model.RL_3.268		CARHR138480								
N6.HOG0003002	OG0000508	n65														Cg005G169030									
N6.HOG0003003	OG0000509	n9													evm.model.RL_2.485										
N6.HOG0003004	OG0000509	n20													evm.model.RL_5.3768	Cg006G201540	CARHR223020								
N6.HOG0003005	OG0000509	n28															CARHR215530								
N6.HOG0003006	OG0000509	n43													evm.model.RL_2.1208	Cg001G024650									
N6.HOG0003007	OG0000509	n89														Cg001G024640									
N6.HOG0003008	OG0000510	n20															CARHR288780, CARHR052490								
N6.HOG0003009	OG0000510	n42													evm.model.RL_3.457	Cg007G250480, Cg007G250500									
N6.HOG0003010	OG0000510	n61															CARHR289000								
N6.HOG0003011	OG0000510	n66													evm.model.RL_3.451		CARHR288820, CARHR052480, CARHR288790								
N6.HOG0003012	OG0000510	n72													evm.model.RL_3.458	Cg007G250460	CARHR288930								
N6.HOG0003013	OG0000510	n95													evm.model.RL_3.459										
N6.HOG0003014	OG0000511	n3															CARHR097980								
N6.HOG0003015	OG0000511	n18													evm.model.RL_1.2121		CARHR098010								
N6.HOG0003016	OG0000511	n33													evm.model.RL_2.1043	Cg001G026600	CARHR221890								
N6.HOG0003017	OG0000511	n69													evm.model.RL_3.238	Cg007G247860	CARHR049420								
N6.HOG0003018	OG0000512	n5													evm.model.RL_2.1853	Cg001G017530	CARHR230700								
N6.HOG0003019	OG0000512	n27													evm.model.RL_2.1854	Cg001G017520	CARHR230710								
N6.HOG0003020	OG0000512	n54													evm.model.RL_7.2237	Cg002G068470	CARHR149360								
N6.HOG0003021	OG0000512	n73														Cg001G017500									
N6.HOG0003022	OG0000512	n83														Cg001G017510	CARHR230730								
N6.HOG0003023	OG0000513	n1													evm.model.RL_1.901.1.687c87eb, evm.model.RL_7.1023.3.687c84b7	Cg002G052890	CARHR163540								
N6.HOG0003024	OG0000513	n38													evm.model.RL_7.1762	Cg002G061210	CARHR154420								
N6.HOG0003025	OG0000513	n72													evm.model.RL_8.2062	Cg003G107510	CARHR273420								
N6.HOG0003026	OG0000514	n8														Cg004G137230									
N6.HOG0003027	OG0000514	n11													evm.model.RL_1.1956, evm.model.RL_1.1955	Cg004G137240	CARHR096060, CARHR096040								
N6.HOG0003028	OG0000514	n19														Cg006G220140	CARHR026050								
N6.HOG0003029	OG0000514	n23															CARHR096080								
N6.HOG0003030	OG0000514	n68															CARHR096070								
N6.HOG0003031	OG0000514	n74													evm.model.RL_1.1957										
N6.HOG0003032	OG0000515	n38													evm.model.RL_5.3997, evm.model.RL_5.3996, evm.model.RL_5.3998	Cg006G194180	CARHR045870								
N6.HOG0003033	OG0000515	n74													evm.model.RL_5.3999		CARHR045880								
N6.HOG0003034	OG0000516	n2															CARHR237180, CARHR237160								
N6.HOG0003035	OG0000520	n31													evm.model.RL_6.2708	Cg005G160050	CARHR140950								
N6.HOG0003036	OG0000520	n44													evm.model.RL_4.754	Cg009G325440, Cg008G313690	CARHR184330								
N6.HOG0003037	OG0000520	n58													evm.model.RL_7.262	Cg002G045640	CARHR171400								
N6.HOG0003038	OG0000521	n2													evm.model.RL_5.2511	Cg006G209950	CARHR034110								
N6.HOG0003039	OG0000521	n26													evm.model.RL_8.860	Cg003G085930	CARHR260010								
N6.HOG0003040	OG0000521	n55														Cg007G278940	CARHR071770								
N6.HOG0003041	OG0000521	n71													evm.model.RL_3.2229										
N6.HOG0003042	OG0000522	n7													evm.model.RL_5.2665	Cg006G212940	CARHR032270								
N6.HOG0003043	OG0000522	n25														Cg006G212930									
N6.HOG0003044	OG0000522	n46														Cg003G083650									
N6.HOG0003045	OG0000522	n52													evm.model.RL_8.724.1.687c8558	Cg003G083570	CARHR256050								
N6.HOG0003046	OG0000522	n80															CARHR256030								
N6.HOG0003047	OG0000523	n3														Cg005G159230	CARHR141800								
N6.HOG0003048	OG0000523	n19													evm.model.RL_5.3093	Cg006G218660	CARHR027490								
N6.HOG0003049	OG0000523	n34															CARHR141810								
N6.HOG0003050	OG0000523	n66													evm.model.RL_7.198		CARHR172050								
N6.HOG0003051	OG0000523	n74													evm.model.RL_7.199		CARHR172040								
N6.HOG0003052	OG0000524	n1													evm.model.RL_1.735	Cg004G123940	CARHR082540								
N6.HOG0003053	OG0000524	n49													evm.model.RL_1.734		CARHR082530								
N6.HOG0003054	OG0000524	n77													evm.model.RL_4.768	Cg008G312990	CARHR184200								
N6.HOG0003055	OG0000525	n3													evm.model.RL_3.2252	Cg007G279230	CARHR072060								
N6.HOG0003056	OG0000525	n25													evm.model.RL_5.1541	Cg006G228960	CARHR017500								
N6.HOG0003057	OG0000525	n38													evm.model.RL_1.1399	Cg004G130910	CARHR089730								
N6.HOG0003058	OG0000525	n67													evm.model.RL_5.3805	Cg006G196190	CARHR043730								
N6.HOG0003059	OG0000526	n1													evm.model.RL_7.1608	Cg002G059250	CARHR156460								
N6.HOG0003060	OG0000526	n36													evm.model.RL_7.1613	Cg002G059300	CARHR156420								
N6.HOG0003061	OG0000526	n75													evm.model.RL_7.1612, evm.model.RL_7.1611	Cg002G059290	CARHR156430								
N6.HOG0003062	OG0000526	n87														Cg002G059270	CARHR156440								
N6.HOG0003063	OG0000526	n89													evm.model.RL_7.1609	Cg002G059280, Cg002G059260	CARHR156450								
N6.HOG0003064	OG0000527	n2															CARHR219800								
N6.HOG0003065	OG0000527	n26															CARHR219720								
N6.HOG0003066	OG0000527	n27														Cg001G028730	CARHR219700								
N6.HOG0003067	OG0000529	n2													evm.model.RL_4.1462		CARHR191020, CARHR035960								
N6.HOG0003068	OG0000529	n27														Cg008G302300									
N6.HOG0003069	OG0000529	n33													evm.model.RL_8.1948										
N6.HOG0003070	OG0000529	n38													evm.model.RL_8.1947, evm.model.RL_7.1657										
N6.HOG0003071	OG0000529	n48															CARHR151360								
N6.HOG0003072	OG0000529	n64															CARHR190990								
N6.HOG0003073	OG0000530	n7															CARHR196080								
N6.HOG0003074	OG0000530	n45													evm.model.RL_4.1935	Cg008G297330, Cg008G297350									
N6.HOG0003075	OG0000530	n54														Cg008G297320, Cg008G297430	CARHR196090								
N6.HOG0003076	OG0000532	n4													evm.model.RL_6.324, evm.model.RL_6.71										
N6.HOG0003077	OG0000532	n10															CARHR174920, CARHR174960, CARHR146520, CARHR256250								
N6.HOG0003078	OG0000532	n23															CARHR174350, CARHR174370, CARHR112600								
N6.HOG0003079	OG0000532	n30															CARHR242450								
N6.HOG0003080	OG0000532	n34															CARHR247170								
N6.HOG0003081	OG0000532	n37															CARHR050090								
N6.HOG0003082	OG0000532	n51															CARHR286210								
N6.HOG0003083	OG0000532	n73													evm.model.RL_8.602	Cg003G081940	CARHR182050, CARHR254560								
N6.HOG0003084	OG0000532	n82														Cg008G308940	CARHR176360, CARHR224730								
N6.HOG0003085	OG0000532	n92															CARHR185080								
N6.HOG0003086	OG0000533	n44													evm.model.RL_2.3413		CARHR112530								
N6.HOG0003087	OG0000533	n47													evm.model.RL_6.67	Cg001G001030	CARHR247520								
N6.HOG0003088	OG0000533	n61														Cg005G193250									
N6.HOG0003089	OG0000533	n73													evm.model.RL_2.2982		CARHR242850								
N6.HOG0003090	OG0000533	n83													evm.model.RL_1.2814	Cg004G152110	CARHR106570								
N6.HOG0003091	OG0000534	n16														Cg007G248240	CARHR049900								
N6.HOG0003092	OG0000534	n25														Cg007G248260, Cg007G248310, Cg007G248250									
N6.HOG0003093	OG0000535	n4														Cg002G074720	CARHR144740								
N6.HOG0003094	OG0000535	n25														Cg002G074700	CARHR144770								
N6.HOG0003095	OG0000535	n27															CARHR144760								
N6.HOG0003096	OG0000535	n33														Cg002G074680	CARHR144790								
N6.HOG0003097	OG0000535	n34														Cg007G250270	CARHR052230								
N6.HOG0003098	OG0000535	n42														Cg002G074710	CARHR144750								
N6.HOG0003099	OG0000535	n68														Cg002G074690	CARHR144780								
N6.HOG0003100	OG0000537	n1													evm.model.RL_8.362	Cg003G094580, Cg003G079430	CARHR251740								
N6.HOG0003101	OG0000537	n37													evm.model.RL_2.772	Cg001G031430	CARHR218190								
N6.HOG0003102	OG0000537	n87													evm.model.RL_1.692	Cg004G123580	CARHR082140								
N6.HOG0003103	OG0000538	n3													evm.model.RL_6.2482, evm.model.RL_6.2483	Cg005G162220	CARHR138750, CARHR138760								
N6.HOG0003104	OG0000538	n49													evm.model.RL_6.2479		CARHR138720								
N6.HOG0003105	OG0000538	n77														Cg005G162230	CARHR138740								
N6.HOG0003106	OG0000539	n1													evm.model.RL_3.492	Cg007G251010	CARHR053020								
N6.HOG0003107	OG0000539	n86															CARHR124120, CARHR124130								
N6.HOG0003108	OG0000539	n90													evm.model.RL_6.1158	Cg005G176040	CARHR124150								
N6.HOG0003109	OG0000540	n5													evm.model.RL_6.1049	Cg005G177450	CARHR122810								
N6.HOG0003110	OG0000540	n27													evm.model.RL_6.1046		CARHR122770								
N6.HOG0003111	OG0000540	n45													evm.model.RL_6.1045	Cg005G177480	CARHR122760								
N6.HOG0003112	OG0000540	n71													evm.model.RL_6.1042	Cg005G177500	CARHR122730								
N6.HOG0003113	OG0000540	n73													evm.model.RL_6.1043, evm.model.RL_6.1044	Cg005G177490	CARHR122750								
N6.HOG0003114	OG0000541	n14														Cg005G177760									
N6.HOG0003115	OG0000541	n40														Cg005G177620	CARHR122640, CARHR122630								
N6.HOG0003116	OG0000541	n51															CARHR122450, CARHR122440								
N6.HOG0003117	OG0000541	n86													evm.model.RL_6.1036		CARHR122660								
N6.HOG0003118	OG0000542	n2													evm.model.RL_4.2027.1.687c86d7	Cg008G296420	CARHR197170								
N6.HOG0003119	OG0000542	n43															CARHR038800								
N6.HOG0003120	OG0000542	n44													evm.model.RL_5.2133	Cg006G200890	CARHR038830								
N6.HOG0003121	OG0000542	n59													evm.model.RL_1.173	Cg004G117700	CARHR076570								
N6.HOG0003122	OG0000543	n2													evm.model.RL_6.338	Cg005G190410, Cg005G189960, Cg005G190420, Cg005G190000									
N6.HOG0003123	OG0000543	n53													evm.model.RL_6.344, evm.model.RL_6.339	Cg005G189950, Cg005G190430, Cg005G189990	CARHR117600								
N6.HOG0003124	OG0000543	n58														Cg005G190400, Cg005G189970, Cg005G190020, Cg005G189980	CARHR117550								
N6.HOG0003125	OG0000544	n4													evm.model.RL_5.382, evm.model.RL_5.384	Cg006G241110	CARHR004720								
N6.HOG0003126	OG0000544	n45													evm.model.RL_5.383	Cg006G241100	CARHR004710								
N6.HOG0003127	OG0000545	n1													evm.model.RL_3.1918	Cg007G275530	CARHR068380								
N6.HOG0003128	OG0000545	n60													evm.model.RL_3.1916_evm.model.RL_3.1917	Cg007G275520	CARHR068370, CARHR288980								
N6.HOG0003129	OG0000545	n63														Cg007G275510	CARHR288990								
N6.HOG0003130	OG0000545	n84													evm.model.RL_3.1915	Cg007G275490	CARHR068340								
N6.HOG0003131	OG0000546	n29													evm.model.RL_1.2886	Cg004G152970									
N6.HOG0003132	OG0000546	n40													evm.model.RL_1.2884	Cg004G152950	CARHR293370								
N6.HOG0003133	OG0000546	n58													evm.model.RL_1.2882		CARHR107390								
N6.HOG0003134	OG0000546	n66													evm.model.RL_1.2883	Cg004G152920	CARHR293360								
