HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N12.HOG0006500	OG0002597	n1		Ag005G458740																				Om002G063790	
N12.HOG0006501	OG0002597	n28		Ag001G027310																				Om003G099940	
N12.HOG0006502	OG0002598	n2		Ag005G456770																				Om002G064590	
N12.HOG0006503	OG0002599	n2		Ag005G440580, Ag005G440620																				Om002G069870	
N12.HOG0006504	OG0002600	n22																						Om002G043700	
N12.HOG0006505	OG0002600	n35		Ag003G236450																					
N12.HOG0006506	OG0002600	n40																						Om003G102660	
N12.HOG0006507	OG0002601	n2		Ag006G550970																				Om001G038450	
N12.HOG0006508	OG0002601	n27		Ag003G279070																				Om001G029380	
N12.HOG0006509	OG0002602	n2		Ag005G469990																				Om002G057020	
N12.HOG0006510	OG0002602	n50		Ag001G000630																				Om002G080580	
N12.HOG0006511	OG0002603	n3		Ag005G444170, Ag005G442890																				Om002G068940, Om001G032110	
N12.HOG0006512	OG0002603	n28		Ag001G011230																				Om003G095950	
N12.HOG0006513	OG0002604	n48		Ag007G588860																				Om007G278920	
N12.HOG0006514	OG0002604	n49		Ag003G261990, Ag003G262340																				Om001G026100	
N12.HOG0006515	OG0002604	n51																						Om001G006080, Om007G278910	
N12.HOG0006516	OG0002605	n2		Ag001G081580																				Om003G119300	
N12.HOG0006517	OG0002605	n26		Ag002G188220																				Om008G329110	
N12.HOG0006518	OG0002606	n3		Ag001G085780																				Om003G121210	
N12.HOG0006519	OG0002606	n32																						Om008G326970	
N12.HOG0006520	OG0002607	n46		Ag001G092240, Ag001G092210, Ag001G092200, Ag001G092230																				Om003G117210	
N12.HOG0006521	OG0002607	n50		Ag001G092330, Ag001G092280																				Om003G124640	
N12.HOG0006522	OG0002608	n1																						Om001G031230	
N12.HOG0006523	OG0002608	n32		Ag001G005320, Ag001G005250, Ag004G368450																				Om003G092420	
N12.HOG0006524	OG0002608	n35		Ag005G431350																				Om002G073240	
N12.HOG0006525	OG0002609	n28		Ag001G096640, Ag001G096690, Ag001G097370, Ag001G097290																					
N12.HOG0006526	OG0002609	n41		Ag001G088400, Ag001G088360																					
N12.HOG0006527	OG0002610	n1		Ag008G703650, Ag008G703690, Ag008G703720, Ag008G703670, Ag006G576820																				Om001G000970	
N12.HOG0006528	OG0002610	n24		Ag002G108710, Ag002G112330, Ag002G112230																				Om008G359690	
N12.HOG0006529	OG0002611	n3		Ag002G178330																				Om008G332990, Om008G332980	
N12.HOG0006530	OG0002611	n38		Ag002G178450																					
N12.HOG0006531	OG0002612	n2																						Om001G029260	
N12.HOG0006532	OG0002612	n27		Ag003G279400																				Om001G029250	
N12.HOG0006533	OG0002613	n20		Ag004G301430, Ag004G301440, Ag004G301390																					
N12.HOG0006534	OG0002614	n16		Ag008G667480																					
N12.HOG0006535	OG0002614	n36		Ag004G316750																					
N12.HOG0006536	OG0002615	n33																						Om005G204330	
N12.HOG0006537	OG0002616	n0		Ag007G581870, Ag006G505180																				Om007G290040	
N12.HOG0006538	OG0002617	n2		Ag006G573120, Ag006G573040, Ag006G573010, Ag006G573030, Ag006G573050																				Om001G003280, Om001G003330, Om001G003320	
N12.HOG0006539	OG0002617	n28																						Om003G105090	
N12.HOG0006540	OG0002618	n4		Ag008G730190																				Om006G233830	
N12.HOG0006541	OG0002618	n45		Ag008G730200																				Om006G233820	
N12.HOG0006542	OG0002620	n0																						Om004G152390	
N12.HOG0006543	OG0002622	n1		Ag005G402980																				Om002G088000	
N12.HOG0006544	OG0002622	n19		Ag003G255280																				Om001G023370	
N12.HOG0006545	OG0002623	n2		Ag003G267640																				Om001G027230	
N12.HOG0006546	OG0002624	n18		Ag003G278100																				Om001G029870	
N12.HOG0006547	OG0002625	n5																						Om006G269700	
N12.HOG0006548	OG0002626	n19		Ag003G281940																				Om001G032770	
N12.HOG0006549	OG0002627	n1		Ag003G282170																				Om001G032930	
N12.HOG0006550	OG0002627	n27																						Om002G082410	
N12.HOG0006551	OG0002628	n29		Ag003G283180																				Om001G033610	
N12.HOG0006552	OG0002629	n2		Ag002G162350																				Om008G339210	
N12.HOG0006553	OG0002629	n27		Ag007G579610																				Om007G291820	
N12.HOG0006554	OG0002630	n50		Ag007G578610																				Om007G277280	
N12.HOG0006555	OG0002631	n26		Ag001G101560																				Om007G276150	
N12.HOG0006556	OG0002632	n2		Ag004G366600																				Om005G218520, Om011G366000	
N12.HOG0006557	OG0002632	n33		Ag004G309630, Ag001G083910, Ag004G395070																				Om005G187310	
N12.HOG0006558	OG0002633	n4		Ag002G191280, Ag006G564620, Ag004G367360																					
N12.HOG0006559	OG0002633	n15		Ag004G310470																				Om005G187900	
N12.HOG0006560	OG0002634	n1		Ag004G369090																				Om005G219420	
N12.HOG0006561	OG0002634	n28		Ag004G311210																					
N12.HOG0006562	OG0002635	n2		Ag004G313950																				Om005G190430	
N12.HOG0006563	OG0002635	n33		Ag004G377000																				Om005G223400	
N12.HOG0006564	OG0002636	n2		Ag004G321280																				Om005G195180	
N12.HOG0006565	OG0002636	n25																						Om006G275000	
N12.HOG0006566	OG0002637	n1		Ag004G319430																				Om005G193990	
N12.HOG0006567	OG0002637	n27																						Om006G274080	
N12.HOG0006568	OG0002638	n1		Ag008G664140																				Om006G273050	
N12.HOG0006569	OG0002638	n28																						Om005G192960	
N12.HOG0006570	OG0002639	n1		Ag008G667870																				Om006G271850	
N12.HOG0006571	OG0002639	n30		Ag006G494010																				Om004G175210	
N12.HOG0006572	OG0002640	n2																						Om006G270780	
N12.HOG0006573	OG0002641	n1		Ag007G648650																				Om007G315580	
N12.HOG0006574	OG0002642	n3		Ag004G356460																				Om005G212770	
N12.HOG0006575	OG0002642	n37		Ag007G647270																				Om007G314960	
N12.HOG0006576	OG0002643	n2		Ag007G646080																				Om007G314320	
N12.HOG0006577	OG0002643	n28		Ag004G358820																				Om005G213670, Om008G349440	
N12.HOG0006578	OG0002644	n15		Ag003G252310																				Om001G020920, Om001G020880	
N12.HOG0006579	OG0002645	n2		Ag008G701890																				Om006G249620	
N12.HOG0006580	OG0002645	n27		Ag003G249220																				Om001G018010	
N12.HOG0006581	OG0002646	n1		Ag006G497220																				Om004G173350	
N12.HOG0006582	OG0002646	n21		Ag005G475820																				Om002G053090	
N12.HOG0006583	OG0002647	n36		Ag001G041410																				Om003G107520	
N12.HOG0006584	OG0002648	n50																						Om003G114570	
N12.HOG0006585	OG0002649	n10		Ag005G480610																					
N12.HOG0006586	OG0002649	n27		Ag008G687360																					
N12.HOG0006587	OG0002650	n1		Ag008G689490																				Om003G116030	
N12.HOG0006588	OG0002651	n1		Ag008G693340																				Om003G116250	
N12.HOG0006589	OG0002652	n2																						Om006G249410	
N12.HOG0006590	OG0002652	n30																						Om002G086410	
N12.HOG0006591	OG0002652	n49																						Om002G086420	
N12.HOG0006592	OG0002653	n1		Ag007G605960																				Om004G164630	
N12.HOG0006593	OG0002653	n26		Ag008G721390																				Om006G239790	
N12.HOG0006594	OG0002654	n1		Ag008G733330																				Om006G231550	
N12.HOG0006595	OG0002654	n27		Ag007G605080																				Om004G165250	
N12.HOG0006596	OG0002655	n5		Ag007G604090																				Om004G166030, Om004G166000	
N12.HOG0006597	OG0002655	n24		Ag008G732570																				Om006G232090	
N12.HOG0006598	OG0002656	n1		Ag008G731530																				Om006G232810	
N12.HOG0006599	OG0002656	n28		Ag007G603140																				Om004G166430	
N12.HOG0006600	OG0002657	n1		Ag006G576110																				Om001G001370	
N12.HOG0006601	OG0002657	n26		Ag002G117400, Ag002G117440																				Om008G360850, Om008G360860	
N12.HOG0006602	OG0002657	n40		Ag001G033900																				Om003G101600	
N12.HOG0006603	OG0002658	n2		Ag006G562640																				Om001G006450	
N12.HOG0006604	OG0002658	n24		Ag006G562670, Ag006G562680																				Om001G006470, Om007G317650	
N12.HOG0006605	OG0002659	n1		Ag006G553310																				Om001G008860	
N12.HOG0006606	OG0002659	n31		Ag002G141160																				Om008G353580	
N12.HOG0006607	OG0002660	n4		Ag002G142420																				Om008G353270	
N12.HOG0006608	OG0002660	n22		Ag006G552110																				Om001G009240	
N12.HOG0006609	OG0002661	n1		Ag006G548180, Ag006G546490																				Om001G010660	
N12.HOG0006610	OG0002661	n26		Ag002G145840																				Om008G351450	
N12.HOG0006611	OG0002662	n1		Ag006G534950																				Om001G014200	
N12.HOG0006612	OG0002662	n26		Ag002G156060, Ag002G153510																					
N12.HOG0006613	OG0002663	n20		Ag007G583690																				Om007G288370	
N12.HOG0006614	OG0002664	n24		Ag003G286160, Ag003G286170																				Om001G035050	
N12.HOG0006615	OG0002664	n40		Ag003G286140																				Om001G035020, Om001G035030	
N12.HOG0006616	OG0002665	n1		Ag004G393380, Ag003G287910																				Om001G035740	
N12.HOG0006617	OG0002665	n17		Ag005G413070, Ag005G413510																				Om002G084860	
N12.HOG0006618	OG0002666	n2																						Om001G036230, Om002G068270, Om001G036220	
N12.HOG0006619	OG0002666	n19		Ag003G288780, Ag003G288810, Ag003G288760																					
N12.HOG0006620	OG0002667	n1		Ag003G288990																				Om001G036470	
N12.HOG0006621	OG0002667	n26		Ag005G410990																				Om002G085650	
N12.HOG0006622	OG0002668	n15		Ag003G289990																				Om001G037260	
N12.HOG0006623	OG0002668	n24		Ag003G290130, Ag003G290180																				Om001G037280	
N12.HOG0006624	OG0002668	n26		Ag003G290150																				Om001G037270	
N12.HOG0006625	OG0002669	n1																						Om004G154330	
N12.HOG0006626	OG0002669	n33																						Om001G038670	
N12.HOG0006627	OG0002669	n34		Ag005G446620																				Om001G038640, Om001G038650	
N12.HOG0006628	OG0002670	n1		Ag006G521560																				Om004G155920	
N12.HOG0006629	OG0002670	n27		Ag003G295170																				Om001G040720	
N12.HOG0006630	OG0002671	n5		Ag002G175640																				Om008G334090	
N12.HOG0006631	OG0002671	n12		Ag007G652750																					
N12.HOG0006632	OG0002672	n1		Ag007G649110																				Om007G315760	
N12.HOG0006633	OG0002673	n2		Ag002G153140, Ag002G155800																				Om008G343790	
N12.HOG0006634	OG0002673	n28		Ag004G321190																				Om005G195110	
N12.HOG0006635	OG0002674	n0		Ag002G142020																				Om002G074280	
N12.HOG0006636	OG0002675	n3		Ag006G564010																				Om001G006840	
N12.HOG0006637	OG0002675	n26		Ag002G130110																				Om008G355470	
N12.HOG0006638	OG0002676	n1		Ag001G043400																				Om003G104840	
N12.HOG0006639	OG0002676	n24		Ag005G426920																					
N12.HOG0006640	OG0002677	n2		Ag004G333650																					
N12.HOG0006641	OG0002677	n19		Ag008G716950																					
N12.HOG0006642	OG0002678	n1																						Om003G104450	
N12.HOG0006643	OG0002678	n23		Ag005G431360																				Om002G073220	
N12.HOG0006644	OG0002678	n34		Ag001G038520																				Om003G103880	
N12.HOG0006645	OG0002679	n2		Ag005G436190																				Om002G071590	
N12.HOG0006646	OG0002680	n23		Ag005G436570																				Om002G071470	
N12.HOG0006647	OG0002681	n1		Ag002G203420																				Om008G320940	
N12.HOG0006648	OG0002681	n36		Ag001G095220																				Om003G126960	
N12.HOG0006649	OG0002682	n2		Ag001G090320																				Om003G123490	
N12.HOG0006650	OG0002682	n6		Ag002G196570																				Om008G325580	
N12.HOG0006651	OG0002683	n3		Ag002G192880																				Om008G327210, Om008G327190, Om008G327200	
N12.HOG0006652	OG0002683	n32		Ag001G086130																					
N12.HOG0006653	OG0002684	n2		Ag002G191430																				Om008G327800	
N12.HOG0006654	OG0002684	n30		Ag001G084410																				Om003G120460	
N12.HOG0006655	OG0002685	n20		Ag005G478350																				Om002G051330	
N12.HOG0006656	OG0002686	n1		Ag006G497200																				Om004G173370	
N12.HOG0006657	OG0002686	n31		Ag007G620320																				Om007G299070	
N12.HOG0006658	OG0002687	n1		Ag003G278210																				Om001G029770	
N12.HOG0006659	OG0002687	n21		Ag008G711700																				Om006G245030	
N12.HOG0006660	OG0002688	n1		Ag001G051010																				Om006G267570	
N12.HOG0006661	OG0002688	n27		Ag008G710570																				Om006G245440	
N12.HOG0006662	OG0002689	n22																						Om006G245930, Om006G245950	
N12.HOG0006663	OG0002690	n45		Ag001G052100																				Om006G267000	
N12.HOG0006664	OG0002690	n46		Ag008G709190																				Om006G245960	
N12.HOG0006665	OG0002691	n1		Ag001G057150																				Om006G261800	
N12.HOG0006666	OG0002691	n26		Ag008G729520																				Om006G234180	
N12.HOG0006667	OG0002692	n1		Ag006G517290																				Om004G157620	
N12.HOG0006668	OG0002692	n33		Ag004G297870																				Om005G178060	
N12.HOG0006669	OG0002693	n4		Ag004G300690																				Om005G180250	
N12.HOG0006670	OG0002693	n18		Ag007G599460																				Om004G160520	
N12.HOG0006671	OG0002694	n1		Ag007G586620																				Om007G293050	
N12.HOG0006672	OG0002695	n1		Ag007G590860																				Om007G280230	
N12.HOG0006673	OG0002695	n27		Ag004G304820																				Om005G183210	
N12.HOG0006674	OG0002696	n2		Ag004G307550																				Om005G185640	
N12.HOG0006675	OG0002696	n29		Ag007G595170																				Om007G283290	
N12.HOG0006676	OG0002697	n1		Ag005G478610																				Om002G051150	
N12.HOG0006677	OG0002697	n26																						Om002G051140	
N12.HOG0006678	OG0002698	n1		Ag005G487860																				Om002G044740	
N12.HOG0006679	OG0002698	n25		Ag007G625240																				Om007G297130	
N12.HOG0006680	OG0002699	n1		Ag005G487790																				Om004G156870, Om002G044820	
N12.HOG0006681	OG0002699	n48		Ag007G625360																				Om007G297080	
N12.HOG0006682	OG0002700	n29		Ag005G486370																				Om002G045560	
N12.HOG0006683	OG0002701	n0		Ag005G480350																				Om002G049880	
N12.HOG0006684	OG0002702	n1		Ag001G080680																				Om006G250810	
N12.HOG0006685	OG0002702	n25		Ag002G186550																				Om008G329930	
N12.HOG0006686	OG0002703	n21		Ag007G580890, Ag005G412790																				Om002G085030, Om007G290770	
N12.HOG0006687	OG0002704	n1		Ag002G170810																				Om008G336140	
N12.HOG0006688	OG0002704	n30		Ag001G072420																					
N12.HOG0006689	OG0002704	n49																						Om006G254790	
N12.HOG0006690	OG0002705	n2		Ag001G074810																				Om006G253600	
N12.HOG0006691	OG0002705	n49		Ag002G177830																					
N12.HOG0006692	OG0002706	n1		Ag003G211550																				Om004G131710	
N12.HOG0006693	OG0002706	n26		Ag004G324880																				Om005G197250	
N12.HOG0006694	OG0002707	n1		Ag003G236430																				Om004G141160	
N12.HOG0006695	OG0002707	n25		Ag004G328740																				Om005G199470	
N12.HOG0006696	OG0002708	n2		Ag003G226350																				Om004G137980	
N12.HOG0006697	OG0002708	n26		Ag004G332470																				Om005G201610	
N12.HOG0006698	OG0002709	n2		Ag003G219290																				Om004G135410	
N12.HOG0006699	OG0002709	n27		Ag004G336630																				Om005G203530	
N12.HOG0006700	OG0002710	n1		Ag004G340810																				Om005G205410	
N12.HOG0006701	OG0002710	n26		Ag004G343040																				Om005G206380	
N12.HOG0006702	OG0002711	n22		Ag003G242850																				Om004G144560	
