HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N15.HOG0002030	OG0000085	n29									XP_013594617.1, XP_013607520.1, XP_013617709.1														
N15.HOG0002031	OG0000085	n32																	CP29_g22117_DN1_SP0_c.t1						
N15.HOG0002032	OG0000085	n38									XP_013589148.1														XP_018435407.1
N15.HOG0002033	OG0000085	n42									XP_013614248.1														
N15.HOG0002034	OG0000085	n44									XP_013624869.1														
N15.HOG0002035	OG0000085	n53									XP_013617268.1														
N15.HOG0002036	OG0000085	n59								XP_013668679.1	XP_013601585.1, XP_013608084.1														
N15.HOG0002037	OG0000085	n73									XP_013632913.1, XP_013629110.1														
N15.HOG0002038	OG0000085	n78																	CP29_g22118_DN1_SP0_c.t1						
N15.HOG0002039	OG0000085	n86								XP_048630868.1															
N15.HOG0002040	OG0000085	n88									XP_013617395.1								CP7_g44433_DN3_SP0_c.t1						XP_018466084.1
N15.HOG0002041	OG0000085	n107								XP_048609202.1, XP_048633027.1															XP_018473822.1, XP_018473825.1, XP_018459307.1
N15.HOG0002042	OG0000085	n114								XP_013674157.1	XP_013594540.1														XP_018448829.1
N15.HOG0002043	OG0000085	n120								XP_013673820.1	XP_013608254.1, XP_013617372.1, XP_013607891.1	XP_033148503.1													
N15.HOG0002044	OG0000085	n125								XP_013650723.1, XP_048596508.1	XP_013601144.1, YP_004927454.1														
N15.HOG0002045	OG0000085	n139								XP_048621660.1, XP_022567954.1	XP_013624504.1								CP15_g35533_DN1_SP0_c.t1			XP_024006448.1			
N15.HOG0002046	OG0000085	n145								XP_048611969.1	XP_013617589.1, XP_013617549.1	XP_033129336.1													
N15.HOG0002047	OG0000085	n164									XP_013639484.1, XP_013617588.1, XP_013589056.1								CP14_g22980_DN1_SP0_c.t1			XP_024013061.1			XP_018480059.1
N15.HOG0002048	OG0000085	n193									XP_013632932.1														XP_018454140.1
N15.HOG0002049	OG0000085	n195									XP_013617219.1														XP_018459367.1
N15.HOG0002050	OG0000085	n208										XP_033133837.1													
N15.HOG0002051	OG0000085	n248									XP_013615286.1														
N15.HOG0002052	OG0000086	n0								XP_048596830.1, XP_013654149.2, XP_048596828.1, XP_048596826.1, XP_048596831.1, XP_048596838.1, XP_048596825.1, XP_013670270.2, XP_048625411.1, XP_048625797.1, XP_048624818.1, XP_048624742.1, XP_048623032.1, XP_048624743.1, XP_048625421.1, XP_013670272.1, XP_048625417.1, XP_048596836.1, XP_048596827.1, XP_048596835.1, XP_013654809.1, XP_048596829.1, XP_048596834.1, XP_048596833.1, XP_048596839.1, XP_013654148.2, XP_048596832.1, XP_048596823.1, XP_013654807.2, XP_048596837.1, XP_013654814.2, XP_048596824.1	XP_013610622.1, XP_013610543.1, XP_013610576.1, XP_013610675.1, XP_013610335.1, XP_013607248.1, XP_013607956.1, XP_013607251.1, XP_013607249.1, XP_013610623.1, XP_013607250.1, XP_013610669.1	XP_033135741.1, XP_033136271.1, XP_033135743.1, XP_009124087.2, XP_009124650.2, XP_033135477.1, XP_033135744.1, XP_033135687.1, XP_033136269.1, XP_009124058.2, XP_033135742.1, XP_033136268.1, XP_033136272.1, XP_033135685.1, XP_033135749.1, XP_033135747.1, XP_033135746.1, XP_033136270.1, XP_033135748.1, XP_033134284.1, XP_033134283.1, XP_033135684.1, XP_033135688.1, XP_033135686.1, XP_033134282.1							CP18_g12051_DN1_SP0_c.t1			XP_006408761.1, XP_006408760.1, XP_006408781.1, XP_006408766.1, XP_024016075.1, XP_006408779.2, XP_006408769.1, XP_006408773.1, XP_006408774.1, XP_006408775.1, XP_006408759.1, XP_006408777.1, XP_006408780.1, XP_006408778.1, XP_006408763.1, XP_006408768.1, XP_006408765.1, XP_024015891.1, XP_006408757.1, XP_006408758.1			XP_018459460.1, XP_018459458.1, XP_018459461.1, XP_018459459.1, XP_018458874.1, XP_018458876.1, XP_018465641.1, XP_018465640.1, XP_018458875.1, XP_018458873.1
N15.HOG0002053	OG0000087	n4																				XP_006404194.1			
N15.HOG0002054	OG0000087	n6								XP_022562884.1	XP_013598457.1	XP_009150907.1							CP2_g48308_DN3_SP8_c.t1			XP_006394642.1			XP_018477697.1, XP_018484582.1
N15.HOG0002055	OG0000087	n30								XP_013744215.1, XP_048609898.1, XP_013748897.2, XP_048630422.1, XP_013748912.1	XP_013637001.1, XP_013636732.1	XP_009141007.2, XP_009144365.1							CP4_g25793_DN3_SP8_c.t1			XP_006410012.1			XP_018440871.1
N15.HOG0002056	OG0000087	n72								XP_013647839.1, XP_013642755.1, XP_013706649.2, XP_013642584.1, XP_048606695.1	XP_013629087.1, XP_013629292.1	XP_009151388.1													XP_018492627.1
N15.HOG0002057	OG0000087	n81										XP_009150241.1													XP_018440532.1
N15.HOG0002058	OG0000087	n83								XP_013642908.2	XP_013629400.1														
N15.HOG0002059	OG0000087	n95								XP_013711754.2		XP_009149954.2, XP_009150568.2							CP3_g14713_DN3_SP4_c.t1						
N15.HOG0002060	OG0000087	n105																				XP_006404432.1, XP_006404433.1			
N15.HOG0002061	OG0000087	n118								XP_013727135.1, XP_013668012.1	XP_013611442.1	XP_009121863.1							CP11_g32707_DN3_SP8_c.t1			XP_006399740.1			XP_018446020.1, XP_018476501.1
N15.HOG0002062	OG0000087	n146								XP_048636624.1, XP_022571399.1, XP_013692248.1	XP_013636563.1	XP_018514901.1							CP4_g25265_DN3_SP6_c.t1			XP_006410628.1			XP_018434101.1
N15.HOG0002063	OG0000087	n168								XP_048623521.1, XP_013730319.2, XP_048615524.1, XP_048595999.1, XP_013685704.1, XP_013723718.1, XP_048637415.1	XP_013612217.1, XP_013620476.1, XP_013598244.1	XP_009123590.1, XP_009113926.1, XP_009101721.2							CP13_g20168_DN3_SP8_c.t1			XP_006403108.1			XP_018439894.1, XP_018457306.1, XP_018456689.1, XP_018483831.1
N15.HOG0002064	OG0000087	n204								XP_013735145.1, XP_013671115.1, XP_013717468.1, XP_013737534.1	XP_013598013.1, XP_013621920.1, XP_013598364.1	XP_009134084.2, XP_009108485.1, XP_009137158.2							CP6_g6768_DN3_SP8_c.t1			XP_006413842.1			XP_018451489.1, XP_018470360.1, XP_018484782.1
N15.HOG0002065	OG0000087	n252								XP_013702315.1, XP_013717905.1	XP_013592047.1	XP_009106234.1							CP9_g29223_DN3_SP8_c.t1			XP_006390273.1			XP_018463490.1, XP_018446239.1
N15.HOG0002066	OG0000088	n14								XP_013744164.1, XP_048633769.1, XP_013662951.2	XP_013603553.1	XP_009140910.1, XP_009140909.1, XP_009144708.1, XP_018509698.1													XP_018483277.1, XP_018482085.1
N15.HOG0002067	OG0000088	n32								XP_013684409.1, XP_013738446.1, XP_013655528.2, XP_013724542.3	XP_013630830.1, XP_013634451.1	XP_033132378.1, XP_009145790.1													
N15.HOG0002068	OG0000088	n47								XP_013691478.1, XP_013642657.2	XP_013629613.1	XP_009149894.1										XP_006404361.1			XP_018441615.1
N15.HOG0002069	OG0000088	n54								XP_013696082.2, XP_048604148.1, XP_048596586.1, XP_013640522.2, XP_013682377.2, XP_013732525.1, XP_048600910.1, XP_013663313.2, XP_013682378.2	XP_013613460.1, XP_013612884.1, XP_013626980.1, XP_013626981.1, XP_013626984.1, XP_013610320.1, XP_013626983.1, XP_013626986.1, XP_013630073.1	XP_009113892.3, XP_009131995.2, XP_009116363.1, XP_033142283.1										XP_006398111.1, XP_006398110.2			XP_018436160.1, XP_018443675.1, XP_018475641.1, XP_018476975.1, XP_018442302.1, XP_018442307.1, XP_018460254.1
N15.HOG0002070	OG0000088	n87																							XP_018434208.1
N15.HOG0002071	OG0000088	n88																				XP_006404364.1			
N15.HOG0002072	OG0000088	n99								XP_022570880.1, XP_013681867.2		XP_009119422.1										XP_024011698.1			
N15.HOG0002073	OG0000088	n133								XP_013686818.1	XP_013593337.1														XP_018439296.1
N15.HOG0002074	OG0000088	n139									XP_013612192.1														
N15.HOG0002075	OG0000088	n152																	CP8_g52786_DN3_SP0_c.t1						
N15.HOG0002076	OG0000088	n160								XP_048628255.1, XP_048607523.1															
N15.HOG0002077	OG0000088	n196								XP_048605729.1	XP_013628392.1	XP_009150032.2													XP_018436152.1
N15.HOG0002078	OG0000088	n203																							XP_018476976.1
N15.HOG0002079	OG0000088	n211								XP_013666868.1, XP_013647817.1	XP_013629254.1	XP_018508112.1										XP_006404412.1			XP_018440736.1
N15.HOG0002080	OG0000088	n225								XP_013667304.2, XP_013703852.2	XP_013627653.1, XP_013607358.1	XP_009131797.1, XP_009120802.1										XP_024011446.1			XP_018474898.1, XP_018446823.1
N15.HOG0002081	OG0000088	n256								XP_048637102.1, XP_013686530.2	XP_013631070.1	XP_033147614.1, XP_009143939.1													
N15.HOG0002082	OG0000088	n274																				XP_024013720.1			
N15.HOG0002083	OG0000089	n7								XP_013738692.2, XP_013680302.1, XP_013715593.1, XP_022570770.1, XP_048603560.1, XP_013678548.1	XP_013629368.1, XP_013611822.1, XP_013620685.1	XP_009131124.2, XP_033138402.1, XP_009125344.2										XP_006399464.1			XP_018476330.1, XP_018445204.1, XP_018471220.1
N15.HOG0002084	OG0000089	n38								XP_013685761.1	XP_013591456.1											XP_006405819.1			XP_018439577.1, XP_018439439.1
N15.HOG0002085	OG0000089	n71																							XP_018440679.1
N15.HOG0002086	OG0000089	n74								XP_013744099.1, XP_013749375.1, XP_048635593.1, XP_013641664.1, XP_013684896.1, NP_001302489.1, XP_013736468.1	XP_013608560.1, XP_013629201.1	XP_009135599.1										XP_006406564.1			XP_018492660.1
N15.HOG0002087	OG0000089	n91									XP_013586823.1	XP_018513774.1													XP_018492579.1
N15.HOG0002088	OG0000089	n120								XP_013750120.1, XP_022575481.1	XP_013587485.1	XP_009146646.1										XP_006407369.1			
N15.HOG0002089	OG0000089	n143																							XP_018477557.1, XP_018484829.1
N15.HOG0002090	OG0000089	n145								XP_013742857.1, XP_013737898.2	XP_013636835.1														
N15.HOG0002091	OG0000089	n153																				XP_006403657.1			
N15.HOG0002092	OG0000089	n173								XP_022560353.2												XP_006410952.1			
N15.HOG0002093	OG0000089	n187								XP_048600147.1	XP_013617448.1														
N15.HOG0002094	OG0000089	n190								XP_048631655.1, XP_048629514.1, XP_013723939.1, XP_013682352.1, XP_013704053.2, XP_013688694.1, XP_048636507.1	XP_013629514.1, XP_013636180.1, XP_013636515.1	XP_009133195.1, XP_009141678.2, XP_033147982.1													XP_018476215.1, XP_018441209.1
N15.HOG0002095	OG0000089	n205								XP_013678304.2, XP_013661150.2	XP_013605218.1	XP_009116071.1													
N15.HOG0002096	OG0000089	n214								XP_013710228.1, XP_048604587.1, XP_013657096.2, XP_013670085.1	XP_013616445.1, XP_013621124.1	XP_033139189.1													XP_018457747.1
N15.HOG0002097	OG0000089	n221										XP_009150339.2													XP_018467889.1
N15.HOG0002098	OG0000089	n231								XP_022568928.1, XP_013716687.1															
N15.HOG0002099	OG0000089	n235								XP_013703107.1	XP_013623319.1														
N15.HOG0002100	OG0000089	n243																				XP_006400969.1			
N15.HOG0002101	OG0000089	n248																				XP_006418890.1			
N15.HOG0002102	OG0000089	n264								XP_013642751.1	XP_013623141.1	XP_009150245.1													
N15.HOG0002103	OG0000089	n269								XP_048608166.1	XP_013607279.1														
N15.HOG0002104	OG0000089	n270								XP_013704295.1		XP_009120445.1													
N15.HOG0002105	OG0000089	n271																							XP_018491443.1
N15.HOG0002106	OG0000089	n272									XP_013622031.1														XP_018442005.1
N15.HOG0002107	OG0000090	n3								XP_013642020.1, XP_013729969.1	XP_013628560.1	XP_009149503.1							CP7_g45746_DN3_SP0_c.t1			XP_006416426.1			XP_018435343.1
N15.HOG0002108	OG0000090	n55								XP_013648765.1, XP_013721160.1, XP_013702919.2, XP_013717976.1, XP_013693443.1, XP_022551927.1	XP_013591920.1, XP_013588434.1, XP_013616229.1	XP_009104691.1, XP_009106248.2, XP_009128146.1										XP_006390250.1			XP_018446355.1, XP_018446357.1, XP_018446912.1, XP_018446910.1, XP_018448900.1
N15.HOG0002109	OG0000090	n97								XP_048617030.1, XP_013675129.2, XP_048637955.1, XP_013746882.2	XP_013590802.1, XP_013590715.1	XP_009147939.1, XP_033128831.1							CP1_g38197_DN2_SP0_c.t1, CP1_g38202_DN3_SP0_c.t1			XP_006393304.1			XP_018485425.1
N15.HOG0002110	OG0000090	n162																				XP_006402629.2			
N15.HOG0002111	OG0000090	n239								XP_013713419.1, XP_013691588.1	XP_013610618.1	XP_033136464.1										XP_006395735.1			XP_018455246.1
N15.HOG0002112	OG0000090	n252								XP_013685705.1, XP_022560926.1, XP_048630146.1, XP_013730312.2	XP_013620477.1	XP_009123589.1							CP17_g5790_DN3_SP0_c.t1						XP_018439895.1
N15.HOG0002113	OG0000091	n4								XP_048627377.1, XP_048615316.1, XP_048624700.1, XP_048596203.1, XP_048633150.1, XP_048637987.1, XP_048593296.1, XP_048634089.1, XP_013650774.2, XP_048634942.1, XP_048635057.1, XP_048593286.1, XP_048598143.1, XP_048634898.1, XP_048635047.1, XP_048627327.1, XP_048599218.1, XP_048620809.1, XP_048596530.1, XP_048596381.1, XP_048595299.1, XP_048593449.1, XP_048593421.1, XP_048593397.1, XP_048633148.1, XP_048627318.1, XP_022575874.2, XP_048634850.1, XP_048637539.1, XP_048637588.1, XP_048637591.1, XP_048635079.1, XP_048633071.1, XP_048627556.1, XP_048627330.1, XP_048591402.1, XP_048596288.1, XP_022547659.2		XP_033142439.1, XP_033134834.1, XP_033139200.1, XP_033147182.1, XP_033137728.1, XP_033131051.1, XP_033129377.1, XP_033140597.1, XP_033128916.1, XP_033138753.1, XP_033148509.1, XP_033143363.1							CP18_g12036_DN3_SP0_c.t1						
N15.HOG0002114	OG0000091	n97								XP_048593297.1, XP_048593705.1, XP_022545742.2, XP_048599114.1, XP_022547657.2, XP_022562419.2, XP_048620428.1, XP_048633438.1, XP_048633226.1, XP_048618496.1, XP_048596983.1, XP_048591399.1, XP_048633033.1, XP_048594579.1, XP_048627329.1, XP_048604790.1, XP_048611766.1, XP_048611816.1, XP_048610908.1, XP_048619916.1, XP_048605058.1, XP_048637516.1, XP_048600324.1, XP_048627376.1, XP_048599718.1, XP_048623586.1, XP_048614765.1, XP_048622838.1, XP_048604838.1, XP_048606406.1, XP_048593183.1, XP_048622543.1, XP_048633151.1, XP_048634899.1, XP_048606392.1, XP_048619743.1, XP_022557497.2, XP_048623432.1, XP_048594718.1, XP_048627320.1, XP_048630477.1, XP_048599438.1, XP_048635272.1, XP_048593298.1, XP_048615324.1, XP_048597000.1, XP_048635222.1, XP_048597541.1, XP_048618470.1, XP_048592012.1, XP_048625213.1, XP_048634093.1, XP_048637131.1, XP_048591776.1, XP_048596856.1, XP_048594535.1, XP_013749125.2, XP_022565263.2, XP_048600327.1, XP_048606391.1, XP_013675098.2, XP_048618789.1, XP_048622294.1, XP_048618498.1, XP_048610648.1, XP_048633437.1, XP_048627562.1, XP_048596853.1, XP_048590731.1, XP_022547658.2, XP_013752544.3, XP_048593186.1, XP_048593323.1, XP_048618479.1, XP_048622556.1, XP_048593246.1, XP_013651724.2, XP_048593303.1, XP_048615320.1, XP_022573140.2, XP_048593310.1, XP_048633232.1, XP_048595900.1, XP_048638628.1, XP_048596383.1, XP_048623307.1, XP_048606289.1, XP_013725772.2	XP_013616988.1, XP_013639594.1, XP_013607638.1, XP_013632442.1	XP_033137946.1, XP_033148506.1, XP_033132966.1, XP_033137727.1, XP_033133706.1, XP_033130644.1, XP_033138320.1, XP_033134828.1, XP_033135499.1, XP_033134512.1, XP_033147054.1, XP_033129517.1, XP_033143445.1, XP_033146393.1, XP_033143677.1, XP_033139198.1, XP_033136415.1, XP_033134353.1, XP_033138755.1, XP_033141149.1, XP_033143319.1, XP_033128894.1, XP_033130640.1, XP_033143668.1, XP_033141419.1, XP_033133993.1, XP_033137249.1, XP_033138754.1, XP_033138330.1, XP_033140612.1, XP_033147189.1, XP_033129542.1, XP_033138315.1, XP_033143504.1, XP_033133746.1, XP_033148508.1, XP_033143443.1, XP_033129516.1, XP_033146386.1, XP_033143320.1, XP_033141422.1, XP_033137941.1, XP_033130638.1, XP_033134506.1, XP_033137725.1, XP_033138287.1, XP_033147048.1, XP_033133699.1, XP_033141217.1, XP_033145272.1, XP_033147178.1, XP_033129433.1, XP_033138180.1, XP_033133992.1, XP_033147184.1, XP_033139199.1, XP_033143447.1, XP_033140621.1, XP_033134045.1, XP_033138337.1, XP_033143514.1, XP_033129559.1							CP3_g15860_DN3_SP0_c.t1, CP3_g15889_DN3_SP0_c.t1, CP2_g49990_DN3_SP0_c.t1, CP8_g52261_DN2_SP0_c.t1, CP8_g52260_DN2_SP0_c.t1, CP8_g52279_DN3_SP0_c.t1, CP18_g11648_DN3_SP0_c.t1, CP3_g15893_DN3_SP0_c.t1, CP3_g15864_DN3_SP0_c.t1, CP1_g38916_DN3_SP0_c.t1, CP2_g49989_DN3_SP0_c.t1, CP4_g26258_DN1_SP0_c.t1, CP4_g26257_DN3_SP0_c.t1						
N15.HOG0002115	OG0000093	n7								XP_048634291.1, XP_013691599.1, XP_013728903.1, XP_013691684.1	XP_013632132.1, XP_013632130.1, XP_013591322.1	XP_009138966.1, XP_009138965.1							CP3_g13515_DN3_SP0_c.t1						XP_018484517.1, XP_018484516.1, XP_018460880.1, XP_018444673.1
N15.HOG0002116	OG0000093	n37								XP_048615753.1, XP_013652010.2, XP_048593043.1, XP_013652011.2	XP_013590451.1, XP_013590745.1	XP_009104130.1							CP3_g13516_DN3_SP0_c.t1						XP_018444347.1, XP_018444560.1, XP_018444372.1, XP_018444331.1
N15.HOG0002117	OG0000093	n70																				XP_006393541.2, XP_006393537.1			XP_018464228.1, XP_018461594.1, XP_018460536.1, XP_018449905.1
N15.HOG0002118	OG0000093	n79									XP_013589366.1								CP3_g14024_DN3_SP0_c.t1						
N15.HOG0002119	OG0000093	n96								XP_048593044.1	XP_013615611.1, XP_013589367.1, XP_013589365.1	XP_009104131.1													XP_018446270.1, XP_018444360.1, XP_018444506.1
N15.HOG0002120	OG0000093	n123																				XP_024014492.1			
N15.HOG0002121	OG0000093	n140																				XP_024006522.1, XP_024006521.1			
N15.HOG0002122	OG0000093	n185								XP_048596501.1, XP_048597205.1, XP_048597208.1, XP_013659934.2	XP_013603307.1, XP_013600272.1, XP_013604009.1	XP_033136042.1, XP_009116516.1, XP_033136014.1										XP_006405456.2			XP_018488418.1
N15.HOG0002123	OG0000093	n207																	CP5_g3286_DN3_SP0_c.t1, CP37_g11362_DN3_SP0_c.t1, CP5_g3308_DN1_SP0_c.t1, CP5_g3309_DN3_SP0_c.t1, CP37_g11347_DN2_SP0_c.t1			XP_024014512.1			
N15.HOG0002124	OG0000093	n215								XP_022572075.2	XP_013588854.1	XP_033131129.1										XP_024012757.1			XP_018444359.1
N15.HOG0002125	OG0000094	n33								XP_013704180.2	XP_013624615.1														
N15.HOG0002126	OG0000094	n171								XP_048605619.1															
N15.HOG0002127	OG0000094	n248								XP_022567370.1															
N15.HOG0002128	OG0000096	n15								XP_013730536.2		XP_033136168.1, XP_033134192.1													
N15.HOG0002129	OG0000096	n18								XP_048599796.1	XP_013630204.1	XP_033134075.1							CP2_g49683_DN2_SP0_c.t1						XP_018438135.1
N15.HOG0002130	OG0000096	n34								XP_048620183.1, XP_048620181.1	XP_013594901.1								CP13_g19516_DN3_SP0_c.t1			XP_006395720.2			
N15.HOG0002131	OG0000096	n44																				XP_006395727.1, XP_006395717.2			
N15.HOG0002132	OG0000096	n75								XP_048604155.1, XP_048600124.1, XP_013674189.1, XP_048596675.1, XP_048630053.1	XP_013619910.1	XP_033139877.1, XP_033136459.1, XP_033141183.1													XP_018435698.1
N15.HOG0002133	OG0000096	n90								XP_048631311.1, XP_013689048.2		XP_018512146.1													
N15.HOG0002134	OG0000096	n146								XP_048603802.1	XP_013613462.1											XP_024004738.1			
N15.HOG0002135	OG0000096	n162																							XP_018455183.1
N15.HOG0002136	OG0000096	n166								XP_022543895.1		XP_009149053.2							CP13_g20039_DN3_SP0_c.t1						XP_018472848.1
N15.HOG0002137	OG0000096	n179								XP_048605333.1, XP_022571361.1	XP_013623925.1, XP_013617650.1	XP_033139970.1							CP13_g20034_DN3_SP0_c.t1, CP13_g20036_DN3_SP0_c.t1			XP_006398175.2			XP_018483784.1, XP_018473636.1, XP_018473635.1
