HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N10.HOG0006265	OG0002093	n4													evm.model.RL_1.2726.1.687c87f0		CARHR105430								
N10.HOG0006266	OG0002093	n30													evm.model.RL_2.2948		CARHR242520								
N10.HOG0006267	OG0002094	n7															CARHR242900								
N10.HOG0006268	OG0002094	n13															CARHR242890								
N10.HOG0006269	OG0002095	n1													evm.model.RL_1.2906		CARHR293600								
N10.HOG0006270	OG0002095	n26													evm.model.RL_2.3053		CARHR243610								
N10.HOG0006271	OG0002096	n1													evm.model.RL_3.655		CARHR054910								
N10.HOG0006272	OG0002096	n29													evm.model.RL_5.796		CARHR009320								
N10.HOG0006273	OG0002097	n1													evm.model.RL_3.544		CARHR283880								
N10.HOG0006274	OG0002097	n27													evm.model.RL_5.876		CARHR010250								
N10.HOG0006275	OG0002098	n3													evm.model.RL_3.390		CARHR051870								
N10.HOG0006276	OG0002098	n28													evm.model.RL_3.436		CARHR052350								
N10.HOG0006277	OG0002099	n1													evm.model.RL_5.962		CARHR011180								
N10.HOG0006278	OG0002099	n25													evm.model.RL_3.405		CARHR051990								
N10.HOG0006279	OG0002100	n1															CARHR014250								
N10.HOG0006280	OG0002100	n33															CARHR145820								
N10.HOG0006281	OG0002101	n1													evm.model.RL_2.72		CARHR213700								
N10.HOG0006282	OG0002101	n18													evm.model.RL_7.2303		CARHR148500								
N10.HOG0006283	OG0002102	n27													evm.model.RL_1.708		CARHR082310								
N10.HOG0006284	OG0002103	n2													evm.model.RL_3.26		CARHR046400								
N10.HOG0006285	OG0002103	n19													evm.model.RL_2.193		CARHR212540								
N10.HOG0006286	OG0002104	n16													evm.model.RL_3.103		CARHR047340								
N10.HOG0006287	OG0002104	n17													evm.model.RL_3.105		CARHR047370								
N10.HOG0006288	OG0002104	n29													evm.model.RL_2.140		CARHR212940								
N10.HOG0006289	OG0002105	n1															CARHR013010								
N10.HOG0006290	OG0002105	n26													evm.model.RL_3.181		CARHR048420								
N10.HOG0006291	OG0002106	n1													evm.model.RL_3.261		CARHR049750								
N10.HOG0006292	OG0002106	n29															CARHR228950								
N10.HOG0006293	OG0002106	n32													evm.model.RL_5.1066		CARHR012310								
N10.HOG0006294	OG0002107	n1													evm.model.RL_7.704		CARHR166770								
N10.HOG0006295	OG0002107	n26													evm.model.RL_6.2220		CARHR136060								
N10.HOG0006296	OG0002108	n1															CARHR211620								
N10.HOG0006297	OG0002108	n24													evm.model.RL_1.807		CARHR083340								
N10.HOG0006298	OG0002109	n10													evm.model.RL_4.3331		CARHR211310								
N10.HOG0006299	OG0002109	n30													evm.model.RL_4.3226		CARHR210150								
N10.HOG0006300	OG0002109	n44													evm.model.RL_1.887.1.687c87eb		CARHR084210								
N10.HOG0006301	OG0002110	n2													evm.model.RL_1.892		CARHR084270								
N10.HOG0006302	OG0002110	n25													evm.model.RL_4.3207		CARHR210040								
N10.HOG0006303	OG0002111	n13													evm.model.RL_4.3114										
N10.HOG0006304	OG0002111	n46													evm.model.RL_1.934		CARHR084760								
N10.HOG0006305	OG0002112	n1													evm.model.RL_4.3039		CARHR208290								
N10.HOG0006306	OG0002112	n30													evm.model.RL_4.3041										
N10.HOG0006307	OG0002112	n31													evm.model.RL_1.984		CARHR085300								
N10.HOG0006308	OG0002113	n31													evm.model.RL_6.1071										
N10.HOG0006309	OG0002114	n1													evm.model.RL_2.2287		CARHR235420								
N10.HOG0006310	OG0002114	n26													evm.model.RL_8.1448		CARHR266670								
N10.HOG0006311	OG0002115	n9													evm.model.RL_2.2203		CARHR234470								
N10.HOG0006312	OG0002115	n34													evm.model.RL_8.1603		CARHR268460								
N10.HOG0006313	OG0002116	n1													evm.model.RL_8.1635		CARHR268820								
N10.HOG0006314	OG0002116	n30													evm.model.RL_2.2185		CARHR234270								
N10.HOG0006315	OG0002117	n6													evm.model.RL_4.2313		CARHR200360								
N10.HOG0006316	OG0002117	n30													evm.model.RL_5.3167		CARHR026800								
N10.HOG0006317	OG0002118	n1													evm.model.RL_4.1163		CARHR187550								
N10.HOG0006318	OG0002118	n24													evm.model.RL_4.2421		CARHR201550								
N10.HOG0006319	OG0002119	n7													evm.model.RL_4.2511		CARHR202580								
N10.HOG0006320	OG0002119	n30													evm.model.RL_4.1232		CARHR188500								
N10.HOG0006321	OG0002120	n1													evm.model.RL_4.1368		CARHR189960								
N10.HOG0006322	OG0002120	n30													evm.model.RL_4.2692		CARHR204490								
N10.HOG0006323	OG0002121	n1													evm.model.RL_8.2255		CARHR275570								
N10.HOG0006324	OG0002121	n27													evm.model.RL_4.2817		CARHR205830								
N10.HOG0006325	OG0002122	n1													evm.model.RL_4.49		CARHR173930								
N10.HOG0006326	OG0002122	n24													evm.model.RL_2.1287		CARHR223960								
N10.HOG0006327	OG0002123	n1													evm.model.RL_4.279.2.687c86cd		CARHR176460								
N10.HOG0006328	OG0002123	n25													evm.model.RL_2.1463		CARHR225940								
N10.HOG0006329	OG0002124	n1													evm.model.RL_4.292		CARHR176670								
N10.HOG0006330	OG0002125	n1													evm.model.RL_2.1566		CARHR227000								
N10.HOG0006331	OG0002125	n30													evm.model.RL_4.389		CARHR178220								
N10.HOG0006332	OG0002126	n1													evm.model.RL_8.415		CARHR252370								
N10.HOG0006333	OG0002126	n27													evm.model.RL_2.1635.1.687c86e3		CARHR227860								
N10.HOG0006334	OG0002127	n2													evm.model.RL_8.677		CARHR255520								
N10.HOG0006335	OG0002127	n29													evm.model.RL_2.1893		CARHR231190								
N10.HOG0006336	OG0002128	n1													evm.model.RL_8.718.1.687c8558		CARHR255980								
N10.HOG0006337	OG0002128	n30													evm.model.RL_5.2682.1.687c88bc		CARHR032170								
N10.HOG0006338	OG0002129	n2													evm.model.RL_8.797		CARHR260890								
N10.HOG0006339	OG0002129	n25													evm.model.RL_5.2572		CARHR033370								
N10.HOG0006340	OG0002130	n1													evm.model.RL_6.1208, evm.model.RL_4.334		CARHR126530, CARHR123860								
N10.HOG0006341	OG0002130	n26													evm.model.RL_6.1353										
N10.HOG0006342	OG0002131	n5													evm.model.RL_8.236		CARHR250330								
N10.HOG0006343	OG0002131	n37													evm.model.RL_5.124		CARHR001990								
N10.HOG0006344	OG0002131	n54													evm.model.RL_5.1090										
N10.HOG0006345	OG0002132	n28													evm.model.RL_1.2940		CARHR107740								
N10.HOG0006346	OG0002133	n2													evm.model.RL_2.3081, evm.model.RL_2.3082		CARHR243950								
N10.HOG0006347	OG0002134	n1													evm.model.RL_2.3131		CARHR244410								
N10.HOG0006348	OG0002134	n33													evm.model.RL_1.2969		CARHR108360								
N10.HOG0006349	OG0002135	n5													evm.model.RL_1.3042		CARHR109210								
N10.HOG0006350	OG0002135	n27													evm.model.RL_2.3196		CARHR245170								
N10.HOG0006351	OG0002136	n1													evm.model.RL_6.31		CARHR112090								
N10.HOG0006352	OG0002136	n25													evm.model.RL_2.3444		CARHR247880								
N10.HOG0006353	OG0002137	n3															CARHR262810								
N10.HOG0006354	OG0002137	n31															CARHR262760								
N10.HOG0006355	OG0002138	n1													evm.model.RL_6.1522, evm.model.RL_1.2915		CARHR128430								
N10.HOG0006356	OG0002138	n27													evm.model.RL_6.1521		CARHR128410, CARHR128420								
N10.HOG0006357	OG0002139	n1													evm.model.RL_5.2299		CARHR036230								
N10.HOG0006358	OG0002139	n29													evm.model.RL_4.589		CARHR181040								
N10.HOG0006359	OG0002140	n19													evm.model.RL_8.756		CARHR256510								
N10.HOG0006360	OG0002140	n21													evm.model.RL_8.757		CARHR256440								
N10.HOG0006361	OG0002140	n47															CARHR032790								
N10.HOG0006362	OG0002141	n1													evm.model.RL_2.886		CARHR219690								
N10.HOG0006363	OG0002141	n25													evm.model.RL_1.2290		CARHR099870								
N10.HOG0006364	OG0002142	n1													evm.model.RL_7.63		CARHR173320								
N10.HOG0006365	OG0002142	n33													evm.model.RL_6.2954		CARHR143430								
N10.HOG0006366	OG0002143	n1															CARHR173280								
N10.HOG0006367	OG0002143	n22													evm.model.RL_6.2946		CARHR143340								
N10.HOG0006368	OG0002144	n29													evm.model.RL_6.2378		CARHR137650								
N10.HOG0006369	OG0002144	n32													evm.model.RL_6.2379		CARHR137660								
N10.HOG0006370	OG0002145	n2													evm.model.RL_6.2332		CARHR137160								
N10.HOG0006371	OG0002145	n31													evm.model.RL_7.552		CARHR168340								
N10.HOG0006372	OG0002146	n1													evm.model.RL_7.1885		CARHR151470								
N10.HOG0006373	OG0002146	n24													evm.model.RL_4.1457		CARHR190950								
N10.HOG0006374	OG0002147	n1													evm.model.RL_8.2064		CARHR273480, CARHR273460								
N10.HOG0006375	OG0002148	n46													evm.model.RL_8.2044		CARHR273120								
N10.HOG0006376	OG0002148	n53													evm.model.RL_7.1736		CARHR154850								
N10.HOG0006377	OG0002149	n9													evm.model.RL_7.1553		CARHR156980								
N10.HOG0006378	OG0002149	n10													evm.model.RL_7.1554										
N10.HOG0006379	OG0002149	n25													evm.model.RL_8.2388		CARHR276930								
N10.HOG0006380	OG0002150	n2													evm.model.RL_7.1384		CARHR159150								
N10.HOG0006381	OG0002150	n40													evm.model.RL_8.2729		CARHR280380								
N10.HOG0006382	OG0002151	n1													evm.model.RL_8.2781		CARHR280940								
N10.HOG0006383	OG0002151	n32													evm.model.RL_1.3025		CARHR109040								
N10.HOG0006384	OG0002152	n3													evm.model.RL_8.84		CARHR248780								
N10.HOG0006385	OG0002152	n16													evm.model.RL_8.2888		CARHR000530								
N10.HOG0006386	OG0002153	n1													evm.model.RL_8.2879		CARHR000630								
N10.HOG0006387	OG0002153	n25													evm.model.RL_8.67		CARHR248670								
N10.HOG0006388	OG0002154	n1													evm.model.RL_4.459		CARHR179160								
N10.HOG0006389	OG0002154	n30													evm.model.RL_5.245		CARHR003230								
N10.HOG0006390	OG0002155	n1													evm.model.RL_4.500		CARHR179720								
N10.HOG0006391	OG0002155	n29													evm.model.RL_5.275		CARHR003550								
N10.HOG0006392	OG0002156	n11													evm.model.RL_6.1404, evm.model.RL_6.1405		CARHR127210, CARHR127220								
N10.HOG0006393	OG0002157	n2													evm.model.RL_6.1327		CARHR126190								
N10.HOG0006394	OG0002157	n29													evm.model.RL_5.381		CARHR004700								
N10.HOG0006395	OG0002158	n2													evm.model.RL_2.2274_evm.model.RL_2.2275.2.687c99fb		CARHR235310								
N10.HOG0006396	OG0002158	n32															CARHR235320								
N10.HOG0006397	OG0002159	n1													evm.model.RL_1.179		CARHR076630								
N10.HOG0006398	OG0002159	n35													evm.model.RL_4.2016		CARHR197070								
N10.HOG0006399	OG0002160	n1													evm.model.RL_1.262		CARHR077450								
N10.HOG0006400	OG0002160	n36													evm.model.RL_4.1895		CARHR195720								
N10.HOG0006401	OG0002161	n19													evm.model.RL_4.974		CARHR185250								
N10.HOG0006402	OG0002161	n41													evm.model.RL_1.376		CARHR078830								
N10.HOG0006403	OG0002162	n1													evm.model.RL_1.2259.1.687c87ef		CARHR099540								
N10.HOG0006404	OG0002162	n29													evm.model.RL_1.545		CARHR080620								
N10.HOG0006405	OG0002163	n2													evm.model.RL_1.611		CARHR081290								
N10.HOG0006406	OG0002163	n53															CARHR081280								
N10.HOG0006407	OG0002164	n2															CARHR182410								
N10.HOG0006408	OG0002164	n21													evm.model.RL_1.619		CARHR081380								
N10.HOG0006409	OG0002165	n4													evm.model.RL_4.2275.2.687c86d8		CARHR199950								
N10.HOG0006410	OG0002165	n38													evm.model.RL_1.766		CARHR082880								
N10.HOG0006411	OG0002166	n1													evm.model.RL_7.731		CARHR166260								
N10.HOG0006412	OG0002166	n29													evm.model.RL_6.2158		CARHR135460								
N10.HOG0006413	OG0002167	n24													evm.model.RL_6.2066		CARHR134410								
N10.HOG0006414	OG0002168	n2													evm.model.RL_6.1675		CARHR130120								
N10.HOG0006415	OG0002168	n31													evm.model.RL_7.1150		CARHR162130								
N10.HOG0006416	OG0002169	n4													evm.model.RL_6.1970		CARHR133300								
N10.HOG0006417	OG0002169	n35													evm.model.RL_7.964		CARHR164090								
N10.HOG0006418	OG0002170	n2													evm.model.RL_5.1450										
N10.HOG0006419	OG0002170	n19													evm.model.RL_5.2329										
N10.HOG0006420	OG0002170	n24													evm.model.RL_3.2388		CARHR073640								
N10.HOG0006421	OG0002171	n1													evm.model.RL_5.1464		CARHR016670								
N10.HOG0006422	OG0002171	n30													evm.model.RL_3.2365.1.687c84be		CARHR073380								
N10.HOG0006423	OG0002172	n1													evm.model.RL_5.1466		CARHR016690								
N10.HOG0006424	OG0002172	n23													evm.model.RL_3.2363, evm.model.RL_3.2367		CARHR073360								
N10.HOG0006425	OG0002173	n41															CARHR016940								
N10.HOG0006426	OG0002174	n7													evm.model.RL_5.1761		CARHR019860								
N10.HOG0006427	OG0002174	n40													evm.model.RL_3.1909.1.687c84bd		CARHR068280								
N10.HOG0006428	OG0002175	n2													evm.model.RL_3.2064		CARHR070100								
N10.HOG0006429	OG0002175	n27													evm.model.RL_5.3649		CARHR021410								
N10.HOG0006430	OG0002176	n2													evm.model.RL_5.3508		CARHR022920								
N10.HOG0006431	OG0002176	n32													evm.model.RL_5.3507		CARHR022940, CARHR022930, CARHR022950								
N10.HOG0006432	OG0002177	n1													evm.model.RL_5.3465		CARHR023370								
N10.HOG0006433	OG0002177	n31													evm.model.RL_3.1512		CARHR064340								
N10.HOG0006434	OG0002178	n1													evm.model.RL_3.1443		CARHR063720								
N10.HOG0006435	OG0002178	n27													evm.model.RL_5.3428		CARHR023820								
N10.HOG0006436	OG0002179	n2													evm.model.RL_3.1143		CARHR060250								
N10.HOG0006437	OG0002179	n26													evm.model.RL_5.3175		CARHR026730								
N10.HOG0006438	OG0002181	n0													evm.model.RL_2.2962		CARHR242370								
N10.HOG0006439	OG0002182	n1													evm.model.RL_8.2196		CARHR274990								
N10.HOG0006440	OG0002182	n26													evm.model.RL_5.1234		CARHR014280								
N10.HOG0006441	OG0002183	n2													evm.model.RL_5.1193		CARHR013800								
N10.HOG0006442	OG0002183	n29													evm.model.RL_7.2420		CARHR146980								
N10.HOG0006443	OG0002184	n2													evm.model.RL_5.2899, evm.model.RL_7.2187		CARHR029740								
N10.HOG0006444	OG0002184	n33															CARHR012260								
N10.HOG0006445	OG0002185	n1													evm.model.RL_5.1061		CARHR012240								
N10.HOG0006446	OG0002185	n30													evm.model.RL_3.266		CARHR049830								
N10.HOG0006447	OG0002186	n2													evm.model.RL_3.400		CARHR051950								
N10.HOG0006448	OG0002186	n29													evm.model.RL_5.958		CARHR011150								
N10.HOG0006449	OG0002187	n3													evm.model.RL_5.836		CARHR009750								
N10.HOG0006450	OG0002187	n29													evm.model.RL_1.767		CARHR082890								
N10.HOG0006451	OG0002188	n23													evm.model.RL_3.287, evm.model.RL_5.414		CARHR005010								
N10.HOG0006452	OG0002188	n44													evm.model.RL_5.415		CARHR005030								
N10.HOG0006453	OG0002189	n3													evm.model.RL_1.1044		CARHR085930								
N10.HOG0006454	OG0002189	n37													evm.model.RL_4.2943		CARHR207210								
N10.HOG0006455	OG0002190	n2													evm.model.RL_1.976		CARHR085220								
N10.HOG0006456	OG0002190	n26													evm.model.RL_4.3055		CARHR208430								
N10.HOG0006457	OG0002191	n2													evm.model.RL_1.2010										
N10.HOG0006458	OG0002191	n23															CARHR096720, CARHR187320								
N10.HOG0006459	OG0002192	n5													evm.model.RL_7.2021		CARHR152960								
N10.HOG0006460	OG0002192	n27													evm.model.RL_4.1509		CARHR191390								
N10.HOG0006461	OG0002193	n10													evm.model.RL_3.25		CARHR192860, CARHR192840								
N10.HOG0006462	OG0002193	n18													evm.model.RL_4.1647_evm.model.RL_4.1648										
N10.HOG0006463	OG0002193	n33															CARHR193470								
N10.HOG0006464	OG0002194	n1													evm.model.RL_5.3982		CARHR045750								
N10.HOG0006465	OG0002194	n24													evm.model.RL_1.1196		CARHR087500								
