HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N8.HOG0003241	OG0000576	n0							Aa_G738650.h1.t1, Aa_G393970.h1.t1, Aa_G128910.h1.t1, Aa_G568230.h1.t1, Aa_G294760.h1.t1, Aa_G685360.h1.t1, Aa_G523510.h1.t1, Aa_G534820.h1.t1, Aa_G62780.h1.t1, Aa_G557960.h2.t1, Aa_G557960.h1.t1, Aa_G484680.h1.t1, Aa_G28980.h1.t1, Aa_G918460.h1.t1, Aa_G280260.h1.t1, Aa_G119320.h1.t1, Aa_G465730.h1.t1, Aa_G544350.h1.t1, Aa_G128690.h1.t1, Aa_G629940.h1.t1, Aa_G463460.h1.t1, Aa_G147280.h1.t1, Aa_G226940.h1.t1, Aa_G324620.h1.t1, Aa_G742910.h1.t1, Aa_G523130.h1.t1, Aa_G180560.h1.t1, Aa_G103710.h1.t1, Aa_G84070.h1.t1, Aa_G764170.h1.t1, Aa_G132150.h1.t1, Aa_G473930.h1.t1, Aa_G397010.h1.t1, Aa_G849930.h1.t1, Aa_G169620.h1.t1, Aa_G212900.h1.t1, Aa_G722130.h1.t1, Aa_G268900.h1.t1, Aa_G312660.h1.t1, Aa_G220150.h1.t1, Aa_G312650.h1.t1, Aa_G135280.h1.t1, Aa_G390340.h1.t1, Aa_G551680.h1.t1, Aa_G591020.h1.t1, Aa_G76920.h1.t1, Aa_G621350.h1.t1, Aa_G671090.h1.t1, Aa_G228900.h1.t1, Aa_G24890.h1.t1, Aa_G60140.h1.t1, Aa_G659210.h1.t1, Aa_G172850.h1.t1, Aa_G207490.h1.t1, Aa_G10420.h1.t1, Aa_G308550.h1.t1, Aa_G571700.h1.t1, Aa_G449510.h1.t1, Aa_G215130.h1.t1, Aa_G397910.h1.t1, Aa_G207400.h1.t1, Aa_G695860.h1.t1, Aa_G886970.h1.t1, Aa_G793560.h1.t1, Aa_G855770.h1.t1, Aa_G272270.h1.t1, Aa_G644080.h1.t1, Aa_G497890.h1.t1, Aa_G396940.h1.t1, Aa_G232470.h1.t1, Aa_G639830.h1.t1, Aa_G230230.h1.t1, Aa_G2840.h1.t1, Aa_G109830.h1.t1, Aa_G68660.h1.t1, Aa_G108770.h1.t1, Aa_G272270.h2.t1, Aa_G272270.h3.t1, Aa_G181870.h1.t1, Aa_G202240.h1.t1, Aa_G36520.h1.t1, Aa_G40880.h1.t1, Aa_G166110.h1.t1, Aa_G172530.h1.t1, Aa_G263550.h1.t1, Aa_G662350.h1.t1, Aa_G191840.h1.t1, Aa_G771680.h1.t1, Aa_G178760.h1.t1, Aa_G172690.h1.t1, Aa_G856980.h1.t1, Aa_G258040.h1.t1, Aa_G833600.h1.t1, Aa_G85770.h1.t1, Aa_G378290.h1.t1																
N8.HOG0003242	OG0000578	n1		Ag004G311890					Aa_G226620.h1.t1															Om005G188980	
N8.HOG0003243	OG0000578	n32		Ag004G369890					Aa_G89900.h1.t1															Om005G219910	
N8.HOG0003244	OG0000578	n58		Ag004G347080, Ag004G346890					Aa_G510870.h1.t1																
N8.HOG0003245	OG0000579	n52		Ag008G683520																				Om003G113910	
N8.HOG0003246	OG0000579	n63							Aa_G165220.h1.t1															Om007G318320	
N8.HOG0003247	OG0000580	n2		Ag002G198870																				Om008G323850	
N8.HOG0003248	OG0000580	n28		Ag007G626670, Ag002G198910, Ag002G199010, Ag002G198980																				Om008G323800, Om008G323780, Om008G323790, Om008G323750	
N8.HOG0003249	OG0000580	n47		Ag002G198930, Ag002G198970, Ag002G198920, Ag002G198900																				Om008G323810, Om008G323830	
N8.HOG0003250	OG0000580	n81		Ag002G199050					Aa_G100640.h1.t1, Aa_G100630.h1.t1															Om008G323740	
N8.HOG0003251	OG0000581	n1							Aa_G101260.h1.t1, Aa_G101270.h1.t1																
N8.HOG0003252	OG0000581	n39							Aa_G101300.h1.t1																
N8.HOG0003253	OG0000581	n40							Aa_G101290.h1.t1, Aa_G101280.h1.t1																
N8.HOG0003254	OG0000581	n80		Ag006G492390					Aa_G18680.h1.t1															Om004G176190, Om004G176200	
N8.HOG0003255	OG0000581	n88		Ag006G492380																				Om002G051720	
N8.HOG0003256	OG0000581	n92		Ag005G477850																				Om002G051710	
N8.HOG0003257	OG0000582	n6																						Om005G186340	
N8.HOG0003258	OG0000582	n40							Aa_G447580.h1.t1																
N8.HOG0003259	OG0000582	n54																						Om006G243850	
N8.HOG0003260	OG0000582	n61		Ag007G596900																				Om007G284590	
N8.HOG0003261	OG0000582	n82							Aa_G368380.h1.t1																
N8.HOG0003262	OG0000583	n1																						Om005G183560	
N8.HOG0003263	OG0000583	n52		Ag004G305200																				Om005G183570	
N8.HOG0003264	OG0000583	n74																						Om007G280600, Om007G280610	
N8.HOG0003265	OG0000584	n35		Ag004G301670, Ag007G586810																				Om005G180860, Om007G292850	
N8.HOG0003266	OG0000584	n57		Ag003G254400																				Om001G022800	
N8.HOG0003267	OG0000584	n79		Ag005G403670																				Om002G088330	
N8.HOG0003268	OG0000585	n24							Aa_G340210.h1.t1, Aa_G340210.h2.t1																
N8.HOG0003269	OG0000585	n34		Ag007G581330																				Om007G290440	
N8.HOG0003270	OG0000585	n40		Ag005G465400					Aa_G12160.h1.t1, Aa_G248880.h1.t1															Om008G340110, Om002G059620	
N8.HOG0003271	OG0000586	n31		Ag005G417020																				Om002G083380	
N8.HOG0003272	OG0000586	n33							Aa_G600400.h1.t1															Om002G083340	
N8.HOG0003273	OG0000586	n61		Ag002G156200, Ag002G153700					Aa_G652010.h1.t1															Om008G342910	
N8.HOG0003274	OG0000586	n90							Aa_G548870.h1.t1																
N8.HOG0003275	OG0000587	n1		Ag006G514340					Aa_G347440.h1.t1															Om004G158710	
N8.HOG0003276	OG0000587	n35		Ag002G204320					Aa_G177860.h1.t1															Om008G320250	
N8.HOG0003277	OG0000587	n65		Ag004G298840					Aa_G211800.h1.t1															Om005G178890	
N8.HOG0003278	OG0000588	n1		Ag005G464790					Aa_G1380.h1.t1															Om002G060100	
N8.HOG0003279	OG0000588	n29		Ag002G194770					Aa_G415310.h1.t1															Om008G326370	
N8.HOG0003280	OG0000588	n65		Ag001G006470					Aa_G603630.h1.t1															Om003G093150	
N8.HOG0003281	OG0000589	n1		Ag008G710070					Aa_G33770.h1.t1															Om006G245680	
N8.HOG0003282	OG0000589	n40							Aa_G318790.h1.t1															Om006G267230	
N8.HOG0003283	OG0000590	n2		Ag005G483420					Aa_G50980.h1.t1, Aa_G247420.h1.t1, Aa_G517330.h1.t1, Aa_G247420.h2.t1, Aa_G517330.h2.t1															Om002G047710	
N8.HOG0003284	OG0000590	n41		Ag007G636280																				Om007G293960	
N8.HOG0003285	OG0000590	n61		Ag004G299860					Aa_G6740.h1.t1															Om005G179630	
N8.HOG0003286	OG0000591	n1		Ag004G328690					Aa_G556860.h1.t1															Om001G027320	
N8.HOG0003287	OG0000591	n44		Ag004G332130																					
N8.HOG0003288	OG0000591	n71							Aa_G407690.h1.t1, Aa_G407690.h2.t1, Aa_G323670.h1.t1																
N8.HOG0003289	OG0000591	n76							Aa_G557360.h1.t1, Aa_G1039270.h1.t1, Aa_G1039270.h2.t1, Aa_G537650.h1.t1																
N8.HOG0003290	OG0000591	n86							Aa_G556850.h1.t1																
N8.HOG0003291	OG0000592	n2		Ag005G456140																				Om002G064890, Om002G064880	
N8.HOG0003292	OG0000592	n5							Aa_G255200.h1.t1																
N8.HOG0003293	OG0000592	n29							Aa_G62960.h1.t1																
N8.HOG0003294	OG0000592	n56		Ag004G329320					Aa_G583550.h1.t1															Om005G199600	
N8.HOG0003295	OG0000593	n1		Ag003G213900, Ag004G342350					Aa_G343760.h1.t1															Om004G133070	
N8.HOG0003296	OG0000593	n41		Ag007G584640					Aa_G21280.h1.t1, Aa_G664670.h1.t1, Aa_G664670.h2.t1															Om004G139920	
N8.HOG0003297	OG0000593	n61																						Om007G287490, Om007G287500	
N8.HOG0003298	OG0000594	n1		Ag001G055870																					
N8.HOG0003299	OG0000594	n51		Ag001G055850					Aa_G390170.h1.t1															Om006G262800	
N8.HOG0003300	OG0000594	n80		Ag007G624130																					
N8.HOG0003301	OG0000594	n84							Aa_G390160.h1.t1																
N8.HOG0003302	OG0000595	n5		Ag003G277420																				Om006G269040	
N8.HOG0003303	OG0000595	n40							Aa_G115900.h1.t1															Om006G269050	
N8.HOG0003304	OG0000595	n64		Ag008G715000, Ag008G714990					Aa_G447600.h1.t1															Om006G243810, Om006G243820	
N8.HOG0003305	OG0000596	n18		Ag002G187410, Ag004G397910, Ag005G486870, Ag008G718550																				Om007G281510, Om006G241720	
N8.HOG0003306	OG0000596	n74																						Om007G281450	
N8.HOG0003307	OG0000596	n76																						Om003G117040	
N8.HOG0003308	OG0000596	n78							Aa_G126960.h1.t1																
N8.HOG0003309	OG0000596	n81							Aa_G441960.h1.t1																
N8.HOG0003310	OG0000597	n47		Ag002G117790, Ag007G591540, Ag005G463890					Aa_G694430.h1.t1															Om003G115830	
N8.HOG0003311	OG0000598	n2		Ag006G568240, Ag006G556350, Ag006G568770, Ag006G568750					Aa_G148270.h1.t1															Om005G221030	
N8.HOG0003312	OG0000598	n11		Ag006G569690, Ag006G556360, Ag006G545760, Ag006G568330, Ag006G568060, Ag006G568230					Aa_G448150.h1.t1															Om001G004970	
N8.HOG0003313	OG0000598	n20		Ag006G568760, Ag006G568800					Aa_G206670.h1.t1, Aa_G538000.h1.t1, Aa_G441080.h1.t1, Aa_G448180.h1.t1, Aa_G27800.h1.t1																
N8.HOG0003314	OG0000598	n31		Ag006G568590, Ag006G568740, Ag006G568820, Ag006G568790, Ag006G568730, Ag004G375230, Ag006G568880, Ag006G568870, Ag006G568860, Ag006G560810																				Om001G004930, Om002G071420	
N8.HOG0003315	OG0000598	n77							Aa_G448160.h1.t1															Om001G004870, Om001G004900, Om006G269200, Om001G004820, Om001G004840, Om001G004860, Om001G004810, Om006G259400, Om006G259360, Om006G269210, Om001G004850, Om001G004830, Om001G004890, Om001G004940, Om001G004950	
N8.HOG0003316	OG0000599	n1		Ag006G574580																					
N8.HOG0003317	OG0000599	n90																						Om006G258470	
N8.HOG0003318	OG0000600	n1		Ag008G699750					Aa_G22180.h1.t1															Om006G250410	
N8.HOG0003319	OG0000600	n31		Ag005G405080																				Om002G087460	
N8.HOG0003320	OG0000600	n63		Ag003G257720					Aa_G158710.h1.t1															Om001G024270	
N8.HOG0003321	OG0000600	n82							Aa_G331450.h1.t1																
N8.HOG0003322	OG0000601	n3		Ag007G618660					Aa_G236890.h1.t1															Om007G299770	
N8.HOG0003323	OG0000601	n37							Aa_G71760.h1.t1																
N8.HOG0003324	OG0000601	n49		Ag007G648250					Aa_G245620.h1.t1															Om007G315410	
N8.HOG0003325	OG0000602	n1		Ag006G495300					Aa_G259920.h1.t1															Om004G174460	
N8.HOG0003326	OG0000602	n26		Ag001G071850, Ag008G716980					Aa_G14360.h1.t1															Om006G254960	
N8.HOG0003327	OG0000602	n52		Ag003G263090, Ag003G263950, Ag002G183420, Ag005G476410					Aa_G34500.h1.t1															Om002G052520	
N8.HOG0003328	OG0000603	n2							Aa_G75680.h1.t1																
N8.HOG0003329	OG0000603	n33							Aa_G742460.h2.t1, Aa_G742460.h1.t1, Aa_G75710.h1.t1																
N8.HOG0003330	OG0000603	n37							Aa_G51140.h1.t1																
N8.HOG0003331	OG0000603	n79		Ag006G573870, Ag006G573860, Ag006G550840, Ag005G482750																				Om001G014500, Om008G359600, Om005G223970, Om018G373750, Om008G341190, Om001G025330	
N8.HOG0003332	OG0000603	n88		Ag006G509780					Aa_G64160.h1.t1																
N8.HOG0003333	OG0000604	n6		Ag001G098170, Ag002G206110					Aa_G206080.h1.t1, Aa_G206110.h1.t1, Aa_G364330.h1.t1															Om003G128580, Om008G319190	
N8.HOG0003334	OG0000604	n34		Ag007G598620																				Om007G285830	
N8.HOG0003335	OG0000605	n17							Aa_G30570.h1.t1																
N8.HOG0003336	OG0000605	n20							Aa_G30580.h1.t1																
N8.HOG0003337	OG0000605	n30		Ag003G233250																				Om004G140130	
N8.HOG0003338	OG0000605	n32		Ag003G233260, Ag003G276360					Aa_G30550.h1.t1															Om004G140160	
N8.HOG0003339	OG0000605	n61							Aa_G30560.h1.t1																
N8.HOG0003340	OG0000606	n2		Ag005G462340																				Om002G061700	
N8.HOG0003341	OG0000606	n31		Ag003G207370					Aa_G238980.h1.t1															Om004G129810	
N8.HOG0003342	OG0000606	n67							Aa_G242050.h1.t1																
N8.HOG0003343	OG0000606	n70		Ag001G008660					Aa_G255990.h1.t1															Om003G094590	
N8.HOG0003344	OG0000607	n1		Ag005G452210					Aa_G108090.h1.t1															Om002G066240	
N8.HOG0003345	OG0000607	n31							Aa_G81750.h1.t1																
N8.HOG0003346	OG0000607	n83		Ag003G273730					Aa_G616710.h1.t1															Om001G031830	
N8.HOG0003347	OG0000608	n18		Ag001G085310																					
N8.HOG0003348	OG0000608	n28		Ag001G085320, Ag001G085290																					
N8.HOG0003349	OG0000608	n41		Ag001G085300					Aa_G317350.h1.t1																
N8.HOG0003350	OG0000608	n64																						Om003G120910	
N8.HOG0003351	OG0000608	n81		Ag001G085330					Aa_G317320.h1.t1															Om004G153420, Om018G374080, Om003G120920	
N8.HOG0003352	OG0000609	n4		Ag005G408150, Ag002G141620																					
N8.HOG0003353	OG0000609	n30		Ag003G283840, Ag003G283700, Ag003G283750, Ag003G284690, Ag003G284700, Ag003G283810																				Om001G034210	
N8.HOG0003354	OG0000609	n58		Ag003G283950																				Om001G033820	
N8.HOG0003355	OG0000609	n75							Aa_G536890.h1.t1															Om001G033800, Om001G033790	
N8.HOG0003356	OG0000612	n2							Aa_G114910.h1.t1																
N8.HOG0003357	OG0000612	n32		Ag004G311190, Ag002G191970																				Om008G327550, Om005G188550	
N8.HOG0003358	OG0000612	n76							Aa_G450930.h1.t1, Aa_G422470.h1.t1																
N8.HOG0003359	OG0000613	n1		Ag005G489220					Aa_G42470.h1.t1															Om002G043790	
N8.HOG0003360	OG0000613	n38		Ag007G647580					Aa_G421570.h1.t1															Om007G315050	
N8.HOG0003361	OG0000613	n58																						Om003G115420	
N8.HOG0003362	OG0000613	n82		Ag008G687580					Aa_G231680.h1.t1																
N8.HOG0003363	OG0000614	n1							Aa_G521480.h1.t1																
N8.HOG0003364	OG0000614	n21		Ag002G134330, Ag002G135960, Ag002G134350, Ag002G136040, Ag007G601780					Aa_G521490.h2.t1, Aa_G521490.h1.t1															Om004G167200, Om004G167190	
N8.HOG0003365	OG0000615	n1		Ag005G413420, Ag005G413020					Aa_G197380.h1.t1															Om002G084910	
N8.HOG0003366	OG0000615	n33		Ag003G287950																				Om001G035770	
N8.HOG0003367	OG0000615	n69							Aa_G326380.h1.t1															Om006G257560	
N8.HOG0003368	OG0000616	n4							Aa_G127190.h1.t1, Aa_G14040.h1.t1															Om006G244670	
N8.HOG0003369	OG0000616	n35																						Om008G335980, Om006G254660	
N8.HOG0003370	OG0000616	n38		Ag002G171250																					
N8.HOG0003371	OG0000616	n39		Ag001G072520																					
N8.HOG0003372	OG0000616	n42							Aa_G457180.h1.t1																
N8.HOG0003373	OG0000617	n3		Ag006G512880																				Om004G159110	
N8.HOG0003374	OG0000617	n25							Aa_G46740.h1.t1																
N8.HOG0003375	OG0000617	n59							Aa_G232870.h1.t1																
N8.HOG0003376	OG0000617	n64		Ag004G368110					Aa_G53300.h1.t1															Om004G158130	
N8.HOG0003377	OG0000618	n1		Ag003G213540					Aa_G343690.h1.t1															Om004G133000	
N8.HOG0003378	OG0000618	n36		Ag004G326090																				Om005G198040	
N8.HOG0003379	OG0000618	n47		Ag004G326100, Ag004G326300																					
N8.HOG0003380	OG0000618	n64		Ag003G252150					Aa_G942110.h1.t1, Aa_G1026290.h1.t1															Om001G020760	
N8.HOG0003381	OG0000619	n32		Ag002G171240, Ag002G171230																				Om008G335990	
N8.HOG0003382	OG0000619	n51							Aa_G457150.h1.t1															Om008G336000	
N8.HOG0003383	OG0000619	n60		Ag001G072500					Aa_G14050.h1.t1															Om006G254680	
N8.HOG0003384	OG0000620	n3		Ag004G330200					Aa_G271550.h1.t1															Om007G289350, Om005G200260	
N8.HOG0003385	OG0000620	n44		Ag003G233130					Aa_G30610.h1.t1, Aa_G30630.h1.t1															Om004G140080	
N8.HOG0003386	OG0000621	n4		Ag002G141000					Aa_G337970.h1.t1																
N8.HOG0003387	OG0000621	n54		Ag003G285570, Ag002G147200					Aa_G506090.h1.t1															Om001G034690, Om008G350020	
N8.HOG0003388	OG0000621	n59		Ag004G329410																				Om005G199690	
N8.HOG0003389	OG0000621	n73							Aa_G329040.h1.t1																
N8.HOG0003390	OG0000622	n2		Ag006G513210, Ag002G177400, Ag002G177370					Aa_G100280.h1.t1															Om004G145830, Om004G145910	
N8.HOG0003391	OG0000622	n53		Ag003G217340, Ag003G217350, Ag003G217410, Ag002G190470																					
N8.HOG0003392	OG0000625	n1							Aa_G71620.h1.t1															Om002G043480	
N8.HOG0003393	OG0000625	n26							Aa_G324990.h2.t1, Aa_G324990.h1.t1																
N8.HOG0003394	OG0000625	n73		Ag003G272160																				Om001G028720	
N8.HOG0003395	OG0000625	n82							Aa_G373650.h2.t1																
N8.HOG0003396	OG0000625	n88							Aa_G373650.h1.t1																
N8.HOG0003397	OG0000626	n23		Ag004G387060, Ag004G387070, Ag004G392390																				Om005G226500	
N8.HOG0003398	OG0000626	n62		Ag004G392880, Ag004G387580																				Om002G081100	
N8.HOG0003399	OG0000626	n73		Ag004G392730																					
N8.HOG0003400	OG0000627	n61		Ag004G380410					Aa_G618320.h1.t1															Om001G018740	
N8.HOG0003401	OG0000627	n63		Ag008G695620					Aa_G48350.h1.t1															Om003G117480	
N8.HOG0003402	OG0000628	n1		Ag003G215320																				Om004G134080	
N8.HOG0003403	OG0000628	n64							Aa_G204260.h1.t1, Aa_G514210.h1.t1																
N8.HOG0003404	OG0000628	n79		Ag005G453360																				Om002G065810	
N8.HOG0003405	OG0000628	n82		Ag006G534230																					
N8.HOG0003406	OG0000629	n0																						Om008G345860, Om006G267530, Om001G024090, Om008G345620	
N8.HOG0003407	OG0000630	n23		Ag002G129670					Aa_G551820.h1.t1																
N8.HOG0003408	OG0000630	n57		Ag001G084340					Aa_G558410.h1.t1																
N8.HOG0003409	OG0000631	n2		Ag005G455570																					
N8.HOG0003410	OG0000631	n13		Ag002G155650, Ag003G261040, Ag006G511340, Ag001G010470, Ag003G238400																				Om001G012980	
N8.HOG0003411	OG0000631	n53		Ag003G213510																					
N8.HOG0003412	OG0000631	n84							Aa_G110440.h1.t1																
N8.HOG0003413	OG0000632	n40		Ag006G519030, Ag001G093570					Aa_G48660.h1.t1, Aa_G136160.h2.t1, Aa_G136160.h1.t1, Aa_G48660.h2.t1															Om004G157130, Om003G125830	
N8.HOG0003414	OG0000632	n52		Ag002G201490					Aa_G289640.h1.t1															Om008G322280	
N8.HOG0003415	OG0000633	n14		Ag004G322820					Aa_G121260.h1.t1															Om005G195980	
N8.HOG0003416	OG0000633	n49							Aa_G94730.h1.t1																
N8.HOG0003417	OG0000633	n53		Ag008G673870					Aa_G490390.h1.t1															Om006G268280	
N8.HOG0003418	OG0000633	n68		Ag003G207890					Aa_G706650.h1.t1															Om004G129890	
N8.HOG0003419	OG0000634	n20		Ag008G708320, Ag008G708490, Ag008G708510																				Om006G246380, Om006G246370, Om006G246400, Om006G246390	
N8.HOG0003420	OG0000634	n32							Aa_G499040.h1.t1, Aa_G635340.h1.t1																
N8.HOG0003421	OG0000634	n74							Aa_G535280.h1.t1																
N8.HOG0003422	OG0000635	n3							Aa_G119390.h1.t1																
N8.HOG0003423	OG0000635	n22		Ag007G592780																				Om007G281810	
N8.HOG0003424	OG0000635	n35							Aa_G796690.h1.t1																
N8.HOG0003425	OG0000635	n50		Ag007G590960																				Om007G280320	
N8.HOG0003426	OG0000636	n2		Ag006G501680					Aa_G547010.h1.t1															Om004G171070	
N8.HOG0003427	OG0000636	n25							Aa_G547030.h1.t1																
N8.HOG0003428	OG0000636	n31		Ag006G501700					Aa_G547040.h1.t1															Om004G171050	
N8.HOG0003429	OG0000636	n47		Ag006G501690					Aa_G547020.h1.t1															Om004G171040, Om004G171060	
N8.HOG0003430	OG0000637	n2							Aa_G57900.h1.t1																
N8.HOG0003431	OG0000637	n61		Ag002G188800																					
N8.HOG0003432	OG0000637	n78		Ag001G093950																					
N8.HOG0003433	OG0000638	n2		Ag003G258900																					
N8.HOG0003434	OG0000638	n60							Aa_G58210.h1.t1																
N8.HOG0003435	OG0000639	n3							Aa_G148410.h1.t1																
N8.HOG0003436	OG0000639	n22							Aa_G155240.h1.t1, Aa_G155250.h1.t1																
N8.HOG0003437	OG0000639	n30		Ag006G572670, Ag006G573240, Ag006G573230, Ag006G573250																				Om001G003060, Om001G003300, Om001G003110	
N8.HOG0003438	OG0000639	n88		Ag003G274060					Aa_G392340.h1.t1																
N8.HOG0003439	OG0000640	n3		Ag004G335050																					
N8.HOG0003440	OG0000640	n22		Ag004G335070, Ag004G335030, Ag004G335040																				Om005G202910	
N8.HOG0003441	OG0000640	n47		Ag006G513940, Ag006G513970																				Om005G202900	
N8.HOG0003442	OG0000640	n53																						Om006G258730	
N8.HOG0003443	OG0000641	n14		Ag005G440530					Aa_G399650.h1.t1																
N8.HOG0003444	OG0000641	n62		Ag005G440500					Aa_G399660.h1.t1															Om002G069890	
N8.HOG0003445	OG0000641	n64							Aa_G455840.h1.t1															Om005G193540, Om002G069920	
N8.HOG0003446	OG0000641	n76		Ag005G440490																				Om002G069900, Om008G350820	
N8.HOG0003447	OG0000642	n11																						Om008G339330	
N8.HOG0003448	OG0000642	n57		Ag007G648220																				Om007G315380	
N8.HOG0003449	OG0000645	n32		Ag004G343490, Ag004G343500																				Om005G206760	
N8.HOG0003450	OG0000645	n35							Aa_G901410.h1.t1, Aa_G901410.h2.t1																
N8.HOG0003451	OG0000645	n55		Ag002G187460, Ag002G187670, Ag001G075920					Aa_G509810.h1.t1															Om008G329430, Om005G208230	
N8.HOG0003452	OG0000646	n1		Ag001G049120, Ag010G739280					Aa_G247610.h1.t1															Om006G269470	
N8.HOG0003453	OG0000646	n34		Ag005G490220					Aa_G14610.h1.t1															Om002G043170	
N8.HOG0003454	OG0000646	n65		Ag007G648380																				Om007G315500	
N8.HOG0003455	OG0000647	n40							Aa_G478950.h2.t1, Aa_G478950.h1.t1																
N8.HOG0003456	OG0000647	n51							Aa_G34710.h1.t1, Aa_G34710.h2.t1															Om004G174940	
N8.HOG0003457	OG0000647	n62		Ag005G476730, Ag006G494280					Aa_G98320.h1.t1, Aa_G465860.h1.t1															Om002G052310	
N8.HOG0003458	OG0000648	n5		Ag001G098020, Ag001G098030, Ag001G098040, Ag001G098050					Aa_G236580.h1.t1, Aa_G236570.h1.t1															Om003G128400, Om003G128430, Om003G128440	
N8.HOG0003459	OG0000649	n2		Ag001G074100					Aa_G265980.h1.t1															Om006G253830	
N8.HOG0003460	OG0000649	n30							Aa_G622580.h1.t1																
N8.HOG0003461	OG0000649	n44																						Om005G204230	
N8.HOG0003462	OG0000649	n58		Ag003G222380					Aa_G87810.h1.t1															Om004G136710	
N8.HOG0003463	OG0000650	n2		Ag002G107870, Ag002G111410																				Om008G359210	
N8.HOG0003464	OG0000650	n24		Ag002G108010, Ag002G107990					Aa_G105000.h1.t1															Om008G359320, Om008G359290, Om008G359340, Om008G359260	
N8.HOG0003465	OG0000650	n50		Ag002G107880, Ag002G111420																				Om008G359240, Om008G359230, Om008G359250	
