HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N3.HOG0002398	OG0000106	n12											XP_010489939.1		evm.model.RL_7.1075		CARHR159080								
N3.HOG0002399	OG0000106	n19			jg25957	XP_020889406.1	AL3G31580							XP_006297929.1		Cg004G135900, Cg004G134980, Cg004G134990	CARHR093690								
N3.HOG0002400	OG0000106	n26			jg25959, jg6741, jg26029, jg25961, jg6747, jg25960, jg6746, jg26030, jg26027, jg26079, jg27891	XP_002885251.1, XP_020886661.1, XP_020889300.1, XP_020886742.1, XP_002883180.1, XP_002884070.2	AL3G31600, AL3G31620, AL3G31610, AL3G32310, AL3G32820, AL3G50560	AT3G18320.1, AT3G44120.1, AT2G07140.1, AT3G18330.1, AT3G18910.1, AT3G19410.1					XP_019096848.1, XP_010467954.2, XP_019082383.1, XP_019092874.1, XP_010468288.1, XP_010419966.1	XP_006299978.1	evm.model.RL_1.1887, evm.model.RL_1.1895, evm.model.RL_1.1845	Cg004G136130	CARHR094390, CARHR099980, CARHR094810, CARHR094850, CARHR094840, CARHR094860			El005G259530					
N3.HOG0002401	OG0000106	n98			jg27435		AL3G22030										CARHR101790, CARHR101800								
N3.HOG0002402	OG0000106	n101			jg14860										evm.model.RL_7.1393		CARHR159090								
N3.HOG0002403	OG0000106	n112					AL3G32300	AT3G18905.1							evm.model.RL_1.1896		CARHR095220, CARHR092810, CARHR120380								
N3.HOG0002404	OG0000106	n119																		El001G010720, El005G256190, El005G255570					
N3.HOG0002405	OG0000106	n121			jg25967, jg25964, jg12059, jg25966	XP_020865803.1	AL439U10010	AT3G18980.1					XP_010465923.1, XP_010466168.1, XP_019102491.1, XP_010468260.1, XP_010468259.1, XP_019092240.1, XP_010465926.1, XP_010506820.1, XP_010466314.1, XP_010487753.1, XP_010465927.1, XP_019092751.1, XP_010465549.1, XP_010468188.1, XP_010468264.1							El005G256210, El005G255560					
N3.HOG0002406	OG0000106	n164											XP_019099139.1		evm.model.RL_1.965										
N3.HOG0002407	OG0000106	n167			jg6740, jg25958	XP_020888942.1	AL3G31590	AT4G09870.1					XP_010489913.1												
N3.HOG0002408	OG0000106	n187											XP_010422163.1, XP_010468105.1, XP_010496193.1	XP_006289071.1, XP_006289116.1											
N3.HOG0002409	OG0000106	n204				XP_020871755.1	nbis-gene-1973	AT5G47300.1					XP_019093414.1, XP_010431687.1	XP_006301737.1			CARHR248580								
N3.HOG0002410	OG0000106	n220			jg17690, jg17691, jg17695	XP_020884689.1	nbis-gene-1025, AL4G22680, AL4G22640						XP_019100837.1, XP_010513303.1	XP_006296370.1, XP_023640363.1, XP_006296007.1		Cg008G322480	CARHR120300, CARHR120290, CARHR266870			El006G306450					
N3.HOG0002411	OG0000106	n236			jg26888, jg26886	XP_002885709.2, XP_002885705.1, XP_020888916.1, XP_002885707.1, XP_020866895.1	AL3G41350, AL3G41320, AL3G41330, AL3G41340	AT3G25460.1, AT1G25141.1					XP_019092478.1			Cg001G042030	CARHR084920			El005G269060, El005G269030, El005G268940					
N3.HOG0002412	OG0000107	n13			jg17559, jg17556			AT2G27000.1, AT2G27010.1					XP_010417843.1, XP_019093535.1, XP_019083601.1, XP_010473089.1			Cg005G182320	CARHR119260, CARHR119250			El006G308310					
N3.HOG0002413	OG0000107	n36			jg26263	XP_002870247.1, XP_002863839.1	AL7G40290, AL8G20150	AT3G20950.1, AT3G20940.1, AT4G15350.1, AT5G47990.1					XP_010451503.1, XP_010434998.1												
N3.HOG0002414	OG0000107	n48			jg26157	XP_002883226.2	AL3G33760									Cg004G136880	CARHR095610								
N3.HOG0002415	OG0000107	n62			jg26159	XP_002883228.1	AL3G33780	AT4G15380.1, AT3G20080.1					XP_019096413.1, XP_010468313.1, XP_010487979.1, XP_010508519.1, XP_010466192.1	XP_006300030.1, XP_006297457.1		Cg004G136910	CARHR095650			El005G257790, El005G257800					
N3.HOG0002416	OG0000107	n96			jg26158		AL3G33770						XP_010508469.1, XP_010466183.1, XP_010487974.1				CARHR095640			El005G257780					
N3.HOG0002417	OG0000107	n102											XP_010468312.1		evm.model.RL_1.1927	Cg004G136890, Cg004G136900	CARHR095620, CARHR055760			El005G257770					
N3.HOG0002418	OG0000107	n109						AT2G14100.1, AT3G32047.1						XP_006297444.1											
N3.HOG0002419	OG0000107	n116			jg26161	XP_020887921.1	AL3G33810	AT3G20140.1					XP_010466194.1, XP_010508531.1	XP_006299861.1			CARHR095660			El005G257840					
N3.HOG0002420	OG0000107	n139													evm.model.RL_1.1928	Cg004G136920									
N3.HOG0002421	OG0000107	n141				XP_020887918.1	AL3G33800	AT3G20120.4					XP_010508486.1, XP_019096974.1, XP_010466190.2	XP_023642039.1						El005G257830					
N3.HOG0002422	OG0000107	n149				XP_020887923.1	AL3G33790	AT3G20110.1					XP_010508508.1, XP_019096971.1, XP_010466191.1	XP_006299064.2						El005G257820					
N3.HOG0002423	OG0000107	n166																		El003G184930, El003G187830					
N3.HOG0002424	OG0000107	n169						AT4G15330.1					XP_010494611.1							El007G362890					
N3.HOG0002425	OG0000107	n172						AT5G42580.1					XP_010415203.1, XP_010511458.1, XP_010514626.1, XP_010425701.1	XP_006290930.1											
N3.HOG0002426	OG0000107	n201											XP_010456149.1, XP_010422712.1	XP_006289895.1			CARHR095690, CARHR095670			El001G039680					
N3.HOG0002427	OG0000107	n207				XP_020888430.1	AL3G34900	AT3G20960.2					XP_010466304.1		evm.model.RL_1.2019, evm.model.RL_1.2021		CARHR096820, CARHR096830			El005G258940					
N3.HOG0002428	OG0000107	n215			jg26163	XP_020886789.1	AL3G33830, AL3G42780	AT3G20090.2							evm.model.RL_1.1929		CARHR097220, CARHR095680								
N3.HOG0002429	OG0000107	n222				XP_002870246.2	nbis-gene-1853	AT4G15360.1					XP_010434996.1, XP_010440318.1, XP_010449948.1												
N3.HOG0002430	OG0000107	n227						AT2G05180.1					XP_010467059.1	XP_006297460.1						El005G270120					
N3.HOG0002431	OG0000107	n230			jg26160			AT3G20130.1																	
N3.HOG0002432	OG0000107	n243						AT3G20100.1																	
N3.HOG0002433	OG0000108	n14			jg27471, jg27452	XP_002883835.2	nbis-gene-844	AT2G14500.1																	
N3.HOG0002434	OG0000108	n19			jg27460, jg27464, jg27222, jg27246, jg27226								XP_010424705.1												
N3.HOG0002435	OG0000108	n25			jg17593, jg16875		AL4G14150						XP_010454853.1, XP_019091057.1, XP_010499628.1, XP_010499626.1				CARHR253270								
N3.HOG0002436	OG0000108	n40			jg6402, jg6418, jg6403, jg6404, jg7433	XP_002874257.1, XP_020879189.1, XP_020876145.1	AL6G37130, AL6G37020, AL6G44880	AT5G25290.1, AT5G25300.1, AT4G10820.1					XP_010444838.1, XP_010478760.1, XP_010495494.2, XP_010495491.2, XP_010493782.1, XP_010424305.2, XP_010454852.1, XP_019097436.1, XP_010421382.1, XP_010495488.1, XP_010421381.1, XP_010493274.1, XP_019097437.1, XP_010494023.1, XP_010455133.1	XP_006289986.1, XP_006289767.1, XP_023635773.1	evm.model.RL_4.1209		CARHR188180			El001G053220, El001G053160, El001G053150, El001G053080, El001G053060, El001G053120, El001G053110, El001G053070, El001G053140, El001G047240					
N3.HOG0002437	OG0000108	n91			jg17595, jg31284, jg16872	XP_002893476.1, XP_020869068.1, XP_020885549.1	AL1G41020, AL1G41010, AL1G41000, AL1G40990, AL4G14170	AT1G27550.1, AT1G27580.1, AT1G27540.1, AT2G24080.1					XP_010478092.1, XP_010497135.2, XP_010499238.1, XP_010460514.1, XP_010478516.1	XP_006305026.1	evm.model.RL_8.499, evm.model.RL_4.164, evm.model.RL_4.166	Cg008G306430	CARHR174970			El007G364310, El007G323300, El001G009690, El006G281400					
N3.HOG0002438	OG0000108	n139						AT2G14290.1					XP_010490218.1, XP_010488871.1, XP_010517498.1, XP_010467233.1	XP_006300240.1											
N3.HOG0002439	OG0000108	n152			jg27107	XP_020889445.1	nbis-gene-805						XP_010490184.1, XP_010468531.1, XP_010412745.2, XP_019092314.1	XP_023641898.1, XP_006297881.1											
N3.HOG0002440	OG0000108	n164			jg27264, jg27221, jg27229, jg27223	XP_020887764.1, XP_002883751.1, XP_002883752.1	AL3G44060, AL3G44020, AL3G44030, AL3G43980									Cg004G146470				El006G309530					
N3.HOG0002441	OG0000108	n191											XP_010431735.1	XP_006292655.1											
N3.HOG0002442	OG0000108	n193			jg2306	XP_020865728.1	AL2G26330								evm.model.RL_3.231	Cg007G245680, Cg007G245670	CARHR046250			El006G297420, El006G297320, El006G297490, El006G297230, El002G139550					
N3.HOG0002443	OG0000108	n225			jg27465, jg27461, jg1132, jg6405, jg11987, jg17594, jg31283, jg16874								XP_010499627.1, XP_010499629.1, XP_010501676.1, XP_010478514.2, XP_010480772.1		evm.model.RL_1.3010		CARHR000040, CARHR188170								
N3.HOG0002444	OG0000108	n250															CARHR103960								
N3.HOG0002445	OG0000109	n5											XP_010413079.1, XP_010446284.1, XP_010513220.1, XP_010468649.1			Cg006G209370, Cg002G061660				El001G071270					
N3.HOG0002446	OG0000109	n58											XP_010461690.1		evm.model.RL_1.2215, evm.model.RL_4.1270										
N3.HOG0002447	OG0000109	n74											XP_010513380.1		evm.model.RL_6.809	Cg008G318050									
N3.HOG0002448	OG0000109	n79													evm.model.RL_1.2946	Cg006G211600				El005G269730					
N3.HOG0002449	OG0000109	n102											XP_019085398.1, XP_010480749.1			Cg003G088520, Cg003G088530									
N3.HOG0002450	OG0000109	n121			jg17424		AL4G12030, AL1G50070													El001G049940, El008G368450, El002G127890					
N3.HOG0002451	OG0000109	n127													evm.model.RL_7.2399, evm.model.RL_3.555	Cg002G064440				El006G320930, El003G188420					
N3.HOG0002452	OG0000109	n131				XP_020866042.1	AL433U10010								evm.model.RL_1.2753, evm.model.RL_6.342					El002G122420					
N3.HOG0002453	OG0000109	n137				XP_020868126.1							XP_010468565.1, XP_010451695.1												
N3.HOG0002454	OG0000109	n198													evm.model.RL_8.974, evm.model.RL_6.569, evm.model.RL_7.2090		CARHR259920								
N3.HOG0002455	OG0000109	n202													evm.model.RL_1.2832, evm.model.RL_4.660		CARHR116840								
N3.HOG0002456	OG0000109	n215													evm.model.RL_8.1066, evm.model.RL_2.562, evm.model.RL_1.2945	Cg004G150880, Cg006G210870, Cg005G180720									
N3.HOG0002457	OG0000109	n222														Cg006G218300, Cg006G206180				El001G018880					
N3.HOG0002458	OG0000109	n229													evm.model.RL_6.399										
N3.HOG0002459	OG0000109	n235			jg20882																				
N3.HOG0002460	OG0000109	n238													evm.model.RL_1.2214										
N3.HOG0002461	OG0000109	n244			jg6910																				
N3.HOG0002462	OG0000109	n250			jg11931																				
N3.HOG0002463	OG0000109	n251													evm.model.RL_8.997										
N3.HOG0002464	OG0000110	n4															CARHR104610, CARHR169590								
N3.HOG0002465	OG0000110	n8			jg12826										evm.model.RL_7.433		CARHR169620, CARHR103650								
N3.HOG0002466	OG0000110	n13			jg20835		AL8G16450																		
N3.HOG0002467	OG0000110	n28			jg1161	XP_020891638.1	AL2G18450	AT1G58310.1						XP_006302146.1											
N3.HOG0002468	OG0000110	n35			jg13485	XP_020882191.1	AL164U10020, AL5G16810						XP_010412404.1	XP_006291250.1	evm.model.RL_7.771										
N3.HOG0002469	OG0000110	n42			jg15960	XP_020880525.1	AL5G41090	AT3G59210.1					XP_010469325.1, XP_010512155.1	XP_006291045.1		Cg002G047270	CARHR169600			El001G030790					
N3.HOG0002470	OG0000110	n64			jg15959	XP_020880511.1	AL5G41080	AT3G59200.1					XP_019101672.1, XP_010469324.1	XP_006290900.1	evm.model.RL_7.1925	Cg002G047280	CARHR169580			El001G030780					
N3.HOG0002471	OG0000110	n92			jg15964	XP_020879608.1	AL5G41120	AT3G59230.1																	
N3.HOG0002472	OG0000110	n120			jg15966, jg27424, jg27428	XP_020879609.1		AT3G59250.1					XP_010413723.1, XP_010512175.1, XP_019100976.1, XP_010473837.1	XP_006291075.1	evm.model.RL_7.432	Cg002G047240	CARHR169630			El007G359610, El007G359400, El007G359370, El007G359570, El007G361570, El007G359600, El007G359510, El007G359520					
N3.HOG0002473	OG0000110	n157			jg15965	XP_020879607.1	AL5G41130	AT3G59240.1					XP_019101065.1, XP_019093545.1, XP_019082940.1, XP_010413724.1, XP_010512157.1	XP_006291073.1			CARHR061840								
N3.HOG0002474	OG0000110	n168			jg14751			AT3G49150.1					XP_019102080.1, XP_010413725.1, XP_010469329.1				CARHR123020								
N3.HOG0002475	OG0000110	n173			jg15957, jg15956	XP_020880541.1, XP_020880527.1, XP_020880542.1	AL5G41040	AT3G59170.1, AT3G59160.1					XP_019087631.1, XP_019101670.1, XP_010413742.1, XP_010473842.1	XP_006291049.1		Cg002G047300, Cg002G047310, Cg005G186820	CARHR150810, CARHR169560			El001G030740					
N3.HOG0002476	OG0000110	n210			jg11381	XP_002870336.2	AL7G42310	AT4G14103.2					XP_010435188.1, XP_010450107.1	XP_006282595.1											
N3.HOG0002477	OG0000110	n217				XP_020880503.1	AL5G41050	AT4G14096.1					XP_010512148.1				CARHR169570			El001G030750					
N3.HOG0002478	OG0000110	n233			jg15969, jg15970	XP_020879745.1	AL5G41150	AT3G59270.1					XP_019101070.1	XP_023639093.1, XP_023639092.1		Cg007G269260	CARHR061820, CARHR061850								
N3.HOG0002479	OG0000111	n2			jg12398, jg12393, jg12389, jg12394, jg12395	XP_020871248.1, XP_020872039.1, XP_020873181.1, XP_020875462.1	AL315U10010, AL7G51940, AL7G52000, AL7G52020	AT5G38590.2, AT5G38570.1, AT5G38565.1					XP_019087490.1, XP_019089260.1, XP_019089258.1, XP_010445618.1, XP_019087492.1, XP_010451863.1, XP_010451864.1	XP_006283852.1, XP_023634364.1			CARHR214020, CARHR214040			El003G187720, El001G009620, El003G183560					
N3.HOG0002480	OG0000111	n62			jg12396			AT5G38580.1									CARHR214030			El003G187730					
N3.HOG0002481	OG0000111	n81			jg11228			AT4G15075.1					XP_019086613.1		evm.model.RL_8.2409		CARHR221770								
N3.HOG0002482	OG0000111	n93															CARHR213990, CARHR214010								
N3.HOG0002483	OG0000111	n128			jg11226, jg11227	XP_020873022.1	AL7G40650						XP_019088225.1, XP_019087436.1, XP_019092225.1	XP_023633936.1			CARHR221750								
N3.HOG0002484	OG0000111	n141				XP_020875231.1		AT4G15060.1					XP_019088288.1, XP_019086274.1, XP_010495884.1, XP_010440348.1, XP_010440352.2, XP_019086275.1	XP_006285184.2											
N3.HOG0002485	OG0000111	n155			jg33739, jg33731	XP_020868873.1	AL1G63730	AT1G55660.1, AT4G00315.1					XP_019090809.1, XP_010502030.1	XP_023644567.1											
N3.HOG0002486	OG0000111	n170				XP_020883459.1, XP_020871481.1											CARHR277260								
N3.HOG0002487	OG0000111	n175			jg23312, jg23313	XP_020882481.1, XP_020882467.1	AL8G40480										CARHR277270			El007G327170					
N3.HOG0002488	OG0000111	n181			jg7387, jg7388	XP_020878937.1, XP_020877053.1	AL6G44370, AL6G44360, AL6G44330	AT4G10410.1, AT4G09920.1, AT4G10420.1, AT4G10400.1									CARHR256230								
N3.HOG0002489	OG0000111	n192			jg15428	XP_020880888.1	AL5G36020	AT3G54910.1					XP_010412779.1, XP_010427222.1, XP_010504321.2	XP_006291215.1		Cg002G051630	CARHR164880			El001G025790					
N3.HOG0002490	OG0000112	n5											XP_010485270.1, XP_010446225.1, XP_010477704.1												
N3.HOG0002491	OG0000112	n69			jg29450	XP_020868841.1	nbis-gene-64						XP_019094655.1, XP_010480410.1, XP_019094654.1, XP_019095333.1, XP_019094596.1, XP_019098927.1, XP_019090801.1	XP_006303711.1											
N3.HOG0002492	OG0000112	n81			jg23040	XP_020882864.1																			
N3.HOG0002493	OG0000112	n85											XP_019093284.1, XP_019093183.1, XP_010477725.1												
N3.HOG0002494	OG0000112	n96													evm.model.RL_5.3726		CARHR042770								
N3.HOG0002495	OG0000112	n97													evm.model.RL_8.2168		CARHR016560								
N3.HOG0002496	OG0000112	n99						AT5G36662.1, AT5G36739.1									CARHR187420								
N3.HOG0002497	OG0000112	n101						AT5G36480.1, AT5G36320.1, AT5G36658.1, AT5G36738.1, AT5G36661.1, AT5G36440.1, AT5G36470.1, AT5G36410.1, AT5G36450.1, AT5G36420.1, AT5G36400.1, AT5G36380.1, AT5G36350.1, AT5G36550.1, AT5G36310.1, AT5G36340.1, AT5G36330.1, AT5G36540.1, AT5G36520.1, AT5G36500.1, AT5G36490.1, AT5G36390.1, AT5G36460.1, AT5G36360.1, AT5G36430.1, AT5G36370.1									CARHR283690								
N3.HOG0002498	OG0000112	n127			jg16607, jg17599, jg27950, jg23041	XP_002878578.1, XP_002884106.1, XP_002879068.2, XP_002864712.1	nbis-gene-1017, AL8G37620	AT3G42565.1, AT4G09545.1, AT5G42895.1					XP_019100892.1, XP_019100893.1, XP_010511364.1, XP_019093286.1, XP_019093463.1, XP_019082598.1, XP_019086942.1		evm.model.RL_8.2167										
N3.HOG0002499	OG0000112	n147				XP_020883490.1		AT5G36659.1					XP_019095670.1			Cg008G314480, Cg008G314500, Cg008G314450, Cg008G314360, Cg008G314370, Cg008G314440, Cg008G314380, Cg008G314400, Cg008G314410, Cg008G314430, Cg008G314420, Cg008G314470, Cg008G314490, Cg008G314390, Cg008G314460	CARHR181490, CARHR181480, CARHR274670								
N3.HOG0002500	OG0000112	n167			jg20712	XP_002863574.1, XP_002863573.2, XP_020878125.1, XP_002863571.1, XP_020877257.1, XP_020871973.1, XP_020871983.1, XP_020877545.1, XP_020886106.1	nbis-gene-2004, nbis-gene-1178, nbis-gene-2005, nbis-gene-1177, AL4G19230	AT5G44495.1, AT5G36657.1									CARHR274650, CARHR274680								
N3.HOG0002501	OG0000112	n223			jg21770	XP_002864096.1	AL8G25360	AT5G51105.1					XP_010442592.1, XP_019085532.1	XP_006282356.1, XP_006289168.1						El007G342990					
N3.HOG0002502	OG0000112	n250												XP_006295946.1											
N3.HOG0002503	OG0000113	n11			jg12808								XP_010447901.1												
N3.HOG0002504	OG0000113	n14											XP_010441255.1												
N3.HOG0002505	OG0000113	n22													evm.model.RL_4.208		CARHR256490, CARHR256450, CARHR175630								
N3.HOG0002506	OG0000113	n34			jg12802, jg12815								XP_010441345.1	XP_006285182.1, XP_006284602.1	evm.model.RL_2.149		CARHR288500								
N3.HOG0002507	OG0000113	n41													evm.model.RL_3.600		CARHR108280, CARHR054220								
N3.HOG0002508	OG0000113	n50			jg509								XP_010414997.1		evm.model.RL_3.97, evm.model.RL_7.1875, evm.model.RL_3.665		CARHR149270, CARHR055020			El004G207200					
N3.HOG0002509	OG0000113	n65			jg1379												CARHR047480			El004G207120					
N3.HOG0002510	OG0000113	n72													evm.model.RL_3.98		CARHR047200, CARHR047160			El004G195320, El004G195370, El004G195590, El004G195260, El004G195240, El004G195300					
N3.HOG0002511	OG0000113	n82															CARHR047260			El004G195220, El004G195250, El004G195400, El004G195200, El004G195310					
N3.HOG0002512	OG0000113	n87															CARHR262020								
N3.HOG0002513	OG0000113	n92													evm.model.RL_3.159.1.687c84ba		CARHR047590, CARHR047570, CARHR288100, CARHR047560, CARHR048050								
N3.HOG0002514	OG0000113	n105													evm.model.RL_2.339	Cg007G253850, Cg007G250960	CARHR047220								
N3.HOG0002515	OG0000113	n112			jg12426										evm.model.RL_2.337		CARHR263770								
N3.HOG0002516	OG0000113	n119											XP_019090875.1				CARHR175310, CARHR289490			El007G357330					
N3.HOG0002517	OG0000113	n126													evm.model.RL_4.149		CARHR175790, CARHR175830, CARHR174830								
N3.HOG0002518	OG0000113	n136															CARHR175110, CARHR175150			El050G375440					
