Orthogroup	Brassica_rapa	Noccaea_praecox
OG0004368	XP_009135724.1, XP_018510009.1	Np007G3808600
OG0004369	XP_009109696.1, XP_009145499.2	Np007G3811900
OG0004370	XP_009140159.1	Np005G3124700
OG0004371	XP_009139708.1	Np005G3111800
OG0004371	XP_009105162.1	Np002G0973600
OG0004372	XP_009129701.1, XP_009151606.1	Np001G0180900
OG0004373	XP_009102583.1, XP_009135862.2, XP_009106344.1	Np007G3854400
OG0004374	XP_009108088.1, XP_009135852.2, XP_009102644.1	Np007G3843800
OG0004375	XP_033148564.1, XP_009135804.2, XP_009108905.2	Np007G3970400, Np007G3830900
OG0004376	XP_009135773.1, XP_009145445.1, XP_009109307.1	Np007G3823600
OG0004377	XP_009135767.1, XP_009145460.2, XP_009109370.1	Np007G3820500
OG0004378	XP_009135766.1, XP_009109381.2, XP_009145462.2	Np007G3820400
OG0004379	XP_033134122.1, XP_033144254.1	Np007G3814900
OG0004380	XP_009124230.1	Np005G3108700
OG0004380	XP_009127393.2	Np002G0993100
OG0004381	XP_009131683.1	Np002G0992600
OG0004381	XP_009120952.1	Np003G1464800
OG0004382	XP_009136628.1, XP_009115856.1	Np001G0534900
OG0004383	XP_009115840.1, XP_009136619.1, XP_009148931.2	Np001G0533400
OG0004384	XP_009111203.1	Np004G2582800
OG0004385	XP_009118702.1, XP_009119536.2	Np004G2569600, Np003G1854800
OG0004387	XP_009118564.1, XP_009119100.1, XP_033132324.1	Np004G2537700
OG0004388	XP_009110916.1, XP_009148034.1, XP_009118402.1	Np004G2515000
OG0004389	XP_018510105.1, XP_033133463.1	Np004G2500500
OG0004391	XP_009110803.1, XP_009148278.1	Np004G2493200
OG0004392	XP_009110687.1, XP_033128939.1, XP_009118166.1	Np004G2462100
OG0004393	XP_009118074.2, XP_009148581.1	Np004G2452100
OG0004394	XP_009110634.1, XP_009118070.1, XP_009148577.2	Np004G2451400
OG0004395	XP_009110628.1, XP_009118057.1, XP_009148567.1	Np004G2448700
OG0004396	XP_033136569.1, XP_033131423.1, XP_009149093.1	Np004G2396300
OG0004397	XP_009110184.1, XP_009149662.2	Np004G2339700
OG0004398	XP_009110150.1	Np004G2327300
OG0004399	XP_009115618.1, XP_009103226.1	Np004G2319400
OG0004400	XP_009104898.1, XP_009127861.2, XP_009105828.1	Np002G0835200
OG0004401	XP_033130548.1, XP_009104959.1, XP_009127782.1, XP_009105695.1	Np002G0855800
OG0004402	XP_009106255.2, XP_033130902.1, XP_018508475.2	Np002G0751200
OG0004403	XP_009112738.1, XP_009112965.1	Np002G1220700, Np005G3018400
OG0004405	XP_009124661.1	Np002G1243900
OG0004407	XP_009117009.1	Np006G3625400
OG0004408	XP_009128745.1, XP_009109430.1	Np005G2621500
OG0004409	XP_009138455.1, XP_009141055.1, XP_033133131.1	Np005G2686100
OG0004410	XP_009138349.1, XP_009105143.1	Np005G2660200
OG0004411	XP_009138173.1, XP_009124165.2	Np005G2633400
OG0004412	XP_009111500.1	Np006G3657600
OG0004413	XP_009108778.2, XP_009138202.1, XP_009120554.1	Np005G2638500
OG0004414	XP_009118929.2	Np005G2640900
OG0004415	XP_009138255.1, XP_009117836.1, XP_009108763.2	Np005G2642000
OG0004416	XP_009108894.1, XP_033144919.1, XP_009126447.1	Np005G2710000
OG0004417	XP_009108915.1, XP_009126824.1, XP_033135429.1	Np005G2716000
OG0004418	XP_033144483.1, XP_033133902.1, XP_033135913.1, XP_009127059.1	Np005G2718500
OG0004419	XP_033134874.1	Np005G2988500
OG0004419	XP_009106477.1	Np007G3850300
OG0004421	XP_033142065.1, XP_033140681.1, XP_033135171.1	Np003G1882900
OG0004422	XP_033143210.1, XP_009111408.1	Np003G1883400
OG0004423	XP_009109101.1, XP_018513266.1, XP_009144363.1	Np005G2766100
OG0004424	XP_009115484.1, XP_009110074.1	Np004G2293800
OG0004425	XP_009113792.1	Np004G2099000
OG0004428	XP_009147856.2, XP_033128455.1	Np004G1970700
OG0004429	XP_009107788.1	Np005G3048000
OG0004433	XP_033141056.1, XP_033140222.1, XP_009123907.1	Np005G3115500
OG0004434	XP_009151953.1, XP_009151954.1	Np001G0206900
OG0004435	XP_033135214.1, XP_033135038.1	Np002G1226600, Np002G1224700
OG0004437	XP_009147979.2	Np004G1997300
OG0004438	XP_009151695.1	Np001G0169500
OG0004439	XP_033137143.1	Np001G0418600
OG0004440	XP_009106612.1	Np002G0727900
OG0004443	XP_033134287.1	Np001G0430300, Np006G3468000, Np003G1785400, Np001G0434100
OG0004451	XP_009136658.1, XP_009137309.1	Np005G2844000
OG0004452	XP_009149927.1	Np001G0469300, Np003G1539900
OG0004453	XP_009133319.1, XP_018514859.1	Np006G3345700
OG0004454	XP_009102576.1, XP_009106304.1	Np007G3855400
OG0004455	XP_009101268.1, XP_009129165.1	Np001G0259100
OG0004456	XP_009126239.1	Np003G1455900
OG0004457	XP_009119267.1	Np004G2556300
OG0004458	XP_009131563.1, XP_009121445.1	Np003G1440000
OG0004459	XP_009104414.1	Np005G2851200, Np005G2957600, Np005G2957500, Np001G0369000, Np001G0698700
OG0004460	XP_009131532.2, XP_033139555.1, XP_009126102.1, XP_009121499.2	Np003G1433100
OG0004461	XP_033142897.1, XP_033140092.1, XP_009121541.1	Np003G1427700
OG0004462	XP_009131436.1, XP_009121608.1	Np003G1419900
OG0004463	XP_009121632.1, XP_009126006.1	Np003G1417100
OG0004464	XP_009136322.2, XP_009112397.1, XP_033134162.1	Np007G3770100, Np001G0434600
OG0004465	XP_009131358.1, XP_009121731.1, XP_009121733.1	Np003G1406100
OG0004466	NP_001288935.1, XP_009131338.1, XP_009125913.1	Np003G1402700
OG0004468	XP_009110531.3, XP_033138558.1	Np003G1398100, Np007G3783000
OG0004469	XP_009125873.1, XP_009131303.1	Np003G1396300
OG0004470	XP_009125862.2, XP_033142453.1, XP_033137895.1	Np003G1392700
OG0004471	XP_009125846.2, XP_033137887.1, XP_009131254.1	Np003G1388900
OG0004472	XP_009121911.2, XP_009131232.1	Np003G1385200
OG0004473	XP_009151050.1	Np001G0127600
OG0004475	XP_009125277.2, XP_009122022.1	Np003G1371600
OG0004476	XP_009131167.1, XP_009125296.1, XP_009122044.2	Np003G1368500
OG0004478	XP_009122498.1, XP_009131103.1, XP_033140958.1	Np003G1353000
OG0004479	XP_009122417.1, XP_033144931.1, XP_033140837.1	Np003G1342500
OG0004480	XP_033140649.1, XP_009134372.1, XP_009122132.1	Np003G1856100
OG0004481	XP_009134367.1, XP_009122006.3	Np003G1854400
OG0004482	XP_033145004.1, XP_009137493.2	Np005G2812200
OG0004484	XP_009103598.1, XP_033143922.1	Np006G3607900
OG0004485	XP_009140840.1, XP_009103638.2	Np006G3586800
OG0004486	XP_033130881.1, XP_009140847.1, XP_009133880.1	Np006G3589100
OG0004487	XP_009144361.1	Np006G3503800, Np008G4283200
OG0004488	XP_009144352.1, XP_009133840.1	Np006G3508000, Np006G3508600
OG0004489	XP_009141027.1	Np006G3521900
OG0004490	XP_033147392.1, XP_033146259.1, XP_033142563.1	Np006G3527500, Np006G3479600
OG0004491	XP_009132732.1	Np006G3476600
OG0004492	XP_009141065.1, XP_009144302.2, XP_009132737.2	Np006G3532000, Np006G3475900
OG0004493	XP_009132794.1, XP_009144198.1	Np006G3552700
OG0004494	XP_009144007.1, XP_009143950.1, XP_009141254.1	Np006G3570700
OG0004495	XP_009143934.1, XP_009141275.1, XP_009143933.1	Np006G3573000
OG0004496	XP_009143903.2, XP_009132884.2	Np006G3576600
OG0004497	XP_009132922.1, XP_009143868.1, XP_009141309.2	Np007G4066100, Np009G4316300
OG0004498	XP_009132931.1	Np009G4319900, Np006G3452400
OG0004499	XP_033135629.1	Np001G0412600
OG0004500	XP_009111118.1	Np004G2560300
OG0004502	XP_009137553.2	Np005G2802700, Np005G3052800
OG0004503	XP_009107449.2	Np004G2018900
OG0004503	XP_009129557.1	Np004G2019000
OG0004504	XP_009113721.1, XP_009109768.1	Np004G2107300
OG0004505	XP_009102930.2, XP_009113698.1	Np004G2109600
OG0004507	XP_009109741.1, XP_009113684.1	Np004G2111100
OG0004508	XP_009109711.1, XP_009102901.1, XP_009113652.1	Np004G2114600
OG0004509	XP_009123177.1, XP_009103024.1, XP_009109688.1	Np004G2118600
OG0004510	XP_009115242.1	Np004G2124700
OG0004511	XP_033133859.1, XP_009102835.1, XP_033137290.1	Np004G2127800
OG0004512	XP_009115216.1, XP_009109642.1, XP_033130708.1	Np004G2130100
OG0004514	XP_009125143.1, XP_009140009.1	Np005G3177600
OG0004515	XP_009109619.1, XP_009102791.1, XP_009115187.1	Np004G2133800
OG0004516	XP_009115056.1	Np004G2142400
OG0004517	XP_033135668.1, XP_009108125.1	Np003G1513400, Np003G1513300
OG0004518	XP_009101245.1, XP_009114192.2, XP_009129128.1	Np001G0252300
OG0004519	XP_009114179.2, XP_009129103.1, XP_009152212.1	Np001G0249000
OG0004520	XP_009129081.1, XP_009152153.1	Np006G3408800, Np001G0241900
OG0004521	XP_009115829.1, XP_009103469.1, XP_009112343.1	Np001G0014800
OG0004522	XP_009130516.1, XP_033135180.1, XP_018515507.1	Np001G0029900
OG0004523	XP_009112145.1, XP_009150543.1	Np001G0042500
OG0004524	XP_009150480.1, XP_009130439.2	Np001G0049400
OG0004525	XP_009130435.2, XP_009112113.1, XP_009150473.1	Np001G0050900
OG0004526	XP_009112220.2, XP_009150441.1	Np001G0054300
OG0004527	XP_009150375.2, XP_009150373.2, XP_009112068.1	Np001G0065000
OG0004528	XP_009149912.1	Np001G0471900
OG0004529	XP_009130306.2, XP_009130199.1, XP_009112010.1	Np001G0077200
OG0004530	XP_009136470.1, XP_009130172.1, XP_009111992.1	Np001G0092400
OG0004531	XP_009136371.1, XP_009141444.1, XP_009130118.1	Np001G0103400
OG0004532	XP_009114158.1, XP_009152198.1	Np001G0246900, Np001G0247000
OG0004533	XP_009111765.2, XP_033129928.1	Np005G3045400
OG0004534	XP_009151093.1, XP_009111670.2, XP_009129951.1	Np001G0132400
OG0004535	XP_009151094.2, XP_009111671.1, XP_009129950.1	Np001G0132700
OG0004536	XP_009111691.1, XP_009151129.1	Np001G0138200
OG0004537	XP_009108008.1, XP_033146916.1, XP_009124234.2	Np005G3108600
OG0004538	XP_009120835.1, XP_009131784.1	Np003G1484400
OG0004539	XP_033145010.1, XP_009126461.2, XP_009120789.1	Np003G1488900
OG0004540	XP_009126487.1, XP_009120760.1, XP_033143944.1	Np003G1492000
OG0004541	XP_009131824.2, XP_009120758.1, XP_009126488.1	Np003G1492100
OG0004542	XP_009126497.1, XP_009131830.2, XP_009120740.1	Np003G1493600
OG0004543	XP_009131838.1, XP_033141946.1, XP_009126503.2	Np003G1496900, Np003G1496300, Np003G1495500
OG0004544	XP_009120699.1, XP_009131846.2, XP_009126517.1	Np003G1499100
OG0004545	XP_009131871.1, XP_009120668.1	Np003G1503600
OG0004546	XP_018513435.2, XP_009126562.1, XP_009120642.2	Np003G1508100
OG0004547	XP_009120529.1, XP_009126622.1	Np003G1521800
OG0004548	XP_009126658.1	Np003G1525500
OG0004548	XP_009107091.2	Np001G0328300
OG0004549	XP_009126699.1, XP_009132001.1, XP_033137994.1	Np003G1531600
OG0004550	XP_009120436.2, XP_009126708.2, XP_009132006.1	Np003G1532900
OG0004551	XP_009126745.1, XP_009121303.1	Np003G1541800
OG0004552	XP_009126763.1, XP_009120338.2, XP_009132066.1	Np003G1546600
OG0004553	XP_009110802.1, XP_009148277.1	Np004G2493100, Np004G1947700
OG0004555	XP_009132092.1, XP_009120313.1	Np004G2296500, Np003G1550900
OG0004556	XP_009137018.1, XP_009133197.1	Np005G2893500
OG0004557	XP_009120195.1, XP_009132168.1, XP_009126922.1	Np003G1569300
OG0004558	XP_009132189.2, NP_001288981.1	Np003G1797400, Np003G1573300
OG0004559	XP_009118616.1, XP_009119188.1, XP_033139828.1	Np004G2549100
OG0004560	XP_009127048.3, XP_009132329.1, XP_009120137.1	Np003G1582400
OG0004561	XP_009137632.1, XP_009143015.2	Np005G2785200, Np005G2800200
OG0004562	XP_009132428.2, XP_009120004.1	Np003G1634200
OG0004563	XP_009150149.1, XP_009149738.1, XP_009152009.1	Np001G0503600
OG0004564	XP_009150155.1, XP_009149755.1	Np001G0502000
OG0004565	XP_009122358.1, XP_009130984.1	Np003G1330600
OG0004566	XP_009130835.1, XP_009125576.2, XP_009122571.1	Np003G1293800
OG0004567	XP_009125555.1, XP_009130824.1, XP_009122598.1	Np003G1290300
OG0004569	XP_009125507.1, XP_033145087.1, XP_009122694.1	Np003G1278200
OG0004570	XP_009125460.1, XP_009130744.2, XP_009122756.2	Np003G1269600
OG0004571	XP_009146984.1	Np007G4142900
OG0004571	XP_009122859.1	Np003G1250300
OG0004572	XP_009128440.1	Np004G2277800
OG0004573	XP_009106754.1, XP_009128426.1, XP_009104459.1	Np002G0708000
OG0004574	XP_009106724.1	Np002G0712300
OG0004575	XP_009106681.2, XP_033141821.1, XP_009104516.1	Np002G0719800
OG0004576	XP_009106574.1, XP_009104568.1, XP_009128303.1	Np002G0732400
OG0004578	NP_001288873.1, XP_009106531.1, XP_009104583.2	Np002G0736000
OG0004579	XP_009151781.1, XP_009106426.1, XP_009104601.1	Np002G0743600
OG0004580	XP_009106419.2, XP_009128251.2, XP_009104604.1	Np002G0744700
OG0004581	XP_033141650.1, XP_033132088.1	Np002G0758000
OG0004582	XP_009104679.1	Np002G0765400
OG0004583	XP_009104702.1, XP_033131086.1, XP_009128110.1	Np002G0778700
OG0004584	XP_009104703.1, XP_009128108.1	Np002G0778900, Np002G0778800
OG0004585	XP_009103077.1, XP_009109901.1	Np005G3159200, Np004G2089200
OG0004586	XP_009106930.2, XP_009147542.1	Np004G1918600
OG0004587	XP_009144650.1	Np005G3107400
OG0004587	XP_009117477.1	Np007G3718700
OG0004588	XP_009147613.1, XP_033132410.1	Np004G1932900
OG0004589	XP_009143621.1, XP_009133061.1, XP_009141554.1	Np006G3397100
OG0004590	XP_009143908.1, XP_009143074.1	Np003G1746800, Np006G3251900, Np007G4043800
OG0004592	XP_009128465.2, XP_033130837.1	Np005G3094000
OG0004593	XP_009132509.1, XP_009119831.2, XP_018511789.2	Np003G1649300
OG0004595	XP_009103934.1	Np005G3091000, Np005G3090600
OG0004596	XP_018509327.1, XP_033132479.1	Np005G3061600
OG0004597	XP_009124105.1	Np005G3053900
OG0004598	XP_033133697.1	Np005G3038200
OG0004599	XP_009104842.1, XP_009105949.1, XP_009127954.1	Np002G0818700
OG0004600	XP_009137258.1, XP_018509162.2, XP_009135888.1	Np005G2854800
OG0004601	XP_009104758.1	Np002G0791600
OG0004602	XP_009105472.1, XP_009105005.1, XP_009127719.1	Np002G0872900
OG0004603	XP_009137779.1, XP_009144407.1	Np005G2765600
OG0004604	XP_009137822.1, XP_009109065.2, XP_009129060.2	Np005G2756300
OG0004606	XP_009127333.2, XP_009132687.2, XP_009140888.2	Np003G1717100
OG0004607	XP_009152097.1, XP_009129577.1	Np001G0232000
OG0004608	XP_009105663.1	Np002G0861700
OG0004609	XP_009101549.1	Np001G0361100
OG0004610	XP_009113866.1	Np001G0373700
OG0004611	XP_009135701.2, XP_009145607.1	Np007G3803000
OG0004612	XP_009144912.1	Np004G1957700
OG0004613	XP_009144897.1, XP_009147763.1, XP_009107179.1	Np004G1955600
OG0004614	XP_009102542.1	Np007G3861000
OG0004616	XP_009147686.1, XP_009144844.1	Np004G1944400
OG0004618	XP_009147644.2	Np004G1937600
OG0004619	XP_009133036.1, XP_009143637.2, XP_009141507.1	Np006G3401400
OG0004620	XP_009108386.1, XP_033129340.1, XP_009136953.2	Np005G2911000
OG0004621	XP_009136931.2, XP_009131722.1, XP_009108362.2	Np005G2916300
OG0004622	XP_009124614.1	Np005G3093100
OG0004623	XP_009136922.1, XP_009108359.1, XP_009131591.1	Np005G2919500
OG0004624	XP_009137359.1	Np005G2837000
OG0004625	XP_009137333.1, XP_009136940.1	Np005G2838200
OG0004627	XP_033134128.1, XP_009136369.1	Np007G3763100
OG0004628	XP_009137657.1, XP_033133056.1, XP_009137416.1	Np005G2828900
OG0004629	XP_009137634.1, XP_009137412.2	Np005G2829200
OG0004630	XP_009137467.1, XP_009137396.1	Np005G2831300
OG0004631	XP_033143306.1	Np005G2832400
OG0004633	XP_033131060.1, XP_009137256.1	Np005G2855100
OG0004635	XP_009108475.1, XP_033130602.1, XP_009137149.1	Np005G2882800
OG0004636	XP_009112960.2	Np002G1222700
OG0004637	XP_009138679.1	Np001G0694000, Np006G3206400
OG0004638	XP_009104403.1, XP_009138705.1, XP_009116959.1	Np001G0693200
OG0004639	XP_009138738.1	Np001G0682400
OG0004639	XP_009116880.1	Np001G0682600
OG0004640	XP_009117213.1	Np004G2462500, Np001G0677100
OG0004641	XP_009116829.1, XP_009104328.1	Np001G0675100
OG0004642	XP_009116720.1, XP_009138840.1	Np001G0661100
OG0004643	XP_009116632.1	Np001G0650000, Np001G0648900
OG0004644	XP_009138588.1, XP_009137477.1	Np005G2815800
OG0004645	XP_033131119.1, XP_033146232.1, XP_009116502.1	Np001G0628800
OG0004646	XP_009139007.1, XP_009104077.1, XP_009116485.1	Np001G0626600
OG0004647	XP_009116446.2	Np001G0620900
OG0004648	XP_033131394.1, XP_009116443.1, XP_009139035.1	Np001G0620200
OG0004649	XP_009104046.1, XP_009128677.1	Np003G1825100
OG0004650	XP_009116414.1, XP_009139046.1	Np001G0615900
OG0004651	XP_009116377.1, XP_009139072.1, XP_033131719.1	Np001G0612800
OG0004652	XP_009116370.1, XP_009104017.1, XP_009139080.1, XP_009139077.1	Np001G0611900
OG0004653	XP_033146547.1, NP_001288847.1, NP_001288821.1	Np001G0605700
OG0004654	XP_009103984.1, XP_009139116.1, XP_009116316.1	Np001G0602100
OG0004655	XP_009131352.1	Np001G0594600
OG0004656	XP_009116258.1, XP_009139154.1, XP_009103959.1	Np001G0593800
OG0004657	XP_009103902.1, XP_009116095.1	Np001G0571500
OG0004658	XP_009139276.1, NP_001288953.1, XP_009116089.1	Np001G0569300
OG0004659	XP_033142005.1, XP_009127094.2	Np003G1625900, Np003G1626900
OG0004660	XP_009127137.1, XP_009132460.1, XP_009119928.1	Np003G1617600
OG0004661	XP_009105097.1	Np002G0910800
OG0004662	XP_009105390.1, XP_009127636.1, XP_009105043.1	Np002G0890400
OG0004663	XP_009112555.2	Np007G3742400
OG0004664	XP_009112592.1, XP_009103407.1, XP_009102198.1	Np007G3737600
OG0004665	XP_018508232.1, XP_009102157.1	Np007G3734300
OG0004666	XP_009141915.1, XP_033144146.1, XP_033148448.1	Np006G3314600
OG0004667	XP_009140341.1, XP_009112541.1	Np006G3691500
OG0004668	XP_033145561.1, XP_009133424.1, XP_009143235.2	Np006G3320200
OG0004669	XP_009141860.2, XP_009133403.1, XP_009143256.1	Np006G3324600
OG0004670	XP_009133392.1, XP_009143268.1, XP_009141849.1, XP_009141850.1	Np006G3327800
OG0004671	XP_009133377.1, XP_009143292.1	Np006G3332300
OG0004672	XP_009143313.1, XP_009141812.1	Np006G3337400
OG0004673	XP_009143315.1	Np006G3337500
OG0004674	XP_009133340.2, XP_009143341.1	Np006G3343800
OG0004675	XP_009141753.1, XP_009143368.1, XP_009133279.1	Np006G3351100
OG0004676	XP_009141708.2, XP_009133222.1, XP_009143435.1	Np006G3363300
OG0004677	XP_009114550.1	Np003G1837100
OG0004678	XP_033139284.1, XP_009114627.1, XP_009144489.1	Np003G1821800
OG0004679	XP_009123186.1	Np004G2024300, Np004G2024800, Np004G2024600
OG0004680	XP_033144484.1	Np003G1773600
OG0004681	XP_009128686.1, XP_033135131.1, XP_009134225.1	Np003G1800800
OG0004682	XP_009124386.1	Np003G1812000
OG0004683	XP_033140442.1, XP_009111713.1, XP_033129691.1	Np001G0141300
OG0004684	XP_009107879.2, XP_009111927.1, XP_033129726.1	Np001G0154800
OG0004685	XP_009102039.2, XP_009117495.2, XP_009112664.1	Np007G3721600
OG0004686	XP_033142604.1, XP_009140580.2, XP_009109350.2	Np003G1413600
OG0004687	XP_009142352.1, XP_009143158.1, XP_009133734.1	Np006G3240100
OG0004688	XP_009143103.1, NP_001288992.1	Np006G3248200
OG0004689	XP_009143050.2, XP_009133677.2, XP_009142275.1	Np006G3254600
OG0004690	XP_009133600.2, XP_009142934.1, XP_009142193.1	Np006G3269900
OG0004691	XP_009114308.1, XP_033141439.1	Np001G0334000
OG0004692	XP_009125035.2, XP_033142423.1, XP_009147408.1, XP_009134621.1	Np007G4245100
OG0004694	XP_009119295.1	Np007G4220000
OG0004695	XP_009134747.1, XP_009130392.1, XP_009102086.1	Np007G4214500
OG0004696	XP_033141211.1	Np001G0141800
OG0004698	XP_009124942.1, XP_009129633.1, XP_009134868.2	Np007G4176700
OG0004699	XP_009134872.1, XP_009124939.1	Np007G4175100
OG0004700	XP_009129658.1, XP_009134888.1, XP_018510723.1	Np007G4172700
OG0004701	XP_009147153.1, XP_033142911.1	Np007G4168900
OG0004702	XP_009134947.2, XP_009124541.1, XP_009147115.1	Np007G4160500
OG0004703	XP_009124304.1, XP_009134982.1, XP_009147058.1	Np007G4152900
OG0004704	XP_009134990.2, XP_009147043.1, XP_009124202.1	Np007G4151400
OG0004705	XP_009146987.1, XP_009123862.1, XP_009135091.1	Np007G4143100
OG0004706	XP_009146933.1, XP_018511643.1, XP_033142207.1	Np007G4134800
OG0004707	XP_009121137.2, XP_009146679.2, XP_009135187.2	Np007G4098000
OG0004708	XP_009120741.2, XP_009146621.1, XP_009135221.2	Np007G4091100
OG0004709	XP_009135245.1, XP_009120424.2, XP_009146602.1	Np007G4069800, Np007G4070200
OG0004710	XP_018512515.2, XP_009120364.1, XP_018514506.1, XP_009146596.1	Np007G4086700
OG0004711	XP_033142334.1, XP_009124688.1, XP_009146570.1	Np007G4084000
OG0004712	XP_009124754.1, XP_009146485.1	Np007G4075000
OG0004713	XP_009146430.2, XP_009135347.1	Np007G4063700
OG0004714	XP_009117284.1, XP_009146423.2	Np004G1918100
OG0004715	XP_009151588.1, XP_009129696.1	Np001G0182000
OG0004716	XP_009146248.1, XP_009135440.1	Np007G4039500
OG0004717	XP_009116224.3, XP_009146245.1	Np007G4038200, Np007G4037100
OG0004718	XP_009135482.1, XP_033148273.1	Np007G3906100
OG0004720	XP_033147118.1	Np007G3969600
OG0004721	XP_009135580.1	Np007G3945000
OG0004722	XP_009112613.1, XP_009145878.1, XP_009135586.1	Np003G1715500
OG0004723	XP_033142077.1	Np007G3806700
OG0004724	XP_009109957.1, XP_009135723.2, XP_009145525.1	Np007G3808300
OG0004725	XP_009135731.1, XP_009109818.1, XP_009145516.1	Np007G3809100
OG0004726	XP_033137003.1, XP_018512632.1, XP_033142627.1	Np007G3811500
OG0004727	XP_018512621.1, XP_009145504.2	Np007G3811700
OG0004727	XP_009135740.2	Np007G3811600
OG0004728	XP_009125068.1	Np005G3134300
OG0004729	XP_009135851.1, XP_009102654.1, XP_033148617.1	Np007G3842900
OG0004730	XP_009108737.1	Np007G3834900
OG0004731	XP_009145312.1	Np007G3834400
OG0004732	XP_033140912.1, XP_009108997.1, XP_033142590.1	Np005G2739000
OG0004733	XP_009126270.1, XP_009131678.1, XP_009120959.1	Np003G1464300
OG0004734	XP_033137443.1, XP_033142663.1, XP_033141896.1	Np003G1463900
