Orthogroup	Brassica_rapa	Cardamine_glauca
OG0002329	XP_009117768.1, XP_009149064.1	Cg006G2101400
OG0002329	XP_033131208.1	Cg007G2566400
OG0002330	XP_009110405.1, XP_009149197.1	Cg006G2089900
OG0002330	XP_009105927.1	Cg004G1354300
OG0002332	XP_009110321.1	Cg007G2516300
OG0002333	XP_009105874.1	Cg007G2491400
OG0002333	XP_009103232.1, XP_009110134.1	Cg006G2041400
OG0002334	XP_009110077.1	Cg006G2027700
OG0002335	XP_009115452.2	Cg006G2024300
OG0002335	XP_009105677.1	Cg007G2470300
OG0002336	XP_009113094.1, XP_009112689.1, XP_033143589.1	Cg007G2281700
OG0002337	XP_009113267.1	Cg007G2308400, Cg007G2308500
OG0002340	XP_033137665.1, XP_033132206.1, XP_009138322.1	Cg001G0053900
OG0002341	XP_009108783.1	Cg001G0066000
OG0002342	XP_009119409.1, XP_009123238.1	Cg004G1390400, Cg004G1382800
OG0002343	XP_009126841.2	Cg001G0087600
OG0002343	XP_009117109.1	Cg005G1740900
OG0002344	XP_009138024.1	Cg001G0087700
OG0002344	XP_009117115.1	Cg005G1741100
OG0002345	XP_033144497.1	Cg005G1744700
OG0002346	XP_009137608.1, XP_033133285.1	Cg001G0136400
OG0002352	XP_009108984.1	Cg001G0098400
OG0002353	XP_033138427.1	Cg008G2737600
OG0002353	XP_009130592.2	Cg004G1094600
OG0002354	XP_009121418.1	Cg008G2734300
OG0002354	XP_009119081.1	Cg004G1092900
OG0002355	XP_009126157.1	Cg008G2734000, Cg008G2734100, Cg008G2734200
OG0002356	XP_009121466.1, XP_018513145.1	Cg008G2730500
OG0002356	XP_033141165.1	Cg004G1090900
OG0002357	XP_018512499.1	Cg008G2723900
OG0002357	XP_009122637.1	Cg008G2612200
OG0002358	XP_009147373.1, XP_009134651.1	Cg004G1083100
OG0002358	XP_009126058.1, XP_009121560.2	Cg008G2720200
OG0002359	XP_009131459.1, XP_009121583.1	Cg008G2718100
OG0002359	XP_009147398.1, XP_009134627.1	Cg004G1080700
OG0002360	XP_009113789.1, XP_009109829.1	Cg006G2002800
OG0002361	XP_009151037.1	Cg008G2806700
OG0002361	XP_009122012.2	Cg008G2676400
OG0002362	XP_009130478.1	Cg003G1040500
OG0002362	XP_009122110.1	Cg008G2666100
OG0002363	XP_009150418.1	Cg003G1027200
OG0002364	XP_009141602.1, XP_009150890.1	Cg008G2792700
OG0002364	XP_009122457.1	Cg008G2657200
OG0002365	XP_009125712.2, XP_033146260.1	Cg008G2651500, Cg008G2651100
OG0002366	XP_009134393.1	Cg003G0727200, Cg003G0870700
OG0002367	XP_009144393.1	Cg005G1641700
OG0002368	XP_009119194.1	Cg006G2214500
OG0002368	XP_009143993.1	Cg005G1608500
OG0002369	XP_009113982.2	Cg008G2933800
OG0002369	XP_009118660.1, XP_009119324.1	Cg006G2224600
OG0002370	XP_009113971.3, XP_009101754.2	Cg008G2936400
OG0002370	XP_009118665.1	Cg006G2225500
OG0002371	XP_009119488.1	Cg006G2229300
OG0002371	XP_009131504.2, XP_033140981.1	Cg008G2941900
OG0002372	XP_009139416.1, XP_009109194.1, XP_009139388.1	Cg001G0146400, Cg001G0146700
OG0002376	XP_009111972.1, XP_009136431.1	Cg003G1001200
OG0002376	XP_033140412.1, XP_009130144.2	Cg003G1001300
OG0002377	XP_009124332.1	Cg002G0596800
OG0002378	XP_009123304.1	Cg002G0591700
OG0002378	XP_009126533.1, XP_009131869.2	Cg008G2780300
OG0002379	XP_009149960.1	Cg002G0559000
OG0002379	XP_009126715.1, XP_009120428.1	Cg003G0981700
OG0002380	XP_033144957.1, XP_018508955.2, XP_033133895.1	Cg001G0088400, Cg003G0960500
OG0002381	XP_009132389.2	Cg003G0942500
OG0002381	XP_009142687.1	Cg001G0135800
OG0002382	XP_009127078.2	Cg003G0934500
OG0002382	XP_009143234.1	Cg001G0130800
OG0002383	XP_009143453.2, XP_009137660.1	Cg001G0128700
OG0002383	XP_009119954.1	Cg003G0927400
OG0002385	XP_009122208.1, XP_009146732.1, XP_009135163.1, XP_018511700.2	Cg004G1173700
OG0002386	XP_009146826.1	Cg004G1164800
OG0002386	XP_009130829.1	Cg008G2618900
OG0002387	XP_033137431.1	Cg008G2612100
OG0002387	XP_009146861.1	Cg004G1161000
OG0002388	XP_009140108.1	Cg001G0389500
OG0002388	XP_009112895.1	Cg007G2262700
OG0002389	XP_009149106.1	Cg007G2561500
OG0002390	XP_009106414.2	Cg007G2546900
OG0002390	XP_033133863.1	Cg006G2048000
OG0002392	XP_009106283.1	Cg007G2534100
OG0002392	XP_009149531.1	Cg006G2061100
OG0002393	XP_009112437.1, XP_009121099.2	Cg004G1411700
OG0002394	XP_009147693.1	Cg001G0039100
OG0002394	XP_009150757.2, XP_033134487.1	Cg004G1415100
OG0002395	XP_009124707.1, XP_009135281.1	Cg004G1190100
OG0002396	XP_009135323.1, XP_009146455.1	Cg004G1198100
OG0002397	XP_009146429.1	Cg004G1200500
OG0002397	XP_009147532.1	Cg006G1792100
OG0002398	XP_033146880.1	Cg004G1211900
OG0002399	XP_009108726.1	Cg001G0055700
OG0002400	XP_009147640.1	Cg006G1805200
OG0002401	XP_009141570.2	Cg005G1571100
OG0002401	XP_009115972.1	Cg002G0500800
OG0002402	XP_009139654.1	Cg001G0294800
OG0002402	XP_009102414.1	Cg004G1324000
OG0002403	XP_018514090.2	Cg001G0289100
OG0002403	XP_009102451.2, XP_018513179.2	Cg004G1319800
OG0002404	XP_009102532.1	Cg004G1312400
OG0002405	XP_033132269.1, XP_009139568.1, XP_009108086.1	Cg001G0273200
OG0002405	XP_009139566.2, XP_033132271.1	Cg001G0273100
OG0002406	XP_009148394.1	Cg001G0262800
OG0002407	XP_009108864.1	Cg001G0260100
OG0002407	XP_009145329.3	Cg004G1291300
OG0002408	XP_009149242.2	Cg006G2086000
OG0002408	XP_009105977.2	Cg007G2502700
OG0002409	XP_009117629.1, XP_009110368.1	Cg006G2085000
OG0002410	XP_009106088.1	Cg007G2513400
OG0002411	XP_009117590.1, XP_009110323.1	Cg006G2078100
OG0002412	XP_009117578.1	Cg006G2075900
OG0002412	XP_033131375.1	Cg007G2518400
OG0002413	XP_009105400.2, XP_009103360.2, XP_009105036.1	Cg007G2454600, Cg002G0569900
OG0002414	XP_009109888.1, XP_009103073.1, XP_009115331.1	Cg006G2011000
OG0002415	XP_009115350.1	Cg006G2012600
OG0002416	XP_009105022.2, XP_009105419.1	Cg007G2456300
OG0002416	XP_009103078.2	Cg006G2012400
OG0002417	XP_009109917.1	Cg006G2014700
OG0002417	XP_033140924.1	Cg007G2463600
OG0002418	XP_009127695.1	Cg007G2459300
OG0002418	XP_009127717.1	Cg007G2463100
OG0002419	XP_009112668.1, XP_009102031.1	Cg001G0116200
OG0002420	XP_033145430.1	Cg001G0386000
OG0002420	XP_009112751.2, XP_009112933.2	Cg007G2268200
OG0002421	XP_009113387.1	Cg007G2334400
OG0002422	XP_009151902.1, XP_033137197.1, XP_009129387.1	Cg002G0630900
OG0002423	XP_009129474.1	Cg002G0658700
OG0002424	XP_009148484.2	Cg003G0878000
OG0002424	XP_009140722.1, XP_009140153.1, XP_033142554.1	Cg003G0829900
OG0002425	XP_009128828.1	Cg008G2966700
OG0002425	XP_009136933.1, XP_009131778.1	Cg001G0216700
OG0002426	XP_009114408.1, XP_009128790.1	Cg008G2960900
OG0002427	XP_033132590.1, XP_009102915.1	Cg006G1991700
OG0002429	XP_009144551.1	Cg001G0229100
OG0002429	XP_009114280.1	Cg008G2983200
OG0002430	XP_009108173.1	Cg003G0759500
OG0002431	XP_009101890.1	Cg001G0010900
OG0002431	XP_009147223.1	Cg004G1117600
OG0002432	XP_033144312.1, XP_033143989.1	Cg001G0176100
OG0002434	XP_009137266.1, XP_009136013.1	Cg001G0178400
OG0002435	XP_009114611.1	Cg003G0747800
OG0002435	XP_009135900.2, XP_009108560.1	Cg001G0179700
OG0002436	XP_009114598.1	Cg003G0746900
OG0002436	XP_009137247.1, XP_009135776.1	Cg001G0181200
OG0002437	XP_009101638.1	Cg008G2950600
OG0002437	XP_009137032.1	Cg001G0201200
OG0002438	XP_009134117.2, XP_033130185.1	Cg001G0195000
OG0002438	XP_009134095.1	Cg001G0195100
OG0002440	XP_009114483.1	Cg003G0863000, Cg003G0735400
OG0002440	XP_009134406.2	Cg001G0193100
OG0002441	XP_009108497.1	Cg001G0189100
OG0002441	XP_009137195.2	Cg001G0189000
OG0002442	XP_033142729.1, XP_009135013.1	Cg001G0187800, Cg001G0187900
OG0002443	XP_009105077.2, XP_009105072.2, XP_033131672.1, XP_033131671.1, XP_009127328.2, XP_009104416.3	Cg002G0578200, Cg002G0395100
OG0002444	XP_009111833.1, XP_009151630.1	Cg008G2609100
OG0002445	XP_033136614.1	Cg007G2298000, Cg007G2298600
OG0002445	XP_033135828.1	Cg001G0263600
OG0002446	XP_009116780.1	Cg002G0418300
OG0002446	XP_009142362.1, XP_009143169.1	Cg005G1471500
OG0002447	XP_009142217.1	Cg005G1493100
OG0002447	XP_009116631.1	Cg002G0431000
OG0002448	XP_009107387.2, XP_018509308.1	Cg006G1850900
OG0002449	XP_009104078.2, XP_009139005.1	Cg002G0445700, Cg006G1819300
OG0002450	XP_009142776.1, XP_009133511.2	Cg005G1512600
OG0002451	XP_009141984.1	Cg005G1516900
OG0002451	XP_009116415.1	Cg002G0453200
OG0002453	XP_009139253.1	Cg002G0484300
OG0002453	XP_009116111.1	Cg005G1545100
OG0002454	XP_009141626.1, XP_009133115.1	Cg005G1563100
OG0002455	XP_009116025.1, XP_009103858.2, XP_009138339.1	Cg002G0493200
OG0002456	XP_009115953.1	Cg005G1572800
OG0002456	XP_009144723.1, XP_009139445.1	Cg002G0502400
OG0002457	XP_009150753.1, XP_009102292.1	Cg004G1415900
OG0002458	XP_009150734.1	Cg004G1420100
OG0002458	XP_009143412.1	Cg001G0035400
OG0002459	XP_009114700.1	Cg004G1422400
OG0002459	XP_009141710.1	Cg001G0033200
OG0002460	XP_033148657.1, XP_009108994.2	Cg001G0099900
OG0002461	XP_009128959.1, XP_009137834.2, XP_033133068.1	Cg001G0110000
OG0002461	XP_009102134.1	Cg004G1435800
OG0002462	XP_009141923.2	Cg005G1524600
OG0002463	XP_009141738.1	Cg005G1548800
OG0002464	XP_033143964.1	Cg001G0174200
OG0002464	XP_009128650.2, XP_009102715.1	Cg003G0755200
OG0002465	XP_009139866.1	Cg001G0031100
OG0002465	XP_009140467.1	Cg005G1754400
OG0002466	XP_009107936.1	Cg006G1926900
OG0002467	XP_009128630.2	Cg003G0752000
OG0002467	XP_009136152.2	Cg001G0176800
OG0002468	XP_009151134.1	Cg008G2819000
OG0002468	XP_009134865.2, XP_009124947.2, XP_009129619.1	Cg004G1122600
OG0002470	XP_009143033.1	Cg002G0573800
OG0002470	XP_033148313.1	Cg005G1485500
OG0002471	XP_009143017.1	Cg004G1413400, Cg004G1413300
OG0002471	XP_009142258.1	Cg005G1486400
OG0002472	XP_009142195.1	Cg005G1495100
OG0002472	XP_009150933.1	Cg008G2796800
OG0002473	XP_033146904.1, XP_033130901.1	Cg006G1853200
OG0002473	XP_009134772.1	Cg004G1106300
OG0002474	XP_009134767.1, XP_033147561.1, XP_033147222.1	Cg004G1106600
OG0002474	XP_009111897.1, XP_009151257.1	Cg008G2835100
OG0002476	XP_009146985.1, XP_009123856.1	Cg004G1147100
OG0002476	XP_009146986.1	Cg004G1147000
OG0002477	XP_009146973.1, XP_009123794.2, XP_009135080.1	Cg004G1148700
OG0002478	XP_009122379.2, XP_033147886.1, XP_009122158.2	Cg008G2627300
OG0002480	XP_009146431.1	Cg004G1200200
OG0002481	XP_009147552.1, XP_033133847.1	Cg006G1793800
OG0002482	XP_009147434.1	Cg001G0253900
OG0002483	XP_009124512.1	Cg004G1234500, Cg001G0242400
OG0002484	XP_033131256.1	Cg001G0242900
OG0002484	XP_033148113.1, XP_033132303.1	Cg004G1235300
OG0002485	XP_033145995.1	Cg001G0367200
OG0002485	XP_009125114.1	Cg001G0367000
OG0002486	XP_009105203.1	Cg007G2426400
OG0002487	XP_009144668.1, XP_009139699.1	Cg001G0325900
OG0002489	XP_009120942.1, XP_009126285.1, XP_009131702.1	Cg008G2752200
OG0002490	XP_009115813.1	Cg002G0515100, Cg002G0515200
OG0002491	XP_033134978.1	Cg006G2241900
OG0002491	XP_009105765.1	Cg007G2480000
OG0002492	XP_009113330.1, XP_009102727.2	Cg007G2317700
OG0002492	XP_009148272.1	Cg006G2167100
OG0002493	XP_033133421.1, XP_009148291.1	Cg006G2165000
OG0002494	XP_009118258.1	Cg006G2160200
OG0002494	XP_009148363.1	Cg006G2160100
OG0002495	XP_009124339.1, XP_009112971.2	Cg006G2136000
OG0002496	XP_009148556.2, XP_009118048.2	Cg006G2134400
OG0002497	XP_009117987.1	Cg006G2128300
OG0002497	XP_009129053.1	Cg002G0672700
OG0002498	XP_033136412.1	Cg002G0679700
OG0002498	XP_009110564.1	Cg006G2123800
OG0002499	XP_009129139.1	Cg002G0684200
OG0002500	XP_009117879.1	Cg006G2116100
OG0002500	XP_018512313.1, XP_009101303.1	Cg002G0689200
OG0002501	XP_009148959.2, NP_001288904.1, XP_009117814.1	Cg006G2107300
OG0002501	NP_001288927.1	Cg007G2574800
OG0002502	XP_009110418.1, XP_009127356.2	Cg003G0881000, Cg003G0832100
OG0002503	XP_009145357.1, XP_009103248.1	Cg006G2043500
OG0002503	XP_009103585.1	Cg007G2552500
OG0002504	XP_009110101.1, XP_009115534.1	Cg006G2032300
OG0002504	XP_009127805.1	Cg007G2475000
OG0002505	XP_009103165.1, XP_009115512.1	Cg006G2030800
OG0002505	XP_009105706.2	Cg007G2474200
OG0002506	XP_009105690.1	Cg007G2471700
OG0002506	XP_033134495.1	Cg006G2025000
OG0002507	XP_009105208.1, XP_009105227.1	Cg007G2286700
OG0002508	XP_009109808.1	Cg005G1778400, Cg001G0005500
OG0002509	XP_009109443.2, XP_009127404.1, XP_009138555.1	Cg001G0015800
OG0002510	XP_018509295.2, XP_009138514.2	Cg001G0025400
OG0002510	XP_009117316.1	Cg005G1759600
OG0002511	XP_009123833.1	Cg001G0027700
OG0002511	XP_009117296.1	Cg005G1757500
OG0002512	XP_009138483.1, XP_009138039.1	Cg001G0029100
OG0002512	XP_009140458.1	Cg005G1756000
OG0002513	XP_009108679.1, XP_009138347.1, XP_009138346.1	Cg001G0049500
OG0002514	XP_009115555.2, XP_009138270.2, XP_009108743.1	Cg004G1387700, Cg004G1380000
OG0002515	XP_009108828.1	Cg001G0073400
OG0002515	XP_009125401.1	Cg005G1718300
OG0002516	XP_009117066.1	Cg005G1730200
OG0002516	XP_009126353.1	Cg001G0081500
OG0002517	XP_033135798.1, XP_009138029.2	Cg001G0086800, Cg001G0087200
OG0002519	XP_033141793.1, XP_033132965.1, XP_009109136.2	Cg007G2388400
OG0002520	XP_009148655.1, XP_009105222.1, XP_009105215.1, XP_033131752.1	Cg007G2430700
OG0002522	XP_033140470.1	Cg005G1636500
OG0002523	XP_009134135.1	Cg003G0789500, Cg003G0790000, Cg003G0790300
OG0002530	XP_009117257.1	Cg005G1749900
OG0002531	XP_009109530.2	Cg001G0006300
OG0002532	XP_009137255.2	Cg002G0562900
OG0002533	XP_009149806.1	Cg002G0541700
OG0002533	XP_009150400.1	Cg003G1025200
OG0002534	XP_033128593.1, XP_009149862.2	Cg002G0548200
OG0002535	XP_009110529.2, XP_009110524.1	Cg002G0687900, Cg006G2116900
OG0002536	XP_009126186.1, XP_009107516.1	Cg008G2738100
OG0002537	XP_009128191.1, XP_009121440.2	Cg007G2538100
OG0002538	XP_033143161.1	Cg008G2727900
OG0002539	XP_009121535.1	Cg008G2723500
OG0002539	XP_009121537.2, XP_033138657.1	Cg008G2723400
OG0002540	XP_009134654.1, XP_009147370.1	Cg004G1083600
OG0002541	XP_018512337.1	Cg008G2712900
OG0002541	XP_009125023.1	Cg004G1077600
OG0002542	XP_009131411.1	Cg008G2709000
OG0002542	XP_009134602.1	Cg004G1075400
OG0002543	XP_018508793.1	Cg002G0491900
OG0002543	XP_033145870.1, XP_009143512.2, XP_033148452.1	Cg005G1560800
OG0002544	XP_009125838.1, XP_009121897.1	Cg008G2686600
OG0002544	XP_009111684.1	Cg008G2818000
OG0002545	XP_009150518.1, XP_009112134.1	Cg003G1035500
OG0002546	XP_009150453.1	Cg003G1029400
OG0002546	XP_009122502.1	Cg008G2660000
OG0002547	XP_009111250.1, XP_009134385.1	Cg003G0870100, Cg003G0727800
OG0002548	XP_033138321.1	Cg006G2231600
OG0002548	XP_009134360.1	Cg003G0866400, Cg003G0731900
OG0002549	XP_009118947.1	Cg006G2187700
OG0002549	XP_009122944.2	Cg005G1645600
OG0002550	XP_009133846.1	Cg005G1636600
OG0002551	XP_009141099.2	Cg005G1624800
OG0002551	XP_009144273.2	Cg006G2198900
OG0002552	XP_009143988.1	Cg005G1608600
OG0002552	XP_009119197.1	Cg006G2214400
OG0002553	XP_033143063.1, XP_033147605.1	Cg005G1600800
OG0002553	XP_009111095.2	Cg006G2220700
OG0002554	XP_009111125.2, XP_009118668.1	Cg006G2225600
OG0002555	XP_009118682.2	Cg006G2227800
OG0002556	XP_009113703.1, XP_009109757.1	Cg006G1995100
OG0002557	XP_009102921.1, XP_009113681.1	Cg006G1992600
OG0002558	XP_009114906.1, XP_009145197.1	Cg005G1578000, Cg006G1950800
OG0002559	XP_009136548.1	Cg002G0523500
OG0002559	XP_009103473.1	Cg003G1060400
OG0002560	XP_009150628.1	Cg003G1045900
OG0002561	XP_033142812.1	Cg008G2664500
OG0002563	XP_009151362.1	Cg003G1014800
OG0002563	XP_009149910.1	Cg002G0553700
OG0002564	XP_009130192.1	Cg003G1011800
OG0002564	XP_009122361.1	Cg008G2644300
OG0002565	XP_009122336.1	Cg008G2646800
OG0002566	XP_009150952.1	Cg008G2799500
OG0002566	XP_009149749.1	Cg002G0535000
OG0002567	XP_009126614.1, XP_009120570.1	Cg003G0994500
OG0002568	XP_009131934.2	Cg003G0993500
OG0002568	XP_009150196.1	Cg002G0574100
OG0002569	XP_009126629.2	Cg003G0990600
OG0002569	XP_009150059.1	Cg002G0570800
OG0002570	XP_009149935.1	Cg002G0556500
OG0002570	XP_009120395.1	Cg003G0978800
OG0002572	XP_018514037.2, XP_033128919.1	Cg007G2579000
OG0002573	XP_009102630.1, XP_009147054.1	Cg004G1301800
OG0002574	XP_009120262.1	Cg003G0964600
OG0002574	XP_009137559.1	Cg001G0144800
OG0002575	XP_009139879.1	Cg003G0959700
OG0002577	XP_033138730.1	Cg003G0942900
OG0002577	XP_009127001.2, XP_033144611.1	Cg003G0942600
OG0002578	XP_009108074.1, XP_033132272.1	Cg007G2336000, Cg007G2336600, Cg007G2336200, Cg007G2336300
OG0002579	XP_009111301.1	Cg003G0720500, Cg014G3035100
OG0002579	XP_018510523.1	Cg014G3035000, Cg003G0720600
OG0002580	XP_009120871.1, XP_009146634.1	Cg004G1181600
OG0002581	XP_009122173.1	Cg008G2629400
OG0002581	XP_009116438.1	Cg002G0450900
OG0002582	XP_009122720.2	Cg004G1165700
OG0002582	XP_009130837.2	Cg008G2619800
OG0002583	XP_009122632.2	Cg008G2613000
OG0002584	XP_009146971.1, XP_033144012.1	Cg004G1148900
OG0002585	XP_009111552.1	Cg002G0656700
OG0002585	XP_009140243.1	Cg001G0382500
OG0002586	XP_009148942.1	Cg006G2108600
OG0002586	XP_009104453.1	Cg007G2576800
OG0002588	XP_009106320.1	Cg007G2536800
OG0002588	XP_009103316.1	Cg006G2057100
OG0002589	XP_009149558.1	Cg006G2058600, Cg006G2058500
OG0002589	XP_009106301.1	Cg007G2535500
OG0002590	XP_009106282.1	Cg007G2534000
OG0002590	XP_009149532.1	Cg006G2061200
OG0002591	XP_009110234.1, XP_009149518.3	Cg006G2062700
OG0002591	XP_009106261.1	Cg007G2532100
OG0002592	XP_009106250.1	Cg007G2531000
OG0002593	XP_009129885.1	Cg008G2867600, Cg008G2851900, Cg002G0646900, Cg002G0646800, Cg008G2825300
OG0002594	XP_009139301.2	Cg005G1743500, Cg002G0407300
OG0002595	XP_009124120.1	Cg006G1781700, Cg006G1781600
OG0002596	XP_009147541.1	Cg006G1793100
OG0002596	XP_009146420.1	Cg004G1201200
OG0002597	XP_009106937.1	Cg006G1793300
OG0002597	XP_009146418.1	Cg004G1201800
OG0002598	XP_009107058.1, XP_009106949.1, XP_009106947.1	Cg006G1795000
OG0002599	XP_009147577.1, XP_009123646.1	Cg004G1205100
OG0002600	XP_009143601.1	Cg005G1570700
OG0002601	XP_009102589.1	Cg004G1306600
OG0002601	XP_009108100.1	Cg001G0272200
OG0002602	XP_009148323.1, XP_009107798.1	Cg001G0262200
OG0002604	XP_009106098.1	Cg007G2513900
OG0002605	XP_009115318.1	Cg006G2010200
OG0002605	XP_009105040.1	Cg007G2454300
OG0002606	XP_033130124.1	Cg006G2011300
OG0002607	XP_009132978.1	Cg005G1590600
OG0002607	XP_009134086.1	Cg003G0805600
OG0002608	XP_009101630.1	Cg008G2951800
OG0002609	XP_009112103.1, XP_009135620.1	Cg004G1257100
OG0002610	XP_009107242.2	Cg006G1832000
OG0002611	XP_009145617.1	Cg004G1272400
OG0002611	XP_009144938.1	Cg006G1825900
OG0002612	XP_009146241.1	Cg004G1218600
OG0002612	XP_009107017.1, XP_009147646.1	Cg006G1806200
OG0002613	XP_033137390.1, XP_009135443.1, XP_009146243.1	Cg004G1218400
OG0002614	XP_009115530.2, XP_009146244.2	Cg004G1218300
OG0002614	XP_009147645.1	Cg006G1805900
OG0002616	XP_009149357.3	Cg002G0518700, Cg002G0518800
OG0002616	XP_033144644.1, XP_009115772.1	Cg008G2879700
OG0002618	XP_009121221.2	Cg004G1397300
OG0002618	XP_009108847.1	Cg001G0055800
OG0002619	XP_033147760.1, XP_033147762.1	Cg004G1231200
OG0002620	XP_009112404.1, XP_009121185.1	Cg004G1403000
OG0002621	XP_009138343.1	Cg004G1403400
OG0002621	XP_009108681.2, XP_009105909.1	Cg001G0050100
OG0002623	XP_009115337.1, XP_009128675.1, XP_033140231.1	Cg003G0760200, Cg003G0760300
OG0002624	XP_009104412.1, XP_009138691.1	Cg002G0400200
OG0002624	XP_009118088.1	Cg005G1448000
OG0002625	XP_009116803.1	Cg002G0416100
OG0002625	XP_033146977.1, XP_033143714.1	Cg005G1469800
OG0002626	XP_009116651.1, XP_009104226.1	Cg002G0429400
OG0002627	XP_033146404.1, XP_009116492.1	Cg002G0445100
OG0002628	XP_009142820.2, XP_009142053.1	Cg005G1507700
OG0002629	XP_009116437.1	Cg002G0450800
OG0002629	XP_009142001.1	Cg005G1514300
OG0002630	XP_009103981.1	Cg002G0463300
OG0002630	XP_009141889.1	Cg005G1526900
OG0002631	XP_009116220.1	Cg002G0474400
OG0002631	XP_009141803.1	Cg005G1538300
OG0002632	XP_009123200.1	Cg004G1304400, Cg004G1304600
OG0002633	XP_009133209.1	Cg005G1554700
OG0002633	XP_009139279.1	Cg002G0487600
OG0002634	XP_009143920.1	Cg001G0125400
OG0002634	XP_009132469.1, XP_009119900.1	Cg007G2449300, Cg003G0918700
OG0002635	XP_009124259.1	Cg001G0315800
OG0002636	XP_009127538.1, XP_009105132.2, XP_009105261.2	Cg007G2439100
OG0002637	XP_009128742.1	Cg001G0107800
OG0002637	XP_009102145.1	Cg004G1434400
OG0002638	XP_009143305.1, XP_009141816.1	Cg005G1536700
OG0002640	XP_009119674.1	Cg006G2245900
OG0002640	XP_033142127.1, XP_009111392.1	Cg003G0710800, Cg014G3045000
OG0002641	XP_009117425.3, XP_009109989.1	Cg001G0007300
OG0002642	XP_009109490.2	Cg001G0010000
OG0002643	XP_009103315.2, XP_009134193.1	Cg003G0772700
OG0002644	XP_033136498.1, XP_009112679.1	Cg004G1446800
OG0002645	XP_009138841.1	Cg002G0424700
OG0002645	XP_009142304.1	Cg005G1480600
OG0002646	XP_009133615.1	Cg005G1493800
OG0002647	XP_009131635.1, XP_009126242.1	Cg008G2745900
OG0002648	XP_009124640.1, XP_009147125.1	Cg004G1132300
OG0002648	XP_009129764.1	Cg008G2860700, Cg008G2845900
OG0002649	XP_009146938.1, XP_009123387.1, XP_009135060.1	Cg004G1152700
OG0002649	XP_033137566.1	Cg008G2593400
OG0002650	XP_009123335.1, XP_009146930.1, XP_009135052.1	Cg004G1153900
OG0002651	XP_009146696.1, XP_018511823.1	Cg004G1176200
OG0002651	XP_033137766.1	Cg008G2635300
OG0002652	XP_009124680.2	Cg004G1190600
OG0002652	XP_009146550.1	Cg004G1190800
OG0002653	XP_009107346.1	Cg006G1847200
OG0002653	XP_009135561.2	Cg004G1245200
OG0002654	XP_009140398.1	Cg005G1760400
OG0002654	XP_009133477.1	Cg001G0024100
OG0002655	XP_009124506.1, XP_009125107.1	Cg001G0364300
OG0002656	XP_009107777.1	Cg001G0265300
OG0002656	NP_001288823.1	Cg004G1297700
OG0002657	XP_009135840.1	Cg004G1296800
OG0002657	XP_009148494.1	Cg001G0264300
OG0002658	XP_009108947.1	Cg004G1290500
OG0002658	XP_009145390.2	Cg004G1290300
OG0002660	XP_009139744.1	Cg001G0339200
OG0002660	XP_033130822.1	Cg007G2425400
OG0002661	XP_009151268.1	Cg008G2836200
OG0002661	XP_009111902.1	Cg008G2836400
OG0002662	XP_009134479.1	Cg003G0716100, Cg014G3039500
OG0002663	XP_009111159.2, XP_009118711.1	Cg006G2236200
