Orthogroup	Brassica_rapa	Alyssum_gmelinii
OG0001992	XP_009131125.3	Ag050G4790000
OG0001992	XP_009114329.1, XP_009101493.1	Ag016G2309600
OG0001993	XP_018510102.1	Ag019G2508100, Ag077G5324200
OG0001993	XP_009119660.1	Ag034G3664800
OG0001994	XP_009136321.1	Ag033G3508300
OG0001995	XP_018513469.1	Ag015G2237900, Ag033G3525000
OG0001996	XP_009137220.1, XP_009137221.1, XP_009108536.1	Ag033G3545600
OG0001996	XP_033142745.1, XP_009135444.1, XP_009108539.1	Ag033G3626300, Ag033G3626200
OG0001997	XP_009114497.1	Ag016G2382200
OG0001997	NP_001288977.1	Ag033G3603900
OG0001998	XP_009116968.1	Ag031G3175300
OG0001998	XP_033146188.1, XP_033144136.1	Ag003G0280000
OG0001999	XP_009142338.1, XP_009143142.1	Ag003G0321700
OG0001999	XP_009138806.1	Ag031G3215100
OG0002000	XP_009133697.1, XP_009143100.1	Ag003G0328000
OG0002000	XP_009116735.1	Ag031G3219900
OG0002001	XP_009142316.1, XP_009143099.1	Ag031G3220000
OG0002001	XP_009133694.1	Ag003G0328100
OG0002002	XP_009138879.1	Ag031G3229900
OG0002002	XP_009142254.1, XP_009143012.1	Ag003G0345400
OG0002003	XP_009144437.1	Ag034G3788700
OG0002003	XP_009116490.1	Ag031G3286500
OG0002004	XP_009141999.1	Ag003G0407700
OG0002004	XP_009116436.2, XP_009104052.1	Ag031G3298800
OG0002005	XP_033140116.1	Ag010G1014600
OG0002005	XP_009127156.1, XP_009119901.1	Ag020G2569000
OG0002007	XP_033146018.1, XP_033146016.1, XP_033146017.1	Ag039G4266200, Ag039G4266000
OG0002008	XP_033146791.1, XP_009141745.1, XP_009141746.1, XP_009143379.1	Ag039G4278200, Ag039G4278100
OG0002009	XP_033144772.1	Ag017G2421600
OG0002009	XP_009141725.1, XP_009143416.1	Ag039G4289300
OG0002010	XP_009101406.1	Ag016G2332600, Ag034G3989600, Ag039G4292900
OG0002011	XP_033136493.1	Ag015G2178200
OG0002011	XP_009101924.1, XP_009134559.1	Ag011G1034800
OG0002012	XP_009107939.1, XP_009114775.1	Ag052G4864300, Ag015G2270400
OG0002013	XP_009124867.1	Ag014G1839600
OG0002013	XP_009129890.1, XP_009111736.1	Ag038G4165600
OG0002014	XP_009133822.1	Ag003G0283300
OG0002015	XP_018510515.1, XP_009142520.1	Ag003G0284400
OG0002016	XP_009114400.1	Ag003G0315400, Ag014G1974200
OG0002017	XP_009142801.1, XP_009142034.1	Ag003G0396900
OG0002018	XP_009147260.1	Ag014G1831600
OG0002018	XP_009119565.1	Ag002G0274600, Ag036G4123900
OG0002019	XP_033141918.1, XP_033137730.1, XP_009131698.1	Ag014G1853500
OG0002020	XP_033132301.1, XP_009131474.1	Ag014G2049100
OG0002021	XP_009146028.1	Ag014G2051800
OG0002021	XP_009148003.1	Ag025G2921600
OG0002022	XP_033145039.1	Ag014G2058200
OG0002022	XP_009107368.2, XP_009147986.1	Ag025G2926700
OG0002023	XP_009139832.1	Ag061G5024900
OG0002024	XP_009140151.1	Ag061G5042500
OG0002025	XP_018514767.1, XP_009108983.1	Ag027G3040900
OG0002026	XP_033141909.1, XP_009120953.2	Ag060G5008200
OG0002027	XP_009111449.1	Ag019G2526100
OG0002027	XP_009118815.1, XP_009119704.2	Ag034G3658500
OG0002028	XP_009134503.1	Ag019G2517500
OG0002028	XP_009119689.1	Ag034G3660700
OG0002029	XP_009119687.1	Ag034G3660800
OG0002030	XP_009118751.1, XP_009119618.2	Ag034G3671900
OG0002030	XP_009134442.2	Ag019G2492500
OG0002031	XP_033143632.1, XP_033134278.1	Ag034G3714800
OG0002032	XP_009113368.1	Ag002G0267000
OG0002032	XP_009118321.1	Ag034G3769200
OG0002033	XP_009148385.1	Ag034G3790500
OG0002033	XP_009113217.1	Ag002G0238000
OG0002034	XP_009148453.1, XP_009110738.2, XP_009118197.2	Ag034G3802400
OG0002035	XP_009118179.1, XP_009110708.1	Ag034G3811700
OG0002035	XP_009113112.1, XP_009105791.1	Ag002G0193700
OG0002036	XP_009113025.1	Ag002G0161000
OG0002036	XP_009148576.1	Ag034G3827400
OG0002037	XP_009110603.1, XP_009148547.2, XP_009118034.2	Ag034G3835700
OG0002038	XP_009110521.2, XP_009148851.1, XP_033134715.1	Ag034G3867900, Ag034G3868000
OG0002039	XP_009148955.1	Ag034G3885600, Ag034G3885500, Ag034G3887400, Ag034G3887200, Ag034G3887000, Ag034G3886600, Ag034G3886700, Ag034G3887500, Ag034G3886400, Ag034G3886500
OG0002040	XP_033132886.1, XP_009149602.1, XP_009149601.1	Ag034G3999700, Ag024G2855000
OG0002041	XP_009115552.1	Ag018G2453800
OG0002041	XP_009104944.2, XP_009105740.1	Ag034G4056900
OG0002042	XP_009112819.2, XP_009112888.2	Ag024G2881500
OG0002043	XP_009124092.1, XP_009101947.1	Ag011G1028500, Ag018G2466000
OG0002044	XP_033145005.1, XP_009136325.1	Ag011G1143400
OG0002045	XP_009108816.1, XP_033148858.1	Ag011G1189600
OG0002046	XP_009144175.2, XP_009144168.1, XP_009144176.1, XP_009144167.1	Ag011G1247600
OG0002056	XP_009132028.1	Ag004G0658400
OG0002056	XP_009149926.1	Ag055G4908400
OG0002057	XP_009149847.1	Ag055G4927100
OG0002057	XP_009151415.1	Ag004G0476500
OG0002058	XP_009121005.1	Ag013G1340400
OG0002058	XP_009102088.1	Ag014G1811300
OG0002059	XP_033143060.1, XP_033143061.1, XP_009121007.1, XP_009126241.1	Ag013G1340600
OG0002060	XP_009121019.1	Ag013G1341600
OG0002060	XP_009126227.1	Ag013G1342900
OG0002061	XP_009119248.1, XP_009134727.1	Ag014G1801100
OG0002062	XP_009131561.1, XP_009121446.1	Ag013G1378400
OG0002062	XP_009130325.1	Ag014G1794500
OG0002063	XP_009134698.1, XP_009118572.1	Ag014G1791000
OG0002063	XP_009131541.2	Ag013G1387800
OG0002064	XP_009121502.1	Ag013G1393400
OG0002064	XP_018513314.1, XP_009118393.2	Ag014G1785900
OG0002065	XP_033139350.1, XP_009118297.1	Ag014G1784700
OG0002065	XP_009121524.1	Ag013G1397800
OG0002066	XP_009134670.1	Ag014G1783600, Ag031G3238000
OG0002066	XP_033140089.1	Ag013G1402300
OG0002067	XP_009121669.1	Ag013G1446500
OG0002068	XP_009121755.1, XP_009131348.2	Ag013G1464300
OG0002068	XP_009135233.2	Ag014G1950300
OG0002069	XP_009121798.2, XP_033142458.1, XP_009109830.1, XP_009102999.1	Ag013G1477000
OG0002070	XP_009151107.1	Ag004G0548200
OG0002070	XP_009131215.2	Ag013G1498900
OG0002071	XP_009125302.1, XP_009131156.1, XP_009122059.1, XP_033138074.1, XP_009131157.1	Ag013G1524500, Ag013G1524800, Ag013G1525000, Ag013G1524900, Ag013G1525100
OG0002072	XP_009125339.1, XP_009131131.1, XP_033139669.1, XP_009122112.2	Ag004G0448000
OG0002073	XP_009125365.1, XP_033137485.1, XP_009131114.1	Ag013G1544400
OG0002074	XP_009136456.1	Ag004G0501000
OG0002074	XP_033138442.1	Ag013G1564800
OG0002075	XP_009111241.1	Ag013G1572300
OG0002075	XP_009119548.1	Ag034G3682600
OG0002076	XP_009108744.1	Ag013G1599900
OG0002076	XP_009140836.1	Ag013G1600000
OG0002077	XP_009103671.1, XP_009140892.1	Ag013G1604200
OG0002077	XP_009148057.1	Ag034G3750200
OG0002078	XP_009119147.1	Ag034G3714600, Ag034G3714500
OG0002078	XP_009141204.1	Ag013G1656600
OG0002079	XP_018511271.1	Ag034G3711600
OG0002079	XP_009143963.1	Ag013G1664700
OG0002080	XP_009119354.1	Ag034G3691100, Ag034G3691200
OG0002080	XP_009113940.1	Ag013G1687800
OG0002081	XP_009114036.1, XP_009123698.1	Ag023G2798900
OG0002081	XP_009107431.1	Ag013G1706300
OG0002082	XP_009148724.1	Ag034G3862300
OG0002082	XP_009129118.1	Ag062G5052900
OG0002083	XP_009112332.2, XP_018508778.1	Ag004G0417600
OG0002083	XP_009150830.1	Ag042G4390900
OG0002084	XP_033137031.1	Ag049G4723500
OG0002085	XP_009150567.1	Ag004G0446300, Ag004G0446100, Ag004G0446400, Ag004G0446000
OG0002086	XP_033140395.1, XP_009112002.2, XP_009150122.1	Ag004G0492500
OG0002087	XP_009149730.1	Ag004G0759200
OG0002087	XP_009150989.1	Ag004G0533100
OG0002088	XP_009130001.1	Ag004G0534200, Ag004G0534400
OG0002089	XP_033129004.1	Ag012G1282200
OG0002089	XP_009120801.2, XP_009126446.1	Ag004G0570700
OG0002090	XP_009131898.1, XP_009120621.1, XP_009149780.1	Ag004G0606800
OG0002091	XP_009120484.1	Ag004G0636800
OG0002092	XP_009121298.1	Ag004G0695900
OG0002093	XP_009120208.1	Ag004G0704400
OG0002094	XP_009137595.1, XP_009142263.2, XP_009120144.1	Ag004G0723800
OG0002095	XP_009132396.1	Ag004G0744100
OG0002096	XP_009120015.1, XP_009127046.1	Ag004G0752200
OG0002096	XP_009143005.2	Ag010G1005300
OG0002097	XP_033139729.1	Ag022G2642400
OG0002097	XP_009119572.1	Ag034G3678000
OG0002098	XP_033136932.1, XP_009128723.2	Ag011G1155700
OG0002098	XP_009138291.1	Ag011G1154800, Ag011G1154900
OG0002098	XP_033139725.1	Ag022G2644200
OG0002099	XP_009130901.1, XP_009125615.2, XP_009122175.1	Ag022G2706700
OG0002100	XP_009122841.1	Ag022G2785000
OG0002100	XP_009123490.2, XP_009146956.1	Ag014G1887600
OG0002101	XP_009119125.1	Ag014G1797000
OG0002101	XP_009130652.1	Ag022G2788600
OG0002102	XP_009151986.1	Ag012G1310200
OG0002102	XP_009140049.1	Ag075G5289600
OG0002103	XP_009104417.2	Ag048G4558200
OG0002103	XP_009110502.2, XP_009148904.1, XP_009148905.2	Ag034G3880800
OG0002104	XP_009117812.2, XP_009148962.1	Ag034G3888900
OG0002104	XP_009104466.3	Ag048G4568500
OG0002105	XP_009117771.1, XP_009149056.1	Ag034G3899000
OG0002105	XP_009104513.1	Ag048G4582800
OG0002106	XP_009149077.1	Ag034G3902100
OG0002106	XP_033141638.1	Ag048G4590600
OG0002107	XP_009104544.1, XP_009106644.1	Ag048G4590900, Ag034G3902600
OG0002108	XP_009106636.1	Ag048G4591400
OG0002108	XP_009117762.1, XP_033128779.1	Ag034G3902900
OG0002109	XP_009145372.1	Ag034G4015300, Ag034G4015400
OG0002109	XP_009128268.1	Ag048G4621500
OG0002110	XP_009106367.1, XP_018508755.1	Ag048G4648200
OG0002110	XP_009110186.1	Ag034G4002900
OG0002111	XP_009110198.1, XP_009149586.2	Ag034G3995900
OG0002111	XP_009106334.1	Ag048G4654100
OG0002112	XP_009106844.2	Ag032G3429500
OG0002112	XP_009146526.1	Ag014G1964800
OG0002113	XP_009106869.1	Ag032G3430800
OG0002113	XP_009146496.1	Ag014G1965300
OG0002114	XP_009124747.1	Ag014G1968700
OG0002114	XP_009103733.1, XP_009147513.1	Ag032G3437800
OG0002115	XP_009127569.1	Ag067G5190400
OG0002115	XP_009113791.1, XP_018508336.1	Ag032G3474000
OG0002116	XP_009144682.1, XP_018508933.2	Ag007G0888300
OG0002117	XP_033146584.1	Ag007G0897500
OG0002117	XP_033147997.1, XP_033130322.1	Ag027G3015800
OG0002118	XP_009107776.2	Ag007G0899800
OG0002118	XP_009145238.1, XP_009108264.1	Ag027G3021600
OG0002119	XP_009144716.1	Ag007G0915400
OG0002119	XP_009145430.2, XP_009109216.2	Ag027G3044900
OG0002120	XP_009142988.1	Ag010G1005200
OG0002121	XP_009136898.1	Ag050G4782900
OG0002121	XP_033136812.1	Ag016G2292200
OG0002122	XP_009146913.1, NP_001288863.1	Ag007G0922000
OG0002122	XP_009135754.1	Ag027G3058900
OG0002123	XP_009140300.1, XP_009117371.1	Ag015G2185000
OG0002124	XP_009149207.1	Ag034G3925100
OG0002124	XP_009127950.1, XP_009105942.1	Ag078G5326700
OG0002125	XP_009112637.1, XP_009102132.1	Ag042G4431500
OG0002126	XP_009129362.1, XP_009151855.1	Ag014G1973000
OG0002127	XP_009151981.2, XP_009111559.1, XP_009129436.1	Ag012G1309200, Ag012G1309100
OG0002128	XP_009101582.1	Ag006G0825000
OG0002128	XP_009108403.1	Ag050G4756900
OG0002129	XP_009144898.1	Ag001G0059600
OG0002129	XP_009145524.1	Ag014G2173000, Ag027G3068800
OG0002130	XP_009115305.1, XP_009146209.1	Ag018G2468900, Ag014G2089600, Ag014G2019400
OG0002131	XP_009132997.1	Ag023G2823500
OG0002132	XP_009115148.1, XP_009109589.2	Ag008G0954800, Ag031G3409600
OG0002133	XP_009123076.1, XP_009137305.1	Ag033G3487300, Ag077G5316300
OG0002134	XP_009112704.1	Ag011G1154300
OG0002134	XP_009136279.1	Ag044G4485800
OG0002135	XP_009112393.1	Ag044G4494500
OG0002136	XP_009137528.1	Ag033G3481600, Ag052G4842500
OG0002136	XP_009108208.1	Ag033G3584900
OG0002137	XP_033133158.1, XP_009137456.1, XP_009137395.1, XP_033140710.1	Ag033G3482600, Ag052G4840700
OG0002138	XP_009125933.1	Ag011G1175000
OG0002138	XP_009117222.1	Ag033G3510000
OG0002140	XP_033142725.1, XP_009137027.1, XP_033143291.1, XP_009108447.1	Ag033G3558900
OG0002142	XP_033134037.1, XP_009133731.2, XP_009137148.1	Ag033G3581000
OG0002143	XP_009134344.1, XP_009108515.1	Ag033G3598200
OG0002144	XP_009134149.2	Ag026G2982600, Ag028G3079400
OG0002144	XP_009145120.1	Ag015G2257700
OG0002145	XP_009104395.2	Ag031G3177300
OG0002146	XP_009142644.1	Ag003G0306500
OG0002146	XP_018510353.1	Ag031G3202500
OG0002147	XP_009104316.1	Ag031G3204900
OG0002147	XP_009142682.1	Ag003G0310300
OG0002148	XP_009116767.2	Ag031G3214900
OG0002148	XP_009143146.1	Ag003G0321400
OG0002150	XP_009142795.1, XP_009142794.2	Ag003G0397800
OG0002151	XP_009141969.1	Ag039G4186100
OG0002151	XP_009116386.1	Ag031G3310600
OG0002152	XP_009104020.1, XP_009116374.1	Ag031G3314000
OG0002152	XP_009142726.1	Ag039G4183900
OG0002153	XP_009116346.1	Ag031G3320800
OG0002153	XP_009142708.1	Ag039G4193800
OG0002154	XP_009139258.2	Ag039G4273200, Ag039G4273400
OG0002154	XP_009116106.1	Ag031G3374400
OG0002155	XP_009103859.1, XP_009139421.1	Ag031G3392200
OG0002156	XP_009119902.1	Ag020G2568800
OG0002156	XP_009137686.1, XP_009143884.1	Ag010G1014500
OG0002157	XP_009114205.1	Ag014G2042800
OG0002157	XP_009146493.2	Ag025G2905100, Ag053G4871000
OG0002158	XP_009102507.1, XP_009135895.1	Ag095G5472100, Ag064G5115600
OG0002159	XP_009114178.1	Ag067G5185100
OG0002160	XP_009105303.1	Ag067G5190000
OG0002161	XP_009105356.1, XP_009105067.1, XP_009109860.1, XP_033131565.1, XP_009113829.2	Ag067G5197700
OG0002162	XP_009112559.2, XP_009102225.1	Ag042G4399600
OG0002162	XP_009127899.1	Ag068G5215600
OG0002163	XP_009141978.1	Ag039G4181200
OG0002163	XP_009144076.2, XP_009142735.1	Ag003G0416500
OG0002165	XP_009141663.2, XP_009143490.1	Ag039G4311100
OG0002166	XP_009101669.2	Ag016G2320900, Ag037G4131400, Ag066G5152100
OG0002167	XP_009140266.1	Ag015G2178900
OG0002167	XP_018508066.1, XP_009101921.2, XP_009109516.1	Ag011G1035700
OG0002168	XP_009117405.2, XP_009140276.2	Ag015G2181500
OG0002168	XP_009109504.1, XP_033141615.1	Ag011G1040500
OG0002169	XP_009109497.1, XP_033128052.1, XP_009150927.2	Ag011G1041000
OG0002169	XP_009140281.2	Ag015G2182000
OG0002170	XP_009112728.1	Ag015G2189600
OG0002170	XP_033145365.1	Ag015G2186400
OG0002171	XP_009134189.2, XP_009113604.1	Ag021G2602700
OG0002172	XP_009151238.1	Ag038G4177500
OG0002172	XP_009124212.1	Ag014G1826000
OG0002173	XP_033139296.1, XP_009136117.3	Ag034G3770300, Ag034G3692300, Ag034G3693000, Ag088G5429300
OG0002174	XP_009143164.1, XP_009142360.1	Ag003G0316800
OG0002174	XP_009118837.1	Ag034G3654100
OG0002175	XP_009117119.1, XP_009118639.2, XP_009109184.1	Ag003G0407500, Ag003G0407400, Ag025G2972300, Ag003G0406700
OG0002177	XP_009147121.1, XP_009129755.1, XP_009151707.2	Ag014G1863200
OG0002178	XP_009134954.1, XP_009147099.1	Ag014G1866400
OG0002179	XP_009123906.1	Ag014G1882400
OG0002179	XP_018514291.1	Ag014G1882200
OG0002180	XP_009146641.1	Ag014G1944900
OG0002181	XP_009146011.1, XP_009114009.1	Ag025G2926800
OG0002181	XP_009135530.1	Ag014G2058300
OG0002182	XP_009135568.1, XP_009113491.1	Ag014G2074300
OG0002182	XP_009147951.1	Ag025G2941900
OG0002184	XP_009145802.1	Ag014G2117400
OG0002185	XP_009139922.1	Ag061G5019800
OG0002186	XP_009108819.1, XP_009145320.1	Ag027G3035300
OG0002187	XP_009127384.1	Ag036G4115200
OG0002188	XP_009148153.2	Ag034G3762600
OG0002189	XP_009139464.1, XP_009141525.1, XP_009133050.2	Ag017G2411300
OG0002191	XP_009119138.1, XP_009141442.3, XP_009141200.1	Ag034G3716300
OG0002192	XP_009144450.1, XP_033132800.1, XP_033145466.1	Ag034G3786300, Ag034G3785900, Ag034G3785600, Ag034G3786200
OG0002193	XP_009148365.1	Ag034G3787400
OG0002194	XP_009123061.1, XP_009148373.1, XP_009144440.1	Ag034G3788300
OG0002195	XP_033135825.1	Ag002G0221700
OG0002195	XP_033133574.1, XP_009118221.2	Ag034G3797800
OG0002196	XP_009110658.1, XP_009148603.2	Ag034G3822400
OG0002197	XP_009148891.1, XP_033135640.1	Ag034G3877300
OG0002198	XP_009103208.1, XP_009115570.1	Ag034G4032900
OG0002198	XP_009105774.1	Ag034G4051000
OG0002199	XP_009105770.1	Ag034G4051700
OG0002199	XP_009115567.2	Ag034G4034100
OG0002200	XP_009127850.1, XP_009104925.2, XP_009105783.1	Ag034G4049300
OG0002203	XP_009128628.1, XP_009137851.2, XP_009102148.1	Ag065G5121800
OG0002205	XP_009124154.1	Ag025G2914900, Ag025G2914800
OG0002206	XP_009104733.1, XP_009106152.1, XP_009149615.3, XP_009128067.2	Ag072G5254300
OG0002207	XP_009109475.1, XP_009101568.2	Ag011G1045000
OG0002209	XP_009108757.1, XP_018509129.2	Ag011G1153700, Ag011G1152500, Ag011G1153200, Ag011G1217700
OG0002210	XP_009114552.1	Ag011G1158800
OG0002211	XP_009102567.1, XP_009135869.1	Ag064G5105200
OG0002212	XP_018509349.1, XP_033135897.1	Ag018G2484900
OG0002212	XP_009102986.1, XP_009113771.1	Ag018G2485300
OG0002213	XP_009109165.1, XP_009127029.1, XP_009142887.1	Ag010G1003800
OG0002221	XP_009141475.1, XP_009143687.1, XP_009102325.2	Ag013G1340900, Ag074G5278000
OG0002222	XP_009120050.1	Ag019G2547000
OG0002223	XP_009107521.1	Ag013G1363300
OG0002223	XP_009119215.1	Ag014G1799200
OG0002224	XP_009109242.1, XP_009138303.1	Ag013G1402500
OG0002225	XP_018512495.1	Ag013G1441600
OG0002225	XP_009124816.1, XP_009134609.1	Ag031G3154500
OG0002226	XP_009125948.1	Ag013G1458300, Ag013G1458900
OG0002227	XP_009140775.1	Ag013G1591000
OG0002227	XP_009110896.2, XP_009118376.2	Ag034G3756000
OG0002228	XP_033145183.1	Ag013G1609900
OG0002228	XP_033135886.1	Ag034G3746700
OG0002229	XP_009144023.2	Ag013G1656100
OG0002229	XP_033138568.1	Ag034G3716000
OG0002230	XP_009111112.1	Ag034G3697000
OG0002230	XP_009113985.1	Ag013G1678300
OG0002231	XP_009119325.1	Ag034G3695700
OG0002231	XP_009101767.2, XP_009123908.2	Ag013G1682400
OG0002232	XP_009101725.1, XP_018509639.2	Ag013G1689700
OG0002233	XP_033141788.1	Ag013G1691200
OG0002234	XP_009138920.1, XP_018510996.1, XP_009127318.1	Ag013G1692300
OG0002235	XP_033144027.1	Ag013G1693600
OG0002235	XP_033133506.1	Ag013G1746500
OG0002236	XP_033143313.1	Ag013G1698700
OG0002237	XP_033133545.1, XP_033146330.1, XP_033131389.1, XP_033135683.1	Ag013G1727600
OG0002239	XP_009107759.2, XP_009115044.1	Ag013G1751400
OG0002241	XP_009114890.1	Ag013G1767700
OG0002241	XP_033147156.1	Ag023G2837200
OG0002242	XP_009103457.2	Ag004G0421400
OG0002242	XP_009101744.1, XP_009115702.1	Ag008G0956000
OG0002243	XP_009122351.1, XP_009125685.1	Ag022G2657800
OG0002243	XP_009150121.1	Ag004G0492400, Ag048G4624000
OG0002244	XP_033142400.1	Ag004G0508700
OG0002245	XP_009142265.1, XP_009143039.1	Ag003G0334900
OG0002246	XP_009131801.1, XP_009120796.1, XP_009126455.1	Ag003G0411400, Ag025G2962500, Ag004G0571600, Ag004G0571200
OG0002247	XP_009131815.1, XP_033141489.1, XP_018511009.1	Ag004G0575200, Ag004G0575000
OG0002248	XP_009135205.1, XP_009135204.1	Ag004G0577900
OG0002249	XP_033143203.1, XP_009120490.1, XP_009126670.1	Ag004G0634600
OG0002250	XP_033138849.1	Ag004G0662000
OG0002250	XP_033143134.1	Ag031G3156800
OG0002251	XP_009120276.1	Ag004G0682800
OG0002252	XP_009126928.1	Ag004G0711200
OG0002253	XP_009120009.1, XP_009137633.1	Ag052G4843100, Ag033G3481100, Ag004G0754600
OG0002254	XP_009118717.2, XP_033138277.1	Ag034G3677700
OG0002254	XP_033142014.1	Ag022G2641300
OG0002255	XP_009135421.1	Ag033G3625300, Ag022G2676100, Ag022G2676400
OG0002256	XP_009146737.2, XP_009135159.1	Ag014G1931700
OG0002256	XP_009130902.1	Ag022G2705800
OG0002257	XP_009146786.1	Ag014G1925000
OG0002257	XP_033138828.1	Ag022G2715400
OG0002258	XP_009143384.1	Ag039G4280200
OG0002258	XP_033145041.1	Ag022G2750700
OG0002259	XP_009122744.1	Ag022G2765800
OG0002261	XP_033145236.1	Ag075G5289400
OG0002261	XP_009129439.1, XP_009151982.1	Ag012G1309800
OG0002262	XP_009128447.1	Ag048G4561800
OG0002263	XP_009106762.1, XP_009104454.2	Ag048G4563400
OG0002263	XP_009110479.1, XP_009148947.1	Ag034G3884500
OG0002264	XP_009106722.1	Ag048G4574000
OG0002264	XP_009149022.1	Ag034G3892900
OG0002265	XP_018511799.2, XP_009106452.1	Ag048G4620900
OG0002265	XP_033130847.1	Ag034G4015700
OG0002266	XP_009128247.2	Ag048G4629200
OG0002266	XP_009110161.1	Ag034G4013200
OG0002267	XP_009106356.1	Ag048G4650100
OG0002267	XP_009149608.1, XP_009103299.1	Ag034G4000600
OG0002268	XP_009104686.2	Ag048G4675400
OG0002269	XP_009128104.1	Ag048G4707300
OG0002269	XP_009149460.1	Ag034G3967100
OG0002270	XP_009149449.1	Ag034G3965900
OG0002270	XP_009128096.1	Ag048G4709100
OG0002271	XP_009138882.1	Ag031G3230100
OG0002271	XP_009147494.1	Ag032G3429300
OG0002272	XP_009146494.1	Ag014G1965400
OG0002272	XP_009144743.1	Ag032G3431000
OG0002273	XP_009146483.1	Ag014G1968000
OG0002273	XP_009106881.1	Ag032G3437100, Ag001G0019000
OG0002274	XP_009109579.1, XP_009147066.1	Ag007G0897200
OG0002275	XP_009139510.1	Ag007G0898800
OG0002275	XP_009107772.1	Ag007G0898600
OG0002276	XP_033131773.1	Ag078G5344300
OG0002276	XP_009149249.1	Ag034G3935000
OG0002277	XP_009127703.1, XP_009105010.1, XP_009105460.1	Ag056G4946100
OG0002278	XP_009137781.1, XP_009130584.1	Ag045G4505400
OG0002279	XP_009129307.1, XP_009109070.1	Ag045G4514400
OG0002280	XP_009151939.1, XP_009111578.1	Ag033G3590800, Ag012G1300300
OG0002281	XP_009151972.1, XP_009129424.1	Ag012G1307700
OG0002282	XP_009148646.1	Ag034G3843800
OG0002282	XP_009129571.1, XP_009152092.1	Ag012G1330000
OG0002283	XP_009111697.2	Ag014G2129400
OG0002283	XP_009107253.1, XP_009147869.1	Ag001G0012600
OG0002284	XP_009144857.1	Ag001G0075400
OG0002284	XP_009107142.1, XP_009147699.1	Ag014G2026500
OG0002285	XP_009143783.1, XP_009141376.2	Ag023G2817400
OG0002285	XP_009141377.1	Ag023G2817500
OG0002286	XP_033147509.1	Ag023G2842200, Ag039G4297600, Ag039G4309000, Ag039G4309300, Ag066G5129300, Ag066G5129600, Ag023G2842100
OG0002287	XP_009145691.1	Ag031G3141000
OG0002287	XP_033146294.1, XP_009143631.1	Ag023G2845100
OG0002288	XP_009128889.1	Ag031G3391400
OG0002288	XP_033144963.1	Ag050G4786100
OG0002289	XP_009136837.1, XP_009144570.1	Ag050G4798000
OG0002289	XP_009101426.1	Ag016G2330600
OG0002290	XP_009146821.1, XP_009122731.1	Ag014G2019200, Ag008G0949000, Ag014G2019300
OG0002291	XP_033129911.1, XP_018513128.1	Ag008G0951400
OG0002292	XP_009136540.1	Ag008G0960900
OG0002293	XP_009137350.1	Ag077G5324000, Ag033G3495400
OG0002293	XP_009127316.1	Ag051G4818600
OG0002294	XP_009101686.1	Ag016G2345000
OG0002294	XP_009108462.2, XP_009133544.2	Ag033G3572300
OG0002295	XP_009134133.1	Ag028G3077300, Ag026G2984200
OG0002295	XP_018508135.1	Ag034G3867800
