Orthogroup	Brassica_oleracea	Cardamine_glauca
OG0000997	XP_013586961.1, XP_013604916.1, XP_013600147.1, XP_013628704.1, XP_013637814.1, XP_013622433.1	Cg004G119800, Cg006G232510
OG0000998	XP_013631553.1, XP_013623256.1, XP_013631039.1	Cg005G166590
OG0000998	XP_013602361.1, XP_013633995.1	Cg002G050950
OG0001000	XP_013626523.1, XP_013609069.1	Cg008G295070
OG0001001	XP_013595000.1	Cg008G305680
OG0001002	XP_013583707.1	Cg004G129200
OG0001002	XP_013591080.1	Cg006G194640
OG0001003	XP_013585899.1, XP_013639613.1	Cg004G132120
OG0001003	XP_013590082.1, XP_013590017.1	Cg006G197170
OG0001008	XP_013609800.1, XP_013622299.1	Cg001G011250
OG0001008	XP_013615079.1	Cg001G011260
OG0001009	XP_013622798.1, XP_013626918.1	Cg001G010880, Cg001G010890
OG0001009	XP_013586923.1	Cg001G010900
OG0001010	XP_013600890.1, XP_013584501.1, XP_013639041.1	Cg006G214300
OG0001010	XP_013634526.1, XP_013634750.1	Cg005G171020
OG0001011	XP_013585307.1, XP_013583924.1	Cg006G214110
OG0001012	XP_013608963.1, XP_013619749.1	Cg007G253190
OG0001012	XP_013584924.1, XP_013603734.1	Cg006G236470
OG0001013	XP_013629247.1, XP_013619801.1	Cg007G261710, Cg007G261330, Cg007G261700
OG0001015	XP_013600301.1, XP_013596896.1, XP_013587991.1	Cg001G015150
OG0001016	XP_013622121.1, XP_013606071.1, XP_013620109.1	Cg008G291560
OG0001016	XP_013612974.1, XP_013598304.1	Cg008G304900
OG0001017	XP_013628109.1	Cg003G113600
OG0001018	XP_013629566.1, XP_013612385.1, XP_013620090.1, XP_013597275.1, XP_013619815.1	Cg008G303340
OG0001019	XP_013597721.1	Cg001G023320
OG0001019	XP_013618285.1, XP_013594241.1	Cg008G324660
OG0001020	XP_013636046.1, XP_013593642.1, XP_013602039.1	Cg001G023010
OG0001020	XP_013609942.1, XP_013595409.1	Cg008G324240
OG0001021	XP_013604622.1, XP_013590895.1, XP_013634472.1	Cg002G043740
OG0001021	XP_013634525.1, XP_013635169.1, XP_013627262.1	Cg005G157750
OG0001022	XP_013629086.1	Cg005G158440
OG0001022	XP_013604902.1	Cg002G044320
OG0001023	XP_013597141.1, XP_013594354.1, XP_013610242.1	Cg008G302720
OG0001024	XP_013608077.1	Cg005G175200
OG0001025	XP_013583535.1	Cg006G239470
OG0001025	XP_013631255.1	Cg005G176090
OG0001026	XP_013586250.1, XP_013626409.1	Cg004G116850
OG0001026	XP_013609635.1, XP_013626680.1	Cg008G295370
OG0001027	XP_013604000.1, XP_013605855.1	Cg006G234800
OG0001028	XP_013633423.1, XP_013634475.1, XP_013635119.1, XP_013635220.1, XP_013634734.1	Cg005G166890
OG0001028	XP_013630979.1, XP_013603269.1	Cg002G051340
OG0001029	XP_013603641.1, XP_013593680.1, XP_013638825.1	Cg006G224090
OG0001029	XP_013590347.1, XP_013618013.1	Cg007G278280
OG0001030	XP_013596537.1	Cg006G226140
OG0001031	XP_013584813.1, XP_013603139.1, XP_013596887.1	Cg006G226000
OG0001031	XP_013590134.1, XP_013589815.1	Cg007G276300
OG0001032	XP_013590392.1, XP_013618548.1	Cg007G277250
OG0001032	XP_013603008.1, XP_013615585.1, XP_013584028.1, XP_013596663.1	Cg006G224970
OG0001034	XP_013597953.1	Cg006G222600
OG0001034	XP_013618717.1, XP_013590535.1, XP_013590143.1	Cg007G271130
OG0001035	XP_013610190.1	Cg004G119960
OG0001036	XP_013618228.1	Cg007G279340
OG0001036	XP_013592611.1	Cg007G279350
OG0001037	XP_013591124.1	Cg007G280410
OG0001038	XP_013584845.1	Cg004G128790
OG0001038	XP_013623438.1, XP_013619079.1	Cg004G128800
OG0001039	XP_013584814.1, XP_013590519.1, XP_013599743.1	Cg006G201560
OG0001039	XP_013627390.1, XP_013589322.1, XP_013584695.1	Cg004G134100
OG0001040	XP_013630470.1, XP_013588586.1	Cg006G198110
OG0001040	XP_013629295.1, XP_013615232.1, XP_013635088.1	Cg004G138190
OG0001041	XP_013625367.1	Cg002G059490
OG0001042	XP_013639637.1	Cg006G197600
OG0001043	XP_013590274.1	Cg006G197890
OG0001043	XP_013588820.1	Cg006G197880
OG0001044	XP_013592564.1, XP_013605761.1, XP_013604632.1, XP_013631574.1	Cg002G051030
OG0001045	XP_013627470.1, XP_013589310.1, XP_013601572.1	Cg002G061730, Cg002G061740, Cg002G061710, Cg002G061420
OG0001047	XP_013627808.1	Cg004G117220
OG0001048	XP_013627946.1	Cg008G285980
OG0001048	XP_013610905.1, XP_013610627.1, XP_013610751.1, XP_013610547.1	Cg008G292100
OG0001051	XP_013629327.1, XP_013618870.1	Cg001G005210
OG0001053	XP_013605130.1, XP_013611947.1	Cg007G252050
OG0001053	XP_013605500.1	Cg006G236030
OG0001054	XP_013606455.1	Cg007G248680
OG0001054	XP_013617017.1	Cg007G248690
OG0001055	XP_013621328.1	Cg002G073470
OG0001056	XP_013584958.1	Cg004G126090
OG0001056	XP_013609991.1, XP_013627375.1, XP_013620812.1	Cg008G285170
OG0001057	XP_013590485.1, XP_013596815.1	Cg001G012980
OG0001057	XP_013610126.1, XP_013612514.1, XP_013625753.1	Cg003G101330
OG0001058	XP_013595437.1, XP_013605504.1, XP_013637961.1	Cg001G023830
OG0001058	XP_013595434.1, XP_013606688.1	Cg001G004310
OG0001059	XP_013592222.1, XP_013609702.1, XP_013618514.1	Cg008G321860
OG0001059	XP_013597657.1, XP_013636693.1	Cg001G020960
OG0001060	XP_013604553.1, XP_013636487.1	Cg001G028550
OG0001060	XP_013598597.1, XP_013606699.1, XP_013629739.1	Cg004G141450
OG0001061	XP_013586557.1, XP_013624894.1	Cg004G140280
OG0001061	XP_013594156.1, XP_013619965.1	Cg001G027410, Cg001G027420
OG0001062	XP_013605847.1	Cg002G056860
OG0001062	XP_013618143.1	Cg003G114330
OG0001063	XP_013584728.1, XP_013624445.1, XP_013630382.1	Cg004G121700
OG0001064	XP_013636479.1, XP_013636462.1	Cg005G169470
OG0001064	XP_013592283.1, XP_013604706.1, XP_013613784.1	Cg002G053300
OG0001065	XP_013634853.1, XP_013626778.1, XP_013634761.1	Cg005G169290
OG0001065	XP_013613511.1, XP_013590571.1, XP_013599469.1	Cg002G053100
OG0001066	XP_013626566.1, XP_013631475.1, XP_013637236.1	Cg005G169280
OG0001066	XP_013605812.1, XP_013587846.1	Cg002G053090
OG0001067	XP_013591301.1, XP_013620369.1	Cg007G279690
OG0001067	XP_013604433.1, XP_013604363.1	Cg006G229270
OG0001068	XP_013630884.1, XP_013588047.1, XP_013588153.1, XP_013615977.1	Cg007G272830
OG0001069	XP_013587816.1, XP_013591836.1	Cg007G275550
OG0001069	XP_013586196.1, XP_013604810.1, XP_013600035.1	Cg006G226630
OG0001070	XP_013587469.1, XP_013621698.1	Cg006G220230
OG0001070	XP_013594391.1	Cg004G153470
OG0001071	XP_013615845.1, XP_013583869.1, XP_013638608.1	Cg006G231870
OG0001071	XP_013585242.1, XP_013585253.1, XP_013600645.1	Cg006G231860
OG0001072	XP_013611777.1	Cg008G303550
OG0001072	XP_013603953.1, XP_013600518.1, XP_013630250.1	Cg002G057900
OG0001074	XP_013589587.1	Cg007G267550
OG0001078	XP_013639816.1, XP_013639817.1, XP_013639818.1, XP_013639822.1, XP_013639820.1, XP_013639824.1, XP_013639779.1, XP_013607696.1	Cg007G248500
OG0001079	XP_013585301.1, XP_013633132.1	Cg006G219620
OG0001080	XP_013601370.1, XP_013596783.1, XP_013597505.1, XP_013598435.1	Cg005G166750
OG0001080	XP_013594760.1	Cg003G114740
OG0001084	XP_013605450.1	Cg004G156900
OG0001084	XP_013592779.1, XP_013593577.1, XP_013603758.1	Cg001G012060
OG0001085	XP_013595418.1, XP_013609142.1, XP_013602296.1	Cg004G156040
OG0001085	XP_013637146.1, XP_013625542.1	Cg001G011110
OG0001086	XP_013630503.1, XP_013598563.1, XP_013603399.1	Cg001G006950
OG0001086	XP_013630424.1, XP_013598949.1	Cg004G148040
OG0001087	XP_013593942.1, XP_013617811.1, XP_013622800.1	Cg001G005580
OG0001089	XP_013597340.1	Cg002G069650
OG0001089	XP_013619565.1, XP_013609169.1, XP_013620206.1	Cg002G069620
OG0001090	XP_013603591.1	Cg006G204860
OG0001091	XP_013603535.1, XP_013603838.1	Cg002G058070
OG0001091	XP_013628301.1	Cg003G097140
OG0001092	XP_013616759.1	Cg008G287640
OG0001092	XP_013608208.1	Cg003G103100
OG0001092	XP_013612668.1	Cg008G287630
OG0001093	XP_013621622.1, XP_013608928.1	Cg008G299800
OG0001093	XP_013611235.1, XP_013616714.1, XP_013629066.1	Cg008G292620
OG0001094	XP_013606928.1, XP_013613665.1	Cg008G290440
OG0001094	XP_013613617.1, XP_013607232.1, XP_013621864.1	Cg003G112950
OG0001096	XP_013588142.1, XP_013614174.1, XP_013600381.1	Cg002G048270
OG0001096	XP_013632010.1, XP_013622027.1	Cg005G163960
OG0001098	XP_013603583.1, XP_013593400.1	Cg002G057150
OG0001098	XP_013610113.1, XP_013627134.1, XP_013619419.1	Cg003G113860
OG0001099	XP_013638593.1	Cg006G244620, Cg006G244610
OG0001099	XP_013619549.1	Cg005G178740
OG0001099	XP_013613035.1, XP_013622316.1, XP_013621576.1	Cg003G077020, Cg014G332600
OG0001100	XP_013635490.1, XP_013635293.1	Cg005G174480
OG0001100	XP_013584164.1	Cg006G240970
OG0001101	XP_013611694.1, XP_013616623.1	Cg008G294840
OG0001101	XP_013588677.1, XP_013588674.1	Cg005G179890, Cg005G179990, Cg005G179950, Cg005G179870
OG0001102	XP_013635323.1, XP_013583477.1, XP_013630522.1	Cg004G117400
OG0001102	XP_013625165.1, XP_013622311.1, XP_013606158.1	Cg008G296020
OG0001103	XP_013598302.1	Cg008G307550
OG0001103	XP_013626962.1, XP_013584098.1, XP_013588296.1	Cg004G120130
OG0001105	XP_013591250.1, XP_013616696.1, XP_013588819.1	Cg007G280810
OG0001105	XP_013602800.1, XP_013639044.1	Cg006G230100
OG0001106	XP_013605136.1, XP_013585551.1	Cg006G229080
OG0001106	XP_013621240.1, XP_013605277.1, XP_013587831.1	Cg007G279520
OG0001107	XP_013599674.1, XP_013602116.1, XP_013613985.1	Cg006G228110
OG0001108	XP_013616058.1, XP_013592783.1, XP_013588329.1	Cg007G275190
OG0001108	XP_013584307.1	Cg006G227110
OG0001109	XP_013592529.1, XP_013619039.1	Cg007G278150
OG0001109	XP_013599001.1, XP_013584715.1, XP_013605424.1	Cg006G224230
OG0001110	XP_013590089.1	Cg007G270340
OG0001110	XP_013590704.1	Cg007G270350
OG0001111	XP_013592363.1	Cg007G267350
OG0001111	XP_013583797.1, XP_013626728.1	Cg006G219210
OG0001112	XP_013631628.1, XP_013604728.1	Cg008G308320, Cg008G310530, Cg008G308880
OG0001113	XP_013606691.1	Cg008G287690
OG0001114	XP_013615131.1, XP_013608518.1, XP_013608520.1, XP_013608519.1, XP_013608508.1, XP_013608509.1	Cg003G101840
OG0001115	XP_013618594.1, XP_013590098.1, XP_013589960.1	Cg007G272910
OG0001115	XP_013605917.1, XP_013603768.1	Cg006G228630
OG0001116	XP_013588467.1	Cg006G198210
OG0001116	XP_013587650.1, XP_013607972.1, XP_013630591.1	Cg004G138070
OG0001117	XP_013601303.1, XP_013628719.1, XP_013627051.1	Cg001G025620
OG0001118	XP_013589216.1	Cg006G195550, Cg006G195490, Cg006G195510
OG0001120	XP_013624815.1, XP_013596590.1	Cg001G004200
OG0001120	XP_013606641.1, XP_013596199.1	Cg004G153880
OG0001122	XP_013615587.1, XP_013590785.1	Cg008G312130, Cg008G312150, Cg004G153130
OG0001124	XP_013602453.1, XP_013595530.1, XP_013583256.1	Cg001G013610
OG0001125	XP_013584967.1	Cg006G214750
OG0001125	XP_013635774.1, XP_013635799.1, XP_013623930.1	Cg005G170980
OG0001127	XP_013600092.1, XP_013585107.1, XP_013585017.1, XP_013604649.1	Cg006G231330
OG0001127	XP_013613030.1, XP_013599228.1	Cg002G074740
OG0001128	XP_013610371.1, XP_013613647.1, XP_013596246.1	Cg002G073250
OG0001128	XP_013603176.1, XP_013584811.1	Cg006G232370
OG0001129	XP_013618969.1, XP_013616595.1, XP_013615722.1, XP_013595361.1	Cg002G069980
OG0001130	XP_013598012.1, XP_013620763.1, XP_013606027.1	Cg002G065630
OG0001130	XP_013637337.1	Cg001G038590
OG0001131	XP_013602214.1	Cg001G014890
OG0001131	XP_013611716.1	Cg003G104840
OG0001132	XP_013612433.1, XP_013622273.1, XP_013621305.1	Cg008G283760
OG0001132	XP_013634803.1, XP_013627847.1	Cg004G125310
OG0001133	XP_013597514.1, XP_013617527.1, XP_013602492.1	Cg001G013830
OG0001133	XP_013606664.1, XP_013616505.1	Cg003G102440
OG0001134	XP_013613362.1, XP_013628489.1	Cg008G293580
OG0001135	XP_013616262.1, XP_013612020.1, XP_013622197.1	Cg003G112830
OG0001135	XP_013609429.1, XP_013618668.1	Cg008G290350
OG0001136	XP_013637404.1, XP_013605903.1, XP_013597533.1	Cg001G023060
OG0001136	XP_013593713.1, XP_013606581.1	Cg008G324330
OG0001137	XP_013616101.1, XP_013596203.1, XP_013612751.1	Cg008G322450
OG0001137	XP_013593278.1, XP_013583679.1	Cg001G021400
OG0001138	XP_013618247.1, XP_013623329.1	Cg001G018720
OG0001139	XP_013584467.1, XP_013595313.1	Cg006G218740
OG0001139	XP_013593175.1, XP_013637967.1	Cg006G219310
OG0001140	XP_013601229.1, XP_013593699.1, XP_013626583.1	Cg001G004010
OG0001140	XP_013627011.1, XP_013609119.1	Cg004G153980
OG0001141	XP_013629440.1, XP_013603080.1	Cg002G060590, Cg002G060560
OG0001142	XP_013583684.1	Cg004G139820
OG0001142	XP_013600709.1, XP_013607136.1, XP_013587872.1	Cg008G310310, Cg008G308650, Cg001G027020
OG0001143	XP_013634623.1, XP_013626096.1	Cg005G160690
OG0001143	XP_013590771.1, XP_013602837.1	Cg002G046010
OG0001144	XP_013602286.1, XP_013632336.1	Cg002G046480
OG0001144	XP_013636678.1, XP_013634359.1	Cg005G161340
OG0001144	XP_013634136.1	Cg005G161400
OG0001145	XP_013583655.1	Cg004G121230
OG0001146	XP_013622840.1, XP_013637413.1	Cg005G164350
OG0001146	XP_013628652.1	Cg004G125930
OG0001147	XP_013616001.1, XP_013614220.1	Cg008G300070
OG0001147	XP_013610004.1, XP_013606208.1, XP_013632855.1, XP_013634126.1	Cg007G247600
OG0001148	XP_013622664.1, XP_013608726.1, XP_013619264.1	Cg003G112480
OG0001148	XP_013620270.1	Cg008G290070
OG0001149	XP_013639073.1, XP_013597804.1, XP_013599759.1	Cg002G055650
OG0001149	XP_013621654.1	Cg003G115540
OG0001150	XP_013625645.1, XP_013618650.1, XP_013608428.1	Cg008G296400
OG0001150	XP_013639016.1, XP_013584690.1, XP_013624114.1	Cg004G117690
OG0001151	XP_013626365.1, XP_013585695.1	Cg004G122810
OG0001151	XP_013614015.1	Cg008G308750, Cg008G310410
OG0001152	XP_013605080.1, XP_013635379.1	Cg002G049980
OG0001152	XP_013630674.1, XP_013635536.1, XP_013631433.1	Cg005G165500
OG0001153	XP_013588063.1, XP_013630848.1, XP_013599616.1	Cg002G053920
OG0001154	XP_013591755.1, XP_013613242.1, XP_013592166.1	Cg007G275700
OG0001154	XP_013604371.1, XP_013638030.1	Cg006G226550
OG0001155	XP_013588399.1, XP_013614040.1	Cg007G276600
OG0001155	XP_013602093.1, XP_013594011.1, XP_013583610.1	Cg006G225740
OG0001156	XP_013586908.1, XP_013600538.1	Cg006G222320
OG0001156	XP_013616272.1, XP_013592385.1	Cg007G270860
OG0001157	XP_013583488.1	Cg006G234530
OG0001159	XP_013590552.1, XP_013590028.1	Cg007G277290
OG0001159	XP_013591038.1	Cg007G277280
OG0001160	XP_013589872.1	Cg006G194790
OG0001160	XP_013583944.1	Cg004G129290
OG0001161	XP_013607935.1, XP_013638834.1	Cg004G138130
OG0001161	XP_013622127.1, XP_013590094.1, XP_013588022.1	Cg006G198140
OG0001162	XP_013613706.1, XP_013590875.1, XP_013590905.1	Cg006G200430, Cg006G200420
OG0001163	XP_013594748.1	Cg004G155670
OG0001165	XP_013626869.1	Cg008G291840
OG0001165	XP_013613149.1, XP_013616780.1, XP_013616906.1, XP_013624290.1	Cg008G291830
OG0001169	XP_013630300.1, XP_013612515.1	Cg003G101340
OG0001170	XP_013624128.1	Cg004G121090
OG0001170	XP_013621460.1	Cg008G306930
OG0001171	XP_013596817.1, XP_013631681.1, XP_013606320.1	Cg007G250050
OG0001171	XP_013605431.1	Cg006G234970
OG0001172	XP_013638822.1	Cg006G232130
OG0001173	XP_013624083.1, XP_013635890.1	Cg001G014610
OG0001173	XP_013606080.1	Cg007G246030
OG0001174	XP_013622024.1, XP_013637591.1	Cg004G126410
OG0001174	XP_013608527.1, XP_013611954.1	Cg008G285880
OG0001175	XP_013629982.1, XP_013629983.1, XP_013611259.1	Cg003G103460
OG0001175	XP_013598266.1	Cg001G014230
OG0001176	XP_013606190.1, XP_013630560.1	Cg003G113430
OG0001176	XP_013606716.1, XP_013625319.1, XP_013620360.1	Cg008G290890
OG0001177	XP_013636194.1, XP_013618017.1, XP_013620318.1	Cg008G288780, Cg008G288740
OG0001178	XP_013619007.1, XP_013609077.1	Cg008G288600
OG0001179	XP_013599344.1	Cg001G022060
OG0001179	XP_013628839.1	Cg004G142320
OG0001180	XP_013630492.1, XP_013597461.1	Cg001G021120
OG0001180	XP_013621163.1, XP_013598693.1	Cg008G321960
OG0001181	XP_013623587.1, XP_013630219.1, XP_013598423.1	Cg001G019240
OG0001181	XP_013611160.1, XP_013629800.1	Cg003G093720, Cg003G080260
OG0001182	XP_013634589.1, XP_013622387.1, XP_013634353.1	Cg005G172520
OG0001182	XP_013594057.1, XP_013638340.1	Cg006G217770
OG0001183	XP_013622451.1	Cg001G004390
OG0001183	XP_013613152.1, XP_013622568.1, XP_013594143.1	Cg004G153780
OG0001184	XP_013633958.1, XP_013604929.1	Cg002G044820
OG0001184	XP_013631610.1	Cg005G159110
OG0001185	XP_013602393.1, XP_013590289.1	Cg002G045090
OG0001185	XP_013634207.1	Cg005G159410
OG0001186	XP_013588444.1	Cg002G047160
OG0001187	XP_013634603.1, XP_013627488.1	Cg005G174350
OG0001187	XP_013602026.1, XP_013600572.1	Cg006G241080
OG0001188	XP_013611492.1	Cg008G287300
OG0001189	XP_013638419.1, XP_013622458.1	Cg004G116380
OG0001189	XP_013623166.1, XP_013605986.1, XP_013616287.1	Cg008G294620
OG0001190	XP_013629682.1, XP_013585841.1	Cg004G119630
OG0001190	XP_013630209.1, XP_013612808.1, XP_013616832.1	Cg008G298530
OG0001191	XP_013593140.1, XP_013618403.1	Cg008G307010
OG0001191	XP_013638798.1, XP_013626668.1	Cg004G121020
OG0001192	XP_013598764.1, XP_013605616.1, XP_013601543.1	Cg001G025140
OG0001193	XP_013636519.1, XP_013605541.1	Cg002G050810
OG0001193	XP_013631965.1, XP_013636226.1, XP_013622188.1	Cg005G166430
OG0001194	XP_013602308.1, XP_013631905.1	Cg002G050410
OG0001194	XP_013618405.1, XP_013587472.1	Cg004G124170
OG0001195	XP_013601497.1, XP_013584795.1	Cg006G228580
OG0001195	XP_013590783.1, XP_013617229.1, XP_013590809.1, XP_013615762.1	Cg007G272970
OG0001196	XP_013588747.1, XP_013619037.1	Cg007G275540
OG0001196	XP_013602895.1, XP_013583648.1, XP_013600309.1	Cg006G226650
OG0001197	XP_013604402.1	Cg002G052040
OG0001198	XP_013620073.1, XP_013607504.1, XP_013607506.1, XP_013607507.1, XP_013607505.1, XP_013610796.1, XP_013594988.1	Cg008G306610, Cg002G070510, Cg002G070500, Cg008G309460, Cg008G311280
OG0001200	XP_013619337.1	Cg008G300360
OG0001200	XP_013627472.1	Cg007G253590
OG0001201	XP_013609601.1	Cg008G303350
OG0001201	XP_013639266.1, XP_013604781.1, XP_013621984.1	Cg002G058230
OG0001202	XP_013602027.1	Cg002G056710
OG0001203	XP_013614110.1, XP_013620895.1, XP_013633760.1, XP_013627177.1	Cg002G063680, Cg002G063670
OG0001204	XP_013583302.1	Cg001G026220
OG0001205	XP_013590684.1	Cg006G196520
OG0001205	XP_013618451.1, XP_013621858.1, XP_013638190.1	Cg004G131500
OG0001207	XP_013601550.1, XP_013595623.1	Cg001G025150
OG0001207	XP_013639228.1, XP_013586645.1, XP_013626140.1	Cg004G133340
OG0001208	XP_013605477.1	Cg006G200330
OG0001208	XP_013637936.1	Cg004G135500
OG0001209	XP_013599951.1	Cg006G200050
OG0001209	XP_013587692.1, XP_013629437.1, XP_013608479.1	Cg004G135770
OG0001210	XP_013622425.1	Cg006G199410
OG0001213	XP_013629075.1, XP_013624175.1, XP_013624820.1, XP_013619588.1, XP_013608256.1, XP_013608257.1, XP_013608258.1, XP_013608255.1	Cg005G180180, Cg002G062900
OG0001218	XP_013585529.1, XP_013583463.1	Cg004G120650
OG0001218	XP_013583848.1	Cg004G120860
OG0001219	XP_013589336.1	Cg002G050710, Cg002G050720, Cg002G050700, Cg002G050730
OG0001220	XP_013623831.1, XP_013627864.1, XP_013623832.1	Cg008G302410
OG0001222	XP_013597446.1, XP_013628166.1, XP_013608055.1	Cg001G009340
OG0001222	XP_013605532.1, XP_013634966.1	Cg005G190280
OG0001223	XP_013597455.1, XP_013627505.1	Cg004G151570
OG0001223	XP_013626678.1, XP_013596741.1, XP_013586190.1	Cg001G006340
OG0001224	XP_013585652.1, XP_013599963.1	Cg006G236860
OG0001225	XP_013598734.1, XP_013613414.1, XP_013613411.1, XP_013613410.1, XP_013598735.1	Cg002G071800
OG0001226	XP_013598108.1, XP_013621507.1	Cg002G068750
OG0001227	XP_013639657.1, XP_013638230.1	Cg004G125220
OG0001227	XP_013625291.1, XP_013610517.1	Cg008G283590
OG0001229	XP_013614935.1, XP_013623857.1	Cg003G104400, Cg003G104390
OG0001230	XP_013620951.1, XP_013629355.1	Cg003G109500
OG0001230	XP_013628949.1, XP_013620574.1	Cg008G288170
OG0001231	XP_013619319.1	Cg003G109620
OG0001231	XP_013619518.1, XP_013610265.1, XP_013627875.1	Cg008G288120
OG0001232	XP_013597117.1	Cg001G021840
OG0001233	XP_013604307.1, XP_013598610.1	Cg001G018030
OG0001233	XP_013608830.1, XP_013625671.1	Cg003G081780
OG0001234	XP_013592189.1	Cg007G276000
OG0001234	XP_013638900.1, XP_013590086.1	Cg006G204240
OG0001235	XP_013593396.1	Cg004G153370
OG0001235	XP_013630720.1, XP_013598453.1, XP_013596560.1	Cg001G004760
OG0001236	XP_013602060.1, XP_013615294.1, XP_013602237.1, XP_013615497.1	Cg001G026560
OG0001236	XP_013631977.1	Cg005G174380
OG0001237	XP_013635970.1, XP_013631957.1	Cg005G159820
OG0001238	XP_013636404.1, XP_013635227.1	Cg005G159930
OG0001238	XP_013590969.1	Cg002G045510
OG0001239	XP_013591733.1, XP_013604198.1	Cg002G046620
OG0001239	XP_013637640.1	Cg005G161640
OG0001240	XP_013635247.1	Cg005G162100
OG0001241	XP_013628501.1	Cg005G162180
OG0001241	XP_013626883.1, XP_013634671.1	Cg005G162190
OG0001242	XP_013622700.1, XP_013610376.1, XP_013612968.1	Cg008G284010
OG0001242	XP_013584699.1	Cg004G125410
OG0001243	XP_013614039.1	Cg008G300100
OG0001243	XP_013619095.1, XP_013591264.1	Cg007G267180
OG0001245	XP_013595757.1, XP_013593558.1, XP_013605898.1	Cg002G055890
OG0001245	XP_013597155.1, XP_013621408.1	Cg006G234390, Cg003G115430
OG0001246	XP_013593173.1, XP_013632396.1	Cg006G244060, Cg006G243850
OG0001246	XP_013606248.1	Cg014G331800, Cg003G077850
OG0001247	XP_013627719.1	Cg003G078950, Cg003G095000
OG0001247	XP_013587657.1, XP_013638137.1, XP_013626431.1	Cg004G123700
OG0001248	XP_013636391.1	Cg006G238630, Cg006G238650, Cg006G238680
OG0001249	XP_013625072.1, XP_013631617.1	Cg005G167910
OG0001249	XP_013623960.1	Cg005G167900
OG0001250	XP_013630396.1, XP_013616070.1, XP_013613297.1	Cg008G295770
OG0001250	XP_013587340.1, XP_013629918.1	Cg004G117160
OG0001251	XP_013584599.1, XP_013639591.1	Cg004G117450
OG0001251	XP_013625167.1, XP_013606232.1	Cg008G296090
