HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N9.HOG0007195	OG0002767	n22											Cg001G0235200	CARHR223470							
N9.HOG0007196	OG0002768	n0											Cg001G0219800	CARHR224970							
N9.HOG0007197	OG0002769	n2											Cg008G2983100	CARHR173960							
N9.HOG0007198	OG0002769	n18											Cg001G0229000	CARHR224020							
N9.HOG0007199	OG0002770	n1												CARHR173920							
N9.HOG0007200	OG0002770	n21											Cg001G0229700	CARHR223950							
N9.HOG0007201	OG0002771	n4											Cg002G0525200	CARHR159800							
N9.HOG0007202	OG0002771	n14											Cg003G1058800	CARHR280640							
N9.HOG0007203	OG0002772	n2											Cg005G1553600	CARHR132510							
N9.HOG0007204	OG0002773	n15											Cg001G0178100	CARHR229510							
N9.HOG0007205	OG0002773	n17											Cg001G0178000	CARHR229520							
N9.HOG0007206	OG0002773	n25												CARHR229530							
N9.HOG0007207	OG0002774	n2											Cg008G2951200	CARHR177960							
N9.HOG0007208	OG0002774	n13											Cg008G2951000	CARHR178060							
N9.HOG0007209	OG0002774	n20											Cg001G0201800	CARHR226730							
N9.HOG0007210	OG0002775	n1											Cg008G2710900	CARHR198620							
N9.HOG0007211	OG0002775	n21											Cg004G1076400	CARHR075420							
N9.HOG0007212	OG0002776	n1											Cg005G1455000	CARHR142830							
N9.HOG0007213	OG0002776	n19											Cg002G0405100	CARHR172820							
N9.HOG0007214	OG0002777	n5											Cg005G1481100								
N9.HOG0007215	OG0002777	n18											Cg002G0425000	CARHR170640							
N9.HOG0007216	OG0002778	n1											Cg002G0431500	CARHR169920							
N9.HOG0007217	OG0002778	n17											Cg005G1495700	CARHR138490							
N9.HOG0007218	OG0002779	n1											Cg005G1523800	CARHR135780							
N9.HOG0007219	OG0002780	n1											Cg002G0476600	CARHR165000							
N9.HOG0007220	OG0002780	n20											Cg002G0476500	CARHR165010							
N9.HOG0007221	OG0002781	n0											Cg004G1204700	CARHR089170, CARHR089180							
N9.HOG0007222	OG0002782	n2											Cg005G1562200	CARHR131670							
N9.HOG0007223	OG0002782	n17											Cg002G0492900	CARHR163280							
N9.HOG0007224	OG0002783	n28											Cg002G0496500								
N9.HOG0007225	OG0002784	n2											Cg004G1339400	CARHR103060							
N9.HOG0007226	OG0002784	n22											Cg001G0316700	CARHR216800							
N9.HOG0007227	OG0002785	n2											Cg004G1312900	CARHR100380							
N9.HOG0007228	OG0002786	n14											Cg004G1423000								
N9.HOG0007229	OG0002786	n15											Cg004G1423100	CARHR109270							
N9.HOG0007230	OG0002787	n3											Cg006G2228000	CARHR003250							
N9.HOG0007231	OG0002787	n14											Cg005G1566100	CARHR131200, CARHR131270							
N9.HOG0007232	OG0002788	n1											Cg002G0688900	CARHR144450							
N9.HOG0007233	OG0002788	n22												CARHR015230							
N9.HOG0007234	OG0002789	n3											Cg001G0106600	CARHR237490							
N9.HOG0007235	OG0002789	n18											Cg004G1433100	CARHR110010							
N9.HOG0007236	OG0002790	n2											Cg005G1538200	CARHR134260							
N9.HOG0007237	OG0002790	n18											Cg005G1538100	CARHR134270							
N9.HOG0007238	OG0002791	n2											Cg001G0009000	CARHR247660							
N9.HOG0007239	OG0002791	n26											Cg005G1774500	CARHR112340							
N9.HOG0007240	OG0002792	n1											Cg003G0790900	CARHR260090							
N9.HOG0007241	OG0002792	n13											Cg006G1916500	CARHR286310							
N9.HOG0007242	OG0002793	n1											Cg006G1925000	CARHR033720							
N9.HOG0007243	OG0002793	n16											Cg007G2487300	CARHR290920							
N9.HOG0007244	OG0002794	n29												CARHR288900							
N9.HOG0007245	OG0002794	n30											Cg002G0659100	CARHR144650							
N9.HOG0007246	OG0002795	n1											Cg004G1120400	CARHR080260							
N9.HOG0007247	OG0002795	n17											Cg008G2822600	CARHR186760							
N9.HOG0007248	OG0002796	n5											Cg008G2833100	CARHR184990							
N9.HOG0007249	OG0002796	n22												CARHR079640							
N9.HOG0007250	OG0002797	n10											Cg005G1491500	CARHR138970							
N9.HOG0007251	OG0002798	n4											Cg005G1494600	CARHR138620							
N9.HOG0007252	OG0002798	n5												CARHR138640							
N9.HOG0007253	OG0002798	n16											Cg005G1494500	CARHR138630							
N9.HOG0007254	OG0002799	n1											Cg008G2980800	CARHR174270							
N9.HOG0007255	OG0002799	n19												CARHR224300, CARHR224290							
N9.HOG0007256	OG0002800	n15												CARHR078310							
N9.HOG0007257	OG0002800	n25												CARHR078340, CARHR078330, CARHR078320							
N9.HOG0007258	OG0002801	n32											Cg004G1110700								
N9.HOG0007259	OG0002802	n1											Cg008G2831200	CARHR185810							
N9.HOG0007260	OG0002802	n18											Cg004G1111000	CARHR079330							
N9.HOG0007261	OG0002803	n15											Cg004G1124700	CARHR080670							
N9.HOG0007262	OG0002803	n25											Cg008G2755200	CARHR193930							
N9.HOG0007263	OG0002804	n1											Cg004G1125200	CARHR080700							
N9.HOG0007264	OG0002804	n23											Cg008G2754800	CARHR193980							
N9.HOG0007265	OG0002805	n2											Cg003G0712100, Cg014G3043900	CARHR249630							
N9.HOG0007266	OG0002805	n25											Cg004G1353100	CARHR103990							
N9.HOG0007267	OG0002806	n15											Cg004G1216700	CARHR090340							
N9.HOG0007268	OG0002806	n36												CARHR090350							
N9.HOG0007269	OG0002806	n38												CARHR215320							
N9.HOG0007270	OG0002807	n1											Cg004G1234400	CARHR092220							
N9.HOG0007271	OG0002807	n20											Cg001G0243600	CARHR222520							
N9.HOG0007272	OG0002808	n1											Cg006G1843000	CARHR038940							
N9.HOG0007273	OG0002808	n13											Cg004G1251700	CARHR093960							
N9.HOG0007274	OG0002809	n1												CARHR040940, CARHR096330, CARHR040950, CARHR096310							
N9.HOG0007275	OG0002809	n5											Cg006G1825500								
N9.HOG0007276	OG0002809	n24											Cg004G1272500								
N9.HOG0007277	OG0002810	n12											Cg004G1299700	CARHR099110							
N9.HOG0007278	OG0002810	n22											Cg001G0266300	CARHR220660							
N9.HOG0007279	OG0002811	n1											Cg006G2131900	CARHR013520							
N9.HOG0007280	OG0002811	n37												CARHR013510							
N9.HOG0007281	OG0002812	n2											Cg006G2156200	CARHR010870							
N9.HOG0007282	OG0002812	n20											Cg007G2296400	CARHR051790							
N9.HOG0007283	OG0002813	n15											Cg006G2148500	CARHR255430, CARHR011740							
N9.HOG0007284	OG0002814	n1											Cg006G2147300	CARHR011900							
N9.HOG0007285	OG0002814	n20											Cg007G2286500	CARHR050530							
N9.HOG0007286	OG0002815	n24											Cg007G2277100	CARHR049100							
N9.HOG0007287	OG0002815	n26											Cg006G2140500	CARHR012580							
N9.HOG0007288	OG0002816	n2											Cg006G2139500	CARHR012690							
N9.HOG0007289	OG0002816	n23											Cg007G2275300	CARHR048860							
N9.HOG0007290	OG0002817	n17											Cg006G2091700	CARHR017880							
N9.HOG0007291	OG0002817	n19											Cg007G2493000	CARHR065230							
N9.HOG0007292	OG0002818	n1											Cg007G2497300	CARHR065620							
N9.HOG0007293	OG0002818	n23											Cg006G2089600	CARHR018100							
N9.HOG0007294	OG0002819	n10											Cg007G2479900								
N9.HOG0007295	OG0002819	n18												CARHR064260							
N9.HOG0007296	OG0002819	n20											Cg006G2035800	CARHR023430							
N9.HOG0007297	OG0002820	n3												CARHR116300, CARHR034290, CARHR178680, CARHR034300							
N9.HOG0007298	OG0002820	n15												CARHR049960							
N9.HOG0007299	OG0002820	n27												CARHR236760							
N9.HOG0007300	OG0002821	n1											Cg001G0389300	CARHR212880							
N9.HOG0007301	OG0002821	n12											Cg007G2262800	CARHR046740							
N9.HOG0007302	OG0002822	n0											Cg006G1838900	CARHR039300							
N9.HOG0007303	OG0002823	n0											Cg001G0030800	CARHR245450							
N9.HOG0007304	OG0002824	n11											Cg002G0685200	CARHR144950							
N9.HOG0007305	OG0002824	n29											Cg008G2957200	CARHR177060							
N9.HOG0007306	OG0002824	n35												CARHR177160							
N9.HOG0007307	OG0002825	n17											Cg001G0044300	CARHR244040							
N9.HOG0007308	OG0002826	n1											Cg005G1728600	CARHR115870							
N9.HOG0007309	OG0002826	n15											Cg001G0078800	CARHR240330							
N9.HOG0007310	OG0002827	n2											Cg001G0064500	CARHR241790							
N9.HOG0007311	OG0002827	n21											Cg004G1368300	CARHR105250							
N9.HOG0007312	OG0002828	n12											Cg005G1737000	CARHR294510							
N9.HOG0007313	OG0002828	n17											Cg001G0086000	CARHR239620							
N9.HOG0007314	OG0002829	n34											Cg014G3038800, Cg003G0716800	CARHR250120							
N9.HOG0007315	OG0002829	n37												CARHR250150, CARHR250130							
N9.HOG0007316	OG0002830	n1											Cg006G1808700								
N9.HOG0007317	OG0002830	n10												CARHR042830, CARHR179860, CARHR107260							
N9.HOG0007318	OG0002830	n30											Cg006G1808800								
N9.HOG0007319	OG0002831	n30											Cg007G2348200	CARHR284440							
N9.HOG0007320	OG0002832	n0											Cg003G1018600								
N9.HOG0007321	OG0002833	n2												CARHR101110, CARHR101100, CARHR101090, CARHR164790							
N9.HOG0007322	OG0002834	n4												CARHR171660							
N9.HOG0007323	OG0002834	n5												CARHR171670, CARHR219290							
N9.HOG0007324	OG0002834	n25												CARHR127720							
N9.HOG0007325	OG0002835	n2											Cg002G0640300	CARHR151830							
N9.HOG0007326	OG0002835	n19											Cg002G0639600	CARHR151780							
N9.HOG0007327	OG0002836	n22												CARHR244020							
N9.HOG0007328	OG0002836	n30												CARHR244030							
N9.HOG0007329	OG0002837	n4											Cg003G0915400, Cg005G1652800	CARHR266230							
N9.HOG0007330	OG0002838	n0												CARHR221560							
N9.HOG0007331	OG0002839	n13												CARHR179970							
N9.HOG0007332	OG0002839	n15												CARHR150620							
N9.HOG0007333	OG0002839	n24												CARHR150670							
N9.HOG0007334	OG0002844	n15											Cg002G0681700	CARHR145370							
N9.HOG0007335	OG0002844	n26											Cg001G0320200	CARHR212720							
N9.HOG0007336	OG0002845	n1											Cg004G1095900	CARHR077490							
N9.HOG0007337	OG0002845	n17											Cg008G2738900	CARHR195680							
N9.HOG0007338	OG0002846	n1											Cg004G1071400	CARHR074940							
N9.HOG0007339	OG0002846	n18											Cg008G2704400	CARHR199300							
N9.HOG0007340	OG0002847	n0											Cg008G2703000	CARHR199500							
N9.HOG0007341	OG0002848	n2											Cg001G0281800	CARHR219150							
N9.HOG0007342	OG0002848	n25												CARHR100370							
N9.HOG0007343	OG0002849	n17											Cg005G1539000	CARHR102960							
N9.HOG0007344	OG0002850	n1											Cg008G2680100	CARHR201970							
N9.HOG0007345	OG0002850	n21											Cg008G2810400	CARHR188120							
N9.HOG0007346	OG0002851	n1											Cg008G2679300	CARHR288960							
N9.HOG0007347	OG0002852	n5											Cg005G1762800								
N9.HOG0007348	OG0002852	n12											Cg006G2084500	CARHR018670							
N9.HOG0007349	OG0002852	n18											Cg008G2823000	CARHR186700							
N9.HOG0007350	OG0002853	n1											Cg008G2790300	CARHR190220							
N9.HOG0007351	OG0002853	n15											Cg008G2655200	CARHR204740							
N9.HOG0007352	OG0002854	n0											Cg005G1679400, Cg005G1679600	CARHR119470							
N9.HOG0007353	OG0002855	n12											Cg006G2181400	CARHR038390, CARHR008090							
N9.HOG0007354	OG0002855	n14											Cg006G2181500	CARHR008080							
N9.HOG0007355	OG0002855	n19											Cg005G1659100	CARHR120520							
N9.HOG0007356	OG0002856	n1											Cg005G1628000	CARHR123900							
N9.HOG0007357	OG0002856	n22											Cg006G2196800	CARHR006560							
N9.HOG0007358	OG0002857	n1											Cg006G2203800	CARHR005630							
N9.HOG0007359	OG0002857	n18											Cg005G1618700	CARHR124980							
N9.HOG0007360	OG0002858	n1											Cg005G1607400	CARHR126430							
N9.HOG0007361	OG0002858	n21											Cg006G2215300	CARHR004540							
N9.HOG0007362	OG0002859	n2											Cg006G2214600	CARHR004600							
N9.HOG0007363	OG0002859	n21											Cg005G1608400	CARHR126280							
N9.HOG0007364	OG0002860	n1												CARHR126680							
N9.HOG0007365	OG0002860	n15											Cg006G2217900	CARHR004250							
N9.HOG0007366	OG0002861	n1											Cg005G1601000	CARHR127240							
N9.HOG0007367	OG0002861	n16											Cg006G2220600	CARHR003960							
N9.HOG0007368	OG0002862	n9											Cg003G0793500	CARHR007720							
N9.HOG0007369	OG0002862	n10											Cg006G2185000	CARHR249550							
N9.HOG0007370	OG0002863	n4											Cg001G0146600	CARHR233110							
N9.HOG0007371	OG0002863	n19											Cg001G0146300	CARHR233150							
N9.HOG0007372	OG0002864	n1											Cg006G1995700	CARHR027510							
N9.HOG0007373	OG0002864	n26											Cg007G2487500								
N9.HOG0007374	OG0002864	n35											Cg002G0466900								
N9.HOG0007375	OG0002865	n3											Cg005G1577400	CARHR129790							
N9.HOG0007376	OG0002865	n16											Cg006G1956000	CARHR031060							
N9.HOG0007377	OG0002866	n22											Cg006G1954000	CARHR031240							
N9.HOG0007378	OG0002867	n10												CARHR129730							
N9.HOG0007379	OG0002867	n25												CARHR031400							
N9.HOG0007380	OG0002868	n2											Cg003G1051800	CARHR279930							
N9.HOG0007381	OG0002868	n19											Cg002G0529800	CARHR158880							
N9.HOG0007382	OG0002869	n1											Cg003G1049400	CARHR279690							
N9.HOG0007383	OG0002869	n20											Cg002G0531200	CARHR158740							
N9.HOG0007384	OG0002870	n1											Cg003G1034100	CARHR278210							
N9.HOG0007385	OG0002870	n21											Cg008G2658000	CARHR204400							
N9.HOG0007386	OG0002871	n1											Cg003G1024300	CARHR277200							
N9.HOG0007387	OG0002871	n21											Cg002G0542600	CARHR157260							
N9.HOG0007388	OG0002872	n1											Cg003G1007600								
N9.HOG0007389	OG0002872	n17											Cg003G1007900	CARHR275490							
N9.HOG0007390	OG0002873	n1											Cg008G2774600	CARHR118920							
N9.HOG0007391	OG0002873	n16											Cg008G2775900	CARHR191720							
N9.HOG0007392	OG0002874	n4											Cg001G0135400	CARHR234340							
N9.HOG0007393	OG0002874	n27											Cg003G0941200	CARHR268620							
N9.HOG0007394	OG0002875	n4											Cg003G0941600	CARHR268650							
N9.HOG0007395	OG0002875	n23												CARHR234320, CARHR204420							
N9.HOG0007396	OG0002876	n0											Cg002G0524600	CARHR285970, CARHR288020, CARHR159860, CARHR159870, CARHR036770							
N9.HOG0007397	OG0002877	n5											Cg003G0958500								
N9.HOG0007398	OG0002877	n21												CARHR048300							
N9.HOG0007399	OG0002877	n34												CARHR284450							
N9.HOG0007400	OG0002878	n0											Cg008G2618800	CARHR208650							
N9.HOG0007401	OG0002879	n2											Cg008G2612400	CARHR209170							
N9.HOG0007402	OG0002879	n18											Cg004G1161400	CARHR084730							
N9.HOG0007403	OG0002880	n1											Cg001G0386400	CARHR212980							
N9.HOG0007404	OG0002880	n24											Cg007G2266300	CARHR047400							
N9.HOG0007405	OG0002881	n0												CARHR118380, CARHR177910, CARHR177890							
N9.HOG0007406	OG0002882	n0												CARHR058570							
N9.HOG0007407	OG0002883	n1											Cg007G2556300	CARHR072030							
N9.HOG0007408	OG0002883	n16											Cg006G2094300	CARHR017570							
N9.HOG0007409	OG0002884	n1											Cg003G1050900	CARHR279830							
N9.HOG0007410	OG0002884	n16											Cg002G0530400	CARHR158830							
N9.HOG0007411	OG0002885	n1											Cg004G1296700	CARHR156370							
N9.HOG0007412	OG0002885	n21												CARHR100110, CARHR100120, CARHR252650							
N9.HOG0007413	OG0002886	n2											Cg005G1567000	CARHR130970							
N9.HOG0007414	OG0002886	n20											Cg002G0496100	CARHR162970							
N9.HOG0007415	OG0002887	n13												CARHR258730							
N9.HOG0007416	OG0002887	n14											Cg001G0160100	CARHR231800							
N9.HOG0007417	OG0002888	n0											Cg001G0299100, Cg001G0299400	CARHR218090							
N9.HOG0007418	OG0002889	n1											Cg004G1318100	CARHR101010							
N9.HOG0007419	OG0002890	n2											Cg001G0283500	CARHR218930							
N9.HOG0007420	OG0002890	n21											Cg004G1314000	CARHR100460							
N9.HOG0007421	OG0002891	n1											Cg006G2057300	CARHR021350							
N9.HOG0007422	OG0002891	n22												CARHR084030							
N9.HOG0007423	OG0002891	n30												CARHR084020							
N9.HOG0007424	OG0002892	n0												CARHR067700							
N9.HOG0007425	OG0002893	n1											Cg008G2962300	CARHR176470							
N9.HOG0007426	OG0002893	n31												CARHR034140							
N9.HOG0007427	OG0002894	n13												CARHR176950							
N9.HOG0007428	OG0002894	n20												CARHR176780							
N9.HOG0007429	OG0002894	n24												CARHR175190							
N9.HOG0007430	OG0002894	n29												CARHR177250							
N9.HOG0007431	OG0002895	n1											Cg004G1220900	CARHR090700							
N9.HOG0007432	OG0002895	n20											Cg006G1808000	CARHR042870							
N9.HOG0007433	OG0002896	n30											Cg001G0146900	CARHR233080							
N9.HOG0007434	OG0002896	n32											Cg001G0147000	CARHR233070							
N9.HOG0007435	OG0002897	n5											Cg004G1382300, Cg004G1390000								
N9.HOG0007436	OG0002897	n8											Cg004G1390100								
N9.HOG0007437	OG0002898	n0											Cg008G2981000	CARHR174230							
N9.HOG0007438	OG0002899	n1											Cg001G0053600	CARHR243040							
N9.HOG0007439	OG0002899	n21											Cg004G1400600	CARHR106760							
N9.HOG0007440	OG0002900	n1											Cg001G0174300	CARHR230050							
N9.HOG0007441	OG0002900	n20											Cg003G0755100	CARHR254500							
N9.HOG0007442	OG0002901	n11											Cg008G2946100								
