HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N15.HOG0006829	OG0001882	n26			XP_020865856.1	AL2G13430															
N15.HOG0006830	OG0001883	n1			XP_002886433.1	AL2G12450															
N15.HOG0006831	OG0001883	n24			XP_020869525.1	AL1G24310															
N15.HOG0006832	OG0001884	n1			XP_002876920.1	AL5G14130															
N15.HOG0006833	OG0001884	n22			XP_020869889.1	AL1G24900															
N15.HOG0006834	OG0001885	n6			XP_020881098.1	AL5G11740															
N15.HOG0006835	OG0001885	n24			XP_020867996.1	AL1G26400															
N15.HOG0006836	OG0001886	n8			XP_020866764.1	AL1G27400															
N15.HOG0006837	OG0001886	n19			XP_002894146.1, XP_002894147.1	AL1G55720, AL1G55710															
N15.HOG0006838	OG0001887	n27			XP_020866294.1	AL1G27940															
N15.HOG0006839	OG0001888	n1			XP_020889687.1	AL2G18640, AL2G32010															
N15.HOG0006840	OG0001888	n19			XP_002890217.1	AL1G29550															
N15.HOG0006841	OG0001889	n1			XP_020867526.1	AL1G29740															
N15.HOG0006842	OG0001889	n28			XP_020889740.1	AL2G32300															
N15.HOG0006843	OG0001890	n10			XP_002875122.1	AL5G11610															
N15.HOG0006844	OG0001890	n16			XP_002875123.1	AL5G11620															
N15.HOG0006845	OG0001891	n1			XP_020891199.1	AL2G29340															
N15.HOG0006846	OG0001891	n21			XP_002893329.1	AL1G38000															
N15.HOG0006847	OG0001892	n2			XP_002868953.1	AL7G12650															
N15.HOG0006848	OG0001892	n20			XP_002868955.1	AL7G12670															
N15.HOG0006849	OG0001893	n7			XP_020884889.1	AL4G17050															
N15.HOG0006850	OG0001893	n26			XP_020872620.1	AL7G19400															
N15.HOG0006851	OG0001894	n1			XP_020886831.1	AL3G46630															
N15.HOG0006852	OG0001894	n24			XP_020874633.1	AL7G17540															
N15.HOG0006853	OG0001895	n1			XP_002869331.1	AL7G20710															
N15.HOG0006854	OG0001895	n26			XP_002878754.1	AL4G14870															
N15.HOG0006855	OG0001896	n1			XP_020883908.1	AL4G14850															
N15.HOG0006856	OG0001896	n23			XP_020874472.1	AL7G20740															
N15.HOG0006857	OG0001897	n12			XP_002867322.1	AL7G21180															
N15.HOG0006858	OG0001897	n14			XP_002867321.1	AL7G21170															
N15.HOG0006859	OG0001897	n23			XP_002880560.1	AL4G14400															
N15.HOG0006860	OG0001898	n12				AL14U10010															
N15.HOG0006861	OG0001898	n38			XP_020866258.1																
N15.HOG0006862	OG0001898	n39			XP_020884648.1, XP_020877152.1																
N15.HOG0006863	OG0001899	n27			XP_020866106.1																
N15.HOG0006864	OG0001900	n1			XP_002870750.1	AL7G50380															
N15.HOG0006865	OG0001900	n20			XP_002877136.1	AL5G18620															
N15.HOG0006866	OG0001901	n5			XP_020877533.1																
N15.HOG0006867	OG0001901	n8			XP_020875082.1	nbis-gene-1817															
N15.HOG0006868	OG0001901	n14			XP_002871880.1	AL6G30800															
N15.HOG0006869	OG0001901	n29			XP_002873352.2																
N15.HOG0006870	OG0001902	n7			XP_002864136.1	AL8G26140															
N15.HOG0006871	OG0001902	n31			XP_002874116.1, XP_002874115.1																
N15.HOG0006872	OG0001902	n39				AL6G53080															
N15.HOG0006873	OG0001904	n0			XP_020866237.1, XP_020866235.1, XP_020884641.1, XP_020866121.1, XP_020886669.1, XP_020866141.1, XP_020883538.1, XP_020883536.1, XP_020877130.1, XP_020877166.1, XP_020866140.1, XP_020866251.1, XP_020874124.1, XP_020883622.1, XP_020871373.1, XP_020887767.1, XP_020866120.1, XP_020877129.1, XP_020877121.1, XP_020877126.1, XP_020890767.1, XP_020887768.1, XP_020877115.1, XP_020880778.1, XP_020871375.1, XP_020887804.1, XP_020880792.1, XP_020871401.1, XP_020874080.1, XP_020874081.1, XP_020887755.1, XP_020871392.1, XP_020877144.1, XP_020871379.1, XP_020871364.1, XP_020877128.1, XP_020866232.1, XP_020890815.1, XP_020866243.1, XP_020866139.1, XP_020887769.1, XP_020876161.1, XP_020874147.1, XP_020877147.1, XP_020871380.1	AL8G19710															
N15.HOG0006874	OG0001910	n1			XP_002867341.1	AL7G21580															
N15.HOG0006875	OG0001910	n22			XP_002880536.1	AL4G14010															
N15.HOG0006876	OG0001911	n1			XP_002878716.1	AL4G14110															
N15.HOG0006877	OG0001911	n23			XP_020872862.1	AL7G21430															
N15.HOG0006878	OG0001912	n1			XP_002873774.1	AL6G27330															
N15.HOG0006879	OG0001912	n21			XP_020889331.1	AL3G12140															
N15.HOG0006880	OG0001913	n2			XP_002867475.1	AL7G24650															
N15.HOG0006881	OG0001913	n27			XP_020888954.1	nbis-gene-674															
N15.HOG0006882	OG0001914	n1			XP_002882223.1	AL3G11640															
N15.HOG0006883	OG0001914	n22			XP_002871686.2	AL6G26690															
N15.HOG0006884	OG0001915	n3			XP_020878507.1	AL6G24110															
N15.HOG0006885	OG0001915	n29			XP_002884685.1	AL3G19540															
N15.HOG0006886	OG0001916	n1			XP_020879404.1	AL6G30920															
N15.HOG0006887	OG0001916	n21			XP_020878115.1	AL6G23110															
N15.HOG0006888	OG0001917	n1			XP_002871512.1	AL6G22890															
N15.HOG0006889	OG0001917	n17			XP_020878027.1	AL6G31020															
N15.HOG0006890	OG0001918	n2			XP_020878028.1	AL6G36610															
N15.HOG0006891	OG0001918	n24			XP_020876740.1	AL6G21290															
N15.HOG0006892	OG0001919	n1			XP_020878608.1	AL6G36530															
N15.HOG0006893	OG0001919	n25			XP_020876764.1	AL6G21160															
N15.HOG0006894	OG0001920	n2			XP_020868724.1	AL8G42740															
N15.HOG0006895	OG0001920	n26			XP_002871401.1	AL6G20490															
N15.HOG0006896	OG0001921	n1			XP_020878803.1	AL6G20450															
N15.HOG0006897	OG0001921	n26				AL8G30730, AL5G16350															
N15.HOG0006898	OG0001922	n1			XP_020882971.1	AL4G12310															
N15.HOG0006899	OG0001922	n20			XP_020877282.1	AL6G20090															
N15.HOG0006900	OG0001923	n1			XP_002871372.2	AL6G19830															
N15.HOG0006901	OG0001923	n20			XP_002864892.1	AL8G41610, AL8G41620															
N15.HOG0006902	OG0001924	n1			XP_020878455.1	AL6G18210															
N15.HOG0006903	OG0001924	n22			XP_002864724.1	AL8G37870															
N15.HOG0006904	OG0001925	n1			XP_002892358.1	AL1G16780															
N15.HOG0006905	OG0001925	n31			XP_020885041.1	AL4G25470															
N15.HOG0006906	OG0001926	n1			XP_020883949.1	AL4G25520															
N15.HOG0006907	OG0001926	n25			XP_020868595.1	AL1G16760															
N15.HOG0006908	OG0001927	n1			XP_002892327.1	AL1G16180															
N15.HOG0006909	OG0001927	n23			XP_020884815.1	AL4G26330															
N15.HOG0006910	OG0001928	n3			XP_002883881.1	AL3G46920															
N15.HOG0006911	OG0001929	n1			XP_020867120.1	AL1G14430															
N15.HOG0006912	OG0001929	n17			XP_020883868.1	AL4G28710															
N15.HOG0006913	OG0001930	n1			XP_002865382.1	AL8G15880															
N15.HOG0006914	OG0001930	n15			XP_020869767.1	AL1G13440															
N15.HOG0006915	OG0001931	n4			XP_002869670.1	AL7G27590															
N15.HOG0006916	OG0001931	n25			XP_020888693.1	AL8G26390															
N15.HOG0006917	OG0001932	n5			XP_020883111.1																
N15.HOG0006918	OG0001932	n25			XP_020885603.1																
N15.HOG0006919	OG0001932	n36			XP_020866879.1																
N15.HOG0006920	OG0001933	n5			XP_002879456.1	AL4G29180															
N15.HOG0006921	OG0001933	n15			XP_020866880.1																
N15.HOG0006922	OG0001934	n2			XP_020870296.1	AL1G45460															
N15.HOG0006923	OG0001934	n25			XP_002879530.1	AL4G31040															
N15.HOG0006924	OG0001935	n9			XP_020883778.1	AL4G31420															
N15.HOG0006925	OG0001935	n25			XP_002893726.1	AL1G46720															
N15.HOG0006926	OG0001936	n1			XP_020882940.1	AL4G31360															
N15.HOG0006927	OG0001936	n24			XP_020868032.1	AL1G46780															
N15.HOG0006928	OG0001937	n2			XP_020881753.1	AL5G30200															
N15.HOG0006929	OG0001937	n21			XP_002865015.1	AL8G44090															
N15.HOG0006930	OG0001938	n1			XP_020887450.1	AL3G27410															
N15.HOG0006931	OG0001938	n19			XP_002864709.1	AL8G37480															
N15.HOG0006932	OG0001939	n4			XP_020879059.1	AL6G34970															
N15.HOG0006933	OG0001939	n24			XP_020880785.1	AL5G28370															
N15.HOG0006934	OG0001940	n4			XP_002867242.1	AL7G19340															
N15.HOG0006935	OG0001940	n29			XP_002872165.1	AL6G37230															
N15.HOG0006936	OG0001941	n1			XP_002873989.1	AL6G31840															
N15.HOG0006937	OG0001941	n28			XP_020890337.1	AL8G35450															
N15.HOG0006938	OG0001942	n1			XP_002875702.1	AL5G23360															
N15.HOG0006939	OG0001942	n24			XP_002872023.1	AL6G34040															
N15.HOG0006940	OG0001943	n6			XP_002864689.1	AL8G37140															
N15.HOG0006941	OG0001943	n24			XP_002877395.1	AL5G23810															
N15.HOG0006942	OG0001944	n2				AL8G36130															
N15.HOG0006943	OG0001944	n31			XP_020886220.1																
N15.HOG0006944	OG0001944	n40			XP_020879923.1																
N15.HOG0006945	OG0001945	n1			XP_020865866.1	AL2G15980															
N15.HOG0006946	OG0001945	n23			XP_020890093.1	AL2G15670															
N15.HOG0006947	OG0001946	n1			XP_020886393.1	AL8G34630															
N15.HOG0006948	OG0001946	n19			XP_002873297.1	AL6G17300															
N15.HOG0006949	OG0001947	n12			XP_002869654.1	AL7G27230															
N15.HOG0006950	OG0001947	n37			XP_002866213.1	AL8G33540															
N15.HOG0006951	OG0001948	n14			XP_020871807.1	AL8G33430															
N15.HOG0006952	OG0001948	n21			XP_020873432.1	AL7G27200															
N15.HOG0006953	OG0001949	n1			XP_020888532.1	AL3G49790															
N15.HOG0006954	OG0001949	n20			XP_020885923.1	AL3G49800															
N15.HOG0006955	OG0001950	n1			XP_020872946.1	AL7G51450															
N15.HOG0006956	OG0001950	n20			XP_020882200.1	AL5G19860															
N15.HOG0006957	OG0001951	n1			XP_020873642.1	AL7G26460															
N15.HOG0006958	OG0001951	n22			XP_020891023.1																
N15.HOG0006959	OG0001952	n1			XP_020871691.1	AL8G30360															
N15.HOG0006960	OG0001952	n19			XP_002867529.1	AL7G25830															
N15.HOG0006961	OG0001953	n1			XP_020871292.1	AL8G30120															
N15.HOG0006962	OG0001953	n26			XP_020873316.1	AL7G25620															
N15.HOG0006963	OG0001954	n1			XP_020888283.1	AL3G23910															
N15.HOG0006964	OG0001954	n25			XP_020875781.1	AL6G17100															
N15.HOG0006965	OG0001955	n1			XP_020877614.1	AL6G16650															
N15.HOG0006966	OG0001955	n23			XP_020888248.1	AL3G23420															
N15.HOG0006967	OG0001956	n1			XP_020886856.1	AL3G22110															
N15.HOG0006968	OG0001956	n21			XP_002873171.1	AL6G14520															
N15.HOG0006969	OG0001957	n1			XP_002882643.1	AL3G21140															
N15.HOG0006970	OG0001957	n34			XP_020878194.1	AL6G12960															
N15.HOG0006971	OG0001958	n1			XP_002890223.1, XP_002871024.1	AL6G12620, AL1G29620															
N15.HOG0006972	OG0001958	n25			XP_020888372.1	AL3G21050															
N15.HOG0006973	OG0001959	n19			XP_020873185.1	AL7G18510															
N15.HOG0006974	OG0001959	n36			XP_002870930.1	AL6G10810															
N15.HOG0006975	OG0001959	n39			XP_020879269.1	AL6G10820															
N15.HOG0006976	OG0001960	n1			XP_002877047.1	AL5G16710															
N15.HOG0006977	OG0001960	n27			XP_002870688.1	AL7G49090															
N15.HOG0006978	OG0001961	n1			XP_002890124.1	AL1G27880															
N15.HOG0006979	OG0001961	n21			XP_002889288.1	AL2G40950															
N15.HOG0006980	OG0001962	n1			XP_002887809.1	AL2G40560															
N15.HOG0006981	OG0001962	n39			XP_020889796.1	AL2G40270															
N15.HOG0006982	OG0001963	n1			XP_020867562.1	AL1G28170															
N15.HOG0006983	OG0001963	n21			XP_002887805.1	AL2G40480															
N15.HOG0006984	OG0001963	n41				AL4G13710															
N15.HOG0006985	OG0001964	n1			XP_020869557.1	AL1G28420															
N15.HOG0006986	OG0001964	n19			XP_020865604.1	AL2G40170															
N15.HOG0006987	OG0001965	n1			XP_020868621.1	AL1G33980															
N15.HOG0006988	OG0001965	n23			XP_020891505.1	AL2G36690															
N15.HOG0006989	OG0001966	n3			XP_002867063.1	AL7G15540															
N15.HOG0006990	OG0001966	n18			XP_020872242.1	AL7G15420															
N15.HOG0006991	OG0001967	n1			XP_020868624.1	AL1G33520															
N15.HOG0006992	OG0001967	n24			XP_002887633.1	AL2G36390															
N15.HOG0006993	OG0001968	n1			XP_020865863.1	AL2G35890															
N15.HOG0006994	OG0001968	n30			XP_020891453.1	AL2G35900															
N15.HOG0006995	OG0001969	n1			XP_002884045.1	AL3G50120															
N15.HOG0006996	OG0001969	n21			XP_020874548.1	AL7G15880															
N15.HOG0006997	OG0001970	n1			XP_020887282.1	AL3G50490															
N15.HOG0006998	OG0001970	n20			XP_020874384.1	AL7G15670															
N15.HOG0006999	OG0001971	n2			XP_020889004.1	AL3G50720															
N15.HOG0007000	OG0001971	n23			XP_020875296.1	AL7G15260															
N15.HOG0007001	OG0001972	n1			XP_020888349.1	AL3G50800															
N15.HOG0007002	OG0001972	n20			XP_020873050.1	AL7G15120															
N15.HOG0007003	OG0001973	n1			XP_020886751.1	AL3G26200															
N15.HOG0007004	OG0001973	n24			XP_002891794.1	AL1G62900															
N15.HOG0007005	OG0001974	n1			XP_002885062.1	AL3G27290															
N15.HOG0007006	OG0001974	n26			XP_020867175.1	AL1G61720															
N15.HOG0007007	OG0001975	n11			XP_002876178.1	AL5G33800															
N15.HOG0007008	OG0001975	n26			XP_002879617.1	AL4G32750															
N15.HOG0007009	OG0001977	n5				AL8G12500															
N15.HOG0007010	OG0001977	n6			XP_002870371.2	AL7G42970															
N15.HOG0007011	OG0001977	n31			XP_020887972.1	AL3G39170															
N15.HOG0007012	OG0001978	n2			XP_020872163.1	AL7G41650															
N15.HOG0007013	OG0001978	n18			XP_020886895.1	AL3G11690															
N15.HOG0007014	OG0001979	n2			XP_002870306.1	AL7G41580															
N15.HOG0007015	OG0001979	n20			XP_002885542.1	AL3G37470															
N15.HOG0007016	OG0001980	n3			XP_020874648.1	AL7G41330															
N15.HOG0007017	OG0001980	n22			XP_020886048.1	AL3G37240															
N15.HOG0007018	OG0001981	n10			XP_020889139.1	AL3G29570															
N15.HOG0007019	OG0001981	n30			XP_020874798.1	AL7G39370															
N15.HOG0007020	OG0001982	n1			XP_020881139.1	AL5G37410															
N15.HOG0007021	OG0001982	n25			XP_020883884.1	AL4G38110															
N15.HOG0007022	OG0001983	n6			XP_002875778.1	AL5G25240															
N15.HOG0007023	OG0001983	n31			XP_002875779.1	AL5G25250															
N15.HOG0007024	OG0001984	n2			XP_002876987.1	AL5G15530															
N15.HOG0007025	OG0001984	n24			XP_020867859.1	AL1G24520															
N15.HOG0007026	OG0001985	n1			XP_002865237.1	AL8G13110															
N15.HOG0007027	OG0001985	n21			XP_020874524.1	AL7G35070															
N15.HOG0007028	OG0001986	n20				AL1G57120															
N15.HOG0007029	OG0001986	n21			XP_002894213.1	AL1G57150															
N15.HOG0007030	OG0001986	n26			XP_020888577.1	AL3G32680															
N15.HOG0007031	OG0001987	n1			XP_020870654.1	AL1G58680															
N15.HOG0007032	OG0001987	n22			XP_002883258.1	AL3G34420															
N15.HOG0007033	OG0001988	n1			XP_002891646.1	AL1G59510															
N15.HOG0007034	OG0001988	n21			XP_020889064.1	AL3G35170															
N15.HOG0007035	OG0001989	n1			XP_020888447.1	AL3G28800															
N15.HOG0007036	OG0001989	n19			XP_020868005.1	AL1G60420															
N15.HOG0007037	OG0001990	n0			XP_020868852.1, XP_020886143.1																
N15.HOG0007038	OG0001991	n19			XP_020876270.1																
N15.HOG0007039	OG0001991	n27			XP_020889908.1																
N15.HOG0007040	OG0001991	n35			XP_020874709.1																
N15.HOG0007041	OG0001991	n40			XP_020874708.1																
N15.HOG0007042	OG0001992	n1			XP_020874649.1	AL7G36650															
N15.HOG0007043	OG0001992	n21			XP_002865164.1	AL8G11580															
N15.HOG0007044	OG0001993	n2			XP_020875892.1	AL6G51830															
N15.HOG0007045	OG0001993	n25			XP_002889391.2	AL1G11510															
N15.HOG0007046	OG0001994	n2			XP_020877715.1	AL6G46650															
N15.HOG0007047	OG0001994	n16			XP_020873670.1	AL7G30600															
N15.HOG0007048	OG0001995	n11			XP_020873671.1	AL7G31320															
N15.HOG0007049	OG0001995	n13			XP_020871139.1	AL8G44690															
N15.HOG0007050	OG0001995	n27			XP_020873713.1	AL7G31310															
N15.HOG0007051	OG0001996	n28			XP_002867813.1	AL7G31930															
N15.HOG0007052	OG0001996	n38			XP_020873434.1	AL7G31940															
N15.HOG0007053	OG0001997	n1			XP_002874836.1	AL6G48780															
N15.HOG0007054	OG0001997	n22			XP_020872909.1	AL7G32830															
N15.HOG0007055	OG0001998	n1			XP_002876699.1	AL5G45770															
N15.HOG0007056	OG0001998	n19			XP_020884478.1	AL4G47540															
N15.HOG0007057	OG0001999	n1			XP_002880180.1	AL4G44610															
N15.HOG0007058	OG0001999	n24			XP_020881142.1	AL5G43200															
N15.HOG0007059	OG0002000	n2			XP_002880155.1	AL4G44170															
N15.HOG0007060	OG0002000	n23			XP_002876566.1	AL5G42870															
N15.HOG0007061	OG0002001	n1			XP_002878341.1	AL5G42840															
N15.HOG0007062	OG0002001	n25			XP_020884215.1	AL4G44160															
N15.HOG0007063	OG0002002	n1			XP_020882460.1	AL5G42260															
N15.HOG0007064	OG0002002	n23			XP_002881956.1	AL4G43240															
N15.HOG0007065	OG0002003	n1			XP_020868833.1	AL1G21290, AL3G43770															
