HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N6.HOG0006938	OG0002072	n16												CARHR278750							Roisl.0024s0363.1.p
N6.HOG0006939	OG0002073	n1											Cg008G2662300								
N6.HOG0006940	OG0002073	n15											Cg008G2662400	CARHR203860							Roisl.0210s0661.1.p
N6.HOG0006941	OG0002074	n1											Cg003G1003200	CARHR275000							Roisl.0080s0131.1.p
N6.HOG0006942	OG0002074	n23											Cg008G2650000	CARHR205350							Roisl.0210s0524.1.p
N6.HOG0006943	OG0002075	n1											Cg003G0728400, Cg003G0869400	CARHR251390							Roisl.0082s0367.1.p
N6.HOG0006944	OG0002075	n24											Cg006G2232800	CARHR002740							Roisl.0210s0274.1.p
N6.HOG0006945	OG0002076	n8											Cg005G1657800								
N6.HOG0006946	OG0002076	n9											Cg008G2864000, Cg008G2864400, Cg008G2849200	CARHR120670							Roisl.0082s0542.1.p
N6.HOG0006947	OG0002076	n23											Cg005G1657700	CARHR120680							Roisl.0082s0543.1.p
N6.HOG0006948	OG0002077	n1											Cg005G1653400	CARHR121230							Roisl.0082s0588.1.p
N6.HOG0006949	OG0002077	n23											Cg006G2184100	CARHR007820							Roisl.0091s1083.1.p
N6.HOG0006950	OG0002078	n6											Cg006G2210800	CARHR004990							Roisl.0091s0806.1.p
N6.HOG0006951	OG0002078	n24											Cg005G1612400	CARHR125760							Roisl.0017s0451.1.p
N6.HOG0006952	OG0002079	n1												CARHR004790							Roisl.0091s0786.1.p
N6.HOG0006953	OG0002079	n19											Cg005G1610000	CARHR126070							Roisl.0017s0423.1.p
N6.HOG0006954	OG0002080	n1											Cg006G2228600	CARHR003200							Roisl.0210s0321.1.p
N6.HOG0006955	OG0002080	n21											Cg008G2941000	CARHR179140							Roisl.0012s0231.1.p
N6.HOG0006956	OG0002081	n1											Cg008G2893100	CARHR181760							Roisl.0214s0315.1.p
N6.HOG0006957	OG0002081	n23											Cg006G1861400	CARHR036800							Roisl.0066s0333.1.p
N6.HOG0006958	OG0002082	n1											Cg006G2120200	CARHR014800							Roisl.0007s0712.1.p
N6.HOG0006959	OG0002082	n21											Cg002G0682700	CARHR145250							Roisl.0011s0173.1.p
N6.HOG0006960	OG0002083	n2											Cg003G1061700	CARHR280940							Roisl.0024s0597.1.p
N6.HOG0006961	OG0002083	n24											Cg004G1420800	CARHR109040							Roisl.0066s0062.1.p
N6.HOG0006962	OG0002084	n3											Cg002G0528500	CARHR159030							Roisl.0046s0934.1.p
N6.HOG0006963	OG0002084	n24											Cg003G1054400	CARHR280180							Roisl.0024s0521.1.p
N6.HOG0006964	OG0002085	n5											Cg003G1041100	CARHR278930							Roisl.0024s0379.1.p
N6.HOG0006965	OG0002085	n29											Cg003G1041000	CARHR278900							Roisl.0024s0378.1.p
N6.HOG0006966	OG0002086	n1											Cg003G1008500	CARHR275550							
N6.HOG0006967	OG0002086	n26											Cg008G2645400	CARHR205810							Roisl.0210s0473.1.p, Roisl.0080s0073.1.p
N6.HOG0006968	OG0002087	n1											Cg002G0532300	CARHR158570							Roisl.0046s0892.1.p
N6.HOG0006969	OG0002087	n21											Cg008G2802800	CARHR188810							Roisl.0046s0144.1.p
N6.HOG0006970	OG0002088	n21											Cg008G2803700	CARHR188710, CARHR188720							Roisl.0046s0153.1.p
N6.HOG0006971	OG0002088	n24											Cg008G2803900, Cg008G2803800								Roisl.0046s0156.1.p, Roisl.0046s0155.1.p, Roisl.0046s0154.1.p
N6.HOG0006972	OG0002088	n28											Cg008G2803400	CARHR188750							Roisl.0046s0150.1.p
N6.HOG0006973	OG0002089	n1												CARHR153750							Roisl.0087s0020.1.p
N6.HOG0006974	OG0002089	n20											Cg008G2769700	CARHR192300							Roisl.0210s1777.1.p
N6.HOG0006975	OG0002090	n6											Cg008G2786500	CARHR190600							Roisl.0210s1955.1.p
N6.HOG0006976	OG0002090	n24											Cg002G0580400	CARHR151020							Roisl.0027s0096.1.p
N6.HOG0006977	OG0002091	n13											Cg002G0566300	CARHR154760							Roisl.0209s0335.1.p
N6.HOG0006978	OG0002091	n25											Cg003G0987400	CARHR273270							Roisl.0080s0304.1.p
N6.HOG0006979	OG0002092	n2											Cg001G0143400	CARHR233480							Roisl.0022s0252.1.p
N6.HOG0006980	OG0002092	n20											Cg003G0961900	CARHR270980							Roisl.0080s0585.1.p
N6.HOG0006981	OG0002093	n1											Cg001G0142000	CARHR233630							Roisl.0022s0270.1.p
N6.HOG0006982	OG0002093	n23											Cg003G0958800	CARHR270690							Roisl.0080s0613.1.p
N6.HOG0006983	OG0002094	n2											Cg001G0138700	CARHR233990							Roisl.0022s0299.1.p
N6.HOG0006984	OG0002094	n25											Cg003G0951300	CARHR269680							Roisl.0080s0699.1.p
N6.HOG0006985	OG0002095	n2												CARHR234330							Roisl.0022s0336.1.p
N6.HOG0006986	OG0002095	n26											Cg003G0941500	CARHR268660							Roisl.0080s0804.1.p
N6.HOG0006987	OG0002096	n1											Cg003G0937400	CARHR268210							Roisl.0080s0850.1.p
N6.HOG0006988	OG0002096	n23											Cg001G0132600	CARHR234680							Roisl.0022s0369.1.p
N6.HOG0006989	OG0002097	n1											Cg003G0725200	CARHR250990							Roisl.0082s0406.1.p
N6.HOG0006990	OG0002097	n22											Cg006G2235300	CARHR002420							Roisl.0006s0412.1.p, Roisl.0210s0247.1.p
N6.HOG0006991	OG0002098	n0											Cg001G0057100	CARHR242370							Roisl.0001s0038.1.p
N6.HOG0006992	OG0002099	n1											Cg004G1172800	CARHR085830							Roisl.0074s0880.1.p
N6.HOG0006993	OG0002099	n19											Cg008G2629700								Roisl.0042s0089.1.p
N6.HOG0006994	OG0002099	n26												CARHR207480							
N6.HOG0006995	OG0002100	n1											Cg008G2590900	CARHR211560							Roisl.0034s0086.1.p
N6.HOG0006996	OG0002100	n20											Cg004G1150100	CARHR083380							Roisl.0079s0262.1.p
N6.HOG0006997	OG0002101	n1											Cg004G1093500	CARHR077200							Roisl.0016s0253.1.p
N6.HOG0006998	OG0002101	n37												CARHR211810							Roisl.0034s0061.1.p
N6.HOG0006999	OG0002101	n40											Cg003G0839000	CARHR258990							Roisl.0189s0104.1.p
N6.HOG0007000	OG0002102	n1											Cg002G0655000	CARHR148390							Roisl.0011s0510.1.p
N6.HOG0007001	OG0002102	n22											Cg001G0381300	CARHR213630							
N6.HOG0007002	OG0002103	n1											Cg007G2309000	CARHR053210							Roisl.0214s0654.1.p
N6.HOG0007003	OG0002103	n20											Cg006G2111600	CARHR015730							Roisl.0007s0613.1.p
N6.HOG0007004	OG0002104	n1											Cg006G2106700	CARHR016240							Roisl.0007s0560.1.p
N6.HOG0007005	OG0002104	n25											Cg007G2571500	CARHR074010							Roisl.0115s0088.1.p
N6.HOG0007006	OG0002105	n1											Cg006G2102400	CARHR016670							Roisl.0007s0515.1.p
N6.HOG0007007	OG0002105	n23											Cg007G2567800	CARHR073380							Roisl.0115s0156.1.p
N6.HOG0007008	OG0002106	n1											Cg006G2100000	CARHR016910							Roisl.0007s0491.1.p
N6.HOG0007009	OG0002106	n22											Cg007G2564000	CARHR072920							Roisl.0115s0200.1.p
N6.HOG0007010	OG0002107	n36																			Roisl.0007s0488.1.p, Roisl.0115s0206.1.p
N6.HOG0007011	OG0002107	n39											Cg006G2099700								
N6.HOG0007012	OG0002108	n2											Cg007G2563200	CARHR072810							Roisl.0115s0209.1.p
N6.HOG0007013	OG0002108	n22											Cg006G2099400	CARHR016970							Roisl.0007s0485.1.p
N6.HOG0007014	OG0002109	n3											Cg006G2044900	CARHR022500							
N6.HOG0007015	OG0002109	n22												CARHR071460							
N6.HOG0007016	OG0002109	n37											Cg007G2550600								Roisl.0004s0097.1.p
N6.HOG0007017	OG0002110	n1											Cg007G2541400	CARHR070540							Roisl.0004s0191.1.p
N6.HOG0007018	OG0002110	n22											Cg006G2052600	CARHR021800							Roisl.0049s0048.1.p
N6.HOG0007019	OG0002111	n1											Cg006G2055900	CARHR021520							Roisl.0007s0021.1.p
N6.HOG0007020	OG0002111	n24											Cg007G2538000	CARHR070230							Roisl.0004s0222.1.p
N6.HOG0007021	OG0002112	n1											Cg006G1786300	CARHR045310							Roisl.0021s0532.1.p
N6.HOG0007022	OG0002112	n21											Cg004G1193900	CARHR087990							Roisl.0074s0655.1.p
N6.HOG0007023	OG0002113	n1											Cg006G1787100	CARHR045220							Roisl.0021s0542.1.p
N6.HOG0007024	OG0002113	n23											Cg004G1194300	CARHR088030, CARHR152870							Roisl.0074s0650.1.p
N6.HOG0007025	OG0002114	n1											Cg004G1196000	CARHR088240							Roisl.0074s0632.1.p
N6.HOG0007026	OG0002114	n21											Cg006G1788700	CARHR088250							Roisl.0006s0541.1.p
N6.HOG0007027	OG0002115	n2											Cg007G2443300	CARHR060250							Roisl.0019s0805.1.p
N6.HOG0007028	OG0002115	n21											Cg006G2003800	CARHR026730							Roisl.0015s0079.1.p
N6.HOG0007029	OG0002116	n2											Cg001G0275200	CARHR219760							Roisl.0075s0099.1.p
N6.HOG0007030	OG0002116	n26											Cg004G1307800	CARHR099830							Roisl.0053s0298.1.p
N6.HOG0007031	OG0002117	n1											Cg001G0268100	CARHR220590							Roisl.0075s0183.1.p
N6.HOG0007032	OG0002117	n20											Cg004G1301200								Roisl.0053s0363.1.p
N6.HOG0007033	OG0002118	n1											Cg001G0265700	CARHR220720							Roisl.0075s0201.1.p
N6.HOG0007034	OG0002118	n23											Cg004G1298000	CARHR098990							Roisl.0053s0394.1.p
N6.HOG0007035	OG0002119	n1											Cg001G0257600	CARHR221900							Roisl.0002s0201.1.p
N6.HOG0007036	OG0002119	n33												CARHR097990							Roisl.0115s0561.1.p
N6.HOG0007037	OG0002119	n37												CARHR097970							Roisl.0115s0554.1.p
N6.HOG0007038	OG0002120	n2											Cg001G0140000	CARHR234640, CARHR229800							Roisl.0189s0252.1.p
N6.HOG0007039	OG0002120	n28												CARHR234630, CARHR233850							Roisl.0022s0368.1.p
N6.HOG0007040	OG0002120	n31												CARHR229820							Roisl.0189s0251.1.p
N6.HOG0007041	OG0002121	n1												CARHR224820							Roisl.0091s0519.1.p
N6.HOG0007042	OG0002121	n22											Cg001G0253300	CARHR222130							Roisl.0002s0168.1.p
N6.HOG0007043	OG0002121	n32											Cg008G2974100								Roisl.0005s0147.1.p
N6.HOG0007044	OG0002122	n2											Cg001G0251300	CARHR289970							Roisl.0002s0142.1.p
N6.HOG0007045	OG0002122	n26																			Roisl.0115s0499.1.p
N6.HOG0007046	OG0002123	n1											Cg005G1771700								Roisl.0204s0166.1.p
N6.HOG0007047	OG0002123	n19											Cg004G1352100, Cg003G0831300, Cg003G0879900								
N6.HOG0007048	OG0002123	n32											Cg001G0011600	CARHR247410							Roisl.0115s0666.1.p
N6.HOG0007049	OG0002124	n1											Cg006G2089300	CARHR018130							Roisl.0007s0375.1.p
N6.HOG0007050	OG0002124	n20											Cg007G2497800	CARHR065670							Roisl.0019s0220.1.p
N6.HOG0007051	OG0002125	n3											Cg004G1436100	CARHR110290							Roisl.0214s0386.1.p
N6.HOG0007052	OG0002125	n29											Cg001G0110600	CARHR236860							Roisl.0044s0063.1.p
N6.HOG0007053	OG0002126	n1											Cg002G0638800								Roisl.0025s0102.1.p
N6.HOG0007054	OG0002126	n27												CARHR151640							
N6.HOG0007055	OG0002126	n37												CARHR151620, CARHR040070							Roisl.0025s0103.1.p
N6.HOG0007056	OG0002127	n11											Cg002G0654200	CARHR148500							Roisl.0011s0516.1.p
N6.HOG0007057	OG0002127	n29											Cg001G0380600	CARHR213700							Roisl.0009s0149.1.p
N6.HOG0007058	OG0002128	n1											Cg008G2963000	CARHR176400							Roisl.0005s0286.1.p
N6.HOG0007059	OG0002128	n24											Cg001G0210500	CARHR225910							Roisl.0091s0407.1.p
N6.HOG0007060	OG0002129	n1											Cg006G1819900	CARHR041660							Roisl.0006s0206.1.p
N6.HOG0007061	OG0002129	n21											Cg004G1278000	CARHR096920							Roisl.0115s0442.1.p
N6.HOG0007062	OG0002130	n1											Cg004G1221600	CARHR090780							Roisl.0074s0380.1.p
N6.HOG0007063	OG0002130	n26											Cg006G1809100	CARHR042790, CARHR054610							Roisl.0006s0322.1.p
N6.HOG0007064	OG0002131	n1											Cg005G1586000	CARHR059410, CARHR128820							Roisl.0028s0878.1.p
N6.HOG0007065	OG0002131	n23											Cg008G2974000								
N6.HOG0007066	OG0002131	n32																			Roisl.0005s0148.1.p
N6.HOG0007067	OG0002132	n0											Cg002G0640100, Cg002G0639800, Cg002G0639900, Cg002G0643500	CARHR152080							Roisl.0188s0084.1.p
N6.HOG0007068	OG0002133	n1											Cg001G0167200	CARHR231040, CARHR231050							Roisl.0008s0176.1.p, Roisl.0008s0177.1.p
N6.HOG0007069	OG0002134	n1											Cg001G0056700	CARHR242330							Roisl.0001s0043.1.p
N6.HOG0007070	OG0002134	n20											Cg004G1393200	CARHR106080							Roisl.0045s0036.1.p
N6.HOG0007071	OG0002135	n1											Cg004G1401000	CARHR106810							Roisl.0066s0319.1.p
N6.HOG0007072	OG0002135	n24																			Roisl.0115s0413.1.p
N6.HOG0007073	OG0002135	n27											Cg001G0052500	CARHR243160							Roisl.0001s0093.1.p
N6.HOG0007074	OG0002136	n4											Cg001G0164600								
N6.HOG0007075	OG0002136	n19												CARHR231340							Roisl.0008s0203.1.p
N6.HOG0007076	OG0002136	n20											Cg003G0765900	CARHR255640							Roisl.0213s0645.1.p
N6.HOG0007077	OG0002137	n3											Cg001G0165300	CARHR231250							Roisl.0008s0195.1.p
N6.HOG0007078	OG0002137	n27												CARHR255590							Roisl.0213s0640.1.p
N6.HOG0007079	OG0002138	n1											Cg001G0077800	CARHR240420							Roisl.0003s0268.1.p
N6.HOG0007080	OG0002138	n22											Cg005G1726200	CARHR115720							Roisl.0023s0109.1.p
N6.HOG0007081	OG0002139	n0											Cg001G0329300	CARHR215910							
N6.HOG0007082	OG0002140	n19																			Roisl.0075s0153.1.p
N6.HOG0007083	OG0002140	n28											Cg001G0201900	CARHR226720							Roisl.0091s0312.1.p
N6.HOG0007084	OG0002141	n2											Cg001G0201700	CARHR226740							Roisl.0091s0310.1.p
N6.HOG0007085	OG0002141	n29											Cg008G2951100	CARHR178050							Roisl.0012s0345.1.p, Roisl.0012s0349.1.p
N6.HOG0007086	OG0002142	n1																			Roisl.0012s0312.1.p
N6.HOG0007087	OG0002142	n20											Cg001G0198200	CARHR227180							Roisl.0091s0272.1.p
N6.HOG0007088	OG0002142	n33												CARHR034930, CARHR034920							
N6.HOG0007089	OG0002143	n2											Cg001G0193600	CARHR227670							Roisl.0091s0223.1.p
N6.HOG0007090	OG0002143	n24											Cg003G0734900, Cg003G0863500	CARHR252120							Roisl.0082s0305.1.p
N6.HOG0007091	OG0002144	n1											Cg003G0786000	CARHR260440							Roisl.0060s0010.1.p
N6.HOG0007092	OG0002144	n22											Cg006G1910800	CARHR034460							Roisl.0210s2105.1.p
N6.HOG0007093	OG0002145	n2											Cg002G0403000	CARHR173060							Roisl.0018s0413.1.p
N6.HOG0007094	OG0002145	n28											Cg005G1452400	CARHR143080							Roisl.0067s0049.1.p
N6.HOG0007095	OG0002146	n1											Cg005G1465000	CARHR141700							Roisl.0035s0106.1.p
N6.HOG0007096	OG0002146	n21											Cg002G0413300	CARHR172010							Roisl.0018s0296.1.p
N6.HOG0007097	OG0002147	n1											Cg002G0414700	CARHR171880							Roisl.0018s0279.1.p
N6.HOG0007098	OG0002147	n22											Cg005G1467900	CARHR141450							Roisl.0035s0134.1.p
N6.HOG0007099	OG0002148	n1											Cg002G0419900	CARHR171290							Roisl.0018s0213.1.p
N6.HOG0007100	OG0002148	n23											Cg005G1474800	CARHR140660							
N6.HOG0007101	OG0002149	n1												CARHR170600							Roisl.0018s0142.1.p
N6.HOG0007102	OG0002149	n27											Cg002G0425400	CARHR170590							Roisl.0018s0141.1.p
N6.HOG0007103	OG0002150	n1											Cg002G0444100	CARHR168370							Roisl.0026s0083.1.p
N6.HOG0007104	OG0002150	n16											Cg005G1510500	CARHR137060							Roisl.0028s0419.1.p
N6.HOG0007105	OG0002151	n1											Cg005G1519600	CARHR136170							Roisl.0028s0515.1.p
N6.HOG0007106	OG0002151	n32											Cg002G0456000	CARHR167010							Roisl.0026s0213.1.p
N6.HOG0007107	OG0002152	n1											Cg002G0457000								
N6.HOG0007108	OG0002152	n23											Cg005G1518900	CARHR136240							Roisl.0028s0507.1.p
N6.HOG0007109	OG0002153	n1											Cg002G0460300	CARHR166560							Roisl.0046s1646.1.p
N6.HOG0007110	OG0002153	n22											Cg005G1522100	CARHR135900							Roisl.0028s0544.1.p
N6.HOG0007111	OG0002154	n4											Cg005G1545900	CARHR133300							Roisl.0017s0228.1.p
N6.HOG0007112	OG0002154	n28												CARHR164090							Roisl.0046s1397.1.p
N6.HOG0007113	OG0002154	n37											Cg002G0485000								
N6.HOG0007114	OG0002155	n1											Cg005G1562500								Roisl.0017s0051.1.p
N6.HOG0007115	OG0002155	n16											Cg002G0493100	CARHR163250							Roisl.0046s1312.1.p
N6.HOG0007116	OG0002156	n1											Cg003G0919200	CARHR266680							Roisl.0031s0130.1.p
N6.HOG0007117	OG0002156	n19											Cg001G0125800	CARHR235410							Roisl.0022s0439.1.p
N6.HOG0007118	OG0002157	n1											Cg004G1233600	CARHR092130							Roisl.0074s0256.1.p
N6.HOG0007119	OG0002157	n22											Cg001G0244500	CARHR290750							Roisl.0002s0064.1.p
N6.HOG0007120	OG0002158	n2											Cg001G0284100	CARHR218890							Roisl.0058s0019.1.p
N6.HOG0007121	OG0002158	n20											Cg004G1315100	CARHR100550							Roisl.0053s0232.1.p
N6.HOG0007122	OG0002159	n5												CARHR155820, CARHR150870							
N6.HOG0007123	OG0002159	n30											Cg002G0555400	CARHR155800, CARHR155840, CARHR155780, CARHR155810, CARHR155830							Roisl.0209s0430.1.p
N6.HOG0007124	OG0002159	n38												CARHR155790							
N6.HOG0007125	OG0002159	n40												CARHR150880							
N6.HOG0007126	OG0002160	n1											Cg007G2443000	CARHR060180							Roisl.0019s0810.1.p
N6.HOG0007127	OG0002160	n23											Cg006G2003600	CARHR026750							Roisl.0015s0082.1.p
N6.HOG0007128	OG0002161	n13											Cg007G2447800	CARHR060720							Roisl.0019s0755.1.p
N6.HOG0007129	OG0002161	n20											Cg006G2006800	CARHR026370							Roisl.0191s0464.1.p
N6.HOG0007130	OG0002162	n1											Cg004G1423600	CARHR109320							Roisl.0066s0028.1.p
N6.HOG0007131	OG0002162	n23											Cg001G0099200	CARHR238240							Roisl.0003s0041.1.p
N6.HOG0007132	OG0002163	n15											Cg005G1517700	CARHR136360							
N6.HOG0007133	OG0002163	n33											Cg005G1517800	CARHR136350							
N6.HOG0007134	OG0002164	n5											Cg005G1531600	CARHR134980							Roisl.0017s0391.1.p
N6.HOG0007135	OG0002164	n38																			Roisl.0066s0363.1.p, Roisl.0066s0366.1.p
N6.HOG0007136	OG0002164	n42																			Roisl.0046s0430.1.p
N6.HOG0007137	OG0002165	n1																			Roisl.0017s0092.1.p
N6.HOG0007138	OG0002165	n17											Cg005G1559100	CARHR132140							Roisl.0017s0088.1.p
N6.HOG0007139	OG0002165	n39												CARHR132000							
N6.HOG0007140	OG0002166	n6												CARHR174250							Roisl.0009s0303.1.p
N6.HOG0007141	OG0002166	n10											Cg008G2981200	CARHR174200							Roisl.0005s0059.1.p
N6.HOG0007142	OG0002167	n1											Cg005G1776500	CARHR112110							Roisl.0063s0045.1.p
N6.HOG0007143	OG0002167	n20											Cg001G0007400	CARHR247850							Roisl.0115s0710.1.p
N6.HOG0007144	OG0002168	n2											Cg005G1774700	CARHR112320							Roisl.0082s0142.1.p
N6.HOG0007145	OG0002168	n22												CARHR247670							Roisl.0115s0691.1.p
N6.HOG0007146	OG0002169	n1											Cg001G0009300	CARHR247640							Roisl.0115s0687.1.p
N6.HOG0007147	OG0002169	n26											Cg005G1774100	CARHR112400							Roisl.0082s0134.1.p
N6.HOG0007148	OG0002170	n1											Cg005G1767300	CARHR113310							Roisl.0046s0622.1.p
N6.HOG0007149	OG0002170	n24											Cg005G1771000	CARHR112840							Roisl.0046s0656.1.p
N6.HOG0007150	OG0002170	n35												CARHR113290							
N6.HOG0007151	OG0002171	n1												CARHR256320							Roisl.0020s0118.1.p
N6.HOG0007152	OG0002171	n9											Cg003G0774100	CARHR256360							Roisl.0020s0112.1.p, Roisl.0020s0116.1.p
N6.HOG0007153	OG0002172	n1											Cg008G2833000	CARHR184980							Roisl.0046s0456.1.p
N6.HOG0007154	OG0002172	n23											Cg004G1110100	CARHR079210							Roisl.0039s0010.1.p
N6.HOG0007155	OG0002173	n5																			Roisl.0066s0382.1.p
N6.HOG0007156	OG0002174	n2											Cg005G1471900	CARHR140990							Roisl.0035s0175.1.p
N6.HOG0007157	OG0002174	n29																			Roisl.0210s0050.1.p
N6.HOG0007158	OG0002175	n6											Cg008G2837500	CARHR185540, CARHR285620							Roisl.0068s0005.1.p
N6.HOG0007159	OG0002176	n2											Cg004G1119200	CARHR080150							Roisl.0039s0103.1.p
N6.HOG0007160	OG0002176	n22											Cg008G2824200	CARHR186550							Roisl.0046s0354.1.p
N6.HOG0007161	OG0002177	n3											Cg004G1133800	CARHR081540							Roisl.0079s0080.1.p
N6.HOG0007162	OG0002177	n21											Cg008G2863600, Cg008G2848700	CARHR286220							Roisl.0036s0060.1.p
N6.HOG0007163	OG0002178	n1											Cg008G2869200, Cg008G2853400	CARHR183220							Roisl.0014s0130.1.p
N6.HOG0007164	OG0002178	n20											Cg004G1135800	CARHR081810							Roisl.0079s0104.1.p
