HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N17.HOG0001344	OG0000060	n193							XP_013633957.1												
N17.HOG0001345	OG0000060	n199								XP_009133191.2											
N17.HOG0001346	OG0000061	n44							XP_013615973.1	XP_009133988.1											
N17.HOG0001347	OG0000061	n76							XP_013615642.1	XP_033141091.1											
N17.HOG0001348	OG0000061	n78							XP_013615706.1	XP_009142554.1											
N17.HOG0001349	OG0000061	n80								XP_009120970.2											
N17.HOG0001350	OG0000061	n88							XP_013600421.1	XP_009107397.1											
N17.HOG0001351	OG0000061	n99							XP_013615702.1	XP_033137465.1											
N17.HOG0001352	OG0000061	n118							XP_013614367.1	XP_009128582.1											
N17.HOG0001353	OG0000061	n161							XP_013589998.1												
N17.HOG0001354	OG0000061	n165							XP_013637545.1	XP_033145824.1, XP_009140814.1											
N17.HOG0001355	OG0000061	n178							XP_013633314.1	XP_033145280.1											
N17.HOG0001356	OG0000061	n214							XP_013635264.1	XP_009133838.1											
N17.HOG0001357	OG0000061	n238								XP_009141021.1											
N17.HOG0001358	OG0000061	n239							XP_013622240.1	XP_009144344.2											
N17.HOG0001359	OG0000061	n242							XP_013639701.1	XP_033134438.1											
N17.HOG0001360	OG0000062	n6							XP_013594854.1												
N17.HOG0001361	OG0000062	n10							XP_013616821.1, XP_013589102.1												
N17.HOG0001362	OG0000062	n21								XP_018509055.1											
N17.HOG0001363	OG0000062	n28							XP_013607943.1												
N17.HOG0001364	OG0000062	n41								XP_009144180.2											
N17.HOG0001365	OG0000062	n44								XP_033128716.1, XP_033128718.1											
N17.HOG0001366	OG0000062	n46								XP_033138653.1											
N17.HOG0001367	OG0000062	n48							XP_013633327.1, XP_013601745.1, XP_013613770.1, XP_013594532.1, XP_013594917.1	XP_033139774.1, XP_033144990.1, XP_033139808.1, XP_033142247.1											
N17.HOG0001368	OG0000062	n62								XP_033129059.1											
N17.HOG0001369	OG0000062	n64								XP_033129320.1, XP_033148605.1, XP_033148604.1, XP_033139895.1, XP_033129318.1, XP_009151735.2											
N17.HOG0001370	OG0000062	n70							XP_013633305.1												
N17.HOG0001371	OG0000062	n71							XP_013639682.1, XP_013594424.1												
N17.HOG0001372	OG0000062	n75							XP_013611276.1												
N17.HOG0001373	OG0000062	n91							XP_013633119.1												
N17.HOG0001374	OG0000062	n101							XP_013639490.1, XP_013617126.1												
N17.HOG0001375	OG0000062	n105							XP_013633150.1												
N17.HOG0001376	OG0000062	n106							XP_013632649.1												
N17.HOG0001377	OG0000062	n115							XP_013613729.1, XP_013607856.1, XP_013589554.1	XP_009123328.1											
N17.HOG0001378	OG0000062	n118							XP_013631291.1, XP_013607791.1												
N17.HOG0001379	OG0000062	n121							XP_013614157.1, XP_013614159.1												
N17.HOG0001380	OG0000062	n123								XP_009123413.1, XP_009123715.1											
N17.HOG0001381	OG0000062	n125							XP_013608122.1	XP_009151569.2											
N17.HOG0001382	OG0000062	n141							XP_013607536.1, XP_013594925.1, XP_013624088.1												
N17.HOG0001383	OG0000062	n145							XP_013624021.1	XP_033141501.1											
N17.HOG0001384	OG0000062	n146							XP_013616304.1	XP_009101873.2											
N17.HOG0001385	OG0000062	n147							XP_013639599.1												
N17.HOG0001386	OG0000062	n148							XP_013624273.1, XP_013622746.1, XP_013593335.1, XP_013593797.1												
N17.HOG0001387	OG0000062	n152							XP_013639544.1												
N17.HOG0001388	OG0000062	n198							XP_013614135.1, XP_013608129.1												
N17.HOG0001389	OG0000062	n205							XP_013589201.1, XP_013628127.1, XP_013616946.1	XP_009106514.2, XP_033138783.1											
N17.HOG0001390	OG0000062	n216								XP_033134230.1											
N17.HOG0001391	OG0000062	n217								XP_033129421.1											
N17.HOG0001392	OG0000063	n18							XP_013639776.1, XP_013624680.1												
N17.HOG0001393	OG0000063	n21							XP_013612628.1, XP_013589440.1												
N17.HOG0001394	OG0000063	n42							XP_013594591.1												
N17.HOG0001395	OG0000063	n46							XP_013594553.1												
N17.HOG0001396	OG0000063	n54							XP_013639313.1												
N17.HOG0001397	OG0000063	n56							XP_013634771.1												
N17.HOG0001398	OG0000063	n68								XP_033144322.1											
N17.HOG0001399	OG0000063	n100								XP_033129771.1											
N17.HOG0001400	OG0000063	n102								XP_033147108.1											
N17.HOG0001401	OG0000063	n115							XP_013624346.1, XP_013589240.1												
N17.HOG0001402	OG0000063	n118							XP_013617918.1, XP_013639565.1												
N17.HOG0001403	OG0000063	n128							XP_013617128.1												
N17.HOG0001404	OG0000063	n136							XP_013617592.1												
N17.HOG0001405	OG0000063	n159								XP_033131783.1											
N17.HOG0001406	OG0000063	n181							XP_013626643.1												
N17.HOG0001407	OG0000063	n185							XP_013607756.1, XP_013589241.1, XP_013616951.1, XP_013617080.1												
N17.HOG0001408	OG0000063	n193							XP_013624876.1												
N17.HOG0001409	OG0000063	n196							XP_013639831.1, XP_013617548.1, XP_013614842.1, XP_013614843.1, XP_013601565.1												
N17.HOG0001410	OG0000063	n217							XP_013594756.1												
N17.HOG0001411	OG0000063	n242							XP_013632829.1												
N17.HOG0001412	OG0000063	n245							XP_013624877.1												
N17.HOG0001413	OG0000064	n9							XP_013610623.1, XP_013607250.1	XP_033136270.1, XP_033135749.1, XP_033135748.1, XP_033135746.1, XP_033135747.1, XP_033134284.1, XP_033135687.1, XP_033136269.1, XP_033135741.1, XP_033135477.1, XP_009124650.2, XP_033136272.1, XP_033136268.1, XP_009124058.2, XP_033135744.1, XP_033136271.1, XP_009124087.2, XP_033135742.1, XP_033135743.1, XP_033135685.1											
N17.HOG0001414	OG0000064	n30							XP_013610669.1, XP_013607249.1, XP_013607956.1, XP_013607248.1, XP_013607251.1, XP_013610335.1, XP_013610576.1, XP_013610543.1, XP_013610675.1, XP_013610622.1	XP_033135686.1, XP_033135684.1, XP_033135688.1											
N17.HOG0001415	OG0000065	n9								XP_033134366.1											
N17.HOG0001416	OG0000065	n10								XP_009125066.1											
N17.HOG0001417	OG0000065	n15							XP_013592001.1												
N17.HOG0001418	OG0000065	n25							XP_013603316.1	XP_009127504.1											
N17.HOG0001419	OG0000065	n32								XP_018509397.2											
N17.HOG0001420	OG0000065	n34							XP_013613925.1												
N17.HOG0001421	OG0000065	n45							XP_013591996.1	XP_009127499.1											
N17.HOG0001422	OG0000065	n62							XP_013616106.1												
N17.HOG0001423	OG0000065	n63							XP_013620167.1												
N17.HOG0001424	OG0000065	n65							XP_013591997.1	XP_009105243.1											
N17.HOG0001425	OG0000065	n79							XP_013615935.1	XP_018512198.1											
N17.HOG0001426	OG0000065	n84							XP_013613580.1	XP_009127512.1											
N17.HOG0001427	OG0000065	n135							XP_013613911.1, XP_013615300.1, XP_013620953.1	XP_009127507.1											
N17.HOG0001428	OG0000065	n141							XP_013617106.1												
N17.HOG0001429	OG0000065	n148							XP_013620956.1	XP_033143336.1											
N17.HOG0001430	OG0000065	n160							XP_013592178.1	XP_009125065.1											
N17.HOG0001431	OG0000065	n182							XP_013636750.1	XP_009140044.1											
N17.HOG0001432	OG0000065	n195							XP_013634420.1	XP_009140168.2											
N17.HOG0001433	OG0000065	n227							XP_013635767.1	XP_009140101.2											
N17.HOG0001434	OG0000065	n229								XP_009151130.2											
N17.HOG0001435	OG0000066	n4								XP_009125303.1											
N17.HOG0001436	OG0000066	n38							XP_013631332.1												
N17.HOG0001437	OG0000066	n57							XP_013599938.1												
N17.HOG0001438	OG0000066	n60							XP_013637372.1	XP_009114048.1											
N17.HOG0001439	OG0000066	n66							XP_013618388.1												
N17.HOG0001440	OG0000066	n69								XP_009131154.1											
N17.HOG0001441	OG0000066	n185							XP_013587978.1												
N17.HOG0001442	OG0000066	n198								XP_009125263.1											
N17.HOG0001443	OG0000066	n227							XP_013612748.1												
N17.HOG0001444	OG0000066	n229								XP_009130061.1											
N17.HOG0001445	OG0000066	n231							XP_013612488.1												
N17.HOG0001446	OG0000066	n232							XP_013607869.1												
N17.HOG0001447	OG0000066	n233								XP_018511751.1											
N17.HOG0001448	OG0000066	n239							XP_013627996.1												
N17.HOG0001449	OG0000067	n12							XP_013633362.1, XP_013607574.1	XP_033130353.1, XP_033133257.1, XP_009107034.2											
N17.HOG0001450	OG0000067	n17							XP_013623908.1												
N17.HOG0001451	OG0000067	n35							XP_013607769.1, XP_013617274.1, XP_013628824.1	XP_033148589.1, XP_033138226.1											
N17.HOG0001452	OG0000067	n62							XP_013624947.1	XP_033139687.1, XP_033129159.1, XP_033136430.1, XP_033143282.1											
N17.HOG0001453	OG0000067	n69							XP_013625669.1												
N17.HOG0001454	OG0000067	n70							XP_013617376.1												
N17.HOG0001455	OG0000067	n71							XP_013594753.1	XP_033136468.1											
N17.HOG0001456	OG0000067	n73							XP_013583275.1, XP_013616913.1	XP_033144325.1											
N17.HOG0001457	OG0000067	n75							XP_013588882.1	XP_033132812.1											
N17.HOG0001458	OG0000067	n77								XP_033147465.1											
N17.HOG0001459	OG0000067	n114								XP_018508435.1											
N17.HOG0001460	OG0000067	n116							XP_013617582.1												
N17.HOG0001461	OG0000067	n134							XP_013623105.1, XP_013632497.1												
N17.HOG0001462	OG0000067	n140							XP_013639226.1	XP_033143570.1											
N17.HOG0001463	OG0000067	n143							XP_013639577.1	XP_033144765.1											
N17.HOG0001464	OG0000067	n155								XP_009127952.2											
N17.HOG0001465	OG0000067	n186							XP_013625005.1												
N17.HOG0001466	OG0000067	n187							XP_013632722.1												
N17.HOG0001467	OG0000067	n199							XP_013614070.1	XP_033129459.1											
N17.HOG0001468	OG0000067	n204								XP_033131134.1, XP_033131135.1											
N17.HOG0001469	OG0000067	n206								XP_009113960.2											
N17.HOG0001470	OG0000067	n213							XP_013607826.1	XP_009124211.2											
N17.HOG0001471	OG0000067	n217							XP_013619235.1	XP_009139668.1											
N17.HOG0001472	OG0000068	n51							XP_013610551.1	XP_033137765.1											
N17.HOG0001473	OG0000068	n56							XP_013611652.1												
N17.HOG0001474	OG0000068	n57							XP_013606907.1												
N17.HOG0001475	OG0000068	n60							XP_013623793.1, XP_013626885.1	XP_033144949.1, XP_033144954.1											
N17.HOG0001476	OG0000068	n89							XP_013635194.1	XP_009141809.2											
N17.HOG0001477	OG0000068	n93							XP_013630844.1	XP_033145607.1, XP_033145605.1											
N17.HOG0001478	OG0000068	n96							XP_013633412.1	XP_033145608.1											
N17.HOG0001479	OG0000068	n99							XP_013633440.1												
N17.HOG0001480	OG0000068	n104							XP_013588036.1	XP_009106287.1, XP_009106290.2											
N17.HOG0001481	OG0000068	n115							XP_013623517.1	XP_033144956.1, XP_009131006.1											
N17.HOG0001482	OG0000068	n122							XP_013602672.1	XP_033136756.1											
N17.HOG0001483	OG0000068	n123							XP_013629845.1	XP_009130957.1, XP_009130959.2											
N17.HOG0001484	OG0000068	n125							XP_013626915.1												
N17.HOG0001485	OG0000068	n127							XP_013623813.1, XP_013627886.1	XP_033144664.1											
N17.HOG0001486	OG0000068	n210							XP_013603257.1												
N17.HOG0001487	OG0000068	n218							XP_013602913.1	XP_009118007.2, XP_009117917.2											
N17.HOG0001488	OG0000068	n222							XP_013610616.1	XP_033134926.1											
N17.HOG0001489	OG0000068	n223							XP_013603635.1	XP_033134927.1											
N17.HOG0001490	OG0000068	n224							XP_013602654.1												
N17.HOG0001491	OG0000069	n3							XP_013629093.1, XP_013626856.1	XP_033144869.1											
N17.HOG0001492	OG0000069	n18							XP_013617969.1	XP_018512413.1											
N17.HOG0001493	OG0000069	n21							XP_013590488.1	XP_009105410.1											
N17.HOG0001494	OG0000069	n23							XP_013609088.1												
N17.HOG0001495	OG0000069	n75								XP_033144867.1											
N17.HOG0001496	OG0000069	n78							XP_013595072.1, XP_013595074.1	XP_033144865.1											
N17.HOG0001497	OG0000069	n83							XP_013593308.1	XP_009137441.1, XP_033143704.1											
N17.HOG0001498	OG0000069	n86							XP_013595679.1												
N17.HOG0001499	OG0000069	n91							XP_013628142.1												
N17.HOG0001500	OG0000069	n93							XP_013616556.1, XP_013617153.1, XP_013616555.1												
N17.HOG0001501	OG0000069	n96							XP_013599129.1	XP_009150992.2											
N17.HOG0001502	OG0000069	n104							XP_013639643.1												
N17.HOG0001503	OG0000069	n181								XP_033146576.1											
N17.HOG0001504	OG0000069	n192							XP_013594576.1	XP_033128537.1, XP_009102077.1, XP_018511249.1											
N17.HOG0001505	OG0000069	n236							XP_013615731.1												
N17.HOG0001506	OG0000069	n237							XP_013634820.1	XP_009142475.1											
N17.HOG0001507	OG0000070	n62							XP_013620477.1	XP_009123589.1											
N17.HOG0001508	OG0000070	n66							XP_013596659.1, XP_013610618.1	XP_033136464.1											
N17.HOG0001509	OG0000070	n83							XP_013596729.1, XP_013597497.1, XP_013615827.1	XP_033131964.1											
N17.HOG0001510	OG0000070	n87							XP_013628560.1	XP_009149503.1											
N17.HOG0001511	OG0000070	n119							XP_013591920.1	XP_009104691.1											
N17.HOG0001512	OG0000070	n123							XP_013588434.1	XP_009106248.2											
N17.HOG0001513	OG0000070	n126							XP_013616229.1	XP_009128146.1											
N17.HOG0001514	OG0000070	n190							XP_013590715.1	XP_033128831.1											
N17.HOG0001515	OG0000070	n202							XP_013590802.1	XP_009147939.1											
N17.HOG0001516	OG0000070	n203							XP_013603439.1	XP_033133669.1											
N17.HOG0001517	OG0000072	n4								XP_009102269.1											
N17.HOG0001518	OG0000072	n26							XP_013607982.1	XP_033133398.1, XP_009140527.1, XP_009115740.1											
N17.HOG0001519	OG0000072	n57							XP_013608083.1												
N17.HOG0001520	OG0000072	n82							XP_013596572.1, XP_013614874.1												
N17.HOG0001521	OG0000072	n136							XP_013607578.1, XP_013589124.1												
N17.HOG0001522	OG0000072	n139								XP_009115922.2											
N17.HOG0001523	OG0000072	n141								XP_009122875.1											
N17.HOG0001524	OG0000072	n144							XP_013632615.1	XP_009119460.3, XP_033138069.1, XP_009111623.2											
N17.HOG0001525	OG0000072	n196								XP_033146737.1											
N17.HOG0001526	OG0000072	n217							XP_013601558.1, XP_013632954.1, XP_013629486.1	XP_009145557.2											
N17.HOG0001527	OG0000072	n222							XP_013638947.1, XP_013617766.1, XP_013627136.1	XP_033128162.1											
N17.HOG0001528	OG0000072	n226							XP_013639732.1, XP_013626954.1	XP_033129519.1											
N17.HOG0001529	OG0000072	n230							XP_013607741.1, XP_013633059.1												
N17.HOG0001530	OG0000072	n232							XP_013607606.1	XP_033134361.1											
N17.HOG0001531	OG0000072	n235							XP_013632733.1, XP_013623893.1, XP_013617628.1	XP_033128616.1											
N17.HOG0001532	OG0000073	n16							XP_013622648.1	XP_033131948.1											
N17.HOG0001533	OG0000073	n19							XP_013589645.1												
N17.HOG0001534	OG0000073	n21							XP_013632880.1												
N17.HOG0001535	OG0000073	n22							XP_013601628.1	XP_033141112.1											
N17.HOG0001536	OG0000073	n32							XP_013632987.1												
N17.HOG0001537	OG0000073	n34							XP_013607595.1												
N17.HOG0001538	OG0000073	n38							XP_013633273.1												
N17.HOG0001539	OG0000073	n47							XP_013600985.1	XP_009117227.2											
N17.HOG0001540	OG0000073	n55							XP_013632654.1												
N17.HOG0001541	OG0000073	n57							XP_013623950.1	XP_009123855.2											
N17.HOG0001542	OG0000073	n65							XP_013589302.1												
N17.HOG0001543	OG0000073	n67							XP_013623829.1, XP_013632353.1, XP_013624286.1												
N17.HOG0001544	OG0000073	n70							XP_013626150.1, XP_013624344.1												
N17.HOG0001545	OG0000073	n74								XP_009146107.2											
N17.HOG0001546	OG0000073	n76							XP_013633316.1	XP_009145290.1											
N17.HOG0001547	OG0000073	n79							XP_013639441.1												
N17.HOG0001548	OG0000073	n80							XP_013639777.1												
N17.HOG0001549	OG0000073	n89							XP_013608552.1												
N17.HOG0001550	OG0000073	n90							XP_013608116.1, XP_013624277.1	XP_018512867.1											
N17.HOG0001551	OG0000073	n94							XP_013601182.1	XP_018509809.1											
N17.HOG0001552	OG0000073	n95								XP_009140644.2											
N17.HOG0001553	OG0000073	n103							XP_013623830.1	XP_033148459.1, XP_009128591.1											
N17.HOG0001554	OG0000073	n112							XP_013588943.1	XP_033133929.1											
