HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N10.HOG0005448	OG0001125	n45									XP_010509934.1, XP_010413918.1, XP_010473869.1	XP_023639515.1									
N10.HOG0005449	OG0001126	n11										XP_023632869.1, XP_023632885.1									
N10.HOG0005450	OG0001126	n15									XP_010479148.1, XP_010500267.1, XP_010461541.1	XP_023632905.1									
N10.HOG0005451	OG0001126	n41									XP_010479147.1, XP_010461540.1, XP_010500266.1, XP_010479146.1, XP_010461539.1, XP_010479145.1, XP_010479142.1, XP_010479144.1, XP_010479143.1, XP_010461538.1, XP_010500265.1	XP_023632739.1									
N10.HOG0005452	OG0001127	n5									XP_010478242.1, XP_010499397.1, XP_010460659.1	XP_023644906.1									
N10.HOG0005453	OG0001127	n16										XP_023644901.1									
N10.HOG0005454	OG0001127	n20									XP_010478243.2	XP_023644907.1									
N10.HOG0005455	OG0001128	n1									XP_010470775.1, XP_010415446.1, XP_010511819.1	XP_006302944.1									
N10.HOG0005456	OG0001128	n29									XP_010472353.2										
N10.HOG0005457	OG0001128	n43									XP_019092167.1	XP_023641464.1									
N10.HOG0005458	OG0001129	n2									XP_010480892.1, XP_019091502.1, XP_010499694.1	XP_006303624.1									
N10.HOG0005459	OG0001129	n22									XP_010516745.1, XP_010412885.1, XP_010507561.1, XP_010513038.1	XP_006295691.1									
N10.HOG0005460	OG0001130	n2									XP_010493028.1, XP_010420761.1, XP_010454237.1	XP_006287876.1									
N10.HOG0005461	OG0001130	n23									XP_010418279.1, XP_010430356.1, XP_010473503.1	XP_006302336.1									
N10.HOG0005462	OG0001131	n17									XP_010433432.1, XP_010438689.1, XP_010448204.1	XP_006284825.1									
N10.HOG0005463	OG0001131	n30									XP_010449187.1, XP_010443127.1, XP_010482938.1	XP_006281365.1									
N10.HOG0005464	OG0001132	n1									XP_010464732.1, XP_010489752.1, XP_010485735.1	XP_023641398.1									
N10.HOG0005465	OG0001132	n24									XP_010423566.1, XP_010490968.1, XP_010452352.1	XP_023636388.1									
N10.HOG0005466	OG0001133	n1									XP_010490871.1, XP_010423661.1, XP_010452275.1	XP_006289048.1									
N10.HOG0005467	OG0001133	n33										XP_006289347.2									
N10.HOG0005468	OG0001133	n36									XP_010456386.1, XP_010424789.1, XP_010495061.1	XP_006289854.2									
N10.HOG0005469	OG0001134	n1									XP_010486555.1, XP_010477098.1, XP_010464636.1	XP_023641150.1									
N10.HOG0005470	OG0001134	n22									XP_010452201.1, XP_019084555.1, XP_010490798.1	XP_023636164.1									
N10.HOG0005471	OG0001135	n15									XP_010452021.1, XP_010490603.1	XP_006287625.1									
N10.HOG0005472	OG0001135	n33									XP_010424822.1	XP_023637594.1									
N10.HOG0005473	OG0001135	n41									XP_019089812.1, XP_010424823.1										
N10.HOG0005474	OG0001136	n1									XP_010441350.1, XP_010436127.1, XP_010447957.1	XP_006283231.1									
N10.HOG0005475	OG0001136	n29									XP_010465138.1	XP_006280113.1									
N10.HOG0005476	OG0001136	n41									XP_019091706.1	XP_006290701.1									
N10.HOG0005477	OG0001137	n4									XP_010485003.1, XP_010441342.1, XP_019088732.1	XP_006282342.2									
N10.HOG0005478	OG0001137	n23									XP_010431014.1	XP_006292310.2									
N10.HOG0005479	OG0001137	n26									XP_010429881.1, XP_010417648.1, XP_010472850.1	XP_006300681.2									
N10.HOG0005480	OG0001138	n3									XP_010474500.1										
N10.HOG0005481	OG0001138	n11									XP_010417546.1, XP_010472770.1	XP_023643910.1									
N10.HOG0005482	OG0001138	n38									XP_010472818.1, XP_019085662.1										
N10.HOG0005483	OG0001138	n51									XP_010429854.1, XP_010472817.1										
N10.HOG0005484	OG0001139	n6									XP_010429746.1, XP_010417495.1	XP_006302954.1									
N10.HOG0005485	OG0001139	n45									XP_010498020.1, XP_010476824.1	XP_006303394.1									
N10.HOG0005486	OG0001139	n51									XP_010459243.1										
N10.HOG0005487	OG0001140	n1									XP_010416589.1, XP_010471823.1, XP_010428729.1	XP_006301690.1									
N10.HOG0005488	OG0001140	n25									XP_010428728.1, XP_010471819.1, XP_010416584.1	XP_006301226.1									
N10.HOG0005489	OG0001141	n1									XP_010513966.1, XP_010495967.1, XP_010502224.1	XP_006290880.1									
N10.HOG0005490	OG0001141	n24									XP_019098995.1, XP_010476515.1, XP_019090749.1	XP_006307394.2									
N10.HOG0005491	OG0001142	n1									XP_010498819.1, XP_010460095.1, XP_010477602.1	XP_006304266.1									
N10.HOG0005492	OG0001142	n23									XP_010415770.1, XP_010427874.1, XP_010471084.1	XP_023643163.1									
N10.HOG0005493	OG0001142	n33									XP_010427873.1, XP_010415769.1, XP_010415768.1, XP_010471082.1	XP_006301188.1									
N10.HOG0005494	OG0001143	n1									XP_010459627.1, XP_010477175.1, XP_010498378.1	XP_006305608.1									
N10.HOG0005495	OG0001143	n31									XP_010428538.1, XP_010471635.1, XP_010416397.1	XP_006302820.1									
N10.HOG0005496	OG0001144	n1									XP_010501160.1, XP_010480085.1, XP_010462402.1, XP_010501165.1, XP_010480087.1	XP_023645939.1									
N10.HOG0005497	OG0001144	n28									XP_010500569.1										
N10.HOG0005498	OG0001144	n42									XP_010465186.1, XP_010487103.1										
N10.HOG0005499	OG0001145	n2									XP_010416115.1, XP_010428234.1, XP_010471382.1	XP_006300331.1									
N10.HOG0005500	OG0001145	n15									XP_010459403.1, XP_010498162.1, XP_010476951.1	XP_006304270.1									
N10.HOG0005501	OG0001146	n9									XP_010489020.1	XP_006298073.1									
N10.HOG0005502	OG0001146	n14									XP_010415583.1, XP_010415562.1, XP_010489021.1, XP_010467801.1	XP_006298246.1									
N10.HOG0005503	OG0001146	n28									XP_010433214.1, XP_010447974.1, XP_010438448.1	XP_006284041.1									
N10.HOG0005504	OG0001147	n1									XP_010418441.1, XP_010430515.1, XP_010418444.1										
N10.HOG0005505	OG0001147	n26									XP_010430514.1, XP_010418440.1, XP_010473647.1	XP_006300517.1									
N10.HOG0005506	OG0001148	n1									XP_010503010.1, XP_010514683.1, XP_010425778.1	XP_006292775.1									
N10.HOG0005507	OG0001148	n35									XP_019086335.1, XP_010445624.1, XP_010496568.1	XP_006282776.1									
N10.HOG0005508	OG0001149	n6									XP_010449503.1, XP_010439903.1, XP_010434578.1										
N10.HOG0005509	OG0001149	n24									XP_010494825.1, XP_010481452.1	XP_006281294.2									
N10.HOG0005510	OG0001149	n26									XP_010441580.1	XP_006284743.1, XP_023634670.1									
N10.HOG0005511	OG0001150	n1									XP_010418586.1, XP_010469106.1, XP_010512520.1	XP_006291551.1									
N10.HOG0005512	OG0001150	n26									XP_010518301.1, XP_010506631.1, XP_010508039.1, XP_010497474.1	XP_006294723.1									
N10.HOG0005513	OG0001151	n1									XP_010518124.1, XP_010508210.1, XP_010506448.1	XP_006294533.1									
N10.HOG0005514	OG0001151	n27									XP_010512387.1, XP_010469165.1, XP_010413542.1	XP_006291511.1									
N10.HOG0005515	OG0001152	n43									XP_019082949.1										
N10.HOG0005516	OG0001152	n47									XP_019082361.1										
N10.HOG0005517	OG0001152	n49									XP_019100597.1										
N10.HOG0005518	OG0001152	n50									XP_010469305.2	XP_006295372.1									
N10.HOG0005519	OG0001153	n1									XP_010516237.1, XP_010504531.1, XP_010431397.1	XP_006292679.1									
N10.HOG0005520	OG0001153	n26									XP_010508846.1, XP_010517493.1, XP_010505802.1	XP_006293844.1									
N10.HOG0005521	OG0001154	n2									XP_010472158.1, XP_010429083.1, XP_010416918.1	XP_006305649.1									
N10.HOG0005522	OG0001154	n24										XP_006298620.1									
N10.HOG0005523	OG0001154	n29									XP_010446458.1, XP_010431891.1, XP_010437036.1	XP_006284572.1									
N10.HOG0005524	OG0001155	n1									XP_019092313.1, XP_019089135.1, XP_010446204.1, XP_010484974.1, XP_010495365.1, XP_010484957.1, XP_010481010.1, XP_010495508.1, XP_010467704.1, XP_010473988.1, XP_010446068.1, XP_010468754.1, XP_010470240.1, XP_010513650.1, XP_010481071.1, XP_010431227.1, XP_010424528.1, XP_019100822.1, XP_010425856.1, XP_010480936.1, XP_010474145.1	XP_023640325.1									
N10.HOG0005525	OG0001155	n26									XP_010445875.1										
N10.HOG0005526	OG0001156	n1									XP_010485880.1, XP_010420118.1, XP_010463979.1	XP_006298797.1									
N10.HOG0005527	OG0001156	n33									XP_010455165.1, XP_010494076.1, XP_010421674.1	XP_006286591.2									
N10.HOG0005528	OG0001157	n1									XP_019082431.1, XP_010507976.1	XP_006293869.1									
N10.HOG0005529	OG0001157	n22									XP_010507977.1	XP_006293871.1									
N10.HOG0005530	OG0001157	n38									XP_010512820.1										
N10.HOG0005531	OG0001158	n27									XP_019085508.1, XP_010503265.1, XP_010514976.1	XP_006292716.1									
N10.HOG0005532	OG0001158	n46									XP_010426118.1										
N10.HOG0005533	OG0001159	n11									XP_010513592.1	XP_006301874.2									
N10.HOG0005534	OG0001159	n17									XP_010481389.1	XP_006281663.1									
N10.HOG0005535	OG0001159	n49									XP_010494903.1	XP_006281526.1									
N10.HOG0005536	OG0001159	n50									XP_010481388.1, XP_010494904.1	XP_006281589.1									
N10.HOG0005537	OG0001160	n1									XP_010492820.1, XP_010454044.1	XP_006287189.1									
N10.HOG0005538	OG0001160	n30									XP_010463863.1, XP_010485760.1, XP_010516062.1	XP_006297091.1									
N10.HOG0005539	OG0001161	n1									XP_010476339.1, XP_010458793.1, XP_010495303.1	XP_006305287.1									
N10.HOG0005540	OG0001161	n11									XP_010518444.1, XP_010485781.1, XP_010463885.1	XP_023641458.1									
N10.HOG0005541	OG0001162	n1									XP_010458650.1, XP_010493951.1, XP_010476187.1	XP_023645485.1									
N10.HOG0005542	OG0001162	n25									XP_010418267.1, XP_010430328.1, XP_010473488.1	XP_006300839.1									
N10.HOG0005543	OG0001163	n1									XP_010476528.1, XP_010458912.1, XP_010476471.1	XP_006307338.1									
N10.HOG0005544	OG0001163	n40									XP_010462697.1, XP_010476473.2	XP_006307363.1									
N10.HOG0005545	OG0001164	n1									XP_010416721.1, XP_010428849.1, XP_010471961.1	XP_023643591.1									
N10.HOG0005546	OG0001164	n22									XP_010477441.1, XP_010459915.1, XP_010498650.1	XP_006307595.1									
N10.HOG0005547	OG0001165	n1										XP_023633360.1									
N10.HOG0005548	OG0001165	n32									XP_010507250.1, XP_019090979.1										
N10.HOG0005549	OG0001165	n37									XP_010484835.1										
N10.HOG0005550	OG0001166	n1									XP_019102511.1, XP_019096174.1, XP_010506674.1, XP_010497756.1, XP_019092021.1	XP_006299714.1									
N10.HOG0005551	OG0001166	n25									XP_010479305.1, XP_010500416.1, XP_010461704.1	XP_006304814.1									
N10.HOG0005552	OG0001167	n17									XP_010450256.1, XP_010435333.1	XP_023634827.1									
N10.HOG0005553	OG0001167	n26										XP_006284931.1									
N10.HOG0005554	OG0001167	n32									XP_010435334.1, XP_010450255.1	XP_006286071.1									
N10.HOG0005555	OG0001167	n41									XP_010435337.1, XP_010440630.1, XP_010450045.1, XP_010450253.1	XP_006282782.1									
N10.HOG0005556	OG0001168	n1									XP_010447048.1, XP_010432389.1	XP_006283828.1									
N10.HOG0005557	OG0001168	n28									XP_010437577.1, XP_010432387.1, XP_010447047.1	XP_006285747.1									
N10.HOG0005558	OG0001169	n1									XP_010437764.1, XP_010432564.1, XP_010447243.1	XP_006285500.1									
N10.HOG0005559	OG0001169	n27									XP_010488867.1, XP_010467203.1	XP_006297239.1									
N10.HOG0005560	OG0001170	n4									XP_010490773.1, XP_010423780.1, XP_010452166.1	XP_023637269.1									
N10.HOG0005561	OG0001170	n26									XP_010435535.1, XP_010455509.1, XP_010422048.1	XP_006288353.1									
N10.HOG0005562	OG0001171	n3									XP_010474430.1, XP_010417130.1, XP_010472383.1	XP_006295963.1									
N10.HOG0005563	OG0001171	n9									XP_010482005.1, XP_010493600.1, XP_010493543.1, XP_010442150.1	XP_006279734.1									
N10.HOG0005564	OG0001171	n17									XP_019088066.1, XP_010450932.1, XP_010435730.1	XP_023635413.1									
N10.HOG0005565	OG0001171	n32									XP_010433032.1, XP_010438224.1, XP_010447774.1	XP_006296148.1, XP_006285848.1									
N10.HOG0005566	OG0001174	n1									XP_010434020.1, XP_010422148.1, XP_010455611.1	XP_006287663.1									
N10.HOG0005567	OG0001174	n28									XP_010439264.1	XP_006286135.1									
N10.HOG0005568	OG0001175	n1									XP_010420253.1, XP_010453727.1, XP_010492428.1	XP_006288512.1									
N10.HOG0005569	OG0001175	n26									XP_010470619.1, XP_010463632.1, XP_010485469.1	XP_006298399.1									
N10.HOG0005570	OG0001176	n1									XP_010485466.1, XP_010463624.1, XP_010464948.1	XP_006297456.1									
N10.HOG0005571	OG0001176	n32									XP_010420248.1										
N10.HOG0005572	OG0001176	n34									XP_010453715.1, XP_010492420.1	XP_023636384.1									
N10.HOG0005573	OG0001177	n1									XP_010491975.1, XP_010419806.1	XP_006289327.1									
N10.HOG0005574	OG0001177	n27									XP_010420737.1, XP_010454209.1, XP_010492994.1	XP_006289743.1									
N10.HOG0005575	OG0001178	n2									XP_010491641.1, XP_019097624.1, XP_010422916.1, XP_010453009.1	XP_006288924.1									
N10.HOG0005576	OG0001178	n25									XP_010484283.1, XP_010462651.1, XP_010444441.1	XP_006281334.1									
N10.HOG0005577	OG0001179	n7									XP_010484240.1, XP_010461972.1, XP_010444392.1	XP_023637368.1									
N10.HOG0005578	OG0001179	n34									XP_010491608.1, XP_010422953.1	XP_023640745.1									
N10.HOG0005579	OG0001180	n28									XP_010513044.1, XP_010513148.1, XP_010510160.1, XP_010473913.1, XP_019082537.1	XP_006293974.1, XP_006289200.2									
N10.HOG0005580	OG0001180	n38									XP_010473914.1	XP_006296207.2									
N10.HOG0005581	OG0001181	n1									XP_010488883.1	XP_006299253.2									
N10.HOG0005582	OG0001181	n27									XP_010495898.1										
N10.HOG0005583	OG0001181	n43									XP_010439299.1, XP_010482055.1										
N10.HOG0005584	OG0001182	n2									XP_010442090.1, XP_010481918.1, XP_010494265.1	XP_006281232.1									
N10.HOG0005585	OG0001182	n27									XP_010416433.1, XP_010428570.1, XP_010471658.1	XP_006302934.1									
N10.HOG0005586	OG0001183	n3									XP_019093481.1, XP_010413763.1, XP_019101321.1										
N10.HOG0005587	OG0001183	n24									XP_010460714.1, XP_019094469.1, XP_019099266.1	XP_023644761.1									
N10.HOG0005588	OG0001184	n1									XP_010509592.1, XP_010505067.1, XP_010516737.1	XP_006294716.2									
N10.HOG0005589	OG0001184	n24									XP_010461012.1, XP_010478610.1, XP_019099334.1	XP_006305269.1									
N10.HOG0005590	OG0001185	n1									XP_010484425.1, XP_010463583.1, XP_010444599.1	XP_006280412.1									
N10.HOG0005591	OG0001185	n30									XP_010426494.1, XP_010515330.1, XP_010503635.1	XP_006293030.1									
N10.HOG0005592	OG0001186	n1									XP_010454652.1, XP_010421173.1, XP_010493487.1	XP_006288378.1									
N10.HOG0005593	OG0001186	n27									XP_010503515.1, XP_010426372.1	XP_006291603.1									
N10.HOG0005594	OG0001187	n16									XP_010465720.1, XP_019092520.1, XP_010480223.1, XP_010414965.1	XP_023635372.1									
N10.HOG0005595	OG0001187	n29									XP_010504801.1										
N10.HOG0005596	OG0001187	n37									XP_010420713.1, XP_010492971.1, XP_010454184.1, XP_010424179.1	XP_023637687.1									
N10.HOG0005597	OG0001188	n1									XP_010419340.1, XP_010431623.1	XP_006293526.1									
N10.HOG0005598	OG0001188	n15										XP_006289745.2									
N10.HOG0005599	OG0001188	n18									XP_010463563.1, XP_019096312.1, XP_010417149.1, XP_010489641.1	XP_006300013.1									
N10.HOG0005600	OG0001188	n38									XP_019085615.1, XP_010429093.1, XP_010430662.1, XP_010472166.1, XP_019085376.1										
N10.HOG0005601	OG0001189	n2									XP_010420764.1, XP_010454240.1, XP_010493033.1, XP_010424026.2	XP_006287335.1									
N10.HOG0005602	OG0001189	n20									XP_010470630.1, XP_010511646.1	XP_006301879.1									
N10.HOG0005603	OG0001190	n1									XP_010438593.1, XP_010448111.1, XP_010433349.1	XP_006283844.1									
N10.HOG0005604	OG0001190	n21									XP_010442984.1, XP_010482818.1	XP_006280563.1									
N10.HOG0005605	OG0001191	n19									XP_010442991.1, XP_010482824.1, XP_010446534.1	XP_006280681.1									
N10.HOG0005606	OG0001192	n1									XP_010416527.1, XP_010471765.1, XP_010428667.1	XP_006302110.1									
N10.HOG0005607	OG0001192	n25									XP_010459724.1, XP_010498473.1, XP_010480557.1										
N10.HOG0005608	OG0001192	n29										XP_023645849.1									
N10.HOG0005609	OG0001193	n1									XP_010480123.1, XP_010480124.1, XP_010480175.1, XP_010462480.1, XP_010501245.1	XP_006307187.2									
N10.HOG0005610	OG0001193	n41									XP_010499575.1, XP_010465064.1	XP_006297501.1									
N10.HOG0005611	OG0001194	n5									XP_010416326.1, XP_010428462.1, XP_010471562.1	XP_006302076.1									
N10.HOG0005612	OG0001194	n31									XP_010477089.1, XP_010498294.1, XP_010459534.1	XP_006307129.1									
N10.HOG0005613	OG0001195	n15									XP_010502775.1, XP_010514479.1	XP_006291684.1, XP_006291597.1									
N10.HOG0005614	OG0001195	n25									XP_010412501.1, XP_010488741.1, XP_010467054.1	XP_006296728.1									
N10.HOG0005615	OG0001196	n5									XP_010502667.1, XP_010514391.1, XP_010425446.1	XP_023638407.1									
N10.HOG0005616	OG0001196	n12									XP_019097518.1	XP_006291900.1									
N10.HOG0005617	OG0001196	n28									XP_010450580.1, XP_010436031.1, XP_019088661.1	XP_006284573.1									
N10.HOG0005618	OG0001197	n16									XP_010465099.1, XP_010465097.1, XP_010499778.1	XP_023641970.1									
N10.HOG0005619	OG0001197	n38									XP_010499809.1, XP_010465096.1	XP_006297473.1									
N10.HOG0005620	OG0001198	n1										XP_006302204.1									
N10.HOG0005621	OG0001198	n21									XP_010474267.1, XP_010427904.1, XP_010428071.1, XP_010428065.1, XP_010428063.1, XP_010471231.1, XP_010415937.1, XP_010415938.1, XP_010428073.1	XP_006302205.1, XP_023643889.1									
N10.HOG0005622	OG0001199	n1									XP_010439933.1, XP_010434610.1, XP_010449548.1	XP_006285152.1									
N10.HOG0005623	OG0001199	n27									XP_010441547.1, XP_010494860.1	XP_006281043.1									
N10.HOG0005624	OG0001200	n3									XP_019089395.1, XP_010439998.1, XP_010440002.1, XP_019089121.1, XP_010439999.1, XP_010449613.1	XP_023635006.1									
