HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N4.HOG0008532	OG0003951	n1	Ag004G0511000					Aa_G97900.h1.t1													
N4.HOG0008533	OG0003951	n21	Ag013G1559500					Aa_G319280.h1.t1													
N4.HOG0008534	OG0003952	n2						Aa_G239870.h1.t1													
N4.HOG0008535	OG0003952	n3	Ag013G1560100					Aa_G665910.h1.t1													
N4.HOG0008536	OG0003953	n1	Ag013G1567800					Aa_G471530.h1.t1													
N4.HOG0008537	OG0003953	n10	Ag004G0496900					Aa_G125550.h1.t1, Aa_G590880.h1.t1													
N4.HOG0008538	OG0003954	n4	Ag013G1580700					Aa_G130110.h1.t1													
N4.HOG0008539	OG0003955	n0	Ag013G1582500					Aa_G130190.h1.t1, Aa_G95670.h1.t1													
N4.HOG0008540	OG0003956	n1	Ag013G1595200					Aa_G80140.h1.t1													
N4.HOG0008541	OG0003957	n9	Ag013G1596000																		
N4.HOG0008542	OG0003958	n0	Ag032G3444200, Ag013G1628300					Aa_G597520.h1.t1													
N4.HOG0008543	OG0003959	n0	Ag013G1675400					Aa_G208630.h1.t1													
N4.HOG0008544	OG0003960	n8	Ag034G3696000																		
N4.HOG0008545	OG0003960	n25	Ag013G1681100					Aa_G203760.h1.t1													
N4.HOG0008546	OG0003961	n0	Ag013G1692200					Aa_G353750.h1.t1													
N4.HOG0008547	OG0003962	n0	Ag013G1732800					Aa_G784100.h1.t1, Aa_G108520.h1.t1													
N4.HOG0008548	OG0003963	n4	Ag051G4809700, Ag062G5062100																		
N4.HOG0008549	OG0003964	n22						Aa_G224240.h1.t1													
N4.HOG0008550	OG0003964	n28	Ag004G0559800, Ag062G5065100																		
N4.HOG0008551	OG0003965	n0	Ag004G0431700					Aa_G229990.h1.t1, Aa_G193020.h1.t1													
N4.HOG0008552	OG0003966	n16						Aa_G81450.h1.t1													
N4.HOG0008553	OG0003967	n11	Ag002G0144000, Ag004G0457200																		
N4.HOG0008554	OG0003967	n22						Aa_G268360.h1.t1													
N4.HOG0008555	OG0003968	n0	Ag004G0463100, Ag034G4054200																		
N4.HOG0008556	OG0003969	n0	Ag054G4875100, Ag033G3578100, Ag016G2302900, Ag061G5040400, Ag003G0283500, Ag025G2944700, Ag004G0604100, Ag016G2370400, Ag021G2628400, Ag023G2834900, Ag016G2297600, Ag061G5037500, Ag031G3414700, Ag019G2529800, Ag051G4814800, Ag014G2165900, Ag007G0871400, Ag076G5314100, Ag031G3326700, Ag016G2307600, Ag011G1194100, Ag027G3006700, Ag067G5207000, Ag027G3041100, Ag011G1210700, Ag027G3059600, Ag004G0685700, Ag004G0479700, Ag048G4721800, Ag044G4504000, Ag019G2491000																		
N4.HOG0008557	OG0003970	n0	Ag004G0496500					Aa_G401190.h1.t1													
N4.HOG0008558	OG0003971	n18	Ag004G0497700																		
N4.HOG0008559	OG0003972	n0	Ag004G0502200					Aa_G95000.h1.t1, Aa_G95010.h1.t1, Aa_G747780.h1.t1, Aa_G796240.h1.t1													
N4.HOG0008560	OG0003973	n4						Aa_G94840.h1.t1													
N4.HOG0008561	OG0003973	n14	Ag004G0505200																		
N4.HOG0008562	OG0003974	n0	Ag040G4334300, Ag004G0516300					Aa_G143260.h1.t1													
N4.HOG0008563	OG0003975	n1	Ag004G0518500																		
N4.HOG0008564	OG0003975	n8	Ag004G0772300					Aa_G106880.h1.t1													
N4.HOG0008565	OG0003976	n0	Ag004G0546800					Aa_G539270.h1.t1													
N4.HOG0008566	OG0003977	n0	Ag004G0548600					Aa_G113060.h1.t1													
N4.HOG0008567	OG0003978	n0	Ag004G0606500, Ag034G3811800					Aa_G339060.h1.t1													
N4.HOG0008568	OG0003979	n0	Ag004G0621100					Aa_G231410.h1.t1, Aa_G456950.h1.t1													
N4.HOG0008569	OG0003980	n0	Ag004G0621800					Aa_G457010.h1.t1													
N4.HOG0008570	OG0003981	n0	Ag004G0624400																		
N4.HOG0008571	OG0003982	n0	Ag004G0655700					Aa_G345660.h1.t1													
N4.HOG0008572	OG0003983	n9	Ag004G0659300, Ag004G0659200																		
N4.HOG0008573	OG0003983	n18	Ag057G4967500					Aa_G148050.h1.t1													
N4.HOG0008574	OG0003984	n0	Ag004G0664300					Aa_G93880.h1.t1													
N4.HOG0008575	OG0003985	n0	Ag004G0686600, Ag004G0686700					Aa_G307680.h1.t1													
N4.HOG0008576	OG0003986	n0	Ag004G0723200					Aa_G216600.h1.t1													
N4.HOG0008577	OG0003987	n0	Ag004G0769000, Ag031G3343200, Ag011G1241100					Aa_G106760.h1.t1													
N4.HOG0008578	OG0003988	n0	Ag004G0783300, Ag020G2555100					Aa_G54530.h1.t1													
N4.HOG0008579	OG0003989	n0	Ag022G2671200					Aa_G672340.h1.t1													
N4.HOG0008580	OG0003990	n0	Ag022G2714500					Aa_G206830.h1.t1													
N4.HOG0008581	OG0003991	n0	Ag048G4672300, Ag048G4672200, Ag022G2716600, Ag022G2716500					Aa_G570240.h1.t1, Aa_G170600.h1.t1													
N4.HOG0008582	OG0003992	n0	Ag022G2722600, Ag033G3524200					Aa_G303930.h1.t1													
N4.HOG0008583	OG0003993	n2						Aa_G73280.h1.t1													
N4.HOG0008584	OG0003993	n20						Aa_G137200.h1.t1													
N4.HOG0008585	OG0003994	n25	Ag022G2754900																		
N4.HOG0008586	OG0003995	n2	Ag022G2776500					Aa_G85230.h1.t1													
N4.HOG0008587	OG0003996	n0	Ag018G2458800, Ag022G2776600					Aa_G85220.h1.t1													
N4.HOG0008588	OG0003997	n0	Ag075G5294600					Aa_G298340.h1.t1													
N4.HOG0008589	OG0003998	n2	Ag048G4568100																		
N4.HOG0008590	OG0003998	n8	Ag014G1910300					Aa_G338710.h1.t1													
N4.HOG0008591	OG0003999	n1	Ag003G0286500, Ag048G4573500					Aa_G43690.h1.t1, Aa_G246990.h1.t1, Aa_G67790.h1.t1													
N4.HOG0008592	OG0004000	n0	Ag048G4662300					Aa_G111150.h1.t1													
N4.HOG0008593	OG0004001	n10	Ag048G4668400					Aa_G315320.h1.t1													
N4.HOG0008594	OG0004002	n3	Ag048G4686000, Ag048G4685900					Aa_G281670.h1.t1													
N4.HOG0008595	OG0004002	n21	Ag048G4685800																		
N4.HOG0008596	OG0004003	n0	Ag023G2803400, Ag014G1892000, Ag082G5405400, Ag048G4709900, Ag016G2356200					Aa_G103040.h1.t1													
N4.HOG0008597	OG0004004	n0	Ag037G4133700, Ag016G2319400, Ag016G2320800, Ag037G4131500, Ag032G3421200					Aa_G205630.h1.t1													
N4.HOG0008598	OG0004005	n6	Ag032G3422000																		
N4.HOG0008599	OG0004005	n11	Ag025G2911200																		
N4.HOG0008600	OG0004006	n0	Ag032G3426300, Ag032G3426200					Aa_G378640.h1.t1, Aa_G378650.h1.t1													
N4.HOG0008601	OG0004007	n3	Ag032G3434500					Aa_G193300.h1.t1													
N4.HOG0008602	OG0004008	n10	Ag032G3439200																		
N4.HOG0008603	OG0004008	n11	Ag032G3439000																		
N4.HOG0008604	OG0004008	n12	Ag032G3438800																		
N4.HOG0008605	OG0004008	n24	Ag032G3439300, Ag032G3439400																		
N4.HOG0008606	OG0004009	n0	Ag015G2241400, Ag032G3457500					Aa_G523620.h1.t1													
N4.HOG0008607	OG0004010	n4						Aa_G127740.h1.t1													
N4.HOG0008608	OG0004010	n28	Ag032G3457800																		
N4.HOG0008609	OG0004011	n0	Ag054G4886200					Aa_G12250.h1.t1													
N4.HOG0008610	OG0004012	n1	Ag082G5406400					Aa_G636590.h1.t1													
N4.HOG0008611	OG0004013	n0	Ag007G0898500					Aa_G55050.h1.t1													
N4.HOG0008612	OG0004014	n0	Ag007G0905300					Aa_G597130.h1.t1, Aa_G597110.h1.t1													
N4.HOG0008613	OG0004015	n10	Ag007G0927300, Ag007G0926400, Ag007G0927500					Aa_G727560.h1.t1													
N4.HOG0008614	OG0004016	n0	Ag078G5345100					Aa_G303530.h1.t1													
N4.HOG0008615	OG0004017	n0	Ag078G5379200					Aa_G449800.h1.t1, Aa_G619950.h2.t1, Aa_G619950.h1.t1, Aa_G449810.h1.t1, Aa_G619960.h2.t1, Aa_G619960.h1.t1													
N4.HOG0008616	OG0004018	n4	Ag024G2861800, Ag002G0091200																		
N4.HOG0008617	OG0004018	n8	Ag063G5080700, Ag002G0095500, Ag002G0110700, Ag063G5081800																		
N4.HOG0008618	OG0004018	n16	Ag002G0100000																		
N4.HOG0008619	OG0004018	n22	Ag002G0100100, Ag024G2853100																		
N4.HOG0008620	OG0004019	n9	Ag012G1301000																		
N4.HOG0008621	OG0004019	n10	Ag024G2852900																		
N4.HOG0008622	OG0004019	n18	Ag012G1300500, Ag003G0293500, Ag003G0309100, Ag003G0293600, Ag061G5023200, Ag014G2147200																		
N4.HOG0008623	OG0004020	n1	Ag012G1309000					Aa_G424660.h1.t1													
N4.HOG0008624	OG0004020	n20						Aa_G352920.h1.t1													
N4.HOG0008625	OG0004021	n0	Ag057G4958600, Ag027G3025800, Ag033G3619000					Aa_G698390.h1.t1, Aa_G698390.h2.t1													
N4.HOG0008626	OG0004022	n11	Ag006G0828600, Ag006G0828500																		
N4.HOG0008627	OG0004022	n24						Aa_G566340.h1.t1													
N4.HOG0008628	OG0004022	n25	Ag006G0830400					Aa_G386650.h1.t1													
N4.HOG0008629	OG0004023	n11	Ag014G2134900					Aa_G164670.h1.t1													
N4.HOG0008630	OG0004023	n24	Ag001G0025200					Aa_G740060.h1.t1													
N4.HOG0008631	OG0004024	n1	Ag014G2135000																		
N4.HOG0008632	OG0004024	n19	Ag001G0025400					Aa_G740070.h1.t1													
N4.HOG0008633	OG0004025	n0	Ag023G2829700					Aa_G264040.h1.t1													
N4.HOG0008634	OG0004026	n0	Ag023G2832400					Aa_G344520.h1.t1													
N4.HOG0008635	OG0004027	n2	Ag016G2284400					Aa_G208100.h1.t1													
N4.HOG0008636	OG0004027	n21	Ag050G4779700																		
N4.HOG0008637	OG0004028	n7						Aa_G497260.h1.t1													
N4.HOG0008638	OG0004028	n10	Ag044G4492700, Ag033G3625500, Ag034G3895600																		
N4.HOG0008639	OG0004029	n15	Ag033G3518500					Aa_G316470.h1.t1, Aa_G522420.h1.t1													
N4.HOG0008640	OG0004030	n0	Ag033G3556300					Aa_G226600.h1.t1													
N4.HOG0008641	OG0004031	n2	Ag033G3560300					Aa_G560450.h1.t1													
N4.HOG0008642	OG0004031	n21	Ag031G3233500, Ag031G3233700, Ag002G0219200, Ag002G0220400																		
N4.HOG0008643	OG0004032	n6	Ag033G3568200					Aa_G204020.h1.t1													
N4.HOG0008644	OG0004033	n12						Aa_G123850.h1.t1													
N4.HOG0008645	OG0004033	n19						Aa_G221300.h1.t1													
N4.HOG0008646	OG0004034	n1	Ag016G2395700																		
N4.HOG0008647	OG0004034	n4	Ag033G3615100					Aa_G472140.h1.t1													
N4.HOG0008648	OG0004035	n0	Ag033G3620500					Aa_G298530.h1.t1, Aa_G298540.h1.t1, Aa_G298520.h1.t1													
N4.HOG0008649	OG0004036	n5	Ag033G3642200																		
N4.HOG0008650	OG0004037	n0	Ag031G3138800					Aa_G49450.h1.t1													
N4.HOG0008651	OG0004038	n0	Ag031G3142600, Ag031G3142700					Aa_G406670.h1.t1													
N4.HOG0008652	OG0004039	n0	Ag031G3156600, Ag031G3156300, Ag031G3156500, Ag031G3156200, Ag031G3156400					Aa_G326960.h1.t1													
N4.HOG0008653	OG0004040	n0	Ag031G3159100					Aa_G43750.h1.t1													
N4.HOG0008654	OG0004041	n1	Ag031G3177500					Aa_G236600.h1.t1													
N4.HOG0008655	OG0004042	n0	Ag031G3197300					Aa_G332650.h1.t1, Aa_G2180.h1.t1													
N4.HOG0008656	OG0004043	n19						Aa_G144130.h1.t1													
N4.HOG0008657	OG0004043	n21	Ag031G3199500					Aa_G496000.h1.t1													
N4.HOG0008658	OG0004044	n0	Ag031G3206700					Aa_G129220.h1.t1, Aa_G81030.h1.t1													
N4.HOG0008659	OG0004045	n17	Ag031G3208800					Aa_G81090.h1.t1													
N4.HOG0008660	OG0004045	n22	Ag031G3208600																		
N4.HOG0008661	OG0004047	n0	Ag031G3296800					Aa_G461180.h1.t1													
N4.HOG0008662	OG0004048	n0	Ag031G3302300					Aa_G251440.h1.t1													
N4.HOG0008663	OG0004049	n1	Ag003G0414500					Aa_G124040.h1.t1													
N4.HOG0008664	OG0004049	n12	Ag031G3305200					Aa_G238670.h1.t1													
N4.HOG0008665	OG0004050	n1						Aa_G728380.h1.t1													
N4.HOG0008666	OG0004050	n2	Ag031G3316800					Aa_G608280.h1.t1													
N4.HOG0008667	OG0004051	n0	Ag031G3374100					Aa_G277100.h1.t1													
N4.HOG0008668	OG0004052	n4	Ag039G4313000																		
N4.HOG0008669	OG0004052	n10	Ag031G3387500																		
N4.HOG0008670	OG0004053	n6	Ag031G3389000					Aa_G69250.h1.t1													
N4.HOG0008671	OG0004053	n14						Aa_G402240.h1.t1													
N4.HOG0008672	OG0004054	n0	Ag029G3100200					Aa_G178800.h1.t1, Aa_G78500.h1.t1													
N4.HOG0008673	OG0004055	n2	Ag067G5204000					Aa_G278660.h1.t1													
N4.HOG0008674	OG0004055	n22						Aa_G585520.h1.t1													
N4.HOG0008675	OG0004056	n0	Ag018G2448700, Ag042G4416900					Aa_G721790.h3.t1, Aa_G721790.h1.t1, Aa_G721790.h2.t1, Aa_G861930.h1.t1													
N4.HOG0008676	OG0004057	n20	Ag039G4199300, Ag003G0410000, Ag003G0409800, Ag003G0410600																		
N4.HOG0008677	OG0004058	n0	Ag039G4202100					Aa_G518430.h1.t1													
N4.HOG0008678	OG0004059	n0	Ag039G4223300, Ag039G4222700, Ag039G4224300, Ag039G4222800, Ag039G4230400, Ag039G4229300, Ag039G4230300, Ag039G4231000, Ag039G4221600, Ag039G4231300, Ag039G4222500, Ag039G4222200, Ag039G4222000, Ag039G4221000																		
N4.HOG0008679	OG0004060	n2						Aa_G309990.h1.t1													
N4.HOG0008680	OG0004060	n24	Ag015G2220400																		
N4.HOG0008681	OG0004061	n5						Aa_G243400.h1.t1													
N4.HOG0008682	OG0004061	n7						Aa_G92190.h1.t1													
N4.HOG0008683	OG0004062	n0	Ag052G4869000, Ag015G2266000, Ag025G2963800, Ag025G2964200					Aa_G133500.h1.t1													
N4.HOG0008684	OG0004063	n0	Ag052G4864200, Ag015G2270500					Aa_G57210.h1.t1													
N4.HOG0008685	OG0004064	n0	Ag021G2598800					Aa_G660750.h1.t1, Aa_G294790.h1.t1													
N4.HOG0008686	OG0004065	n0	Ag021G2610800					Aa_G275320.h1.t1													
N4.HOG0008687	OG0004066	n7	Ag038G4152600																		
N4.HOG0008688	OG0004066	n23						Aa_G205900.h1.t1													
N4.HOG0008689	OG0004066	n29						Aa_G60530.h1.t1													
N4.HOG0008690	OG0004067	n9	Ag025G2954800																		
N4.HOG0008691	OG0004067	n28	Ag038G4163500																		
N4.HOG0008692	OG0004068	n5	Ag014G1828400																		
N4.HOG0008693	OG0004068	n7	Ag038G4175900																		
N4.HOG0008694	OG0004069	n0	Ag003G0286600					Aa_G226160.h1.t1													
N4.HOG0008695	OG0004070	n0	Ag003G0305300					Aa_G196940.h1.t1													
N4.HOG0008696	OG0004071	n0	Ag003G0321100, Ag019G2516300					Aa_G405230.h1.t1													
N4.HOG0008697	OG0004072	n5						Aa_G265140.h1.t1													
N4.HOG0008698	OG0004073	n0	Ag003G0357700					Aa_G284470.h1.t1													
N4.HOG0008699	OG0004074	n5						Aa_G274960.h1.t1													
N4.HOG0008700	OG0004074	n20	Ag003G0392900					Aa_G210140.h1.t1													
N4.HOG0008701	OG0004075	n3	Ag014G1782600																		
N4.HOG0008702	OG0004075	n9						Aa_G71780.h1.t1													
N4.HOG0008703	OG0004075	n26	Ag014G1782700																		
N4.HOG0008704	OG0004076	n0	Ag014G1795900					Aa_G111730.h1.t1													
N4.HOG0008705	OG0004077	n0	Ag014G1800800																		
N4.HOG0008706	OG0004078	n0	Ag014G1811900					Aa_G185650.h1.t1													
N4.HOG0008707	OG0004079	n6	Ag014G1818800					Aa_G304910.h1.t1													
N4.HOG0008708	OG0004079	n20						Aa_G90320.h1.t1													
N4.HOG0008709	OG0004080	n2	Ag014G1823400					Aa_G4400.h1.t1													
N4.HOG0008710	OG0004080	n17	Ag025G2957300					Aa_G4390.h1.t1													
N4.HOG0008711	OG0004081	n3						Aa_G4670.h1.t1													
N4.HOG0008712	OG0004082	n0	Ag014G1828000					Aa_G4760.h1.t1													
N4.HOG0008713	OG0004083	n0	Ag014G1831200					Aa_G5030.h1.t1													
N4.HOG0008714	OG0004084	n0	Ag014G1846100, Ag014G1845400					Aa_G205790.h1.t1													
N4.HOG0008715	OG0004085	n2	Ag014G1848800					Aa_G163160.h1.t1													
N4.HOG0008716	OG0004086	n0	Ag014G1867600					Aa_G174770.h1.t1													
N4.HOG0008717	OG0004087	n2						Aa_G39960.h1.t1													
N4.HOG0008718	OG0004087	n27	Ag014G1956800																		
N4.HOG0008719	OG0004088	n15	Ag014G1967400					Aa_G176120.h1.t1													
N4.HOG0008720	OG0004089	n0	Ag014G1988600					Aa_G519430.h1.t1, Aa_G76590.h1.t1													
N4.HOG0008721	OG0004090	n0	Ag014G2009300					Aa_G443910.h1.t1													
N4.HOG0008722	OG0004091	n0	Ag014G2023600					Aa_G242030.h1.t1													
N4.HOG0008723	OG0004092	n0	Ag014G2048900					Aa_G71180.h1.t1													
N4.HOG0008724	OG0004093	n1	Ag014G2070200																		
N4.HOG0008725	OG0004093	n8						Aa_G501320.h1.t1													
N4.HOG0008726	OG0004094	n2	Ag014G2133800					Aa_G164610.h1.t1													
N4.HOG0008727	OG0004095	n0	Ag014G2136300					Aa_G311470.h1.t1													
N4.HOG0008728	OG0004096	n0	Ag014G2142900, Ag061G5020000																		
N4.HOG0008729	OG0004097	n3						Aa_G516740.h1.t1													
N4.HOG0008730	OG0004097	n10	Ag061G5021100					Aa_G169360.h1.t1													
N4.HOG0008731	OG0004098	n1	Ag027G3009800, Ag064G5094800, Ag027G3009700																		
N4.HOG0008732	OG0004098	n24						Aa_G293400.h1.t1													
N4.HOG0008733	OG0004099	n0	Ag027G3014000					Aa_G71980.h1.t1													
N4.HOG0008734	OG0004100	n0	Ag027G3028500					Aa_G413620.h1.t1													
N4.HOG0008735	OG0004101	n28						Aa_G413630.h1.t1													
N4.HOG0008736	OG0004102	n1	Ag027G3058500					Aa_G388630.h1.t1													
N4.HOG0008737	OG0004103	n0	Ag068G5228700					Aa_G506650.h1.t1													
N4.HOG0008738	OG0004104	n0	Ag043G4447400					Aa_G500500.h1.t1													
N4.HOG0008739	OG0004105	n2	Ag043G4450500					Aa_G90330.h1.t1													
N4.HOG0008740	OG0004106	n2						Aa_G242240.h1.t1													
N4.HOG0008741	OG0004106	n19	Ag034G3658000					Aa_G105730.h1.t1													
N4.HOG0008742	OG0004107	n0	Ag034G3660500, Ag034G3660600					Aa_G105920.h1.t1													
N4.HOG0008743	OG0004108	n3						Aa_G400370.h1.t1													
N4.HOG0008744	OG0004108	n11						Aa_G303920.h1.t1													
N4.HOG0008745	OG0004109	n3						Aa_G429020.h1.t1, Aa_G789160.h1.t1, Aa_G34850.h2.t1, Aa_G34850.h1.t1, Aa_G423230.h1.t1													
N4.HOG0008746	OG0004109	n9	Ag034G3726500					Aa_G22940.h1.t1													
N4.HOG0008747	OG0004110	n0	Ag034G3745100, Ag034G3746800					Aa_G638130.h1.t1													
N4.HOG0008748	OG0004111	n0	Ag034G3763100					Aa_G19290.h1.t1													
N4.HOG0008749	OG0004112	n1	Ag016G2389300					Aa_G137370.h1.t1													
N4.HOG0008750	OG0004112	n16	Ag034G3797700					Aa_G63560.h1.t1													
N4.HOG0008751	OG0004113	n1	Ag034G3799400					Aa_G457680.h1.t1													
N4.HOG0008752	OG0004114	n3	Ag002G0165400					Aa_G487440.h1.t1													
N4.HOG0008753	OG0004114	n18	Ag034G3824300					Aa_G10830.h1.t1													
N4.HOG0008754	OG0004115	n0	Ag034G3870700					Aa_G676330.h1.t1, Aa_G606460.h1.t1													
N4.HOG0008755	OG0004116	n0	Ag034G3934100, Ag034G3934000					Aa_G139710.h1.t1, Aa_G535570.h1.t1, Aa_G535590.h1.t1, Aa_G535600.h1.t1													
N4.HOG0008756	OG0004117	n14						Aa_G559160.h1.t1													
N4.HOG0008757	OG0004117	n20						Aa_G610660.h1.t1													
N4.HOG0008758	OG0004118	n17						Aa_G383780.h1.t1													
N4.HOG0008759	OG0004118	n19						Aa_G642360.h4.t1, Aa_G642360.h3.t1, Aa_G642360.h2.t1, Aa_G642360.h1.t1													
N4.HOG0008760	OG0004118	n27	Ag034G3945800, Ag034G3945600					Aa_G629590.h1.t1													
N4.HOG0008761	OG0004119	n0	Ag034G3960200					Aa_G898440.h1.t1, Aa_G693630.h1.t1, Aa_G1051480.h1.t1													
N4.HOG0008762	OG0004120	n0	Ag034G4045100					Aa_G319520.h1.t1													
N4.HOG0008763	OG0004121	n29	Ag034G4067100					Aa_G189600.h1.t1													
N4.HOG0008764	OG0004122	n0	Ag002G0157600					Aa_G433390.h1.t1													
N4.HOG0008765	OG0004123	n0	Ag002G0160100					Aa_G251370.h1.t1													
N4.HOG0008766	OG0004124	n11	Ag024G2880200					Aa_G135650.h1.t1													
N4.HOG0008767	OG0004125	n0	Ag024G2893000, Ag024G2887400, Ag016G2376800					Aa_G42010.h1.t1													
N4.HOG0008768	OG0004126	n1	Ag016G2352700, Ag016G2352600																		
N4.HOG0008769	OG0004126	n17	Ag016G2352300																		
N4.HOG0008770	OG0004126	n22						Aa_G655010.h1.t1													
N4.HOG0008771	OG0004126	n29						Aa_G485360.h1.t1													
N4.HOG0008772	OG0004127	n0	Ag016G2384200																		
N4.HOG0008773	OG0004128	n2	Ag016G2390000					Aa_G137360.h1.t1													
N4.HOG0008774	OG0004129	n0	Ag025G2926400, Ag025G2925700					Aa_G57620.h1.t1													
N4.HOG0008775	OG0004130	n17	Ag011G1077900																		
N4.HOG0008776	OG0004130	n22	Ag011G1077800																		
N4.HOG0008777	OG0004130	n29						Aa_G153310.h1.t1													
N4.HOG0008778	OG0004131	n6						Aa_G179390.h1.t1													
N4.HOG0008779	OG0004132	n0	Ag011G1113600					Aa_G514720.h1.t1													
N4.HOG0008780	OG0004133	n0	Ag011G1213000					Aa_G214590.h1.t1													
N4.HOG0008781	OG0004134	n0	Ag064G5102700, Ag064G5103200, Ag064G5103900					Aa_G179080.h1.t1, Aa_G179110.h1.t1													
N4.HOG0008782	OG0004135	n8	Ag064G5107600																		
N4.HOG0008783	OG0004136	n0	Ag019G2530300					Aa_G237390.h1.t1													
N4.HOG0008784	OG0004137	n0	Ag010G1019100					Aa_G116570.h1.t1													
N4.HOG0008785	OG0004141	n0						Aa_G256320.h1.t1, Aa_G256320.h2.t1													
N4.HOG0008786	OG0004144	n19						Aa_G204490.h1.t1													
N4.HOG0008787	OG0004145	n12						Aa_G71360.h1.t1													
N4.HOG0008788	OG0004146	n8						Aa_G485650.h1.t1													
N4.HOG0008789	OG0004147	n7						Aa_G98200.h1.t1													
N4.HOG0008790	OG0004148	n0						Aa_G251430.h1.t1													
N4.HOG0008791	OG0004152	n0						Aa_G97440.h1.t1													
N4.HOG0008792	OG0004153	n0						Aa_G107310.h1.t1													
N4.HOG0008793	OG0004156	n17						Aa_G163130.h1.t1													
