Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_glauca
OG0003089	AL1G34200	Cg006G2055300
OG0003090	AL2G31840	Cg007G2491500
OG0003092	AL8G15040	Cg008G2947600
OG0003092	AL8G15050	Cg008G2947500
OG0003093	AL7G14560	Cg001G0036200
OG0003094	AL7G16300	Cg001G0052200
OG0003094	AL7G16290	Cg001G0052100
OG0003095	AL6G50970	Cg003G0719200, Cg014G3036600
OG0003095	AL7G16310	Cg001G0052400
OG0003096	AL7G19810	Cg001G0082000
OG0003096	AL7G19800	Cg001G0081800, Cg001G0081900
OG0003097	AL2G28840	Cg007G2466800
OG0003097	AL1G38710	Cg006G2019900
OG0003098	AL6G51930	Cg014G3038100, Cg003G0717500
OG0003101	AL3G51410, AL3G51420, AL3G51400	Cg004G1418000
OG0003102	AL7G21440	Cg001G0095800
OG0003102	AL4G14100	Cg005G1748900, Cg008G2944500
OG0003103	AL4G23520	Cg005G1644800
OG0003116	AL4G13950	Cg005G1751000
OG0003116	AL7G21660	Cg001G0097600
OG0003117	AL6G29010	Cg008G2742900
OG0003118	AL6G26850	Cg008G2724300
OG0003118	AL3G11810	Cg004G1086100
OG0003119	AL6G25710	Cg008G2713300
OG0003120	AL8G42830	Cg003G1044700
OG0003121	AL4G28370, AL4G28380	Cg005G1604100
OG0003122	nbis-gene-1281, AL7G27940	Cg003G0813400, Cg001G0151700, Cg001G0120600
OG0003123	AL1G53870	Cg006G1857100
OG0003123	AL7G21020	Cg001G0092300
OG0003124	AL4G29920	Cg005G1592300
OG0003124	AL1G42740	Cg006G1987300
OG0003125	AL1G49280	Cg006G1961800
OG0003125	AL1G20850	Cg006G2161700
OG0003126	AL1G45780	Cg006G1956700, Cg006G1957100
OG0003127	AL5G30790	Cg002G0521900
OG0003127	AL8G44680	Cg003G1061600
OG0003128	AL7G45920	Cg001G0331900
OG0003129	AL8G40650	Cg003G1026200
OG0003130	AL3G51100	Cg003G1021200
OG0003131	AL6G17750	Cg008G2646400
OG0003132	AL6G35410	Cg008G2796700
OG0003133	AL2G14950	Cg007G2290200, Cg007G2290500
OG0003134	AL3G36600	Cg004G1290400
OG0003138	AL271U10030, AL8G26690	Cg003G0906300
OG0003139	AL7G27120	Cg001G0144300
OG0003140	AL264U10030, AL1G35210, AL1G35230	Cg006G2047000
OG0003141	AL3G29990	Cg004G1234800
OG0003142	AL1G12240	Cg006G2237800
OG0003143	AL6G50530	Cg003G0723500, Cg014G3031200
OG0003143	AL6G50570	Cg014G3031500, Cg003G0723200
OG0003144	AL5G36340, AL5G36320	Cg002G0474100, Cg002G0474200
OG0003146	AL6G14090	Cg008G2616800
OG0003147	AL7G48940	Cg001G0380200
OG0003148	AL2G11720	Cg007G2269500
OG0003149	AL2G41630, AL2G41620	Cg007G2580500
OG0003150	AL2G41220	Cg007G2576700
OG0003150	AL1G27610	Cg006G2108500
OG0003152	AL2G40060	Cg007G2565600
OG0003152	AL1G28480	Cg006G2100800
OG0003153	AL2G39260	Cg007G2559500
OG0003154	AL2G36990	Cg007G2539600
OG0003154	AL1G34250	Cg006G2054800
OG0003155	AL2G36920	Cg007G2538800
OG0003156	AL5G14600	Cg002G0668300
OG0003157	AL2G35150, AL1G32220	Cg007G2523000
OG0003158	AL1G61660	Cg006G1802800
OG0003159	AL4G32190	Cg005G1572400
OG0003160	AL4G32540	Cg005G1569400
OG0003161	AL5G24010	Cg002G0574800
OG0003162	AL7G42790	Cg001G0276900
OG0003163	AL7G41230	Cg001G0262600
OG0003163	AL3G37140	Cg004G1295100
OG0003164	AL3G35540	Cg004G1282600
OG0003164	AL7G39790	Cg001G0250500
OG0003165	AL1G30770	Cg006G2082200
OG0003165	AL2G33260	Cg007G2504700
OG0003166	AL1G30630	Cg006G2083300
OG0003166	AL2G33320	Cg007G2505300
OG0003167	AL5G17370	Cg002G0629500
OG0003168	AL5G19090	Cg002G0626400
OG0003169	AL5G16990	Cg002G0649900
OG0003175	AL8G17810	Cg008G2922800
OG0003175	AL1G52820	Cg006G1872600
OG0003176	AL7G37110	Cg001G0227600
OG0003177	AL8G25540, AL8G25530	Cg003G0894900
OG0003178	AL8G23630	Cg003G0841600
OG0003178	AL1G26390	Cg006G2118800
OG0003179	AL7G38480	Cg001G0240100
OG0003179	AL4G31840	Cg005G1575900
OG0003180	AL7G37630	Cg001G0232200
OG0003180	AL4G31190	Cg005G1581600
OG0003181	AL5G31360	Cg002G0518400
OG0003182	AL5G42770	Cg002G0423300
OG0003182	AL3G24710	Cg002G0567700
OG0003183	AL5G41860	Cg002G0429600
OG0003186	AL4G19030	Cg005G1707400
OG0003187	AL5G37330	Cg002G0464100
OG0003188	AL5G37240	Cg002G0465200
OG0003189	AL4G36540	Cg005G1539800
OG0003189	AL5G36090	Cg002G0476800
OG0003190	AL5G34650	Cg002G0489700
OG0003190	AL4G34010	Cg005G1558600
OG0003192	AL3G51020, AL6G43520	Cg004G1415800
OG0003192	AL7G20270	Cg001G0085900
OG0003193	AL5G38050	Cg002G0457600
OG0003193	AL4G38930	Cg005G1520500
OG0003194	AL100U10010, AL4G36520	Cg001G0244400, Cg005G1540000
OG0003195	AL7G13940	Cg001G0031600
OG0003196	AL4G16380	Cg005G1734000
OG0003197	AL6G46240	Cg003G0756700
OG0003197	AL6G46230	Cg008G2815400, Cg008G2903400
OG0003200	AL3G14750	Cg004G1107300
OG0003200	AL6G40700	Cg008G2835500
OG0003201	AL3G15720	Cg004G1114700
OG0003201	AL6G39520	Cg008G2828500
OG0003202	AL6G30310	Cg008G2754100
OG0003202	AL3G17120	Cg004G1125700, Cg004G1125800
OG0003203	AL3G18500, AL3G18560	Cg004G1136500
OG0003206	AL3G24510	Cg004G1187300
OG0003208	AL3G31960	Cg004G1252300
OG0003210	AL7G53030	Cg001G0342800
OG0003211	AL1G14420	Cg006G2219400
OG0003213	AL1G18840	Cg006G2179500
OG0003214	AL2G16650	Cg007G2306400
OG0003214	AL1G21350	Cg006G2158000
OG0003215	AL1G24330	Cg006G2136500
OG0003216	AL7G20520	Cg007G2523900
OG0003216	AL1G24840	Cg006G2131800
OG0003217	AL5G11280, AL98U10010	Cg002G0687100
OG0003217	AL1G26560	Cg006G2117700
OG0003218	AL8G24660	Cg003G0881100, Cg003G0832200
OG0003218	AL1G29530	Cg006G2091800
OG0003220	AL1G36180	Cg006G2039900
OG0003221	AL1G36440	Cg006G2037400
OG0003222	AL2G30840	Cg007G2482900
OG0003222	AL1G36480	Cg006G2037000
OG0003224	AL2G17210	Cg007G2311300
OG0003225	nbis-gene-1846	Cg002G0659000
OG0003226	AL1G54490	Cg006G1852800
OG0003227	AL3G46700, AL7G16980	Cg001G0058100
OG0003228	AL746U10010, AL7G17750	Cg001G0064400
OG0003229	AL1G38980, AL1G50130	Cg006G2018200
OG0003230	AL7G25090	Cg001G0126700
OG0003230	AL2G19600	Cg007G2386700
OG0003231	AL5G13670	Cg002G0673900
OG0003231	AL5G13530	Cg002G0674800
OG0003233	AL7G14730	Cg001G0037400
OG0003233	AL1G65990	Cg003G0838000
OG0003235	AL3G29780	Cg004G1233100
OG0003236	AL4G12050	Cg005G1763700
OG0003236	AL7G12540	Cg001G0020200
OG0003237	AL7G51630	Cg001G0354800
OG0003239	AL5G23980	Cg002G0575200
OG0003239	AL5G23970	Cg002G0575500, Cg002G0575400, Cg002G0575300, Cg002G0575700
OG0003247	AL5G25720	Cg002G0560300
OG0003247	AL8G35700	Cg003G0982900
OG0003248	AL5G27420, AL5G27410	Cg002G0546700
OG0003250	AL6G25960	Cg008G2715700
OG0003251	AL6G24700	Cg008G2704200
OG0003252	AL6G22790	Cg008G2687100
OG0003252	AL6G38140	Cg008G2818100
OG0003253	AL7G35850, AL3G37850	Cg001G0217200
OG0003254	AL8G42510	Cg003G1043700
OG0003254	AL6G20740	Cg008G2669300
OG0003255	AL6G20720	Cg008G2669200
OG0003255	AL6G20710	Cg008G2669100
OG0003256	AL6G20630, AL6G20600	Cg008G2668300
OG0003257	AL6G20070	Cg008G2663400
OG0003258	AL8G41670	Cg003G1034300
OG0003259	AL4G24480	Cg005G1636300
OG0003260	AL4G25370	Cg005G1627600
OG0003261	AL4G25450	Cg005G1626900
OG0003263	AL1G56240, AL1G56150	Cg006G1839200, Cg006G1839100
OG0003264	AL4G28510, AL7G46580, AL7G46610, AL120U10020	Cg005G1603100
OG0003265	AL6G44170	Cg001G0292600
OG0003266	AL1G38520	Cg006G2021400
OG0003267	AL1G44360	Cg006G1970500
OG0003267	AL1G44340	Cg006G1970600
OG0003268	AL8G38440, AL8G38480	Cg003G1007800
OG0003269	AL6G19740	Cg008G2660700
OG0003269	AL8G41330	Cg003G1031400
OG0003270	AL8G37880	Cg003G1002900
OG0003275	AL3G24820	Cg004G1190500
OG0003276	AL8G34650, AL7G45810	Cg003G0974500
OG0003277	AL8G31600	Cg003G0948600
OG0003277	AL7G26350	Cg001G0137500
OG0003278	nbis-gene-1334	Cg002G0531100
OG0003278	AL8G43500	Cg003G1050300
OG0003279	AL8G43350	Cg003G1049200
OG0003280	AL6G12940, AL6G12510	Cg008G2842800, Cg006G1828800
OG0003281	AL1G23670	Cg006G2140000
OG0003282	AL1G37060, AL1G31870	Cg006G2033200
OG0003283	AL4G17320	Cg005G1722600
OG0003284	AL2G41130	Cg007G2576000
OG0003285	AL7G35260	Cg001G0211900
OG0003286	AL7G34350	Cg001G0203800
OG0003287	AL1G35730	Cg006G2043800, Cg006G2043400
OG0003289	AL3G36770	Cg004G1291700
OG0003289	AL7G40970	Cg001G0260400
OG0003290	AL3G36430	Cg004G1289300
OG0003290	AL7G40810	Cg001G0259000
OG0003291	AL2G11630	Cg007G2268600
OG0003292	AL1G38750	Cg006G2019400
OG0003293	nbis-gene-1919, nbis-gene-1920, nbis-gene-1922	Cg001G0387100
OG0003295	AL7G36000	Cg001G0218300
OG0003297	AL835U10030	Cg003G0872900, Cg003G1023200
OG0003298	AL7G34450	Cg001G0204900
OG0003299	AL2G22290, AL8G25570	Cg003G0895100
OG0003300	AL8G19340	Cg008G2915000
OG0003300	AL1G57840	Cg006G1830900
OG0003301	AL8G45520	Cg003G1069000
OG0003301	AL5G31810	Cg002G0514900
OG0003302	AL4G45430	Cg005G1467800
OG0003303	AL4G35890	Cg005G1546000
OG0003303	AL5G35220	Cg002G0485100
OG0003305	AL9U11420, AL3G41250	Cg001G0293700
OG0003306	AL3G41820	Cg004G1326200
OG0003306	AL8G21020	Cg008G2878500
OG0003307	AL2G26540	Cg007G2445200
OG0003308	AL3G53200	Cg004G1423700
OG0003309	AL1G63250	Cg006G1789600
OG0003310	AL1G52440	Cg006G1868900
OG0003310	AL6G42080	Cg003G0807000
OG0003311	AL4G46790	Cg005G1457200
OG0003312	AL2G36230	Cg007G2533000
OG0003312	AL4G43230	Cg005G1487200
OG0003313	AL8G21250, AL3G52630	Cg004G1399600
OG0003313	AL7G16570	Cg001G0054500
OG0003314	AL3G15480	Cg004G1112400, Cg008G2831900
OG0003315	AL6G38310	Cg008G2819600
OG0003316	AL3G17070	Cg004G1124900
OG0003316	AL6G30330	Cg008G2754300
OG0003317	AL3G18450	Cg004G1136000
OG0003317	AL8G21720	Cg008G2869600, Cg008G2853700
OG0003318	AL3G29360, AL3G27770	Cg004G1216600
OG0003319	AL3G29790	Cg004G1233200
OG0003319	AL7G39100	Cg001G0245100
OG0003320	AL3G32270	Cg006G1838100
OG0003321	AL7G24230	Cg001G0118200
OG0003321	AL7G19320	Cg001G0077900
OG0003322	AL7G51640	Cg001G0354700
OG0003323	AL3G36500	Cg004G1289600
OG0003324	AL7G22020	Cg001G0101000
OG0003324	AL3G52930	Cg002G0672300
OG0003325	AL2G26690	Cg007G2446100
OG0003325	AL8G23210	Cg008G2841200
OG0003326	AL5G32230	Cg002G0511100
OG0003327	AL6G52110	Cg014G3048900, Cg003G0706600
OG0003328	AL6G52390	Cg014G3046500, Cg003G0709300
OG0003328	AL1G11110	Cg006G2247700
OG0003331	AL1G19170	Cg006G2176400
OG0003332	AL1G26300	Cg006G2119700
OG0003332	AL5G11930	Cg002G0683400
OG0003333	AL1G28020	Cg006G2105000
OG0003334	AL1G31910	Cg006G2072100
OG0003335	AL1G33380, AL1G33370	Cg006G2062000
OG0003336	AL1G36420	Cg006G2037800
OG0003336	AL2G31030	Cg007G2484000
OG0003337	AL1G36860	Cg006G2034100
OG0003338	AL1G38020	Cg006G2024600
OG0003338	AL2G29300	Cg007G2470800
OG0003339	AL8G44860	Cg003G1063200
OG0003340	AL7G37400, AL8G10530	Cg008G2983500
OG0003341	AL8G15020, AL90U10020	Cg008G2947900
OG0003342	AL2G23110	Cg007G2418200, Cg001G0329700
OG0003343	AL7G22930, AL7G22920	Cg001G0107500
OG0003345	AL7G48050, AL7G48070	Cg001G0386600
OG0003347	AL7G15550	Cg001G0045100
OG0003349	AL310U10010, AL7G17140	Cg001G0059500
OG0003350	AL4G16890	Cg013G3024500
OG0003350	AL7G19510	Cg001G0079700
OG0003351	AL2G31750, AL2G31740	Cg007G2490600, Cg007G2490500
OG0003352	AL6G52040	Cg003G0705900, Cg014G3049600
OG0003352	AL1G10840	Cg006G2249800
OG0003353	AL7G25270	Cg001G0128000, Cg001G0128100
OG0003355	AL1G49500, AL1G49490	Cg005G1712400, Cg001G0376600, Cg001G0376500
OG0003356	AL1G41370	Cg006G1997500
OG0003360	AL3G47040, AL3G46980	Cg004G1388400
OG0003360	AL9U10040, AL9U10030	Cg001G0282000
OG0003361	AL8G27090, AL4G22300	Cg003G0909200
OG0003362	AL3G46020	Cg006G1816600, Cg006G2188700
OG0003363	AL5G26240	Cg002G0556800
OG0003372	AL5G27310	Cg002G0547400
OG0003373	AL1G41520	Cg006G1996100
OG0003374	AL1G47090	Cg006G1944100
OG0003375	AL8G25150	Cg003G0890900, Cg003G0891000
OG0003376	AL3G43370	Cg004G1347600
OG0003377	AL6G27230	Cg008G2727800
OG0003378	AL6G27120	Cg008G2726700
OG0003381	AL6G23000	Cg008G2688900
OG0003383	AL6G36640	Cg008G2805800
OG0003384	AL7G13160	Cg003G0893700, Cg001G0025800
OG0003385	AL6G18570	Cg008G2653700
OG0003386	AL6G18110	Cg008G2649400
OG0003387	AL8G24840	Cg003G0884400
OG0003387	AL7G28260	Cg001G0154600
OG0003388	AL7G28310	Cg001G0155000
OG0003389	AL4G27970	Cg005G1607500
OG0003389	AL4G20060	Cg005G1684400
OG0003390	AL4G25040	Cg005G1631100
OG0003391	AL8G17040, AL6G41710	Cg008G2928600, Cg008G2928400
OG0003392	AL8G15900, AL8G15910	Cg008G2940900
OG0003393	AL1G44680	Cg006G1968200
OG0003394	AL1G44690	Cg006G1968100
OG0003395	nbis-gene-632, nbis-gene-2213	Cg003G1051200
OG0003396	AL8G42060, AL6G20170	Cg008G2664300
OG0003397	AL7G17940	Cg001G0066100
OG0003398	AL8G40260	Cg003G1022700
OG0003399	AL3G51140, AL8G39970	Cg003G1020500
OG0003400	AL8G39880	Cg003G1019500
OG0003401	AL6G35300, AL6G35310	Cg008G2796200
OG0003402	AL6G32480	Cg008G2773600
OG0003405	AL8G32490, AL2G30930, AL239U10010	Cg003G0955800
OG0003406	AL8G19870	Cg009G2990000, Cg008G2888800
OG0003408	AL6G14640	Cg008G2621800
OG0003409	AL6G13010	Cg008G2606800
OG0003410	AL3G20470	Cg004G1152900
OG0003410	AL6G11350	Cg008G2593600
OG0003411	AL3G19870	Cg004G1148300
OG0003412	AL3G19840	Cg004G1148000
OG0003412	AL6G10260	Cg008G2585300
OG0003413	AL3G23980	Cg004G1182800
OG0003415	AL7G11100	Cg001G0009800
OG0003416	AL2G36660	Cg007G2536600
OG0003417	AL1G63740	Cg006G1785800, Cg004G1193600
OG0003419	AL1G61950, AL1G61940	Cg006G1801200
OG0003421	AL3G38530	Cg004G1306100
OG0003422	AL7G13570	Cg001G0028600
OG0003424	AL5G18120	Cg002G0636500
OG0003424	AL5G18110	Cg002G0636400
OG0003425	AL1G38970	Cg006G2018300
OG0003426	AL8G12270	Cg008G2970100
OG0003426	AL7G35990	Cg001G0218200
OG0003427	AL1G59730	Cg006G1817400
OG0003428	AL1G59770	Cg006G1817300
OG0003429	AL3G53880	Cg004G1445000
OG0003431	AL7G35570	Cg001G0214000
OG0003431	AL7G35560	Cg001G0214100
OG0003432	AL7G35690	Cg001G0215300
OG0003432	AL5G33410	Cg002G0501800
OG0003433	AL5G30890	Cg002G0521200
OG0003434	AL8G25630	Cg003G0895600
OG0003434	AL8G25670	Cg003G0895800
OG0003435	AL8G25510, AL1G51940, AL1G52040	Cg003G0894700
OG0003437	AL176U10010, AL7G41730, AL7G34090	Cg008G2951300
OG0003438	AL7G33430	Cg001G0197300
OG0003439	AL3G22350, AL4G14330	Cg004G1162800
OG0003441	AL7G44820, AL1G49060	Cg006G1922300
OG0003442	AL4G43550	Cg005G1484300
OG0003443	AL4G41200, AL5G40420	Cg002G0438900
OG0003444	AL4G39500	Cg005G1516200, Cg002G0452400
OG0003445	AL5G38460	Cg002G0454200, Cg002G0454300, Cg008G2927000
OG0003446	AL4G37970	Cg005G1529000
OG0003447	AL3G42760	Cg004G1339100
OG0003448	AL3G39820, AL4G17820	Cg004G1313900
OG0003449	AL7G14320	Cg001G0034400
OG0003450	AL4G11920	Cg001G0018500, Cg005G1764900
OG0003451	AL3G54010	Cg004G1445900
OG0003452	AL6G43400	Cg003G0783600
OG0003452	AL1G48590	Cg006G1926200
OG0003453	AL5G30070, AL6G40800, AL4G46990	Cg001G0367100, Cg003G0776300
OG0003454	AL4G46930, AL3G49500	Cg005G1455700
OG0003455	AL4G44960	Cg005G1471400
OG0003456	AL4G43870, AL364U10030	Cg005G1481800
OG0003457	AL4G42820	Cg005G1490100
OG0003458	AL4G42780	Cg005G1490400
OG0003459	AL3G17060	Cg008G2754400
OG0003462	AL3G20300	Cg004G1151400
OG0003463	AL3G23010	Cg002G0683100
OG0003464	AL3G23520	Cg004G1178900
OG0003465	AL3G27280, AL3G25540	Cg004G1196300
OG0003466	AL3G25750, AL3G25760	Cg004G1197600
OG0003467	AL3G28520	Cg004G1223100
OG0003468	AL7G28870, AL7G28860	Cg001G0160400
OG0003469	AL7G21230	Cg001G0094000
OG0003469	AL7G50520	Cg003G0892100
OG0003470	AL1G19360	Cg006G2174600
OG0003471	AL1G18400	Cg006G2183900
OG0003471	AL1G18390	Cg006G2184000
OG0003472	AL1G20040	Cg006G2169000
OG0003473	AL1G20580	Cg006G2163700
OG0003473	AL2G17890	Cg007G2316700
OG0003474	AL1G20910	Cg006G2161300
OG0003474	AL2G17490	Cg007G2312700
OG0003475	AL2G12700	Cg007G2274600
OG0003475	AL1G23810	Cg006G2138900
OG0003476	AL1G24550	Cg006G2134300
OG0003476	AL5G15480	Cg002G0660700
OG0003477	AL1G48800	Cg006G2117200
OG0003479	AL7G49920	Cg001G0372800, Cg001G0372200
OG0003481	AL8G11080	Cg008G2987100
OG0003481	AL7G37540	Cg001G0231200
OG0003482	AL3G53130, AL7G38810	Cg004G1235200
OG0003483	AL355U10020, nbis-gene-1167, AL4G45560	Cg005G1466400
OG0003484	AL7G10290	Cg001G0002800
OG0003485	AL7G13210	Cg001G0026200
OG0003485	AL7G13200	Cg001G0026100
OG0003486	AL7G15290	Cg001G0043200
OG0003487	AL7G16600	Cg001G0054800
OG0003488	AL4G14490	Cg005G1744100
OG0003488	AL7G21140	Cg001G0093400
OG0003491	AL1G38730	Cg006G2019700
OG0003496	AL2G25100, AL2G25070	Cg007G2433200, Cg007G2433300
OG0003501	nbis-gene-1562, AL6G35620, AL6G35640, AL6G35630, nbis-gene-1563	Cg008G2798700
OG0003504	AL3G38120	Cg004G1303200, Cg004G1303900
OG0003504	AL3G38170, AL242U10030	Cg004G1303500, Cg004G1304000
OG0003512	AL4G19430	Cg005G1706000
OG0003512	AL4G19450	Cg004G1305900
OG0003514	AL6G27900	Cg008G2732900
OG0003515	AL6G26760	Cg008G2723200
OG0003516	AL6G22130	Cg008G2681700
OG0003517	AL3G33220	Cg004G1263900
OG0003518	AL6G19240, AL5G33000	Cg008G2657600
OG0003519	AL8G38080	Cg003G1004800
OG0003520	AL6G17950	Cg008G2648500
OG0003520	AL3G21620	Cg004G1161900
OG0003521	AL4G21200	Cg005G1674200
OG0003522	AL4G22650, AL4G22670	Cg005G1660400
OG0003523	AL4G21740	Cg005G1653000
OG0003525	AL4G25280, AL136U10020	Cg005G1628400
OG0003526	AL4G26530, AL2G35340	Cg005G1619200
OG0003527	AL4G26650	Cg005G1618200
OG0003529	AL4G27630	Cg005G1610100
OG0003530	AL8G16560, AL8G16440	Cg008G2934100
OG0003530	AL1G13830	Cg006G2224700
OG0003532	AL1G44970	Cg006G1966100, Cg006G1965400
OG0003533	AL8G44260	Cg003G1058000
OG0003534	AL8G44020	Cg003G1055800, Cg008G2891300
OG0003535	AL8G43010	Cg003G1046500
OG0003536	AL8G39020	Cg003G1012700, Cg008G2644000
OG0003537	AL8G38580	Cg003G1008800
OG0003538	AL3G41810, AL6G37550, AL6G38760	Cg008G2813700, Cg008G2813600
OG0003539	AL2G27820	Cg007G2458200
OG0003539	AL6G33300	Cg008G2780500
OG0003540	AL6G34110	Cg008G2786900
OG0003542	AL6G43100	Cg003G0786300
OG0003543	AL8G35960, AL8G35970	Cg003G0985100
OG0003544	AL8G35820	Cg003G0984000
OG0003545	AL8G34390	Cg003G0972800
OG0003546	AL8G33840	Cg003G0967800
OG0003547	AL1G18420	Cg006G2183700
OG0003548	AL8G31210	Cg003G0945200
OG0003549	AL6G17430	Cg008G2644200
OG0003550	AL6G15910	Cg008G2631700
OG0003551	AL6G15010	Cg008G2624000
OG0003552	AL6G42620, AL3G48780	Cg004G1431700
OG0003554	AL5G16870	Cg002G0651000
OG0003554	AL7G49260	Cg001G0377700
OG0003555	AL2G39440	Cg007G2561200
OG0003556	AL1G35880	Cg007G2553300, Cg006G2042500
OG0003557	AL3G50130	Cg004G1407900
OG0003559	AL7G41840	Cg001G0268000
OG0003560	AL7G41570	Cg001G0265100
OG0003562	AL7G39490	Cg001G0247800
OG0003563	AL2G33060	Cg007G2502800, Cg007G2502900
OG0003564	AL1G31510	Cg006G2075700
OG0003565	AL5G14340, AL5G14330	Cg002G0670700
OG0003567	AL8G13020	Cg008G2963800
OG0003568	AL8G17920	Cg008G2922000
OG0003572	AL7G34280	Cg001G0203100
OG0003573	AL7G38440	Cg001G0239700
OG0003574	AL5G32480	Cg002G0509000
OG0003575	AL5G45730	Cg002G0401300
OG0003575	AL39U10030, AL4G47450	Cg005G1450700
OG0003577	AL4G46560	Cg005G1458500
OG0003577	AL5G44960	Cg002G0407400
OG0003578	AL6G15510, AL5G44050	Cg004G1105200, Cg006G2212200
OG0003579	AL2G22100	Cg007G2431400, Cg007G2431600
OG0003579	AL5G43050	Cg002G0421500
OG0003580	AL5G37470	Cg002G0463200
OG0003581	AL5G39800	Cg002G0443300
OG0003581	AL4G40790	Cg005G1507100
OG0003582	AL5G39310	Cg002G0447800
OG0003582	AL4G40250	Cg005G1511300
OG0003583	AL5G36240	Cg002G0475000
OG0003584	AL5G21410, AL5G34180	Cg006G2057000
OG0003585	AL8G28460	Cg003G0920100
OG0003586	AL7G52790	Cg001G0347700
OG0003586	AL2G24900	Cg007G2431700
OG0003587	AL5G37300	Cg002G0464500
OG0003587	AL4G37960	Cg005G1529100
OG0003589	AL4G35770	Cg005G1547200
OG0003590	AL4G34700	Cg005G1555800
OG0003591	AL4G29720	Cg005G1593000
OG0003591	AL6G12870	Cg008G2606200
OG0003592	AL4G18850, AL5G21960	Cg005G1710000
OG0003593	AL1G48460	Cg006G1927300
OG0003594	AL6G45780, AL6G45770	Cg003G0759600
OG0003595	AL6G38480, AL1G54410	Cg008G2820700
OG0003596	AL6G39870	Cg008G2830800
OG0003597	AL1G13720	Cg006G2225800
OG0003599	AL6G29470	Cg008G2746700
OG0003599	AL3G13950	Cg004G1101800
OG0003600	AL3G17020	Cg004G1124800, Cg004G1125400, Cg003G0890200
OG0003601	AL3G24300	Cg004G1185300
OG0003604	AL4G14630	Cg005G1744600
OG0003605	AL3G34460, AL3G34450	Cg004G1273100
OG0003606	AL1G58850	Cg006G1824100
OG0003606	AL3G34530	Cg004G1273500
OG0003608	AL3G37950	Cg004G1301600
OG0003609	AL5G11200	Cg002G0687600, Cg002G0687500
OG0003610	AL1G64960	Cg007G2358200
OG0003611	AL1G65310	Cg007G2347200, Cg007G2347100
OG0003612	AL5G33080	Cg002G0504200
OG0003613	AL1G10800	Cg006G2250200
OG0003614	AL1G12360, AL1G12370	Cg006G2236800
OG0003616	AL1G16040	Cg006G2204000
OG0003617	AL1G16310	Cg006G2202100
OG0003618	AL1G18720	Cg006G2180700
OG0003619	AL1G20790, AL1G47570, AL1G47560, AL1G20660	Cg006G2162200
OG0003620	AL2G16960	Cg007G2309600
OG0003621	nbis-gene-65	Cg006G2157500
OG0003622	AL1G22110	Cg006G2152000
OG0003623	AL1G23470	Cg006G2141200
OG0003626	AL1G29230	Cg006G2094100
OG0003627	AL1G33710	Cg006G2059600
OG0003628	AL8G14810	Cg008G2949400
OG0003629	AL5G22860, AL7G17190, AL7G17200	Cg001G0059600
OG0003630	AL7G18660	Cg001G0071600
OG0003630	AL4G18230	Cg005G1715200
OG0003631	AL5G22610, AL7G17670	Cg001G0063800
OG0003632	AL4G16790	Cg013G3026500
OG0003632	AL7G19680	Cg001G0081000
OG0003633	AL1G38010	Cg006G2024700
OG0003634	AL6G52820	Cg003G0704300, Cg014G3051300
OG0003636	AL4G23680	Cg005G1642300
OG0003637	AL1G37370	Cg006G2030000
OG0003639	AL8G24770, AL8G24750, AL3G46350, AL8G24730	Cg003G0882100, Cg003G0832800
OG0003640	AL8G40720, AL4G15580	Cg003G1026600
OG0003646	AL8G26400	Cg003G0903300
OG0003647	AL2G21070, AL2G21520, AL2G20660	Cg025G3077300, Cg040G3083800
OG0003656	AL5G27830	Cg002G0543500
OG0003657	AL5G27130	Cg002G0549300
OG0003658	AL7G35020	Cg001G0209700
OG0003659	AL3G11320, AL6G26380	Cg004G1082200
OG0003660	AL7G31260	Cg001G0180300
OG0003661	AL6G22680	Cg008G2686300
OG0003662	AL6G22340	Cg008G2683300
OG0003664	AL6G20060	Cg008G2663300
OG0003665	nbis-gene-687	Cg004G1167300
OG0003666	AL1G17000, AL4G25110	Cg005G1630700
OG0003668	AL7G27530	Cg001G0147900
OG0003669	AL7G41530, AL7G41380, AL1G42780	Cg006G1986900
OG0003670	AL6G34880	Cg008G2792600
OG0003671	AL6G36270, AL6G36260	Cg008G2802900
OG0003672	AL6G37600	Cg008G2813900
OG0003673	AL6G32570	Cg008G2774500
OG0003674	AL5G22290	Cg002G0592900
OG0003674	AL6G33200	Cg008G2779700
OG0003675	AL8G37010	Cg003G0994800
OG0003676	AL8G36620	Cg003G0991100
OG0003677	AL4G30170, AL4G30150, AL4G30160	Cg005G1590400, Cg005G1590500
OG0003678	AL7G26570	Cg001G0139200
OG0003679	AL8G31120	Cg003G0944400
OG0003680	AL5G29410	Cg002G0532200
OG0003681	AL5G28120	Cg002G0540900
OG0003682	AL6G50720	Cg003G0721700, Cg014G3033600
OG0003683	AL6G10880	Cg008G2590200
OG0003684	AL5G16940	Cg002G0650300
OG0003685	AL1G18110	Cg006G2185700
OG0003686	AL7G47190	Cg001G0393300
OG0003686	AL2G10120	Cg007G2257700
OG0003688	AL2G22300, AL8G25550	Cg007G2574700
OG0003689	AL2G40970, AL6G52910	Cg007G2571600, Cg003G0897600
OG0003690	nbis-gene-1592	Cg008G2831100
OG0003691	AL2G34930	Cg007G2521000, Cg007G2521100
OG0003692	AL1G64320	Cg006G1782100
OG0003693	AL1G61490	Cg006G1804100, Cg006G1804000
