Orthogroup	Arabidopsis_lyrata_Rawat	Euclidium_syriacum
OG0001405	AL1G18030	ESY5_g4484_DN3_SP7_c0.t1
OG0001407	AL4G24820	ESY8_g58712_DN3_SP0_c0.t1
OG0001407	AL3G10870	ESY3_g32607_DN3_SP0_c0.t1
OG0001409	AL4G25980	ESY8_g58499_DN3_SP8_c0.t1
OG0001409	AL1G16440	ESY5_g4677_DN3_SP3_c0.t1
OG0001410	AL1G14980	ESY5_g4856_DN2_SP0_c0.t1
OG0001410	AL4G27750, AL4G27760	ESY20_g12671_DN3_SP0_c0.t1
OG0001411	AL1G53290	ESY5_g4788_DN3_SP0_c0.t1
OG0001411	AL8G17690	ESY5_g1929_DN3_SP0_c0.t1
OG0001412	AL4G30240, AL1G43370	ESY4_g23249_DN3_SP0_c0.t1
OG0001414	AL5G29860	ESY1_g9803_DN3_SP0_c0.t1
OG0001414	AL8G43720	ESY6_g50433_DN3_SP8_c0.t1
OG0001415	AL8G43530	ESY6_g50444_DN3_SP6_c0.t1
OG0001415	AL5G29670	ESY1_g9754_DN3_SP8_c0.t1
OG0001416	AL8G40570	ESY6_g49677_DN2_SP8_c0.t1
OG0001416	AL5G28110	ESY1_g9282_DN3_SP8_c0.t1
OG0001418	AL3G46140, AL3G46130	ESY11_g53438_DN3_SP0_c0.t1, ESY11_g53426_DN1_SP0_c0.t1
OG0001419	AL8G31570	ESY6_g48127_DN3_SP0_c0.t1
OG0001419	AL8G31530, AL7G26320	ESY16_g62500_DN3_SP7_c0.t1
OG0001420	AL6G50520, AL5G12530	ESY20_g13269_DN3_SP3_c0.t1
OG0001421	AL6G14830, AL5G33880	ESY7_g18980_DN3_SP0_c0.t1
OG0001422	AL6G10440	ESY7_g19625_DN3_SP2_c10.t1
OG0001422	AL3G19880	ESY3_g30811_DN2_SP8_c0.t1
OG0001423	AL5G16840, AL2G24720, AL2G24690, AL398U10010	ESY21_g55895_DN3_SP7_c0.t1
OG0001423	AL7G49220	ESY8_g60276_DN3_SP8_c0.t1
OG0001425	AL7G15840	ESY4_g25394_DN3_SP8_c0.t1
OG0001425	AL3G50160	ESY11_g54003_DN3_SP8_c0.t1
OG0001426	AL3G25140, AL1G63770, AL1G63780	ESY2_g36347_DN3_SP7_c18.t1
OG0001427	AL1G63610	ESY2_g36308_DN3_SP8_c0.t1
OG0001427	AL3G25250	ESY3_g30208_DN3_SP8_c0.t1
OG0001428	AL5G33850	ESY9_g44419_DN3_SP2_c0.t1, ESY1_g11183_DN3_SP8_c0.t1
OG0001429	AL7G24810	ESY4_g23808_DN3_SP0_c0.t1
OG0001429	AL8G27530, AL4G21080, AL8G27590	ESY6_g47185_DN3_SP0_c0.t1
OG0001430	AL7G29010, AL8G23650	ESY4_g26331_DN3_SP0_c0.t1
OG0001432	AL1G38630, AL2G28940	ESY2_g35454_DN3_SP0_c0.t1
OG0001433	AL8G12860	ESY7_g16837_DN3_SP8_c0.t1
OG0001434	AL7G34420	ESY9_g43041_DN3_SP8_c0.t1
OG0001434	AL8G14070	ESY7_g16734_DN3_SP8_c0.t1
OG0001435	AL3G33740	ESY3_g29304_DN3_SP5_c0.t1
OG0001436	AL1G60790	ESY2_g37052_DN3_SP6_c0.t1
OG0001436	AL3G28540	ESY3_g30644_DN3_SP0_c0.t1
OG0001437	AL8G11280	ESY10_g14913_DN2_SP0_c0.t1
OG0001437	AL7G36900	ESY9_g42482_DN3_SP0_c25.t1
OG0001438	AL7G37160	ESY9_g42446_DN3_SP4_c0.t1
OG0001438	AL8G10740	ESY10_g14835_DN3_SP8_c0.t1
OG0001439	AL6G45380, AL6G45390	ESY2_g34015_DN1_SP0_c0.t1
OG0001440	AL7G15900	ESY4_g25419_DN3_SP1_c0.t1
OG0001440	AL3G50000	ESY11_g53959_DN3_SP0_c0.t1
OG0001441	AL6G47760	ESY7_g16126_DN3_SP3_c0.t1
OG0001441	AL7G31390	ESY9_g43745_DN3_SP6_c0.t1
OG0001442	AL6G48070	ESY7_g16296_DN3_SP8_c0.t1
OG0001442	AL7G31710	ESY9_g43689_DN3_SP8_c0.t1
OG0001444	AL7G29650, AL3G10810	ESY3_g32628_DN3_SP8_c0.t1
OG0001445	AL1G65520, AL1G65510, AL5G45430	ESY1_g12491_DN3_SP1_c0.t1, ESY1_g12492_DN3_SP0_c0.t1
OG0001446	AL457U10020, AL4G31340, AL6G20180, AL8G11360, AL3G52300, AL1G16870	ESY7_g17773_DN3_SP0_c0.t1
OG0001447	AL5G41510	ESY1_g11854_DN3_SP0_c0.t1
OG0001447	AL4G42260	ESY12_g51463_DN3_SP0_c0.t1
OG0001448	AL4G12160	ESY8_g59671_DN3_SP4_c0.t1
OG0001448	AL7G12690	ESY4_g26623_DN3_SP0_c0.t1
OG0001449	AL34U10020, AL8G22260, AL8G22280, AL34U10030, AL8G21850	ESY16_g62117_DN3_SP0_c0.t1
OG0001450	AL4G40190	ESY12_g51242_DN3_SP0_c0.t1
OG0001450	AL5G39110	ESY1_g11645_DN3_SP8_c0.t1
OG0001451	AL4G39580	ESY12_g51155_DN3_SP8_c0.t1
OG0001451	AL5G38710	ESY1_g11723_DN3_SP8_c0.t1
OG0001452	AL5G36870	ESY1_g10692_DN3_SP0_c0.t1
OG0001452	AL4G37420	ESY9_g45618_DN2_SP2_c0.t1
OG0001453	AL4G11640	ESY8_g59729_DN2_SP5_c0.t1
OG0001453	AL7G11930	ESY4_g26721_DN3_SP3_c49.t1
OG0001454	AL4G34890	ESY9_g45150_DN3_SP8_c0.t1
OG0001454	AL5G35020	ESY1_g11004_DN3_SP7_c0.t1
OG0001455	AL5G34680, AL4G34040	ESY1_g11066_DN3_SP5_c0.t1, ESY1_g11064_DN3_SP2_c0.t1
OG0001456	AL3G29840	ESY3_g29882_DN3_SP1_c0.t1
OG0001456	AL7G39020	ESY2_g38408_DN3_SP5_c0.t1
OG0001457	AL1G43110, AL1G43120	ESY2_g35303_DN2_SP0_c0.t1, ESY5_g4466_DN3_SP0_c0.t1
OG0001457	AL1G22560, AL1G22570	ESY11_g54877_DN3_SP0_c0.t1, ESY11_g54865_DN3_SP0_c0.t1, ESY11_g54863_DN3_SP0_c0.t1
OG0001458	AL3G52730	ESY11_g54517_DN3_SP0_c8.t1
OG0001459	AL3G48970	ESY11_g54595_DN2_SP8_c0.t1
OG0001459	AL7G22400	ESY4_g24434_DN1_SP8_c0.t1
OG0001460	AL3G48730, AL7G22580	ESY11_g54630_DN3_SP8_c0.t1
OG0001461	AL4G36670, AL5G25980, nbis-gene-1119, AL5G26060	ESY9_g45481_DN3_SP0_c0.t1, ESY9_g45497_DN3_SP0_c0.t1
OG0001462	AL4G35700, AL4G35670	ESY9_g45323_DN3_SP0_c0.t1, ESY9_g45321_DN3_SP0_c0.t1
OG0001463	AL3G23610	ESY6_g50586_DN2_SP0_c0.t1
OG0001463	AL6G48380	ESY9_g43517_DN2_SP0_c81.t1
OG0001465	AL4G10470	ESY8_g59870_DN3_SP6_c0.t1
OG0001466	AL4G11820	ESY8_g59704_DN2_SP7_c18.t1
OG0001466	AL7G12200	ESY4_g26683_DN3_SP0_c17.t1, ESY4_g26684_DN2_SP8_c22.t1
OG0001467	AL4G13570	ESY8_g59555_DN3_SP0_c0.t1
OG0001468	AL7G14170	ESY4_g26324_DN3_SP0_c0.t1
OG0001469	AL4G14670	ESY8_g59456_DN3_SP0_c0.t1
OG0001469	AL7G21040	ESY4_g24804_DN3_SP8_c0.t1
OG0001470	AL1G48690	ESY14_g20484_DN3_SP0_c0.t1
OG0001470	AL1G48680	ESY14_g20473_DN3_SP0_c0.t1
OG0001471	AL3G16520, AL3G16530, AL6G38730	ESY10_g15397_DN3_SP8_c0.t1
OG0001472	AL3G16240	ESY3_g31677_DN3_SP2_c0.t1
OG0001472	AL6G39060	ESY10_g15458_DN3_SP0_c0.t1
OG0001473	AL6G39100	ESY10_g15463_DN3_SP7_c0.t1
OG0001473	AL3G16210	ESY3_g31680_DN3_SP8_c0.t1
OG0001474	AL3G53290	ESY11_g54879_DN3_SP7_c0.t1, ESY11_g54823_DN3_SP0_c0.t1
OG0001475	AL5G42060	ESY1_g11912_DN2_SP0_c0.t1
OG0001475	AL4G42960	ESY12_g52129_DN2_SP0_c0.t1
OG0001476	AL5G19360, AL8G10720, AL8G11060, AL8G10710	ESY10_g14834_DN3_SP0_c0.t1
OG0001477	AL8G23450, AL3G17520	ESY3_g31521_DN3_SP7_c0.t1
OG0001478	AL3G35420	ESY3_g29077_DN3_SP0_c0.t1
OG0001478	AL1G59950, AL1G59960	ESY2_g37171_DN3_SP0_c0.t1
OG0001479	AL1G21020	ESY5_g3463_DN3_SP8_c0.t1
OG0001479	AL2G17450	ESY2_g34067_DN3_SP8_c2.t1
OG0001480	AL2G12850	ESY2_g33605_DN2_SP0_c0.t1
OG0001480	AL1G23720	ESY5_g3798_DN3_SP8_c0.t1
OG0001481	AL1G28290	ESY5_g3020_DN3_SP0_c0.t1
OG0001481	AL1G28270	ESY5_g3017_DN3_SP0_c0.t1
OG0001482	AL3G33580, AL8G23900	ESY15_g65200_DN3_SP0_c0.t1
OG0001482	AL7G28890	ESY13_g57209_DN3_SP0_c0.t1
OG0001483	AL7G16130	ESY4_g25476_DN3_SP8_c0.t1
OG0001484	AL1G36550, AL2G30710	ESY2_g35645_DN3_SP0_c0.t1
OG0001485	AL8G15490, AL8G15500	ESY5_g3777_DN3_SP0_c0.t1, ESY5_g3776_DN3_SP0_c0.t1, ESY5_g3781_DN2_SP0_c0.t1
OG0001485	AL8G15470	ESY7_g16578_DN3_SP0_c0.t1
OG0001487	AL1G38300, AL1G38270, AL1G38290, AL1G38310	ESY11_g54698_DN3_SP0_c0.t1
OG0001488	AL6G35100, AL6G35080	ESY7_g19541_DN3_SP0_c0.t1
OG0001489	AL2G16300, AL2G15830, AL2G16290	ESY9_g42932_DN1_SP0_c0.t1
OG0001489	AL2G41010	ESY2_g33994_DN3_SP0_c0.t1, ESY9_g42931_DN1_SP0_c0.t1, ESY8_g60078_DN3_SP0_c0.t1
OG0001490	AL3G16510, AL2G25290, AL6G46290, AL6G46420	ESY4_g24963_DN3_SP0_c0.t1, ESY3_g31645_DN3_SP0_c0.t1, ESY5_g4005_DN3_SP0_c0.t1
OG0001491	nbis-gene-1160	ESY16_g61833_DN1_SP0_c0.t1, ESY11_g54675_DN1_SP0_c0.t1, ESY11_g54678_DN2_SP0_c0.t1
OG0001491	AL3G32070	ESY5_g3966_DN3_SP0_c0.t1, ESY11_g54515_DN3_SP0_c0.t1, ESY16_g62260_DN2_SP0_c0.t1, ESY11_g54538_DN3_SP0_c0.t1, ESY11_g54041_DN3_SP0_c0.t1, ESY11_g54520_DN3_SP0_c0.t1
OG0001493	AL3G38920, AL3G38910	ESY4_g25658_DN3_SP0_c0.t1, ESY4_g25661_DN3_SP0_c0.t1, ESY4_g25656_DN3_SP0_c0.t1, ESY15_g64475_DN3_SP0_c0.t1
OG0001499	AL2G24950, AL247U10010	ESY2_g35217_DN3_SP0_c0.t1
OG0001499	AL2G19200	ESY2_g34335_DN3_SP0_c0.t1, ESY2_g34332_DN3_SP0_c0.t1, ESY1_g11165_DN3_SP0_c0.t1, ESY2_g34333_DN2_SP0_c13.t1
OG0001500	AL1G43730, AL7G10960, AL1G43710, AL149U10010, AL5G22970	ESY4_g23316_DN3_SP8_c0.t1
OG0001501	AL3G13400	ESY3_g32260_DN3_SP0_c0.t1
OG0001501	AL6G28790	ESY7_g17133_DN3_SP0_c0.t1
OG0001502	AL3G13310	ESY3_g32279_DN3_SP0_c0.t1
OG0001502	AL6G28690	ESY7_g17147_DN3_SP0_c0.t1
OG0001503	AL6G25900	ESY7_g17514_DN3_SP8_c0.t1
OG0001503	AL3G10940	ESY3_g32597_DN3_SP8_c16.t1
OG0001505	AL3G10530	ESY3_g32645_DN3_SP1_c0.t1
OG0001505	AL6G25210	ESY7_g17604_DN3_SP8_c0.t1
OG0001506	AL6G24490	ESY7_g17689_DN3_SP6_c11.t1
OG0001506	AL3G24050	ESY3_g30069_DN3_SP7_c0.t1
OG0001507	AL6G22080	ESY7_g18182_DN3_SP8_c0.t1
OG0001507	AL6G37250	ESY6_g49958_DN3_SP8_c0.t1
OG0001508	AL8G37780	ESY6_g49553_DN3_SP0_c0.t1
OG0001510	AL1G40090	ESY5_g4108_DN1_SP0_c0.t1
OG0001510	AL2G26990	ESY2_g34499_DN3_SP0_c0.t1, ESY5_g4107_DN3_SP0_c0.t1
OG0001511	AL4G22370, AL152U10010	ESY8_g58995_DN3_SP7_c0.t1
OG0001511	AL1G18610	ESY5_g3093_DN3_SP8_c0.t1
OG0001512	AL1G18150, AL4G23080	ESY8_g58905_DN3_SP0_c0.t1
OG0001513	AL4G23200	ESY8_g58894_DN3_SP0_c0.t1
OG0001513	AL1G17950	ESY5_g4476_DN3_SP0_c0.t1
OG0001514	AL4G24830	ESY8_g58711_DN3_SP6_c0.t1
OG0001515	AL1G16690	ESY5_g4646_DN3_SP8_c0.t1
OG0001515	AL4G25720	ESY8_g58573_DN3_SP6_c0.t1
OG0001516	AL1G16140	ESY5_g4705_DN3_SP0_c0.t1
OG0001516	AL4G26380	ESY8_g58537_DN3_SP5_c0.t1
OG0001517	AL1G14940	ESY5_g4866_DN3_SP8_c0.t1
OG0001517	AL4G27800	ESY20_g12676_DN3_SP0_c0.t1
OG0001518	AL1G14120	ESY5_g4998_DN3_SP8_c10.t1
OG0001518	AL4G29090	ESY20_g12845_DN3_SP8_c10.t1
OG0001519	AL1G14020	ESY5_g5014_DN3_SP1_c0.t1
OG0001519	AL8G17050	ESY20_g12856_DN3_SP8_c24.t1
OG0001520	AL1G13970	ESY5_g5029_DN3_SP0_c0.t1
OG0001520	AL8G16930	ESY20_g12869_DN2_SP0_c0.t1
OG0001521	AL2G40350	ESY2_g36663_DN2_SP0_c0.t1
OG0001521	AL1G28300	ESY5_g3024_DN2_SP0_c0.t1
OG0001522	AL1G43150, AL4G30190	ESY4_g23222_DN3_SP0_c0.t1
OG0001523	AL4G30230, AL1G43300	ESY4_g23241_DN3_SP8_c0.t1
OG0001524	AL5G41410	ESY1_g11202_DN3_SP8_c0.t1
OG0001524	AL1G45180	ESY16_g62039_DN3_SP8_c0.t1
OG0001525	AL1G45810	ESY16_g61842_DN3_SP5_c0.t1
OG0001526	AL5G29920	ESY1_g9813_DN3_SP0_c0.t1
OG0001526	AL8G43790	ESY6_g50441_DN3_SP0_c0.t1
OG0001527	nbis-gene-1483, AL8G43470	ESY6_g50454_DN3_SP8_c0.t1
OG0001527	AL5G36560	ESY1_g10754_DN3_SP8_c0.t1
OG0001528	AL8G40580	ESY6_g49676_DN3_SP0_c0.t1
OG0001528	nbis-gene-1714	ESY4_g25457_DN1_SP0_c70.t1, ESY4_g25456_DN2_SP0_c0.t1
OG0001529	AL6G36010	ESY6_g50061_DN3_SP8_c0.t1
OG0001529	AL5G29130	ESY1_g9654_DN3_SP8_c0.t1
OG0001530	nbis-gene-2158, AL8G32760	ESY6_g48342_DN3_SP0_c0.t1, ESY6_g48332_DN3_SP0_c0.t1
OG0001531	AL6G34000, AL6G33970, AL6G33980	ESY6_g48319_DN3_SP0_c47.t1
OG0001534	AL8G12260	ESY10_g15132_DN1_SP0_c0.t1
OG0001534	AL7G36670	ESY9_g42509_DN3_SP0_c0.t1
OG0001535	AL7G26680	ESY39_g61441_DN3_SP8_c0.t1
OG0001535	AL8G32450	ESY6_g48282_DN3_SP8_c0.t1
OG0001536	AL2G11750, AL2G11740	ESY8_g60118_DN3_SP0_c9.t1, ESY2_g33497_DN3_SP2_c8.t1
OG0001537	AL6G50610	ESY20_g13244_DN3_SP0_c0.t1
OG0001537	AL1G12290	ESY5_g5289_DN3_SP3_c0.t1
OG0001538	AL1G12490	ESY5_g5245_DN3_SP8_c0.t1
OG0001538	AL6G50460	ESY20_g13278_DN3_SP8_c0.t1
OG0001540	AL3G22610	ESY3_g31203_DN3_SP0_c0.t1
OG0001540	AL6G15410	ESY7_g18902_DN3_SP0_c0.t1
OG0001541	AL6G14450	ESY7_g19023_DN3_SP0_c0.t1
OG0001541	AL3G22080	ESY3_g31132_DN1_SP0_c0.t1
OG0001542	AL6G12850, AL3G21120	ESY3_g31005_DN3_SP8_c0.t1
OG0001543	AL2G37140, AL402U10010	ESY2_g34672_DN1_SP0_c0.t1
OG0001543	AL1G34490	ESY5_g2466_DN3_SP0_c0.t1
OG0001544	AL2G37130, AL1G34480	ESY5_g2467_DN3_SP1_c0.t1
OG0001545	AL2G36730	ESY2_g34718_DN3_SP8_c0.t1
OG0001545	AL1G34070	ESY5_g2559_DN3_SP8_c0.t1
OG0001546	AL2G34910	ESY2_g35971_DN3_SP0_c0.t1
OG0001546	AL2G34940	ESY2_g35972_DN3_SP0_c0.t1, ESY5_g4438_DN3_SP0_c0.t1, ESY5_g4436_DN2_SP0_c0.t1
OG0001547	AL3G50220, AL7G15800, AL3G50210	ESY11_g54007_DN3_SP0_c0.t1
OG0001548	AL7G15230	ESY4_g26043_DN3_SP7_c0.t1
OG0001548	AL3G50740	ESY11_g54109_DN2_SP8_c0.t1
OG0001549	AL7G43010	ESY15_g65692_DN2_SP0_c0.t1
OG0001549	AL3G39360	ESY3_g28090_DN2_SP0_c0.t1
OG0001550	AL2G33780	ESY2_g34901_DN3_SP4_c0.t1
OG0001550	AL1G30900	ESY5_g4200_DN3_SP8_c0.t1
OG0001552	AL8G12980	ESY7_g16824_DN3_SP7_c0.t1
OG0001552	AL7G35200	ESY9_g42802_DN3_SP3_c0.t1
OG0001553	AL3G34030	ESY3_g29243_DN3_SP0_c0.t1
OG0001553	AL1G58310	ESY2_g37428_DN3_SP0_c0.t1
OG0001554	AL3G28310	ESY3_g30608_DN3_SP8_c0.t1
OG0001555	AL8G11120	ESY10_g14880_DN3_SP8_c0.t1
OG0001555	AL7G36950	ESY9_g42477_DN3_SP8_c0.t1, ESY9_g45565_DN3_SP0_c0.t1
OG0001556	AL8G10430, AL7G37430	ESY10_g14781_DN3_SP8_c0.t1
OG0001557	AL8G44940	ESY6_g50280_DN3_SP8_c0.t1
OG0001557	AL5G31060	ESY1_g10059_DN3_SP8_c0.t1
OG0001558	AL4G46710	ESY12_g51413_DN3_SP8_c0.t1
OG0001558	AL5G45020	ESY1_g12436_DN3_SP8_c0.t1
OG0001559	AL7G19820	ESY4_g25063_DN3_SP0_c0.t1
OG0001559	AL4G16620	ESY8_g59356_DN3_SP7_c0.t1
OG0001560	AL4G43030	ESY12_g52119_DN3_SP3_c0.t1
OG0001560	AL5G42140	ESY1_g11925_DN3_SP0_c0.t1
OG0001561	AL5G39610	ESY1_g11548_DN3_SP0_c0.t1
OG0001561	AL5G39620	ESY1_g11546_DN3_SP0_c0.t1
OG0001562	AL5G39130, AL4G40210	ESY12_g51251_DN2_SP0_c0.t1
OG0001563	AL4G39110	ESY12_g51051_DN3_SP8_c0.t1
OG0001563	AL5G38120	ESY1_g11799_DN3_SP8_c5.t1
OG0001564	AL5G37050	ESY1_g10678_DN3_SP8_c0.t1
OG0001564	AL4G37480	ESY9_g45634_DN3_SP8_c0.t1
OG0001566	AL4G34950	ESY9_g45155_DN2_SP0_c0.t1
OG0001566	AL1G35910, AL5G35090	ESY1_g10997_DN3_SP0_c0.t1
OG0001567	AL5G23330	ESY1_g10659_DN3_SP0_c31.t1, ESY1_g10417_DN3_SP0_c0.t1
OG0001568	AL7G22220	ESY4_g24478_DN3_SP8_c17.t1
OG0001568	AL3G52750	ESY11_g54513_DN3_SP8_c17.t1
OG0001569	AL4G10700	ESY8_g59837_DN3_SP8_c0.t1
OG0001569	AL7G11090	ESY4_g26815_DN3_SP3_c0.t1
OG0001570	AL1G49000	ESY14_g20594_DN3_SP6_c0.t1
OG0001571	AL1G12750	ESY5_g5197_DN3_SP7_c0.t1
OG0001571	AL6G30450	ESY7_g16907_DN3_SP8_c0.t1
OG0001572	AL3G15750	ESY3_g31781_DN3_SP0_c0.t1
OG0001572	AL6G39470	ESY10_g15570_DN3_SP8_c0.t1
OG0001573	AL6G40410	ESY10_g15716_DN3_SP0_c0.t1
OG0001573	AL3G15040	ESY3_g31921_DN3_SP0_c0.t1
OG0001574	AL7G24090	ESY4_g24014_DN3_SP0_c0.t1
OG0001574	AL3G53630	ESY11_g54946_DN3_SP8_c5.t1
OG0001575	AL3G14320, AL3G14310	ESY7_g19596_DN3_SP0_c0.t1, ESY7_g17373_DN3_SP0_c0.t1
OG0001576	AL6G40050	ESY10_g15671_DN3_SP6_c0.t1
OG0001576	AL3G15450	ESY3_g31834_DN3_SP7_c0.t1
OG0001577	AL8G21010, AL3G18960, AL8G14310	ESY3_g30675_DN3_SP0_c0.t1
OG0001580	AL7G27090, AL7G42060, AL7G42050	ESY4_g23389_DN2_SP0_c0.t1, ESY4_g23391_DN2_SP0_c0.t1
OG0001581	AL7G50820, AL7G50830, AL7G50850	ESY8_g60818_DN1_SP0_c0.t1
OG0001581	AL7G50860	ESY7_g18492_DN3_SP0_c0.t1
OG0001582	AL1G15000	ESY5_g4851_DN3_SP8_c0.t1
OG0001583	AL1G21940	ESY5_g3575_DN3_SP0_c0.t1
OG0001583	AL2G15540	ESY2_g33921_DN3_SP0_c0.t1
OG0001584	AL1G26880	ESY5_g2858_DN3_SP8_c0.t1
OG0001584	AL5G10770	ESY10_g14587_DN3_SP8_c0.t1
OG0001585	AL1G36090	ESY5_g2272_DN3_SP0_c27.t1
OG0001585	AL1G36100	ESY5_g2266_DN3_SP1_c0.t1, ESY5_g2793_DN3_SP1_c19.t1
OG0001586	AL5G13550	ESY10_g14137_DN3_SP0_c0.t1, ESY10_g14142_DN2_SP0_c0.t1, ESY2_g34551_DN1_SP0_c0.t1
OG0001587	AL1G37040	ESY5_g2096_DN3_SP6_c0.t1
OG0001587	AL2G30090	ESY2_g35591_DN3_SP6_c0.t1
OG0001588	AL2G10610	ESY2_g33303_DN3_SP0_c0.t1
OG0001588	AL7G47470	ESY8_g60022_DN2_SP0_c0.t1
OG0001589	AL5G17600, AL5G17610	ESY11_g54184_DN3_SP0_c0.t1
OG0001589	AL5G17620	ESY11_g54185_DN2_SP0_c0.t1
OG0001590	AL7G11740, AL1G51050, AL8G25770	ESY4_g26080_DN2_SP0_c0.t1
OG0001591	AL4G11930	ESY8_g59697_DN2_SP0_c0.t1
OG0001591	AL7G12360	ESY4_g26649_DN3_SP0_c0.t1
OG0001592	AL7G17250, AL7G17260	ESY4_g25747_DN3_SP0_c0.t1
OG0001593	AL1G25300	ESY5_g2657_DN3_SP7_c0.t1
OG0001593	AL5G14090, AL990U10010	ESY10_g14059_DN3_SP5_c0.t1
OG0001594	AL2G24250, AL2G29620	ESY11_g53890_DN1_SP0_c0.t1, ESY11_g53575_DN1_SP0_c0.t1, ESY7_g16390_DN1_SP0_c0.t1, ESY6_g49404_DN1_SP0_c0.t1, ESY11_g53576_DN1_SP0_c0.t1, ESY11_g54061_DN1_SP0_c0.t1
OG0001595	nbis-gene-531, nbis-gene-530, AL2G22430, AL2G22370, nbis-gene-529	ESY2_g35336_DN3_SP0_c0.t1
OG0001597	AL8G32190, AL5G30870, AL8G32200	ESY6_g48251_DN3_SP0_c0.t1
OG0001598	AL6G18350	ESY7_g18630_DN3_SP0_c0.t1
OG0001598	AL8G37740, AL8G37750	ESY6_g49557_DN3_SP0_c0.t1, ESY6_g49555_DN2_SP0_c0.t1, ESY8_g59142_DN2_SP0_c0.t1
OG0001599	AL7G23680, AL7G23700, AL7G23690	ESY4_g24196_DN2_SP0_c0.t1
OG0001603	AL5G27860	ESY1_g9190_DN3_SP0_c0.t1
OG0001603	AL8G40350	ESY6_g49708_DN3_SP0_c0.t1
OG0001604	AL1G31580	ESY5_g4125_DN1_SP0_c0.t1, ESY5_g4127_DN1_SP0_c0.t1
OG0001604	AL5G27510	ESY1_g9011_DN2_SP0_c0.t1
OG0001605	AL7G49400	ESY21_g55814_DN3_SP0_c0.t1
OG0001606	AL6G28240	ESY7_g17209_DN3_SP0_c0.t1
OG0001606	AL3G12770	ESY3_g32360_DN3_SP0_c0.t1
OG0001607	AL3G12560	ESY3_g32385_DN2_SP7_c11.t1
OG0001607	AL6G27910	ESY7_g17239_DN3_SP8_c6.t1
OG0001608	AL3G34490, AL3G34500	ESY3_g29194_DN3_SP0_c18.t1
OG0001609	AL6G26950	ESY7_g17366_DN3_SP8_c0.t1
OG0001609	AL3G11890	ESY3_g32477_DN3_SP0_c0.t1
OG0001610	AL1G40750, AL1G40730	ESY1_g9940_DN2_SP7_c0.t1
OG0001611	AL6G23380	ESY7_g18369_DN3_SP8_c0.t1
OG0001611	AL6G30940	ESY6_g49880_DN3_SP8_c0.t1
OG0001612	AL6G30980	ESY6_g49885_DN3_SP5_c0.t1
OG0001612	AL6G23020	ESY7_g18321_DN3_SP5_c0.t1
OG0001613	AL6G22460	ESY7_g18234_DN3_SP4_c0.t1
OG0001613	nbis-gene-1577, AL6G37920	ESY6_g49915_DN2_SP0_c48.t1, ESY6_g49913_DN3_SP0_c0.t1
OG0001614	AL8G42460, AL6G20770	ESY7_g17998_DN3_SP8_c0.t1
OG0001615	AL4G11780	ESY8_g59710_DN2_SP7_c0.t1
OG0001615	AL6G20760	ESY7_g17997_DN3_SP7_c0.t1, ESY2_g34853_DN3_SP0_c0.t1
OG0001617	AL6G19560	ESY7_g17806_DN3_SP8_c0.t1
OG0001617	AL8G41080	ESY6_g49613_DN3_SP8_c0.t1
OG0001618	AL6G34280	ESY6_g50205_DN3_SP8_c0.t1
OG0001618	AL6G18600	ESY7_g18652_DN3_SP8_c0.t1
OG0001619	AL6G49920	ESY8_g58330_DN3_SP0_c0.t1
OG0001619	AL1G12940	ESY5_g5170_DN1_SP0_c0.t1
OG0001620	AL1G17750, AL4G23480	ESY8_g58855_DN3_SP6_c12.t1
OG0001621	AL4G24740	ESY8_g58719_DN3_SP7_c0.t1
OG0001621	AL1G17330	ESY5_g4567_DN3_SP8_c0.t1
OG0001622	AL1G17210	ESY5_g4581_DN3_SP0_c0.t1
OG0001622	AL4G24900, AL201U10010	ESY8_g58702_DN3_SP0_c0.t1
OG0001623	AL4G25320	ESY8_g58655_DN3_SP1_c0.t1
OG0001623	AL1G16890	ESY5_g4615_DN3_SP0_c0.t1
OG0001624	AL4G25870	ESY8_g58495_DN3_SP0_c0.t1
OG0001624	AL1G16570	ESY5_g4659_DN3_SP0_c0.t1
OG0001625	AL4G26990	ESY8_g58418_DN3_SP3_c0.t1
OG0001625	AL1G15620	ESY5_g4771_DN3_SP0_c0.t1
OG0001626	AL4G28840, AL1G14310	ESY20_g12803_DN3_SP3_c0.t1, ESY5_g4967_DN3_SP6_c0.t1
OG0001627	AL1G14160	ESY5_g4990_DN3_SP8_c0.t1
OG0001627	AL4G28990	ESY20_g12831_DN3_SP8_c10.t1
OG0001628	AL1G13670	ESY5_g5077_DN2_SP0_c0.t1
OG0001628	AL8G16140	ESY8_g58144_DN3_SP0_c0.t1
OG0001629	AL6G49370	ESY8_g58230_DN3_SP0_c0.t1
OG0001629	AL1G13170	ESY5_g5123_DN3_SP2_c0.t1
OG0001630	AL7G27380, AL8G27050	ESY13_g56421_DN3_SP2_c0.t1
OG0001631	AL8G17530	ESY1_g5965_DN3_SP0_c0.t1
OG0001631	AL1G41250	ESY2_g35208_DN3_SP0_c0.t1
OG0001632	AL4G29700	ESY4_g22928_DN3_SP8_c0.t1
OG0001633	AL8G38420, AL8G38460	ESY6_g49460_DN3_SP0_c0.t1
OG0001633	AL8G38500	ESY6_g49453_DN3_SP0_c0.t1, ESY2_g34122_DN3_SP0_c0.t1
OG0001634	AL8G37900	ESY6_g49535_DN3_SP8_c0.t1
