Orthogroup	Arabidopsis_lyrata_Rawat	Alyssum_gmelinii
OG0003399	AL3G51140, AL8G39970	Ag004G0476100, Ag002G0243800
OG0003400	AL8G39880	Ag004G0477100
OG0003401	AL6G35300, AL6G35310	Ag004G0522900, Ag004G0522700, Ag004G0522600
OG0003402	AL6G32480	Ag004G0579200, Ag014G2149600, Ag075G5286300, Ag022G2666000
OG0003403	AL6G33140, AL2G24610	Ag004G0587600
OG0003404	AL8G34910	Ag004G0662900
OG0003405	AL8G32490, AL2G30930, AL239U10010	Ag004G0710900
OG0003408	AL6G14640	Ag022G2723900
OG0003409	AL6G13010	Ag022G2752000
OG0003409	nbis-gene-1444	Ag011G1173500, Ag022G2752200
OG0003410	AL6G11350	Ag022G2778500
OG0003411	AL6G10480	Ag022G2790100
OG0003411	AL3G19870	Ag014G1885400
OG0003412	AL3G19840	Ag014G1885000
OG0003412	AL6G10260	Ag022G2794500
OG0003415	AL7G11100	Ag034G3928900, Ag048G4627100, Ag011G1042400
OG0003416	AL2G36660	Ag048G4659500
OG0003417	AL1G63740	Ag032G3428900
OG0003418	AL3G26780	Ag014G1993200
OG0003418	AL1G62330	Ag032G3460600
OG0003419	AL1G61950, AL1G61940	Ag032G3468100
OG0003421	AL3G38530, AL7G42230	Ag007G0892600, Ag007G0892700
OG0003422	AL4G13170	Ag007G0930200
OG0003422	AL7G13570	Ag011G1080900
OG0003423	AL2G33500	Ag078G5355700
OG0003423	AL7G17070	Ag011G1160000, Ag011G1159900
OG0003424	AL5G18110	Ag012G1291000
OG0003425	AL2G28600, AL1G38970	Ag057G4964200
OG0003426	AL8G12270, AL7G35990	Ag058G4985200, Ag006G0798200
OG0003427	AL1G59730	Ag001G0064600
OG0003428	AL1G59770	Ag001G0064700
OG0003429	AL1G61250	Ag001G0088100
OG0003431	AL7G35570, AL7G35560	Ag050G4765800
OG0003432	AL7G35690	Ag050G4767800
OG0003432	AL5G33410	Ag031G3416300
OG0003433	AL5G30890	Ag008G0946700
OG0003434	AL8G25630, AL8G25670	Ag051G4817300
OG0003435	AL8G25510, AL1G51940, AL1G52040	Ag051G4835500
OG0003437	AL176U10010, AL7G41730, AL7G34090	Ag033G3553200, Ag033G3552000, Ag033G3554700, Ag033G3554400
OG0003438	AL7G33430	Ag033G3582600
OG0003439	AL3G21950	Ag014G1914300
OG0003440	AL7G31970	Ag033G3625100
OG0003441	AL7G44820, AL1G49060	Ag039G4241800, Ag014G1969400, Ag031G3147200
OG0003442	AL4G43550	Ag031G3227300
OG0003443	AL4G41200	Ag031G3261000
OG0003444	AL4G39500	Ag031G3303200, Ag003G0411300
OG0003445	AL5G38460	Ag031G3306600, Ag031G3306700
OG0003446	AL4G37970	Ag031G3370700, Ag031G3371100, Ag031G3371200, Ag031G3370600, Ag031G3370900, Ag027G3019000, Ag039G4291900, Ag039G4201500, Ag039G4201700, Ag039G4212200, Ag039G4212300
OG0003447	AL3G42760	Ag029G3117200
OG0003448	AL3G39820, AL4G17820	Ag095G5471100, Ag064G5114200
OG0003449	AL7G14320	Ag042G4392200, Ag011G1094700
OG0003450	AL4G11920	Ag011G1062100, Ag015G2192100
OG0003451	AL3G54010	Ag088G5444400, Ag015G2219400, Ag014G1969500
OG0003452	AL1G48590	Ag052G4865700, Ag015G2268500
OG0003453	AL5G30070, AL6G40800, AL4G46990	Ag003G0286200
OG0003454	AL4G46930, AL3G49500	Ag003G0286800
OG0003455	AL4G44960	Ag003G0314600, Ag003G0314700
OG0003456	AL4G43870, AL364U10030	Ag003G0334300
OG0003457	AL4G42820	Ag003G0350300
OG0003458	AL4G42780	Ag003G0350500, Ag003G0350600
OG0003459	AL3G17060	Ag014G1851200, Ag060G4998800
OG0003460	AL3G17200	Ag014G1853100, Ag014G1853000
OG0003460	AL3G17220	Ag014G1852700, Ag014G1852800, Ag014G1853200
OG0003461	AL3G17740	Ag014G1858700
OG0003462	AL3G20090, AL3G20300	Ag014G1887700
OG0003463	AL3G23010	Ag014G1935100
OG0003464	AL3G23520	Ag014G1941600
OG0003465	AL3G27280, AL3G25540	Ag014G1969200
OG0003466	AL3G25750, AL3G25760	Ag014G1972800
OG0003467	AL3G28520	Ag014G2022100, Ag014G2022200
OG0003468	AL7G28870, AL7G28860	Ag027G3039500
OG0003469	AL7G21230	Ag011G1270000
OG0003469	AL7G50520	Ag068G5223400
OG0003470	AL1G19360	Ag034G3762300
OG0003471	AL1G18400, AL1G18390	Ag034G3750400, Ag034G3750300, Ag034G3750500
OG0003472	AL1G20040	Ag034G3773200, Ag034G3773400, Ag034G3773100
OG0003473	AL1G20580, AL2G17890	Ag034G3779800
OG0003474	AL1G20910	Ag034G3783500
OG0003474	AL2G17490	Ag002G0251200
OG0003475	AL2G12700	Ag002G0166200
OG0003475	AL1G23810	Ag034G3824200
OG0003476	AL1G24550, AL5G15480	Ag034G3834300
OG0003477	AL1G48800	Ag034G3867300
OG0003477	AL1G26610	Ag034G3867100
OG0003481	AL7G37540	Ag016G2334600
OG0003482	AL7G38810	Ag025G2912700
OG0003483	AL355U10020, nbis-gene-1167, AL4G45560	Ag011G1087300, Ag025G2915000
OG0003484	AL7G24500	Ag011G1028700
OG0003485	AL7G13210	Ag011G1076100
OG0003485	AL7G13200	Ag011G1074700
OG0003486	AL7G15290	Ag011G1115600, Ag064G5105500
OG0003487	AL3G52540	Ag011G1150000
OG0003488	AL7G21140	Ag011G1268400
OG0003512	AL4G19450	Ag055G4914300, Ag055G4914700
OG0003513	AL6G46950	Ag031G3383700, Ag013G1353600
OG0003514	AL6G27900	Ag013G1374800
OG0003515	AL6G26760	Ag013G1403500
OG0003516	AL6G22130	Ag013G1502500
OG0003519	AL8G38080	Ag004G0499100
OG0003520	AL6G17950, AL3G21620	Ag013G1567500
OG0003521	AL4G21200	Ag013G1592900
OG0003522	AL4G22650, AL4G22670	Ag013G1596800
OG0003523	AL4G21740	Ag013G1604800, Ag013G1604700
OG0003525	AL4G25280, AL136U10020	Ag013G1634600
OG0003526	AL4G26530, AL2G35340	Ag013G1645700
OG0003527	AL4G26650	Ag013G1647000
OG0003529	AL4G27630	Ag013G1664800
OG0003530	AL1G13830	Ag034G3695800
OG0003532	AL1G44970	Ag013G1751500
OG0003533	AL8G20700, AL74U10010, AL8G22110, AL8G44260	Ag004G0421800
OG0003534	AL8G44020	Ag004G0424500, Ag004G0424400, Ag004G0662300
OG0003535	AL8G43010	Ag004G0436300
OG0003536	AL8G39020	Ag022G2664200, Ag004G0487400
OG0003537	AL8G38580	Ag004G0492300
OG0003538	AL3G41810, AL6G37550, AL6G38760	Ag004G0546900, Ag004G0547000
OG0003539	AL6G33300	Ag004G0591000, Ag004G0592100, Ag004G0593200, Ag004G0591600
OG0003540	AL6G34110	Ag004G0609500, Ag004G0609200, Ag004G0608700, Ag004G0608900, Ag004G0608400, Ag006G0813400, Ag006G0812700
OG0003541	AL8G37090, AL8G37100	Ag004G0615600
OG0003542	AL2G33600	Ag078G5359300, Ag078G5359600, Ag004G0623200
OG0003543	AL8G35960, AL8G35970	Ag004G0641500
OG0003544	AL8G35820	Ag004G0643500
OG0003545	AL8G34390	Ag039G4205000, Ag032G3461800, Ag004G0668700
OG0003546	AL8G33840	Ag058G4981200, Ag006G0801200, Ag006G0836900, Ag004G0678800
OG0003547	AL8G31980	Ag004G0720600
OG0003547	AL1G18420	Ag034G3751200
OG0003548	AL8G31210	Ag004G0736200
OG0003549	AL6G17430	Ag022G2662600
OG0003550	AL6G15910	Ag022G2703100, Ag003G0388900, Ag078G5367900, Ag048G4710600
OG0003551	AL6G15010	Ag022G2719000
OG0003552	AL6G42620	Ag022G2753100
OG0003552	AL3G48780	Ag042G4421500
OG0003553	AL6G12050	Ag022G2766500, Ag022G2766400
OG0003554	AL7G49260	Ag075G5281800
OG0003555	AL2G39440, AL1G47190	Ag048G4593800, Ag048G4593900
OG0003556	AL1G35880	Ag034G4019800, Ag048G4616300
OG0003557	AL3G50130	Ag040G4334700
OG0003558	AL1G57220	Ag001G0009500, Ag001G0009700, Ag040G4347500, Ag017G2413800
OG0003559	AL7G41840	Ag007G0897800
OG0003560	AL7G41570	Ag007G0900300
OG0003563	AL2G33060	Ag078G5341500, Ag078G5341400, Ag078G5341800
OG0003564	AL1G31510	Ag014G2094100, Ag034G3957400
OG0003565	AL5G14340, AL5G14330	Ag012G1337300
OG0003567	AL8G13020	Ag006G0823500
OG0003567	AL8G13030	Ag006G0823900
OG0003568	AL1G66580	Ag023G2801000
OG0003571	AL7G33290	Ag033G3589700, Ag033G3588900, Ag033G3588800, Ag033G3589600, Ag033G3589500
OG0003573	AL7G38440	Ag031G3139800
OG0003575	AL5G45730	Ag031G3175700
OG0003575	AL39U10030, AL4G47450	Ag003G0280800
OG0003576	AL2G23480	Ag031G3185900
OG0003577	AL4G46560	Ag003G0296400
OG0003577	AL5G44960	Ag031G3189100
OG0003578	AL6G15510, AL5G44050	Ag031G3203400
OG0003579	AL5G43050	Ag031G3216800
OG0003580	AL5G37470	Ag031G3327300
OG0003580	AL5G40250	Ag003G0383400
OG0003581	AL5G39800	Ag031G3282400
OG0003582	AL5G39310	Ag031G3291600
OG0003582	AL4G40250	Ag003G0405300
OG0003583	AL5G36240	Ag031G3355400
OG0003584	AL5G21410, AL5G34180	Ag031G3395900
OG0003585	AL8G28460	Ag020G2567100
OG0003586	AL2G24900	Ag067G5172400
OG0003587	AL5G37300, AL4G37960	Ag039G4212400
OG0003588	AL379U10010	Ag039G4269400
OG0003589	AL5G32090, AL4G35770	Ag039G4279100
OG0003590	AL4G34700	Ag039G4299500
OG0003591	AL4G29720	Ag039G4315400, Ag039G4315500
OG0003592	AL5G21960	Ag015G2218000
OG0003593	AL1G48460	Ag015G2269400, Ag052G4864900
OG0003594	AL6G45780, AL6G45770	Ag021G2617700
OG0003595	AL6G38480, AL1G54410	Ag038G4157600
OG0003596	AL6G39870	Ag038G4174200
OG0003597	AL1G13720	Ag034G3694700
OG0003598	AL8G29180	Ag003G0350800, Ag003G0350900, Ag003G0351100, Ag003G0351200
OG0003599	AL6G29470	Ag060G5015100
OG0003599	AL3G13950	Ag014G1813300
OG0003600	AL3G17080, nbis-gene-1518, AL2G33170, AL3G17020	Ag014G1851500, Ag014G1851700
OG0003601	AL3G24300	Ag014G1952200
OG0003604	AL4G14630	Ag014G2040200
OG0003605	AL3G34460, AL3G34450	Ag014G2162900
OG0003606	AL3G34530	Ag014G2165500
OG0003608	AL7G41870	Ag027G3014800
OG0003609	AL5G11210, AL5G11200	Ag068G5230000, Ag068G5229100
OG0003610	AL1G64960	Ag036G4119900
OG0003611	AL1G65310	Ag036G4123600, Ag002G0274900
OG0003612	AL5G33080	Ag017G2407600, Ag017G2407500
OG0003613	AL1G36590	Ag034G3657700
OG0003614	AL1G12360, AL1G12370	Ag034G3675800
OG0003615	AL1G15560	Ag034G3717700
OG0003616	AL1G16040	Ag034G3723800
OG0003617	AL1G16310	Ag034G3726300
OG0003617	AL1G16320	Ag034G3726400
OG0003618	AL1G18720	Ag034G3754700, Ag034G3754500, Ag034G3754600
OG0003619	AL1G20790, AL1G47570, AL1G47560, AL1G20660	Ag034G3781800
OG0003622	AL1G22110	Ag034G3799900
OG0003623	AL1G23470	Ag034G3820600
OG0003624	AL1G32130	Ag034G3871700, Ag034G3871800, Ag034G3871600
OG0003626	AL3G26990, AL1G29230	Ag034G3913100
OG0003627	AL1G33710	Ag034G3987100
OG0003628	AL8G14810	Ag016G2343600
OG0003629	AL5G22780, AL5G22860, AL7G17190, AL7G17200	Ag011G1163700
OG0003630	AL7G18660, AL4G18230	Ag011G1188900
OG0003631	AL5G22610, AL7G17670	Ag011G1213600
OG0003632	AL7G19680	Ag011G1223900
OG0003633	AL1G38010	Ag018G2465600
OG0003634	AL6G52820	Ag019G2530100
OG0003656	AL5G27830	Ag055G4919500
OG0003657	AL5G27130	Ag055G4930900
OG0003658	AL8G13320	Ag006G0830600
OG0003658	AL7G35020	Ag050G4750800
OG0003659	AL6G26380	Ag013G1411800
OG0003660	AL7G31260	Ag013G1431300, Ag013G1431200, Ag033G3523300
OG0003661	AL6G22680	Ag013G1494900
OG0003662	AL6G22340	Ag013G1499500
OG0003664	AL6G20060	Ag013G1541600, Ag013G1541500, Ag013G1541900, Ag013G1541700, Ag013G1541400
OG0003665	nbis-gene-687	Ag014G1921500, Ag013G1623300, Ag014G1921600, Ag014G1921700
OG0003666	AL1G17000	Ag034G3733000
OG0003666	AL4G25110	Ag013G1632900
OG0003668	AL7G27530	Ag013G1699100
OG0003669	AL7G41530, AL7G41380, AL1G42780	Ag013G1726400
OG0003670	AL6G34880	Ag004G0516900
OG0003671	AL6G36270, AL6G36260	Ag004G0533200
OG0003672	AL6G37600	Ag004G0547200
OG0003673	AL6G32570	Ag004G0581000
OG0003674	AL6G33200	Ag004G0590000
OG0003675	AL8G37010	Ag018G2458000, Ag004G0619300
OG0003677	AL4G30170, AL4G30150, AL4G30160	Ag004G0687900
OG0003678	AL8G32000, AL7G26570	Ag004G0720200
OG0003679	AL8G31120	Ag004G0737500
OG0003680	AL5G29410	Ag004G0759500, Ag004G0759300
OG0003681	AL5G28120	Ag004G0777000
OG0003682	nbis-gene-1492, AL6G50720	Ag022G2633600
OG0003683	AL6G10880	Ag022G2786100
OG0003685	AL1G18110	Ag039G4301200, Ag075G5283900, Ag075G5284400, Ag075G5284300, Ag075G5284200
OG0003686	AL7G47190	Ag075G5307400
OG0003686	AL2G10120	Ag024G2897300
OG0003689	AL2G40970, AL6G52910	Ag048G4568600
OG0003690	nbis-gene-1592	Ag038G4174300
OG0003690	nbis-gene-611	Ag048G4625200
OG0003691	AL2G34930	Ag048G4721200, Ag048G4721400, Ag048G4721500
OG0003692	AL1G64320	Ag032G3421400
OG0003693	AL1G61490	Ag032G3474200
OG0003694	AL8G24230	Ag041G4376000, Ag007G0874000
OG0003695	AL7G39800	Ag007G0924800
OG0003696	AL7G24040	Ag045G4507700
OG0003696	AL3G53550	Ag088G5438700
OG0003697	AL7G23610	Ag045G4517000, Ag015G2251000
OG0003698	AL5G17640	Ag012G1284800
OG0003699	AL6G52210	Ag019G2522400, Ag064G5112600, Ag006G0797600
OG0003700	AL8G12250	Ag058G4989100, Ag006G0797800, Ag050G4775300
OG0003701	AL3G30840, AL3G30820	Ag014G2064000, Ag006G0818300
OG0003702	AL4G42420	Ag003G0359100, Ag006G0833900, Ag003G0358500
OG0003703	nbis-gene-1992	Ag006G0842900
OG0003703	AL8G14400	Ag006G0842600
OG0003704	AL1G58810, AL1G58840, AL1G58160	Ag001G0033800
OG0003705	AL3G30480	Ag001G0044400, Ag011G1127300
OG0003706	AL1G26870, AL1G32070	Ag001G0046300, Ag034G3872000
OG0003707	AL3G35320, AL1G59650	Ag001G0063000
OG0003708	AL878U10010, AL3G46580	Ag011G1131800
OG0003709	AL4G29340, AL1G51390	Ag023G2807700
OG0003710	AL4G31940, AL4G31930	Ag023G2847300
OG0003711	AL3G40870, AL5G36010	Ag033G3505700, Ag031G3360300
OG0003712	AL8G44880	Ag031G3158000
OG0003713	AL2G23500, AL5G45060	Ag031G3186100
OG0003714	AL4G46050	Ag003G0303400
OG0003715	AL1G53560, AL5G43630	Ag031G3209000
OG0003716	AL5G43400	Ag031G3213100
OG0003717	AL5G41040	Ag031G3250000, Ag031G3349700, Ag002G0205800, Ag002G0205700, Ag031G3250100, Ag031G3249800, Ag011G1106800
OG0003718	AL5G37060	Ag031G3335700
OG0003719	AL4G37250	Ag039G4227500
OG0003722	AL3G51840	Ag042G4392100
OG0003723	AL3G52920, AL5G14080	Ag042G4399700
OG0003724	AL3G52860, AL3G52870	Ag042G4408000
OG0003725	AL1G54170, AL3G52820	Ag042G4409400
OG0003726	AL7G22410	Ag065G5127100
OG0003727	AL7G45710	Ag060G4999700, Ag039G4255900
OG0003730	AL3G16170	Ag014G1838000
OG0003730	AL6G39160	Ag038G4167800
OG0003731	AL4G38180	Ag003G0327100
OG0003733	AL4G42940	Ag003G0349200, Ag003G0349100
OG0003734	AL4G42810	Ag003G0350400
OG0003735	AL4G42650	Ag003G0353900
OG0003736	AL3G17290	Ag014G1853800
OG0003737	AL3G18900	Ag014G1874400
OG0003738	AL3G19430	Ag014G1880700
OG0003739	AL3G26360, AL3G26380	Ag014G1981500
OG0003740	AL3G26880	Ag014G1995600
OG0003741	AL1G27360	Ag034G3881500
OG0003741	AL810U10020, AL3G28690	Ag014G2025900
OG0003742	AL3G31290, AL4G11350	Ag014G2072300
OG0003743	AL451U10010, AL3G31880	Ag014G2091500
OG0003744	AL3G35880	Ag027G3053700
OG0003745	AL5G32260, AL7G47860	Ag017G2424000
OG0003746	AL1G12610	Ag034G3679600, Ag016G2308100
OG0003747	AL1G15580, AL1G15590	Ag034G3718000
OG0003748	AL1G17590	Ag034G3741900
OG0003749	AL1G28160	Ag034G3896900
OG0003750	AL1G29120	Ag034G3910000
OG0003751	AL1G29590	Ag034G3920100, Ag034G3920000
OG0003752	AL2G30860	Ag034G4048200, Ag034G4047500, Ag034G4047900, Ag034G4047800
OG0003753	AL2G30100	Ag034G4058200
OG0003754	AL3G43930, AL7G44130	Ag002G0228200
OG0003755	AL2G10280, AL7G47120	Ag024G2892100
OG0003756	AL8G15580	Ag016G2361500
OG0003757	AL8G32340, AL1G54730	Ag025G2926100
OG0003758	AL3G31300, AL814U10010, AL5G17190	Ag025G2941300
OG0003759	AL1G56280, AL1G56190	Ag025G2967700
OG0003761	AL7G11780	Ag011G1052600
OG0003762	AL7G11840	Ag011G1053000
OG0003763	AL4G11980, AL7G12460	Ag011G1064200
OG0003765	AL7G27110	Ag018G2482300
OG0003767	AL6G52030, AL6G52670	Ag019G2527200
OG0003768	AL7G24360	Ag010G1023800
OG0003790	AL6G28400	Ag013G1367000, Ag013G1366900, Ag013G1366700
OG0003791	AL6G28330, AL6G28350	Ag013G1368600
OG0003792	AL6G26980	Ag013G1396600
OG0003793	AL6G24230	Ag013G1463200
OG0003794	AL3G26740, AL6G22640	Ag013G1495400
OG0003795	AL6G21200, AL6G21260	Ag013G1519000
OG0003796	AL6G20160	Ag013G1539000
OG0003797	AL6G18800	Ag013G1556700
OG0003798	AL7G28360	Ag013G1580900
OG0003799	AL4G21910	Ag013G1603200, Ag013G1603300
OG0003800	AL283U10030, AL4G25850	Ag013G1640000, Ag013G1645600
OG0003801	AL4G26950	Ag013G1651100
OG0003802	AL80U10090, AL4G27330	Ag013G1656300
OG0003803	AL4G29120, AL1G14110	Ag013G1675800
OG0003804	AL8G25740, AL7G27910	Ag013G1693800
OG0003805	AL7G50490	Ag013G1744600
OG0003806	AL4G31670, AL1G49410	Ag013G1759600
OG0003808	AL8G44200, AL8G44190	Ag004G0422700
OG0003809	AL8G40850	Ag004G0463000
OG0003810	AL8G40240	Ag004G0472300
OG0003812	AL1G60620	Ag004G0483200
OG0003813	AL6G53500, AL8G42840	Ag004G0513000
OG0003814	AL6G34700, AL6G30600	Ag004G0514900
OG0003815	AL6G22200	Ag004G0547500
OG0003816	AL6G33060	Ag004G0586300
OG0003817	AL8G37280	Ag004G0612500
OG0003818	AL8G34090	Ag004G0672400
OG0003820	AL8G31020	Ag039G4309800, Ag004G0740500, Ag016G2370700
OG0003821	AL8G30570	Ag004G0748600
OG0003822	AL8G29630	Ag004G0783100, Ag020G2555200
OG0003823	AL6G17350	Ag022G2666400, Ag022G2667000, Ag022G2665800, Ag022G2668100
OG0003824	AL7G50420	Ag031G3361500
OG0003825	AL5G21420	Ag023G2823600, Ag022G2707300
OG0003826	AL8G22790	Ag049G4736800, Ag022G2715300
OG0003827	AL6G13980	Ag022G2734400
OG0003829	AL7G48240	Ag075G5295500
OG0003830	AL2G39320	Ag048G4595900
OG0003831	AL2G38690, AL2G38720	Ag048G4613700, Ag048G4614800
OG0003832	nbis-gene-1205	Ag048G4618800
OG0003834	AL1G43430, AL1G63070	Ag032G3442500
OG0003835	AL5G24390, AL5G24430	Ag041G4353400, Ag009G0982100
OG0003836	AL5G24270	Ag019G2526400, Ag041G4353700, Ag009G0981800
OG0003837	AL9U11810	Ag007G0866500
OG0003838	AL7G40150	Ag007G0919100
OG0003839	AL7G39660	Ag007G0926200
OG0003840	nbis-gene-598	Ag078G5368000
OG0003841	AL2G28340	Ag056G4948800
OG0003842	AL1G38650, nbis-gene-568	Ag057G4958000, Ag018G2435300
OG0003843	AL1G58200	Ag001G0034300, Ag001G0034000
OG0003844	AL1G58390	Ag001G0041600
OG0003845	AL4G15890	Ag001G0065000
OG0003847	AL8G20000	Ag002G0205900
OG0003848	AL5G30830	Ag008G0949100
OG0003849	AL7G29660	Ag077G5315600, Ag033G3486900
OG0003850	AL7G30030	Ag077G5323400, Ag033G3493700
OG0003851	AL3G32730	Ag031G3148900
OG0003852	AL3G10540, AL1G28720	Ag034G3949600, Ag031G3153800
OG0003853	AL5G44250	Ag031G3200600, Ag031G3200900
OG0003854	AL1G55650, AL4G44400	Ag031G3216500
OG0003855	AL5G41160	Ag031G3245000
OG0003856	AL5G39820	Ag031G3282100
OG0003857	AL5G39640	Ag031G3284900
OG0003859	AL5G35050	Ag031G3380000
OG0003860	AL5G10450	Ag031G3395800
OG0003861	AL9U12210, AL3G41980	Ag029G3110000
OG0003862	AL3G39800	Ag014G1991400, Ag064G5114000, Ag095G5470400
OG0003863	AL2G27220	Ag067G5205300
OG0003865	AL4G33680	Ag039G4315800
OG0003866	AL4G33130, AL8G24670	Ag039G4330000
OG0003867	AL4G12000	Ag015G2192800
OG0003867	AL5G44590	Ag011G1064400
OG0003868	AL2G26170, AL2G26160, AL1G52210	Ag015G2242600
OG0003869	AL1G48170	Ag015G2271400, Ag052G4863300
OG0003870	AL1G48090, AL6G43850	Ag021G2598700
OG0003871	AL2G11840	Ag021G2608000
OG0003872	AL6G45870	Ag021G2618600
OG0003873	AL3G53520, AL4G32160	Ag088G5438400
OG0003874	AL181U10040, AL4G46330	Ag003G0298900
OG0003875	AL4G42490	Ag003G0357500
OG0003876	AL1G64650, AL4G41050	Ag003G0383100
OG0003877	nbis-gene-1143	Ag003G0398200
OG0003878	AL4G39590, AL3G43260	Ag003G0408600
OG0003879	AL6G27810, AL3G12410	Ag014G1793500
OG0003880	AL3G18570	Ag014G1867500
OG0003881	AL3G19180	Ag014G1877600
OG0003882	AL3G22950	Ag014G1933800
OG0003883	AL6G49210, AL3G49110	Ag014G1968600
OG0003884	nbis-gene-708	Ag014G2020500
OG0003885	AL1G11530	Ag034G3665000
OG0003886	AL792U10010, AL8G32330, AL8G26290	Ag034G3755200, Ag061G5016800
OG0003887	AL5G32930	Ag017G2412700
OG0003890	AL5G23710, AL8G19320	Ag034G3730100, Ag034G3942500, Ag034G4047600
OG0003891	AL1G19350	Ag034G3762200
OG0003892	AL1G19490, AL1G19480	Ag034G3763600
OG0003894	AL1G20080, AL1G55810	Ag034G3774200
OG0003895	AL1G23780	Ag034G3823700
OG0003896	AL1G30660	Ag034G3941800
OG0003897	AL1G31160	Ag034G3949800
OG0003898	AL1G31540, AL1G31530	Ag034G3957600
OG0003899	AL1G31830	Ag034G3961300
OG0003900	AL6G51750	Ag019G2507100, Ag034G4009300
OG0003901	AL2G13250, AL2G13270	Ag002G0176500
OG0003902	AL2G15240	Ag002G0215800
OG0003903	AL2G17950	Ag002G0261200
OG0003904	AL2G18830	Ag016G2324400
OG0003905	AL8G10300	Ag016G2333500
OG0003906	AL4G10060	Ag019G2550200, Ag011G1030400
OG0003907	AL5G26310	Ag011G1059200
OG0003908	AL7G14520	Ag011G1098000
OG0003909	AL7G16330	Ag011G1145500
OG0003910	AL7G16950	Ag011G1156600
OG0003911	AL7G20940	Ag011G1262900
OG0003912	AL1G37010	Ag018G2454000
OG0003913	AL7G24750	Ag010G1017000
OG0003941	AL6G26070	Ag048G4554800, Ag013G1419500
OG0003942	AL6G24930	Ag013G1449700
OG0003946	AL7G43580, AL2G28850	Ag013G1504200, Ag078G5342600, Ag057G4959300
OG0003947	AL6G21920	Ag013G1506200
OG0003948	AL6G21890	Ag013G1506500
OG0003949	AL6G39530	Ag038G4171800, Ag013G1536700
OG0003950	AL6G18660	Ag013G1559100
OG0003951	nbis-gene-1553	Ag004G0511000
OG0003952	AL6G18550	Ag013G1560100
OG0003953	AL8G38190	Ag004G0496900
OG0003954	AL7G28340	Ag013G1580700
OG0003955	AL7G28510	Ag013G1582500
OG0003956	AL4G21520	Ag013G1595200
OG0003957	AL5G38330	Ag013G1596000
OG0003958	AL4G24890	Ag032G3444200, Ag013G1628300
OG0003959	AL4G29080	Ag013G1675400
OG0003960	AL1G13850	Ag013G1681100
OG0003961	AL7G28010	Ag013G1692200
OG0003962	AL1G43400, AL1G43440	Ag013G1732800
OG0003964	AL5G36640	Ag004G0559800, Ag062G5065100
OG0003965	AL1G65760	Ag004G0431700
OG0003966	AL3G14030, AL2G37540, AL8G43390, AL8G43160	Ag004G0434800
OG0003967	AL8G41390	Ag002G0144000, Ag004G0457200
OG0003968	AL8G40840	Ag004G0463100, Ag034G4054200
OG0003970	AL8G38250, AL365U10010	Ag004G0496500
OG0003971	AL7G40690, AL8G22660	Ag004G0497700
OG0003972	AL8G37850	Ag004G0502200
OG0003974	AL6G34810, AL4G15050	Ag040G4334300, Ag004G0516300
OG0003975	AL5G28390	Ag004G0772300
OG0003976	AL6G37520, AL6G37530	Ag004G0546800
OG0003977	AL6G37870	Ag004G0548600
OG0003979	AL8G36940, AL5G23940	Ag004G0621100
OG0003980	AL8G10160, AL8G10150, AL8G36850	Ag004G0621800
OG0003981	nbis-gene-1213	Ag004G0624400
OG0003982	AL139U10040, AL8G35330, AL3G40420	Ag004G0655700
OG0003983	nbis-gene-2174	Ag004G0659300, Ag004G0659200, Ag057G4967500
OG0003984	AL8G34800	Ag004G0664300
OG0003985	AL8G33520	Ag004G0686600, Ag004G0686700
OG0003986	AL191U10030, AL8G31870	Ag004G0723200
OG0003987	AL5G14400, AL6G42740, AL5G28510	Ag004G0769000, Ag031G3343200, Ag011G1241100
OG0003988	AL8G29640	Ag004G0783300, Ag020G2555100
OG0003989	AL6G17160	Ag022G2671200
OG0003990	AL8G27920, AL8G27910	Ag022G2714500
OG0003991	AL22U10060, AL6G15100	Ag048G4672300, Ag048G4672200, Ag022G2716600, Ag022G2716500
OG0003992	AL6G14720	Ag022G2722600, Ag033G3524200
OG0003993	AL6G14220	Ag022G2731500
OG0003994	AL6G12710	Ag022G2754900
OG0003995	AL6G11560	Ag022G2776500
OG0003996	AL6G11550	Ag018G2458800, Ag022G2776600
OG0003997	AL5G16460, AL7G48460	Ag075G5294600
OG0003998	AL3G21700, AL491U10020	Ag014G1910300
OG0003999	AL2G14580	Ag003G0286500, Ag048G4573500
OG0004000	AL2G36560	Ag048G4662300
OG0004001	AL2G36440	Ag048G4668400
OG0004002	AL2G35920	Ag048G4686000, Ag048G4685900
OG0004002	AL2G35930	Ag048G4685800
OG0004003	AL8G15400	Ag023G2803400, Ag014G1892000, Ag082G5405400, Ag048G4709900, Ag016G2356200
OG0004004	AL1G62420, AL1G64340	Ag037G4133700, Ag016G2319400, Ag016G2320800, Ag037G4131500, Ag032G3421200
OG0004005	nbis-gene-316, nbis-gene-315, AL1G64270	Ag025G2911200
OG0004006	AL1G63970	Ag032G3426300, Ag032G3426200
OG0004008	AL1G63280	Ag032G3438800
OG0004008	AL1G63270	Ag032G3439400
OG0004009	AL1G52150	Ag015G2241400, Ag032G3457500
OG0004010	AL1G62440	Ag032G3457800
OG0004011	AL4G32520	Ag054G4886200
OG0004013	AL7G41740, AL7G41770	Ag007G0898500
OG0004014	AL7G41240	Ag007G0905300
OG0004015	AL7G39630	Ag007G0927300, Ag007G0926400, Ag007G0927500
