Orthogroup	Arabidopsis_lyrata_Rawat	Cochlearia_excelsa
OG0002221	AL1G46820, AL941U10010, AL4G31280	g27782
OG0002223	AL6G28540	g29130
OG0002224	AL8G24020	g41151
OG0002224	AL7G28570	g23824
OG0002225	AL6G25380, AL3G10610	g29301
OG0002226	AL6G24450	g45628, g5240
OG0002227	AL1G18830	g49688, g31120, g31121
OG0002228	AL1G18080	g49584
OG0002229	AL4G27310	g39822
OG0002229	AL1G15440	g49503
OG0002230	AL349U10010	g39724
OG0002232	AL8G15720	g11058
OG0002232	AL1G13320	g39672, g49428
OG0002233	AL1G13410, AL1G13160	g41344
OG0002234	AL7G28000, AL8G25520	g1337
OG0002235	AL7G27930	g23785
OG0002235	AL1G44600	g50545
OG0002236	AL8G26580	g41207
OG0002238	AL1G44150	g27696
OG0002239	AL1G44980	g27717, g32495
OG0002240	AL1G49630	g50595
OG0002240	AL4G31690	g37140
OG0002241	AL1G46580	g32613
OG0002241	AL4G31440	g37134
OG0002242	AL8G44290	g9662
OG0002242	AL5G30440	g2586
OG0002243	AL6G17570	g29632
OG0002244	AL269U10020, AL3G41370, AL3G41380, AL3G41390, AL215U10060, AL269U10010, AL3G41400, AL8G37440, AL269U10050, AL269U10030, AL269U10040	g451
OG0002247	AL5G21230	g11520
OG0002249	AL8G36260	g28760
OG0002249	AL5G24910	g19567
OG0002250	nbis-gene-2169	g1211
OG0002250	AL3G10800	g12732
OG0002251	AL8G33610	g39303
OG0002251	AL7G27240	g47558
OG0002252	AL7G26690	g17139
OG0002252	AL8G32460	g1078
OG0002253	AL8G30240, AL7G25730	g23659, g47614
OG0002254	AL1G12520	g30809
OG0002254	AL6G50380	g39599
OG0002255	AL3G49330	g14096
OG0002255	AL7G31960	g23978
OG0002256	AL3G22830	g12325
OG0002256	AL6G15720	g5622
OG0002257	AL3G22520	g7400
OG0002257	AL6G15220	g45426
OG0002258	AL4G35730	g51723
OG0002259	AL6G12190	g5764
OG0002260	AL4G35230	g45288, g51706
OG0002261	AL7G48710	g46659
OG0002261	AL5G16340	g10512
OG0002262	AL1G27480	g49938
OG0002263	AL2G41200	g44281, g46590
OG0002264	AL1G28030	g31622
OG0002265	AL1G35620	g50229
OG0002266	AL2G37970	g46385
OG0002266	AL1G35380, AL1G35190	g50222
OG0002267	AL2G37070	g44376
OG0002267	AL1G34410	g31984
OG0002268	AL1G33390	g27459, g46256, g31920
OG0002269	AL2G35430	g46205
OG0002269	AL1G32470	g50096
OG0002270	AL1G32380	g31869
OG0002270	AL2G35310	g46197
OG0002271	AL5G42240	g1940
OG0002271	AL1G63710	g54315
OG0002272	AL3G25300	g7239
OG0002272	AL1G63550	g54318
OG0002273	AL1G63410	g54321, g36711
OG0002274	AL7G41880	g47045
OG0002275	AL7G41700	g47047
OG0002275	AL7G41710	g47046
OG0002276	AL2G33180	g46062
OG0002276	AL1G30290	g31741
OG0002277	AL2G28180	g45777
OG0002279	AL7G23750	g17024, g23530
OG0002280	AL7G49370	g16842
OG0002280	AL5G17050	g10468
OG0002281	AL5G16650	g10496
OG0002282	AL1G25220	g49874
OG0002282	AL5G14700	g10592, g1582
OG0002283	AL1G57430	g36414
OG0002284	AL3G28750	g7043
OG0002285	AL4G30310	g37085
OG0002287	AL7G38160	g17570
OG0002287	AL4G31800	g51540
OG0002288	AL8G11670	g10926
OG0002288	AL7G36590	g17515
OG0002289	AL7G37360	g24269
OG0002290	AL3G22040, AL6G43000	g7422
OG0002291	AL5G30730	g19359, g2555
OG0002291	AL1G52230	g53842
OG0002292	AL5G30260	g11366
OG0002293	AL8G25580	g28329
OG0002294	AL8G14880	g40506
OG0002295	AL6G41440, AL1G26650	g40246
OG0002296	AL7G37930	g17561, g24313
OG0002297	AL5G45890	g18757
OG0002298	AL4G45020	g52281
OG0002298	AL5G43510	g11169
OG0002299	AL5G38690	g18994
OG0002299	AL4G39530	g51994
OG0002301	AL4G37850	g51865
OG0002301	AL5G37260	g2175
OG0002302	AL4G36870	g51779
OG0002302	AL5G36440	g37319
OG0002303	AL5G36140	g2240
OG0002303	AL5G26020, AL4G36590	g37314
OG0002304	AL3G41580, AL3G41420	g15801
OG0002305	AL2G26920	g41582
OG0002306	AL1G14740	g30888
OG0002306	AL6G47740	g40422
OG0002307	AL4G10790	g22694
OG0002308	AL7G12250	g22763
OG0002308	AL4G11860	g38497
OG0002309	AL1G50880	g35932, g35931
OG0002309	AL1G50870	g35930, g53697
OG0002310	AL6G44540	g40316
OG0002312	AL7G37060, AL8G10840	g24251
OG0002313	AL8G22900	g10201
OG0002314	AL5G20160	g1403, g1404
OG0002315	AL3G30750	g12038
OG0002315	AL1G54970	g54074
OG0002316	AL3G30930	g12032
OG0002317	AL3G31010	g13295
OG0002318	AL3G31550	g6884
OG0002318	AL1G55500	g54097
OG0002320	AL1G10550	g49301
OG0002321	AL6G52760	g25370
OG0002322	AL6G53000	g25364
OG0002323	AL6G51480	g39520
OG0002323	AL1G11860, AL1G11870	g30775
OG0002324	AL1G17620, AL1G17650	g31068, g49564
OG0002325	AL1G65100, AL7G50990, AL1G19310	g31144
OG0002326	AL2G17170	g44090
OG0002327	AL1G26500	g27279
OG0002328	AL2G40320	g46536
OG0002329	AL1G28430	g31644
OG0002330	AL1G29760	g50002
OG0002331	AL1G30880	g27405
OG0002332	AL2G34450	g44514
OG0002332	AL1G31310	g31809
OG0002333	AL2G31830	g45962
OG0002333	AL1G36060	g27521
OG0002334	AL1G37620	g50304
OG0002334	AL2G29590	g32086
OG0002335	AL3G41520, AL1G38260	g50327
OG0002336	AL2G13660	g40927
OG0002336	AL2G13650	g44209
OG0002337	AL2G16790, AL2G16800	g44102
OG0002338	AL4G28250	g10859
OG0002338	AL8G10420	g40709
OG0002339	AL3G50060, AL3G50050	g14044
OG0002339	AL6G37580	g23013
OG0002340	AL3G52690	g47892
OG0002340	AL7G16490	g23061
OG0002341	nbis-gene-1723	g23166
OG0002342	AL3G47260	g6158
OG0002342	AL7G17340	g18193
OG0002343	AL7G20450	g23316
OG0002344	AL7G20460	g23318
OG0002344	AL4G15170	g38364
OG0002346	AL8G31100	g39368
OG0002346	AL7G26230	g17125, g23682
OG0002352	AL7G21730	g47745
OG0002353	AL6G28460	g29137
OG0002353	AL3G12910	g12649
OG0002354	AL6G28080	g45746
OG0002354	AL3G12730	g7835
OG0002355	AL3G44980, AL6G28060	g29152
OG0002356	AL6G27660, AL3G12350	g5029, g29180
OG0002357	AL6G26820	g29212
OG0002357	AL6G13700, AL4G42800	g5704
OG0002358	AL3G11410, AL6G26430	g29241
OG0002360	AL6G23690, AL1G40650	g29376
OG0002361	AL6G36760	g10040
OG0002361	AL6G21490	g29472
OG0002362	AL8G42320	g9741
OG0002362	AL6G20350	g202
OG0002363	AL6G19320	g29573
OG0002363	AL8G40790	g280
OG0002364	AL6G18970, AL6G19170	g5495
OG0002365	AL6G18320, AL6G18280	g5527, g5524
OG0002367	AL295U10010, AL4G23790, AL4G23820	g40019
OG0002368	AL1G14920	g30911
OG0002368	AL4G27830	g51300
OG0002369	AL8G16620	g39717
OG0002370	AL8G16230	g11089
OG0002370	AL1G13760	g30859
OG0002371	AL8G15810	g39675, g11063
OG0002372	AL7G27400, AL7G27420	g23740, g47555
OG0002375	AL5G13300	g16678
OG0002377	AL5G21710	g41374
OG0002377	AL6G32650	g28905
OG0002378	AL5G22410	g28878
OG0002379	AL5G25840	g11418, g2820
OG0002379	AL8G35540	g39246
OG0002380	AL8G33000	g47784, g28603
OG0002381	AL8G30950	g1013
OG0002381	AL7G26140	g17123
OG0002382	AL8G30080	g964
OG0002382	AL7G25580	g23651
OG0002383	AL7G25330	g17087
OG0002385	AL3G22920, AL5G36330, nbis-gene-1475	g12324, g39747
OG0002386	AL3G22000	g13101
OG0002386	AL6G14280	g29780
OG0002387	AL3G21540	g12375
OG0002388	AL2G10820	g40823
OG0002390	AL142U10020, AL2G37820	g46375
OG0002391	AL1G34750	g31999
OG0002392	AL2G36350	g46265
OG0002392	AL1G33480	g31939
OG0002393	AL7G15590	g22987
OG0002394	AL7G14960	g47952
OG0002394	AL3G50950	g13990
OG0002395	AL3G24790	g12252
OG0002396	AL3G25820	g13195, g12217
OG0002397	AL3G26170	g12209
OG0002397	AL1G62920	g54340
OG0002399	AL7G16710	g23080
OG0002400	AL1G61360	g54282, g36598
OG0002401	AL4G32350	g37161
OG0002401	AL5G33520	g19219
OG0002402	AL3G41290	g13523
OG0002403	AL3G40640	g11678, g11684
OG0002404	AL7G43170	g47004
OG0002404	AL3G39590	g13487
OG0002405	AL7G42400	g47035
OG0002406	AL7G41250, AL7G41280	g24507, g17719
OG0002407	AL7G40920, nbis-gene-758	g13423
OG0002408	AL1G30250	g31738
OG0002408	AL2G33020	g50020
OG0002409	AL2G33490	g44561
OG0002409	AL1G30390	g31746
OG0002410	AL2G34170	g46134
OG0002411	AL1G31190	g31801, g27417
OG0002412	AL2G34650	g44504
OG0002413	AL5G20720, AL5G24630	g18017, g41516
OG0002415	AL1G39600	g32184
OG0002416	AL2G27620	g44816
OG0002416	AL1G39620	g32187
OG0002417	AL1G39400	g32164
OG0002417	AL2G28330	g45780
OG0002418	AL2G28030	g50680
OG0002418	AL2G28380	g46930
OG0002419	AL3G53420	g13851
OG0002420	AL7G48150	g16790, g44966
OG0002420	AL2G11600	g40782
OG0002421	AL1G19740	g31172
OG0002421	AL1G66150	g41111
OG0002422	AL5G17510	g10444
OG0002424	AL1G22620, AL3G53940	g25025
OG0002425	AL8G12600	g43975
OG0002425	AL7G35800	g24183
OG0002426	AL1G45720	g10983
OG0002426	AL7G34960	g47299
OG0002427	AL4G29620	g51401
OG0002428	AL8G10370	g10853
OG0002429	AL7G37310	g47204
OG0002429	AL8G10610	g10869
OG0002430	AL6G45790	g40368
OG0002430	AL7G30000	g23892
OG0002431	AL7G11210, AL3G16190	g22696
OG0002432	AL7G30710, AL6G46880	g40392
OG0002433	AL5G22020, AL4G16290, AL7G30360	g23913
OG0002434	AL6G47320	g40405
OG0002434	AL7G30990	g47428
OG0002435	AL6G47550	g25652
OG0002435	AL7G31210	g47424
OG0002436	AL6G47650	g40417
OG0002436	AL7G31330	g17304, g47415
OG0002437	AL7G33850	g24077
OG0002438	AL7G33230	g24039
OG0002438	AL7G33240	g24040
OG0002440	AL6G48990, AL7G32980	g47365
OG0002441	AL7G32480	g24004, g47380
OG0002442	AL7G32370, AL7G32360	g23996
OG0002443	AL5G23660	g18712
OG0002444	AL6G13330	g12664, g10279
OG0002446	AL5G43430	g18688
OG0002446	AL4G44950	g52276
OG0002447	AL4G42450	g38217
OG0002448	AL1G54750	g36284, g42124
OG0002449	AL5G39540	g18973
OG0002449	AL1G59460	g36510
OG0002449	AL4G34400	g54215
OG0002450	AL4G40080	g37407
OG0002453	AL5G35290	g2302
OG0002454	AL5G34250	g2363
OG0002454	AL4G33410	g38055
OG0002455	AL5G34220	g19203
OG0002456	AL5G33320	g19239, g2411
OG0002457	AL6G43540, AL3G51060	g6031
OG0002458	AL7G14460	g22917
OG0002459	AL7G14190	g47976
OG0002460	AL7G21890	g23418
OG0002460	AL3G53110	g47738
OG0002461	AL7G23260	g23494
OG0002461	AL3G48380	g13893
OG0002462	AL4G38460	g51922
OG0002463	AL4G35610, AL4G35600	g51717
OG0002464	AL6G46510	g40383, g25681
OG0002465	AL7G13880	g22880
OG0002466	AL1G48480	g32733
OG0002467	AL6G47010	g40397
OG0002467	AL7G30800	g47436
OG0002468	AL6G38260	g10099
OG0002468	AL3G16760	g7678
OG0002470	AL4G43490	g37551
OG0002470	AL4G43470	g37550
OG0002471	AL4G43350	g38231
OG0002472	AL4G42230	g52120
OG0002473	AL3G14620	g7751
OG0002474	AL3G14660	g12813
OG0002476	AL3G19720	g12985
OG0002477	AL6G10730	g5828
OG0002477	AL3G19910	g7527
OG0002478	AL6G15440	g12336
OG0002479	AL3G23900	g50558, g7315
OG0002480	AL795U10010, AL3G26140	g7200
OG0002481	AL3G26330	g12201
OG0002481	AL1G62780	g36682
OG0002482	AL5G19920, AL7G40230, AL7G41110	g17662
OG0002483	AL7G38770	g47148
OG0002484	AL7G38820	g24365, g24374
OG0002484	AL3G30030	g12059
OG0002485	AL7G50570	g53265
OG0002486	AL2G24180	g44986
OG0002487	AL2G22800	g26194, g18056
OG0002489	AL3G17240	g7654
OG0002489	AL6G30150	g41455
OG0002491	AL1G11760	g49366
OG0002491	AL2G30540	g44667
OG0002492	AL2G18190	g44032
OG0002492	AL1G20260	g41055
OG0002493	AL1G20440	g31222
OG0002494	AL1G21100	g27111
OG0002494	AL1G21110	g27116
OG0002495	AL2G12330	g40850
OG0002496	AL5G15490	g10556
OG0002496	AL1G24540	g31414
OG0002497	AL1G25320	g49876
OG0002498	AL1G25860	g31490
OG0002499	AL1G26340, AL5G11780	g49906
OG0002500	AL1G26730	g31548
OG0002500	AL5G10960	g10747
OG0002501	AL1G27800	g31615, g49947
OG0002502	AL1G29520, nbis-gene-1448, AL8G24650	g31691
OG0002503	AL1G35720	g32025
OG0002504	AL1G37170	g32109
OG0002505	AL1G37310	g50300
OG0002506	AL2G29410	g45829
OG0002506	AL1G37980	g50321
OG0002507	AL1G22670	g31324
OG0002507	AL2G14320	g40940
OG0002508	AL7G10570	g18338
OG0002510	AL7G13130	g22822
OG0002511	AL7G13440, AL2G17600	g47985
OG0002511	AL4G13030	g38445
OG0002512	AL4G13230	g50951
OG0002513	AL7G16050	g23023
OG0002514	AL3G47060	g23119
OG0002515	AL4G17710, AL4G17830	g16915
OG0002516	AL4G16660	g38334
OG0002516	AL7G19740	g16934
OG0002517	AL7G20370	g23313
OG0002518	AL2G29520	g44707
OG0002518	AL1G37810	g32082, g50311
OG0002519	AL7G25140	g23623
OG0002520	AL2G24660, AL2G24840	g41876
OG0002522	AL5G21870, AL5G21590, AL4G20910	g28340, g28373
OG0002526	AL2G21800, AL1G51280, AL9U12050	g20007
OG0002526	AL7G44060	g48784, g8039, g20210
OG0002526	nbis-gene-1033	g19768, g19695, g20008, g19984, g19742, g19720
OG0002530	AL4G14070	g36887
OG0002531	AL7G10640	g18332, g18013, g53656, g22666
OG0002532	AL5G25510	g2870
OG0002533	AL5G28040	g19424
OG0002533	AL8G40530	g296
OG0002534	AL5G27220, AL5G27230	g2753, g19492
OG0002535	AL5G11150	g1509, g1511
OG0002536	AL3G12970	g12771
OG0002537	AL2G36830, AL2G36840	g17970
OG0002538	AL6G27290	g29196, g29197
OG0002539	AL6G26780	g45711
OG0002540	AL3G11450	g7894
OG0002541	AL6G25670	g5155
OG0002542	AL6G25250	g5184
OG0002542	AL3G10560	g7934
OG0002543	AL5G34400	g2348
OG0002544	AL6G22720	g5336
OG0002545	AL8G41760	g234
OG0002545	nbis-gene-1496	g5452
OG0002546	AL8G41110	g267
OG0002546	AL6G19650	g5471
OG0002547	AL6G50000	g39624, g25489
OG0002548	AL6G49580	g39645
OG0002549	AL1G17820	g49575
OG0002549	AL4G23420	g51113
OG0002550	AL4G24450	g51180
OG0002550	AL1G17420	g31053
OG0002551	AL4G25730	g51225
OG0002551	AL1G16680	g31016
OG0002552	AL4G27820	g39798
OG0002552	AL1G14930	g30912
OG0002553	AL4G28870	g51336
OG0002553	AL1G14280	g49459
OG0002554	AL1G13740	g30857
OG0002555	AL8G15950	g11076
OG0002556	AL4G29200, AL1G41630	g32316
OG0002557	AL1G41840	g32325, g50461
OG0002558	AL1G46340	g32594
OG0002559	AL5G30640	g2566
OG0002560	AL8G42950	g9718
OG0002561	AL8G42080, AL6G20210	g29545
OG0002562	AL8G40560, AL5G28070	g19427
OG0002563	AL8G39240	g360
OG0002564	AL6G17440	g5564
OG0002565	AL6G17770	g29627
OG0002566	AL6G35760	g534
OG0002566	AL5G29020	g19410
OG0002567	AL5G23920	g2988
OG0002567	AL8G36970	g28816
OG0002568	AL8G36830	g28806
OG0002569	AL8G36600	g1300
OG0002569	AL5G24510	g2913
OG0002570	AL5G26300	g2806
OG0002570	AL3G40320, AL8G35200	g1227
OG0002571	AL8G34440	g1161, g44298
OG0002572	AL2G41470	g54325, g46597
OG0002573	AL7G41900, AL3G37970	g6537, g47044
OG0002574	AL8G33410	g28642
OG0002574	AL7G27190	g17149
OG0002575	AL4G43680, AL4G43060, AL4G43050	g39328
OG0002578	AL7G43740	g17911, g17918, g17900, g17896
OG0002579	AL6G50830	g1474, g25462
OG0002579	AL6G50820	g45229
OG0002580	AL6G17060	g5581
OG0002581	AL5G38880	g18990
OG0002582	AL3G22070	g13104
OG0002582	AL6G14430	g5667
OG0002583	AL6G13780	g5700
OG0002583	AL3G21610	g12374
OG0002584	AL3G19930	g13008, g7526
OG0002585	AL5G16050	g10526
OG0002586	AL1G27600	g27306
OG0002586	AL2G41230	g46592
OG0002587	AL2G39240, AL2G39250	g46480
OG0002588	AL2G36670	g44395
OG0002588	AL1G33960	g31956, g27479
OG0002589	AL2G36510	g46270, g44400
OG0002590	AL2G36340	g46264
OG0002590	AL1G33470	g31924
OG0002591	AL1G33170	g31917
OG0002591	AL2G36140	g44413
OG0002592	AL1G33040	g50127
OG0002592	AL2G36010	g27452
OG0002593	AL6G39050	g10125
OG0002594	AL5G44970	g11152
OG0002595	AL6G52570, AL1G64370	g27991
OG0002596	AL1G62850	g36685
OG0002596	AL3G26250	g7192
OG0002597	AL1G62830	g36684
OG0002597	AL3G26290	g12202
OG0002598	AL1G62710	g54354, g27997, g36680
OG0002600	AL5G33530	g51576
OG0002600	AL4G32410	g37163
OG0002601	AL3G38630	g6510
OG0002602	AL7G41200	g47067, g17714
OG0002603	AL7G39960	g24438
OG0002604	AL2G34210	g46140
OG0002605	AL1G39850	g27606
OG0002605	AL2G27430	g44836, g41526
OG0002606	AL1G39750	g32191
OG0002607	AL6G42110	g40213, g25942
OG0002608	AL8G14610, AL8G14640	g11021, g40519
OG0002609	AL3G32540	g11972
OG0002609	AL1G57020	g6824
OG0002610	AL1G57670	g28061
OG0002611	AL3G34360	g11906
OG0002611	AL1G58530	g36468
OG0002612	AL3G28040	g13237
OG0002613	AL3G28010	g12140, g7079
OG0002614	AL3G28000	g7080
OG0002616	AL5G31330, AL113U10020	g2514, g2515
OG0002617	AL3G46470	g13683
OG0002618	AL3G52360	g14206
OG0002618	AL7G16720	g23081
OG0002619	AL3G49320, AL3G29540	g14102
OG0002620	AL7G16170	g23034
OG0002621	AL7G16120	g47904
OG0002622	AL7G31160	g25648, g25638
OG0002623	AL6G45710, AL6G45720	g43177
OG0002624	AL5G45900, AL4G47740	g18758
OG0002625	AL5G43710	g1861
OG0002626	AL5G41930	g1959
OG0002626	AL4G42720	g52133
OG0002627	AL4G40540	g37438
OG0002628	AL5G39450	g2126
OG0002628	AL4G40670	g37440
OG0002629	AL4G39710	g37398
OG0002630	AL5G37460	g2167
OG0002630	AL4G38220	g51882
OG0002632	AL3G38210, AL3G38220	g11754
OG0002633	AL4G34790	g51674
OG0002633	AL5G34910	g2324
OG0002634	AL7G24930	g23612
OG0002635	AL3G42390	g11650
OG0002635	AL7G44580	g46863
OG0002636	AL2G25760	g44918
OG0002637	AL7G22960	g23470
OG0002637	AL3G48520	g13899
OG0002638	AL4G36950	g41209
OG0002638	AL4G36940	g37321
OG0002639	AL4G18740, AL5G11470, AL1G40150, AL5G19960, AL5G19970	g32224
OG0002641	AL2G17580, AL7G10790	g38544
OG0002642	AL7G11120	g22693
OG0002642	AL4G10730	g50872
OG0002643	AL6G44520	g40315
OG0002644	AL3G54170	g13833
OG0002644	AL7G24470	g23576
OG0002645	AL5G42590	g11185, g18831
OG0002647	AL6G29380, AL3G13810	g7802
OG0002649	AL3G20430	g13037, g12404
OG0002650	AL3G20600, AL3G20590	g13044
OG0002651	AL3G23180	g12317, g7368
OG0002652	AL3G24830	g7260
OG0002652	AL3G24840	g7259
OG0002653	AL1G55230	g28101
OG0002653	AL3G31140	g12025
OG0002654	AL4G12410, AL7G12920	g22810
OG0002655	AL5G19000	g10370
OG0002657	AL7G41480	g47052
OG0002658	AL3G36610	g6593
OG0002658	AL3G36580	g11822, g13418
OG0002659	AL4G26870, AL1G61270	g17741, g53751, g17751, g17748, g17753
OG0002660	AL7G46560	g18119
OG0002660	AL2G24000	g45005
OG0002662	AL6G51710	g39513, g25421
OG0002663	AL5G19010, AL1G12730	g26904
OG0002664	AL1G17730	g49570
OG0002665	AL1G20190	g31205
OG0002666	AL1G20780	g31236
OG0002666	AL2G17680	g44057
OG0002667	AL2G15720	g41007
OG0002668	AL1G22410	g31310
OG0002669	AL1G22960	g27169
OG0002670	AL5G13240	g10662
OG0002671	nbis-gene-83	g31497
OG0002672	AL1G26970	g31563
OG0002673	AL1G27220	g27296, g27295
OG0002674	AL7G51010	g31681
OG0002674	AL2G38910	g46457
OG0002675	AL1G29610	g31698
OG0002677	nbis-gene-1687	g18380
OG0002680	AL7G13100	g22819
OG0002681	AL7G16640	g23076
OG0002682	AL7G16780	g23085
OG0002683	AL7G17090	g23117
OG0002683	AL3G47050	g14285
OG0002684	AL7G19280	g47816
OG0002685	AL4G18020	g53184
OG0002685	AL7G18750	g23220
OG0002686	AL7G17740	g18177, g18178, g18175, g18176, g18169, g18172, g18180, g18171, g18174
OG0002687	AL3G46390, AL7G17650, AL7G17640	g23153
OG0002688	AL4G16210	g38343
OG0002688	AL7G20100	g23298
OG0002690	AL1G40840, AL1G40620	g27623
OG0002694	AL2G17180, AL2G16970, AL2G16990	g41048, g44081, g44097, g44083
OG0002695	AL3G26240, AL286U10020, AL3G19220	g7564
OG0002696	AL6G46670, AL6G46710, AL6G46690, AL6G46680, AL7G12560	g22785
OG0002697	AL5G28960, AL5G29030	g2630
OG0002699	AL8G26160, AL604U10010, AL8G26170	g1314
OG0002700	AL4G39720	g41181, g41197, g11665
OG0002705	AL7G25540	g23646
OG0002706	AL6G28840	g29006
OG0002707	AL3G52600	g13706, g14198
OG0002708	AL6G25760	g45676
OG0002708	AL3G10880	g7925
OG0002710	AL6G22810	g29412, g45584
OG0002710	AL6G22820	g5332
OG0002711	AL8G42020	g216
OG0002712	AL7G52750	g11310
OG0002712	nbis-gene-1341	g11364
OG0002713	AL6G19370	g5485
OG0002714	AL8G38150, AL6G18000	g18597
OG0002715	AL4G22800	g37802
OG0002715	AL1G18670	g40095
OG0002717	AL1G15740	g30954
OG0002718	AL1G14170	g30875
OG0002719	AL6G12230, AL8G16520, AL37U10030	g39714
OG0002720	AL7G27570, AL7G27580	g23761
OG0002721	AL1G53740	g36243
OG0002721	AL8G18490	g28117
OG0002722	AL1G53270	g28133, g28132, g28131, g29183
OG0002723	AL4G30570	g51456
OG0002724	AL4G31090	g51497
OG0002725	AL5G44840	g1775, g1320
OG0002726	AL6G37090	g593, g18563
OG0002727	AL5G21270	g738
OG0002727	AL6G32340	g28915
OG0002728	AL5G23750	g834
OG0002728	AL8G37270	g28840
OG0002729	AL8G36840	g854
OG0002730	AL7G41310	g24508
OG0002731	AL7G26370	g23690
OG0002732	AL5G28930	g2635
OG0002733	AL6G17400	g45475
OG0002733	AL8G39050	g370
OG0002734	AL6G16380	g7367
OG0002735	AL4G38080	g51466
OG0002736	AL6G14670	g5653
OG0002736	AL3G22180	g12360
OG0002737	AL6G13120	g5721, g45364
OG0002738	AL7G24320	g23564
OG0002739	AL6G11180, AL6G11190, AL1G33340	g5802
OG0002740	AL3G19940, AL6G10520	g7525, g13009
OG0002741	AL1G28990	g27351
OG0002742	nbis-gene-890	g13734
OG0002743	AL7G25560	g23650
OG0002743	AL8G29870	g28479
OG0002744	AL3G26080	g7203
OG0002744	AL1G63040	g27988
OG0002745	AL3G27140	g13225
OG0002746	AL3G27620	g7108
OG0002746	AL1G61540	g36608
OG0002747	AL5G22490	g11464
OG0002748	AL7G28600	g47515, g23827
OG0002749	AL1G21770	g47706
OG0002749	AL7G42740	g24608
OG0002750	AL2G23570	g18055
OG0002751	AL7G40320, AL9U11050, AL7G40350, AL7G40310	g47094
OG0002752	AL3G35770	g6636
OG0002753	AL2G24620	g44975
OG0002754	AL7G39390	g24408
OG0002754	AL3G29550	g7001
OG0002755	AL2G33420	g46080
OG0002756	AL4G20530	g49865, g31434
OG0002757	AL7G23730	g23528
OG0002757	AL3G47860	g5922
OG0002759	AL2G11230	g40802
OG0002760	AL7G48690	g16812
OG0002761	AL2G29140	g44723
OG0002761	AL1G38460	g27574
OG0002762	AL7G13700	g22866
OG0002762	AL4G13330	g38429
OG0002763	AL3G35060	g11880
OG0002764	AL1G59590, AL3G35270	g36516
OG0002766	AL9U11040	g24796
OG0002766	AL2G22880, AL2G24350, AL3G40740	g11679
OG0002767	AL4G31750	g38008
OG0002768	AL7G36190, AL7G36200	g17487, g24206
OG0002769	AL7G37300	g17553
OG0002770	AL8G10580	g10867
OG0002772	AL4G34930	g51685
OG0002772	AL5G35070	g2314
OG0002773	AL7G30950	g17288
OG0002775	AL6G25460	g29293
OG0002776	AL4G47000	g37730
OG0002776	AL5G45320	g1757
OG0002777	AL4G43920, AL5G42540	g37570
OG0002778	AL4G42150	g38212, g37500
OG0002779	AL4G38540	g51945
OG0002779	AL5G37710	g2148
OG0002780	AL5G36110	g11285
OG0002781	AL3G26550	g7169
OG0002782	AL4G33520	g38063
OG0002782	AL5G34300	g19199
OG0002784	AL3G42800	g13572
OG0002785	AL3G39720	g6460
OG0002786	AL3G52080	g5994
OG0002788	AL5G11000	g1508
OG0002790	AL4G36760	g38126
OG0002790	AL4G36780	g51771
OG0002791	AL7G11020, AL4G10610	g22683
OG0002792	AL6G41460	g25875
OG0002792	AL1G49950	g40245
OG0002793	AL1G48710	g32748
OG0002793	AL2G31410	g44634
OG0002795	AL6G38670	g10117, g4826
OG0002796	AL3G15740	g7710
OG0002797	AL4G42660, AL5G41840	g37522, g52132
OG0002798	AL4G42310	g37505
OG0002799	AL8G10960	g40686
OG0002799	AL7G37010	g10898
OG0002802	nbis-gene-1593	g7722
OG0002802	AL3G15380	g12836
OG0002803	AL3G17010, AL6G30440	g12923
OG0002804	AL3G17040	g12500
OG0002804	AL6G30380	g12924
OG0002805	AL6G51200	g39535
OG0002807	AL3G29930	g6985
OG0002807	AL7G38960	g47138
OG0002808	AL1G55770	g13311
OG0002808	AL3G31900	g11999, g6865
OG0002810	AL7G41690	g47048
OG0002811	AL1G24810	g49868
OG0002812	AL2G15780	g44139
OG0002813	AL1G22580	g31317, g27156
OG0002814	AL1G22720	g31325
OG0002815	AL2G13050	g40886
OG0002815	AL1G23580	g31374
OG0002816	AL1G23730	g49819
OG0002817	AL1G29560	g45952
