Orthogroup	Arabidopsis_lyrata_Rawat	Conringia_planisiliqua
OG0005103	AL7G22570	CP5_g1035_DN2_SP8_c.t1
OG0005104	AL4G38840	CP4_g24629_DN3_SP2_c.t1
OG0005105	AL4G38160	CP4_g24686_DN2_SP0_c.t1
OG0005106	AL4G37200	CP4_g24752_DN3_SP8_c.t1
OG0005107	AL4G36790	CP4_g24781_DN3_SP0_c.t1
OG0005108	AL4G36100	CP4_g24842_DN3_SP0_c.t1
OG0005109	AL3G49820	CP10_g43859_DN3_SP0_c.t1
OG0005110	AL4G35330, AL4G35380	CP4_g24899_DN3_SP8_c.t1
OG0005111	AL4G35200	CP4_g24906_DN3_SP1_c.t1
OG0005112	AL4G35150	CP19_g17881_DN2_SP0_c.t1
OG0005113	AL4G34070, AL4G34110	CP4_g24974_DN3_SP0_c.t1
OG0005114	AL4G33990	CP4_g24984_DN3_SP8_c.t1
OG0005115	AL4G33190	CP4_g25048_DN3_SP0_c.t1
OG0005116	AL4G33080	CP4_g25057_DN3_SP8_c.t1
OG0005117	AL2G32240	CP11_g32372_DN3_SP3_c.t1, CP9_g28895_DN3_SP5_c.t1
OG0005119	AL6G47930	CP11_g31834_DN3_SP3_c.t1
OG0005120	AL6G48180	CP11_g31865_DN3_SP0_c.t1
OG0005121	AL5G13710, AL5G13830	CP13_g19460_DN3_SP0_c.t1
OG0005122	AL6G47140	CP20_g4436_DN3_SP3_c.t1
OG0005123	AL1G49050	CP7_g44445_DN1_SP0_c.t1, CP7_g44450_DN3_SP3_c.t1
OG0005124	AL1G48900	CP7_g44462_DN2_SP8_c.t1
OG0005125	AL6G41660, AL6G42680	CP29_g21982_DN3_SP8_c.t1
OG0005128	AL6G30640	CP8_g54415_DN3_SP1_c.t1
OG0005129	AL1G37530, nbis-gene-144	CP7_g45406_DN2_SP0_c.t1
OG0005130	AL6G38340	CP2_g48528_DN3_SP2_c.t1
OG0005131	AL6G38820	CP2_g48562_DN3_SP0_c.t1
OG0005132	AL3G53230, AL3G53250	CP12_g29868_DN3_SP8_c.t1
OG0005133	AL4G46290	CP4_g24037_DN3_SP2_c.t1
OG0005134	AL4G46250	CP4_g24041_DN3_SP5_c.t1
OG0005135	AL4G45390	CP4_g24108_DN3_SP5_c.t1
OG0005137	AL4G44250	CP4_g24216_DN3_SP8_c.t1
OG0005138	AL766U10010	CP4_g24253_DN3_SP7_c.t1
OG0005139	AL4G43260, AL4G43250	CP4_g24299_DN2_SP0_c.t1
OG0005140	AL4G41640	CP4_g24427_DN3_SP3_c.t1
OG0005141	AL4G40740, AL4G40750	CP4_g25591_DN3_SP0_c.t1
OG0005142	AL7G48180	CP19_g17898_DN3_SP0_c.t1
OG0005145	AL3G11790	CP10_g42242_DN3_SP0_c.t1
OG0005147	AL3G13890	CP10_g42397_DN3_SP4_c.t1
OG0005148	AL3G15440	CP10_g42492_DN3_SP0_c.t1
OG0005149	AL3G18410	CP10_g42723_DN3_SP7_c.t1
OG0005150	AL3G19250	CP10_g42800_DN3_SP8_c.t1
OG0005151	AL3G19280	CP10_g42803_DN3_SP6_c.t1
OG0005152	AL3G19650	CP10_g42828_DN3_SP8_c.t1
OG0005153	AL3G20990	CP10_g42937_DN3_SP2_c.t1
OG0005154	AL3G21910	CP10_g43015_DN3_SP0_c.t1
OG0005155	AL3G23130	CP10_g43119_DN3_SP7_c.t1
OG0005156	AL3G23920	CP10_g43190_DN3_SP8_c.t1
OG0005157	nbis-gene-516	CP5_g1861_DN1_SP0_c.t1
OG0005157	AL4G23360	CP9_g28866_DN3_SP0_c.t1, CP9_g28867_DN3_SP0_c.t1
OG0005158	AL3G24950	CP10_g43278_DN3_SP8_c.t1
OG0005159	AL3G25530	CP10_g43323_DN3_SP8_c.t1
OG0005161	AL3G27270	CP10_g43462_DN3_SP0_c.t1
OG0005162	AL3G27380	CP10_g43470_DN3_SP0_c.t1
OG0005163	AL3G27560	CP10_g43484_DN3_SP6_c.t1
OG0005164	AL3G28160	CP12_g29892_DN2_SP8_c.t1
OG0005165	AL3G28920	CP12_g29975_DN3_SP1_c.t1
OG0005166	AL3G29320	CP12_g30003_DN3_SP5_c.t1
OG0005167	AL3G29690	CP12_g30022_DN3_SP2_c.t1
OG0005168	AL3G32190	CP12_g30221_DN3_SP6_c.t1
OG0005169	AL3G32420	CP12_g30243_DN3_SP0_c.t1
OG0005170	AL3G32480	CP12_g30249_DN3_SP8_c.t1
OG0005171	AL3G32690	CP12_g30269_DN3_SP3_c.t1
OG0005172	AL3G32660	CP12_g30266_DN3_SP6_c.t1
OG0005174	AL3G34660	CP12_g30429_DN3_SP8_c.t1
OG0005175	AL3G34670	CP12_g30430_DN3_SP0_c.t1
OG0005176	AL3G35180	CP12_g30467_DN3_SP8_c.t1
OG0005177	AL8G19830	CP13_g19234_DN3_SP0_c.t1
OG0005178	AL3G36960	CP12_g30629_DN3_SP0_c.t1
OG0005179	AL3G36870	CP12_g30621_DN3_SP6_c.t1
OG0005180	AL3G35730	CP12_g30523_DN3_SP8_c.t1
OG0005181	AL3G35310	CP12_g30481_DN3_SP0_c.t1
OG0005182	AL7G22030	CP5_g989_DN3_SP8_c.t1
OG0005183	AL7G22050	CP5_g991_DN3_SP0_c.t1
OG0005184	AL6G30280	CP8_g54447_DN3_SP0_c.t1
OG0005185	nbis-gene-1942, AL6G29790	CP8_g54487_DN1_SP0_c.t1
OG0005186	AL6G29720	CP8_g54492_DN3_SP0_c.t1
OG0005187	AL6G29700	CP8_g54494_DN3_SP0_c.t1
OG0005188	AL8G23260	CP2_g48688_DN3_SP7_c.t1
OG0005189	AL1G35940, AL8G23270	CP2_g48687_DN3_SP6_c.t1
OG0005190	AL8G21000	CP2_g48802_DN3_SP0_c.t1
OG0005191	AL3G48260	CP10_g43865_DN3_SP3_c.t1
OG0005192	AL5G33100	CP3_g14125_DN3_SP0_c.t1
OG0005194	AL5G32310	CP3_g14185_DN3_SP8_c.t1
OG0005197	AL1G11430	CP1_g36507_DN3_SP8_c.t1
OG0005198	AL1G13000, AL1G13540	CP1_g36682_DN3_SP0_c.t1, CP1_g36723_DN2_SP0_c.t1
OG0005199	AL1G13270	CP1_g36704_DN2_SP0_c.t1
OG0005200	AL1G14880	CP1_g36563_DN3_SP0_c.t1
OG0005202	AL1G15540	CP1_g36855_DN3_SP8_c.t1
OG0005203	AL1G16220	CP1_g36913_DN3_SP2_c.t1
OG0005204	AL1G16860	CP1_g36973_DN3_SP7_c.t1
OG0005206	AL1G17830	CP1_g37046_DN3_SP1_c.t1
OG0005207	AL1G18560	CP1_g37097_DN3_SP0_c.t1
OG0005208	AL1G18890	CP1_g37127_DN3_SP8_c.t1
OG0005209	nbis-gene-61	CP1_g37280_DN3_SP5_c.t1
OG0005210	AL1G19820	CP1_g37212_DN3_SP8_c.t1
OG0005211	AL1G20810	CP1_g37297_DN3_SP8_c.t1
OG0005212	AL1G21400	CP1_g37352_DN1_SP0_c.t1
OG0005214	AL1G21490	CP1_g37361_DN3_SP8_c.t1
OG0005216	AL1G23050	CP1_g37488_DN3_SP4_c.t1
OG0005217	AL1G23320	CP1_g37515_DN3_SP0_c.t1
OG0005218	AL1G23390	CP1_g37520_DN3_SP0_c.t1
OG0005219	AL1G23650	CP1_g37536_DN3_SP4_c.t1
OG0005220	AL2G12620	CP1_g37558_DN3_SP4_c.t1, CP2_g48976_DN3_SP8_c.t1
OG0005221	AL1G24170	CP1_g37569_DN3_SP8_c.t1
OG0005222	AL2G12130, AL2G12030	CP10_g43864_DN3_SP0_c.t1, CP2_g48950_DN3_SP0_c.t1, CP1_g37580_DN3_SP0_c.t1
OG0005224	AL1G25110	CP1_g37637_DN2_SP0_c.t1
OG0005225	AL1G26800	CP1_g37787_DN3_SP0_c.t1, CP7_g46428_DN3_SP0_c.t1
OG0005226	AL1G27130	CP1_g37813_DN3_SP8_c.t1
OG0005227	AL1G27470	CP7_g46193_DN3_SP8_c.t1
OG0005228	AL1G28040	CP7_g46145_DN3_SP8_c.t1
OG0005229	AL1G28560, AL7G50440, AL1G18280	CP7_g46101_DN3_SP7_c.t1
OG0005230	AL1G28930	CP7_g46072_DN3_SP7_c.t1
OG0005231	AL1G28960	CP7_g46070_DN3_SP0_c.t1
OG0005232	AL1G29110	CP7_g46053_DN2_SP8_c.t1
OG0005233	AL1G29340	CP7_g46034_DN3_SP8_c.t1
OG0005234	AL3G43410	CP6_g8585_DN1_SP0_c.t1, CP6_g8557_DN2_SP0_c.t1, CP6_g8561_DN3_SP0_c.t1, CP6_g8584_DN2_SP0_c.t1
OG0005235	AL1G30340	CP13_g19688_DN3_SP0_c.t1, CP7_g45952_DN3_SP7_c.t1
OG0005236	AL1G31230	CP18_g12089_DN3_SP0_c.t1, CP7_g45878_DN3_SP7_c.t1, CP6_g8925_DN3_SP0_c.t1, CP18_g12088_DN3_SP0_c.t1
OG0005237	AL1G31680	CP7_g45846_DN3_SP8_c.t1
OG0005238	AL1G31760	CP7_g45839_DN3_SP2_c.t1
OG0005239	AL1G31940	CP7_g45820_DN3_SP8_c.t1
OG0005240	AL1G32580	CP7_g45777_DN3_SP8_c.t1
OG0005241	AL1G33060	CP7_g45739_DN3_SP3_c.t1
OG0005242	AL1G33400	CP7_g45720_DN2_SP0_c.t1
OG0005243	AL2G37310	CP9_g29356_DN3_SP1_c.t1
OG0005244	AL2G31090	CP9_g28768_DN3_SP0_c.t1
OG0005245	AL2G30780, AL2G30790	CP9_g28744_DN3_SP0_c.t1
OG0005246	nbis-gene-1695	CP1_g38480_DN2_SP0_c.t1
OG0005247	AL2G14730	CP2_g49123_DN3_SP2_c.t1
OG0005248	AL2G15180	CP2_g49160_DN3_SP0_c.t1
OG0005249	AL2G15600	CP2_g49215_DN3_SP8_c.t1
OG0005250	AL3G33730	CP12_g30349_DN3_SP8_c.t1
OG0005251	AL2G16860	CP2_g49340_DN3_SP2_c.t1
OG0005252	AL8G11780	CP13_g19846_DN3_SP8_c.t1
OG0005253	AL8G10340	CP13_g19732_DN3_SP6_c.t1
OG0005254	AL8G10280	CP13_g19726_DN3_SP3_c.t1
OG0005255	AL6G48760	CP11_g31907_DN3_SP1_c.t1, CP11_g31908_DN3_SP5_c.t1
OG0005256	AL6G48690	CP11_g31901_DN3_SP3_c.t1
OG0005257	AL7G22630	CP5_g1040_DN3_SP0_c.t1
OG0005258	AL7G22380	CP5_g1021_DN2_SP0_c.t1
OG0005259	nbis-gene-1173, AL7G38860	CP6_g7227_DN2_SP1_c.t1
OG0005260	AL1G54840	CP1_g38308_DN3_SP1_c.t1
OG0005261	AL4G12010	CP16_g54880_DN3_SP1_c.t1
OG0005262	AL7G12750	CP5_g221_DN3_SP2_c.t1
OG0005263	AL7G12930	CP5_g237_DN3_SP7_c.t1
OG0005264	AL7G13240	CP5_g256_DN3_SP6_c.t1
OG0005265	AL7G13770	CP5_g300_DN3_SP4_c.t1
OG0005266	AL7G15690	CP5_g463_DN3_SP0_c.t1
OG0005267	AL7G15940	CP5_g486_DN3_SP5_c.t1
OG0005268	AL7G16620	CP5_g548_DN3_SP0_c.t1
OG0005269	AL7G16770	CP5_g560_DN3_SP8_c.t1
OG0005270	AL7G16880	CP5_g568_DN3_SP0_c.t1
OG0005274	AL7G19010	CP5_g735_DN3_SP1_c.t1
OG0005275	AL7G18990	CP5_g733_DN3_SP8_c.t1
OG0005276	AL7G18860	CP5_g723_DN1_SP0_c.t1
OG0005277	AL7G18630	CP5_g707_DN2_SP0_c.t1
OG0005278	AL7G19710	CP5_g788_DN3_SP8_c.t1
OG0005280	AL7G20140	CP5_g817_DN3_SP4_c.t1
OG0005281	AL7G20230	CP16_g55189_DN3_SP0_c.t1
OG0005282	AL343U10020	CP5_g843_DN3_SP0_c.t1
OG0005283	AL7G20480	CP5_g845_DN3_SP5_c.t1
OG0005284	AL7G21130	CP5_g903_DN3_SP8_c.t1
OG0005285	AL7G21360	CP5_g922_DN3_SP3_c.t1
OG0005286	AL7G21370	CP5_g923_DN3_SP0_c.t1
OG0005287	AL3G38720	CP12_g30759_DN3_SP0_c.t1
OG0005289	AL2G31650	CP9_g28821_DN2_SP4_c.t1
OG0005290	AL2G31570	CP9_g28815_DN3_SP5_c.t1
OG0005291	AL1G37150	CP7_g45446_DN1_SP0_c.t1
OG0005292	AL1G38330	CP7_g44568_DN3_SP0_c.t1
OG0005293	AL1G38600	CP7_g45332_DN3_SP8_c.t1
OG0005294	AL1G38740	CP7_g45324_DN3_SP8_c.t1
OG0005295	AL7G27150	CP19_g18053_DN3_SP8_c.t1
OG0005296	AL1G40290	CP7_g45194_DN3_SP0_c.t1
OG0005297	AL6G50890	CP11_g32084_DN3_SP0_c.t1
OG0005298	AL6G51700	CP11_g32156_DN3_SP2_c.t1
OG0005299	AL6G51760	CP8_g54523_DN2_SP0_c.t1
OG0005300	AL6G52630	CP8_g54551_DN3_SP8_c.t1
OG0005301	AL6G52700	CP8_g54609_DN3_SP0_c.t1
OG0005302	AL6G52740	CP8_g54613_DN3_SP8_c.t1, CP3_g14444_DN2_SP0_c.t1
OG0005303	AL6G53020	CP8_g54640_DN3_SP0_c.t1
OG0005304	AL7G24690	CP5_g1206_DN2_SP0_c.t1
OG0005305	AL5G13680	CP13_g19469_DN3_SP8_c.t1
OG0005306	AL7G24300	CP5_g1172_DN3_SP5_c.t1
OG0005307	AL5G13780	CP13_g19461_DN3_SP8_c.t1
OG0005308	AL5G14100	CP20_g3827_DN2_SP0_c.t1, CP13_g19450_DN2_SP0_c.t1
OG0005309	AL2G35700	CP9_g29213_DN2_SP0_c.t1
OG0005309	AL1G32690	CP7_g45767_DN1_SP0_c.t1
OG0005310	AL1G38360	CP7_g45358_DN3_SP6_c.t1
OG0005311	AL1G40350, AL2G26610	CP7_g45188_DN3_SP0_c.t1
OG0005312	AL1G40830	CP7_g45141_DN3_SP0_c.t1
OG0005314	AL1G51530	CP1_g40386_DN2_SP0_c.t1
OG0005315	AL4G25080, AL1G56120	CP1_g38183_DN3_SP0_c.t1
OG0005316	AL2G13180	CP2_g49012_DN1_SP0_c.t1, CP13_g20427_DN3_SP0_c.t1, CP2_g49023_DN3_SP0_c.t1
OG0005319	AL3G12960	CP10_g42330_DN3_SP8_c.t1
OG0005320	AL3G46730	CP17_g5090_DN3_SP1_c.t1
OG0005322	AL3G51930	CP10_g43654_DN3_SP2_c.t1
OG0005322	AL3G51950	CP10_g43653_DN3_SP1_c.t1
OG0005323	AL1G47640	CP6_g9753_DN1_SP0_c.t1, CP23_g21855_DN1_SP0_c.t1, CP21_g11027_DN2_SP0_c.t1, CP15_g34851_DN1_SP0_c.t1
OG0005324	AL7G51220	CP5_g1556_DN3_SP0_c.t1
OG0005325	AL5G30190	CP3_g14370_DN3_SP3_c.t1
OG0005327	AL6G34920	CP2_g48291_DN3_SP0_c.t1
OG0005329	AL7G35780	CP6_g6961_DN2_SP0_c.t1
OG0005332	AL8G21370	CP2_g48779_DN3_SP5_c.t1
OG0005346	AL7G21750	CP5_g961_DN1_SP0_c.t1
OG0005347	AL4G43530	CP4_g24276_DN3_SP0_c.t1, CP4_g24277_DN3_SP2_c.t1
OG0005349	AL7G21480	CP5_g931_DN3_SP5_c.t1
OG0005350	AL7G21410	CP5_g925_DN3_SP7_c.t1
OG0005351	AL5G25930, AL4G20270	CP3_g14715_DN2_SP0_c.t1
OG0005352	AL8G29820	CP8_g53416_DN3_SP0_c.t1
OG0005353	AL5G10060	CP13_g19702_DN3_SP7_c.t1
OG0005354	AL5G10790	CP13_g19644_DN3_SP8_c.t1
OG0005355	AL5G11290	CP13_g19599_DN3_SP8_c.t1
OG0005356	AL5G11080	CP13_g19613_DN3_SP8_c.t1
OG0005357	AL5G11730	CP13_g19572_DN3_SP8_c.t1
OG0005358	AL6G29090	CP11_g32175_DN3_SP7_c.t1, CP10_g42374_DN3_SP0_c.t1
OG0005360	AL6G28910	CP11_g32191_DN3_SP7_c.t1
OG0005361	AL6G28850	CP11_g32197_DN3_SP7_c.t1
OG0005362	AL5G14640	CP13_g19409_DN3_SP8_c.t1
OG0005365	AL6G28650	CP11_g32215_DN3_SP3_c.t1
OG0005366	AL6G27840	CP11_g32283_DN3_SP0_c.t1
OG0005367	AL6G27520	CP11_g32315_DN3_SP8_c.t1
OG0005368	AL6G27410	CP11_g32325_DN3_SP0_c.t1
OG0005369	AL6G21610	CP11_g32829_DN3_SP7_c.t1, CP19_g17940_DN3_SP0_c.t1
OG0005370	AL6G27140	CP11_g32347_DN2_SP0_c.t1
OG0005371	AL6G26910	CP11_g32369_DN3_SP3_c.t1
OG0005373	AL6G26030, AL6G26010	CP11_g32451_DN3_SP1_c.t1
OG0005374	AL6G25950	CP11_g32456_DN3_SP3_c.t1
OG0005375	AL6G25590	CP11_g32487_DN3_SP5_c.t1
OG0005376	AL6G25340	CP11_g32509_DN3_SP3_c.t1
OG0005377	AL6G25270	CP11_g32514_DN3_SP8_c.t1
OG0005378	AL6G25170	CP11_g32523_DN3_SP0_c.t1
OG0005379	AL6G25080	CP11_g32530_DN3_SP2_c.t1
OG0005380	AL6G24850	CP11_g32550_DN3_SP8_c.t1
OG0005381	AL6G24730	CP11_g32561_DN2_SP0_c.t1
OG0005382	AL6G23770	CP11_g32649_DN3_SP4_c.t1
OG0005383	AL6G23610	CP11_g32664_DN3_SP8_c.t1
OG0005384	AL6G23390	CP11_g32681_DN3_SP7_c.t1
OG0005385	AL6G23170	CP11_g32696_DN3_SP8_c.t1
OG0005386	AL6G22870	CP11_g32725_DN3_SP3_c.t1
OG0005387	AL6G22750	CP11_g32733_DN2_SP0_c.t1
OG0005388	AL6G20870	CP11_g32894_DN3_SP1_c.t1, CP8_g53781_DN1_SP0_c.t1
OG0005389	AL6G20780	CP11_g32901_DN3_SP2_c.t1
OG0005391	AL7G29050	CP19_g18229_DN3_SP5_c.t1
OG0005392	AL6G18680	CP11_g33066_DN3_SP7_c.t1
OG0005393	AL6G18510	CP11_g33078_DN3_SP1_c.t1
OG0005394	AL6G18470	CP11_g33083_DN3_SP8_c.t1, CP8_g54089_DN3_SP0_c.t1
OG0005395	AL7G28110	CP19_g18144_DN3_SP0_c.t1
OG0005396	AL4G20470	CP4_g26463_DN3_SP8_c.t1
OG0005397	AL4G20920	CP4_g26312_DN3_SP5_c.t1
OG0005398	AL163U10020, AL4G26350	CP4_g25636_DN3_SP0_c.t1
OG0005399	AL4G26750	CP4_g25599_DN1_SP8_c.t1
OG0005400	AL4G26900	CP4_g25586_DN3_SP8_c.t1
OG0005401	AL4G27340	CP4_g25551_DN2_SP0_c.t1
OG0005402	AL4G28150	CP4_g25488_DN3_SP2_c.t1
OG0005403	AL4G28160	CP4_g25487_DN3_SP8_c.t1
OG0005404	AL4G28190	CP4_g25484_DN3_SP0_c.t1
OG0005405	AL4G28200	CP4_g25483_DN3_SP7_c.t1
OG0005406	AL4G28720	CP4_g25437_DN3_SP0_c.t1
OG0005407	AL4G29140	CP4_g25401_DN3_SP8_c.t1
OG0005408	AL8G16730	CP13_g20270_DN1_SP0_c.t1, CP13_g20269_DN2_SP0_c.t1
OG0005409	AL8G16150	CP13_g20217_DN3_SP5_c.t1
OG0005410	AL8G16080	CP13_g20211_DN3_SP0_c.t1
OG0005411	AL1G13480	CP1_g36686_DN3_SP7_c.t1
OG0005412	AL7G27890	CP19_g18121_DN3_SP0_c.t1
OG0005413	AL7G27880	CP19_g18120_DN3_SP0_c.t1
OG0005414	AL7G27550	CP19_g18089_DN3_SP8_c.t1
OG0005415	AL7G27480	CP19_g18083_DN3_SP0_c.t1
OG0005416	AL7G29130	CP19_g18237_DN3_SP8_c.t1
OG0005417	AL1G53550	CP1_g38465_DN3_SP8_c.t1
OG0005418	AL1G53410	CP1_g38473_DN3_SP4_c.t1
OG0005419	AL8G18060	CP13_g20467_DN3_SP8_c.t1
OG0005420	AL1G41310	CP7_g45105_DN3_SP3_c.t1
OG0005421	AL1G41340	CP7_g45101_DN3_SP0_c.t1
OG0005422	AL1G41460	CP7_g45092_DN2_SP8_c.t1
OG0005423	AL1G41560	CP7_g45088_DN3_SP0_c.t1
OG0005424	AL1G41820	CP7_g45065_DN2_SP0_c.t1
OG0005425	AL1G41830	CP7_g45064_DN2_SP0_c.t1
OG0005427	AL1G42000	CP7_g45052_DN3_SP6_c.t1
OG0005428	AL1G42050	CP7_g45045_DN3_SP1_c.t1
OG0005429	AL1G42940	CP7_g44992_DN3_SP0_c.t1
OG0005430	AL1G43130	CP7_g44980_DN3_SP5_c.t1
OG0005431	AL1G43170	CP7_g44974_DN3_SP0_c.t1
OG0005432	AL1G45800	CP7_g44739_DN3_SP8_c.t1
OG0005434	AL1G46330	CP7_g44679_DN3_SP8_c.t1
OG0005435	AL5G12430	CP13_g19545_DN3_SP0_c.t1
OG0005436	AL5G13040	CP13_g19513_DN3_SP0_c.t1
OG0005437	AL5G13470	CP13_g19487_DN3_SP7_c.t1
OG0005438	AL8G44770	CP2_g47594_DN3_SP2_c.t1
OG0005439	AL8G43860	CP2_g47678_DN3_SP0_c.t1
OG0005440	AL8G43700	CP2_g47693_DN3_SP6_c.t1
OG0005441	AL8G43250	CP2_g47729_DN3_SP5_c.t1
OG0005442	AL8G42990	CP2_g47753_DN3_SP2_c.t1
OG0005443	AL8G42870	CP2_g47766_DN3_SP0_c.t1
OG0005444	AL8G42420	CP2_g47804_DN2_SP0_c.t1
OG0005445	AL8G42210	CP2_g47822_DN1_SP0_c.t1
OG0005446	AL8G42150	CP2_g47828_DN3_SP8_c.t1
OG0005447	AL8G42140	CP2_g47829_DN3_SP0_c.t1
OG0005448	AL8G41940	CP2_g47844_DN3_SP0_c.t1
OG0005449	AL8G41920	CP2_g47846_DN3_SP8_c.t1
OG0005450	AL8G41590, AL8G41560	CP2_g47879_DN3_SP1_c.t1
OG0005451	AL8G40600	CP2_g47957_DN3_SP0_c.t1, CP1_g38251_DN1_SP0_c.t1
OG0005452	AL8G40550	CP2_g47962_DN3_SP8_c.t1
OG0005453	AL8G40120, AL8G40090	CP13_g20499_DN3_SP0_c.t1
OG0005454	AL8G39900	CP2_g48019_DN3_SP8_c.t1
OG0005455	AL8G39650	CP2_g48037_DN3_SP8_c.t1
OG0005456	AL8G39390	CP2_g48054_DN3_SP8_c.t1
OG0005457	AL8G39360	CP2_g48057_DN3_SP8_c.t1
OG0005458	AL8G39100	CP2_g48075_DN3_SP8_c.t1
OG0005459	AL8G38970	CP2_g48088_DN3_SP2_c.t1
OG0005460	AL8G38910	CP2_g48092_DN3_SP6_c.t1
OG0005461	AL8G38770	CP2_g48104_DN3_SP7_c.t1
OG0005462	AL8G38730	CP2_g48107_DN3_SP8_c.t1
OG0005464	AL8G38110	CP2_g48161_DN3_SP8_c.t1
OG0005466	AL6G35090	CP2_g48305_DN3_SP1_c.t1
OG0005467	AL4G13930	CP16_g55036_DN3_SP8_c.t1, CP2_g48306_DN3_SP1_c.t1
OG0005468	AL6G35180	CP2_g48309_DN3_SP7_c.t1
OG0005469	AL4G34620	CP4_g24960_DN3_SP6_c.t1
OG0005470	AL6G35280	CP2_g48317_DN3_SP0_c.t1
OG0005472	AL6G36850	CP2_g48427_DN3_SP8_c.t1
OG0005473	AL6G37080	CP2_g48443_DN3_SP3_c.t1
OG0005474	AL6G37710	CP2_g48484_DN3_SP2_c.t1
OG0005475	AL6G38190	CP2_g48515_DN3_SP3_c.t1
OG0005476	AL6G38200	CP2_g48516_DN2_SP0_c.t1
OG0005477	AL6G31280	CP8_g54356_DN3_SP8_c.t1
OG0005478	AL6G31490	CP8_g54327_DN3_SP0_c.t1
OG0005479	AL6G31510	CP8_g54326_DN2_SP0_c.t1
OG0005481	AL6G32200	CP8_g54260_DN3_SP0_c.t1
OG0005482	AL6G32320	CP8_g54247_DN1_SP0_c.t1
OG0005483	AL6G32350	CP8_g54244_DN3_SP5_c.t1
OG0005484	AL6G32750	CP5_g2148_DN3_SP0_c.t1, CP8_g54213_DN3_SP4_c.t1
OG0005485	AL6G32960	CP8_g54193_DN3_SP8_c.t1
OG0005486	AL6G33040	CP8_g54186_DN2_SP0_c.t1, CP3_g15524_DN2_SP0_c.t1
OG0005487	AL6G33350	CP8_g54165_DN3_SP8_c.t1
OG0005488	AL6G33480	CP8_g54152_DN3_SP0_c.t1
OG0005489	AL6G34030	CP8_g54113_DN2_SP0_c.t1
OG0005490	AL8G37390	CP8_g54102_DN3_SP0_c.t1
OG0005492	AL8G37210	CP5_g484_DN3_SP2_c.t1, CP8_g54084_DN3_SP8_c.t1
OG0005493	AL8G36950	CP8_g54056_DN3_SP1_c.t1
OG0005494	AL8G36810	CP8_g54044_DN2_SP3_c.t1
OG0005495	AL8G36780	CP8_g54041_DN3_SP0_c.t1
OG0005496	AL8G36610	CP8_g54025_DN3_SP8_c.t1
OG0005497	AL8G36250	CP8_g53995_DN3_SP0_c.t1
OG0005498	AL8G35930	CP8_g53957_DN3_SP2_c.t1
OG0005499	AL8G35840	CP8_g53950_DN3_SP1_c.t1
OG0005500	AL8G35630	CP8_g53932_DN3_SP5_c.t1
OG0005501	AL8G35210, AL3G40310	CP8_g53894_DN3_SP0_c.t1
OG0005503	AL8G34820	CP8_g53859_DN3_SP0_c.t1
OG0005504	AL8G34620	CP8_g53843_DN3_SP0_c.t1
OG0005505	AL8G33710	CP8_g53763_DN2_SP0_c.t1
OG0005506	AL8G33460, AL675U10010	CP8_g53749_DN3_SP0_c.t1
OG0005507	AL8G33500, AL8G33440	CP8_g53747_DN3_SP7_c.t1
OG0005508	AL8G33360	CP8_g53735_DN3_SP0_c.t1
OG0005509	AL8G33280	CP8_g53729_DN3_SP8_c.t1
OG0005510	AL8G32990	CP8_g53702_DN3_SP8_c.t1
OG0005512	AL8G32230	CP8_g53642_DN3_SP1_c.t1
OG0005512	AL1G46450	CP8_g53638_DN3_SP2_c.t1
OG0005513	AL8G31880	CP8_g53610_DN3_SP0_c.t1
OG0005514	AL8G31890	CP8_g53611_DN3_SP0_c.t1
OG0005515	AL8G31290	CP8_g53556_DN3_SP0_c.t1
OG0005516	AL8G31250	CP8_g53552_DN2_SP0_c.t1
OG0005517	AL848U10010, AL8G31140	CP8_g53542_DN2_SP0_c.t1
OG0005518	AL8G30780	CP8_g53499_DN3_SP8_c.t1
OG0005519	AL8G30230	CP8_g53446_DN3_SP8_c.t1
OG0005520	AL8G30100	CP8_g53433_DN3_SP6_c.t1
OG0005521	AL5G29180	CP3_g14430_DN3_SP6_c.t1
OG0005522	AL6G50540	CP11_g32055_DN3_SP7_c.t1
OG0005524	AL6G50430	CP11_g32044_DN3_SP8_c.t1
OG0005525	AL6G50270	CP11_g32025_DN3_SP8_c.t1
OG0005526	AL6G17730	CP11_g33152_DN3_SP3_c.t1
OG0005527	AL6G17420	CP11_g33177_DN3_SP4_c.t1
OG0005528	AL6G16910	CP11_g33271_DN3_SP4_c.t1
OG0005530	AL6G16480	CP11_g33232_DN3_SP0_c.t1
OG0005531	AL6G16300	CP11_g33218_DN2_SP0_c.t1
OG0005533	AL9U11390, AL7G51750	CP6_g9309_DN3_SP8_c.t1
OG0005534	AL6G14400	CP11_g33421_DN3_SP5_c.t1
OG0005535	AL6G14230	CP11_g33431_DN3_SP4_c.t1
OG0005537	AL6G13740	CP11_g33480_DN3_SP6_c.t1
OG0005538	nbis-gene-1447	CP11_g33530_DN3_SP0_c.t1
OG0005538	AL6G13110	CP11_g33528_DN3_SP0_c.t1
OG0005539	AL6G12660	CP11_g33560_DN3_SP7_c.t1
OG0005540	AL6G12070	CP11_g33599_DN3_SP6_c.t1
OG0005541	AL6G11810	CP11_g33623_DN3_SP0_c.t1
OG0005542	AL6G11520	CP11_g33648_DN3_SP7_c.t1
OG0005544	AL6G11240	CP11_g33671_DN3_SP6_c.t1
