Orthogroup	Arabidopsis_lyrata_Rawat	Noccaea_praecox
OG0003051	AL7G28380	Np005G2816200
OG0003052	AL7G10660	Np005G2606400
OG0003054	AL7G33560, AL7G33140	Np002G1130800, Np005G3183900, Np005G3183800
OG0003055	AL6G30530	Np003G1470000
OG0003056	AL6G30790	Np003G1472600
OG0003057	nbis-gene-1581	Np001G0140600
OG0003058	AL3G14990	Np007G4200000
OG0003058	AL6G40460	Np001G0156000
OG0003059	AL4G47080, AL8G25140	Np006G3211900
OG0003061	AL4G42750	Np006G3263300
OG0003062	AL4G42730	Np006G3263800
OG0003063	AL4G40040	Np004G2255900, Np006G3297200
OG0003064	AL6G40880, AL3G15610	Np007G4192500
OG0003064	AL6G39600	Np001G0150600
OG0003065	AL1G19550	Np007G4186600
OG0003067	AL8G23200	Np001G0163700
OG0003069	AL3G22420, AL3G22410	Np001G0190400, Np007G4111200
OG0003071	AL2G26120	Np002G0815400
OG0003071	AL3G28680	Np007G3902800
OG0003072	AL3G31180	Np007G3935900
OG0003073	AL1G55480	Np004G1990500
OG0003074	AL7G46700	Np005G3125300
OG0003074	AL2G24290	Np002G0947600
OG0003075	AL6G30220	Np003G1467300, Np003G1467200
OG0003076	AL1G10590	Np004G2593900
OG0003077	AL1G10740	Np004G2592300
OG0003077	nbis-gene-2153	Np005G3123000
OG0003078	AL1G12160	Np004G2576700
OG0003079	AL1G12880	Np004G2570600
OG0003080	AL1G16400	Np004G2533600
OG0003080	AL4G26010	Np006G3487700, Np006G3542500
OG0003081	AL2G15960	Np002G1164300
OG0003081	AL1G21790	Np004G2477800, Np003G1703900
OG0003082	AL5G10700	Np001G0270500
OG0003083	AL1G27040	Np004G2414300
OG0003084	AL1G27580	Np004G2408600
OG0003085	AL1G30940	Np004G2372800
OG0003085	AL2G33890	Np002G0798300
OG0003086	AL2G36280	Np002G0768100
OG0003087	AL1G33670	Np004G2348000
OG0003088	AL1G33700	Np004G2347800, Np004G2347700
OG0003089	AL1G34200	Np004G1961700
OG0003089	nbis-gene-1282, AL5G21570	Np004G2342600
OG0003092	AL8G15050	Np001G0393900
OG0003093	AL7G14560	Np005G2681700
OG0003094	AL7G16300	Np005G2655400
OG0003094	AL7G16290	Np005G2655500
OG0003095	AL6G50970	Np003G1869800
OG0003095	AL7G16310	Np005G2655200
OG0003096	AL7G19810	Np004G1999500
OG0003097	AL2G28840	Np002G0865600
OG0003097	AL1G38710	Np004G2270000
OG0003098	AL6G51930	Np003G1880000
OG0003100	AL9U11480, AL2G19900, AL2G22230, AL6G41900, AL4G20700, AL7G11630, AL5G12730, AL8G21940, AL1G50720	Np002G1106600, Np007G3931500, Np005G3095900, Np002G0972300, Np003G1627100
OG0003101	AL3G51410, AL3G51420, AL3G51400	Np007G3748300
OG0003102	AL4G14100	Np006G3664300
OG0003103	nbis-gene-14	Np006G3600900
OG0003104	AL8G38090	Np001G0092500
OG0003104	AL4G25440	Np006G3534600, Np006G3535100, Np006G3534800, Np006G3535600, Np006G3472600, Np006G3472400, Np006G3534900
OG0003106	nbis-gene-1091	Np006G3380800
OG0003116	AL4G13950	Np006G3666200
OG0003116	AL7G21660	Np005G2732400
OG0003117	AL6G29010	Np003G1452900
OG0003118	AL6G26850	Np003G1429800
OG0003118	AL3G11810	Np007G4233700, Np002G1225000
OG0003119	AL6G25710	Np003G1418200
OG0003120	AL8G42830	Np001G0032600
OG0003121	AL4G28370, AL4G28380	Np006G3575000
OG0003122	nbis-gene-1281, AL7G27940	Np005G2811000
OG0003123	AL1G53870	Np004G2006600
OG0003123	AL7G21020	Np005G2724200
OG0003124	AL4G29920	Np006G3429900
OG0003124	AL1G42740	Np004G2117900
OG0003125	AL1G20850	Np004G2487200
OG0003126	AL1G45780	Np004G2164500
OG0003127	AL5G30790	Np001G0521600
OG0003128	AL7G45920	Np005G3113900
OG0003129	AL8G40650	Np001G0057000
OG0003130	AL8G40060, AL3G51100	Np001G0066500
OG0003131	AL6G17750	Np003G1334000
OG0003131	AL653U10010	Np001G0088500
OG0003132	AL6G35410	Np001G0112000
OG0003134	AL3G36600	Np007G3830400
OG0003135	AL132U10020	Np003G1887700
OG0003136	AL6G33530	Np003G1506300
OG0003136	AL6G33550	Np003G1506500
OG0003138	AL271U10030, AL8G26690	Np003G1660900
OG0003139	AL7G27120	Np005G2800000
OG0003140	AL264U10030, AL1G35210, AL1G35230	Np004G2329500
OG0003141	AL3G29990	Np007G3918500, Np004G1933500
OG0003142	AL1G12240	Np004G2576100
OG0003143	AL6G50530	Np003G1865600
OG0003144	AL5G36340, AL5G36320	Np004G2117200
OG0003146	AL6G14090	Np003G1290600
OG0003148	AL2G11720	Np002G1226100
OG0003149	AL2G41630, AL2G41620	Np002G0702400
OG0003150	AL2G41220	Np002G0707100
OG0003150	AL1G27610	Np004G2408200
OG0003151	AL2G40110, AL1G28460	Np004G2399500
OG0003152	AL1G28480	Np004G2399300
OG0003153	AL2G39260	Np002G0729100
OG0003154	AL1G34250	Np004G2342200
OG0003155	AL2G36920	Np002G0758200
OG0003156	AL5G14600	Np004G2354400
OG0003157	AL1G32220	Np004G2360900
OG0003158	AL3G27340	Np007G4047900
OG0003158	AL1G61660	Np004G1933000
OG0003159	AL4G32190	Np006G3396100
OG0003160	AL4G32540, AL2G25230	Np006G3392000
OG0003161	AL6G19590	Np009G4327300, Np006G3447200, Np006G3443500
OG0003161	AL5G24010	Np001G0451300, Np006G3443700, Np006G3441100
OG0003163	AL7G41230	Np005G3044300
OG0003163	AL3G37140	Np007G3836500
OG0003164	AL3G35540	Np007G3815100
OG0003164	AL7G39790	Np005G3024500, Np001G0654000
OG0003165	AL2G33260	Np002G0810700
OG0003166	AL1G30630	Np004G2376500
OG0003166	AL2G33320	Np002G0810000
OG0003167	AL5G17370	Np001G0203100
OG0003168	nbis-gene-1943	Np005G3154800
OG0003168	AL5G19090	Np001G0190000
OG0003169	AL5G16990	Np001G0206300
OG0003172	AL2G22670, AL2G22650	Np002G0796300
OG0003173	AL6G44230, AL4G39300	Np006G3304300
OG0003175	AL8G17810, AL1G52820	Np001G0419900
OG0003176	AL7G37120	Np005G2945800
OG0003177	AL8G25540, AL8G25530	Np003G1844800
OG0003178	AL1G26390	Np004G2422300
OG0003179	AL7G38480	Np005G2997000
OG0003180	AL4G31190	Np006G3408500
OG0003181	AL8G45120, AL5G31360	Np001G0526400
OG0003182	AL5G42770	Np001G0662600
OG0003183	AL5G41860, AL4G42690	Np001G0650800
OG0003185	AL5G44650	Np001G0681800, Np001G0681900
OG0003186	AL5G23760	Np001G0511500
OG0003186	AL4G19030	Np006G3626100, Np006G3626200
OG0003188	AL5G37240	Np001G0599100
OG0003189	AL4G36540	Np006G3341200
OG0003189	AL5G36090	Np001G0584800
OG0003190	AL5G34650	Np001G0565300
OG0003190	AL4G34010	Np006G3371000
OG0003192	AL3G51020, AL6G43520	Np007G3751100, Np001G0215100
OG0003193	AL5G38050	Np001G0609400
OG0003194	AL100U10010, AL4G36520	Np006G3341400
OG0003195	AL4G13600	Np006G3668900
OG0003196	AL4G16380	Np006G3643900
OG0003197	AL6G46230	Np003G1811000
OG0003198	AL3G15730	Np007G4190500
OG0003199	AL7G24150	Np005G2764500
OG0003200	AL3G14750	Np007G4202400
OG0003200	AL6G40700	Np001G0157800
OG0003201	AL3G15720	Np007G4190800
OG0003201	AL6G39520	Np001G0149600
OG0003202	AL6G30310	Np003G1468100
OG0003202	AL3G17120	Np007G4173500, Np007G4173600
OG0003203	AL3G18500, AL3G18560	Np007G4158200
OG0003206	nbis-gene-1655, AL3G24510	Np007G4085100
OG0003207	nbis-gene-730	Np007G4057200
OG0003208	AL3G31960	Np007G3947200
OG0003210	AL7G53030	Np005G3127200
OG0003211	AL1G14420, AL1G21030	Np004G2555000
OG0003212	AL1G17260	Np004G2525000
OG0003213	AL1G18850, AL1G18840	Np004G2509200
OG0003214	AL2G16650	Np002G1155400
OG0003214	AL1G21350	Np004G2482000
OG0003215	AL1G24330	Np004G2448900
OG0003216	AL1G24840	Np006G3608400, Np004G2442200
OG0003217	AL5G11280, AL98U10010	Np001G0261700
OG0003218	AL1G29530	Np004G2388900
OG0003219	AL1G36120	Np004G2320200
OG0003220	AL2G31610	Np002G0831300
OG0003220	AL1G36180	Np004G2319100
OG0003221	AL1G36440	Np004G2312500
OG0003222	AL2G30840	Np002G0838900
OG0003222	AL1G36480	Np004G2312200
OG0003224	AL2G17270	Np002G1145600
OG0003224	AL2G17210	Np002G1146400
OG0003225	nbis-gene-1846	Np005G3014200
OG0003225	AL7G39240	Np005G3014900
OG0003226	AL1G54490	Np004G2001300
OG0003228	AL746U10010, AL7G17750	Np005G2639400
OG0003229	AL1G38980, AL1G50130	Np004G2266000
OG0003230	AL7G25090	Np005G2774800
OG0003231	AL5G13670	Np001G0240700
OG0003231	AL5G13530	Np001G0241000
OG0003232	AL6G47730, AL1G46490	Np004G2004000
OG0003233	AL7G14730, AL1G65990	Np005G2679800, Np001G0426900
OG0003236	AL4G12050	Np006G3688100, Np006G3687900
OG0003236	AL7G12540	Np005G2625400
OG0003237	AL7G51630	Np005G3142200
OG0003238	AL5G22900	Np002G1102700
OG0003238	AL8G20110	Np010G4351300, Np009G4326400, Np006G3466800, Np006G3447700, Np003G1718200, Np002G1027800, Np007G4013700, Np002G1020700, Np005G2970500, Np003G1686000, Np002G1027700, Np002G0965900, Np007G4014100, Np002G1020800, Np003G1685900, Np002G0965800, Np005G2973400, Np005G2973100, Np003G1693700, Np001G0306300, Np003G1689100, Np004G2240200, Np007G4013600, Np004G2240100, Np003G1709400, Np005G2970400
OG0003246	AL5G25610	Np002G0923300, Np001G0464100
OG0003247	AL5G25720	Np001G0465200
OG0003248	AL5G27420, AL5G27410	Np001G0480500
OG0003249	AL8G11800	Np001G0349400
OG0003250	AL6G25960	Np003G1420200
OG0003251	AL6G24700	Np003G1409200
OG0003252	AL6G22790	Np003G1388500
OG0003252	AL6G38140	Np001G0137600
OG0003253	AL7G35850, AL3G37850	Np004G2157900
OG0003254	AL8G42510	Np001G0036900
OG0003254	AL6G20740	Np003G1365300
OG0003255	AL6G20710	Np003G1365200
OG0003256	AL6G20630, AL6G20600	Np003G1364400
OG0003257	AL6G20070	Np003G1359000
OG0003258	AL8G41670	Np001G0046700
OG0003259	AL4G24480	Np006G3507900
OG0003259	AL1G51360, AL6G15610	Np003G1307200
OG0003261	AL4G25450	Np006G3535700, Np006G3472300
OG0003262	AL1G15450	Np004G2543600
OG0003263	AL1G56240, AL1G56150	Np004G1984000
OG0003264	AL4G28510, AL7G46580, AL7G46610, AL120U10020	Np007G4193000
OG0003265	AL7G50050	Np005G3200600
OG0003266	AL1G38520	Np004G2276700, Np002G0923900
OG0003267	AL1G44360	Np004G2138000
OG0003267	AL1G44340	Np004G2138200
OG0003268	AL8G38440, AL8G38480	Np001G0087700
OG0003269	AL6G19740	Np003G1354600
OG0003269	AL8G41330	Np001G0049700
OG0003270	AL8G37880	Np001G0094700
OG0003273	AL6G34090	Np003G1512100
OG0003274	AL7G14470, AL3G51610	Np005G2682500
OG0003275	AL3G24820, AL2G30990	Np007G4081000, Np006G3420100, Np007G4081500, Np007G4081300
OG0003276	AL8G34650, AL7G45810	Np003G1545100
OG0003277	AL8G31600	Np003G1585100
OG0003277	AL7G26350	Np005G2790900
OG0003278	nbis-gene-1334	Np001G0507400
OG0003279	AL5G29510, AL8G43350	Np001G0507200
OG0003280	AL6G12940, AL6G12510	Np003G1273700, Np001G0351000, Np002G1167100
OG0003281	AL1G23670	Np005G3078900, Np003G1262100
OG0003282	AL1G37060, AL1G31870	Np004G2305200, Np002G0848500
OG0003283	AL4G17320	Np004G2050000
OG0003283	AL1G51210	Np001G0071400
OG0003285	AL7G35260	Np005G2906500
OG0003286	AL7G34350	Np007G3927200, Np005G2893600
OG0003287	AL1G35730	Np002G0737200
OG0003289	AL3G36770	Np007G3832600
OG0003289	AL7G40970	Np005G3040100
OG0003290	AL3G36430	Np007G3828300
OG0003290	AL7G40810	Np005G3037300
OG0003291	AL2G11630	Np002G1227800
OG0003292	AL1G38750	Np004G2271400, Np004G2271800
OG0003295	AL7G36000	Np005G2918800
OG0003297	AL835U10030	Np001G0062100, Np001G0061900, Np001G0081700, Np003G1877300, Np001G0081300, Np001G0061700
OG0003298	AL7G34450	Np005G2896000, Np005G2895600
OG0003299	AL2G22290, AL8G25570	Np004G2173200
OG0003300	AL1G57840	Np004G1956500
OG0003301	AL8G45520	Np001G0002100
OG0003301	AL5G31810	Np001G0531400
OG0003302	AL4G45430	Np006G3231600
OG0003303	AL4G35890	Np006G3351500
OG0003303	AL5G35220	Np001G0572600
OG0003304	AL7G25610, AL7G25600	Np005G2783700
OG0003305	AL3G41250	Np007G3880200
OG0003306	AL3G41820	Np007G3884100
OG0003306	AL8G21020	Np001G0178600
OG0003307	AL1G40390, AL2G26540	Np002G0908900
OG0003308	AL3G53200	Np007G3741200
OG0003309	AL1G63250	Np004G1914000
OG0003310	AL1G52440	Np004G2025100
OG0003311	AL4G46800	Np006G3216200
OG0003311	AL4G46790	Np006G3216300, Np006G3213000
OG0003312	AL2G36230	Np002G0768600
OG0003313	AL7G16570	Np005G2651900
OG0003314	AL3G15480	Np007G4193500, Np002G0775800, Np001G0154500
OG0003316	AL6G30330	Np003G1468300
OG0003317	AL3G18450	Np007G4158700
OG0003317	AL8G21720	Np001G0172700
OG0003318	AL3G29360, AL3G27770	Np007G4042300
OG0003319	AL3G29790	Np007G3915600
OG0003319	AL7G39100	Np005G3013200
OG0003320	AL1G56520, AL1G56550	Np004G1982900, Np004G1982700
OG0003320	AL3G32270	Np007G3952100
OG0003321	AL7G24230, AL7G19320	Np005G2765500
OG0003322	AL7G51640	Np005G3142000
OG0003323	AL3G36500	Np007G3828500
OG0003324	AL7G22020	Np005G2740800
OG0003325	AL2G26690	Np002G0906600
OG0003325	AL8G23210	Np001G0163600
OG0003326	AL5G32230	Np001G0536200
OG0003327	AL6G52110	Np003G1888500
OG0003328	AL1G11110	Np004G2587700
OG0003330	AL1G17450	Np004G2522600
OG0003331	AL1G19170	Np004G2505300
OG0003332	AL1G26300	Np004G2423000
OG0003332	AL5G11930	Np001G0252100
OG0003333	AL1G28020	Np004G2404300
OG0003334	AL1G31910	Np004G2363200, Np004G2363100, Np004G2363300, Np004G2362900
OG0003335	AL1G33380	Np004G2350700
OG0003336	AL2G31030	Np002G0837500
OG0003337	AL2G30170	Np002G0846700
OG0003337	AL1G36860	Np004G2306800
OG0003338	AL1G38020, AL2G29300	Np002G0858700
OG0003339	AL8G44860	Np001G0009200
OG0003340	AL7G37400	Np005G2955700
OG0003341	AL6G47190	Np001G0393500
OG0003342	AL2G23110	Np002G0972000, Np005G3112800
OG0003343	AL7G22930, AL7G22920	Np005G2750600, Np005G2750800
OG0003344	AL4G12130	Np006G3646300, Np006G3687100
OG0003347	AL7G15550	Np005G2670100
OG0003348	AL7G15570, nbis-gene-2233	Np005G3073900
OG0003349	AL310U10010, AL7G17140	Np005G2644400
OG0003350	AL7G19510	Np005G2704800
OG0003351	AL2G31750, AL2G31740	Np002G0829700
OG0003356	AL1G41370	Np004G2106600
OG0003357	AL1G46390, AL1G51920, AL4G18070, AL2G29160, AL5G38960, AL5G38980, AL6G38900	Np007G4008400, Np006G3506100
OG0003361	AL8G27090, AL4G22300	Np001G0456600
OG0003364	nbis-gene-1218	Np001G0216200
OG0003365	AL4G19130, AL5G13820	Np003G1313400, Np003G1309200, Np003G1292900, Np003G1501100, Np003G1662500
OG0003372	AL5G27310	Np001G0479400
OG0003373	AL1G41430, AL1G41520	Np004G2108100, Np004G2107200
OG0003374	AL1G47090	Np004G2057100
OG0003375	AL8G25150	Np007G3976200
OG0003375	AL2G37760	Np002G0801700
OG0003376	AL7G44410	Np005G3101300
OG0003376	AL3G43370	Np007G3895100
OG0003377	AL6G27230	Np003G1434200
OG0003378	AL6G27120	Np003G1432700
OG0003379	AL7G48160	Np005G3191300
OG0003379	AL7G48170	Np005G3192000
OG0003381	AL6G23000	Np003G1390600, Np007G4093800
OG0003384	AL7G13160	Np005G2695600
OG0003385	AL6G18570	Np003G1343600
OG0003386	AL6G18110	Np003G1337700
OG0003387	AL8G24840	Np003G1724800
OG0003387	AL7G28260	Np005G2814600
OG0003388	AL8G24620	Np003G1728100
OG0003388	AL7G28310	Np005G2815200
OG0003389	AL4G27970, AL4G20060	Np004G2461500
OG0003390	AL4G25040	Np006G3525100
OG0003392	AL8G15900, AL8G15910	Np001G0403100, Np001G0402400
OG0003393	AL1G44680	Np004G2141300
OG0003394	AL1G44690	Np004G2141400
OG0003396	AL8G42060, AL6G20170	Np003G1360000
OG0003397	AL7G17940	Np005G2637600, Np001G0045800
OG0003398	AL8G40260	Np001G0064300
OG0003399	AL3G51140, AL8G39970	Np006G3656800
OG0003400	AL8G39880, AL5G27380	Np001G0068400
OG0003401	AL6G35300, AL6G35310	Np001G0111300
OG0003402	AL6G32480	Np003G1492500
OG0003403	AL6G33140, AL2G24610	Np007G3793900
OG0003404	AL5G26480	Np001G0470000
OG0003405	AL8G32490, AL2G30930, AL239U10010	Np003G1573000
OG0003408	AL6G14640	Np003G1296900, Np003G1297000
OG0003410	AL3G20470, AL6G11350	Np003G1262400
OG0003412	AL3G19840	Np007G4141500
OG0003412	AL6G10260	Np003G1251500
OG0003413	AL3G23980	Np007G4090700
OG0003414	AL2G39350	Np002G0728300
OG0003416	AL2G36660	Np002G0763500, Np002G0763600
OG0003417	AL1G63740	Np004G1907900, Np007G4077100
OG0003418	AL1G62330	Np004G1926100
OG0003419	AL1G61950, AL1G61940	Np004G1930100
OG0003420	AL4G32720	Np006G3388800, Np006G3388600
OG0003421	AL3G38530	Np007G3852100
OG0003421	AL7G42230	Np005G3061100
OG0003422	AL7G13570	Np005G2691100
OG0003423	AL2G33500, AL7G17070	Np003G1836300
OG0003424	AL5G18110	Np001G0198300
OG0003425	AL1G38970	Np004G2266100
OG0003426	AL8G12270, AL7G35990	Np001G0359100
OG0003427	AL1G59730	Np004G1952200
OG0003428	AL1G59770	Np004G1952000, Np004G1952100
OG0003428	AL3G35370	Np007G3812900
OG0003429	AL1G61250	Np004G1938400
OG0003429	AL3G53880	Np007G3716700
OG0003430	nbis-gene-1251	Np001G0192400
OG0003431	AL7G35570, AL7G35560	Np005G2911400
OG0003432	AL7G35690	Np005G2913900
OG0003432	AL5G33410	Np001G0548000
OG0003433	AL5G30890	Np001G0522600, Np001G0522200, Np001G0522900, Np001G0522500, Np001G0523000
OG0003434	AL8G25630, AL8G25670	Np003G1845300
OG0003435	AL8G25510	Np003G1844600
OG0003438	AL7G33430	Np005G2882600
OG0003439	AL3G22350, AL4G14330	Np001G0113100, Np007G4112000
OG0003440	AL7G31970	Np005G2863600
OG0003441	AL7G44820, AL1G49060	Np002G1056500
OG0003442	AL4G43550	Np001G0656000
OG0003443	AL4G41200, AL5G40420	Np001G0636000
OG0003444	AL4G39500	Np006G3301800
OG0003446	AL4G37970	Np006G3319900
OG0003447	AL3G42760	Np007G3890700
OG0003447	AL5G33790	Np001G0552800
OG0003448	AL3G39820, AL4G17820	Np007G3868900, Np001G0313500
OG0003449	AL7G14320	Np005G2683900, Np007G3744000, Np005G3141800
OG0003450	AL4G11920	Np006G3689700
OG0003451	AL3G54010	Np007G3716000, Np006G3232600
OG0003452	AL6G43400	Np003G1774200
OG0003453	AL5G30070, AL6G40800, AL4G46990	Np006G3213200, Np005G3062200
OG0003454	AL4G46930, AL3G49500	Np001G0129400, Np003G1780700, Np006G3214300
OG0003455	AL4G44960	Np006G3236800
OG0003456	AL4G43870, AL364U10030	Np006G3252700
OG0003457	AL4G42820	Np006G3262400
OG0003458	AL4G42780	Np006G3262900
OG0003459	AL3G17060	Np007G4173900
OG0003461	AL3G17740	Np007G4166900
OG0003462	AL3G20090, AL3G20300	Np007G4123700, Np007G4138200
OG0003463	AL5G11970	Np007G4103300
OG0003464	AL3G23520	Np007G4096600
OG0003465	AL3G27280, AL3G25540	Np007G4072700
OG0003466	AL3G25750, AL3G25760	Np007G4068200
OG0003467	AL3G28520	Np007G3900900
OG0003468	AL7G28870	Np005G2824500
OG0003469	AL7G21230	Np005G2726800
OG0003469	AL7G50520	Np005G2741400
OG0003470	AL1G19360	Np004G2503100
OG0003471	AL1G18400, AL1G18390	Np004G2513700
OG0003472	AL1G20040	Np004G2496700
OG0003473	AL1G20580	Np004G2490100
OG0003474	AL1G20910	Np004G2486700
OG0003474	AL2G17490	Np002G1142500
OG0003475	AL2G12700	Np002G1212200
OG0003475	AL1G23810	Np004G2454000
OG0003476	AL1G24550	Np004G2445800
OG0003476	AL5G15480	Np001G0222900
OG0003477	AL1G48800	Np004G2418900
OG0003478	AL2G16480	Np002G1157400, Np003G1714800
OG0003479	AL7G49920	Np005G3167100
OG0003481	AL8G11080, AL7G37540	Np001G0326700
OG0003482	AL3G53130	Np007G3918900
OG0003482	AL7G38810	Np005G3008200
OG0003483	AL355U10020, nbis-gene-1167, AL4G45560	Np001G0207900
OG0003484	AL7G10290	Np005G2602300
OG0003485	AL7G13210	Np005G2695100
OG0003486	AL7G15290	Np005G2673200
OG0003487	AL3G52540	Np007G3774100
OG0003488	AL4G14490	Np006G3660800
OG0003490	nbis-gene-656, AL1G36810	Np007G4201600
OG0003490	nbis-gene-1642, nbis-gene-1641	Np003G1755000
OG0003491	AL2G28810, AL1G38730	Np002G0866700
OG0003494	AL1G63660	Np004G1908600
OG0003497	AL2G25780, AL2G25790, AL2G26510	Np004G2033300
OG0003498	AL6G52880	Np009G4320600
OG0003504	AL3G38170	Np007G3847600
OG0003512	AL4G19430	Np006G3623700
OG0003512	AL4G19450	Np006G3623600, Np006G3617000
OG0003513	AL6G46950, AL5G26130, AL5G26000	Np001G0467100
OG0003514	AL6G27900	Np003G1441000
OG0003515	AL6G26760	Np003G1428100
OG0003516	AL6G22130	Np003G1381000
OG0003517	AL3G33220	Np007G3975100
OG0003519	AL8G38080	Np001G0092600
OG0003521	AL4G21200	Np006G3610500
OG0003522	AL4G22650, AL4G22670	Np006G3581000
OG0003523	AL4G21740	Np006G3591400
OG0003525	AL4G25280, AL136U10020	Np006G3476700, Np006G3531300
OG0003527	AL4G26650	Np006G3551500
OG0003528	AL4G26840	Np006G3553400, Np007G3779100
OG0003529	AL4G27630	Np006G3564900
OG0003530	AL8G16560, AL8G16440, AL1G13830, AL37U10050	Np001G0409500
OG0003532	AL1G44970	Np004G2145500, Np001G0561800
OG0003533	AL8G20700, AL74U10010, AL8G22110	Np001G0451000
OG0003535	AL8G43010	Np001G0030500
OG0003536	AL8G39020	Np003G1329900, Np001G0076900
OG0003537	AL8G38580	Np001G0086600
OG0003538	AL3G41810, AL6G37550, AL6G38760	Np001G0133300, Np001G0133400
OG0003539	AL2G27820	Np002G0882200
OG0003539	AL6G33300	Np003G1503300
OG0003540	AL6G34110	Np003G1512800
OG0003541	AL8G37090, AL8G37100	Np003G1517600
OG0003542	AL6G43100	Np003G1770200
OG0003543	AL8G35960, AL8G35970	Np003G1530100
OG0003545	AL8G34390	Np003G1547200
OG0003546	AL8G33840	Np003G1552800
OG0003547	AL8G31980	Np003G1579900
OG0003547	AL1G18420	Np004G2513500
OG0003548	AL8G31210	Np007G3863200, Np003G1593700, Np002G1137800, Np002G1146300
OG0003549	AL6G17430	Np002G0959800, Np003G1330100
OG0003550	AL6G15910	Np003G1312200
OG0003551	AL6G15010	Np003G1299800
OG0003552	AL6G42620	Np003G1277800
OG0003552	AL3G48780	Np007G3733400
OG0003553	AL6G12050	Np003G1271100
OG0003554	AL5G16870	Np001G0207800
OG0003554	AL7G49260	Np005G3179000
OG0003555	AL2G39440, AL1G47190	Np002G0727600
OG0003556	AL1G35880	Np004G2323300, Np002G0735700
OG0003558	AL1G57220	Np004G1977200
OG0003559	AL7G41840	Np005G3054100
OG0003560	AL7G41570	Np005G3049700
OG0003562	AL7G39490	Np005G3020300
OG0003563	AL2G33060	Np002G0813000, Np002G0813100
OG0003564	AL1G31510	Np004G2367200
OG0003565	AL5G14340, AL5G14330	Np001G0234900
OG0003567	AL8G13030	Np001G0369700
OG0003568	AL1G66580	Np001G0420400
OG0003569	AL2G33390	Np002G0808700
OG0003571	AL7G33290	Np005G2870900
OG0003572	AL7G34280	Np005G2893000
OG0003573	AL7G38440	Np005G2995300, Np005G2995400
OG0003575	AL5G45730	Np001G0693400
OG0003575	AL39U10030, AL4G47450	Np006G3207800
OG0003577	AL4G46560	Np006G3219300
OG0003577	AL5G44960	Np001G0684600
OG0003578	AL6G15510, AL5G44050	Np001G0675500
OG0003579	AL2G22100, AL5G43050	Np001G0665600
OG0003580	AL5G37470	Np001G0601800
OG0003580	AL5G40250	Np001G0633700
OG0003581	AL5G39800	Np001G0629400
OG0003582	AL5G39310	Np001G0624800
OG0003582	AL4G40250	Np006G3293200
OG0003583	AL5G36240	Np001G0587100
OG0003584	AL5G21410, AL5G34180	Np004G1975300, Np004G1975000, Np001G0560500
OG0003586	AL7G52790	Np002G0942900, Np005G3128800
OG0003587	AL5G37300	Np001G0600200
OG0003587	AL4G37960	Np006G3320000
OG0003588	AL4G41500, AL379U10010	Np002G1221400
OG0003589	AL5G32090	Np001G0534600, Np001G0534700
OG0003591	AL6G12870	Np003G1277900
OG0003592	AL5G21960	Np001G0436900
OG0003593	AL1G48460	Np004G2083800
OG0003594	AL6G45780, AL6G45770	Np003G1804200
OG0003595	AL6G38480, AL1G54410	Np006G3591200, Np001G0140800
OG0003596	AL6G39870	Np001G0153100
OG0003597	AL1G13720	Np004G2562100
OG0003599	AL6G29470	Np003G1458000
