Orthogroup	Camelina_sativa	Brassica_rapa
OG0001033	XP_010414300.1, XP_010469889.1, XP_010510403.1	XP_009132715.2, XP_009144325.3
OG0001034	XP_010414008.1, XP_010469606.1, XP_010510035.1	XP_033147675.1, XP_009133158.1
OG0001034	XP_010484858.1, XP_010457609.1, XP_010475210.1	XP_009111056.1, XP_009118602.2, XP_009118601.1
OG0001035	XP_010429048.1, XP_010429041.1, XP_010416888.1	XP_009117406.1, XP_033142544.1, XP_009101859.2, XP_009101857.2, XP_009109461.2
OG0001036	XP_019095986.1, XP_010513574.1, XP_010513573.1, XP_019091102.1, XP_010480918.1, XP_010480919.1, XP_010480901.1, XP_010501794.1, XP_010463147.1, XP_010474126.1, XP_010418992.1, XP_010499514.1, XP_010478370.1, XP_010460774.1	XP_033134354.1
OG0001037	XP_010472267.1, XP_010417031.1, XP_010429206.1	XP_009140380.1
OG0001037	XP_010412879.1, XP_010505017.1, XP_010516686.1, XP_010509646.1	XP_009143694.1
OG0001038	XP_010514596.1, XP_010502879.1, XP_010425659.1	XP_033140773.1, XP_018511998.2, XP_009111607.2
OG0001038	XP_010425663.1, XP_019099622.1, XP_019100119.1, XP_010514600.1	XP_009151843.1
OG0001039	XP_010454707.1, XP_010421228.1, XP_010454708.1, XP_010493554.1, XP_010421231.1, XP_010421226.1, XP_010454706.1, XP_010493555.1	XP_009141944.1, XP_009139532.2, XP_009130083.1
OG0001040	XP_010472179.1	XP_009127564.1
OG0001041	XP_010467637.1, XP_010456935.1, XP_019084696.1	XP_033139824.1
OG0001041	XP_019092340.1, XP_010451010.1	XP_033144583.1
OG0001042	XP_010515218.1, XP_010503529.1, XP_010426385.1	XP_009151567.1, XP_009149790.3
OG0001042	XP_019088042.1, XP_010442575.1, XP_010482409.1	XP_009132682.1
OG0001043	XP_010423529.1, XP_010491014.1	XP_009125343.1, XP_009121922.1, XP_009121921.1, XP_009120109.1
OG0001044	XP_010484714.1, XP_010486658.1, XP_010468099.1, XP_010468098.2	XP_018514567.1
OG0001044	XP_010423586.1, XP_010452334.1, XP_010490947.1	XP_009130819.1, XP_033138098.1, XP_033140883.1
OG0001045	XP_010416695.1, XP_010428829.1, XP_010471945.1	XP_009106410.1, XP_009128231.1
OG0001045	XP_010477422.1, XP_010498632.1, XP_010459897.1	XP_009103284.1, XP_009149696.1, XP_009110169.1
OG0001046	XP_010459795.1, XP_010498556.2, XP_010477361.1	XP_009149582.1, XP_009103312.1, XP_033132215.1
OG0001046	XP_010416580.1, XP_010428724.1, XP_010471815.1	XP_009104665.2, XP_009128186.1
OG0001047	XP_010477222.1, XP_010459677.1, XP_010498425.1	XP_009149494.2, XP_009103369.1, XP_033133412.1
OG0001047	XP_010428612.1, XP_010416471.1, XP_010471704.1	XP_009106230.1, XP_009104697.1
OG0001048	XP_010508534.1, XP_010517814.1, XP_010508535.1, XP_010506111.1	XP_033131038.1, XP_033131039.1, XP_033131650.1
OG0001049	XP_010462290.1, XP_010501046.1, XP_010479962.1	XP_009123647.1, XP_009147579.1
OG0001050	XP_010429565.1, XP_019083499.1, XP_010472575.1	XP_018508296.1, XP_033143097.1, XP_009144664.1
OG0001051	XP_010441508.1, XP_010482310.1, XP_010441498.2, XP_010482307.1, XP_010441452.1, XP_010482308.1, XP_010485005.1	XP_009132432.1
OG0001052	XP_010441660.1, XP_010481521.1, XP_010494740.1	XP_009114385.1
OG0001052	XP_010496255.1, XP_010439832.1	XP_009136942.1, XP_009108374.1, XP_009132011.1
OG0001053	XP_010465537.1, XP_010503256.1, XP_010487394.1, XP_010421709.1	XP_009115358.1
OG0001054	XP_010516149.1, XP_010489260.1, XP_010467405.1	XP_009112402.1, XP_009136335.1
OG0001054	XP_010447005.1, XP_010432347.1, XP_010437532.1	XP_033134065.1, XP_009106517.1
OG0001056	XP_010504408.1, XP_010516124.1, XP_010427324.1	NP_001288942.1, XP_009139160.1
OG0001056	XP_010505648.1, XP_010517323.1, XP_010508990.1	NP_001288961.1, XP_009141827.1
OG0001057	XP_010441086.1, XP_010450776.1, XP_010435855.1, XP_010466965.1, XP_010488654.1, XP_010514215.1	XP_033131075.1, XP_009136123.2
OG0001058	XP_010442088.1, XP_010438658.1, XP_010433406.1, XP_010448177.1, XP_019097262.1, XP_010481915.1	XP_009137637.1, XP_009143066.1
OG0001058	XP_010489035.1, XP_010467817.1	XP_009102230.1
OG0001059	XP_010509358.1	XP_009141642.2, XP_009133144.1, XP_033148461.1
OG0001059	XP_010498291.1	XP_009146669.1, XP_009121046.1, XP_009135197.1
OG0001060	XP_010485861.1, XP_010463964.1	XP_009140544.1, XP_009117134.1
OG0001060	XP_010471264.1, XP_010415982.1, XP_010428118.2	XP_009105896.2, XP_009104860.2, XP_009127928.1
OG0001061	XP_010414491.2, XP_010513274.1	XP_033132500.1, XP_033131800.1, XP_033131807.1, XP_033134074.1
OG0001061	XP_010518578.1, XP_019093733.1, XP_019093670.1, XP_019092504.1, XP_010486064.1	XP_009147196.1
OG0001062	XP_010465763.1, XP_010487602.1	XP_009135523.1
OG0001062	XP_019096900.1, XP_010465756.1, XP_019092707.1, XP_010487601.1, XP_010489887.1, XP_010468232.1	XP_033148597.1
OG0001063	XP_010488201.1, XP_010488203.1, XP_010510623.1, XP_010510614.1, XP_019096423.1, XP_010488200.1, XP_010510612.1, XP_010466437.1, XP_019089958.1, XP_010430963.1, XP_010466442.1, XP_010510647.1, XP_010420749.2, XP_010488204.1, XP_010490086.1	XP_009135772.1
OG0001064	XP_019093527.1, XP_010415181.1, XP_010511463.1, XP_019094621.1, XP_010415012.1, XP_010511306.1	XP_009135860.2, XP_009105202.1, NP_001289193.1
OG0001065	XP_010426564.1, XP_010419541.1, XP_010456322.1	XP_009111519.1
OG0001065	XP_010508183.1, XP_010506472.1	XP_009133725.1
OG0001066	XP_019094205.1, XP_010495771.1, XP_010458894.1	XP_009148696.1, XP_009110557.1
OG0001066	XP_010495763.1, XP_010458888.1, XP_010476442.1	XP_009148695.2, XP_009148694.2
OG0001067	XP_010415746.1, XP_010427840.1, XP_010471058.1	XP_009105729.1, XP_009127813.2
OG0001067	XP_010477625.1	XP_009115545.2, XP_009110108.1, XP_009103183.2, XP_009104949.1
OG0001068	XP_010422526.1	XP_009134880.2
OG0001069	XP_010430204.1, XP_010473402.1, XP_010418157.1	XP_009105270.1
OG0001069	XP_010418158.1, XP_010430203.1	XP_009105752.1
OG0001071	XP_010479360.1, XP_010461763.1, XP_010500468.1	XP_009107314.1, XP_009107315.1, XP_033128869.1, XP_009147916.1
OG0001073	XP_019086209.1, XP_019088169.1, XP_019089493.1, XP_019096797.1, XP_019092437.1, XP_019098991.1, XP_019089484.1, XP_019086577.1	XP_018512683.1
OG0001076	XP_010470626.1, XP_010468187.1	XP_018512837.1
OG0001077	XP_010439880.1, XP_010412987.2, XP_010439882.2	XP_033142550.1
OG0001077	XP_010420225.1	XP_033137544.1
OG0001078	XP_010455020.1, XP_019090609.1, XP_019089078.1	XP_009134375.1, XP_009122199.1, XP_009122188.2
OG0001079	XP_010515990.1, XP_010427161.1, XP_010504266.1	XP_009116134.1
OG0001080	XP_010434409.1, XP_010434972.1, XP_010440299.1, XP_010440301.1, XP_010434973.1, XP_019089660.1	XP_033130787.1
OG0001080	XP_010434978.1	XP_033145920.1
OG0001081	XP_010416449.1, XP_010428584.1, XP_010471672.1	XP_033141536.1, XP_009106211.1
OG0001081	XP_010498406.1, XP_010477209.1, XP_019091345.1	XP_033131403.1
OG0001082	XP_010460760.1, XP_010478357.1	XP_009149898.1
OG0001082	XP_010515066.1, XP_010426205.1, XP_010503363.1	XP_009149895.1
OG0001083	XP_019101018.1, XP_010418690.1	XP_009141243.1
OG0001085	XP_019086804.1, XP_019088562.1, XP_010449482.1	XP_033129042.1
OG0001085	XP_010488556.2, XP_019085305.1, XP_019092801.1	XP_033144188.1
OG0001086	XP_010435212.1, XP_010450146.1, XP_010450125.1	XP_009107496.2, XP_009139575.1
OG0001086	XP_010512939.1, XP_010466740.1, XP_010488460.1	XP_009102577.2, XP_009135865.1, XP_009106322.2
OG0001087	XP_010436553.1, XP_010436555.1, XP_010436556.1, XP_010436554.1, XP_010449869.2	XP_033132747.1
OG0001087	XP_010487538.1, XP_010504613.1, XP_010465696.1	XP_009146065.1
OG0001088	XP_019085108.1	XP_033145368.1, XP_009117289.2
OG0001088	XP_019085107.1, XP_019093033.1, XP_010417075.2, XP_019085103.1, XP_019093864.1	XP_009117288.1
OG0001089	XP_010450752.1, XP_010441108.1, XP_010435966.1	XP_009103750.1, XP_033145627.1
OG0001089	XP_010502856.1, XP_010425638.1, XP_010514564.1, XP_010430850.2	XP_009111601.1, XP_009125282.1, XP_009122028.1, XP_033137632.1
OG0001090	XP_010425410.1, XP_019101816.1, XP_010502627.1, XP_010425409.1, XP_010514350.1, XP_010502630.1, XP_010425411.1, XP_010514353.2, XP_010425405.1, XP_010502632.1, XP_010514347.1	XP_009152018.1, XP_009129464.2, XP_009129473.1, XP_009129471.2, XP_009129465.2, XP_009152015.1
OG0001091	XP_010470995.1	XP_033141565.1, XP_009105667.1
OG0001094	XP_010487409.1, XP_010465552.1, XP_010503362.1, XP_010465551.1, XP_010487408.1	XP_009115289.1
OG0001094	XP_010500869.1, XP_010462105.1, XP_010479774.1	XP_009147676.1, XP_009144827.1
OG0001095	XP_010439890.1, XP_019082301.1	XP_009123731.1
OG0001095	XP_010412989.1, XP_019088219.1	XP_009136910.1
OG0001096	XP_010458260.1, XP_010475804.1, XP_010490215.1	XP_009148264.1, XP_009110814.1, XP_009118302.2
OG0001097	XP_010469342.1, XP_019101694.1, XP_010413712.1, XP_010469343.1, XP_010512183.1, XP_019093802.1	XP_033130959.1
OG0001098	XP_010509364.1, XP_010516981.1, XP_010505299.1	XP_009133135.1, XP_009143521.1, XP_009141639.1
OG0001098	XP_010515836.1, XP_010504108.1, XP_010426996.1	XP_009116038.1
OG0001099	XP_010490110.2, XP_010466843.1, XP_010513421.1	XP_009105891.1
OG0001099	XP_010513600.1, XP_010466870.1, XP_010488565.1	XP_009102500.1
OG0001100	XP_010425755.1, XP_010479352.1, XP_010500656.1, XP_010436015.1, XP_019084658.1, XP_010436158.1, XP_019095536.1	XP_033138222.1
OG0001101	XP_010506004.1, XP_019100998.1, XP_019100579.1	XP_009133467.1
OG0001102	XP_010432328.1, XP_010455777.1, XP_019089378.1, XP_010422297.1	XP_009134318.1
OG0001102	XP_010422298.1, XP_010455776.1, XP_010432317.1	XP_033136405.1
OG0001103	XP_010421531.1, XP_010455024.1, XP_010493927.1	XP_009151155.1, XP_009111716.1
OG0001103	XP_010486058.1, XP_010464137.1, XP_010432712.1	XP_033147744.1, XP_009147201.1, XP_009134851.1
OG0001104	XP_010464020.1, XP_019096696.1, XP_010464019.1, XP_010423468.1, XP_010485912.1	XP_009147276.1
OG0001104	XP_010485885.1, XP_010420622.1	XP_033147786.1, XP_033147778.1
OG0001105	XP_010464239.1, XP_010486178.1, XP_010442460.1	XP_009147141.1, XP_009124782.1
OG0001106	XP_010464721.1, XP_010484887.1, XP_010486661.1, XP_010464724.1, XP_010486659.1, XP_010484822.1	XP_009135111.1, XP_009122872.1, XP_009122861.1, XP_009135113.1, XP_009146834.1
OG0001107	XP_010500433.1, XP_010461727.1, XP_010479318.1	XP_033128558.1, XP_009144995.1, XP_018508904.1
OG0001107	XP_010489916.1, XP_010507028.1, XP_010465970.1	XP_033148795.1, XP_033148805.1
OG0001108	XP_010494163.1	XP_033144589.1, XP_033144582.1, XP_009110732.1, XP_009108563.1
OG0001110	XP_010495741.1, XP_010477269.1, XP_010498620.1, XP_010477406.2, XP_010459882.1	XP_009110171.2
OG0001111	XP_010461648.1, XP_010500356.1, XP_010479252.1	XP_009107365.1, XP_009147972.1, XP_033146794.1
OG0001111	XP_010505557.1, XP_010465805.1, XP_010487644.1	XP_033148078.1, XP_009113935.1, XP_009135535.1
OG0001112	XP_010434708.1, XP_010440047.1	XP_009144713.1, XP_009108296.1
OG0001112	XP_010446870.1, XP_019086864.1	XP_009138391.1, XP_009149208.1
OG0001114	XP_019085475.1, XP_019097813.1, XP_019099559.1	XP_009107612.2, XP_009124889.1
OG0001115	XP_010426537.1, XP_010426532.1, XP_010426536.1, XP_010426534.1, XP_010426535.1, XP_010426533.1, XP_019095848.1, XP_019097716.1, XP_019095564.1, XP_010441761.1	XP_033141162.1
OG0001116	XP_010482799.1, XP_010442965.1	XP_009132462.1
OG0001120	XP_019093224.1	XP_009132841.1
OG0001120	XP_019093223.1, XP_010414021.1, XP_019101358.1	XP_033147611.1
OG0001120	XP_010510075.1, XP_019093820.1, XP_010414022.1	XP_009143956.2
OG0001121	XP_010492095.1, XP_010419921.1, XP_010453416.1, XP_010492093.1, XP_010419920.1, XP_010453415.1	XP_009125912.2, XP_009131335.2, XP_009125911.2, XP_009121765.1, XP_009131337.1
OG0001122	XP_019087950.1, XP_010463405.1	XP_009150650.1
OG0001122	XP_010491726.1, XP_019089840.1	XP_009131168.1, XP_009125293.1
OG0001123	XP_010453069.1, XP_010491713.1, XP_010422840.1	XP_009131159.1, XP_009125300.1
OG0001123	XP_010484367.1, XP_010444527.1, XP_010497733.2, XP_010463089.1	XP_009150631.1, XP_009112184.1
OG0001124	XP_010414418.1, XP_010469982.1, XP_010469980.1, XP_019082569.1, XP_010414430.1, XP_010473984.2, XP_010510528.1	XP_009140975.2
OG0001125	XP_010469519.1, XP_010469520.1, XP_019101338.1, XP_010413919.1	XP_033147666.1, XP_009144164.1, XP_033147641.1
OG0001126	XP_010479148.1, XP_010500267.1, XP_010461541.1	XP_033132778.1
OG0001127	XP_010478242.1, XP_010499397.1, XP_010460659.1, XP_010478243.2	XP_033133548.1, XP_009102890.1, XP_009109699.1
OG0001128	XP_010470775.1, XP_010415446.1, XP_010511819.1	XP_009105376.1, XP_009127619.1
OG0001128	XP_010472353.2	XP_033147671.1
OG0001128	XP_019092167.1	XP_009105052.1
OG0001129	XP_010480892.1, XP_019091502.1, XP_010499694.1	XP_009114987.1
OG0001129	XP_010516745.1, XP_010412885.1, XP_010507561.1, XP_010513038.1	XP_009142095.2, XP_009133173.2, XP_009143645.1
OG0001130	XP_010493028.1, XP_010420761.1, XP_010454237.1	XP_009126373.2, XP_009120876.1
OG0001130	XP_010418279.1, XP_010430356.1, XP_010473503.1	XP_009113043.1, XP_009112705.1, XP_009123404.1
OG0001131	XP_010433432.1, XP_010438689.1, XP_010448204.1	XP_009137622.1
OG0001131	XP_010449187.1, XP_010443127.1, XP_010482938.1	XP_009120039.1
OG0001132	XP_010464732.1, XP_010489752.1, XP_010485735.1	XP_033130029.1
OG0001132	XP_010423566.1, XP_010490968.1, XP_010452352.1	XP_009125564.1, XP_009122585.1
OG0001133	XP_010490871.1, XP_010423661.1, XP_010452275.1	XP_009125517.1, XP_033138487.1
OG0001134	XP_010486555.1, XP_010477098.1, XP_010464636.1	XP_033147862.1
OG0001134	XP_010452201.1, XP_019084555.1, XP_010490798.1	XP_009130720.1, XP_009125490.1, XP_009122718.1
OG0001135	XP_010452021.1, XP_010490603.1	XP_033137562.1
OG0001136	XP_010441350.1, XP_010436127.1, XP_010447957.1	XP_009125195.2, XP_009140122.2
OG0001137	XP_010429881.1, XP_010417648.1, XP_010472850.1	XP_009106705.2
OG0001138	XP_010417546.1, XP_010472770.1	XP_009106648.1
OG0001138	XP_010472818.1, XP_019085662.1, XP_010429854.1, XP_010472817.1	XP_009149798.1
OG0001139	XP_010429746.1, XP_010417495.1	XP_009106601.1, XP_009117738.1, XP_009128314.1
OG0001139	XP_010498020.1, XP_010476824.1	XP_009149125.1
OG0001140	XP_010416589.1, XP_010471823.1, XP_010428729.1	XP_033131608.1, XP_009106331.1
OG0001140	XP_010428728.1, XP_010471819.1, XP_010416584.1	XP_033141466.1, XP_033141467.1, XP_009106330.1
OG0001141	XP_010513966.1, XP_010495967.1, XP_010502224.1	XP_033136407.1, XP_009129169.2, XP_009101274.2
OG0001141	XP_019098995.1, XP_010476515.1, XP_019090749.1	XP_018510654.1, XP_033128029.1, XP_009148837.2, XP_009110535.1
OG0001142	XP_010498819.1, XP_010460095.1, XP_010477602.1	XP_009115560.1
OG0001142	XP_010427873.1, XP_010415769.1, XP_010415768.1, XP_010471082.1	XP_009105748.1
OG0001143	XP_010459627.1, XP_010477175.1, XP_010498378.1	XP_009110272.1
OG0001143	XP_010428538.1, XP_010471635.1, XP_010416397.1	XP_009128089.1
OG0001144	XP_010501160.1, XP_010480085.1, XP_010462402.1, XP_010501165.1, XP_010480087.1	XP_009106874.1, XP_009103723.2
OG0001144	XP_010500569.1	XP_009146491.1
OG0001145	XP_010459403.1, XP_010498162.1, XP_010476951.1	XP_009117639.1, XP_009149241.1
OG0001146	XP_010489020.1, XP_010415583.1, XP_010415562.1, XP_010489021.1, XP_010467801.1	XP_033136939.1
OG0001146	XP_010433214.1, XP_010447974.1, XP_010438448.1	XP_009129591.1, XP_033133070.1, XP_009137789.1
OG0001147	XP_010418441.1, XP_010430515.1, XP_010418444.1	XP_009112903.1, XP_033129523.1
OG0001148	XP_010503010.1, XP_010514683.1, XP_010425778.1	XP_009129680.1, XP_009151751.1, XP_009111808.1
OG0001148	XP_019086335.1, XP_010445624.1, XP_010496568.1	XP_009139807.1
OG0001149	XP_010441580.1	XP_009108351.1, XP_009136905.1, XP_009131393.1, XP_009114357.2, XP_009101512.2
OG0001150	XP_010418586.1, XP_010469106.1, XP_010512520.1	XP_009104332.1, XP_009116830.1
OG0001150	XP_010518301.1, XP_010506631.1, XP_010508039.1, XP_010497474.1	XP_009142662.1
OG0001151	XP_010518124.1, XP_010508210.1, XP_010506448.1	XP_009133702.2
OG0001151	XP_010512387.1, XP_010469165.1, XP_010413542.1	XP_009104273.2, XP_009139311.1, XP_009116736.1
OG0001152	XP_019082949.1	XP_009116617.1
OG0001152	XP_019082361.1	XP_033130966.1
OG0001153	XP_010516237.1, XP_010504531.1, XP_010431397.1	XP_033146521.1, XP_009116333.1
OG0001153	XP_010508846.1, XP_010517493.1, XP_010505802.1	XP_009142696.1
OG0001154	XP_010472158.1, XP_010429083.1, XP_010416918.1	XP_009140296.1, XP_009117385.1
OG0001154	XP_010446458.1, XP_010431891.1, XP_010437036.1	XP_009109482.1
OG0001156	XP_010485880.1, XP_010420118.1, XP_010463979.1	XP_009129842.1, XP_009151240.1, XP_009124973.1, XP_009111923.1, XP_009124208.2
OG0001157	XP_019082431.1, XP_010507976.1	XP_009142608.1
OG0001157	XP_010507977.1	XP_009142609.1
OG0001157	XP_010512820.1	XP_009142611.1
OG0001159	XP_010513592.1, XP_010481389.1	XP_009101462.3, XP_009101461.2
OG0001160	XP_010492820.1, XP_010454044.1	XP_009121003.2, XP_033142654.1, XP_033138875.1
OG0001160	XP_010463863.1, XP_010485760.1, XP_010516062.1	XP_009102089.2
OG0001161	XP_010518444.1, XP_010485781.1, XP_010463885.1	XP_033128937.1, XP_009110581.2, XP_009117998.2, XP_009125005.2, XP_009124017.2
OG0001162	XP_010458650.1, XP_010493951.1, XP_010476187.1	XP_009118103.1, XP_009148607.2
OG0001162	XP_010418267.1, XP_010430328.1, XP_010473488.1	XP_009113064.1, XP_009112697.1
OG0001163	XP_010476528.1, XP_010458912.1, XP_010476471.1	XP_009148706.1
OG0001163	XP_010462697.1, XP_010476473.2	XP_009148708.1
OG0001164	XP_010416721.1, XP_010428849.1, XP_010471961.1	XP_009128241.1
OG0001164	XP_010477441.1, XP_010459915.1, XP_010498650.1	XP_009110163.2, XP_009103275.1, XP_009145387.1
OG0001166	XP_019102511.1, XP_019096174.1, XP_010506674.1, XP_010497756.1, XP_019092021.1	XP_033138076.1, XP_009113462.2, XP_009145909.1
OG0001166	XP_010479305.1, XP_010500416.1, XP_010461704.1	XP_009107339.1, XP_009145000.1
OG0001168	XP_010447048.1, XP_010432389.1	XP_009138312.1
OG0001168	XP_010437577.1, XP_010432387.1, XP_010447047.1	XP_033142398.1
OG0001169	XP_010437764.1, XP_010432564.1, XP_010447243.1	XP_009138188.2, XP_009122672.2, XP_009108801.1
OG0001169	XP_010488867.1, XP_010467203.1	XP_009136222.1, XP_033146395.1, XP_009122945.1
OG0001170	XP_010490773.1, XP_010423780.1, XP_010452166.1	XP_009122734.1
OG0001170	XP_010435535.1, XP_010455509.1, XP_010422048.1	XP_009128688.1
OG0001171	XP_010474430.1, XP_010417130.1, XP_010472383.1, XP_010482005.1, XP_010493600.1, XP_010493543.1, XP_010442150.1, XP_019088066.1, XP_010450932.1, XP_010435730.1	XP_009137885.1
OG0001171	XP_010433032.1, XP_010438224.1, XP_010447774.1	XP_009138511.3, XP_009137886.1
OG0001174	XP_010434020.1, XP_010422148.1, XP_010455611.1	XP_009134249.1, XP_009114652.1
OG0001174	XP_010439264.1	XP_009137298.1, XP_009136311.1
OG0001175	XP_010420253.1, XP_010453727.1, XP_010492428.1	XP_009131500.1, XP_009121545.1
OG0001175	XP_010470619.1, XP_010463632.1, XP_010485469.1	XP_009117898.1, XP_009147359.1
OG0001176	XP_010485466.1, XP_010463624.1, XP_010464948.1	XP_009147366.1, XP_033139813.1, XP_009134657.1
OG0001176	XP_010420248.1, XP_010453715.1, XP_010492420.1	XP_009121550.2, XP_009131492.1
OG0001177	XP_010491975.1, XP_010419806.1	XP_009121874.2, XP_009125853.1, XP_009131258.2
OG0001177	XP_010420737.1, XP_010454209.1, XP_010492994.1	XP_009120894.1, XP_009126355.1
OG0001178	XP_010491641.1, XP_019097624.1, XP_010422916.1, XP_010453009.1	XP_009122107.1, XP_009125337.1
OG0001178	XP_010484283.1, XP_010462651.1, XP_010444441.1	XP_009130479.1, XP_009112162.1, XP_033128212.1
OG0001179	XP_010484240.1, XP_010461972.1, XP_010444392.1	XP_009150538.1, XP_009112140.1, XP_009130460.1
OG0001179	XP_010491608.1, XP_010422953.1	XP_009125351.1
OG0001182	XP_010416433.1, XP_010428570.1, XP_010471658.1	XP_009106199.1
OG0001183	XP_019093481.1, XP_010413763.1, XP_019101321.1	XP_009132981.1
OG0001183	XP_010460714.1, XP_019094469.1, XP_019099266.1	XP_009109668.1, XP_009102861.1, XP_018510300.2
OG0001184	XP_010509592.1, XP_010505067.1, XP_010516737.1	XP_009141499.1, XP_033147602.1
OG0001184	XP_010461012.1, XP_010478610.1, XP_019099334.1	XP_009108006.1, XP_009145222.1, XP_009114942.1
OG0001185	XP_010484425.1, XP_010463583.1, XP_010444599.1	XP_009130528.1, XP_009150670.2, XP_009112200.2
OG0001185	XP_010426494.1, XP_010515330.1, XP_010503635.1	XP_009149709.1, XP_009136516.1
OG0001186	XP_010454652.1, XP_010421173.1, XP_010493487.1	XP_009141677.1
OG0001186	XP_010503515.1, XP_010426372.1	XP_009149800.1, XP_009150178.1
OG0001188	XP_010463563.1, XP_019096312.1, XP_010417149.1, XP_010489641.1	XP_033136128.1, XP_033148434.1
OG0001189	XP_010420764.1, XP_010454240.1, XP_010493033.1, XP_010424026.2	XP_033138599.1
OG0001189	XP_010470630.1, XP_010511646.1	XP_009127543.1, XP_009105271.2
OG0001190	XP_010438593.1, XP_010448111.1, XP_010433349.1	XP_009143575.2
OG0001190	XP_010442984.1, XP_010482818.1	XP_009127115.1, XP_033137680.1, XP_009132453.2
OG0001191	XP_010442991.1, XP_010482824.1, XP_010446534.1	XP_009132451.1, XP_009119951.1
OG0001192	XP_010416527.1, XP_010471765.1, XP_010428667.1	XP_033140577.1, XP_009106271.1
OG0001192	XP_010459724.1, XP_010498473.1, XP_010480557.1	XP_009149524.1
