Orthogroup	Duplications (all)	Duplications (50% support)
OG0007168	7	6
OG0007169	7	7
OG0007170	7	7
OG0007171	7	7
OG0007172	4	3
OG0007173	7	7
OG0007174	7	5
OG0007175	7	7
OG0007176	7	7
OG0007177	8	5
OG0007178	8	8
OG0007179	5	4
OG0007180	7	5
OG0007181	10	10
OG0007182	6	3
OG0007183	8	8
OG0007184	7	6
OG0007185	7	7
OG0007186	7	6
OG0007187	7	7
OG0007188	7	7
OG0007189	8	4
OG0007190	6	4
OG0007191	7	6
OG0007192	7	7
OG0007193	8	6
OG0007194	9	7
OG0007195	7	7
OG0007196	7	7
OG0007197	7	6
OG0007198	6	6
OG0007199	6	5
OG0007200	5	2
OG0007201	7	6
OG0007202	7	6
OG0007203	7	6
OG0007204	7	3
OG0007205	8	6
OG0007206	5	2
OG0007207	7	6
OG0007208	6	5
OG0007209	8	7
OG0007210	6	6
OG0007211	7	7
OG0007212	7	7
OG0007213	7	7
OG0007214	7	7
OG0007215	7	6
OG0007216	7	7
OG0007217	8	8
OG0007218	7	7
OG0007219	7	6
OG0007220	6	6
OG0007221	7	6
OG0007222	8	8
OG0007223	7	7
OG0007224	7	7
OG0007225	9	9
OG0007226	7	7
OG0007227	6	5
OG0007228	7	7
OG0007229	7	7
OG0007230	6	5
OG0007231	5	2
OG0007232	9	7
OG0007233	7	7
OG0007234	8	8
OG0007235	7	6
OG0007236	7	6
OG0007237	5	5
OG0007238	8	7
OG0007239	8	8
OG0007240	7	5
OG0007241	7	7
OG0007242	9	7
OG0007243	6	6
OG0007244	7	7
OG0007245	7	6
OG0007246	7	6
OG0007247	8	6
OG0007248	7	6
OG0007249	7	6
OG0007250	7	6
OG0007251	8	8
OG0007252	7	7
OG0007253	10	10
OG0007254	7	7
OG0007255	7	6
OG0007256	6	6
OG0007257	10	10
OG0007258	7	7
OG0007259	7	7
OG0007260	7	6
OG0007261	7	7
OG0007262	8	8
OG0007263	7	5
OG0007264	9	7
OG0007265	7	6
OG0007266	7	6
OG0007267	7	7
OG0007268	7	7
OG0007269	7	7
OG0007270	7	7
OG0007271	7	7
OG0007272	7	7
OG0007273	7	6
OG0007274	7	7
OG0007275	7	7
OG0007276	7	7
OG0007277	8	8
OG0007278	7	7
OG0007279	7	7
OG0007280	7	7
OG0007281	8	7
OG0007282	7	7
OG0007283	7	7
OG0007284	7	7
OG0007285	8	8
OG0007286	7	7
OG0007287	9	9
OG0007288	7	7
OG0007289	8	7
OG0007290	7	7
OG0007291	7	6
OG0007292	7	6
OG0007293	7	7
OG0007294	7	6
OG0007295	7	6
OG0007296	7	6
OG0007297	8	5
OG0007298	7	7
OG0007299	7	6
OG0007300	9	8
OG0007301	7	6
OG0007302	8	0
OG0007303	7	5
OG0007304	11	10
OG0007305	8	8
OG0007306	8	7
OG0007307	6	6
OG0007308	7	6
OG0007309	7	7
OG0007310	7	7
OG0007311	7	7
OG0007312	8	8
OG0007313	7	7
OG0007314	7	7
OG0007315	7	7
OG0007316	7	7
OG0007317	7	7
OG0007318	7	7
OG0007319	6	5
OG0007320	9	8
OG0007321	7	5
OG0007322	8	8
OG0007323	7	5
OG0007324	7	6
OG0007325	10	9
OG0007326	8	7
OG0007327	7	7
OG0007328	7	6
OG0007329	6	6
OG0007330	8	7
OG0007331	6	5
OG0007332	7	7
OG0007333	7	7
OG0007334	7	7
OG0007335	7	7
OG0007336	8	7
OG0007337	8	6
OG0007338	8	7
OG0007339	7	7
OG0007340	8	7
OG0007341	7	4
OG0007342	8	7
OG0007343	8	8
OG0007344	7	4
OG0007345	7	5
OG0007346	6	5
OG0007347	7	6
OG0007348	7	7
OG0007349	9	7
OG0007350	7	5
OG0007351	7	6
OG0007352	7	6
OG0007353	6	4
OG0007354	6	6
OG0007355	8	7
OG0007356	9	9
OG0007357	8	7
OG0007358	8	6
OG0007359	13	11
OG0007360	7	7
OG0007361	6	6
OG0007362	23	19
OG0007363	11	10
OG0007364	9	7
OG0007365	8	7
OG0007366	9	8
OG0007367	8	8
OG0007368	8	8
OG0007369	9	6
OG0007370	8	8
OG0007371	12	7
OG0007372	9	8
OG0007373	7	7
OG0007374	8	8
OG0007375	7	2
OG0007376	8	7
OG0007377	10	8
OG0007378	13	9
OG0007379	9	9
OG0007380	7	5
OG0007381	7	5
OG0007382	8	7
OG0007383	8	5
OG0007384	8	6
OG0007385	7	6
OG0007386	7	4
OG0007387	7	5
OG0007388	7	7
OG0007389	9	7
OG0007390	12	10
OG0007391	9	8
OG0007392	13	9
OG0007393	3	2
OG0007394	14	12
OG0007395	13	5
OG0007396	9	8
OG0007397	19	16
OG0007398	6	5
OG0007399	16	16
OG0007400	8	8
OG0007401	30	30
OG0007402	25	25
OG0007403	31	31
OG0007404	18	14
OG0007405	20	16
OG0007406	20	19
OG0007407	32	32
OG0007408	32	32
OG0007409	32	32
OG0007410	32	32
OG0007411	32	32
OG0007412	32	32
OG0007413	6	5
OG0007414	7	7
OG0007415	7	5
OG0007416	6	5
OG0007417	7	6
OG0007418	8	7
OG0007419	7	6
OG0007420	7	7
OG0007421	5	2
OG0007422	6	6
OG0007423	6	6
OG0007424	6	5
OG0007425	6	6
OG0007426	6	5
OG0007427	7	6
OG0007428	6	5
OG0007429	6	6
OG0007430	7	7
OG0007431	6	6
OG0007432	6	6
OG0007433	10	9
OG0007434	6	4
OG0007435	8	7
OG0007436	6	5
OG0007437	6	6
OG0007438	8	7
OG0007439	6	6
OG0007440	6	5
OG0007441	6	5
OG0007442	6	5
OG0007443	7	7
OG0007444	7	6
OG0007445	6	6
OG0007446	6	6
OG0007447	16	8
OG0007448	6	5
OG0007449	6	5
OG0007450	7	5
OG0007451	6	5
OG0007452	7	7
OG0007453	6	6
OG0007454	6	6
OG0007455	5	3
OG0007456	6	5
OG0007457	7	6
OG0007458	7	7
OG0007459	6	6
OG0007460	7	7
OG0007461	8	5
OG0007462	6	5
OG0007463	6	5
OG0007464	6	6
OG0007465	7	5
OG0007466	7	6
OG0007467	7	7
OG0007468	6	6
OG0007469	7	7
OG0007470	6	6
OG0007471	5	5
OG0007472	8	8
OG0007473	6	6
OG0007474	4	3
OG0007475	9	7
OG0007476	7	6
OG0007477	6	6
OG0007478	6	6
OG0007479	6	6
OG0007480	7	6
OG0007481	6	6
OG0007482	6	5
OG0007483	6	6
OG0007484	6	6
OG0007485	7	7
OG0007486	7	7
OG0007487	6	6
OG0007488	5	5
OG0007489	6	6
OG0007490	7	6
OG0007491	11	10
OG0007492	8	7
OG0007493	8	7
OG0007494	7	6
OG0007495	6	5
OG0007496	6	6
OG0007497	6	6
OG0007498	6	6
OG0007499	6	5
OG0007500	5	1
OG0007501	6	5
OG0007502	7	6
OG0007503	6	5
OG0007504	6	6
OG0007505	8	6
OG0007506	6	6
OG0007507	6	5
OG0007508	8	8
OG0007509	6	6
OG0007510	6	6
OG0007511	6	6
OG0007512	6	5
OG0007513	9	9
OG0007514	6	5
OG0007515	6	6
OG0007516	6	5
OG0007517	7	6
OG0007518	6	6
OG0007519	7	7
OG0007520	5	5
OG0007521	6	6
OG0007522	6	6
OG0007523	8	6
OG0007524	9	8
OG0007525	6	6
OG0007526	6	5
OG0007527	6	5
OG0007528	6	4
OG0007529	8	7
OG0007530	6	6
OG0007531	6	5
OG0007532	6	6
OG0007533	6	5
OG0007534	7	7
OG0007535	6	5
OG0007536	6	6
OG0007537	8	5
OG0007538	6	6
OG0007539	8	5
OG0007540	6	5
OG0007541	6	5
OG0007542	7	4
OG0007543	6	6
OG0007544	6	6
OG0007545	6	5
OG0007546	6	4
OG0007547	7	7
OG0007548	6	6
OG0007549	6	6
OG0007550	6	6
OG0007551	6	5
OG0007552	6	6
OG0007553	7	7
OG0007554	6	6
OG0007555	6	4
OG0007556	6	6
OG0007557	6	6
OG0007558	4	2
OG0007559	6	5
OG0007560	6	5
OG0007561	6	5
OG0007562	6	6
OG0007563	6	6
OG0007564	6	5
OG0007565	7	6
OG0007566	7	7
OG0007567	7	7
OG0007568	6	6
OG0007569	8	6
OG0007570	6	6
OG0007571	9	8
OG0007572	7	5
OG0007573	6	6
OG0007574	7	6
OG0007575	6	5
OG0007576	7	7
OG0007577	6	6
OG0007578	6	6
OG0007579	6	5
OG0007580	8	7
OG0007581	6	6
OG0007582	6	6
OG0007583	9	8
OG0007584	6	6
OG0007585	6	6
OG0007586	6	5
OG0007587	6	6
OG0007588	6	6
OG0007589	6	5
OG0007590	6	6
OG0007591	6	5
OG0007592	7	5
OG0007593	6	4
OG0007594	6	4
OG0007595	8	8
OG0007596	6	5
OG0007597	6	5
OG0007598	6	6
OG0007599	6	6
OG0007600	7	4
OG0007601	6	6
OG0007602	6	6
OG0007603	6	5
OG0007604	6	5
OG0007605	7	7
OG0007606	6	6
OG0007607	6	6
OG0007608	6	4
OG0007609	6	5
OG0007610	7	7
OG0007611	6	6
OG0007612	7	4
OG0007613	6	5
OG0007614	5	4
OG0007615	6	5
OG0007616	6	6
OG0007617	6	5
OG0007618	8	8
OG0007619	7	6
OG0007620	9	8
OG0007621	9	9
OG0007622	6	6
OG0007623	6	5
OG0007624	5	5
OG0007625	7	5
OG0007626	6	5
OG0007627	5	5
OG0007628	6	6
OG0007629	6	5
OG0007630	6	6
OG0007631	7	5
OG0007632	6	5
OG0007633	6	5
OG0007634	6	6
OG0007635	6	6
OG0007636	9	8
OG0007637	8	6
OG0007638	6	6
OG0007639	10	10
OG0007640	6	6
OG0007641	7	6
OG0007642	7	7
OG0007643	5	3
OG0007644	7	6
OG0007645	6	4
OG0007646	6	6
OG0007647	5	5
OG0007648	6	6
OG0007649	5	5
OG0007650	6	6
OG0007651	6	6
OG0007652	6	5
OG0007653	6	6
OG0007654	6	6
OG0007655	6	5
OG0007656	7	6
OG0007657	5	5
OG0007658	7	7
OG0007659	9	7
OG0007660	7	7
OG0007661	6	5
OG0007662	7	7
OG0007663	6	6
OG0007664	7	7
OG0007665	8	7
OG0007666	6	6
OG0007667	6	6
OG0007668	7	7
OG0007669	4	4
OG0007670	6	6
OG0007671	6	5
OG0007672	6	6
OG0007673	6	6
OG0007674	7	7
OG0007675	6	6
OG0007676	7	7
OG0007677	6	5
OG0007678	7	7
OG0007679	6	6
OG0007680	7	7
OG0007681	6	6
OG0007682	6	6
OG0007683	5	3
OG0007684	6	5
OG0007685	6	3
OG0007686	6	6
OG0007687	6	6
OG0007688	6	5
OG0007689	7	5
OG0007690	6	4
OG0007691	6	5
OG0007692	8	7
OG0007693	6	6
OG0007694	6	6
OG0007695	7	7
OG0007696	6	5
OG0007697	7	7
OG0007698	6	6
OG0007699	6	6
OG0007700	6	6
OG0007701	5	4
OG0007702	6	5
OG0007703	6	5
OG0007704	6	5
OG0007705	6	6
OG0007706	6	6
OG0007707	6	6
OG0007708	8	8
OG0007709	7	4
OG0007710	6	5
OG0007711	7	6
OG0007712	6	6
OG0007713	6	6
OG0007714	6	5
OG0007715	7	6
OG0007716	7	7
OG0007717	7	7
OG0007718	7	7
OG0007719	6	6
OG0007720	7	7
OG0007721	9	7
OG0007722	8	7
OG0007723	7	7
OG0007724	8	7
OG0007725	6	6
OG0007726	6	5
OG0007727	5	5
OG0007728	6	6
OG0007729	6	6
OG0007730	6	5
OG0007731	6	6
OG0007732	4	2
OG0007733	5	5
OG0007734	6	6
OG0007735	6	6
OG0007736	6	5
OG0007737	6	6
OG0007738	6	5
OG0007739	6	5
OG0007740	6	6
OG0007741	6	5
OG0007742	7	7
OG0007743	6	5
OG0007744	6	6
OG0007745	7	6
OG0007746	6	5
OG0007747	7	7
OG0007748	6	4
OG0007749	6	5
OG0007750	7	7
OG0007751	7	7
OG0007752	6	6
OG0007753	6	6
OG0007754	6	6
OG0007755	8	6
OG0007756	6	5
OG0007757	6	6
OG0007758	7	7
OG0007759	6	4
OG0007760	7	4
OG0007761	7	3
OG0007762	6	6
OG0007763	6	5
OG0007764	5	4
OG0007765	6	6
OG0007766	6	6
OG0007767	6	6
OG0007768	6	5
OG0007769	5	5
OG0007770	6	5
OG0007771	6	6
OG0007772	6	6
OG0007773	6	6
OG0007774	7	7
OG0007775	7	7
OG0007776	7	6
OG0007777	6	6
OG0007778	6	6
OG0007779	7	6
OG0007780	6	5
OG0007781	6	5
OG0007782	7	6
OG0007783	6	6
OG0007784	6	6
OG0007785	7	7
OG0007786	6	6
OG0007787	6	6
OG0007788	6	6
OG0007789	6	6
OG0007790	7	7
OG0007791	6	5
OG0007792	6	6
OG0007793	6	6
OG0007794	6	3
OG0007795	6	6
OG0007796	5	4
OG0007797	6	5
OG0007798	6	4
OG0007799	6	6
OG0007800	7	6
OG0007801	7	7
OG0007802	6	6
OG0007803	6	6
OG0007804	6	5
OG0007805	6	5
OG0007806	8	7
OG0007807	5	4
OG0007808	6	5
OG0007809	6	6
OG0007810	7	7
OG0007811	5	4
OG0007812	6	5
OG0007813	6	6
OG0007814	6	6
OG0007815	5	5
OG0007816	8	6
OG0007817	6	6
OG0007818	6	6
OG0007819	6	6
OG0007820	6	6
OG0007821	5	3
OG0007822	6	5
OG0007823	6	6
OG0007824	5	5
OG0007825	4	3
OG0007826	6	6
OG0007827	6	6
OG0007828	6	5
OG0007829	5	5
OG0007830	6	6
OG0007831	6	6
OG0007832	11	6
OG0007833	6	5
OG0007834	6	6
OG0007835	7	6
OG0007836	9	8
OG0007837	6	6
OG0007838	7	5
OG0007839	6	4
OG0007840	6	5
OG0007841	6	5
OG0007842	9	7
OG0007843	6	6
OG0007844	6	5
OG0007845	8	7
OG0007846	7	4
OG0007847	6	6
OG0007848	5	4
OG0007849	6	6
OG0007850	6	5
OG0007851	7	7
OG0007852	6	5
OG0007853	6	5
OG0007854	7	5
OG0007855	6	6
OG0007856	7	5
OG0007857	6	6
OG0007858	7	7
OG0007859	7	7
OG0007860	6	6
OG0007861	7	7
OG0007862	7	5
OG0007863	6	6
OG0007864	8	7
OG0007865	8	7
OG0007866	7	7
OG0007867	6	6
OG0007868	5	4
OG0007869	6	5
OG0007870	7	7
OG0007871	8	6
OG0007872	9	7
OG0007873	6	6
OG0007874	7	7
OG0007875	6	6
OG0007876	7	4
OG0007877	6	5
OG0007878	8	7
OG0007879	6	6
OG0007880	6	6
OG0007881	6	5
OG0007882	6	6
OG0007883	6	4
OG0007884	6	6
OG0007885	6	6
OG0007886	6	4
OG0007887	7	7
OG0007888	6	6
OG0007889	6	5
OG0007890	8	6
OG0007891	6	6
OG0007892	7	6
OG0007893	7	5
OG0007894	7	6
OG0007895	6	6
OG0007896	8	8
OG0007897	6	6
OG0007898	6	5
OG0007899	5	5
OG0007900	6	6
OG0007901	6	6
OG0007902	6	6
OG0007903	6	5
OG0007904	7	7
OG0007905	6	6
OG0007906	9	8
OG0007907	6	6
OG0007908	5	4
OG0007909	6	6
OG0007910	6	5
OG0007911	6	6
OG0007912	6	5
OG0007913	8	6
OG0007914	8	7
OG0007915	6	6
OG0007916	5	5
OG0007917	7	6
OG0007918	6	6
OG0007919	7	7
OG0007920	8	8
OG0007921	9	7
OG0007922	7	7
OG0007923	7	5
OG0007924	7	6
OG0007925	6	6
OG0007926	6	3
OG0007927	6	6
OG0007928	6	6
OG0007929	6	5
OG0007930	7	5
OG0007931	6	5
OG0007932	7	7
OG0007933	9	6
OG0007934	6	5
OG0007935	6	6
OG0007936	7	7
OG0007937	6	6
OG0007938	7	6
OG0007939	7	4
OG0007940	6	6
OG0007941	6	6
OG0007942	6	6
OG0007943	8	6
OG0007944	6	6
OG0007945	6	6
OG0007946	6	5
OG0007947	7	6
OG0007948	8	7
OG0007949	6	6
OG0007950	6	6
OG0007951	5	4
OG0007952	6	6
OG0007953	5	4
OG0007954	6	5
OG0007955	7	7
OG0007956	6	5
OG0007957	6	5
OG0007958	6	5
OG0007959	7	6
OG0007960	6	6
OG0007961	6	5
OG0007962	6	6
OG0007963	8	8
OG0007964	6	6
OG0007965	7	6
OG0007966	10	9
OG0007967	7	7
OG0007968	7	7
OG0007969	6	6
OG0007970	9	9
OG0007971	6	4
OG0007972	8	7
OG0007973	6	5
OG0007974	6	5
OG0007975	9	8
OG0007976	6	6
OG0007977	7	7
OG0007978	6	5
OG0007979	6	6
OG0007980	6	6
OG0007981	5	4
OG0007982	7	6
OG0007983	6	3
OG0007984	6	5
OG0007985	7	6
OG0007986	6	6
OG0007987	6	6
OG0007988	6	5
OG0007989	5	4
OG0007990	6	1
OG0007991	6	6
OG0007992	7	7
OG0007993	5	5
OG0007994	6	6
OG0007995	6	6
OG0007996	6	6
OG0007997	6	6
OG0007998	6	6
OG0007999	5	4
OG0008000	6	6
OG0008001	6	3
OG0008002	7	7
OG0008003	6	6
OG0008004	6	5
OG0008005	6	5
OG0008006	6	5
OG0008007	6	6
OG0008008	5	5
OG0008009	6	6
OG0008010	7	6
OG0008011	6	5
OG0008012	6	6
OG0008013	6	6
OG0008014	6	5
OG0008015	6	4
OG0008016	7	7
OG0008017	6	6
OG0008018	6	6
OG0008019	6	3
OG0008020	8	8
OG0008021	8	8
OG0008022	6	5
OG0008023	7	7
OG0008024	7	7
OG0008025	7	7
OG0008026	7	7
OG0008027	6	6
OG0008028	6	5
OG0008029	6	4
OG0008030	7	5
OG0008031	6	6
OG0008032	6	6
OG0008033	6	6
OG0008034	6	6
OG0008035	5	5
OG0008036	7	6
OG0008037	8	8
OG0008038	6	6
OG0008039	5	5
OG0008040	6	6
OG0008041	6	6
OG0008042	9	9
OG0008043	6	6
OG0008044	9	8
OG0008045	6	6
OG0008046	6	6
OG0008047	6	6
OG0008048	8	7
OG0008049	6	6
OG0008050	6	6
OG0008051	6	6
OG0008052	7	4
OG0008053	6	5
OG0008054	7	5
OG0008055	6	6
OG0008056	5	5
OG0008057	5	3
OG0008058	8	7
OG0008059	6	3
OG0008060	5	5
OG0008061	7	7
OG0008062	7	4
OG0008063	5	5
OG0008064	6	6
OG0008065	6	6
OG0008066	6	5
OG0008067	6	5
OG0008068	7	5
OG0008069	6	4
OG0008070	6	5
OG0008071	7	6
OG0008072	8	7
OG0008073	6	5
OG0008074	6	6
OG0008075	6	5
OG0008076	6	4
OG0008077	6	3
OG0008078	6	5
OG0008079	6	5
OG0008080	7	7
OG0008081	6	6
OG0008082	6	6
OG0008083	6	3
OG0008084	6	6
OG0008085	6	6
OG0008086	6	6
OG0008087	6	6
OG0008088	6	6
OG0008089	6	6
OG0008090	6	5
OG0008091	6	6
OG0008092	6	6
OG0008093	5	4
OG0008094	6	6
OG0008095	6	6
OG0008096	6	6
OG0008097	6	5
OG0008098	7	7
OG0008099	8	7
OG0008100	6	5
OG0008101	6	6
OG0008102	7	6
OG0008103	6	6
OG0008104	6	6
OG0008105	6	5
OG0008106	6	6
OG0008107	7	7
OG0008108	6	5
OG0008109	6	3
OG0008110	6	6
OG0008111	6	6
OG0008112	6	6
OG0008113	6	6
OG0008114	7	7
OG0008115	6	6
OG0008116	6	5
OG0008117	6	6
OG0008118	7	6
OG0008119	9	7
OG0008120	5	5
OG0008121	5	4
OG0008122	6	5
OG0008123	6	6
OG0008124	6	5
OG0008125	7	7
OG0008126	7	5
OG0008127	7	7
OG0008128	6	4
OG0008129	5	4
OG0008130	6	3
OG0008131	6	6
OG0008132	6	6
OG0008133	6	6
OG0008134	6	5
OG0008135	6	6
OG0008136	6	5
OG0008137	6	6
OG0008138	6	6
OG0008139	6	6
OG0008140	6	6
OG0008141	7	5
OG0008142	6	6
OG0008143	6	6
OG0008144	7	7
OG0008145	6	5
OG0008146	7	6
OG0008147	6	6
OG0008148	8	8
OG0008149	6	5
OG0008150	6	6
OG0008151	6	6
OG0008152	5	4
OG0008153	6	5
OG0008154	6	4
OG0008155	6	6
OG0008156	6	6
OG0008157	7	7
OG0008158	6	5
OG0008159	6	6
OG0008160	6	6
OG0008161	5	4
OG0008162	7	7
OG0008163	6	6
OG0008164	6	5
OG0008165	7	6
OG0008166	8	8
OG0008167	8	8
OG0008168	7	6
OG0008169	9	9
OG0008170	6	5
OG0008171	7	6
OG0008172	6	5
OG0008173	6	5
OG0008174	6	5
OG0008175	6	5
OG0008176	8	5
OG0008177	6	6
OG0008178	6	6
OG0008179	7	7
OG0008180	8	5
OG0008181	5	5
OG0008182	6	6
OG0008183	6	6
OG0008184	6	6
OG0008185	6	6
OG0008186	6	6
OG0008187	6	5
OG0008188	6	5
OG0008189	6	6
OG0008190	7	6
OG0008191	6	4
OG0008192	5	5
OG0008193	7	6
OG0008194	6	6
OG0008195	7	7
OG0008196	7	7
OG0008197	6	6
OG0008198	6	4
OG0008199	7	4
OG0008200	7	6
OG0008201	6	6
OG0008202	6	6
OG0008203	6	6
OG0008204	6	6
OG0008205	6	6
OG0008206	6	6
OG0008207	8	8
OG0008208	6	6
OG0008209	6	5
OG0008210	6	6
OG0008211	6	5
OG0008212	8	7
OG0008213	6	6
OG0008214	7	7
OG0008215	6	6
OG0008216	6	5
OG0008217	6	4
OG0008218	7	7
OG0008219	5	4
OG0008220	6	6
OG0008221	8	5
OG0008222	8	6
OG0008223	6	6
OG0008224	7	5
OG0008225	18	9
OG0008226	7	7
OG0008227	6	4
OG0008228	6	6
OG0008229	9	7
OG0008230	6	6
OG0008231	6	4
OG0008232	7	4
OG0008233	6	6
OG0008234	6	5
OG0008235	5	4
OG0008236	6	6
OG0008237	6	6
OG0008238	5	4
OG0008239	6	6
OG0008240	6	5
OG0008241	9	9
OG0008242	6	5
OG0008243	6	6
OG0008244	7	7
OG0008245	6	6
OG0008246	6	5
OG0008247	6	5
OG0008248	5	4
OG0008249	6	6
OG0008250	7	7
OG0008251	7	7
OG0008252	6	6
OG0008253	7	7
OG0008254	7	7
OG0008255	6	6
OG0008256	6	6
OG0008257	6	5
OG0008258	7	5
OG0008259	6	5
OG0008260	6	5
OG0008261	7	7
OG0008262	6	5
OG0008263	6	4
OG0008264	6	6
OG0008265	6	6
OG0008266	7	7
OG0008267	9	9
OG0008268	6	6
OG0008269	6	6
OG0008270	6	5
OG0008271	6	6
OG0008272	6	6
OG0008273	7	7
OG0008274	6	6
OG0008275	6	6
OG0008276	6	6
OG0008277	7	4
OG0008278	6	6
OG0008279	6	6
OG0008280	5	4
OG0008281	6	6
OG0008282	7	6
OG0008283	6	6
OG0008284	6	6
OG0008285	6	5
OG0008286	6	5
OG0008287	6	5
OG0008288	6	6
OG0008289	7	6
OG0008290	7	7
OG0008291	7	4
OG0008292	7	7
OG0008293	6	5
OG0008294	6	5
OG0008295	6	6
OG0008296	6	6
OG0008297	6	4
OG0008298	7	5
OG0008299	6	6
OG0008300	6	4
OG0008301	7	5
OG0008302	9	7
OG0008303	6	4
OG0008304	6	5
OG0008305	6	5
OG0008306	9	9
OG0008307	7	7
OG0008308	6	3
OG0008309	6	6
OG0008310	6	6
OG0008311	7	6
OG0008312	7	6
OG0008313	6	5
OG0008314	6	6
OG0008315	7	7
OG0008316	5	5
OG0008317	10	9
OG0008318	6	5
OG0008319	7	7
OG0008320	5	4
OG0008321	6	6
OG0008322	6	5
OG0008323	6	4
OG0008324	8	8
OG0008325	7	7
OG0008326	6	6
OG0008327	6	6
OG0008328	9	9
OG0008329	9	9
OG0008330	6	5
OG0008331	6	6
OG0008332	7	7
OG0008333	7	7
OG0008334	7	7
OG0008335	7	5
OG0008336	6	6
OG0008337	5	4
OG0008338	6	6
OG0008339	6	6
OG0008340	6	5
OG0008341	6	6
OG0008342	6	5
OG0008343	5	5
OG0008344	6	4
OG0008345	6	6
OG0008346	9	9
OG0008347	6	6
OG0008348	7	6
OG0008349	6	6
OG0008350	6	5
OG0008351	6	6
OG0008352	7	7
OG0008353	6	6
OG0008354	6	6
OG0008355	6	6
OG0008356	7	6
OG0008357	7	7
OG0008358	6	6
OG0008359	6	6
OG0008360	6	6
OG0008361	6	6
OG0008362	7	6
OG0008363	7	7
OG0008364	6	5
OG0008365	6	4
OG0008366	7	4
OG0008367	6	6
OG0008368	7	6
OG0008369	10	8
OG0008370	6	6
OG0008371	6	5
OG0008372	6	5
OG0008373	6	4
OG0008374	6	6
OG0008375	6	6
OG0008376	6	6
OG0008377	6	3
OG0008378	7	6
OG0008379	6	6
OG0008380	6	6
OG0008381	6	6
OG0008382	7	6
OG0008383	6	6
OG0008384	8	8
OG0008385	6	6
OG0008386	7	6
OG0008387	7	6
OG0008388	6	6
OG0008389	6	6
OG0008390	6	5
OG0008391	6	5
OG0008392	6	4
OG0008393	7	7
OG0008394	6	6
OG0008395	6	5
OG0008396	6	6
OG0008397	6	5
OG0008398	6	6
OG0008399	6	5
OG0008400	6	6
OG0008401	6	5
OG0008402	6	6
OG0008403	6	6
OG0008404	9	9
OG0008405	6	5
OG0008406	6	6
OG0008407	5	5
OG0008408	6	6
OG0008409	6	6
OG0008410	7	6
OG0008411	6	6
OG0008412	5	4
OG0008413	6	6
OG0008414	6	5
OG0008415	6	4
OG0008416	6	6
OG0008417	6	6
OG0008418	8	6
OG0008419	6	6
OG0008420	6	5
OG0008421	6	6
OG0008422	6	6
OG0008423	6	6
OG0008424	6	6
OG0008425	6	6
OG0008426	6	6
OG0008427	6	6
OG0008428	7	5
OG0008429	9	9
OG0008430	6	6
OG0008431	7	7
OG0008432	6	6
OG0008433	7	7
OG0008434	5	5
OG0008435	6	3
OG0008436	5	3
OG0008437	6	5
OG0008438	6	6
OG0008439	8	6
OG0008440	7	7
OG0008441	6	6
OG0008442	9	9
OG0008443	16	13
OG0008444	22	18
OG0008445	6	6
OG0008446	6	5
OG0008447	6	6
OG0008448	16	10
OG0008449	10	7
OG0008450	9	9
OG0008451	8	5
OG0008452	9	8
OG0008453	10	9
OG0008454	8	7
OG0008455	8	8
OG0008456	8	7
OG0008457	8	8
OG0008458	7	7
OG0008459	7	6
OG0008460	7	6
OG0008461	5	4
OG0008462	10	9
OG0008463	9	6
OG0008464	7	7
OG0008465	7	7
OG0008466	7	7
OG0008467	8	7
OG0008468	7	7
OG0008469	6	6
OG0008470	11	9
OG0008471	6	6
OG0008472	11	10
OG0008473	8	6
OG0008474	7	7
OG0008475	6	5
OG0008476	7	7
OG0008477	7	7
OG0008478	7	7
OG0008479	7	7
OG0008480	7	6
OG0008481	15	13
OG0008482	8	8
OG0008483	23	23
OG0008484	15	14
OG0008485	20	16
OG0008486	9	9
OG0008487	10	9
OG0008488	24	20
OG0008489	13	12
OG0008490	10	6
OG0008491	8	8
OG0008492	5	3
OG0008493	19	17
OG0008494	21	14
OG0008495	28	27
OG0008496	29	29
OG0008497	31	31
OG0008498	31	31
OG0008499	31	31
OG0008500	31	31
OG0008501	30	30
OG0008502	31	31
OG0008503	31	31
OG0008504	6	6
OG0008505	5	5
OG0008506	5	4
OG0008507	5	5
OG0008508	7	7
OG0008509	6	6
OG0008510	7	6
OG0008511	6	6
OG0008512	5	5
OG0008513	5	4
OG0008514	6	6
OG0008515	6	5
OG0008516	7	7
OG0008517	5	4
OG0008518	5	5
OG0008519	5	5
OG0008520	5	5
OG0008521	7	7
OG0008522	5	5
OG0008523	4	2
OG0008524	5	5
OG0008525	5	5
OG0008526	7	6
OG0008527	6	6
OG0008528	5	5
OG0008529	5	5
OG0008530	6	6
OG0008531	5	5
OG0008532	5	5
OG0008533	6	6
OG0008534	5	5
OG0008535	5	5
OG0008536	5	5
OG0008537	5	5
OG0008538	5	5
OG0008539	16	12
OG0008540	6	5
OG0008541	7	6
OG0008542	4	3
OG0008543	5	5
OG0008544	5	5
OG0008545	7	6
OG0008546	6	6
OG0008547	5	5
OG0008548	6	3
OG0008549	5	4
OG0008550	6	5
OG0008551	5	5
OG0008552	6	6
OG0008553	5	5
OG0008554	5	4
OG0008555	5	5
OG0008556	6	6
OG0008557	5	5
OG0008558	8	8
OG0008559	6	6
OG0008560	6	6
OG0008561	6	4
OG0008562	5	5
OG0008563	6	4
OG0008564	8	8
