Orthogroup	Eutrema_salsugineum	Noccaea_praecox
OG0004739	XP_006406545.1	Np007G395390
OG0004740	XP_006406438.1	Np007G397770
OG0004741	XP_006406268.1	Np007G381480
OG0004742	XP_006406154.1	Np007G383300
OG0004743	XP_006406148.1	Np007G383420
OG0004744	XP_006406068.1	Np007G384280
OG0004745	XP_006406034.1	Np007G384620
OG0004746	XP_006418810.1	Np007G385920
OG0004749	XP_006404927.1, XP_006409425.1	Np007G377170
OG0004750	XP_006409050.1	Np007G373320
OG0004751	XP_006408954.1	Np007G372150
OG0004752	XP_006392596.1	Np004G190600
OG0004753	XP_006392763.1	Np005G318650, Np004G192560
OG0004754	XP_006393144.2	Np004G196630, Np004G196920
OG0004755	XP_006393183.1	Np004G197060
OG0004756	XP_006393382.1	Np004G199200
OG0004757	XP_006406000.2	Np007G385020
OG0004758	XP_006395737.1	Np001G024900
OG0004759	XP_024013406.1	Np001G057280
OG0004760	XP_006403905.1	Np001G053340
OG0004761	XP_006403900.1	Np001G053390
OG0004762	XP_006398019.1	Np006G362370, Np006G362380
OG0004763	XP_006403446.1	Np001G059380
OG0004764	XP_006403014.1	Np001G060210
OG0004765	XP_006402969.1	Np001G059730, Np001G060830
OG0004766	XP_006402947.2	Np001G061280
OG0004767	XP_006402882.1	Np001G062020
OG0004769	XP_006402833.1	Np001G062660
OG0004770	XP_006394856.1	Np001G013690
OG0004772	XP_006414315.1	Np005G298870
OG0004773	XP_006404972.2	Np001G037850
OG0004774	XP_006404491.1	Np023G439560, Np019G438900
OG0004775	XP_024016678.1, XP_024006686.1	Np002G074390, Np001G015320
OG0004776	XP_006417540.1	Np004G249310
OG0004777	XP_006395511.1	Np004G246350, Np004G246360
OG0004779	XP_024016607.1	Np007G376300
OG0004780	XP_006418831.1	Np007G385600
OG0004781	XP_006406436.1	Np007G397790
OG0004782	XP_006407448.1	Np007G410390
OG0004783	XP_006394437.1	Np001G007880
OG0004783	XP_006399206.1	Np003G133030
OG0004786	XP_006400866.1	Np003G152000
OG0004788	XP_024015052.1	Np004G228930, Np010G433440, Np001G031000, Np004G219300, Np010G432750, Np008G426250, Np001G030230, Np002G103540, Np001G030240
OG0004789	XP_006393460.1	Np004G199720
OG0004790	XP_024012940.1	Np003G140120, Np003G140220, Np003G140230
OG0004791	XP_006410234.1	Np006G348380, Np006G354590
OG0004801	XP_006412973.1	Np005G276610
OG0004802	XP_006412971.1	Np005G276600
OG0004803	XP_006412967.1	Np005G276550
OG0004804	XP_006412954.1	Np005G276410
OG0004805	XP_006412879.1	Np005G275500
OG0004806	XP_006412744.1	Np005G274140
OG0004807	XP_006412670.1	Np005G272830
OG0004808	XP_006412555.1	Np005G271360
OG0004809	XP_006412548.1	Np005G271260
OG0004810	XP_006395052.1	Np001G016230
OG0004811	XP_006412421.2	Np005G262950
OG0004812	XP_006412436.2	Np005G262770
OG0004813	XP_024004729.1	Np005G263160
OG0004814	XP_006412268.1	Np005G264390
OG0004815	XP_006412196.1	Np005G265300
OG0004817	XP_006414319.1	Np005G298910
OG0004818	XP_024005632.1	Np005G299230
OG0004819	XP_006414347.1	Np005G300000
OG0004821	XP_006417623.1	Np004G250230
OG0004822	XP_006392007.1	Np002G117910
OG0004823	XP_006391995.1	Np002G118130
OG0004824	XP_006398508.1	Np001G028150
OG0004825	XP_006398517.1	Np001G027920
OG0004826	XP_006395800.1	Np001G025850
OG0004827	XP_006395603.2	Np001G023080
OG0004828	XP_006395547.2	Np001G022420
OG0004828	XP_006405866.1	Np006G365620
OG0004829	XP_006395532.1	Np001G022240
OG0004830	XP_024014616.1	Np005G318110
OG0004831	XP_024007433.1	Np001G020860
OG0004832	XP_024007368.1	Np001G020550
OG0004833	XP_006395310.1	Np001G019150
OG0004834	XP_006395309.1	Np001G019110
OG0004835	XP_006395294.1	Np001G018940
OG0004836	XP_024014635.1, XP_006395286.1	Np001G018850
OG0004837	XP_024007616.1	Np001G018590
OG0004838	XP_006395246.1	Np001G018390
OG0004839	XP_006395245.1	Np001G018380
OG0004840	XP_024007915.1	Np002G094710
OG0004841	XP_024004050.1	Np002G123130
OG0004842	XP_006391802.1	Np002G121220
OG0004843	XP_024008775.1	Np004G245810
OG0004844	XP_006411396.1	Np006G330430
OG0004845	XP_006407683.1	Np007G413480
OG0004846	XP_006407580.1	Np007G411970
OG0004847	XP_024015389.1	Np007G411710
OG0004848	XP_024015755.1	Np007G410210
OG0004849	XP_006407350.1	Np007G409130
OG0004850	XP_006402013.1	Np003G184340
OG0004851	XP_006402004.1	Np003G184420
OG0004852	XP_006401899.1	Np003G167300
OG0004853	XP_006401839.1	Np003G166080
OG0004854	XP_006401769.1	Np003G164980
OG0004855	XP_006401765.1	Np003G164920
OG0004856	XP_006401752.1, XP_006409077.1	Np006G343440, Np003G164620
OG0004857	XP_006401407.1, XP_006401650.1, XP_006401651.1	Np003G161750
OG0004858	XP_006401546.1	Np003G163380
OG0004859	XP_006401518.1, XP_006413112.1	Np005G280010, Np005G278510
OG0004860	XP_006401258.1	Np003G156620
OG0004861	XP_006401176.1	Np003G155420
OG0004862	XP_006401134.1, XP_006392955.2	Np003G154980
OG0004863	XP_006399824.1	Np003G140060
OG0004864	XP_006399812.1	Np003G139950
OG0004865	XP_006399806.1	Np003G139890
OG0004866	XP_006399805.2	Np003G139840
OG0004867	XP_006399649.1	Np003G138060
OG0004868	XP_006400078.1	Np003G142490
OG0004869	XP_006399607.1	Np003G137580
OG0004870	XP_006399549.1	Np003G136840
OG0004871	XP_006399490.1	Np003G136270
OG0004872	XP_024012280.1	Np003G135530, Np003G135610
OG0004873	XP_006414218.1	Np005G294530
OG0004874	XP_006398353.1	Np001G034650
OG0004875	XP_006414141.1	Np005G292360
OG0004876	XP_006398324.1	Np001G035700
OG0004877	XP_006414047.1	Np005G290790
OG0004878	XP_006414044.1	Np005G290760
OG0004879	XP_006413977.1	Np005G289860
OG0004880	XP_006413909.1	Np006G334760, Np005G288740
OG0004881	XP_006413888.1	Np005G288490
OG0004882	XP_006413859.1	Np005G288110
OG0004883	XP_006413819.1	Np005G287480
OG0004884	XP_006413779.1	Np005G288040
OG0004885	XP_006400504.1	Np003G147390, Np003G147400
OG0004886	XP_006413736.1	Np005G286580
OG0004887	XP_006413731.1	Np005G286450
OG0004888	XP_006413663.1	Np005G285470
OG0004889	XP_006413597.2	Np005G284590
OG0004890	XP_024005541.1	Np005G283510
OG0004891	XP_006413504.1	Np005G283120
OG0004892	XP_024004504.1	Np005G282860
OG0004892	XP_006414680.2	Np005G282840
OG0004893	XP_006393703.1	Np004G202420
OG0004894	XP_006393585.1	Np004G200870
OG0004895	XP_006415714.1	Np004G210720
OG0004896	XP_006415689.1	Np004G210980
OG0004897	XP_006415678.1	Np004G211120
OG0004898	XP_006415491.1	Np004G213550
OG0004900	XP_006411966.1	Np005G268430
OG0004901	XP_006411878.1	Np005G269470
OG0004901	XP_006411877.1	Np005G269480
OG0004902	XP_006411854.1	Np005G269720
OG0004903	XP_024014322.1	Np006G368850
OG0004904	XP_006411628.1	Np005G260220
OG0004905	XP_006410687.1	Np006G340730
OG0004907	XP_006396602.1	Np003G184890
OG0004908	XP_024011070.1	Np001G039160
OG0004910	XP_006398283.1	Np001G036440
OG0004911	XP_024011011.1	Np001G036490, Np001G036530
OG0004912	XP_006398376.1	Np001G034250
OG0004913	XP_006398459.1	Np001G032040
OG0004915	XP_006398449.1	Np001G031790
OG0004916	XP_006418660.1	Np007G387770
OG0004917	XP_006414679.1	Np005G304790
OG0004918	XP_006414605.2	Np005G303680, Np005G303690
OG0004919	XP_006405381.1	Np005G297520, Np005G319020
OG0004920	XP_006393970.1	Np001G002430
OG0004921	XP_006397991.1	Np006G320630
OG0004922	XP_006402362.1	Np001G068940
OG0004923	XP_006397809.1	Np006G323100
OG0004924	XP_006416994.1	Np007G401970, Np007G401660
OG0004925	XP_024012788.1	Np001G067300
OG0004926	XP_006397784.1	Np006G323380
OG0004927	XP_006397775.2	Np006G323650
OG0004928	XP_024010836.1	Np006G323730
OG0004929	XP_006397655.1	Np006G325320
OG0004931	XP_006411584.1	Np006G327520
OG0004932	XP_006411573.1	Np006G327620
OG0004934	XP_006411481.1	Np006G328860
OG0004935	XP_006413287.1	Np005G280370
OG0004936	XP_006398702.1	Np003G126600
OG0004937	XP_006398801.1	Np003G127810
OG0004938	XP_024011948.1, XP_024012448.1	Np003G128280
OG0004939	XP_006397136.2, XP_024010317.1	Np003G128590
OG0004940	XP_006400587.1	Np003G148430
OG0004941	XP_006400550.1	Np003G148010
OG0004942	XP_024012311.1	Np003G148880
OG0004943	XP_006400655.1	Np003G149200
OG0004944	XP_006400703.2	Np003G149900
OG0004945	XP_006400738.1	Np003G150370
OG0004946	XP_006400798.1	Np003G151070
OG0004948	XP_006400889.1	Np003G152260
OG0004949	XP_006400971.1	Np003G153150
OG0004950	XP_006400981.1	Np003G153280
OG0004951	XP_006401015.1	Np003G153710
OG0004952	XP_006394304.1	Np001G006370
OG0004953	XP_024010766.1	Np006G322820
OG0004954	XP_024007046.1	Np001G005890
OG0004955	XP_006394140.1	Np001G004310
OG0004956	XP_006394049.1	Np001G003210
OG0004957	XP_024006899.1	Np001G002900
OG0004958	XP_006394003.1	Np001G002820
OG0004959	XP_006393986.1	Np001G002610
OG0004960	XP_006393949.1	Np001G002240
OG0004961	XP_006393939.1	Np001G002140
OG0004962	XP_006393905.1	Np001G001650
OG0004963	XP_006393863.1	Np001G001060
OG0004964	XP_006403957.1	Np001G052760
OG0004965	XP_006396301.1	Np003G188550
OG0004966	XP_006403150.1	Np001G040430
OG0004967	XP_006418148.1	Np004G256020
OG0004967	XP_006403209.1	Np001G041020
OG0004968	XP_006410489.1	Np009G431990, Np006G345220
OG0004969	XP_006410395.1	Np006G357060
OG0004970	XP_006410164.1	Np006G353590, Np006G347190
OG0004972	XP_006410139.1	Np006G352580
OG0004973	XP_024016681.1	Np006G350790, Np006G350850
OG0004974	XP_006410016.1	Np008G428320, Np006G350370
OG0004975	XP_006409880.1	Np006G359490
OG0004976	XP_006409816.2	Np006G358670
OG0004977	XP_006408588.1	Np006G361550
OG0004978	XP_006399903.1	Np003G140860
OG0004979	XP_006407753.1	Np007G414340, Np007G415680
OG0004980	XP_006398568.1	Np003G125020
OG0004980	XP_006392093.1, XP_006407746.1	Np007G414290
OG0004981	XP_024015668.1	Np007G424510
OG0004982	XP_006408379.1	Np007G422980
OG0004983	XP_006400224.1	Np003G143990
OG0004984	XP_006400342.1	Np003G145380
OG0004985	XP_006408062.1	Np001G014760
OG0004986	XP_006394884.1	Np001G014000
OG0004987	XP_024011454.1	Np003G147280
OG0004988	XP_006407966.1	Np007G417340
OG0004989	XP_024009985.1, XP_006396764.1	Np003G182500
OG0004990	XP_006407876.1, XP_006418688.1	Np007G416050
OG0004991	XP_024015752.1	Np007G415290
OG0004992	XP_006407779.1	Np007G414730
OG0004993	XP_006407755.1	Np007G414360
OG0004994	XP_006411291.1	Np006G331790
OG0004995	XP_006411243.2	Np006G332600
OG0004996	XP_006411205.1	Np006G333200
OG0004997	XP_006403499.1	Np001G058560
OG0004998	XP_006410763.1	Np006G339800
OG0004999	XP_006410775.1	Np006G339690
OG0005000	XP_006415614.1	Np004G211850
OG0005001	XP_006410997.1	Np006G336320
OG0005002	XP_006411010.1	Np006G336060
OG0005003	XP_024003806.1	Np006G335850, Np006G335830
OG0005004	XP_006405890.1	Np002G103900
OG0005005	XP_006416920.1	Np004G241020
OG0005006	XP_024008625.1	Np004G239430
OG0005007	XP_024008325.1	Np004G238600
OG0005008	XP_006416690.1	Np004G238470
OG0005009	XP_006416650.1	Np004G237890
OG0005010	XP_006416597.2	Np004G237260
OG0005011	XP_006416530.1	Np004G236520
OG0005012	XP_006416458.1	Np004G235650
OG0005013	XP_006390049.1, XP_006390048.1	Np002G074360
OG0005014	XP_024008899.1	Np004G232700
OG0005015	XP_006416177.1	Np004G231930
OG0005020	XP_006415927.2	Np004G225830
OG0005021	XP_006415851.1	Np004G209380
OG0005022	XP_006415824.1	Np004G209500
OG0005023	XP_006415797.1	Np004G209910
OG0005024	XP_006391290.2	Np002G092000
OG0005025	XP_006413386.1	Np005G281670
OG0005026	XP_024005701.1	Np005G280810
OG0005027	XP_006412387.1	Np005G263260
OG0005029	XP_006417092.1	Np004G243120
OG0005030	XP_024012782.1	Np002G071230
OG0005031	XP_006417241.1	Np004G245490
OG0005032	XP_006417263.1	Np004G245750
OG0005033	XP_024008084.1	Np004G246720, Np004G246750
OG0005034	XP_024008394.1	Np004G248140
OG0005035	XP_006417484.1	Np004G248620
OG0005036	XP_006398045.1	Np001G039810
OG0005037	XP_006417616.1	Np004G250130
OG0005038	XP_006410653.1	Np006G341050
OG0005039	XP_006417720.1	Np004G251190
OG0005040	XP_006417685.1	Np004G250880
OG0005041	XP_006417935.2	Np004G253390
OG0005042	XP_006417943.1	Np004G253520
OG0005043	XP_006417963.1	Np004G253710
OG0005044	XP_006418054.1	Np004G254900
OG0005045	XP_006418060.1	Np004G254990
OG0005046	XP_006418284.1	Np004G257460
OG0005047	XP_006418417.1	Np004G258780
OG0005048	XP_024008341.1	Np004G259260
OG0005049	XP_006418444.1	Np004G259270
OG0005050	XP_006400029.1	Np003G141980
OG0005051	XP_006417955.1	Np003G143000
OG0005052	XP_006400134.1	Np003G146190, Np003G146140, Np003G143030
OG0005053	XP_006400149.1	Np003G143210
OG0005054	XP_006400194.1	Np003G143640
OG0005055	XP_006400253.1	Np003G144400
OG0005056	XP_006400263.1	Np003G144490
OG0005057	XP_006400318.1	Np003G145130
OG0005058	XP_006400375.1	Np003G145810
OG0005059	XP_024012487.1	Np003G146000
OG0005060	XP_006400447.1	Np003G146760
OG0005061	XP_006400477.1	Np003G147090
OG0005062	XP_006394880.1	Np001G013980
OG0005063	XP_006394991.1	Np001G015380
OG0005064	XP_006394999.1	Np001G015470
OG0005065	XP_006395056.1	Np001G016270
OG0005066	XP_006395104.1	Np001G016840
OG0005067	XP_006395128.1	Np001G017080
OG0005068	XP_006395210.1	Np001G017980
OG0005069	XP_006395207.1	Np001G017930
OG0005070	XP_006403590.1	Np001G057390
OG0005071	XP_024012271.1	Np003G131750
OG0005072	XP_006398962.1	Np003G129850
OG0005075	XP_006394560.1	Np001G009910
OG0005076	XP_024006932.1	Np001G009830
OG0005077	XP_024014896.1, XP_006394518.1	Np001G009340
OG0005078	XP_006394507.1	Np001G009240
OG0005079	XP_006394415.1	Np001G007580
OG0005080	XP_006401054.1	Np003G154160
OG0005081	XP_024011728.1	Np003G154470
OG0005082	XP_006401103.1	Np003G154650
OG0005083	XP_006401099.2	Np003G154660
OG0005084	XP_006404065.1	Np001G051270
OG0005085	XP_006404145.1	Np001G050390
OG0005086	XP_006404149.1	Np001G050360
OG0005087	XP_006404162.2	Np001G050200
OG0005088	XP_006403310.1, XP_006404191.1	Np001G049840, Np003G175050
OG0005089	XP_006404395.1	Np001G047010
OG0005090	XP_006400604.1	Np003G148610
OG0005091	XP_024006394.1	Np002G091080
OG0005092	XP_006391134.1	Np002G089040
OG0005093	XP_006391127.1	Np002G088940
OG0005094	XP_006391124.1	Np002G088900
OG0005095	XP_006398496.1	Np001G029810
OG0005096	XP_006391102.1	Np002G088480
OG0005097	XP_006391061.1	Np002G087610
OG0005098	XP_006390982.1	Np002G086490
OG0005099	XP_006390722.1	Np002G083170
OG0005100	XP_006390020.1	Np002G073800
OG0005101	XP_006390043.1	Np002G074290
OG0005102	XP_006395203.1	Np001G017920
OG0005103	XP_006390148.1	Np002G075740
OG0005104	XP_006390208.1	Np002G076560
OG0005104	XP_006416380.1	Np004G234890
OG0005105	XP_006390225.1	Np002G076850
OG0005106	XP_006390310.1	Np002G078030
OG0005107	XP_006389890.1	Np002G072180
OG0005108	XP_006389794.1	Np002G070880
OG0005109	XP_006389785.1	Np002G070790
OG0005110	XP_006406888.2	Np007G390290
OG0005110	XP_024008487.1	Np004G241090
OG0005111	XP_024012013.1	Np004G190710
OG0005111	XP_006407244.1	Np007G407840
OG0005112	XP_006407194.1	Np007G407280, Np002G098980
OG0005113	XP_006407187.1	Np007G407060
OG0005114	XP_006407157.1	Np007G406550
OG0005115	XP_024006172.1	Np004G191800
OG0005116	XP_006407071.1	Np007G405540
OG0005117	XP_006407001.1	Np007G404540
OG0005118	XP_024015115.1	Np007G403940
OG0005120	XP_006406935.1	Np007G402830
OG0005121	XP_006406890.1	Np007G390250
OG0005122	XP_006406846.1	Np007G390600
OG0005123	XP_006406830.1	Np007G391030
OG0005124	XP_006406593.2	Np007G394540
OG0005125	XP_006406548.1	Np007G395300
OG0005126	XP_024015518.1	Np007G398360
OG0005127	XP_006406368.1	Np001G028140
OG0005128	XP_024015457.1	Np007G380300
OG0005129	XP_006406354.1	Np007G380400
OG0005130	XP_006406319.1	Np007G380850
OG0005131	XP_006406296.1, XP_006405197.2	Np007G381160
OG0005131	XP_006406298.1, XP_006406297.1	Np007G381150
OG0005132	XP_006406260.1	Np007G381640
OG0005133	XP_006406292.1	Np007G381210
OG0005134	XP_006406295.1	Np007G381180
OG0005135	XP_006414552.1	Np005G303390
OG0005136	XP_006406124.1	Np007G383660
OG0005137	XP_006418807.1, XP_006418822.1	Np007G385980
OG0005138	XP_024009700.1	Np007G386080
OG0005139	XP_006409619.1	Np007G378530
OG0005139	XP_006406493.2	Np007G396470
OG0005140	XP_024016640.1	Np007G374310
OG0005141	XP_006409088.1	Np007G373860
OG0005142	XP_006409085.1	Np007G373850
OG0005143	XP_006409081.1, XP_024014924.1	Np007G373750
OG0005144	XP_006408946.2	Np007G372230
OG0005145	XP_024006305.1	Np004G190680
OG0005146	XP_006392631.1	Np004G191050
OG0005146	XP_006407215.1	Np007G407530
OG0005147	XP_006392933.1	Np004G194520
OG0005148	XP_006393064.1	Np002G114400, Np004G195730
OG0005149	XP_006393318.1	Np004G198600
OG0005150	XP_006403862.1	Np001G053840
OG0005151	XP_006403803.1	Np001G054570
OG0005152	XP_006403761.1	Np001G055080
OG0005152	XP_006411071.1	Np006G335210
OG0005153	XP_006403620.1	Np001G057150
OG0005154	XP_006403615.1	Np001G057190
OG0005155	XP_006403875.1	Np001G053710
OG0005156	XP_006403534.1	Np001G057990
OG0005157	XP_006403533.1	Np001G058040
OG0005158	XP_006403517.1	Np001G058360, Np001G037550
OG0005159	XP_024012951.1	Np001G060130
OG0005160	XP_006403009.1	Np001G060320
OG0005161	XP_006402991.1	Np001G060570
OG0005162	XP_006402861.1	Np001G062380
OG0005163	XP_006402674.1	Np001G064850
OG0005165	XP_006402517.1	Np001G066900
OG0005166	XP_006397796.1	Np001G067400
OG0005167	XP_006402468.1	Np001G067850, Np001G067460
OG0005168	XP_006402463.1	Np001G067510
OG0005170	XP_006414349.1	Np005G300040
OG0005171	XP_006411493.1	Np006G328710
OG0005174	XP_006391384.2, XP_024008250.1	Np004G246700
OG0005175	XP_024007742.1	Np004G239080
OG0005178	XP_006405382.2	Np005G319030
OG0005178	XP_024014664.1	Np005G319040
OG0005179	XP_006395406.1	Np001G020470
OG0005180	XP_006401184.1	Np003G155680
OG0005180	XP_006417182.2	Np001G024840
OG0005182	XP_024008025.1	Np004G229370
OG0005184	XP_006395434.1	Np001G020690
OG0005188	XP_024015263.1	Np001G016600
OG0005192	XP_006412990.1	Np005G276800
OG0005193	XP_006412942.1	Np005G276270
OG0005194	XP_006412896.1	Np005G311500
OG0005195	XP_006412890.1	Np005G275680
OG0005196	XP_006412819.1	Np005G274880
OG0005197	XP_006409159.1	Np007G374580
OG0005198	XP_006412814.1	Np005G274780
OG0005199	XP_006412798.1	Np005G274590
OG0005200	XP_024006256.1, XP_006412778.1	Np005G274430
OG0005201	XP_006412734.1	Np005G273900
OG0005202	XP_006412732.1	Np005G273860
OG0005204	XP_006412678.1	Np005G272910
OG0005205	XP_006412650.2	Np005G272650
OG0005206	XP_006412646.1	Np005G272510
OG0005207	XP_006412609.1	Np005G272150
OG0005208	XP_006398216.1	Np001G037280, Np001G037270
OG0005209	XP_006412411.1	Np005G263040
OG0005210	XP_006412434.1	Np005G262790
OG0005211	XP_006412266.1	Np005G264400
OG0005212	XP_006412231.1	Np005G264710
OG0005213	XP_006412233.1	Np005G264680
OG0005214	XP_006412157.1	Np005G265750
OG0005215	XP_006415294.1	Np004G217060
OG0005216	XP_006415255.1	Np004G218090
OG0005217	XP_006414291.1	Np005G297770
OG0005218	XP_006392327.1	Np002G113080
OG0005219	XP_006392053.1	Np002G117460
OG0005219	XP_006392051.2	Np002G117470
OG0005220	XP_006391980.1	Np002G118630, Np002G118510
OG0005221	XP_006395861.1	Np001G026770
OG0005222	XP_006395842.1	Np001G026440
OG0005223	XP_006395827.1	Np001G026350
OG0005224	XP_006395814.1	Np001G026160
OG0005225	XP_006395785.1	Np001G025480
OG0005226	XP_006395713.1	Np001G024730
OG0005227	XP_024007666.1	Np001G024620
OG0005228	XP_006395683.1	Np001G024200
OG0005229	XP_006395682.2	Np006G340870, Np001G024190
OG0005230	XP_006395586.1	Np001G022980
OG0005231	XP_006395518.1	Np004G244770
OG0005232	XP_006395501.1	Np001G021750
OG0005233	XP_006395238.1	Np001G018270
OG0005233	XP_006395404.1	Np001G020450
OG0005234	XP_006395392.1	Np001G020300
OG0005235	XP_006395313.1	Np001G019220
OG0005236	XP_006391505.1	Np002G092570
OG0005237	XP_006391780.1	Np002G121520
OG0005239	XP_006413234.1	Np005G279750
OG0005240	XP_006411357.1	Np006G330900
OG0005241	XP_006407571.1	Np007G411890
OG0005242	XP_006407423.2	Np007G410050
OG0005243	XP_006407379.1	Np007G409420
OG0005243	XP_006399139.1	Np003G132320
OG0005244	XP_006402243.2	Np003G174840
OG0005245	XP_006401728.1	Np003G164350
OG0005246	XP_006401729.2	Np003G164360
OG0005247	XP_006413439.1	Np005G282340
OG0005248	XP_006401427.1	Np003G159320
OG0005249	XP_006402589.1	Np001G066110
OG0005250	XP_024012101.1	Np003G158750
OG0005251	XP_024012015.1	Np003G155550
OG0005252	XP_024012615.1	Np003G154890
OG0005253	XP_006397358.2	Np004G201310
OG0005254	XP_006399833.1	Np003G140240
OG0005255	XP_006399781.1	Np003G139620
OG0005256	XP_006399770.1	Np003G139510
OG0005257	XP_006399725.1	Np003G138920
OG0005258	XP_006399717.1	Np003G138690
OG0005259	XP_006399695.1	Np003G138510
OG0005260	XP_006394750.1	Np001G012320
OG0005261	XP_006399575.1	Np003G137160
OG0005262	XP_006399477.1	Np003G136190
OG0005263	XP_024012628.1	Np003G134580
OG0005264	XP_006399317.1	Np003G134460
