Orthogroup	Eutrema_salsugineum	Cardamine_glauca
OG0001880	XP_006414134.1	Cg001G022640
OG0001881	XP_006413835.1, XP_006391784.1	Cg001G020020
OG0001882	XP_006396641.1	Cg003G080130, Cg003G093870
OG0001882	XP_006413761.1	Cg001G019450
OG0001883	XP_006396661.1	Cg003G080300, Cg003G093680
OG0001883	XP_006413729.1	Cg001G019180
OG0001884	XP_006416935.1	Cg006G230680
OG0001884	XP_024011799.1	Cg007G251160
OG0001885	XP_006415121.1	Cg006G212690
OG0001885	XP_024010099.1	Cg003G083760
OG0001886	XP_006397461.1	Cg006G209210
OG0001886	XP_006397189.1	Cg003G085420
OG0001887	XP_006397292.1, XP_024010174.1	Cg003G087020
OG0001887	XP_006396016.1	Cg006G208180
OG0001888	XP_024003706.1	Cg005G172470
OG0001889	XP_006409165.1	Cg004G154510
OG0001889	XP_006411986.1	Cg001G003610
OG0001890	XP_024005099.1	Cg001G002130
OG0001890	XP_006411830.1	Cg001G002140
OG0001891	XP_006413247.1	Cg001G014780
OG0001891	XP_006417431.1	Cg006G235300
OG0001892	XP_006403295.1	Cg008G318560
OG0001892	XP_024008666.1	Cg006G218920
OG0001893	XP_006397055.1	Cg003G083700
OG0001894	XP_024004254.1	Cg005G166250
OG0001894	XP_024010103.1	Cg003G080840, Cg003G080810, Cg003G080830
OG0001895	XP_006398427.1	Cg008G324900
OG0001896	XP_006414996.1	Cg004G120030
OG0001896	XP_006407837.1	Cg004G123520
OG0001897	XP_006418832.1	Cg004G141480
OG0001897	XP_024005118.1	Cg001G028610
OG0001898	XP_006406128.1	Cg004G139990
OG0001898	XP_024005685.1	Cg001G027070
OG0001899	XP_006414559.1	Cg001G026590
OG0001900	XP_006405310.1	Cg001G042660
OG0001901	XP_006393442.1	Cg005G157830
OG0001901	XP_006402352.1	Cg002G043990
OG0001902	XP_006402414.2	Cg002G044530
OG0001903	XP_006402563.1	Cg002G045960
OG0001903	XP_006397697.1	Cg005G160630
OG0001904	XP_024012873.1	Cg002G046050
OG0001904	XP_024010780.1	Cg005G160730
OG0001905	XP_006402633.1	Cg002G046600
OG0001905	XP_006397597.1	Cg005G161630
OG0001906	XP_024012762.1	Cg002G047150
OG0001906	XP_006397487.1	Cg005G162650
OG0001907	XP_006404257.1	Cg002G058500
OG0001908	XP_024005797.1	Cg005G181890, Cg005G181870, Cg001G004960, Cg001G005050
OG0001909	XP_006418332.1	Cg006G243840
OG0001910	XP_006396580.1	Cg003G094400, Cg003G079620
OG0001910	XP_024008760.1	Cg006G242780
OG0001911	XP_006403243.1	Cg008G319040
OG0001912	XP_006410337.1	Cg005G174640
OG0001912	XP_006418023.1	Cg006G240840
OG0001913	XP_024003772.1	Cg005G174970
OG0001914	XP_006393025.1	Cg005G173750
OG0001915	XP_024003913.1	Cg005G175440
OG0001915	XP_006417951.2	Cg006G240040
OG0001916	XP_006417809.1	Cg006G238770
OG0001916	XP_006410014.1	Cg005G177360
OG0001917	XP_006409900.1	Cg005G178460
OG0001917	XP_006417771.1	Cg006G238320
OG0001918	XP_006408594.1	Cg004G141240
OG0001919	XP_006399949.1	Cg008G294560
OG0001920	XP_006400178.1	Cg008G296670
OG0001920	XP_006408388.1	Cg004G117860
OG0001921	XP_006400180.2	Cg008G296700
OG0001921	XP_024014833.1	Cg004G117920
OG0001922	XP_006408045.1	Cg004G121450
OG0001922	XP_006394930.1	Cg008G306560
OG0001923	XP_024016873.1	Cg005G166980
OG0001923	XP_006403496.1	Cg002G051450
OG0001924	XP_024013778.1	Cg002G053070
OG0001924	XP_024003919.1, XP_006410910.1	Cg005G169220
OG0001926	XP_006411021.1	Cg005G168180
OG0001926	XP_006403874.1	Cg002G054980
OG0001927	XP_006389797.1	Cg007G281010
OG0001927	XP_006416887.1	Cg006G230230
OG0001928	XP_006389983.2	Cg007G279130
OG0001928	XP_006416740.1	Cg006G228830
OG0001929	XP_006416670.1	Cg006G228260
OG0001929	XP_006390601.1	Cg007G273470
OG0001930	XP_006416577.1	Cg006G227330
OG0001930	XP_006390433.1	Cg007G274820
OG0001931	XP_006390395.1	Cg007G275220
OG0001931	XP_006416554.1	Cg006G227090
OG0001932	XP_006416512.1	Cg006G226620
OG0001932	XP_006390350.2	Cg007G275580
OG0001933	XP_024010980.1	Cg007G277470
OG0001934	XP_024008720.1	Cg006G223800
OG0001935	XP_006416119.1	Cg006G222700
OG0001935	XP_006390840.1	Cg007G271240
OG0001937	XP_006415956.1	Cg006G221060
OG0001937	XP_006391003.1	Cg007G269890
OG0001938	XP_006415785.1	Cg006G219370
OG0001938	XP_006415784.1	Cg006G219360
OG0001939	XP_006404587.1	Cg005G193460
OG0001940	XP_024008110.1	Cg006G244350
OG0001941	XP_006400466.1	Cg008G299530
OG0001942	XP_006407146.1	Cg004G129900
OG0001943	XP_006407420.2	Cg004G127510
OG0001944	XP_006407433.2	Cg004G127300
OG0001944	XP_024011509.1	Cg008G287040
OG0001945	XP_006404130.1	Cg002G057330
OG0001946	XP_006404216.1	Cg002G058130
OG0001947	XP_006419089.1	Cg002G062580, Cg002G062590
OG0001948	XP_006404478.1	Cg002G063750
OG0001949	XP_006400609.1	Cg008G300890
OG0001950	XP_006407148.1	Cg004G129880
OG0001950	XP_006392699.1	Cg006G195270
OG0001951	XP_006407028.1	Cg004G131100
OG0001951	XP_006392804.1	Cg006G196380
OG0001952	XP_006406812.1	Cg004G133180
OG0001953	XP_006393218.1	Cg006G199870
OG0001954	XP_006399783.1	Cg008G293100
OG0001954	XP_006406348.1	Cg004G137720
OG0001955	XP_024006157.1	Cg006G198080
OG0001955	XP_024015460.1	Cg004G138250
OG0001956	XP_006409548.1	Cg004G150220, Cg004G151090
OG0001956	XP_006412275.1	Cg001G006210
OG0001957	XP_006410621.1	Cg005G171880
OG0001957	XP_006415465.2	Cg006G215940
OG0001958	XP_006409652.1, XP_006409651.2	Cg004G148740
OG0001959	XP_006402663.1	Cg002G046850
OG0001960	XP_006392842.2	Cg006G196690
OG0001961	XP_024006005.1	Cg006G199420
OG0001963	XP_006396496.1	Cg003G078840, Cg014G330690
OG0001967	XP_006398894.2	Cg001G011490
OG0001971	XP_006412871.1	Cg001G011360
OG0001971	XP_006408902.1	Cg004G156150
OG0001972	XP_006412718.1	Cg001G010150
OG0001972	XP_006409120.1	Cg004G154910
OG0001973	XP_006412645.1	Cg001G009520
OG0001973	XP_006404930.1	Cg005G190120
OG0001974	XP_006404977.1	Cg005G190380
OG0001974	XP_024005191.1	Cg001G009190
OG0001975	XP_006409667.1	Cg004G148270
OG0001975	XP_006412330.1	Cg001G006690
OG0001976	XP_006412187.1	Cg001G005470
OG0001976	XP_006409422.1	Cg004G152400
OG0001977	XP_006410740.1	Cg005G170850
OG0001977	XP_006414324.1	Cg001G024570
OG0001978	XP_006392020.1	Cg007G249270
OG0001978	XP_006417375.1	Cg006G234700
OG0001979	XP_006395784.1	Cg002G074500
OG0001979	XP_006417003.1	Cg006G231410
OG0001980	XP_006395756.1	Cg002G074300
OG0001980	XP_006417022.1	Cg006G231560
OG0001981	XP_006417162.1	Cg006G232870
OG0001981	XP_006395566.1	Cg002G072290
OG0001982	XP_006395533.2	Cg002G071980
OG0001982	XP_006417180.2	Cg006G233030
OG0001983	XP_006395474.1	Cg002G071310
OG0001983	XP_006405419.1	Cg001G041670
OG0001984	XP_006395458.1	Cg002G071100
OG0001984	XP_006405432.1	Cg001G041480
OG0001985	XP_006417247.1	Cg001G018290
OG0001985	XP_024015584.1	Cg006G233590
OG0001986	XP_006402954.1	Cg002G049560
OG0001986	XP_024003946.1	Cg005G164880
OG0001987	XP_006398869.1	Cg008G284890
OG0001987	XP_006407588.1	Cg004G125870
OG0001988	XP_006407461.1	Cg004G127010
OG0001988	XP_006399036.1	Cg008G286580
OG0001989	XP_006407446.1	Cg004G127190
OG0001989	XP_006399072.1	Cg008G286910
OG0001990	XP_006401599.1	Cg003G101490
OG0001990	XP_006413087.1	Cg001G013380
OG0001991	XP_006401494.1	Cg003G102370
OG0001992	XP_006413162.1	Cg001G014090
OG0001992	XP_006401400.1	Cg003G103210
OG0001993	XP_006401374.1	Cg003G103420
OG0001993	XP_006413178.1	Cg001G014210
OG0001994	XP_006401194.1	Cg003G105150
OG0001994	XP_024005051.1	Cg001G014940
OG0001995	XP_024011882.1	Cg008G292670
OG0001995	XP_024012221.1	Cg008G299970
OG0001996	XP_006399687.1	Cg008G292180
OG0001996	XP_006394845.1	Cg008G305720, Cg008G305690
OG0001997	XP_006399447.1	Cg008G290040
OG0001997	XP_006404741.1	Cg005G191980
OG0001998	XP_006399422.1	Cg008G289820
OG0001998	XP_006394173.1	Cg003G112140
OG0001999	XP_006399244.1	Cg008G288460
OG0001999	XP_006394491.1	Cg003G109300
OG0002000	XP_006399217.1	Cg008G288160
OG0002001	XP_024010949.1	Cg008G324290
OG0002001	XP_006414178.1	Cg001G023040
OG0002002	XP_006398116.1, XP_006398117.1, XP_006413917.1	Cg001G020780
OG0002002	XP_006398119.1	Cg008G321440
OG0002003	XP_006413690.1	Cg001G018840
OG0002003	XP_006396701.1	Cg003G080670
OG0002004	XP_024009851.1	Cg003G081690
OG0002004	XP_006413612.1	Cg001G018110
OG0002005	XP_006396951.1	Cg003G082680
OG0002005	XP_006413521.1	Cg001G017140
OG0002006	XP_006413507.1	Cg001G017060
OG0002006	XP_006396970.1	Cg003G083000
OG0002007	XP_006413505.1	Cg001G017040
OG0002008	XP_006397041.1	Cg003G083540
OG0002008	XP_006415146.1	Cg006G213040
OG0002009	XP_024006307.1	Cg006G202850, Cg006G202820
OG0002010	XP_006415620.1	Cg006G217820, Cg006G217490
OG0002011	XP_006415583.2	Cg006G217390, Cg006G217380, Cg006G217400
OG0002012	XP_006409290.1	Cg004G153600
OG0002012	XP_006412096.1	Cg001G004690
OG0002013	XP_006409275.1	Cg004G153680
OG0002013	XP_024005481.1	Cg001G004580
OG0002014	XP_006412042.1	Cg001G004160
OG0002014	XP_006409246.2	Cg004G153890
OG0002015	XP_006409130.1	Cg004G154780
OG0002015	XP_006411960.1	Cg001G003370
OG0002016	XP_006404757.1	Cg005G191820
OG0002016	XP_006411860.2	Cg001G002510
OG0002017	XP_024015358.1	Cg004G130600
OG0002017	XP_024005595.1	Cg001G001900
OG0002017	XP_024014202.1	Cg005G192410
OG0002018	XP_024014060.1	Cg005G193390
OG0002018	XP_006411710.1	Cg001G000930
OG0002021	XP_006413493.1	Cg001G016980
OG0002021	XP_006396985.1	Cg003G083080
OG0002022	XP_024008339.1	Cg006G228390
OG0002022	XP_024011012.1	Cg008G323480
OG0002023	XP_006406118.1	Cg004G140130
OG0002023	XP_006414665.1	Cg001G027250
OG0002024	XP_006414611.1	Cg001G026770
OG0002024	XP_006406189.1	Cg004G139510
OG0002027	XP_006402888.1	Cg002G048960
OG0002027	XP_006411424.1	Cg005G164380
OG0002028	XP_006419045.1	Cg002G062060
OG0002028	XP_024011477.1	Cg003G108150
OG0002029	XP_006396310.1	Cg003G077090, Cg014G332540
OG0002030	XP_006396471.1	Cg003G078650, Cg014G330900
OG0002030	XP_006418274.1	Cg006G243320
OG0002032	XP_006410360.1	Cg005G174410
OG0002033	XP_006417884.2	Cg006G239480
OG0002033	XP_024016747.1	Cg005G176080
OG0002034	XP_006417796.1	Cg006G238580
OG0002034	XP_006409951.1	Cg005G177850
OG0002035	XP_006401471.1	Cg003G102560
OG0002036	XP_006400107.1	Cg008G296110
OG0002037	XP_006400108.1	Cg008G296120
OG0002037	XP_006408425.1	Cg004G117480
OG0002038	XP_006406818.1	Cg004G133100
OG0002038	XP_006408060.2	Cg004G121310
OG0002039	XP_006403439.1	Cg002G050820
OG0002039	XP_006411216.1	Cg005G166440
OG0002040	XP_006410831.1	Cg005G169960
OG0002040	XP_006403741.2	Cg002G053670
OG0002041	XP_006410892.1	Cg005G169390
OG0002041	XP_006403699.1	Cg002G053190
OG0002042	XP_006411051.1	Cg005G167970, Cg005G167980, Cg005G167530, Cg005G167520
OG0002043	XP_006416923.2	Cg006G230560
OG0002043	XP_006393335.1	Cg006G200780
OG0002044	XP_006416899.1	Cg006G230340
OG0002045	XP_006416882.1	Cg006G230160
OG0002045	XP_006389806.1	Cg005G174520
OG0002046	XP_006416855.1	Cg006G229890
OG0002046	XP_006389845.1	Cg007G280440
OG0002047	XP_006416811.1	Cg006G229470
OG0002047	XP_006389916.1	Cg007G279860
OG0002048	XP_024008360.1	Cg006G228520
OG0002048	XP_006390641.1	Cg007G273110
OG0002049	XP_006390591.1	Cg007G273570
OG0002050	XP_006416353.1	Cg006G225110
OG0002050	XP_006390192.1	Cg007G277130
OG0002051	XP_024008125.1	Cg006G225020
OG0002051	XP_024003676.1	Cg005G163740
OG0002052	XP_006416333.1	Cg006G224910
OG0002052	XP_006390163.2, XP_006390162.1	Cg007G277330
OG0002053	XP_006416304.1	Cg006G224600
OG0002053	XP_006390131.1	Cg007G277690
OG0002054	XP_006416134.1	Cg006G222910
OG0002054	XP_006390800.1	Cg007G271650
OG0002055	XP_006416111.1	Cg006G222630
OG0002055	XP_006390849.1	Cg007G271160
OG0002056	XP_024015766.1	Cg005G187870
OG0002056	XP_006412474.1	Cg001G008030
OG0002057	XP_006405132.2	Cg005G188390
OG0002058	XP_006404885.1	Cg005G190820, Cg004G127230
OG0002059	XP_006418055.1	Cg006G241170
OG0002059	XP_006410373.2	Cg005G174280
OG0002060	XP_006390898.1	Cg007G270740
OG0002060	XP_024011554.1	Cg008G295090
OG0002061	XP_006393558.2, XP_024006326.1	Cg008G303630
OG0002063	XP_006399185.1, XP_006399186.1, XP_006399191.1	Cg008G287880
OG0002063	XP_006401088.1	Cg003G105960
OG0002064	XP_024013489.1	Cg002G055410, Cg002G055400
OG0002065	XP_006390703.1	Cg007G272540
OG0002066	XP_006390153.1	Cg007G277450
OG0002066	XP_006416326.1	Cg006G224840
OG0002067	XP_006390257.1	Cg007G276470
OG0002068	XP_006414675.1	Cg007G280230
OG0002069	XP_006389898.1	Cg007G280000
OG0002069	XP_006389899.1	Cg007G279990
OG0002070	XP_024008148.1	Cg006G229670
OG0002070	XP_006389879.1	Cg007G280190
OG0002071	XP_024015692.1	Cg004G129260
OG0002071	XP_006392628.1	Cg006G194770
OG0002072	XP_006392653.1	Cg006G194930
OG0002072	XP_006407196.1	Cg004G129430
OG0002073	XP_024005958.1	Cg006G196270
OG0002073	XP_006407036.1	Cg004G131000
OG0002075	XP_006408912.1	Cg004G156270
OG0002075	XP_006408911.1	Cg004G156260
OG0002076	XP_006392556.1	Cg006G194070
OG0002076	XP_006407299.1	Cg004G128470
OG0002077	XP_024006358.1	Cg006G198170
OG0002077	XP_024015203.1	Cg004G138110
OG0002078	XP_006403426.1	Cg002G050670
OG0002078	XP_006403427.1	Cg002G050680
OG0002079	XP_024004686.1, XP_024007347.1	Cg008G307930
OG0002081	XP_006405210.1	Cg005G193450, Cg013G330410, Cg013G330470, Cg013G330460
OG0002082	XP_006403558.1	Cg002G052020
OG0002082	XP_006411105.1	Cg005G167460
OG0002083	XP_006411392.1	Cg005G164730
OG0002083	XP_006411393.1	Cg005G164740
OG0002086	XP_006413922.1	Cg001G020820
OG0002093	XP_024016504.1	Cg004G149420
OG0002093	XP_006412248.1	Cg001G006000
OG0002094	XP_006412218.1	Cg001G005720
OG0002095	XP_024016597.1	Cg004G153190
OG0002095	XP_006412122.1	Cg001G004920
OG0002096	XP_006392406.1	Cg007G253730
OG0002096	XP_006417581.1	Cg006G236720
OG0002097	XP_006392280.1	Cg007G251620
OG0002097	XP_006417492.1	Cg006G235840
OG0002098	XP_006392109.1	Cg007G249870
OG0002098	XP_024004459.1	Cg007G250330
OG0002099	XP_006417399.1	Cg006G234960
OG0002099	XP_006392089.1	Cg007G250060
OG0002100	XP_006417082.2	Cg006G232100
OG0002100	XP_024007584.1	Cg002G073720
OG0002101	XP_006405423.1	Cg001G041600
OG0002101	XP_006395467.1	Cg002G071240
OG0002103	XP_006401475.1, XP_006405286.1	Cg001G042990
OG0002104	XP_006391707.1	Cg007G246440
OG0002104	XP_006405356.1	Cg001G042280
OG0002105	XP_006417204.1	Cg006G233240
OG0002105	XP_006391782.1	Cg007G247220
OG0002106	XP_024003815.1	Cg007G248090
OG0002106	XP_006417282.1	Cg006G233900
OG0002107	XP_006402962.1	Cg002G049630
OG0002107	XP_006411360.1	Cg005G165050
OG0002108	XP_024011866.1	Cg008G282610
OG0002108	XP_006407721.1	Cg004G124650
OG0002110	XP_006407634.1	Cg004G125420
OG0002111	XP_006398872.1	Cg008G284920
OG0002111	XP_006407587.1	Cg004G125880
OG0002112	XP_006398954.1	Cg008G285830
OG0002112	XP_006407513.1	Cg004G126390
OG0002114	XP_006413038.1	Cg001G012950
OG0002114	XP_006401693.1	Cg003G100450
OG0002115	XP_006413133.1	Cg001G013820
OG0002115	XP_006401493.1	Cg003G102380
OG0002116	XP_006413154.1	Cg001G014020
OG0002117	XP_006399798.1	Cg008G293240
OG0002117	XP_006415787.1	Cg006G219390
OG0002118	XP_006394837.1	Cg008G305570
OG0002118	XP_006399678.1	Cg008G292110
OG0002119	XP_024012317.1	Cg008G291180
OG0002119	XP_006394746.1	Cg008G304590
OG0002120	XP_024007398.1	Cg008G303290
OG0002120	XP_006399348.1	Cg008G289380
OG0002121	XP_006394471.1	Cg003G109530
OG0002121	XP_006399214.1	Cg008G288130
OG0002122	XP_006414240.1	Cg001G023660
OG0002123	XP_006398234.1	Cg008G322680
OG0002123	XP_024005063.1	Cg001G021640
OG0002124	XP_006398214.1	Cg008G322530
OG0002125	XP_006413894.1	Cg001G020580
OG0002125	XP_006398091.1	Cg008G321180
OG0002126	XP_006396623.1	Cg003G079970, Cg003G094040
OG0002126	XP_006413799.1	Cg001G019750
OG0002127	XP_006396959.1	Cg003G082800
OG0002127	XP_006413516.1	Cg001G017100
OG0002128	XP_006397030.1	Cg003G083510
OG0002128	XP_006415148.1	Cg006G213050
OG0002129	XP_006397131.1	Cg003G084520
OG0002129	XP_006415051.1	Cg006G210990
OG0002131	XP_006396421.1	Cg003G078110, Cg014G331580
OG0002132	XP_006409283.1	Cg004G153650
OG0002133	XP_006412083.1	Cg001G004590
OG0002134	XP_006412032.1	Cg001G004040
OG0002134	XP_006409236.1	Cg004G153960
OG0002135	XP_006409129.1	Cg004G154790
OG0002135	XP_006411959.1	Cg001G003360
OG0002136	XP_006404561.1	Cg005G193700
OG0002136	XP_006411676.1	Cg001G000690
OG0002137	XP_024014778.1	Cg001G039620
OG0002137	XP_006405621.1	Cg001G039650
OG0002138	XP_006410579.1	Cg005G172260
OG0002138	XP_006410578.1	Cg005G172270
OG0002139	XP_006393674.1	Cg006G204280
OG0002139	XP_006403316.1	Cg008G318310
OG0002141	XP_006414854.1	Cg001G028740
OG0002141	XP_006418829.1	Cg004G141520
OG0002142	XP_006402316.1	Cg002G043670
OG0002142	XP_006397996.1	Cg005G157580
OG0002143	XP_006402319.1	Cg002G043710
OG0002143	XP_006397990.1	Cg005G157660
OG0002144	XP_006411514.1	Cg005G163450
OG0002144	XP_006411515.1	Cg005G163440
OG0002145	XP_006411474.1	Cg005G163890
OG0002145	XP_006402815.1	Cg002G048290
OG0002146	XP_006419110.1	Cg002G062950
OG0002146	XP_006400768.1	Cg008G302380
OG0002147	XP_006400901.1, XP_006400900.1	Cg003G107560, Cg003G107550
OG0002148	XP_006418898.1, XP_024012083.1	Cg002G060870
OG0002149	XP_024007071.1	Cg003G110930
OG0002150	XP_006404064.1	Cg002G056800
OG0002150	XP_006394452.1	Cg003G114480
OG0002151	XP_006393871.1	Cg003G115020
OG0002151	XP_024016490.1	Cg004G154620
OG0002152	XP_006418458.1, XP_006418459.1	Cg006G245080
OG0002153	XP_006418448.1	Cg006G245000
OG0002153	XP_006396249.2	Cg003G076450, Cg014G333130
OG0002154	XP_006403140.1	Cg008G320290
OG0002154	XP_006418189.1	Cg006G242550
OG0002155	XP_006403195.1	Cg008G319640
OG0002155	XP_006418152.1	Cg006G242250
OG0002157	XP_024003849.1	Cg005G174320
OG0002157	XP_006418050.1	Cg006G241120
OG0002158	XP_006413057.1	Cg001G013070
OG0002158	XP_006413056.1	Cg001G013060
OG0002159	XP_006408399.1	Cg004G117760
OG0002159	XP_006400157.1	Cg008G296530
OG0002160	XP_006400287.1	Cg008G297770
OG0002161	XP_006395024.1	Cg008G307630
OG0002161	XP_006408171.1	Cg004G120250
OG0002162	XP_006406005.2	Cg004G141150
OG0002162	XP_006407982.1	Cg004G122020
OG0002163	XP_006407911.1	Cg004G122760, Cg004G122770
OG0002164	XP_006395081.1	Cg008G310460, Cg008G308800
OG0002164	XP_006407905.1	Cg004G122820
OG0002165	XP_006399842.1	Cg008G293630
OG0002165	XP_006407762.1	Cg004G124230
OG0002166	XP_024012839.1	Cg002G050210
OG0002166	XP_006411294.1	Cg005G165730
OG0002167	XP_006411180.1	Cg005G166710
OG0002168	XP_006410756.1	Cg005G170700
OG0002168	XP_006403811.1	Cg002G054430
OG0002169	XP_024003704.1	Cg005G167680
OG0002170	XP_006416859.1	Cg006G229930
OG0002170	XP_006389836.1	Cg007G280510
OG0002171	XP_006416841.1	Cg006G229760
OG0002171	XP_024008897.1	Cg007G280300
OG0002172	XP_006416840.1	Cg006G229740
OG0002172	XP_024011761.1	Cg007G280280
OG0002174	XP_006390366.1	Cg007G275430
OG0002175	XP_006390180.1, XP_024008594.1	Cg007G277200
OG0002175	XP_006416345.1	Cg006G225030
OG0002176	XP_006416185.1	Cg008G315760, Cg008G315770, Cg006G223390
OG0002176	XP_006416184.1	Cg006G223380
OG0002177	XP_024008753.1	Cg006G222900
OG0002177	XP_006390811.1	Cg007G271570
OG0002178	XP_024010992.1	Cg007G270930
OG0002178	XP_024008598.1	Cg006G222460
OG0002179	XP_024008049.1, XP_006391242.2	Cg007G267570
OG0002179	XP_006415799.1	Cg006G219480
OG0002181	XP_006412226.2, XP_024005760.1, XP_006396490.1	Cg001G005860
OG0002182	XP_006394525.1	Cg003G108970
OG0002182	XP_006417079.1	Cg006G232070
OG0002183	XP_024009039.1	Cg006G232490
OG0002183	XP_024006721.1	Cg002G072720
OG0002184	XP_024005319.1	Cg006G216090
OG0002184	XP_024008383.1	Cg006G233940
OG0002185	XP_006417290.1	Cg006G233960
OG0002185	XP_006391910.1	Cg007G248180
OG0002186	XP_006392095.1	Cg007G250020
OG0002186	XP_024008658.1	Cg006G235000
OG0002187	XP_006417539.1	Cg006G236240
OG0002187	XP_006407761.1	Cg004G124240
OG0002189	XP_006407452.1	Cg004G127090
OG0002189	XP_006399062.1	Cg008G286800
OG0002190	XP_006407525.1	Cg004G126310
OG0002190	XP_006398937.1	Cg008G285670
OG0002191	XP_024014998.1, XP_024007660.1	Cg004G137790, Cg004G137800
OG0002192	XP_006400721.1	Cg008G301910
OG0002193	XP_006400565.1	Cg008G300500
OG0002194	XP_006392577.1	Cg006G194300
OG0002194	XP_006407276.1	Cg004G128730
OG0002195	XP_024006035.1	Cg006G194780
OG0002196	XP_006414417.1	Cg001G025380
OG0002196	XP_006406814.1	Cg004G133160
OG0002197	XP_006406731.1	Cg004G133970
OG0002197	XP_006393465.1	Cg006G201650
OG0002198	XP_006406666.1	Cg004G134550
OG0002198	XP_006393387.2	Cg006G201290
OG0002199	XP_006406642.1	Cg004G134720
OG0002199	XP_024006039.1	Cg006G201210
OG0002200	XP_006409469.1	Cg004G151900
OG0002201	XP_024016606.1	Cg004G152860
OG0002201	XP_024016576.1	Cg004G152870
OG0002202	XP_024016397.1, XP_006412123.1	Cg004G153070
OG0002203	XP_006399024.1	Cg008G286460
OG0002203	XP_006409112.1	Cg004G154950
OG0002204	XP_006409079.1	Cg004G155450
OG0002204	XP_006409078.1	Cg004G155480
OG0002205	XP_006393182.1	Cg006G199610
OG0002206	XP_006393222.1	Cg006G199920
OG0002207	XP_006414584.2, XP_006414415.1	Cg001G025360
OG0002207	XP_006414587.1, XP_006414412.1	Cg001G025350
OG0002209	XP_006397726.1	Cg005G160360
OG0002209	XP_006402532.1	Cg002G045740
OG0002210	XP_024004415.1, XP_006412298.1	Cg001G006380
OG0002211	XP_024009723.1	Cg002G062960
OG0002213	XP_006391550.1	Cg007G262640, Cg007G263470, Cg007G263410, Cg007G263430, Cg007G262660, Cg007G263490, Cg007G262670, Cg007G263450
OG0002219	XP_006408900.1	Cg004G156140
OG0002219	XP_024004490.1	Cg001G011330
OG0002220	XP_024004609.1	Cg001G011030
OG0002221	XP_006408874.2	Cg004G155910
OG0002222	XP_006412471.1	Cg001G007990
OG0002222	XP_006392333.1	Cg005G187860
OG0002222	XP_006394798.1	Cg008G305200
OG0002223	XP_024005882.1	Cg001G009510
OG0002224	XP_024014059.1	Cg005G189770
OG0002224	XP_006412579.1	Cg001G008980
OG0002225	XP_006405130.1	Cg005G188430
OG0002226	XP_006412283.1	Cg001G006260
OG0002226	XP_006409547.1	Cg004G151100, Cg004G150230
