Orthogroup	Eutrema_salsugineum	Alyssum_gmelinii
OG0003308	XP_006407820.1	Ag005G479450
OG0003309	XP_024005322.1	Ag005G404000, Ag007G586260
OG0003310	XP_024008335.1	Ag004G326180
OG0003310	XP_006389977.1	Ag003G213640
OG0003311	XP_006416732.1	Ag004G326460, Ag004G326450
OG0003312	XP_006390549.1	Ag003G236190
OG0003313	XP_006416630.1	Ag004G329450
OG0003314	XP_006416553.1	Ag004G331440
OG0003315	XP_006416324.1	Ag004G336310
OG0003316	XP_006390012.1	Ag003G214810
OG0003317	XP_006416183.1	Ag003G279860, Ag003G279930, Ag004G339780, Ag004G339630, Ag004G339820
OG0003318	XP_006416104.1	Ag007G655770
OG0003319	XP_006415970.1	Ag003G244310
OG0003320	XP_006415834.1	Ag002G177770
OG0003321	XP_006412528.2	Ag003G272190
OG0003322	XP_006417327.1	Ag008G713500
OG0003323	XP_024008209.1	Ag004G307180, Ag004G307210
OG0003324	XP_006400031.1	Ag007G617410
OG0003325	XP_024007573.1	Ag007G637340
OG0003326	XP_006399147.1	Ag006G510400
OG0003326	XP_006399146.1	Ag006G510390
OG0003327	XP_006399030.1	Ag006G501310
OG0003328	XP_024007537.1	Ag008G723120, Ag008G723130
OG0003329	XP_006391210.1	Ag004G354770
OG0003330	XP_006390956.1	Ag004G347490
OG0003331	XP_006390065.2	Ag003G216660
OG0003332	XP_006416502.1	Ag004G332240
OG0003333	XP_024007783.1	Ag003G233830
OG0003333	XP_006416606.1	Ag004G329920
OG0003334	XP_006389953.1	Ag003G212640, Ag003G212650
OG0003335	XP_006389946.1	Ag003G212490
OG0003336	XP_006407239.1, XP_006407240.1	Ag005G469670
OG0003337	XP_006406757.1	Ag005G459020
OG0003337	XP_024006344.1	Ag001G027780
OG0003338	XP_024014922.1	Ag005G439150
OG0003338	XP_024005684.1	Ag001G034600
OG0003339	XP_006392809.1	Ag001G006550
OG0003340	XP_024009010.1, XP_006402885.1, XP_024008988.1, XP_024007733.1	Ag003G286390, Ag006G500670, Ag001G084450, Ag001G084430
OG0003341	XP_024012737.1	Ag001G086180, Ag001G086190, Ag001G086200, Ag001G086240, Ag001G086210
OG0003342	XP_006402762.1, XP_006411532.2	Ag001G088560
OG0003343	XP_006402407.1	Ag008G719400, Ag002G181720, Ag001G096610
OG0003344	XP_006392979.2	Ag001G009970
OG0003345	XP_024016263.1	Ag004G388420, Ag001G036220, Ag008G699470
OG0003347	XP_024013788.1	Ag001G071550
OG0003347	XP_006403728.1	Ag001G071540
OG0003350	XP_024004429.1, XP_024004601.1	Ag003G270120
OG0003351	XP_006413638.1	Ag006G551870
OG0003352	XP_024011575.1	Ag007G622020, Ag007G621900
OG0003360	XP_006412488.1	Ag003G279500
OG0003364	XP_006412175.1	Ag003G282950, Ag003G282980
OG0003365	XP_006412320.1	Ag003G274780, Ag003G275060, Ag003G275120, Ag003G274590, Ag003G274720, Ag003G274750, Ag003G274640
OG0003366	XP_006414274.1, XP_006410676.2	Ag001G101230
OG0003368	XP_006405942.2, XP_006395748.2	Ag007G652940, Ag004G307750
OG0003370	XP_024006763.1	Ag008G664810
OG0003371	XP_006395419.1	Ag008G669850
OG0003372	XP_006405603.1	Ag002G160840, Ag007G649000
OG0003374	XP_006413053.1	Ag003G252400
OG0003375	XP_006405362.1	Ag007G656020
OG0003376	XP_006413254.1, XP_006413255.2	Ag003G245820, Ag004G334730
OG0003377	XP_006401253.1	Ag008G701610
OG0003379	XP_006401470.1	Ag008G695140, Ag004G375190
OG0003380	XP_006401167.1	Ag002G108230, Ag002G111680, Ag002G103320, Ag008G704470
OG0003381	XP_006412995.1	Ag003G253470
OG0003382	XP_006399518.1	Ag007G604410
OG0003383	XP_006394511.1	Ag008G725810
OG0003383	XP_006399251.1	Ag007G600080
OG0003385	XP_006413865.1	Ag006G561390
OG0003386	XP_024005442.1, XP_006413692.1	Ag006G554310
OG0003387	XP_006415115.1, XP_006397068.1	Ag006G540410
OG0003389	XP_024003705.1	Ag002G159960
OG0003389	XP_006415619.1	Ag007G582610
OG0003390	XP_024007758.1, XP_024007754.1	Ag007G580650
OG0003391	XP_006409139.1	Ag005G410510
OG0003391	XP_006411972.1	Ag003G289220
OG0003393	XP_006411814.1	Ag003G292840
OG0003394	XP_006400754.1	Ag008G731590
OG0003396	XP_006396923.1, XP_024010516.1	Ag002G146030, Ag006G559790
OG0003397	XP_006398232.1	Ag002G104590
OG0003400	XP_006414845.1	Ag001G038020
OG0003401	XP_006414660.1, XP_024005667.1	Ag001G035820
OG0003402	XP_006414513.1	Ag001G033840
OG0003403	XP_006402323.1	Ag001G098260
OG0003404	XP_006397920.1	Ag002G205090
OG0003404	XP_006397918.1	Ag002G205080
OG0003405	XP_006402651.1	Ag001G091520, Ag002G198230
OG0003406	XP_006395677.1	Ag008G662990
OG0003407	XP_006398582.1	Ag006G490930
OG0003407	XP_006407739.1	Ag005G478440
OG0003408	XP_006404104.2	Ag001G058360
OG0003408	XP_006393978.2	Ag008G733680
OG0003410	XP_006396282.1	Ag006G516440
OG0003410	XP_006418431.1	Ag004G298260
OG0003411	XP_024010045.1	Ag006G510150
OG0003411	XP_006396459.2	Ag006G510180
OG0003412	XP_006410378.1	Ag007G589550
OG0003413	XP_006417879.1	Ag004G305930
OG0003413	XP_006410160.1	Ag007G592260
OG0003414	XP_024012276.1	Ag006G501300
OG0003415	XP_006408528.2	Ag001G100510
OG0003415	XP_024012253.1	Ag007G614200
OG0003416	XP_006400156.1	Ag007G621600
OG0003417	XP_024015345.1, XP_024006949.1	Ag005G484200
OG0003418	XP_006408092.1, XP_006394963.1	Ag005G484100
OG0003419	XP_006407973.1	Ag005G482030
OG0003419	XP_006400452.1	Ag007G628980
OG0003420	XP_006411280.2	Ag002G185820, Ag002G185810, Ag001G075070, Ag001G075130, Ag001G075110, Ag001G075080, Ag001G075120, Ag005G435770, Ag002G175050, Ag002G187210, Ag002G187150, Ag002G185840
OG0003421	XP_006410815.1	Ag002G166960
OG0003422	XP_006410918.1	Ag002G171820
OG0003422	XP_006403679.1	Ag001G072710
OG0003424	XP_006411079.1	Ag002G177540
OG0003424	XP_006403608.1	Ag001G074700
OG0003425	XP_006416903.1	Ag004G323030
OG0003426	XP_006416722.1	Ag004G326880
OG0003427	XP_006416348.1	Ag004G335470
OG0003427	XP_024015276.1	Ag003G235030, Ag005G476850
OG0003428	XP_024008590.1	Ag004G336250
OG0003430	XP_006390928.1	Ag003G243170, Ag004G346440
OG0003431	XP_006390990.1	Ag004G348340
OG0003432	XP_006415866.1	Ag003G247090
OG0003433	XP_006412543.1	Ag003G271470
OG0003434	XP_006404798.2, XP_006404791.1, XP_024014077.1, XP_006396169.1	Ag002G125180, Ag002G125190
OG0003435	XP_006410769.2, XP_024004205.1	Ag006G517410
OG0003436	XP_006417566.1	Ag004G310300, Ag004G310280
OG0003437	XP_006406449.1	Ag005G448300, Ag002G140030
OG0003438	XP_006408490.1	Ag005G490560
OG0003438	XP_006400017.1	Ag007G616890
OG0003439	XP_006400291.1	Ag007G625690
OG0003439	XP_006408300.1	Ag005G487430
OG0003440	XP_006400334.1	Ag002G170960, Ag007G628050
OG0003442	XP_024013487.1	Ag008G728570
OG0003443	XP_006404172.1	Ag008G691920
OG0003443	XP_006394663.2	Ag008G723020
OG0003444	XP_006404298.1	Ag001G055040
OG0003446	XP_006390820.1	Ag004G343890
OG0003447	XP_006416192.1	Ag004G339700
OG0003447	XP_006390691.1	Ag003G240430
OG0003448	XP_006389888.1	Ag003G211570, Ag004G324890
OG0003449	XP_006407289.1	Ag005G470530
OG0003450	XP_006392643.1	Ag001G002360
OG0003450	XP_006407209.2	Ag005G469060, Ag005G469050
OG0003451	XP_006406700.1	Ag005G457270, Ag002G105770
OG0003452	XP_006406658.1, XP_006406654.1	Ag005G456190
OG0003453	XP_006406640.1	Ag005G455760, Ag005G455780
OG0003454	XP_006409549.1	Ag005G419360
OG0003455	XP_006412206.1	Ag003G282260
OG0003456	XP_006392852.1	Ag001G007290
OG0003457	XP_006403509.1	Ag001G076670
OG0003457	XP_006411149.1	Ag002G180500
OG0003458	XP_006402576.1	Ag001G093060
OG0003459	XP_006407185.1	Ag005G468500, Ag002G186230, Ag003G252110, Ag002G171210, Ag005G469340
OG0003460	XP_024005690.1, XP_024007903.1	Ag003G294310, Ag003G294300
OG0003462	XP_024009033.1	Ag004G312230
OG0003464	XP_024015630.1, XP_024015616.1	Ag005G483000, Ag005G482970, Ag005G482990
OG0003465	XP_006415313.1	Ag007G579000
OG0003466	XP_006399268.1, XP_024012461.1	Ag007G600390, Ag007G600370
OG0003481	XP_006412802.1	Ag003G259080
OG0003482	XP_006409116.1	Ag005G409520, Ag003G261870
OG0003483	XP_006412636.1	Ag003G267850
OG0003484	XP_006412478.1	Ag003G279320
OG0003485	XP_024007034.1	Ag008G731090
OG0003485	XP_006412340.2	Ag003G275810
OG0003486	XP_006391088.2	Ag004G324630
OG0003487	XP_024008846.1	Ag004G308910
OG0003488	XP_006392356.2	Ag004G367490
OG0003489	XP_006392193.1	Ag004G370530
OG0003489	XP_006417454.1	Ag004G312120
OG0003490	XP_006417388.1	Ag004G313120
OG0003492	XP_006405930.1	Ag002G130910
OG0003493	XP_006407619.1	Ag005G476160
OG0003494	XP_006417005.1	Ag006G555700
OG0003495	XP_006401994.1	Ag008G679400, Ag008G676180
OG0003496	XP_006401779.1	Ag008G683780
OG0003496	XP_006412402.2	Ag006G504650
OG0003497	XP_006401220.1	Ag008G702300
OG0003499	XP_006399446.1	Ag007G602860
OG0003499	XP_006394147.1	Ag008G731310
OG0003500	XP_006394205.1	Ag008G730730
OG0003501	XP_024012207.1	Ag007G602160
OG0003502	XP_006413750.1	Ag006G566080
OG0003503	XP_006413541.1	Ag007G602570, Ag006G545930, Ag006G548620
OG0003504	XP_006415048.1	Ag006G536740, Ag006G539300
OG0003505	XP_006397216.1	Ag006G535370
OG0003506	XP_006415442.1	Ag007G580330
OG0003507	XP_006415432.1	Ag007G580160
OG0003508	XP_006409273.1	Ag005G413970
OG0003508	XP_024004644.1	Ag003G286000
OG0003509	XP_006412015.1	Ag003G288420
OG0003510	XP_006404810.1	Ag001G032270
OG0003510	XP_006411908.1	Ag003G290880
OG0003511	XP_006405814.1	Ag007G646250
OG0003512	XP_006403320.1	Ag002G157810
OG0003513	XP_006396621.1	Ag002G130770
OG0003515	XP_006414262.1	Ag002G123690
OG0003517	XP_024004575.1, XP_006415005.1, XP_024005027.1	Ag001G043160, Ag001G043120
OG0003518	XP_006414975.1	Ag001G043640, Ag001G043500, Ag001G043630, Ag001G045900, Ag001G045890
OG0003519	XP_024005359.1	Ag001G038740
OG0003520	XP_006406048.1, XP_024004546.1	Ag005G435180
OG0003522	XP_006403199.1, XP_006397690.1	Ag002G201090, Ag002G201080, Ag002G201100
OG0003523	XP_006402809.1	Ag001G086260
OG0003524	XP_006404223.1, XP_006394261.1	Ag008G729670
OG0003525	XP_006399529.1	Ag007G604660
OG0003525	XP_006394054.1	Ag008G732680
OG0003526	XP_024013777.1	Ag005G457310, Ag008G693330
OG0003527	XP_006393908.1	Ag008G734620
OG0003528	XP_006410143.1	Ag007G592790
OG0003529	XP_024011190.1	Ag008G694160
OG0003530	XP_006400128.1	Ag007G620700
OG0003531	XP_024012127.1	Ag007G633100
OG0003532	XP_006407888.1	Ag005G480650
OG0003533	XP_006392022.2	Ag002G181480, Ag002G180040, Ag001G066690
OG0003534	XP_006403508.1	Ag001G076680
OG0003536	XP_024008519.1	Ag004G326240
OG0003536	XP_024008059.1	Ag003G213710, Ag003G213690
OG0003537	XP_006390541.1	Ag003G235310, Ag003G235320
OG0003537	XP_006416626.1	Ag004G329630
OG0003538	XP_006416549.1	Ag005G453270, Ag004G331520
OG0003539	XP_006390718.2	Ag003G240860
OG0003540	XP_006390847.1	Ag004G344360
OG0003541	XP_006390895.1	Ag004G345280
OG0003542	XP_006391180.1	Ag004G354130
OG0003544	XP_024015879.1	Ag002G179740, Ag007G629070
OG0003545	XP_024004426.1	Ag008G708840, Ag006G526740, Ag007G625170, Ag007G596530
OG0003546	XP_006410328.2	Ag007G590250
OG0003547	XP_006400266.1, XP_006400267.1	Ag007G624980, Ag007G624990, Ag007G624970
OG0003549	XP_006407923.1, XP_006395061.1	Ag005G481200
OG0003550	XP_006407860.1	Ag005G480330
OG0003551	XP_006394721.1	Ag008G721990
OG0003552	XP_006404310.2	Ag001G055390
OG0003553	XP_006394326.2	Ag008G728760
OG0003554	XP_006404007.1	Ag001G062260
OG0003555	XP_006404228.1	Ag002G169530, Ag002G114900, Ag002G176090, Ag004G381210, Ag003G262510, Ag005G413810, Ag003G254260, Ag002G131070, Ag002G144230, Ag002G169800, Ag006G550240, Ag006G550190, Ag002G117960, Ag003G273340
OG0003556	XP_006416142.1	Ag004G340940
OG0003557	XP_006396140.1	Ag003G281060, Ag003G281050
OG0003558	XP_006389940.1	Ag003G212450, Ag004G325500
OG0003559	XP_006389882.1	Ag003G211510
OG0003560	XP_024006286.1	Ag001G005180
OG0003561	XP_006407039.1	Ag005G464940, Ag005G464980, Ag005G464950, Ag005G464990
OG0003562	XP_006406802.1	Ag005G459880
OG0003563	XP_024015617.1	Ag005G452690
OG0003564	XP_006406285.1	Ag001G010360
OG0003565	XP_006414787.1	Ag001G037530, Ag001G037520
OG0003567	XP_006409123.1	Ag005G409980
OG0003568	XP_006405305.1	Ag007G582380, Ag007G581680
OG0003569	XP_024005975.1	Ag001G000270, Ag001G000290
OG0003570	XP_024016417.1	Ag001G019180, Ag002G111350, Ag002G107830
OG0003572	XP_006414662.1, XP_006414664.1	Ag002G185940, Ag002G185920, Ag002G185980, Ag002G185910, Ag002G185930, Ag008G704770, Ag008G704710, Ag001G035920
OG0003574	XP_006400317.1	Ag007G627490, Ag007G627550
OG0003584	XP_006412837.1	Ag003G258190, Ag003G258210
OG0003585	XP_006403436.1	Ag001G079160
OG0003586	XP_006412702.1, XP_006404883.1	Ag003G265360, Ag003G266220
OG0003587	XP_024007040.1, XP_006405254.2	Ag002G182540, Ag007G656030
OG0003588	XP_006398893.1	Ag006G497980, Ag006G497960
OG0003589	XP_006412261.1	Ag003G280890, Ag003G280730
OG0003590	XP_006409330.1	Ag005G416280
OG0003592	XP_006392054.1	Ag004G374480, Ag004G374470
OG0003595	XP_006395360.1	Ag008G672270
OG0003597	XP_024008488.1	Ag004G316440
OG0003597	XP_006391779.1	Ag004G383170
OG0003598	XP_006407707.2	Ag005G478170
OG0003599	XP_006407494.1	Ag005G474420
OG0003600	XP_024011007.1	Ag005G473020
OG0003601	XP_006405892.1	Ag007G656340
OG0003601	XP_006405903.2, XP_024014505.1	Ag007G656350
OG0003602	XP_024010574.1	Ag001G063520, Ag006G518650, Ag008G692350, Ag004G327280, Ag001G045870, Ag004G366030, Ag006G516170, Ag004G375480, Ag002G169160, Ag002G162010
OG0003603	XP_006413017.1	Ag003G252860
OG0003604	XP_006413065.2	Ag003G252050
OG0003605	XP_024013287.1, XP_006402396.1	Ag001G096830, Ag001G043710, Ag005G413820, Ag006G550250, Ag002G162700, Ag003G273320, Ag002G117950, Ag003G254250, Ag002G176100, Ag002G169790, Ag002G144220, Ag002G131080, Ag004G381220, Ag003G262500, Ag002G114890
OG0003607	XP_024012332.1	Ag007G608450
OG0003608	XP_024012576.1, XP_006417761.1	Ag007G654060, Ag007G654070, Ag007G653980, Ag002G173770, Ag007G654080, Ag004G364340
OG0003609	XP_006399516.1	Ag007G604390
OG0003609	XP_006399517.1	Ag007G604400
OG0003610	XP_006399460.1	Ag008G731580
OG0003611	XP_024004616.1	Ag006G575140
OG0003612	XP_006414102.2	Ag007G606410, Ag006G574810
OG0003613	XP_006394891.1	Ag007G634680
OG0003614	XP_006415706.1	Ag007G652420
OG0003615	XP_024009046.1, XP_024016736.1	Ag007G582740
OG0003616	XP_006412060.1, XP_024004395.1, XP_006409259.1	Ag003G286600
OG0003618	XP_006403710.1, XP_024011049.1	Ag001G072100
OG0003619	XP_006407505.1	Ag007G593650, Ag005G474530, Ag005G474540, Ag005G474520
OG0003621	XP_006398096.1, XP_006398101.1	Ag002G125020
OG0003624	XP_024011028.1	Ag002G123260
OG0003625	XP_006397930.1	Ag002G205770
OG0003626	XP_006402393.1	Ag001G096860
OG0003627	XP_006397758.1	Ag002G202550, Ag002G202540
OG0003628	XP_006402617.2, XP_006397633.1	Ag001G092350
OG0003629	XP_006397613.1	Ag002G199180, Ag002G199200
OG0003630	XP_006397568.1	Ag002G198520
OG0003631	XP_006400657.1	Ag008G716790
OG0003631	XP_024015628.1	Ag005G446710, Ag006G506670
OG0003632	XP_024016849.1	Ag004G321110
OG0003632	XP_006416992.1	Ag004G321130
OG0003633	XP_006404015.1	Ag008G735030, Ag001G011080
OG0003634	XP_006404013.1	Ag001G061940
OG0003635	XP_006403924.1	Ag001G067300
OG0003636	XP_006396275.1	Ag006G516590
OG0003637	XP_024008853.1, XP_024010002.1	Ag006G510290
OG0003638	XP_024008784.1	Ag004G300360
OG0003638	XP_024010518.1	Ag006G508620
OG0003639	XP_024005802.1, XP_006408846.1	Ag003G277380
OG0003640	XP_006408524.1	Ag001G100460
OG0003642	XP_006394941.1	Ag007G636360
OG0003643	XP_006411211.1	Ag002G183800
OG0003644	XP_006392781.1, XP_024012421.1	Ag003G207450
OG0003645	XP_006416799.1	Ag004G325310
OG0003646	XP_006390493.1	Ag004G329960
OG0003647	XP_006416524.1	Ag004G331970
OG0003649	XP_024007806.1, XP_024009275.1	Ag004G355000
OG0003650	XP_006402793.1	Ag020G743100, Ag001G087340
OG0003651	XP_006417149.1	Ag004G317480
OG0003652	XP_006417937.1	Ag004G305410
OG0003652	XP_024008094.1	Ag004G305420
OG0003653	XP_006417998.2	Ag004G304520
OG0003654	XP_006418000.1	Ag004G304480
OG0003655	XP_006400232.1	Ag007G624040
OG0003655	XP_006408351.1	Ag005G488190
OG0003656	XP_006400265.1	Ag007G625650
OG0003657	XP_006407313.1	Ag005G470930
OG0003658	XP_006398925.1	Ag006G498710
OG0003659	XP_006394483.1	Ag008G726210
OG0003660	XP_006401077.1	Ag008G705930
OG0003662	XP_006418866.1	Ag001G052120
OG0003665	XP_006390674.2	Ag003G239980
OG0003666	XP_006389799.1	Ag003G208940
OG0003667	XP_006407263.1	Ag001G020550, Ag005G469940, Ag008G710970
OG0003668	XP_006407193.1	Ag005G468870
OG0003669	XP_024006220.1	Ag001G002990
OG0003670	XP_006407122.1	Ag005G467420
OG0003671	XP_006406985.1	Ag005G463950
OG0003672	XP_006414374.1	Ag001G028640
OG0003674	XP_024009710.1	Ag005G426700
OG0003675	XP_006401345.1	Ag008G698550
OG0003676	XP_006407879.1, XP_024005373.1	Ag003G275220
OG0003677	XP_006392860.1, XP_006406957.1	Ag001G007490
OG0003678	XP_006406362.1	Ag005G444800
OG0003679	XP_006410752.1, XP_006403816.1	Ag001G064240
OG0003680	XP_024013440.1, XP_024013452.1	Ag001G068570
OG0003681	XP_006403664.1	Ag001G073010
OG0003681	XP_006410939.1	Ag002G172570
OG0003682	XP_024012838.1	Ag001G080640
OG0003683	XP_006402271.1	Ag001G098960
OG0003683	XP_024013560.1	Ag001G064980
OG0003685	XP_024013539.1	Ag001G075400, Ag001G075360, Ag001G075370, Ag001G075380
OG0003695	XP_006412965.1	Ag019G743000
OG0003697	XP_006412263.1	Ag003G280520
OG0003698	XP_006412173.1	Ag003G282970
OG0003699	XP_024008231.1	Ag005G468840, Ag002G181710
OG0003700	XP_006414338.1	Ag001G101920
OG0003701	XP_006395822.1, XP_024016052.1	Ag003G260060, Ag003G259910
OG0003702	XP_006395539.1, XP_006401849.1	Ag008G711160
OG0003703	XP_006391425.1	Ag004G358270
OG0003704	XP_024015398.1	Ag004G380550
OG0003704	XP_024004564.1	Ag004G380510
OG0003705	XP_006411356.1	Ag002G188440
OG0003707	XP_006402168.1	Ag001G046190, Ag001G044150
OG0003709	XP_006401297.1	Ag008G699910
OG0003710	XP_006399823.1	Ag007G611500
OG0003712	XP_006398083.1	Ag002G126010
OG0003712	XP_006413885.1	Ag006G560850
OG0003713	XP_006403109.1	Ag002G127990
OG0003714	XP_006413664.1	Ag007G616100, Ag007G616130, Ag006G552820
OG0003715	XP_006396905.1	Ag002G145650
OG0003716	XP_006402968.1	Ag001G082040
OG0003717	XP_006396224.1	Ag006G516640
OG0003718	XP_024006124.1	Ag001G010090, Ag001G008920
OG0003718	XP_006409027.1	Ag003G284720
OG0003719	XP_006398747.1	Ag006G494120
OG0003720	XP_006398673.1	Ag006G492710
OG0003721	XP_006396918.1	Ag002G145860
OG0003722	XP_006414958.1	Ag005G428150
OG0003724	XP_006414478.1	Ag001G033010
OG0003725	XP_006395370.1	Ag004G328730
OG0003726	XP_024004903.1, XP_024010862.1	Ag002G205830
OG0003727	XP_006397802.2	Ag002G203050
OG0003727	XP_006402469.1	Ag001G095000
OG0003728	XP_024010894.1	Ag002G198510
OG0003729	XP_024008776.1, XP_006397564.1	Ag002G198480, Ag002G198490
OG0003730	XP_006402818.1	Ag001G085970
OG0003731	XP_006398767.1, XP_006408279.1	Ag006G494980
OG0003732	XP_024011894.1, XP_024009959.1	Ag008G709050
OG0003733	XP_006403204.1	Ag004G302200
OG0003734	XP_006403221.1	Ag007G587640
OG0003734	XP_006403223.1	Ag007G587660
OG0003735	XP_024013339.1	Ag007G588020
OG0003736	XP_006410406.1	Ag007G588940
OG0003737	XP_024003871.1	Ag007G588640
OG0003738	XP_006410300.2	Ag007G590800
OG0003740	XP_006417928.1	Ag004G305500
OG0003741	XP_006409749.1	Ag007G596730
OG0003742	XP_006417291.1	Ag007G597870
OG0003744	XP_006405358.1	Ag003G293560
OG0003745	XP_006408006.1	Ag005G482480
OG0003746	XP_006400453.1	Ag007G628970
OG0003747	XP_006407855.1, XP_024006687.1	Ag005G480270
OG0003748	XP_006407795.1	Ag005G479190
OG0003750	XP_006403443.1	Ag001G079100
OG0003751	XP_024008162.1	Ag004G298900
OG0003752	XP_006416717.1, XP_024008255.1	Ag004G327110, Ag004G327090, Ag004G327100
OG0003753	XP_006390044.1	Ag003G215510
OG0003753	XP_006416236.1	Ag004G338460
OG0003754	XP_006416018.1	Ag003G243160
OG0003755	XP_006415951.1, XP_024009934.1	Ag003G244830
OG0003756	XP_006413442.1, XP_006413443.2	Ag005G438780
OG0003758	XP_006404696.1	Ag006G522880, Ag003G293090
OG0003760	XP_006417563.1	Ag004G310360
OG0003761	XP_024008772.1	Ag004G303800
OG0003763	XP_006408953.1	Ag005G403340
OG0003763	XP_006418165.1	Ag004G302070
OG0003765	XP_006400113.1, XP_024006891.1	Ag007G620080
OG0003766	XP_006400131.2	Ag007G620900
OG0003767	XP_006394608.1	Ag008G723980
OG0003768	XP_024014285.1, XP_006394332.1	Ag008G728670
OG0003769	XP_024014644.1, XP_006401107.1	Ag002G186650, Ag001G005340, Ag008G705530
OG0003771	XP_006401058.1	Ag008G706290
OG0003772	XP_006412311.1, XP_006419126.1	Ag003G274450
OG0003773	XP_006391039.1	Ag004G349830
OG0003774	XP_006391005.2	Ag004G348850
OG0003775	XP_024005851.1	Ag003G214110, Ag003G214000, Ag002G126630, Ag002G126660, Ag002G126690, Ag002G126700, Ag003G214140, Ag003G214130, Ag003G214120
OG0003776	XP_006389954.1	Ag003G212660
OG0003777	XP_006389934.1	Ag003G212270, Ag003G212280
OG0003778	XP_006406453.1	Ag005G448390
OG0003779	XP_006406379.1	Ag005G445950
OG0003779	XP_006406380.1	Ag005G445970
OG0003780	XP_024006177.1, XP_006406291.1	Ag001G010530
OG0003781	XP_006418806.1	Ag005G431480
OG0003782	XP_006396166.1	Ag005G425580
OG0003783	XP_006396131.1	Ag005G425090, Ag002G169250, Ag007G625190
OG0003784	XP_006392613.1	Ag001G001250
OG0003785	XP_006392637.1	Ag001G002070, Ag001G054350
OG0003786	XP_006392998.1	Ag001G010370
OG0003787	XP_006393216.2	Ag001G017890, Ag001G017940, Ag001G064350, Ag005G414370
OG0003788	XP_006403624.2	Ag001G074080
OG0003789	XP_006403504.1	Ag001G076760
OG0003790	XP_024012938.1	Ag001G081150, Ag001G081090
OG0003792	XP_006402922.1, XP_024013000.1	Ag001G083440
OG0003794	XP_006392847.1, XP_024013165.1, XP_024013602.1, XP_024013166.1	Ag001G007150, Ag001G007160, Ag001G007170
OG0003795	XP_006404721.1	Ag001G024280
OG0003796	XP_024013374.1	Ag001G073490, Ag007G626810
OG0003797	XP_024008053.1	Ag002G179340
OG0003797	XP_024008021.1	Ag006G560830
OG0003798	XP_024008146.1, XP_006416402.1	Ag004G334250
OG0003799	XP_006391101.1	Ag004G351260
OG0003802	XP_006399200.2	Ag006G506860
OG0003803	XP_006413952.1	Ag006G570310, Ag008G701180
