Orthogroup	Eutrema_salsugineum	Cochlearia_excelsa
OG0000928	XP_024011312.1, XP_024007908.1, XP_024011362.1	g3295, g43049, g14675, g24689, g11541, g43767, g43339, g43050, g25303, g41013, g25304, g4017, g34688, g35191, g53426, g26843, g17730, g34798, g46344, g34689, g53213, g38475, g52090, g4491, g19474, g28160, g28168, g17242, g33367, g17729, g16164, g46945, g41097, g17243, g27379, g11248, g14091, g44960, g24690, g25922, g11249, g19475, g16564, g5279, g13180, g29164, g46345, g32824, g47165, g2791, g45936, g14742, g43386, g25923, g14092, g43340, g15026, g14748, g11247, g45839, g44961, g5278, g2766, g27380, g5572, g19473, g16563, g43511, g29165, g17241, g33368
OG0000930	XP_024016000.1	g13896
OG0000930	XP_024005493.1	g23477
OG0000931	XP_006407764.1	g12990
OG0000931	XP_006407470.1	g7394, g12335
OG0000932	XP_006407392.1	g13128, g12299
OG0000933	XP_006401834.1	g41220, g28366
OG0000933	XP_024005825.1	g879
OG0000935	XP_006396608.1	g25539
OG0000935	XP_006413813.1	g17365, g24033
OG0000936	XP_006413755.1	g47385
OG0000937	XP_006413487.1	g17236
OG0000938	XP_006391477.1	g18138
OG0000938	XP_006411757.1	g22721, g2326
OG0000938	XP_006411756.2	g22720
OG0000939	XP_006404586.1	g14026, g38532
OG0000939	XP_006411687.1, XP_006411704.1	g18311
OG0000940	XP_006396145.1	g11622
OG0000940	XP_006412056.1	g22969
OG0000941	XP_006414783.1	g24567
OG0000941	XP_006418018.1	g49502, g30936
OG0000942	XP_006406030.1, XP_006414738.1	g24536, g6533, g17723
OG0000943	XP_006408052.1	g12546
OG0000943	XP_024007586.1	g4794, g10126
OG0000945	XP_024008100.1	g47995
OG0000946	XP_006398605.1	g5834
OG0000947	XP_006400087.1	g29237, g5091
OG0000947	XP_006408433.1	g12689, g7889
OG0000948	XP_006411174.1	g37318
OG0000948	XP_006403475.1	g2220
OG0000950	XP_006394916.2	g4810, g10118
OG0000950	XP_024015292.1	g32990
OG0000952	XP_006397539.1	g37515, g52125
OG0000953	XP_006404055.1	g2592
OG0000954	XP_006406504.1	g6806
OG0000954	XP_024008706.1	g6801
OG0000957	XP_006397357.2, XP_024010570.1	g42912, g8578, g19898, g42285, g32971, g35103, g42181, g21523, g30397, g26151, g53116, g42934, g30082, g53585, g35480, g48061, g17793, g44043, g35062, g9182, g19899, g25383, g26128, g42557, g42911, g53999, g3838, g26689, g26283, g30479, g42632, g43875, g8561, g48226, g15637, g53643, g47352, g3773, g8555, g26851, g38564, g45370, g35482, g33187, g8577, g15712, g16290, g37184, g34959, g35350, g37801, g41932, g43204
OG0000958	XP_006392015.1, XP_006392012.1, XP_024013461.1, XP_006392018.1, XP_024005349.1, XP_024005254.1, XP_006392258.2	g18479
OG0000959	XP_006407655.1, XP_024008932.1, XP_024008933.1	g50152
OG0000962	XP_006405564.1, XP_006409417.2	g45549
OG0000963	XP_006398698.1	g45314, g5792
OG0000964	XP_024011808.1	g26717
OG0000965	XP_006413992.1	g47303
OG0000967	XP_006403044.2	g27912
OG0000967	XP_006416221.1	g50234
OG0000968	XP_006405829.1	g46773
OG0000968	XP_006405831.1	g25184
OG0000968	XP_006405830.1	g16220
OG0000969	XP_006398072.1	g40496
OG0000970	XP_024007211.1	g18677, g76, g10717
OG0000971	XP_006408228.1	g12613, g2066
OG0000972	XP_006394901.1	g4838, g18527
OG0000972	XP_006408019.1	g12522
OG0000973	XP_024011652.1	g41449
OG0000973	XP_006407971.1	g7660, g12501
OG0000975	XP_006416465.1	g31877
OG0000976	XP_006416962.1	g31560, g49925, g49923, g49924
OG0000977	XP_006404423.1	g2808
OG0000978	XP_006419014.1	g19586
OG0000979	XP_006414452.1	g24424
OG0000979	XP_006414453.2	g24425
OG0000980	XP_024014392.1	g28734
OG0000986	XP_006401257.1, XP_024016582.1, XP_006412618.2	g47772, g23347
OG0000988	XP_024012037.1	g29708
OG0000988	XP_024014877.1	g13113
OG0000989	XP_024012034.1	g4496, g3840, g28360, g26454
OG0000990	XP_006398337.1, XP_006414148.1	g24213, g17494
OG0000992	XP_006404632.1	g36959, g50882, g54088
OG0000992	XP_006411736.1	g22703
OG0000993	XP_006418614.1	g13525, g11661, g6390
OG0000994	XP_024003736.1	g39943
OG0000995	XP_006410286.1	g51255
OG0000995	XP_006399686.1	g49522
OG0000995	XP_024008289.1	g30960
OG0000996	XP_006410175.1	g37900
OG0000996	XP_006417891.1	g31018
OG0000997	XP_006417122.1, XP_006408221.1, XP_006407128.1	g12610
OG0000998	XP_006411198.1	g37327, g51789
OG0000998	XP_006403453.2	g2194
OG0001000	XP_006399999.1	g29281
OG0001000	XP_006409382.1	g14070
OG0001001	XP_006394843.1	g18547, g18546
OG0001001	XP_006394842.2	g51023
OG0001002	XP_006407232.1	g13165, g7245
OG0001002	XP_006392614.1	g54314
OG0001003	XP_006406928.1	g7061, g12110, g13245
OG0001003	XP_006392900.1	g36579
OG0001004	XP_006411262.1	g51862
OG0001008	XP_006412858.1	g23485
OG0001008	XP_006412859.1	g17010
OG0001009	XP_006412818.1	g34447
OG0001010	XP_006415284.1	g27725, g50616
OG0001010	XP_006410718.1	g51531
OG0001011	XP_006415251.1, XP_006415253.1	g27768
OG0001012	XP_006392392.1	g41088, g41084, g41091, g44006
OG0001012	XP_006417559.1	g27090
OG0001013	XP_024009737.1	g11006
OG0001015	XP_006413288.1	g47552, g23748
OG0001016	XP_006399610.1	g45562, g29459
OG0001016	XP_024006755.1	g10052
OG0001017	XP_006394009.1	g144
OG0001018	XP_006394627.1	g45502, g29578, g5494, g9985
OG0001019	XP_006414205.1	g47225
OG0001019	XP_006398403.1	g40682
OG0001020	XP_006414175.1	g47245
OG0001020	XP_006398367.1	g40644, g10924
OG0001021	XP_006402322.1	g18748
OG0001021	XP_006397982.1	g37763
OG0001022	XP_006400007.2	g38328
OG0001022	XP_006402386.1	g1762
OG0001023	XP_006409144.2, XP_006400809.1	g13766
OG0001024	XP_024016877.1	g37905
OG0001025	XP_006417883.1	g31022
OG0001025	XP_006410167.1	g39900, g51220
OG0001026	XP_024015667.1	g12738, g7923
OG0001026	XP_024011793.1	g29274
OG0001027	XP_006409385.2	g31437
OG0001028	XP_006403488.1	g19114
OG0001029	XP_006416251.1	g32015, g27506
OG0001029	XP_006390069.1	g46377
OG0001030	XP_006390290.1	g44444, g46220
OG0001031	XP_006416446.1	g50115
OG0001031	XP_006390275.1	g46230
OG0001032	XP_006390172.1	g46291
OG0001032	XP_006416338.1	g31961, g50165
OG0001034	XP_006416108.1	g50282
OG0001034	XP_006390855.1	g44690
OG0001035	XP_006405253.1	g1629
OG0001036	XP_006389965.1	g46469
OG0001037	XP_006389848.1	g44303
OG0001037	XP_024016299.1	g2455, g45188, g13042
OG0001038	XP_024015260.1, XP_024015530.1	g7266
OG0001039	XP_006393431.1	g36304
OG0001039	XP_006406715.1	g6935
OG0001040	XP_024006239.1	g28032
OG0001040	XP_006406299.1	g6683
OG0001041	XP_006404428.2	g49717
OG0001041	XP_006404362.1	g19512, g19511
OG0001043	XP_006392986.1	g36524
OG0001043	XP_024006311.1	g36525
OG0001044	XP_006403459.1	g2210
OG0001045	XP_024009394.1, XP_024009387.1, XP_024009385.1, XP_024010555.1, XP_024009386.1, XP_024009574.1, XP_006418957.2, XP_006419000.2	g2937, g2912, g2933
OG0001046	XP_024011206.1, XP_024016343.1	g22654, g22655
OG0001046	XP_024016438.1, XP_024013991.1, XP_024011252.1, XP_024009370.1, XP_024014434.1, XP_024010252.1, XP_024014031.1, XP_024004982.1, XP_024016344.1, XP_006391416.1, XP_024006628.1, XP_006406095.2, XP_024012443.1, XP_024011262.1, XP_024009369.1, XP_006403916.2	g52861, g36961
OG0001048	XP_024012595.1	g45421, g45419
OG0001048	XP_006399676.1	g17845, g45573
OG0001051	XP_006409392.1	g6121
OG0001051	XP_024005704.1	g23035
OG0001052	XP_006412136.1, XP_006412135.1, XP_006412134.1	g47909, g47910
OG0001053	XP_006392309.1	g41060
OG0001053	XP_006417513.1	g49716
OG0001054	XP_006391959.1	g40938, g38261
OG0001055	XP_006418637.1, XP_006395675.1	g6371, g16676, g16674
OG0001056	XP_006407564.1	g13098
OG0001056	XP_006398898.1	g5691
OG0001057	XP_006413046.1, XP_024012470.1, XP_006401614.1	g47639
OG0001058	XP_024005097.1	g24289, g17556
OG0001058	XP_006412051.1	g47940
OG0001059	XP_006398155.1	g40535
OG0001059	XP_024005902.1	g24114, g17402
OG0001060	XP_006414844.2	g17809, g24580
OG0001060	XP_006418835.1	g6503
OG0001061	XP_006406103.1	g6557
OG0001061	XP_006414692.2	g47060
OG0001062	XP_006404079.1	g2597, g19373
OG0001063	XP_006408018.1	g47040, g44040, g7688
OG0001064	XP_006410883.1	g51622
OG0001064	XP_006403711.1	g19204, g2368
OG0001065	XP_006410901.1	g37200
OG0001065	XP_024013659.1	g2350
OG0001066	XP_006410902.1	g51631, g38065
OG0001066	XP_006403686.1	g2349, g19195
OG0001067	XP_006389932.1	g44345, g46495
OG0001067	XP_024009093.1	g49979, g31659
OG0001068	XP_006390664.2, XP_006390668.1	g44609, g45995
OG0001069	XP_006390354.1	g46181
OG0001069	XP_006416513.1	g50084
OG0001070	XP_006415877.1, XP_006409304.2	g32197
OG0001071	XP_006417054.1	g31500
OG0001072	XP_006394649.1, XP_006404190.1	g19445
OG0001073	XP_006405127.1	g6899, g13299
OG0001073	XP_006404711.1	g54336
OG0001074	XP_024004711.1	g26813, g53638, g42668, g42659, g4054, g3459, g44889
OG0001074	XP_006390380.1	g24702, g26730, g25999, g25125, g34268
OG0001075	XP_006406941.1, XP_006406942.1	g13240, g12117, g12118
OG0001079	XP_006409772.2	g36973
OG0001079	XP_006414815.1	g12736
OG0001084	XP_006408982.1	g13849
OG0001084	XP_006412949.1	g47674
OG0001085	XP_024016016.1	g13898
OG0001086	XP_006412360.1	g23182, g18153
OG0001087	XP_006412200.2	g18215
OG0001088	XP_006395399.1	g10456, g10455
OG0001089	XP_006395338.1	g16485
OG0001089	XP_006395339.1	g10400
OG0001091	XP_006404210.1	g2682, g19439
OG0001091	XP_006402040.1	g1352
OG0001092	XP_006401415.1	g1033
OG0001092	XP_024012164.1	g5587
OG0001093	XP_006400491.1	g41427, g650
OG0001093	XP_024011474.1	g5323, g45586
OG0001094	XP_006399493.1	g29524
OG0001094	XP_006394063.1	g164
OG0001095	XP_006414999.1	g24918
OG0001096	XP_006402813.1	g2044
OG0001096	XP_006411469.1	g52024
OG0001098	XP_006393985.1	g123
OG0001099	XP_006396305.2	g25399
OG0001101	XP_006399976.2	g45664
OG0001101	XP_024006212.1	g13606
OG0001102	XP_006408431.1	g7885
OG0001102	XP_024011974.1	g29235
OG0001103	XP_006395017.1	g10167
OG0001105	XP_006389815.1	g46568
OG0001105	XP_006416878.1	g49952, g27323
OG0001106	XP_006416763.1	g49982, g31674
OG0001106	XP_006389951.1	g46483
OG0001107	XP_006416658.1	g50019, g31737
OG0001107	XP_006390579.1	g46054
OG0001108	XP_006390397.1	g44509
OG0001109	XP_006390081.1	g46369
OG0001109	XP_006416267.1	g32009
OG0001110	XP_006416006.1	g32116
OG0001111	XP_006391280.1	g41690, g44903
OG0001111	XP_006415766.1	g50412
OG0001112	XP_006395090.1, XP_024006839.1, XP_024014263.1	g4581
OG0001113	XP_006399163.1	g5584
OG0001115	XP_006390657.1	g45996
OG0001115	XP_006416715.1	g31697
OG0001116	XP_006393034.1	g28033
OG0001116	XP_006406310.1	g6688
OG0001117	XP_006414458.1	g24426
OG0001117	XP_006414457.1	g24429
OG0001118	XP_006410381.1	g51302
OG0001120	XP_024005340.1	g22964, g47945
OG0001120	XP_006409247.2	g6045
OG0001121	XP_024011192.1, XP_006401532.1, XP_006401530.1, XP_024011191.1	g39398
OG0001122	XP_006397034.1, XP_024004031.1	g31729
OG0001124	XP_024016493.1	g5968
OG0001124	XP_006413108.1	g17104, g23657
OG0001125	XP_006415326.1	g45025, g32527
OG0001125	XP_006410723.1	g51533
OG0001126	XP_006392286.1, XP_006392463.1	g44067
OG0001127	XP_006416997.1	g31536
OG0001127	XP_006395812.1	g10732
OG0001128	XP_006395651.1	g10631
OG0001128	XP_006417112.1	g31465, g49877
OG0001129	XP_006395323.1, XP_006395321.1, XP_006395324.1	g10382
OG0001130	XP_006395251.1	g10319
OG0001130	XP_006405697.1	g46920
OG0001131	XP_024005214.1, XP_024005213.1	g23730
OG0001131	XP_006401225.1	g39310
OG0001132	XP_006398754.1	g29844, g5762
OG0001132	XP_006407647.1	g7476
OG0001133	XP_006413134.1	g17111
OG0001133	XP_006401487.1, XP_006401485.1	g1001
OG0001134	XP_006399834.1, XP_006399835.1	g5272, g5271, g45622, g29355
OG0001135	XP_006399480.1	g29536
OG0001136	XP_006414179.1	g47242, g24232, g17506
OG0001136	XP_006398374.1	g40650
OG0001137	XP_006398206.1	g10993
OG0001137	XP_024005917.1	g17436
OG0001138	XP_006413679.1	g23966
OG0001138	XP_006408452.2	g41700
OG0001138	XP_024010191.1	g40427
OG0001139	XP_024008456.1	g32270
OG0001140	XP_024004591.1	g22956
OG0001140	XP_006409224.1	g13993
OG0001141	XP_024009698.1, XP_024009519.1	g2867
OG0001142	XP_006406143.1	g6574
OG0001142	XP_006414639.1	g11806
OG0001143	XP_024010812.1	g52233
OG0001143	XP_006402568.1	g1906
OG0001144	XP_006402622.2	g1933, g18858
OG0001144	XP_024010762.1	g37547
OG0001146	XP_006411427.1	g37399
OG0001146	XP_006407583.2	g7437
OG0001148	XP_006394138.1	g9755
OG0001148	XP_006399454.1	g220
OG0001149	XP_024013530.1	g2491, g19321
OG0001149	XP_024007376.1	g19632
OG0001150	XP_006400143.2	g29202
OG0001150	XP_006408406.1	g7865
OG0001151	XP_006407906.1	g12476
OG0001151	XP_006395076.1	g10202
OG0001152	XP_006402998.1	g19032
OG0001152	XP_024016664.1	g51912
OG0001153	XP_006410805.1	g38034
OG0001154	XP_024012053.1	g44475, g46190
OG0001155	XP_006416421.1	g50128
OG0001156	XP_006416074.1	g50299, g32096
OG0001156	XP_006390888.1	g45854, g35995, g22228, g22334, g35994
OG0001157	XP_024007715.1	g31315
OG0001157	XP_024007712.1	g27152
OG0001158	XP_006390841.1	g35857, g44683
OG0001158	XP_006416118.1	g32060
OG0001159	XP_006390167.1	g44389
OG0001159	XP_006390168.1	g44390
OG0001160	XP_006392632.1	g36717
OG0001161	XP_006406304.1	g6686
OG0001161	XP_006393024.1	g54219
OG0001163	XP_006410142.1, XP_024006557.1	g50666, g36215, g36181, g36213
OG0001163	XP_006402906.1	g28291
OG0001166	XP_006410101.1	g36956
OG0001169	XP_006413044.1	g17077
OG0001169	XP_006401613.1	g39433, g28457
OG0001170	XP_006394958.1	g10143
OG0001171	XP_006392090.1	g40989
OG0001172	XP_006395698.1	g10660
OG0001172	XP_006417084.1	g31481
OG0001173	XP_006413224.1	g17141
OG0001173	XP_024015849.1, XP_024004354.1	g17145
OG0001174	XP_006407511.1	g12357
OG0001174	XP_006398960.2	g29755
OG0001175	XP_006401368.1	g1055
OG0001175	XP_024013734.1, XP_006413179.1	g23700
OG0001176	XP_024006938.1	g9715
OG0001176	XP_006399541.1	g29498, g45539
OG0001177	XP_006399283.1	g5524
OG0001177	XP_024012720.1	g5527
OG0001178	XP_006399261.1	g29609
OG0001179	XP_024005508.1	g24168
OG0001180	XP_006413953.1	g47317
OG0001180	XP_006398172.1	g40540
OG0001181	XP_006413738.1	g47399
OG0001181	XP_024009884.1	g40455
OG0001182	XP_006410551.1	g51414
OG0001182	XP_006415616.1	g32375
OG0001183	XP_006412062.1	g47934
OG0001183	XP_006409260.2	g14007
OG0001184	XP_006402435.1	g1810
OG0001184	XP_006397852.1	g50789
OG0001185	XP_006402462.2	g1835
OG0001185	XP_006397817.1	g37654
OG0001186	XP_024012897.1	g18898
OG0001187	XP_024009644.1, XP_024003881.1, XP_006410439.2	g39793
OG0001187	XP_006418046.1	g26954
OG0001188	XP_006399119.1	g5594
OG0001188	XP_006410077.1	g39949
OG0001189	XP_006408532.1	g7940
OG0001189	XP_006399953.1	g5188
OG0001190	XP_006400366.1	g4934, g29034, g41480
OG0001191	XP_006394968.1	g10149
OG0001191	XP_006408099.1	g12854, g12562
OG0001192	XP_006414387.1	g17606
OG0001192	XP_006407910.1	g12477
OG0001193	XP_006403442.1	g2189
OG0001193	XP_006411212.1	g51812, g37332
OG0001194	XP_006403400.2	g2180
OG0001194	XP_006407765.1	g7548
OG0001195	XP_006416708.1	g31703
OG0001195	XP_006390651.1	g46000
OG0001196	XP_006390356.1, XP_024009623.1	g44483, g46180
OG0001196	XP_006416517.1	g27431, g50082
OG0001197	XP_006403560.1	g19149
OG0001198	XP_006394933.2	g10125
OG0001200	XP_006400549.1	g672
OG0001201	XP_006394628.1	g499
OG0001201	XP_006404221.1	g2696
OG0001202	XP_006404050.1	g2591
OG0001203	XP_006404472.1, XP_006404473.1	g3287
OG0001205	XP_006392820.1	g36609
OG0001205	XP_006407000.1	g7109, g13232
OG0001206	XP_006406838.1	g12090, g7008
OG0001207	XP_006414388.1	g24396, g17607
OG0001207	XP_006406796.1	g12065
OG0001208	XP_024006306.1	g13325
OG0001209	XP_006406536.1	g11976, g6831
OG0001210	XP_024006176.1	g36442
OG0001213	XP_024010403.1, XP_024015272.1, XP_024007217.1	g47151
OG0001216	XP_024004177.1	g7095
OG0001216	XP_006411369.1	g51963
OG0001217	XP_006414521.2	g24465
OG0001217	XP_024004812.1, XP_024005573.1	g17661
OG0001218	XP_024015475.1	g7727
OG0001218	XP_006408111.1	g7717
OG0001219	XP_006403429.1	g11274, g37070, g37071, g37072, g11430, g26094
OG0001220	XP_006419103.1	g3079
OG0001221	XP_024010493.1, XP_024013116.1, XP_024011351.1, XP_024013087.1, XP_024015985.1	g16393
OG0001222	XP_006412620.2	g23348, g16960, g47771
OG0001224	XP_006417596.1	g31167
OG0001224	XP_006392436.1	g27062
OG0001225	XP_006395516.1, XP_006395515.1	g16608
OG0001228	XP_024015881.1	g36352
OG0001229	XP_024012474.1	g28587, g28582, g28581
OG0001230	XP_006394473.1	g9884
OG0001230	XP_006399219.1	g5551
OG0001231	XP_006394454.2	g391
OG0001231	XP_006399213.1	g29634
OG0001232	XP_006414042.1	g17457
OG0001233	XP_006413602.1	g23931, g47447
OG0001233	XP_006396831.2	g40387, g25674
OG0001234	XP_006393677.1	g36180
OG0001235	XP_024016425.1	g6092, g13735
OG0001235	XP_006412102.1	g23002
OG0001236	XP_006414555.1	g47093
OG0001236	XP_024004235.1	g51298
OG0001237	XP_024010690.1	g37633
OG0001237	XP_006402487.1	g1864
OG0001238	XP_024010816.1	g37629, g52280
OG0001239	XP_006402634.1	g18874
OG0001241	XP_006397535.1	g38216
OG0001242	XP_006398773.1	g5744, g45348
OG0001243	XP_006391296.1	g18038
OG0001244	XP_024011549.1	g28935
OG0001245	XP_006403983.1	g2517
OG0001245	XP_006393837.1	g25
OG0001246	XP_006418358.1	g26886
OG0001246	XP_006396358.1	g39512
OG0001247	XP_006396509.1	g25488
OG0001247	XP_006407819.2	g7578
OG0001248	XP_006409963.1, XP_006409965.1, XP_006409962.2	g51124, g51128, g37871
OG0001249	XP_024004162.1	g51720, g43710
OG0001250	XP_006400067.1	g29244
OG0001250	XP_006408454.1	g12693, g7908
OG0001251	XP_006408426.1	g12687
OG0001251	XP_006400104.1	g29218
OG0001252	XP_006408403.1	g7863
OG0001253	XP_006408050.1	g7694, g12874
OG0001253	XP_006394934.1	g4796
OG0001254	XP_006393055.1	g36501
OG0001254	XP_024003863.1	g38012
OG0001255	XP_006389986.1	g46451
OG0001256	XP_024008795.1	g46014
OG0001256	XP_024008305.1	g27373, g50005
OG0001257	XP_006390582.1	g44576, g46050
OG0001257	XP_006416665.1	g31732
OG0001258	XP_006416562.1	g27419
OG0001258	XP_006390403.1	g46154
OG0001259	XP_006390325.1	g46192
OG0001261	XP_006395752.1	g10688
OG0001262	XP_024008898.1	g27261
OG0001262	XP_006417038.2	g31511
OG0001263	XP_006417255.1	g49813, g31371
OG0001263	XP_006391837.1	g44235
OG0001264	XP_006407228.1	g13174, g12242, g7243
OG0001265	XP_006393032.1	g36511
OG0001265	XP_006406308.1	g11879
OG0001267	XP_006398051.2, XP_006398049.2, XP_006398048.2	g11054
OG0001268	XP_024009099.1	g26757, g50357
OG0001269	XP_006410567.1, XP_024008168.1	g32401
OG0001270	XP_024009583.1, XP_024005444.1, XP_024009690.1, XP_024015280.1, XP_024005002.1, XP_024011261.1, XP_024014960.1, XP_024009331.1, XP_024014057.1, XP_024011361.1, XP_024011313.1, XP_024007907.1, XP_024016124.1, XP_024004983.1, XP_024009439.1, XP_024013821.1, XP_024016532.1, XP_024010111.1, XP_024015932.1, XP_024004411.1, XP_024013670.1, XP_024013379.1, XP_024016100.1, XP_024013894.1, XP_024004320.1	g3550, g30027, g30017, g3652, g52610, g44459, g26649, g16401, g24027, g23480, g3586, g26718
OG0001274	XP_006404955.1	g50980
OG0001274	XP_006412638.1	g23357
OG0001275	XP_006416378.1	g50146
OG0001275	XP_006412154.1	g23030
OG0001276	XP_006392044.1, XP_006392035.1	g44155
OG0001276	XP_006417387.1	g46965
OG0001277	XP_006391994.1	g40965
OG0001279	XP_006400026.1	g5139
OG0001279	XP_024015666.1	g29275
OG0001280	XP_024006937.1	g10372
OG0001280	XP_006405620.1	g16891
OG0001281	XP_006391654.1	g40826
OG0001282	XP_006413221.1	g23716
OG0001283	XP_024012992.1	g2067
OG0001283	XP_006411387.1	g37382
OG0001284	XP_006402200.1	g26736
OG0001284	XP_006394340.1	g329
OG0001285	XP_006401570.1	g959
OG0001286	XP_024012617.1	g28499, g991
OG0001287	XP_006401477.1	g39378, g1006
OG0001288	XP_006399646.1	g45567
OG0001288	XP_006394799.1	g601
OG0001289	XP_006398420.2	g10889
OG0001290	XP_006413535.1	g23883
OG0001291	XP_006415138.1, XP_006415180.1	g50669
OG0001291	XP_006415139.1	g27794
OG0001292	XP_024003929.1	g37889
OG0001292	XP_006408491.1	g7926
OG0001293	XP_006402705.1	g18901
OG0001294	XP_006404690.1	g50894
OG0001294	XP_006411796.1	g22760
OG0001295	XP_024014760.1	g28333
OG0001296	XP_024014094.1	g36926
OG0001296	XP_006410675.2	g22456, g22457, g22454, g3733, g22455, g37997
OG0001297	XP_024010114.1	g40451
OG0001298	XP_024005914.1	g47079
OG0001299	XP_006397866.1, XP_006418589.2	g37691
OG0001299	XP_006418590.1	g37690
OG0001299	XP_006397865.1	g37689
OG0001300	XP_006402806.1	g2037
OG0001300	XP_006411496.1	g38182
OG0001301	XP_006402830.1	g2132, g18972
OG0001301	XP_006411483.1	g11224
OG0001302	XP_006393963.1	g9683
OG0001302	XP_006404094.1	g2601
OG0001303	XP_006396209.1	g25341
OG0001303	XP_006397710.1	g37594
OG0001304	XP_006417754.1	g31093
OG0001304	XP_006409877.1	g40030
OG0001305	XP_006408080.1	g12863, g12556
OG0001306	XP_006394936.1	g4793
OG0001306	XP_006408054.1	g12547, g7697, g12871
OG0001307	XP_006407835.1	g12971
OG0001307	XP_006395180.1	g10264
OG0001309	XP_006410993.1	g51683
OG0001309	XP_006403627.1	g2317
OG0001310	XP_006416769.1	g31671
