Orthogroup	Conringia_planisiliqua	Cardamine_glauca
OG0002713	CP9_g28452_DN3_SP7_c.t1	Cg007G268850
OG0002713	CP7_g45240_DN3_SP8_c.t1	Cg006G220280
OG0002715	CP1_g37799_DN3_SP0_c.t1	Cg007G259070, Cg006G230950
OG0002716	CP1_g37325_DN3_SP5_c.t1	Cg006G235670
OG0002716	CP1_g37324_DN3_SP1_c.t1	Cg006G235680
OG0002717	CP11_g32335_DN3_SP0_c.t1	Cg008G296640
OG0002718	CP11_g32239_DN3_SP0_c.t1	Cg008G297620
OG0002719	CP2_g48393_DN3_SP0_c.t1	Cg008G304380, Cg008G304370, Cg008G304410
OG0002720	CP3_g14275_DN2_SP0_c.t1	Cg008G312780
OG0002721	CP3_g14436_DN2_SP6_c.t1	Cg008G320100, Cg002G057520
OG0002722	CP9_g28520_DN3_SP0_c.t1	Cg007G269660
OG0002722	CP9_g28486_DN3_SP0_c.t1	Cg007G269270
OG0002723	CP9_g29450_DN3_SP6_c.t1	Cg007G278720
OG0002723	CP7_g45564_DN3_SP0_c.t1	Cg006G223740
OG0002724	CP7_g45688_DN3_SP1_c.t1	Cg006G225190
OG0002724	CP9_g29283_DN3_SP8_c.t1	Cg007G277070
OG0002725	CP10_g43268_DN3_SP6_c.t1	Cg004G128900
OG0002725	CP10_g43267_DN3_SP3_c.t1	Cg004G128890
OG0002726	CP12_g29882_DN3_SP7_c.t1	Cg004G131810
OG0002726	CP7_g46209_DN3_SP5_c.t1	Cg006G196770
OG0002727	CP12_g29977_DN3_SP8_c.t1	Cg004G132620
OG0002728	CP12_g30256_DN3_SP8_c.t1	Cg004G135830
OG0002729	CP12_g30410_DN3_SP2_c.t1	Cg004G137420
OG0002729	CP1_g38034_DN3_SP4_c.t1	Cg006G198920
OG0002730	CP12_g30531_DN3_SP2_c.t1	Cg004G138720
OG0002731	CP12_g30609_DN3_SP6_c.t1	Cg004G139650
OG0002731	CP6_g7423_DN3_SP7_c.t1	Cg001G026890
OG0002733	CP1_g38177_DN3_SP3_c.t1	Cg006G200320
OG0002734	CP4_g25282_DN3_SP7_c.t1	Cg005G172030
OG0002735	CP3_g14029_DN3_SP0_c.t1	Cg002G053200
OG0002736	CP4_g24927_DN3_SP8_c.t1	Cg005G168440
OG0002737	CP4_g24639_DN3_SP7_c.t1	Cg005G165210
OG0002737	CP3_g13704_DN3_SP5_c.t1	Cg002G049890
OG0002738	CP13_g19806_DN3_SP0_c.t1, CP13_g19734_DN3_SP0_c.t1	Cg008G325200
OG0002739	CP3_g14381_DN2_SP0_c.t1	Cg002G056900
OG0002739	CP20_g4260_DN2_SP0_c.t1, CP2_g47674_DN3_SP0_c.t1	Cg003G114270
OG0002741	CP9_g28435_DN3_SP8_c.t1	Cg007G268720
OG0002743	CP5_g654_DN3_SP0_c.t1	Cg001G006750
OG0002745	CP1_g37478_DN3_SP0_c.t1	Cg006G234120
OG0002746	CP1_g37688_DN3_SP2_c.t1	Cg006G232120
OG0002747	CP12_g29953_DN3_SP2_c.t1	Cg008G319970
OG0002748	CP11_g32952_DN2_SP0_c.t1	Cg008G290140
OG0002748	CP2_g47833_DN2_SP0_c.t1	Cg003G112590
OG0002750	CP39_g21130_DN2_SP0_c.t1	Cg007G266840
OG0002753	CP5_g1170_DN3_SP4_c.t1	Cg001G012270
OG0002753	CP12_g29829_DN2_SP8_c.t1	Cg004G157060
OG0002754	CP5_g1094_DN3_SP8_c.t1	Cg004G156490
OG0002755	CP16_g55172_DN3_SP8_c.t1	Cg005G189230
OG0002755	CP5_g828_DN3_SP1_c.t1	Cg001G008810
OG0002757	CP10_g43992_DN3_SP1_c.t1	Cg004G151960
OG0002757	CP5_g559_DN3_SP4_c.t1	Cg001G005760
OG0002758	CP10_g43882_DN3_SP6_c.t1	Cg004G152720
OG0002758	CP5_g502_DN3_SP8_c.t1	Cg001G005150
OG0002759	CP6_g7272_DN2_SP0_c.t1	Cg001G025330
OG0002760	CP4_g25211_DN3_SP3_c.t1	Cg005G171260
OG0002762	CP2_g49092_DN3_SP8_c.t1	Cg007G248710
OG0002762	CP1_g37457_DN3_SP7_c.t1	Cg006G234340
OG0002763	CP1_g37801_DN2_SP0_c.t1	Cg006G230930
OG0002763	CP13_g19657_DN3_SP0_c.t1	Cg002G075300
OG0002764	CP1_g37676_DN3_SP1_c.t1	Cg006G232230
OG0002765	CP13_g19305_DN3_SP0_c.t1	Cg002G071440
OG0002765	CP11_g33051_DN3_SP0_c.t1	Cg008G289240
OG0002766	CP5_g1735_DN3_SP2_c.t1	Cg001G036690
OG0002767	CP2_g48954_DN3_SP8_c.t1	Cg007G247120
OG0002767	CP1_g37578_DN3_SP8_c.t1	Cg006G233170
OG0002769	CP10_g42905_DN3_SP3_c.t1	Cg004G125040
OG0002772	CP2_g47921_DN3_SP8_c.t1	Cg003G111710
OG0002772	CP11_g33001_DN3_SP6_c.t1	Cg008G289660
OG0002773	CP11_g33148_DN3_SP4_c.t1	Cg008G288290
OG0002773	CP2_g48138_DN3_SP6_c.t1	Cg003G109370
OG0002774	CP6_g6833_DN3_SP0_c.t1	Cg001G020810
OG0002774	CP13_g20088_DN2_SP0_c.t1	Cg008G321520
OG0002775	CP6_g6823_DN3_SP0_c.t1	Cg001G020730
OG0002775	CP13_g20098_DN3_SP0_c.t1	Cg008G321380
OG0002776	CP6_g6698_DN3_SP5_c.t1	Cg001G019470
OG0002776	CP6_g6699_DN3_SP0_c.t1	Cg001G019480
OG0002778	CP19_g18351_DN3_SP0_c.t1	Cg001G017800
OG0002779	CP7_g44493_DN3_SP0_c.t1	Cg006G210920
OG0002780	CP21_g10997_DN3_SP1_c.t1	Cg006G208480, Cg006G208490
OG0002781	CP5_g244_DN3_SP8_c.t1	Cg001G002540
OG0002782	CP5_g177_DN3_SP8_c.t1	Cg001G001730
OG0002783	CP5_g74_DN3_SP0_c.t1	Cg001G000720
OG0002784	CP6_g7076_DN3_SP4_c.t1	Cg001G023400
OG0002785	CP17_g5826_DN3_SP0_c.t1	Cg004G146590
OG0002786	CP17_g5405_DN2_SP0_c.t1	Cg004G146450
OG0002787	CP5_g2117_DN3_SP0_c.t1	Cg001G033810
OG0002787	CP12_g31130_DN2_SP0_c.t1	Cg004G144510
OG0002788	CP6_g7500_DN2_SP0_c.t1	Cg001G027580
OG0002788	CP12_g30674_DN2_SP0_c.t1	Cg004G140580
OG0002789	CP12_g30641_DN3_SP1_c.t1	Cg004G140020
OG0002789	CP6_g7452_DN3_SP8_c.t1	Cg001G027110
OG0002790	CP12_g30600_DN3_SP5_c.t1	Cg004G139550
OG0002790	CP12_g30602_DN3_SP8_c.t1	Cg004G139570
OG0002791	CP12_g30526_DN3_SP8_c.t1	Cg004G138670
OG0002794	CP4_g24203_DN3_SP7_c.t1	Cg005G160520
OG0002794	CP3_g13318_DN3_SP8_c.t1	Cg002G045870
OG0002795	CP3_g13358_DN3_SP6_c.t1	Cg002G046280
OG0002795	CP4_g24242_DN3_SP7_c.t1	Cg005G160970
OG0002796	CP4_g24369_DN2_SP2_c.t1	Cg005G162240
OG0002797	CP4_g24494_DN1_SP0_c.t1	Cg005G163700
OG0002798	CP4_g24545_DN3_SP8_c.t1	Cg005G164190
OG0002798	CP3_g13604_DN3_SP7_c.t1	Cg002G048870
OG0002799	CP4_g24904_DN3_SP0_c.t1	Cg005G168130
OG0002799	CP11_g33714_DN3_SP0_c.t1	Cg008G282450
OG0002800	CP11_g33527_DN3_SP3_c.t1, CP2_g49166_DN3_SP0_c.t1, CP11_g33531_DN3_SP0_c.t1	Cg008G284360
OG0002801	CP8_g54245_DN3_SP8_c.t1	Cg002G064840
OG0002803	CP3_g14695_DN3_SP8_c.t1	Cg002G059960
OG0002803	CP8_g53893_DN3_SP7_c.t1	Cg003G106480
OG0002804	CP2_g47631_DN3_SP0_c.t1	Cg003G114720
OG0002805	CP4_g25782_DN3_SP4_c.t1	Cg005G177240
OG0002806	CP11_g32157_DN3_SP6_c.t1	Cg003G077840, Cg014G331810
OG0002807	CP11_g31987_DN3_SP7_c.t1, CP4_g25986_DN3_SP0_c.t1, CP20_g4384_DN3_SP0_c.t1	Cg003G094790, Cg003G079210
OG0002808	CP4_g25519_DN3_SP8_c.t1	Cg005G174250
OG0002808	CP1_g36559_DN3_SP8_c.t1	Cg006G241190
OG0002809	CP4_g25614_DN3_SP8_c.t1	Cg005G175300
OG0002810	CP1_g36949_DN3_SP0_c.t1	Cg006G239580
OG0002810	CP4_g25681_DN3_SP5_c.t1	Cg005G175920
OG0002811	CP4_g25827_DN3_SP0_c.t1	Cg005G177730
OG0002812	CP4_g26075_DN3_SP1_c.t1	Cg005G180920
OG0002812	CP1_g37115_DN3_SP6_c.t1	Cg006G237700
OG0002813	CP10_g42127_DN3_SP5_c.t1	Cg004G116340
OG0002813	CP11_g32528_DN3_SP8_c.t1	Cg008G294580
OG0002814	CP11_g32409_DN3_SP5_c.t1	Cg008G295900
OG0002814	CP10_g42214_DN3_SP6_c.t1	Cg004G117360
OG0002817	CP10_g42424_DN3_SP6_c.t1	Cg004G119970
OG0002817	CP8_g54490_DN3_SP8_c.t1	Cg008G298840
OG0002818	CP10_g42489_DN3_SP8_c.t1	Cg004G120710
OG0002818	CP2_g48625_DN3_SP5_c.t1	Cg008G307240
OG0002819	CP8_g54436_DN1_SP0_c.t1	Cg008G299420
OG0002819	CP10_g42622_DN2_SP0_c.t1	Cg004G122120
OG0002820	CP10_g42651_DN3_SP0_c.t1	Cg004G122420
OG0002821	CP10_g42689_DN3_SP1_c.t1	Cg004G122880
OG0002822	CP10_g42446_DN3_SP8_c.t1	Cg004G120220
OG0002823	CP3_g14086_DN3_SP8_c.t1	Cg002G054010
OG0002823	CP4_g25121_DN3_SP8_c.t1	Cg005G170320
OG0002824	CP3_g13968_DN3_SP3_c.t1	Cg002G052630
OG0002824	CP4_g24942_DN3_SP3_c.t1	Cg005G168590
OG0002825	CP9_g29689_DN3_SP2_c.t1	Cg007G281250
OG0002825	CP7_g46179_DN3_SP1_c.t1	Cg006G230360
OG0002826	CP9_g29616_DN3_SP3_c.t1	Cg007G280430
OG0002826	CP7_g46132_DN3_SP1_c.t1	Cg006G229880
OG0002827	CP7_g45999_DN3_SP8_c.t1	Cg006G228500
OG0002827	CP9_g28905_DN3_SP7_c.t1	Cg007G273140
OG0002829	CP7_g45960_DN2_SP2_c.t1	Cg006G228100
OG0002829	CP9_g28957_DN2_SP0_c.t1	Cg007G273710
OG0002830	CP9_g29095_DN3_SP4_c.t1	Cg007G275030
OG0002830	CP7_g45875_DN3_SP8_c.t1	Cg001G041990, Cg006G227190
OG0002831	CP9_g29113_DN3_SP1_c.t1	Cg007G275250
OG0002831	CP7_g45862_DN3_SP0_c.t1	Cg006G227070
OG0002832	CP7_g45711_DN3_SP8_c.t1	Cg006G225470
OG0002832	CP9_g29269_DN3_SP8_c.t1	Cg007G276900
OG0002833	CP7_g45710_DN3_SP8_c.t1, CP23_g21375_DN2_SP0_c.t1	Cg006G225460
OG0002833	CP9_g29270_DN3_SP8_c.t1	Cg007G276910
OG0002834	CP7_g45398_DN3_SP8_c.t1	Cg006G221990
OG0002835	CP9_g28512_DN3_SP8_c.t1	Cg007G269710
OG0002835	CP7_g45278_DN3_SP7_c.t1	Cg006G220660
OG0002836	CP7_g45244_DN3_SP0_c.t1	Cg006G220320
OG0002837	CP9_g28421_DN2_SP0_c.t1	Cg007G268580
OG0002837	CP7_g45228_DN3_SP0_c.t1	Cg006G220110
OG0002840	CP5_g100_DN3_SP4_c.t1	Cg001G001000
OG0002840	CP16_g54783_DN3_SP7_c.t1	Cg005G193300
OG0002841	CP4_g25522_DN3_SP0_c.t1	Cg005G174210
OG0002841	CP1_g36561_DN3_SP0_c.t1	Cg006G241210
OG0002842	CP16_g55223_DN3_SP0_c.t1, CP1_g36745_DN3_SP0_c.t1	Cg006G243380
OG0002843	CP1_g36780_DN3_SP3_c.t1	Cg006G243490
OG0002843	CP2_g48283_DN3_SP8_c.t1	Cg008G303250
OG0002844	CP11_g32475_DN3_SP0_c.t1, CP11_g32476_DN3_SP0_c.t1	Cg008G295150
OG0002845	CP8_g54463_DN3_SP8_c.t1	Cg008G299150
OG0002847	CP7_g46456_DN3_SP8_c.t1	Cg006G194250
OG0002848	CP3_g14431_DN3_SP8_c.t1	Cg002G057470
OG0002849	CP3_g14448_DN3_SP8_c.t1	Cg002G057620
OG0002849	CP2_g48351_DN3_SP8_c.t1	Cg008G303990
OG0002850	CP2_g48130_DN3_SP0_c.t1	Cg003G109460
OG0002850	CP2_g48134_DN3_SP6_c.t1	Cg003G109430
OG0002851	CP2_g48296_DN3_SP0_c.t1	Cg008G303370
OG0002851	CP3_g14491_DN3_SP8_c.t1	Cg002G058080
OG0002852	CP2_g48287_DN3_SP8_c.t1	Cg008G303280
OG0002853	CP2_g48120_DN3_SP2_c.t1	Cg003G109540
OG0002854	CP8_g53881_DN3_SP2_c.t1	Cg003G106380
OG0002855	CP10_g42159_DN2_SP0_c.t1	Cg004G116680
OG0002855	CP8_g53871_DN3_SP0_c.t1	Cg003G106280
OG0002856	CP3_g14673_DN3_SP1_c.t1	Cg002G059810
OG0002856	CP8_g53867_DN3_SP0_c.t1	Cg003G106240
OG0002858	CP3_g14455_DN3_SP2_c.t1	Cg002G057690
OG0002859	CP8_g53996_DN3_SP8_c.t1	Cg003G107410
OG0002860	CP5_g556_DN3_SP0_c.t1	Cg001G005730
OG0002860	CP10_g43988_DN3_SP0_c.t1	Cg004G152010
OG0002861	CP1_g36544_DN2_SP0_c.t1	Cg006G243950
OG0002861	CP9_g28725_DN2_SP0_c.t1	Cg007G271430
OG0002863	CP9_g29636_DN3_SP2_c.t1	Cg007G280930
OG0002863	CP7_g46146_DN3_SP0_c.t1	Cg006G230010
OG0002864	CP10_g43310_DN3_SP2_c.t1	Cg004G129310
OG0002865	CP7_g46358_DN3_SP7_c.t1	Cg006G195120
OG0002865	CP10_g43339_DN3_SP8_c.t1	Cg004G129660
OG0002866	CP10_g43364_DN3_SP7_c.t1	Cg004G129930
OG0002867	CP10_g43374_DN3_SP0_c.t1	Cg004G130070
OG0002867	CP7_g46329_DN3_SP0_c.t1	Cg006G195400
OG0002868	CP12_g29883_DN3_SP5_c.t1	Cg004G131820
OG0002868	CP7_g46208_DN3_SP6_c.t1	Cg006G196780
OG0002869	CP1_g38038_DN3_SP5_c.t1	Cg006G198990
OG0002871	CP15_g36145_DN3_SP0_c.t1, CP17_g5028_DN3_SP0_c.t1	Cg004G150540, Cg004G149610
OG0002872	CP10_g43913_DN3_SP1_c.t1	Cg004G152480
OG0002873	CP5_g976_DN3_SP8_c.t1	Cg001G010220
OG0002873	CP10_g43636_DN3_SP5_c.t1	Cg004G154970
OG0002874	CP12_g29802_DN3_SP8_c.t1	Cg004G157370
OG0002875	CP1_g38031_DN3_SP5_c.t1	Cg006G198880
OG0002875	CP12_g30411_DN3_SP6_c.t1	Cg004G137430
OG0002876	CP1_g38174_DN3_SP8_c.t1	Cg006G200290
OG0002877	CP3_g13846_DN3_SP8_c.t1	Cg002G051490
OG0002878	CP4_g24651_DN3_SP8_c.t1	Cg005G165390
OG0002879	CP3_g13639_DN3_SP0_c.t1	Cg002G049180
OG0002879	CP4_g24585_DN3_SP1_c.t1	Cg005G164630
OG0002880	CP3_g13614_DN2_SP0_c.t1	Cg002G048950
OG0002880	CP11_g33330_DN3_SP0_c.t1	Cg008G286550
OG0002882	CP13_g20011_DN3_SP0_c.t1	Cg008G322240
OG0002886	CP11_g32338_DN3_SP0_c.t1	Cg008G296620
OG0002887	CP8_g54518_DN3_SP5_c.t1	Cg008G298490
OG0002890	CP12_g29832_DN3_SP8_c.t1	Cg004G157040
OG0002890	CP5_g1164_DN3_SP8_c.t1	Cg001G012200
OG0002891	CP16_g55037_DN3_SP5_c.t1	Cg005G190860
OG0002891	CP5_g951_DN3_SP8_c.t1	Cg001G010000
OG0002892	CP16_g55249_DN3_SP1_c.t1	Cg005G188810
OG0002892	CP5_g806_DN3_SP2_c.t1	Cg001G008550
OG0002893	CP5_g791_DN3_SP8_c.t1	Cg001G008350
OG0002893	CP16_g55282_DN3_SP5_c.t1	Cg005G188320
OG0002894	CP3_g15261_DN3_SP6_c.t1	Cg002G063600
OG0002894	CP5_g743_DN3_SP8_c.t1	Cg001G007740
OG0002895	CP18_g12567_DN3_SP7_c.t1	Cg005G186470
OG0002895	CP5_g715_DN3_SP6_c.t1	Cg001G007360
OG0002896	CP5_g641_DN3_SP8_c.t1	Cg001G006600
OG0002896	CP15_g34852_DN3_SP8_c.t1	Cg004G148410
OG0002897	CP5_g534_DN3_SP0_c.t1	Cg001G005490
OG0002897	CP10_g43921_DN3_SP0_c.t1	Cg004G152380
OG0002898	CP12_g30011_DN2_SP0_c.t1	Cg004G133080
OG0002899	CP4_g25192_DN3_SP7_c.t1	Cg005G171070
OG0002900	CP4_g25174_DN3_SP0_c.t1	Cg005G170920
OG0002900	CP6_g7149_DN1_SP0_c.t1	Cg001G024250
OG0002901	CP1_g37366_DN3_SP8_c.t1	Cg006G235310
OG0002901	CP2_g49224_DN3_SP8_c.t1	Cg007G249840
OG0002902	CP2_g49093_DN3_SP0_c.t1	Cg007G248730
OG0002902	CP1_g37452_DN3_SP0_c.t1	Cg006G234420
OG0002903	CP1_g37822_DN3_SP2_c.t1	Cg006G230710
OG0002904	CP13_g19622_DN3_SP3_c.t1	Cg002G074960
OG0002906	CP2_g48915_DN3_SP7_c.t1	Cg007G246660
OG0002906	CP19_g17895_DN3_SP3_c.t1	Cg001G042200
OG0002907	CP8_g53740_DN3_SP8_c.t1	Cg003G105050
OG0002907	CP19_g18057_DN3_SP8_c.t1	Cg001G014900
OG0002909	CP10_g43025_DN3_SP8_c.t1	Cg004G126280
OG0002909	CP11_g33418_DN3_SP8_c.t1	Cg008G285600
OG0002910	CP10_g43127_DN3_SP0_c.t1	Cg004G127430
OG0002911	CP10_g43201_DN3_SP0_c.t1	Cg004G128160
OG0002911	CP11_g32584_DN3_SP0_c.t1	Cg008G293990
OG0002912	CP8_g53343_DN3_SP8_c.t1	Cg003G100790
OG0002912	CP7_g45306_DN3_SP7_c.t1	Cg006G220990
OG0002913	CP8_g53418_DN3_SP0_c.t1	Cg003G101700
OG0002914	CP19_g17985_DN3_SP3_c.t1	Cg001G014160
OG0002916	CP7_g45162_DN3_SP0_c.t1, CP7_g45137_DN3_SP0_c.t1	Cg006G219180, Cg006G219410
OG0002917	CP11_g32735_DN3_SP8_c.t1	Cg008G292400
OG0002917	CP2_g48510_DN3_SP5_c.t1	Cg008G305870
OG0002918	CP2_g48252_DN3_SP5_c.t1	Cg008G302920
OG0002919	CP11_g33121_DN3_SP4_c.t1	Cg008G288570
OG0002920	CP2_g48094_DN3_SP0_c.t1	Cg003G109910
OG0002921	CP6_g7098_DN3_SP8_c.t1	Cg001G023650
OG0002921	CP13_g19751_DN3_SP8_c.t1	Cg008G324980
OG0002923	CP19_g18525_DN3_SP0_c.t1	Cg001G019370
OG0002924	CP20_g4421_DN3_SP7_c.t1	Cg003G081580
OG0002924	CP19_g18401_DN3_SP8_c.t1	Cg001G018220
OG0002925	CP19_g18383_DN3_SP6_c.t1	Cg001G018020
OG0002926	CP20_g4223_DN3_SP4_c.t1	Cg003G083790
OG0002927	CP7_g44519_DN3_SP8_c.t1	Cg006G211730
OG0002928	CP7_g44477_DN3_SP7_c.t1	Cg006G210690
OG0002928	CP9_g28798_DN3_SP8_c.t1	Cg007G272200
OG0002929	CP7_g44427_DN3_SP6_c.t1	Cg006G210110
OG0002929	CP7_g45557_DN3_SP8_c.t1	Cg006G223640
OG0002931	CP5_g450_DN3_SP0_c.t1	Cg001G004600
OG0002932	CP5_g310_DN3_SP0_c.t1	Cg001G003150
OG0002932	CP16_g55005_DN2_SP0_c.t1	Cg005G191200
OG0002934	CP5_g223_DN1_SP0_c.t1	Cg001G002270
OG0002935	CP5_g98_DN3_SP0_c.t1	Cg001G000980
OG0002936	CP5_g91_DN3_SP8_c.t1	Cg001G000900
OG0002936	CP16_g54772_DN3_SP1_c.t1	Cg005G193440
OG0002937	CP5_g81_DN3_SP0_c.t1	Cg001G000810
OG0002938	CP5_g40_DN2_SP0_c.t1	Cg001G000420
OG0002938	CP16_g54725_DN2_SP1_c.t1	Cg005G193950
OG0002940	CP4_g25324_DN3_SP0_c.t1	Cg005G172360
OG0002942	CP6_g7563_DN3_SP8_c.t1	Cg001G028310
OG0002942	CP12_g30750_DN3_SP8_c.t1	Cg004G141340
OG0002943	CP6_g8765_DN3_SP0_c.t1	Cg001G041930, Cg003G091200, Cg001G041940
OG0002944	CP3_g13144_DN3_SP1_c.t1	Cg002G044130
OG0002944	CP4_g23977_DN3_SP5_c.t1	Cg005G158230
OG0002945	CP8_g53835_DN3_SP0_c.t1	Cg006G230200
OG0002946	CP4_g24088_DN1_SP8_c.t1	Cg005G159390
OG0002947	CP3_g13354_DN3_SP3_c.t1	Cg002G046250
OG0002948	CP4_g24281_DN3_SP2_c.t1	Cg005G161370
OG0002949	CP4_g24283_DN3_SP3_c.t1	Cg005G161380
OG0002949	CP4_g24282_DN3_SP0_c.t1	Cg002G061750
OG0002950	CP2_g47521_DN3_SP6_c.t1	Cg003G115860
OG0002950	CP3_g14222_DN3_SP8_c.t1	Cg002G055390
OG0002951	CP4_g24339_DN3_SP8_c.t1	Cg005G161900
OG0002952	CP4_g24363_DN3_SP0_c.t1	Cg005G162170
OG0002952	CP3_g13424_DN3_SP0_c.t1	Cg002G046910
OG0002953	CP4_g24380_DN3_SP8_c.t1	Cg005G162370
OG0002953	CP3_g13430_DN3_SP0_c.t1	Cg002G046930
OG0002954	CP3_g13434_DN3_SP0_c.t1	Cg002G046960
OG0002954	CP4_g24387_DN3_SP1_c.t1	Cg005G162450
OG0002955	CP11_g33718_DN3_SP7_c.t1	Cg008G282410
OG0002955	CP10_g42857_DN3_SP8_c.t1	Cg004G124570
OG0002956	CP8_g54212_DN3_SP2_c.t1	Cg008G301570
OG0002957	CP3_g14870_DN3_SP8_c.t1	Cg002G061790
OG0002957	CP8_g54046_DN3_SP6_c.t1	Cg003G107990
OG0002959	CP2_g47771_DN3_SP8_c.t1	Cg003G113250
OG0002961	CP2_g47579_DN3_SP4_c.t1	Cg003G115260
OG0002961	CP3_g14292_DN3_SP0_c.t1	Cg002G055980
OG0002962	CP1_g38398_DN3_SP0_c.t1	Cg006G217900
OG0002963	CP8_g54554_DN3_SP0_c.t1, CP1_g36500_DN2_SP0_c.t1	Cg003G077260, Cg014G332360
OG0002965	CP13_g20187_DN3_SP0_c.t1	Cg008G320400
OG0002965	CP1_g36697_DN3_SP0_c.t1	Cg006G242660
OG0002966	CP13_g20200_DN3_SP8_c.t1	Cg008G320260
OG0002967	CP1_g36664_DN3_SP8_c.t1	Cg006G242320
OG0002968	CP1_g36662_DN3_SP8_c.t1	Cg006G242310
OG0002968	CP13_g20226_DN3_SP8_c.t1	Cg008G319810
OG0002969	CP1_g36625_DN3_SP7_c.t1	Cg006G241910
OG0002969	CP4_g25416_DN3_SP4_c.t1	Cg005G173320
OG0002970	CP1_g36615_DN3_SP8_c.t1	Cg006G241800
OG0002971	CP1_g36616_DN3_SP8_c.t1	Cg006G241820
OG0002971	CP4_g25426_DN3_SP4_c.t1	Cg005G173430
OG0002972	CP1_g36558_DN3_SP8_c.t1	Cg006G241180
OG0002973	CP1_g36909_DN3_SP8_c.t1	Cg006G240020
OG0002973	CP4_g25637_DN3_SP1_c.t1	Cg005G175510
OG0002974	CP4_g25855_DN3_SP5_c.t1	Cg005G178160
OG0002974	CP1_g37044_DN3_SP6_c.t1	Cg006G238430
OG0002975	CP5_g726_DN3_SP7_c.t1	Cg001G007500
OG0002975	CP18_g12623_DN3_SP7_c.t1	Cg005G186750
OG0002976	CP11_g32517_DN3_SP8_c.t1	Cg008G294700
OG0002976	CP10_g42136_DN3_SP8_c.t1	Cg004G116440
OG0002977	CP10_g42142_DN3_SP2_c.t1	Cg004G116520
OG0002977	CP11_g32499_DN3_SP8_c.t1	Cg008G294890
OG0002978	CP8_g53890_DN3_SP1_c.t1	Cg003G106460
OG0002979	CP8_g53518_DN3_SP8_c.t1	Cg003G102660
OG0002979	CP5_g1969_DN3_SP0_c.t1, CP19_g17966_DN3_SP7_c.t1	Cg001G013980
OG0002980	CP2_g48601_DN3_SP8_c.t1	Cg008G306940
OG0002981	CP8_g54432_DN2_SP0_c.t1	Cg008G299460
OG0002982	CP4_g25115_DN2_SP0_c.t1	Cg005G170270
OG0002982	CP3_g14085_DN1_SP0_c.t1	Cg002G054000
OG0002983	CP4_g25075_DN3_SP3_c.t1	Cg005G169870
OG0002985	CP4_g25025_DN3_SP7_c.t1	Cg005G169360
OG0002985	CP3_g14021_DN3_SP8_c.t1	Cg002G053170
OG0002987	CP7_g46125_DN3_SP0_c.t1	Cg006G229810
OG0002988	CP9_g29179_DN3_SP7_c.t1	Cg007G275970
OG0002988	CP7_g45788_DN3_SP7_c.t1	Cg006G226320
OG0002990	CP7_g45233_DN3_SP3_c.t1	Cg006G220190
OG0002991	CP19_g18094_DN3_SP5_c.t1, CP19_g18095_DN3_SP0_c.t1	Cg001G015270, Cg001G015280
OG0002992	CP1_g37448_DN3_SP0_c.t1	Cg003G095810
OG0002993	CP1_g37243_DN1_SP0_c.t1	Cg006G199590, Cg008G304000
OG0002995	CP28_g33819_DN3_SP0_c.t1, CP6_g6885_DN3_SP0_c.t1	Cg001G020250
OG0002996	CP2_g48535_DN2_SP0_c.t1	Cg008G306130
OG0002996	CP2_g48534_DN2_SP3_c.t1	Cg008G306120
OG0002997	CP2_g48667_DN3_SP6_c.t1	Cg008G307760
OG0002997	CP2_g48666_DN3_SP7_c.t1	Cg008G307740
OG0002998	CP10_g43183_DN3_SP7_c.t1	Cg004G127960
OG0002999	CP11_g33353_DN3_SP3_c.t1	Cg008G286270
OG0003000	CP2_g48181_DN3_SP0_c.t1	Cg003G108950
OG0003001	CP2_g48081_DN3_SP8_c.t1	Cg003G110030
OG0003001	CP11_g33181_DN3_SP8_c.t1	Cg008G287990
OG0003002	CP17_g5682_DN2_SP0_c.t1	Cg002G061800
OG0003003	CP7_g46010_DN3_SP8_c.t1	Cg006G228620
OG0003003	CP9_g28878_DN3_SP8_c.t1	Cg007G272880
OG0003004	CP7_g46264_DN3_SP3_c.t1	Cg006G196230
OG0003004	CP10_g43450_DN3_SP1_c.t1	Cg004G130950
OG0003005	CP6_g7286_DN3_SP7_c.t1	Cg001G025450
OG0003005	CP12_g30012_DN3_SP8_c.t1	Cg004G133090
OG0003006	CP6_g7234_DN3_SP8_c.t1	Cg001G025090
OG0003006	CP12_g30038_DN3_SP8_c.t1	Cg004G133420
OG0003007	CP6_g7222_DN3_SP8_c.t1	Cg001G024970
OG0003007	CP12_g30039_DN3_SP6_c.t1	Cg004G133430
OG0003008	CP1_g38236_DN3_SP0_c.t1	Cg006G201070
OG0003008	CP12_g30166_DN3_SP0_c.t1	Cg004G134930
OG0003009	CP12_g30300_DN3_SP0_c.t1	Cg004G136290
OG0003009	CP1_g38114_DN3_SP8_c.t1	Cg006G199750
OG0003011	CP12_g30722_DN3_SP5_c.t1, CP1_g38471_DN3_SP1_c.t1	Cg004G141050, Cg004G141080
OG0003012	CP12_g30819_DN3_SP0_c.t1	Cg004G142080
OG0003013	CP10_g43888_DN3_SP5_c.t1	Cg004G152670
OG0003014	CP10_g43721_DN3_SP7_c.t1	Cg004G154090
OG0003015	CP10_g43560_DN3_SP6_c.t1	Cg004G156030
OG0003015	CP5_g1057_DN3_SP7_c.t1	Cg001G011090
OG0003016	CP1_g37959_DN3_SP8_c.t1	Cg006G198100
