Orthogroup	Conringia_planisiliqua	Euclidium_syriacum
OG0003104	CP2_g48131_DN3_SP1_c.t1	ESY2_g34123_DN3_SP0_c0.t1
OG0003105	CP3_g14594_DN3_SP1_c.t1	ESY1_g8792_DN3_SP0_c0.t1, ESY1_g8804_DN3_SP1_c0.t1
OG0003106	CP2_g47562_DN3_SP0_c.t1	ESY6_g50239_DN3_SP0_c0.t1
OG0003106	CP3_g14247_DN3_SP0_c.t1	ESY1_g10122_DN3_SP0_c0.t1
OG0003107	CP2_g48063_DN3_SP8_c.t1	ESY7_g19668_DN3_SP5_c0.t1
OG0003107	CP3_g14658_DN3_SP8_c.t1	ESY1_g8454_DN3_SP2_c0.t1
OG0003108	CP3_g15847_DN3_SP1_c.t1, CP8_g54244_DN3_SP5_c.t1	ESY6_g49163_DN3_SP3_c0.t1
OG0003109	CP9_g28960_DN3_SP0_c.t1	ESY2_g35911_DN3_SP0_c0.t1, ESY2_g35917_DN3_SP0_c0.t1, ESY2_g35910_DN3_SP0_c0.t1
OG0003110	CP9_g29599_DN3_SP8_c.t1	ESY2_g36668_DN3_SP8_c0.t1
OG0003110	CP7_g46479_DN2_SP7_c.t1	ESY2_g36443_DN3_SP7_c0.t1
OG0003111	CP10_g43304_DN3_SP3_c.t1, CP7_g46403_DN3_SP4_c.t1	ESY3_g30209_DN3_SP2_c0.t1
OG0003112	CP10_g42808_DN3_SP6_c.t1, CP10_g43317_DN3_SP8_c.t1	ESY3_g30230_DN3_SP8_c0.t1
OG0003113	CP12_g29927_DN3_SP6_c.t1	ESY3_g30638_DN3_SP2_c0.t1
OG0003114	CP12_g30266_DN3_SP6_c.t1	ESY3_g29472_DN3_SP3_c0.t1
OG0003114	CP1_g38135_DN3_SP1_c.t1	ESY2_g37633_DN3_SP0_c0.t1
OG0003115	CP12_g30470_DN3_SP0_c.t1, CP1_g37961_DN3_SP0_c.t1	ESY3_g29109_DN1_SP0_c0.t1
OG0003116	CP12_g30719_DN3_SP8_c.t1	ESY3_g28386_DN3_SP8_c0.t1
OG0003117	CP6_g8631_DN3_SP0_c.t1	ESY3_g27608_DN3_SP1_c28.t1
OG0003118	CP10_g43929_DN3_SP0_c.t1	ESY8_g59452_DN3_SP0_c47.t1
OG0003119	CP10_g43950_DN3_SP6_c.t1	ESY18_g63474_DN3_SP5_c0.t1
OG0003120	CP10_g43931_DN3_SP0_c.t1	ESY11_g53847_DN3_SP0_c0.t1
OG0003120	CP5_g537_DN3_SP0_c.t1	ESY4_g25562_DN3_SP0_c0.t1
OG0003122	CP4_g25260_DN3_SP0_c.t1	ESY2_g37001_DN3_SP0_c0.t1
OG0003122	CP7_g44829_DN3_SP0_c.t1	ESY4_g23704_DN1_SP0_c0.t1
OG0003123	CP4_g24998_DN3_SP0_c.t1, CP3_g14001_DN3_SP0_c.t1	ESY1_g11097_DN3_SP0_c0.t1
OG0003124	CP4_g24930_DN3_SP0_c.t1, CP3_g13953_DN3_SP0_c.t1	ESY1_g10999_DN3_SP0_c14.t1
OG0003125	CP12_g30055_DN2_SP0_c.t1	ESY6_g50634_DN2_SP0_c0.t1, ESY3_g29840_DN3_SP0_c0.t1
OG0003126	CP11_g32755_DN3_SP0_c.t1, CP17_g5898_DN3_SP0_c.t1, CP6_g9702_DN3_SP0_c.t1	ESY33_g12630_DN2_SP0_c0.t1
OG0003127	CP2_g48928_DN3_SP0_c.t1	ESY2_g33468_DN3_SP0_c0.t1, ESY2_g33466_DN3_SP0_c0.t1, ESY2_g33469_DN3_SP0_c0.t1, ESY2_g33502_DN3_SP0_c0.t1
OG0003130	CP10_g42795_DN3_SP0_c.t1, CP10_g42796_DN3_SP0_c.t1	ESY3_g30723_DN3_SP0_c0.t1
OG0003139	CP5_g1081_DN3_SP0_c.t1	ESY4_g24302_DN3_SP2_c7.t1
OG0003141	CP5_g570_DN3_SP1_c.t1	ESY4_g25654_DN3_SP0_c0.t1
OG0003141	CP10_g44006_DN3_SP1_c.t1	ESY29_g13624_DN3_SP0_c0.t1
OG0003142	CP5_g481_DN3_SP0_c.t1	ESY4_g25413_DN1_SP0_c0.t1
OG0003143	CP6_g7195_DN3_SP8_c.t1	ESY16_g61479_DN2_SP8_c0.t1
OG0003145	CP1_g37386_DN3_SP8_c.t1	ESY5_g3555_DN3_SP8_c0.t1
OG0003145	CP2_g49221_DN3_SP8_c.t1	ESY2_g33936_DN3_SP6_c0.t1
OG0003147	CP19_g17935_DN3_SP2_c.t1	ESY8_g60155_DN3_SP0_c12.t1
OG0003148	CP13_g19281_DN3_SP6_c.t1, CP5_g1333_DN3_SP8_c.t1	ESY8_g60214_DN3_SP8_c0.t1
OG0003149	CP2_g47852_DN3_SP0_c.t1	ESY2_g36869_DN3_SP0_c0.t1, ESY3_g31353_DN3_SP0_c0.t1
OG0003149	CP2_g48132_DN3_SP0_c.t1	ESY6_g49457_DN1_SP0_c0.t1, ESY6_g49458_DN3_SP0_c0.t1
OG0003150	CP13_g19129_DN3_SP8_c.t1	ESY2_g34568_DN3_SP8_c0.t1
OG0003150	CP5_g1533_DN3_SP2_c.t1	ESY8_g60820_DN3_SP3_c0.t1
OG0003151	CP5_g2002_DN3_SP6_c.t1, CP9_g27638_DN3_SP8_c.t1	ESY2_g34371_DN3_SP8_c7.t1
OG0003152	CP13_g19102_DN3_SP0_c.t1	ESY2_g33327_DN3_SP0_c31.t1
OG0003153	CP13_g19103_DN3_SP8_c.t1	ESY2_g33328_DN3_SP8_c0.t1
OG0003154	CP19_g17899_DN3_SP5_c.t1	ESY8_g58730_DN3_SP0_c0.t1
OG0003154	CP2_g48930_DN3_SP8_c.t1	ESY2_g33499_DN3_SP8_c0.t1
OG0003155	CP11_g33400_DN3_SP0_c.t1	ESY7_g18996_DN3_SP0_c0.t1
OG0003155	CP11_g33399_DN3_SP0_c.t1	ESY7_g19001_DN3_SP0_c0.t1
OG0003156	CP1_g38319_DN3_SP0_c.t1, CP1_g38326_DN3_SP7_c.t1	ESY2_g38085_DN3_SP5_c0.t1
OG0003157	CP19_g17962_DN3_SP8_c.t1	ESY16_g62413_DN3_SP8_c0.t1
OG0003158	CP11_g32915_DN3_SP3_c.t1	ESY7_g17980_DN3_SP3_c0.t1
OG0003159	CP13_g20146_DN3_SP1_c.t1	ESY7_g16604_DN3_SP1_c0.t1
OG0003159	CP6_g6791_DN3_SP4_c.t1	ESY9_g43290_DN3_SP1_c0.t1
OG0003160	CP13_g20567_DN2_SP0_c.t1, CP7_g45120_DN3_SP0_c.t1	ESY4_g22508_DN1_SP0_c0.t1
OG0003161	CP5_g209_DN3_SP1_c.t1	ESY4_g26613_DN3_SP0_c11.t1
OG0003162	CP9_g28127_DN3_SP8_c.t1, CP20_g4084_DN3_SP1_c.t1, CP20_g3937_DN3_SP0_c.t1	ESY11_g54296_DN3_SP0_c0.t1, ESY11_g54295_DN2_SP0_c0.t1
OG0003163	CP11_g31868_DN3_SP0_c.t1	ESY7_g16337_DN2_SP0_c0.t1
OG0003163	CP19_g18491_DN3_SP0_c.t1	ESY9_g43662_DN3_SP0_c0.t1
OG0003164	CP6_g8034_DN3_SP8_c.t1, CP12_g30827_DN3_SP3_c.t1	ESY3_g28014_DN3_SP1_c0.t1
OG0003165	CP1_g37496_DN1_SP0_c.t1	ESY8_g58587_DN3_SP0_c0.t1, ESY8_g58590_DN3_SP0_c0.t1
OG0003165	CP9_g29521_DN3_SP0_c.t1	ESY2_g36828_DN3_SP0_c0.t1, ESY2_g36827_DN3_SP0_c0.t1
OG0003166	CP4_g24126_DN3_SP8_c.t1	ESY12_g51782_DN3_SP8_c0.t1
OG0003166	CP3_g13254_DN3_SP8_c.t1	ESY1_g12291_DN3_SP7_c0.t1
OG0003167	CP4_g24179_DN3_SP2_c.t1	ESY12_g51876_DN3_SP0_c0.t1, ESY12_g51877_DN3_SP0_c0.t1
OG0003168	CP10_g42859_DN3_SP0_c.t1, CP10_g42850_DN3_SP0_c.t1, CP10_g42860_DN3_SP6_c.t1, CP10_g42851_DN3_SP1_c.t1	ESY7_g19616_DN3_SP0_c0.t1, ESY7_g19626_DN3_SP0_c0.t1
OG0003169	CP10_g42920_DN3_SP0_c.t1, CP11_g33609_DN3_SP0_c.t1	ESY3_g30961_DN3_SP0_c0.t1
OG0003170	CP3_g14384_DN3_SP3_c.t1	ESY1_g9815_DN3_SP2_c0.t1
OG0003170	CP2_g47683_DN3_SP8_c.t1	ESY6_g50417_DN3_SP7_c0.t1
OG0003171	CP8_g54537_DN3_SP0_c.t1, CP8_g54538_DN3_SP1_c.t1, CP8_g54536_DN3_SP0_c.t1	ESY20_g13094_DN3_SP0_c0.t1
OG0003172	CP8_g54526_DN3_SP0_c.t1, CP1_g39646_DN3_SP0_c.t1	ESY20_g13112_DN3_SP0_c0.t1
OG0003173	CP4_g24987_DN3_SP0_c.t1, CP11_g32010_DN3_SP0_c.t1	ESY20_g13321_DN3_SP0_c0.t1
OG0003173	CP11_g32012_DN3_SP0_c.t1	ESY20_g13319_DN3_SP0_c0.t1
OG0003174	CP11_g31962_DN3_SP8_c.t1	ESY8_g58281_DN3_SP3_c0.t1
OG0003174	CP1_g36721_DN3_SP5_c.t1	ESY5_g5097_DN3_SP3_c0.t1
OG0003175	CP1_g36591_DN3_SP1_c.t1	ESY5_g4930_DN3_SP0_c0.t1
OG0003175	CP4_g25480_DN3_SP0_c.t1	ESY20_g12727_DN3_SP0_c0.t1
OG0003176	CP10_g43829_DN1_SP0_c.t1, CP16_g55400_DN3_SP0_c.t1, CP4_g25466_DN3_SP0_c.t1, CP4_g25465_DN3_SP0_c.t1, CP10_g43831_DN3_SP0_c.t1	ESY20_g12742_DN2_SP0_c0.t1, ESY6_g48187_DN3_SP0_c0.t1, ESY6_g48305_DN3_SP0_c0.t1
OG0003178	CP11_g32555_DN3_SP6_c.t1	ESY7_g17656_DN3_SP5_c0.t1
OG0003179	CP10_g42099_DN3_SP7_c.t1	ESY3_g32687_DN3_SP6_c0.t1
OG0003179	CP11_g32562_DN3_SP8_c.t1	ESY7_g17666_DN3_SP8_c0.t1
OG0003182	CP10_g42858_DN3_SP8_c.t1, CP11_g33724_DN3_SP5_c.t1	ESY3_g30817_DN3_SP8_c0.t1
OG0003183	CP4_g24802_DN2_SP5_c.t1	ESY9_g45467_DN3_SP2_c0.t1
OG0003184	CP4_g25133_DN3_SP1_c.t1, CP4_g25132_DN3_SP2_c.t1	ESY9_g43067_DN3_SP0_c0.t1, ESY9_g43070_DN3_SP0_c0.t1
OG0003185	CP4_g24905_DN3_SP0_c.t1	ESY9_g45248_DN3_SP0_c0.t1
OG0003186	CP7_g45905_DN3_SP7_c.t1	ESY5_g4194_DN3_SP8_c0.t1
OG0003186	CP9_g29045_DN3_SP7_c.t1	ESY2_g34917_DN3_SP7_c0.t1
OG0003187	CP9_g29242_DN3_SP8_c.t1, CP9_g29248_DN3_SP0_c.t1	ESY2_g34807_DN3_SP8_c0.t1
OG0003187	CP7_g45740_DN3_SP7_c.t1	ESY5_g3968_DN3_SP7_c0.t1
OG0003188	CP7_g45699_DN3_SP8_c.t1	ESY5_g3925_DN3_SP7_c19.t1
OG0003189	CP7_g45697_DN3_SP0_c.t1	ESY5_g3895_DN1_SP0_c0.t1
OG0003189	CP7_g45696_DN3_SP1_c.t1	ESY5_g3922_DN3_SP0_c0.t1
OG0003190	CP9_g29398_DN3_SP3_c.t1	ESY2_g34604_DN3_SP1_c0.t1
OG0003190	CP7_g45599_DN2_SP0_c.t1	ESY5_g2395_DN3_SP0_c0.t1
OG0003192	CP2_g48558_DN3_SP5_c.t1	ESY10_g15394_DN3_SP4_c0.t1
OG0003193	CP9_g28309_DN3_SP8_c.t1, CP7_g45165_DN3_SP5_c.t1	ESY19_g41973_DN3_SP0_c0.t1
OG0003194	CP5_g893_DN3_SP0_c.t1	ESY4_g24803_DN3_SP0_c0.t1
OG0003194	CP16_g55097_DN3_SP8_c.t1	ESY8_g59461_DN3_SP7_c0.t1
OG0003195	CP16_g54843_DN3_SP2_c.t1	ESY8_g59732_DN3_SP0_c0.t1
OG0003195	CP16_g54810_DN3_SP0_c.t1	ESY8_g59788_DN3_SP0_c0.t1
OG0003196	CP1_g37805_DN3_SP8_c.t1	ESY5_g2868_DN3_SP8_c0.t1
OG0003196	CP13_g19669_DN3_SP3_c.t1	ESY10_g14617_DN3_SP4_c0.t1
OG0003197	CP2_g48990_DN3_SP0_c.t1, CP2_g48989_DN2_SP0_c.t1	ESY2_g33604_DN3_SP0_c0.t1
OG0003198	CP1_g37173_DN3_SP7_c.t1	ESY5_g3216_DN3_SP4_c0.t1
OG0003198	CP2_g50469_DN3_SP3_c.t1	ESY2_g34259_DN3_SP0_c0.t1
OG0003199	CP15_g34708_DN3_SP8_c.t1, CP15_g34737_DN3_SP0_c.t1	ESY40_g12605_DN3_SP8_c0.t1, ESY11_g53470_DN3_SP2_c0.t1
OG0003200	CP1_g37124_DN3_SP5_c.t1	ESY5_g3139_DN3_SP3_c0.t1
OG0003201	CP1_g36604_DN3_SP0_c.t1	ESY5_g4957_DN2_SP0_c0.t1
OG0003202	CP1_g36684_DN3_SP8_c.t1	ESY4_g26384_DN3_SP1_c0.t1, ESY3_g31064_DN3_SP1_c0.t1
OG0003203	CP10_g42519_DN3_SP2_c.t1, CP2_g48641_DN3_SP8_c.t1	ESY10_g15690_DN3_SP7_c0.t1
OG0003204	CP11_g33446_DN3_SP1_c.t1	ESY7_g19088_DN3_SP1_c0.t1
OG0003204	CP10_g43013_DN3_SP0_c.t1	ESY3_g31104_DN3_SP0_c0.t1
OG0003205	CP9_g29039_DN3_SP0_c.t1, CP2_g48451_DN1_SP0_c.t1	ESY5_g4196_DN3_SP0_c0.t1
OG0003206	CP5_g773_DN3_SP1_c.t1	ESY4_g25251_DN3_SP0_c0.t1
OG0003207	CP2_g48227_DN3_SP0_c.t1	ESY6_g49594_DN3_SP0_c0.t1
OG0003208	CP9_g29324_DN2_SP0_c.t1	ESY2_g34694_DN2_SP0_c2.t1
OG0003209	CP10_g43400_DN3_SP0_c.t1	ESY3_g30375_DN3_SP0_c0.t1, ESY3_g30377_DN2_SP0_c0.t1
OG0003210	CP10_g43406_DN3_SP0_c.t1, CP10_g43407_DN3_SP0_c.t1	ESY20_g13281_DN1_SP0_c0.t1, ESY20_g12994_DN1_SP0_c0.t1
OG0003212	CP12_g29933_DN3_SP0_c.t1, CP12_g29930_DN3_SP0_c.t1, CP12_g29932_DN3_SP2_c.t1	ESY3_g30642_DN3_SP0_c0.t1
OG0003213	CP12_g29970_DN3_SP0_c.t1	ESY3_g29996_DN3_SP0_c0.t1
OG0003213	CP1_g37902_DN3_SP0_c.t1	ESY2_g37107_DN3_SP0_c0.t1
OG0003214	CP12_g30137_DN3_SP8_c.t1	ESY3_g29725_DN3_SP8_c0.t1
OG0003215	CP12_g30196_DN3_SP1_c.t1	ESY3_g29650_DN3_SP1_c0.t1
OG0003216	CP10_g43698_DN3_SP4_c.t1, CP10_g43693_DN3_SP0_c.t1	ESY11_g54223_DN3_SP1_c0.t1
OG0003219	CP1_g37973_DN3_SP6_c.t1	ESY2_g37253_DN3_SP5_c0.t1
OG0003219	CP12_g30462_DN3_SP7_c.t1	ESY3_g29122_DN3_SP7_c0.t1
OG0003220	CP12_g30302_DN3_SP8_c.t1	ESY3_g29396_DN3_SP8_c0.t1
OG0003220	CP1_g38112_DN3_SP8_c.t1	ESY2_g37567_DN3_SP8_c0.t1
OG0003221	CP8_g54645_DN2_SP0_c.t1	ESY20_g12938_DN3_SP0_c0.t1
OG0003222	CP3_g13849_DN3_SP6_c.t1	ESY1_g10807_DN3_SP1_c0.t1
OG0003222	CP3_g13848_DN3_SP5_c.t1	ESY1_g10806_DN3_SP5_c0.t1
OG0003224	CP3_g13755_DN3_SP8_c.t1, CP5_g1755_DN2_SP0_c.t1, CP4_g24708_DN3_SP2_c.t1	ESY1_g10641_DN3_SP8_c0.t1
OG0003225	CP3_g13508_DN3_SP3_c.t1, CP3_g13733_DN3_SP6_c.t1	ESY1_g11428_DN3_SP6_c0.t1
OG0003226	CP3_g13410_DN3_SP8_c.t1, CP4_g24347_DN3_SP2_c.t1	ESY1_g11896_DN3_SP8_c0.t1
OG0003227	CP9_g28200_DN3_SP0_c.t1, CP9_g28507_DN3_SP0_c.t1	ESY12_g51722_DN3_SP0_c0.t1, ESY12_g51723_DN3_SP0_c0.t1
OG0003230	CP13_g19775_DN1_SP0_c.t1, CP13_g19776_DN3_SP0_c.t1	ESY5_g2590_DN1_SP0_c0.t1
OG0003231	CP6_g6830_DN3_SP0_c.t1	ESY9_g43214_DN3_SP0_c0.t1, ESY5_g2660_DN3_SP0_c0.t1
OG0003231	CP13_g20089_DN3_SP1_c.t1	ESY7_g16695_DN3_SP0_c0.t1, ESY1_g10949_DN3_SP0_c0.t1
OG0003233	CP13_g19222_DN2_SP0_c.t1, CP5_g108_DN3_SP0_c.t1	ESY4_g26794_DN1_SP0_c0.t1
OG0003234	CP4_g25984_DN3_SP0_c.t1	ESY8_g58999_DN2_SP0_c12.t1
OG0003235	CP1_g37617_DN3_SP0_c.t1	ESY5_g2599_DN2_SP0_c0.t1
OG0003235	CP1_g37618_DN3_SP0_c.t1	ESY5_g2600_DN3_SP0_c0.t1
OG0003241	CP17_g6062_DN1_SP0_c.t1	ESY11_g53890_DN1_SP0_c0.t1, ESY11_g53575_DN1_SP0_c0.t1, ESY7_g16390_DN1_SP0_c0.t1, ESY11_g53576_DN1_SP0_c0.t1, ESY11_g54061_DN1_SP0_c0.t1, ESY6_g49404_DN1_SP0_c0.t1
OG0003247	CP5_g937_DN3_SP8_c.t1	ESY4_g24682_DN3_SP6_c0.t1
OG0003247	CP16_g55053_DN3_SP8_c.t1	ESY8_g59503_DN3_SP7_c0.t1
OG0003248	CP5_g928_DN3_SP3_c.t1	ESY4_g24717_DN3_SP0_c0.t1
OG0003248	CP16_g55057_DN3_SP0_c.t1	ESY8_g59477_DN3_SP0_c0.t1
OG0003249	CP5_g790_DN3_SP6_c.t1	ESY4_g25072_DN3_SP6_c0.t1
OG0003249	CP16_g55290_DN3_SP6_c.t1	ESY8_g59354_DN2_SP1_c0.t1
OG0003250	CP5_g766_DN3_SP8_c.t1	ESY4_g25227_DN3_SP8_c0.t1
OG0003250	CP16_g55389_DN3_SP5_c.t1	ESY8_g59323_DN3_SP5_c0.t1
OG0003251	CP6_g7375_DN3_SP0_c.t1, CP6_g7376_DN3_SP0_c.t1	ESY2_g38887_DN3_SP0_c0.t1
OG0003252	CP5_g639_DN3_SP0_c.t1	ESY4_g25815_DN3_SP0_c0.t1
OG0003253	CP13_g20196_DN3_SP1_c.t1	ESY8_g58177_DN3_SP0_c0.t1, ESY8_g58176_DN3_SP0_c0.t1
OG0003254	CP4_g24526_DN3_SP0_c.t1	ESY12_g51341_DN1_SP0_c0.t1, ESY12_g51353_DN3_SP0_c0.t1, ESY7_g16421_DN2_SP0_c0.t1
OG0003255	CP7_g44783_DN3_SP1_c.t1	ESY16_g61979_DN3_SP0_c0.t1
OG0003255	CP1_g37301_DN3_SP4_c.t1	ESY5_g3426_DN3_SP0_c0.t1
OG0003257	CP13_g19208_DN3_SP0_c.t1	ESY21_g55547_DN2_SP0_c0.t1
OG0003257	CP5_g1409_DN2_SP0_c.t1	ESY8_g60359_DN3_SP0_c0.t1
OG0003258	CP5_g1605_DN1_SP0_c.t1	ESY8_g60964_DN3_SP0_c0.t1
OG0003258	CP2_g48846_DN2_SP0_c.t1	ESY2_g35160_DN3_SP0_c0.t1
OG0003259	CP2_g49025_DN3_SP0_c.t1	ESY2_g33656_DN3_SP0_c0.t1, ESY2_g33657_DN3_SP0_c0.t1
OG0003260	CP3_g13744_DN3_SP1_c.t1	ESY1_g10589_DN3_SP0_c0.t1
OG0003261	CP8_g53271_DN3_SP5_c.t1, CP8_g53272_DN3_SP1_c.t1, CP8_g53273_DN3_SP0_c.t1	ESY6_g47213_DN3_SP1_c0.t1
OG0003262	CP5_g1261_DN1_SP0_c.t1	ESY16_g62194_DN2_SP0_c0.t1
OG0003263	CP5_g1315_DN3_SP0_c.t1	ESY16_g62360_DN2_SP0_c0.t1
OG0003263	CP8_g53469_DN3_SP0_c.t1	ESY6_g47971_DN1_SP0_c0.t1
OG0003264	CP11_g32802_DN3_SP1_c.t1	ESY7_g18162_DN3_SP0_c0.t1
OG0003265	CP11_g32856_DN3_SP6_c.t1	ESY7_g18076_DN3_SP5_c14.t1
OG0003266	CP2_g48264_DN3_SP0_c.t1	ESY6_g50182_DN3_SP0_c0.t1
OG0003266	CP11_g33057_DN2_SP0_c.t1	ESY7_g18674_DN2_SP0_c0.t1
OG0003267	CP9_g29036_DN3_SP1_c.t1, CP11_g33073_DN3_SP8_c.t1	ESY7_g18650_DN3_SP0_c0.t1
OG0003268	CP6_g6940_DN3_SP0_c.t1	ESY9_g42724_DN3_SP0_c0.t1, ESY9_g42725_DN3_SP0_c0.t1
OG0003269	CP11_g31785_DN3_SP0_c.t1	ESY7_g16086_DN3_SP0_c0.t1
OG0003270	CP21_g11181_DN3_SP0_c.t1, CP7_g44479_DN3_SP0_c.t1, CP21_g11185_DN3_SP0_c.t1	ESY14_g20842_DN3_SP0_c0.t1
OG0003271	CP7_g45087_DN3_SP2_c.t1	ESY8_g58547_DN3_SP0_c10.t1
OG0003271	CP3_g13766_DN1_SP0_c.t1	ESY3_g32035_DN3_SP0_c14.t1
OG0003272	CP7_g44846_DN3_SP0_c.t1, CP7_g44845_DN3_SP2_c.t1	ESY20_g13170_DN3_SP0_c0.t1
OG0003273	CP7_g44833_DN3_SP8_c.t1, CP4_g25258_DN3_SP5_c.t1	ESY4_g23686_DN3_SP8_c0.t1
OG0003274	CP10_g43811_DN3_SP8_c.t1	ESY11_g54016_DN3_SP8_c0.t1
OG0003274	CP5_g470_DN3_SP3_c.t1	ESY4_g25380_DN3_SP2_c0.t1
OG0003275	CP10_g43782_DN2_SP0_c.t1	ESY11_g54079_DN2_SP0_c0.t1
OG0003275	CP5_g447_DN2_SP0_c.t1	ESY4_g25325_DN3_SP0_c0.t1
OG0003276	CP10_g43699_DN3_SP7_c.t1	ESY11_g54220_DN3_SP7_c0.t1
OG0003277	CP5_g359_DN3_SP0_c.t1, CP10_g43679_DN3_SP0_c.t1	ESY4_g26255_DN3_SP0_c0.t1
OG0003278	CP16_g54745_DN3_SP6_c.t1	ESY8_g59895_DN3_SP7_c0.t1
OG0003278	CP5_g58_DN3_SP7_c.t1	ESY4_g26879_DN3_SP5_c0.t1
OG0003279	CP5_g57_DN3_SP1_c.t1	ESY4_g26888_DN3_SP0_c0.t1
OG0003280	CP7_g44736_DN3_SP2_c.t1	ESY16_g61840_DN3_SP1_c0.t1
OG0003281	CP13_g19971_DN3_SP0_c.t1	ESY7_g16801_DN3_SP0_c0.t1
OG0003282	CP5_g2098_DN3_SP0_c.t1, CP12_g31486_DN3_SP0_c.t1	ESY17_g39527_DN3_SP0_c0.t1
OG0003283	CP6_g8573_DN3_SP0_c.t1, CP12_g30876_DN3_SP0_c.t1	ESY3_g27567_DN2_SP0_c0.t1
OG0003284	CP6_g7669_DN3_SP7_c.t1, CP12_g30803_DN3_SP0_c.t1	ESY15_g65959_DN3_SP7_c0.t1
OG0003285	CP6_g7656_DN3_SP8_c.t1	ESY15_g65979_DN3_SP2_c0.t1
OG0003287	CP6_g7432_DN3_SP8_c.t1	ESY22_g40908_DN3_SP8_c0.t1
OG0003287	CP12_g30614_DN3_SP5_c.t1	ESY3_g28793_DN3_SP5_c0.t1
OG0003288	CP4_g23970_DN3_SP7_c.t1	ESY12_g52232_DN3_SP7_c0.t1
OG0003289	CP4_g24341_DN3_SP0_c.t1	ESY12_g52163_DN3_SP0_c9.t1
OG0003290	CP5_g2261_DN3_SP0_c.t1	ESY7_g19548_DN3_SP0_c0.t1, ESY7_g19549_DN3_SP0_c0.t1, ESY7_g19550_DN3_SP0_c0.t1, ESY7_g19555_DN2_SP0_c0.t1
OG0003292	CP8_g54132_DN3_SP8_c.t1	ESY6_g48999_DN3_SP8_c0.t1
OG0003293	CP3_g14525_DN3_SP0_c.t1	ESY1_g9201_DN3_SP2_c0.t1
OG0003293	CP2_g47973_DN3_SP1_c.t1	ESY6_g49699_DN3_SP1_c0.t1
OG0003294	CP2_g47830_DN3_SP6_c.t1	ESY6_g50630_DN3_SP7_c0.t1
OG0003294	CP11_g32949_DN3_SP8_c.t1	ESY7_g17922_DN3_SP8_c0.t1
OG0003296	CP6_g7293_DN2_SP0_c.t1	ESY6_g50278_DN3_SP0_c0.t1
OG0003296	CP3_g14290_DN1_SP0_c.t1	ESY1_g10076_DN2_SP0_c0.t1
OG0003297	CP3_g14272_DN3_SP8_c.t1	ESY6_g50233_DN3_SP7_c0.t1
OG0003298	CP13_g20201_DN3_SP8_c.t1	ESY8_g58163_DN3_SP8_c0.t1
OG0003299	CP4_g25530_DN3_SP4_c.t1	ESY20_g12691_DN3_SP0_c0.t1
OG0003299	CP1_g36566_DN3_SP2_c.t1	ESY5_g4879_DN3_SP0_c0.t1
OG0003301	CP4_g26252_DN3_SP5_c.t1, CP4_g26249_DN3_SP4_c.t1	ESY8_g59087_DN3_SP3_c0.t1, ESY8_g59090_DN3_SP5_c0.t1
OG0003302	CP18_g11990_DN3_SP3_c.t1	ESY8_g59216_DN3_SP3_c0.t1
OG0003303	CP10_g42098_DN3_SP2_c.t1	ESY3_g32688_DN3_SP5_c0.t1
OG0003303	CP11_g32564_DN3_SP8_c.t1	ESY7_g17668_DN3_SP8_c0.t1
OG0003305	CP10_g42297_DN3_SP5_c.t1	ESY3_g32387_DN3_SP0_c0.t1
OG0003305	CP11_g32274_DN3_SP8_c.t1	ESY7_g17241_DN3_SP8_c0.t1
OG0003306	CP10_g42470_DN3_SP8_c.t1	ESY3_g31926_DN3_SP8_c0.t1
OG0003307	CP2_g48617_DN3_SP7_c.t1, CP10_g42498_DN3_SP7_c.t1	ESY3_g31809_DN3_SP7_c0.t1
OG0003308	CP10_g42772_DN3_SP0_c.t1	ESY3_g30673_DN3_SP0_c0.t1
OG0003309	CP19_g18126_DN3_SP0_c.t1	ESY13_g56755_DN3_SP0_c0.t1
OG0003310	CP7_g46043_DN3_SP2_c.t1	ESY5_g4375_DN3_SP0_c0.t1
OG0003310	CP9_g29491_DN3_SP0_c.t1	ESY2_g36113_DN3_SP0_c0.t1
OG0003311	CP7_g46027_DN3_SP0_c.t1	ESY5_g4355_DN3_SP0_c0.t1
OG0003312	CP9_g28982_DN3_SP0_c.t1	ESY2_g35942_DN3_SP0_c0.t1
OG0003313	CP7_g45936_DN3_SP6_c.t1, CP9_g28998_DN3_SP7_c.t1	ESY2_g34862_DN3_SP8_c0.t1
OG0003314	CP9_g29112_DN3_SP0_c.t1, CP7_g45863_DN3_SP0_c.t1	ESY2_g35006_DN2_SP0_c13.t1
OG0003315	CP9_g29331_DN3_SP0_c.t1	ESY2_g34688_DN3_SP0_c0.t1
OG0003315	CP7_g45653_DN3_SP0_c.t1	ESY5_g2546_DN3_SP0_c0.t1
OG0003316	CP9_g29460_DN3_SP2_c.t1	ESY2_g35033_DN3_SP0_c0.t1
OG0003317	CP7_g45526_DN3_SP0_c.t1	ESY5_g2264_DN3_SP0_c92.t1
OG0003318	CP12_g30655_DN3_SP6_c.t1	ESY5_g2094_DN3_SP5_c0.t1, ESY2_g35588_DN3_SP0_c15.t1
OG0003319	CP7_g45321_DN3_SP8_c.t1	ESY5_g1561_DN3_SP8_c0.t1, ESY16_g62349_DN3_SP0_c0.t1
OG0003319	CP9_g28574_DN2_SP0_c.t1	ESY2_g35443_DN3_SP0_c0.t1
