Orthogroup	Conringia_planisiliqua	Noccaea_praecox
OG0003143	CP6_g7195_DN3_SP8_c.t1	Np005G299690
OG0003145	CP1_g37386_DN3_SP8_c.t1	Np004G247750
OG0003145	CP2_g49221_DN3_SP8_c.t1	Np002G116850
OG0003147	CP19_g17935_DN3_SP2_c.t1	Np005G318640
OG0003148	CP13_g19281_DN3_SP6_c.t1	Np001G021060, Np001G021050
OG0003149	CP2_g47852_DN3_SP0_c.t1	Np001G004400
OG0003149	CP2_g48132_DN3_SP0_c.t1	Np001G008770
OG0003150	CP13_g19129_DN3_SP8_c.t1	Np001G019000
OG0003150	CP5_g1533_DN3_SP2_c.t1	Np005G315470
OG0003151	CP5_g2002_DN3_SP6_c.t1	Np005G310820
OG0003152	CP13_g19102_DN3_SP0_c.t1	Np002G123870
OG0003153	CP13_g19103_DN3_SP8_c.t1	Np001G050570, Np004G238400, Np002G123860
OG0003154	CP2_g48930_DN3_SP8_c.t1	Np002G122600
OG0003155	CP11_g33400_DN3_SP0_c.t1	Np003G129680
OG0003155	CP11_g33399_DN3_SP0_c.t1	Np003G129690
OG0003157	CP19_g17962_DN3_SP8_c.t1	Np005G278860
OG0003158	CP11_g32915_DN3_SP3_c.t1	Np003G136430
OG0003159	CP13_g20146_DN3_SP1_c.t1	Np001G039570
OG0003159	CP6_g6791_DN3_SP4_c.t1	Np005G288310
OG0003160	CP13_g20567_DN2_SP0_c.t1	Np001G042210
OG0003160	CP7_g45120_DN3_SP0_c.t1	Np004G210420
OG0003161	CP5_g209_DN3_SP1_c.t1	Np005G262600
OG0003163	CP11_g31868_DN3_SP0_c.t1	Np003G183650
OG0003164	CP6_g8034_DN3_SP8_c.t1	Np005G308850
OG0003164	CP12_g30827_DN3_SP3_c.t1	Np007G386900
OG0003165	CP9_g29521_DN3_SP0_c.t1	Np002G072910
OG0003166	CP4_g24126_DN3_SP8_c.t1	Np006G323440
OG0003166	CP3_g13254_DN3_SP8_c.t1	Np001G067260
OG0003167	CP4_g24179_DN3_SP2_c.t1	Np006G324200
OG0003168	CP10_g42859_DN3_SP0_c.t1, CP10_g42850_DN3_SP0_c.t1, CP10_g42860_DN3_SP6_c.t1, CP10_g42851_DN3_SP1_c.t1	Np007G413990, Np007G414010
OG0003169	CP10_g42920_DN3_SP0_c.t1	Np007G413250
OG0003170	CP3_g14384_DN3_SP3_c.t1	Np001G051040
OG0003170	CP2_g47683_DN3_SP8_c.t1	Np001G002300
OG0003171	CP8_g54537_DN3_SP0_c.t1, CP8_g54538_DN3_SP1_c.t1, CP8_g54536_DN3_SP0_c.t1	Np003G187990
OG0003172	CP8_g54526_DN3_SP0_c.t1, CP1_g39646_DN3_SP0_c.t1	Np003G187820, Np003G187880
OG0003173	CP4_g24987_DN3_SP0_c.t1	Np007G401310
OG0003173	CP11_g32012_DN3_SP0_c.t1	Np003G185950
OG0003174	CP11_g31962_DN3_SP8_c.t1	Np003G185340
OG0003175	CP1_g36591_DN3_SP1_c.t1	Np004G255320
OG0003178	CP11_g32555_DN3_SP6_c.t1	Np003G141010
OG0003179	CP11_g32562_DN3_SP8_c.t1	Np003G140930
OG0003181	CP10_g42543_DN3_SP8_c.t1	Np007G418660
OG0003182	CP11_g33724_DN3_SP5_c.t1	Np003G125360
OG0003183	CP4_g24802_DN2_SP5_c.t1	Np006G334130
OG0003184	CP4_g25133_DN3_SP1_c.t1, CP4_g25132_DN3_SP2_c.t1	Np006G339600
OG0003185	CP4_g24905_DN3_SP0_c.t1	Np006G335820
OG0003186	CP7_g45905_DN3_SP7_c.t1	Np004G237270
OG0003186	CP9_g29045_DN3_SP7_c.t1	Np002G079830
OG0003187	CP9_g29242_DN3_SP8_c.t1, CP9_g29248_DN3_SP0_c.t1	Np002G077110
OG0003187	CP7_g45740_DN3_SP7_c.t1	Np004G235270
OG0003188	CP7_g45699_DN3_SP8_c.t1	Np004G234790
OG0003189	CP7_g45697_DN3_SP0_c.t1	Np002G094470
OG0003189	CP7_g45696_DN3_SP1_c.t1	Np004G234760
OG0003190	CP9_g29398_DN3_SP3_c.t1	Np002G074820
OG0003192	CP2_g48558_DN3_SP5_c.t1	Np001G014360
OG0003193	CP9_g28309_DN3_SP8_c.t1	Np002G091630
OG0003193	CP7_g45165_DN3_SP5_c.t1	Np004G209940
OG0003194	CP5_g893_DN3_SP0_c.t1	Np005G272440
OG0003194	CP16_g55097_DN3_SP8_c.t1	Np006G365960
OG0003195	CP16_g54843_DN3_SP2_c.t1	Np006G369270
OG0003195	CP16_g54810_DN3_SP0_c.t1	Np006G370230
OG0003196	CP1_g37805_DN3_SP8_c.t1	Np004G241420
OG0003197	CP2_g48990_DN3_SP0_c.t1, CP2_g48989_DN2_SP0_c.t1	Np002G121070
OG0003198	CP1_g37173_DN3_SP7_c.t1	Np004G250300
OG0003198	CP2_g50469_DN3_SP3_c.t1	Np002G105830
OG0003199	CP15_g34708_DN3_SP8_c.t1, CP15_g34737_DN3_SP0_c.t1	Np007G379140, Np007G379050
OG0003200	CP1_g37124_DN3_SP5_c.t1	Np004G250910
OG0003201	CP1_g36604_DN3_SP0_c.t1	Np004G255490
OG0003202	CP1_g36684_DN3_SP8_c.t1	Np004G256450
OG0003203	CP10_g42519_DN3_SP2_c.t1	Np007G419040
OG0003204	CP11_g33446_DN3_SP1_c.t1	Np003G129050
OG0003205	CP9_g29039_DN3_SP0_c.t1	Np002G079950, Np002G079970
OG0003205	CP2_g48451_DN1_SP0_c.t1	Np005G315890, Np001G013010
OG0003207	CP2_g48227_DN3_SP0_c.t1	Np001G009920
OG0003208	CP9_g29324_DN2_SP0_c.t1	Np002G075930
OG0003209	CP10_g43400_DN3_SP0_c.t1	Np007G405830
OG0003210	CP10_g43406_DN3_SP0_c.t1	Np007G405740
OG0003210	CP10_g43407_DN3_SP0_c.t1	Np007G405710
OG0003211	CP10_g43504_DN3_SP0_c.t1	Np007G404180, Np003G184310, Np003G184280
OG0003213	CP12_g29970_DN3_SP0_c.t1	Np007G390410
OG0003214	CP12_g30137_DN3_SP8_c.t1	Np007G393580
OG0003215	CP12_g30196_DN3_SP1_c.t1	Np007G394600
OG0003216	CP10_g43698_DN3_SP4_c.t1, CP10_g43693_DN3_SP0_c.t1	Np007G374820
OG0003218	CP7_g46227_DN3_SP0_c.t1	Np004G193550
OG0003219	CP1_g37973_DN3_SP6_c.t1	Np004G195500
OG0003219	CP12_g30462_DN3_SP7_c.t1	Np007G380860
OG0003220	CP12_g30302_DN3_SP8_c.t1	Np007G396880
OG0003220	CP1_g38112_DN3_SP8_c.t1	Np004G197210
OG0003222	CP3_g13849_DN3_SP6_c.t1	Np001G058500
OG0003222	CP3_g13848_DN3_SP5_c.t1	Np001G058510
OG0003223	CP16_g55517_DN3_SP5_c.t1	Np006G363670
OG0003224	CP3_g13755_DN3_SP8_c.t1	Np001G059910
OG0003225	CP3_g13733_DN3_SP6_c.t1	Np001G060180
OG0003226	CP3_g13410_DN3_SP8_c.t1, CP4_g24347_DN3_SP2_c.t1	Np001G065070
OG0003227	CP9_g28200_DN3_SP0_c.t1, CP9_g28507_DN3_SP0_c.t1	Np002G094500, Np002G094490
OG0003230	CP13_g19775_DN1_SP0_c.t1, CP13_g19776_DN3_SP0_c.t1	Np001G032900, Np001G033050, Np006G331050, Np006G331060, Np006G331040
OG0003233	CP13_g19222_DN2_SP0_c.t1	Np005G261350, Np001G028110, Np001G028030, Np001G020290
OG0003233	CP5_g108_DN3_SP0_c.t1	Np005G261320
OG0003234	CP4_g25984_DN3_SP0_c.t1	Np006G358380
OG0003235	CP1_g37617_DN3_SP0_c.t1	Np004G244230
OG0003235	CP1_g37618_DN3_SP0_c.t1	Np004G244220
OG0003236	CP7_g45824_DN3_SP1_c.t1	Np004G236300, Np004G236310, Np004G236320, Np004G236280
OG0003239	CP1_g38548_DN3_SP0_c.t1	Np003G187240
OG0003243	CP5_g2000_DN3_SP0_c.t1, CP28_g33821_DN3_SP0_c.t1	Np002G107900
OG0003247	CP5_g937_DN3_SP8_c.t1	Np005G273070
OG0003247	CP16_g55053_DN3_SP8_c.t1	Np006G366480
OG0003248	CP16_g55057_DN3_SP0_c.t1	Np006G366420
OG0003249	CP5_g790_DN3_SP6_c.t1	Np005G270810
OG0003249	CP16_g55290_DN3_SP6_c.t1	Np006G364080
OG0003250	CP5_g766_DN3_SP8_c.t1	Np005G270310
OG0003250	CP16_g55389_DN3_SP5_c.t1	Np006G363840
OG0003251	CP6_g7375_DN3_SP0_c.t1, CP6_g7376_DN3_SP0_c.t1	Np005G303360
OG0003252	CP5_g639_DN3_SP0_c.t1	Np005G263940
OG0003253	CP13_g20196_DN3_SP1_c.t1	Np001G040310, Np001G040240
OG0003254	CP4_g24526_DN3_SP0_c.t1	Np006G329160
OG0003255	CP1_g37301_DN3_SP4_c.t1	Np004G248710
OG0003257	CP13_g19208_DN3_SP0_c.t1	Np001G020080
OG0003257	CP5_g1409_DN2_SP0_c.t1	Np005G316740
OG0003258	CP5_g1605_DN1_SP0_c.t1	Np005G314190
OG0003258	CP2_g48846_DN2_SP0_c.t1	Np001G018450
OG0003261	CP8_g53271_DN3_SP5_c.t1	Np003G164500
OG0003262	CP5_g1261_DN1_SP0_c.t1	Np005G277950
OG0003263	CP8_g53469_DN3_SP0_c.t1	Np003G160760, Np003G187150
OG0003264	CP11_g32802_DN3_SP1_c.t1	Np003G137870
OG0003265	CP11_g32856_DN3_SP6_c.t1	Np003G137070
OG0003266	CP2_g48264_DN3_SP0_c.t1	Np001G010410
OG0003266	CP11_g33057_DN2_SP0_c.t1	Np006G360650, Np003G134590
OG0003267	CP11_g33073_DN3_SP8_c.t1	Np003G134350
OG0003268	CP6_g6940_DN3_SP0_c.t1	Np005G291130
OG0003269	CP11_g31785_DN3_SP0_c.t1	Np003G182690
OG0003270	CP21_g11181_DN3_SP0_c.t1, CP7_g44479_DN3_SP0_c.t1, CP21_g11185_DN3_SP0_c.t1	Np004G208600
OG0003271	CP7_g45087_DN3_SP2_c.t1	Np004G210850
OG0003271	CP3_g13766_DN1_SP0_c.t1	Np001G059770
OG0003272	CP7_g44845_DN3_SP2_c.t1	Np004G213990
OG0003273	CP7_g44833_DN3_SP8_c.t1, CP4_g25258_DN3_SP5_c.t1	Np004G214130
OG0003274	CP10_g43811_DN3_SP8_c.t1	Np007G375990
OG0003274	CP5_g470_DN3_SP3_c.t1	Np005G266440, Np005G266400
OG0003275	CP10_g43782_DN2_SP0_c.t1	Np007G375670
OG0003275	CP5_g447_DN2_SP0_c.t1	Np005G267040
OG0003276	CP10_g43699_DN3_SP7_c.t1	Np007G374880
OG0003277	CP5_g359_DN3_SP0_c.t1, CP10_g43679_DN3_SP0_c.t1	Np005G268240
OG0003278	CP5_g58_DN3_SP7_c.t1	Np005G260630
OG0003279	CP5_g57_DN3_SP1_c.t1	Np005G260610
OG0003280	CP7_g44736_DN3_SP2_c.t1	Np004G216760, Np004G216650, Np004G216680
OG0003281	CP13_g19971_DN3_SP0_c.t1	Np001G037150
OG0003282	CP5_g2098_DN3_SP0_c.t1	Np005G310560
OG0003282	CP12_g31486_DN3_SP0_c.t1	Np007G389070
OG0003283	CP6_g8573_DN3_SP0_c.t1	Np005G308170
OG0003284	CP6_g7669_DN3_SP7_c.t1	Np005G307050
OG0003285	CP6_g7656_DN3_SP8_c.t1	Np005G306980
OG0003286	CP6_g7454_DN3_SP0_c.t1	Np005G304420
OG0003287	CP6_g7432_DN3_SP8_c.t1	Np005G304000
OG0003287	CP12_g30614_DN3_SP5_c.t1	Np007G383250
OG0003289	CP4_g24341_DN3_SP0_c.t1	Np006G326370
OG0003290	CP5_g2261_DN3_SP0_c.t1	Np003G174650
OG0003292	CP8_g54132_DN3_SP8_c.t1	Np003G150860
OG0003293	CP3_g14525_DN3_SP0_c.t1	Np001G048950
OG0003293	CP2_g47973_DN3_SP1_c.t1	Np001G006080
OG0003294	CP2_g47830_DN3_SP6_c.t1	Np001G004150
OG0003294	CP11_g32949_DN3_SP8_c.t1	Np003G136050
OG0003296	CP6_g7293_DN2_SP0_c.t1	Np001G000800
OG0003297	CP3_g14272_DN3_SP8_c.t1	Np001G052640
OG0003298	CP13_g20201_DN3_SP8_c.t1	Np001G040350
OG0003299	CP4_g25530_DN3_SP4_c.t1	Np006G356990
OG0003299	CP1_g36566_DN3_SP2_c.t1	Np004G255020
OG0003300	CP4_g25764_DN2_SP0_c.t1	Np006G352030
OG0003301	CP4_g26252_DN3_SP5_c.t1, CP4_g26249_DN3_SP4_c.t1	Np006G361420, Np006G361360
OG0003302	CP18_g11990_DN3_SP3_c.t1	Np006G362550
OG0003303	CP11_g32564_DN3_SP8_c.t1	Np003G140910
OG0003305	CP10_g42297_DN3_SP5_c.t1	Np007G422700
OG0003305	CP11_g32274_DN3_SP8_c.t1	Np003G144080
OG0003306	CP10_g42470_DN3_SP8_c.t1	Np007G420000
OG0003307	CP2_g48617_DN3_SP7_c.t1	Np001G015220
OG0003307	CP10_g42498_DN3_SP7_c.t1	Np007G419320
OG0003308	CP10_g42772_DN3_SP0_c.t1	Np007G415260
OG0003309	CP19_g18126_DN3_SP0_c.t1	Np005G281090
OG0003310	CP7_g46043_DN3_SP2_c.t1	Np004G239160
OG0003311	CP7_g46027_DN3_SP0_c.t1	Np004G238970, Np004G247060
OG0003312	CP9_g28982_DN3_SP0_c.t1	Np002G081070
OG0003313	CP7_g45936_DN3_SP6_c.t1	Np004G237690
OG0003314	CP7_g45863_DN3_SP0_c.t1	Np004G236760
OG0003315	CP7_g45653_DN3_SP0_c.t1	Np004G234210
OG0003316	CP9_g29460_DN3_SP2_c.t1	Np002G073720
OG0003317	CP7_g45526_DN3_SP0_c.t1	Np004G232010
OG0003318	CP12_g30655_DN3_SP6_c.t1	Np004G230510, Np002G084850
OG0003319	CP7_g45321_DN3_SP8_c.t1	Np004G226990
OG0003319	CP9_g28574_DN2_SP0_c.t1	Np002G086560
OG0003320	CP7_g45202_DN3_SP8_c.t1	Np004G209600
OG0003321	CP16_g55273_DN3_SP3_c.t1	Np006G364270
OG0003321	CP5_g803_DN3_SP8_c.t1	Np005G271030
OG0003322	CP1_g37465_DN3_SP8_c.t1	Np004G246560
OG0003324	CP11_g32455_DN3_SP2_c.t1	Np003G142010
OG0003325	CP2_g48624_DN3_SP0_c.t1	Np001G015310
OG0003326	CP11_g33262_DN3_SP5_c.t1	Np003G132400
OG0003326	CP11_g33261_DN3_SP8_c.t1	Np003G132390
OG0003327	CP11_g33332_DN3_SP8_c.t1	Np003G130720, Np001G059840
OG0003328	CP2_g48318_DN3_SP8_c.t1, CP3_g14466_DN3_SP2_c.t1	Np001G011130
OG0003329	CP9_g28359_DN3_SP0_c.t1	Np002G090730
OG0003330	CP9_g28593_DN3_SP7_c.t1	Np002G086220
OG0003330	CP7_g45339_DN3_SP3_c.t1	Np004G227850, Np004G227780
OG0003331	CP9_g29412_DN3_SP4_c.t1	Np002G074560
OG0003332	CP7_g45810_DN3_SP0_c.t1	Np004G236080
OG0003333	CP9_g29027_DN3_SP1_c.t1	Np002G080650, Np002G080110
OG0003334	CP9_g29520_DN3_SP0_c.t1	Np002G072930, Np002G072920
OG0003335	CP9_g29525_DN3_SP8_c.t1	Np002G072870
OG0003335	CP7_g46067_DN3_SP7_c.t1	Np004G239380
OG0003336	CP10_g43291_DN3_SP1_c.t1, CP10_g43290_DN3_SP0_c.t1	Np007G407810, Np007G407800
OG0003339	CP7_g46245_DN3_SP0_c.t1	Np004G193290
OG0003339	CP10_g43467_DN2_SP0_c.t1	Np007G404790
OG0003340	CP3_g13612_DN3_SP0_c.t1	Np001G061970
OG0003341	CP3_g13536_DN3_SP0_c.t1	Np001G062910
OG0003342	CP3_g13490_DN3_SP0_c.t1	Np001G063600
OG0003343	CP3_g13176_DN3_SP8_c.t1	Np001G068370
OG0003345	CP15_g34899_DN2_SP0_c.t1	Np003G173860, Np002G121840
OG0003346	CP3_g13314_DN3_SP0_c.t1	Np001G066620, Np001G066610
OG0003347	CP3_g14050_DN3_SP0_c.t1	Np001G055440
OG0003351	CP19_g18420_DN2_SP0_c.t1	Np005G285000
OG0003352	CP11_g32337_DN3_SP0_c.t1	Np003G143410
OG0003354	CP8_g53930_DN2_SP0_c.t1	Np003G177570
OG0003359	CP5_g794_DN3_SP0_c.t1	Np004G199940
OG0003360	CP16_g55332_DN3_SP0_c.t1	Np005G270470
OG0003361	CP22_g17390_DN1_SP0_c.t1	Np031G440120, Np023G439420, Np019G438810
OG0003362	CP15_g34743_DN3_SP1_c.t1	Np007G379160
OG0003363	CP5_g577_DN3_SP4_c.t1	Np007G378570
OG0003364	CP5_g521_DN3_SP8_c.t1	Np005G265510
OG0003364	CP11_g32093_DN3_SP2_c.t1	Np003G186970
OG0003365	CP5_g640_DN3_SP0_c.t1	Np005G263930
OG0003366	CP6_g7128_DN3_SP8_c.t1	Np006G340840
OG0003367	CP13_g19600_DN3_SP1_c.t1	Np001G026170
OG0003368	CP5_g1846_DN3_SP0_c.t1	Np005G311150
OG0003369	CP13_g19483_DN2_SP0_c.t1	Np001G024160
OG0003369	CP5_g1459_DN3_SP0_c.t1, CP5_g1461_DN3_SP0_c.t1	Np005G316360, Np005G316390
OG0003369	CP5_g1457_DN1_SP0_c.t1	Np005G316410
OG0003370	CP13_g19422_DN3_SP3_c.t1	Np001G023370
OG0003371	CP5_g1360_DN3_SP8_c.t1	Np005G317830
OG0003371	CP13_g19248_DN3_SP8_c.t1	Np001G020630
OG0003372	CP5_g1504_DN3_SP2_c.t1	Np005G315860
OG0003372	CP13_g19144_DN3_SP6_c.t1	Np001G019240
OG0003373	CP9_g28192_DN3_SP3_c.t1	Np002G094760
OG0003373	CP5_g1724_DN3_SP1_c.t1	Np005G312520
OG0003374	CP5_g1244_DN3_SP8_c.t1	Np005G277470
OG0003375	CP19_g17890_DN3_SP8_c.t1	Np005G319300
OG0003378	CP19_g18212_DN3_SP4_c.t1	Np005G282330
OG0003379	CP8_g53503_DN3_SP7_c.t1	Np003G160300
OG0003380	CP8_g53775_DN3_SP8_c.t1	Np003G155270
OG0003381	CP8_g53786_DN2_SP0_c.t1	Np003G155180
OG0003382	CP2_g47797_DN3_SP8_c.t1	Np001G003690
OG0003382	CP11_g32905_DN3_SP7_c.t1	Np003G136520
OG0003383	CP2_g48163_DN3_SP8_c.t1	Np001G009260
OG0003383	CP11_g33125_DN3_SP4_c.t1	Np003G133720
OG0003385	CP6_g6785_DN3_SP0_c.t1	Np005G288250
OG0003387	CP20_g4217_DN3_SP2_c.t1	Np003G178380
OG0003389	CP4_g25338_DN3_SP7_c.t1	Np006G342980
OG0003390	CP7_g44863_DN3_SP8_c.t1	Np004G213810
OG0003390	CP7_g44864_DN3_SP2_c.t1	Np004G213790
OG0003391	CP10_g43660_DN3_SP4_c.t1	Np007G374390, Np005G314170
OG0003392	CP6_g9287_DN1_SP0_c.t1	Np005G262530
OG0003392	CP16_g54882_DN2_SP0_c.t1	Np006G368800, Np006G368780
OG0003393	CP16_g54878_DN3_SP4_c.t1	Np006G368880
OG0003394	CP5_g1816_DN3_SP5_c.t1	Np005G311380
OG0003395	CP13_g20734_DN3_SP0_c.t1	Np002G113070, Np005G318380
OG0003396	CP20_g4331_DN3_SP1_c.t1	Np003G180360
OG0003397	CP13_g19964_DN3_SP8_c.t1	Np001G037090
OG0003398	CP12_g30927_DN3_SP2_c.t1	Np007G388010
OG0003398	CP6_g9346_DN3_SP5_c.t1	Np005G307800
OG0003399	CP6_g7664_DN2_SP1_c.t1	Np005G306990
OG0003400	CP6_g7604_DN3_SP8_c.t1	Np005G306690
OG0003401	CP6_g7456_DN3_SP8_c.t1	Np005G304450
OG0003402	CP6_g7360_DN3_SP0_c.t1	Np005G303030
OG0003403	CP17_g6273_DN3_SP0_c.t1	Np006G320770
OG0003404	CP4_g23995_DN3_SP3_c.t1	Np006G321610
OG0003404	CP4_g23996_DN3_SP8_c.t1	Np006G321620, Np006G321290
OG0003405	CP3_g13409_DN3_SP8_c.t1	Np001G065080
OG0003406	CP13_g19478_DN3_SP0_c.t1	Np001G024070
OG0003406	CP13_g19479_DN2_SP1_c.t1	Np001G024100
OG0003407	CP10_g42845_DN3_SP8_c.t1	Np007G414150
OG0003408	CP3_g14398_DN3_SP0_c.t1	Np001G050870
OG0003409	CP3_g14380_DN3_SP2_c.t1	Np001G051110
OG0003410	CP8_g54600_DN3_SP0_c.t1	Np003G188840
OG0003411	CP11_g32054_DN3_SP2_c.t1	Np003G186550
OG0003412	CP4_g25520_DN3_SP0_c.t1	Np006G356810
OG0003412	CP1_g36560_DN3_SP0_c.t1	Np004G254940
OG0003413	CP6_g8266_DN1_SP0_c.t1	Np006G347220, Np006G353560
OG0003414	CP4_g25779_DN2_SP0_c.t1	Np006G350780
OG0003414	CP11_g33333_DN3_SP0_c.t1	Np003G130710
OG0003415	CP10_g42135_DN3_SP3_c.t1	Np007G424920
OG0003415	CP11_g32518_DN3_SP0_c.t1	Np003G141420
OG0003416	CP11_g32349_DN3_SP8_c.t1	Np003G143260
OG0003417	CP10_g42508_DN3_SP8_c.t1	Np007G419250
OG0003418	CP10_g42518_DN3_SP8_c.t1	Np007G419080
OG0003418	CP2_g48602_DN3_SP4_c.t1	Np001G014960
OG0003419	CP8_g54441_DN3_SP8_c.t1	Np003G146820
OG0003423	CP4_g24946_DN2_SP0_c.t1	Np006G336670
OG0003424	CP3_g13941_DN3_SP8_c.t1	Np001G057260
OG0003425	CP7_g46182_DN3_SP8_c.t1	Np004G240850
OG0003427	CP7_g45676_DN3_SP0_c.t1	Np004G234510
OG0003428	CP7_g45657_DN3_SP0_c.t1	Np004G234250
OG0003429	CP7_g45655_DN3_SP5_c.t1	Np004G234230
OG0003429	CP9_g29329_DN3_SP8_c.t1	Np002G075780
OG0003430	CP9_g28613_DN3_SP3_c.t1	Np002G085870
OG0003431	CP7_g45325_DN3_SP1_c.t1	Np004G227130, Np004G227170
OG0003432	CP7_g45226_DN3_SP6_c.t1	Np004G209240
OG0003433	CP16_g55226_DN3_SP6_c.t1	Np006G364550
OG0003433	CP5_g814_DN3_SP3_c.t1	Np005G271230
OG0003434	CP16_g54988_DN1_SP0_c.t1	Np006G367440, Np006G367630, Np006G367580
OG0003435	CP1_g36452_DN3_SP0_c.t1	Np004G259220
OG0003436	CP1_g37231_DN3_SP0_c.t1	Np004G249660
OG0003437	CP12_g30330_DN3_SP5_c.t1	Np007G397610
OG0003438	CP11_g32472_DN3_SP1_c.t1	Np003G141850
OG0003439	CP11_g32220_DN3_SP7_c.t1	Np003G144840
OG0003439	CP10_g42339_DN3_SP0_c.t1	Np007G422110
OG0003440	CP11_g32183_DN3_SP5_c.t1, CP10_g43598_DN3_SP0_c.t1	Np007G373610
OG0003441	CP2_g48086_DN3_SP0_c.t1	Np001G007720
OG0003442	CP2_g48020_DN3_SP8_c.t1	Np001G006840
OG0003443	CP3_g14463_DN3_SP7_c.t1	Np001G050020
OG0003443	CP2_g48323_DN3_SP1_c.t1	Np001G011200
OG0003444	CP3_g14576_DN3_SP0_c.t1	Np001G048050
OG0003445	CP8_g54106_DN3_SP8_c.t1	Np003G151200
OG0003446	CP9_g28724_DN2_SP0_c.t1	Np002G084320
OG0003446	CP7_g45479_DN3_SP0_c.t1	Np007G401880, Np007G402410, Np004G231040
OG0003447	CP7_g45533_DN3_SP3_c.t1	Np004G232110
OG0003447	CP9_g28850_DN3_SP8_c.t1	Np002G082810
OG0003449	CP10_g43241_DN3_SP0_c.t1	Np007G408510
OG0003450	CP7_g46388_DN3_SP0_c.t1	Np004G191170
OG0003450	CP10_g43314_DN1_SP0_c.t1	Np007G407470
OG0003451	CP12_g30105_DN3_SP8_c.t1, CP3_g14423_DN3_SP0_c.t1	Np007G392920
OG0003452	CP12_g30145_DN3_SP7_c.t1	Np007G393730
OG0003452	CP12_g30144_DN3_SP5_c.t1	Np007G393700
OG0003454	CP10_g44088_DN3_SP3_c.t1	Np007G378190
OG0003456	CP4_g23997_DN3_SP0_c.t1	Np004G193830
OG0003456	CP12_g29820_DN3_SP2_c.t1	Np007G371660
OG0003457	CP3_g13851_DN3_SP0_c.t1	Np001G058480
OG0003457	CP4_g24800_DN2_SP0_c.t1	Np006G334110
OG0003458	CP3_g13339_DN3_SP7_c.t1	Np001G066260
OG0003462	CP1_g37353_DN3_SP1_c.t1	Np004G248150
OG0003465	CP7_g44747_DN3_SP1_c.t1	Np004G216450
OG0003465	CP7_g44746_DN3_SP3_c.t1	Np004G216440
OG0003481	CP5_g1024_DN3_SP0_c.t1	Np005G274620
OG0003483	CP1_g38430_DN3_SP2_c.t1	Np004G200650
OG0003483	CP5_g890_DN3_SP1_c.t1	Np005G272410
OG0003484	CP5_g767_DN3_SP8_c.t1	Np005G270320
OG0003484	CP16_g55381_DN3_SP7_c.t1	Np006G363850
OG0003485	CP2_g47866_DN3_SP3_c.t1	Np001G004580
OG0003486	CP8_g54169_DN3_SP0_c.t1	Np003G150320
OG0003486	CP3_g13977_DN3_SP0_c.t1	Np004G227140
OG0003486	CP9_g28474_DN3_SP0_c.t1	Np002G088220
OG0003487	CP1_g37156_DN3_SP8_c.t1	Np004G250520
OG0003488	CP2_g49547_DN2_SP0_c.t1	Np002G112680
OG0003489	CP1_g37345_DN3_SP2_c.t1	Np004G248190
OG0003490	CP2_g49161_DN3_SP0_c.t1	Np002G117630
OG0003491	CP13_g19257_DN3_SP8_c.t1	Np001G020780
OG0003491	CP5_g1359_DN3_SP0_c.t1	Np005G317890
OG0003492	CP9_g28087_DN3_SP5_c.t1	Np002G097200
OG0003492	CP5_g1832_DN3_SP5_c.t1	Np005G311270
OG0003493	CP10_g42963_DN3_SP7_c.t1	Np007G412630
OG0003493	CP10_g42962_DN3_SP0_c.t1	Np007G376780
OG0003494	CP1_g37757_DN3_SP0_c.t1	Np004G242220
OG0003495	CP8_g53025_DN3_SP0_c.t1	Np003G184470
OG0003496	CP8_g53230_DN3_SP8_c.t1	Np003G165080
OG0003497	CP8_g53727_DN2_SP3_c.t1	Np003G156140, Np005G279990
OG0003498	CP9_g29220_DN3_SP0_c.t1	Np003G137750
OG0003499	CP11_g32964_DN3_SP8_c.t1	Np003G135890
OG0003500	CP11_g32993_DN3_SP0_c.t1	Np003G135450
OG0003500	CP2_g47897_DN3_SP8_c.t1	Np001G004970
OG0003501	CP11_g32995_DN3_SP1_c.t1	Np003G135430
OG0003501	CP12_g30321_DN3_SP1_c.t1	Np007G397500
OG0003502	CP19_g18522_DN3_SP8_c.t1	Np001G047180, Np005G286780
OG0003503	CP19_g18303_DN3_SP3_c.t1	Np005G283700
OG0003505	CP20_g3970_DN3_SP0_c.t1	Np003G176280
OG0003506	CP7_g44834_DN3_SP8_c.t1	Np004G214120
OG0003507	CP7_g44824_DN3_SP0_c.t1	Np004G214300
OG0003508	CP10_g43781_DN3_SP8_c.t1	Np007G375660
OG0003509	CP5_g385_DN3_SP5_c.t1	Np005G267930
OG0003510	CP5_g283_DN3_SP8_c.t1	Np005G269100
OG0003511	CP5_g1688_DN2_SP0_c.t1, CP5_g1686_DN3_SP0_c.t1, CP5_g1687_DN3_SP0_c.t1	Np005G312790
OG0003511	CP5_g1703_DN3_SP0_c.t1, CP5_g1689_DN3_SP0_c.t1	Np005G312780
OG0003511	CP5_g1705_DN3_SP0_c.t1	Np005G312710
OG0003512	CP13_g20445_DN3_SP2_c.t1	Np001G041990
OG0003513	CP11_g31911_DN3_SP7_c.t1	Np003G184730
OG0003513	CP6_g6731_DN3_SP4_c.t1	Np005G287630
