Orthogroup	Conringia_planisiliqua	Cochlearia_excelsa
OG0001105	CP9_g29649_DN3_SP1_c.t1	g46568
OG0001105	CP7_g46155_DN3_SP0_c.t1	g27323
OG0001106	CP7_g46059_DN3_SP8_c.t1	g49982, g31674
OG0001106	CP9_g29522_DN3_SP5_c.t1	g46483
OG0001107	CP7_g45961_DN3_SP8_c.t1	g50019, g31737
OG0001107	CP9_g28955_DN3_SP8_c.t1	g46054
OG0001108	CP9_g29108_DN3_SP7_c.t1	g44509
OG0001109	CP7_g45601_DN3_SP7_c.t1	g32009
OG0001111	CP9_g28292_DN3_SP8_c.t1	g41690, g44903
OG0001112	CP16_g54928_DN3_SP0_c.t1	g4581
OG0001112	CP2_g48679_DN3_SP0_c.t1	g10211
OG0001113	CP11_g33280_DN3_SP2_c.t1	g5584
OG0001114	CP31_g46835_DN2_SP0_c.t1	g26057, g29675, g26080, g14752, g8695
OG0001115	CP9_g28879_DN3_SP0_c.t1	g45996
OG0001115	CP7_g46011_DN2_SP0_c.t1	g31697
OG0001116	CP1_g37971_DN3_SP8_c.t1	g28033
OG0001116	CP12_g30463_DN3_SP8_c.t1	g6688
OG0001117	CP6_g7315_DN3_SP0_c.t1	g24426
OG0001117	CP6_g7397_DN3_SP0_c.t1	g24429
OG0001120	CP5_g420_DN2_SP3_c.t1	g22964, g47945
OG0001120	CP10_g43745_DN3_SP0_c.t1	g6045
OG0001121	CP8_g53057_DN2_SP0_c.t1, CP8_g53056_DN2_SP0_c.t1, CP8_g53090_DN3_SP0_c.t1, CP8_g53451_DN3_SP0_c.t1, CP8_g53448_DN3_SP0_c.t1	g39398
OG0001124	CP10_g43597_DN3_SP5_c.t1	g5968
OG0001124	CP5_g1300_DN3_SP8_c.t1	g17104, g23657
OG0001125	CP7_g44758_DN3_SP0_c.t1	g45025, g32527
OG0001125	CP4_g25181_DN3_SP0_c.t1	g51533
OG0001126	CP2_g50044_DN3_SP2_c.t1	g44067
OG0001127	CP1_g37765_DN3_SP2_c.t1	g31536
OG0001127	CP13_g19598_DN3_SP1_c.t1	g10732
OG0001128	CP13_g19459_DN3_SP0_c.t1	g10631
OG0001128	CP1_g37657_DN3_SP0_c.t1	g31465, g49877
OG0001129	CP13_g19150_DN3_SP5_c.t1, CP13_g19151_DN3_SP2_c.t1	g10382
OG0001130	CP2_g48849_DN3_SP8_c.t1	g10319
OG0001130	CP5_g1600_DN3_SP1_c.t1, CP5_g1599_DN3_SP0_c.t1	g46920
OG0001131	CP19_g18054_DN3_SP0_c.t1, CP19_g18055_DN3_SP0_c.t1	g23730
OG0001131	CP8_g53720_DN3_SP3_c.t1	g39310
OG0001132	CP11_g33586_DN3_SP8_c.t1	g29844, g5762
OG0001132	CP10_g42932_DN3_SP7_c.t1	g7476
OG0001133	CP19_g17950_DN3_SP8_c.t1	g17111
OG0001133	CP8_g53493_DN3_SP6_c.t1	g1001
OG0001134	CP11_g32626_DN3_SP1_c.t1, CP11_g32625_DN2_SP8_c.t1	g5272, g5271, g45622, g29355
OG0001135	CP11_g32936_DN3_SP6_c.t1	g29536
OG0001136	CP6_g7039_DN3_SP0_c.t1	g47242, g24232, g17506
OG0001136	CP13_g19824_DN3_SP0_c.t1	g40650
OG0001137	CP13_g19993_DN3_SP8_c.t1	g10993
OG0001137	CP6_g6881_DN3_SP8_c.t1	g17436
OG0001138	CP19_g18455_DN3_SP8_c.t1	g23966
OG0001138	CP11_g31817_DN3_SP0_c.t1	g41700, g28050, g40427
OG0001139	CP7_g45152_DN3_SP0_c.t1	g32270
OG0001140	CP5_g405_DN3_SP0_c.t1	g22956
OG0001140	CP10_g43734_DN3_SP0_c.t1	g13993
OG0001141	CP3_g14735_DN3_SP0_c.t1	g2867
OG0001142	CP12_g30626_DN3_SP8_c.t1	g6574
OG0001142	CP6_g7442_DN3_SP5_c.t1	g11806
OG0001143	CP4_g24218_DN3_SP0_c.t1	g52233
OG0001143	CP3_g13332_DN3_SP0_c.t1	g1906
OG0001144	CP3_g13380_DN3_SP8_c.t1	g1933, g18858
OG0001144	CP4_g24285_DN3_SP4_c.t1	g37547
OG0001146	CP4_g24558_DN3_SP8_c.t1	g37399
OG0001146	CP10_g42992_DN3_SP8_c.t1, CP11_g33471_DN3_SP1_c.t1	g7437
OG0001148	CP2_g47843_DN3_SP5_c.t1, CP5_g156_DN3_SP0_c.t1	g9755
OG0001148	CP11_g32959_DN3_SP2_c.t1	g220
OG0001149	CP3_g14248_DN3_SP0_c.t1	g2491, g19321
OG0001149	CP2_g47561_DN3_SP0_c.t1	g19632
OG0001150	CP11_g32361_DN3_SP7_c.t1	g29202
OG0001150	CP10_g42250_DN3_SP1_c.t1	g7865
OG0001151	CP10_g42682_DN3_SP0_c.t1	g12476
OG0001151	CP2_g48704_DN2_SP0_c.t1	g10202
OG0001152	CP3_g13714_DN3_SP0_c.t1, CP13_g20423_DN2_SP0_c.t1	g19032
OG0001152	CP4_g24661_DN3_SP0_c.t1	g51912
OG0001153	CP4_g25111_DN3_SP0_c.t1	g38034
OG0001154	CP9_g29160_DN3_SP8_c.t1	g44475, g46190
OG0001155	CP7_g45739_DN3_SP3_c.t1	g50128
OG0001156	CP7_g45426_DN3_SP2_c.t1	g50299, g32096
OG0001156	CP9_g28657_DN3_SP2_c.t1	g45854, g35995, g22228, g22334, g35994
OG0001157	CP1_g37429_DN3_SP0_c.t1	g27152
OG0001158	CP9_g28698_DN3_SP4_c.t1	g35857, g44683
OG0001158	CP7_g45466_DN3_SP2_c.t1	g32060
OG0001159	CP9_g29314_DN3_SP0_c.t1	g44389
OG0001159	CP9_g29313_DN3_SP0_c.t1	g44390
OG0001160	CP7_g46399_DN3_SP8_c.t1	g36717
OG0001160	CP11_g33254_DN1_SP0_c.t1, CP10_g43307_DN3_SP7_c.t1	g7236
OG0001161	CP12_g30468_DN3_SP8_c.t1	g6686
OG0001161	CP1_g37964_DN3_SP8_c.t1	g54219
OG0001162	CP1_g38187_DN3_SP0_c.t1	g54120, g54121
OG0001163	CP5_g1710_DN3_SP0_c.t1, CP4_g25981_DN3_SP0_c.t1, CP5_g1707_DN3_SP0_c.t1	g36214
OG0001166	CP16_g54812_DN3_SP0_c.t1	g36956
OG0001169	CP5_g1235_DN3_SP3_c.t1	g17077
OG0001170	CP2_g48600_DN3_SP8_c.t1	g10143
OG0001171	CP2_g49201_DN3_SP0_c.t1	g40989
OG0001172	CP13_g19499_DN3_SP0_c.t1	g10660
OG0001173	CP19_g18027_DN3_SP1_c.t1	g17141
OG0001173	CP13_g19094_DN3_SP0_c.t1, CP19_g18029_DN3_SP0_c.t1	g17145
OG0001174	CP10_g43039_DN3_SP8_c.t1	g12357
OG0001175	CP8_g53602_DN3_SP0_c.t1	g1055
OG0001175	CP19_g17994_DN3_SP0_c.t1	g23700
OG0001176	CP2_g47752_DN3_SP8_c.t1	g9715
OG0001176	CP11_g32884_DN3_SP8_c.t1	g29498, g45539
OG0001177	CP11_g33095_DN3_SP0_c.t1	g5524
OG0001177	CP11_g33099_DN3_SP0_c.t1	g5527
OG0001178	CP11_g33115_DN3_SP8_c.t1	g29609
OG0001179	CP6_g6941_DN1_SP0_c.t1	g24168
OG0001180	CP6_g6854_DN3_SP1_c.t1	g47317
OG0001180	CP13_g20040_DN3_SP8_c.t1	g40540
OG0001181	CP19_g18512_DN3_SP8_c.t1	g47399
OG0001181	CP11_g31881_DN3_SP8_c.t1	g40455
OG0001182	CP4_g25335_DN3_SP2_c.t1	g51414
OG0001182	CP7_g45008_DN3_SP6_c.t1	g32375
OG0001183	CP5_g433_DN3_SP8_c.t1	g47934
OG0001183	CP10_g43769_DN3_SP8_c.t1	g14007
OG0001184	CP3_g13207_DN1_SP5_c.t1	g1810
OG0001184	CP4_g24059_DN1_SP5_c.t1	g50789
OG0001185	CP3_g13234_DN3_SP0_c.t1	g1835
OG0001185	CP4_g24091_DN3_SP0_c.t1	g37654
OG0001186	CP3_g13452_DN3_SP1_c.t1	g18898
OG0001187	CP4_g25510_DN3_SP1_c.t1	g39793
OG0001187	CP1_g36548_DN3_SP4_c.t1	g26954
OG0001188	CP11_g33238_DN3_SP8_c.t1	g5594
OG0001188	CP4_g25751_DN3_SP8_c.t1	g39949
OG0001189	CP10_g42130_DN3_SP6_c.t1	g7940
OG0001189	CP11_g32525_DN3_SP8_c.t1	g5188
OG0001190	CP8_g54515_DN3_SP8_c.t1	g4934, g29034
OG0001191	CP2_g48607_DN3_SP8_c.t1	g10149
OG0001191	CP10_g42512_DN3_SP8_c.t1	g12854, g12562
OG0001193	CP3_g13786_DN3_SP8_c.t1	g2189
OG0001193	CP4_g24745_DN3_SP8_c.t1	g51812, g37332
OG0001194	CP3_g13757_DN3_SP5_c.t1	g2180
OG0001194	CP10_g42818_DN3_SP8_c.t1	g7548
OG0001195	CP7_g46006_DN3_SP0_c.t1	g31703
OG0001195	CP9_g28889_DN3_SP1_c.t1	g46000
OG0001196	CP9_g29142_DN3_SP5_c.t1	g44483, g46180
OG0001196	CP7_g45822_DN3_SP8_c.t1	g27431, g50082
OG0001197	CP3_g13904_DN3_SP0_c.t1	g19149
OG0001198	CP2_g48575_DN2_SP0_c.t1	g10125
OG0001200	CP8_g54339_DN2_SP0_c.t1	g672
OG0001201	CP2_g48292_DN3_SP6_c.t1	g499
OG0001201	CP3_g14505_DN3_SP7_c.t1	g2696
OG0001202	CP3_g14360_DN3_SP8_c.t1	g2591
OG0001203	CP301_g18542_DN3_SP0_c.t1, CP305_g18552_DN3_SP0_c.t1, CP364_g51487_DN3_SP0_c.t1, CP3_g15445_DN3_SP0_c.t1, CP3_g15480_DN3_SP1_c.t1, CP3_g15457_DN3_SP0_c.t1, CP3_g15278_DN3_SP1_c.t1, CP3_g15272_DN3_SP0_c.t1	g3287
OG0001205	CP10_g43488_DN2_SP0_c.t1	g7109, g13232
OG0001206	CP12_g29997_DN3_SP0_c.t1, CP12_g29992_DN3_SP0_c.t1, CP10_g43812_DN3_SP0_c.t1	g7008
OG0001207	CP6_g7257_DN3_SP4_c.t1	g24396, g17607
OG0001207	CP12_g30032_DN3_SP4_c.t1	g12065
OG0001208	CP1_g38178_DN3_SP8_c.t1	g13325
OG0001208	CP12_g30222_DN3_SP8_c.t1	g6854, g11987
OG0001209	CP12_g30249_DN3_SP8_c.t1	g11976, g6831
OG0001210	CP1_g38077_DN3_SP5_c.t1	g36442
OG0001216	CP4_g24614_DN1_SP0_c.t1	g7095
OG0001216	CP4_g24616_DN3_SP0_c.t1	g51963
OG0001217	CP6_g7367_DN3_SP0_c.t1	g24465
OG0001218	CP10_g42483_DN2_SP0_c.t1	g7727
OG0001219	CP16_g55176_DN2_SP0_c.t1	g11274
OG0001220	CP3_g15018_DN3_SP0_c.t1, CP3_g15025_DN3_SP0_c.t1, CP3_g15022_DN3_SP0_c.t1, CP3_g15049_DN3_SP0_c.t1, CP3_g15070_DN3_SP0_c.t1, CP3_g15043_DN3_SP0_c.t1, CP3_g15064_DN3_SP0_c.t1	g3079
OG0001221	CP4_g26765_DN1_SP0_c.t1, CP6_g8755_DN1_SP0_c.t1, CP15_g34969_DN1_SP0_c.t1, CP24_g47486_DN1_SP0_c.t1, CP8_g52939_DN2_SP0_c.t1, CP9_g27921_DN1_SP0_c.t1, CP8_g52938_DN3_SP0_c.t1, CP3_g16188_DN1_SP0_c.t1, CP3_g16186_DN3_SP0_c.t1, CP9_g27923_DN2_SP0_c.t1, CP2_g49561_DN3_SP0_c.t1, CP16_g55429_DN1_SP0_c.t1, CP18_g11481_DN3_SP0_c.t1, CP15_g34971_DN2_SP0_c.t1, CP6_g8756_DN1_SP0_c.t1, CP4_g26764_DN1_SP0_c.t1, CP24_g47485_DN2_SP0_c.t1, CP1_g39531_DN2_SP0_c.t1, CP15_g34970_DN2_SP0_c.t1, CP3_g16187_DN2_SP0_c.t1, CP9_g27922_DN2_SP0_c.t1, CP12_g31447_DN3_SP0_c.t1, CP15_g34436_DN2_SP0_c.t1, CP12_g30957_DN1_SP0_c.t1, CP12_g30954_DN1_SP0_c.t1, CP12_g31452_DN1_SP0_c.t1, CP1_g39410_DN2_SP0_c.t1	g16393
OG0001224	CP1_g37200_DN3_SP8_c.t1	g31167
OG0001224	CP2_g49920_DN3_SP7_c.t1	g27062
OG0001229	CP1_g38677_DN3_SP0_c.t1	g28587, g28582, g28581
OG0001230	CP2_g48124_DN3_SP6_c.t1	g9884
OG0001230	CP11_g33162_DN3_SP6_c.t1	g5551
OG0001233	CP19_g18384_DN3_SP8_c.t1	g23931, g47447
OG0001233	CP20_g4399_DN3_SP7_c.t1	g40387, g25674
OG0001234	CP1_g38652_DN3_SP6_c.t1	g36180
OG0001235	CP10_g43806_DN3_SP6_c.t1	g6092, g13735
OG0001235	CP5_g466_DN3_SP8_c.t1	g23002
OG0001236	CP6_g7383_DN3_SP7_c.t1	g47093
OG0001236	CP7_g46391_DN3_SP0_c.t1, CP4_g25506_DN3_SP2_c.t1	g51298
OG0001237	CP4_g24132_DN3_SP0_c.t1	g37633
OG0001237	CP3_g13263_DN3_SP0_c.t1	g1864
OG0001238	CP4_g24142_DN3_SP8_c.t1	g37629, g52280
OG0001239	CP3_g13391_DN3_SP8_c.t1	g18874
OG0001241	CP4_g24364_DN3_SP5_c.t1	g38216
OG0001241	CP4_g24365_DN3_SP6_c.t1	g37514
OG0001242	CP11_g33564_DN3_SP8_c.t1	g5744, g45348
OG0001243	CP9_g28271_DN2_SP0_c.t1	g18038
OG0001245	CP3_g14281_DN3_SP0_c.t1, CP3_g14283_DN3_SP0_c.t1	g2517
OG0001245	CP2_g47565_DN3_SP2_c.t1	g25
OG0001246	CP1_g36531_DN3_SP8_c.t1	g26886
OG0001248	CP4_g25831_DN3_SP8_c.t1, CP4_g25829_DN3_SP0_c.t1	g51124, g51128, g37871
OG0001249	CP4_g24881_DN3_SP0_c.t1	g51720, g43710
OG0001249	CP4_g24880_DN3_SP0_c.t1	g43709, g51721
OG0001250	CP11_g32424_DN3_SP8_c.t1	g29244
OG0001250	CP10_g42197_DN3_SP8_c.t1	g12693, g7908
OG0001251	CP10_g42228_DN3_SP8_c.t1	g12687
OG0001251	CP11_g32392_DN3_SP8_c.t1	g29218
OG0001252	CP10_g42253_DN3_SP7_c.t1	g7863
OG0001253	CP2_g48576_DN2_SP0_c.t1	g4796
OG0001254	CP1_g37982_DN3_SP1_c.t1	g36501
OG0001254	CP4_g25155_DN3_SP6_c.t1	g38012
OG0001255	CP9_g29479_DN1_SP0_c.t1	g17932, g46451
OG0001256	CP9_g28913_DN3_SP2_c.t1	g46014
OG0001256	CP7_g45994_DN3_SP0_c.t1	g27373, g50005
OG0001257	CP9_g28951_DN3_SP8_c.t1	g44576, g46050
OG0001257	CP7_g45968_DN3_SP6_c.t1	g31732
OG0001258	CP7_g45871_DN3_SP0_c.t1	g27419
OG0001258	CP9_g29103_DN3_SP0_c.t1	g46154
OG0001261	CP1_g37737_DN3_SP0_c.t1	g27264, g31519
OG0001261	CP13_g19545_DN3_SP0_c.t1	g10688
OG0001262	CP1_g37727_DN3_SP0_c.t1	g27261
OG0001262	CP1_g37729_DN3_SP0_c.t1	g2886
OG0001262	CP1_g37728_DN3_SP0_c.t1	g31511
OG0001263	CP1_g37525_DN3_SP5_c.t1	g49813, g31371
OG0001263	CP2_g49015_DN3_SP4_c.t1	g44235
OG0001263	CP2_g49013_DN3_SP0_c.t1	g18075
OG0001264	CP10_g43301_DN3_SP8_c.t1	g13174, g12242, g7243
OG0001265	CP1_g37969_DN3_SP8_c.t1	g36511
OG0001265	CP12_g30465_DN3_SP8_c.t1	g11879
OG0001267	CP13_g20159_DN3_SP0_c.t1	g11054
OG0001268	CP7_g45303_DN3_SP0_c.t1	g27586
OG0001269	CP4_g25316_DN3_SP0_c.t1, CP4_g25317_DN3_SP0_c.t1, CP7_g44977_DN3_SP0_c.t1	g32401
OG0001270	CP18_g11723_DN2_SP0_c.t1	g3550, g30027, g30017, g3652, g52610, g44459, g26649, g16401, g24027, g23480, g3586, g26718
OG0001274	CP16_g55099_DN3_SP5_c.t1	g50980
OG0001274	CP5_g892_DN3_SP8_c.t1	g23357
OG0001275	CP7_g45703_DN3_SP8_c.t1	g50146
OG0001275	CP5_g503_DN3_SP8_c.t1	g23030
OG0001276	CP2_g49160_DN3_SP0_c.t1	g44155
OG0001276	CP1_g37408_DN3_SP0_c.t1	g46965
OG0001277	CP2_g49122_DN1_SP0_c.t1	g40965
OG0001278	CP12_g31287_DN3_SP7_c.t1	g13569
OG0001279	CP11_g32462_DN3_SP8_c.t1	g5139
OG0001279	CP10_g42169_DN3_SP8_c.t1	g29275
OG0001280	CP13_g19136_DN3_SP0_c.t1	g10372
OG0001280	CP5_g1525_DN3_SP2_c.t1	g16891
OG0001281	CP13_g19099_DN3_SP0_c.t1	g47472, g40826
OG0001282	CP19_g18024_DN3_SP0_c.t1	g23716
OG0001283	CP3_g13649_DN3_SP8_c.t1	g2067
OG0001283	CP4_g24599_DN3_SP8_c.t1	g37382
OG0001284	CP8_g52357_DN3_SP8_c.t1	g26736
OG0001284	CP2_g48019_DN3_SP8_c.t1	g329
OG0001285	CP8_g53415_DN2_SP0_c.t1	g959
OG0001286	CP8_g53477_DN3_SP0_c.t1, CP8_g53478_DN3_SP0_c.t1	g28499, g991
OG0001287	CP8_g53499_DN3_SP8_c.t1	g39378, g1006
OG0001288	CP11_g32792_DN3_SP8_c.t1	g45567
OG0001288	CP2_g48454_DN3_SP8_c.t1	g601
OG0001289	CP6_g7083_DN3_SP0_c.t1	g47211, g24261
OG0001289	CP13_g19768_DN3_SP0_c.t1	g10889
OG0001290	CP19_g18294_DN3_SP8_c.t1	g17264, g47466, g23883
OG0001291	CP7_g44599_DN3_SP0_c.t1	g50669
OG0001291	CP7_g44598_DN1_SP0_c.t1	g27794
OG0001292	CP4_g25759_DN3_SP0_c.t1	g37889
OG0001292	CP10_g42165_DN3_SP0_c.t1	g7926
OG0001293	CP3_g13456_DN3_SP1_c.t1	g18901
OG0001294	CP16_g54860_DN3_SP7_c.t1	g50894
OG0001295	CP5_g1682_DN3_SP0_c.t1, CP5_g1683_DN3_SP0_c.t1, CP5_g1679_DN1_SP0_c.t1	g28333
OG0001296	CP16_g54903_DN1_SP0_c.t1	g36926
OG0001296	CP4_g25225_DN3_SP0_c.t1	g22456, g22457, g22454, g3733, g22455, g37997
OG0001297	CP11_g31870_DN3_SP3_c.t1	g40451
OG0001298	CP12_g30624_DN3_SP3_c.t1	g6577
OG0001298	CP6_g7440_DN2_SP1_c.t1	g47079
OG0001299	CP4_g24043_DN3_SP8_c.t1	g37691
OG0001299	CP4_g24044_DN3_SP5_c.t1	g37690
OG0001299	CP4_g24045_DN3_SP1_c.t1	g37689
OG0001300	CP3_g13530_DN3_SP8_c.t1	g2037
OG0001300	CP4_g24488_DN3_SP2_c.t1	g38182
OG0001301	CP3_g13561_DN3_SP8_c.t1	g52042
OG0001301	CP4_g24501_DN3_SP5_c.t1	g11224
OG0001302	CP2_g47689_DN3_SP8_c.t1	g9683
OG0001302	CP3_g14389_DN3_SP6_c.t1	g2601
OG0001303	CP8_g54676_DN2_SP0_c.t1	g25341
OG0001303	CP4_g24201_DN2_SP0_c.t1	g37594
OG0001303	CP1_g36417_DN3_SP0_c.t1	g49295
OG0001304	CP1_g37072_DN3_SP3_c.t1	g31093
OG0001304	CP4_g25895_DN2_SP8_c.t1	g40030
OG0001305	CP10_g42534_DN3_SP8_c.t1	g12863, g12556
OG0001306	CP2_g48579_DN3_SP7_c.t1	g4793
OG0001306	CP10_g42548_DN3_SP8_c.t1	g12547, g7697, g12871
OG0001307	CP10_g42754_DN3_SP0_c.t1	g12971
OG0001307	CP2_g48784_DN3_SP1_c.t1	g10264
OG0001309	CP4_g24932_DN3_SP8_c.t1	g51683, g37238
OG0001309	CP3_g13958_DN3_SP8_c.t1	g2317
OG0001310	CP7_g46062_DN3_SP8_c.t1	g31671
OG0001310	CP9_g29523_DN3_SP8_c.t1	g46484
OG0001311	CP2_g48639_DN3_SP7_c.t1	g10158
OG0001311	CP2_g48638_DN3_SP7_c.t1	g4717
OG0001312	CP10_g42728_DN3_SP0_c.t1	g12956
OG0001312	CP2_g48761_DN3_SP1_c.t1	g10242
OG0001313	CP9_g28403_DN3_SP2_c.t1	g44850
OG0001313	CP7_g44328_DN3_SP0_c.t1	g27894, g27907
OG0001314	CP10_g43295_DN3_SP8_c.t1	g7246
OG0001314	CP7_g46416_DN3_SP8_c.t1	g27980, g54312
OG0001315	CP12_g29921_DN3_SP8_c.t1	g7060
OG0001315	CP1_g37868_DN3_SP8_c.t1	g36576
OG0001317	CP1_g38081_DN3_SP8_c.t1	g36438
OG0001318	CP6_g7268_DN2_SP0_c.t1	g17609
OG0001321	CP13_g19799_DN2_SP0_c.t1	g18477
OG0001323	CP19_g18005_DN3_SP0_c.t1	g23707, g23706
OG0001323	CP2_g47860_DN3_SP0_c.t1	g6589, g23705, g6588
OG0001328	CP5_g854_DN2_SP0_c.t1	g16953, g23326
OG0001328	CP16_g55127_DN2_SP0_c.t1	g50995
OG0001330	CP10_g43819_DN3_SP8_c.t1	g6114
OG0001330	CP5_g477_DN3_SP8_c.t1	g13727
OG0001331	CP2_g49524_DN3_SP0_c.t1	g43986
OG0001331	CP2_g49650_DN3_SP0_c.t1	g41089, g41082, g41085
OG0001332	CP2_g49520_DN3_SP8_c.t1	g41073
OG0001332	CP1_g37262_DN3_SP8_c.t1	g31218
OG0001333	CP2_g49202_DN3_SP5_c.t1	g44147, g40990
OG0001333	CP1_g37393_DN3_SP8_c.t1	g31289, g49760, g27134
OG0001334	CP1_g37800_DN3_SP0_c.t1	g31562
OG0001334	CP13_g19654_DN3_SP8_c.t1	g10777
OG0001335	CP11_g33436_DN3_SP3_c.t1	g5680
OG0001335	CP10_g43018_DN3_SP6_c.t1	g12368
OG0001336	CP10_g43132_DN2_SP0_c.t1	g7363
OG0001336	CP11_g33232_DN3_SP0_c.t1	g5596, g29680
OG0001337	CP8_g53381_DN3_SP3_c.t1	g28452
OG0001337	CP5_g1250_DN3_SP6_c.t1	g17081
OG0001338	CP5_g1251_DN3_SP0_c.t1	g17082, g945
OG0001339	CP8_g53551_DN3_SP0_c.t1	g26842
OG0001339	CP19_g17974_DN3_SP0_c.t1	g23683
OG0001340	CP11_g32811_DN3_SP7_c.t1, CP11_g32812_DN3_SP5_c.t1	g45563, g29454
OG0001341	CP11_g32844_DN3_SP8_c.t1	g45552, g29474
OG0001342	CP11_g32923_DN3_SP0_c.t1, CP11_g32924_DN3_SP8_c.t1	g45527
OG0001342	CP2_g47778_DN3_SP6_c.t1	g166
OG0001343	CP11_g33063_DN3_SP8_c.t1	g5508, g29591
OG0001343	CP2_g48256_DN3_SP8_c.t1	g472
OG0001344	CP13_g19798_DN3_SP0_c.t1	g10909, g40671
OG0001345	CP6_g6930_DN3_SP8_c.t1	g47287
OG0001345	CP13_g19943_DN3_SP8_c.t1	g10970
OG0001346	CP6_g6774_DN3_SP2_c.t1	g24045, g47350
OG0001347	CP19_g18284_DN3_SP7_c.t1	g17261
OG0001348	CP10_g43765_DN3_SP8_c.t1, CP5_g428_DN3_SP0_c.t1	g6048
OG0001349	CP5_g391_DN3_SP8_c.t1	g47955, g47958
OG0001350	CP16_g54895_DN3_SP3_c.t1	g50917
OG0001350	CP5_g216_DN3_SP8_c.t1	g18290, g22800
OG0001351	CP13_g19844_DN3_SP0_c.t1	g17896, g17900, g17918, g17911
OG0001351	CP14_g22658_DN3_SP0_c.t1	g18066
OG0001352	CP21_g11034_DN3_SP0_c.t1	g25932
OG0001352	CP42_g27288_DN3_SP0_c.t1, CP34_g51490_DN2_SP0_c.t1	g40227
OG0001354	CP3_g13136_DN3_SP0_c.t1	g18789
OG0001354	CP4_g23973_DN3_SP0_c.t1	g50827
OG0001355	CP3_g13273_DN3_SP0_c.t1	g11168, g18690
OG0001355	CP4_g24140_DN3_SP8_c.t1	g37630
OG0001356	CP3_g13488_DN3_SP7_c.t1	g1994, g18939
OG0001357	CP3_g13556_DN3_SP0_c.t1	g2054
OG0001358	CP4_g24535_DN3_SP5_c.t1	g37416
OG0001358	CP3_g13594_DN3_SP8_c.t1	g2112
OG0001359	CP3_g14819_DN2_SP0_c.t1	g2928
OG0001359	CP8_g54001_DN3_SP8_c.t1	g28762
OG0001360	CP1_g36824_DN3_SP0_c.t1	g49490
OG0001360	CP4_g25500_DN3_SP0_c.t1	g51296
OG0001361	CP4_g25490_DN1_SP0_c.t1	g37930
OG0001361	CP1_g36595_DN1_SP0_c.t1	g30901
OG0001363	CP5_g1305_DN3_SP0_c.t1	g23660
OG0001364	CP11_g32463_DN3_SP8_c.t1	g5140
OG0001364	CP10_g42168_DN3_SP8_c.t1	g12713
OG0001365	CP11_g32454_DN3_SP8_c.t1	g45686, g29273
OG0001366	CP11_g32376_DN1_SP0_c.t1	g5076
OG0001366	CP10_g42242_DN3_SP0_c.t1	g12752, g7871
OG0001367	CP2_g48675_DN3_SP0_c.t1	g10183
OG0001367	CP10_g42654_DN3_SP7_c.t1	g7644
OG0001368	CP5_g3285_DN3_SP0_c.t1, CP37_g11363_DN3_SP0_c.t1	g24719, g25066, g25041, g25068
OG0001370	CP7_g45668_DN3_SP8_c.t1	g31960
OG0001370	CP9_g29303_DN3_SP8_c.t1	g46290
OG0001371	CP7_g45365_DN3_SP0_c.t1, CP7_g45366_DN3_SP0_c.t1	g50328, g50331
OG0001372	CP10_g42305_DN3_SP5_c.t1	g12761
OG0001372	CP11_g32264_DN3_SP8_c.t1	g45745, g29153, g5005
OG0001373	CP1_g38235_DN3_SP0_c.t1	g12013, g6885
OG0001374	CP9_g29163_DN2_SP2_c.t1	g44472
OG0001374	CP7_g45805_DN2_SP0_c.t1	g3704, g50089, g26819
OG0001375	CP7_g46117_DN3_SP3_c.t1	g49963
OG0001375	CP9_g29596_DN3_SP8_c.t1	g44314
OG0001376	CP10_g43365_DN3_SP0_c.t1	g7193
OG0001376	CP7_g46340_DN3_SP0_c.t1	g54341
OG0001377	CP12_g30015_DN2_SP0_c.t1	g12075
OG0001378	CP1_g38286_DN3_SP3_c.t1	g28105
OG0001378	CP12_g30113_DN3_SP7_c.t1	g6921
OG0001379	CP12_g30345_DN3_SP0_c.t1	g3849, g4807, g43217, g11942
OG0001379	CP1_g38074_DN3_SP1_c.t1	g54171
OG0001380	CP1_g38067_DN3_SP8_c.t1	g54175
OG0001380	CP12_g30350_DN3_SP6_c.t1	g13365
OG0001382	CP16_g54894_DN3_SP6_c.t1	g38481
OG0001384	CP16_g54975_DN3_SP0_c.t1, CP2_g49483_DN3_SP0_c.t1	g50944
OG0001384	CP16_g54976_DN3_SP0_c.t1	g38442
OG0001392	CP5_g510_DN3_SP8_c.t1	g18225
OG0001392	CP10_g43895_DN3_SP8_c.t1	g6122
OG0001393	CP10_g43837_DN3_SP2_c.t1	g13722
OG0001393	CP5_g482_DN3_SP3_c.t1	g47915
OG0001394	CP9_g28124_DN3_SP0_c.t1	g32551
OG0001394	CP7_g44704_DN3_SP0_c.t1, CP7_g44699_DN3_SP0_c.t1, CP7_g44708_DN3_SP0_c.t1	g50619
OG0001395	CP19_g17981_DN3_SP8_c.t1	g23687
OG0001397	CP1_g37313_DN3_SP8_c.t1	g31244
OG0001397	CP2_g49385_DN3_SP8_c.t1	g44080, g41049
OG0001398	CP13_g19668_DN3_SP8_c.t1	g10797
OG0001398	CP1_g37804_DN3_SP8_c.t1	g31566
OG0001399	CP13_g19551_DN3_SP0_c.t1	g10696
OG0001399	CP1_g37743_DN3_SP0_c.t1	g31524
OG0001400	CP1_g37627_DN2_SP0_c.t1	g31446, g27219
