Orthogroup	Conringia_planisiliqua	Alyssum_gmelinii
OG0003483	CP1_g38430_DN3_SP2_c.t1	Ag007G585120
OG0003483	CP5_g890_DN3_SP1_c.t1	Ag003G267850
OG0003484	CP5_g767_DN3_SP8_c.t1	Ag003G279320
OG0003485	CP2_g47866_DN3_SP3_c.t1	Ag008G731090
OG0003486	CP8_g54169_DN3_SP0_c.t1	Ag008G715490, Ag008G715230, Ag008G715390, Ag008G715280, Ag008G715380, Ag008G715290
OG0003486	CP3_g13977_DN3_SP0_c.t1	Ag004G324630
OG0003487	CP1_g37156_DN3_SP8_c.t1	Ag004G308910
OG0003488	CP2_g49547_DN2_SP0_c.t1	Ag004G367490
OG0003489	CP1_g37345_DN3_SP2_c.t1	Ag004G312120
OG0003491	CP5_g1359_DN3_SP0_c.t1	Ag007G653610
OG0003492	CP5_g1832_DN3_SP5_c.t1	Ag002G130910
OG0003493	CP10_g42963_DN3_SP7_c.t1	Ag005G476160
OG0003493	CP10_g42962_DN3_SP0_c.t1	Ag005G476170
OG0003494	CP27_g41742_DN3_SP0_c.t1, CP1_g37757_DN3_SP0_c.t1	Ag006G555700
OG0003495	CP8_g53025_DN3_SP0_c.t1	Ag008G679400, Ag008G676180
OG0003496	CP8_g53230_DN3_SP8_c.t1	Ag008G683780, Ag006G504650
OG0003497	CP8_g53727_DN2_SP3_c.t1	Ag008G702300
OG0003498	CP9_g29220_DN3_SP0_c.t1	Ag007G606810
OG0003499	CP11_g32964_DN3_SP8_c.t1	Ag007G602860
OG0003500	CP2_g47897_DN3_SP8_c.t1	Ag008G730730
OG0003501	CP11_g32995_DN3_SP1_c.t1	Ag007G602160
OG0003502	CP19_g18522_DN3_SP8_c.t1	Ag006G566080
OG0003503	CP19_g18303_DN3_SP3_c.t1	Ag007G602570, Ag006G545930, Ag006G548620
OG0003505	CP7_g44371_DN3_SP0_c.t1, CP20_g3970_DN3_SP0_c.t1	Ag006G535370
OG0003506	CP4_g25257_DN3_SP5_c.t1	Ag002G161590
OG0003506	CP7_g44834_DN3_SP8_c.t1	Ag007G580330
OG0003507	CP7_g44824_DN3_SP0_c.t1	Ag007G580160
OG0003508	CP10_g43781_DN3_SP8_c.t1	Ag005G413970
OG0003509	CP5_g385_DN3_SP5_c.t1	Ag003G288420
OG0003510	CP16_g54978_DN3_SP5_c.t1	Ag001G032270
OG0003510	CP5_g283_DN3_SP8_c.t1	Ag003G290880
OG0003511	CP5_g1705_DN3_SP0_c.t1	Ag007G646250
OG0003512	CP13_g20445_DN3_SP2_c.t1	Ag002G157810
OG0003513	CP11_g31911_DN3_SP7_c.t1	Ag002G130770
OG0003513	CP6_g6731_DN3_SP4_c.t1	Ag006G564440
OG0003515	CP6_g7119_DN3_SP5_c.t1	Ag002G123690
OG0003517	CP6_g9596_DN3_SP1_c.t1, CP6_g9566_DN3_SP2_c.t1	Ag001G043160, Ag001G043120
OG0003518	CP6_g8567_DN3_SP5_c.t1	Ag001G043640, Ag001G043500, Ag001G043630, Ag001G045900, Ag001G045890
OG0003519	CP6_g7881_DN3_SP0_c.t1	Ag001G038740
OG0003522	CP13_g20246_DN3_SP0_c.t1, CP4_g24220_DN3_SP0_c.t1	Ag002G201090, Ag002G201080, Ag002G201100
OG0003523	CP3_g13532_DN3_SP0_c.t1	Ag001G086260
OG0003523	CP4_g24489_DN3_SP1_c.t1	Ag002G193580
OG0003524	CP2_g47951_DN3_SP8_c.t1	Ag008G729670
OG0003525	CP2_g47770_DN3_SP8_c.t1	Ag008G732680
OG0003526	CP3_g14409_DN3_SP4_c.t1	Ag005G457310, Ag008G693330
OG0003527	CP1_g37661_DN3_SP1_c.t1, CP2_g47637_DN3_SP5_c.t1	Ag008G734620
OG0003528	CP4_g25735_DN3_SP8_c.t1	Ag007G592790
OG0003531	CP8_g54406_DN3_SP1_c.t1	Ag007G633100
OG0003532	CP10_g42700_DN3_SP4_c.t1	Ag005G480650
OG0003533	CP4_g24778_DN3_SP5_c.t1	Ag002G181480, Ag002G180040, Ag001G066690
OG0003534	CP3_g13850_DN3_SP2_c.t1	Ag001G076680
OG0003534	CP4_g24799_DN3_SP0_c.t1	Ag002G180530, Ag002G180520
OG0003535	CP4_g25087_DN3_SP0_c.t1	Ag002G167630
OG0003537	CP9_g28989_DN3_SP1_c.t1	Ag003G235310, Ag003G235320
OG0003537	CP7_g45933_DN3_SP8_c.t1	Ag004G329630
OG0003538	CP9_g29116_DN3_SP0_c.t1	Ag003G229350
OG0003538	CP7_g45860_DN3_SP8_c.t1	Ag005G453270, Ag004G331520
OG0003539	CP9_g28819_DN3_SP4_c.t1	Ag003G240860
OG0003539	CP7_g45520_DN3_SP6_c.t1	Ag004G339960
OG0003540	CP9_g28694_DN3_SP7_c.t1	Ag004G344360
OG0003541	CP9_g28651_DN2_SP3_c.t1	Ag004G345280
OG0003542	CP9_g28387_DN1_SP0_c.t1	Ag004G354130
OG0003544	CP2_g48948_DN3_SP0_c.t1	Ag002G179740, Ag007G629070
OG0003546	CP4_g25558_DN3_SP0_c.t1	Ag007G590250
OG0003547	CP11_g32242_DN3_SP8_c.t1	Ag007G624980, Ag007G624990, Ag007G624970
OG0003548	CP8_g54454_DN3_SP4_c.t1	Ag007G629320, Ag007G629310
OG0003549	CP10_g42670_DN3_SP6_c.t1, CP2_g48693_DN3_SP8_c.t1	Ag005G481200
OG0003550	CP10_g42726_DN3_SP6_c.t1	Ag005G480330
OG0003551	CP2_g48386_DN3_SP0_c.t1	Ag008G721990
OG0003552	CP2_g48024_DN3_SP3_c.t1	Ag008G728440
OG0003552	CP3_g14588_DN3_SP8_c.t1	Ag001G055390
OG0003553	CP2_g48006_DN3_SP8_c.t1	Ag008G728760
OG0003555	CP3_g14512_DN3_SP2_c.t1	Ag002G169530, Ag002G114900, Ag002G176090, Ag004G381210, Ag003G262510, Ag005G413810, Ag003G254260, Ag002G131070, Ag002G144230, Ag002G169800, Ag006G550240, Ag006G550190, Ag002G117960, Ag003G273340
OG0003556	CP7_g45491_DN3_SP8_c.t1	Ag004G340940
OG0003558	CP9_g29529_DN3_SP8_c.t1	Ag003G212450, Ag004G325500
OG0003559	CP9_g29586_DN3_SP7_c.t1	Ag003G211510
OG0003560	CP10_g43417_DN3_SP8_c.t1	Ag001G005180, Ag005G465780
OG0003561	CP10_g43452_DN3_SP4_c.t1	Ag005G464940, Ag005G464980, Ag005G464950, Ag005G464990
OG0003562	CP12_g30027_DN3_SP8_c.t1	Ag005G459880
OG0003565	CP6_g7555_DN3_SP2_c.t1	Ag001G037530, Ag001G037520
OG0003567	CP10_g43645_DN3_SP0_c.t1	Ag005G409980
OG0003568	CP19_g17843_DN3_SP6_c.t1	Ag007G582380, Ag007G581680
OG0003569	CP7_g46463_DN2_SP0_c.t1	Ag001G000270, Ag001G000290
OG0003574	CP11_g32198_DN3_SP0_c.t1	Ag007G627490, Ag007G627550
OG0003575	CP8_g54411_DN3_SP0_c.t1	Ag007G632760
OG0003585	CP3_g13785_DN3_SP0_c.t1, CP4_g25734_DN3_SP8_c.t1	Ag001G079160
OG0003586	CP5_g950_DN3_SP2_c.t1, CP16_g55040_DN3_SP3_c.t1	Ag003G265360, Ag003G266220
OG0003587	CP1_g41367_DN3_SP4_c.t1	Ag002G182540, Ag007G656030
OG0003589	CP5_g593_DN3_SP7_c.t1	Ag003G280890, Ag003G280730
OG0003590	CP10_g43822_DN3_SP0_c.t1	Ag005G416280
OG0003591	CP1_g37307_DN3_SP5_c.t1	Ag004G311400
OG0003592	CP2_g49174_DN3_SP0_c.t1	Ag004G374470
OG0003595	CP13_g19190_DN3_SP3_c.t1	Ag008G672270
OG0003597	CP1_g37572_DN3_SP7_c.t1	Ag004G316440
OG0003597	CP2_g48961_DN3_SP4_c.t1	Ag004G383170
OG0003598	CP10_g42872_DN3_SP0_c.t1	Ag005G478170
OG0003599	CP10_g43056_DN3_SP1_c.t1	Ag005G474420
OG0003600	CP10_g43106_DN2_SP0_c.t1	Ag005G473020
OG0003601	CP5_g1808_DN3_SP0_c.t1	Ag007G656340
OG0003601	CP5_g1817_DN3_SP0_c.t1	Ag007G656350
OG0003602	CP15_g35105_DN2_SP0_c.t1, CP15_g35102_DN2_SP0_c.t1, CP15_g35170_DN2_SP0_c.t1, CP23_g21753_DN2_SP0_c.t1, CP1_g41366_DN2_SP0_c.t1	Ag001G063520, Ag006G518650, Ag008G692350, Ag004G327280, Ag001G045870, Ag004G366030, Ag006G516170, Ag004G375480, Ag002G169160, Ag002G162010
OG0003603	CP5_g1212_DN3_SP8_c.t1	Ag003G252860
OG0003604	CP5_g1254_DN3_SP0_c.t1	Ag003G252050
OG0003604	CP8_g53365_DN3_SP0_c.t1	Ag008G687840
OG0003605	CP16_g55148_DN1_SP0_c.t1	Ag001G096830, Ag001G043710, Ag005G413820, Ag006G550250, Ag002G162700, Ag003G273320, Ag002G117950, Ag003G254250, Ag002G176100, Ag002G169790, Ag002G144220, Ag002G131080, Ag004G381220, Ag003G262500, Ag002G114890
OG0003609	CP11_g32907_DN3_SP8_c.t1	Ag007G604390
OG0003609	CP11_g32906_DN3_SP1_c.t1	Ag007G604400
OG0003610	CP11_g32954_DN3_SP2_c.t1, CP2_g47835_DN3_SP5_c.t1	Ag008G731580
OG0003611	CP6_g6976_DN2_SP0_c.t1	Ag006G575140
OG0003612	CP6_g6968_DN3_SP7_c.t1	Ag007G606410, Ag006G574810
OG0003613	CP2_g48537_DN3_SP4_c.t1	Ag007G634680
OG0003614	CP7_g45089_DN3_SP4_c.t1	Ag007G652420
OG0003615	CP7_g45016_DN3_SP7_c.t1, CP4_g25344_DN3_SP1_c.t1	Ag007G582740
OG0003616	CP5_g431_DN3_SP3_c.t1	Ag003G286600
OG0003618	CP5_g1426_DN3_SP0_c.t1, CP3_g14032_DN3_SP1_c.t1	Ag001G072100
OG0003619	CP10_g43046_DN3_SP0_c.t1	Ag007G593650, Ag005G474530, Ag005G474540, Ag005G474520
OG0003620	CP13_g20133_DN3_SP0_c.t1	Ag002G126020
OG0003621	CP13_g20115_DN3_SP7_c.t1	Ag002G125020
OG0003621	CP13_g20110_DN3_SP1_c.t1, CP13_g20109_DN3_SP1_c.t1	Ag002G125010, Ag002G125000, Ag002G124950
OG0003622	CP13_g20689_DN3_SP0_c.t1, CP13_g19850_DN3_SP0_c.t1	Ag002G117500, Ag004G371710, Ag004G372020, Ag004G372580, Ag007G616780, Ag007G616720, Ag007G616810, Ag007G616900, Ag008G694790, Ag007G628260
OG0003624	CP13_g19748_DN2_SP7_c.t1	Ag002G123260
OG0003625	CP20_g4185_DN3_SP1_c.t1, CP4_g23984_DN3_SP3_c.t1	Ag002G205770
OG0003626	CP4_g24007_DN3_SP3_c.t1	Ag002G204770
OG0003626	CP3_g13162_DN3_SP3_c.t1	Ag001G096860
OG0003627	CP4_g24145_DN2_SP0_c.t1	Ag002G202550, Ag002G202540
OG0003628	CP3_g13376_DN3_SP7_c.t1, CP4_g24274_DN3_SP8_c.t1	Ag001G092350
OG0003629	CP4_g24293_DN3_SP0_c.t1	Ag002G199180, Ag002G199200
OG0003630	CP4_g24332_DN3_SP8_c.t1	Ag002G198520
OG0003632	CP1_g37772_DN3_SP7_c.t1	Ag004G321130
OG0003633	CP3_g14311_DN3_SP0_c.t1	Ag008G735030, Ag001G011080
OG0003634	CP3_g14309_DN3_SP3_c.t1	Ag001G061940
OG0003635	CP3_g14229_DN3_SP8_c.t1	Ag001G067300
OG0003636	CP1_g36462_DN3_SP2_c.t1, CP8_g54606_DN3_SP8_c.t1	Ag006G516590
OG0003637	CP1_g36785_DN3_SP4_c.t1, CP11_g32064_DN3_SP7_c.t1	Ag006G510290
OG0003638	CP11_g32019_DN3_SP0_c.t1	Ag006G508620
OG0003639	CP5_g710_DN3_SP8_c.t1, CP18_g12515_DN3_SP7_c.t1	Ag003G277380
OG0003640	CP10_g42139_DN3_SP0_c.t1	Ag001G100460
OG0003643	CP4_g24746_DN3_SP8_c.t1	Ag002G183800
OG0003645	CP7_g46084_DN3_SP4_c.t1	Ag004G325310
OG0003646	CP9_g29028_DN3_SP6_c.t1	Ag004G329960
OG0003648	CP7_g45547_DN3_SP8_c.t1	Ag004G339370
OG0003649	CP9_g28351_DN3_SP8_c.t1	Ag004G355000
OG0003650	CP3_g13518_DN3_SP0_c.t1	Ag020G743100, Ag001G087340
OG0003651	CP1_g37619_DN3_SP2_c.t1	Ag004G317480
OG0003652	CP1_g36919_DN3_SP8_c.t1	Ag004G305410
OG0003652	CP1_g36920_DN3_SP0_c.t1	Ag004G305420
OG0003653	CP1_g36862_DN3_SP1_c.t1	Ag004G304520
OG0003654	CP1_g36857_DN3_SP3_c.t1, CP1_g36858_DN3_SP1_c.t1	Ag004G304480
OG0003655	CP11_g32273_DN3_SP4_c.t1	Ag007G624040
OG0003655	CP10_g42298_DN3_SP3_c.t1	Ag005G488190
OG0003656	CP11_g32243_DN3_SP0_c.t1	Ag007G625650
OG0003657	CP10_g43220_DN3_SP0_c.t1	Ag005G470930
OG0003658	CP11_g33424_DN3_SP8_c.t1	Ag006G498710
OG0003659	CP2_g48137_DN3_SP1_c.t1	Ag008G726210
OG0003659	CP11_g33150_DN3_SP1_c.t1	Ag006G508440
OG0003660	CP8_g53846_DN3_SP8_c.t1	Ag008G705930
OG0003661	CP3_g14263_DN3_SP2_c.t1	Ag004G388130, Ag004G393200, Ag004G388080, Ag001G059700, Ag001G099650, Ag001G099660
OG0003662	CP3_g14730_DN3_SP8_c.t1	Ag001G052120
OG0003664	CP2_g48221_DN3_SP0_c.t1	Ag008G724880, Ag008G724820, Ag008G724810, Ag008G724870, Ag008G724830
OG0003665	CP9_g28864_DN3_SP0_c.t1, CP9_g28868_DN3_SP0_c.t1	Ag003G239980
OG0003666	CP9_g29667_DN3_SP8_c.t1	Ag003G208940
OG0003667	CP10_g43266_DN3_SP8_c.t1	Ag001G020550, Ag005G469940, Ag008G710970
OG0003669	CP7_g46353_DN3_SP2_c.t1	Ag001G002990
OG0003669	CP10_g43348_DN2_SP0_c.t1	Ag005G468080
OG0003671	CP10_g43502_DN3_SP0_c.t1	Ag005G463950
OG0003672	CP6_g7225_DN3_SP5_c.t1	Ag001G028640
OG0003675	CP8_g53622_DN3_SP0_c.t1	Ag008G698550
OG0003675	CP1_g37086_DN3_SP0_c.t1	Ag004G307970
OG0003677	CP1_g37841_DN2_SP0_c.t1, CP12_g29891_DN1_SP0_c.t1	Ag001G007490
OG0003678	CP12_g30423_DN3_SP8_c.t1	Ag005G444800
OG0003679	CP4_g25157_DN3_SP4_c.t1, CP3_g14136_DN3_SP8_c.t1	Ag001G064240
OG0003680	CP3_g14127_DN3_SP0_c.t1	Ag001G068570
OG0003681	CP3_g13988_DN3_SP0_c.t1	Ag001G073010
OG0003681	CP4_g24982_DN3_SP4_c.t1	Ag002G172570
OG0003682	CP3_g13740_DN3_SP7_c.t1	Ag001G080640
OG0003683	CP3_g13054_DN3_SP0_c.t1	Ag001G098960
OG0003689	CP1_g38599_DN1_SP0_c.t1	Ag006G575220
OG0003695	CP5_g1165_DN2_SP0_c.t1	Ag019G743000
OG0003697	CP5_g594_DN3_SP8_c.t1	Ag003G280520
OG0003698	CP5_g519_DN3_SP0_c.t1	Ag003G282970
OG0003699	CP6_g7127_DN3_SP0_c.t1	Ag001G101220
OG0003699	CP7_g44448_DN3_SP0_c.t1	Ag005G468840, Ag002G181710
OG0003700	CP6_g7191_DN3_SP0_c.t1	Ag001G101920
OG0003701	CP13_g19608_DN3_SP8_c.t1	Ag003G260060, Ag003G259910
OG0003702	CP13_g19350_DN3_SP0_c.t1	Ag008G711160
OG0003704	CP2_g49020_DN3_SP0_c.t1	Ag004G380550
OG0003707	CP8_g52609_DN2_SP0_c.t1	Ag001G046190, Ag001G044150
OG0003709	CP8_g53661_DN3_SP2_c.t1	Ag008G699910
OG0003711	CP6_g7081_DN3_SP8_c.t1	Ag006G577490
OG0003712	CP13_g20131_DN3_SP0_c.t1	Ag002G126010
OG0003712	CP6_g6801_DN3_SP1_c.t1	Ag006G560850
OG0003713	CP13_g20170_DN3_SP0_c.t1	Ag002G127990
OG0003714	CP19_g18440_DN3_SP8_c.t1	Ag007G616100, Ag007G616130, Ag006G552820
OG0003715	CP20_g4346_DN3_SP8_c.t1	Ag002G145650
OG0003716	CP3_g13687_DN3_SP0_c.t1	Ag001G082040
OG0003717	CP8_g54607_DN3_SP0_c.t1	Ag006G516640
OG0003718	CP1_g37931_DN3_SP0_c.t1	Ag001G010090, Ag001G008920
OG0003718	CP12_g29805_DN3_SP0_c.t1	Ag003G284720
OG0003719	CP11_g33592_DN3_SP0_c.t1	Ag006G494120
OG0003720	CP11_g33665_DN3_SP5_c.t1	Ag006G492710
OG0003721	CP20_g4337_DN2_SP0_c.t1	Ag002G145860
OG0003722	CP12_g30866_DN2_SP0_c.t1	Ag005G428150
OG0003723	CP12_g30710_DN3_SP0_c.t1	Ag005G434840, Ag013G741700
OG0003725	CP13_g19202_DN3_SP3_c.t1	Ag004G328730
OG0003726	CP6_g7566_DN3_SP0_c.t1, CP4_g23978_DN3_SP0_c.t1	Ag002G205830
OG0003727	CP4_g24104_DN3_SP3_c.t1	Ag002G203050
OG0003727	CP3_g13240_DN3_SP0_c.t1	Ag001G095000
OG0003728	CP4_g24333_DN3_SP5_c.t1	Ag002G198510
OG0003729	CP4_g24334_DN3_SP2_c.t1, CP4_g24335_DN3_SP2_c.t1	Ag002G198480, Ag002G198490
OG0003730	CP3_g13550_DN3_SP0_c.t1	Ag001G085970
OG0003732	CP8_g53960_DN3_SP3_c.t1	Ag008G709050
OG0003733	CP13_g20247_DN3_SP7_c.t1	Ag007G587420, Ag004G302200
OG0003734	CP13_g20270_DN1_SP0_c.t1, CP13_g20269_DN2_SP0_c.t1	Ag007G587660
OG0003735	CP13_g20313_DN3_SP0_c.t1	Ag007G588020
OG0003736	CP4_g25482_DN3_SP1_c.t1	Ag007G588940
OG0003737	CP4_g25455_DN3_SP8_c.t1	Ag007G588640
OG0003738	CP4_g25581_DN3_SP6_c.t1	Ag007G590800
OG0003739	CP4_g25620_DN3_SP0_c.t1	Ag007G591320
OG0003740	CP1_g36925_DN3_SP5_c.t1	Ag004G305500
OG0003742	CP1_g37493_DN3_SP2_c.t1	Ag007G597870
OG0003743	CP10_g42202_DN3_SP8_c.t1	Ag005G490010, Ag007G618960
OG0003744	CP19_g17888_DN3_SP8_c.t1	Ag003G293560
OG0003746	CP8_g54440_DN2_SP0_c.t1	Ag007G628970
OG0003747	CP10_g42731_DN3_SP8_c.t1	Ag005G480270
OG0003748	CP10_g42792_DN3_SP8_c.t1	Ag005G479190
OG0003750	CP1_g38325_DN3_SP2_c.t1, CP1_g38327_DN3_SP2_c.t1, CP1_g38318_DN3_SP1_c.t1, CP1_g38333_DN3_SP0_c.t1	Ag001G079100
OG0003751	CP1_g36518_DN3_SP0_c.t1	Ag004G298890, Ag009G736590
OG0003751	CP1_g36519_DN3_SP0_c.t1	Ag004G298900
OG0003752	CP7_g46012_DN3_SP0_c.t1, CP7_g46013_DN3_SP0_c.t1	Ag004G327110, Ag004G327090, Ag004G327100
OG0003753	CP9_g29429_DN3_SP1_c.t1	Ag003G215510
OG0003753	CP7_g45581_DN3_SP4_c.t1	Ag004G338460
OG0003754	CP7_g45371_DN3_SP7_c.t1	Ag003G243160
OG0003755	CP7_g45308_DN3_SP2_c.t1	Ag003G244830
OG0003756	CP19_g18215_DN3_SP6_c.t1	Ag005G438780
OG0003758	CP5_g188_DN3_SP1_c.t1	Ag003G293090
OG0003760	CP1_g37236_DN3_SP6_c.t1	Ag004G310360
OG0003761	CP1_g36547_DN3_SP0_c.t1	Ag004G303800
OG0003763	CP12_g29863_DN3_SP4_c.t1	Ag005G403340
OG0003763	CP1_g36666_DN3_SP8_c.t1	Ag004G302070
OG0003764	CP1_g36484_DN3_SP2_c.t1	Ag004G298480
OG0003765	CP11_g32384_DN3_SP2_c.t1, CP7_g45926_DN1_SP0_c.t1	Ag007G620080
OG0003766	CP11_g32370_DN3_SP2_c.t1	Ag007G620900
OG0003767	CP2_g48273_DN3_SP0_c.t1	Ag008G723980
OG0003768	CP2_g48013_DN3_SP1_c.t1	Ag008G728670
OG0003769	CP8_g53830_DN3_SP8_c.t1	Ag002G186650, Ag001G005340, Ag008G705530
OG0003771	CP8_g53866_DN3_SP7_c.t1	Ag008G706290
OG0003772	CP3_g15176_DN3_SP0_c.t1	Ag003G274450
OG0003773	CP7_g46215_DN3_SP0_c.t1, CP9_g28515_DN3_SP0_c.t1	Ag004G349830
OG0003774	CP9_g28553_DN3_SP0_c.t1	Ag004G348850
OG0003775	CP9_g29487_DN3_SP0_c.t1	Ag003G214110, Ag003G214000, Ag002G126630, Ag002G126660, Ag002G126690, Ag002G126700, Ag003G214140, Ag003G214130
OG0003776	CP9_g29519_DN3_SP0_c.t1	Ag003G212660
OG0003777	CP9_g29539_DN3_SP7_c.t1	Ag003G212270, Ag003G212280
OG0003778	CP12_g30326_DN3_SP8_c.t1	Ag005G448390
OG0003778	CP1_g38085_DN3_SP4_c.t1	Ag001G015900
OG0003779	CP12_g30400_DN3_SP3_c.t1	Ag005G445950
OG0003779	CP12_g30399_DN3_SP3_c.t1	Ag005G445970
OG0003780	CP1_g37956_DN3_SP7_c.t1, CP12_g30482_DN3_SP4_c.t1	Ag001G010530
OG0003781	CP12_g30788_DN3_SP0_c.t1	Ag005G431480
OG0003782	CP12_g31465_DN3_SP1_c.t1	Ag005G425580
OG0003783	CP17_g6020_DN3_SP8_c.t1	Ag005G425090, Ag002G169250, Ag007G625190
OG0003784	CP10_g43296_DN3_SP0_c.t1	Ag001G001250
OG0003785	CP7_g46394_DN2_SP0_c.t1	Ag001G002070
OG0003786	CP1_g37951_DN3_SP5_c.t1	Ag001G010370
OG0003787	CP1_g38126_DN3_SP0_c.t1	Ag001G017890, Ag001G017940, Ag001G064350, Ag005G414370
OG0003788	CP3_g13955_DN2_SP6_c.t1	Ag001G074080
OG0003789	CP3_g13847_DN3_SP8_c.t1	Ag001G076760
OG0003790	CP3_g13718_DN3_SP0_c.t1	Ag001G081150, Ag001G081090
OG0003791	CP4_g24624_DN3_SP1_c.t1	Ag002G188690
OG0003792	CP3_g13645_DN3_SP2_c.t1	Ag001G083440
OG0003794	CP7_g46214_DN3_SP0_c.t1, CP7_g46222_DN2_SP0_c.t1, CP7_g46216_DN2_SP0_c.t1, CP7_g46223_DN2_SP0_c.t1	Ag001G007150, Ag001G007160, Ag001G007170
OG0003795	CP16_g54891_DN2_SP0_c.t1	Ag001G024280
OG0003797	CP7_g45370_DN3_SP0_c.t1	Ag006G560830
OG0003798	CP7_g45723_DN3_SP0_c.t1	Ag004G334250
OG0003799	CP9_g28463_DN3_SP8_c.t1	Ag004G351260
OG0003800	CP6_g8264_DN2_SP0_c.t1	Ag004G367290
OG0003801	CP2_g47588_DN3_SP0_c.t1	Ag004G381790
OG0003802	CP11_g33179_DN3_SP1_c.t1	Ag006G506860
OG0003803	CP6_g6853_DN3_SP1_c.t1	Ag006G570310, Ag008G701180
OG0003804	CP4_g25931_DN3_SP0_c.t1	Ag007G596000, Ag007G596010
OG0003805	CP11_g32299_DN3_SP0_c.t1	Ag007G623130
OG0003806	CP8_g54146_DN1_SP0_c.t1	Ag008G714650
OG0003807	CP2_g48222_DN3_SP1_c.t1	Ag008G724800
OG0003823	CP5_g1179_DN2_SP0_c.t1	Ag003G253780
OG0003824	CP5_g839_DN3_SP0_c.t1	Ag003G269910, Ag006G539520
OG0003826	CP23_g21481_DN1_SP0_c.t1, CP23_g21589_DN2_SP0_c.t1, CP23_g21473_DN3_SP0_c.t1, CP23_g21587_DN1_SP0_c.t1, CP23_g21792_DN2_SP0_c.t1, CP49_g12845_DN3_SP0_c.t1, CP23_g21520_DN1_SP0_c.t1, CP49_g12847_DN2_SP0_c.t1, CP23_g21791_DN2_SP0_c.t1, CP8_g52670_DN2_SP0_c.t1	Ag002G168320, Ag002G169240
OG0003827	CP5_g544_DN3_SP0_c.t1	Ag002G113880, Ag003G282320
OG0003828	CP7_g44776_DN3_SP3_c.t1	Ag007G579420
OG0003829	CP4_g25182_DN3_SP0_c.t1, CP7_g44751_DN3_SP6_c.t1	Ag007G579060
OG0003830	CP35_g52004_DN3_SP6_c.t1	Ag004G364610, Ag004G312350, Ag002G118980, Ag002G118750
OG0003831	CP1_g37282_DN3_SP0_c.t1, CP2_g49437_DN3_SP0_c.t1	Ag004G310960
OG0003832	CP13_g19670_DN3_SP0_c.t1	Ag001G072110
OG0003833	CP4_g25715_DN3_SP6_c.t1	Ag007G592480
OG0003834	CP13_g19067_DN3_SP8_c.t1	Ag004G401240
OG0003835	CP1_g37547_DN3_SP1_c.t1	Ag004G315870
OG0003835	CP2_g48983_DN3_SP4_c.t1	Ag004G381760
OG0003836	CP11_g33662_DN3_SP5_c.t1	Ag006G492760
OG0003837	CP11_g32965_DN3_SP1_c.t1	Ag007G602830, Ag007G602780, Ag007G602820, Ag007G602840
OG0003838	CP8_g53040_DN3_SP0_c.t1	Ag008G679800
OG0003839	CP8_g53406_DN3_SP0_c.t1	Ag008G688920, Ag008G689580
OG0003840	CP8_g53538_DN3_SP7_c.t1	Ag008G695990
OG0003841	CP8_g53624_DN3_SP8_c.t1	Ag008G698630
OG0003842	CP11_g32671_DN3_SP0_c.t1	Ag007G610170, Ag007G610160
OG0003843	CP2_g48482_DN3_SP0_c.t1	Ag008G720280
OG0003845	CP6_g6938_DN3_SP7_c.t1	Ag006G574070
OG0003846	CP19_g18286_DN3_SP0_c.t1	Ag006G542110, Ag006G547100
OG0003847	CP19_g18285_DN3_SP7_c.t1	Ag006G542120, Ag006G547110
OG0003848	CP7_g44525_DN2_SP0_c.t1	Ag006G537010, Ag006G539540
OG0003849	CP7_g44503_DN3_SP1_c.t1	Ag006G539410, Ag006G536880
OG0003850	CP1_g38491_DN3_SP3_c.t1, CP1_g38494_DN3_SP3_c.t1	Ag007G584170
OG0003852	CP5_g421_DN3_SP1_c.t1	Ag003G286900
OG0003853	CP5_g254_DN3_SP5_c.t1	Ag003G291490
OG0003854	CP5_g1730_DN3_SP0_c.t1, CP5_g1729_DN3_SP0_c.t1, CP5_g1728_DN3_SP2_c.t1	Ag007G646040
OG0003855	CP14_g23483_DN3_SP0_c.t1, CP1_g39029_DN3_SP0_c.t1	Ag006G532540
OG0003857	CP7_g44690_DN2_SP0_c.t1	Ag004G343150, Ag004G329730, Ag004G305790
OG0003858	CP22_g17651_DN3_SP7_c.t1, CP9_g28334_DN3_SP6_c.t1	Ag002G156300, Ag002G153890
OG0003859	CP20_g4373_DN3_SP2_c.t1	Ag002G145200
OG0003861	CP13_g19968_DN3_SP0_c.t1	Ag002G104370
OG0003862	CP13_g19897_DN3_SP3_c.t1	Ag002G112350
OG0003863	CP13_g19728_DN3_SP1_c.t1	Ag002G123580
OG0003864	CP3_g13125_DN3_SP8_c.t1	Ag001G098070
OG0003865	CP3_g13205_DN1_SP0_c.t1	Ag001G095870
OG0003865	CP4_g24056_DN3_SP0_c.t1	Ag002G203770
OG0003866	CP4_g24199_DN3_SP6_c.t1	Ag002G201480
OG0003867	CP2_g48918_DN3_SP0_c.t1	Ag006G491870
OG0003868	CP8_g54091_DN3_SP8_c.t1	Ag008G712720
OG0003869	CP8_g54072_DN1_SP0_c.t1	Ag008G712270
OG0003870	CP8_g54062_DN2_SP3_c.t1	Ag003G242180, Ag008G711760
OG0003871	CP8_g54026_DN3_SP0_c.t1	Ag008G710590
OG0003872	CP8_g54623_DN3_SP7_c.t1	Ag006G517000
OG0003873	CP8_g54522_DN3_SP0_c.t1	Ag006G514090, Ag001G047370, Ag001G050070, Ag004G337760
